date,BR,BR_EPS,PE Ratio
2017-05-03,69.37,0.26,266.8076923076923
2017-05-04,69.17,0.26,266.03846153846155
2017-05-05,68.91,0.26,265.0384615384615
2017-05-08,68.38,0.26,263.0
2017-05-09,68.36,0.26,262.9230769230769
2017-05-10,70.76,0.64,110.5625
2017-05-11,70.8,0.64,110.625
2017-05-12,71.07,0.64,111.04687499999999
2017-05-15,72.04,0.64,112.56250000000001
2017-05-16,73.05,0.64,114.140625
2017-05-17,72.5,0.64,113.28125
2017-05-18,72.33,0.64,113.015625
2017-05-19,73.35,0.64,114.60937499999999
2017-05-22,74.14,0.64,115.84375
2017-05-23,74.11,0.64,115.796875
2017-05-24,74.88,0.64,116.99999999999999
2017-05-25,75.78,0.64,118.40625
2017-05-26,75.16,0.64,117.43749999999999
2017-05-30,75.24,0.64,117.56249999999999
2017-05-31,75.89,0.64,118.578125
2017-06-01,77.39,0.64,120.921875
2017-06-02,77.65,0.64,121.328125
2017-06-05,76.88,0.64,120.12499999999999
2017-06-06,75.85,0.64,118.51562499999999
2017-06-07,76.08,0.64,118.875
2017-06-08,74.74,0.64,116.78124999999999
2017-06-09,74.24,0.64,115.99999999999999
2017-06-12,74.5,0.64,116.40625
2017-06-13,75.19,0.64,117.484375
2017-06-14,75.16,0.64,117.43749999999999
2017-06-15,75.7,0.64,118.28125
2017-06-16,75.36,0.64,117.75
2017-06-19,76.05,0.64,118.828125
2017-06-20,75.65,0.64,118.203125
2017-06-21,75.92,0.64,118.625
2017-06-22,76.21,0.64,119.07812499999999
2017-06-23,76.44,0.64,119.4375
2017-06-26,76.53,0.64,119.578125
2017-06-27,75.58,0.64,118.09375
2017-06-28,76.02,0.64,118.78124999999999
2017-06-29,75.08,0.64,117.3125
2017-06-30,75.56,0.64,118.0625
2017-07-03,75.21,0.64,117.51562499999999
2017-07-05,75.62,0.64,118.15625
2017-07-06,74.49,0.64,116.39062499999999
2017-07-07,75.23,0.64,117.546875
2017-07-10,74.77,0.64,116.82812499999999
2017-07-11,74.52,0.64,116.43749999999999
2017-07-12,75.32,0.64,117.68749999999999
2017-07-13,74.82,0.64,116.90624999999999
2017-07-14,75.21,0.64,117.51562499999999
2017-07-17,74.8,0.64,116.875
2017-07-18,74.61,0.64,116.578125
2017-07-19,75.53,0.64,118.015625
2017-07-20,75.25,0.64,117.578125
2017-07-21,75.26,0.64,117.59375
2017-07-24,75.99,0.64,118.73437499999999
2017-07-25,76.66,0.64,119.78124999999999
2017-07-26,76.08,0.64,118.875
2017-07-27,75.5,0.64,117.96875
2017-07-28,75.46,0.64,117.90624999999999
2017-07-31,75.86,0.64,118.53125
2017-08-01,76.48,0.64,119.5
2017-08-02,75.71,0.64,118.29687499999999
2017-08-03,76.34,0.64,119.28125
2017-08-04,75.66,0.64,118.21874999999999
2017-08-07,75.6,0.64,118.12499999999999
2017-08-08,75.06,0.64,117.28125
2017-08-09,74.65,0.64,116.640625
2017-08-10,72.28,1.59,45.459119496855344
2017-08-11,74.27,1.59,46.71069182389937
2017-08-14,75.73,1.59,47.62893081761006
2017-08-15,76.08,1.59,47.84905660377358
2017-08-16,77.09,1.59,48.484276729559745
2017-08-17,76.46,1.59,48.088050314465406
2017-08-18,76.3,1.59,47.98742138364779
2017-08-21,76.4,1.59,48.0503144654088
2017-08-22,76.89,1.59,48.35849056603774
2017-08-23,76.96,1.59,48.40251572327043
2017-08-24,76.59,1.59,48.16981132075472
2017-08-25,76.87,1.59,48.34591194968554
2017-08-28,76.91,1.59,48.37106918238993
2017-08-29,76.78,1.59,48.289308176100626
2017-08-30,76.76,1.59,48.276729559748425
2017-08-31,78.13,1.59,49.13836477987421
2017-09-01,78.01,1.59,49.062893081761004
2017-09-05,78.3,1.59,49.24528301886792
2017-09-06,78.54,1.59,49.39622641509434
2017-09-07,79.07,1.59,49.72955974842767
2017-09-08,79.08,1.59,49.73584905660377
2017-09-11,80.16,1.59,50.415094339622634
2017-09-12,80.48,1.59,50.61635220125786
2017-09-13,79.55,1.59,50.0314465408805
2017-09-14,79.3,1.59,49.874213836477985
2017-09-15,79.16,1.59,49.78616352201257
2017-09-18,78.82,1.59,49.57232704402515
2017-09-19,79.11,1.59,49.75471698113207
2017-09-20,79.69,1.59,50.11949685534591
2017-09-21,79.87,1.59,50.23270440251572
2017-09-22,80.93,1.59,50.89937106918239
2017-09-25,81.56,1.59,51.295597484276726
2017-09-26,81.34,1.59,51.15723270440252
2017-09-27,81.18,1.59,51.05660377358491
2017-09-28,80.62,1.59,50.704402515723274
2017-09-29,80.82,1.59,50.830188679245275
2017-10-02,81.1,1.59,51.00628930817609
2017-10-03,81.71,1.59,51.38993710691823
2017-10-04,81.71,1.59,51.38993710691823
2017-10-05,81.69,1.59,51.37735849056603
2017-10-06,81.68,1.59,51.37106918238994
2017-10-09,82.11,1.59,51.64150943396226
2017-10-10,81.95,1.59,51.540880503144656
2017-10-11,82.0,1.59,51.57232704402515
2017-10-12,82.21,1.59,51.70440251572327
2017-10-13,82.59,1.59,51.943396226415096
2017-10-16,83.1,1.59,52.26415094339622
2017-10-17,82.99,1.59,52.19496855345911
2017-10-18,83.61,1.59,52.58490566037736
2017-10-19,83.67,1.59,52.62264150943396
2017-10-20,84.36,1.59,53.056603773584904
2017-10-23,84.33,1.59,53.0377358490566
2017-10-24,84.38,1.59,53.069182389937104
2017-10-25,84.26,1.59,52.9937106918239
2017-10-26,85.08,1.59,53.50943396226415
2017-10-27,85.95,1.59,54.056603773584904
2017-10-30,85.64,1.59,53.861635220125784
2017-10-31,85.92,1.59,54.0377358490566
2017-11-01,86.42,1.59,54.35220125786164
2017-11-02,86.26,1.59,54.25157232704402
2017-11-03,86.84,1.59,54.61635220125786
2017-11-06,87.16,1.59,54.817610062893074
2017-11-07,87.37,1.59,54.9496855345912
2017-11-08,90.48,0.43,210.4186046511628
2017-11-09,87.83,0.43,204.25581395348837
2017-11-10,88.45,0.43,205.69767441860466
2017-11-13,87.58,0.43,203.67441860465115
2017-11-14,89.71,0.43,208.62790697674419
2017-11-15,88.72,0.43,206.32558139534885
2017-11-16,88.66,0.43,206.1860465116279
2017-11-17,89.25,0.43,207.55813953488374
2017-11-20,89.82,0.43,208.88372093023256
2017-11-21,90.7,0.43,210.93023255813955
2017-11-22,88.75,0.43,206.3953488372093
2017-11-24,89.34,0.43,207.76744186046514
2017-11-27,89.04,0.43,207.06976744186048
2017-11-28,90.21,0.43,209.7906976744186
2017-11-29,89.12,0.43,207.2558139534884
2017-11-30,90.26,0.43,209.90697674418607
2017-12-01,90.13,0.43,209.6046511627907
2017-12-04,90.17,0.43,209.69767441860466
2017-12-05,88.56,0.43,205.95348837209303
2017-12-06,88.65,0.43,206.16279069767444
2017-12-07,89.27,0.43,207.6046511627907
2017-12-08,89.53,0.43,208.2093023255814
2017-12-11,89.8,0.43,208.8372093023256
2017-12-12,89.38,0.43,207.86046511627907
2017-12-13,89.48,0.43,208.09302325581396
2017-12-14,88.84,0.43,206.6046511627907
2017-12-15,90.03,0.43,209.37209302325581
2017-12-18,90.92,0.43,211.4418604651163
2017-12-19,91.16,0.43,212.0
2017-12-20,91.16,0.43,212.0
2017-12-21,91.61,0.43,213.04651162790697
2017-12-22,90.95,0.43,211.51162790697674
2017-12-26,90.86,0.43,211.30232558139534
2017-12-27,90.83,0.43,211.2325581395349
2017-12-28,90.88,0.43,211.34883720930233
2017-12-29,90.58,0.43,210.65116279069767
2018-01-02,90.8,0.43,211.1627906976744
2018-01-03,90.72,0.43,210.97674418604652
2018-01-04,91.44,0.43,212.65116279069767
2018-01-05,92.56,0.43,215.25581395348837
2018-01-08,93.13,0.43,216.5813953488372
2018-01-09,93.31,0.43,217.0
2018-01-10,92.98,0.43,216.2325581395349
2018-01-11,93.45,0.43,217.32558139534885
2018-01-12,94.04,0.43,218.69767441860466
2018-01-16,94.07,0.43,218.7674418604651
2018-01-17,95.18,0.43,221.34883720930233
2018-01-18,95.13,0.43,221.2325581395349
2018-01-19,95.93,0.43,223.09302325581396
2018-01-22,96.86,0.43,225.25581395348837
2018-01-23,96.65,0.43,224.76744186046514
2018-01-24,96.18,0.43,223.67441860465118
2018-01-25,96.38,0.43,224.13953488372093
2018-01-26,97.43,0.43,226.58139534883722
2018-01-29,96.82,0.43,225.1627906976744
2018-01-30,96.42,0.43,224.2325581395349
2018-01-31,96.41,0.43,224.2093023255814
2018-02-01,96.18,0.43,223.67441860465118
2018-02-02,94.77,0.43,220.3953488372093
2018-02-05,90.62,0.43,210.74418604651163
2018-02-06,90.87,0.43,211.32558139534885
2018-02-07,91.64,0.43,213.11627906976744
2018-02-08,90.74,0.53,171.2075471698113
2018-02-09,92.19,0.53,173.94339622641508
2018-02-12,93.88,0.53,177.1320754716981
2018-02-13,95.49,0.53,180.1698113207547
2018-02-14,97.34,0.53,183.66037735849056
2018-02-15,99.0,0.53,186.79245283018867
2018-02-16,98.78,0.53,186.37735849056602
2018-02-20,98.59,0.53,186.0188679245283
2018-02-21,99.14,0.53,187.0566037735849
2018-02-22,99.85,0.53,188.39622641509433
2018-02-23,101.38,0.53,191.2830188679245
2018-02-26,100.97,0.53,190.50943396226413
2018-02-27,100.81,0.53,190.2075471698113
2018-02-28,100.38,0.53,189.39622641509433
2018-03-01,99.49,0.53,187.71698113207546
2018-03-02,102.34,0.53,193.0943396226415
2018-03-05,103.32,0.53,194.94339622641508
2018-03-06,105.55,0.53,199.1509433962264
2018-03-07,106.07,0.53,200.1320754716981
2018-03-08,106.78,0.53,201.47169811320754
2018-03-09,108.35,0.53,204.43396226415092
2018-03-12,108.57,0.53,204.84905660377356
2018-03-13,108.37,0.53,204.47169811320754
2018-03-14,107.81,0.53,203.41509433962264
2018-03-15,107.12,0.53,202.11320754716982
2018-03-16,107.28,0.53,202.41509433962264
2018-03-19,106.92,0.53,201.73584905660377
2018-03-20,108.9,0.53,205.47169811320754
2018-03-21,108.73,0.53,205.1509433962264
2018-03-22,106.33,0.53,200.62264150943395
2018-03-23,104.69,0.53,197.52830188679243
2018-03-26,108.0,0.53,203.77358490566036
2018-03-27,107.34,0.53,202.52830188679246
2018-03-28,107.14,0.53,202.1509433962264
2018-03-29,109.69,0.53,206.96226415094338
2018-04-02,107.51,0.53,202.8490566037736
2018-04-03,107.99,0.53,203.75471698113205
2018-04-04,108.58,0.53,204.86792452830187
2018-04-05,109.01,0.53,205.67924528301887
2018-04-06,106.55,0.53,201.0377358490566
2018-04-09,106.89,0.53,201.67924528301887
2018-04-10,108.15,0.53,204.0566037735849
2018-04-11,107.23,0.53,202.32075471698113
2018-04-12,107.2,0.53,202.26415094339623
2018-04-13,107.03,0.53,201.94339622641508
2018-04-16,109.71,0.53,206.99999999999997
2018-04-17,112.12,0.53,211.54716981132074
2018-04-18,111.7,0.53,210.75471698113208
2018-04-19,110.96,0.53,209.35849056603772
2018-04-20,109.85,0.53,207.2641509433962
2018-04-23,109.81,0.53,207.18867924528303
2018-04-24,108.79,0.53,205.26415094339623
2018-04-25,107.36,0.53,202.56603773584905
2018-04-26,108.13,0.53,204.01886792452828
2018-04-27,107.41,0.53,202.66037735849054
2018-04-30,107.21,0.53,202.2830188679245
2018-05-01,108.01,0.53,203.79245283018867
2018-05-02,107.39,0.53,202.62264150943395
2018-05-03,107.81,0.53,203.41509433962264
2018-05-04,108.57,0.53,204.84905660377356
2018-05-07,108.45,0.53,204.62264150943395
2018-05-08,112.2,0.93,120.64516129032258
2018-05-09,113.88,0.93,122.4516129032258
2018-05-10,117.27,0.93,126.09677419354837
2018-05-11,117.52,0.93,126.36559139784946
2018-05-14,116.03,0.93,124.76344086021504
2018-05-15,115.61,0.93,124.31182795698923
2018-05-16,115.09,0.93,123.75268817204301
2018-05-17,113.81,0.93,122.3763440860215
2018-05-18,114.76,0.93,123.39784946236558
2018-05-21,115.54,0.93,124.23655913978494
2018-05-22,114.31,0.93,122.91397849462365
2018-05-23,116.03,0.93,124.76344086021504
2018-05-24,116.25,0.93,125.0
2018-05-25,115.91,0.93,124.63440860215053
2018-05-29,114.18,0.93,122.7741935483871
2018-05-30,116.18,0.93,124.9247311827957
2018-05-31,115.45,0.93,124.13978494623656
2018-06-01,116.28,0.93,125.03225806451613
2018-06-04,117.86,0.93,126.73118279569891
2018-06-05,117.79,0.93,126.65591397849462
2018-06-06,119.63,0.93,128.63440860215053
2018-06-07,118.77,0.93,127.70967741935483
2018-06-08,119.4,0.93,128.38709677419354
2018-06-11,117.32,0.93,126.1505376344086
2018-06-12,116.23,0.93,124.9784946236559
2018-06-13,115.74,0.93,124.4516129032258
2018-06-14,114.89,0.93,123.53763440860214
2018-06-15,114.38,0.93,122.98924731182795
2018-06-18,116.46,0.93,125.2258064516129
2018-06-19,116.16,0.93,124.9032258064516
2018-06-20,116.91,0.93,125.70967741935483
2018-06-21,116.79,0.93,125.58064516129032
2018-06-22,116.48,0.93,125.24731182795699
2018-06-25,114.46,0.93,123.07526881720429
2018-06-26,114.97,0.93,123.62365591397848
2018-06-27,113.21,0.93,121.73118279569891
2018-06-28,114.53,0.93,123.1505376344086
2018-06-29,115.1,0.93,123.76344086021504
2018-07-02,115.91,0.93,124.63440860215053
2018-07-03,116.21,0.93,124.95698924731181
2018-07-05,115.9,0.93,124.6236559139785
2018-07-06,116.59,0.93,125.36559139784946
2018-07-09,117.34,0.93,126.17204301075269
2018-07-10,117.3,0.93,126.12903225806451
2018-07-11,117.5,0.93,126.34408602150538
2018-07-12,119.4,0.93,128.38709677419354
2018-07-13,117.97,0.93,126.84946236559139
2018-07-16,117.72,0.93,126.58064516129032
2018-07-17,118.26,0.93,127.16129032258064
2018-07-18,118.17,0.93,127.06451612903226
2018-07-19,118.69,0.93,127.62365591397848
2018-07-20,118.5,0.93,127.41935483870967
2018-07-23,118.9,0.93,127.84946236559139
2018-07-24,118.15,0.93,127.04301075268818
2018-07-25,119.96,0.93,128.98924731182794
2018-07-26,119.38,0.93,128.36559139784944
2018-07-27,117.32,0.93,126.1505376344086
2018-07-30,113.1,0.93,121.61290322580643
2018-07-31,112.98,0.93,121.48387096774194
2018-08-01,112.56,0.93,121.03225806451613
2018-08-02,114.51,0.93,123.12903225806451
2018-08-03,114.99,0.93,123.64516129032256
2018-08-06,116.2,0.93,124.94623655913978
2018-08-07,129.17,1.77,72.9774011299435
2018-08-08,129.45,1.77,73.13559322033898
2018-08-09,129.73,1.77,73.29378531073446
2018-08-10,129.37,1.77,73.090395480226
2018-08-13,129.02,1.77,72.89265536723164
2018-08-14,130.1,1.77,73.50282485875705
2018-08-15,129.86,1.77,73.36723163841809
2018-08-16,132.31,1.77,74.75141242937853
2018-08-17,133.23,1.77,75.27118644067797
2018-08-20,133.32,1.77,75.32203389830508
2018-08-21,132.85,1.77,75.05649717514125
2018-08-22,132.72,1.77,74.98305084745762
2018-08-23,133.22,1.77,75.26553672316383
2018-08-24,134.33,1.77,75.89265536723164
2018-08-27,133.87,1.77,75.63276836158192
2018-08-28,133.11,1.77,75.20338983050848
2018-08-29,135.35,1.77,76.46892655367232
2018-08-30,134.65,1.77,76.07344632768361
2018-08-31,135.14,1.77,76.3502824858757
2018-09-04,136.62,1.77,77.1864406779661
2018-09-05,135.64,1.77,76.63276836158191
2018-09-06,136.98,1.77,77.38983050847457
2018-09-07,136.2,1.77,76.94915254237287
2018-09-10,136.83,1.77,77.30508474576271
2018-09-11,136.71,1.77,77.23728813559322
2018-09-12,136.82,1.77,77.29943502824858
2018-09-13,136.86,1.77,77.3220338983051
2018-09-14,137.72,1.77,77.80790960451978
2018-09-17,134.79,1.77,76.15254237288136
2018-09-18,135.35,1.77,76.46892655367232
2018-09-19,132.66,1.77,74.94915254237287
2018-09-20,132.99,1.77,75.13559322033899
2018-09-21,132.65,1.77,74.94350282485875
2018-09-24,133.46,1.77,75.40112994350282
2018-09-25,134.15,1.77,75.7909604519774
2018-09-26,132.29,1.77,74.74011299435028
2018-09-27,131.24,1.77,74.14689265536724
2018-09-28,131.95,1.77,74.54802259887005
2018-10-01,130.07,1.77,73.48587570621469
2018-10-02,129.58,1.77,73.2090395480226
2018-10-03,129.72,1.77,73.28813559322033
2018-10-04,127.57,1.77,72.07344632768361
2018-10-05,126.9,1.77,71.69491525423729
2018-10-08,125.16,1.77,70.71186440677965
2018-10-09,125.59,1.77,70.954802259887
2018-10-10,118.85,1.77,67.14689265536722
2018-10-11,115.73,1.77,65.38418079096046
2018-10-12,117.35,1.77,66.29943502824858
2018-10-15,115.75,1.77,65.3954802259887
2018-10-16,118.65,1.77,67.03389830508475
2018-10-17,118.81,1.77,67.12429378531074
2018-10-18,118.59,1.77,67.0
2018-10-19,116.96,1.77,66.07909604519773
2018-10-22,118.28,1.77,66.82485875706215
2018-10-23,116.88,1.77,66.03389830508475
2018-10-24,112.48,1.77,63.548022598870055
2018-10-25,116.62,1.77,65.88700564971752
2018-10-26,114.19,1.77,64.51412429378531
2018-10-29,113.3,1.77,64.01129943502825
2018-10-30,114.25,1.77,64.54802259887006
2018-10-31,116.94,1.77,66.0677966101695
2018-11-01,116.71,1.77,65.93785310734462
2018-11-02,116.31,1.77,65.71186440677967
2018-11-05,116.58,1.77,65.86440677966101
2018-11-06,105.27,0.66,159.5
2018-11-07,108.68,0.66,164.66666666666666
2018-11-08,107.52,0.66,162.9090909090909
2018-11-09,107.21,0.66,162.4393939393939
2018-11-12,106.24,0.66,160.96969696969694
2018-11-13,105.42,0.66,159.72727272727272
2018-11-14,105.5,0.66,159.84848484848484
2018-11-15,105.89,0.66,160.43939393939394
2018-11-16,104.72,0.66,158.66666666666666
2018-11-19,101.16,0.66,153.27272727272725
2018-11-20,98.41,0.66,149.1060606060606
2018-11-21,100.2,0.66,151.8181818181818
2018-11-23,98.95,0.66,149.9242424242424
2018-11-26,98.91,0.66,149.86363636363635
2018-11-27,98.69,0.66,149.53030303030303
2018-11-28,102.44,0.66,155.2121212121212
2018-11-29,101.77,0.66,154.1969696969697
2018-11-30,105.87,0.66,160.4090909090909
2018-12-03,104.65,0.66,158.56060606060606
2018-12-04,103.09,0.66,156.1969696969697
2018-12-06,100.72,0.66,152.6060606060606
2018-12-07,98.64,0.66,149.45454545454544
2018-12-10,99.38,0.66,150.57575757575756
2018-12-11,98.79,0.66,149.6818181818182
2018-12-12,99.99,0.66,151.49999999999997
2018-12-13,97.91,0.66,148.34848484848484
2018-12-14,96.63,0.66,146.4090909090909
2018-12-17,94.79,0.66,143.62121212121212
2018-12-18,96.01,0.66,145.46969696969697
2018-12-19,96.2,0.66,145.75757575757575
2018-12-20,95.66,0.66,144.93939393939394
2018-12-21,93.93,0.66,142.3181818181818
2018-12-24,91.79,0.66,139.0757575757576
2018-12-26,95.51,0.66,144.71212121212122
2018-12-27,95.86,0.66,145.24242424242422
2018-12-28,95.13,0.66,144.13636363636363
2018-12-31,96.25,0.66,145.83333333333331
2019-01-02,95.08,0.66,144.06060606060606
2019-01-03,93.65,0.66,141.8939393939394
2019-01-04,96.88,0.66,146.78787878787878
2019-01-07,97.15,0.66,147.1969696969697
2019-01-08,98.36,0.66,149.03030303030303
2019-01-09,98.52,0.66,149.27272727272725
2019-01-10,99.12,0.66,150.1818181818182
2019-01-11,98.78,0.66,149.66666666666666
2019-01-14,98.9,0.66,149.84848484848484
2019-01-15,100.04,0.66,151.5757575757576
2019-01-16,99.37,0.66,150.56060606060606
2019-01-17,100.11,0.66,151.6818181818182
2019-01-18,101.31,0.66,153.5
2019-01-22,99.64,0.66,150.96969696969697
2019-01-23,99.81,0.66,151.22727272727272
2019-01-24,100.8,0.66,152.72727272727272
2019-01-25,101.84,0.66,154.3030303030303
2019-01-28,100.55,0.66,152.34848484848484
2019-01-29,99.9,0.66,151.36363636363637
2019-01-30,100.8,0.66,152.72727272727272
2019-01-31,100.83,0.66,152.77272727272725
2019-02-01,102.98,0.66,156.03030303030303
2019-02-04,103.42,0.66,156.6969696969697
2019-02-05,104.35,0.66,158.1060606060606
2019-02-06,103.54,0.66,156.87878787878788
2019-02-07,96.89,0.43,225.32558139534885
2019-02-08,97.53,0.43,226.8139534883721
2019-02-11,98.31,0.43,228.62790697674419
2019-02-12,99.38,0.43,231.11627906976744
2019-02-13,99.74,0.43,231.953488372093
2019-02-14,99.46,0.43,231.30232558139534
2019-02-15,100.35,0.43,233.37209302325581
2019-02-19,99.83,0.43,232.1627906976744
2019-02-20,100.16,0.43,232.93023255813952
2019-02-21,99.6,0.43,231.62790697674419
2019-02-22,100.84,0.43,234.51162790697674
2019-02-25,99.56,0.43,231.53488372093025
2019-02-26,100.86,0.43,234.55813953488374
2019-02-27,102.06,0.43,237.34883720930233
2019-02-28,101.25,0.43,235.46511627906978
2019-03-01,101.49,0.43,236.02325581395348
2019-03-04,99.65,0.43,231.74418604651166
2019-03-05,99.5,0.43,231.3953488372093
2019-03-06,98.85,0.43,229.88372093023256
2019-03-07,98.62,0.43,229.34883720930233
2019-03-08,98.94,0.43,230.09302325581396
2019-03-11,99.49,0.43,231.37209302325581
2019-03-12,100.44,0.43,233.58139534883722
2019-03-13,103.48,0.43,240.6511627906977
2019-03-14,103.61,0.43,240.95348837209303
2019-03-15,103.55,0.43,240.81395348837208
2019-03-18,103.33,0.43,240.30232558139534
2019-03-19,102.97,0.43,239.46511627906978
2019-03-20,101.76,0.43,236.6511627906977
2019-03-21,102.78,0.43,239.02325581395348
2019-03-22,100.37,0.43,233.4186046511628
2019-03-25,100.35,0.43,233.37209302325581
2019-03-26,100.76,0.43,234.32558139534885
2019-03-27,101.07,0.43,235.04651162790697
2019-03-28,102.7,0.43,238.8372093023256
2019-03-29,103.69,0.43,241.13953488372093
2019-04-01,104.99,0.43,244.1627906976744
2019-04-02,105.18,0.43,244.60465116279073
2019-04-03,107.6,0.43,250.2325581395349
2019-04-04,107.34,0.43,249.62790697674419
2019-04-05,109.17,0.43,253.88372093023256
2019-04-08,109.22,0.43,254.0
2019-04-09,109.23,0.43,254.0232558139535
2019-04-10,109.5,0.43,254.65116279069767
2019-04-11,110.3,0.43,256.51162790697674
2019-04-12,111.49,0.43,259.27906976744185
2019-04-15,112.45,0.43,261.51162790697674
2019-04-16,113.25,0.43,263.37209302325584
2019-04-17,114.0,0.43,265.1162790697675
2019-04-18,112.79,0.43,262.3023255813954
2019-04-22,113.39,0.43,263.69767441860466
2019-04-23,115.07,0.43,267.6046511627907
2019-04-24,116.95,0.43,271.9767441860465
2019-04-25,117.06,0.43,272.2325581395349
2019-04-26,117.93,0.43,274.25581395348837
2019-04-29,117.77,0.43,273.8837209302325
2019-04-30,118.13,0.43,274.72093023255815
2019-05-01,117.06,0.43,272.2325581395349
2019-05-02,117.0,0.43,272.09302325581393
2019-05-03,117.77,0.43,273.8837209302325
2019-05-06,118.03,0.43,274.48837209302326
2019-05-07,115.23,1.48,77.85810810810811
2019-05-08,115.78,1.48,78.22972972972973
2019-05-09,117.07,1.48,79.10135135135135
2019-05-10,119.2,1.48,80.54054054054055
2019-05-13,117.3,1.48,79.25675675675676
2019-05-14,118.71,1.48,80.20945945945945
2019-05-15,120.65,1.48,81.52027027027027
2019-05-16,122.43,1.48,82.72297297297298
2019-05-17,121.64,1.48,82.1891891891892
2019-05-20,122.16,1.48,82.54054054054053
2019-05-21,123.89,1.48,83.70945945945947
2019-05-22,123.17,1.48,83.22297297297297
2019-05-23,122.94,1.48,83.06756756756756
2019-05-24,123.9,1.48,83.71621621621622
2019-05-28,123.82,1.48,83.66216216216216
2019-05-29,123.79,1.48,83.6418918918919
2019-05-30,124.62,1.48,84.20270270270271
2019-05-31,124.87,1.48,84.37162162162163
2019-06-03,123.12,1.48,83.1891891891892
2019-06-04,126.3,1.48,85.33783783783784
2019-06-05,127.81,1.48,86.35810810810811
2019-06-06,128.32,1.48,86.7027027027027
2019-06-07,131.02,1.48,88.52702702702703
2019-06-10,132.14,1.48,89.28378378378378
2019-06-11,131.05,1.48,88.5472972972973
2019-06-12,131.46,1.48,88.82432432432434
2019-06-13,131.15,1.48,88.61486486486487
2019-06-14,130.15,1.48,87.9391891891892
2019-06-17,129.7,1.48,87.63513513513513
2019-06-18,130.04,1.48,87.86486486486486
2019-06-19,130.56,1.48,88.21621621621622
2019-06-20,130.55,1.48,88.20945945945947
2019-06-21,128.72,1.48,86.97297297297297
2019-06-24,128.44,1.48,86.78378378378379
2019-06-25,128.06,1.48,86.52702702702703
2019-06-26,127.33,1.48,86.03378378378379
2019-06-27,128.7,1.48,86.95945945945945
2019-06-28,127.68,1.48,86.27027027027027
2019-07-01,129.37,1.48,87.41216216216216
2019-07-02,131.09,1.48,88.57432432432432
2019-07-03,131.85,1.48,89.08783783783784
2019-07-05,132.45,1.48,89.49324324324324
2019-07-08,131.22,1.48,88.66216216216216
2019-07-09,131.06,1.48,88.55405405405406
2019-07-10,131.16,1.48,88.62162162162161
2019-07-11,132.19,1.48,89.31756756756756
2019-07-12,132.37,1.48,89.4391891891892
2019-07-15,132.59,1.48,89.58783783783784
2019-07-16,132.25,1.48,89.35810810810811
2019-07-17,133.2,1.48,90.0
2019-07-18,134.87,1.48,91.12837837837839
2019-07-19,133.12,1.48,89.94594594594595
2019-07-22,132.64,1.48,89.62162162162161
2019-07-23,134.17,1.48,90.6554054054054
2019-07-24,134.16,1.48,90.64864864864865
2019-07-25,134.62,1.48,90.95945945945947
2019-07-26,134.4,1.48,90.81081081081082
2019-07-29,133.73,1.48,90.3581081081081
2019-07-30,131.24,1.48,88.67567567567568
2019-07-31,127.12,1.48,85.8918918918919
2019-08-01,128.47,1.48,86.80405405405405
2019-08-02,127.73,1.48,86.30405405405406
2019-08-05,121.08,1.48,81.8108108108108
2019-08-06,123.03,1.59,77.37735849056604
2019-08-07,123.6,1.59,77.73584905660377
2019-08-08,126.23,1.59,79.38993710691824
2019-08-09,125.75,1.59,79.0880503144654
2019-08-12,124.48,1.59,78.28930817610063
2019-08-13,126.75,1.59,79.71698113207547
2019-08-14,125.58,1.59,78.98113207547169
2019-08-15,126.67,1.59,79.66666666666666
2019-08-16,128.22,1.59,80.64150943396226
2019-08-19,128.25,1.59,80.66037735849056
2019-08-20,128.18,1.59,80.61635220125787
2019-08-21,131.27,1.59,82.55974842767296
2019-08-22,130.19,1.59,81.88050314465409
2019-08-23,127.46,1.59,80.16352201257861
2019-08-26,128.33,1.59,80.71069182389938
2019-08-27,129.45,1.59,81.41509433962263
2019-08-28,128.58,1.59,80.86792452830188
2019-08-29,130.33,1.59,81.9685534591195
2019-08-30,129.44,1.59,81.40880503144653
2019-09-03,128.35,1.59,80.72327044025157
2019-09-04,129.78,1.59,81.62264150943396
2019-09-05,131.51,1.59,82.71069182389937
2019-09-06,130.29,1.59,81.94339622641509
2019-09-09,129.17,1.59,81.23899371069182
2019-09-10,125.0,1.59,78.61635220125785
2019-09-11,124.65,1.59,78.39622641509433
2019-09-12,124.3,1.59,78.17610062893081
2019-09-13,124.02,1.59,78.0
2019-09-16,124.86,1.59,78.52830188679245
2019-09-17,127.18,1.59,79.9874213836478
2019-09-18,126.34,1.59,79.45911949685535
2019-09-19,126.87,1.59,79.79245283018868
2019-09-20,126.71,1.59,79.69182389937106
2019-09-23,125.43,1.59,78.88679245283019
2019-09-24,125.46,1.59,78.90566037735849
2019-09-25,126.62,1.59,79.63522012578616
2019-09-26,126.65,1.59,79.65408805031447
2019-09-27,123.88,1.59,77.91194968553458
2019-09-30,124.43,1.59,78.25786163522012
2019-10-01,124.9,1.59,78.55345911949685
2019-10-02,121.63,1.59,76.49685534591194
2019-10-03,121.67,1.59,76.52201257861635
2019-10-04,123.0,1.59,77.35849056603773
2019-10-07,121.79,1.59,76.59748427672956
2019-10-08,119.57,1.59,75.20125786163521
2019-10-09,120.84,1.59,76.0
2019-10-10,122.54,1.59,77.06918238993711
