date,JPM,JPM_EPS,PE Ratio
1995-06-28,16.08,,
1995-06-29,15.83,,
1995-06-30,15.75,,
1995-07-03,15.67,,
1995-07-05,15.71,,
1995-07-06,16.13,,
1995-07-07,16.46,,
1995-07-10,17.04,,
1995-07-11,16.67,,
1995-07-12,16.79,,
1995-07-13,16.92,,
1995-07-14,16.5,,
1995-07-17,16.04,,
1995-07-18,16.58,,
1995-07-19,16.71,,
1995-07-20,17.25,,
1995-07-21,16.79,,
1995-07-24,17.25,,
1995-07-25,17.38,,
1995-07-26,17.33,,
1995-07-27,17.38,,
1995-07-28,17.33,,
1995-07-31,17.21,,
1995-08-01,17.0,,
1995-08-02,17.46,,
1995-08-03,17.58,,
1995-08-04,17.63,,
1995-08-07,17.58,,
1995-08-08,18.0,,
1995-08-09,17.92,,
1995-08-10,17.75,,
1995-08-11,17.54,,
1995-08-14,17.67,,
1995-08-15,17.67,,
1995-08-16,18.0,,
1995-08-17,17.75,,
1995-08-18,17.88,,
1995-08-21,17.83,,
1995-08-22,17.83,,
1995-08-23,17.83,,
1995-08-24,17.83,,
1995-08-25,18.13,,
1995-08-28,20.04,,
1995-08-29,19.79,,
1995-08-30,19.67,,
1995-08-31,19.42,,
1995-09-01,19.33,,
1995-09-05,19.42,,
1995-09-06,19.63,,
1995-09-07,19.5,,
1995-09-08,19.71,,
1995-09-11,20.0,,
1995-09-12,20.08,,
1995-09-13,20.0,,
1995-09-14,20.17,,
1995-09-15,20.33,,
1995-09-18,19.92,,
1995-09-19,20.17,,
1995-09-20,20.17,,
1995-09-21,19.58,,
1995-09-22,19.5,,
1995-09-25,19.54,,
1995-09-26,19.67,,
1995-09-27,20.0,,
1995-09-28,20.33,,
1995-09-29,20.29,,
1995-10-02,20.21,,
1995-10-03,20.38,,
1995-10-04,20.92,,
1995-10-05,20.83,,
1995-10-06,21.0,,
1995-10-09,20.96,,
1995-10-10,21.13,,
1995-10-11,21.21,,
1995-10-12,21.38,,
1995-10-13,21.38,,
1995-10-16,21.04,,
1995-10-17,20.92,,
1995-10-18,20.42,,
1995-10-19,20.21,,
1995-10-20,19.63,,
1995-10-23,19.79,,
1995-10-24,19.0,,
1995-10-25,18.79,,
1995-10-26,18.75,,
1995-10-27,19.46,,
1995-10-30,19.29,,
1995-10-31,18.96,,
1995-11-01,19.46,,
1995-11-02,20.13,,
1995-11-03,19.79,,
1995-11-06,19.46,,
1995-11-07,19.21,,
1995-11-08,19.79,,
1995-11-09,19.83,,
1995-11-10,19.83,,
1995-11-13,19.54,,
1995-11-14,18.92,,
1995-11-15,18.88,,
1995-11-16,19.21,,
1995-11-17,19.54,,
1995-11-20,19.58,,
1995-11-21,20.04,,
1995-11-22,20.13,,
1995-11-24,20.04,,
1995-11-27,19.75,,
1995-11-28,19.75,,
1995-11-29,19.92,,
1995-11-30,20.0,,
1995-12-01,19.92,,
1995-12-04,20.33,,
1995-12-05,20.46,,
1995-12-06,20.79,,
1995-12-07,20.0,,
1995-12-08,20.21,,
1995-12-11,20.0,,
1995-12-12,19.88,,
1995-12-13,19.96,,
1995-12-14,19.58,,
1995-12-15,19.25,,
1995-12-18,19.08,,
1995-12-19,19.67,,
1995-12-20,19.42,,
1995-12-21,19.38,,
1995-12-22,19.42,,
1995-12-26,19.54,,
1995-12-27,19.67,,
1995-12-28,19.58,,
1995-12-29,19.58,,
1996-01-02,19.58,,
1996-01-03,19.58,,
1996-01-04,18.75,,
1996-01-05,18.67,,
1996-01-08,18.67,,
1996-01-09,18.21,,
1996-01-10,18.04,,
1996-01-11,18.04,,
1996-01-12,18.54,,
1996-01-15,18.38,,
1996-01-16,19.5,,
1996-01-17,19.83,,
1996-01-18,19.63,,
1996-01-19,19.83,,
1996-01-22,20.13,,
1996-01-23,20.38,,
1996-01-24,20.67,,
1996-01-25,21.04,,
1996-01-26,21.0,,
1996-01-29,22.0,,
1996-01-30,22.25,,
1996-01-31,22.33,,
1996-02-01,21.96,,
1996-02-02,21.75,,
1996-02-05,21.79,,
1996-02-06,22.13,,
1996-02-07,22.33,,
1996-02-08,22.38,,
1996-02-09,22.29,,
1996-02-12,22.54,,
1996-02-13,22.54,,
1996-02-14,22.58,,
1996-02-15,22.58,,
1996-02-16,22.58,,
1996-02-20,22.25,,
1996-02-21,23.08,,
1996-02-22,23.54,,
1996-02-23,24.17,,
1996-02-26,23.38,,
1996-02-27,23.63,,
1996-02-28,23.92,,
1996-02-29,23.88,,
1996-03-01,24.25,,
1996-03-04,24.25,,
1996-03-05,24.08,,
1996-03-06,23.58,,
1996-03-07,23.13,,
1996-03-08,22.13,,
1996-03-11,21.96,,
1996-03-12,21.88,,
1996-03-13,22.25,,
1996-03-14,22.75,,
1996-03-15,22.63,,
1996-03-18,23.25,,
1996-03-19,23.29,,
1996-03-20,23.71,,
1996-03-21,24.0,,
1996-03-22,23.71,,
1996-03-25,23.63,,
1996-03-26,23.58,,
1996-03-27,23.83,,
1996-03-28,23.79,,
1996-03-29,23.5,,
1996-04-01,24.33,,
1996-04-02,24.75,,
1996-04-03,24.46,,
1996-04-04,24.46,,
1996-04-08,23.54,,
1996-04-09,23.08,,
1996-04-10,22.33,,
1996-04-11,22.29,,
1996-04-12,22.83,,
1996-04-15,23.04,,
1996-04-16,23.0,,
1996-04-17,22.75,,
1996-04-18,22.79,,
1996-04-19,22.58,,
1996-04-22,22.29,,
1996-04-23,22.38,,
1996-04-24,22.25,,
1996-04-25,22.75,,
1996-04-26,23.04,,
1996-04-29,22.96,,
1996-04-30,23.0,,
1996-05-01,22.92,,
1996-05-02,21.88,,
1996-05-03,22.0,,
1996-05-06,21.67,,
1996-05-07,21.96,,
1996-05-08,22.5,,
1996-05-09,22.38,,
1996-05-10,22.96,,
1996-05-13,23.21,,
1996-05-14,23.29,,
1996-05-15,23.13,,
1996-05-16,23.17,,
1996-05-17,23.67,,
1996-05-20,23.67,,
1996-05-21,23.58,,
1996-05-22,24.25,,
1996-05-23,23.96,,
1996-05-24,23.88,,
1996-05-28,23.63,,
1996-05-29,23.38,,
1996-05-30,23.33,,
1996-05-31,23.33,,
1996-06-03,23.29,,
1996-06-04,23.58,,
1996-06-05,24.42,,
1996-06-06,24.33,,
1996-06-07,23.92,,
1996-06-10,24.04,,
1996-06-11,24.08,,
1996-06-12,24.13,,
1996-06-13,24.21,,
1996-06-14,24.13,,
1996-06-17,24.08,,
1996-06-18,23.96,,
1996-06-19,23.67,,
1996-06-20,23.17,,
1996-06-21,22.5,,
1996-06-24,22.92,,
1996-06-25,23.38,,
1996-06-26,23.33,,
1996-06-27,23.42,,
1996-06-28,23.54,,
1996-07-01,23.79,,
1996-07-02,23.71,,
1996-07-03,23.79,,
1996-07-05,22.92,,
1996-07-08,22.42,,
1996-07-09,22.63,,
1996-07-10,22.88,,
1996-07-11,22.58,,
1996-07-12,22.67,,
1996-07-15,21.96,,
1996-07-16,22.25,,
1996-07-17,22.58,,
1996-07-18,23.17,,
1996-07-19,22.92,,
1996-07-22,22.67,,
1996-07-23,22.33,,
1996-07-24,22.29,,
1996-07-25,22.79,,
1996-07-26,23.04,,
1996-07-29,22.63,,
1996-07-30,22.92,,
1996-07-31,23.17,,
1996-08-01,23.71,,
1996-08-02,24.67,,
1996-08-05,24.38,,
1996-08-06,24.29,,
1996-08-07,24.21,,
1996-08-08,24.13,,
1996-08-09,24.33,,
1996-08-12,24.58,,
1996-08-13,24.88,,
1996-08-14,25.0,,
1996-08-15,25.13,,
1996-08-16,25.42,,
1996-08-19,25.63,,
1996-08-20,25.92,,
1996-08-21,26.0,,
1996-08-22,26.46,,
1996-08-23,26.04,,
1996-08-26,25.88,,
1996-08-27,25.88,,
1996-08-28,25.71,,
1996-08-29,25.29,,
1996-08-30,24.79,,
1996-09-03,25.04,,
1996-09-04,24.88,,
1996-09-05,24.63,,
1996-09-06,25.08,,
1996-09-09,25.08,,
1996-09-10,25.5,,
1996-09-11,25.96,,
1996-09-12,26.13,,
1996-09-13,26.46,,
1996-09-16,26.63,,
1996-09-17,26.04,,
1996-09-18,25.96,,
1996-09-19,25.79,,
1996-09-20,26.0,,
1996-09-23,26.42,,
1996-09-24,26.42,,
1996-09-25,26.63,,
1996-09-26,26.88,,
1996-09-27,26.88,,
1996-09-30,26.71,,
1996-10-01,27.04,,
1996-10-02,26.92,,
1996-10-03,26.96,,
1996-10-04,27.25,,
1996-10-07,27.29,,
1996-10-08,27.08,,
1996-10-09,26.83,,
1996-10-10,27.0,,
1996-10-11,27.17,,
1996-10-14,27.5,,
1996-10-15,27.5,,
1996-10-16,27.08,,
1996-10-17,27.29,,
1996-10-18,27.46,,
1996-10-21,27.67,,
1996-10-22,27.42,,
1996-10-23,27.58,,
1996-10-24,27.79,,
1996-10-25,27.88,,
1996-10-28,27.71,,
1996-10-29,28.17,,
1996-10-30,28.46,,
1996-10-31,28.58,,
1996-11-01,28.54,,
1996-11-04,28.83,,
1996-11-05,29.5,,
1996-11-06,29.67,,
1996-11-07,29.88,,
1996-11-08,29.92,,
1996-11-11,29.58,,
1996-11-12,29.25,,
1996-11-13,28.92,,
1996-11-14,29.58,,
1996-11-15,29.5,,
1996-11-18,29.83,,
1996-11-19,30.83,,
1996-11-20,30.75,,
1996-11-21,30.25,,
1996-11-22,30.5,,
1996-11-25,31.79,,
1996-11-26,31.38,,
1996-11-27,31.33,,
1996-11-29,31.5,,
1996-12-02,31.04,,
1996-12-03,30.33,,
1996-12-04,30.21,,
1996-12-05,29.63,,
1996-12-06,29.83,,
1996-12-09,29.96,,
1996-12-10,29.96,,
1996-12-11,29.54,,
1996-12-12,28.96,,
1996-12-13,28.5,,
1996-12-16,28.38,,
1996-12-17,29.21,,
1996-12-18,29.13,,
1996-12-19,30.25,,
1996-12-20,30.5,,
1996-12-23,30.54,,
1996-12-24,30.5,,
1996-12-26,30.83,,
1996-12-27,30.71,,
1996-12-30,30.58,,
1996-12-31,29.79,,
1997-01-02,29.33,,
1997-01-03,29.42,,
1997-01-06,29.13,,
1997-01-07,28.92,,
1997-01-08,29.21,,
1997-01-09,29.46,,
1997-01-10,29.25,,
1997-01-13,29.17,,
1997-01-14,29.88,,
1997-01-15,30.21,,
1997-01-16,30.29,,
1997-01-17,30.67,,
1997-01-20,30.96,,
1997-01-21,30.96,,
1997-01-22,30.79,,
1997-01-23,30.38,,
1997-01-24,29.71,,
1997-01-27,29.54,,
1997-01-28,29.5,,
1997-01-29,29.88,,
1997-01-30,30.58,,
1997-01-31,30.83,,
1997-02-03,31.25,,
1997-02-04,32.08,,
1997-02-05,31.67,,
1997-02-06,31.67,,
1997-02-07,32.63,,
1997-02-10,32.5,,
1997-02-11,32.88,,
1997-02-12,33.21,,
1997-02-13,33.63,,
1997-02-14,33.92,,
1997-02-18,33.88,,
1997-02-19,34.67,,
1997-02-20,34.08,,
1997-02-21,34.17,,
1997-02-24,34.88,,
1997-02-25,35.29,,
1997-02-26,34.42,,
1997-02-27,33.63,,
1997-02-28,33.38,,
1997-03-03,34.0,,
1997-03-04,33.92,,
1997-03-05,34.58,,
1997-03-06,34.25,,
1997-03-07,35.5,,
1997-03-10,36.54,,
1997-03-11,35.42,,
1997-03-12,34.63,,
1997-03-13,33.04,,
1997-03-14,33.46,,
1997-03-17,34.25,,
1997-03-18,33.17,,
1997-03-19,33.79,,
1997-03-20,33.92,,
1997-03-21,34.0,,
1997-03-24,34.46,,
1997-03-25,33.92,,
1997-03-26,33.29,,
1997-03-27,32.13,,
1997-03-31,31.29,,
1997-04-01,31.88,,
1997-04-02,30.79,,
1997-04-03,31.17,,
1997-04-04,31.29,,
1997-04-07,31.42,,
1997-04-08,32.29,,
1997-04-09,31.83,,
1997-04-10,31.38,,
1997-04-11,30.08,,
1997-04-14,30.17,,
1997-04-15,30.88,,
1997-04-16,29.88,,
1997-04-17,29.96,,
1997-04-18,29.17,,
1997-04-21,28.5,,
1997-04-22,29.21,,
1997-04-23,28.67,,
1997-04-24,28.46,,
1997-04-25,28.46,,
1997-04-28,29.25,,
1997-04-29,30.17,,
1997-04-30,30.71,,
1997-05-01,30.92,,
1997-05-02,31.79,,
1997-05-05,32.33,,
1997-05-06,32.75,,
1997-05-07,31.79,,
1997-05-08,31.96,,
1997-05-09,32.63,,
1997-05-12,33.0,,
1997-05-13,32.38,,
1997-05-14,32.79,,
1997-05-15,32.38,,
1997-05-16,31.21,,
1997-05-19,30.88,,
1997-05-20,32.17,,
1997-05-21,31.04,,
1997-05-22,31.54,,
1997-05-23,31.71,,
1997-05-27,31.08,,
1997-05-28,31.21,,
1997-05-29,30.96,,
1997-05-30,31.5,,
1997-06-02,31.5,,
1997-06-03,32.33,,
1997-06-04,32.21,,
1997-06-05,32.5,,
1997-06-06,33.46,,
1997-06-09,32.54,,
1997-06-10,33.29,,
1997-06-11,33.13,,
1997-06-12,33.58,,
1997-06-13,33.79,,
1997-06-16,34.0,,
1997-06-17,34.13,,
1997-06-18,34.33,,
1997-06-19,34.33,,
1997-06-20,34.21,,
1997-06-23,33.38,,
1997-06-24,33.5,,
1997-06-25,33.23,,
1997-06-26,32.77,,
1997-06-27,32.54,,
1997-06-30,32.35,,
1997-07-01,33.17,,
1997-07-02,34.17,,
1997-07-03,34.42,,
1997-07-07,34.33,,
1997-07-08,34.33,,
1997-07-09,33.96,,
1997-07-10,33.79,,
1997-07-11,34.02,,
1997-07-14,34.0,,
1997-07-15,34.19,,
1997-07-16,34.25,,
1997-07-17,34.42,,
1997-07-18,34.0,,
1997-07-21,34.0,,
1997-07-22,35.17,,
1997-07-23,35.33,,
1997-07-24,35.71,,
1997-07-25,35.35,,
1997-07-28,35.42,,
1997-07-29,36.29,,
1997-07-30,37.5,,
1997-07-31,37.85,,
1997-08-01,37.44,,
1997-08-04,37.0,,
1997-08-05,36.52,,
1997-08-06,37.29,,
1997-08-07,36.33,,
1997-08-08,35.81,,
1997-08-11,36.25,,
1997-08-12,36.33,,
1997-08-13,37.08,,
1997-08-14,37.1,,
1997-08-15,36.63,,
1997-08-18,36.67,,
1997-08-19,37.17,,
1997-08-20,38.17,,
1997-08-21,38.04,,
1997-08-22,38.0,,
1997-08-25,37.9,,
1997-08-26,37.58,,
1997-08-27,37.88,,
1997-08-28,37.42,,
1997-08-29,37.06,,
1997-09-02,37.92,,
1997-09-03,38.06,,
1997-09-04,38.21,,
1997-09-05,38.17,,
1997-09-08,38.58,,
1997-09-09,38.54,,
1997-09-10,37.69,,
1997-09-11,37.13,,
1997-09-12,37.67,,
1997-09-15,37.5,,
1997-09-16,38.52,,
1997-09-17,39.21,,
1997-09-18,39.21,,
1997-09-19,39.19,,
1997-09-22,39.42,,
1997-09-23,39.19,,
1997-09-24,39.44,,
1997-09-25,38.5,,
1997-09-26,39.13,,
1997-09-29,39.48,,
1997-09-30,39.33,,
1997-10-01,39.85,,
1997-10-02,40.15,,
1997-10-03,40.88,,
1997-10-06,41.65,,
1997-10-07,42.13,,
1997-10-08,41.9,,
1997-10-09,41.85,,
1997-10-10,40.56,,
1997-10-13,40.65,,
1997-10-14,41.06,,
1997-10-15,41.13,,
1997-10-16,41.27,,
1997-10-17,40.56,,
1997-10-20,40.52,,
1997-10-21,41.23,,
1997-10-22,41.48,,
1997-10-23,40.88,,
1997-10-24,41.21,,
1997-10-27,38.98,,
1997-10-28,39.94,,
1997-10-29,40.08,,
1997-10-30,38.58,,
1997-10-31,38.48,,
1997-11-03,39.56,,
1997-11-04,39.65,,
1997-11-05,39.9,,
1997-11-06,40.02,,
1997-11-07,39.15,,
1997-11-10,38.02,,
1997-11-11,37.46,,
1997-11-12,35.58,,
1997-11-13,35.75,,
1997-11-14,34.54,,
1997-11-17,36.29,,
1997-11-18,35.75,,
1997-11-19,37.13,,
1997-11-20,37.46,,
1997-11-21,37.77,,
1997-11-24,36.67,,
1997-11-25,36.48,,
1997-11-26,36.08,,
1997-11-28,36.25,,
1997-12-01,38.33,,
1997-12-02,38.0,,
1997-12-03,38.25,,
1997-12-04,38.92,,
1997-12-05,39.06,,
1997-12-08,39.13,,
1997-12-09,38.63,,
1997-12-10,37.42,,
1997-12-11,36.77,,
1997-12-12,37.02,,
1997-12-15,37.42,,
1997-12-16,36.96,,
1997-12-17,37.33,,
1997-12-18,36.38,,
1997-12-19,36.04,,
1997-12-22,35.6,,
1997-12-23,35.15,,
1997-12-24,34.79,,
1997-12-26,35.56,,
1997-12-29,36.23,,
1997-12-30,36.54,,
1997-12-31,36.5,,
1998-01-02,36.88,,
1998-01-05,37.48,,
1998-01-06,35.73,,
1998-01-07,36.13,,
1998-01-08,34.73,,
1998-01-09,33.96,,
1998-01-12,34.21,,
1998-01-13,34.54,,
1998-01-14,34.79,,
1998-01-15,34.42,,
1998-01-16,35.17,,
1998-01-20,35.73,,
1998-01-21,35.04,,
1998-01-22,34.75,,
1998-01-23,34.42,,
1998-01-26,34.04,,
1998-01-27,35.08,,
1998-01-28,35.33,,
1998-01-29,35.6,,
1998-01-30,35.73,,
1998-02-02,37.06,,
1998-02-03,38.08,,
1998-02-04,38.17,,
1998-02-05,38.19,,
1998-02-06,38.98,,
1998-02-09,40.33,,
1998-02-10,39.96,,
1998-02-11,39.94,,
1998-02-12,39.79,,
1998-02-13,39.4,,
1998-02-17,40.25,,
1998-02-18,40.6,,
1998-02-19,39.88,,
1998-02-20,39.94,,
1998-02-23,40.4,,
1998-02-24,39.92,,
1998-02-25,40.79,,
1998-02-26,41.25,,
1998-02-27,41.35,,
1998-03-02,41.25,,
1998-03-03,41.77,,
1998-03-04,40.81,,
1998-03-05,40.17,,
1998-03-06,40.54,,
1998-03-09,39.52,,
1998-03-10,40.52,,
1998-03-11,41.56,,
1998-03-12,41.75,,
1998-03-13,41.75,,
1998-03-16,42.77,,
1998-03-17,44.92,,
1998-03-18,46.04,,
1998-03-19,45.08,,
1998-03-20,44.88,,
1998-03-23,44.23,,
1998-03-24,44.73,,
1998-03-25,44.33,,
1998-03-26,44.73,,
1998-03-27,44.71,,
1998-03-30,44.58,,
1998-03-31,44.96,,
1998-04-01,45.33,,
1998-04-02,46.44,,
1998-04-03,46.71,,
1998-04-06,49.0,,
1998-04-07,47.88,,
1998-04-08,46.75,,
1998-04-09,47.21,,
1998-04-13,48.79,,
1998-04-14,47.58,,
1998-04-15,46.69,,
1998-04-16,45.08,,
1998-04-17,45.75,,
1998-04-20,44.9,,
1998-04-21,46.38,,
1998-04-22,46.71,,
1998-04-23,45.5,,
1998-04-24,44.69,,
1998-04-27,44.21,,
1998-04-28,44.54,,
1998-04-29,45.04,,
1998-04-30,46.19,,
1998-05-01,46.96,,
1998-05-04,46.35,,
1998-05-05,45.67,,
1998-05-06,45.02,,
1998-05-07,45.42,,
1998-05-08,45.63,,
1998-05-11,46.19,,
1998-05-12,46.83,,
1998-05-13,46.5,,
1998-05-14,46.44,,
1998-05-15,47.33,,
1998-05-18,47.42,,
1998-05-19,48.29,,
1998-05-20,48.06,,
1998-05-21,47.92,,
1998-05-22,48.15,,
1998-05-26,46.44,,
1998-05-27,45.35,,
1998-05-28,45.48,,
1998-05-29,45.31,,
1998-06-01,44.69,,
1998-06-02,45.65,,
1998-06-03,45.21,,
1998-06-04,45.83,,
1998-06-05,46.75,,
1998-06-08,47.77,,
1998-06-09,47.19,,
1998-06-10,47.33,,
1998-06-11,46.69,,
1998-06-12,46.29,,
1998-06-15,45.46,,
1998-06-16,45.17,,
1998-06-17,46.42,,
1998-06-18,46.29,,
1998-06-19,46.92,,
1998-06-22,46.21,,
1998-06-23,46.79,,
1998-06-24,48.75,,
1998-06-25,48.25,,
1998-06-26,48.83,,
1998-06-29,50.42,,
1998-06-30,50.33,,
1998-07-01,50.33,,
1998-07-02,50.29,,
1998-07-06,51.33,,
1998-07-07,50.0,,
1998-07-08,49.08,,
1998-07-09,49.08,,
1998-07-10,49.67,,
1998-07-13,49.58,,
1998-07-14,50.33,,
1998-07-15,50.13,,
1998-07-16,50.0,,
1998-07-17,49.96,,
1998-07-20,50.0,,
1998-07-21,47.67,,
1998-07-22,48.63,,
1998-07-23,48.75,,
1998-07-24,49.08,,
1998-07-27,49.17,,
1998-07-28,48.92,,
1998-07-29,48.38,,
1998-07-30,49.75,,
1998-07-31,50.42,,
1998-08-03,49.88,,
1998-08-04,46.42,,
1998-08-05,47.58,,
1998-08-06,47.67,,
1998-08-07,46.13,,
1998-08-10,45.67,,
1998-08-11,43.83,,
1998-08-12,44.13,,
1998-08-13,42.75,,
1998-08-14,42.92,,
1998-08-17,44.33,,
1998-08-18,46.13,,
1998-08-19,45.25,,
1998-08-20,43.58,,
1998-08-21,42.46,,
1998-08-24,42.71,,
1998-08-25,42.75,,
1998-08-26,42.83,,
1998-08-27,38.75,,
1998-08-28,37.67,,
1998-08-31,35.0,,
1998-09-01,36.58,,
1998-09-02,36.58,,
1998-09-03,32.83,,
1998-09-04,30.25,,
1998-09-08,31.42,,
1998-09-09,29.75,,
1998-09-10,28.5,,
1998-09-11,30.67,,
1998-09-14,30.83,,
1998-09-15,32.75,,
1998-09-16,33.29,,
1998-09-17,31.92,,
1998-09-18,31.63,,
1998-09-21,31.21,,
1998-09-22,30.75,,
1998-09-23,33.42,,
1998-09-24,30.92,,
1998-09-25,30.33,,
1998-09-28,29.71,,
1998-09-29,30.0,,
1998-09-30,28.75,,
1998-10-01,27.15,,
1998-10-02,29.17,,
1998-10-05,27.67,,
1998-10-06,27.38,,
1998-10-07,26.83,,
1998-10-08,27.0,,
1998-10-09,28.54,,
1998-10-12,28.71,,
1998-10-13,28.46,,
1998-10-14,27.79,,
1998-10-15,31.33,,
1998-10-16,32.73,,
1998-10-19,34.17,,
1998-10-20,35.38,,
1998-10-21,36.0,,
1998-10-22,37.38,,
1998-10-23,37.13,,
1998-10-26,36.33,,
1998-10-27,34.67,,
1998-10-28,34.92,,
1998-10-29,36.08,,
1998-10-30,37.88,,
1998-11-02,37.67,,
1998-11-03,37.5,,
1998-11-04,38.67,,
1998-11-05,40.25,,
1998-11-06,40.67,,
1998-11-09,38.88,,
1998-11-10,38.13,,
1998-11-11,37.75,,
1998-11-12,36.75,,
1998-11-13,38.13,,
1998-11-16,38.58,,
1998-11-17,40.83,,
1998-11-18,41.21,,
1998-11-19,41.0,,
1998-11-20,41.29,,
1998-11-23,43.33,,
1998-11-24,43.21,,
1998-11-25,43.75,,
1998-11-27,43.63,,
1998-11-30,42.29,,
1998-12-01,41.42,,
1998-12-02,42.0,,
1998-12-03,40.83,,
1998-12-04,42.75,,
1998-12-07,43.33,,
1998-12-08,43.08,,
1998-12-09,42.54,,
1998-12-10,41.83,,
1998-12-11,40.58,,
1998-12-14,39.21,,
1998-12-15,40.5,,
1998-12-16,42.33,,
1998-12-17,46.58,,
1998-12-18,46.33,,
1998-12-21,48.17,,
1998-12-22,47.83,,
1998-12-23,47.5,,
1998-12-24,47.17,,
1998-12-28,47.58,,
1998-12-29,48.0,,
1998-12-30,48.0,,
1998-12-31,47.33,,
1999-01-04,47.92,,
1999-01-05,48.29,,
1999-01-06,49.33,,
1999-01-07,51.38,,
1999-01-08,50.33,,
1999-01-11,50.83,,
1999-01-12,49.25,,
1999-01-13,47.75,,
1999-01-14,45.5,,
1999-01-15,47.25,,
1999-01-19,49.58,,
1999-01-20,51.42,,
1999-01-21,50.25,,
1999-01-22,47.92,,
1999-01-25,49.63,,
1999-01-26,49.5,,
1999-01-27,48.75,,
1999-01-28,49.08,,
1999-01-29,51.29,,
1999-02-01,51.21,,
1999-02-02,51.21,,
1999-02-03,52.92,,
1999-02-04,51.96,,
1999-02-05,50.96,,
1999-02-08,48.75,,
1999-02-09,48.0,,
1999-02-10,48.71,,
1999-02-11,50.75,,
1999-02-12,49.38,,
1999-02-16,51.79,,
1999-02-17,51.5,,
1999-02-18,50.83,,
1999-02-19,50.71,,
1999-02-22,54.0,,
1999-02-23,54.58,,
1999-02-24,52.54,,
1999-02-25,53.0,,
1999-02-26,53.08,,
1999-03-01,53.83,,
1999-03-02,53.54,,
1999-03-03,53.79,,
1999-03-04,55.58,,
1999-03-05,57.92,,
1999-03-08,57.21,,
1999-03-09,58.63,,
1999-03-10,59.29,,
1999-03-11,58.79,,
1999-03-12,58.67,,
1999-03-15,58.17,,
1999-03-16,56.54,,
1999-03-17,54.92,,
1999-03-18,55.92,,
1999-03-19,55.0,,
1999-03-22,54.58,,
1999-03-23,53.04,,
1999-03-24,52.92,,
1999-03-25,54.33,,
1999-03-26,53.67,,
1999-03-29,54.83,,
1999-03-30,54.63,,
1999-03-31,54.25,,
1999-04-01,52.92,,
1999-04-05,52.5,,
1999-04-06,52.83,,
1999-04-07,56.25,,
1999-04-08,58.58,,
1999-04-09,57.04,,
1999-04-12,57.92,,
1999-04-13,58.25,,
1999-04-14,57.58,,
1999-04-15,57.04,,
1999-04-16,57.38,,
1999-04-19,56.67,,
1999-04-20,55.33,,
1999-04-21,55.63,,
1999-04-22,57.17,,
1999-04-23,56.75,,
1999-04-26,55.08,,
1999-04-27,57.04,,
1999-04-28,55.75,,
1999-04-29,55.92,,
1999-04-30,55.0,,
1999-05-03,55.17,,
1999-05-04,54.83,,
1999-05-05,53.46,,
1999-05-06,51.71,,
1999-05-07,52.25,,
1999-05-10,52.67,,
1999-05-11,53.33,,
1999-05-12,54.88,,
1999-05-13,56.0,,
1999-05-14,52.71,,
1999-05-17,52.42,,
1999-05-18,52.5,,
1999-05-19,53.46,,
1999-05-20,53.46,,
1999-05-21,52.63,,
1999-05-24,50.58,,
1999-05-25,49.21,,
1999-05-26,50.25,,
1999-05-27,48.5,,
1999-05-28,48.25,,
1999-06-01,48.08,,
1999-06-02,47.38,,
1999-06-03,47.75,,
1999-06-04,49.54,,
1999-06-07,51.17,,
1999-06-08,49.92,,
1999-06-09,49.21,,
1999-06-10,48.75,,
1999-06-11,48.83,,
1999-06-14,49.17,,
1999-06-15,50.08,,
1999-06-16,53.58,,
1999-06-17,52.96,,
1999-06-18,53.42,,
1999-06-21,55.67,,
1999-06-22,54.5,,
1999-06-23,53.5,,
1999-06-24,53.33,,
1999-06-25,54.13,,
1999-06-28,55.08,,
1999-06-29,55.08,,
1999-06-30,57.67,,
1999-07-01,57.29,,
1999-07-02,56.71,,
1999-07-06,57.38,,
1999-07-07,56.42,,
1999-07-08,57.0,,
1999-07-09,56.79,,
1999-07-12,56.08,,
1999-07-13,55.21,,
1999-07-14,54.5,,
1999-07-15,54.75,,
1999-07-16,54.54,,
1999-07-19,54.75,,
1999-07-20,53.92,,
1999-07-21,54.21,,
1999-07-22,55.54,,
1999-07-23,54.38,,
1999-07-26,55.25,,
1999-07-27,55.83,,
1999-07-28,55.29,,
1999-07-29,53.5,,
1999-07-30,51.38,,
1999-08-02,52.17,,
1999-08-03,52.54,,
1999-08-04,52.29,,
1999-08-05,52.42,,
1999-08-06,50.5,,
1999-08-09,50.42,,
1999-08-10,49.54,,
1999-08-11,51.29,,
1999-08-12,50.46,,
1999-08-13,52.75,,
1999-08-16,53.5,,
1999-08-17,55.33,,
1999-08-18,56.67,,
1999-08-19,54.96,,
1999-08-20,55.83,,
1999-08-23,57.13,,
1999-08-24,57.71,,
1999-08-25,57.0,,
1999-08-26,56.0,,
1999-08-27,55.42,,
1999-08-30,54.29,,
1999-08-31,55.79,,
1999-09-01,55.15,,
1999-09-02,53.83,,
1999-09-03,56.67,,
1999-09-07,54.25,,
1999-09-08,54.5,,
1999-09-09,51.67,,
1999-09-10,51.63,,
1999-09-13,51.79,,
1999-09-14,51.58,,
1999-09-15,51.63,,
1999-09-16,52.0,,
1999-09-17,51.71,,
1999-09-20,52.29,,
1999-09-21,50.63,,
1999-09-22,50.92,,
1999-09-23,50.17,,
1999-09-24,50.25,,
1999-09-27,49.42,,
1999-09-28,49.21,,
1999-09-29,48.67,,
