date,AXP,AXP_EPS,PE Ratio
2005-04-26,45.12,,
2005-04-27,45.6,,
2005-04-28,45.25,,
2005-04-29,46.13,,
2005-05-02,46.43,,
2005-05-03,46.39,,
2005-05-04,46.85,,
2005-05-05,46.55,,
2005-05-06,46.39,,
2005-05-09,46.21,,
2005-05-10,45.94,,
2005-05-11,45.85,,
2005-05-12,45.64,,
2005-05-13,45.3,,
2005-05-16,45.92,,
2005-05-17,46.08,,
2005-05-18,46.86,,
2005-05-19,46.6,,
2005-05-20,46.44,,
2005-05-23,46.43,,
2005-05-24,46.3,,
2005-05-25,46.07,,
2005-05-26,46.29,,
2005-05-27,46.61,,
2005-05-31,47.13,,
2005-06-01,47.34,,
2005-06-02,47.49,,
2005-06-03,47.42,,
2005-06-06,47.39,,
2005-06-07,47.85,,
2005-06-08,47.75,,
2005-06-09,47.87,,
2005-06-10,47.89,,
2005-06-13,48.11,,
2005-06-14,48.14,,
2005-06-15,48.13,,
2005-06-16,48.07,,
2005-06-17,47.99,,
2005-06-20,47.81,,
2005-06-21,47.92,,
2005-06-22,47.95,,
2005-06-23,46.99,,
2005-06-24,46.92,,
2005-06-27,46.71,,
2005-06-28,47.27,,
2005-06-29,46.84,,
2005-06-30,46.59,,
2005-07-01,46.86,,
2005-07-05,47.22,,
2005-07-06,46.62,,
2005-07-07,46.8,,
2005-07-08,47.2,,
2005-07-11,47.24,,
2005-07-12,47.12,,
2005-07-13,47.2,,
2005-07-14,47.34,,
2005-07-15,47.06,,
2005-07-18,46.39,,
2005-07-19,46.74,,
2005-07-20,47.19,,
2005-07-21,47.56,,
2005-07-22,47.77,,
2005-07-25,47.76,,
2005-07-26,47.51,,
2005-07-27,48.1,,
2005-07-28,48.55,,
2005-07-29,48.14,,
2005-08-01,47.99,,
2005-08-02,48.49,,
2005-08-03,48.56,,
2005-08-04,48.89,,
2005-08-05,48.85,,
2005-08-08,48.75,,
2005-08-09,48.66,,
2005-08-10,49.45,,
2005-08-11,49.72,,
2005-08-12,49.6,,
2005-08-15,49.48,,
2005-08-16,49.07,,
2005-08-17,49.04,,
2005-08-18,49.12,,
2005-08-19,49.1,,
2005-08-22,49.26,,
2005-08-23,49.02,,
2005-08-24,48.53,,
2005-08-25,48.78,,
2005-08-26,48.15,,
2005-08-29,48.92,,
2005-08-30,48.32,,
2005-08-31,48.35,,
2005-09-01,48.4,,
2005-09-02,48.46,,
2005-09-06,49.86,,
2005-09-07,50.22,,
2005-09-08,50.21,,
2005-09-09,50.93,,
2005-09-12,51.28,,
2005-09-13,50.54,,
2005-09-14,49.87,,
2005-09-15,50.38,,
2005-09-16,52.05,,
2005-09-19,51.67,,
2005-09-20,51.21,,
2005-09-21,49.89,,
2005-09-22,49.89,,
2005-09-23,49.8,,
2005-09-26,49.89,,
2005-09-27,49.63,,
2005-09-28,49.56,,
2005-09-29,50.34,,
2005-09-30,50.28,,
2005-10-03,50.75,,
2005-10-04,49.93,,
2005-10-05,50.07,,
2005-10-06,50.07,,
2005-10-07,49.82,,
2005-10-10,49.05,,
2005-10-11,49.18,,
2005-10-12,48.21,,
2005-10-13,48.25,,
2005-10-14,47.95,,
2005-10-17,48.12,,
2005-10-18,47.89,,
2005-10-19,48.97,,
2005-10-20,47.36,,
2005-10-21,47.15,,
2005-10-24,49.54,,
2005-10-25,49.72,,
2005-10-26,50.14,,
2005-10-27,48.9,,
2005-10-28,49.54,,
2005-10-31,49.77,,
2005-11-01,49.15,,
2005-11-02,49.97,,
2005-11-03,49.73,,
2005-11-04,49.4,,
2005-11-07,49.8,,
2005-11-08,49.13,,
2005-11-09,49.33,,
2005-11-10,49.86,,
2005-11-11,50.45,,
2005-11-14,50.91,,
2005-11-15,50.93,,
2005-11-16,50.08,,
2005-11-17,49.5,,
2005-11-18,49.91,,
2005-11-21,50.9,,
2005-11-22,51.75,,
2005-11-23,52.4,,
2005-11-25,52.62,,
2005-11-28,52.84,,
2005-11-29,52.13,,
2005-11-30,51.42,,
2005-12-01,51.99,,
2005-12-02,51.61,,
2005-12-05,51.39,,
2005-12-06,51.5,,
2005-12-07,51.11,,
2005-12-08,50.65,,
2005-12-09,51.15,,
2005-12-12,51.03,,
2005-12-13,50.77,,
2005-12-14,51.46,,
2005-12-15,51.43,,
2005-12-16,51.93,,
2005-12-19,51.27,,
2005-12-20,51.75,,
2005-12-21,52.39,,
2005-12-22,52.3,,
2005-12-23,52.31,,
2005-12-27,51.27,,
2005-12-28,51.43,,
2005-12-29,51.11,,
2005-12-30,51.46,,
2006-01-03,52.58,,
2006-01-04,51.95,,
2006-01-05,52.5,,
2006-01-06,52.68,,
2006-01-09,53.99,,
2006-01-10,53.83,,
2006-01-11,53.54,,
2006-01-12,53.55,,
2006-01-13,53.44,,
2006-01-17,52.96,,
2006-01-18,52.77,,
2006-01-19,52.59,,
2006-01-20,51.4,,
2006-01-23,51.44,,
2006-01-24,52.82,,
2006-01-25,52.9,,
2006-01-26,53.32,,
2006-01-27,53.3,,
2006-01-30,52.68,,
2006-01-31,52.45,,
2006-02-01,52.62,,
2006-02-02,52.56,,
2006-02-03,52.33,,
2006-02-06,52.22,,
2006-02-07,52.07,,
2006-02-08,52.73,,
2006-02-09,53.04,,
2006-02-10,53.0,,
2006-02-13,53.02,,
2006-02-14,53.51,,
2006-02-15,54.19,,
2006-02-16,54.48,,
2006-02-17,54.45,,
2006-02-21,53.86,,
2006-02-22,54.84,,
2006-02-23,54.57,,
2006-02-24,54.87,,
2006-02-27,54.74,,
2006-02-28,53.88,,
2006-03-01,54.12,,
2006-03-02,53.78,,
2006-03-03,53.75,,
2006-03-06,53.75,,
2006-03-07,53.59,,
2006-03-08,53.84,,
2006-03-09,53.2,,
2006-03-10,54.23,,
2006-03-13,53.84,,
2006-03-14,53.96,,
2006-03-15,54.02,,
2006-03-16,54.12,,
2006-03-17,54.65,,
2006-03-20,54.12,,
2006-03-21,53.59,,
2006-03-22,53.55,,
2006-03-23,53.1,,
2006-03-24,53.18,,
2006-03-27,53.36,,
2006-03-28,52.57,,
2006-03-29,52.5,,
2006-03-30,52.13,,
2006-03-31,52.55,,
2006-04-03,52.43,,
2006-04-04,53.23,,
2006-04-05,52.9,,
2006-04-06,52.27,,
2006-04-07,51.7,,
2006-04-10,51.85,,
2006-04-11,51.25,,
2006-04-12,51.19,,
2006-04-13,51.21,,
2006-04-17,51.0,,
2006-04-18,52.3,,
2006-04-19,51.87,,
2006-04-20,52.44,,
2006-04-21,52.25,,
2006-04-24,51.78,,
2006-04-25,51.31,,
2006-04-26,51.9,,
2006-04-27,53.7,,
2006-04-28,53.81,,
2006-05-01,52.81,,
2006-05-02,52.53,,
2006-05-03,52.38,,
2006-05-04,52.75,,
2006-05-05,53.75,,
2006-05-08,53.6,,
2006-05-09,53.57,,
2006-05-10,53.62,,
2006-05-11,52.71,,
2006-05-12,52.89,,
2006-05-15,53.13,,
2006-05-16,52.98,,
2006-05-17,52.0,,
2006-05-18,51.91,,
2006-05-19,52.23,,
2006-05-22,51.9,,
2006-05-23,52.22,,
2006-05-24,53.41,,
2006-05-25,54.09,,
2006-05-26,54.41,,
2006-05-30,53.8,,
2006-05-31,54.36,,
2006-06-01,54.78,,
2006-06-02,54.72,,
2006-06-05,53.6,,
2006-06-06,53.26,,
2006-06-07,53.48,,
2006-06-08,53.39,,
2006-06-09,53.46,,
2006-06-12,52.83,,
2006-06-13,52.22,,
2006-06-14,52.74,,
2006-06-15,53.57,,
2006-06-16,52.92,,
2006-06-19,52.22,,
2006-06-20,52.73,,
2006-06-21,53.13,,
2006-06-22,52.75,,
2006-06-23,52.59,,
2006-06-26,52.99,,
2006-06-27,52.31,,
2006-06-28,52.18,,
2006-06-29,53.89,,
2006-06-30,53.22,,
2006-07-03,53.66,,
2006-07-05,52.5,,
2006-07-06,52.54,,
2006-07-07,51.98,,
2006-07-10,52.1,,
2006-07-11,52.49,,
2006-07-12,52.2,,
2006-07-13,51.25,,
2006-07-14,51.27,,
2006-07-17,51.25,,
2006-07-18,50.95,,
2006-07-19,52.1,,
2006-07-20,51.79,,
2006-07-21,50.62,,
2006-07-24,50.66,,
2006-07-25,50.84,,
2006-07-26,51.75,,
2006-07-27,51.29,,
2006-07-28,52.19,,
2006-07-31,52.06,,
2006-08-01,52.11,,
2006-08-02,51.77,,
2006-08-03,52.13,,
2006-08-04,52.21,,
2006-08-07,52.1,,
2006-08-08,52.27,,
2006-08-09,52.06,,
2006-08-10,51.98,,
2006-08-11,51.8,,
2006-08-14,51.8,,
2006-08-15,52.81,,
2006-08-16,53.03,,
2006-08-17,53.51,,
2006-08-18,53.26,,
2006-08-21,53.3,,
2006-08-22,53.09,,
2006-08-23,53.0,,
2006-08-24,53.13,,
2006-08-25,52.92,,
2006-08-28,52.94,,
2006-08-29,52.55,,
2006-08-30,52.47,,
2006-08-31,52.54,,
2006-09-01,52.55,,
2006-09-05,52.65,,
2006-09-06,52.32,,
2006-09-07,52.3,,
2006-09-08,52.62,,
2006-09-11,52.48,,
2006-09-12,52.61,,
2006-09-13,53.41,,
2006-09-14,53.48,,
2006-09-15,53.75,,
2006-09-18,53.49,,
2006-09-19,53.41,,
2006-09-20,54.26,,
2006-09-21,54.24,,
2006-09-22,54.11,,
2006-09-25,54.94,,
2006-09-26,55.96,,
2006-09-27,56.03,,
2006-09-28,55.99,,
2006-09-29,56.08,,
2006-10-02,55.18,,
2006-10-03,55.99,,
2006-10-04,56.56,,
2006-10-05,56.65,,
2006-10-06,56.59,,
2006-10-09,56.52,,
2006-10-10,57.66,,
2006-10-11,57.45,,
2006-10-12,57.89,,
2006-10-13,58.02,,
2006-10-16,57.64,,
2006-10-17,58.1,,
2006-10-18,57.93,,
2006-10-19,57.97,,
2006-10-20,58.04,,
2006-10-23,56.65,,
2006-10-24,56.7,,
2006-10-25,56.86,,
2006-10-26,57.82,,
2006-10-27,57.27,,
2006-10-30,57.31,,
2006-10-31,57.81,,
2006-11-01,57.65,,
2006-11-02,57.46,,
2006-11-03,57.06,,
2006-11-06,58.16,,
2006-11-07,58.45,,
2006-11-08,59.07,,
2006-11-09,58.91,,
2006-11-10,58.86,,
2006-11-13,58.97,,
2006-11-14,59.34,,
2006-11-15,59.48,,
2006-11-16,59.57,,
2006-11-17,59.84,,
2006-11-20,59.58,,
2006-11-21,59.41,,
2006-11-22,59.89,,
2006-11-24,59.9,,
2006-11-27,58.82,,
2006-11-28,58.9,,
2006-11-29,58.77,,
2006-11-30,58.72,,
2006-12-01,58.55,,
2006-12-04,59.89,,
2006-12-05,59.85,,
2006-12-06,59.67,,
2006-12-07,59.17,,
2006-12-08,59.83,,
2006-12-11,59.31,,
2006-12-12,59.12,,
2006-12-13,59.97,,
2006-12-14,61.9,,
2006-12-15,61.64,,
2006-12-18,61.77,,
2006-12-19,61.55,,
2006-12-20,61.33,,
2006-12-21,60.86,,
2006-12-22,60.85,,
2006-12-26,61.16,,
2006-12-27,61.57,,
2006-12-28,61.14,,
2006-12-29,60.67,,
2007-01-03,60.36,,
2007-01-04,59.92,,
2007-01-05,59.13,,
2007-01-08,59.69,,
2007-01-09,59.31,,
2007-01-10,59.27,,
2007-01-11,59.45,,
2007-01-12,59.01,,
2007-01-16,59.13,,
2007-01-17,59.22,,
2007-01-18,59.0,,
2007-01-19,58.09,,
2007-01-22,58.06,,
2007-01-23,57.54,,
2007-01-24,58.93,,
2007-01-25,57.77,,
2007-01-26,57.85,,
2007-01-29,57.64,,
2007-01-30,58.01,,
2007-01-31,58.22,,
2007-02-01,58.07,,
2007-02-02,58.16,,
2007-02-05,58.2,,
2007-02-06,58.06,,
2007-02-07,58.68,,
2007-02-08,58.49,,
2007-02-09,57.53,,
2007-02-12,57.0,,
2007-02-13,57.6,,
2007-02-14,58.69,,
2007-02-15,58.85,,
2007-02-16,59.02,,
2007-02-20,58.71,,
2007-02-21,58.53,,
2007-02-22,58.15,,
2007-02-23,58.02,,
2007-02-26,57.14,,
2007-02-27,55.59,,
2007-02-28,56.87,,
2007-03-01,56.55,0.0,inf
2007-03-02,55.44,0.0,inf
2007-03-05,54.9,0.0,inf
2007-03-06,56.37,0.0,inf
2007-03-07,55.86,0.0,inf
2007-03-08,56.82,0.0,inf
2007-03-09,56.9,0.0,inf
2007-03-12,56.71,0.0,inf
2007-03-13,54.75,0.0,inf
2007-03-14,55.71,0.0,inf
2007-03-15,56.11,0.0,inf
2007-03-16,55.55,0.0,inf
2007-03-19,56.04,0.0,inf
2007-03-20,56.26,0.0,inf
2007-03-21,57.49,0.0,inf
2007-03-22,57.44,0.0,inf
2007-03-23,57.43,0.0,inf
2007-03-26,57.2,0.0,inf
2007-03-27,56.43,0.0,inf
2007-03-28,55.86,0.0,inf
2007-03-29,56.46,0.0,inf
2007-03-30,56.4,0.0,inf
2007-04-02,55.86,0.0,inf
2007-04-03,55.92,0.0,inf
2007-04-04,56.31,0.0,inf
2007-04-05,55.96,0.0,inf
2007-04-09,56.36,0.0,inf
2007-04-10,56.41,0.0,inf
2007-04-11,56.05,0.0,inf
2007-04-12,56.51,0.0,inf
2007-04-13,57.36,0.0,inf
2007-04-16,58.56,0.0,inf
2007-04-17,58.24,0.0,inf
2007-04-18,58.44,0.0,inf
2007-04-19,58.95,0.0,inf
2007-04-20,61.0,0.0,inf
2007-04-23,61.15,0.0,inf
2007-04-24,60.91,0.0,inf
2007-04-25,62.32,0.0,inf
2007-04-26,62.14,0.0,inf
2007-04-27,62.14,0.0,inf
2007-04-30,60.67,0.0,inf
2007-05-01,61.32,0.0,inf
2007-05-02,62.74,0.0,inf
2007-05-03,63.46,0.0,inf
2007-05-04,63.39,0.0,inf
2007-05-07,63.27,0.0,inf
2007-05-08,63.27,0.0,inf
2007-05-09,63.28,0.9,70.31111111111112
2007-05-10,62.75,0.9,69.72222222222221
2007-05-11,62.97,0.9,69.96666666666667
2007-05-14,62.42,0.9,69.35555555555555
2007-05-15,63.02,0.9,70.02222222222223
2007-05-16,63.98,0.9,71.08888888888889
2007-05-17,63.56,0.9,70.62222222222222
2007-05-18,63.96,0.9,71.06666666666666
2007-05-21,64.27,0.9,71.41111111111111
2007-05-22,64.27,0.9,71.41111111111111
2007-05-23,63.99,0.9,71.1
2007-05-24,64.02,0.9,71.13333333333333
2007-05-25,63.63,0.9,70.7
2007-05-29,64.34,0.9,71.4888888888889
2007-05-30,65.0,0.9,72.22222222222221
2007-05-31,64.98,0.9,72.2
2007-06-01,65.07,0.9,72.3
2007-06-04,65.02,0.9,72.24444444444444
2007-06-05,64.79,0.9,71.9888888888889
2007-06-06,63.74,0.9,70.82222222222222
2007-06-07,62.74,0.9,69.71111111111111
2007-06-08,63.04,0.9,70.04444444444444
2007-06-11,63.06,0.9,70.06666666666666
2007-06-12,62.12,0.9,69.02222222222221
2007-06-13,63.15,0.9,70.16666666666666
2007-06-14,63.14,0.9,70.15555555555555
2007-06-15,63.77,0.9,70.85555555555555
2007-06-18,63.14,0.9,70.15555555555555
2007-06-19,63.15,0.9,70.16666666666666
2007-06-20,62.05,0.9,68.94444444444444
2007-06-21,62.66,0.9,69.62222222222222
2007-06-22,61.79,0.9,68.65555555555555
2007-06-25,61.8,0.9,68.66666666666666
2007-06-26,61.33,0.9,68.14444444444445
2007-06-27,61.53,0.9,68.36666666666666
2007-06-28,61.22,0.9,68.02222222222223
2007-06-29,61.18,0.9,67.97777777777777
2007-07-02,61.79,0.9,68.65555555555555
2007-07-03,62.42,0.9,69.35555555555555
2007-07-05,61.38,0.9,68.2
2007-07-06,61.51,0.9,68.34444444444443
2007-07-09,62.44,0.9,69.37777777777778
2007-07-10,60.3,0.9,67.0
2007-07-11,60.28,0.9,66.97777777777777
2007-07-12,63.33,0.9,70.36666666666666
2007-07-13,62.83,0.9,69.8111111111111
2007-07-16,61.88,0.9,68.75555555555556
2007-07-17,64.74,0.9,71.93333333333332
2007-07-18,65.05,0.9,72.27777777777777
2007-07-19,65.55,0.9,72.83333333333333
2007-07-20,64.51,0.9,71.67777777777778
2007-07-23,64.66,0.9,71.84444444444443
2007-07-24,61.17,0.9,67.96666666666667
2007-07-25,61.73,0.9,68.58888888888889
2007-07-26,60.26,0.9,66.95555555555555
2007-07-27,58.55,0.9,65.05555555555556
2007-07-30,60.14,0.9,66.82222222222222
2007-07-31,58.54,0.9,65.04444444444444
2007-08-01,59.63,0.9,66.25555555555556
2007-08-02,60.91,0.9,67.67777777777778
2007-08-03,57.49,0.9,63.87777777777778
2007-08-06,60.23,0.9,66.92222222222222
2007-08-07,60.43,1.8,33.57222222222222
2007-08-08,62.96,1.8,34.977777777777774
2007-08-09,60.65,1.8,33.69444444444444
2007-08-10,60.78,1.8,33.766666666666666
2007-08-13,59.45,1.8,33.02777777777778
2007-08-14,57.3,1.8,31.833333333333332
2007-08-15,56.74,1.8,31.522222222222222
2007-08-16,58.17,1.8,32.31666666666667
2007-08-17,58.89,1.8,32.71666666666667
2007-08-20,58.68,1.8,32.6
2007-08-21,59.14,1.8,32.855555555555554
2007-08-22,60.13,1.8,33.40555555555556
2007-08-23,60.03,1.8,33.35
2007-08-24,60.89,1.8,33.827777777777776
2007-08-27,59.96,1.8,33.31111111111111
2007-08-28,57.35,1.8,31.86111111111111
2007-08-29,58.14,1.8,32.3
2007-08-30,57.72,1.8,32.06666666666666
2007-08-31,58.62,1.8,32.56666666666666
2007-09-04,60.77,1.8,33.76111111111111
2007-09-05,59.32,1.8,32.955555555555556
2007-09-06,59.4,1.8,33.0
2007-09-07,57.75,1.8,32.083333333333336
2007-09-10,58.71,1.8,32.61666666666667
2007-09-11,59.37,1.8,32.983333333333334
2007-09-12,59.48,1.8,33.044444444444444
2007-09-13,60.6,1.8,33.666666666666664
2007-09-14,58.94,1.8,32.74444444444444
2007-09-17,58.2,1.8,32.333333333333336
2007-09-18,60.8,1.8,33.77777777777778
2007-09-19,60.95,1.8,33.861111111111114
2007-09-20,60.12,1.8,33.4
2007-09-21,59.28,1.8,32.93333333333333
2007-09-24,58.39,1.8,32.43888888888889
2007-09-25,58.83,1.8,32.68333333333333
2007-09-26,59.01,1.8,32.78333333333333
2007-09-27,59.57,1.8,33.09444444444444
2007-09-28,59.37,1.8,32.983333333333334
2007-10-01,60.63,1.8,33.68333333333334
2007-10-02,60.62,1.8,33.67777777777778
2007-10-03,59.86,1.8,33.25555555555555
2007-10-04,59.76,1.8,33.199999999999996
2007-10-05,61.1,1.8,33.94444444444444
2007-10-08,60.69,1.8,33.71666666666666
2007-10-09,62.52,1.8,34.733333333333334
2007-10-10,61.89,1.8,34.38333333333333
2007-10-11,62.45,1.8,34.69444444444444
2007-10-12,63.23,1.8,35.12777777777777
2007-10-15,61.8,1.8,34.33333333333333
2007-10-16,60.23,1.8,33.46111111111111
2007-10-17,60.08,1.8,33.37777777777777
2007-10-18,58.66,1.8,32.58888888888889
2007-10-19,57.11,1.8,31.727777777777778
2007-10-22,56.87,1.8,31.59444444444444
2007-10-23,58.66,1.8,32.58888888888889
2007-10-24,58.94,1.8,32.74444444444444
2007-10-25,59.76,1.8,33.199999999999996
2007-10-26,60.67,1.8,33.705555555555556
2007-10-29,60.51,1.8,33.61666666666667
2007-10-30,60.3,1.8,33.5
2007-10-31,60.95,1.8,33.861111111111114
2007-11-01,58.39,1.8,32.43888888888889
2007-11-02,58.42,1.8,32.455555555555556
2007-11-05,58.17,1.8,32.31666666666667
2007-11-06,58.57,1.8,32.53888888888889
2007-11-07,55.37,1.8,30.76111111111111
2007-11-08,56.1,1.8,31.166666666666668
2007-11-09,56.49,2.72,20.768382352941174
2007-11-12,56.09,2.72,20.621323529411764
2007-11-13,59.16,2.72,21.749999999999996
2007-11-14,59.1,2.72,21.727941176470587
2007-11-15,58.24,2.72,21.41176470588235
2007-11-16,58.67,2.72,21.56985294117647
2007-11-19,57.37,2.72,21.09191176470588
2007-11-20,57.0,2.72,20.955882352941174
2007-11-21,54.34,2.72,19.977941176470587
2007-11-23,55.63,2.72,20.452205882352942
2007-11-26,53.54,2.72,19.683823529411764
2007-11-27,55.62,2.72,20.448529411764703
2007-11-28,57.41,2.72,21.106617647058822
2007-11-29,56.89,2.72,20.915441176470587
2007-11-30,58.98,2.72,21.68382352941176
2007-12-03,58.6,2.72,21.544117647058822
2007-12-04,57.11,2.72,20.996323529411764
2007-12-05,57.93,2.72,21.297794117647058
2007-12-06,59.53,2.72,21.886029411764703
2007-12-07,56.96,2.72,20.941176470588236
2007-12-10,57.58,2.72,21.169117647058822
2007-12-11,54.56,2.72,20.058823529411764
2007-12-12,54.08,2.72,19.882352941176467
2007-12-13,53.84,2.72,19.794117647058822
2007-12-14,52.29,2.72,19.22426470588235
2007-12-17,52.18,2.72,19.183823529411764
2007-12-18,51.78,2.72,19.03676470588235
2007-12-19,51.91,2.72,19.08455882352941
2007-12-20,51.03,2.72,18.761029411764707
2007-12-21,51.95,2.72,19.09926470588235
2007-12-24,53.24,2.72,19.573529411764707
2007-12-26,52.9,2.72,19.448529411764703
2007-12-27,51.1,2.72,18.78676470588235
2007-12-28,50.84,2.72,18.691176470588236
2007-12-31,52.02,2.72,19.125
2008-01-02,51.04,2.72,18.76470588235294
2008-01-03,50.41,2.72,18.533088235294116
2008-01-04,49.14,2.72,18.066176470588236
2008-01-07,49.36,2.72,18.14705882352941
2008-01-08,47.95,2.72,17.628676470588236
2008-01-09,49.08,2.72,18.044117647058822
2008-01-10,48.92,2.72,17.985294117647058
2008-01-11,44.0,2.72,16.176470588235293
2008-01-14,44.5,2.72,16.360294117647058
2008-01-15,42.77,2.72,15.724264705882353
2008-01-16,44.24,2.72,16.264705882352942
2008-01-17,42.67,2.72,15.6875
2008-01-18,43.61,2.72,16.033088235294116
2008-01-22,43.34,2.72,15.933823529411764
2008-01-23,46.21,2.72,16.988970588235293
2008-01-24,47.11,2.72,17.319852941176467
2008-01-25,45.44,2.72,16.705882352941174
2008-01-28,47.4,2.72,17.426470588235293
2008-01-29,47.8,2.72,17.573529411764703
2008-01-30,47.34,2.72,17.404411764705884
2008-01-31,49.13,2.72,18.0625
2008-02-01,49.6,2.72,18.235294117647058
2008-02-04,47.66,2.72,17.52205882352941
2008-02-05,45.7,2.72,16.801470588235293
2008-02-06,45.87,2.72,16.863970588235293
2008-02-07,46.45,2.72,17.077205882352942
2008-02-08,44.98,2.72,16.53676470588235
2008-02-11,44.63,2.72,16.408088235294116
2008-02-12,45.08,2.72,16.573529411764703
2008-02-13,46.85,2.72,17.22426470588235
2008-02-14,45.69,2.72,16.797794117647058
2008-02-15,45.11,2.72,16.58455882352941
2008-02-19,44.55,2.72,16.378676470588232
2008-02-20,45.3,2.72,16.65441176470588
2008-02-21,44.68,2.72,16.426470588235293
2008-02-22,45.06,2.72,16.566176470588236
2008-02-25,45.21,2.72,16.621323529411764
2008-02-26,45.81,2.72,16.84191176470588
2008-02-27,46.07,2.72,16.9375
2008-02-28,44.42,0.0,inf
2008-02-29,42.3,0.0,inf
2008-03-03,42.08,0.0,inf
2008-03-04,42.65,0.0,inf
2008-03-05,42.23,0.0,inf
2008-03-06,41.29,0.0,inf
2008-03-07,41.53,0.0,inf
2008-03-10,40.04,0.0,inf
2008-03-11,43.83,0.0,inf
2008-03-12,42.74,0.0,inf
2008-03-13,42.7,0.0,inf
2008-03-14,41.01,0.0,inf
2008-03-17,41.71,0.0,inf
2008-03-18,43.71,0.0,inf
2008-03-19,42.0,0.0,inf
2008-03-20,45.98,0.0,inf
2008-03-24,47.41,0.0,inf
2008-03-25,47.51,0.0,inf
2008-03-26,45.36,0.0,inf
2008-03-27,44.83,0.0,inf
2008-03-28,43.15,0.0,inf
2008-03-31,43.72,0.0,inf
2008-04-01,47.09,0.0,inf
2008-04-02,46.65,0.0,inf
2008-04-03,46.68,0.0,inf
2008-04-04,46.11,0.0,inf
2008-04-07,46.55,0.0,inf
2008-04-08,46.47,0.0,inf
2008-04-09,45.08,0.0,inf
2008-04-10,45.06,0.0,inf
2008-04-11,43.39,0.0,inf
2008-04-14,42.72,0.0,inf
2008-04-15,43.15,0.0,inf
2008-04-16,43.75,0.0,inf
2008-04-17,44.7,0.0,inf
2008-04-18,45.53,0.0,inf
2008-04-21,45.7,0.0,inf
2008-04-22,43.97,0.0,inf
2008-04-23,44.38,0.0,inf
2008-04-24,45.18,0.0,inf
2008-04-25,47.77,0.0,inf
2008-04-28,47.89,0.0,inf
2008-04-29,48.01,0.0,inf
2008-04-30,48.02,0.0,inf
2008-05-01,51.33,0.0,inf
2008-05-02,50.4,0.84,60.0
2008-05-05,50.42,0.84,60.023809523809526
2008-05-06,50.96,0.84,60.66666666666667
2008-05-07,48.7,0.84,57.97619047619048
2008-05-08,48.85,0.84,58.154761904761905
2008-05-09,48.96,0.84,58.28571428571429
2008-05-12,49.95,0.84,59.46428571428572
2008-05-13,49.01,0.84,58.345238095238095
2008-05-14,49.5,0.84,58.92857142857143
2008-05-15,49.86,0.84,59.35714285714286
2008-05-16,48.68,0.84,57.952380952380956
2008-05-19,48.56,0.84,57.80952380952382
2008-05-20,47.31,0.84,56.32142857142858
2008-05-21,45.48,0.84,54.14285714285714
2008-05-22,46.36,0.84,55.19047619047619
2008-05-23,45.45,0.84,54.10714285714286
2008-05-27,45.9,0.84,54.642857142857146
2008-05-28,46.15,0.84,54.94047619047619
2008-05-29,46.75,0.84,55.654761904761905
2008-05-30,46.35,0.84,55.17857142857143
2008-06-02,45.25,0.84,53.86904761904762
2008-06-03,44.31,0.84,52.75000000000001
2008-06-04,45.64,0.84,54.333333333333336
2008-06-05,47.43,0.84,56.464285714285715
2008-06-06,44.65,0.84,53.154761904761905
2008-06-09,44.11,0.84,52.511904761904766
2008-06-10,44.35,0.84,52.79761904761905
2008-06-11,42.59,0.84,50.702380952380956
2008-06-12,43.42,0.84,51.6904761904762
2008-06-13,44.66,0.84,53.166666666666664
2008-06-16,44.68,0.84,53.19047619047619
2008-06-17,42.76,0.84,50.904761904761905
2008-06-18,42.42,0.84,50.50000000000001
2008-06-19,42.63,0.84,50.75000000000001
2008-06-20,41.18,0.84,49.023809523809526
2008-06-23,40.88,0.84,48.66666666666667
2008-06-24,42.1,0.84,50.11904761904762
2008-06-25,40.94,0.84,48.738095238095234
2008-06-26,38.89,0.84,46.29761904761905
2008-06-27,38.04,0.84,45.285714285714285
2008-06-30,37.67,0.84,44.8452380952381
2008-07-01,40.02,0.84,47.642857142857146
2008-07-02,39.62,0.84,47.166666666666664
2008-07-03,40.24,0.84,47.90476190476191
2008-07-07,39.59,0.84,47.13095238095239
2008-07-08,41.55,0.84,49.464285714285715
2008-07-09,39.01,0.84,46.44047619047619
2008-07-10,39.04,0.84,46.476190476190474
2008-07-11,39.21,0.84,46.67857142857143
2008-07-14,37.51,0.84,44.654761904761905
2008-07-15,37.02,0.84,44.07142857142858
2008-07-16,39.67,0.84,47.22619047619048
2008-07-17,41.79,0.84,49.75
2008-07-18,42.19,0.84,50.226190476190474
2008-07-21,40.9,0.84,48.69047619047619
2008-07-22,37.99,0.84,45.22619047619048
2008-07-23,39.34,0.84,46.833333333333336
2008-07-24,36.41,0.84,43.345238095238095
2008-07-25,36.62,0.84,43.595238095238095
2008-07-28,35.37,0.84,42.107142857142854
2008-07-29,37.52,0.84,44.66666666666667
2008-07-30,37.54,0.84,44.69047619047619
2008-07-31,37.12,1.41,26.326241134751772
2008-08-01,37.19,1.41,26.375886524822693
2008-08-04,36.85,1.41,26.134751773049647
2008-08-05,38.72,1.41,27.46099290780142
2008-08-06,37.99,1.41,26.943262411347522
2008-08-07,36.4,1.41,25.81560283687943
2008-08-08,37.81,1.41,26.815602836879435
2008-08-11,39.17,1.41,27.780141843971634
2008-08-12,38.05,1.41,26.98581560283688
2008-08-13,36.89,1.41,26.163120567375888
