date,GL,GL_EPS,PE Ratio
1990-09-18,6.67,0.15,44.46666666666667
1990-09-19,6.63,0.15,44.2
1990-09-20,6.46,0.15,43.06666666666667
1990-09-21,6.5,0.15,43.333333333333336
1990-09-24,6.3,0.15,42.0
1990-09-25,6.33,0.15,42.2
1990-09-26,6.31,0.15,42.06666666666666
1990-09-27,6.0,0.15,40.0
1990-09-28,6.07,0.15,40.46666666666667
1990-10-01,6.22,0.15,41.46666666666667
1990-10-02,6.3,0.15,42.0
1990-10-03,6.22,0.15,41.46666666666667
1990-10-04,6.2,0.15,41.333333333333336
1990-10-05,6.26,0.15,41.733333333333334
1990-10-08,6.26,0.15,41.733333333333334
1990-10-09,5.96,0.15,39.733333333333334
1990-10-10,5.91,0.15,39.400000000000006
1990-10-11,5.67,0.15,37.800000000000004
1990-10-12,5.81,0.15,38.733333333333334
1990-10-15,5.98,0.15,39.866666666666674
1990-10-16,5.89,0.15,39.266666666666666
1990-10-17,5.85,0.15,39.0
1990-10-18,6.04,0.15,40.266666666666666
1990-10-19,6.33,0.15,42.2
1990-10-22,6.43,0.15,42.86666666666667
1990-10-23,6.37,0.15,42.46666666666667
1990-10-24,6.39,0.15,42.6
1990-10-25,6.2,0.15,41.333333333333336
1990-10-26,6.19,0.15,41.26666666666667
1990-10-29,6.22,0.15,41.46666666666667
1990-10-30,6.24,0.15,41.6
1990-10-31,6.24,0.15,41.6
1990-11-01,6.39,0.15,42.6
1990-11-02,6.56,0.15,43.733333333333334
1990-11-05,6.63,0.15,44.2
1990-11-06,6.52,0.15,43.46666666666667
1990-11-07,6.5,0.15,43.333333333333336
1990-11-08,6.59,0.15,43.93333333333334
1990-11-09,6.69,0.15,44.6
1990-11-12,6.89,0.15,45.93333333333333
1990-11-13,7.02,0.15,46.8
1990-11-14,7.15,0.15,47.66666666666667
1990-11-15,7.2,0.15,48.0
1990-11-16,7.3,0.15,48.666666666666664
1990-11-19,7.26,0.15,48.4
1990-11-20,7.19,0.15,47.93333333333334
1990-11-21,7.13,0.15,47.53333333333333
1990-11-23,7.09,0.15,47.266666666666666
1990-11-26,7.07,0.15,47.13333333333334
1990-11-27,7.06,0.15,47.06666666666666
1990-11-28,6.89,0.15,45.93333333333333
1990-11-29,6.81,0.15,45.4
1990-11-30,6.93,0.15,46.2
1990-12-03,7.02,0.15,46.8
1990-12-04,7.04,0.15,46.93333333333334
1990-12-05,7.02,0.15,46.8
1990-12-06,7.22,0.15,48.13333333333333
1990-12-07,7.13,0.15,47.53333333333333
1990-12-10,7.11,0.15,47.400000000000006
1990-12-11,7.09,0.15,47.266666666666666
1990-12-12,7.07,0.15,47.13333333333334
1990-12-13,6.96,0.15,46.4
1990-12-14,6.98,0.15,46.53333333333334
1990-12-17,7.07,0.15,47.13333333333334
1990-12-18,7.11,0.15,47.400000000000006
1990-12-19,7.04,0.15,46.93333333333334
1990-12-20,6.94,0.15,46.26666666666667
1990-12-21,7.07,0.15,47.13333333333334
1990-12-24,7.0,0.15,46.66666666666667
1990-12-26,7.0,0.15,46.66666666666667
1990-12-27,7.04,0.15,46.93333333333334
1990-12-28,7.2,0.15,48.0
1990-12-31,7.24,0.15,48.26666666666667
1991-01-02,7.22,0.15,48.13333333333333
1991-01-03,7.19,0.15,47.93333333333334
1991-01-04,7.28,0.15,48.53333333333334
1991-01-07,7.19,0.15,47.93333333333334
1991-01-08,7.15,0.15,47.66666666666667
1991-01-09,7.07,0.15,47.13333333333334
1991-01-10,7.09,0.15,47.266666666666666
1991-01-11,7.26,0.15,48.4
1991-01-14,7.0,0.15,46.66666666666667
1991-01-15,6.93,0.15,46.2
1991-01-16,7.07,0.15,47.13333333333334
1991-01-17,7.26,0.15,48.4
1991-01-18,7.35,0.15,49.0
1991-01-21,7.43,0.15,49.53333333333333
1991-01-22,7.37,0.15,49.13333333333333
1991-01-23,7.41,0.15,49.400000000000006
1991-01-24,7.41,0.15,49.400000000000006
1991-01-25,7.52,0.15,50.13333333333333
1991-01-28,7.46,0.15,49.733333333333334
1991-01-29,7.41,0.15,49.400000000000006
1991-01-30,7.39,0.15,49.266666666666666
1991-01-31,7.61,0.15,50.733333333333334
1991-02-01,7.44,0.15,49.6
1991-02-04,7.44,0.15,49.6
1991-02-05,7.65,0.15,51.00000000000001
1991-02-06,7.83,0.15,52.2
1991-02-07,8.0,0.15,53.333333333333336
1991-02-08,8.06,0.15,53.73333333333334
1991-02-11,8.13,0.15,54.20000000000001
1991-02-12,8.17,0.15,54.46666666666667
1991-02-13,8.2,0.15,54.666666666666664
1991-02-14,8.15,0.15,54.333333333333336
1991-02-15,8.15,0.15,54.333333333333336
1991-02-19,8.0,0.15,53.333333333333336
1991-02-20,8.0,0.15,53.333333333333336
1991-02-21,8.06,0.15,53.73333333333334
1991-02-22,8.07,0.15,53.800000000000004
1991-02-25,8.17,0.15,54.46666666666667
1991-02-26,8.11,0.15,54.06666666666666
1991-02-27,8.2,0.15,54.666666666666664
1991-02-28,8.22,0.15,54.800000000000004
1991-03-01,8.26,0.15,55.06666666666667
1991-03-04,8.26,0.15,55.06666666666667
1991-03-05,8.26,0.15,55.06666666666667
1991-03-06,8.22,0.15,54.800000000000004
1991-03-07,8.24,0.15,54.93333333333334
1991-03-08,8.24,0.15,54.93333333333334
1991-03-11,8.22,0.15,54.800000000000004
1991-03-12,8.2,0.15,54.666666666666664
1991-03-13,8.24,0.15,54.93333333333334
1991-03-14,8.24,0.15,54.93333333333334
1991-03-15,8.26,0.15,55.06666666666667
1991-03-18,8.22,0.15,54.800000000000004
1991-03-19,8.11,0.15,54.06666666666666
1991-03-20,7.81,0.15,52.06666666666666
1991-03-21,7.78,0.15,51.86666666666667
1991-03-22,7.96,0.15,53.06666666666667
1991-03-25,8.11,0.15,54.06666666666666
1991-03-26,8.22,0.15,54.800000000000004
1991-03-27,8.31,0.15,55.400000000000006
1991-03-28,8.39,0.15,55.93333333333334
1991-04-01,8.37,0.15,55.8
1991-04-02,8.48,0.15,56.53333333333334
1991-04-03,8.5,0.15,56.66666666666667
1991-04-04,8.63,0.15,57.53333333333334
1991-04-05,8.61,0.15,57.4
1991-04-08,8.63,0.15,57.53333333333334
1991-04-09,8.37,0.15,55.8
1991-04-10,8.26,0.15,55.06666666666667
1991-04-11,8.24,0.15,54.93333333333334
1991-04-12,8.26,0.15,55.06666666666667
1991-04-15,8.37,0.15,55.8
1991-04-16,8.41,0.15,56.06666666666667
1991-04-17,8.35,0.15,55.666666666666664
1991-04-18,8.26,0.15,55.06666666666667
1991-04-19,8.2,0.15,54.666666666666664
1991-04-22,8.15,0.15,54.333333333333336
1991-04-23,8.15,0.15,54.333333333333336
1991-04-24,8.26,0.15,55.06666666666667
1991-04-25,8.11,0.15,54.06666666666666
1991-04-26,8.15,0.15,54.333333333333336
1991-04-29,7.93,0.15,52.86666666666667
1991-04-30,7.93,0.15,52.86666666666667
1991-05-01,7.76,0.15,51.733333333333334
1991-05-02,7.81,0.15,52.06666666666666
1991-05-03,7.91,0.15,52.733333333333334
1991-05-06,7.93,0.15,52.86666666666667
1991-05-07,7.69,0.15,51.26666666666667
1991-05-08,7.78,0.15,51.86666666666667
1991-05-09,7.8,0.15,52.0
1991-05-10,7.7,0.15,51.333333333333336
1991-05-13,7.59,0.15,50.6
1991-05-14,7.39,0.15,49.266666666666666
1991-05-15,7.48,0.15,49.866666666666674
1991-05-16,7.59,0.15,50.6
1991-05-17,7.63,0.15,50.86666666666667
1991-05-20,7.61,0.15,50.733333333333334
1991-05-21,7.81,0.15,52.06666666666666
1991-05-22,7.78,0.15,51.86666666666667
1991-05-23,7.87,0.15,52.46666666666667
1991-05-24,7.94,0.15,52.93333333333334
1991-05-28,8.07,0.15,53.800000000000004
1991-05-29,7.98,0.15,53.2
1991-05-30,8.07,0.15,53.800000000000004
1991-05-31,8.07,0.15,53.800000000000004
1991-06-03,8.22,0.15,54.800000000000004
1991-06-04,8.2,0.15,54.666666666666664
1991-06-05,8.13,0.15,54.20000000000001
1991-06-06,8.06,0.15,53.73333333333334
1991-06-07,7.96,0.15,53.06666666666667
1991-06-10,7.89,0.15,52.6
1991-06-11,8.04,0.15,53.599999999999994
1991-06-12,7.85,0.15,52.333333333333336
1991-06-13,7.8,0.15,52.0
1991-06-14,7.93,0.15,52.86666666666667
1991-06-17,7.81,0.15,52.06666666666666
1991-06-18,7.54,0.15,50.266666666666666
1991-06-19,7.52,0.15,50.13333333333333
1991-06-20,7.54,0.15,50.266666666666666
1991-06-21,7.54,0.15,50.266666666666666
1991-06-24,7.31,0.15,48.733333333333334
1991-06-25,7.3,0.15,48.666666666666664
1991-06-26,7.28,0.15,48.53333333333334
1991-06-27,7.17,0.15,47.800000000000004
1991-06-28,7.15,0.15,47.66666666666667
1991-07-01,7.24,0.15,48.26666666666667
1991-07-02,7.15,0.15,47.66666666666667
1991-07-03,7.07,0.15,47.13333333333334
1991-07-05,7.07,0.15,47.13333333333334
1991-07-08,6.96,0.15,46.4
1991-07-09,7.0,0.15,46.66666666666667
1991-07-10,7.07,0.15,47.13333333333334
1991-07-11,7.17,0.15,47.800000000000004
1991-07-12,7.2,0.15,48.0
1991-07-15,7.2,0.15,48.0
1991-07-16,7.22,0.15,48.13333333333333
1991-07-17,7.22,0.15,48.13333333333333
1991-07-18,7.3,0.15,48.666666666666664
1991-07-19,7.37,0.15,49.13333333333333
1991-07-22,7.39,0.15,49.266666666666666
1991-07-23,7.39,0.15,49.266666666666666
1991-07-24,7.39,0.15,49.266666666666666
1991-07-25,7.37,0.15,49.13333333333333
1991-07-26,7.39,0.15,49.266666666666666
1991-07-29,7.37,0.15,49.13333333333333
1991-07-30,7.46,0.15,49.733333333333334
1991-07-31,7.44,0.15,49.6
1991-08-01,7.52,0.15,50.13333333333333
1991-08-02,7.59,0.15,50.6
1991-08-05,7.44,0.15,49.6
1991-08-06,7.52,0.15,50.13333333333333
1991-08-07,7.46,0.15,49.733333333333334
1991-08-08,7.44,0.15,49.6
1991-08-09,7.41,0.15,49.400000000000006
1991-08-12,7.37,0.15,49.13333333333333
1991-08-13,7.43,0.15,49.53333333333333
1991-08-14,7.35,0.15,49.0
1991-08-15,7.33,0.15,48.86666666666667
1991-08-16,7.22,0.15,48.13333333333333
1991-08-19,7.13,0.15,47.53333333333333
1991-08-20,7.13,0.15,47.53333333333333
1991-08-21,7.3,0.15,48.666666666666664
1991-08-22,7.26,0.15,48.4
1991-08-23,7.41,0.15,49.400000000000006
1991-08-26,7.43,0.15,49.53333333333333
1991-08-27,7.39,0.15,49.266666666666666
1991-08-28,7.44,0.15,49.6
1991-08-29,7.44,0.15,49.6
1991-08-30,7.44,0.15,49.6
1991-09-03,7.52,0.15,50.13333333333333
1991-09-04,7.56,0.15,50.4
1991-09-05,7.67,0.15,51.13333333333333
1991-09-06,7.69,0.15,51.26666666666667
1991-09-09,7.7,0.15,51.333333333333336
1991-09-10,7.59,0.15,50.6
1991-09-11,7.52,0.15,50.13333333333333
1991-09-12,7.48,0.15,49.866666666666674
1991-09-13,7.41,0.15,49.400000000000006
1991-09-16,7.43,0.15,49.53333333333333
1991-09-17,7.37,0.15,49.13333333333333
1991-09-18,7.35,0.15,49.0
1991-09-19,7.33,0.15,48.86666666666667
1991-09-20,7.44,0.15,49.6
1991-09-23,7.37,0.15,49.13333333333333
1991-09-24,7.44,0.15,49.6
1991-09-25,7.3,0.15,48.666666666666664
1991-09-26,7.31,0.15,48.733333333333334
1991-09-27,7.37,0.15,49.13333333333333
1991-09-30,7.39,0.15,49.266666666666666
1991-10-01,7.44,0.15,49.6
1991-10-02,7.57,0.15,50.46666666666667
1991-10-03,7.43,0.15,49.53333333333333
1991-10-04,7.33,0.15,48.86666666666667
1991-10-07,7.35,0.15,49.0
1991-10-08,7.46,0.15,49.733333333333334
1991-10-09,7.35,0.15,49.0
1991-10-10,7.44,0.15,49.6
1991-10-11,7.43,0.15,49.53333333333333
1991-10-14,7.59,0.15,50.6
1991-10-15,7.69,0.15,51.26666666666667
1991-10-16,7.67,0.15,51.13333333333333
1991-10-17,7.8,0.15,52.0
1991-10-18,7.87,0.15,52.46666666666667
1991-10-21,7.8,0.15,52.0
1991-10-22,7.76,0.15,51.733333333333334
1991-10-23,7.67,0.15,51.13333333333333
1991-10-24,7.69,0.15,51.26666666666667
1991-10-25,7.69,0.15,51.26666666666667
1991-10-28,7.83,0.15,52.2
1991-10-29,7.74,0.15,51.6
1991-10-30,7.8,0.15,52.0
1991-10-31,7.85,0.15,52.333333333333336
1991-11-01,7.83,0.15,52.2
1991-11-04,7.8,0.15,52.0
1991-11-05,7.83,0.15,52.2
1991-11-06,7.85,0.15,52.333333333333336
1991-11-07,8.02,0.15,53.46666666666667
1991-11-08,8.04,0.15,53.599999999999994
1991-11-11,8.11,0.15,54.06666666666666
1991-11-12,8.19,0.15,54.6
1991-11-13,8.13,0.15,54.20000000000001
1991-11-14,8.15,0.15,54.333333333333336
1991-11-15,7.89,0.15,52.6
1991-11-18,7.74,0.15,51.6
1991-11-19,7.7,0.15,51.333333333333336
1991-11-20,7.76,0.15,51.733333333333334
1991-11-21,7.76,0.15,51.733333333333334
1991-11-22,7.72,0.15,51.46666666666667
1991-11-25,7.63,0.15,50.86666666666667
1991-11-26,7.85,0.15,52.333333333333336
1991-11-27,7.8,0.15,52.0
1991-11-29,7.78,0.15,51.86666666666667
1991-12-02,7.78,0.15,51.86666666666667
1991-12-03,7.8,0.15,52.0
1991-12-04,7.8,0.15,52.0
1991-12-05,7.76,0.15,51.733333333333334
1991-12-06,7.76,0.15,51.733333333333334
1991-12-09,7.7,0.15,51.333333333333336
1991-12-10,7.67,0.15,51.13333333333333
1991-12-11,7.65,0.15,51.00000000000001
1991-12-12,7.83,0.15,52.2
1991-12-13,7.91,0.15,52.733333333333334
1991-12-16,7.93,0.15,52.86666666666667
1991-12-17,7.87,0.15,52.46666666666667
1991-12-18,7.8,0.15,52.0
1991-12-19,7.89,0.15,52.6
1991-12-20,8.02,0.15,53.46666666666667
1991-12-23,8.0,0.15,53.333333333333336
1991-12-24,8.06,0.15,53.73333333333334
1991-12-26,8.11,0.15,54.06666666666666
1991-12-27,8.24,0.15,54.93333333333334
1991-12-30,8.65,0.15,57.66666666666667
1991-12-31,8.57,0.15,57.13333333333334
1992-01-02,8.54,0.15,56.93333333333333
1992-01-03,8.56,0.15,57.06666666666667
1992-01-06,8.63,0.15,57.53333333333334
1992-01-07,8.74,0.15,58.26666666666667
1992-01-08,8.8,0.15,58.66666666666667
1992-01-09,8.72,0.15,58.13333333333334
1992-01-10,8.85,0.15,59.0
1992-01-13,8.69,0.15,57.93333333333333
1992-01-14,8.81,0.15,58.73333333333334
1992-01-15,9.02,0.15,60.13333333333333
1992-01-16,8.93,0.15,59.53333333333333
1992-01-17,9.11,0.15,60.733333333333334
1992-01-20,9.0,0.15,60.0
1992-01-21,8.76,0.15,58.4
1992-01-22,8.74,0.15,58.26666666666667
1992-01-23,8.67,0.15,57.800000000000004
1992-01-24,8.56,0.15,57.06666666666667
1992-01-27,8.69,0.15,57.93333333333333
1992-01-28,8.8,0.15,58.66666666666667
1992-01-29,8.8,0.15,58.66666666666667
1992-01-30,8.83,0.15,58.86666666666667
1992-01-31,8.61,0.15,57.4
1992-02-03,8.7,0.15,58.0
1992-02-04,8.59,0.15,57.266666666666666
1992-02-05,8.54,0.15,56.93333333333333
1992-02-06,8.22,0.15,54.800000000000004
1992-02-07,8.15,0.15,54.333333333333336
1992-02-10,8.48,0.15,56.53333333333334
1992-02-11,8.39,0.15,55.93333333333334
1992-02-12,8.31,0.15,55.400000000000006
1992-02-13,8.28,0.15,55.199999999999996
1992-02-14,8.46,0.15,56.400000000000006
1992-02-18,8.26,0.15,55.06666666666667
1992-02-19,8.3,0.15,55.33333333333334
1992-02-20,8.41,0.15,56.06666666666667
1992-02-21,8.41,0.15,56.06666666666667
1992-02-24,8.46,0.15,56.400000000000006
1992-02-25,8.41,0.15,56.06666666666667
1992-02-26,8.44,0.15,56.266666666666666
1992-02-27,8.41,0.15,56.06666666666667
1992-02-28,8.56,0.15,57.06666666666667
1992-03-02,8.59,0.15,57.266666666666666
1992-03-03,8.72,0.15,58.13333333333334
1992-03-04,8.76,0.15,58.4
1992-03-05,8.69,0.15,57.93333333333333
1992-03-06,8.78,0.15,58.53333333333333
1992-03-09,8.69,0.15,57.93333333333333
1992-03-10,8.76,0.15,58.4
1992-03-11,8.67,0.15,57.800000000000004
1992-03-12,8.63,0.15,57.53333333333334
1992-03-13,8.56,0.15,57.06666666666667
1992-03-16,8.7,0.15,58.0
1992-03-17,8.81,0.15,58.73333333333334
1992-03-18,8.91,0.15,59.400000000000006
1992-03-19,8.81,0.15,58.73333333333334
1992-03-20,8.8,0.15,58.66666666666667
1992-03-23,8.8,0.15,58.66666666666667
1992-03-24,8.74,0.15,58.26666666666667
1992-03-25,8.56,0.15,57.06666666666667
1992-03-26,8.72,0.15,58.13333333333334
1992-03-27,8.56,0.15,57.06666666666667
1992-03-30,8.43,0.15,56.2
1992-03-31,8.44,0.15,56.266666666666666
1992-04-01,8.35,0.15,55.666666666666664
1992-04-02,8.26,0.15,55.06666666666667
1992-04-03,8.26,0.15,55.06666666666667
1992-04-06,8.46,0.15,56.400000000000006
1992-04-07,8.5,0.15,56.66666666666667
1992-04-08,8.5,0.15,56.66666666666667
1992-04-09,8.59,0.15,57.266666666666666
1992-04-10,8.69,0.15,57.93333333333333
1992-04-13,8.91,0.15,59.400000000000006
1992-04-14,8.96,0.15,59.73333333333334
1992-04-15,8.87,0.15,59.13333333333333
1992-04-16,8.85,0.15,59.0
1992-04-20,8.8,0.15,58.66666666666667
1992-04-21,8.69,0.15,57.93333333333333
1992-04-22,8.61,0.15,57.4
1992-04-23,8.5,0.15,56.66666666666667
1992-04-24,8.46,0.15,56.400000000000006
1992-04-27,8.5,0.15,56.66666666666667
1992-04-28,8.13,0.15,54.20000000000001
1992-04-29,8.46,0.15,56.400000000000006
1992-04-30,8.43,0.15,56.2
1992-05-01,8.33,0.15,55.53333333333334
1992-05-04,8.31,0.15,55.400000000000006
1992-05-05,8.24,0.15,54.93333333333334
1992-05-06,8.31,0.15,55.400000000000006
1992-05-07,8.37,0.15,55.8
1992-05-08,8.56,0.15,57.06666666666667
1992-05-11,8.74,0.15,58.26666666666667
1992-05-12,8.83,0.15,58.86666666666667
1992-05-13,8.8,0.15,58.66666666666667
1992-05-14,8.59,0.15,57.266666666666666
1992-05-15,8.59,0.15,57.266666666666666
1992-05-18,8.69,0.15,57.93333333333333
1992-05-19,8.81,0.15,58.73333333333334
1992-05-20,8.76,0.15,58.4
1992-05-21,8.69,0.15,57.93333333333333
1992-05-22,8.65,0.15,57.66666666666667
1992-05-26,8.56,0.15,57.06666666666667
1992-05-27,8.56,0.15,57.06666666666667
1992-05-28,8.61,0.15,57.4
1992-05-29,8.52,0.15,56.8
1992-06-01,8.56,0.15,57.06666666666667
1992-06-02,8.56,0.15,57.06666666666667
1992-06-03,8.76,0.15,58.4
1992-06-04,9.11,0.15,60.733333333333334
1992-06-05,9.06,0.15,60.400000000000006
1992-06-08,9.41,0.15,62.733333333333334
1992-06-09,9.3,0.15,62.00000000000001
1992-06-10,9.28,0.15,61.86666666666667
1992-06-11,9.37,0.15,62.46666666666666
1992-06-12,9.22,0.15,61.466666666666676
1992-06-15,9.2,0.15,61.33333333333333
1992-06-16,9.26,0.15,61.733333333333334
1992-06-17,9.31,0.15,62.06666666666667
1992-06-18,9.44,0.15,62.93333333333333
1992-06-19,9.43,0.15,62.86666666666667
1992-06-22,9.5,0.15,63.333333333333336
1992-06-23,9.61,0.15,64.06666666666666
1992-06-24,9.91,0.15,66.06666666666668
1992-06-25,9.63,0.15,64.2
1992-06-26,9.76,0.15,65.06666666666666
1992-06-29,9.93,0.15,66.2
1992-06-30,10.06,0.15,67.06666666666668
1992-07-01,10.06,0.15,67.06666666666668
1992-07-02,9.78,0.15,65.2
1992-07-06,9.81,0.15,65.4
1992-07-07,9.91,0.15,66.06666666666668
1992-07-08,10.07,0.15,67.13333333333334
1992-07-09,10.06,0.15,67.06666666666668
1992-07-10,10.0,0.15,66.66666666666667
1992-07-13,10.02,0.15,66.8
1992-07-14,10.26,0.15,68.4
1992-07-15,10.26,0.15,68.4
1992-07-16,10.26,0.15,68.4
1992-07-17,10.3,0.15,68.66666666666667
1992-07-20,10.31,0.15,68.73333333333333
1992-07-21,10.28,0.15,68.53333333333333
1992-07-22,10.26,0.15,68.4
1992-07-23,10.3,0.15,68.66666666666667
1992-07-24,10.26,0.15,68.4
1992-07-27,10.22,0.15,68.13333333333334
1992-07-28,10.3,0.15,68.66666666666667
1992-07-29,10.46,0.15,69.73333333333335
1992-07-30,10.63,0.15,70.86666666666667
1992-07-31,10.65,0.15,71.0
1992-08-03,10.63,0.15,70.86666666666667
1992-08-04,10.74,0.15,71.60000000000001
1992-08-05,10.69,0.15,71.26666666666667
1992-08-06,10.74,0.15,71.60000000000001
1992-08-07,10.78,0.15,71.86666666666666
1992-08-10,10.76,0.15,71.73333333333333
1992-08-11,10.81,0.15,72.06666666666668
1992-08-12,10.83,0.15,72.2
1992-08-13,10.78,0.15,71.86666666666666
1992-08-14,10.74,0.15,71.60000000000001
1992-08-17,10.81,0.15,72.06666666666668
1992-08-18,10.74,0.15,71.60000000000001
1992-08-19,10.65,0.15,71.0
1992-08-20,10.83,0.15,72.2
1992-08-21,11.22,0.15,74.80000000000001
1992-08-24,10.86,0.15,72.4
1992-08-25,10.69,0.15,71.26666666666667
1992-08-26,10.61,0.15,70.73333333333333
1992-08-27,10.61,0.15,70.73333333333333
1992-08-28,10.33,0.15,68.86666666666667
1992-08-31,10.42,0.15,69.46666666666667
1992-09-01,10.44,0.15,69.6
1992-09-02,10.47,0.15,69.80000000000001
1992-09-03,10.78,0.15,71.86666666666666
1992-09-04,10.72,0.15,71.46666666666667
1992-09-08,10.69,0.15,71.26666666666667
1992-09-09,10.78,0.15,71.86666666666666
1992-09-10,11.08,0.15,73.86666666666667
1992-09-11,11.22,0.15,74.80000000000001
1992-09-14,11.39,0.15,75.93333333333334
1992-09-15,11.08,0.15,73.86666666666667
1992-09-16,11.31,0.15,75.4
1992-09-17,11.39,0.15,75.93333333333334
1992-09-18,11.61,0.15,77.4
1992-09-21,11.36,0.15,75.73333333333333
1992-09-22,11.31,0.15,75.4
1992-09-23,11.19,0.15,74.6
1992-09-24,11.14,0.15,74.26666666666668
1992-09-25,11.31,0.15,75.4
1992-09-28,11.58,0.15,77.2
1992-09-29,11.44,0.15,76.26666666666667
1992-09-30,11.14,0.15,74.26666666666668
1992-10-01,11.28,0.15,75.2
1992-10-02,11.25,0.15,75.0
1992-10-05,11.31,0.15,75.4
1992-10-06,11.28,0.15,75.2
1992-10-07,11.33,0.15,75.53333333333333
1992-10-08,11.36,0.15,75.73333333333333
1992-10-09,11.0,0.15,73.33333333333334
1992-10-12,11.19,0.15,74.6
1992-10-13,11.14,0.15,74.26666666666668
1992-10-14,11.19,0.15,74.6
1992-10-15,11.22,0.15,74.80000000000001
1992-10-16,11.28,0.15,75.2
1992-10-19,11.42,0.15,76.13333333333334
1992-10-20,11.64,0.15,77.60000000000001
1992-10-21,11.81,0.15,78.73333333333333
1992-10-22,11.39,0.15,75.93333333333334
1992-10-23,11.58,0.15,77.2
1992-10-26,11.92,0.15,79.46666666666667
1992-10-27,11.67,0.15,77.8
1992-10-28,11.69,0.15,77.93333333333334
1992-10-29,11.64,0.15,77.60000000000001
1992-10-30,11.42,0.15,76.13333333333334
1992-11-02,11.64,0.15,77.60000000000001
1992-11-03,11.53,0.15,76.86666666666666
1992-11-04,11.61,0.15,77.4
1992-11-05,11.67,0.15,77.8
1992-11-06,11.69,0.15,77.93333333333334
1992-11-09,11.92,0.15,79.46666666666667
1992-11-10,11.92,0.15,79.46666666666667
1992-11-11,12.08,0.15,80.53333333333333
1992-11-12,11.94,0.15,79.6
1992-11-13,11.89,0.15,79.26666666666668
1992-11-16,11.86,0.15,79.06666666666666
1992-11-17,11.72,0.15,78.13333333333334
1992-11-18,11.42,0.15,76.13333333333334
1992-11-19,11.39,0.15,75.93333333333334
1992-11-20,11.25,0.15,75.0
1992-11-23,11.14,0.15,74.26666666666668
1992-11-24,11.22,0.15,74.80000000000001
1992-11-25,11.42,0.15,76.13333333333334
1992-11-27,11.47,0.15,76.46666666666667
1992-11-30,11.44,0.15,76.26666666666667
1992-12-01,11.53,0.15,76.86666666666666
1992-12-02,11.31,0.15,75.4
1992-12-03,11.53,0.15,76.86666666666666
1992-12-04,11.44,0.15,76.26666666666667
1992-12-07,11.56,0.15,77.06666666666668
1992-12-08,11.75,0.15,78.33333333333334
1992-12-09,11.72,0.15,78.13333333333334
1992-12-10,11.69,0.15,77.93333333333334
1992-12-11,11.75,0.15,78.33333333333334
1992-12-14,11.75,0.15,78.33333333333334
1992-12-15,11.67,0.15,77.8
1992-12-16,11.72,0.15,78.13333333333334
1992-12-17,11.94,0.15,79.6
1992-12-18,12.33,0.15,82.2
1992-12-21,12.42,0.15,82.8
1992-12-22,12.61,0.15,84.06666666666666
1992-12-23,12.61,0.15,84.06666666666666
1992-12-24,12.5,0.15,83.33333333333334
1992-12-28,12.61,0.15,84.06666666666666
1992-12-29,12.53,0.15,83.53333333333333
1992-12-30,12.78,0.15,85.2
1992-12-31,12.69,0.15,84.6
1993-01-04,12.83,0.15,85.53333333333333
1993-01-05,12.67,0.15,84.46666666666667
1993-01-06,12.69,0.15,84.6
1993-01-07,12.47,0.15,83.13333333333334
1993-01-08,12.61,0.15,84.06666666666666
1993-01-11,12.58,0.15,83.86666666666667
1993-01-12,12.36,0.15,82.4
1993-01-13,12.72,0.15,84.80000000000001
1993-01-14,12.69,0.15,84.6
1993-01-15,12.81,0.15,85.4
1993-01-18,12.92,0.15,86.13333333333334
1993-01-19,12.97,0.15,86.46666666666667
1993-01-20,12.75,0.15,85.0
1993-01-21,12.86,0.15,85.73333333333333
1993-01-22,13.22,0.15,88.13333333333334
1993-01-25,13.78,0.15,91.86666666666666
1993-01-26,13.36,0.15,89.06666666666666
1993-01-27,13.67,0.15,91.13333333333334
1993-01-28,13.42,0.15,89.46666666666667
1993-01-29,13.47,0.15,89.80000000000001
1993-02-01,13.67,0.15,91.13333333333334
1993-02-02,13.58,0.15,90.53333333333333
1993-02-03,13.81,0.15,92.06666666666668
1993-02-04,13.89,0.15,92.60000000000001
1993-02-05,13.89,0.15,92.60000000000001
1993-02-08,13.89,0.15,92.60000000000001
1993-02-09,13.92,0.15,92.8
1993-02-10,14.14,0.15,94.26666666666668
1993-02-11,14.33,0.15,95.53333333333333
1993-02-12,14.22,0.15,94.80000000000001
1993-02-16,13.42,0.15,89.46666666666667
