date,ADSK,ADSK_EPS,PE Ratio
2001-12-26,9.47,,
2001-12-27,9.43,,
2001-12-28,9.33,,
2001-12-31,9.32,,
2002-01-02,9.29,,
2002-01-03,9.65,,
2002-01-04,9.68,,
2002-01-07,9.85,,
2002-01-08,9.85,,
2002-01-09,10.03,,
2002-01-10,10.05,,
2002-01-11,9.78,,
2002-01-14,9.88,,
2002-01-15,9.99,,
2002-01-16,10.0,,
2002-01-17,10.0,,
2002-01-18,9.94,,
2002-01-22,9.8,,
2002-01-23,9.88,,
2002-01-24,10.02,,
2002-01-25,10.12,,
2002-01-28,10.39,,
2002-01-29,10.24,,
2002-01-30,10.25,,
2002-01-31,10.25,,
2002-02-01,10.3,,
2002-02-04,10.04,,
2002-02-05,10.06,,
2002-02-06,10.27,,
2002-02-07,10.11,,
2002-02-08,10.45,,
2002-02-11,10.66,,
2002-02-12,10.66,,
2002-02-13,10.68,,
2002-02-14,10.59,,
2002-02-15,10.47,,
2002-02-19,10.13,,
2002-02-20,9.97,,
2002-02-21,9.6,,
2002-02-22,10.32,,
2002-02-25,10.77,,
2002-02-26,10.86,,
2002-02-27,11.24,,
2002-02-28,11.04,,
2002-03-01,11.59,,
2002-03-04,11.68,,
2002-03-05,11.45,,
2002-03-06,10.88,,
2002-03-07,10.9,,
2002-03-08,11.0,,
2002-03-11,11.44,,
2002-03-12,11.35,,
2002-03-13,11.2,,
2002-03-14,11.15,,
2002-03-15,11.16,,
2002-03-18,11.53,,
2002-03-19,11.44,,
2002-03-20,11.46,,
2002-03-21,11.64,,
2002-03-22,11.6,,
2002-03-25,11.37,,
2002-03-26,11.36,,
2002-03-27,11.52,,
2002-03-28,11.67,,
2002-04-01,11.64,,
2002-04-02,11.34,,
2002-04-03,10.85,,
2002-04-04,10.9,,
2002-04-05,10.76,,
2002-04-08,10.89,,
2002-04-09,10.52,,
2002-04-10,10.25,,
2002-04-11,9.76,,
2002-04-12,10.11,,
2002-04-15,10.47,,
2002-04-16,10.29,,
2002-04-17,9.55,,
2002-04-18,9.49,,
2002-04-19,9.67,,
2002-04-22,9.13,,
2002-04-23,8.97,,
2002-04-24,8.97,,
2002-04-25,9.06,,
2002-04-26,9.11,,
2002-04-29,8.67,,
2002-04-30,9.2,,
2002-05-01,9.21,,
2002-05-02,9.19,,
2002-05-03,8.66,,
2002-05-06,7.04,,
2002-05-07,7.13,,
2002-05-08,7.59,,
2002-05-09,7.65,,
2002-05-10,7.45,,
2002-05-13,7.56,,
2002-05-14,7.83,,
2002-05-15,8.0,,
2002-05-16,7.8,,
2002-05-17,7.19,,
2002-05-20,6.94,,
2002-05-21,6.8,,
2002-05-22,6.57,,
2002-05-23,6.65,,
2002-05-24,6.56,,
2002-05-28,6.59,0.16,41.1875
2002-05-29,6.63,0.16,41.4375
2002-05-30,6.64,0.16,41.5
2002-05-31,6.75,0.16,42.1875
2002-06-03,6.5,0.16,40.625
2002-06-04,6.68,0.16,41.75
2002-06-05,6.7,0.16,41.875
2002-06-06,6.65,0.16,41.5625
2002-06-07,6.88,0.16,43.0
2002-06-10,6.67,0.16,41.6875
2002-06-11,6.77,0.16,42.3125
2002-06-12,6.74,0.16,42.125
2002-06-13,6.62,0.16,41.375
2002-06-14,6.64,0.16,41.5
2002-06-17,6.8,0.16,42.5
2002-06-18,7.0,0.16,43.75
2002-06-19,6.84,0.16,42.75
2002-06-20,6.88,0.16,43.0
2002-06-21,6.57,0.16,41.0625
2002-06-24,6.51,0.16,40.6875
2002-06-25,6.5,0.16,40.625
2002-06-26,6.49,0.16,40.5625
2002-06-27,6.56,0.16,41.0
2002-06-28,6.63,0.16,41.4375
2002-07-01,6.11,0.16,38.1875
2002-07-02,6.03,0.16,37.6875
2002-07-03,6.28,0.16,39.25
2002-07-05,6.5,0.16,40.625
2002-07-08,6.36,0.16,39.75
2002-07-09,6.33,0.16,39.5625
2002-07-10,6.31,0.16,39.4375
2002-07-11,6.32,0.16,39.5
2002-07-12,6.29,0.16,39.3125
2002-07-15,6.42,0.16,40.125
2002-07-16,6.55,0.16,40.9375
2002-07-17,6.38,0.16,39.875
2002-07-18,6.41,0.16,40.0625
2002-07-19,6.26,0.16,39.125
2002-07-22,6.04,0.16,37.75
2002-07-23,5.51,0.16,34.4375
2002-07-24,5.94,0.16,37.125
2002-07-25,5.64,0.16,35.25
2002-07-26,5.85,0.16,36.5625
2002-07-29,6.33,0.16,39.5625
2002-07-30,6.36,0.16,39.75
2002-07-31,6.45,0.16,40.3125
2002-08-01,6.0,0.16,37.5
2002-08-02,6.05,0.16,37.8125
2002-08-05,5.68,0.16,35.5
2002-08-06,5.87,0.16,36.6875
2002-08-07,5.89,0.16,36.8125
2002-08-08,6.15,0.16,38.4375
2002-08-09,6.15,0.16,38.4375
2002-08-12,6.01,0.16,37.5625
2002-08-13,5.45,0.16,34.0625
2002-08-14,5.84,0.16,36.5
2002-08-15,5.79,0.16,36.1875
2002-08-16,6.34,0.16,39.625
2002-08-19,6.44,0.16,40.25
2002-08-20,6.5,0.16,40.625
2002-08-21,6.49,0.16,40.5625
2002-08-22,6.99,0.16,43.6875
2002-08-23,6.73,0.16,42.0625
2002-08-26,6.84,0.16,42.75
2002-08-27,6.7,0.16,41.875
2002-08-28,6.54,0.16,40.875
2002-08-29,6.61,0.16,41.3125
2002-08-30,6.65,0.16,41.5625
2002-09-03,6.31,0.16,39.4375
2002-09-04,6.62,0.16,41.375
2002-09-05,6.38,0.16,39.875
2002-09-06,6.55,0.16,40.9375
2002-09-09,6.72,0.16,42.0
2002-09-10,6.71,0.16,41.9375
2002-09-11,6.69,0.16,41.8125
2002-09-12,6.65,0.16,41.5625
2002-09-13,6.75,0.16,42.1875
2002-09-16,6.73,0.26,25.884615384615387
2002-09-17,6.64,0.26,25.538461538461537
2002-09-18,6.51,0.26,25.038461538461537
2002-09-19,6.37,0.26,24.5
2002-09-20,6.34,0.26,24.384615384615383
2002-09-23,6.28,0.26,24.153846153846153
2002-09-24,6.26,0.26,24.076923076923077
2002-09-25,6.27,0.26,24.115384615384613
2002-09-26,6.36,0.26,24.461538461538463
2002-09-27,6.28,0.26,24.153846153846153
2002-09-30,6.34,0.26,24.384615384615383
2002-10-01,6.41,0.26,24.653846153846153
2002-10-02,6.37,0.26,24.5
2002-10-03,6.37,0.26,24.5
2002-10-04,6.2,0.26,23.846153846153847
2002-10-07,6.03,0.26,23.192307692307693
2002-10-08,5.91,0.26,22.73076923076923
2002-10-09,5.84,0.26,22.46153846153846
2002-10-10,6.04,0.26,23.23076923076923
2002-10-11,6.42,0.26,24.69230769230769
2002-10-14,6.59,0.26,25.346153846153843
2002-10-15,6.38,0.26,24.538461538461537
2002-10-16,6.32,0.26,24.307692307692307
2002-10-17,6.41,0.26,24.653846153846153
2002-10-18,6.37,0.26,24.5
2002-10-21,6.29,0.26,24.19230769230769
2002-10-22,6.29,0.26,24.19230769230769
2002-10-23,6.1,0.26,23.46153846153846
2002-10-24,6.06,0.26,23.307692307692307
2002-10-25,6.24,0.26,24.0
2002-10-28,6.22,0.26,23.92307692307692
2002-10-29,5.83,0.26,22.423076923076923
2002-10-30,6.0,0.26,23.076923076923077
2002-10-31,5.85,0.26,22.499999999999996
2002-11-01,6.26,0.26,24.076923076923077
2002-11-04,6.6,0.26,25.384615384615383
2002-11-05,6.75,0.26,25.96153846153846
2002-11-06,6.72,0.26,25.846153846153843
2002-11-07,6.5,0.26,25.0
2002-11-08,6.45,0.26,24.807692307692307
2002-11-11,6.44,0.26,24.76923076923077
2002-11-12,6.48,0.26,24.923076923076923
2002-11-13,6.47,0.26,24.884615384615383
2002-11-14,6.75,0.26,25.96153846153846
2002-11-15,6.95,0.26,26.73076923076923
2002-11-18,7.04,0.26,27.076923076923077
2002-11-19,6.75,0.26,25.96153846153846
2002-11-20,6.86,0.26,26.384615384615383
2002-11-21,7.61,0.26,29.26923076923077
2002-11-22,7.43,0.26,28.576923076923073
2002-11-25,7.34,0.26,28.23076923076923
2002-11-26,7.15,0.26,27.5
2002-11-27,7.83,0.26,30.115384615384613
2002-11-29,7.75,0.26,29.807692307692307
2002-12-02,7.91,0.26,30.423076923076923
2002-12-03,7.71,0.26,29.653846153846153
2002-12-04,7.55,0.26,29.038461538461537
2002-12-05,7.5,0.26,28.846153846153847
2002-12-06,7.4,0.26,28.461538461538463
2002-12-09,7.18,0.26,27.615384615384613
2002-12-10,7.34,0.26,28.23076923076923
2002-12-11,7.26,0.23,31.565217391304344
2002-12-12,7.3,0.23,31.739130434782606
2002-12-13,7.25,0.23,31.52173913043478
2002-12-16,7.56,0.23,32.869565217391305
2002-12-17,7.55,0.23,32.826086956521735
2002-12-18,7.41,0.23,32.21739130434783
2002-12-19,7.44,0.23,32.34782608695652
2002-12-20,7.43,0.23,32.30434782608695
2002-12-23,7.37,0.23,32.04347826086956
2002-12-24,7.18,0.23,31.217391304347824
2002-12-26,7.15,0.23,31.08695652173913
2002-12-27,7.07,0.23,30.73913043478261
2002-12-30,7.07,0.23,30.73913043478261
2002-12-31,7.15,0.23,31.08695652173913
2003-01-02,7.3,0.23,31.739130434782606
2003-01-03,7.1,0.23,30.8695652173913
2003-01-06,7.3,0.23,31.739130434782606
2003-01-07,7.62,0.23,33.130434782608695
2003-01-08,7.54,0.23,32.78260869565217
2003-01-09,7.64,0.23,33.21739130434782
2003-01-10,7.46,0.23,32.43478260869565
2003-01-13,7.39,0.23,32.130434782608695
2003-01-14,7.45,0.23,32.391304347826086
2003-01-15,7.98,0.23,34.69565217391305
2003-01-16,7.75,0.23,33.69565217391304
2003-01-17,7.55,0.23,32.826086956521735
2003-01-21,7.53,0.23,32.73913043478261
2003-01-22,7.36,0.23,32.0
2003-01-23,7.69,0.23,33.434782608695656
2003-01-24,7.53,0.23,32.73913043478261
2003-01-27,7.43,0.23,32.30434782608695
2003-01-28,7.61,0.23,33.08695652173913
2003-01-29,7.64,0.23,33.21739130434782
2003-01-30,7.5,0.23,32.608695652173914
2003-01-31,7.47,0.23,32.47826086956521
2003-02-03,7.54,0.23,32.78260869565217
2003-02-04,7.48,0.23,32.52173913043478
2003-02-05,7.42,0.23,32.26086956521739
2003-02-06,7.21,0.23,31.34782608695652
2003-02-07,7.0,0.23,30.434782608695652
2003-02-10,7.16,0.23,31.130434782608695
2003-02-11,6.99,0.23,30.391304347826086
2003-02-12,6.93,0.23,30.130434782608692
2003-02-13,6.88,0.23,29.913043478260867
2003-02-14,7.0,0.23,30.434782608695652
2003-02-18,7.14,0.23,31.043478260869563
2003-02-19,7.1,0.23,30.8695652173913
2003-02-20,7.11,0.23,30.91304347826087
2003-02-21,7.2,0.23,31.304347826086957
2003-02-24,7.17,0.23,31.173913043478258
2003-02-25,6.65,0.23,28.91304347826087
2003-02-26,7.05,0.23,30.652173913043477
2003-02-27,6.99,0.23,30.391304347826086
2003-02-28,7.25,0.23,31.52173913043478
2003-03-03,7.15,0.23,31.08695652173913
2003-03-04,7.01,0.23,30.478260869565215
2003-03-05,6.89,0.23,29.956521739130434
2003-03-06,6.92,0.23,30.08695652173913
2003-03-07,7.05,0.23,30.652173913043477
2003-03-10,6.99,0.23,30.391304347826086
2003-03-11,6.93,0.23,30.130434782608692
2003-03-12,7.22,0.23,31.391304347826086
2003-03-13,7.37,0.23,32.04347826086956
2003-03-14,7.34,0.23,31.913043478260867
2003-03-17,7.8,0.23,33.91304347826087
2003-03-18,7.75,0.23,33.69565217391304
2003-03-19,7.6,0.23,33.04347826086956
2003-03-20,7.69,0.23,33.434782608695656
2003-03-21,7.78,0.23,33.82608695652174
2003-03-24,7.61,0.23,33.08695652173913
2003-03-25,7.82,0.23,34.0
2003-03-26,7.76,0.23,33.73913043478261
2003-03-27,7.88,0.23,34.26086956521739
2003-03-28,7.89,0.23,34.30434782608695
2003-03-31,7.63,0.23,33.17391304347826
2003-04-01,7.78,0.23,33.82608695652174
2003-04-02,8.2,0.23,35.65217391304348
2003-04-03,8.22,0.23,35.73913043478261
2003-04-04,8.09,0.23,35.17391304347826
2003-04-07,8.27,0.23,35.95652173913043
2003-04-08,8.24,0.23,35.82608695652174
2003-04-09,8.0,0.23,34.78260869565217
2003-04-10,8.03,0.23,34.91304347826087
2003-04-11,7.85,0.23,34.130434782608695
2003-04-14,7.95,0.23,34.565217391304344
2003-04-15,7.63,0.23,33.17391304347826
2003-04-16,7.68,0.23,33.391304347826086
2003-04-17,7.95,0.23,34.565217391304344
2003-04-21,7.92,0.23,34.43478260869565
2003-04-22,7.9,0.23,34.34782608695652
2003-04-23,7.83,0.23,34.04347826086956
2003-04-24,7.86,0.23,34.17391304347826
2003-04-25,7.74,0.23,33.65217391304348
2003-04-28,7.88,0.28,28.14285714285714
2003-04-29,7.93,0.28,28.32142857142857
2003-04-30,7.78,0.28,27.785714285714285
2003-05-01,7.8,0.28,27.857142857142854
2003-05-02,7.75,0.28,27.678571428571427
2003-05-05,7.85,0.28,28.03571428571428
2003-05-06,8.04,0.28,28.714285714285708
2003-05-07,7.94,0.28,28.357142857142854
2003-05-08,7.94,0.28,28.357142857142854
2003-05-09,8.2,0.28,29.28571428571428
2003-05-12,8.43,0.28,30.107142857142854
2003-05-13,8.47,0.28,30.25
2003-05-14,8.23,0.28,29.392857142857142
2003-05-15,8.38,0.28,29.928571428571427
2003-05-16,8.4,0.28,30.0
2003-05-19,7.97,0.28,28.46428571428571
2003-05-20,7.74,0.28,27.642857142857142
2003-05-21,7.64,0.28,27.28571428571428
2003-05-22,7.77,0.28,27.749999999999996
2003-05-23,7.43,0.28,26.53571428571428
2003-05-27,7.45,0.28,26.607142857142854
2003-05-28,7.62,0.28,27.21428571428571
2003-05-29,7.61,0.28,27.178571428571427
2003-05-30,7.47,0.28,26.678571428571423
2003-06-02,7.06,0.28,25.21428571428571
2003-06-03,7.35,0.28,26.249999999999996
2003-06-04,7.58,0.28,27.07142857142857
2003-06-05,7.72,0.28,27.57142857142857
2003-06-06,7.76,0.28,27.71428571428571
2003-06-09,7.81,0.28,27.89285714285714
2003-06-10,8.05,0.28,28.75
2003-06-11,8.33,0.28,29.749999999999996
2003-06-12,8.44,0.28,30.14285714285714
2003-06-13,8.16,0.07,116.57142857142857
2003-06-16,8.45,0.07,120.7142857142857
2003-06-17,8.49,0.07,121.28571428571428
2003-06-18,8.5,0.07,121.42857142857142
2003-06-19,8.43,0.07,120.42857142857142
2003-06-20,8.13,0.07,116.14285714285714
2003-06-23,7.9,0.07,112.85714285714285
2003-06-24,7.9,0.07,112.85714285714285
2003-06-25,7.81,0.07,111.57142857142856
2003-06-26,7.87,0.07,112.42857142857142
2003-06-27,8.11,0.07,115.85714285714283
2003-06-30,8.09,0.07,115.57142857142856
2003-07-01,8.08,0.07,115.42857142857142
2003-07-02,8.25,0.07,117.85714285714285
2003-07-03,8.0,0.07,114.28571428571428
2003-07-07,8.25,0.07,117.85714285714285
2003-07-08,8.22,0.07,117.42857142857143
2003-07-09,8.11,0.07,115.85714285714283
2003-07-10,7.99,0.07,114.14285714285714
2003-07-11,7.98,0.07,114.0
2003-07-14,8.23,0.07,117.57142857142857
2003-07-15,8.24,0.07,117.71428571428571
2003-07-16,8.13,0.07,116.14285714285714
2003-07-17,7.6,0.07,108.57142857142856
2003-07-18,7.63,0.07,108.99999999999999
2003-07-21,7.49,0.07,106.99999999999999
2003-07-22,7.55,0.07,107.85714285714285
2003-07-23,7.47,0.07,106.7142857142857
2003-07-24,7.48,0.07,106.85714285714285
2003-07-25,7.38,0.07,105.42857142857142
2003-07-28,7.28,0.07,104.0
2003-07-29,7.51,0.07,107.28571428571428
2003-07-30,7.55,0.07,107.85714285714285
2003-07-31,7.46,0.07,106.57142857142856
2003-08-01,7.5,0.07,107.14285714285714
2003-08-04,7.61,0.07,108.71428571428571
2003-08-05,7.49,0.07,106.99999999999999
2003-08-06,7.52,0.07,107.42857142857142
2003-08-07,7.48,0.07,106.85714285714285
2003-08-08,7.38,0.07,105.42857142857142
2003-08-11,7.45,0.07,106.42857142857142
2003-08-12,7.46,0.07,106.57142857142856
2003-08-13,7.55,0.07,107.85714285714285
2003-08-14,7.75,0.07,110.71428571428571
2003-08-15,7.79,0.07,111.28571428571428
2003-08-18,7.95,0.07,113.57142857142857
2003-08-19,7.93,0.07,113.28571428571428
2003-08-20,8.08,0.07,115.42857142857142
2003-08-21,8.11,0.07,115.85714285714283
2003-08-22,8.84,0.07,126.28571428571428
2003-08-25,8.7,0.07,124.28571428571426
2003-08-26,8.64,0.07,123.42857142857143
2003-08-27,8.62,0.07,123.14285714285712
2003-08-28,8.93,0.07,127.57142857142856
2003-08-29,8.95,0.07,127.85714285714283
2003-09-02,9.15,0.07,130.7142857142857
2003-09-03,9.25,0.07,132.14285714285714
2003-09-04,9.13,0.07,130.42857142857142
2003-09-05,8.95,0.07,127.85714285714283
2003-09-08,9.07,0.07,129.57142857142856
2003-09-09,8.97,0.07,128.14285714285714
2003-09-10,8.77,0.07,125.28571428571426
2003-09-11,8.89,0.07,127.0
2003-09-12,8.9,0.07,127.14285714285714
2003-09-15,8.82,0.36,24.5
2003-09-16,8.95,0.36,24.86111111111111
2003-09-17,9.01,0.36,25.02777777777778
2003-09-18,9.0,0.36,25.0
2003-09-19,9.0,0.36,25.0
2003-09-22,8.82,0.36,24.5
2003-09-23,9.08,0.36,25.222222222222225
2003-09-24,8.81,0.36,24.472222222222225
2003-09-25,8.73,0.36,24.250000000000004
2003-09-26,8.56,0.36,23.77777777777778
2003-09-29,8.7,0.36,24.166666666666664
2003-09-30,8.51,0.36,23.63888888888889
2003-10-01,8.63,0.36,23.972222222222225
2003-10-02,8.68,0.36,24.11111111111111
2003-10-03,9.08,0.36,25.222222222222225
2003-10-06,9.16,0.36,25.444444444444446
2003-10-07,9.25,0.36,25.694444444444446
2003-10-08,9.27,0.36,25.75
2003-10-09,9.29,0.36,25.805555555555554
2003-10-10,9.25,0.36,25.694444444444446
2003-10-13,9.43,0.36,26.194444444444443
2003-10-14,9.46,0.36,26.277777777777782
2003-10-15,9.5,0.36,26.38888888888889
2003-10-16,9.49,0.36,26.361111111111114
2003-10-17,9.46,0.36,26.277777777777782
2003-10-20,9.45,0.36,26.25
2003-10-21,9.75,0.36,27.083333333333336
2003-10-22,9.62,0.36,26.72222222222222
2003-10-23,9.49,0.36,26.361111111111114
2003-10-24,9.37,0.36,26.027777777777775
2003-10-27,9.44,0.36,26.22222222222222
2003-10-28,9.68,0.36,26.88888888888889
2003-10-29,9.66,0.36,26.833333333333336
2003-10-30,9.6,0.36,26.666666666666668
2003-10-31,9.66,0.36,26.833333333333336
2003-11-03,10.12,0.36,28.11111111111111
2003-11-04,10.25,0.36,28.472222222222225
2003-11-05,10.08,0.36,28.0
2003-11-06,10.24,0.36,28.444444444444446
2003-11-07,10.13,0.36,28.138888888888893
2003-11-10,10.15,0.36,28.194444444444446
2003-11-11,10.22,0.36,28.388888888888893
2003-11-12,10.45,0.36,29.02777777777778
2003-11-13,10.42,0.36,28.944444444444446
2003-11-14,10.21,0.36,28.361111111111114
2003-11-17,10.05,0.36,27.91666666666667
2003-11-18,9.81,0.36,27.250000000000004
2003-11-19,9.7,0.36,26.944444444444443
2003-11-20,9.7,0.36,26.944444444444443
2003-11-21,11.27,0.36,31.305555555555557
2003-11-24,11.46,0.36,31.833333333333336
2003-11-25,11.6,0.36,32.22222222222222
2003-11-26,11.43,0.36,31.75
2003-11-28,11.59,0.36,32.19444444444444
2003-12-01,11.65,0.36,32.361111111111114
2003-12-02,11.88,0.36,33.0
2003-12-03,12.06,0.36,33.5
2003-12-04,12.03,0.36,33.416666666666664
2003-12-05,11.77,0.36,32.69444444444444
2003-12-08,11.75,0.36,32.63888888888889
2003-12-09,11.69,0.36,32.47222222222222
2003-12-10,11.83,0.36,32.861111111111114
2003-12-11,12.23,0.36,33.97222222222222
2003-12-12,12.33,0.56,22.017857142857142
2003-12-15,12.08,0.56,21.57142857142857
2003-12-16,12.21,0.56,21.803571428571427
2003-12-17,12.24,0.56,21.857142857142854
2003-12-18,12.3,0.56,21.96428571428571
2003-12-19,12.26,0.56,21.89285714285714
2003-12-22,12.33,0.56,22.017857142857142
2003-12-23,12.36,0.56,22.07142857142857
2003-12-24,12.3,0.56,21.96428571428571
2003-12-26,12.28,0.56,21.928571428571427
2003-12-29,12.38,0.56,22.107142857142858
2003-12-30,12.33,0.56,22.017857142857142
2003-12-31,12.29,0.56,21.94642857142857
2004-01-02,12.25,0.56,21.874999999999996
2004-01-05,12.36,0.56,22.07142857142857
2004-01-06,12.29,0.56,21.94642857142857
2004-01-07,12.4,0.56,22.142857142857142
2004-01-08,12.48,0.56,22.285714285714285
2004-01-09,12.33,0.56,22.017857142857142
2004-01-12,12.5,0.56,22.32142857142857
2004-01-13,12.46,0.56,22.25
2004-01-14,12.55,0.56,22.410714285714285
2004-01-15,12.65,0.56,22.58928571428571
2004-01-16,12.85,0.56,22.94642857142857
2004-01-20,12.88,0.56,23.0
2004-01-21,13.28,0.56,23.71428571428571
2004-01-22,13.07,0.56,23.33928571428571
2004-01-23,13.08,0.56,23.357142857142854
2004-01-26,13.05,0.56,23.303571428571427
2004-01-27,13.0,0.56,23.21428571428571
2004-01-28,12.94,0.56,23.107142857142854
2004-01-29,12.76,0.56,22.785714285714285
2004-01-30,12.85,0.56,22.94642857142857
2004-02-02,12.93,0.56,23.08928571428571
2004-02-03,13.02,0.56,23.249999999999996
2004-02-04,12.55,0.56,22.410714285714285
2004-02-05,13.05,0.56,23.303571428571427
2004-02-06,13.29,0.56,23.732142857142854
2004-02-09,13.41,0.56,23.94642857142857
2004-02-10,13.64,0.56,24.357142857142854
2004-02-11,13.9,0.56,24.82142857142857
2004-02-12,13.8,0.56,24.642857142857142
2004-02-13,13.84,0.56,24.71428571428571
2004-02-17,13.81,0.56,24.660714285714285
2004-02-18,13.52,0.56,24.14285714285714
2004-02-19,13.39,0.56,23.910714285714285
2004-02-20,13.31,0.56,23.767857142857142
2004-02-23,13.13,0.56,23.44642857142857
2004-02-24,12.94,0.56,23.107142857142854
2004-02-25,12.95,0.56,23.124999999999996
2004-02-26,12.99,0.56,23.19642857142857
2004-02-27,14.38,0.56,25.678571428571427
2004-03-01,14.48,0.56,25.857142857142854
2004-03-02,14.43,0.56,25.76785714285714
2004-03-03,14.33,0.56,25.58928571428571
2004-03-04,14.45,0.56,25.803571428571423
2004-03-05,14.5,0.56,25.89285714285714
2004-03-08,14.4,0.56,25.71428571428571
2004-03-09,14.4,0.56,25.71428571428571
2004-03-10,14.45,0.56,25.803571428571423
2004-03-11,14.3,0.56,25.535714285714285
2004-03-12,14.44,0.56,25.78571428571428
2004-03-15,14.25,0.56,25.44642857142857
2004-03-16,13.96,0.56,24.928571428571427
2004-03-17,14.23,0.56,25.410714285714285
2004-03-18,14.4,0.56,25.71428571428571
2004-03-19,14.3,0.56,25.535714285714285
2004-03-22,14.15,0.56,25.267857142857142
2004-03-23,14.01,0.56,25.01785714285714
2004-03-24,14.23,0.56,25.410714285714285
2004-03-25,14.73,0.56,26.303571428571427
2004-03-26,15.01,0.56,26.803571428571427
2004-03-29,14.97,0.56,26.732142857142854
2004-03-30,15.74,0.56,28.107142857142854
2004-03-31,15.76,0.56,28.14285714285714
2004-04-01,16.0,0.56,28.57142857142857
2004-04-02,16.29,0.56,29.08928571428571
2004-04-05,16.42,0.56,29.321428571428573
2004-04-06,16.5,0.56,29.46428571428571
2004-04-07,16.65,0.56,29.73214285714285
2004-04-08,16.81,1.08,15.564814814814813
2004-04-12,16.88,1.08,15.629629629629628
2004-04-13,16.84,1.08,15.592592592592592
2004-04-14,16.58,1.08,15.35185185185185
2004-04-15,16.57,1.08,15.342592592592592
2004-04-16,16.97,1.08,15.71296296296296
2004-04-19,17.04,1.08,15.777777777777777
2004-04-20,16.59,1.08,15.36111111111111
2004-04-21,17.0,1.08,15.74074074074074
2004-04-22,17.42,1.08,16.12962962962963
2004-04-23,17.53,1.08,16.23148148148148
2004-04-26,17.53,1.08,16.23148148148148
2004-04-27,17.25,1.08,15.972222222222221
2004-04-28,17.23,1.08,15.953703703703702
2004-04-29,17.08,1.08,15.814814814814811
2004-04-30,16.75,1.08,15.509259259259258
2004-05-03,16.96,1.08,15.703703703703704
2004-05-04,17.45,1.08,16.157407407407405
2004-05-05,17.54,1.08,16.24074074074074
2004-05-06,17.59,1.08,16.287037037037035
2004-05-07,17.9,1.08,16.574074074074073
2004-05-10,17.01,1.08,15.75
2004-05-11,17.68,1.08,16.37037037037037
2004-05-12,17.49,1.08,16.194444444444443
2004-05-13,17.71,1.08,16.39814814814815
2004-05-14,17.37,1.08,16.083333333333332
2004-05-17,16.84,1.08,15.592592592592592
2004-05-18,16.84,1.08,15.592592592592592
2004-05-19,15.6,1.08,14.444444444444443
2004-05-20,15.78,1.08,14.611111111111109
2004-05-21,16.11,1.08,14.916666666666664
2004-05-24,16.66,1.08,15.425925925925926
2004-05-25,17.41,1.08,16.12037037037037
2004-05-26,17.91,1.08,16.583333333333332
2004-05-27,18.0,1.08,16.666666666666664
2004-05-28,17.93,1.08,16.60185185185185
2004-06-01,18.28,1.08,16.925925925925927
2004-06-02,18.78,1.08,17.38888888888889
2004-06-03,18.82,1.08,17.425925925925924
2004-06-04,18.94,1.08,17.537037037037038
2004-06-07,19.72,1.08,18.259259259259256
2004-06-08,19.5,1.08,18.055555555555554
2004-06-09,19.28,0.38,50.73684210526316
2004-06-10,19.27,0.38,50.71052631578947
2004-06-14,19.05,0.38,50.131578947368425
2004-06-15,19.21,0.38,50.55263157894737
2004-06-16,19.58,0.38,51.52631578947368
2004-06-17,19.56,0.38,51.473684210526315
2004-06-18,19.7,0.38,51.84210526315789
2004-06-21,19.78,0.38,52.05263157894737
2004-06-22,19.79,0.38,52.07894736842105
2004-06-23,19.84,0.38,52.21052631578947
2004-06-24,19.83,0.38,52.18421052631579
2004-06-25,20.44,0.38,53.78947368421053
2004-06-28,20.68,0.38,54.421052631578945
2004-06-29,21.07,0.38,55.44736842105263
2004-06-30,21.41,0.38,56.3421052631579
2004-07-01,21.17,0.38,55.71052631578948
2004-07-02,21.06,0.38,55.421052631578945
2004-07-06,20.22,0.38,53.21052631578947
2004-07-07,20.12,0.38,52.94736842105263
2004-07-08,19.26,0.38,50.684210526315795
2004-07-09,19.58,0.38,51.52631578947368
2004-07-12,19.76,0.38,52.0
2004-07-13,19.49,0.38,51.28947368421052
2004-07-14,19.5,0.38,51.31578947368421
2004-07-15,19.5,0.38,51.31578947368421
2004-07-16,19.0,0.38,50.0
2004-07-19,19.03,0.38,50.078947368421055
2004-07-20,19.53,0.38,51.39473684210527
2004-07-21,19.17,0.38,50.44736842105264
2004-07-22,18.66,0.38,49.10526315789474
2004-07-23,18.77,0.38,49.39473684210526
2004-07-26,18.79,0.38,49.44736842105263
2004-07-27,19.35,0.38,50.92105263157895
2004-07-28,19.22,0.38,50.57894736842105
2004-07-29,19.91,0.38,52.39473684210526
2004-07-30,20.1,0.38,52.89473684210527
2004-08-02,19.75,0.38,51.973684210526315
2004-08-03,19.98,0.38,52.578947368421055
2004-08-04,19.96,0.38,52.526315789473685
2004-08-05,19.28,0.38,50.73684210526316
2004-08-06,18.14,0.38,47.73684210526316
2004-08-09,18.73,0.38,49.28947368421053
2004-08-10,19.16,0.38,50.421052631578945
2004-08-11,18.68,0.38,49.1578947368421
2004-08-12,18.29,0.38,48.13157894736842
2004-08-13,18.18,0.38,47.84210526315789
2004-08-16,18.47,0.38,48.60526315789473
2004-08-17,18.41,0.38,48.44736842105263
2004-08-18,18.95,0.38,49.868421052631575
2004-08-19,18.68,0.38,49.1578947368421
2004-08-20,21.03,0.38,55.3421052631579
2004-08-23,21.22,0.38,55.84210526315789
