date,CVX,CVX_EPS,PE Ratio
1982-03-09,7.59,,
1982-03-10,7.81,,
1982-03-11,8.0,,
1982-03-12,8.0,,
1982-03-15,8.38,,
1982-03-16,8.28,,
1982-03-17,8.16,,
1982-03-18,8.31,,
1982-03-19,8.19,,
1982-03-22,8.31,,
1982-03-23,8.41,,
1982-03-24,8.13,,
1982-03-25,8.0,,
1982-03-26,7.84,,
1982-03-29,7.81,,
1982-03-30,7.72,,
1982-03-31,7.66,,
1982-04-01,7.88,,
1982-04-02,8.09,,
1982-04-05,7.97,,
1982-04-06,8.16,,
1982-04-07,8.06,,
1982-04-08,8.06,,
1982-04-12,7.88,,
1982-04-13,7.72,,
1982-04-14,7.66,,
1982-04-15,7.72,,
1982-04-16,7.63,,
1982-04-19,7.59,,
1982-04-20,7.47,,
1982-04-21,7.34,,
1982-04-22,7.63,,
1982-04-23,8.03,,
1982-04-26,7.97,,
1982-04-27,7.69,,
1982-04-28,7.53,,
1982-04-29,7.41,,
1982-04-30,7.47,,
1982-05-03,7.69,,
1982-05-04,7.59,,
1982-05-05,7.78,,
1982-05-06,8.06,,
1982-05-07,8.75,,
1982-05-10,8.66,,
1982-05-11,8.69,,
1982-05-12,8.56,,
1982-05-13,8.59,,
1982-05-14,8.63,,
1982-05-17,8.41,,
1982-05-18,8.38,,
1982-05-19,8.13,,
1982-05-20,8.0,,
1982-05-21,8.25,,
1982-05-24,8.0,,
1982-05-25,8.47,,
1982-05-26,8.38,,
1982-05-27,8.34,,
1982-05-28,8.28,,
1982-06-01,8.47,,
1982-06-02,8.47,,
1982-06-03,8.47,,
1982-06-04,8.41,,
1982-06-07,8.34,,
1982-06-08,8.31,,
1982-06-09,8.13,,
1982-06-10,8.13,,
1982-06-11,8.28,,
1982-06-14,8.16,,
1982-06-15,8.0,,
1982-06-16,7.53,,
1982-06-17,7.47,,
1982-06-18,7.5,,
1982-06-21,7.34,,
1982-06-22,7.31,,
1982-06-23,7.56,,
1982-06-24,7.44,,
1982-06-25,7.34,,
1982-06-28,7.47,,
1982-06-29,7.41,,
1982-06-30,7.19,,
1982-07-01,7.03,,
1982-07-02,6.97,,
1982-07-06,6.97,,
1982-07-07,7.0,,
1982-07-08,7.0,,
1982-07-09,6.97,,
1982-07-12,6.66,,
1982-07-13,6.56,,
1982-07-14,6.91,,
1982-07-15,6.94,,
1982-07-16,7.03,,
1982-07-19,7.06,,
1982-07-20,6.63,,
1982-07-21,6.75,,
1982-07-22,6.66,,
1982-07-23,6.78,,
1982-07-26,6.84,,
1982-07-27,6.63,,
1982-07-28,6.5,,
1982-07-29,6.34,,
1982-07-30,6.31,,
1982-08-02,6.28,,
1982-08-03,6.09,,
1982-08-04,6.03,,
1982-08-05,6.06,,
1982-08-06,6.03,,
1982-08-09,6.13,,
1982-08-10,6.16,,
1982-08-11,6.25,,
1982-08-12,6.25,,
1982-08-13,6.38,,
1982-08-16,6.28,,
1982-08-17,6.53,,
1982-08-18,6.5,,
1982-08-19,6.41,,
1982-08-20,6.66,,
1982-08-23,6.91,,
1982-08-24,6.69,,
1982-08-25,7.25,,
1982-08-26,7.38,,
1982-08-27,7.19,,
1982-08-30,7.22,,
1982-08-31,6.94,,
1982-09-01,6.91,,
1982-09-02,7.25,,
1982-09-03,7.63,,
1982-09-07,7.56,,
1982-09-08,7.75,,
1982-09-09,7.75,,
1982-09-10,7.59,,
1982-09-13,7.56,,
1982-09-14,7.56,,
1982-09-15,7.75,,
1982-09-16,7.75,,
1982-09-17,7.66,,
1982-09-20,7.75,,
1982-09-21,7.81,,
1982-09-22,7.56,,
1982-09-23,7.56,,
1982-09-24,7.47,,
1982-09-27,7.5,,
1982-09-28,7.47,,
1982-09-29,7.38,,
1982-09-30,7.16,,
1982-10-01,7.16,,
1982-10-04,7.16,,
1982-10-05,7.28,,
1982-10-06,7.56,,
1982-10-07,7.44,,
1982-10-08,7.56,,
1982-10-11,7.75,,
1982-10-12,8.19,,
1982-10-13,8.69,,
1982-10-14,8.66,,
1982-10-15,8.78,,
1982-10-18,8.97,,
1982-10-19,8.88,,
1982-10-20,9.0,,
1982-10-21,8.88,,
1982-10-22,8.75,,
1982-10-25,8.13,,
1982-10-26,8.13,,
1982-10-27,8.0,,
1982-10-28,7.75,,
1982-10-29,7.56,,
1982-11-01,7.75,,
1982-11-02,7.91,,
1982-11-03,8.13,,
1982-11-04,8.06,,
1982-11-05,8.06,,
1982-11-08,7.88,,
1982-11-09,7.91,,
1982-11-10,7.88,,
1982-11-11,7.84,,
1982-11-12,7.5,,
1982-11-15,7.56,,
1982-11-16,7.44,,
1982-11-17,7.59,,
1982-11-18,7.78,,
1982-11-19,7.63,,
1982-11-22,7.34,,
1982-11-23,7.09,,
1982-11-24,7.16,,
1982-11-26,7.13,,
1982-11-29,7.06,,
1982-11-30,7.59,,
1982-12-01,7.44,,
1982-12-02,7.44,,
1982-12-03,7.5,,
1982-12-06,7.78,,
1982-12-07,7.81,,
1982-12-08,7.88,,
1982-12-09,7.94,,
1982-12-10,8.19,,
1982-12-13,8.06,,
1982-12-14,7.75,,
1982-12-15,7.88,,
1982-12-16,7.88,,
1982-12-17,8.13,,
1982-12-20,8.06,,
1982-12-21,8.09,,
1982-12-22,8.03,,
1982-12-23,8.09,,
1982-12-27,8.16,,
1982-12-28,7.97,,
1982-12-29,8.0,,
1982-12-30,8.03,,
1982-12-31,8.0,,
1983-01-03,7.81,,
1983-01-04,8.22,,
1983-01-05,8.53,,
1983-01-06,8.69,,
1983-01-07,8.63,,
1983-01-10,8.56,,
1983-01-11,8.47,,
1983-01-12,8.38,,
1983-01-13,8.06,,
1983-01-14,8.09,,
1983-01-17,7.97,,
1983-01-18,8.03,,
1983-01-19,8.16,,
1983-01-20,8.78,,
1983-01-21,8.75,,
1983-01-24,8.06,,
1983-01-25,7.88,,
1983-01-26,8.06,,
1983-01-27,8.31,,
1983-01-28,8.38,,
1983-01-31,8.28,,
1983-02-01,7.97,,
1983-02-02,7.88,,
1983-02-03,8.19,,
1983-02-04,8.41,,
1983-02-07,8.47,,
1983-02-08,8.25,,
1983-02-09,8.41,,
1983-02-10,8.81,,
1983-02-11,8.66,,
1983-02-14,8.56,,
1983-02-15,8.69,,
1983-02-16,8.66,,
1983-02-17,8.81,,
1983-02-18,8.84,,
1983-02-22,8.5,,
1983-02-23,8.56,,
1983-02-24,9.09,,
1983-02-25,9.19,,
1983-02-28,9.0,,
1983-03-01,9.25,,
1983-03-02,9.22,,
1983-03-03,9.31,,
1983-03-04,9.38,,
1983-03-07,9.47,,
1983-03-08,9.06,,
1983-03-09,9.25,,
1983-03-10,9.25,,
1983-03-11,9.16,,
1983-03-14,9.25,,
1983-03-15,9.19,,
1983-03-16,8.78,,
1983-03-17,8.66,,
1983-03-18,8.72,,
1983-03-21,8.88,,
1983-03-22,8.72,,
1983-03-23,8.78,,
1983-03-24,8.94,,
1983-03-25,8.91,,
1983-03-28,8.81,,
1983-03-29,8.84,,
1983-03-30,9.06,,
1983-03-31,9.59,,
1983-04-04,9.69,,
1983-04-05,9.47,,
1983-04-06,9.19,,
1983-04-07,9.22,,
1983-04-08,9.56,,
1983-04-11,9.72,,
1983-04-12,9.69,,
1983-04-13,9.53,,
1983-04-14,9.41,,
1983-04-15,9.41,,
1983-04-18,9.25,,
1983-04-19,9.16,,
1983-04-20,9.25,,
1983-04-21,9.06,,
1983-04-22,9.03,,
1983-04-25,9.06,,
1983-04-26,9.63,,
1983-04-27,9.88,,
1983-04-28,9.97,,
1983-04-29,10.19,,
1983-05-02,10.0,,
1983-05-03,9.94,,
1983-05-04,9.81,,
1983-05-05,9.5,,
1983-05-06,9.59,,
1983-05-09,9.59,,
1983-05-10,9.56,,
1983-05-11,9.66,,
1983-05-12,9.69,,
1983-05-13,9.59,,
1983-05-16,9.84,,
1983-05-17,9.78,,
1983-05-18,9.5,,
1983-05-19,9.34,,
1983-05-20,9.25,,
1983-05-23,9.44,,
1983-05-24,9.59,,
1983-05-25,9.5,,
1983-05-26,9.28,,
1983-05-27,9.34,,
1983-05-31,9.22,,
1983-06-01,9.09,,
1983-06-02,9.13,,
1983-06-03,9.06,,
1983-06-06,8.91,,
1983-06-07,8.66,,
1983-06-08,8.5,,
1983-06-09,8.56,,
1983-06-10,8.66,,
1983-06-13,8.91,,
1983-06-14,8.91,,
1983-06-15,8.81,,
1983-06-16,9.19,,
1983-06-17,9.63,,
1983-06-20,9.56,,
1983-06-21,9.81,,
1983-06-22,9.88,,
1983-06-23,9.72,,
1983-06-24,9.84,,
1983-06-27,9.53,,
1983-06-28,9.56,,
1983-06-29,9.66,,
1983-06-30,9.81,,
1983-07-01,9.72,,
1983-07-05,9.66,,
1983-07-06,9.88,,
1983-07-07,9.78,,
1983-07-08,9.66,,
1983-07-11,9.66,,
1983-07-12,9.47,,
1983-07-13,9.47,,
1983-07-14,9.5,,
1983-07-15,9.5,,
1983-07-18,9.5,,
1983-07-19,9.53,,
1983-07-20,9.72,,
1983-07-21,9.56,,
1983-07-22,9.53,,
1983-07-25,9.63,,
1983-07-26,9.66,,
1983-07-27,9.69,,
1983-07-28,9.44,,
1983-07-29,9.0,,
1983-08-01,8.91,,
1983-08-02,8.91,,
1983-08-03,9.19,,
1983-08-04,9.0,,
1983-08-05,8.91,,
1983-08-08,8.78,,
1983-08-09,9.0,,
1983-08-10,9.22,,
1983-08-11,9.19,,
1983-08-12,9.28,,
1983-08-15,9.38,,
1983-08-16,9.5,,
1983-08-17,9.78,,
1983-08-18,9.56,,
1983-08-19,9.59,,
1983-08-22,9.75,,
1983-08-23,9.72,,
1983-08-24,9.47,,
1983-08-25,9.34,,
1983-08-26,9.38,,
1983-08-29,9.22,,
1983-08-30,9.25,,
1983-08-31,9.22,,
1983-09-01,9.25,,
1983-09-02,9.31,,
1983-09-06,9.38,,
1983-09-07,9.41,,
1983-09-08,9.41,,
1983-09-09,9.34,,
1983-09-12,9.03,,
1983-09-13,9.06,,
1983-09-14,8.97,,
1983-09-15,8.78,,
1983-09-16,8.81,,
1983-09-19,9.16,,
1983-09-20,9.22,,
1983-09-21,9.13,,
1983-09-22,9.13,,
1983-09-23,9.22,,
1983-09-26,9.25,,
1983-09-27,9.13,,
1983-09-28,9.13,,
1983-09-29,9.0,,
1983-09-30,8.91,,
1983-10-03,8.91,,
1983-10-04,8.75,,
1983-10-05,8.66,,
1983-10-06,8.84,,
1983-10-07,8.84,,
1983-10-10,9.13,,
1983-10-11,9.09,,
1983-10-12,9.16,,
1983-10-13,9.19,,
1983-10-14,9.41,,
1983-10-17,9.44,,
1983-10-18,9.47,,
1983-10-19,9.28,,
1983-10-20,9.22,,
1983-10-21,9.16,,
1983-10-24,9.13,,
1983-10-25,9.13,,
1983-10-26,8.84,,
1983-10-27,8.63,,
1983-10-28,8.72,,
1983-10-31,8.81,,
1983-11-01,8.97,,
1983-11-02,8.88,,
1983-11-03,8.84,,
1983-11-04,8.84,,
1983-11-07,8.66,,
1983-11-08,8.5,,
1983-11-09,8.56,,
1983-11-10,8.5,,
1983-11-11,8.53,,
1983-11-14,8.63,,
1983-11-15,8.66,,
1983-11-16,8.69,,
1983-11-17,8.56,,
1983-11-18,8.41,,
1983-11-21,8.5,,
1983-11-22,8.69,,
1983-11-23,8.75,,
1983-11-25,8.78,,
1983-11-28,8.75,,
1983-11-29,8.88,,
1983-11-30,8.66,,
1983-12-01,8.63,,
1983-12-02,8.53,,
1983-12-05,8.81,,
1983-12-06,8.75,,
1983-12-07,8.63,,
1983-12-08,8.56,,
1983-12-09,8.66,,
1983-12-12,8.75,,
1983-12-13,8.72,,
1983-12-14,8.66,,
1983-12-15,8.59,,
1983-12-16,8.56,,
1983-12-19,8.34,,
1983-12-20,8.03,,
1983-12-21,8.38,,
1983-12-22,8.38,,
1983-12-23,8.41,,
1983-12-27,8.53,,
1983-12-28,8.72,,
1983-12-29,8.63,,
1983-12-30,8.66,,
1984-01-03,8.53,,
1984-01-04,8.72,,
1984-01-05,8.69,,
1984-01-06,8.72,,
1984-01-09,8.72,,
1984-01-10,8.78,,
1984-01-11,8.78,,
1984-01-12,8.84,,
1984-01-13,8.91,,
1984-01-16,8.81,,
1984-01-17,8.75,,
1984-01-18,8.59,,
1984-01-19,8.81,,
1984-01-20,8.97,,
1984-01-23,8.97,,
1984-01-24,8.84,,
1984-01-25,8.94,,
1984-01-26,8.91,,
1984-01-27,8.88,,
1984-01-30,9.03,,
1984-01-31,9.16,,
1984-02-01,9.09,,
1984-02-02,9.28,,
1984-02-03,9.13,,
1984-02-06,8.75,,
1984-02-07,8.69,,
1984-02-08,8.5,,
1984-02-09,8.44,,
1984-02-10,8.47,,
1984-02-13,8.5,,
1984-02-14,8.56,,
1984-02-15,8.59,,
1984-02-16,8.69,,
1984-02-17,8.97,,
1984-02-21,9.03,,
1984-02-22,9.03,,
1984-02-23,9.13,,
1984-02-24,9.16,,
1984-02-27,9.5,,
1984-02-28,9.38,,
1984-02-29,9.25,,
1984-03-01,9.0,,
1984-03-02,8.94,,
1984-03-05,8.94,,
1984-03-06,8.53,,
1984-03-07,8.47,,
1984-03-08,8.56,,
1984-03-09,8.63,,
1984-03-12,8.63,,
1984-03-13,8.59,,
1984-03-14,8.5,,
1984-03-15,8.63,,
1984-03-16,8.63,,
1984-03-19,8.47,,
1984-03-20,8.59,,
1984-03-21,8.59,,
1984-03-22,8.44,,
1984-03-23,8.47,,
1984-03-26,8.63,,
1984-03-27,8.75,,
1984-03-28,8.97,,
1984-03-29,9.09,,
1984-03-30,9.34,,
1984-04-02,9.34,,
1984-04-03,9.38,,
1984-04-04,9.25,,
1984-04-05,9.13,,
1984-04-06,9.16,,
1984-04-09,9.25,,
1984-04-10,9.34,,
1984-04-11,9.34,,
1984-04-12,9.69,,
1984-04-13,9.75,,
1984-04-16,9.91,,
1984-04-17,10.0,,
1984-04-18,9.84,,
1984-04-19,9.84,,
1984-04-23,9.5,,
1984-04-24,9.69,,
1984-04-25,9.69,,
1984-04-26,9.81,,
1984-04-27,9.81,,
1984-04-30,9.91,,
1984-05-01,9.81,,
1984-05-02,9.56,,
1984-05-03,9.66,,
1984-05-04,9.47,,
1984-05-07,9.56,,
1984-05-08,9.75,,
1984-05-09,9.69,,
1984-05-10,9.84,,
1984-05-11,9.69,,
1984-05-14,9.44,,
1984-05-15,9.44,,
1984-05-16,9.53,,
1984-05-17,9.44,,
1984-05-18,9.53,,
1984-05-21,9.34,,
1984-05-22,9.31,,
1984-05-23,9.31,,
1984-05-24,9.19,,
1984-05-25,9.25,,
1984-05-29,9.19,,
1984-05-30,9.25,,
1984-05-31,9.31,,
1984-06-01,9.44,,
1984-06-04,9.44,,
1984-06-05,9.34,,
1984-06-06,9.38,,
1984-06-07,9.34,,
1984-06-08,9.34,,
1984-06-11,9.28,,
1984-06-12,9.16,,
1984-06-13,9.06,,
1984-06-14,8.78,,
1984-06-15,8.66,,
1984-06-18,8.88,,
1984-06-19,8.88,,
1984-06-20,8.94,,
1984-06-21,8.75,,
1984-06-22,8.66,,
1984-06-25,8.66,,
1984-06-26,8.56,,
1984-06-27,8.53,,
1984-06-28,8.66,,
1984-06-29,8.75,,
1984-07-02,9.0,,
1984-07-03,9.0,,
1984-07-05,8.81,,
1984-07-06,8.66,,
1984-07-09,8.78,,
1984-07-10,8.63,,
1984-07-11,8.38,,
1984-07-12,8.22,,
1984-07-13,8.38,,
1984-07-16,8.31,,
1984-07-17,8.28,,
1984-07-18,8.19,,
1984-07-19,8.13,,
1984-07-20,8.13,,
1984-07-23,8.06,,
1984-07-24,8.06,,
1984-07-25,8.22,,
1984-07-26,8.19,,
1984-07-27,7.81,,
1984-07-30,7.91,,
1984-07-31,7.88,,
1984-08-01,8.06,,
1984-08-02,7.97,,
1984-08-03,8.19,,
1984-08-06,8.25,,
1984-08-07,8.41,,
1984-08-08,8.59,,
1984-08-09,8.78,,
1984-08-10,8.91,,
1984-08-13,8.97,,
1984-08-14,9.03,,
1984-08-15,8.81,,
1984-08-16,8.72,,
1984-08-17,8.56,,
1984-08-20,8.66,,
1984-08-21,8.84,,
1984-08-22,8.97,,
1984-08-23,8.97,,
1984-08-24,9.0,,
1984-08-27,8.91,,
1984-08-28,9.13,,
1984-08-29,9.09,,
1984-08-30,9.16,,
1984-08-31,9.06,,
1984-09-04,9.0,,
1984-09-05,8.91,,
1984-09-06,8.94,,
1984-09-07,8.94,,
1984-09-10,8.91,,
1984-09-11,8.69,,
1984-09-12,8.75,,
1984-09-13,8.97,,
1984-09-14,9.06,,
1984-09-17,9.06,,
1984-09-18,9.06,,
1984-09-19,9.03,,
1984-09-20,9.03,,
1984-09-21,8.75,,
1984-09-24,8.88,,
1984-09-25,9.09,,
1984-09-26,9.13,,
1984-09-27,9.09,,
1984-09-28,9.09,,
1984-10-01,9.0,,
1984-10-02,9.06,,
1984-10-03,9.19,,
1984-10-04,9.16,,
1984-10-05,8.97,,
1984-10-08,8.94,,
1984-10-09,8.81,,
1984-10-10,8.69,,
1984-10-11,8.63,,
1984-10-12,8.72,,
1984-10-15,8.88,,
1984-10-16,8.72,,
1984-10-17,8.38,,
1984-10-18,8.25,,
1984-10-19,8.22,,
1984-10-22,8.09,,
1984-10-23,8.16,,
1984-10-24,8.25,,
1984-10-25,8.31,,
1984-10-26,8.34,,
1984-10-29,8.09,,
1984-10-30,8.28,,
1984-10-31,8.19,,
1984-11-01,8.31,,
1984-11-02,8.31,,
1984-11-05,8.25,,
1984-11-06,8.38,,
1984-11-07,8.34,,
1984-11-08,8.41,,
1984-11-09,8.31,,
1984-11-12,8.25,,
1984-11-13,8.22,,
1984-11-14,8.22,,
1984-11-15,8.44,,
1984-11-16,8.31,,
1984-11-19,8.22,,
1984-11-20,8.31,,
1984-11-21,8.34,,
1984-11-23,8.41,,
1984-11-26,8.19,,
1984-11-27,8.28,,
1984-11-28,8.31,,
1984-11-29,8.25,,
1984-11-30,8.28,,
1984-12-03,8.06,,
1984-12-04,8.22,,
1984-12-05,8.25,,
1984-12-06,8.22,,
1984-12-07,8.13,,
1984-12-10,8.28,,
1984-12-11,8.22,,
1984-12-12,8.09,,
1984-12-13,7.94,,
1984-12-14,7.78,,
1984-12-17,7.84,,
1984-12-18,7.94,,
1984-12-19,7.66,,
1984-12-20,7.59,,
1984-12-21,7.53,,
1984-12-24,7.75,,
1984-12-26,7.63,,
1984-12-27,7.69,,
1984-12-28,7.75,,
1984-12-31,7.81,,
1985-01-02,7.59,,
1985-01-03,7.5,,
1985-01-04,7.47,,
1985-01-07,7.41,,
1985-01-08,7.41,,
1985-01-09,7.5,,
1985-01-10,7.59,,
1985-01-11,7.59,,
1985-01-14,7.78,,
1985-01-15,7.78,,
1985-01-16,7.84,,
1985-01-17,7.81,,
1985-01-18,7.78,,
1985-01-21,8.16,,
1985-01-22,8.31,,
1985-01-23,8.25,,
1985-01-24,8.19,,
1985-01-25,7.84,,
1985-01-28,7.78,,
1985-01-29,8.0,,
1985-01-30,8.44,,
1985-01-31,8.56,,
1985-02-01,8.56,,
1985-02-04,8.44,,
1985-02-05,8.47,,
1985-02-06,8.44,,
1985-02-07,8.56,,
1985-02-08,8.53,,
1985-02-11,8.5,,
1985-02-12,8.59,,
1985-02-13,8.75,,
1985-02-14,8.59,,
1985-02-15,8.38,,
1985-02-19,8.44,,
1985-02-20,8.56,,
1985-02-21,8.75,,
1985-02-22,8.81,,
1985-02-25,8.69,,
1985-02-26,8.69,,
1985-02-27,8.69,,
1985-02-28,8.66,,
1985-03-01,8.91,,
1985-03-04,8.69,,
1985-03-05,8.69,,
1985-03-06,8.66,,
1985-03-07,8.72,,
1985-03-08,8.69,,
1985-03-11,8.5,,
1985-03-12,8.53,,
1985-03-13,8.53,,
1985-03-14,8.56,,
1985-03-15,8.25,,
1985-03-18,8.44,,
1985-03-19,8.59,,
1985-03-20,8.59,,
1985-03-21,8.5,,
1985-03-22,8.53,,
1985-03-25,8.59,,
1985-03-26,8.56,,
1985-03-27,8.63,,
1985-03-28,8.66,,
1985-03-29,8.72,,
1985-04-01,8.75,,
1985-04-02,8.78,,
1985-04-03,8.81,,
1985-04-04,8.75,,
1985-04-08,8.81,,
1985-04-09,8.81,,
1985-04-10,8.78,,
1985-04-11,8.63,,
1985-04-12,8.63,,
1985-04-15,8.66,,
1985-04-16,8.72,,
1985-04-17,8.72,,
1985-04-18,8.72,,
1985-04-19,8.78,,
1985-04-22,8.88,,
1985-04-23,9.03,,
1985-04-24,9.25,,
1985-04-25,9.31,,
1985-04-26,9.09,,
1985-04-29,9.22,,
1985-04-30,9.28,,
1985-05-01,9.16,,
1985-05-02,9.19,,
1985-05-03,9.22,,
1985-05-06,9.16,,
1985-05-07,9.03,,
1985-05-08,8.81,,
1985-05-09,8.81,,
1985-05-10,8.81,,
1985-05-13,8.88,,
1985-05-14,8.78,,
1985-05-15,8.75,,
1985-05-16,8.66,,
1985-05-17,8.59,,
1985-05-20,8.66,,
1985-05-21,8.81,,
1985-05-22,8.88,,
1985-05-23,9.09,,
1985-05-24,8.88,,
1985-05-28,8.75,,
1985-05-29,8.75,,
1985-05-30,8.94,,
1985-05-31,8.94,,
1985-06-03,8.91,,
1985-06-04,8.84,,
1985-06-05,8.94,,
1985-06-06,8.91,,
1985-06-07,8.88,,
1985-06-10,8.91,,
1985-06-11,8.94,,
1985-06-12,9.0,,
1985-06-13,9.0,,
1985-06-14,9.09,,
1985-06-17,9.09,,
1985-06-18,9.06,,
1985-06-19,8.97,,
1985-06-20,9.0,,
1985-06-21,9.16,,
1985-06-24,9.16,,
1985-06-25,9.25,,
1985-06-26,9.25,,
1985-06-27,9.34,,
1985-06-28,9.34,,
1985-07-01,9.31,,
1985-07-02,9.34,,
1985-07-03,9.25,,
1985-07-05,9.19,,
1985-07-08,9.28,,
1985-07-09,9.5,,
1985-07-10,9.5,,
1985-07-11,9.38,,
1985-07-12,9.31,,
1985-07-15,9.13,,
1985-07-16,9.0,,
1985-07-17,9.16,,
1985-07-18,9.03,,
1985-07-19,9.16,,
1985-07-22,9.0,,
1985-07-23,8.91,,
1985-07-24,9.31,,
1985-07-25,9.5,,
1985-07-26,9.66,,
1985-07-29,9.59,,
1985-07-30,9.47,,
1985-07-31,9.19,,
1985-08-01,9.03,,
1985-08-02,9.28,,
1985-08-05,9.28,,
1985-08-06,9.16,,
1985-08-07,9.25,,
1985-08-08,9.34,,
1985-08-09,9.22,,
1985-08-12,9.16,,
1985-08-13,9.16,,
1985-08-14,9.25,,
1985-08-15,9.22,,
1985-08-16,9.19,,
1985-08-19,9.22,,
1985-08-20,9.38,,
1985-08-21,9.25,,
1985-08-22,9.13,,
1985-08-23,9.19,,
1985-08-26,9.22,,
1985-08-27,9.22,,
1985-08-28,9.34,,
1985-08-29,9.41,,
1985-08-30,9.41,,
1985-09-03,9.34,,
1985-09-04,9.34,,
1985-09-05,9.41,,
1985-09-06,9.38,,
1985-09-09,9.25,,
1985-09-10,9.28,,
1985-09-11,9.25,,
1985-09-12,9.22,,
1985-09-13,9.16,,
1985-09-16,8.97,,
1985-09-17,8.94,,
1985-09-18,9.0,,
1985-09-19,9.16,,
1985-09-20,9.19,,
1985-09-23,9.13,,
1985-09-24,9.0,,
1985-09-25,8.78,,
1985-09-26,9.09,,
1985-09-30,9.25,,
1985-10-01,9.69,,
1985-10-02,9.59,,
1985-10-03,9.66,,
1985-10-04,9.53,,
1985-10-07,9.44,,
1985-10-08,9.47,,
1985-10-09,9.5,,
1985-10-10,9.5,,
1985-10-11,9.56,,
1985-10-14,9.69,,
1985-10-15,9.75,,
1985-10-16,9.81,,
1985-10-17,9.72,,
1985-10-18,9.53,,
1985-10-21,9.66,,
1985-10-22,9.75,,
1985-10-23,9.84,,
1985-10-24,9.88,,
1985-10-25,9.81,,
1985-10-28,9.94,,
1985-10-29,9.88,,
1985-10-30,9.75,,
1985-10-31,9.78,,
1985-11-01,9.69,,
1985-11-04,9.66,,
1985-11-05,9.47,,
1985-11-06,9.34,,
1985-11-07,9.31,,
1985-11-08,9.38,,
1985-11-11,9.63,,
1985-11-12,9.56,,
1985-11-13,9.44,,
1985-11-14,9.63,,
1985-11-15,9.56,,
1985-11-18,9.59,,
1985-11-19,9.53,,
1985-11-20,9.47,,
1985-11-21,9.66,,
1985-11-22,9.59,,
1985-11-25,9.72,,
1985-11-26,9.81,,
1985-11-27,9.84,,
1985-11-29,9.56,,
1985-12-02,9.34,,
1985-12-03,9.41,,
1985-12-04,9.44,,
1985-12-05,9.53,,
1985-12-06,9.5,,
1985-12-09,9.0,,
1985-12-10,8.5,,
1985-12-11,8.66,,
1985-12-12,8.81,,
1985-12-13,9.13,,
1985-12-16,9.25,,
1985-12-17,9.19,,
1985-12-18,9.38,,
1985-12-19,9.44,,
1985-12-20,9.44,,
1985-12-23,9.28,,
1985-12-24,9.28,,
1985-12-26,9.31,,
1985-12-27,9.31,,
1985-12-30,9.38,,
1985-12-31,9.53,,
1986-01-02,9.38,,
1986-01-03,9.44,,
1986-01-06,9.41,,
1986-01-07,9.56,,
1986-01-08,9.22,,
1986-01-09,9.34,,
1986-01-10,9.34,,
1986-01-13,9.44,,
1986-01-14,9.28,,
1986-01-15,9.31,,
1986-01-16,9.13,,
1986-01-17,9.09,,
1986-01-20,8.91,,
1986-01-21,8.72,,
1986-01-22,8.69,,
1986-01-23,8.78,,
1986-01-24,9.13,,
1986-01-27,8.91,,
1986-01-28,8.75,,
1986-01-29,8.78,,
1986-01-30,8.94,,
1986-01-31,9.13,,
1986-02-03,8.88,,
1986-02-04,8.5,,
1986-02-05,8.56,,
1986-02-06,8.59,,
1986-02-07,8.78,,
1986-02-10,8.78,,
1986-02-11,8.63,,
1986-02-12,8.69,,
1986-02-13,8.84,,
1986-02-14,8.94,,
1986-02-18,8.97,,
1986-02-19,8.75,,
1986-02-20,8.75,,
1986-02-21,8.97,,
1986-02-24,9.13,,
1986-02-25,9.41,,
1986-02-26,9.5,,
1986-02-27,9.22,,
1986-02-28,9.19,,
1986-03-03,9.0,,
1986-03-04,8.97,,
1986-03-05,9.09,,
1986-03-06,8.94,,
1986-03-07,8.75,,
1986-03-10,8.75,,
1986-03-11,9.16,,
1986-03-12,9.38,,
1986-03-13,9.19,,
1986-03-14,9.25,,
1986-03-17,9.41,,
1986-03-18,9.38,,
1986-03-19,9.38,,
1986-03-20,9.5,,
1986-03-21,9.41,,
1986-03-24,9.25,,
1986-03-25,9.22,,
1986-03-26,9.34,,
1986-03-27,9.34,,
1986-03-31,9.13,,
1986-04-01,9.13,,
1986-04-02,9.41,,
1986-04-03,9.31,,
1986-04-04,9.31,,
1986-04-07,9.38,,
1986-04-08,9.38,,
1986-04-09,9.31,,
1986-04-10,9.5,,
1986-04-11,9.69,,
1986-04-14,9.78,,
1986-04-15,9.81,,
1986-04-16,9.75,,
1986-04-17,9.56,,
1986-04-18,9.47,,
1986-04-21,9.69,,
1986-04-22,9.66,,
1986-04-23,9.56,,
1986-04-24,9.69,,
1986-04-25,9.78,,
1986-04-28,9.81,,
1986-04-29,9.72,,
1986-04-30,9.63,,
1986-05-01,9.56,,
1986-05-02,9.81,,
1986-05-05,9.91,,
1986-05-06,9.84,,
1986-05-07,9.84,,
1986-05-08,9.97,,
1986-05-09,10.22,,
1986-05-12,10.28,,
1986-05-13,10.09,,
1986-05-14,10.13,,
1986-05-15,9.91,,
1986-05-16,9.94,,
1986-05-19,9.94,,
1986-05-20,10.0,,
1986-05-21,9.84,,
1986-05-22,9.97,,
1986-05-23,10.13,,
1986-05-27,10.09,,
1986-05-28,10.0,,
1986-05-29,10.0,,
1986-05-30,10.0,,
1986-06-02,10.16,,
1986-06-03,10.22,,
1986-06-04,10.06,,
1986-06-05,10.03,,
1986-06-06,10.06,,
