date,BWA,BWA_EPS,PE Ratio
2012-10-12,33.29,2.53,13.15810276679842
2012-10-15,33.42,2.53,13.209486166007906
2012-10-16,33.62,2.53,13.288537549407115
2012-10-17,33.51,2.53,13.245059288537549
2012-10-18,33.46,2.53,13.225296442687748
2012-10-19,32.9,2.53,13.003952569169961
2012-10-22,32.92,2.53,13.011857707509883
2012-10-23,32.24,2.53,12.74308300395257
2012-10-24,32.0,2.53,12.64822134387352
2012-10-25,32.33,2.53,12.778656126482213
2012-10-26,31.86,2.53,12.592885375494072
2012-10-31,32.91,0.87,37.82758620689655
2012-11-01,33.42,0.87,38.41379310344828
2012-11-02,33.17,0.87,38.1264367816092
2012-11-05,33.65,0.87,38.678160919540225
2012-11-06,34.05,0.87,39.137931034482754
2012-11-07,32.56,0.87,37.42528735632184
2012-11-08,31.06,0.87,35.701149425287355
2012-11-09,31.62,0.87,36.3448275862069
2012-11-12,31.25,0.87,35.91954022988506
2012-11-13,31.08,0.87,35.724137931034484
2012-11-14,30.72,0.87,35.310344827586206
2012-11-15,30.97,0.87,35.59770114942528
2012-11-16,30.88,0.87,35.49425287356322
2012-11-19,31.75,0.87,36.49425287356322
2012-11-20,31.76,0.87,36.50574712643678
2012-11-21,31.86,0.87,36.62068965517241
2012-11-23,32.65,0.87,37.52873563218391
2012-11-26,32.39,0.87,37.229885057471265
2012-11-27,32.47,0.87,37.32183908045977
2012-11-28,32.6,0.87,37.4712643678161
2012-11-29,33.17,0.87,38.1264367816092
2012-11-30,33.15,0.87,38.103448275862064
2012-12-03,33.15,0.87,38.103448275862064
2012-12-04,33.31,0.87,38.287356321839084
2012-12-05,33.23,0.87,38.195402298850574
2012-12-06,33.21,0.87,38.17241379310345
2012-12-07,33.63,0.87,38.6551724137931
2012-12-10,33.78,0.87,38.827586206896555
2012-12-11,33.53,0.87,38.54022988505747
2012-12-12,33.5,0.87,38.50574712643678
2012-12-13,33.24,0.87,38.20689655172414
2012-12-14,33.24,0.87,38.20689655172414
2012-12-17,33.23,0.87,38.195402298850574
2012-12-18,33.75,0.87,38.793103448275865
2012-12-19,33.98,0.87,39.05747126436781
2012-12-20,34.28,0.87,39.40229885057472
2012-12-21,34.32,0.87,39.44827586206897
2012-12-24,34.46,0.87,39.60919540229885
2012-12-26,34.71,0.87,39.89655172413793
2012-12-27,35.24,0.87,40.50574712643679
2012-12-28,35.03,0.87,40.264367816091955
2012-12-31,35.81,0.87,41.16091954022989
2013-01-02,37.26,0.87,42.82758620689655
2013-01-03,37.2,0.87,42.758620689655174
2013-01-04,36.9,0.87,42.41379310344828
2013-01-07,36.74,0.87,42.229885057471265
2013-01-08,36.24,0.87,41.6551724137931
2013-01-09,36.31,0.87,41.73563218390805
2013-01-10,36.24,0.87,41.6551724137931
2013-01-11,35.85,0.87,41.20689655172414
2013-01-14,35.99,0.87,41.367816091954026
2013-01-15,36.81,0.87,42.310344827586206
2013-01-16,37.78,0.87,43.42528735632184
2013-01-17,38.0,0.87,43.67816091954023
2013-01-18,37.81,0.87,43.45977011494253
2013-01-22,37.78,0.87,43.42528735632184
2013-01-23,37.56,0.87,43.17241379310345
2013-01-24,38.26,0.87,43.97701149425287
2013-01-25,38.65,0.87,44.42528735632184
2013-01-28,38.13,0.87,43.827586206896555
2013-01-29,37.96,0.87,43.63218390804598
2013-01-30,37.59,0.87,43.20689655172414
2013-01-31,37.09,0.87,42.63218390804598
2013-02-01,37.26,0.87,42.82758620689655
2013-02-04,36.65,0.87,42.12643678160919
2013-02-05,37.13,0.87,42.67816091954023
2013-02-06,37.06,0.87,42.59770114942529
2013-02-07,36.7,0.87,42.18390804597701
2013-02-08,37.47,0.87,43.06896551724138
2013-02-11,37.47,0.87,43.06896551724138
2013-02-12,37.71,0.87,43.3448275862069
2013-02-13,37.58,0.87,43.195402298850574
2013-02-14,37.57,4.45,8.442696629213483
2013-02-15,38.06,4.45,8.552808988764045
2013-02-19,38.4,4.45,8.629213483146067
2013-02-20,37.83,4.45,8.501123595505618
2013-02-21,37.19,4.45,8.357303370786516
2013-02-22,37.22,4.45,8.364044943820224
2013-02-25,36.39,4.45,8.177528089887641
2013-02-26,36.67,4.45,8.240449438202248
2013-02-27,37.42,4.45,8.408988764044944
2013-02-28,37.21,4.45,8.361797752808988
2013-03-01,37.54,4.45,8.435955056179775
2013-03-04,37.33,4.45,8.38876404494382
2013-03-05,37.76,4.45,8.485393258426965
2013-03-06,38.59,4.45,8.671910112359551
2013-03-07,38.76,4.45,8.71011235955056
2013-03-08,39.75,4.45,8.932584269662922
2013-03-11,39.74,4.45,8.930337078651686
2013-03-12,39.64,4.45,8.907865168539326
2013-03-13,39.56,4.45,8.88988764044944
2013-03-14,39.97,4.45,8.982022471910112
2013-03-15,39.88,4.45,8.96179775280899
2013-03-18,39.29,4.45,8.829213483146066
2013-03-19,38.99,4.45,8.761797752808988
2013-03-20,39.22,4.45,8.813483146067416
2013-03-21,38.56,4.45,8.665168539325842
2013-03-22,38.21,4.45,8.586516853932585
2013-03-25,38.01,4.45,8.541573033707865
2013-03-26,38.69,4.45,8.69438202247191
2013-03-27,38.9,4.45,8.741573033707864
2013-03-28,38.67,4.45,8.689887640449438
2013-04-01,38.35,4.45,8.617977528089888
2013-04-02,37.66,4.45,8.462921348314605
2013-04-03,37.23,4.45,8.36629213483146
2013-04-04,36.99,4.45,8.312359550561798
2013-04-05,36.61,4.45,8.226966292134831
2013-04-08,36.29,4.45,8.155056179775281
2013-04-09,36.27,4.45,8.15056179775281
2013-04-10,37.36,4.45,8.395505617977527
2013-04-11,37.7,4.45,8.47191011235955
2013-04-12,37.4,4.45,8.404494382022472
2013-04-15,35.91,4.45,8.069662921348314
2013-04-16,37.04,4.45,8.323595505617977
2013-04-17,35.81,4.45,8.047191011235956
2013-04-18,35.42,4.45,7.959550561797752
2013-04-19,36.35,4.45,8.168539325842696
2013-04-22,36.38,4.45,8.175280898876405
2013-04-23,36.68,4.45,8.242696629213484
2013-04-24,37.58,4.45,8.444943820224719
2013-04-25,38.78,1.23,31.528455284552848
2013-04-26,38.97,1.23,31.682926829268293
2013-04-29,39.59,1.23,32.1869918699187
2013-04-30,39.08,1.23,31.772357723577233
2013-05-01,38.81,1.23,31.552845528455286
2013-05-02,38.88,1.23,31.60975609756098
2013-05-03,39.67,1.23,32.25203252032521
2013-05-06,39.68,1.23,32.260162601626014
2013-05-07,40.31,1.23,32.77235772357724
2013-05-08,41.06,1.23,33.38211382113821
2013-05-09,40.88,1.23,33.23577235772358
2013-05-10,41.11,1.23,33.422764227642276
2013-05-13,40.96,1.23,33.300813008130085
2013-05-14,41.67,1.23,33.87804878048781
2013-05-15,41.94,1.23,34.09756097560975
2013-05-16,41.61,1.23,33.829268292682926
2013-05-17,42.67,1.23,34.69105691056911
2013-05-20,42.4,1.23,34.47154471544715
2013-05-21,41.97,1.23,34.1219512195122
2013-05-22,41.34,1.23,33.60975609756098
2013-05-23,41.08,1.23,33.39837398373984
2013-05-24,40.98,1.23,33.3170731707317
2013-05-28,41.35,1.23,33.61788617886179
2013-05-29,41.43,1.23,33.68292682926829
2013-05-30,41.4,1.23,33.65853658536585
2013-05-31,40.54,1.23,32.959349593495936
2013-06-03,40.26,1.23,32.731707317073166
2013-06-04,40.19,1.23,32.67479674796748
2013-06-05,39.72,1.23,32.292682926829265
2013-06-06,40.1,1.23,32.60162601626016
2013-06-07,41.31,1.23,33.58536585365854
2013-06-10,41.92,1.23,34.081300813008134
2013-06-11,41.81,1.23,33.99186991869919
2013-06-12,41.64,1.23,33.853658536585364
2013-06-13,42.85,1.23,34.83739837398374
2013-06-14,42.27,1.23,34.36585365853659
2013-06-17,43.15,1.23,35.08130081300813
2013-06-18,43.36,1.23,35.2520325203252
2013-06-19,42.89,1.23,34.86991869918699
2013-06-20,41.56,1.23,33.78861788617886
2013-06-21,41.63,1.23,33.84552845528456
2013-06-24,40.94,1.23,33.28455284552845
2013-06-25,41.51,1.23,33.7479674796748
2013-06-26,42.27,1.23,34.36585365853659
2013-06-27,43.22,1.23,35.13821138211382
2013-06-28,43.08,1.23,35.02439024390244
2013-07-01,43.12,1.23,35.05691056910569
2013-07-02,42.48,1.23,34.536585365853654
2013-07-03,42.24,1.23,34.34146341463415
2013-07-05,43.15,1.23,35.08130081300813
2013-07-08,43.17,1.23,35.09756097560976
2013-07-09,43.37,1.23,35.260162601626014
2013-07-10,43.63,1.23,35.47154471544716
2013-07-11,44.42,1.23,36.113821138211385
2013-07-12,44.65,1.23,36.30081300813008
2013-07-15,44.4,1.23,36.09756097560975
2013-07-16,43.61,1.23,35.45528455284553
2013-07-17,44.68,1.23,36.32520325203252
2013-07-18,45.41,1.23,36.918699186991866
2013-07-19,45.58,1.23,37.05691056910569
2013-07-22,45.83,1.23,37.260162601626014
2013-07-23,45.8,1.23,37.235772357723576
2013-07-24,46.08,1.23,37.46341463414634
2013-07-25,46.62,1.52,30.671052631578945
2013-07-26,46.26,1.52,30.434210526315788
2013-07-29,46.76,1.52,30.76315789473684
2013-07-30,47.22,1.52,31.06578947368421
2013-07-31,47.72,1.52,31.394736842105264
2013-08-01,49.35,1.52,32.4671052631579
2013-08-02,48.73,1.52,32.05921052631579
2013-08-05,48.4,1.52,31.842105263157894
2013-08-06,47.93,1.52,31.532894736842106
2013-08-07,47.15,1.52,31.01973684210526
2013-08-08,48.22,1.52,31.723684210526315
2013-08-09,47.88,1.52,31.5
2013-08-12,48.79,1.52,32.098684210526315
2013-08-13,49.92,1.52,32.8421052631579
2013-08-14,49.24,1.52,32.39473684210527
2013-08-15,48.16,1.52,31.684210526315788
2013-08-16,48.08,1.52,31.63157894736842
2013-08-19,47.72,1.52,31.394736842105264
2013-08-20,48.35,1.52,31.80921052631579
2013-08-21,48.01,1.52,31.585526315789473
2013-08-22,49.38,1.52,32.48684210526316
2013-08-23,49.21,1.52,32.375
2013-08-26,48.83,1.52,32.125
2013-08-27,47.38,1.52,31.17105263157895
2013-08-28,48.35,1.52,31.80921052631579
2013-08-29,48.92,1.52,32.18421052631579
2013-08-30,48.29,1.52,31.769736842105264
2013-09-03,48.4,1.52,31.842105263157894
2013-09-04,49.76,1.52,32.73684210526316
2013-09-05,49.64,1.52,32.6578947368421
2013-09-06,48.88,1.52,32.15789473684211
2013-09-09,49.24,1.52,32.39473684210527
2013-09-10,49.74,1.52,32.723684210526315
2013-09-11,49.77,1.52,32.74342105263158
2013-09-12,49.15,1.52,32.33552631578947
2013-09-13,49.54,1.52,32.59210526315789
2013-09-16,50.23,1.52,33.046052631578945
2013-09-17,50.24,1.52,33.05263157894737
2013-09-18,50.58,1.52,33.276315789473685
2013-09-19,50.58,1.52,33.276315789473685
2013-09-20,50.43,1.52,33.17763157894737
2013-09-23,50.6,1.52,33.28947368421053
2013-09-24,51.16,1.52,33.6578947368421
2013-09-25,51.09,1.52,33.61184210526316
2013-09-26,51.0,1.52,33.55263157894737
2013-09-27,50.76,1.52,33.39473684210526
2013-09-30,50.7,1.52,33.35526315789474
2013-10-01,50.77,1.52,33.401315789473685
2013-10-02,51.15,1.52,33.651315789473685
2013-10-03,50.91,1.52,33.493421052631575
2013-10-04,51.74,1.52,34.03947368421053
2013-10-07,50.81,1.52,33.42763157894737
2013-10-08,49.16,1.52,32.34210526315789
2013-10-09,48.99,1.52,32.23026315789474
2013-10-10,50.74,1.52,33.381578947368425
2013-10-11,51.45,1.52,33.848684210526315
2013-10-14,51.5,1.52,33.88157894736842
2013-10-15,50.92,1.52,33.5
2013-10-16,52.05,1.52,34.243421052631575
2013-10-17,52.33,1.52,34.42763157894737
2013-10-18,52.83,1.52,34.75657894736842
2013-10-21,52.83,1.52,34.75657894736842
2013-10-22,53.28,1.52,35.05263157894737
2013-10-23,52.9,1.52,34.80263157894737
2013-10-24,53.33,1.52,35.08552631578947
2013-10-25,53.13,1.52,34.953947368421055
2013-10-28,53.06,1.52,34.90789473684211
2013-10-29,52.45,1.52,34.506578947368425
2013-10-30,50.4,1.46,34.52054794520548
2013-10-31,51.56,1.46,35.31506849315069
2013-11-01,51.32,1.46,35.15068493150685
2013-11-04,51.5,1.46,35.273972602739725
2013-11-05,51.47,1.46,35.25342465753425
2013-11-06,52.04,1.46,35.64383561643836
2013-11-07,50.54,1.46,34.61643835616439
2013-11-08,50.63,1.46,34.678082191780824
2013-11-11,50.54,1.46,34.61643835616439
2013-11-12,50.21,1.46,34.39041095890411
2013-11-13,50.44,1.46,34.54794520547945
2013-11-14,51.05,1.46,34.965753424657535
2013-11-15,52.16,1.46,35.726027397260275
2013-11-18,51.92,1.46,35.561643835616444
2013-11-19,51.08,1.46,34.986301369863014
2013-11-20,51.26,1.46,35.10958904109589
2013-11-21,53.08,1.46,36.35616438356164
2013-11-22,53.08,1.46,36.35616438356164
2013-11-25,52.88,1.46,36.21917808219178
2013-11-26,52.82,1.46,36.178082191780824
2013-11-27,53.37,1.46,36.554794520547944
2013-11-29,53.58,1.46,36.6986301369863
2013-12-02,53.01,1.46,36.30821917808219
2013-12-03,52.29,1.46,35.81506849315068
2013-12-04,52.15,1.46,35.71917808219178
2013-12-05,52.76,1.46,36.13698630136986
2013-12-06,53.54,1.46,36.67123287671233
2013-12-09,53.96,1.46,36.95890410958904
2013-12-10,54.48,1.46,37.31506849315068
2013-12-11,53.1,1.46,36.369863013698634
2013-12-12,53.38,1.46,36.561643835616444
2013-12-13,53.79,1.46,36.842465753424655
2013-12-16,54.7,1.46,37.465753424657535
2013-12-17,55.39,1.46,37.93835616438356
2013-12-18,55.86,1.46,38.26027397260274
2013-12-19,54.59,1.46,37.39041095890411
2013-12-20,55.02,1.46,37.68493150684932
2013-12-23,55.83,1.46,38.23972602739726
2013-12-24,55.85,1.46,38.25342465753425
2013-12-26,55.75,1.46,38.18493150684932
2013-12-27,55.83,1.46,38.23972602739726
2013-12-30,55.96,1.46,38.328767123287676
2013-12-31,55.91,1.46,38.294520547945204
2014-01-02,54.94,1.46,37.630136986301366
2014-01-03,54.89,1.46,37.59589041095891
2014-01-06,55.0,1.46,37.67123287671233
2014-01-07,56.38,1.46,38.61643835616439
2014-01-08,56.28,1.46,38.54794520547945
2014-01-09,56.3,1.46,38.56164383561644
2014-01-10,56.75,1.46,38.869863013698634
2014-01-13,55.57,1.46,38.06164383561644
2014-01-14,56.78,1.46,38.89041095890411
2014-01-15,55.96,1.46,38.328767123287676
2014-01-16,56.93,1.46,38.99315068493151
2014-01-17,55.81,1.46,38.226027397260275
2014-01-21,56.11,1.46,38.43150684931507
2014-01-22,56.75,1.46,38.869863013698634
2014-01-23,55.64,1.46,38.109589041095894
2014-01-24,53.71,1.46,36.78767123287671
2014-01-27,53.68,1.46,36.76712328767123
2014-01-28,54.0,1.46,36.986301369863014
2014-01-29,53.95,1.46,36.95205479452055
2014-01-30,54.22,1.46,37.136986301369866
2014-01-31,53.7,1.46,36.780821917808225
2014-02-03,51.32,1.46,35.15068493150685
2014-02-04,52.18,1.46,35.73972602739726
2014-02-05,52.44,1.46,35.917808219178085
2014-02-06,53.44,1.46,36.602739726027394
2014-02-07,53.91,1.46,36.92465753424657
2014-02-10,53.9,1.46,36.917808219178085
2014-02-11,54.67,1.46,37.445205479452056
2014-02-12,55.44,1.46,37.97260273972603
2014-02-13,56.93,2.73,20.853479853479854
2014-02-14,57.96,2.73,21.23076923076923
2014-02-18,58.1,2.73,21.28205128205128
2014-02-19,59.27,2.73,21.71062271062271
2014-02-20,60.42,2.73,22.13186813186813
2014-02-21,61.16,2.73,22.4029304029304
2014-02-24,61.3,2.73,22.454212454212453
2014-02-25,61.01,2.73,22.347985347985347
2014-02-26,60.87,2.73,22.296703296703296
2014-02-27,61.39,2.73,22.48717948717949
2014-02-28,61.45,2.73,22.50915750915751
2014-03-03,60.8,2.73,22.27106227106227
2014-03-04,62.02,2.73,22.71794871794872
2014-03-05,61.45,2.73,22.50915750915751
2014-03-06,61.85,2.73,22.655677655677657
2014-03-07,61.31,2.73,22.45787545787546
2014-03-10,61.56,2.73,22.54945054945055
2014-03-11,61.15,2.73,22.399267399267398
2014-03-12,61.38,2.73,22.483516483516485
2014-03-13,60.7,2.73,22.234432234432237
2014-03-14,61.13,2.73,22.391941391941394
2014-03-17,61.36,2.73,22.476190476190474
2014-03-18,62.17,2.73,22.772893772893774
2014-03-19,61.4,2.73,22.49084249084249
2014-03-20,62.42,2.73,22.864468864468865
2014-03-21,61.74,2.73,22.615384615384617
2014-03-24,60.73,2.73,22.245421245421245
2014-03-25,59.88,2.73,21.934065934065934
2014-03-26,60.05,2.73,21.996336996336996
2014-03-27,59.64,2.73,21.846153846153847
2014-03-28,60.02,2.73,21.985347985347985
2014-03-31,61.47,2.73,22.516483516483515
2014-04-01,63.07,2.73,23.102564102564102
2014-04-02,63.6,2.73,23.296703296703296
2014-04-03,63.2,2.73,23.15018315018315
2014-04-04,62.1,2.73,22.747252747252748
2014-04-07,60.26,2.73,22.073260073260073
2014-04-08,60.5,2.73,22.16117216117216
2014-04-09,62.12,2.73,22.754578754578755
2014-04-10,60.4,2.73,22.124542124542124
2014-04-11,59.27,2.73,21.71062271062271
2014-04-14,60.36,2.73,22.10989010989011
2014-04-15,60.94,2.73,22.32234432234432
2014-04-16,62.06,2.73,22.732600732600734
2014-04-17,62.59,2.73,22.926739926739927
2014-04-21,63.13,2.73,23.124542124542124
2014-04-22,63.39,2.73,23.21978021978022
2014-04-23,63.49,2.73,23.25641025641026
2014-04-24,63.75,2.73,23.35164835164835
2014-04-25,61.64,2.73,22.57875457875458
2014-04-28,61.32,2.73,22.461538461538463
2014-04-29,61.15,2.73,22.399267399267398
2014-04-30,62.14,2.73,22.761904761904763
2014-05-01,60.66,0.7,86.65714285714286
2014-05-02,60.65,0.7,86.64285714285715
2014-05-05,60.5,0.7,86.42857142857143
2014-05-06,60.16,0.7,85.94285714285715
2014-05-07,59.93,0.7,85.61428571428571
2014-05-08,59.82,0.7,85.45714285714287
2014-05-09,59.12,0.7,84.45714285714286
2014-05-12,61.11,0.7,87.30000000000001
2014-05-13,60.84,0.7,86.91428571428573
2014-05-14,60.35,0.7,86.21428571428572
2014-05-15,59.06,0.7,84.37142857142858
2014-05-16,59.72,0.7,85.31428571428572
2014-05-19,59.97,0.7,85.67142857142858
2014-05-20,59.39,0.7,84.84285714285716
2014-05-21,60.48,0.7,86.4
2014-05-22,61.06,0.7,87.22857142857144
2014-05-23,62.17,0.7,88.81428571428572
2014-05-27,62.36,0.7,89.08571428571429
2014-05-28,62.63,0.7,89.47142857142858
2014-05-29,62.84,0.7,89.77142857142859
2014-05-30,62.89,0.7,89.84285714285716
2014-06-02,63.31,0.7,90.44285714285715
2014-06-03,63.8,0.7,91.14285714285714
2014-06-04,64.39,0.7,91.9857142857143
2014-06-05,65.15,0.7,93.07142857142858
2014-06-06,66.16,0.7,94.51428571428572
2014-06-09,65.91,0.7,94.15714285714286
2014-06-10,66.07,0.7,94.38571428571429
2014-06-11,66.08,0.7,94.4
2014-06-12,64.47,0.7,92.10000000000001
2014-06-13,65.12,0.7,93.02857142857144
2014-06-16,65.14,0.7,93.05714285714286
2014-06-17,65.07,0.7,92.95714285714286
2014-06-18,64.95,0.7,92.78571428571429
2014-06-19,65.09,0.7,92.9857142857143
2014-06-20,64.66,0.7,92.37142857142857
2014-06-23,64.6,0.7,92.28571428571428
2014-06-24,63.69,0.7,90.9857142857143
2014-06-25,64.53,0.7,92.1857142857143
2014-06-26,65.06,0.7,92.94285714285715
2014-06-27,65.36,0.7,93.37142857142858
2014-06-30,65.19,0.7,93.12857142857143
2014-07-01,66.08,0.7,94.4
2014-07-02,66.62,0.7,95.17142857142858
2014-07-03,67.01,0.7,95.72857142857144
2014-07-07,66.73,0.7,95.32857142857144
2014-07-08,66.56,0.7,95.08571428571429
2014-07-09,67.38,0.7,96.25714285714285
2014-07-10,66.15,0.7,94.50000000000001
2014-07-11,66.19,0.7,94.55714285714286
2014-07-14,65.9,0.7,94.14285714285715
2014-07-15,65.37,0.7,93.3857142857143
2014-07-16,65.18,0.7,93.11428571428573
2014-07-17,64.16,0.7,91.65714285714286
2014-07-18,65.18,0.7,93.11428571428573
2014-07-21,64.83,0.7,92.61428571428571
2014-07-22,65.7,0.7,93.85714285714286
2014-07-23,65.47,0.7,93.52857142857144
2014-07-24,65.56,0.7,93.65714285714287
2014-07-25,65.84,0.7,94.05714285714286
2014-07-28,65.49,0.7,93.55714285714285
2014-07-29,64.53,0.7,92.1857142857143
2014-07-30,64.5,0.7,92.14285714285715
2014-07-31,62.25,0.84,74.10714285714286
2014-08-01,60.91,0.84,72.51190476190476
2014-08-04,62.02,0.84,73.83333333333334
2014-08-05,61.39,0.84,73.08333333333334
2014-08-06,60.78,0.84,72.35714285714286
2014-08-07,60.76,0.84,72.33333333333333
2014-08-08,61.92,0.84,73.71428571428572
2014-08-11,61.84,0.84,73.61904761904762
2014-08-12,61.66,0.84,73.4047619047619
2014-08-13,62.23,0.84,74.08333333333333
2014-08-14,62.42,0.84,74.30952380952381
2014-08-15,62.16,0.84,74.0
2014-08-18,62.42,0.84,74.30952380952381
2014-08-19,62.89,0.84,74.86904761904762
2014-08-20,63.72,0.84,75.85714285714286
2014-08-21,62.71,0.84,74.65476190476191
2014-08-22,62.23,0.84,74.08333333333333
2014-08-25,62.41,0.84,74.29761904761905
2014-08-26,61.82,0.84,73.5952380952381
2014-08-27,61.97,0.84,73.77380952380952
2014-08-28,61.95,0.84,73.75
2014-08-29,62.19,0.84,74.03571428571429
2014-09-02,62.69,0.84,74.63095238095238
2014-09-03,62.77,0.84,74.72619047619048
2014-09-04,63.05,0.84,75.05952380952381
2014-09-05,63.19,0.84,75.22619047619048
2014-09-08,62.53,0.84,74.44047619047619
2014-09-09,61.82,0.84,73.5952380952381
2014-09-10,61.34,0.84,73.02380952380953
2014-09-11,61.19,0.84,72.8452380952381
2014-09-12,60.2,0.84,71.66666666666667
2014-09-15,58.69,0.84,69.86904761904762
2014-09-16,58.35,0.84,69.46428571428572
2014-09-17,57.79,0.84,68.79761904761905
2014-09-18,58.34,0.84,69.45238095238096
2014-09-19,57.8,0.84,68.80952380952381
2014-09-22,56.85,0.84,67.67857142857143
2014-09-23,56.32,0.84,67.04761904761905
2014-09-24,56.83,0.84,67.65476190476191
2014-09-25,56.32,0.84,67.04761904761905
2014-09-26,56.32,0.84,67.04761904761905
2014-09-29,54.31,0.84,64.65476190476191
2014-09-30,52.61,0.84,62.63095238095238
2014-10-01,53.34,0.84,63.50000000000001
2014-10-02,54.03,0.84,64.32142857142857
2014-10-03,54.26,0.84,64.5952380952381
2014-10-06,54.06,0.84,64.35714285714286
2014-10-07,52.52,0.84,62.52380952380953
2014-10-08,53.48,0.84,63.666666666666664
2014-10-09,51.42,0.84,61.214285714285715
2014-10-10,51.86,0.84,61.73809523809524
2014-10-13,50.24,0.84,59.80952380952382
2014-10-14,52.44,0.84,62.42857142857143
2014-10-15,52.35,0.84,62.32142857142858
2014-10-16,54.52,0.84,64.90476190476191
2014-10-17,54.98,0.84,65.45238095238095
2014-10-20,54.59,0.84,64.98809523809524
2014-10-21,56.44,0.84,67.19047619047619
2014-10-22,55.72,0.84,66.33333333333333
2014-10-23,56.52,0.84,67.28571428571429
2014-10-24,56.3,0.84,67.02380952380952
2014-10-27,55.27,0.84,65.79761904761905
2014-10-28,57.12,0.84,68.0
2014-10-29,56.86,0.84,67.69047619047619
2014-10-30,54.37,0.73,74.47945205479452
2014-10-31,57.02,0.73,78.1095890410959
2014-11-03,57.07,0.73,78.17808219178083
2014-11-04,55.71,0.73,76.31506849315069
2014-11-05,57.32,0.73,78.52054794520548
2014-11-06,58.75,0.73,80.47945205479452
2014-11-07,57.68,0.73,79.01369863013699
