date,MDLZ,MDLZ_EPS,PE Ratio
2014-08-11,35.76,0.36,99.33333333333333
2014-08-12,35.67,0.36,99.08333333333334
2014-08-13,35.8,0.36,99.44444444444444
2014-08-14,35.7,0.36,99.16666666666667
2014-08-15,35.78,0.36,99.3888888888889
2014-08-18,36.04,0.36,100.11111111111111
2014-08-19,36.17,0.36,100.47222222222223
2014-08-20,36.2,0.36,100.55555555555557
2014-08-21,36.16,0.36,100.44444444444444
2014-08-22,35.85,0.36,99.58333333333334
2014-08-25,36.15,0.36,100.41666666666667
2014-08-26,36.07,0.36,100.19444444444444
2014-08-27,36.24,0.36,100.66666666666667
2014-08-28,36.29,0.36,100.80555555555556
2014-08-29,36.19,0.36,100.52777777777777
2014-09-02,35.74,0.36,99.27777777777779
2014-09-03,35.82,0.36,99.5
2014-09-04,35.5,0.36,98.61111111111111
2014-09-05,35.69,0.36,99.13888888888889
2014-09-08,35.32,0.36,98.11111111111111
2014-09-09,35.53,0.36,98.69444444444446
2014-09-10,35.6,0.36,98.8888888888889
2014-09-11,35.75,0.36,99.30555555555556
2014-09-12,35.32,0.36,98.11111111111111
2014-09-15,35.43,0.36,98.41666666666667
2014-09-16,35.54,0.36,98.72222222222223
2014-09-17,35.42,0.36,98.3888888888889
2014-09-18,35.81,0.36,99.47222222222223
2014-09-19,35.67,0.36,99.08333333333334
2014-09-22,35.03,0.36,97.30555555555556
2014-09-23,34.63,0.36,96.19444444444446
2014-09-24,35.27,0.36,97.97222222222223
2014-09-25,34.74,0.36,96.50000000000001
2014-09-26,34.45,0.36,95.69444444444446
2014-09-29,34.2,0.36,95.00000000000001
2014-09-30,34.27,0.36,95.19444444444446
2014-10-01,33.75,0.36,93.75
2014-10-02,33.84,0.36,94.00000000000001
2014-10-03,34.25,0.36,95.13888888888889
2014-10-06,34.42,0.36,95.61111111111111
2014-10-07,33.92,0.36,94.22222222222223
2014-10-08,34.39,0.36,95.52777777777779
2014-10-09,33.65,0.36,93.47222222222223
2014-10-10,33.49,0.36,93.02777777777779
2014-10-13,32.98,0.36,91.6111111111111
2014-10-14,32.8,0.36,91.1111111111111
2014-10-15,32.67,0.36,90.75000000000001
2014-10-16,32.1,0.36,89.16666666666667
2014-10-17,32.62,0.36,90.61111111111111
2014-10-20,32.94,0.36,91.5
2014-10-21,33.23,0.36,92.30555555555556
2014-10-22,33.89,0.36,94.1388888888889
2014-10-23,34.11,0.36,94.75
2014-10-24,34.37,0.36,95.47222222222221
2014-10-27,34.73,0.36,96.47222222222221
2014-10-28,35.29,0.36,98.02777777777779
2014-10-29,34.93,0.36,97.02777777777779
2014-10-30,35.16,0.36,97.66666666666666
2014-10-31,35.26,0.36,97.94444444444444
2014-11-03,35.41,0.36,98.3611111111111
2014-11-04,35.03,0.36,97.30555555555556
2014-11-05,37.15,0.36,103.19444444444444
2014-11-06,37.84,0.53,71.39622641509435
2014-11-07,37.76,0.53,71.24528301886792
2014-11-10,37.9,0.53,71.50943396226414
2014-11-11,37.77,0.53,71.26415094339623
2014-11-12,37.92,0.53,71.54716981132076
2014-11-13,38.23,0.53,72.1320754716981
2014-11-14,38.16,0.53,71.99999999999999
2014-11-17,38.37,0.53,72.39622641509433
2014-11-18,38.7,0.53,73.01886792452831
2014-11-19,39.1,0.53,73.77358490566037
2014-11-20,38.93,0.53,73.45283018867924
2014-11-21,39.0,0.53,73.58490566037736
2014-11-24,38.99,0.53,73.56603773584905
2014-11-25,38.76,0.53,73.1320754716981
2014-11-26,39.0,0.53,73.58490566037736
2014-11-28,39.2,0.53,73.9622641509434
2014-12-01,38.98,0.53,73.54716981132074
2014-12-02,38.89,0.53,73.37735849056604
2014-12-03,38.67,0.53,72.9622641509434
2014-12-04,38.41,0.53,72.47169811320754
2014-12-05,38.5,0.53,72.64150943396226
2014-12-08,38.24,0.53,72.15094339622641
2014-12-09,38.56,0.53,72.75471698113208
2014-12-10,38.11,0.53,71.90566037735849
2014-12-11,38.13,0.53,71.94339622641509
2014-12-12,37.23,0.53,70.24528301886791
2014-12-15,36.67,0.53,69.18867924528301
2014-12-16,36.02,0.53,67.9622641509434
2014-12-17,36.0,0.53,67.9245283018868
2014-12-18,36.58,0.53,69.0188679245283
2014-12-19,37.3,0.53,70.37735849056602
2014-12-22,37.5,0.53,70.75471698113208
2014-12-23,37.58,0.53,70.90566037735849
2014-12-24,37.63,0.53,71.0
2014-12-26,37.76,0.53,71.24528301886792
2014-12-29,37.34,0.53,70.45283018867924
2014-12-30,37.02,0.53,69.84905660377359
2014-12-31,36.33,0.53,68.54716981132074
2015-01-02,36.79,0.53,69.41509433962264
2015-01-05,36.24,0.53,68.37735849056604
2015-01-06,35.99,0.53,67.90566037735849
2015-01-07,37.12,0.53,70.0377358490566
2015-01-08,37.59,0.53,70.9245283018868
2015-01-09,37.22,0.53,70.22641509433961
2015-01-12,36.87,0.53,69.56603773584905
2015-01-13,36.63,0.53,69.11320754716981
2015-01-14,36.55,0.53,68.96226415094338
2015-01-15,36.54,0.53,68.94339622641509
2015-01-16,36.94,0.53,69.69811320754717
2015-01-20,37.02,0.53,69.84905660377359
2015-01-21,37.15,0.53,70.0943396226415
2015-01-22,37.59,0.53,70.9245283018868
2015-01-23,36.94,0.53,69.69811320754717
2015-01-26,36.58,0.53,69.0188679245283
2015-01-27,36.08,0.53,68.0754716981132
2015-01-28,35.67,0.53,67.30188679245283
2015-01-29,35.74,0.53,67.43396226415095
2015-01-30,35.24,0.53,66.49056603773585
2015-02-02,35.76,0.53,67.47169811320754
2015-02-03,36.06,0.53,68.0377358490566
2015-02-04,36.02,0.53,67.9622641509434
2015-02-05,36.26,0.53,68.41509433962264
2015-02-06,35.91,0.53,67.75471698113206
2015-02-09,35.71,0.53,67.37735849056604
2015-02-10,35.81,0.53,67.56603773584905
2015-02-11,36.74,0.53,69.32075471698113
2015-02-12,36.98,0.53,69.77358490566037
2015-02-13,36.78,0.53,69.39622641509433
2015-02-17,37.15,0.53,70.0943396226415
2015-02-18,36.94,0.53,69.69811320754717
2015-02-19,36.99,0.53,69.79245283018868
2015-02-20,36.97,0.3,123.23333333333333
2015-02-23,36.99,0.3,123.30000000000001
2015-02-24,37.01,0.3,123.36666666666666
2015-02-25,36.66,0.3,122.19999999999999
2015-02-26,36.72,0.3,122.4
2015-02-27,36.94,0.3,123.13333333333333
2015-03-02,36.89,0.3,122.96666666666667
2015-03-03,36.64,0.3,122.13333333333334
2015-03-04,36.44,0.3,121.46666666666667
2015-03-05,36.51,0.3,121.7
2015-03-06,35.22,0.3,117.4
2015-03-09,35.42,0.3,118.06666666666668
2015-03-10,34.5,0.3,115.0
2015-03-11,34.34,0.3,114.46666666666668
2015-03-12,35.0,0.3,116.66666666666667
2015-03-13,34.51,0.3,115.03333333333333
2015-03-16,34.71,0.3,115.7
2015-03-17,34.36,0.3,114.53333333333333
2015-03-18,35.02,0.3,116.73333333333335
2015-03-19,34.66,0.3,115.53333333333333
2015-03-20,34.74,0.3,115.80000000000001
2015-03-23,35.3,0.3,117.66666666666666
2015-03-24,35.01,0.3,116.7
2015-03-25,35.81,0.3,119.36666666666667
2015-03-26,35.08,0.3,116.93333333333334
2015-03-27,35.55,0.3,118.5
2015-03-30,36.5,0.3,121.66666666666667
2015-03-31,36.09,0.3,120.30000000000001
2015-04-01,36.3,0.3,121.0
2015-04-02,36.63,0.3,122.10000000000001
2015-04-06,37.0,0.3,123.33333333333334
2015-04-07,37.0,0.3,123.33333333333334
2015-04-08,37.39,0.3,124.63333333333334
2015-04-09,37.38,0.3,124.60000000000001
2015-04-10,37.4,0.3,124.66666666666667
2015-04-13,37.25,0.3,124.16666666666667
2015-04-14,37.47,0.3,124.9
2015-04-15,37.55,0.3,125.16666666666666
2015-04-16,37.31,0.3,124.36666666666667
2015-04-17,36.97,0.3,123.23333333333333
2015-04-20,36.99,0.3,123.30000000000001
2015-04-21,36.53,0.3,121.76666666666668
2015-04-22,36.83,0.3,122.76666666666667
2015-04-23,36.81,0.3,122.70000000000002
2015-04-24,36.82,0.3,122.73333333333333
2015-04-27,36.8,0.3,122.66666666666666
2015-04-28,36.8,0.3,122.66666666666666
2015-04-29,38.7,0.3,129.00000000000003
2015-04-30,38.37,0.2,191.84999999999997
2015-05-01,38.65,0.2,193.24999999999997
2015-05-04,38.62,0.2,193.09999999999997
2015-05-05,38.32,0.2,191.6
2015-05-06,38.45,0.2,192.25
2015-05-07,38.98,0.2,194.89999999999998
2015-05-08,39.44,0.2,197.2
2015-05-11,39.33,0.2,196.64999999999998
2015-05-12,39.31,0.2,196.55
2015-05-13,39.31,0.2,196.55
2015-05-14,40.05,0.2,200.24999999999997
2015-05-15,40.45,0.2,202.25
2015-05-18,40.0,0.2,200.0
2015-05-19,40.25,0.2,201.25
2015-05-20,40.66,0.2,203.29999999999998
2015-05-21,40.31,0.2,201.55
2015-05-22,40.17,0.2,200.85
2015-05-26,39.94,0.2,199.7
2015-05-27,40.14,0.2,200.7
2015-05-28,40.47,0.2,202.35
2015-05-29,41.59,0.2,207.95000000000002
2015-06-01,40.69,0.2,203.45
2015-06-02,40.8,0.2,203.99999999999997
2015-06-03,41.03,0.2,205.15
2015-06-04,40.42,0.2,202.1
2015-06-05,40.02,0.2,200.1
2015-06-08,40.05,0.2,200.24999999999997
2015-06-09,40.22,0.2,201.1
2015-06-10,40.37,0.2,201.84999999999997
2015-06-11,40.36,0.2,201.79999999999998
2015-06-12,40.47,0.2,202.35
2015-06-15,40.11,0.2,200.54999999999998
2015-06-16,40.74,0.2,203.7
2015-06-17,40.79,0.2,203.95
2015-06-18,40.85,0.2,204.25
2015-06-19,41.04,0.2,205.2
2015-06-22,41.05,0.2,205.24999999999997
2015-06-23,41.1,0.2,205.5
2015-06-24,41.08,0.2,205.39999999999998
2015-06-25,41.08,0.2,205.39999999999998
2015-06-26,41.11,0.2,205.54999999999998
2015-06-29,40.84,0.2,204.20000000000002
2015-06-30,41.14,0.2,205.7
2015-07-01,41.61,0.2,208.04999999999998
2015-07-02,41.55,0.2,207.74999999999997
2015-07-06,41.26,0.2,206.29999999999998
2015-07-07,41.78,0.2,208.9
2015-07-08,41.41,0.2,207.04999999999998
2015-07-09,41.25,0.2,206.25
2015-07-10,41.41,0.2,207.04999999999998
2015-07-13,41.6,0.2,208.0
2015-07-14,41.88,0.2,209.4
2015-07-15,41.34,0.2,206.70000000000002
2015-07-16,41.97,0.2,209.85
2015-07-17,41.89,0.2,209.45
2015-07-20,41.81,0.2,209.05
2015-07-21,42.07,0.2,210.35
2015-07-22,42.25,0.2,211.25
2015-07-23,42.12,0.2,210.59999999999997
2015-07-24,42.03,0.2,210.15
2015-07-27,42.03,0.2,210.15
2015-07-28,42.8,0.2,213.99999999999997
2015-07-29,43.1,0.2,215.5
2015-07-30,45.27,0.2,226.35
2015-07-31,45.13,0.25,180.52
2015-08-03,45.49,0.25,181.96
2015-08-04,45.6,0.25,182.4
2015-08-05,46.29,0.25,185.16
2015-08-06,46.81,0.25,187.24
2015-08-07,46.11,0.25,184.44
2015-08-10,46.41,0.25,185.64
2015-08-11,46.1,0.25,184.4
2015-08-12,46.53,0.25,186.12
2015-08-13,46.01,0.25,184.04
2015-08-14,46.49,0.25,185.96
2015-08-17,46.2,0.25,184.8
2015-08-18,46.15,0.25,184.6
2015-08-19,45.21,0.25,180.84
2015-08-20,44.0,0.25,176.0
2015-08-21,43.2,0.25,172.8
2015-08-24,41.96,0.25,167.84
2015-08-25,41.31,0.25,165.24
2015-08-26,42.2,0.25,168.8
2015-08-27,42.76,0.25,171.04
2015-08-28,42.8,0.25,171.2
2015-08-31,42.36,0.25,169.44
2015-09-01,41.01,0.25,164.04
2015-09-02,42.27,0.25,169.08
2015-09-03,43.24,0.25,172.96
2015-09-04,42.57,0.25,170.28
2015-09-08,42.93,0.25,171.72
2015-09-09,41.99,0.25,167.96
2015-09-10,42.38,0.25,169.52
2015-09-11,42.68,0.25,170.72
2015-09-14,42.28,0.25,169.12
2015-09-15,42.99,0.25,171.96
2015-09-16,43.04,0.25,172.16
2015-09-17,43.72,0.25,174.88
2015-09-18,42.85,0.25,171.4
2015-09-21,42.85,0.25,171.4
2015-09-22,41.99,0.25,167.96
2015-09-23,42.28,0.25,169.12
2015-09-24,42.13,0.25,168.52
2015-09-25,42.8,0.25,171.2
2015-09-28,41.47,0.25,165.88
2015-09-29,40.81,0.25,163.24
2015-09-30,41.87,0.25,167.48
2015-10-01,42.21,0.25,168.84
2015-10-02,43.56,0.25,174.24
2015-10-05,44.29,0.25,177.16
2015-10-06,43.9,0.25,175.6
2015-10-07,44.33,0.25,177.32
2015-10-08,45.31,0.25,181.24
2015-10-09,45.0,0.25,180.0
2015-10-12,45.05,0.25,180.2
2015-10-13,44.84,0.25,179.36
2015-10-14,44.74,0.25,178.96
2015-10-15,44.98,0.25,179.92
2015-10-16,45.85,0.25,183.4
2015-10-19,46.42,0.25,185.68
2015-10-20,45.74,0.25,182.96
2015-10-21,45.45,0.25,181.8
2015-10-22,46.94,0.25,187.76
2015-10-23,46.53,0.25,186.12
2015-10-26,46.8,0.25,187.2
2015-10-27,46.6,0.25,186.4
2015-10-28,46.4,0.25,185.6
2015-10-29,46.28,4.46,10.376681614349776
2015-10-30,46.16,4.46,10.349775784753362
2015-11-02,46.44,4.46,10.41255605381166
2015-11-03,46.4,4.46,10.403587443946188
2015-11-04,45.88,4.46,10.286995515695068
2015-11-05,45.88,4.46,10.286995515695068
2015-11-06,44.88,4.46,10.062780269058297
2015-11-09,44.39,4.46,9.952914798206278
2015-11-10,44.59,4.46,9.997757847533633
2015-11-11,44.47,4.46,9.97085201793722
2015-11-12,43.64,4.46,9.784753363228699
2015-11-13,43.27,4.46,9.701793721973095
2015-11-16,44.06,4.46,9.878923766816143
2015-11-17,43.82,4.46,9.825112107623319
2015-11-18,44.48,4.46,9.973094170403586
2015-11-19,44.58,4.46,9.995515695067263
2015-11-20,43.95,4.46,9.854260089686099
2015-11-23,44.08,4.46,9.883408071748878
2015-11-24,43.98,4.46,9.8609865470852
2015-11-25,43.93,4.46,9.849775784753364
2015-11-27,44.42,4.46,9.959641255605382
2015-11-30,43.66,4.46,9.789237668161434
2015-12-01,44.32,4.46,9.937219730941704
2015-12-02,43.86,4.46,9.834080717488789
2015-12-03,42.61,4.46,9.553811659192824
2015-12-04,44.5,4.46,9.977578475336323
2015-12-07,44.03,4.46,9.872197309417041
2015-12-08,44.0,4.46,9.865470852017937
2015-12-09,43.65,4.46,9.786995515695066
2015-12-10,43.98,4.46,9.8609865470852
2015-12-11,42.73,4.46,9.580717488789237
2015-12-14,43.32,4.46,9.713004484304934
2015-12-15,44.02,4.46,9.869955156950674
2015-12-16,44.85,4.46,10.056053811659194
2015-12-17,44.36,4.46,9.946188340807176
2015-12-18,43.3,4.46,9.708520179372197
2015-12-21,44.44,4.46,9.964125560538116
2015-12-22,44.71,4.46,10.024663677130045
2015-12-23,45.58,4.46,10.219730941704036
2015-12-24,45.35,4.46,10.168161434977579
2015-12-28,45.07,4.46,10.105381165919283
2015-12-29,45.75,4.46,10.257847533632287
2015-12-30,45.51,4.46,10.204035874439462
2015-12-31,44.84,4.46,10.053811659192826
2016-01-04,43.79,4.46,9.818385650224215
2016-01-05,44.15,4.46,9.899103139013453
2016-01-06,43.99,4.46,9.86322869955157
2016-01-07,41.59,4.46,9.325112107623319
2016-01-08,40.99,4.46,9.190582959641256
2016-01-11,41.68,4.46,9.345291479820627
2016-01-12,42.12,4.46,9.443946188340806
2016-01-13,40.59,4.46,9.100896860986548
2016-01-14,41.36,4.46,9.27354260089686
2016-01-15,40.31,4.46,9.038116591928251
2016-01-19,41.46,4.46,9.295964125560538
2016-01-20,40.67,4.46,9.11883408071749
2016-01-21,40.33,4.46,9.042600896860986
2016-01-22,41.6,4.46,9.327354260089686
2016-01-25,40.2,4.46,9.013452914798208
2016-01-26,41.35,4.46,9.271300448430493
2016-01-27,41.12,4.46,9.219730941704036
2016-01-28,41.55,4.46,9.316143497757848
2016-01-29,43.1,4.46,9.663677130044844
2016-02-01,42.73,4.46,9.580717488789237
2016-02-02,41.95,4.46,9.405829596412557
2016-02-03,39.23,4.46,8.795964125560538
2016-02-04,38.02,4.46,8.524663677130045
2016-02-05,37.7,4.46,8.45291479820628
2016-02-08,36.34,4.46,8.14798206278027
2016-02-09,37.05,4.46,8.307174887892376
2016-02-10,38.03,4.46,8.526905829596412
2016-02-11,37.68,4.46,8.448430493273543
2016-02-12,38.1,4.46,8.542600896860987
2016-02-16,39.12,4.46,8.771300448430493
2016-02-17,39.81,4.46,8.926008968609866
2016-02-18,39.96,4.46,8.959641255605382
2016-02-19,39.81,-0.42,-94.78571428571429
2016-02-22,39.7,-0.42,-94.52380952380953
2016-02-23,40.07,-0.42,-95.40476190476191
2016-02-24,40.76,-0.42,-97.04761904761905
2016-02-25,41.58,-0.42,-99.0
2016-02-26,40.69,-0.42,-96.88095238095238
2016-02-29,40.53,-0.42,-96.5
2016-03-01,41.33,-0.42,-98.4047619047619
2016-03-02,41.22,-0.42,-98.14285714285714
2016-03-03,41.88,-0.42,-99.71428571428572
2016-03-04,42.13,-0.42,-100.30952380952382
2016-03-07,41.73,-0.42,-99.35714285714285
2016-03-08,41.38,-0.42,-98.52380952380953
2016-03-09,41.95,-0.42,-99.8809523809524
2016-03-10,41.67,-0.42,-99.21428571428572
2016-03-11,42.36,-0.42,-100.85714285714286
2016-03-14,42.24,-0.42,-100.57142857142858
2016-03-15,41.64,-0.42,-99.14285714285715
2016-03-16,41.72,-0.42,-99.33333333333333
2016-03-17,40.78,-0.42,-97.0952380952381
2016-03-18,40.74,-0.42,-97.00000000000001
2016-03-21,40.69,-0.42,-96.88095238095238
2016-03-22,39.91,-0.42,-95.02380952380952
2016-03-23,39.94,-0.42,-95.09523809523809
2016-03-24,39.51,-0.42,-94.07142857142857
2016-03-28,39.44,-0.42,-93.9047619047619
2016-03-29,40.1,-0.42,-95.47619047619048
2016-03-30,40.46,-0.42,-96.33333333333334
2016-03-31,40.12,-0.42,-95.52380952380952
2016-04-01,41.24,-0.42,-98.1904761904762
2016-04-04,41.22,-0.42,-98.14285714285714
2016-04-05,41.03,-0.42,-97.69047619047619
2016-04-06,41.88,-0.42,-99.71428571428572
2016-04-07,41.52,-0.42,-98.85714285714286
2016-04-08,42.32,-0.42,-100.76190476190477
2016-04-11,42.16,-0.42,-100.38095238095238
2016-04-12,42.4,-0.42,-100.95238095238095
2016-04-13,42.7,-0.42,-101.66666666666667
2016-04-14,42.16,-0.42,-100.38095238095238
2016-04-15,43.02,-0.42,-102.42857142857144
2016-04-18,43.25,-0.42,-102.97619047619048
2016-04-19,43.26,-0.42,-103.0
2016-04-20,43.17,-0.42,-102.78571428571429
2016-04-21,41.9,-0.42,-99.76190476190476
2016-04-22,42.19,-0.42,-100.45238095238095
2016-04-25,42.26,-0.42,-100.61904761904762
2016-04-26,42.5,-0.42,-101.19047619047619
2016-04-27,43.88,-0.42,-104.47619047619048
2016-04-28,43.38,0.35,123.94285714285716
2016-04-29,42.96,0.35,122.74285714285715
2016-05-02,44.31,0.35,126.60000000000001
2016-05-03,43.67,0.35,124.77142857142859
2016-05-04,43.67,0.35,124.77142857142859
2016-05-05,43.92,0.35,125.4857142857143
2016-05-06,43.93,0.35,125.51428571428572
2016-05-09,44.28,0.35,126.51428571428572
2016-05-10,45.04,0.35,128.68571428571428
2016-05-11,44.4,0.35,126.85714285714286
2016-05-12,44.85,0.35,128.14285714285717
2016-05-13,44.36,0.35,126.74285714285715
2016-05-16,44.52,0.35,127.20000000000002
2016-05-17,43.25,0.35,123.57142857142858
2016-05-18,43.24,0.35,123.54285714285716
2016-05-19,43.27,0.35,123.62857142857145
2016-05-20,43.36,0.35,123.88571428571429
2016-05-23,43.19,0.35,123.4
2016-05-24,44.15,0.35,126.14285714285715
2016-05-25,44.22,0.35,126.34285714285714
2016-05-26,44.35,0.35,126.71428571428572
2016-05-27,44.78,0.35,127.94285714285715
2016-05-31,44.49,0.35,127.11428571428573
2016-06-01,44.83,0.35,128.0857142857143
2016-06-02,45.07,0.35,128.77142857142857
2016-06-03,45.24,0.35,129.25714285714287
2016-06-06,45.12,0.35,128.9142857142857
2016-06-07,45.33,0.35,129.5142857142857
2016-06-08,45.05,0.35,128.71428571428572
2016-06-09,45.22,0.35,129.20000000000002
2016-06-10,45.02,0.35,128.62857142857143
2016-06-13,44.17,0.35,126.20000000000002
2016-06-14,44.02,0.35,125.77142857142859
2016-06-15,43.83,0.35,125.22857142857143
2016-06-16,44.23,0.35,126.37142857142857
2016-06-17,44.04,0.35,125.82857142857144
2016-06-20,44.23,0.35,126.37142857142857
2016-06-21,44.48,0.35,127.08571428571429
2016-06-22,44.18,0.35,126.22857142857144
2016-06-23,44.85,0.35,128.14285714285717
2016-06-24,42.27,0.35,120.77142857142859
2016-06-27,41.38,0.35,118.22857142857144
2016-06-28,41.85,0.35,119.57142857142858
2016-06-29,42.97,0.35,122.77142857142857
2016-06-30,45.51,0.35,130.02857142857144
2016-07-01,45.11,0.35,128.8857142857143
2016-07-05,44.9,0.35,128.28571428571428
2016-07-06,45.2,0.35,129.14285714285717
2016-07-07,45.17,0.35,129.05714285714288
2016-07-08,46.1,0.35,131.71428571428572
2016-07-11,45.85,0.35,131.0
2016-07-12,45.73,0.35,130.65714285714284
2016-07-13,45.6,0.35,130.2857142857143
2016-07-14,45.68,0.35,130.51428571428573
2016-07-15,45.39,0.35,129.68571428571428
2016-07-18,45.42,0.35,129.77142857142857
2016-07-19,45.58,0.35,130.22857142857143
2016-07-20,45.17,0.35,129.05714285714288
2016-07-21,45.18,0.35,129.0857142857143
2016-07-22,45.13,0.35,128.94285714285715
2016-07-25,45.76,0.35,130.74285714285713
2016-07-26,45.25,0.35,129.2857142857143
2016-07-27,43.94,0.3,146.46666666666667
2016-07-28,44.18,0.3,147.26666666666668
2016-07-29,43.98,0.3,146.6
2016-08-01,43.48,0.3,144.93333333333334
2016-08-02,43.03,0.3,143.43333333333334
2016-08-03,43.1,0.3,143.66666666666669
2016-08-04,42.5,0.3,141.66666666666669
2016-08-05,43.27,0.3,144.23333333333335
2016-08-08,43.42,0.3,144.73333333333335
2016-08-09,43.52,0.3,145.0666666666667
2016-08-10,43.47,0.3,144.9
2016-08-11,43.14,0.3,143.8
2016-08-12,43.17,0.3,143.9
2016-08-15,42.96,0.3,143.20000000000002
2016-08-16,42.7,0.3,142.33333333333334
2016-08-17,43.01,0.3,143.36666666666667
2016-08-18,43.23,0.3,144.1
2016-08-19,43.06,0.3,143.53333333333336
2016-08-22,43.2,0.3,144.00000000000003
2016-08-23,43.21,0.3,144.03333333333333
2016-08-24,43.0,0.3,143.33333333333334
2016-08-25,43.08,0.3,143.6
2016-08-26,43.06,0.3,143.53333333333336
2016-08-29,43.04,0.3,143.46666666666667
2016-08-30,44.74,0.3,149.13333333333335
2016-08-31,45.02,0.3,150.0666666666667
2016-09-01,43.95,0.3,146.50000000000003
2016-09-02,44.19,0.3,147.3
2016-09-06,44.42,0.3,148.0666666666667
2016-09-07,43.6,0.3,145.33333333333334
2016-09-08,43.64,0.3,145.46666666666667
2016-09-09,42.09,0.3,140.3
2016-09-12,43.55,0.3,145.16666666666666
2016-09-13,42.69,0.3,142.3
2016-09-14,42.54,0.3,141.8
2016-09-15,43.02,0.3,143.4
2016-09-16,42.91,0.3,143.03333333333333
2016-09-19,42.87,0.3,142.9
2016-09-20,42.84,0.3,142.8
2016-09-21,42.93,0.3,143.1
2016-09-22,43.37,0.3,144.56666666666666
2016-09-23,43.16,0.3,143.86666666666667
2016-09-26,42.72,0.3,142.4
2016-09-27,43.16,0.3,143.86666666666667
2016-09-28,43.4,0.3,144.66666666666666
2016-09-29,43.14,0.3,143.8
2016-09-30,43.9,0.3,146.33333333333334
2016-10-03,43.78,0.3,145.93333333333334
2016-10-04,43.16,0.3,143.86666666666667
2016-10-05,43.03,0.3,143.43333333333334
2016-10-06,43.01,0.3,143.36666666666667
2016-10-07,42.69,0.3,142.3
2016-10-10,43.04,0.3,143.46666666666667
2016-10-11,42.33,0.3,141.1
2016-10-12,42.41,0.3,141.36666666666667
2016-10-13,41.87,0.3,139.56666666666666
2016-10-14,42.05,0.3,140.16666666666666
2016-10-17,41.99,0.3,139.96666666666667
2016-10-18,42.12,0.3,140.4
2016-10-19,42.13,0.3,140.43333333333334
2016-10-20,42.09,0.3,140.3
2016-10-21,42.21,0.3,140.70000000000002
2016-10-24,42.61,0.3,142.03333333333333
2016-10-25,42.76,0.3,142.53333333333333
2016-10-26,44.32,0.35,126.62857142857143
2016-10-27,43.9,0.35,125.42857142857143
2016-10-28,45.2,0.35,129.14285714285717
2016-10-31,44.94,0.35,128.4
2016-11-01,44.4,0.35,126.85714285714286
2016-11-02,43.99,0.35,125.6857142857143
2016-11-03,43.31,0.35,123.74285714285716
2016-11-04,42.61,0.35,121.74285714285715
2016-11-07,44.22,0.35,126.34285714285714
2016-11-08,46.01,0.35,131.45714285714286
2016-11-09,44.01,0.35,125.74285714285715
2016-11-10,41.92,0.35,119.77142857142859
2016-11-11,41.19,0.35,117.68571428571428
2016-11-14,41.42,0.35,118.34285714285716
2016-11-15,42.37,0.35,121.05714285714286
2016-11-16,42.55,0.35,121.57142857142857
2016-11-17,42.99,0.35,122.82857142857144
2016-11-18,42.92,0.35,122.62857142857145
2016-11-21,42.98,0.35,122.8
2016-11-22,43.4,0.35,124.0
2016-11-23,42.5,0.35,121.42857142857143
2016-11-25,43.28,0.35,123.65714285714287
2016-11-28,42.92,0.35,122.62857142857145
2016-11-29,42.86,0.35,122.45714285714287
2016-11-30,41.24,0.35,117.82857142857144
2016-12-01,40.84,0.35,116.6857142857143
2016-12-02,41.17,0.35,117.62857142857145
2016-12-05,41.03,0.35,117.22857142857144
2016-12-06,40.65,0.35,116.14285714285715
2016-12-07,41.94,0.35,119.82857142857144
2016-12-08,41.33,0.35,118.08571428571429
2016-12-09,41.95,0.35,119.85714285714288
2016-12-12,42.66,0.35,121.88571428571429
2016-12-13,43.08,0.35,123.08571428571429
2016-12-14,42.83,0.35,122.37142857142858
2016-12-15,44.71,0.35,127.74285714285715
2016-12-16,44.37,0.35,126.77142857142857
2016-12-19,44.59,0.35,127.40000000000002
2016-12-20,44.32,0.35,126.62857142857143
2016-12-21,44.87,0.35,128.2
2016-12-22,44.98,0.35,128.5142857142857
2016-12-23,45.01,0.35,128.6
2016-12-27,45.04,0.35,128.68571428571428
2016-12-28,44.72,0.35,127.77142857142857
2016-12-29,44.84,0.35,128.11428571428573
2016-12-30,44.33,0.35,126.65714285714286
2017-01-03,44.85,0.35,128.14285714285717
2017-01-04,44.8,0.35,128.0
2017-01-05,45.0,0.35,128.57142857142858
2017-01-06,45.06,0.35,128.74285714285716
2017-01-09,44.69,0.35,127.68571428571428
2017-01-10,44.17,0.35,126.20000000000002
2017-01-11,45.07,0.35,128.77142857142857
2017-01-12,44.89,0.35,128.25714285714287
2017-01-13,44.6,0.35,127.42857142857144
2017-01-17,44.9,0.35,128.28571428571428
2017-01-18,45.03,0.35,128.65714285714287
2017-01-19,44.59,0.35,127.40000000000002
2017-01-20,45.2,0.35,129.14285714285717
2017-01-23,44.86,0.35,128.17142857142858
2017-01-24,44.93,0.35,128.37142857142857
2017-01-25,45.09,0.35,128.82857142857145
2017-01-26,44.61,0.35,127.45714285714287
2017-01-27,44.2,0.35,126.2857142857143
2017-01-30,44.43,0.35,126.94285714285715
2017-01-31,44.28,0.35,126.51428571428572
2017-02-01,43.89,0.35,125.4
2017-02-02,44.01,0.35,125.74285714285715
2017-02-03,44.36,0.35,126.74285714285715
2017-02-06,44.01,0.35,125.74285714285715
2017-02-07,43.93,0.35,125.51428571428572
