date,DISCA,DISCA_EPS,PE Ratio
2019-05-10,28.46,0.0,inf
2019-05-13,27.34,0.0,inf
2019-05-14,27.74,0.0,inf
2019-05-15,27.75,0.0,inf
2019-05-16,27.88,0.0,inf
2019-05-17,27.87,0.0,inf
2019-05-20,27.31,0.0,inf
2019-05-21,28.01,0.0,inf
2019-05-22,27.42,0.0,inf
2019-05-23,27.24,0.0,inf
2019-05-24,27.14,0.0,inf
2019-05-28,27.92,0.0,inf
2019-05-29,27.47,0.0,inf
2019-05-30,27.13,0.0,inf
2019-05-31,27.26,0.0,inf
2019-06-03,27.32,0.0,inf
2019-06-04,28.62,0.0,inf
2019-06-05,28.05,0.0,inf
2019-06-06,28.38,0.0,inf
2019-06-07,28.42,0.0,inf
2019-06-10,28.25,0.0,inf
2019-06-11,28.97,0.0,inf
2019-06-12,29.23,0.0,inf
2019-06-13,29.89,0.0,inf
2019-06-14,29.02,0.0,inf
2019-06-17,29.52,0.0,inf
2019-06-18,29.65,0.0,inf
2019-06-19,30.5,0.0,inf
2019-06-20,30.93,0.0,inf
2019-06-21,30.69,0.0,inf
2019-06-24,31.01,0.0,inf
2019-06-25,29.93,0.0,inf
2019-06-26,29.52,0.0,inf
2019-06-27,29.74,0.0,inf
2019-06-28,30.7,0.0,inf
2019-07-01,30.68,0.0,inf
2019-07-02,30.88,0.0,inf
2019-07-03,30.9,0.0,inf
2019-07-05,31.26,0.0,inf
2019-07-08,31.3,0.0,inf
2019-07-09,31.63,0.0,inf
2019-07-10,31.65,0.0,inf
2019-07-11,31.62,0.0,inf
2019-07-12,32.41,0.0,inf
2019-07-15,32.38,0.0,inf
2019-07-16,32.57,0.0,inf
2019-07-17,31.8,0.0,inf
2019-07-18,31.32,0.0,inf
2019-07-19,31.46,0.0,inf
2019-07-22,30.98,0.0,inf
2019-07-23,30.89,0.0,inf
2019-07-24,31.49,0.0,inf
2019-07-25,31.46,0.0,inf
2019-07-26,31.47,0.0,inf
2019-07-29,31.08,0.0,inf
2019-07-30,31.02,0.0,inf
2019-07-31,30.31,0.0,inf
2019-08-01,29.94,0.0,inf
2019-08-02,29.43,0.0,inf
2019-08-05,29.18,0.0,inf
2019-08-06,29.54,36.08,0.8187361419068736
2019-08-07,29.86,36.08,0.8276053215077606
2019-08-08,29.67,36.08,0.822339246119734
2019-08-09,29.46,36.08,0.8165188470066519
2019-08-12,29.25,36.08,0.8106984478935699
2019-08-13,29.6,36.08,0.8203991130820399
2019-08-14,27.49,36.08,0.7619179600886918
2019-08-15,27.17,36.08,0.753048780487805
2019-08-16,27.95,36.08,0.7746674057649667
2019-08-19,28.42,36.08,0.7876940133037695
2019-08-20,28.21,36.08,0.7818736141906875
2019-08-21,28.28,36.08,0.7838137472283815
2019-08-22,28.03,36.08,0.7768847006651886
2019-08-23,27.01,36.08,0.7486141906873615
2019-08-26,27.2,36.08,0.753880266075388
2019-08-27,26.47,36.08,0.7336474501108647
2019-08-28,26.94,36.08,0.7466740576496674
2019-08-29,27.73,36.08,0.7685698447893571
2019-08-30,27.6,36.08,0.7649667405764967
2019-09-03,26.89,36.08,0.7452882483370289
2019-09-04,27.04,36.08,0.7494456762749446
2019-09-05,27.4,36.08,0.7594235033259423
2019-09-06,27.34,36.08,0.7577605321507761
2019-09-09,27.3,36.08,0.7566518847006652
2019-09-10,28.43,36.08,0.7879711751662971
2019-09-11,28.55,36.08,0.7912971175166298
2019-09-12,28.11,36.08,0.7791019955654103
2019-09-13,27.89,36.08,0.7730044345898005
2019-09-16,27.97,36.08,0.7752217294900222
2019-09-17,27.2,36.08,0.753880266075388
2019-09-18,27.21,36.08,0.7541574279379158
2019-09-19,26.67,36.08,0.7391906873614191
2019-09-20,26.23,36.08,0.7269955654101996
2019-09-23,26.58,36.08,0.7366962305986696
2019-09-24,26.42,36.08,0.7322616407982262
2019-09-25,26.69,36.08,0.7397450110864746
2019-09-26,26.46,36.08,0.733370288248337
2019-09-27,26.8,36.08,0.7427937915742794
2019-09-30,26.63,36.08,0.7380820399113082
2019-10-01,26.77,36.08,0.7419623059866962
2019-10-02,26.43,36.08,0.7325388026607539
2019-10-03,27.02,36.08,0.7488913525498891
2019-10-04,27.01,36.08,0.7486141906873615
2019-10-07,27.38,36.08,0.758869179600887
2019-10-08,26.83,36.08,0.7436252771618626
2019-10-09,27.01,36.08,0.7486141906873615
2019-10-10,27.35,36.08,0.7580376940133039
2019-10-11,27.97,36.08,0.7752217294900222
2019-10-14,27.75,36.08,0.7691241685144125
2019-10-15,27.86,36.08,0.7721729490022173
2019-10-16,27.8,36.08,0.7705099778270511
2019-10-17,27.89,36.08,0.7730044345898005
2019-10-18,27.71,36.08,0.7680155210643016
2019-10-21,27.69,36.08,0.7674611973392462
2019-10-22,28.17,36.08,0.7807649667405766
2019-10-23,28.16,36.08,0.7804878048780488
2019-10-24,27.54,36.08,0.7633037694013304
2019-10-25,27.57,36.08,0.7641352549889135
2019-10-28,27.79,36.08,0.7702328159645233
2019-10-29,27.42,36.08,0.7599778270509978
2019-10-30,26.91,36.08,0.7458425720620843
2019-10-31,26.96,36.08,0.7472283813747229
2019-11-01,27.26,36.08,0.7555432372505544
2019-11-04,27.81,36.08,0.7707871396895787
2019-11-05,27.95,36.08,0.7746674057649667
2019-11-06,27.69,36.08,0.7674611973392462
2019-11-07,31.03,6.86,4.52332361516035
2019-11-08,30.91,6.86,4.505830903790088
2019-11-11,30.96,6.86,4.513119533527696
2019-11-12,30.74,6.86,4.481049562682215
2019-11-13,29.88,6.86,4.355685131195335
2019-11-14,29.9,6.86,4.358600583090379
2019-11-15,29.72,6.86,4.332361516034985
2019-11-18,30.76,6.86,4.48396501457726
2019-11-19,31.57,6.86,4.6020408163265305
2019-11-20,32.02,6.86,4.667638483965015
2019-11-21,32.14,6.86,4.685131195335277
2019-11-22,32.53,6.86,4.74198250728863
2019-11-25,32.33,6.86,4.712827988338192
2019-11-26,33.36,6.86,4.862973760932944
2019-11-27,33.12,6.86,4.827988338192419
2019-11-29,32.94,6.86,4.801749271137026
2019-12-02,32.74,6.86,4.772594752186589
2019-12-03,32.13,6.86,4.683673469387755
2019-12-04,32.2,6.86,4.6938775510204085
2019-12-05,32.08,6.86,4.6763848396501455
2019-12-06,32.04,6.86,4.670553935860058
2019-12-09,32.02,6.86,4.667638483965015
2019-12-10,32.24,6.86,4.699708454810495
2019-12-11,32.09,6.86,4.677842565597668
2019-12-12,32.36,6.86,4.717201166180757
2019-12-13,32.34,6.86,4.714285714285714
2019-12-16,32.35,6.86,4.715743440233236
2019-12-17,32.37,6.86,4.718658892128279
2019-12-18,32.35,6.86,4.715743440233236
2019-12-19,32.76,6.86,4.775510204081632
2019-12-20,32.95,6.86,4.803206997084549
2019-12-23,32.9,6.86,4.795918367346938
2019-12-24,33.03,6.86,4.814868804664723
2019-12-26,33.28,6.86,4.85131195335277
2019-12-27,33.13,6.86,4.829446064139942
2019-12-30,32.76,6.86,4.775510204081632
2019-12-31,32.74,6.86,4.772594752186589
2020-01-02,32.22,6.86,4.696793002915451
2020-01-03,32.03,6.86,4.669096209912537
2020-01-06,31.96,6.86,4.658892128279883
2020-01-07,32.07,6.86,4.674927113702624
2020-01-08,32.11,6.86,4.680758017492711
2020-01-09,32.25,6.86,4.701166180758017
2020-01-10,31.85,6.86,4.642857142857143
2020-01-13,31.79,6.86,4.634110787172012
2020-01-14,31.9,6.86,4.650145772594752
2020-01-15,32.24,6.86,4.699708454810495
2020-01-16,32.77,6.86,4.776967930029155
2020-01-17,32.43,6.86,4.727405247813411
2020-01-21,31.97,6.86,4.660349854227404
2020-01-22,32.03,6.86,4.669096209912537
2020-01-23,30.45,6.86,4.438775510204081
2020-01-24,30.32,6.86,4.419825072886297
2020-01-27,30.2,6.86,4.402332361516034
2020-01-28,30.52,6.86,4.448979591836735
2020-01-29,29.7,6.86,4.329446064139941
2020-01-30,29.92,6.86,4.3615160349854225
2020-01-31,29.26,6.86,4.26530612244898
2020-02-03,29.15,6.86,4.249271137026239
2020-02-04,29.74,6.86,4.335276967930029
2020-02-05,30.63,6.86,4.465014577259475
2020-02-06,30.05,6.86,4.3804664723032065
2020-02-07,29.79,6.86,4.3425655976676385
2020-02-10,29.83,6.86,4.348396501457725
2020-02-11,30.21,6.86,4.403790087463557
2020-02-12,30.35,6.86,4.424198250728863
2020-02-13,30.33,6.86,4.421282798833818
2020-02-14,30.21,6.86,4.403790087463557
2020-02-18,30.3,6.86,4.4169096209912535
2020-02-19,30.48,6.86,4.443148688046647
2020-02-20,29.98,6.86,4.370262390670554
2020-02-21,29.21,6.86,4.25801749271137
2020-02-24,28.31,6.86,4.126822157434402
2020-02-25,27.42,6.86,3.997084548104956
2020-02-26,26.47,6.86,3.8586005830903787
2020-02-27,24.67,2.9,8.50689655172414
2020-02-28,25.7,2.9,8.862068965517242
2020-03-02,26.4,2.9,9.10344827586207
2020-03-03,26.24,2.9,9.048275862068966
2020-03-04,26.51,2.9,9.141379310344828
2020-03-05,25.23,2.9,8.700000000000001
2020-03-06,25.44,2.9,8.77241379310345
2020-03-09,23.65,2.9,8.155172413793103
2020-03-10,25.08,2.9,8.648275862068965
2020-03-11,24.06,2.9,8.296551724137931
2020-03-12,22.28,2.9,7.682758620689656
2020-03-13,22.89,2.9,7.893103448275863
2020-03-16,20.63,2.9,7.113793103448276
2020-03-17,21.51,2.9,7.4172413793103456
2020-03-18,19.88,2.9,6.855172413793103
2020-03-19,21.22,2.9,7.317241379310345
2020-03-20,18.76,2.9,6.46896551724138
2020-03-23,18.49,2.9,6.3758620689655165
2020-03-24,20.03,2.9,6.906896551724139
2020-03-25,21.06,2.9,7.2620689655172415
2020-03-26,20.93,2.9,7.217241379310345
2020-03-27,19.03,2.9,6.562068965517242
2020-03-30,20.01,2.9,6.9
2020-03-31,19.44,2.9,6.70344827586207
2020-04-01,19.45,2.9,6.706896551724138
2020-04-02,18.68,2.9,6.441379310344828
2020-04-03,18.36,2.9,6.3310344827586205
2020-04-06,19.65,2.9,6.775862068965517
2020-04-07,20.67,2.9,7.127586206896552
2020-04-08,21.58,2.9,7.441379310344828
2020-04-09,22.32,2.9,7.696551724137931
2020-04-13,21.99,2.9,7.5827586206896544
2020-04-14,22.3,2.9,7.689655172413794
2020-04-15,21.35,2.9,7.362068965517242
2020-04-16,21.47,2.9,7.403448275862069
2020-04-17,22.14,2.9,7.63448275862069
2020-04-20,21.7,2.9,7.482758620689655
2020-04-21,20.78,2.9,7.165517241379311
2020-04-22,20.37,2.9,7.024137931034483
2020-04-23,20.39,2.9,7.0310344827586215
2020-04-24,21.02,2.9,7.248275862068966
2020-04-27,22.75,2.9,7.844827586206897
2020-04-28,23.42,2.9,8.075862068965519
2020-04-29,24.73,2.9,8.527586206896553
2020-04-30,22.42,2.9,7.731034482758622
2020-05-01,21.67,2.9,7.472413793103449
2020-05-04,21.87,2.9,7.541379310344828
2020-05-05,21.25,2.9,7.327586206896552
2020-05-06,20.85,2.9,7.189655172413794
2020-05-07,20.53,2.9,7.0793103448275865
2020-05-08,21.09,2.9,7.272413793103448
2020-05-11,20.33,2.9,7.010344827586207
2020-05-12,19.78,2.9,6.820689655172415
2020-05-13,19.13,2.9,6.596551724137931
2020-05-14,20.54,2.9,7.082758620689655
2020-05-15,20.47,2.9,7.058620689655172
2020-05-18,21.28,2.9,7.337931034482759
2020-05-19,21.05,2.9,7.258620689655173
2020-05-20,21.17,2.9,7.300000000000001
2020-05-21,20.67,2.9,7.127586206896552
2020-05-22,20.3,2.9,7.000000000000001
2020-05-26,21.92,2.9,7.558620689655173
2020-05-27,22.62,2.9,7.800000000000001
2020-05-28,21.97,2.9,7.575862068965517
2020-05-29,21.75,2.9,7.5
2020-06-01,21.95,2.9,7.568965517241379
2020-06-02,21.83,2.9,7.527586206896552
2020-06-03,22.27,2.9,7.679310344827586
2020-06-04,23.09,2.9,7.962068965517242
2020-06-05,24.78,2.9,8.544827586206898
2020-06-08,26.15,2.9,9.017241379310345
2020-06-09,23.88,2.9,8.23448275862069
2020-06-10,23.17,2.9,7.989655172413794
2020-06-11,22.34,2.9,7.703448275862069
2020-06-12,22.07,2.9,7.610344827586207
2020-06-15,22.75,2.9,7.844827586206897
2020-06-16,22.26,2.9,7.675862068965518
2020-06-17,22.17,2.9,7.6448275862068975
2020-06-18,22.52,2.9,7.76551724137931
2020-06-19,22.15,2.9,7.637931034482758
2020-06-22,21.84,2.9,7.531034482758621
2020-06-23,22.16,2.9,7.641379310344828
2020-06-24,21.719999,2.9,7.489654827586207
2020-06-25,21.26,2.9,7.331034482758621
2020-06-26,20.26,2.9,6.9862068965517246
2020-06-29,21.23,2.9,7.320689655172414
2020-06-30,21.1,2.9,7.275862068965518
2020-07-01,21.07,2.9,7.26551724137931
2020-07-02,20.790001,2.9,7.168965862068966
2020-07-06,21.24,2.9,7.324137931034483
2020-07-07,20.360001,2.9,7.02069
2020-07-08,20.219999,2.9,6.972413448275863
2020-07-09,19.25,2.9,6.637931034482759
2020-07-10,20.23,2.9,6.975862068965518
2020-07-13,20.52,2.9,7.075862068965518
2020-07-14,20.65,2.9,7.120689655172414
2020-07-15,21.780001,2.9,7.510345172413793
2020-07-16,22.02,2.9,7.593103448275862
2020-07-17,21.42,2.9,7.386206896551725
2020-07-20,20.77,2.9,7.162068965517242
2020-07-21,20.98,2.9,7.23448275862069
2020-07-22,21.110001,2.9,7.279310689655173
2020-07-23,21.35,2.9,7.362068965517242
2020-07-24,21.15,2.9,7.293103448275862
2020-07-27,20.879999,2.9,7.199999655172414
2020-07-28,20.780001,2.9,7.165517586206897
2020-07-29,21.0,2.9,7.241379310344827
2020-07-30,21.15,2.9,7.293103448275862
2020-07-31,21.1,2.9,7.275862068965518
2020-08-03,21.34,2.9,7.358620689655172
2020-08-04,22.01,2.9,7.589655172413794
2020-08-05,21.120001,2.9,7.282758965517241
2020-08-06,21.629999,2.9,7.458620344827587
