date,UPS,UPS_EPS,PE Ratio
2008-06-17,67.34,0.87,77.40229885057472
2008-06-18,65.8,0.87,75.63218390804597
2008-06-19,66.84,0.87,76.82758620689656
2008-06-20,66.37,0.87,76.28735632183908
2008-06-23,66.26,0.87,76.1609195402299
2008-06-24,62.26,0.87,71.5632183908046
2008-06-25,61.4,0.87,70.57471264367815
2008-06-26,59.88,0.87,68.82758620689656
2008-06-27,60.36,0.87,69.37931034482759
2008-06-30,61.47,0.87,70.6551724137931
2008-07-01,60.5,0.87,69.54022988505747
2008-07-02,58.54,0.87,67.28735632183908
2008-07-03,59.47,0.87,68.35632183908046
2008-07-07,57.9,0.87,66.55172413793103
2008-07-08,60.4,0.87,69.42528735632183
2008-07-09,59.29,0.87,68.14942528735632
2008-07-10,59.3,0.87,68.16091954022988
2008-07-11,57.99,0.87,66.65517241379311
2008-07-14,57.19,0.87,65.73563218390804
2008-07-15,56.44,0.87,64.8735632183908
2008-07-16,59.14,0.87,67.97701149425288
2008-07-17,59.77,0.87,68.70114942528735
2008-07-18,60.81,0.87,69.89655172413794
2008-07-21,59.46,0.87,68.3448275862069
2008-07-22,62.11,0.87,71.39080459770115
2008-07-23,63.4,0.87,72.8735632183908
2008-07-24,62.51,0.87,71.85057471264368
2008-07-25,62.55,0.87,71.89655172413792
2008-07-28,61.59,0.87,70.79310344827587
2008-07-29,63.61,0.87,73.11494252873563
2008-07-30,62.94,0.87,72.34482758620689
2008-07-31,63.08,0.87,72.50574712643677
2008-08-01,62.26,0.87,71.5632183908046
2008-08-04,62.57,0.87,71.91954022988506
2008-08-05,65.25,0.87,75.0
2008-08-06,64.3,0.87,73.9080459770115
2008-08-07,63.26,0.87,72.71264367816092
2008-08-08,65.7,1.73,37.97687861271677
2008-08-11,65.51,1.73,37.86705202312139
2008-08-12,64.93,1.73,37.53179190751445
2008-08-13,64.6,1.73,37.34104046242774
2008-08-14,65.59,1.73,37.91329479768786
2008-08-15,66.14,1.73,38.23121387283237
2008-08-18,65.3,1.73,37.74566473988439
2008-08-19,64.0,1.73,36.994219653179194
2008-08-20,63.07,1.73,36.456647398843934
2008-08-21,62.19,1.73,35.947976878612714
2008-08-22,63.52,1.73,36.71676300578035
2008-08-25,62.87,1.73,36.34104046242774
2008-08-26,62.8,1.73,36.30057803468208
2008-08-27,63.52,1.73,36.71676300578035
2008-08-28,64.7,1.73,37.39884393063584
2008-08-29,64.12,1.73,37.063583815028906
2008-09-02,65.01,1.73,37.578034682080926
2008-09-03,65.65,1.73,37.94797687861272
2008-09-04,64.16,1.73,37.08670520231214
2008-09-05,63.89,1.73,36.93063583815029
2008-09-08,65.99,1.73,38.14450867052023
2008-09-09,65.16,1.73,37.664739884393065
2008-09-10,66.69,1.73,38.54913294797688
2008-09-11,68.12,1.73,39.3757225433526
2008-09-12,68.6,1.73,39.653179190751445
2008-09-15,67.65,1.73,39.10404624277457
2008-09-16,68.82,1.73,39.78034682080924
2008-09-17,65.56,1.73,37.895953757225435
2008-09-18,66.48,1.73,38.42774566473989
2008-09-19,67.7,1.73,39.13294797687861
2008-09-22,65.88,1.73,38.080924855491325
2008-09-23,64.79,1.73,37.45086705202313
2008-09-24,63.39,1.73,36.641618497109825
2008-09-25,63.77,1.73,36.86127167630058
2008-09-26,64.39,1.73,37.21965317919075
2008-09-29,63.56,1.73,36.73988439306358
2008-09-30,62.89,1.73,36.35260115606936
2008-10-01,63.8,1.73,36.878612716763
2008-10-02,61.08,1.73,35.30635838150289
2008-10-03,60.76,1.73,35.12138728323699
2008-10-06,60.0,1.73,34.68208092485549
2008-10-07,59.19,1.73,34.213872832369944
2008-10-08,57.9,1.73,33.46820809248555
2008-10-09,53.0,1.73,30.63583815028902
2008-10-10,51.7,1.73,29.88439306358382
2008-10-13,55.65,1.73,32.167630057803464
2008-10-14,54.9,1.73,31.734104046242773
2008-10-15,51.3,1.73,29.653179190751445
2008-10-16,51.64,1.73,29.84971098265896
2008-10-17,50.54,1.73,29.21387283236994
2008-10-20,52.17,1.73,30.15606936416185
2008-10-21,50.7,1.73,29.306358381502893
2008-10-22,46.39,1.73,26.815028901734106
2008-10-23,48.13,1.73,27.820809248554916
2008-10-24,46.55,1.73,26.90751445086705
2008-10-27,44.68,1.73,25.826589595375722
2008-10-28,48.86,1.73,28.242774566473987
2008-10-29,47.7,1.73,27.57225433526012
2008-10-30,51.13,1.73,29.55491329479769
2008-10-31,52.78,1.73,30.508670520231213
2008-11-03,53.02,1.73,30.647398843930638
2008-11-04,55.18,1.73,31.895953757225435
2008-11-05,52.44,1.73,30.3121387283237
2008-11-06,49.87,1.73,28.826589595375722
2008-11-07,51.92,2.69,19.30111524163569
2008-11-10,53.6,2.69,19.92565055762082
2008-11-11,53.38,2.69,19.843866171003718
2008-11-12,51.2,2.69,19.033457249070633
2008-11-13,55.09,2.69,20.479553903345728
2008-11-14,53.14,2.69,19.7546468401487
2008-11-17,53.28,2.69,19.806691449814128
2008-11-18,54.31,2.69,20.189591078066915
2008-11-19,51.36,2.69,19.092936802973977
2008-11-20,49.21,2.69,18.29368029739777
2008-11-21,52.31,2.69,19.446096654275095
2008-11-24,54.61,2.69,20.30111524163569
2008-11-25,56.43,2.69,20.977695167286246
2008-11-26,57.39,2.69,21.33457249070632
2008-11-28,57.6,2.69,21.412639405204462
2008-12-01,53.72,2.69,19.970260223048328
2008-12-02,55.19,2.69,20.516728624535315
2008-12-03,56.73,2.69,21.089219330855016
2008-12-04,56.83,2.69,21.12639405204461
2008-12-05,57.83,2.69,21.49814126394052
2008-12-08,58.62,2.69,21.79182156133829
2008-12-09,54.51,2.69,20.263940520446095
2008-12-10,54.16,2.69,20.133828996282528
2008-12-11,51.83,2.69,19.267657992565056
2008-12-12,52.03,2.69,19.34200743494424
2008-12-15,51.85,2.69,19.275092936802974
2008-12-16,52.64,2.69,19.568773234200744
2008-12-17,52.46,2.69,19.50185873605948
2008-12-18,52.78,2.69,19.62081784386617
2008-12-19,53.33,2.69,19.82527881040892
2008-12-22,53.19,2.69,19.773234200743495
2008-12-23,52.66,2.69,19.576208178438662
2008-12-24,52.89,2.69,19.66171003717472
2008-12-26,53.16,2.69,19.762081784386616
2008-12-29,53.12,2.69,19.74721189591078
2008-12-30,54.18,2.69,20.141263940520446
2008-12-31,55.16,2.69,20.50557620817844
2009-01-02,56.11,2.69,20.858736059479554
2009-01-05,55.18,2.69,20.513011152416357
2009-01-06,55.42,2.69,20.602230483271377
2009-01-07,53.41,2.69,19.855018587360593
2009-01-08,52.21,2.69,19.4089219330855
2009-01-09,50.93,2.69,18.933085501858738
2009-01-12,50.65,2.69,18.828996282527882
2009-01-13,49.74,2.69,18.490706319702603
2009-01-14,48.15,2.69,17.899628252788105
2009-01-15,48.3,2.69,17.95539033457249
2009-01-16,48.2,2.69,17.918215613382902
2009-01-20,45.93,2.69,17.074349442379184
2009-01-21,47.72,2.69,17.739776951672862
2009-01-22,47.63,2.69,17.706319702602233
2009-01-23,46.92,2.69,17.442379182156134
2009-01-26,46.97,2.69,17.460966542750928
2009-01-27,47.11,2.69,17.513011152416357
2009-01-28,46.85,2.69,17.41635687732342
2009-01-29,44.84,2.69,16.66914498141264
2009-01-30,42.49,2.69,15.795539033457251
2009-02-02,42.42,2.69,15.769516728624536
2009-02-03,45.0,2.69,16.728624535315987
2009-02-04,45.03,2.69,16.739776951672862
2009-02-05,45.91,2.69,17.066914498141262
2009-02-06,47.07,2.69,17.49814126394052
2009-02-09,47.26,2.69,17.568773234200744
2009-02-10,44.72,2.69,16.62453531598513
2009-02-11,45.3,2.69,16.840148698884757
2009-02-12,44.9,2.69,16.691449814126393
2009-02-13,44.84,2.69,16.66914498141264
2009-02-17,42.95,2.69,15.966542750929369
2009-02-18,42.73,2.69,15.884758364312267
2009-02-19,42.93,2.69,15.959107806691451
2009-02-20,42.8,2.69,15.91078066914498
2009-02-23,40.92,2.69,15.21189591078067
2009-02-24,43.17,2.69,16.04832713754647
2009-02-25,42.03,2.69,15.624535315985131
2009-02-26,41.19,2.69,15.312267657992564
2009-02-27,41.18,2.96,13.912162162162161
2009-03-02,38.92,2.96,13.14864864864865
2009-03-03,38.49,2.96,13.003378378378379
2009-03-04,40.7,2.96,13.750000000000002
2009-03-05,39.97,2.96,13.503378378378379
2009-03-06,39.38,2.96,13.304054054054054
2009-03-09,38.3,2.96,12.939189189189188
2009-03-10,41.22,2.96,13.925675675675675
2009-03-11,42.71,2.96,14.429054054054054
2009-03-12,43.27,2.96,14.618243243243244
2009-03-13,43.09,2.96,14.557432432432433
2009-03-16,44.73,2.96,15.111486486486486
2009-03-17,46.24,2.96,15.621621621621623
2009-03-18,46.52,2.96,15.716216216216218
2009-03-19,45.99,2.96,15.537162162162163
2009-03-20,44.71,2.96,15.10472972972973
2009-03-23,47.54,2.96,16.06081081081081
2009-03-24,47.24,2.96,15.95945945945946
2009-03-25,48.07,2.96,16.239864864864867
2009-03-26,50.46,2.96,17.0472972972973
2009-03-27,50.11,2.96,16.929054054054053
2009-03-30,48.61,2.96,16.4222972972973
2009-03-31,49.22,2.96,16.62837837837838
2009-04-01,50.07,2.96,16.91554054054054
2009-04-02,52.37,2.96,17.69256756756757
2009-04-03,52.75,2.96,17.820945945945947
2009-04-06,52.58,2.96,17.763513513513512
2009-04-07,51.28,2.96,17.324324324324326
2009-04-08,52.2,2.96,17.635135135135137
2009-04-09,53.49,2.96,18.070945945945947
2009-04-13,53.43,2.96,18.050675675675677
2009-04-14,53.43,2.96,18.050675675675677
2009-04-15,54.25,2.96,18.3277027027027
2009-04-16,55.92,2.96,18.89189189189189
2009-04-17,54.65,2.96,18.46283783783784
2009-04-20,53.16,2.96,17.95945945945946
2009-04-21,55.35,2.96,18.699324324324326
2009-04-22,54.75,2.96,18.49662162162162
2009-04-23,53.33,2.96,18.01689189189189
2009-04-24,53.28,2.96,18.0
2009-04-27,51.21,2.96,17.300675675675677
2009-04-28,51.04,2.96,17.243243243243242
2009-04-29,51.79,2.96,17.49662162162162
2009-04-30,52.34,2.96,17.682432432432435
2009-05-01,51.66,2.96,17.4527027027027
2009-05-04,54.12,2.96,18.283783783783782
2009-05-05,55.15,2.96,18.631756756756758
2009-05-06,55.83,2.96,18.861486486486488
2009-05-07,55.83,0.4,139.575
2009-05-08,57.62,0.4,144.04999999999998
2009-05-11,55.83,0.4,139.575
2009-05-12,54.64,0.4,136.6
2009-05-13,52.41,0.4,131.02499999999998
2009-05-14,52.26,0.4,130.64999999999998
2009-05-15,51.99,0.4,129.975
2009-05-18,52.8,0.4,131.99999999999997
2009-05-19,51.82,0.4,129.54999999999998
2009-05-20,51.86,0.4,129.64999999999998
2009-05-21,49.49,0.4,123.725
2009-05-22,49.65,0.4,124.12499999999999
2009-05-26,51.14,0.4,127.85
2009-05-27,49.75,0.4,124.375
2009-05-28,49.01,0.4,122.52499999999999
2009-05-29,51.14,0.4,127.85
2009-06-01,52.56,0.4,131.4
2009-06-02,52.56,0.4,131.4
2009-06-03,51.02,0.4,127.55
2009-06-04,51.0,0.4,127.5
2009-06-05,51.52,0.4,128.8
2009-06-08,51.43,0.4,128.575
2009-06-09,51.88,0.4,129.7
2009-06-10,51.65,0.4,129.125
2009-06-11,51.78,0.4,129.45
2009-06-12,50.53,0.4,126.325
2009-06-15,49.0,0.4,122.5
2009-06-16,48.44,0.4,121.1
2009-06-17,48.12,0.4,120.29999999999998
2009-06-18,48.3,0.4,120.74999999999999
2009-06-19,48.14,0.4,120.35
2009-06-22,46.84,0.4,117.10000000000001
2009-06-23,47.2,0.4,118.0
2009-06-24,47.64,0.4,119.1
2009-06-25,49.37,0.4,123.42499999999998
2009-06-26,49.86,0.4,124.64999999999999
2009-06-29,50.32,0.4,125.8
2009-06-30,49.99,0.4,124.975
2009-07-01,50.85,0.4,127.125
2009-07-02,48.6,0.4,121.5
2009-07-06,49.14,0.4,122.85
2009-07-07,47.72,0.4,119.3
2009-07-08,47.88,0.4,119.7
2009-07-09,48.02,0.4,120.05
2009-07-10,48.57,0.4,121.425
2009-07-13,49.42,0.4,123.55
2009-07-14,49.58,0.4,123.94999999999999
2009-07-15,50.53,0.4,126.325
2009-07-16,52.93,0.4,132.325
2009-07-17,52.17,0.4,130.42499999999998
2009-07-20,52.75,0.4,131.875
2009-07-21,52.29,0.4,130.725
2009-07-22,52.3,0.4,130.74999999999997
2009-07-23,53.51,0.4,133.77499999999998
2009-07-24,53.4,0.4,133.5
2009-07-27,54.2,0.4,135.5
2009-07-28,53.48,0.4,133.7
2009-07-29,52.94,0.4,132.35
2009-07-30,53.62,0.4,134.04999999999998
2009-07-31,53.73,0.4,134.325
2009-08-03,54.38,0.4,135.95
2009-08-04,54.08,0.4,135.2
2009-08-05,53.68,0.4,134.2
2009-08-06,53.24,0.4,133.1
2009-08-07,54.11,0.85,63.65882352941176
2009-08-10,53.72,0.85,63.2
2009-08-11,53.66,0.85,63.12941176470588
2009-08-12,54.53,0.85,64.15294117647059
2009-08-13,54.12,0.85,63.67058823529412
2009-08-14,53.53,0.85,62.976470588235294
2009-08-17,52.11,0.85,61.305882352941175
2009-08-18,52.59,0.85,61.87058823529412
2009-08-19,52.78,0.85,62.09411764705882
2009-08-20,52.77,0.85,62.082352941176474
2009-08-21,53.62,0.85,63.08235294117647
2009-08-24,53.52,0.85,62.964705882352945
2009-08-25,54.37,0.85,63.96470588235294
2009-08-26,54.01,0.85,63.54117647058823
2009-08-27,53.95,0.85,63.47058823529412
2009-08-28,53.71,0.85,63.188235294117646
2009-08-31,53.46,0.85,62.89411764705883
2009-09-01,52.58,0.85,61.858823529411765
2009-09-02,52.75,0.85,62.05882352941177
2009-09-03,52.83,0.85,62.15294117647059
2009-09-04,53.81,0.85,63.30588235294118
2009-09-08,54.1,0.85,63.64705882352941
2009-09-09,55.43,0.85,65.21176470588236
2009-09-10,56.3,0.85,66.23529411764706
2009-09-11,58.8,0.85,69.17647058823529
2009-09-14,59.19,0.85,69.63529411764706
2009-09-15,59.29,0.85,69.75294117647059
2009-09-16,59.2,0.85,69.64705882352942
2009-09-17,58.84,0.85,69.22352941176472
2009-09-18,58.77,0.85,69.14117647058823
2009-09-21,58.52,0.85,68.84705882352942
2009-09-22,58.63,0.85,68.9764705882353
2009-09-23,58.24,0.85,68.51764705882353
2009-09-24,58.05,0.85,68.29411764705883
2009-09-25,56.81,0.85,66.83529411764707
2009-09-28,57.63,0.85,67.80000000000001
2009-09-29,56.78,0.85,66.8
2009-09-30,56.47,0.85,66.43529411764706
2009-10-01,55.2,0.85,64.94117647058825
2009-10-02,54.94,0.85,64.63529411764706
2009-10-05,55.61,0.85,65.4235294117647
2009-10-06,55.59,0.85,65.4
2009-10-07,55.63,0.85,65.44705882352942
2009-10-08,56.33,0.85,66.27058823529411
2009-10-09,55.97,0.85,65.84705882352941
2009-10-12,55.93,0.85,65.8
2009-10-13,55.73,0.85,65.56470588235294
2009-10-14,57.21,0.85,67.30588235294118
2009-10-15,57.71,0.85,67.89411764705882
2009-10-16,57.12,0.85,67.2
2009-10-19,57.62,0.85,67.78823529411764
2009-10-20,57.73,0.85,67.91764705882353
2009-10-21,57.1,0.85,67.1764705882353
2009-10-22,57.1,0.85,67.1764705882353
2009-10-23,55.7,0.85,65.52941176470588
2009-10-26,54.52,0.85,64.14117647058823
2009-10-27,54.5,0.85,64.11764705882354
2009-10-28,54.37,0.85,63.96470588235294
2009-10-29,54.94,0.85,64.63529411764706
2009-10-30,53.68,0.85,63.15294117647059
2009-11-02,54.01,0.85,63.54117647058823
2009-11-03,54.2,0.85,63.76470588235295
2009-11-04,53.5,0.85,62.94117647058824
2009-11-05,54.46,0.85,64.07058823529412
2009-11-06,54.86,1.4,39.18571428571429
2009-11-09,56.2,1.4,40.142857142857146
2009-11-10,56.85,1.4,40.60714285714286
2009-11-11,58.07,1.4,41.478571428571435
2009-11-12,56.83,1.4,40.59285714285714
2009-11-13,56.69,1.4,40.49285714285715
2009-11-16,57.74,1.4,41.24285714285715
2009-11-17,57.07,1.4,40.76428571428572
2009-11-18,57.37,1.4,40.97857142857143
2009-11-19,57.16,1.4,40.82857142857143
2009-11-20,57.51,1.4,41.07857142857143
2009-11-23,58.16,1.4,41.542857142857144
2009-11-24,57.92,1.4,41.371428571428574
2009-11-25,58.2,1.4,41.57142857142858
2009-11-27,57.43,1.4,41.02142857142857
2009-11-30,57.47,1.4,41.050000000000004
2009-12-01,57.88,1.4,41.34285714285715
2009-12-02,57.9,1.4,41.35714285714286
2009-12-03,57.57,1.4,41.121428571428574
2009-12-04,57.87,1.4,41.33571428571429
2009-12-07,57.87,1.4,41.33571428571429
2009-12-08,57.74,1.4,41.24285714285715
2009-12-09,57.76,1.4,41.25714285714286
2009-12-10,57.63,1.4,41.16428571428572
2009-12-11,58.01,1.4,41.43571428571429
2009-12-14,58.99,1.4,42.13571428571429
2009-12-15,59.25,1.4,42.32142857142858
2009-12-16,59.0,1.4,42.142857142857146
2009-12-17,58.23,1.4,41.59285714285714
2009-12-18,57.98,1.4,41.41428571428572
2009-12-21,58.62,1.4,41.871428571428574
2009-12-22,58.58,1.4,41.84285714285714
2009-12-23,58.0,1.4,41.42857142857143
2009-12-24,58.12,1.4,41.51428571428571
2009-12-28,57.96,1.4,41.400000000000006
2009-12-29,58.55,1.4,41.82142857142857
2009-12-30,58.18,1.4,41.55714285714286
2009-12-31,57.37,1.4,40.97857142857143
2010-01-04,58.18,1.4,41.55714285714286
2010-01-05,58.28,1.4,41.62857142857143
2010-01-06,57.85,1.4,41.32142857142858
2010-01-07,57.41,1.4,41.00714285714286
2010-01-08,60.17,1.4,42.978571428571435
2010-01-11,62.82,1.4,44.871428571428574
2010-01-12,62.4,1.4,44.57142857142858
2010-01-13,62.07,1.4,44.33571428571429
2010-01-14,62.2,1.4,44.42857142857143
2010-01-15,61.93,1.4,44.23571428571429
2010-01-19,62.25,1.4,44.464285714285715
2010-01-20,61.16,1.4,43.68571428571428
2010-01-21,59.7,1.4,42.642857142857146
2010-01-22,58.75,1.4,41.964285714285715
2010-01-25,58.75,1.4,41.964285714285715
2010-01-26,58.64,1.4,41.885714285714286
2010-01-27,59.34,1.4,42.38571428571429
2010-01-28,58.96,1.4,42.11428571428572
2010-01-29,57.77,1.4,41.26428571428572
2010-02-01,58.39,1.4,41.70714285714286
2010-02-02,58.62,1.4,41.871428571428574
2010-02-03,58.87,1.4,42.050000000000004
2010-02-04,57.29,1.4,40.92142857142857
2010-02-05,57.2,1.4,40.85714285714286
2010-02-08,56.62,1.4,40.44285714285714
2010-02-09,57.41,1.4,41.00714285714286
2010-02-10,57.07,1.4,40.76428571428572
2010-02-11,56.72,1.4,40.51428571428572
2010-02-12,56.15,1.4,40.10714285714286
2010-02-16,57.33,1.4,40.95
2010-02-17,57.51,1.4,41.07857142857143
2010-02-18,57.17,1.4,40.83571428571429
2010-02-19,57.81,1.4,41.292857142857144
2010-02-22,57.95,1.4,41.392857142857146
2010-02-23,58.4,1.4,41.714285714285715
2010-02-24,58.76,1.4,41.971428571428575
2010-02-25,58.42,1.4,41.728571428571435
2010-02-26,58.74,2.16,27.194444444444443
2010-03-01,58.85,2.16,27.24537037037037
2010-03-02,59.16,2.16,27.388888888888886
2010-03-03,59.18,2.16,27.398148148148145
2010-03-04,59.2,2.16,27.40740740740741
2010-03-05,59.49,2.16,27.541666666666664
2010-03-08,59.8,2.16,27.685185185185183
2010-03-09,60.29,2.16,27.912037037037035
2010-03-10,60.73,2.16,28.115740740740737
2010-03-11,62.47,2.16,28.921296296296294
2010-03-12,62.32,2.16,28.85185185185185
2010-03-15,62.7,2.16,29.02777777777778
2010-03-16,62.48,2.16,28.925925925925924
2010-03-17,62.88,2.16,29.11111111111111
2010-03-18,64.42,2.16,29.824074074074073
2010-03-19,64.33,2.16,29.782407407407405
2010-03-22,63.96,2.16,29.61111111111111
2010-03-23,64.62,2.16,29.916666666666668
2010-03-24,63.77,2.16,29.52314814814815
2010-03-25,63.65,2.16,29.46759259259259
2010-03-26,63.67,2.16,29.47685185185185
2010-03-29,64.13,2.16,29.68981481481481
2010-03-30,64.53,2.16,29.875
2010-03-31,64.41,2.16,29.81944444444444
2010-04-01,64.15,2.16,29.699074074074076
2010-04-05,64.18,2.16,29.712962962962965
2010-04-06,64.22,2.16,29.731481481481477
2010-04-07,63.67,2.16,29.47685185185185
2010-04-08,64.27,2.16,29.754629629629626
2010-04-09,64.44,2.16,29.83333333333333
2010-04-12,64.76,2.16,29.98148148148148
2010-04-13,64.88,2.16,30.037037037037035
2010-04-14,65.45,2.16,30.300925925925924
2010-04-15,68.89,2.16,31.893518518518515
2010-04-16,68.21,2.16,31.5787037037037
2010-04-19,68.29,2.16,31.61574074074074
2010-04-20,68.06,2.16,31.50925925925926
2010-04-21,68.12,2.16,31.537037037037038
2010-04-22,68.26,2.16,31.60185185185185
2010-04-23,68.86,2.16,31.879629629629626
2010-04-26,68.52,2.16,31.722222222222218
2010-04-27,66.22,2.16,30.657407407407405
2010-04-28,68.31,2.16,31.625
2010-04-29,69.7,2.16,32.26851851851852
2010-04-30,69.14,2.16,32.00925925925926
2010-05-03,70.7,2.16,32.73148148148148
2010-05-04,68.94,2.16,31.916666666666664
2010-05-05,67.18,2.16,31.10185185185185
2010-05-06,65.0,2.16,30.09259259259259
2010-05-07,63.93,0.54,118.38888888888889
2010-05-10,67.48,0.54,124.96296296296296
2010-05-11,66.99,0.54,124.05555555555554
2010-05-12,68.23,0.54,126.35185185185185
2010-05-13,66.79,0.54,123.68518518518519
2010-05-14,65.75,0.54,121.75925925925925
2010-05-17,65.55,0.54,121.38888888888887
2010-05-18,65.29,0.54,120.9074074074074
2010-05-19,65.13,0.54,120.6111111111111
2010-05-20,63.43,0.54,117.46296296296295
2010-05-21,62.38,0.54,115.51851851851852
2010-05-24,61.65,0.54,114.16666666666666
2010-05-25,61.97,0.54,114.75925925925925
2010-05-26,61.96,0.54,114.74074074074073
2010-05-27,63.57,0.54,117.72222222222221
2010-05-28,62.76,0.54,116.22222222222221
2010-06-01,61.17,0.54,113.27777777777777
2010-06-02,62.59,0.54,115.9074074074074
2010-06-03,63.01,0.54,116.68518518518518
2010-06-04,60.56,0.54,112.14814814814814
2010-06-07,58.45,0.54,108.24074074074073
2010-06-08,58.97,0.54,109.2037037037037
2010-06-09,58.62,0.54,108.55555555555554
2010-06-10,60.84,0.54,112.66666666666667
2010-06-11,61.2,0.54,113.33333333333333
2010-06-14,61.08,0.54,113.1111111111111
2010-06-15,62.66,0.54,116.03703703703702
2010-06-16,62.41,0.54,115.57407407407406
2010-06-17,62.2,0.54,115.18518518518518
2010-06-18,62.5,0.54,115.74074074074073
2010-06-21,62.17,0.54,115.12962962962962
2010-06-22,60.4,0.54,111.85185185185185
2010-06-23,60.38,0.54,111.81481481481481
2010-06-24,60.09,0.54,111.27777777777777
2010-06-25,60.35,0.54,111.75925925925925
2010-06-28,59.63,0.54,110.42592592592592
2010-06-29,57.54,0.54,106.55555555555554
2010-06-30,56.89,0.54,105.35185185185185
2010-07-01,58.0,0.54,107.4074074074074
2010-07-02,56.76,0.54,105.1111111111111
2010-07-06,57.2,0.54,105.92592592592592
2010-07-07,59.47,0.54,110.12962962962962
2010-07-08,59.96,0.54,111.03703703703704
2010-07-09,60.06,0.54,111.22222222222221
2010-07-12,60.02,0.54,111.14814814814815
2010-07-13,61.3,0.54,113.5185185185185
2010-07-14,61.76,0.54,114.37037037037035
2010-07-15,61.34,0.54,113.5925925925926
2010-07-16,59.68,0.54,110.5185185185185
2010-07-19,60.46,0.54,111.96296296296296
2010-07-20,60.88,0.54,112.74074074074073
2010-07-21,60.01,0.54,111.12962962962962
2010-07-22,63.15,0.54,116.94444444444443
2010-07-23,63.67,0.54,117.9074074074074
2010-07-26,64.88,0.54,120.14814814814814
2010-07-27,64.66,0.54,119.74074074074073
