date,EMR,EMR_EPS,PE Ratio
1989-11-20,9.22,0.16,57.625
1989-11-21,9.34,0.16,58.375
1989-11-22,9.31,0.16,58.1875
1989-11-24,9.38,0.16,58.62500000000001
1989-11-27,9.59,0.16,59.9375
1989-11-28,9.59,0.16,59.9375
1989-11-29,9.41,0.16,58.8125
1989-11-30,9.41,0.16,58.8125
1989-12-01,9.47,0.16,59.1875
1989-12-04,9.28,0.16,57.99999999999999
1989-12-05,9.28,0.16,57.99999999999999
1989-12-06,9.31,0.16,58.1875
1989-12-07,9.38,0.16,58.62500000000001
1989-12-08,9.34,0.16,58.375
1989-12-11,9.44,0.16,58.99999999999999
1989-12-12,9.56,0.16,59.75
1989-12-13,9.75,0.16,60.9375
1989-12-14,9.75,0.16,60.9375
1989-12-15,9.75,0.16,60.9375
1989-12-18,9.44,0.16,58.99999999999999
1989-12-19,9.47,0.16,59.1875
1989-12-20,9.56,0.16,59.75
1989-12-21,9.78,0.16,61.12499999999999
1989-12-22,9.72,0.16,60.75
1989-12-26,9.56,0.16,59.75
1989-12-27,9.63,0.16,60.18750000000001
1989-12-28,9.72,0.16,60.75
1989-12-29,9.75,0.16,60.9375
1990-01-02,10.13,0.16,63.31250000000001
1990-01-03,10.25,0.16,64.0625
1990-01-04,10.13,0.16,63.31250000000001
1990-01-05,10.06,0.16,62.875
1990-01-08,10.09,0.16,63.0625
1990-01-09,10.22,0.16,63.875
1990-01-10,10.25,0.16,64.0625
1990-01-11,10.34,0.16,64.625
1990-01-12,9.94,0.16,62.12499999999999
1990-01-15,9.88,0.16,61.75000000000001
1990-01-16,9.97,0.16,62.3125
1990-01-17,9.88,0.16,61.75000000000001
1990-01-18,9.97,0.16,62.3125
1990-01-19,9.97,0.16,62.3125
1990-01-22,9.69,0.16,60.56249999999999
1990-01-23,9.81,0.16,61.3125
1990-01-24,9.91,0.16,61.9375
1990-01-25,9.81,0.16,61.3125
1990-01-26,9.84,0.16,61.5
1990-01-29,9.66,0.16,60.375
1990-01-30,9.5,0.16,59.375
1990-01-31,9.56,0.16,59.75
1990-02-01,9.47,0.16,59.1875
1990-02-02,9.5,0.16,59.375
1990-02-05,9.66,0.16,60.375
1990-02-06,9.53,0.16,59.56249999999999
1990-02-07,9.41,0.16,58.8125
1990-02-08,9.5,0.16,59.375
1990-02-09,9.59,0.16,59.9375
1990-02-12,9.25,0.16,57.8125
1990-02-13,9.53,0.16,59.56249999999999
1990-02-14,9.28,0.16,57.99999999999999
1990-02-15,9.5,0.16,59.375
1990-02-16,9.53,0.16,59.56249999999999
1990-02-20,9.44,0.16,58.99999999999999
1990-02-21,9.41,0.16,58.8125
1990-02-22,9.38,0.16,58.62500000000001
1990-02-23,9.41,0.16,58.8125
1990-02-26,9.56,0.16,59.75
1990-02-27,9.59,0.16,59.9375
1990-02-28,9.69,0.16,60.56249999999999
1990-03-01,9.91,0.16,61.9375
1990-03-02,10.0,0.16,62.5
1990-03-05,9.78,0.16,61.12499999999999
1990-03-06,9.94,0.16,62.12499999999999
1990-03-07,9.97,0.16,62.3125
1990-03-08,10.06,0.16,62.875
1990-03-09,10.09,0.16,63.0625
1990-03-12,10.0,0.16,62.5
1990-03-13,9.88,0.16,61.75000000000001
1990-03-14,9.94,0.16,62.12499999999999
1990-03-15,10.13,0.16,63.31250000000001
1990-03-16,10.09,0.16,63.0625
1990-03-19,10.41,0.16,65.0625
1990-03-20,10.28,0.16,64.25
1990-03-21,10.06,0.16,62.875
1990-03-22,9.88,0.16,61.75000000000001
1990-03-23,9.72,0.16,60.75
1990-03-26,9.75,0.16,60.9375
1990-03-27,9.94,0.16,62.12499999999999
1990-03-28,9.94,0.16,62.12499999999999
1990-03-29,9.91,0.16,61.9375
1990-03-30,9.97,0.16,62.3125
1990-04-02,9.94,0.16,62.12499999999999
1990-04-03,10.0,0.16,62.5
1990-04-04,9.84,0.16,61.5
1990-04-05,9.75,0.16,60.9375
1990-04-06,9.75,0.16,60.9375
1990-04-09,9.75,0.16,60.9375
1990-04-10,9.84,0.16,61.5
1990-04-11,9.84,0.16,61.5
1990-04-12,10.19,0.16,63.68749999999999
1990-04-16,10.28,0.16,64.25
1990-04-17,10.13,0.16,63.31250000000001
1990-04-18,9.91,0.16,61.9375
1990-04-19,9.97,0.16,62.3125
1990-04-20,9.91,0.16,61.9375
1990-04-23,9.75,0.16,60.9375
1990-04-24,9.75,0.16,60.9375
1990-04-25,9.81,0.16,61.3125
1990-04-26,9.84,0.16,61.5
1990-04-27,9.66,0.16,60.375
1990-04-30,9.63,0.16,60.18750000000001
1990-05-01,9.66,0.16,60.375
1990-05-02,9.59,0.16,59.9375
1990-05-03,9.69,0.16,60.56249999999999
1990-05-04,9.66,0.16,60.375
1990-05-07,9.81,0.16,61.3125
1990-05-08,9.88,0.16,61.75000000000001
1990-05-09,10.0,0.16,62.5
1990-05-10,9.97,0.16,62.3125
1990-05-11,10.09,0.16,63.0625
1990-05-14,10.16,0.16,63.5
1990-05-15,10.16,0.16,63.5
1990-05-16,10.13,0.16,63.31250000000001
1990-05-17,9.97,0.16,62.3125
1990-05-18,10.03,0.16,62.68749999999999
1990-05-21,10.34,0.16,64.625
1990-05-22,10.41,0.16,65.0625
1990-05-23,10.38,0.16,64.875
1990-05-24,10.38,0.16,64.875
1990-05-25,10.19,0.16,63.68749999999999
1990-05-29,10.44,0.16,65.25
1990-05-30,10.44,0.16,65.25
1990-05-31,10.41,0.16,65.0625
1990-06-01,10.34,0.16,64.625
1990-06-04,10.47,0.16,65.4375
1990-06-05,10.69,0.16,66.8125
1990-06-06,10.53,0.16,65.8125
1990-06-07,10.53,0.16,65.8125
1990-06-08,10.28,0.16,64.25
1990-06-11,10.47,0.16,65.4375
1990-06-12,10.5,0.16,65.625
1990-06-13,10.5,0.16,65.625
1990-06-14,10.44,0.16,65.25
1990-06-15,10.44,0.16,65.25
1990-06-18,10.16,0.16,63.5
1990-06-19,10.19,0.16,63.68749999999999
1990-06-20,10.25,0.16,64.0625
1990-06-21,10.34,0.16,64.625
1990-06-22,10.34,0.16,64.625
1990-06-25,10.13,0.16,63.31250000000001
1990-06-26,10.0,0.16,62.5
1990-06-27,10.0,0.16,62.5
1990-06-28,10.03,0.16,62.68749999999999
1990-06-29,10.25,0.16,64.0625
1990-07-02,10.28,0.16,64.25
1990-07-03,10.25,0.16,64.0625
1990-07-05,10.06,0.16,62.875
1990-07-06,10.22,0.16,63.875
1990-07-09,10.25,0.16,64.0625
1990-07-10,10.22,0.16,63.875
1990-07-11,10.47,0.16,65.4375
1990-07-12,10.84,0.16,67.75
1990-07-13,10.94,0.16,68.375
1990-07-16,10.91,0.16,68.1875
1990-07-17,10.94,0.16,68.375
1990-07-18,10.59,0.16,66.1875
1990-07-19,10.47,0.16,65.4375
1990-07-20,10.25,0.16,64.0625
1990-07-23,10.06,0.16,62.875
1990-07-24,9.91,0.16,61.9375
1990-07-25,10.0,0.16,62.5
1990-07-26,10.0,0.16,62.5
1990-07-27,10.03,0.16,62.68749999999999
1990-07-30,10.09,0.16,63.0625
1990-07-31,10.16,0.16,63.5
1990-08-01,10.06,0.16,62.875
1990-08-02,9.75,0.16,60.9375
1990-08-03,9.59,0.16,59.9375
1990-08-06,9.13,0.16,57.06250000000001
1990-08-07,9.0,0.16,56.25
1990-08-08,9.0,0.16,56.25
1990-08-09,9.28,0.16,57.99999999999999
1990-08-10,8.91,0.16,55.6875
1990-08-13,8.81,0.16,55.0625
1990-08-14,8.84,0.16,55.25
1990-08-15,8.75,0.16,54.6875
1990-08-16,8.63,0.16,53.93750000000001
1990-08-17,8.41,0.16,52.5625
1990-08-20,8.41,0.16,52.5625
1990-08-21,8.34,0.16,52.125
1990-08-22,8.25,0.16,51.5625
1990-08-23,8.19,0.16,51.18749999999999
1990-08-24,8.38,0.16,52.37500000000001
1990-08-27,8.69,0.16,54.31249999999999
1990-08-28,8.53,0.16,53.31249999999999
1990-08-29,8.69,0.16,54.31249999999999
1990-08-30,8.41,0.16,52.5625
1990-08-31,8.56,0.16,53.5
1990-09-04,8.56,0.16,53.5
1990-09-05,8.47,0.16,52.9375
1990-09-06,8.47,0.16,52.9375
1990-09-07,8.44,0.16,52.74999999999999
1990-09-10,8.34,0.16,52.125
1990-09-11,8.41,0.16,52.5625
1990-09-12,8.47,0.16,52.9375
1990-09-13,8.41,0.16,52.5625
1990-09-14,8.31,0.16,51.9375
1990-09-17,8.38,0.16,52.37500000000001
1990-09-18,8.31,0.16,51.9375
1990-09-19,8.38,0.16,52.37500000000001
1990-09-20,8.25,0.16,51.5625
1990-09-21,8.41,0.16,52.5625
1990-09-24,8.25,0.16,51.5625
1990-09-25,8.34,0.16,52.125
1990-09-26,8.13,0.16,50.81250000000001
1990-09-27,7.91,0.16,49.4375
1990-09-28,8.06,0.16,50.375
1990-10-01,8.41,0.16,52.5625
1990-10-02,8.34,0.16,52.125
1990-10-03,8.19,0.16,51.18749999999999
1990-10-04,8.28,0.16,51.74999999999999
1990-10-05,8.31,0.16,51.9375
1990-10-08,8.25,0.16,51.5625
1990-10-09,8.25,0.16,51.5625
1990-10-10,8.19,0.16,51.18749999999999
1990-10-11,8.06,0.16,50.375
1990-10-12,8.16,0.16,51.0
1990-10-15,8.25,0.16,51.5625
1990-10-16,8.31,0.16,51.9375
1990-10-17,8.19,0.16,51.18749999999999
1990-10-18,8.28,0.16,51.74999999999999
1990-10-19,8.44,0.16,52.74999999999999
1990-10-22,8.81,0.16,55.0625
1990-10-23,8.72,0.16,54.5
1990-10-24,8.69,0.16,54.31249999999999
1990-10-25,8.56,0.16,53.5
1990-10-26,8.47,0.16,52.9375
1990-10-29,8.41,0.16,52.5625
1990-10-30,8.22,0.16,51.375
1990-10-31,8.41,0.16,52.5625
1990-11-01,8.53,0.16,53.31249999999999
1990-11-02,8.81,0.16,55.0625
1990-11-05,8.97,0.16,56.0625
1990-11-06,8.75,0.16,54.6875
1990-11-07,8.44,0.16,52.74999999999999
1990-11-08,8.56,0.16,53.5
1990-11-09,8.53,0.16,53.31249999999999
1990-11-12,8.78,0.16,54.87499999999999
1990-11-13,8.69,0.16,54.31249999999999
1990-11-14,8.72,0.16,54.5
1990-11-15,8.81,0.16,55.0625
1990-11-16,8.75,0.16,54.6875
1990-11-19,8.88,0.16,55.50000000000001
1990-11-20,8.81,0.16,55.0625
1990-11-21,8.75,0.16,54.6875
1990-11-23,8.69,0.16,54.31249999999999
1990-11-26,8.59,0.16,53.6875
1990-11-27,8.63,0.16,53.93750000000001
1990-11-28,8.66,0.16,54.125
1990-11-29,8.63,0.16,53.93750000000001
1990-11-30,8.78,0.16,54.87499999999999
1990-12-03,8.84,0.16,55.25
1990-12-04,8.91,0.16,55.6875
1990-12-05,8.88,0.16,55.50000000000001
1990-12-06,8.94,0.16,55.87499999999999
1990-12-07,8.88,0.16,55.50000000000001
1990-12-10,9.03,0.16,56.43749999999999
1990-12-11,8.91,0.16,55.6875
1990-12-12,9.13,0.16,57.06250000000001
1990-12-13,9.13,0.16,57.06250000000001
1990-12-14,9.16,0.16,57.25
1990-12-17,9.13,0.16,57.06250000000001
1990-12-18,9.41,0.16,58.8125
1990-12-19,9.41,0.16,58.8125
1990-12-20,9.44,0.16,58.99999999999999
1990-12-21,9.75,0.16,60.9375
1990-12-24,9.84,0.16,61.5
1990-12-26,9.66,0.16,60.375
1990-12-27,9.44,0.16,58.99999999999999
1990-12-28,9.38,0.16,58.62500000000001
1990-12-31,9.44,0.16,58.99999999999999
1991-01-02,9.31,0.16,58.1875
1991-01-03,9.31,0.16,58.1875
1991-01-04,9.41,0.16,58.8125
1991-01-07,9.28,0.16,57.99999999999999
1991-01-08,9.38,0.16,58.62500000000001
1991-01-09,9.44,0.16,58.99999999999999
1991-01-10,9.72,0.16,60.75
1991-01-11,9.69,0.16,60.56249999999999
1991-01-14,9.53,0.16,59.56249999999999
1991-01-15,9.72,0.16,60.75
1991-01-16,9.84,0.16,61.5
1991-01-17,10.31,0.16,64.4375
1991-01-18,10.44,0.16,65.25
1991-01-21,10.31,0.16,64.4375
1991-01-22,10.16,0.16,63.5
1991-01-23,10.16,0.16,63.5
1991-01-24,10.22,0.16,63.875
1991-01-25,10.34,0.16,64.625
1991-01-28,10.5,0.16,65.625
1991-01-29,10.44,0.16,65.25
1991-01-30,10.5,0.16,65.625
1991-01-31,10.78,0.16,67.375
1991-02-01,10.66,0.16,66.625
1991-02-04,11.03,0.16,68.9375
1991-02-05,10.81,0.16,67.5625
1991-02-06,11.22,0.16,70.125
1991-02-07,10.81,0.16,67.5625
1991-02-08,10.88,0.16,68.0
1991-02-11,10.94,0.16,68.375
1991-02-12,11.09,0.16,69.3125
1991-02-13,11.03,0.16,68.9375
1991-02-14,10.81,0.16,67.5625
1991-02-15,10.88,0.16,68.0
1991-02-19,11.03,0.16,68.9375
1991-02-20,10.63,0.16,66.4375
1991-02-21,10.66,0.16,66.625
1991-02-22,10.75,0.16,67.1875
1991-02-25,10.78,0.16,67.375
1991-02-26,10.63,0.16,66.4375
1991-02-27,10.72,0.16,67.0
1991-02-28,10.88,0.16,68.0
1991-03-01,11.09,0.16,69.3125
1991-03-04,11.0,0.16,68.75
1991-03-05,11.09,0.16,69.3125
1991-03-06,11.09,0.16,69.3125
1991-03-07,11.0,0.16,68.75
1991-03-08,10.69,0.16,66.8125
1991-03-11,10.63,0.16,66.4375
1991-03-12,10.63,0.16,66.4375
1991-03-13,10.72,0.16,67.0
1991-03-14,10.81,0.16,67.5625
1991-03-15,10.94,0.16,68.375
1991-03-18,10.97,0.16,68.5625
1991-03-19,10.75,0.16,67.1875
1991-03-20,10.78,0.16,67.375
1991-03-21,10.63,0.16,66.4375
1991-03-22,10.84,0.16,67.75
1991-03-25,11.0,0.16,68.75
1991-03-26,11.22,0.16,70.125
1991-03-27,11.06,0.16,69.125
1991-03-28,11.09,0.16,69.3125
1991-04-01,11.06,0.16,69.125
1991-04-02,11.19,0.16,69.9375
1991-04-03,11.34,0.16,70.875
1991-04-04,11.5,0.16,71.875
1991-04-05,11.44,0.16,71.5
1991-04-08,11.63,0.16,72.6875
1991-04-09,11.5,0.16,71.875
1991-04-10,11.31,0.16,70.6875
1991-04-11,11.47,0.16,71.6875
1991-04-12,11.5,0.16,71.875
1991-04-15,11.47,0.16,71.6875
1991-04-16,11.5,0.16,71.875
1991-04-17,11.69,0.16,73.0625
1991-04-18,11.75,0.16,73.4375
1991-04-19,11.56,0.16,72.25
1991-04-22,11.34,0.16,70.875
1991-04-23,11.66,0.16,72.875
1991-04-24,11.56,0.16,72.25
1991-04-25,11.47,0.16,71.6875
1991-04-26,11.38,0.16,71.125
1991-04-29,11.19,0.16,69.9375
1991-04-30,11.0,0.16,68.75
1991-05-01,11.16,0.16,69.75
1991-05-02,11.41,0.16,71.3125
1991-05-03,11.53,0.16,72.0625
1991-05-06,11.38,0.16,71.125
1991-05-07,11.44,0.16,71.5
1991-05-08,11.5,0.16,71.875
1991-05-09,11.5,0.16,71.875
1991-05-10,11.28,0.16,70.5
1991-05-13,11.34,0.16,70.875
1991-05-14,11.16,0.16,69.75
1991-05-15,11.09,0.16,69.3125
1991-05-16,11.25,0.16,70.3125
1991-05-17,11.22,0.16,70.125
1991-05-20,11.13,0.16,69.5625
1991-05-21,11.19,0.16,69.9375
1991-05-22,11.19,0.16,69.9375
1991-05-23,11.16,0.16,69.75
1991-05-24,11.09,0.16,69.3125
1991-05-28,11.25,0.16,70.3125
1991-05-29,11.56,0.16,72.25
1991-05-30,11.78,0.16,73.625
1991-05-31,12.44,0.16,77.75
1991-06-03,12.53,0.16,78.3125
1991-06-04,12.38,0.16,77.375
1991-06-05,12.25,0.16,76.5625
1991-06-06,11.84,0.16,74.0
1991-06-07,11.78,0.16,73.625
1991-06-10,11.84,0.16,74.0
1991-06-11,12.09,0.16,75.5625
1991-06-12,11.88,0.16,74.25
1991-06-13,11.88,0.16,74.25
1991-06-14,11.97,0.16,74.8125
1991-06-17,12.03,0.16,75.1875
1991-06-18,11.91,0.16,74.4375
1991-06-19,11.84,0.16,74.0
1991-06-20,11.75,0.16,73.4375
1991-06-21,12.0,0.16,75.0
1991-06-24,11.81,0.16,73.8125
1991-06-25,11.75,0.16,73.4375
1991-06-26,11.66,0.16,72.875
1991-06-27,11.81,0.16,73.8125
1991-06-28,11.66,0.16,72.875
1991-07-01,11.88,0.16,74.25
1991-07-02,12.13,0.16,75.8125
1991-07-03,11.84,0.16,74.0
1991-07-05,11.88,0.16,74.25
1991-07-08,11.84,0.16,74.0
1991-07-09,11.78,0.16,73.625
1991-07-10,11.81,0.16,73.8125
1991-07-11,11.75,0.16,73.4375
1991-07-12,11.72,0.16,73.25
1991-07-15,11.66,0.16,72.875
1991-07-16,11.72,0.16,73.25
1991-07-17,11.75,0.16,73.4375
1991-07-18,11.84,0.16,74.0
1991-07-19,11.66,0.16,72.875
1991-07-22,11.75,0.16,73.4375
1991-07-23,11.53,0.16,72.0625
1991-07-24,11.53,0.16,72.0625
1991-07-25,11.63,0.16,72.6875
1991-07-26,11.53,0.16,72.0625
1991-07-29,11.69,0.16,73.0625
1991-07-30,11.78,0.16,73.625
1991-07-31,11.72,0.16,73.25
1991-08-01,11.63,0.16,72.6875
1991-08-02,11.5,0.16,71.875
1991-08-05,11.44,0.16,71.5
1991-08-06,11.63,0.16,72.6875
1991-08-07,11.63,0.16,72.6875
1991-08-08,11.63,0.16,72.6875
1991-08-09,11.59,0.16,72.4375
1991-08-12,11.56,0.16,72.25
1991-08-13,11.75,0.16,73.4375
1991-08-14,11.94,0.16,74.625
1991-08-15,11.88,0.16,74.25
1991-08-16,11.84,0.16,74.0
1991-08-19,11.47,0.16,71.6875
1991-08-20,11.63,0.16,72.6875
1991-08-21,12.03,0.16,75.1875
1991-08-22,12.22,0.16,76.375
1991-08-23,12.47,0.16,77.9375
1991-08-26,12.44,0.16,77.75
1991-08-27,12.5,0.16,78.125
1991-08-28,12.5,0.16,78.125
1991-08-29,12.5,0.16,78.125
1991-08-30,12.41,0.16,77.5625
1991-09-03,12.47,0.16,77.9375
1991-09-04,12.25,0.16,76.5625
1991-09-05,12.0,0.16,75.0
1991-09-06,11.81,0.16,73.8125
1991-09-09,11.78,0.16,73.625
1991-09-10,11.59,0.16,72.4375
1991-09-11,11.84,0.16,74.0
1991-09-12,11.94,0.16,74.625
1991-09-13,11.94,0.16,74.625
1991-09-16,11.88,0.16,74.25
1991-09-17,11.81,0.16,73.8125
1991-09-18,11.94,0.16,74.625
1991-09-19,11.97,0.16,74.8125
1991-09-20,12.03,0.16,75.1875
1991-09-23,12.19,0.16,76.1875
1991-09-24,12.16,0.16,76.0
1991-09-25,12.06,0.16,75.375
1991-09-26,12.13,0.16,75.8125
1991-09-27,12.09,0.16,75.5625
1991-09-30,12.16,0.16,76.0
1991-10-01,12.28,0.16,76.75
1991-10-02,12.22,0.16,76.375
1991-10-03,12.0,0.16,75.0
1991-10-04,11.69,0.16,73.0625
1991-10-07,11.63,0.16,72.6875
1991-10-08,11.69,0.16,73.0625
1991-10-09,11.5,0.16,71.875
1991-10-10,11.88,0.16,74.25
1991-10-11,11.69,0.16,73.0625
1991-10-14,11.97,0.16,74.8125
1991-10-15,12.25,0.16,76.5625
1991-10-16,12.47,0.16,77.9375
1991-10-17,12.5,0.16,78.125
1991-10-18,12.75,0.16,79.6875
1991-10-21,12.75,0.16,79.6875
1991-10-22,12.72,0.16,79.5
1991-10-23,12.63,0.16,78.9375
1991-10-24,12.66,0.16,79.125
1991-10-25,12.66,0.16,79.125
1991-10-28,12.78,0.16,79.875
1991-10-29,12.81,0.16,80.0625
1991-10-30,12.88,0.16,80.5
1991-10-31,12.94,0.16,80.875
1991-11-01,12.66,0.16,79.125
1991-11-04,12.56,0.16,78.5
1991-11-05,12.53,0.16,78.3125
1991-11-06,12.53,0.16,78.3125
1991-11-07,12.47,0.16,77.9375
1991-11-08,12.41,0.16,77.5625
1991-11-11,12.25,0.16,76.5625
1991-11-12,12.38,0.16,77.375
1991-11-13,12.47,0.16,77.9375
1991-11-14,12.63,0.16,78.9375
1991-11-15,12.34,0.16,77.125
1991-11-18,12.28,0.16,76.75
1991-11-19,11.97,0.16,74.8125
1991-11-20,11.75,0.16,73.4375
1991-11-21,11.75,0.16,73.4375
1991-11-22,12.0,0.16,75.0
1991-11-25,12.19,0.16,76.1875
1991-11-26,12.09,0.16,75.5625
1991-11-27,11.91,0.16,74.4375
1991-11-29,11.78,0.16,73.625
1991-12-02,11.84,0.16,74.0
1991-12-03,11.94,0.16,74.625
1991-12-04,11.88,0.16,74.25
1991-12-05,11.75,0.16,73.4375
1991-12-06,11.75,0.16,73.4375
1991-12-09,11.69,0.16,73.0625
1991-12-10,11.75,0.16,73.4375
1991-12-11,12.13,0.16,75.8125
1991-12-12,12.31,0.16,76.9375
1991-12-13,12.38,0.16,77.375
1991-12-16,12.38,0.16,77.375
1991-12-17,12.25,0.16,76.5625
1991-12-18,12.31,0.16,76.9375
1991-12-19,12.22,0.16,76.375
1991-12-20,12.22,0.16,76.375
1991-12-23,12.78,0.16,79.875
1991-12-24,12.94,0.16,80.875
1991-12-26,12.91,0.16,80.6875
1991-12-27,13.16,0.16,82.25
1991-12-30,13.47,0.16,84.1875
1991-12-31,13.75,0.16,85.9375
1992-01-02,13.78,0.16,86.125
1992-01-03,13.56,0.16,84.75
1992-01-06,13.56,0.16,84.75
1992-01-07,13.75,0.16,85.9375
1992-01-08,14.0,0.16,87.5
1992-01-09,13.78,0.16,86.125
1992-01-10,13.56,0.16,84.75
1992-01-13,13.56,0.16,84.75
1992-01-14,13.69,0.16,85.5625
1992-01-15,13.94,0.16,87.125
1992-01-16,14.34,0.16,89.625
1992-01-17,14.28,0.16,89.25
1992-01-20,14.16,0.16,88.5
1992-01-21,13.81,0.16,86.3125
1992-01-22,14.0,0.16,87.5
1992-01-23,14.38,0.16,89.875
1992-01-24,14.25,0.16,89.0625
1992-01-27,14.03,0.16,87.6875
1992-01-28,13.91,0.16,86.9375
1992-01-29,14.03,0.16,87.6875
1992-01-30,13.78,0.16,86.125
1992-01-31,13.38,0.16,83.625
1992-02-03,13.47,0.16,84.1875
1992-02-04,13.56,0.16,84.75
1992-02-05,13.97,0.16,87.3125
1992-02-06,13.72,0.16,85.75
1992-02-07,13.72,0.16,85.75
1992-02-10,13.75,0.16,85.9375
1992-02-11,13.69,0.16,85.5625
1992-02-12,13.75,0.16,85.9375
1992-02-13,13.5,0.16,84.375
1992-02-14,13.19,0.16,82.4375
1992-02-18,13.06,0.16,81.625
1992-02-19,13.13,0.16,82.0625
1992-02-20,13.47,0.16,84.1875
1992-02-21,13.38,0.16,83.625
1992-02-24,13.47,0.16,84.1875
1992-02-25,13.47,0.16,84.1875
1992-02-26,13.41,0.16,83.8125
1992-02-27,13.22,0.16,82.625
1992-02-28,13.13,0.16,82.0625
1992-03-02,13.19,0.16,82.4375
1992-03-03,13.22,0.16,82.625
1992-03-04,13.28,0.16,83.0
1992-03-05,13.28,0.16,83.0
1992-03-06,13.28,0.16,83.0
1992-03-09,13.13,0.16,82.0625
1992-03-10,13.09,0.16,81.8125
1992-03-11,12.84,0.16,80.25
1992-03-12,13.22,0.16,82.625
1992-03-13,13.25,0.16,82.8125
1992-03-16,13.31,0.16,83.1875
1992-03-17,13.69,0.16,85.5625
1992-03-18,13.56,0.16,84.75
1992-03-19,13.56,0.16,84.75
1992-03-20,13.75,0.16,85.9375
1992-03-23,13.63,0.16,85.1875
1992-03-24,13.47,0.16,84.1875
1992-03-25,13.31,0.16,83.1875
1992-03-26,13.38,0.16,83.625
1992-03-27,13.31,0.16,83.1875
1992-03-30,13.16,0.16,82.25
1992-03-31,13.22,0.16,82.625
1992-04-01,13.16,0.16,82.25
1992-04-02,12.97,0.16,81.0625
1992-04-03,12.84,0.16,80.25
1992-04-06,13.0,0.16,81.25
1992-04-07,12.72,0.16,79.5
1992-04-08,12.47,0.16,77.9375
1992-04-09,12.72,0.16,79.5
1992-04-10,13.06,0.16,81.625
1992-04-13,13.34,0.16,83.375
1992-04-14,13.59,0.16,84.9375
1992-04-15,13.59,0.16,84.9375
1992-04-16,13.59,0.16,84.9375
1992-04-20,13.44,0.16,84.0
1992-04-21,13.41,0.16,83.8125
1992-04-22,13.34,0.16,83.375
1992-04-23,13.22,0.16,82.625
1992-04-24,13.06,0.16,81.625
1992-04-27,13.0,0.16,81.25
1992-04-28,13.22,0.16,82.625
1992-04-29,13.16,0.16,82.25
1992-04-30,13.16,0.16,82.25
1992-05-01,13.06,0.16,81.625
1992-05-04,13.31,0.16,83.1875
1992-05-05,13.19,0.16,82.4375
1992-05-06,13.19,0.16,82.4375
1992-05-07,13.03,0.16,81.4375
1992-05-08,13.03,0.16,81.4375
1992-05-11,13.16,0.16,82.25
1992-05-12,13.13,0.16,82.0625
1992-05-13,12.97,0.16,81.0625
1992-05-14,12.78,0.16,79.875
1992-05-15,12.47,0.16,77.9375
1992-05-18,12.28,0.16,76.75
1992-05-19,12.34,0.16,77.125
1992-05-20,12.69,0.16,79.3125
1992-05-21,12.69,0.16,79.3125
1992-05-22,12.78,0.16,79.875
1992-05-26,12.56,0.16,78.5
1992-05-27,12.63,0.16,78.9375
1992-05-28,12.72,0.16,79.5
1992-05-29,12.69,0.16,79.3125
1992-06-01,12.53,0.16,78.3125
1992-06-02,12.41,0.16,77.5625
1992-06-03,12.44,0.16,77.75
1992-06-04,12.41,0.16,77.5625
1992-06-05,12.47,0.16,77.9375
1992-06-08,12.34,0.16,77.125
1992-06-09,12.16,0.16,76.0
1992-06-10,11.81,0.16,73.8125
1992-06-11,11.94,0.16,74.625
1992-06-12,12.09,0.16,75.5625
1992-06-15,12.09,0.16,75.5625
1992-06-16,12.28,0.16,76.75
1992-06-17,12.16,0.16,76.0
1992-06-18,12.06,0.16,75.375
1992-06-19,11.88,0.16,74.25
1992-06-22,11.84,0.16,74.0
1992-06-23,12.03,0.16,75.1875
1992-06-24,12.13,0.16,75.8125
1992-06-25,12.22,0.16,76.375
1992-06-26,12.28,0.16,76.75
1992-06-29,12.56,0.16,78.5
1992-06-30,12.19,0.16,76.1875
1992-07-01,12.38,0.16,77.375
1992-07-02,12.19,0.16,76.1875
1992-07-06,12.09,0.16,75.5625
1992-07-07,11.84,0.16,74.0
1992-07-08,11.81,0.16,73.8125
1992-07-09,11.91,0.16,74.4375
1992-07-10,11.97,0.16,74.8125
1992-07-13,12.06,0.16,75.375
1992-07-14,12.25,0.16,76.5625
1992-07-15,12.31,0.16,76.9375
1992-07-16,12.44,0.16,77.75
1992-07-17,12.34,0.16,77.125
1992-07-20,12.47,0.16,77.9375
1992-07-21,12.38,0.16,77.375
1992-07-22,12.41,0.16,77.5625
1992-07-23,12.5,0.16,78.125
1992-07-24,12.34,0.16,77.125
1992-07-27,12.22,0.16,76.375
1992-07-28,12.38,0.16,77.375
1992-07-29,12.69,0.16,79.3125
1992-07-30,12.81,0.16,80.0625
1992-07-31,12.88,0.16,80.5
1992-08-03,12.78,0.16,79.875
1992-08-04,12.5,0.16,78.125
1992-08-05,12.38,0.16,77.375
1992-08-06,12.09,0.16,75.5625
1992-08-07,12.13,0.16,75.8125
1992-08-10,12.13,0.16,75.8125
1992-08-11,12.19,0.16,76.1875
1992-08-12,12.28,0.16,76.75
1992-08-13,12.16,0.16,76.0
1992-08-14,12.19,0.16,76.1875
1992-08-17,12.28,0.16,76.75
1992-08-18,12.5,0.16,78.125
1992-08-19,12.47,0.16,77.9375
1992-08-20,12.34,0.16,77.125
1992-08-21,12.34,0.16,77.125
1992-08-24,12.13,0.16,75.8125
1992-08-25,12.25,0.16,76.5625
1992-08-26,12.25,0.16,76.5625
1992-08-27,12.38,0.16,77.375
