date,DOV,DOV_EPS,PE Ratio
2004-09-08,25.73,0.0,inf
2004-09-09,25.79,0.0,inf
2004-09-10,25.92,0.0,inf
2004-09-13,26.16,0.0,inf
2004-09-14,26.06,0.0,inf
2004-09-15,25.81,0.0,inf
2004-09-16,26.08,0.0,inf
2004-09-17,26.17,0.0,inf
2004-09-20,25.94,0.0,inf
2004-09-21,26.21,0.0,inf
2004-09-22,25.71,0.0,inf
2004-09-23,25.38,0.0,inf
2004-09-24,25.3,0.0,inf
2004-09-27,25.14,0.0,inf
2004-09-28,25.36,0.0,inf
2004-09-29,25.91,0.0,inf
2004-09-30,26.06,0.0,inf
2004-10-01,26.58,0.0,inf
2004-10-04,26.79,0.0,inf
2004-10-05,26.59,0.0,inf
2004-10-06,26.9,0.0,inf
2004-10-07,26.08,0.0,inf
2004-10-08,25.47,0.0,inf
2004-10-11,25.64,0.0,inf
2004-10-12,25.28,0.0,inf
2004-10-13,25.16,0.0,inf
2004-10-14,24.74,0.0,inf
2004-10-15,24.72,0.0,inf
2004-10-18,24.43,0.0,inf
2004-10-19,24.37,0.0,inf
2004-10-20,24.82,0.0,inf
2004-10-21,24.88,0.0,inf
2004-10-22,24.74,0.0,inf
2004-10-25,24.69,0.0,inf
2004-10-26,25.06,0.0,inf
2004-10-27,25.48,0.0,inf
2004-10-28,25.77,0.0,inf
2004-10-29,26.32,1.53,17.202614379084967
2004-11-01,26.27,1.53,17.169934640522875
2004-11-02,26.48,1.53,17.30718954248366
2004-11-03,26.67,1.53,17.43137254901961
2004-11-04,27.15,1.53,17.745098039215684
2004-11-05,27.39,1.53,17.901960784313726
2004-11-08,27.43,1.53,17.9281045751634
2004-11-09,27.35,1.53,17.875816993464053
2004-11-10,27.2,1.53,17.77777777777778
2004-11-11,27.92,1.53,18.248366013071895
2004-11-12,27.94,1.53,18.26143790849673
2004-11-15,27.8,1.53,18.169934640522875
2004-11-16,27.59,1.53,18.03267973856209
2004-11-17,27.75,1.53,18.137254901960784
2004-11-18,27.73,1.53,18.124183006535947
2004-11-19,27.28,1.53,17.830065359477125
2004-11-22,27.57,1.53,18.019607843137255
2004-11-23,27.37,1.53,17.88888888888889
2004-11-24,27.33,1.53,17.862745098039213
2004-11-26,27.3,1.53,17.84313725490196
2004-11-29,27.16,1.53,17.751633986928105
2004-11-30,27.12,1.53,17.725490196078432
2004-12-01,27.9,1.53,18.235294117647058
2004-12-02,27.83,1.53,18.18954248366013
2004-12-03,27.83,1.53,18.18954248366013
2004-12-06,27.77,1.53,18.15032679738562
2004-12-07,27.68,1.53,18.091503267973856
2004-12-08,27.97,1.53,18.281045751633986
2004-12-09,28.13,1.53,18.38562091503268
2004-12-10,27.77,1.53,18.15032679738562
2004-12-13,27.99,1.53,18.294117647058822
2004-12-14,28.56,1.53,18.666666666666664
2004-12-15,28.21,1.53,18.437908496732028
2004-12-16,28.15,1.53,18.398692810457515
2004-12-17,27.85,1.53,18.202614379084967
2004-12-20,27.79,1.53,18.163398692810457
2004-12-21,27.72,1.53,18.11764705882353
2004-12-22,27.66,1.53,18.07843137254902
2004-12-23,27.65,1.53,18.0718954248366
2004-12-27,27.49,1.53,17.96732026143791
2004-12-28,27.9,1.53,18.235294117647058
2004-12-29,28.04,1.53,18.326797385620914
2004-12-30,28.15,1.53,18.398692810457515
2004-12-31,28.11,1.53,18.372549019607842
2005-01-03,27.6,1.53,18.03921568627451
2005-01-04,27.48,1.53,17.96078431372549
2005-01-05,26.94,1.53,17.607843137254903
2005-01-06,26.69,1.53,17.444444444444446
2005-01-07,26.3,1.53,17.18954248366013
2005-01-10,26.14,1.53,17.084967320261438
2005-01-11,25.94,1.53,16.954248366013072
2005-01-12,26.51,1.53,17.326797385620917
2005-01-13,26.28,1.53,17.176470588235293
2005-01-14,26.89,1.53,17.575163398692812
2005-01-18,26.64,1.53,17.41176470588235
2005-01-19,26.18,1.53,17.11111111111111
2005-01-20,25.88,1.53,16.915032679738562
2005-01-21,25.84,1.53,16.88888888888889
2005-01-24,26.02,1.53,17.00653594771242
2005-01-25,26.2,1.53,17.124183006535947
2005-01-26,24.96,1.53,16.313725490196077
2005-01-27,25.02,1.53,16.352941176470587
2005-01-28,24.92,1.53,16.287581699346408
2005-01-31,25.67,1.53,16.77777777777778
2005-02-01,25.49,1.53,16.660130718954246
2005-02-02,25.37,1.53,16.58169934640523
2005-02-03,25.06,1.53,16.37908496732026
2005-02-04,25.35,1.53,16.568627450980394
2005-02-07,25.75,1.53,16.830065359477125
2005-02-08,26.16,1.53,17.098039215686274
2005-02-09,25.53,1.53,16.686274509803923
2005-02-10,25.31,1.53,16.542483660130717
2005-02-11,26.07,1.53,17.03921568627451
2005-02-14,26.08,1.53,17.045751633986928
2005-02-15,25.98,1.53,16.980392156862745
2005-02-16,26.01,1.53,17.0
2005-02-17,25.53,1.53,16.686274509803923
2005-02-18,25.48,1.53,16.65359477124183
2005-02-22,25.01,1.53,16.346405228758172
2005-02-23,25.33,1.53,16.555555555555554
2005-02-24,25.51,1.53,16.673202614379086
2005-02-25,25.99,1.53,16.986928104575163
2005-02-28,25.92,1.53,16.941176470588236
2005-03-01,26.24,1.53,17.15032679738562
2005-03-02,26.06,1.53,17.03267973856209
2005-03-03,26.04,1.53,17.019607843137255
2005-03-04,26.56,1.53,17.359477124183005
2005-03-07,27.01,1.53,17.65359477124183
2005-03-08,26.74,1.53,17.477124183006534
2005-03-09,26.76,1.53,17.490196078431374
2005-03-10,26.88,1.53,17.56862745098039
2005-03-11,26.51,1.53,17.326797385620917
2005-03-14,26.57,1.53,17.366013071895424
2005-03-15,26.49,1.53,17.313725490196077
2005-03-16,26.18,1.53,17.11111111111111
2005-03-17,26.31,1.53,17.19607843137255
2005-03-18,26.15,1.53,17.091503267973856
2005-03-21,26.26,1.53,17.163398692810457
2005-03-22,26.14,1.53,17.084967320261438
2005-03-23,25.87,1.53,16.908496732026144
2005-03-24,25.88,1.53,16.915032679738562
2005-03-28,25.73,1.53,16.81699346405229
2005-03-29,25.1,1.53,16.405228758169937
2005-03-30,25.44,1.53,16.627450980392158
2005-03-31,25.33,1.53,16.555555555555554
2005-04-01,24.98,1.53,16.326797385620914
2005-04-04,24.97,1.53,16.320261437908496
2005-04-05,25.1,1.53,16.405228758169937
2005-04-06,25.18,1.53,16.45751633986928
2005-04-07,25.55,1.53,16.69934640522876
2005-04-08,25.28,1.53,16.522875816993466
2005-04-11,25.85,1.53,16.895424836601308
2005-04-12,25.94,1.53,16.954248366013072
2005-04-13,25.29,1.53,16.52941176470588
2005-04-14,24.65,1.53,16.11111111111111
2005-04-15,23.92,1.53,15.633986928104576
2005-04-18,24.35,1.53,15.915032679738562
2005-04-19,24.43,1.53,15.967320261437909
2005-04-20,24.01,1.53,15.692810457516341
2005-04-21,24.19,1.53,15.81045751633987
2005-04-22,23.54,1.53,15.385620915032678
2005-04-25,23.54,1.53,15.385620915032678
2005-04-26,23.26,1.53,15.202614379084968
2005-04-27,23.71,1.53,15.49673202614379
2005-04-28,23.64,1.53,15.450980392156863
2005-04-29,24.37,1.53,15.928104575163399
2005-05-02,24.51,0.49,50.02040816326531
2005-05-03,24.6,0.49,50.204081632653065
2005-05-04,25.09,0.49,51.204081632653065
2005-05-05,24.76,0.49,50.530612244897966
2005-05-06,25.0,0.49,51.02040816326531
2005-05-09,25.16,0.49,51.3469387755102
2005-05-10,24.67,0.49,50.34693877551021
2005-05-11,24.74,0.49,50.48979591836734
2005-05-12,24.55,0.49,50.102040816326536
2005-05-13,24.43,0.49,49.857142857142854
2005-05-16,24.78,0.49,50.57142857142858
2005-05-17,24.9,0.49,50.816326530612244
2005-05-18,25.22,0.49,51.46938775510204
2005-05-19,25.18,0.49,51.38775510204081
2005-05-20,24.92,0.49,50.85714285714286
2005-05-23,24.96,0.49,50.93877551020408
2005-05-24,24.78,0.49,50.57142857142858
2005-05-25,24.68,0.49,50.36734693877551
2005-05-26,24.86,0.49,50.73469387755102
2005-05-27,25.35,0.49,51.734693877551024
2005-05-31,25.39,0.49,51.816326530612244
2005-06-01,25.65,0.49,52.3469387755102
2005-06-02,25.63,0.49,52.30612244897959
2005-06-03,25.49,0.49,52.0204081632653
2005-06-06,25.21,0.49,51.44897959183674
2005-06-07,25.44,0.49,51.91836734693878
2005-06-08,25.22,0.49,51.46938775510204
2005-06-09,24.82,0.49,50.6530612244898
2005-06-10,24.86,0.49,50.73469387755102
2005-06-13,24.86,0.49,50.73469387755102
2005-06-14,24.78,0.49,50.57142857142858
2005-06-15,24.56,0.49,50.12244897959184
2005-06-16,24.67,0.49,50.34693877551021
2005-06-17,24.64,0.49,50.285714285714285
2005-06-20,24.68,0.49,50.36734693877551
2005-06-21,24.84,0.49,50.69387755102041
2005-06-22,24.79,0.49,50.59183673469388
2005-06-23,24.43,0.49,49.857142857142854
2005-06-24,24.17,0.49,49.3265306122449
2005-06-27,24.04,0.49,49.06122448979592
2005-06-28,24.51,0.49,50.02040816326531
2005-06-29,24.63,0.49,50.265306122448976
2005-06-30,24.39,0.49,49.775510204081634
2005-07-01,24.72,0.49,50.44897959183673
2005-07-05,24.78,0.49,50.57142857142858
2005-07-06,24.44,0.49,49.87755102040817
2005-07-07,24.45,0.49,49.89795918367347
2005-07-08,24.66,0.49,50.3265306122449
2005-07-11,24.67,0.49,50.34693877551021
2005-07-12,24.72,0.49,50.44897959183673
2005-07-13,25.16,0.49,51.3469387755102
2005-07-14,25.59,0.49,52.224489795918366
2005-07-15,25.87,0.49,52.79591836734694
2005-07-18,26.06,0.49,53.183673469387756
2005-07-19,26.16,0.49,53.38775510204082
2005-07-20,26.53,0.49,54.142857142857146
2005-07-21,26.51,0.49,54.102040816326536
2005-07-22,27.68,0.49,56.48979591836735
2005-07-25,27.25,0.49,55.61224489795919
2005-07-26,27.78,0.49,56.693877551020414
2005-07-27,27.8,0.49,56.734693877551024
2005-07-28,28.07,0.49,57.285714285714285
2005-07-29,27.66,1.1,25.145454545454545
2005-08-01,27.85,1.1,25.318181818181817
2005-08-02,28.07,1.1,25.518181818181816
2005-08-03,27.83,1.1,25.299999999999997
2005-08-04,27.77,1.1,25.245454545454542
2005-08-05,27.44,1.1,24.945454545454545
2005-08-08,27.46,1.1,24.96363636363636
2005-08-09,27.61,1.1,25.099999999999998
2005-08-10,27.55,1.1,25.045454545454543
2005-08-11,27.68,1.1,25.16363636363636
2005-08-12,27.44,1.1,24.945454545454545
2005-08-15,27.53,1.1,25.027272727272727
2005-08-16,27.09,1.1,24.627272727272725
2005-08-17,27.37,1.1,24.88181818181818
2005-08-18,27.01,1.1,24.554545454545455
2005-08-19,27.14,1.1,24.672727272727272
2005-08-22,26.71,1.1,24.28181818181818
2005-08-23,26.75,1.1,24.318181818181817
2005-08-24,26.38,1.1,23.98181818181818
2005-08-25,26.76,1.1,24.327272727272728
2005-08-26,26.66,1.1,24.236363636363635
2005-08-29,26.9,1.1,24.45454545454545
2005-08-30,26.59,1.1,24.172727272727272
2005-08-31,27.28,1.1,24.8
2005-09-01,27.33,1.1,24.84545454545454
2005-09-02,27.29,1.1,24.809090909090905
2005-09-06,27.51,1.1,25.009090909090908
2005-09-07,27.61,1.1,25.099999999999998
2005-09-08,27.33,1.1,24.84545454545454
2005-09-09,27.34,1.1,24.854545454545452
2005-09-12,27.45,1.1,24.954545454545453
2005-09-13,27.25,1.1,24.77272727272727
2005-09-14,27.3,1.1,24.818181818181817
2005-09-15,27.16,1.1,24.690909090909088
2005-09-16,27.75,1.1,25.227272727272727
2005-09-19,27.17,1.1,24.7
2005-09-20,27.09,1.1,24.627272727272725
2005-09-21,26.66,1.1,24.236363636363635
2005-09-22,26.75,1.1,24.318181818181817
2005-09-23,26.95,1.1,24.499999999999996
2005-09-26,26.66,1.1,24.236363636363635
2005-09-27,26.81,1.1,24.37272727272727
2005-09-28,26.97,1.1,24.518181818181816
2005-09-29,27.05,1.1,24.59090909090909
2005-09-30,27.34,1.1,24.854545454545452
2005-10-03,27.62,1.1,25.10909090909091
2005-10-04,27.4,1.1,24.909090909090907
2005-10-05,26.75,1.1,24.318181818181817
2005-10-06,26.55,1.1,24.136363636363637
2005-10-07,26.84,1.1,24.4
2005-10-10,26.48,1.1,24.07272727272727
2005-10-11,26.48,1.1,24.07272727272727
2005-10-12,26.37,1.1,23.972727272727273
2005-10-13,26.38,1.1,23.98181818181818
2005-10-14,26.66,1.1,24.236363636363635
2005-10-17,26.64,1.1,24.218181818181815
2005-10-18,26.4,1.1,23.999999999999996
2005-10-19,26.93,1.1,24.48181818181818
2005-10-20,26.36,1.1,23.96363636363636
2005-10-21,25.55,1.1,23.227272727272727
2005-10-24,26.3,1.1,23.909090909090907
2005-10-25,26.08,1.1,23.709090909090907
2005-10-26,26.18,1.1,23.799999999999997
2005-10-27,25.74,1.1,23.399999999999995
2005-10-28,25.87,1.73,14.953757225433527
2005-10-31,26.13,1.73,15.104046242774565
2005-11-01,25.87,1.73,14.953757225433527
2005-11-02,26.3,1.73,15.202312138728324
2005-11-03,26.38,1.73,15.248554913294797
2005-11-04,26.27,1.73,15.184971098265896
2005-11-07,26.17,1.73,15.127167630057805
2005-11-08,26.17,1.73,15.127167630057805
2005-11-09,26.32,1.73,15.213872832369942
2005-11-10,26.48,1.73,15.306358381502891
2005-11-11,26.62,1.73,15.38728323699422
2005-11-14,26.93,1.73,15.566473988439306
2005-11-15,26.75,1.73,15.46242774566474
2005-11-16,27.05,1.73,15.635838150289018
2005-11-17,27.42,1.73,15.84971098265896
2005-11-18,27.48,1.73,15.884393063583815
2005-11-21,27.56,1.73,15.93063583815029
2005-11-22,27.64,1.73,15.976878612716764
2005-11-23,27.78,1.73,16.057803468208093
2005-11-25,27.79,1.73,16.063583815028903
2005-11-28,27.45,1.73,15.867052023121387
2005-11-29,27.47,1.73,15.878612716763005
2005-11-30,27.12,1.73,15.676300578034683
2005-12-01,27.83,1.73,16.08670520231214
2005-12-02,27.56,1.73,15.93063583815029
2005-12-05,27.34,1.73,15.803468208092486
2005-12-06,27.19,1.73,15.716763005780347
2005-12-07,26.97,1.73,15.589595375722542
2005-12-08,27.12,1.73,15.676300578034683
2005-12-09,27.5,1.73,15.895953757225433
2005-12-12,27.67,1.73,15.994219653179192
2005-12-13,27.93,1.73,16.14450867052023
2005-12-14,27.99,1.73,16.179190751445088
2005-12-15,27.91,1.73,16.13294797687861
2005-12-16,27.75,1.73,16.040462427745666
2005-12-19,27.42,1.73,15.84971098265896
2005-12-20,27.28,1.73,15.768786127167632
2005-12-21,27.34,1.73,15.803468208092486
2005-12-22,27.28,1.73,15.768786127167632
2005-12-23,27.37,1.73,15.820809248554914
2005-12-27,27.25,1.73,15.751445086705202
2005-12-28,27.35,1.73,15.809248554913296
2005-12-29,27.35,1.73,15.809248554913296
2005-12-30,27.14,1.73,15.6878612716763
2006-01-03,27.81,1.73,16.07514450867052
2006-01-04,28.29,1.73,16.352601156069365
2006-01-05,28.15,1.73,16.271676300578033
2006-01-06,28.62,1.73,16.54335260115607
2006-01-09,29.02,1.73,16.77456647398844
2006-01-10,29.03,1.73,16.78034682080925
2006-01-11,29.23,1.73,16.895953757225435
2006-01-12,28.94,1.73,16.728323699421967
2006-01-13,28.96,1.73,16.739884393063583
2006-01-17,28.92,1.73,16.716763005780347
2006-01-18,29.05,1.73,16.791907514450866
2006-01-19,29.46,1.73,17.028901734104046
2006-01-20,29.05,1.73,16.791907514450866
2006-01-23,29.03,1.73,16.78034682080925
2006-01-24,29.28,1.73,16.92485549132948
2006-01-25,29.34,1.73,16.959537572254334
2006-01-26,29.34,1.73,16.959537572254334
2006-01-27,30.23,1.73,17.47398843930636
2006-01-30,31.0,1.73,17.91907514450867
2006-01-31,30.79,1.73,17.797687861271676
2006-02-01,30.9,1.73,17.86127167630058
2006-02-02,30.91,1.73,17.86705202312139
2006-02-03,30.9,1.73,17.86127167630058
2006-02-06,31.0,1.73,17.91907514450867
2006-02-07,30.3,1.73,17.514450867052023
2006-02-08,30.35,1.73,17.54335260115607
2006-02-09,30.64,1.73,17.710982658959537
2006-02-10,30.59,1.73,17.68208092485549
2006-02-13,30.78,1.73,17.79190751445087
2006-02-14,31.29,1.73,18.08670520231214
2006-02-15,31.55,1.73,18.23699421965318
2006-02-16,31.63,1.73,18.283236994219653
2006-02-17,31.43,1.73,18.167630057803468
2006-02-21,31.35,1.73,18.121387283236995
2006-02-22,31.88,1.73,18.427745664739884
2006-02-23,32.27,1.73,18.653179190751448
2006-02-24,32.4,1.73,18.728323699421964
2006-02-27,32.67,1.73,18.884393063583815
2006-02-28,32.14,1.73,18.578034682080926
2006-03-01,32.42,1.73,18.739884393063583
2006-03-02,32.38,1.73,18.716763005780347
2006-03-03,32.22,1.73,18.6242774566474
2006-03-06,31.71,1.73,18.32947976878613
2006-03-07,31.73,2.34,13.559829059829061
2006-03-08,31.39,2.34,13.414529914529915
2006-03-09,31.34,2.34,13.393162393162394
2006-03-10,31.31,2.34,13.38034188034188
2006-03-13,31.26,2.34,13.358974358974361
2006-03-14,31.65,2.34,13.525641025641026
2006-03-15,31.96,2.34,13.65811965811966
2006-03-16,31.96,2.34,13.65811965811966
2006-03-17,32.17,2.34,13.747863247863249
2006-03-20,32.16,2.34,13.743589743589743
2006-03-21,31.84,2.34,13.606837606837608
2006-03-22,32.51,2.34,13.893162393162394
2006-03-23,32.55,2.34,13.91025641025641
2006-03-24,32.88,2.34,14.051282051282053
2006-03-27,32.84,2.34,14.034188034188036
2006-03-28,32.46,2.34,13.871794871794872
2006-03-29,32.53,2.34,13.901709401709404
2006-03-30,32.53,2.34,13.901709401709404
2006-03-31,32.55,2.34,13.91025641025641
2006-04-03,32.4,2.34,13.846153846153847
2006-04-04,32.64,2.34,13.94871794871795
2006-04-05,32.93,2.34,14.072649572649574
2006-04-06,32.5,2.34,13.88888888888889
2006-04-07,32.09,2.34,13.713675213675216
2006-04-10,32.02,2.34,13.683760683760687
2006-04-11,31.74,2.34,13.564102564102564
2006-04-12,31.66,2.34,13.529914529914532
2006-04-13,31.54,2.34,13.478632478632479
2006-04-17,31.45,2.34,13.44017094017094
2006-04-18,32.79,2.34,14.012820512820513
2006-04-19,32.69,2.34,13.97008547008547
2006-04-20,33.11,2.34,14.14957264957265
2006-04-21,33.32,2.34,14.23931623931624
2006-04-24,33.23,2.34,14.2008547008547
2006-04-25,32.85,2.34,14.03846153846154
2006-04-26,33.08,2.34,14.136752136752136
2006-04-27,32.59,0.66,49.37878787878788
2006-04-28,33.35,0.66,50.53030303030303
2006-05-01,33.45,0.66,50.68181818181819
2006-05-02,33.68,0.66,51.030303030303024
2006-05-03,33.73,0.66,51.1060606060606
2006-05-04,33.66,0.66,50.99999999999999
2006-05-05,33.91,0.66,51.37878787878787
2006-05-08,34.13,0.66,51.71212121212121
2006-05-09,34.19,0.66,51.8030303030303
2006-05-10,34.58,0.66,52.39393939393939
2006-05-11,34.38,0.66,52.09090909090909
2006-05-12,33.66,0.66,50.99999999999999
2006-05-15,33.41,0.66,50.62121212121211
2006-05-16,33.56,0.66,50.84848484848485
2006-05-17,32.63,0.66,49.43939393939394
2006-05-18,32.4,0.66,49.090909090909086
2006-05-19,32.63,0.66,49.43939393939394
2006-05-22,32.02,0.66,48.515151515151516
2006-05-23,32.04,0.66,48.54545454545454
2006-05-24,32.4,0.66,49.090909090909086
2006-05-25,32.57,0.66,49.348484848484844
2006-05-26,32.79,0.66,49.68181818181818
2006-05-30,32.54,0.66,49.3030303030303
2006-05-31,32.74,0.66,49.60606060606061
2006-06-01,32.89,0.66,49.83333333333333
2006-06-02,32.95,0.66,49.92424242424243
2006-06-05,32.12,0.66,48.66666666666666
2006-06-06,31.53,0.66,47.77272727272727
2006-06-07,31.26,0.66,47.36363636363637
2006-06-08,30.69,0.66,46.5
2006-06-09,30.73,0.66,46.56060606060606
2006-06-12,30.17,0.66,45.71212121212121
2006-06-13,30.32,0.66,45.93939393939394
2006-06-14,30.24,0.66,45.81818181818181
2006-06-15,30.87,0.66,46.77272727272727
2006-06-16,30.75,0.66,46.590909090909086
2006-06-19,30.7,0.66,46.51515151515151
2006-06-20,30.71,0.66,46.53030303030303
2006-06-21,31.55,0.66,47.803030303030305
2006-06-22,31.64,0.66,47.93939393939394
2006-06-23,31.47,0.66,47.68181818181818
2006-06-26,31.62,0.66,47.90909090909091
2006-06-27,31.61,0.66,47.89393939393939
2006-06-28,31.78,0.66,48.15151515151515
2006-06-29,32.93,0.66,49.89393939393939
2006-06-30,33.13,0.66,50.196969696969695
2006-07-03,33.23,0.66,50.348484848484844
2006-07-05,33.2,0.66,50.303030303030305
2006-07-06,33.11,0.66,50.166666666666664
2006-07-07,32.69,0.66,49.530303030303024
2006-07-10,32.44,0.66,49.15151515151515
2006-07-11,32.5,0.66,49.24242424242424
2006-07-12,31.94,0.66,48.39393939393939
2006-07-13,31.68,0.66,48.0
2006-07-14,30.75,0.66,46.590909090909086
2006-07-17,30.61,0.66,46.378787878787875
2006-07-18,30.71,0.66,46.53030303030303
2006-07-19,31.89,0.66,48.31818181818182
2006-07-20,30.91,0.66,46.83333333333333
2006-07-21,30.56,0.66,46.3030303030303
2006-07-24,31.21,0.66,47.28787878787879
2006-07-25,31.04,1.42,21.859154929577464
2006-07-26,31.06,1.42,21.87323943661972
2006-07-27,31.13,1.42,21.922535211267608
2006-07-28,31.72,1.42,22.338028169014084
2006-07-31,31.6,1.42,22.253521126760564
2006-08-01,31.28,1.42,22.028169014084508
2006-08-02,31.73,1.42,22.345070422535212
2006-08-03,31.87,1.42,22.443661971830988
2006-08-04,31.85,1.42,22.429577464788736
2006-08-07,31.78,1.42,22.380281690140848
2006-08-08,31.15,1.42,21.93661971830986
2006-08-09,30.64,1.42,21.577464788732396
2006-08-10,30.88,1.42,21.746478873239436
2006-08-11,30.71,1.42,21.626760563380284
2006-08-14,30.71,1.42,21.626760563380284
2006-08-15,31.56,1.42,22.225352112676056
2006-08-16,32.44,1.42,22.845070422535212
2006-08-17,32.51,1.42,22.8943661971831
2006-08-18,32.32,1.42,22.760563380281692
2006-08-21,32.05,1.42,22.570422535211268
2006-08-22,32.06,1.42,22.577464788732396
2006-08-23,31.92,1.42,22.478873239436624
2006-08-24,31.81,1.42,22.401408450704224
2006-08-25,31.65,1.42,22.288732394366196
2006-08-28,31.97,1.42,22.514084507042252
2006-08-29,32.07,1.42,22.584507042253524
2006-08-30,32.18,1.42,22.661971830985916
2006-08-31,32.59,1.42,22.950704225352116
2006-09-01,32.68,1.42,23.014084507042256
2006-09-05,32.58,1.42,22.943661971830984
2006-09-06,32.14,1.42,22.63380281690141
2006-09-07,31.63,1.42,22.274647887323944
2006-09-08,31.79,1.42,22.387323943661972
2006-09-11,31.68,1.42,22.30985915492958
2006-09-12,31.8,1.42,22.3943661971831
2006-09-13,31.99,1.42,22.528169014084508
2006-09-14,31.89,1.42,22.45774647887324
2006-09-15,31.98,1.42,22.52112676056338
2006-09-18,32.29,1.42,22.73943661971831
2006-09-19,31.83,1.42,22.41549295774648
2006-09-20,32.02,1.42,22.54929577464789
2006-09-21,31.55,1.42,22.21830985915493
2006-09-22,31.21,1.42,21.97887323943662
2006-09-25,31.58,1.42,22.239436619718308
2006-09-26,31.85,1.42,22.429577464788736
2006-09-27,32.18,1.42,22.661971830985916
2006-09-28,32.09,1.42,22.59859154929578
2006-09-29,31.8,1.42,22.3943661971831
2006-10-02,31.73,1.42,22.345070422535212
2006-10-03,31.59,1.42,22.246478873239436
2006-10-04,31.51,1.42,22.190140845070424
2006-10-05,32.27,1.42,22.72535211267606
2006-10-06,32.36,1.42,22.7887323943662
2006-10-09,32.81,1.42,23.105633802816904
2006-10-10,32.49,1.42,22.880281690140848
2006-10-11,32.52,1.42,22.901408450704228
2006-10-12,33.31,1.42,23.457746478873243
2006-10-13,33.46,1.42,23.563380281690144
2006-10-16,34.05,1.42,23.97887323943662
2006-10-17,34.04,1.42,23.971830985915492
2006-10-18,34.05,1.42,23.97887323943662
2006-10-19,33.97,1.42,23.922535211267608
2006-10-20,34.02,1.42,23.957746478873243
2006-10-23,34.2,1.42,24.084507042253524
2006-10-24,34.12,2.19,15.579908675799086
2006-10-25,31.97,2.19,14.598173515981735
2006-10-26,32.31,2.19,14.753424657534248
2006-10-27,32.16,2.19,14.684931506849313
2006-10-30,32.04,2.19,14.63013698630137
2006-10-31,31.84,2.19,14.538812785388128
2006-11-01,31.84,2.19,14.538812785388128
2006-11-02,31.85,2.19,14.543378995433791
2006-11-03,31.7,2.19,14.474885844748858
2006-11-06,31.79,2.19,14.515981735159817
2006-11-07,32.26,2.19,14.730593607305936
2006-11-08,32.75,2.19,14.954337899543379
2006-11-09,32.97,2.19,15.054794520547945
2006-11-10,33.4,2.19,15.251141552511415
2006-11-13,33.46,2.19,15.278538812785389
2006-11-14,33.68,2.19,15.378995433789955
2006-11-15,33.8,2.19,15.433789954337898
2006-11-16,33.67,2.19,15.374429223744293
2006-11-17,33.55,2.19,15.319634703196346
2006-11-20,33.5,2.19,15.296803652968038
2006-11-21,33.85,2.19,15.45662100456621
2006-11-22,34.19,2.19,15.61187214611872
2006-11-24,34.12,2.19,15.579908675799086
2006-11-27,33.28,2.19,15.196347031963471
2006-11-28,32.77,2.19,14.963470319634705
2006-11-29,33.4,2.19,15.251141552511415
2006-11-30,33.72,2.19,15.397260273972602
2006-12-01,32.94,2.19,15.041095890410958
2006-12-04,33.55,2.19,15.319634703196346
2006-12-05,33.47,2.19,15.28310502283105
2006-12-06,33.45,2.19,15.273972602739727
2006-12-07,33.35,2.19,15.228310502283106
2006-12-08,33.28,2.19,15.196347031963471
2006-12-11,33.22,2.19,15.168949771689498
2006-12-12,32.96,2.19,15.050228310502284
2006-12-13,32.92,2.19,15.031963470319635
2006-12-14,33.03,2.19,15.082191780821919
2006-12-15,33.2,2.19,15.159817351598175
2006-12-18,33.03,2.19,15.082191780821919
2006-12-19,33.07,2.19,15.100456621004566
2006-12-20,32.96,2.19,15.050228310502284
2006-12-21,32.76,2.19,14.95890410958904
2006-12-22,32.65,2.19,14.908675799086758
2006-12-26,32.75,2.19,14.954337899543379
2006-12-27,33.14,2.19,15.132420091324201
2006-12-28,32.95,2.19,15.045662100456623
2006-12-29,32.86,2.19,15.004566210045661
2007-01-03,32.71,2.19,14.936073059360732
2007-01-04,32.85,2.19,15.000000000000002
2007-01-05,32.44,2.19,14.812785388127853
2007-01-08,32.48,2.19,14.8310502283105
2007-01-09,32.64,2.19,14.904109589041097
2007-01-10,32.54,2.19,14.858447488584474
2007-01-11,32.8,2.19,14.977168949771688
2007-01-12,32.92,2.19,15.031963470319635
2007-01-16,32.69,2.19,14.926940639269406
2007-01-17,32.5,2.19,14.840182648401827
2007-01-18,32.46,2.19,14.82191780821918
2007-01-19,32.77,2.19,14.963470319634705
2007-01-22,32.37,2.19,14.780821917808218
2007-01-23,32.55,2.19,14.863013698630136
2007-01-24,32.62,2.19,14.89497716894977
2007-01-25,32.04,2.19,14.63013698630137
2007-01-26,31.82,2.19,14.529680365296803
2007-01-29,31.97,2.19,14.598173515981735
2007-01-30,32.17,2.19,14.689497716894978
2007-01-31,33.25,2.19,15.182648401826484
2007-02-01,33.93,2.19,15.493150684931507
2007-02-02,33.7,2.19,15.38812785388128
2007-02-05,33.94,2.19,15.497716894977168
2007-02-06,33.8,2.19,15.433789954337898
2007-02-07,33.99,2.19,15.52054794520548
2007-02-08,33.91,2.19,15.48401826484018
2007-02-09,33.68,2.19,15.378995433789955
2007-02-12,33.79,2.19,15.429223744292237
2007-02-13,33.79,2.19,15.429223744292237
2007-02-14,33.91,2.19,15.48401826484018
2007-02-15,33.81,2.19,15.438356164383563
2007-02-16,33.54,2.19,15.315068493150685
