date,CHD,CHD_EPS,PE Ratio
2016-05-23,48.88,0.43,113.67441860465117
2016-05-24,48.95,0.43,113.83720930232559
2016-05-25,48.67,0.43,113.18604651162791
2016-05-26,49.1,0.43,114.18604651162791
2016-05-27,49.08,0.43,114.13953488372093
2016-05-31,49.24,0.43,114.51162790697676
2016-06-01,49.47,0.43,115.04651162790698
2016-06-02,49.62,0.43,115.3953488372093
2016-06-03,49.44,0.43,114.9767441860465
2016-06-06,49.31,0.43,114.67441860465117
2016-06-07,49.56,0.43,115.25581395348838
2016-06-08,49.44,0.43,114.9767441860465
2016-06-09,49.92,0.43,116.09302325581396
2016-06-10,49.94,0.43,116.13953488372093
2016-06-13,49.57,0.43,115.27906976744187
2016-06-14,49.85,0.43,115.93023255813954
2016-06-15,49.45,0.43,115.00000000000001
2016-06-16,49.7,0.43,115.58139534883722
2016-06-17,49.29,0.43,114.62790697674419
2016-06-20,49.62,0.43,115.3953488372093
2016-06-21,49.83,0.43,115.88372093023256
2016-06-22,50.12,0.43,116.55813953488372
2016-06-23,50.26,0.43,116.88372093023256
2016-06-24,49.09,0.43,114.16279069767442
2016-06-27,49.37,0.43,114.81395348837209
2016-06-28,49.99,0.43,116.25581395348838
2016-06-29,49.96,0.43,116.18604651162791
2016-06-30,51.45,0.43,119.65116279069768
2016-07-01,51.15,0.43,118.95348837209302
2016-07-05,51.67,0.43,120.16279069767442
2016-07-06,50.65,0.43,117.79069767441861
2016-07-07,50.33,0.43,117.04651162790698
2016-07-08,50.65,0.43,117.79069767441861
2016-07-11,50.85,0.43,118.25581395348837
2016-07-12,49.79,0.43,115.79069767441861
2016-07-13,49.99,0.43,116.25581395348838
2016-07-14,49.98,0.43,116.23255813953487
2016-07-15,50.15,0.43,116.62790697674419
2016-07-18,49.92,0.43,116.09302325581396
2016-07-19,50.36,0.43,117.11627906976744
2016-07-20,49.81,0.43,115.83720930232559
2016-07-21,49.7,0.43,115.58139534883722
2016-07-22,50.15,0.43,116.62790697674419
2016-07-25,50.18,0.43,116.69767441860465
2016-07-26,49.42,0.43,114.93023255813954
2016-07-27,48.88,0.43,113.67441860465117
2016-07-28,49.26,0.43,114.55813953488372
2016-07-29,49.12,0.43,114.23255813953487
2016-08-01,49.6,0.43,115.34883720930233
2016-08-02,49.08,0.43,114.13953488372093
2016-08-03,48.81,0.43,113.51162790697676
2016-08-04,50.59,0.43,117.65116279069768
2016-08-05,50.26,0.43,116.88372093023256
2016-08-08,50.04,0.43,116.37209302325581
2016-08-09,50.47,0.43,117.37209302325581
2016-08-10,50.71,0.43,117.93023255813954
2016-08-11,50.16,0.43,116.65116279069767
2016-08-12,50.24,0.43,116.83720930232559
2016-08-15,50.01,0.43,116.30232558139535
2016-08-16,49.65,0.43,115.46511627906976
2016-08-17,49.62,0.43,115.3953488372093
2016-08-18,49.97,0.43,116.20930232558139
2016-08-19,49.71,0.43,115.6046511627907
2016-08-22,49.92,0.43,116.09302325581396
2016-08-23,49.86,0.43,115.95348837209302
2016-08-24,49.58,0.43,115.30232558139535
2016-08-25,49.85,0.43,115.93023255813954
2016-08-26,49.55,0.43,115.23255813953487
2016-08-29,50.0,0.43,116.27906976744187
2016-08-30,49.72,0.43,115.62790697674419
2016-08-31,49.71,0.43,115.6046511627907
2016-09-01,49.88,0.43,116.00000000000001
2016-09-02,49.97,0.43,116.20930232558139
2016-09-06,50.31,0.43,117.0
2016-09-07,49.13,0.43,114.25581395348838
2016-09-08,48.5,0.43,112.79069767441861
2016-09-09,47.39,0.43,110.2093023255814
2016-09-12,47.54,0.43,110.55813953488372
2016-09-13,46.96,0.43,109.2093023255814
2016-09-14,46.81,0.43,108.86046511627907
2016-09-15,47.11,0.43,109.55813953488372
2016-09-16,46.8,0.43,108.83720930232558
2016-09-19,46.94,0.43,109.16279069767441
2016-09-20,47.42,0.43,110.27906976744187
2016-09-21,47.85,0.43,111.27906976744187
2016-09-22,48.8,0.43,113.48837209302324
2016-09-23,48.14,0.43,111.95348837209302
2016-09-26,47.99,0.43,111.6046511627907
2016-09-27,47.95,0.43,111.51162790697676
2016-09-28,48.33,0.43,112.3953488372093
2016-09-29,47.56,0.43,110.6046511627907
2016-09-30,47.92,0.43,111.44186046511628
2016-10-03,47.0,0.43,109.30232558139535
2016-10-04,46.24,0.43,107.53488372093024
2016-10-05,46.26,0.43,107.5813953488372
2016-10-06,46.41,0.43,107.93023255813952
2016-10-07,46.92,0.43,109.11627906976744
2016-10-10,47.01,0.43,109.32558139534883
2016-10-11,46.97,0.43,109.23255813953489
2016-10-12,47.84,0.43,111.25581395348838
2016-10-13,47.78,0.43,111.11627906976744
2016-10-14,47.92,0.43,111.44186046511628
2016-10-17,48.28,0.43,112.27906976744187
2016-10-18,48.2,0.43,112.09302325581396
2016-10-19,47.74,0.43,111.0232558139535
2016-10-20,47.49,0.43,110.44186046511629
2016-10-21,47.51,0.43,110.48837209302326
2016-10-24,47.33,0.43,110.06976744186046
2016-10-25,48.11,0.43,111.88372093023256
2016-10-26,47.83,0.43,111.23255813953489
2016-10-27,47.73,0.43,111.0
2016-10-28,48.24,0.43,112.18604651162791
2016-10-31,48.26,0.43,112.23255813953489
2016-11-01,47.59,0.43,110.67441860465117
2016-11-02,47.25,0.43,109.88372093023256
2016-11-03,44.12,0.47,93.87234042553192
2016-11-04,43.78,0.47,93.14893617021278
2016-11-07,44.43,0.47,94.53191489361703
2016-11-08,45.84,0.47,97.53191489361703
2016-11-09,45.54,0.47,96.8936170212766
2016-11-10,43.39,0.47,92.31914893617022
2016-11-11,43.71,0.47,93.0
2016-11-14,43.92,0.47,93.4468085106383
2016-11-15,44.57,0.47,94.82978723404256
2016-11-16,44.61,0.47,94.91489361702128
2016-11-17,44.43,0.47,94.53191489361703
2016-11-18,44.79,0.47,95.29787234042554
2016-11-21,44.82,0.47,95.36170212765958
2016-11-22,44.86,0.47,95.4468085106383
2016-11-23,44.66,0.47,95.02127659574468
2016-11-25,45.06,0.47,95.87234042553193
2016-11-28,44.86,0.47,95.4468085106383
2016-11-29,44.84,0.47,95.40425531914894
2016-11-30,43.79,0.47,93.17021276595744
2016-12-01,42.77,0.47,91.00000000000001
2016-12-02,43.41,0.47,92.36170212765957
2016-12-05,44.16,0.47,93.95744680851064
2016-12-06,44.75,0.47,95.21276595744682
2016-12-07,44.88,0.47,95.48936170212767
2016-12-08,43.79,0.47,93.17021276595744
2016-12-09,44.32,0.47,94.29787234042554
2016-12-12,44.47,0.47,94.61702127659575
2016-12-13,44.33,0.47,94.31914893617021
2016-12-14,44.75,0.47,95.21276595744682
2016-12-15,44.85,0.47,95.42553191489363
2016-12-16,44.96,0.47,95.65957446808511
2016-12-19,44.63,0.47,94.95744680851065
2016-12-20,44.74,0.47,95.19148936170214
2016-12-21,44.57,0.47,94.82978723404256
2016-12-22,44.51,0.47,94.70212765957447
2016-12-23,44.72,0.47,95.14893617021276
2016-12-27,45.03,0.47,95.80851063829788
2016-12-28,44.15,0.47,93.93617021276596
2016-12-29,44.82,0.47,95.36170212765958
2016-12-30,44.19,0.47,94.02127659574468
2017-01-03,44.34,0.47,94.3404255319149
2017-01-04,44.7,0.47,95.10638297872342
2017-01-05,44.89,0.47,95.51063829787235
2017-01-06,44.87,0.47,95.46808510638297
2017-01-09,44.3,0.47,94.25531914893617
2017-01-10,43.58,0.47,92.72340425531915
2017-01-11,43.56,0.47,92.68085106382979
2017-01-12,43.47,0.47,92.48936170212767
2017-01-13,43.78,0.47,93.14893617021278
2017-01-17,44.52,0.47,94.72340425531917
2017-01-18,44.74,0.47,95.19148936170214
2017-01-19,44.93,0.47,95.59574468085107
2017-01-20,45.55,0.47,96.91489361702128
2017-01-23,45.53,0.47,96.87234042553192
2017-01-24,46.09,0.47,98.06382978723406
2017-01-25,46.23,0.47,98.36170212765957
2017-01-26,46.1,0.47,98.08510638297874
2017-01-27,45.34,0.47,96.46808510638299
2017-01-30,45.31,0.47,96.40425531914894
2017-01-31,45.22,0.47,96.2127659574468
2017-02-01,45.25,0.47,96.27659574468086
2017-02-02,45.53,0.47,96.87234042553192
2017-02-03,45.81,0.47,97.46808510638299
2017-02-06,45.45,0.47,96.70212765957449
2017-02-07,47.27,0.47,100.57446808510639
2017-02-08,47.83,0.47,101.76595744680851
2017-02-09,48.07,0.47,102.27659574468086
2017-02-10,48.24,0.47,102.63829787234043
2017-02-13,48.42,0.47,103.0212765957447
2017-02-14,48.53,0.47,103.25531914893618
2017-02-15,48.79,0.47,103.80851063829788
2017-02-16,48.93,0.47,104.1063829787234
2017-02-17,49.7,0.47,105.74468085106385
2017-02-21,49.61,0.47,105.55319148936171
2017-02-22,49.69,0.47,105.72340425531915
2017-02-23,49.62,0.47,105.57446808510639
2017-02-24,49.53,0.42,117.92857142857143
2017-02-27,49.56,0.42,118.00000000000001
2017-02-28,49.84,0.42,118.66666666666669
2017-03-01,50.23,0.42,119.59523809523809
2017-03-02,50.19,0.42,119.5
2017-03-03,49.85,0.42,118.6904761904762
2017-03-06,49.67,0.42,118.26190476190477
2017-03-07,49.55,0.42,117.97619047619047
2017-03-08,49.51,0.42,117.88095238095238
2017-03-09,49.63,0.42,118.16666666666667
2017-03-10,50.03,0.42,119.11904761904762
2017-03-13,49.85,0.42,118.6904761904762
2017-03-14,49.75,0.42,118.45238095238096
2017-03-15,50.18,0.42,119.47619047619048
2017-03-16,50.11,0.42,119.30952380952381
2017-03-17,50.1,0.42,119.28571428571429
2017-03-20,50.19,0.42,119.5
2017-03-21,50.34,0.42,119.85714285714288
2017-03-22,50.28,0.42,119.71428571428572
2017-03-23,50.34,0.42,119.85714285714288
2017-03-24,50.22,0.42,119.57142857142857
2017-03-27,50.28,0.42,119.71428571428572
2017-03-28,50.26,0.42,119.66666666666667
2017-03-29,50.04,0.42,119.14285714285714
2017-03-30,50.03,0.42,119.11904761904762
2017-03-31,49.87,0.42,118.73809523809524
2017-04-03,49.89,0.42,118.78571428571429
2017-04-04,49.75,0.42,118.45238095238096
2017-04-05,49.57,0.42,118.02380952380953
2017-04-06,49.76,0.42,118.47619047619048
2017-04-07,49.55,0.42,117.97619047619047
2017-04-10,49.88,0.42,118.76190476190477
2017-04-11,50.01,0.42,119.07142857142857
2017-04-12,50.02,0.42,119.0952380952381
2017-04-13,49.8,0.42,118.57142857142857
2017-04-17,50.34,0.42,119.85714285714288
2017-04-18,50.7,0.42,120.71428571428572
2017-04-19,50.65,0.42,120.5952380952381
2017-04-20,50.27,0.42,119.6904761904762
2017-04-21,50.25,0.42,119.64285714285715
2017-04-24,50.39,0.42,119.97619047619048
2017-04-25,50.3,0.42,119.76190476190476
2017-04-26,49.79,0.42,118.54761904761905
2017-04-27,49.78,0.42,118.52380952380953
2017-04-28,49.53,0.42,117.92857142857143
2017-05-01,49.32,0.42,117.42857142857143
2017-05-02,48.83,0.42,116.26190476190476
2017-05-03,48.75,0.42,116.07142857142857
2017-05-04,50.85,0.51,99.70588235294117
2017-05-05,50.78,0.51,99.56862745098039
2017-05-08,50.62,0.51,99.25490196078431
2017-05-09,50.29,0.51,98.6078431372549
2017-05-10,50.87,0.51,99.74509803921568
2017-05-11,50.67,0.51,99.3529411764706
2017-05-12,50.2,0.51,98.43137254901961
2017-05-15,50.25,0.51,98.52941176470588
2017-05-16,49.48,0.51,97.01960784313725
2017-05-17,49.71,0.51,97.47058823529412
2017-05-18,49.68,0.51,97.41176470588235
2017-05-19,49.74,0.51,97.52941176470588
2017-05-22,50.02,0.51,98.07843137254902
2017-05-23,50.31,0.51,98.64705882352942
2017-05-24,50.73,0.51,99.47058823529412
2017-05-25,51.2,0.51,100.3921568627451
2017-05-26,51.1,0.51,100.19607843137256
2017-05-30,51.53,0.51,101.03921568627452
2017-05-31,51.66,0.51,101.29411764705881
2017-06-01,52.25,0.51,102.45098039215686
2017-06-02,52.57,0.51,103.07843137254902
2017-06-05,52.62,0.51,103.17647058823529
2017-06-06,52.82,0.51,103.56862745098039
2017-06-07,53.26,0.51,104.4313725490196
2017-06-08,52.82,0.51,103.56862745098039
2017-06-09,53.0,0.51,103.92156862745098
2017-06-12,52.9,0.51,103.72549019607843
2017-06-13,52.8,0.51,103.52941176470587
2017-06-14,53.18,0.51,104.27450980392156
2017-06-15,53.55,0.51,104.99999999999999
2017-06-16,53.2,0.51,104.31372549019608
2017-06-19,53.75,0.51,105.3921568627451
2017-06-20,53.53,0.51,104.9607843137255
2017-06-21,53.02,0.51,103.9607843137255
2017-06-22,52.84,0.51,103.6078431372549
2017-06-23,53.04,0.51,104.0
2017-06-26,53.09,0.51,104.09803921568628
2017-06-27,52.68,0.51,103.29411764705883
2017-06-28,52.58,0.51,103.09803921568627
2017-06-29,51.81,0.51,101.58823529411765
2017-06-30,51.88,0.51,101.72549019607844
2017-07-03,52.02,0.51,102.0
2017-07-05,51.78,0.51,101.52941176470588
2017-07-06,51.95,0.51,101.86274509803921
2017-07-07,52.0,0.51,101.96078431372548
2017-07-10,52.31,0.51,102.5686274509804
2017-07-11,52.18,0.51,102.31372549019608
2017-07-12,51.9,0.51,101.76470588235294
2017-07-13,52.0,0.51,101.96078431372548
2017-07-14,52.62,0.51,103.17647058823529
2017-07-17,53.33,0.51,104.56862745098039
2017-07-18,53.63,0.51,105.15686274509804
2017-07-19,52.95,0.51,103.82352941176471
2017-07-20,52.99,0.51,103.90196078431373
2017-07-21,53.26,0.51,104.4313725490196
2017-07-24,52.8,0.51,103.52941176470587
2017-07-25,53.33,0.51,104.56862745098039
2017-07-26,53.67,0.51,105.23529411764706
2017-07-27,53.8,0.51,105.49019607843137
2017-07-28,53.3,0.51,104.50980392156862
2017-07-31,53.35,0.51,104.6078431372549
2017-08-01,53.01,0.51,103.94117647058823
2017-08-02,52.73,0.51,103.3921568627451
2017-08-03,51.77,0.29,178.51724137931038
2017-08-04,50.39,0.29,173.75862068965517
2017-08-07,50.29,0.29,173.41379310344828
2017-08-08,49.7,0.29,171.37931034482762
2017-08-09,49.92,0.29,172.1379310344828
2017-08-10,49.58,0.29,170.9655172413793
2017-08-11,49.62,0.29,171.10344827586206
2017-08-14,49.98,0.29,172.3448275862069
2017-08-15,49.77,0.29,171.62068965517244
2017-08-16,50.27,0.29,173.34482758620692
2017-08-17,49.85,0.29,171.89655172413794
2017-08-18,50.05,0.29,172.58620689655172
2017-08-21,50.4,0.29,173.79310344827587
2017-08-22,50.37,0.29,173.6896551724138
2017-08-23,50.05,0.29,172.58620689655172
2017-08-24,49.6,0.29,171.0344827586207
2017-08-25,49.74,0.29,171.51724137931038
2017-08-28,49.74,0.29,171.51724137931038
2017-08-29,49.52,0.29,170.7586206896552
2017-08-30,49.6,0.29,171.0344827586207
2017-08-31,50.17,0.29,173.00000000000003
2017-09-01,50.21,0.29,173.13793103448276
2017-09-05,50.39,0.29,173.75862068965517
2017-09-06,49.82,0.29,171.79310344827587
2017-09-07,49.48,0.29,170.6206896551724
2017-09-08,49.12,0.29,169.3793103448276
2017-09-11,49.62,0.29,171.10344827586206
2017-09-12,49.43,0.29,170.44827586206898
2017-09-13,49.28,0.29,169.93103448275863
2017-09-14,49.66,0.29,171.24137931034483
2017-09-15,50.43,0.29,173.89655172413794
2017-09-18,50.61,0.29,174.51724137931035
2017-09-19,50.57,0.29,174.3793103448276
2017-09-20,49.69,0.29,171.3448275862069
2017-09-21,48.49,0.29,167.20689655172416
2017-09-22,48.61,0.29,167.6206896551724
2017-09-25,48.47,0.29,167.13793103448276
2017-09-26,48.74,0.29,168.0689655172414
2017-09-27,48.04,0.29,165.6551724137931
2017-09-28,48.12,0.29,165.93103448275863
2017-09-29,48.45,0.29,167.0689655172414
2017-10-02,47.93,0.29,165.27586206896552
2017-10-03,47.36,0.29,163.31034482758622
2017-10-04,47.64,0.29,164.27586206896552
2017-10-05,47.93,0.29,165.27586206896552
2017-10-06,47.45,0.29,163.62068965517244
2017-10-09,47.02,0.29,162.1379310344828
2017-10-10,47.38,0.29,163.37931034482762
2017-10-11,47.4,0.29,163.44827586206898
2017-10-12,47.72,0.29,164.55172413793105
2017-10-13,47.96,0.29,165.3793103448276
2017-10-16,47.86,0.29,165.0344827586207
2017-10-17,47.7,0.29,164.48275862068968
2017-10-18,47.41,0.29,163.48275862068965
2017-10-19,47.28,0.29,163.0344827586207
2017-10-20,46.18,0.29,159.24137931034483
2017-10-23,46.19,0.29,159.27586206896552
2017-10-24,45.72,0.29,157.6551724137931
2017-10-25,45.76,0.29,157.79310344827587
2017-10-26,45.76,0.29,157.79310344827587
2017-10-27,45.32,0.29,156.27586206896552
2017-10-30,44.81,0.29,154.51724137931038
2017-10-31,45.17,0.29,155.7586206896552
2017-11-01,46.18,0.29,159.24137931034483
2017-11-02,45.43,0.52,87.36538461538461
2017-11-03,43.92,0.52,84.46153846153847
2017-11-06,43.32,0.52,83.3076923076923
2017-11-07,43.76,0.52,84.15384615384615
2017-11-08,44.45,0.52,85.48076923076923
2017-11-09,44.0,0.52,84.61538461538461
2017-11-10,44.75,0.52,86.0576923076923
2017-11-13,45.54,0.52,87.57692307692307
2017-11-14,45.74,0.52,87.96153846153847
2017-11-15,44.41,0.52,85.40384615384615
2017-11-16,45.14,0.52,86.8076923076923
2017-11-17,44.75,0.52,86.0576923076923
2017-11-20,44.68,0.52,85.92307692307692
2017-11-21,44.8,0.52,86.15384615384615
2017-11-22,44.76,0.52,86.07692307692307
2017-11-24,44.82,0.52,86.1923076923077
2017-11-27,45.1,0.52,86.73076923076923
2017-11-28,45.65,0.52,87.78846153846153
2017-11-29,46.79,0.52,89.98076923076923
2017-11-30,47.09,0.52,90.5576923076923
2017-12-01,46.84,0.52,90.07692307692308
2017-12-04,48.35,0.52,92.98076923076923
2017-12-05,48.28,0.52,92.84615384615384
2017-12-06,47.79,0.52,91.90384615384615
2017-12-07,48.13,0.52,92.5576923076923
2017-12-08,48.4,0.52,93.07692307692307
2017-12-11,47.96,0.52,92.23076923076923
2017-12-12,48.39,0.52,93.0576923076923
2017-12-13,48.13,0.52,92.5576923076923
2017-12-14,48.46,0.52,93.1923076923077
2017-12-15,49.06,0.52,94.34615384615385
2017-12-18,49.26,0.52,94.73076923076923
2017-12-19,49.22,0.52,94.65384615384615
2017-12-20,49.48,0.52,95.15384615384615
2017-12-21,49.5,0.52,95.1923076923077
2017-12-22,50.05,0.52,96.24999999999999
2017-12-26,50.16,0.52,96.46153846153845
2017-12-27,50.06,0.52,96.26923076923077
2017-12-28,50.18,0.52,96.5
2017-12-29,50.17,0.52,96.48076923076923
2018-01-02,49.43,0.52,95.0576923076923
2018-01-03,49.11,0.52,94.4423076923077
2018-01-04,49.94,0.52,96.03846153846153
2018-01-05,50.07,0.52,96.28846153846153
2018-01-08,50.44,0.52,96.99999999999999
2018-01-09,50.39,0.52,96.90384615384615
2018-01-10,49.79,0.52,95.75
2018-01-11,49.37,0.52,94.94230769230768
2018-01-12,49.02,0.52,94.26923076923077
2018-01-16,49.25,0.52,94.71153846153845
2018-01-17,49.85,0.52,95.86538461538461
2018-01-18,49.47,0.52,95.13461538461537
2018-01-19,49.91,0.52,95.98076923076923
2018-01-22,50.11,0.52,96.36538461538461
2018-01-23,49.86,0.52,95.88461538461539
2018-01-24,49.11,0.52,94.4423076923077
2018-01-25,49.34,0.52,94.88461538461539
2018-01-26,49.11,0.52,94.4423076923077
2018-01-29,48.93,0.52,94.09615384615384
2018-01-30,49.1,0.52,94.42307692307692
2018-01-31,48.85,0.52,93.9423076923077
2018-02-01,48.49,0.52,93.25
2018-02-02,46.33,0.52,89.09615384615384
2018-02-05,47.42,0.52,91.1923076923077
2018-02-06,47.87,0.52,92.0576923076923
2018-02-07,47.37,0.52,91.09615384615384
2018-02-08,47.38,0.52,91.11538461538461
2018-02-09,48.56,0.52,93.38461538461539
2018-02-12,48.63,0.52,93.51923076923077
2018-02-13,48.64,0.52,93.53846153846153
2018-02-14,48.88,0.52,94.0
2018-02-15,49.71,0.52,95.59615384615384
2018-02-16,49.78,0.52,95.73076923076923
2018-02-20,48.38,0.52,93.03846153846155
2018-02-21,47.94,0.52,92.19230769230768
2018-02-22,48.17,0.52,92.63461538461539
2018-02-23,49.12,0.52,94.46153846153845
2018-02-26,49.99,0.52,96.13461538461539
2018-02-27,49.47,0.52,95.13461538461537
2018-02-28,49.19,0.52,94.59615384615384
2018-03-01,49.09,0.52,94.40384615384616
2018-03-02,50.03,0.52,96.21153846153847
2018-03-05,50.42,0.52,96.96153846153847
2018-03-06,50.77,0.52,97.63461538461539
2018-03-07,49.96,0.52,96.07692307692308
2018-03-08,50.98,0.52,98.03846153846153
2018-03-09,50.59,0.52,97.28846153846155
2018-03-12,50.56,0.52,97.23076923076923
2018-03-13,50.74,0.52,97.57692307692308
2018-03-14,49.84,0.52,95.84615384615385
2018-03-15,49.54,0.52,95.26923076923076
2018-03-16,50.01,0.52,96.17307692307692
2018-03-19,50.19,0.52,96.51923076923076
2018-03-20,49.68,0.52,95.53846153846153
2018-03-21,48.99,0.52,94.21153846153847
2018-03-22,48.38,0.52,93.03846153846155
2018-03-23,47.3,0.52,90.96153846153845
2018-03-26,47.37,0.52,91.09615384615384
2018-03-27,48.16,0.52,92.6153846153846
2018-03-28,49.24,0.52,94.6923076923077
2018-03-29,50.36,0.52,96.84615384615384
2018-04-02,48.93,0.52,94.09615384615384
2018-04-03,49.65,0.52,95.48076923076923
2018-04-04,50.47,0.52,97.0576923076923
2018-04-05,49.86,0.52,95.88461538461539
2018-04-06,49.5,0.52,95.1923076923077
2018-04-09,49.47,0.52,95.13461538461537
2018-04-10,49.68,0.52,95.53846153846153
2018-04-11,49.38,0.52,94.96153846153847
2018-04-12,48.8,0.52,93.84615384615384
2018-04-13,48.95,0.52,94.13461538461539
2018-04-16,50.1,0.52,96.34615384615384
2018-04-17,50.32,0.52,96.76923076923076
2018-04-18,50.27,0.52,96.67307692307692
2018-04-19,48.72,0.52,93.6923076923077
2018-04-20,45.84,0.52,88.15384615384616
2018-04-23,45.41,0.52,87.32692307692307
2018-04-24,45.46,0.52,87.42307692307692
2018-04-25,45.89,0.52,88.25
2018-04-26,46.14,0.52,88.73076923076923
2018-04-27,46.78,0.52,89.96153846153847
2018-04-30,46.2,0.52,88.84615384615385
2018-05-01,46.3,0.52,89.03846153846153
2018-05-02,45.87,0.52,88.21153846153845
2018-05-03,47.55,0.63,75.47619047619047
2018-05-04,47.35,0.63,75.15873015873017
2018-05-07,47.52,0.63,75.42857142857143
2018-05-08,47.73,0.63,75.76190476190476
2018-05-09,47.75,0.63,75.7936507936508
2018-05-10,47.77,0.63,75.82539682539684
2018-05-11,47.46,0.63,75.33333333333333
2018-05-14,47.04,0.63,74.66666666666667
2018-05-15,46.52,0.63,73.84126984126985
2018-05-16,46.61,0.63,73.98412698412699
2018-05-17,46.69,0.63,74.1111111111111
2018-05-18,46.12,0.63,73.2063492063492
2018-05-21,46.41,0.63,73.66666666666666
2018-05-22,46.47,0.63,73.76190476190476
2018-05-23,47.09,0.63,74.74603174603175
2018-05-24,46.73,0.63,74.17460317460316
2018-05-25,47.42,0.63,75.26984126984127
2018-05-29,47.61,0.63,75.57142857142857
2018-05-30,48.13,0.63,76.3968253968254
2018-05-31,46.95,0.63,74.52380952380953
2018-06-01,47.32,0.63,75.11111111111111
2018-06-04,47.01,0.63,74.61904761904762
2018-06-05,46.76,0.63,74.22222222222221
2018-06-06,46.74,0.63,74.19047619047619
2018-06-07,47.4,0.63,75.23809523809524
2018-06-08,48.19,0.63,76.4920634920635
2018-06-11,48.85,0.63,77.53968253968254
2018-06-12,49.69,0.63,78.87301587301587
2018-06-13,49.63,0.63,78.77777777777779
2018-06-14,49.8,0.63,79.04761904761904
2018-06-15,50.26,0.63,79.77777777777777
2018-06-18,50.28,0.63,79.80952380952381
2018-06-19,51.44,0.63,81.65079365079364
2018-06-20,50.75,0.63,80.55555555555556
2018-06-21,50.69,0.63,80.46031746031746
2018-06-22,50.63,0.63,80.36507936507937
2018-06-25,51.57,0.63,81.85714285714286
