date,EBAY,EBAY_EPS,PE Ratio
2008-01-22,11.46,-0.13,-88.15384615384616
2008-01-23,12.18,-0.13,-93.6923076923077
2008-01-24,11.44,-0.13,-88.0
2008-01-25,11.29,-0.13,-86.84615384615384
2008-01-28,11.31,-0.13,-87.0
2008-01-29,10.99,-0.13,-84.53846153846153
2008-01-30,11.07,-0.13,-85.15384615384615
2008-01-31,11.32,-0.13,-87.07692307692308
2008-02-01,12.13,-0.13,-93.3076923076923
2008-02-04,12.13,-0.13,-93.3076923076923
2008-02-05,11.69,-0.13,-89.92307692307692
2008-02-06,11.7,-0.13,-89.99999999999999
2008-02-07,11.72,-0.13,-90.15384615384616
2008-02-08,11.81,-0.13,-90.84615384615385
2008-02-11,11.86,-0.13,-91.23076923076923
2008-02-12,11.66,-0.13,-89.6923076923077
2008-02-13,11.72,-0.13,-90.15384615384616
2008-02-14,11.75,-0.13,-90.38461538461539
2008-02-15,11.7,-0.13,-89.99999999999999
2008-02-19,11.64,-0.13,-89.53846153846153
2008-02-20,11.46,-0.13,-88.15384615384616
2008-02-21,11.37,-0.13,-87.46153846153845
2008-02-22,11.66,-0.13,-89.6923076923077
2008-02-25,11.79,-0.13,-90.69230769230768
2008-02-26,11.58,-0.13,-89.07692307692308
2008-02-27,11.62,-0.13,-89.38461538461537
2008-02-28,11.48,-0.13,-88.3076923076923
2008-02-29,11.09,0.26,42.65384615384615
2008-03-03,10.88,0.26,41.84615384615385
2008-03-04,11.05,0.26,42.5
2008-03-05,11.25,0.26,43.26923076923077
2008-03-06,11.0,0.26,42.30769230769231
2008-03-07,10.85,0.26,41.730769230769226
2008-03-10,10.82,0.26,41.61538461538461
2008-03-11,11.12,0.26,42.76923076923077
2008-03-12,11.19,0.26,43.03846153846153
2008-03-13,11.24,0.26,43.23076923076923
2008-03-14,11.05,0.26,42.5
2008-03-17,10.85,0.26,41.730769230769226
2008-03-18,11.6,0.26,44.61538461538461
2008-03-19,11.56,0.26,44.46153846153846
2008-03-20,12.04,0.26,46.3076923076923
2008-03-24,12.55,0.26,48.269230769230774
2008-03-25,12.37,0.26,47.57692307692307
2008-03-26,12.4,0.26,47.69230769230769
2008-03-27,12.94,0.26,49.76923076923077
2008-03-28,12.72,0.26,48.92307692307693
2008-03-31,12.56,0.26,48.30769230769231
2008-04-01,13.22,0.26,50.84615384615385
2008-04-02,13.37,0.26,51.42307692307692
2008-04-03,13.35,0.26,51.34615384615384
2008-04-04,13.86,0.26,53.30769230769231
2008-04-07,13.65,0.26,52.5
2008-04-08,13.41,0.26,51.57692307692307
2008-04-09,13.29,0.26,51.11538461538461
2008-04-10,13.45,0.26,51.730769230769226
2008-04-11,12.99,0.26,49.96153846153846
2008-04-14,13.2,0.26,50.76923076923077
2008-04-15,13.29,0.26,51.11538461538461
2008-04-16,13.52,0.26,52.0
2008-04-17,13.05,0.26,50.19230769230769
2008-04-18,13.35,0.26,51.34615384615384
2008-04-21,12.89,0.26,49.57692307692308
2008-04-22,13.0,0.26,50.0
2008-04-23,12.91,0.26,49.65384615384615
2008-04-24,13.14,0.34,38.64705882352941
2008-04-25,13.17,0.34,38.73529411764706
2008-04-28,13.17,0.34,38.73529411764706
2008-04-29,13.08,0.34,38.470588235294116
2008-04-30,13.17,0.34,38.73529411764706
2008-05-01,13.38,0.34,39.35294117647059
2008-05-02,13.09,0.34,38.5
2008-05-05,12.99,0.34,38.205882352941174
2008-05-06,12.96,0.34,38.11764705882353
2008-05-07,12.54,0.34,36.882352941176464
2008-05-08,12.71,0.34,37.38235294117647
2008-05-09,12.63,0.34,37.14705882352941
2008-05-12,13.1,0.34,38.52941176470588
2008-05-13,13.22,0.34,38.88235294117647
2008-05-14,13.14,0.34,38.64705882352941
2008-05-15,13.44,0.34,39.52941176470588
2008-05-16,13.12,0.34,38.588235294117645
2008-05-19,13.0,0.34,38.23529411764706
2008-05-20,12.88,0.34,37.88235294117647
2008-05-21,12.66,0.34,37.23529411764706
2008-05-22,12.86,0.34,37.8235294117647
2008-05-23,12.7,0.34,37.35294117647059
2008-05-27,12.78,0.34,37.588235294117645
2008-05-28,12.48,0.34,36.705882352941174
2008-05-29,12.55,0.34,36.911764705882355
2008-05-30,12.63,0.34,37.14705882352941
2008-06-02,12.34,0.34,36.29411764705882
2008-06-03,12.32,0.34,36.23529411764706
2008-06-04,12.58,0.34,37.0
2008-06-05,12.65,0.34,37.205882352941174
2008-06-06,12.31,0.34,36.205882352941174
2008-06-09,12.23,0.34,35.970588235294116
2008-06-10,12.2,0.34,35.882352941176464
2008-06-11,11.67,0.34,34.3235294117647
2008-06-12,11.82,0.34,34.76470588235294
2008-06-13,11.94,0.34,35.11764705882352
2008-06-16,12.06,0.34,35.470588235294116
2008-06-17,12.13,0.34,35.6764705882353
2008-06-18,12.18,0.34,35.8235294117647
2008-06-19,12.28,0.34,36.11764705882352
2008-06-20,11.86,0.34,34.882352941176464
2008-06-23,11.67,0.34,34.3235294117647
2008-06-24,11.78,0.34,34.647058823529406
2008-06-25,11.85,0.34,34.85294117647059
2008-06-26,11.61,0.34,34.147058823529406
2008-06-27,11.62,0.34,34.17647058823529
2008-06-30,11.5,0.34,33.8235294117647
2008-07-01,11.68,0.34,34.35294117647059
2008-07-02,11.41,0.34,33.55882352941176
2008-07-03,11.28,0.34,33.17647058823529
2008-07-07,11.33,0.34,33.3235294117647
2008-07-08,12.06,0.34,35.470588235294116
2008-07-09,11.76,0.34,34.588235294117645
2008-07-10,11.86,0.34,34.882352941176464
2008-07-11,11.79,0.34,34.67647058823529
2008-07-14,11.57,0.34,34.029411764705884
2008-07-15,11.32,0.34,33.29411764705882
2008-07-16,11.83,0.34,34.79411764705882
2008-07-17,10.19,0.34,29.970588235294112
2008-07-18,10.09,0.34,29.67647058823529
2008-07-21,10.13,0.34,29.794117647058822
2008-07-22,10.54,0.34,30.999999999999996
2008-07-23,10.68,0.34,31.41176470588235
2008-07-24,10.27,0.7,14.671428571428573
2008-07-25,10.69,0.7,15.271428571428572
2008-07-28,10.43,0.7,14.9
2008-07-29,10.74,0.7,15.342857142857143
2008-07-30,10.73,0.7,15.328571428571431
2008-07-31,10.59,0.7,15.12857142857143
2008-08-01,10.35,0.7,14.785714285714286
2008-08-04,10.54,0.7,15.057142857142857
2008-08-05,10.78,0.7,15.4
2008-08-06,10.71,0.7,15.300000000000002
2008-08-07,10.72,0.7,15.314285714285717
2008-08-08,11.09,0.7,15.842857142857143
2008-08-11,11.26,0.7,16.085714285714285
2008-08-12,10.96,0.7,15.65714285714286
2008-08-13,10.86,0.7,15.514285714285714
2008-08-14,10.96,0.7,15.65714285714286
2008-08-15,10.93,0.7,15.614285714285716
2008-08-18,10.74,0.7,15.342857142857143
2008-08-19,10.69,0.7,15.271428571428572
2008-08-20,10.51,0.7,15.014285714285714
2008-08-21,10.32,0.7,14.742857142857144
2008-08-22,10.53,0.7,15.042857142857143
2008-08-25,10.43,0.7,14.9
2008-08-26,10.38,0.7,14.828571428571431
2008-08-27,10.47,0.7,14.957142857142859
2008-08-28,10.69,0.7,15.271428571428572
2008-08-29,10.49,0.7,14.985714285714288
2008-09-02,10.13,0.7,14.471428571428573
2008-09-03,10.2,0.7,14.571428571428571
2008-09-04,10.02,0.7,14.314285714285715
2008-09-05,10.0,0.7,14.285714285714286
2008-09-08,9.88,0.7,14.114285714285716
2008-09-09,9.55,0.7,13.642857142857144
2008-09-10,9.84,0.7,14.057142857142859
2008-09-11,9.69,0.7,13.842857142857143
2008-09-12,9.49,0.7,13.557142857142859
2008-09-15,9.26,0.7,13.22857142857143
2008-09-16,9.6,0.7,13.714285714285715
2008-09-17,9.23,0.7,13.185714285714287
2008-09-18,9.68,0.7,13.82857142857143
2008-09-19,9.75,0.7,13.928571428571429
2008-09-22,9.1,0.7,13.0
2008-09-23,9.04,0.7,12.914285714285715
2008-09-24,9.1,0.7,13.0
2008-09-25,9.41,0.7,13.442857142857143
2008-09-26,9.5,0.7,13.571428571428573
2008-09-29,8.4,0.7,12.000000000000002
2008-09-30,9.42,0.7,13.457142857142857
2008-10-01,8.78,0.7,12.542857142857143
2008-10-02,8.06,0.7,11.514285714285716
2008-10-03,7.97,0.7,11.385714285714286
2008-10-06,7.53,0.7,10.757142857142858
2008-10-07,6.94,0.7,9.914285714285715
2008-10-08,7.16,0.7,10.22857142857143
2008-10-09,6.72,0.7,9.6
2008-10-10,7.04,0.7,10.057142857142859
2008-10-13,7.62,0.7,10.885714285714286
2008-10-14,7.47,0.7,10.671428571428573
2008-10-15,6.45,0.7,9.214285714285715
2008-10-16,6.3,0.7,9.0
2008-10-17,6.46,0.7,9.22857142857143
2008-10-20,6.51,0.7,9.3
2008-10-21,6.26,0.7,8.942857142857143
2008-10-22,6.33,0.7,9.042857142857143
2008-10-23,6.45,1.08,5.972222222222222
2008-10-24,6.27,1.08,5.8055555555555545
2008-10-27,6.12,1.08,5.666666666666666
2008-10-28,6.68,1.08,6.185185185185184
2008-10-29,6.38,1.08,5.9074074074074066
2008-10-30,6.48,1.08,6.0
2008-10-31,6.43,1.08,5.953703703703703
2008-11-03,6.32,1.08,5.851851851851852
2008-11-04,6.63,1.08,6.138888888888888
2008-11-05,6.2,1.08,5.7407407407407405
2008-11-06,5.88,1.08,5.444444444444444
2008-11-07,5.97,1.08,5.527777777777777
2008-11-10,5.77,1.08,5.342592592592592
2008-11-11,5.49,1.08,5.083333333333333
2008-11-12,5.18,1.08,4.796296296296296
2008-11-13,5.8,1.08,5.37037037037037
2008-11-14,5.2,1.08,4.814814814814815
2008-11-17,5.14,1.08,4.759259259259259
2008-11-18,5.18,1.08,4.796296296296296
2008-11-19,4.92,1.08,4.555555555555555
2008-11-20,4.7,1.08,4.351851851851852
2008-11-21,5.05,1.08,4.675925925925926
2008-11-24,5.39,1.08,4.9907407407407405
2008-11-25,5.42,1.08,5.018518518518518
2008-11-26,5.67,1.08,5.25
2008-11-28,5.53,1.08,5.12037037037037
2008-12-01,5.15,1.08,4.768518518518518
2008-12-02,5.58,1.08,5.166666666666666
2008-12-03,5.74,1.08,5.314814814814815
2008-12-04,5.64,1.08,5.222222222222221
2008-12-05,5.88,1.08,5.444444444444444
2008-12-08,6.0,1.08,5.555555555555555
2008-12-09,5.97,1.08,5.527777777777777
2008-12-10,5.8,1.08,5.37037037037037
2008-12-11,5.8,1.08,5.37037037037037
2008-12-12,6.01,1.08,5.564814814814814
2008-12-15,5.85,1.08,5.416666666666666
2008-12-16,6.38,1.08,5.9074074074074066
2008-12-17,6.32,1.08,5.851851851851852
2008-12-18,6.15,1.08,5.694444444444445
2008-12-19,6.08,1.08,5.62962962962963
2008-12-22,5.93,1.08,5.4907407407407405
2008-12-23,5.73,1.08,5.305555555555555
2008-12-24,5.74,1.08,5.314814814814815
2008-12-26,5.72,1.08,5.296296296296296
2008-12-29,5.64,1.08,5.222222222222221
2008-12-30,5.88,1.08,5.444444444444444
2008-12-31,5.88,1.08,5.444444444444444
2009-01-02,6.17,1.08,5.712962962962963
2009-01-05,6.22,1.08,5.759259259259259
2009-01-06,6.39,1.08,5.916666666666666
2009-01-07,6.14,1.08,5.685185185185184
2009-01-08,6.17,1.08,5.712962962962963
2009-01-09,5.97,1.08,5.527777777777777
2009-01-12,5.9,1.08,5.462962962962963
2009-01-13,5.95,1.08,5.509259259259259
2009-01-14,5.44,1.08,5.037037037037037
2009-01-15,5.66,1.08,5.2407407407407405
2009-01-16,5.58,1.08,5.166666666666666
2009-01-20,5.28,1.08,4.888888888888888
2009-01-21,5.59,1.08,5.175925925925926
2009-01-22,4.91,1.08,4.546296296296296
2009-01-23,5.05,1.08,4.675925925925926
2009-01-26,5.0,1.08,4.62962962962963
2009-01-27,5.09,1.08,4.712962962962963
2009-01-28,5.35,1.08,4.953703703703703
2009-01-29,5.16,1.08,4.777777777777778
2009-01-30,5.06,1.08,4.685185185185184
2009-02-02,5.15,1.08,4.768518518518518
2009-02-03,5.4,1.08,5.0
2009-02-04,5.3,1.08,4.9074074074074066
2009-02-05,5.56,1.08,5.148148148148147
2009-02-06,5.74,1.08,5.314814814814815
2009-02-09,5.83,1.08,5.398148148148148
2009-02-10,5.62,1.08,5.203703703703703
2009-02-11,5.62,1.08,5.203703703703703
2009-02-12,5.63,1.08,5.212962962962963
2009-02-13,5.55,1.08,5.138888888888888
2009-02-17,5.19,1.08,4.805555555555555
2009-02-18,5.26,1.08,4.87037037037037
2009-02-19,5.12,1.08,4.7407407407407405
2009-02-20,5.13,1.37,3.7445255474452552
2009-02-23,4.85,1.37,3.5401459854014594
2009-02-24,4.97,1.37,3.6277372262773717
2009-02-25,4.94,1.37,3.605839416058394
2009-02-26,4.82,1.37,3.5182481751824817
2009-02-27,4.57,1.37,3.335766423357664
2009-03-02,4.42,1.37,3.2262773722627736
2009-03-03,4.39,1.37,3.204379562043795
2009-03-04,4.55,1.37,3.3211678832116784
2009-03-05,4.4,1.37,3.2116788321167884
2009-03-06,4.39,1.37,3.204379562043795
2009-03-09,4.32,1.37,3.153284671532847
2009-03-10,4.67,1.37,3.4087591240875907
2009-03-11,4.89,1.37,3.56934306569343
2009-03-12,5.11,1.37,3.72992700729927
2009-03-13,5.02,1.37,3.664233576642335
2009-03-16,4.87,1.37,3.554744525547445
2009-03-17,5.11,1.37,3.72992700729927
2009-03-18,5.14,1.37,3.751824817518248
2009-03-19,5.15,1.37,3.759124087591241
2009-03-20,5.09,1.37,3.7153284671532845
2009-03-23,5.5,1.37,4.014598540145985
2009-03-24,5.31,1.37,3.8759124087591235
2009-03-25,5.35,1.37,3.9051094890510942
2009-03-26,5.51,1.37,4.021897810218977
2009-03-27,5.41,1.37,3.948905109489051
2009-03-30,5.25,1.37,3.8321167883211675
2009-03-31,5.29,1.37,3.8613138686131383
2009-04-01,5.53,1.37,4.036496350364963
2009-04-02,5.72,1.37,4.175182481751825
2009-04-03,6.02,1.37,4.394160583941606
2009-04-06,5.9,1.37,4.306569343065694
2009-04-07,5.72,1.37,4.175182481751825
2009-04-08,5.87,1.37,4.284671532846715
2009-04-09,6.32,1.37,4.613138686131387
2009-04-13,6.16,1.37,4.4963503649635035
2009-04-14,6.05,1.37,4.416058394160584
2009-04-15,6.03,1.37,4.401459854014599
2009-04-16,6.06,1.37,4.423357664233576
2009-04-17,6.06,1.37,4.423357664233576
2009-04-20,5.92,1.37,4.321167883211679
2009-04-21,6.01,1.37,4.3868613138686126
2009-04-22,6.22,1.37,4.540145985401459
2009-04-23,6.99,1.37,5.102189781021898
2009-04-24,7.06,1.37,5.153284671532846
2009-04-27,6.93,1.37,5.058394160583941
2009-04-28,6.82,0.28,24.357142857142854
2009-04-29,6.93,0.28,24.749999999999996
2009-04-30,6.93,0.28,24.749999999999996
2009-05-01,6.95,0.28,24.82142857142857
2009-05-04,7.05,0.28,25.178571428571427
2009-05-05,7.23,0.28,25.82142857142857
2009-05-06,7.22,0.28,25.78571428571428
2009-05-07,7.05,0.28,25.178571428571427
2009-05-08,7.31,0.28,26.107142857142854
2009-05-11,7.25,0.28,25.89285714285714
2009-05-12,7.18,0.28,25.64285714285714
2009-05-13,6.81,0.28,24.32142857142857
2009-05-14,7.09,0.28,25.32142857142857
2009-05-15,7.12,0.28,25.428571428571427
2009-05-18,7.45,0.28,26.607142857142854
2009-05-19,7.52,0.28,26.857142857142854
2009-05-20,7.45,0.28,26.607142857142854
2009-05-21,7.22,0.28,25.78571428571428
2009-05-22,7.31,0.28,26.107142857142854
2009-05-26,7.38,0.28,26.357142857142854
2009-05-27,7.12,0.28,25.428571428571427
2009-05-28,7.3,0.28,26.07142857142857
2009-05-29,7.42,0.28,26.499999999999996
2009-06-01,7.68,0.28,27.428571428571423
2009-06-02,7.56,0.28,26.999999999999996
2009-06-03,7.56,0.28,26.999999999999996
2009-06-04,7.58,0.28,27.07142857142857
2009-06-05,7.51,0.28,26.82142857142857
2009-06-08,7.42,0.28,26.499999999999996
2009-06-09,7.45,0.28,26.607142857142854
2009-06-10,7.42,0.28,26.499999999999996
2009-06-11,7.53,0.28,26.892857142857142
2009-06-12,7.49,0.28,26.749999999999996
2009-06-15,7.32,0.28,26.142857142857142
2009-06-16,7.25,0.28,25.89285714285714
2009-06-17,7.19,0.28,25.678571428571427
2009-06-18,7.21,0.28,25.749999999999996
2009-06-19,7.27,0.28,25.96428571428571
2009-06-22,6.92,0.28,24.71428571428571
2009-06-23,6.91,0.28,24.678571428571427
2009-06-24,7.05,0.28,25.178571428571427
2009-06-25,7.21,0.28,25.749999999999996
2009-06-26,7.3,0.28,26.07142857142857
2009-06-29,7.31,0.28,26.107142857142854
2009-06-30,7.21,0.28,25.749999999999996
2009-07-01,7.06,0.28,25.21428571428571
2009-07-02,6.88,0.28,24.57142857142857
2009-07-06,6.92,0.28,24.71428571428571
2009-07-07,6.7,0.28,23.928571428571427
2009-07-08,6.74,0.28,24.07142857142857
2009-07-09,6.77,0.28,24.178571428571423
2009-07-10,6.86,0.28,24.5
2009-07-13,7.05,0.28,25.178571428571427
2009-07-14,7.19,0.28,25.678571428571427
2009-07-15,7.5,0.28,26.785714285714285
2009-07-16,7.82,0.28,27.928571428571427
2009-07-17,7.81,0.28,27.89285714285714
2009-07-20,7.93,0.28,28.32142857142857
2009-07-21,7.97,0.28,28.46428571428571
2009-07-22,8.19,0.28,29.249999999999996
2009-07-23,9.06,0.28,32.357142857142854
2009-07-24,8.94,0.28,31.928571428571423
2009-07-27,9.16,0.28,32.71428571428571
2009-07-28,9.19,0.28,32.82142857142857
2009-07-29,9.01,0.53,17.0
2009-07-30,9.12,0.53,17.207547169811317
2009-07-31,8.94,0.53,16.867924528301884
2009-08-03,9.28,0.53,17.50943396226415
2009-08-04,9.19,0.53,17.339622641509433
2009-08-05,9.1,0.53,17.169811320754715
2009-08-06,9.46,0.53,17.849056603773587
2009-08-07,9.49,0.53,17.90566037735849
2009-08-10,9.47,0.53,17.867924528301888
2009-08-11,9.31,0.53,17.566037735849058
2009-08-12,9.4,0.53,17.735849056603772
2009-08-13,9.33,0.53,17.60377358490566
2009-08-14,9.11,0.53,17.188679245283016
2009-08-17,8.77,0.53,16.547169811320753
2009-08-18,8.82,0.53,16.641509433962263
2009-08-19,8.89,0.53,16.77358490566038
2009-08-20,9.01,0.53,17.0
2009-08-21,9.29,0.53,17.528301886792452
2009-08-24,9.36,0.53,17.660377358490564
2009-08-25,9.39,0.53,17.71698113207547
2009-08-26,9.37,0.53,17.679245283018865
2009-08-27,9.43,0.53,17.79245283018868
2009-08-28,9.45,0.53,17.830188679245282
2009-08-31,9.32,0.53,17.58490566037736
2009-09-01,9.12,0.53,17.207547169811317
2009-09-02,8.99,0.53,16.962264150943394
2009-09-03,9.02,0.53,17.0188679245283
2009-09-04,9.22,0.53,17.39622641509434
2009-09-08,9.19,0.53,17.339622641509433
2009-09-09,9.55,0.53,18.0188679245283
2009-09-10,9.89,0.53,18.660377358490567
2009-09-11,9.92,0.53,18.71698113207547
2009-09-14,10.03,0.53,18.92452830188679
2009-09-15,10.16,0.53,19.169811320754718
2009-09-16,10.24,0.53,19.32075471698113
2009-09-17,10.28,0.53,19.396226415094336
2009-09-18,10.24,0.53,19.32075471698113
2009-09-21,10.16,0.53,19.169811320754718
2009-09-22,10.29,0.53,19.415094339622637
2009-09-23,10.02,0.53,18.90566037735849
2009-09-24,9.91,0.53,18.69811320754717
2009-09-25,9.87,0.53,18.62264150943396
2009-09-28,10.07,0.53,19.0
2009-09-29,10.05,0.53,18.962264150943398
2009-09-30,9.93,0.53,18.735849056603772
2009-10-01,9.78,0.53,18.452830188679243
2009-10-02,9.55,0.53,18.0188679245283
2009-10-05,9.64,0.53,18.18867924528302
2009-10-06,10.08,0.53,19.0188679245283
2009-10-07,10.25,0.53,19.339622641509433
2009-10-08,10.44,0.53,19.698113207547166
2009-10-09,10.28,0.53,19.396226415094336
2009-10-12,10.43,0.53,19.679245283018865
2009-10-13,10.6,0.53,20.0
2009-10-14,10.71,0.53,20.20754716981132
2009-10-15,10.48,0.53,19.77358490566038
2009-10-16,10.31,0.53,19.452830188679247
2009-10-19,10.59,0.53,19.981132075471695
2009-10-20,10.55,0.53,19.90566037735849
2009-10-21,10.53,0.53,19.867924528301884
2009-10-22,10.09,0.53,19.037735849056602
2009-10-23,9.92,0.53,18.71698113207547
2009-10-26,9.82,0.53,18.528301886792452
2009-10-27,9.74,0.8,12.174999999999999
2009-10-28,9.57,0.8,11.9625
2009-10-29,9.68,0.8,12.1
2009-10-30,9.37,0.8,11.712499999999999
2009-11-02,9.44,0.8,11.799999999999999
2009-11-03,9.47,0.8,11.8375
2009-11-04,9.49,0.8,11.862499999999999
2009-11-05,9.78,0.8,12.224999999999998
2009-11-06,9.82,0.8,12.275
2009-11-09,9.79,0.8,12.237499999999999
2009-11-10,9.86,0.8,12.325
2009-11-11,10.0,0.8,12.5
2009-11-12,10.06,0.8,12.575
2009-11-13,9.99,0.8,12.487499999999999
2009-11-16,10.01,0.8,12.5125
2009-11-17,9.95,0.8,12.437499999999998
2009-11-18,9.76,0.8,12.2
2009-11-19,9.76,0.8,12.2
2009-11-20,9.59,0.8,11.987499999999999
2009-11-23,9.87,0.8,12.337499999999999
2009-11-24,9.93,0.8,12.4125
2009-11-25,9.94,0.8,12.424999999999999
2009-11-27,9.77,0.8,12.212499999999999
2009-11-30,10.3,0.8,12.875
2009-12-01,10.1,0.8,12.624999999999998
2009-12-02,10.0,0.8,12.5
2009-12-03,9.93,0.8,12.4125
2009-12-04,9.96,0.8,12.450000000000001
2009-12-07,9.73,0.8,12.1625
2009-12-08,9.5,0.8,11.875
2009-12-09,9.56,0.8,11.95
2009-12-10,9.48,0.8,11.85
2009-12-11,9.55,0.8,11.9375
2009-12-14,9.54,0.8,11.924999999999999
2009-12-15,9.44,0.8,11.799999999999999
2009-12-16,9.63,0.8,12.0375
2009-12-17,9.59,0.8,11.987499999999999
2009-12-18,9.54,0.8,11.924999999999999
2009-12-21,9.63,0.8,12.0375
2009-12-22,9.65,0.8,12.0625
2009-12-23,10.09,0.8,12.612499999999999
2009-12-24,10.05,0.8,12.5625
2009-12-28,10.05,0.8,12.5625
2009-12-29,9.97,0.8,12.4625
2009-12-30,10.02,0.8,12.524999999999999
2009-12-31,9.9,0.8,12.375
2010-01-04,10.06,0.8,12.575
2010-01-05,9.95,0.8,12.437499999999998
2010-01-06,9.89,0.8,12.3625
2010-01-07,9.78,0.8,12.224999999999998
2010-01-08,9.89,0.8,12.3625
2010-01-11,9.87,0.8,12.337499999999999
2010-01-12,9.76,0.8,12.2
2010-01-13,9.93,0.8,12.4125
2010-01-14,9.63,0.8,12.0375
2010-01-15,9.46,0.8,11.825000000000001
2010-01-19,9.79,0.8,12.237499999999999
2010-01-20,9.36,0.8,11.7
2010-01-21,10.16,0.8,12.7
2010-01-22,9.92,0.8,12.399999999999999
2010-01-25,9.97,0.8,12.4625
2010-01-26,10.13,0.8,12.6625
2010-01-27,10.09,0.8,12.612499999999999
2010-01-28,9.82,0.8,12.275
2010-01-29,9.69,0.8,12.112499999999999
2010-02-01,9.75,0.8,12.1875
2010-02-02,9.71,0.8,12.137500000000001
2010-02-03,9.78,0.8,12.224999999999998
2010-02-04,9.45,0.8,11.812499999999998
2010-02-05,9.56,0.8,11.95
2010-02-08,9.47,0.8,11.8375
2010-02-09,9.41,0.8,11.7625
2010-02-10,9.24,0.8,11.549999999999999
2010-02-11,9.31,0.8,11.6375
2010-02-12,9.16,0.8,11.45
2010-02-16,9.48,0.8,11.85
2010-02-17,9.55,1.85,5.162162162162162
2010-02-18,9.61,1.85,5.194594594594594
2010-02-19,9.86,1.85,5.3297297297297295
2010-02-22,9.8,1.85,5.297297297297297
2010-02-23,9.63,1.85,5.205405405405406
2010-02-24,9.79,1.85,5.291891891891892
2010-02-25,9.68,1.85,5.232432432432432
2010-02-26,9.69,1.85,5.237837837837837
2010-03-01,10.05,1.85,5.4324324324324325
2010-03-02,10.1,1.85,5.459459459459459
2010-03-03,9.89,1.85,5.345945945945946
2010-03-04,10.01,1.85,5.41081081081081
2010-03-05,10.37,1.85,5.6054054054054046
2010-03-08,10.45,1.85,5.648648648648648
2010-03-09,10.74,1.85,5.805405405405406
2010-03-10,10.76,1.85,5.816216216216215
2010-03-11,10.71,1.85,5.789189189189189
2010-03-12,10.93,1.85,5.908108108108108
2010-03-15,11.06,1.85,5.978378378378379
2010-03-16,11.28,1.85,6.097297297297296
2010-03-17,11.36,1.85,6.14054054054054
2010-03-18,11.56,1.85,6.248648648648649
2010-03-19,11.44,1.85,6.183783783783783
2010-03-22,11.39,1.85,6.1567567567567565
2010-03-23,11.38,1.85,6.151351351351352
2010-03-24,11.34,1.85,6.129729729729729
2010-03-25,11.6,1.85,6.27027027027027
2010-03-26,11.55,1.85,6.243243243243243
2010-03-29,11.48,1.85,6.205405405405405
2010-03-30,11.42,1.85,6.172972972972973
