date,MDT,MDT_EPS,PE Ratio
1988-03-22,1.47,0.32,4.59375
1988-03-23,1.45,0.32,4.53125
1988-03-24,1.41,0.32,4.40625
1988-03-25,1.43,0.32,4.46875
1988-03-28,1.45,0.32,4.53125
1988-03-29,1.44,0.32,4.5
1988-03-30,1.44,0.32,4.5
1988-03-31,1.41,0.32,4.40625
1988-04-04,1.34,0.32,4.1875
1988-04-05,1.35,0.32,4.21875
1988-04-06,1.38,0.32,4.3125
1988-04-07,1.39,0.32,4.34375
1988-04-08,1.4,0.32,4.375
1988-04-11,1.4,0.32,4.375
1988-04-12,1.4,0.32,4.375
1988-04-13,1.4,0.32,4.375
1988-04-14,1.35,0.32,4.21875
1988-04-15,1.34,0.32,4.1875
1988-04-18,1.31,0.32,4.09375
1988-04-19,1.28,0.32,4.0
1988-04-20,1.26,0.32,3.9375
1988-04-21,1.24,0.32,3.875
1988-04-22,1.19,0.32,3.7187499999999996
1988-04-25,1.19,0.32,3.7187499999999996
1988-04-26,1.21,0.32,3.78125
1988-04-27,1.24,0.32,3.875
1988-04-28,1.23,0.32,3.84375
1988-04-29,1.19,0.32,3.7187499999999996
1988-05-02,1.18,0.32,3.6874999999999996
1988-05-03,1.16,0.32,3.6249999999999996
1988-05-04,1.18,0.32,3.6874999999999996
1988-05-05,1.2,0.32,3.75
1988-05-06,1.2,0.32,3.75
1988-05-09,1.2,0.32,3.75
1988-05-10,1.2,0.32,3.75
1988-05-11,1.17,0.32,3.6562499999999996
1988-05-12,1.16,0.32,3.6249999999999996
1988-05-13,1.16,0.32,3.6249999999999996
1988-05-16,1.16,0.32,3.6249999999999996
1988-05-17,1.14,0.32,3.5624999999999996
1988-05-18,1.09,0.32,3.40625
1988-05-19,1.09,0.32,3.40625
1988-05-20,1.1,0.32,3.4375
1988-05-23,1.1,0.32,3.4375
1988-05-24,1.1,0.32,3.4375
1988-05-25,1.1,0.32,3.4375
1988-05-26,1.11,0.32,3.4687500000000004
1988-05-27,1.11,0.32,3.4687500000000004
1988-05-31,1.17,0.32,3.6562499999999996
1988-06-01,1.2,0.32,3.75
1988-06-02,1.2,0.32,3.75
1988-06-03,1.17,0.32,3.6562499999999996
1988-06-06,1.15,0.32,3.5937499999999996
1988-06-07,1.17,0.32,3.6562499999999996
1988-06-08,1.22,0.32,3.8125
1988-06-09,1.23,0.32,3.84375
1988-06-10,1.22,0.32,3.8125
1988-06-13,1.24,0.32,3.875
1988-06-14,1.25,0.32,3.90625
1988-06-15,1.23,0.32,3.84375
1988-06-16,1.25,0.32,3.90625
1988-06-17,1.28,0.32,4.0
1988-06-20,1.29,0.32,4.03125
1988-06-21,1.29,0.32,4.03125
1988-06-22,1.29,0.32,4.03125
1988-06-23,1.29,0.32,4.03125
1988-06-24,1.26,0.32,3.9375
1988-06-27,1.24,0.32,3.875
1988-06-28,1.24,0.32,3.875
1988-06-29,1.23,0.32,3.84375
1988-06-30,1.24,0.32,3.875
1988-07-01,1.22,0.32,3.8125
1988-07-05,1.2,0.32,3.75
1988-07-06,1.21,0.32,3.78125
1988-07-07,1.21,0.32,3.78125
1988-07-08,1.2,0.32,3.75
1988-07-11,1.2,0.32,3.75
1988-07-12,1.2,0.32,3.75
1988-07-13,1.21,0.32,3.78125
1988-07-14,1.21,0.32,3.78125
1988-07-15,1.2,0.32,3.75
1988-07-18,1.19,0.32,3.7187499999999996
1988-07-19,1.17,0.32,3.6562499999999996
1988-07-20,1.21,0.32,3.78125
1988-07-21,1.19,0.32,3.7187499999999996
1988-07-22,1.19,0.32,3.7187499999999996
1988-07-25,1.2,0.32,3.75
1988-07-26,1.21,0.32,3.78125
1988-07-27,1.21,0.32,3.78125
1988-07-28,1.22,0.32,3.8125
1988-07-29,1.25,0.32,3.90625
1988-08-01,1.24,0.32,3.875
1988-08-02,1.23,0.32,3.84375
1988-08-03,1.24,0.32,3.875
1988-08-04,1.24,0.32,3.875
1988-08-05,1.24,0.32,3.875
1988-08-08,1.23,0.32,3.84375
1988-08-09,1.22,0.32,3.8125
1988-08-10,1.22,0.32,3.8125
1988-08-11,1.2,0.32,3.75
1988-08-12,1.2,0.32,3.75
1988-08-15,1.18,0.32,3.6874999999999996
1988-08-16,1.17,0.32,3.6562499999999996
1988-08-17,1.15,0.32,3.5937499999999996
1988-08-18,1.18,0.32,3.6874999999999996
1988-08-19,1.18,0.32,3.6874999999999996
1988-08-22,1.17,0.32,3.6562499999999996
1988-08-23,1.17,0.32,3.6562499999999996
1988-08-24,1.19,0.32,3.7187499999999996
1988-08-25,1.19,0.32,3.7187499999999996
1988-08-26,1.19,0.32,3.7187499999999996
1988-08-29,1.21,0.32,3.78125
1988-08-30,1.21,0.32,3.78125
1988-08-31,1.22,0.32,3.8125
1988-09-01,1.21,0.32,3.78125
1988-09-02,1.23,0.32,3.84375
1988-09-06,1.21,0.32,3.78125
1988-09-07,1.22,0.32,3.8125
1988-09-08,1.22,0.32,3.8125
1988-09-09,1.22,0.32,3.8125
1988-09-12,1.23,0.32,3.84375
1988-09-13,1.23,0.32,3.84375
1988-09-14,1.24,0.32,3.875
1988-09-15,1.25,0.32,3.90625
1988-09-16,1.28,0.32,4.0
1988-09-19,1.28,0.32,4.0
1988-09-20,1.3,0.32,4.0625
1988-09-21,1.32,0.32,4.125
1988-09-22,1.31,0.32,4.09375
1988-09-23,1.3,0.32,4.0625
1988-09-26,1.3,0.32,4.0625
1988-09-27,1.31,0.32,4.09375
1988-09-28,1.31,0.32,4.09375
1988-09-29,1.32,0.32,4.125
1988-09-30,1.32,0.32,4.125
1988-10-03,1.31,0.32,4.09375
1988-10-04,1.32,0.32,4.125
1988-10-05,1.3,0.32,4.0625
1988-10-06,1.29,0.32,4.03125
1988-10-07,1.31,0.32,4.09375
1988-10-10,1.31,0.32,4.09375
1988-10-11,1.3,0.32,4.0625
1988-10-12,1.3,0.32,4.0625
1988-10-13,1.3,0.32,4.0625
1988-10-14,1.3,0.32,4.0625
1988-10-17,1.31,0.32,4.09375
1988-10-18,1.32,0.32,4.125
1988-10-19,1.32,0.32,4.125
1988-10-20,1.33,0.32,4.15625
1988-10-21,1.34,0.32,4.1875
1988-10-24,1.34,0.32,4.1875
1988-10-25,1.35,0.32,4.21875
1988-10-26,1.35,0.32,4.21875
1988-10-27,1.31,0.32,4.09375
1988-10-28,1.3,0.32,4.0625
1988-10-31,1.3,0.32,4.0625
1988-11-01,1.31,0.32,4.09375
1988-11-02,1.3,0.32,4.0625
1988-11-03,1.28,0.32,4.0
1988-11-04,1.26,0.32,3.9375
1988-11-07,1.24,0.32,3.875
1988-11-08,1.25,0.32,3.90625
1988-11-09,1.23,0.32,3.84375
1988-11-10,1.23,0.32,3.84375
1988-11-11,1.22,0.32,3.8125
1988-11-14,1.23,0.32,3.84375
1988-11-15,1.21,0.32,3.78125
1988-11-16,1.21,0.32,3.78125
1988-11-17,1.2,0.32,3.75
1988-11-18,1.21,0.32,3.78125
1988-11-21,1.21,0.32,3.78125
1988-11-22,1.2,0.32,3.75
1988-11-23,1.2,0.32,3.75
1988-11-25,1.2,0.32,3.75
1988-11-28,1.18,0.32,3.6874999999999996
1988-11-29,1.2,0.32,3.75
1988-11-30,1.21,0.32,3.78125
1988-12-01,1.2,0.32,3.75
1988-12-02,1.21,0.32,3.78125
1988-12-05,1.21,0.32,3.78125
1988-12-06,1.2,0.32,3.75
1988-12-07,1.21,0.32,3.78125
1988-12-08,1.2,0.32,3.75
1988-12-09,1.17,0.32,3.6562499999999996
1988-12-12,1.16,0.32,3.6249999999999996
1988-12-13,1.15,0.32,3.5937499999999996
1988-12-14,1.16,0.32,3.6249999999999996
1988-12-15,1.16,0.32,3.6249999999999996
1988-12-16,1.17,0.32,3.6562499999999996
1988-12-19,1.18,0.32,3.6874999999999996
1988-12-20,1.17,0.32,3.6562499999999996
1988-12-21,1.18,0.32,3.6874999999999996
1988-12-22,1.18,0.32,3.6874999999999996
1988-12-23,1.2,0.32,3.75
1988-12-27,1.2,0.32,3.75
1988-12-28,1.2,0.32,3.75
1988-12-29,1.21,0.32,3.78125
1988-12-30,1.21,0.32,3.78125
1989-01-03,1.22,0.32,3.8125
1989-01-04,1.24,0.32,3.875
1989-01-05,1.23,0.32,3.84375
1989-01-06,1.24,0.32,3.875
1989-01-09,1.24,0.32,3.875
1989-01-10,1.25,0.32,3.90625
1989-01-11,1.25,0.32,3.90625
1989-01-12,1.24,0.32,3.875
1989-01-13,1.24,0.32,3.875
1989-01-16,1.26,0.32,3.9375
1989-01-17,1.26,0.32,3.9375
1989-01-18,1.28,0.32,4.0
1989-01-19,1.28,0.32,4.0
1989-01-20,1.28,0.32,4.0
1989-01-23,1.27,0.32,3.96875
1989-01-24,1.27,0.32,3.96875
1989-01-25,1.26,0.32,3.9375
1989-01-26,1.27,0.32,3.96875
1989-01-27,1.28,0.32,4.0
1989-01-30,1.27,0.32,3.96875
1989-01-31,1.28,0.32,4.0
1989-02-01,1.29,0.32,4.03125
1989-02-02,1.29,0.32,4.03125
1989-02-03,1.28,0.32,4.0
1989-02-06,1.28,0.32,4.0
1989-02-07,1.29,0.32,4.03125
1989-02-08,1.29,0.32,4.03125
1989-02-09,1.28,0.32,4.0
1989-02-10,1.27,0.32,3.96875
1989-02-13,1.27,0.32,3.96875
1989-02-14,1.27,0.32,3.96875
1989-02-15,1.28,0.32,4.0
1989-02-16,1.27,0.32,3.96875
1989-02-17,1.28,0.32,4.0
1989-02-21,1.27,0.32,3.96875
1989-02-22,1.26,0.32,3.9375
1989-02-23,1.26,0.32,3.9375
1989-02-24,1.26,0.32,3.9375
1989-02-27,1.25,0.32,3.90625
1989-02-28,1.26,0.32,3.9375
1989-03-01,1.26,0.32,3.9375
1989-03-02,1.26,0.32,3.9375
1989-03-03,1.26,0.32,3.9375
1989-03-06,1.28,0.32,4.0
1989-03-07,1.27,0.32,3.96875
1989-03-08,1.27,0.32,3.96875
1989-03-09,1.26,0.32,3.9375
1989-03-10,1.27,0.32,3.96875
1989-03-13,1.29,0.32,4.03125
1989-03-14,1.29,0.32,4.03125
1989-03-15,1.31,0.32,4.09375
1989-03-16,1.31,0.32,4.09375
1989-03-17,1.29,0.32,4.03125
1989-03-20,1.27,0.32,3.96875
1989-03-21,1.27,0.32,3.96875
1989-03-22,1.28,0.32,4.0
1989-03-23,1.29,0.32,4.03125
1989-03-27,1.29,0.32,4.03125
1989-03-28,1.3,0.32,4.0625
1989-03-29,1.37,0.32,4.28125
1989-03-30,1.36,0.32,4.25
1989-03-31,1.36,0.32,4.25
1989-04-03,1.36,0.32,4.25
1989-04-04,1.38,0.32,4.3125
1989-04-05,1.41,0.32,4.40625
1989-04-06,1.4,0.32,4.375
1989-04-07,1.41,0.32,4.40625
1989-04-10,1.41,0.32,4.40625
1989-04-11,1.39,0.32,4.34375
1989-04-12,1.42,0.32,4.4375
1989-04-13,1.41,0.32,4.40625
1989-04-14,1.41,0.32,4.40625
1989-04-17,1.4,0.32,4.375
1989-04-18,1.41,0.32,4.40625
1989-04-19,1.43,0.32,4.46875
1989-04-20,1.43,0.32,4.46875
1989-04-21,1.43,0.32,4.46875
1989-04-24,1.43,0.32,4.46875
1989-04-25,1.43,0.32,4.46875
1989-04-26,1.44,0.32,4.5
1989-04-27,1.44,0.32,4.5
1989-04-28,1.48,0.32,4.625
1989-05-01,1.47,0.32,4.59375
1989-05-02,1.47,0.32,4.59375
1989-05-03,1.46,0.32,4.5625
1989-05-04,1.45,0.32,4.53125
1989-05-05,1.43,0.32,4.46875
1989-05-08,1.45,0.32,4.53125
1989-05-09,1.44,0.32,4.5
1989-05-10,1.45,0.32,4.53125
1989-05-11,1.45,0.32,4.53125
1989-05-12,1.48,0.32,4.625
1989-05-15,1.49,0.32,4.65625
1989-05-16,1.51,0.32,4.71875
1989-05-17,1.54,0.32,4.8125
1989-05-18,1.54,0.32,4.8125
1989-05-19,1.54,0.32,4.8125
1989-05-22,1.55,0.32,4.84375
1989-05-23,1.56,0.32,4.875
1989-05-24,1.56,0.32,4.875
1989-05-25,1.56,0.32,4.875
1989-05-26,1.58,0.32,4.9375
1989-05-30,1.58,0.32,4.9375
1989-05-31,1.59,0.32,4.96875
1989-06-01,1.56,0.32,4.875
1989-06-02,1.53,0.32,4.78125
1989-06-05,1.5,0.32,4.6875
1989-06-06,1.48,0.32,4.625
1989-06-07,1.49,0.32,4.65625
1989-06-08,1.5,0.32,4.6875
1989-06-09,1.52,0.32,4.75
1989-06-12,1.52,0.32,4.75
1989-06-13,1.52,0.32,4.75
1989-06-14,1.54,0.32,4.8125
1989-06-15,1.52,0.32,4.75
1989-06-16,1.52,0.32,4.75
1989-06-19,1.53,0.32,4.78125
1989-06-20,1.52,0.32,4.75
1989-06-21,1.5,0.32,4.6875
1989-06-22,1.49,0.32,4.65625
1989-06-23,1.51,0.32,4.71875
1989-06-26,1.48,0.32,4.625
1989-06-27,1.5,0.32,4.6875
1989-06-28,1.49,0.32,4.65625
1989-06-29,1.5,0.32,4.6875
1989-06-30,1.51,0.32,4.71875
1989-07-03,1.51,0.32,4.71875
1989-07-05,1.55,0.32,4.84375
1989-07-06,1.58,0.32,4.9375
1989-07-07,1.6,0.32,5.0
1989-07-10,1.59,0.32,4.96875
1989-07-11,1.6,0.32,5.0
1989-07-12,1.59,0.32,4.96875
1989-07-13,1.63,0.32,5.09375
1989-07-14,1.65,0.32,5.15625
1989-07-17,1.65,0.32,5.15625
1989-07-18,1.69,0.32,5.28125
1989-07-19,1.7,0.32,5.3125
1989-07-20,1.68,0.32,5.25
1989-07-21,1.67,0.32,5.21875
1989-07-24,1.67,0.32,5.21875
1989-07-25,1.65,0.32,5.15625
1989-07-26,1.67,0.32,5.21875
1989-07-27,1.68,0.32,5.25
1989-07-28,1.69,0.32,5.28125
1989-07-31,1.73,0.32,5.40625
1989-08-01,1.73,0.32,5.40625
1989-08-02,1.73,0.32,5.40625
1989-08-03,1.75,0.32,5.46875
1989-08-04,1.74,0.32,5.4375
1989-08-07,1.78,0.32,5.5625
1989-08-08,1.82,0.32,5.6875
1989-08-09,1.82,0.32,5.6875
1989-08-10,1.82,0.32,5.6875
1989-08-11,1.85,0.32,5.78125
1989-08-14,1.85,0.32,5.78125
1989-08-15,1.8,0.32,5.625
1989-08-16,1.85,0.32,5.78125
1989-08-17,1.88,0.32,5.874999999999999
1989-08-18,1.87,0.32,5.84375
1989-08-21,1.85,0.32,5.78125
1989-08-22,1.84,0.32,5.75
1989-08-23,1.88,0.32,5.874999999999999
1989-08-24,1.96,0.32,6.125
1989-08-25,1.96,0.32,6.125
1989-08-28,1.95,0.32,6.09375
1989-08-29,1.94,0.32,6.0625
1989-08-30,1.93,0.32,6.03125
1989-08-31,1.93,0.32,6.03125
1989-09-01,1.94,0.32,6.0625
1989-09-05,1.93,0.32,6.03125
1989-09-06,1.9,0.32,5.9375
1989-09-07,1.88,0.32,5.874999999999999
1989-09-08,1.86,0.32,5.8125
1989-09-11,1.83,0.32,5.71875
1989-09-12,1.85,0.32,5.78125
1989-09-13,1.88,0.32,5.874999999999999
1989-09-14,1.88,0.32,5.874999999999999
1989-09-15,1.89,0.32,5.90625
1989-09-18,1.9,0.32,5.9375
1989-09-19,1.88,0.32,5.874999999999999
1989-09-20,1.9,0.32,5.9375
1989-09-21,1.89,0.32,5.90625
1989-09-22,1.9,0.32,5.9375
1989-09-25,1.89,0.32,5.90625
1989-09-26,1.9,0.32,5.9375
1989-09-27,1.9,0.32,5.9375
1989-09-28,1.91,0.32,5.96875
1989-09-29,1.91,0.32,5.96875
1989-10-02,1.91,0.32,5.96875
1989-10-03,1.93,0.32,6.03125
1989-10-04,2.02,0.32,6.3125
1989-10-05,2.08,0.32,6.5
1989-10-06,2.08,0.32,6.5
1989-10-09,2.13,0.32,6.656249999999999
1989-10-10,2.02,0.32,6.3125
1989-10-11,1.96,0.32,6.125
1989-10-12,1.98,0.32,6.1875
1989-10-13,1.84,0.32,5.75
1989-10-16,1.93,0.32,6.03125
1989-10-17,1.91,0.32,5.96875
1989-10-18,1.93,0.32,6.03125
1989-10-19,1.92,0.32,6.0
1989-10-20,1.93,0.32,6.03125
1989-10-23,1.93,0.32,6.03125
1989-10-24,1.91,0.32,5.96875
1989-10-25,1.92,0.32,6.0
1989-10-26,1.89,0.32,5.90625
1989-10-27,1.84,0.32,5.75
1989-10-30,1.8,0.32,5.625
1989-10-31,1.84,0.32,5.75
1989-11-01,1.86,0.32,5.8125
1989-11-02,1.86,0.32,5.8125
1989-11-03,1.91,0.32,5.96875
1989-11-06,1.89,0.32,5.90625
1989-11-07,1.88,0.32,5.874999999999999
1989-11-08,1.88,0.32,5.874999999999999
1989-11-09,1.88,0.32,5.874999999999999
1989-11-10,1.91,0.32,5.96875
1989-11-13,1.95,0.32,6.09375
1989-11-14,1.99,0.32,6.21875
1989-11-15,1.98,0.32,6.1875
1989-11-16,2.04,0.32,6.375
1989-11-17,2.05,0.32,6.406249999999999
1989-11-20,2.05,0.32,6.406249999999999
1989-11-21,2.04,0.32,6.375
1989-11-22,2.02,0.32,6.3125
1989-11-24,2.05,0.32,6.406249999999999
1989-11-27,2.07,0.32,6.468749999999999
1989-11-28,2.09,0.32,6.531249999999999
1989-11-29,2.06,0.32,6.4375
1989-11-30,2.09,0.32,6.531249999999999
1989-12-01,2.11,0.32,6.593749999999999
1989-12-04,2.09,0.32,6.531249999999999
1989-12-05,2.09,0.32,6.531249999999999
1989-12-06,2.08,0.32,6.5
1989-12-07,2.07,0.32,6.468749999999999
1989-12-08,2.11,0.32,6.593749999999999
1989-12-11,2.16,0.32,6.75
1989-12-12,2.18,0.32,6.8125
1989-12-13,2.16,0.32,6.75
1989-12-14,2.15,0.32,6.71875
1989-12-15,2.15,0.32,6.71875
1989-12-18,2.11,0.32,6.593749999999999
1989-12-19,2.07,0.32,6.468749999999999
1989-12-20,2.05,0.32,6.406249999999999
1989-12-21,1.99,0.32,6.21875
1989-12-22,1.99,0.32,6.21875
1989-12-26,2.02,0.32,6.3125
1989-12-27,2.02,0.32,6.3125
1989-12-28,2.02,0.32,6.3125
1989-12-29,2.05,0.32,6.406249999999999
1990-01-02,2.05,0.32,6.406249999999999
1990-01-03,2.05,0.32,6.406249999999999
1990-01-04,2.11,0.32,6.593749999999999
1990-01-05,2.15,0.32,6.71875
1990-01-08,2.15,0.32,6.71875
1990-01-09,2.18,0.32,6.8125
1990-01-10,2.18,0.32,6.8125
1990-01-11,2.2,0.32,6.875
1990-01-12,2.14,0.32,6.6875
1990-01-15,2.13,0.32,6.656249999999999
1990-01-16,2.11,0.32,6.593749999999999
1990-01-17,2.11,0.32,6.593749999999999
1990-01-18,2.09,0.32,6.531249999999999
1990-01-19,2.1,0.32,6.5625
1990-01-22,2.11,0.32,6.593749999999999
1990-01-23,2.08,0.32,6.5
1990-01-24,2.1,0.32,6.5625
1990-01-25,2.09,0.32,6.531249999999999
1990-01-26,2.04,0.32,6.375
1990-01-29,2.0,0.32,6.25
1990-01-30,1.93,0.32,6.03125
1990-01-31,1.99,0.32,6.21875
1990-02-01,2.0,0.32,6.25
1990-02-02,2.0,0.32,6.25
1990-02-05,2.04,0.32,6.375
1990-02-06,2.0,0.32,6.25
1990-02-07,1.97,0.32,6.15625
1990-02-08,1.99,0.32,6.21875
1990-02-09,1.98,0.32,6.1875
1990-02-12,1.97,0.32,6.15625
1990-02-13,1.96,0.32,6.125
1990-02-14,1.91,0.32,5.96875
1990-02-15,1.86,0.32,5.8125
1990-02-16,1.9,0.32,5.9375
1990-02-20,1.91,0.32,5.96875
1990-02-21,1.93,0.32,6.03125
1990-02-22,1.95,0.32,6.09375
1990-02-23,1.92,0.32,6.0
1990-02-26,1.91,0.32,5.96875
1990-02-27,1.91,0.32,5.96875
1990-02-28,1.89,0.32,5.90625
1990-03-01,1.89,0.32,5.90625
1990-03-02,1.9,0.32,5.9375
1990-03-05,1.91,0.32,5.96875
1990-03-06,1.99,0.32,6.21875
1990-03-07,1.95,0.32,6.09375
1990-03-08,1.99,0.32,6.21875
1990-03-09,1.97,0.32,6.15625
1990-03-12,1.98,0.32,6.1875
1990-03-13,1.92,0.32,6.0
1990-03-14,1.96,0.32,6.125
1990-03-15,1.97,0.32,6.15625
1990-03-16,1.99,0.32,6.21875
1990-03-19,1.98,0.32,6.1875
1990-03-20,1.98,0.32,6.1875
1990-03-21,1.98,0.32,6.1875
1990-03-22,1.94,0.32,6.0625
1990-03-23,1.93,0.32,6.03125
1990-03-26,1.93,0.32,6.03125
1990-03-27,1.93,0.32,6.03125
1990-03-28,1.95,0.32,6.09375
1990-03-29,1.93,0.32,6.03125
1990-03-30,1.93,0.32,6.03125
1990-04-02,1.92,0.32,6.0
1990-04-03,1.95,0.32,6.09375
1990-04-04,1.98,0.32,6.1875
1990-04-05,2.02,0.32,6.3125
1990-04-06,2.03,0.32,6.343749999999999
1990-04-09,2.08,0.32,6.5
1990-04-10,2.11,0.32,6.593749999999999
1990-04-11,2.11,0.32,6.593749999999999
1990-04-12,2.1,0.32,6.5625
1990-04-16,2.07,0.32,6.468749999999999
1990-04-17,2.08,0.32,6.5
1990-04-18,2.05,0.32,6.406249999999999
1990-04-19,2.05,0.32,6.406249999999999
1990-04-20,2.02,0.32,6.3125
1990-04-23,2.0,0.32,6.25
1990-04-24,1.97,0.32,6.15625
1990-04-25,1.98,0.32,6.1875
1990-04-26,1.98,0.32,6.1875
1990-04-27,1.97,0.32,6.15625
1990-04-30,1.99,0.32,6.21875
1990-05-01,1.99,0.32,6.21875
1990-05-02,2.07,0.32,6.468749999999999
1990-05-03,2.09,0.32,6.531249999999999
1990-05-04,2.08,0.32,6.5
1990-05-07,2.09,0.32,6.531249999999999
1990-05-08,2.13,0.32,6.656249999999999
1990-05-09,2.18,0.32,6.8125
1990-05-10,2.22,0.32,6.937500000000001
1990-05-11,2.23,0.32,6.96875
1990-05-14,2.23,0.32,6.96875
1990-05-15,2.24,0.32,7.000000000000001
1990-05-16,2.26,0.32,7.062499999999999
1990-05-17,2.25,0.32,7.03125
1990-05-18,2.34,0.32,7.312499999999999
1990-05-21,2.29,0.32,7.15625
1990-05-22,2.3,0.32,7.187499999999999
1990-05-23,2.35,0.32,7.34375
1990-05-24,2.32,0.32,7.249999999999999
1990-05-25,2.31,0.32,7.21875
1990-05-29,2.36,0.32,7.374999999999999
1990-05-30,2.36,0.32,7.374999999999999
1990-05-31,2.35,0.32,7.34375
1990-06-01,2.41,0.32,7.53125
1990-06-04,2.46,0.32,7.6875
1990-06-05,2.45,0.32,7.65625
1990-06-06,2.46,0.32,7.6875
1990-06-07,2.49,0.32,7.781250000000001
1990-06-08,2.38,0.32,7.437499999999999
1990-06-11,2.4,0.32,7.5
1990-06-12,2.45,0.32,7.65625
1990-06-13,2.5,0.32,7.8125
1990-06-14,2.5,0.32,7.8125
1990-06-15,2.48,0.32,7.75
1990-06-18,2.48,0.32,7.75
1990-06-19,2.46,0.32,7.6875
1990-06-20,2.45,0.32,7.65625
1990-06-21,2.47,0.32,7.718750000000001
1990-06-22,2.47,0.32,7.718750000000001
1990-06-25,2.45,0.32,7.65625
1990-06-26,2.48,0.32,7.75
1990-06-27,2.5,0.32,7.8125
1990-06-28,2.59,0.32,8.09375
1990-06-29,2.6,0.32,8.125
1990-07-02,2.62,0.32,8.1875
1990-07-03,2.63,0.32,8.21875
1990-07-05,2.63,0.32,8.21875
1990-07-06,2.63,0.32,8.21875
1990-07-09,2.6,0.32,8.125
1990-07-10,2.59,0.32,8.09375
1990-07-11,2.62,0.32,8.1875
1990-07-12,2.66,0.32,8.3125
1990-07-13,2.69,0.32,8.40625
1990-07-16,2.72,0.32,8.5
1990-07-17,2.69,0.32,8.40625
1990-07-18,2.67,0.32,8.34375
1990-07-19,2.61,0.32,8.15625
1990-07-20,2.57,0.32,8.03125
1990-07-23,2.48,0.32,7.75
1990-07-24,2.47,0.32,7.718750000000001
1990-07-25,2.53,0.32,7.906249999999999
1990-07-26,2.56,0.32,8.0
1990-07-27,2.54,0.32,7.9375
1990-07-30,2.54,0.32,7.9375
1990-07-31,2.52,0.32,7.875
1990-08-01,2.51,0.32,7.843749999999999
1990-08-02,2.47,0.32,7.718750000000001
1990-08-03,2.43,0.32,7.59375
1990-08-06,2.34,0.32,7.312499999999999
1990-08-07,2.34,0.32,7.312499999999999
1990-08-08,2.38,0.32,7.437499999999999
1990-08-09,2.36,0.32,7.374999999999999
1990-08-10,2.36,0.32,7.374999999999999
1990-08-13,2.39,0.32,7.46875
1990-08-14,2.46,0.32,7.6875
1990-08-15,2.57,0.32,8.03125
1990-08-16,2.47,0.32,7.718750000000001
1990-08-17,2.43,0.32,7.59375
1990-08-20,2.45,0.32,7.65625
1990-08-21,2.39,0.32,7.46875
1990-08-22,2.38,0.32,7.437499999999999
1990-08-23,2.33,0.32,7.28125
1990-08-24,2.38,0.32,7.437499999999999
1990-08-27,2.45,0.32,7.65625
1990-08-28,2.45,0.32,7.65625
1990-08-29,2.46,0.32,7.6875
1990-08-30,2.46,0.32,7.6875
1990-08-31,2.48,0.32,7.75
1990-09-04,2.48,0.32,7.75
1990-09-05,2.48,0.32,7.75
1990-09-06,2.43,0.32,7.59375
1990-09-07,2.46,0.32,7.6875
1990-09-10,2.49,0.32,7.781250000000001
1990-09-11,2.49,0.32,7.781250000000001
1990-09-12,2.55,0.32,7.968749999999999
1990-09-13,2.56,0.32,8.0
1990-09-14,2.54,0.32,7.9375
1990-09-17,2.52,0.32,7.875
1990-09-18,2.65,0.32,8.28125
1990-09-19,2.62,0.32,8.1875
1990-09-20,2.5,0.32,7.8125
1990-09-21,2.47,0.32,7.718750000000001
1990-09-24,2.43,0.32,7.59375
1990-09-25,2.48,0.32,7.75
1990-09-26,2.45,0.32,7.65625
1990-09-27,2.39,0.32,7.46875
1990-09-28,2.36,0.32,7.374999999999999
1990-10-01,2.48,0.32,7.75
1990-10-02,2.46,0.32,7.6875
1990-10-03,2.42,0.32,7.5625
1990-10-04,2.46,0.32,7.6875
1990-10-05,2.5,0.32,7.8125
1990-10-08,2.5,0.32,7.8125
1990-10-09,2.47,0.32,7.718750000000001
1990-10-10,2.47,0.32,7.718750000000001
1990-10-11,2.42,0.32,7.5625
1990-10-12,2.38,0.32,7.437499999999999
1990-10-15,2.43,0.32,7.59375
1990-10-16,2.48,0.32,7.75
1990-10-17,2.47,0.32,7.718750000000001
1990-10-18,2.52,0.32,7.875
1990-10-19,2.6,0.32,8.125
1990-10-22,2.67,0.32,8.34375
1990-10-23,2.66,0.32,8.3125
1990-10-24,2.64,0.32,8.25
1990-10-25,2.61,0.32,8.15625
1990-10-26,2.57,0.32,8.03125
1990-10-29,2.55,0.32,7.968749999999999
1990-10-30,2.6,0.32,8.125
1990-10-31,2.63,0.32,8.21875
1990-11-01,2.67,0.32,8.34375
1990-11-02,2.65,0.32,8.28125
1990-11-05,2.69,0.32,8.40625
1990-11-06,2.71,0.32,8.46875
1990-11-07,2.69,0.32,8.40625
1990-11-08,2.66,0.32,8.3125
1990-11-09,2.75,0.32,8.59375
1990-11-12,2.77,0.32,8.65625
1990-11-13,2.79,0.32,8.71875
1990-11-14,2.79,0.32,8.71875
1990-11-15,2.73,0.32,8.53125
1990-11-16,2.7,0.32,8.4375
1990-11-19,2.73,0.32,8.53125
1990-11-20,2.69,0.32,8.40625
1990-11-21,2.66,0.32,8.3125
1990-11-23,2.67,0.32,8.34375
1990-11-26,2.69,0.32,8.40625
1990-11-27,2.7,0.32,8.4375
1990-11-28,2.75,0.32,8.59375
1990-11-29,2.71,0.32,8.46875
1990-11-30,2.74,0.32,8.5625
1990-12-03,2.8,0.32,8.75
1990-12-04,2.8,0.32,8.75
1990-12-05,2.82,0.32,8.8125
