date,CBRE,CBRE_EPS,PE Ratio
2017-01-24,30.34,0.34,89.23529411764706
2017-01-25,30.88,0.34,90.8235294117647
2017-01-26,31.01,0.34,91.20588235294117
2017-01-27,30.81,0.34,90.61764705882352
2017-01-30,30.09,0.34,88.5
2017-01-31,30.36,0.34,89.29411764705881
2017-02-01,30.49,0.34,89.67647058823529
2017-02-02,30.72,0.34,90.35294117647058
2017-02-03,31.49,0.34,92.61764705882352
2017-02-06,31.02,0.34,91.23529411764706
2017-02-07,30.95,0.34,91.02941176470587
2017-02-08,30.78,0.34,90.52941176470588
2017-02-09,31.57,0.34,92.85294117647058
2017-02-10,34.0,0.34,99.99999999999999
2017-02-13,34.49,0.34,101.44117647058823
2017-02-14,35.13,0.34,103.32352941176471
2017-02-15,35.44,0.34,104.23529411764704
2017-02-16,35.02,0.34,103.0
2017-02-17,35.68,0.34,104.94117647058823
2017-02-21,35.49,0.34,104.38235294117646
2017-02-22,35.59,0.34,104.67647058823529
2017-02-23,35.7,0.34,105.0
2017-02-24,35.27,0.34,103.73529411764706
2017-02-27,35.72,0.34,105.05882352941175
2017-02-28,35.62,0.34,104.76470588235293
2017-03-01,36.16,0.88,41.090909090909086
2017-03-02,36.38,0.88,41.34090909090909
2017-03-03,36.43,0.88,41.39772727272727
2017-03-06,35.92,0.88,40.81818181818182
2017-03-07,36.16,0.88,41.090909090909086
2017-03-08,36.3,0.88,41.25
2017-03-09,36.01,0.88,40.92045454545454
2017-03-10,36.4,0.88,41.36363636363636
2017-03-13,35.95,0.88,40.852272727272734
2017-03-14,35.47,0.88,40.30681818181818
2017-03-15,35.96,0.88,40.86363636363637
2017-03-16,36.21,0.88,41.14772727272727
2017-03-17,36.03,0.88,40.94318181818182
2017-03-20,35.55,0.88,40.397727272727266
2017-03-21,35.16,0.88,39.95454545454545
2017-03-22,34.88,0.88,39.63636363636364
2017-03-23,34.95,0.88,39.71590909090909
2017-03-24,34.38,0.88,39.06818181818182
2017-03-27,33.7,0.88,38.29545454545455
2017-03-28,33.99,0.88,38.625
2017-03-29,34.32,0.88,39.0
2017-03-30,34.74,0.88,39.47727272727273
2017-03-31,34.79,0.88,39.53409090909091
2017-04-03,33.71,0.88,38.30681818181818
2017-04-04,32.8,0.88,37.272727272727266
2017-04-05,32.48,0.88,36.90909090909091
2017-04-06,32.96,0.88,37.45454545454545
2017-04-07,32.94,0.88,37.43181818181818
2017-04-10,33.06,0.88,37.56818181818182
2017-04-11,33.36,0.88,37.90909090909091
2017-04-12,33.36,0.88,37.90909090909091
2017-04-13,32.64,0.88,37.09090909090909
2017-04-17,33.21,0.88,37.73863636363637
2017-04-18,33.38,0.88,37.93181818181819
2017-04-19,33.6,0.88,38.18181818181818
2017-04-20,34.17,0.88,38.82954545454545
2017-04-21,34.38,0.88,39.06818181818182
2017-04-24,34.41,0.88,39.10227272727273
2017-04-25,34.3,0.88,38.97727272727273
2017-04-26,34.55,0.88,39.26136363636363
2017-04-27,36.0,0.88,40.90909090909091
2017-04-28,35.81,0.88,40.69318181818182
2017-05-01,36.25,0.88,41.19318181818182
2017-05-02,35.95,0.88,40.852272727272734
2017-05-03,35.72,0.88,40.590909090909086
2017-05-04,35.85,0.88,40.73863636363637
2017-05-05,36.77,0.88,41.784090909090914
2017-05-08,36.33,0.88,41.28409090909091
2017-05-09,36.26,0.88,41.20454545454545
2017-05-10,36.27,0.43,84.34883720930233
2017-05-11,34.92,0.43,81.2093023255814
2017-05-12,34.7,0.43,80.69767441860466
2017-05-15,34.58,0.43,80.4186046511628
2017-05-16,34.35,0.43,79.88372093023256
2017-05-17,33.42,0.43,77.72093023255815
2017-05-18,33.13,0.43,77.04651162790698
2017-05-19,33.68,0.43,78.32558139534883
2017-05-22,34.12,0.43,79.34883720930232
2017-05-23,34.15,0.43,79.4186046511628
2017-05-24,34.29,0.43,79.74418604651163
2017-05-25,34.4,0.43,80.0
2017-05-26,34.39,0.43,79.97674418604652
2017-05-30,34.41,0.43,80.02325581395348
2017-05-31,34.88,0.43,81.11627906976744
2017-06-01,35.56,0.43,82.69767441860466
2017-06-02,35.47,0.43,82.48837209302326
2017-06-05,35.14,0.43,81.72093023255815
2017-06-06,34.41,0.43,80.02325581395348
2017-06-07,34.61,0.43,80.48837209302326
2017-06-08,34.6,0.43,80.46511627906978
2017-06-09,34.94,0.43,81.25581395348837
2017-06-12,35.45,0.43,82.44186046511629
2017-06-13,35.24,0.43,81.95348837209303
2017-06-14,35.47,0.43,82.48837209302326
2017-06-15,35.09,0.43,81.6046511627907
2017-06-16,35.05,0.43,81.51162790697674
2017-06-19,35.76,0.43,83.16279069767441
2017-06-20,35.55,0.43,82.67441860465115
2017-06-21,35.14,0.43,81.72093023255815
2017-06-22,35.3,0.43,82.09302325581395
2017-06-23,35.35,0.43,82.2093023255814
2017-06-26,36.48,0.43,84.83720930232558
2017-06-27,36.4,0.43,84.65116279069767
2017-06-28,37.13,0.43,86.34883720930233
2017-06-29,36.65,0.43,85.23255813953489
2017-06-30,36.4,0.43,84.65116279069767
2017-07-03,36.94,0.43,85.90697674418604
2017-07-05,36.77,0.43,85.51162790697676
2017-07-06,36.16,0.43,84.09302325581395
2017-07-07,36.61,0.43,85.13953488372093
2017-07-10,36.77,0.43,85.51162790697676
2017-07-11,36.65,0.43,85.23255813953489
2017-07-12,36.89,0.43,85.79069767441861
2017-07-13,36.94,0.43,85.90697674418604
2017-07-14,37.16,0.43,86.41860465116278
2017-07-17,36.92,0.43,85.86046511627907
2017-07-18,37.14,0.43,86.37209302325581
2017-07-19,37.82,0.43,87.95348837209302
2017-07-20,37.89,0.43,88.11627906976744
2017-07-21,37.9,0.43,88.13953488372093
2017-07-24,38.29,0.43,89.04651162790698
2017-07-25,38.42,0.43,89.34883720930233
2017-07-26,38.34,0.43,89.16279069767442
2017-07-27,37.69,0.43,87.65116279069767
2017-07-28,37.63,0.43,87.51162790697676
2017-07-31,37.99,0.43,88.34883720930233
2017-08-01,37.72,0.43,87.72093023255813
2017-08-02,37.8,0.43,87.90697674418604
2017-08-03,37.44,0.43,87.06976744186046
2017-08-04,37.32,0.43,86.79069767441861
2017-08-07,37.48,0.43,87.16279069767441
2017-08-08,36.82,0.43,85.62790697674419
2017-08-09,36.88,0.6,61.466666666666676
2017-08-10,35.65,0.6,59.416666666666664
2017-08-11,35.77,0.6,59.616666666666674
2017-08-14,36.05,0.6,60.08333333333333
2017-08-15,36.13,0.6,60.216666666666676
2017-08-16,35.77,0.6,59.616666666666674
2017-08-17,34.91,0.6,58.18333333333333
2017-08-18,35.24,0.6,58.73333333333334
2017-08-21,35.51,0.6,59.18333333333333
2017-08-22,35.97,0.6,59.95
2017-08-23,35.53,0.6,59.21666666666667
2017-08-24,35.85,0.6,59.75000000000001
2017-08-25,35.36,0.6,58.93333333333334
2017-08-28,35.5,0.6,59.16666666666667
2017-08-29,35.15,0.6,58.583333333333336
2017-08-30,35.46,0.6,59.1
2017-08-31,36.08,0.6,60.13333333333333
2017-09-01,36.34,0.6,60.56666666666668
2017-09-05,35.99,0.6,59.98333333333334
2017-09-06,35.68,0.6,59.46666666666667
2017-09-07,36.0,0.6,60.0
2017-09-08,36.24,0.6,60.400000000000006
2017-09-11,36.99,0.6,61.650000000000006
2017-09-12,37.31,0.6,62.18333333333334
2017-09-13,37.44,0.6,62.4
2017-09-14,36.96,0.6,61.6
2017-09-15,36.62,0.6,61.03333333333333
2017-09-18,36.65,0.6,61.083333333333336
2017-09-19,36.94,0.6,61.56666666666666
2017-09-20,37.13,0.6,61.88333333333334
2017-09-21,37.19,0.6,61.983333333333334
2017-09-22,37.18,0.6,61.96666666666667
2017-09-25,37.4,0.6,62.333333333333336
2017-09-26,37.72,0.6,62.86666666666667
2017-09-27,37.9,0.6,63.166666666666664
2017-09-28,37.87,0.6,63.11666666666667
2017-09-29,37.88,0.6,63.13333333333334
2017-10-02,38.22,0.6,63.7
2017-10-03,38.33,0.6,63.88333333333333
2017-10-04,38.63,0.6,64.38333333333334
2017-10-05,38.75,0.6,64.58333333333334
2017-10-06,38.84,0.6,64.73333333333335
2017-10-09,38.81,0.6,64.68333333333334
2017-10-10,39.06,0.6,65.10000000000001
2017-10-11,39.23,0.6,65.38333333333333
2017-10-12,39.28,0.6,65.46666666666667
2017-10-13,39.59,0.6,65.98333333333335
2017-10-16,39.52,0.6,65.86666666666667
2017-10-17,39.66,0.6,66.1
2017-10-18,39.96,0.6,66.60000000000001
2017-10-19,40.01,0.6,66.68333333333334
2017-10-20,40.24,0.6,67.06666666666668
2017-10-23,39.6,0.6,66.0
2017-10-24,39.52,0.6,65.86666666666667
2017-10-25,39.0,0.6,65.0
2017-10-26,39.59,0.6,65.98333333333335
2017-10-27,39.37,0.6,65.61666666666666
2017-10-30,39.24,0.6,65.4
2017-10-31,39.32,0.6,65.53333333333333
2017-11-01,39.25,0.6,65.41666666666667
2017-11-02,39.21,0.6,65.35000000000001
2017-11-03,39.9,0.6,66.5
2017-11-06,40.75,0.6,67.91666666666667
2017-11-07,40.88,0.6,68.13333333333334
2017-11-08,41.0,0.6,68.33333333333334
2017-11-09,40.81,0.57,71.59649122807019
2017-11-10,41.53,0.57,72.85964912280703
2017-11-13,42.18,0.57,74.0
2017-11-14,42.18,0.57,74.0
2017-11-15,42.64,0.57,74.80701754385966
2017-11-16,42.99,0.57,75.42105263157896
2017-11-17,42.78,0.57,75.05263157894737
2017-11-20,42.8,0.57,75.08771929824562
2017-11-21,42.82,0.57,75.12280701754386
2017-11-22,42.49,0.57,74.54385964912282
2017-11-24,42.83,0.57,75.14035087719299
2017-11-27,42.47,0.57,74.50877192982456
2017-11-28,42.75,0.57,75.0
2017-11-29,42.99,0.57,75.42105263157896
2017-11-30,43.36,0.57,76.0701754385965
2017-12-01,43.19,0.57,75.77192982456141
2017-12-04,43.37,0.57,76.08771929824562
2017-12-05,43.61,0.57,76.50877192982456
2017-12-06,43.55,0.57,76.40350877192982
2017-12-07,43.82,0.57,76.87719298245615
2017-12-08,43.62,0.57,76.52631578947368
2017-12-11,43.35,0.57,76.05263157894738
2017-12-12,43.33,0.57,76.01754385964912
2017-12-13,43.2,0.57,75.78947368421053
2017-12-14,42.58,0.57,74.70175438596492
2017-12-15,43.25,0.57,75.87719298245615
2017-12-18,44.2,0.57,77.54385964912282
2017-12-19,43.5,0.57,76.31578947368422
2017-12-20,43.27,0.57,75.9122807017544
2017-12-21,43.32,0.57,76.0
2017-12-22,43.37,0.57,76.08771929824562
2017-12-26,43.56,0.57,76.42105263157896
2017-12-27,43.76,0.57,76.77192982456141
2017-12-28,43.95,0.57,77.10526315789475
2017-12-29,43.31,0.57,75.98245614035089
2018-01-02,43.82,0.57,76.87719298245615
2018-01-03,44.19,0.57,77.52631578947368
2018-01-04,44.05,0.57,77.28070175438597
2018-01-05,44.27,0.57,77.66666666666669
2018-01-08,44.84,0.57,78.66666666666669
2018-01-09,45.15,0.57,79.21052631578948
2018-01-10,44.27,0.57,77.66666666666669
2018-01-11,45.12,0.57,79.15789473684211
2018-01-12,44.89,0.57,78.75438596491229
2018-01-16,44.65,0.57,78.33333333333334
2018-01-17,44.99,0.57,78.92982456140352
2018-01-18,45.19,0.57,79.28070175438597
2018-01-19,45.88,0.57,80.49122807017545
2018-01-22,45.73,0.57,80.2280701754386
2018-01-23,45.95,0.57,80.61403508771932
2018-01-24,45.21,0.57,79.31578947368422
2018-01-25,45.81,0.57,80.36842105263159
2018-01-26,46.21,0.57,81.0701754385965
2018-01-29,46.34,0.57,81.2982456140351
2018-01-30,45.66,0.57,80.10526315789474
2018-01-31,45.69,0.57,80.15789473684211
2018-02-01,45.81,0.57,80.36842105263159
2018-02-02,44.11,0.57,77.38596491228071
2018-02-05,41.78,0.57,73.2982456140351
2018-02-06,42.53,0.57,74.6140350877193
2018-02-07,42.54,0.57,74.63157894736842
2018-02-08,41.92,0.57,73.54385964912282
2018-02-09,41.9,0.57,73.50877192982456
2018-02-12,43.15,0.57,75.70175438596492
2018-02-13,44.14,0.57,77.43859649122808
2018-02-14,45.04,0.57,79.01754385964912
2018-02-15,44.93,0.57,78.82456140350878
2018-02-16,45.2,0.57,79.2982456140351
2018-02-20,44.9,0.57,78.77192982456141
2018-02-21,44.48,0.57,78.03508771929825
2018-02-22,44.78,0.57,78.56140350877193
2018-02-23,45.95,0.57,80.61403508771932
2018-02-26,46.64,0.57,81.82456140350878
2018-02-27,47.07,0.57,82.57894736842105
2018-02-28,46.75,0.57,82.01754385964912
2018-03-01,46.4,0.88,52.72727272727273
2018-03-02,46.1,0.88,52.38636363636364
2018-03-05,46.75,0.88,53.125
2018-03-06,46.96,0.88,53.36363636363637
2018-03-07,46.88,0.88,53.27272727272727
2018-03-08,46.98,0.88,53.38636363636363
2018-03-09,47.59,0.88,54.07954545454546
2018-03-12,47.67,0.88,54.17045454545455
2018-03-13,47.62,0.88,54.11363636363636
2018-03-14,47.25,0.88,53.69318181818182
2018-03-15,47.4,0.88,53.86363636363636
2018-03-16,47.42,0.88,53.88636363636364
2018-03-19,47.31,0.88,53.76136363636364
2018-03-20,47.88,0.88,54.409090909090914
2018-03-21,47.72,0.88,54.22727272727273
2018-03-22,46.48,0.88,52.81818181818181
2018-03-23,45.22,0.88,51.38636363636363
2018-03-26,46.75,0.88,53.125
2018-03-27,46.68,0.88,53.04545454545455
2018-03-28,46.7,0.88,53.06818181818182
2018-03-29,47.22,0.88,53.65909090909091
2018-04-02,46.46,0.88,52.79545454545455
2018-04-03,46.83,0.88,53.215909090909086
2018-04-04,47.25,0.88,53.69318181818182
2018-04-05,47.79,0.88,54.30681818181818
2018-04-06,46.73,0.88,53.10227272727273
2018-04-09,47.27,0.88,53.71590909090909
2018-04-10,47.87,0.88,54.397727272727266
2018-04-11,47.24,0.88,53.68181818181819
2018-04-12,47.21,0.88,53.64772727272727
2018-04-13,46.61,0.88,52.96590909090909
2018-04-16,47.58,0.88,54.06818181818181
2018-04-17,48.06,0.88,54.61363636363637
2018-04-18,47.9,0.88,54.43181818181818
2018-04-19,47.55,0.88,54.03409090909091
2018-04-20,47.43,0.88,53.89772727272727
2018-04-23,47.28,0.88,53.72727272727273
2018-04-24,46.89,0.88,53.28409090909091
2018-04-25,45.39,0.88,51.57954545454545
2018-04-26,45.22,0.88,51.38636363636363
2018-04-27,45.67,0.88,51.89772727272727
2018-04-30,45.31,0.88,51.48863636363637
2018-05-01,45.8,0.88,52.04545454545454
2018-05-02,46.29,0.88,52.60227272727273
2018-05-03,45.96,0.88,52.22727272727273
2018-05-04,46.73,0.88,53.10227272727273
2018-05-07,46.28,0.88,52.59090909090909
2018-05-08,46.48,0.88,52.81818181818181
2018-05-09,46.71,0.88,53.07954545454545
2018-05-10,47.24,0.5,94.48
2018-05-11,47.04,0.5,94.08
2018-05-14,46.96,0.5,93.92
2018-05-15,46.93,0.5,93.86
2018-05-16,47.42,0.5,94.84
2018-05-17,47.42,0.5,94.84
2018-05-18,47.43,0.5,94.86
2018-05-21,47.73,0.5,95.46
2018-05-22,47.68,0.5,95.36
2018-05-23,47.85,0.5,95.7
2018-05-24,47.75,0.5,95.5
2018-05-25,47.56,0.5,95.12
2018-05-29,46.59,0.5,93.18
2018-05-30,47.08,0.5,94.16
2018-05-31,46.19,0.5,92.38
2018-06-01,46.07,0.5,92.14
2018-06-04,47.0,0.5,94.0
2018-06-05,47.57,0.5,95.14
2018-06-06,48.06,0.5,96.12
2018-06-07,47.82,0.5,95.64
2018-06-08,48.59,0.5,97.18
2018-06-11,48.54,0.5,97.08
2018-06-12,48.74,0.5,97.48
2018-06-13,47.94,0.5,95.88
2018-06-14,48.3,0.5,96.6
2018-06-15,48.64,0.5,97.28
2018-06-18,48.75,0.5,97.5
2018-06-19,48.71,0.5,97.42
2018-06-20,49.05,0.5,98.1
2018-06-21,48.72,0.5,97.44
2018-06-22,48.8,0.5,97.6
2018-06-25,47.12,0.5,94.24
2018-06-26,47.21,0.5,94.42
2018-06-27,47.13,0.5,94.26
2018-06-28,47.35,0.5,94.7
2018-06-29,47.74,0.5,95.48
2018-07-02,47.66,0.5,95.32
2018-07-03,47.61,0.5,95.22
2018-07-05,48.19,0.5,96.38
2018-07-06,48.6,0.5,97.2
2018-07-09,49.2,0.5,98.4
2018-07-10,49.35,0.5,98.7
2018-07-11,48.19,0.5,96.38
2018-07-12,48.62,0.5,97.24
2018-07-13,49.11,0.5,98.22
2018-07-16,48.79,0.5,97.58
2018-07-17,49.67,0.5,99.34
2018-07-18,49.98,0.5,99.96
2018-07-19,49.66,0.5,99.32
2018-07-20,49.33,0.5,98.66
2018-07-23,49.2,0.5,98.4
2018-07-24,49.18,0.5,98.36
2018-07-25,49.35,0.5,98.7
2018-07-26,49.84,0.5,99.68
2018-07-27,49.97,0.5,99.94
2018-07-30,49.18,0.5,98.36
2018-07-31,49.8,0.5,99.6
2018-08-01,49.86,0.5,99.72
2018-08-02,49.32,0.5,98.64
2018-08-03,49.5,0.5,99.0
2018-08-06,49.37,0.5,98.74
2018-08-07,49.6,0.5,99.2
2018-08-08,48.07,0.5,96.14
2018-08-09,47.97,0.64,74.953125
2018-08-10,46.99,0.64,73.421875
2018-08-13,46.08,0.64,72.0
2018-08-14,46.92,0.64,73.3125
2018-08-15,46.51,0.64,72.671875
2018-08-16,46.88,0.64,73.25
2018-08-17,47.54,0.64,74.28125
2018-08-20,47.32,0.64,73.9375
2018-08-21,48.08,0.64,75.125
2018-08-22,47.85,0.64,74.765625
2018-08-23,47.63,0.64,74.421875
2018-08-24,47.56,0.64,74.3125
2018-08-27,47.97,0.64,74.953125
2018-08-28,48.34,0.64,75.53125
2018-08-29,47.95,0.64,74.921875
2018-08-30,48.05,0.64,75.078125
2018-08-31,48.81,0.64,76.265625
2018-09-04,47.5,0.64,74.21875
2018-09-05,47.16,0.64,73.6875
2018-09-06,46.88,0.64,73.25
2018-09-07,45.8,0.64,71.5625
2018-09-10,46.35,0.64,72.421875
2018-09-11,46.65,0.64,72.890625
2018-09-12,46.46,0.64,72.59375
2018-09-13,46.45,0.64,72.578125
2018-09-14,46.77,0.64,73.078125
2018-09-17,45.73,0.64,71.453125
2018-09-18,45.71,0.64,71.421875
2018-09-19,44.9,0.64,70.15625
2018-09-20,45.74,0.64,71.46875
2018-09-21,45.46,0.64,71.03125
2018-09-24,45.25,0.64,70.703125
2018-09-25,44.54,0.64,69.59375
2018-09-26,44.33,0.64,69.265625
2018-09-27,44.2,0.64,69.0625
2018-09-28,44.1,0.64,68.90625
2018-10-01,44.44,0.64,69.4375
2018-10-02,44.06,0.64,68.84375
2018-10-03,44.32,0.64,69.25
2018-10-04,43.27,0.64,67.609375
2018-10-05,42.07,0.64,65.734375
2018-10-08,42.06,0.64,65.71875
2018-10-09,41.2,0.64,64.375
2018-10-10,40.01,0.64,62.51562499999999
2018-10-11,39.01,0.64,60.95312499999999
2018-10-12,38.91,0.64,60.79687499999999
2018-10-15,39.48,0.64,61.68749999999999
2018-10-16,40.32,0.64,63.0
2018-10-17,39.66,0.64,61.96874999999999
2018-10-18,39.39,0.64,61.546875
2018-10-19,39.55,0.64,61.79687499999999
2018-10-22,39.26,0.64,61.34374999999999
2018-10-23,39.29,0.64,61.390625
2018-10-24,38.55,0.64,60.23437499999999
2018-10-25,39.34,0.64,61.46875000000001
2018-10-26,38.77,0.64,60.57812500000001
2018-10-29,39.36,0.64,61.5
2018-10-30,40.12,0.64,62.68749999999999
2018-10-31,40.29,0.64,62.953125
2018-11-01,42.25,0.64,66.015625
2018-11-02,41.74,0.64,65.21875
2018-11-05,41.89,0.64,65.453125
2018-11-06,42.81,0.64,66.890625
2018-11-07,43.59,0.64,68.109375
2018-11-08,43.61,0.64,68.140625
2018-11-09,42.99,0.68265,62.97517029224347
2018-11-12,42.72,0.68265,62.579652823555264
2018-11-13,42.67,0.68265,62.506408847872265
2018-11-14,42.92,0.68265,62.87262872628727
2018-11-15,43.18,0.68265,63.253497399838864
2018-11-16,43.72,0.68265,64.04453233721526
2018-11-19,43.61,0.68265,63.88339559071267
2018-11-20,42.12,0.68265,61.70072511535926
2018-11-21,42.25,0.68265,61.891159452135064
2018-11-23,42.73,0.68265,62.59430161869186
2018-11-26,43.21,0.68265,63.29744378524867
2018-11-27,42.75,0.68265,62.62359920896507
2018-11-28,43.59,0.68265,63.85409800043947
2018-11-29,43.14,0.68265,63.194902219292466
2018-11-30,43.68,0.68265,63.98593715666887
2018-12-03,44.26,0.68265,64.83556727459167
2018-12-04,41.74,0.68265,61.144070900168465
2018-12-06,42.6,0.68265,62.403867281916064
2018-12-07,41.15,0.68265,60.27979198710906
2018-12-10,41.15,0.68265,60.27979198710906
2018-12-11,40.97,0.68265,60.01611367465026
2018-12-12,40.81,0.68265,59.781732952464665
2018-12-13,41.46,0.68265,60.73390463634367
2018-12-14,41.04,0.68265,60.11865524060646
2018-12-17,39.46,0.68265,57.804145609023664
2018-12-18,41.15,0.68265,60.27979198710906
2018-12-19,40.47,0.68265,59.28367391782026
2018-12-20,39.4,0.68265,57.716252838204056
2018-12-21,38.73,0.68265,56.73478356405185
2018-12-24,37.64,0.68265,55.138064894162454
2018-12-26,39.43,0.68265,57.76019922361386
2018-12-27,40.13,0.68265,58.78561488317587
2018-12-28,39.89,0.68265,58.43404379989746
2018-12-31,40.04,0.68265,58.653775726946456
2019-01-02,39.93,0.68265,58.49263898044386
2019-01-03,37.89,0.68265,55.504284772577456
2019-01-04,39.45,0.68265,57.78949681388706
2019-01-07,40.01,0.68265,58.60982934153666
2019-01-08,41.32,0.68265,60.528821504431264
2019-01-09,41.61,0.68265,60.953636563392664
2019-01-10,42.09,0.68265,61.656778729949465
2019-01-11,42.53,0.68265,62.30132571595986
2019-01-14,42.31,0.68265,61.979052222954664
2019-01-15,42.59,0.68265,62.38921848677947
2019-01-16,42.98,0.68265,62.96052149710686
2019-01-17,43.75,0.68265,64.08847872262507
2019-01-18,44.55,0.68265,65.26038233355307
2019-01-22,43.98,0.68265,64.42540101076686
2019-01-23,43.25,0.68265,63.356038965795065
2019-01-24,44.06,0.68265,64.54259137185967
2019-01-25,44.65,0.68265,65.40687028491907
2019-01-28,44.53,0.68265,65.23108474327987
2019-01-29,44.59,0.68265,65.31897751409947
2019-01-30,45.3,0.68265,66.35904196879807
2019-01-31,45.75,0.68265,67.01823774994507
2019-02-01,45.92,0.68265,67.26726726726727
2019-02-04,46.54,0.68265,68.17549256573646
2019-02-05,46.57,0.68265,68.21943895114627
2019-02-06,46.28,0.68265,67.79462389218487
2019-02-07,46.16,0.68265,67.61883835054566
2019-02-08,46.39,0.68265,67.95576063868747
2019-02-11,46.76,0.68265,68.49776605874166
2019-02-12,47.83,0.68265,70.06518713835787
2019-02-13,49.24,0.68265,72.13066725261848
2019-02-14,49.48,0.68265,72.48223833589687
2019-02-15,50.04,0.68265,73.30257086354648
2019-02-19,50.13,0.68265,73.43441001977588
2019-02-20,50.12,0.68265,73.41976122463927
2019-02-21,50.57,0.68265,74.07895700578628
2019-02-22,50.87,0.68265,74.51842085988427
2019-02-25,50.47,0.68265,73.93246905442028
2019-02-26,49.99,0.68265,73.22932688786348
2019-02-27,49.72,0.68265,72.83380941917527
2019-02-28,49.76,0.68265,72.89240459972167
2019-03-01,49.67,1.25089,39.70772809759451
2019-03-04,50.31,1.25089,40.21936381296517
2019-03-05,50.5,1.25089,40.37125566596583
2019-03-06,49.3,1.25089,39.41193869964585
2019-03-07,49.86,1.25089,39.859619950595174
2019-03-08,50.09,1.25089,40.04348903580651
2019-03-11,50.57,1.25089,40.427215822334496
2019-03-12,49.79,1.25089,39.803659794226505
2019-03-13,50.33,1.25089,40.235352429070495
2019-03-14,50.11,1.25089,40.059477651911834
2019-03-15,50.64,1.25089,40.48317597870316
2019-03-18,50.89,1.25089,40.683033680019825
2019-03-19,50.57,1.25089,40.427215822334496
2019-03-20,49.37,1.25089,39.467898856014514
2019-03-21,49.72,1.25089,39.74769963785784
2019-03-22,48.25,1.25089,38.57253635411587
2019-03-25,48.29,1.25089,38.60451358632653
2019-03-26,48.82,1.25089,39.02821191311786
2019-03-27,48.6,1.25089,38.852337135959196
2019-03-28,48.93,1.25089,39.11614930169719
2019-03-29,49.45,1.25089,39.53185332043585
2019-04-01,50.35,1.25089,40.251341045175835
2019-04-02,50.45,1.25089,40.3312841257025
2019-04-03,50.94,1.25089,40.723005220283156
2019-04-04,50.89,1.25089,40.683033680019825
2019-04-05,51.31,1.25089,41.018794618231816
2019-04-08,50.91,1.25089,40.69902229612516
2019-04-09,50.38,1.25089,40.27532396933383
2019-04-10,50.87,1.25089,40.667045063914486
2019-04-11,51.26,1.25089,40.978823077968485
2019-04-12,52.17,1.25089,41.706305110761136
2019-04-15,51.24,1.25089,40.96283446186315
2019-04-16,50.67,1.25089,40.507158902861164
2019-04-17,50.41,1.25089,40.29930689349183
2019-04-18,50.73,1.25089,40.55512475117716
2019-04-22,50.51,1.25089,40.37924997401849
2019-04-23,51.49,1.25089,41.16269216317981
2019-04-24,51.75,1.25089,41.370544172549145
2019-04-25,51.29,1.25089,41.00280600212648
2019-04-26,51.75,1.25089,41.370544172549145
2019-04-29,51.44,1.25089,41.12272062291648
2019-04-30,52.07,1.25089,41.626362030234475
2019-05-01,51.48,1.25089,41.15469785512715
2019-05-02,51.43,1.25089,41.114726314863816
2019-05-03,51.81,1.25089,41.41851002086514
2019-05-06,51.61,1.25089,41.25862385981181
2019-05-07,50.03,1.25089,39.995523187490505
2019-05-08,49.47,1.25089,39.54784193654118
2019-05-09,48.61,1.25089,38.86033144401186
2019-05-10,48.71,0.68951,70.64437064001973
2019-05-13,48.13,0.68951,69.80319357224697
2019-05-14,47.71,0.68951,69.19406535075635
2019-05-15,47.75,0.68951,69.25207756232687
2019-05-16,47.69,0.68951,69.16505924497106
2019-05-17,47.3,0.68951,68.59944018215835
2019-05-20,46.78,0.68951,67.84528143174138
2019-05-21,47.3,0.68951,68.59944018215835
2019-05-22,47.29,0.68951,68.58493712926571
2019-05-23,47.35,0.68951,68.67195544662152
2019-05-24,48.11,0.68951,69.7741874664617
2019-05-28,48.41,0.68951,70.2092790532407
2019-05-29,47.22,0.68951,68.48341575901728
2019-05-30,46.27,0.68951,67.10562573421706
2019-05-31,45.7,0.68951,66.27895171933693
2019-06-03,46.47,0.68951,67.39568679206974
2019-06-04,47.36,0.68951,68.68645849951415
2019-06-05,47.75,0.68951,69.25207756232687
2019-06-06,48.31,0.68951,70.06424852431438
2019-06-07,49.26,0.68951,71.44203854911459
2019-06-10,49.9,0.68951,72.37023393424316
2019-06-11,49.7,0.68951,72.08017287639049
2019-06-12,49.07,0.68951,71.16648054415455
2019-06-13,49.73,0.68951,72.12368203506838
2019-06-14,49.56,0.68951,71.87713013589361
2019-06-17,49.67,0.68951,72.03666371771259
2019-06-18,50.23,0.68951,72.84883467970008
2019-06-19,50.43,0.68951,73.13889573755276
2019-06-20,50.55,0.68951,73.31293237226436
2019-06-21,51.35,0.68951,74.47317660367509
2019-06-24,50.69,0.68951,73.51597511276124
2019-06-25,50.04,0.68951,72.57327667474003
2019-06-26,49.74,0.68951,72.13818508796102
2019-06-27,50.83,0.68951,73.71901785325811
2019-06-28,51.3,0.68951,74.40066133921191
2019-07-01,52.32,0.68951,75.87997273426056
2019-07-02,52.25,0.68951,75.77845136401213
2019-07-03,52.95,0.68951,76.7936650664965
2019-07-05,52.77,0.68951,76.53261011442909
2019-07-08,51.79,0.68951,75.11131093095096
2019-07-09,52.25,0.68951,75.77845136401213
2019-07-10,52.04,0.68951,75.47388725326681
2019-07-11,52.28,0.68951,75.82196052269003
2019-07-12,52.8,0.68951,76.576119273107
2019-07-15,52.69,0.68951,76.41658569128802
