date,DISCK,DISCK_EPS,PE Ratio
2018-09-18,28.96,5.94,4.875420875420875
2018-09-19,29.43,5.94,4.954545454545454
2018-09-20,29.62,5.94,4.986531986531986
2018-09-21,29.07,5.94,4.893939393939394
2018-09-24,29.12,5.94,4.902356902356902
2018-09-25,28.93,5.94,4.87037037037037
2018-09-26,29.01,5.94,4.883838383838384
2018-09-27,29.42,5.94,4.952861952861952
2018-09-28,29.58,5.94,4.979797979797979
2018-10-01,29.87,5.94,5.0286195286195285
2018-10-02,30.37,5.94,5.1127946127946124
2018-10-03,30.62,5.94,5.154882154882155
2018-10-04,30.59,5.94,5.14983164983165
2018-10-05,30.24,5.94,5.09090909090909
2018-10-08,30.23,5.94,5.089225589225589
2018-10-09,29.78,5.94,5.013468013468013
2018-10-10,29.34,5.94,4.9393939393939394
2018-10-11,28.45,5.94,4.789562289562289
2018-10-12,29.05,5.94,4.89057239057239
2018-10-15,29.42,5.94,4.952861952861952
2018-10-16,30.08,5.94,5.063973063973063
2018-10-17,30.1,5.94,5.0673400673400675
2018-10-18,30.09,5.94,5.065656565656565
2018-10-19,30.21,5.94,5.085858585858586
2018-10-22,30.11,5.94,5.069023569023568
2018-10-23,29.73,5.94,5.005050505050505
2018-10-24,27.08,5.94,4.558922558922558
2018-10-25,28.19,5.94,4.745791245791246
2018-10-26,27.42,5.94,4.616161616161616
2018-10-29,27.59,5.94,4.6447811447811445
2018-10-30,28.37,5.94,4.776094276094276
2018-10-31,29.31,5.94,4.934343434343433
2018-11-01,29.78,5.94,5.013468013468013
2018-11-02,29.14,5.94,4.905723905723906
2018-11-05,29.98,5.94,5.047138047138047
2018-11-06,30.01,5.94,5.052188552188552
2018-11-07,29.85,5.94,5.025252525252525
2018-11-08,30.41,5.94,5.119528619528619
2018-11-09,29.71,3.2,9.284374999999999
2018-11-12,29.21,3.2,9.128124999999999
2018-11-13,28.89,3.2,9.028125
2018-11-14,28.95,3.2,9.046875
2018-11-15,28.72,3.2,8.975
2018-11-16,28.56,3.2,8.924999999999999
2018-11-19,27.84,3.2,8.7
2018-11-20,26.82,3.2,8.38125
2018-11-21,27.65,3.2,8.640624999999998
2018-11-23,27.53,3.2,8.603125
2018-11-26,27.35,3.2,8.546875
2018-11-27,27.15,3.2,8.484374999999998
2018-11-28,28.2,3.2,8.8125
2018-11-29,28.66,3.2,8.956249999999999
2018-11-30,27.93,3.2,8.728124999999999
2018-12-03,25.87,3.2,8.084375
2018-12-04,25.77,3.2,8.053125
2018-12-06,26.99,3.2,8.434375
2018-12-07,26.9,3.2,8.406249999999998
2018-12-10,26.4,3.2,8.249999999999998
2018-12-11,25.91,3.2,8.096874999999999
2018-12-12,26.05,3.2,8.140625
2018-12-13,25.99,3.2,8.121875
2018-12-14,26.02,3.2,8.13125
2018-12-17,25.63,3.2,8.009374999999999
2018-12-18,25.11,3.2,7.846875
2018-12-19,25.15,3.2,7.859374999999999
2018-12-20,24.25,3.2,7.578125
2018-12-21,23.49,3.2,7.340624999999999
2018-12-24,22.82,3.2,7.13125
2018-12-26,23.72,3.2,7.4125
2018-12-27,22.9,3.2,7.156249999999999
2018-12-28,22.83,3.2,7.1343749999999995
2018-12-31,23.08,3.2,7.2124999999999995
2019-01-02,23.83,3.2,7.4468749999999995
2019-01-03,23.89,3.2,7.465625
2019-01-04,24.35,3.2,7.609375
2019-01-07,24.7,3.2,7.718749999999999
2019-01-08,25.2,3.2,7.874999999999999
2019-01-09,25.32,3.2,7.9125
2019-01-10,24.94,3.2,7.79375
2019-01-11,25.18,3.2,7.8687499999999995
2019-01-14,25.09,3.2,7.840624999999999
2019-01-15,25.13,3.2,7.8531249999999995
2019-01-16,25.19,3.2,7.871875
2019-01-17,25.48,3.2,7.9624999999999995
2019-01-18,25.92,3.2,8.1
2019-01-22,24.89,3.2,7.778125
2019-01-23,24.79,3.2,7.746874999999999
2019-01-24,25.46,3.2,7.95625
2019-01-25,25.77,3.2,8.053125
2019-01-28,25.91,3.2,8.096874999999999
2019-01-29,25.58,3.2,7.9937499999999995
2019-01-30,25.16,3.2,7.8625
2019-01-31,26.65,3.2,8.328124999999998
2019-02-01,26.68,3.2,8.337499999999999
2019-02-04,26.53,3.2,8.290625
2019-02-05,27.13,3.2,8.478124999999999
2019-02-06,27.3,3.2,8.53125
2019-02-07,26.8,3.2,8.375
2019-02-08,27.34,3.2,8.54375
2019-02-11,26.85,3.2,8.390625
2019-02-12,26.47,3.2,8.271875
2019-02-13,26.72,3.2,8.35
2019-02-14,27.19,3.2,8.496875
2019-02-15,27.65,3.2,8.640624999999998
2019-02-19,27.36,3.2,8.549999999999999
2019-02-20,27.42,3.2,8.56875
2019-02-21,27.3,3.2,8.53125
2019-02-22,27.51,3.2,8.596875
2019-02-25,27.57,3.2,8.615625
2019-02-26,26.9,3.2,8.406249999999998
2019-02-27,27.03,3.2,8.446875
2019-02-28,27.25,3.2,8.515625
2019-03-01,27.51,7.52,3.6582446808510642
2019-03-04,27.12,7.52,3.6063829787234045
2019-03-05,27.3,7.52,3.6303191489361706
2019-03-06,27.17,7.52,3.6130319148936176
2019-03-07,26.87,7.52,3.5731382978723407
2019-03-08,27.29,7.52,3.6289893617021276
2019-03-11,26.94,7.52,3.5824468085106385
2019-03-12,26.93,7.52,3.581117021276596
2019-03-13,25.62,7.52,3.4069148936170217
2019-03-14,26.15,7.52,3.4773936170212765
2019-03-15,25.9,7.52,3.4441489361702127
2019-03-18,25.84,7.52,3.4361702127659575
2019-03-19,25.87,7.52,3.4401595744680855
2019-03-20,25.21,7.52,3.352393617021277
2019-03-21,25.44,7.52,3.3829787234042556
2019-03-22,25.45,7.52,3.384308510638298
2019-03-25,25.66,7.52,3.412234042553192
2019-03-26,26.11,7.52,3.4720744680851063
2019-03-27,25.91,7.52,3.4454787234042556
2019-03-28,25.32,7.52,3.367021276595745
2019-03-29,25.42,7.52,3.3803191489361706
2019-04-01,26.18,7.52,3.4813829787234045
2019-04-02,25.85,7.52,3.4375000000000004
2019-04-03,26.24,7.52,3.4893617021276597
2019-04-04,27.16,7.52,3.6117021276595747
2019-04-05,27.61,7.52,3.6715425531914896
2019-04-08,27.04,7.52,3.595744680851064
2019-04-09,26.98,7.52,3.5877659574468086
2019-04-10,28.25,7.52,3.756648936170213
2019-04-11,27.83,7.52,3.7007978723404253
2019-04-12,28.0,7.52,3.7234042553191493
2019-04-15,27.96,7.52,3.718085106382979
2019-04-16,28.07,7.52,3.732712765957447
2019-04-17,28.23,7.52,3.753989361702128
2019-04-18,28.03,7.52,3.727393617021277
2019-04-22,27.16,7.52,3.6117021276595747
2019-04-23,27.55,7.52,3.6635638297872344
2019-04-24,28.45,7.52,3.783244680851064
2019-04-25,28.56,7.52,3.797872340425532
2019-04-26,29.49,7.52,3.9215425531914896
2019-04-29,29.33,7.52,3.9002659574468086
2019-04-30,28.76,7.52,3.8244680851063833
2019-05-01,28.86,7.52,3.8377659574468086
2019-05-02,27.65,0.53,52.16981132075471
2019-05-03,27.77,0.53,52.39622641509433
2019-05-06,27.5,0.53,51.886792452830186
2019-05-07,27.1,0.53,51.132075471698116
2019-05-08,27.35,0.53,51.60377358490566
2019-05-09,26.94,0.53,50.83018867924528
2019-05-10,26.77,0.53,50.50943396226415
2019-05-13,25.75,0.53,48.58490566037736
2019-05-14,26.25,0.53,49.52830188679245
2019-05-15,26.18,0.53,49.39622641509434
2019-05-16,26.25,0.53,49.52830188679245
2019-05-17,26.22,0.53,49.471698113207545
2019-05-20,25.83,0.53,48.73584905660377
2019-05-21,26.34,0.53,49.698113207547166
2019-05-22,25.78,0.53,48.64150943396226
2019-05-23,25.48,0.53,48.075471698113205
2019-05-24,25.51,0.53,48.132075471698116
2019-05-28,25.91,0.53,48.886792452830186
2019-05-29,25.7,0.53,48.490566037735846
2019-05-30,25.62,0.53,48.339622641509436
2019-05-31,25.64,0.53,48.37735849056604
2019-06-03,25.53,0.53,48.16981132075472
2019-06-04,26.68,0.53,50.33962264150943
2019-06-05,26.21,0.53,49.45283018867924
2019-06-06,26.39,0.53,49.79245283018868
2019-06-07,26.49,0.53,49.98113207547169
2019-06-10,26.34,0.53,49.698113207547166
2019-06-11,27.0,0.53,50.94339622641509
2019-06-12,27.21,0.53,51.339622641509436
2019-06-13,27.77,0.53,52.39622641509433
2019-06-14,26.84,0.53,50.64150943396226
2019-06-17,27.2,0.53,51.32075471698113
2019-06-18,27.25,0.53,51.41509433962264
2019-06-19,28.04,0.53,52.90566037735849
2019-06-20,28.41,0.53,53.60377358490566
2019-06-21,28.28,0.53,53.35849056603774
2019-06-24,28.54,0.53,53.84905660377358
2019-06-25,27.57,0.53,52.0188679245283
2019-06-26,27.28,0.53,51.471698113207545
2019-06-27,27.45,0.53,51.79245283018867
2019-06-28,28.45,0.53,53.679245283018865
2019-07-01,28.33,0.53,53.452830188679236
2019-07-02,28.4,0.53,53.58490566037735
2019-07-03,28.38,0.53,53.54716981132075
2019-07-05,28.72,0.53,54.18867924528301
2019-07-08,28.8,0.53,54.339622641509436
2019-07-09,29.03,0.53,54.77358490566038
2019-07-10,28.97,0.53,54.660377358490564
2019-07-11,29.16,0.53,55.0188679245283
2019-07-12,29.8,0.53,56.22641509433962
2019-07-15,29.81,0.53,56.245283018867916
2019-07-16,30.03,0.53,56.660377358490564
2019-07-17,29.32,0.53,55.32075471698113
2019-07-18,28.82,0.53,54.37735849056604
2019-07-19,29.0,0.53,54.71698113207547
2019-07-22,28.66,0.53,54.075471698113205
2019-07-23,28.73,0.53,54.20754716981132
2019-07-24,29.28,0.53,55.24528301886792
2019-07-25,29.26,0.53,55.20754716981132
2019-07-26,29.26,0.53,55.20754716981132
2019-07-29,29.0,0.53,54.71698113207547
2019-07-30,28.87,0.53,54.471698113207545
2019-07-31,28.24,0.53,53.283018867924525
2019-08-01,27.83,0.53,52.50943396226415
2019-08-02,27.32,0.53,51.54716981132075
2019-08-05,26.98,0.53,50.90566037735849
2019-08-06,27.28,36.08,0.7560975609756099
2019-08-07,27.47,36.08,0.7613636363636364
2019-08-08,27.42,36.08,0.7599778270509978
2019-08-09,27.24,36.08,0.7549889135254989
2019-08-12,27.09,36.08,0.7508314855875832
2019-08-13,27.35,36.08,0.7580376940133039
2019-08-14,25.52,36.08,0.7073170731707318
2019-08-15,25.33,36.08,0.7020509977827051
2019-08-16,26.1,36.08,0.7233924611973394
2019-08-19,26.6,36.08,0.7372505543237251
2019-08-20,26.4,36.08,0.7317073170731707
2019-08-21,26.5,36.08,0.7344789356984479
2019-08-22,26.26,36.08,0.7278270509977828
2019-08-23,25.33,36.08,0.7020509977827051
2019-08-26,25.57,36.08,0.7087028824833703
2019-08-27,24.89,36.08,0.6898558758314857
2019-08-28,25.37,36.08,0.703159645232816
2019-08-29,26.11,36.08,0.7236696230598669
2019-08-30,26.03,36.08,0.7214523281596453
2019-09-03,25.44,36.08,0.7050997782705101
2019-09-04,25.54,36.08,0.7078713968957872
2019-09-05,25.77,36.08,0.7142461197339246
2019-09-06,25.67,36.08,0.7114745011086475
2019-09-09,25.76,36.08,0.713968957871397
2019-09-10,26.88,36.08,0.7450110864745011
2019-09-11,26.97,36.08,0.7475055432372506
2019-09-12,26.51,36.08,0.7347560975609757
2019-09-13,26.3,36.08,0.7289356984478936
2019-09-16,26.32,36.08,0.729490022172949
2019-09-17,25.62,36.08,0.710088691796009
2019-09-18,25.46,36.08,0.7056541019955654
2019-09-19,24.93,36.08,0.6909645232815965
2019-09-20,24.37,36.08,0.6754434589800444
2019-09-23,24.7,36.08,0.684589800443459
2019-09-24,24.45,36.08,0.6776607538802661
2019-09-25,24.72,36.08,0.6851441241685144
2019-09-26,24.45,36.08,0.6776607538802661
2019-09-27,24.71,36.08,0.6848669623059868
2019-09-30,24.62,36.08,0.6823725055432374
2019-10-01,24.79,36.08,0.6870842572062085
2019-10-02,24.64,36.08,0.6829268292682927
2019-10-03,25.06,36.08,0.6945676274944568
2019-10-04,25.16,36.08,0.697339246119734
2019-10-07,25.44,36.08,0.7050997782705101
2019-10-08,24.96,36.08,0.6917960088691797
2019-10-09,25.21,36.08,0.6987250554323725
2019-10-10,25.57,36.08,0.7087028824833703
2019-10-11,26.1,36.08,0.7233924611973394
2019-10-14,25.83,36.08,0.7159090909090909
2019-10-15,25.94,36.08,0.7189578713968958
2019-10-16,25.87,36.08,0.7170177383592018
2019-10-17,25.98,36.08,0.7200665188470067
2019-10-18,25.9,36.08,0.717849223946785
2019-10-21,25.84,36.08,0.7161862527716186
2019-10-22,26.16,36.08,0.7250554323725056
2019-10-23,26.14,36.08,0.7245011086474502
2019-10-24,25.62,36.08,0.710088691796009
2019-10-25,25.6,36.08,0.7095343680709535
2019-10-28,25.79,36.08,0.7148004434589801
2019-10-29,25.46,36.08,0.7056541019955654
2019-10-30,25.03,36.08,0.6937361419068737
2019-10-31,25.24,36.08,0.6995565410199557
2019-11-01,25.49,36.08,0.7064855875831485
2019-11-04,26.04,36.08,0.721729490022173
2019-11-05,26.13,36.08,0.7242239467849224
2019-11-06,25.8,36.08,0.7150776053215078
2019-11-07,28.7,6.86,4.183673469387755
2019-11-08,28.62,6.86,4.17201166180758
2019-11-11,28.65,6.86,4.1763848396501455
2019-11-12,28.48,6.86,4.151603498542274
2019-11-13,27.93,6.86,4.071428571428571
2019-11-14,28.03,6.86,4.08600583090379
2019-11-15,27.88,6.86,4.064139941690962
2019-11-18,28.55,6.86,4.161807580174927
2019-11-19,29.23,6.86,4.260932944606414
2019-11-20,29.61,6.86,4.316326530612245
2019-11-21,29.89,6.86,4.357142857142857
2019-11-22,30.31,6.86,4.418367346938775
2019-11-25,29.97,6.86,4.368804664723032
2019-11-26,30.98,6.86,4.51603498542274
2019-11-27,30.65,6.86,4.467930029154519
2019-11-29,30.52,6.86,4.448979591836735
2019-12-02,30.34,6.86,4.422740524781341
2019-12-03,29.98,6.86,4.370262390670554
2019-12-04,29.93,6.86,4.362973760932944
2019-12-05,29.87,6.86,4.354227405247813
2019-12-06,29.89,6.86,4.357142857142857
2019-12-09,29.93,6.86,4.362973760932944
2019-12-10,29.99,6.86,4.371720116618075
2019-12-11,29.92,6.86,4.3615160349854225
2019-12-12,30.1,6.86,4.387755102040816
2019-12-13,30.06,6.86,4.381924198250728
2019-12-16,30.09,6.86,4.386297376093294
2019-12-17,30.09,6.86,4.386297376093294
2019-12-18,30.09,6.86,4.386297376093294
2019-12-19,30.39,6.86,4.430029154518951
2019-12-20,30.78,6.86,4.486880466472303
2019-12-23,30.57,6.86,4.456268221574343
2019-12-24,30.8,6.86,4.489795918367347
2019-12-26,30.93,6.86,4.508746355685131
2019-12-27,30.76,6.86,4.48396501457726
2019-12-30,30.51,6.86,4.447521865889213
2019-12-31,30.49,6.86,4.444606413994169
2020-01-02,30.19,6.86,4.400874635568513
2020-01-03,30.02,6.86,4.376093294460641
2020-01-06,29.96,6.86,4.36734693877551
2020-01-07,29.99,6.86,4.371720116618075
2020-01-08,30.15,6.86,4.395043731778426
2020-01-09,30.24,6.86,4.408163265306122
2020-01-10,29.88,6.86,4.355685131195335
2020-01-13,29.81,6.86,4.345481049562681
2020-01-14,29.97,6.86,4.368804664723032
2020-01-15,30.29,6.86,4.415451895043732
2020-01-16,30.6,6.86,4.460641399416909
2020-01-17,30.48,6.86,4.443148688046647
2020-01-21,30.09,6.86,4.386297376093294
2020-01-22,30.1,6.86,4.387755102040816
2020-01-23,28.74,6.86,4.189504373177842
2020-01-24,28.65,6.86,4.1763848396501455
2020-01-27,28.54,6.86,4.160349854227405
2020-01-28,28.93,6.86,4.217201166180757
2020-01-29,28.23,6.86,4.115160349854227
2020-01-30,28.38,6.86,4.137026239067055
2020-01-31,27.77,6.86,4.048104956268221
2020-02-03,27.68,6.86,4.034985422740524
2020-02-04,28.26,6.86,4.119533527696793
2020-02-05,29.07,6.86,4.237609329446064
2020-02-06,28.54,6.86,4.160349854227405
2020-02-07,28.35,6.86,4.13265306122449
2020-02-10,28.36,6.86,4.134110787172012
2020-02-11,28.65,6.86,4.1763848396501455
2020-02-12,28.86,6.86,4.206997084548105
2020-02-13,28.9,6.86,4.212827988338192
2020-02-14,28.73,6.86,4.188046647230321
2020-02-18,28.87,6.86,4.208454810495627
2020-02-19,29.03,6.86,4.2317784256559765
2020-02-20,28.6,6.86,4.169096209912537
2020-02-21,27.93,6.86,4.071428571428571
2020-02-24,27.13,6.86,3.954810495626822
2020-02-25,26.3,6.86,3.833819241982507
2020-02-26,25.42,6.86,3.7055393586005834
2020-02-27,23.79,13.13,1.8118811881188117
2020-02-28,25.1,13.13,1.9116527037319115
2020-03-02,25.17,13.13,1.916984006092917
2020-03-03,25.08,13.13,1.9101294744859099
2020-03-04,25.11,13.13,1.9124143183549123
2020-03-05,23.82,13.13,1.8141660319878141
2020-03-06,24.07,13.13,1.8332063975628332
2020-03-09,22.54,13.13,1.7166793602437165
2020-03-10,23.82,13.13,1.8141660319878141
2020-03-11,22.99,13.13,1.7509520182787508
2020-03-12,21.19,13.13,1.613861386138614
2020-03-13,21.29,13.13,1.6214775323686212
2020-03-16,18.9,13.13,1.4394516374714392
2020-03-17,19.53,13.13,1.4874333587204875
2020-03-18,17.64,13.13,1.3434881949733435
2020-03-19,18.89,13.13,1.4386900228484387
2020-03-20,16.87,13.13,1.2848438690022848
2020-03-23,16.46,13.13,1.2536176694592536
2020-03-24,18.08,13.13,1.3769992383853769
2020-03-25,18.82,13.13,1.4333587204874334
2020-03-26,18.75,13.13,1.4280274181264279
2020-03-27,17.16,13.13,1.3069306930693068
2020-03-30,17.95,13.13,1.367098248286367
2020-03-31,17.54,13.13,1.3358720487433358
2020-04-01,17.64,13.13,1.3434881949733435
2020-04-02,17.07,13.13,1.3000761614623
2020-04-03,16.84,13.13,1.2825590251332826
2020-04-06,18.08,13.13,1.3769992383853769
2020-04-07,18.71,13.13,1.424980959634425
2020-04-08,19.43,13.13,1.4798172124904798
2020-04-09,20.14,13.13,1.5338918507235337
2020-04-13,19.85,13.13,1.5118050266565117
2020-04-14,20.24,13.13,1.5415079969535412
2020-04-15,19.44,13.13,1.4805788271134805
2020-04-16,19.52,13.13,1.4866717440974866
2020-04-17,20.2,13.13,1.5384615384615383
2020-04-20,19.74,13.13,1.5034272658035033
2020-04-21,19.01,13.13,1.447829398324448
2020-04-22,18.56,13.13,1.4135567402894134
2020-04-23,18.6,13.13,1.4166031987814167
2020-04-24,19.14,13.13,1.4577303884234576
2020-04-27,20.7,13.13,1.5765422696115763
2020-04-28,21.29,13.13,1.6214775323686212
2020-04-29,22.5,13.13,1.7136329017517136
2020-04-30,20.41,13.13,1.5544554455445543
2020-05-01,19.54,13.13,1.488194973343488
2020-05-04,19.93,13.13,1.5178979436405178
2020-05-05,19.36,13.13,1.4744859101294743
2020-05-06,19.04,0.55,34.61818181818182
2020-05-07,18.87,0.55,34.309090909090905
2020-05-08,19.35,0.55,35.18181818181818
2020-05-11,18.49,0.55,33.61818181818181
2020-05-12,17.92,0.55,32.581818181818186
2020-05-13,17.34,0.55,31.527272727272724
2020-05-14,18.5,0.55,33.63636363636363
2020-05-15,18.72,0.55,34.03636363636363
2020-05-18,19.3,0.55,35.090909090909086
2020-05-19,19.14,0.55,34.8
2020-05-20,19.11,0.55,34.74545454545454
2020-05-21,18.65,0.55,33.90909090909091
2020-05-22,18.37,0.55,33.4
2020-05-26,19.79,0.55,35.98181818181818
2020-05-27,20.53,0.55,37.32727272727273
2020-05-28,19.93,0.55,36.236363636363635
2020-05-29,19.59,0.55,35.61818181818182
2020-06-01,19.85,0.55,36.09090909090909
2020-06-02,19.68,0.55,35.78181818181818
2020-06-03,20.22,0.55,36.76363636363636
2020-06-04,20.86,0.55,37.92727272727272
2020-06-05,22.35,0.55,40.63636363636363
2020-06-08,23.42,0.55,42.58181818181818
2020-06-09,21.52,0.55,39.127272727272725
2020-06-10,20.83,0.55,37.87272727272727
2020-06-11,19.99,0.55,36.34545454545454
2020-06-12,19.7,0.55,35.81818181818181
2020-06-15,20.209999,0.55,36.74545272727272
2020-06-16,20.030001,0.55,36.41818363636363
2020-06-17,20.0,0.55,36.36363636363636
2020-06-18,20.33,0.55,36.963636363636354
2020-06-19,20.139999,0.55,36.618179999999995
2020-06-22,19.879999,0.55,36.145452727272726
2020-06-23,20.059999,0.55,36.472725454545454
2020-06-24,19.68,0.55,35.78181818181818
2020-06-25,19.27,0.55,35.03636363636363
2020-06-26,18.51,0.55,33.654545454545456
2020-06-29,19.35,0.55,35.18181818181818
2020-06-30,19.26,0.55,35.018181818181816
2020-07-01,19.25,0.55,35.0
2020-07-02,18.93,0.55,34.418181818181814
2020-07-06,19.219999,0.55,34.94545272727273
2020-07-07,18.370001,0.55,33.40000181818181
2020-07-08,18.190001,0.55,33.072729090909085
2020-07-09,17.25,0.55,31.36363636363636
2020-07-10,18.08,0.55,32.87272727272727
2020-07-13,18.25,0.55,33.18181818181818
2020-07-14,18.450001,0.55,33.54545636363636
2020-07-15,19.530001,0.55,35.50909272727272
2020-07-16,19.700001,0.55,35.818183636363635
2020-07-17,19.17,0.55,34.85454545454545
2020-07-20,18.51,0.55,33.654545454545456
2020-07-21,18.809999,0.55,34.19999818181818
2020-07-22,18.91,0.55,34.38181818181818
2020-07-23,19.1,0.55,34.72727272727273
2020-07-24,18.93,0.55,34.418181818181814
2020-07-27,18.690001,0.55,33.98181999999999
2020-07-28,18.610001,0.55,33.83636545454545
2020-07-29,18.860001,0.55,34.290910909090904
2020-07-30,18.92,0.55,34.4
2020-07-31,18.950001,0.55,34.45454727272727
2020-08-03,19.129999,0.55,34.781816363636366
2020-08-04,19.690001,0.55,35.80000181818181
2020-08-05,19.08,0.41,46.536585365853654
2020-08-06,19.690001,0.41,48.02439268292683
2020-08-07,19.299999,0.41,47.07316829268293
2020-08-10,19.950001,0.41,48.65853902439025
2020-08-11,20.73,0.41,50.5609756097561
2020-08-12,20.07,0.41,48.951219512195124
2020-08-13,20.299999,0.41,49.51219268292683
2020-08-14,20.76,0.41,50.63414634146342
2020-08-17,20.309999,0.41,49.536582926829276
2020-08-18,20.33,0.41,49.58536585365854
2020-08-19,20.389999,0.41,49.73170487804878
2020-08-20,20.27,0.41,49.4390243902439
2020-08-21,20.040001,0.41,48.8780512195122
