date,NVDA,NVDA_EPS,PE Ratio
2012-12-04,12.1,0.34,35.588235294117645
2012-12-05,11.96,0.34,35.1764705882353
2012-12-06,11.98,0.34,35.23529411764706
2012-12-07,11.96,0.34,35.1764705882353
2012-12-10,12.36,0.34,36.35294117647059
2012-12-11,12.65,0.34,37.205882352941174
2012-12-12,12.52,0.34,36.8235294117647
2012-12-13,12.53,0.34,36.85294117647059
2012-12-14,12.59,0.34,37.02941176470588
2012-12-17,12.54,0.34,36.882352941176464
2012-12-18,12.56,0.34,36.94117647058823
2012-12-19,12.65,0.34,37.205882352941174
2012-12-20,12.64,0.34,37.17647058823529
2012-12-21,12.35,0.34,36.3235294117647
2012-12-24,12.25,0.34,36.02941176470588
2012-12-26,12.24,0.34,36.0
2012-12-27,12.16,0.34,35.76470588235294
2012-12-28,12.1,0.34,35.588235294117645
2012-12-31,12.26,0.34,36.05882352941176
2013-01-02,12.72,0.34,37.411764705882355
2013-01-03,12.73,0.34,37.44117647058823
2013-01-04,13.15,0.34,38.67647058823529
2013-01-07,12.77,0.34,37.55882352941176
2013-01-08,12.49,0.34,36.73529411764706
2013-01-09,12.21,0.34,35.911764705882355
2013-01-10,12.23,0.34,35.970588235294116
2013-01-11,12.21,0.34,35.911764705882355
2013-01-14,12.2,0.34,35.882352941176464
2013-01-15,11.98,0.34,35.23529411764706
2013-01-16,12.09,0.34,35.55882352941176
2013-01-17,12.25,0.34,36.02941176470588
2013-01-18,12.17,0.34,35.79411764705882
2013-01-22,12.11,0.34,35.61764705882352
2013-01-23,12.13,0.34,35.6764705882353
2013-01-24,12.19,0.34,35.85294117647059
2013-01-25,12.41,0.34,36.5
2013-01-28,12.61,0.34,37.088235294117645
2013-01-29,12.34,0.34,36.29411764705882
2013-01-30,12.32,0.34,36.23529411764706
2013-01-31,12.26,0.34,36.05882352941176
2013-02-01,12.37,0.34,36.382352941176464
2013-02-04,12.16,0.34,35.76470588235294
2013-02-05,12.44,0.34,36.588235294117645
2013-02-06,12.34,0.34,36.29411764705882
2013-02-07,12.29,0.34,36.147058823529406
2013-02-08,12.37,0.34,36.382352941176464
2013-02-11,12.51,0.34,36.79411764705882
2013-02-12,12.43,0.34,36.55882352941176
2013-02-13,12.37,0.34,36.382352941176464
2013-02-14,12.73,0.34,37.44117647058823
2013-02-15,12.73,0.34,37.44117647058823
2013-02-19,12.56,0.34,36.94117647058823
2013-02-20,12.38,0.34,36.411764705882355
2013-02-21,12.29,0.34,36.147058823529406
2013-02-22,12.52,0.34,36.8235294117647
2013-02-25,12.3,0.34,36.1764705882353
2013-02-26,12.37,0.34,36.382352941176464
2013-02-27,12.6,0.34,37.05882352941176
2013-02-28,12.66,0.34,37.23529411764706
2013-03-01,12.71,0.34,37.38235294117647
2013-03-04,12.66,0.34,37.23529411764706
2013-03-05,12.8,0.34,37.64705882352941
2013-03-06,12.79,0.34,37.61764705882352
2013-03-07,12.76,0.34,37.52941176470588
2013-03-08,12.82,0.34,37.705882352941174
2013-03-11,12.7,0.34,37.35294117647059
2013-03-12,12.74,0.29,43.931034482758626
2013-03-13,12.74,0.29,43.931034482758626
2013-03-14,12.75,0.29,43.96551724137932
2013-03-15,12.64,0.29,43.58620689655173
2013-03-18,12.55,0.29,43.27586206896552
2013-03-19,12.47,0.29,43.00000000000001
2013-03-20,12.62,0.29,43.51724137931034
2013-03-21,12.42,0.29,42.827586206896555
2013-03-22,12.48,0.29,43.0344827586207
2013-03-25,12.41,0.29,42.793103448275865
2013-03-26,12.5,0.29,43.10344827586207
2013-03-27,12.65,0.29,43.62068965517242
2013-03-28,12.83,0.29,44.24137931034483
2013-04-01,12.41,0.29,42.793103448275865
2013-04-02,12.28,0.29,42.3448275862069
2013-04-03,12.13,0.29,41.827586206896555
2013-04-04,12.25,0.29,42.24137931034483
2013-04-05,12.46,0.29,42.96551724137932
2013-04-08,12.43,0.29,42.862068965517246
2013-04-09,12.63,0.29,43.55172413793104
2013-04-10,12.83,0.29,44.24137931034483
2013-04-11,12.77,0.29,44.03448275862069
2013-04-12,13.09,0.29,45.13793103448276
2013-04-15,12.82,0.29,44.20689655172414
2013-04-16,12.96,0.29,44.6896551724138
2013-04-17,12.79,0.29,44.10344827586207
2013-04-18,12.54,0.29,43.241379310344826
2013-04-19,12.57,0.29,43.344827586206904
2013-04-22,12.59,0.29,43.41379310344828
2013-04-23,12.92,0.29,44.55172413793104
2013-04-24,13.36,0.29,46.06896551724138
2013-04-25,13.47,0.29,46.44827586206897
2013-04-26,13.41,0.29,46.24137931034483
2013-04-29,13.57,0.29,46.793103448275865
2013-04-30,13.77,0.29,47.48275862068966
2013-05-01,13.65,0.29,47.06896551724138
2013-05-02,13.81,0.29,47.62068965517242
2013-05-03,13.87,0.29,47.827586206896555
2013-05-06,13.83,0.29,47.689655172413794
2013-05-07,13.65,0.29,47.06896551724138
2013-05-08,13.9,0.29,47.931034482758626
2013-05-09,13.91,0.29,47.96551724137932
2013-05-10,14.54,0.29,50.13793103448276
2013-05-13,14.24,0.29,49.10344827586207
2013-05-14,14.45,0.29,49.827586206896555
2013-05-15,14.7,0.29,50.689655172413794
2013-05-16,14.63,0.29,50.448275862068975
2013-05-17,14.87,0.29,51.275862068965516
2013-05-20,14.84,0.29,51.17241379310345
2013-05-21,14.92,0.29,51.44827586206897
2013-05-22,14.4,0.13,110.76923076923077
2013-05-23,14.63,0.13,112.53846153846155
2013-05-24,14.54,0.13,111.84615384615384
2013-05-28,14.53,0.13,111.76923076923076
2013-05-29,14.44,0.13,111.07692307692307
2013-05-30,14.63,0.13,112.53846153846155
2013-05-31,14.47,0.13,111.3076923076923
2013-06-03,14.45,0.13,111.15384615384615
2013-06-04,14.47,0.13,111.3076923076923
2013-06-05,14.16,0.13,108.92307692307692
2013-06-06,14.25,0.13,109.61538461538461
2013-06-07,14.45,0.13,111.15384615384615
2013-06-10,14.44,0.13,111.07692307692307
2013-06-11,14.17,0.13,109.0
2013-06-12,14.05,0.13,108.07692307692308
2013-06-13,14.37,0.13,110.53846153846153
2013-06-14,14.35,0.13,110.38461538461537
2013-06-17,14.49,0.13,111.46153846153845
2013-06-18,14.4,0.13,110.76923076923077
2013-06-19,14.84,0.13,114.15384615384615
2013-06-20,14.44,0.13,111.07692307692307
2013-06-21,14.42,0.13,110.92307692307692
2013-06-24,14.12,0.13,108.6153846153846
2013-06-25,14.22,0.13,109.38461538461539
2013-06-26,14.14,0.13,108.76923076923077
2013-06-27,14.01,0.13,107.76923076923076
2013-06-28,14.04,0.13,107.99999999999999
2013-07-01,14.1,0.13,108.46153846153845
2013-07-02,14.09,0.13,108.38461538461539
2013-07-03,14.13,0.13,108.6923076923077
2013-07-05,14.24,0.13,109.53846153846153
2013-07-08,14.17,0.13,109.0
2013-07-09,14.24,0.13,109.53846153846153
2013-07-10,14.43,0.13,111.0
2013-07-11,14.63,0.13,112.53846153846155
2013-07-12,14.64,0.13,112.61538461538461
2013-07-15,14.61,0.13,112.38461538461537
2013-07-16,14.69,0.13,112.99999999999999
2013-07-17,14.61,0.13,112.38461538461537
2013-07-18,14.55,0.13,111.92307692307692
2013-07-19,14.24,0.13,109.53846153846153
2013-07-22,14.23,0.13,109.46153846153847
2013-07-23,14.21,0.13,109.3076923076923
2013-07-24,14.21,0.13,109.3076923076923
2013-07-25,14.26,0.13,109.6923076923077
2013-07-26,14.2,0.13,109.23076923076923
2013-07-29,14.17,0.13,109.0
2013-07-30,14.41,0.13,110.84615384615384
2013-07-31,14.44,0.13,111.07692307692307
2013-08-01,14.64,0.13,112.61538461538461
2013-08-02,14.76,0.13,113.53846153846153
2013-08-05,14.83,0.13,114.07692307692308
2013-08-06,14.61,0.13,112.38461538461537
2013-08-07,14.6,0.13,112.3076923076923
2013-08-08,14.7,0.13,113.07692307692307
2013-08-09,14.49,0.13,111.46153846153845
2013-08-12,14.37,0.13,110.53846153846153
2013-08-13,14.42,0.13,110.92307692307692
2013-08-14,15.03,0.13,115.61538461538461
2013-08-15,15.13,0.13,116.38461538461539
2013-08-16,15.19,0.13,116.84615384615384
2013-08-19,14.95,0.13,114.99999999999999
2013-08-20,14.95,0.13,114.99999999999999
2013-08-21,14.88,0.17,87.52941176470588
2013-08-22,14.96,0.17,88.0
2013-08-23,14.96,0.17,88.0
2013-08-26,14.99,0.17,88.17647058823529
2013-08-27,14.8,0.17,87.05882352941177
2013-08-28,14.8,0.17,87.05882352941177
2013-08-29,14.77,0.17,86.88235294117646
2013-08-30,14.75,0.17,86.76470588235294
2013-09-03,14.76,0.17,86.8235294117647
2013-09-04,14.9,0.17,87.6470588235294
2013-09-05,14.94,0.17,87.88235294117646
2013-09-06,14.88,0.17,87.52941176470588
2013-09-09,15.13,0.17,89.0
2013-09-10,15.45,0.17,90.88235294117646
2013-09-11,15.71,0.17,92.41176470588235
2013-09-12,15.7,0.17,92.35294117647058
2013-09-13,15.8,0.17,92.94117647058823
2013-09-16,15.81,0.17,93.0
2013-09-17,15.86,0.17,93.29411764705881
2013-09-18,16.0,0.17,94.11764705882352
2013-09-19,15.93,0.17,93.70588235294117
2013-09-20,15.79,0.17,92.88235294117646
2013-09-23,15.64,0.17,92.0
2013-09-24,15.7,0.17,92.35294117647058
2013-09-25,15.72,0.17,92.47058823529412
2013-09-26,15.67,0.17,92.17647058823529
2013-09-27,15.58,0.17,91.6470588235294
2013-09-30,15.56,0.17,91.52941176470588
2013-10-01,15.55,0.17,91.47058823529412
2013-10-02,15.54,0.17,91.41176470588235
2013-10-03,15.38,0.17,90.47058823529412
2013-10-04,15.59,0.17,91.70588235294117
2013-10-07,15.59,0.17,91.70588235294117
2013-10-08,15.46,0.17,90.94117647058823
2013-10-09,15.22,0.17,89.52941176470588
2013-10-10,15.39,0.17,90.52941176470588
2013-10-11,15.26,0.17,89.76470588235293
2013-10-14,15.49,0.17,91.11764705882352
2013-10-15,15.41,0.17,90.6470588235294
2013-10-16,15.6,0.17,91.76470588235293
2013-10-17,15.63,0.17,91.94117647058823
2013-10-18,15.81,0.17,93.0
2013-10-21,15.85,0.17,93.23529411764704
2013-10-22,15.77,0.17,92.76470588235293
2013-10-23,15.5,0.17,91.17647058823529
2013-10-24,15.39,0.17,90.52941176470588
2013-10-25,15.24,0.17,89.6470588235294
2013-10-28,15.21,0.17,89.47058823529412
2013-10-29,15.23,0.17,89.58823529411764
2013-10-30,15.22,0.17,89.52941176470588
2013-10-31,15.19,0.17,89.35294117647058
2013-11-01,15.26,0.17,89.76470588235293
2013-11-04,14.82,0.17,87.17647058823529
2013-11-05,14.8,0.17,87.05882352941177
2013-11-06,14.9,0.17,87.6470588235294
2013-11-07,14.55,0.17,85.58823529411765
2013-11-08,15.56,0.17,91.52941176470588
2013-11-11,15.69,0.17,92.29411764705881
2013-11-12,15.72,0.17,92.47058823529412
2013-11-13,16.15,0.17,94.99999999999999
2013-11-14,16.22,0.17,95.41176470588233
2013-11-15,16.17,0.17,95.11764705882354
2013-11-18,15.78,0.17,92.8235294117647
2013-11-19,15.44,0.21,73.52380952380952
2013-11-20,15.21,0.21,72.42857142857143
2013-11-21,15.33,0.21,73.0
2013-11-22,15.18,0.21,72.28571428571429
2013-11-25,15.51,0.21,73.85714285714286
2013-11-26,15.64,0.21,74.47619047619048
2013-11-27,15.7,0.21,74.76190476190476
2013-11-29,15.6,0.21,74.28571428571429
2013-12-02,15.75,0.21,75.0
2013-12-03,15.74,0.21,74.95238095238096
2013-12-04,15.96,0.21,76.0
2013-12-05,15.7,0.21,74.76190476190476
2013-12-06,15.47,0.21,73.66666666666667
2013-12-09,15.21,0.21,72.42857142857143
2013-12-10,15.56,0.21,74.0952380952381
2013-12-11,15.41,0.21,73.38095238095238
2013-12-12,15.11,0.21,71.95238095238095
2013-12-13,15.02,0.21,71.52380952380952
2013-12-16,15.04,0.21,71.61904761904762
2013-12-17,15.11,0.21,71.95238095238095
2013-12-18,15.32,0.21,72.95238095238096
2013-12-19,15.38,0.21,73.23809523809524
2013-12-20,15.69,0.21,74.71428571428571
2013-12-23,15.78,0.21,75.14285714285714
2013-12-24,15.82,0.21,75.33333333333334
2013-12-26,15.67,0.21,74.61904761904762
2013-12-27,15.76,0.21,75.04761904761905
2013-12-30,15.97,0.21,76.04761904761905
2013-12-31,16.02,0.21,76.28571428571429
2014-01-02,15.86,0.21,75.52380952380952
2014-01-03,15.67,0.21,74.61904761904762
2014-01-06,15.88,0.21,75.61904761904762
2014-01-07,16.14,0.21,76.85714285714286
2014-01-08,16.36,0.21,77.9047619047619
2014-01-09,15.75,0.21,75.0
2014-01-10,15.73,0.21,74.90476190476191
2014-01-13,15.36,0.21,73.14285714285714
2014-01-14,15.84,0.21,75.42857142857143
2014-01-15,16.01,0.21,76.23809523809526
2014-01-16,16.06,0.21,76.47619047619047
2014-01-17,15.99,0.21,76.14285714285715
2014-01-21,16.05,0.21,76.42857142857143
2014-01-22,16.03,0.21,76.33333333333334
2014-01-23,15.97,0.21,76.04761904761905
2014-01-24,15.56,0.21,74.0952380952381
2014-01-27,15.46,0.21,73.61904761904762
2014-01-28,15.61,0.21,74.33333333333333
2014-01-29,15.46,0.21,73.61904761904762
2014-01-30,15.72,0.21,74.85714285714286
2014-01-31,15.7,0.21,74.76190476190476
2014-02-03,15.49,0.21,73.76190476190476
2014-02-04,15.58,0.21,74.19047619047619
2014-02-05,15.44,0.21,73.52380952380952
2014-02-06,15.64,0.21,74.47619047619048
2014-02-07,15.87,0.21,75.57142857142857
2014-02-10,15.92,0.21,75.80952380952381
2014-02-11,16.25,0.21,77.38095238095238
2014-02-12,16.83,0.21,80.14285714285714
2014-02-13,17.36,0.21,82.66666666666667
2014-02-14,17.91,0.21,85.28571428571429
2014-02-18,17.9,0.21,85.23809523809524
2014-02-19,18.14,0.21,86.3809523809524
2014-02-20,18.78,0.21,89.42857142857143
2014-02-21,18.64,0.21,88.76190476190477
2014-02-24,18.91,0.21,90.04761904761905
2014-02-25,18.74,0.21,89.23809523809524
2014-02-26,18.71,0.21,89.0952380952381
2014-02-27,18.5,0.21,88.0952380952381
2014-02-28,18.38,0.21,87.52380952380952
2014-03-03,18.29,0.21,87.09523809523809
2014-03-04,18.48,0.21,88.0
2014-03-05,18.64,0.21,88.76190476190477
2014-03-06,18.38,0.21,87.52380952380952
2014-03-07,18.36,0.21,87.42857142857143
2014-03-10,18.09,0.21,86.14285714285714
2014-03-11,18.27,0.21,87.0
2014-03-12,18.32,0.21,87.23809523809524
2014-03-13,17.74,0.25,70.96
2014-03-14,17.82,0.25,71.28
2014-03-17,17.82,0.25,71.28
2014-03-18,18.24,0.25,72.96
2014-03-19,18.56,0.25,74.24
2014-03-20,18.57,0.25,74.28
2014-03-21,18.54,0.25,74.16
2014-03-24,18.45,0.25,73.8
2014-03-25,18.45,0.25,73.8
2014-03-26,18.03,0.25,72.12
2014-03-27,17.79,0.25,71.16
2014-03-28,17.9,0.25,71.6
2014-03-31,17.91,0.25,71.64
2014-04-01,18.65,0.25,74.6
2014-04-02,18.53,0.25,74.12
2014-04-03,18.73,0.25,74.92
2014-04-04,18.15,0.25,72.6
2014-04-07,18.21,0.25,72.84
2014-04-08,18.86,0.25,75.44
2014-04-09,18.84,0.25,75.36
2014-04-10,18.38,0.25,73.52
2014-04-11,18.12,0.25,72.48
2014-04-14,18.32,0.25,73.28
2014-04-15,18.45,0.25,73.8
2014-04-16,18.49,0.25,73.96
2014-04-17,18.56,0.25,74.24
2014-04-21,18.71,0.25,74.84
2014-04-22,18.87,0.25,75.48
2014-04-23,19.09,0.25,76.36
2014-04-24,19.26,0.25,77.04
2014-04-25,18.73,0.25,74.92
2014-04-28,18.65,0.25,74.6
2014-04-29,18.69,0.25,74.76
2014-04-30,18.47,0.25,73.88
2014-05-01,18.57,0.25,74.28
2014-05-02,18.43,0.25,73.72
2014-05-05,18.63,0.25,74.52
2014-05-06,18.25,0.25,73.0
2014-05-07,18.27,0.25,73.08
2014-05-08,18.5,0.25,74.0
2014-05-09,18.05,0.25,72.2
2014-05-12,18.58,0.25,74.32
2014-05-13,18.28,0.25,73.12
2014-05-14,18.1,0.25,72.4
2014-05-15,18.0,0.25,72.0
2014-05-16,17.96,0.25,71.84
2014-05-19,18.54,0.25,74.16
2014-05-20,18.24,0.25,72.96
2014-05-21,18.24,0.25,72.96
2014-05-22,18.32,0.25,73.28
2014-05-23,18.49,0.25,73.96
2014-05-27,18.82,0.25,75.28
2014-05-28,18.98,0.25,75.92
2014-05-29,18.95,0.25,75.8
2014-05-30,19.0,0.25,76.0
2014-06-02,18.94,0.25,75.76
2014-06-03,18.86,0.25,75.44
2014-06-04,18.88,0.25,75.52
2014-06-05,18.96,0.25,75.84
2014-06-06,19.03,0.25,76.12
2014-06-09,19.05,0.25,76.2
2014-06-10,19.15,0.25,76.6
2014-06-11,19.4,0.25,77.6
2014-06-12,19.52,0.25,78.08
2014-06-13,19.54,0.25,78.16
2014-06-16,19.48,0.25,77.92
2014-06-17,19.61,0.25,78.44
2014-06-18,19.59,0.25,78.36
2014-06-19,19.14,0.25,76.56
2014-06-20,18.93,0.25,75.72
2014-06-23,18.71,0.25,74.84
2014-06-24,18.42,0.25,73.68
2014-06-25,18.61,0.25,74.44
2014-06-26,18.36,0.25,73.44
2014-06-27,18.38,0.25,73.52
2014-06-30,18.54,0.25,74.16
2014-07-01,18.75,0.25,75.0
2014-07-02,18.68,0.25,74.72
2014-07-03,18.85,0.25,75.4
2014-07-07,18.7,0.25,74.8
2014-07-08,18.55,0.25,74.2
2014-07-09,19.11,0.25,76.44
2014-07-10,19.01,0.25,76.04
2014-07-11,19.05,0.25,76.2
2014-07-14,19.29,0.25,77.16
2014-07-15,19.37,0.25,77.48
2014-07-16,19.35,0.25,77.4
2014-07-17,19.3,0.25,77.2
2014-07-18,18.44,0.25,73.76
2014-07-21,18.55,0.25,74.2
2014-07-22,18.47,0.25,73.88
2014-07-23,18.08,0.25,72.32
2014-07-24,18.11,0.25,72.44
2014-07-25,17.79,0.25,71.16
2014-07-28,17.72,0.25,70.88
2014-07-29,17.78,0.25,71.12
2014-07-30,18.08,0.25,72.32
2014-07-31,17.5,0.25,70.0
2014-08-01,17.69,0.25,70.76
2014-08-04,17.65,0.25,70.6
2014-08-05,17.66,0.25,70.64
2014-08-06,17.64,0.25,70.56
2014-08-07,17.46,0.25,69.84
2014-08-08,19.0,0.25,76.0
2014-08-11,18.9,0.25,75.6
2014-08-12,18.9,0.25,75.6
2014-08-13,19.01,0.25,76.04
2014-08-14,18.8,0.25,75.2
2014-08-15,19.04,0.25,76.16
2014-08-18,19.3,0.25,77.2
2014-08-19,19.37,0.25,77.48
2014-08-20,19.25,0.24,80.20833333333334
2014-08-21,19.07,0.24,79.45833333333334
2014-08-22,19.08,0.24,79.5
2014-08-25,19.11,0.24,79.625
2014-08-26,19.45,0.24,81.04166666666667
2014-08-27,19.23,0.24,80.125
2014-08-28,19.39,0.24,80.79166666666667
2014-08-29,19.45,0.24,81.04166666666667
2014-09-02,19.5,0.24,81.25
2014-09-03,19.68,0.24,82.0
2014-09-04,20.03,0.24,83.45833333333334
2014-09-05,19.97,0.24,83.20833333333333
2014-09-08,19.79,0.24,82.45833333333333
2014-09-09,19.54,0.24,81.41666666666667
2014-09-10,19.61,0.24,81.70833333333333
2014-09-11,19.41,0.24,80.875
2014-09-12,19.12,0.24,79.66666666666667
2014-09-15,18.86,0.24,78.58333333333333
2014-09-16,19.14,0.24,79.75
2014-09-17,19.15,0.24,79.79166666666666
2014-09-18,19.44,0.24,81.00000000000001
2014-09-19,19.08,0.24,79.5
2014-09-22,18.89,0.24,78.70833333333334
2014-09-23,18.81,0.24,78.375
2014-09-24,18.92,0.24,78.83333333333334
2014-09-25,18.51,0.24,77.12500000000001
2014-09-26,18.55,0.24,77.29166666666667
2014-09-29,18.52,0.24,77.16666666666667
2014-09-30,18.45,0.24,76.875
2014-10-01,18.27,0.24,76.125
2014-10-02,18.19,0.24,75.79166666666667
2014-10-03,18.23,0.24,75.95833333333334
2014-10-06,18.12,0.24,75.5
2014-10-07,17.93,0.24,74.70833333333333
2014-10-08,18.26,0.24,76.08333333333334
2014-10-09,17.91,0.24,74.625
2014-10-10,16.85,0.24,70.20833333333334
2014-10-13,16.79,0.24,69.95833333333333
2014-10-14,17.18,0.24,71.58333333333333
2014-10-15,17.44,0.24,72.66666666666667
2014-10-16,17.45,0.24,72.70833333333333
2014-10-17,17.42,0.24,72.58333333333334
2014-10-20,17.57,0.24,73.20833333333334
2014-10-21,18.32,0.24,76.33333333333334
2014-10-22,17.89,0.24,74.54166666666667
2014-10-23,18.29,0.24,76.20833333333333
2014-10-24,18.48,0.24,77.0
2014-10-27,18.49,0.24,77.04166666666666
2014-10-28,18.93,0.24,78.875
2014-10-29,18.81,0.24,78.375
2014-10-30,18.69,0.24,77.87500000000001
2014-10-31,19.54,0.24,81.41666666666667
2014-11-03,19.87,0.24,82.79166666666667
2014-11-04,20.13,0.24,83.875
2014-11-05,20.13,0.24,83.875
2014-11-06,20.22,0.24,84.25
2014-11-07,19.79,0.24,82.45833333333333
2014-11-10,20.02,0.24,83.41666666666667
2014-11-11,19.78,0.24,82.41666666666667
2014-11-12,19.65,0.24,81.875
2014-11-13,19.55,0.24,81.45833333333334
2014-11-14,19.79,0.24,82.45833333333333
2014-11-17,19.7,0.24,82.08333333333333
2014-11-18,20.17,0.24,84.04166666666667
2014-11-19,20.01,0.31,64.54838709677419
2014-11-20,20.34,0.31,65.61290322580645
2014-11-21,20.45,0.31,65.96774193548387
2014-11-24,20.58,0.31,66.38709677419354
2014-11-25,20.57,0.31,66.35483870967742
2014-11-26,20.92,0.31,67.48387096774194
2014-11-28,20.97,0.31,67.64516129032258
2014-12-01,20.58,0.31,66.38709677419354
2014-12-02,20.61,0.31,66.48387096774194
2014-12-03,21.14,0.31,68.19354838709678
2014-12-04,20.95,0.31,67.58064516129032
2014-12-05,21.07,0.31,67.96774193548387
2014-12-08,20.8,0.31,67.09677419354838
2014-12-09,20.73,0.31,66.87096774193549
2014-12-10,20.27,0.31,65.38709677419355
2014-12-11,20.26,0.31,65.35483870967742
2014-12-12,19.63,0.31,63.32258064516129
2014-12-15,19.57,0.31,63.12903225806452
2014-12-16,19.35,0.31,62.41935483870968
2014-12-17,20.14,0.31,64.96774193548387
2014-12-18,20.22,0.31,65.2258064516129
2014-12-19,20.42,0.31,65.87096774193549
2014-12-22,20.78,0.31,67.03225806451613
2014-12-23,20.65,0.31,66.61290322580645
2014-12-24,20.57,0.31,66.35483870967742
2014-12-26,20.59,0.31,66.41935483870968
2014-12-29,20.56,0.31,66.32258064516128
2014-12-30,20.37,0.31,65.70967741935485
2014-12-31,20.05,0.31,64.67741935483872
2015-01-02,20.13,0.31,64.93548387096774
2015-01-05,19.79,0.31,63.83870967741935
2015-01-06,19.19,0.31,61.903225806451616
2015-01-07,19.14,0.31,61.74193548387097
2015-01-08,19.86,0.31,64.06451612903226
2015-01-09,19.94,0.31,64.3225806451613
2015-01-12,19.69,0.31,63.51612903225807
2015-01-13,19.66,0.31,63.41935483870968
2015-01-14,19.74,0.31,63.677419354838705
2015-01-15,19.6,0.31,63.22580645161291
2015-01-16,19.96,0.31,64.38709677419355
2015-01-20,20.02,0.31,64.58064516129032
2015-01-21,20.3,0.31,65.48387096774194
2015-01-22,20.65,0.31,66.61290322580645
2015-01-23,20.71,0.31,66.80645161290323
2015-01-26,20.62,0.31,66.51612903225806
2015-01-27,19.63,0.31,63.32258064516129
2015-01-28,19.31,0.31,62.29032258064516
2015-01-29,19.78,0.31,63.80645161290323
2015-01-30,19.2,0.31,61.93548387096774
2015-02-02,19.62,0.31,63.29032258064517
2015-02-03,20.11,0.31,64.87096774193549
2015-02-04,20.16,0.31,65.03225806451613
2015-02-05,20.49,0.31,66.09677419354838
2015-02-06,20.4,0.31,65.80645161290322
2015-02-09,20.38,0.31,65.74193548387096
2015-02-10,20.95,0.31,67.58064516129032
2015-02-11,20.81,0.31,67.12903225806451
2015-02-12,22.3,0.31,71.93548387096774
2015-02-13,22.31,0.31,71.96774193548387
2015-02-17,22.38,0.31,72.19354838709677
2015-02-18,22.12,0.31,71.35483870967742
2015-02-19,22.18,0.31,71.54838709677419
2015-02-20,22.34,0.31,72.06451612903226
2015-02-23,22.16,0.31,71.48387096774194
2015-02-24,22.31,0.31,71.96774193548387
2015-02-25,22.14,0.31,71.41935483870968
2015-02-26,22.2,0.31,71.61290322580645
2015-02-27,22.06,0.31,71.16129032258064
2015-03-02,22.6,0.31,72.90322580645162
2015-03-03,22.18,0.31,71.54838709677419
2015-03-04,22.43,0.31,72.35483870967742
2015-03-05,22.86,0.31,73.74193548387096
2015-03-06,22.55,0.31,72.74193548387098
2015-03-09,22.61,0.31,72.93548387096774
2015-03-10,23.0,0.31,74.19354838709677
2015-03-11,22.88,0.31,73.80645161290322
2015-03-12,22.67,0.35,64.77142857142859
2015-03-13,22.7,0.35,64.85714285714286
2015-03-16,22.97,0.35,65.62857142857143
2015-03-17,23.25,0.35,66.42857142857143
2015-03-18,22.87,0.35,65.34285714285716
2015-03-19,23.22,0.35,66.34285714285714
2015-03-20,23.47,0.35,67.05714285714286
2015-03-23,22.71,0.35,64.88571428571429
2015-03-24,22.4,0.35,64.0
2015-03-25,21.04,0.35,60.114285714285714
2015-03-26,20.97,0.35,59.91428571428572
2015-03-27,21.38,0.35,61.08571428571429
2015-03-30,21.47,0.35,61.34285714285714
2015-03-31,20.93,0.35,59.800000000000004
2015-04-01,21.01,0.35,60.02857142857144
2015-04-02,21.06,0.35,60.17142857142857
2015-04-06,21.67,0.35,61.914285714285725
2015-04-07,21.86,0.35,62.45714285714286
2015-04-08,22.02,0.35,62.91428571428572
2015-04-09,22.53,0.35,64.37142857142858
2015-04-10,22.76,0.35,65.02857142857144
2015-04-13,22.55,0.35,64.42857142857143
2015-04-14,22.36,0.35,63.885714285714286
2015-04-15,22.63,0.35,64.65714285714286
2015-04-16,22.49,0.35,64.25714285714285
2015-04-17,22.2,0.35,63.42857142857143
