date,PH,PH_EPS,PE Ratio
2009-01-02,45.16,1.52,29.710526315789473
2009-01-05,45.34,1.52,29.828947368421055
2009-01-06,45.86,1.52,30.171052631578945
2009-01-07,43.03,1.52,28.30921052631579
2009-01-08,43.2,1.52,28.42105263157895
2009-01-09,42.27,1.52,27.80921052631579
2009-01-12,40.85,1.52,26.875
2009-01-13,40.62,1.52,26.723684210526315
2009-01-14,38.97,1.52,25.638157894736842
2009-01-15,39.77,1.52,26.164473684210527
2009-01-16,39.77,1.52,26.164473684210527
2009-01-20,40.29,1.52,26.50657894736842
2009-01-21,39.47,1.52,25.967105263157894
2009-01-22,38.56,1.52,25.36842105263158
2009-01-23,39.08,1.52,25.710526315789473
2009-01-26,38.85,1.52,25.55921052631579
2009-01-27,39.86,2.49,16.008032128514056
2009-01-28,41.79,2.49,16.78313253012048
2009-01-29,39.62,2.49,15.911646586345379
2009-01-30,38.21,2.49,15.345381526104417
2009-02-02,38.11,2.49,15.305220883534135
2009-02-03,39.32,2.49,15.791164658634537
2009-02-04,40.02,2.49,16.072289156626507
2009-02-05,40.71,2.49,16.349397590361445
2009-02-06,41.87,2.49,16.815261044176705
2009-02-09,41.42,2.49,16.634538152610443
2009-02-10,39.42,2.49,15.831325301204819
2009-02-11,40.28,2.49,16.176706827309236
2009-02-12,40.0,2.49,16.064257028112447
2009-02-13,40.69,2.49,16.34136546184739
2009-02-17,38.56,2.49,15.4859437751004
2009-02-18,38.67,2.49,15.53012048192771
2009-02-19,37.69,2.49,15.136546184738954
2009-02-20,37.47,2.49,15.048192771084336
2009-02-23,35.52,2.49,14.265060240963855
2009-02-24,36.78,2.49,14.771084337349397
2009-02-25,35.39,2.49,14.212851405622489
2009-02-26,34.32,2.49,13.783132530120481
2009-02-27,33.37,2.49,13.40160642570281
2009-03-02,31.42,2.49,12.618473895582328
2009-03-03,30.94,2.49,12.42570281124498
2009-03-04,31.32,2.49,12.578313253012047
2009-03-05,28.92,2.49,11.614457831325302
2009-03-06,28.63,2.49,11.497991967871485
2009-03-09,27.86,2.49,11.18875502008032
2009-03-10,29.97,2.49,12.036144578313252
2009-03-11,30.24,2.49,12.14457831325301
2009-03-12,30.99,2.49,12.445783132530119
2009-03-13,30.77,2.49,12.357429718875501
2009-03-16,30.47,2.49,12.236947791164656
2009-03-17,31.44,2.49,12.626506024096384
2009-03-18,32.34,2.49,12.987951807228916
2009-03-19,32.73,2.49,13.14457831325301
2009-03-20,31.41,2.49,12.6144578313253
2009-03-23,33.9,2.49,13.6144578313253
2009-03-24,33.97,2.49,13.642570281124497
2009-03-25,34.16,2.49,13.71887550200803
2009-03-26,36.28,2.49,14.570281124497992
2009-03-27,35.38,2.49,14.208835341365461
2009-03-30,33.74,2.49,13.550200803212851
2009-03-31,33.98,2.49,13.646586345381523
2009-04-01,34.84,2.49,13.991967871485944
2009-04-02,37.77,2.49,15.168674698795181
2009-04-03,38.55,2.49,15.48192771084337
2009-04-06,37.93,2.49,15.23293172690763
2009-04-07,36.61,2.49,14.702811244979918
2009-04-08,36.58,2.49,14.690763052208833
2009-04-09,39.13,2.49,15.714859437751004
2009-04-13,37.7,2.49,15.140562248995984
2009-04-14,36.97,2.49,14.84738955823293
2009-04-15,36.3,2.49,14.578313253012047
2009-04-16,38.91,2.49,15.626506024096383
2009-04-17,40.07,2.49,16.092369477911646
2009-04-20,38.15,2.49,15.321285140562248
2009-04-21,39.73,2.49,15.955823293172688
2009-04-22,41.96,2.49,16.85140562248996
2009-04-23,44.01,2.49,17.67469879518072
2009-04-24,43.9,2.49,17.630522088353413
2009-04-27,43.31,2.49,17.393574297188753
2009-04-28,43.23,2.49,17.361445783132528
2009-04-29,44.93,2.49,18.044176706827308
2009-04-30,45.35,2.49,18.212851405622487
2009-05-01,46.18,2.49,18.546184738955823
2009-05-04,47.62,2.49,19.124497991967868
2009-05-05,46.59,2.83,16.462897526501767
2009-05-06,47.4,2.83,16.74911660777385
2009-05-07,45.63,2.83,16.12367491166078
2009-05-08,47.16,2.83,16.664310954063602
2009-05-11,45.52,2.83,16.084805653710248
2009-05-12,44.74,2.83,15.809187279151944
2009-05-13,43.17,2.83,15.254416961130742
2009-05-14,43.39,2.83,15.332155477031803
2009-05-15,43.66,2.83,15.427561837455828
2009-05-18,45.57,2.83,16.102473498233216
2009-05-19,45.05,2.83,15.918727915194346
2009-05-20,43.54,2.83,15.385159010600706
2009-05-21,42.56,2.83,15.03886925795053
2009-05-22,42.53,2.83,15.02826855123675
2009-05-26,43.87,2.83,15.501766784452295
2009-05-27,43.4,2.83,15.335689045936395
2009-05-28,42.67,2.83,15.07773851590106
2009-05-29,42.26,2.83,14.93286219081272
2009-06-01,46.67,2.83,16.491166077738516
2009-06-02,46.98,2.83,16.600706713780916
2009-06-03,46.14,2.83,16.30388692579505
2009-06-04,46.83,2.83,16.547703180212014
2009-06-05,47.79,2.83,16.886925795053003
2009-06-08,47.53,2.83,16.795053003533567
2009-06-09,47.26,2.83,16.69964664310954
2009-06-10,46.96,2.83,16.593639575971732
2009-06-11,46.21,2.83,16.328621908127207
2009-06-12,46.19,2.83,16.32155477031802
2009-06-15,44.47,2.83,15.713780918727915
2009-06-16,43.41,2.83,15.339222614840988
2009-06-17,43.12,2.83,15.236749116607772
2009-06-18,42.75,2.83,15.106007067137808
2009-06-19,42.5,2.83,15.017667844522968
2009-06-22,40.54,2.83,14.325088339222614
2009-06-23,40.83,2.83,14.42756183745583
2009-06-24,41.05,2.83,14.505300353356889
2009-06-25,42.16,2.83,14.897526501766784
2009-06-26,42.74,2.83,15.102473498233216
2009-06-29,43.0,2.83,15.19434628975265
2009-06-30,42.96,2.83,15.180212014134275
2009-07-01,42.86,2.83,15.144876325088338
2009-07-02,41.6,2.83,14.69964664310954
2009-07-06,41.19,2.83,14.5547703180212
2009-07-07,39.98,2.83,14.12720848056537
2009-07-08,40.26,2.83,14.226148409893991
2009-07-09,40.2,2.83,14.204946996466433
2009-07-10,40.68,2.83,14.374558303886925
2009-07-13,41.62,2.83,14.706713780918726
2009-07-14,42.08,2.83,14.869257950530034
2009-07-15,43.87,2.83,15.501766784452295
2009-07-16,44.66,2.83,15.780918727915193
2009-07-17,44.47,2.83,15.713780918727915
2009-07-20,45.9,2.83,16.219081272084804
2009-07-21,46.73,2.83,16.512367491166078
2009-07-22,47.07,2.83,16.632508833922262
2009-07-23,48.0,2.83,16.96113074204947
2009-07-24,47.93,2.83,16.936395759717314
2009-07-27,48.14,2.83,17.01060070671378
2009-07-28,47.55,2.83,16.802120141342755
2009-07-29,46.98,2.83,16.600706713780916
2009-07-30,45.7,2.83,16.148409893992934
2009-07-31,44.28,2.83,15.646643109540635
2009-08-03,46.81,2.83,16.540636042402827
2009-08-04,47.77,2.83,16.879858657243815
2009-08-05,46.64,2.83,16.480565371024735
2009-08-06,46.87,2.83,16.56183745583039
2009-08-07,48.75,2.83,17.22614840989399
2009-08-10,48.28,2.83,17.060070671378092
2009-08-11,47.61,2.83,16.823321554770317
2009-08-12,49.46,2.83,17.47703180212014
2009-08-13,49.86,2.83,17.618374558303888
2009-08-14,48.87,2.83,17.268551236749115
2009-08-17,47.22,2.83,16.685512367491164
2009-08-18,48.37,2.83,17.09187279151943
2009-08-19,48.38,2.83,17.09540636042403
2009-08-20,48.61,2.83,17.17667844522968
2009-08-21,49.49,2.83,17.487632508833922
2009-08-24,49.74,2.83,17.575971731448764
2009-08-25,50.33,2.83,17.784452296819786
2009-08-26,49.78,2.83,17.59010600706714
2009-08-27,49.68,3.15,15.771428571428572
2009-08-28,49.36,3.15,15.66984126984127
2009-08-31,48.66,3.15,15.447619047619048
2009-09-01,47.93,3.15,15.215873015873017
2009-09-02,47.37,3.15,15.038095238095238
2009-09-03,47.66,3.15,15.13015873015873
2009-09-04,48.32,3.15,15.33968253968254
2009-09-08,48.09,3.15,15.266666666666667
2009-09-09,48.35,3.15,15.34920634920635
2009-09-10,48.71,3.15,15.463492063492064
2009-09-11,50.2,3.15,15.936507936507939
2009-09-14,52.64,3.15,16.711111111111112
2009-09-15,54.01,3.15,17.146031746031746
2009-09-16,54.95,3.15,17.444444444444446
2009-09-17,54.86,3.15,17.415873015873018
2009-09-18,55.18,3.15,17.51746031746032
2009-09-21,54.12,3.15,17.18095238095238
2009-09-22,53.68,3.15,17.04126984126984
2009-09-23,53.06,3.15,16.844444444444445
2009-09-24,52.24,3.15,16.584126984126986
2009-09-25,52.2,3.15,16.571428571428573
2009-09-28,52.82,3.15,16.76825396825397
2009-09-29,52.91,3.15,16.796825396825398
2009-09-30,51.84,3.15,16.45714285714286
2009-10-01,50.2,3.15,15.936507936507939
2009-10-02,49.5,3.15,15.714285714285715
2009-10-05,51.18,3.15,16.247619047619047
2009-10-06,51.51,3.15,16.35238095238095
2009-10-07,51.0,3.15,16.19047619047619
2009-10-08,51.95,3.15,16.492063492063494
2009-10-09,52.87,3.15,16.784126984126985
2009-10-12,52.78,3.15,16.755555555555556
2009-10-13,52.23,3.15,16.58095238095238
2009-10-14,53.65,3.15,17.03174603174603
2009-10-15,53.51,3.15,16.987301587301587
2009-10-16,53.27,3.15,16.91111111111111
2009-10-19,55.26,3.15,17.542857142857144
2009-10-20,57.97,3.15,18.4031746031746
2009-10-21,56.26,3.15,17.86031746031746
2009-10-22,57.74,3.15,18.330158730158733
2009-10-23,56.86,3.15,18.05079365079365
2009-10-26,55.73,3.15,17.692063492063493
2009-10-27,54.15,3.15,17.19047619047619
2009-10-28,53.07,3.15,16.847619047619048
2009-10-29,54.3,3.15,17.238095238095237
2009-10-30,52.96,3.15,16.812698412698413
2009-11-02,53.59,3.15,17.012698412698413
2009-11-03,55.25,0.25,221.0
2009-11-04,54.53,0.25,218.12
2009-11-05,56.63,0.25,226.52
2009-11-06,56.14,0.25,224.56
2009-11-09,57.46,0.25,229.84
2009-11-10,57.15,0.25,228.6
2009-11-11,56.11,0.25,224.44
2009-11-12,55.29,0.25,221.16
2009-11-13,55.0,0.25,220.0
2009-11-16,56.96,0.25,227.84
2009-11-17,56.09,0.25,224.36
2009-11-18,55.81,0.25,223.24
2009-11-19,54.31,0.25,217.24
2009-11-20,53.98,0.25,215.92
2009-11-23,54.34,0.25,217.36
2009-11-24,54.88,0.25,219.52
2009-11-25,55.02,0.25,220.08
2009-11-27,53.57,0.25,214.28
2009-11-30,53.96,0.25,215.84
2009-12-01,54.75,0.25,219.0
2009-12-02,54.9,0.25,219.6
2009-12-03,54.23,0.25,216.92
2009-12-04,55.31,0.25,221.24
2009-12-07,55.53,0.25,222.12
2009-12-08,54.09,0.25,216.36
2009-12-09,53.92,0.25,215.68
2009-12-10,53.76,0.25,215.04
2009-12-11,54.0,0.25,216.0
2009-12-14,55.72,0.25,222.88
2009-12-15,55.67,0.25,222.68
2009-12-16,55.69,0.25,222.76
2009-12-17,54.2,0.25,216.8
2009-12-18,53.99,0.25,215.96
2009-12-21,54.5,0.25,218.0
2009-12-22,54.48,0.25,217.92
2009-12-23,54.8,0.25,219.2
2009-12-24,54.96,0.25,219.84
2009-12-28,54.81,0.25,219.24
2009-12-29,54.46,0.25,217.84
2009-12-30,54.35,0.25,217.4
2009-12-31,53.88,0.25,215.52
2010-01-04,54.52,0.25,218.08
2010-01-05,54.26,0.25,217.04
2010-01-06,54.03,0.25,216.12
2010-01-07,54.67,0.25,218.68
2010-01-08,56.22,0.25,224.88
2010-01-11,57.82,0.25,231.28
2010-01-12,57.94,0.25,231.76
2010-01-13,58.25,0.25,233.0
2010-01-14,58.79,0.25,235.16
2010-01-15,58.56,0.25,234.24
2010-01-19,61.42,0.25,245.68
2010-01-20,60.61,0.25,242.44
2010-01-21,59.52,0.25,238.08
2010-01-22,57.62,0.25,230.48
2010-01-25,57.37,0.25,229.48
2010-01-26,56.6,0.25,226.4
2010-01-27,57.4,0.25,229.6
2010-01-28,56.32,0.25,225.28
2010-01-29,55.91,0.25,223.64
2010-02-01,57.14,0.25,228.56
2010-02-02,58.14,0.25,232.56
2010-02-03,57.3,0.25,229.2
2010-02-04,54.93,0.5,109.86
2010-02-05,54.97,0.5,109.94
2010-02-08,54.54,0.5,109.08
2010-02-09,55.75,0.5,111.5
2010-02-10,55.55,0.5,111.1
2010-02-11,56.76,0.5,113.52
2010-02-12,56.08,0.5,112.16
2010-02-16,57.25,0.5,114.5
2010-02-17,58.19,0.5,116.38
2010-02-18,58.76,0.5,117.52
2010-02-19,59.0,0.5,118.0
2010-02-22,58.92,0.5,117.84
2010-02-23,58.31,0.5,116.62
2010-02-24,58.87,0.5,117.74
2010-02-25,58.9,0.5,117.8
2010-02-26,60.31,0.5,120.62
2010-03-01,61.71,0.5,123.42
2010-03-02,62.07,0.5,124.14
2010-03-03,62.41,0.5,124.82
2010-03-04,62.07,0.5,124.14
2010-03-05,62.93,0.5,125.86
2010-03-08,63.02,0.5,126.04
2010-03-09,63.33,0.5,126.66
2010-03-10,63.82,0.5,127.64
2010-03-11,63.69,0.5,127.38
2010-03-12,63.61,0.5,127.22
2010-03-15,63.84,0.5,127.68
2010-03-16,64.44,0.5,128.88
2010-03-17,65.37,0.5,130.74
2010-03-18,65.6,0.5,131.2
2010-03-19,65.11,0.5,130.22
2010-03-22,65.55,0.5,131.1
2010-03-23,66.57,0.5,133.14
2010-03-24,65.34,0.5,130.68
2010-03-25,64.79,0.5,129.58
2010-03-26,64.61,0.5,129.22
2010-03-29,65.24,0.5,130.48
2010-03-30,65.52,0.5,131.04
2010-03-31,64.74,0.5,129.48
2010-04-01,65.27,0.5,130.54
2010-04-05,66.42,0.5,132.84
2010-04-06,66.32,0.5,132.64
2010-04-07,66.5,0.5,133.0
2010-04-08,67.59,0.5,135.18
2010-04-09,68.48,0.5,136.96
2010-04-12,69.48,0.5,138.96
2010-04-13,69.76,0.5,139.52
2010-04-14,70.54,0.5,141.08
2010-04-15,70.21,0.5,140.42
2010-04-16,69.07,0.5,138.14
2010-04-19,69.39,0.5,138.78
2010-04-20,67.8,0.5,135.6
2010-04-21,71.0,0.5,142.0
2010-04-22,70.44,0.5,140.88
2010-04-23,70.99,0.5,141.98
2010-04-26,71.16,0.5,142.32
2010-04-27,68.75,0.5,137.5
2010-04-28,69.06,0.5,138.12
2010-04-29,71.23,0.5,142.46
2010-04-30,69.18,0.5,138.36
2010-05-03,70.82,0.5,141.64
2010-05-04,67.98,0.5,135.96
2010-05-05,67.24,4.49,14.975501113585745
2010-05-06,64.5,4.49,14.365256124721602
2010-05-07,62.25,4.49,13.8641425389755
2010-05-10,67.69,4.49,15.075723830734965
2010-05-11,67.05,4.49,14.933184855233852
2010-05-12,69.06,4.49,15.380846325167038
2010-05-13,68.18,4.49,15.184855233853007
2010-05-14,66.46,4.49,14.801781737193762
2010-05-17,66.27,4.49,14.75946547884187
2010-05-18,64.95,4.49,14.465478841870825
2010-05-19,63.63,4.49,14.171492204899778
2010-05-20,59.7,4.49,13.296213808463252
2010-05-21,60.57,4.49,13.489977728285078
2010-05-24,59.56,4.49,13.265033407572384
2010-05-25,59.85,4.49,13.329621380846325
2010-05-26,60.27,4.49,13.42316258351893
2010-05-27,62.73,4.49,13.971046770601335
2010-05-28,61.46,4.49,13.688195991091314
2010-06-01,59.5,4.49,13.251670378619153
2010-06-02,61.68,4.49,13.737193763919821
2010-06-03,61.98,4.49,13.804008908685967
2010-06-04,58.52,4.49,13.033407572383073
2010-06-07,57.08,4.49,12.712694877505568
2010-06-08,58.12,4.49,12.944320712694877
2010-06-09,58.42,4.49,13.011135857461024
2010-06-10,60.85,4.49,13.552338530066814
2010-06-11,61.06,4.49,13.599109131403118
2010-06-14,60.89,4.49,13.561247216035634
2010-06-15,63.47,4.49,14.135857461024498
2010-06-16,61.74,4.49,13.75055679287305
2010-06-17,61.5,4.49,13.697104677060134
2010-06-18,60.86,4.49,13.554565701559019
2010-06-21,61.03,4.49,13.592427616926503
2010-06-22,58.53,4.49,13.035634743875278
2010-06-23,58.64,4.49,13.060133630289531
2010-06-24,56.64,4.49,12.614699331848552
2010-06-25,58.21,4.49,12.96436525612472
2010-06-28,57.99,4.49,12.915367483296214
2010-06-29,56.16,4.49,12.507795100222715
2010-06-30,55.46,4.49,12.351893095768373
2010-07-01,55.23,4.49,12.30066815144766
2010-07-02,55.02,4.49,12.25389755011136
2010-07-06,54.8,4.49,12.204899777282849
2010-07-07,56.87,4.49,12.665924276169264
2010-07-08,57.27,4.49,12.755011135857462
2010-07-09,57.32,4.49,12.766146993318484
2010-07-12,56.44,4.49,12.570155902004453
2010-07-13,58.27,4.49,12.977728285077951
2010-07-14,57.4,4.49,12.783964365256123
2010-07-15,58.08,4.49,12.935412026726057
2010-07-16,56.26,4.49,12.530066815144766
2010-07-19,56.88,4.49,12.66815144766147
2010-07-20,57.97,4.49,12.910913140311804
2010-07-21,58.29,4.49,12.98218262806236
2010-07-22,60.6,4.49,13.496659242761693
2010-07-23,62.19,4.49,13.85077951002227
2010-07-26,62.36,4.49,13.888641425389753
2010-07-27,61.09,4.49,13.605790645879733
2010-07-28,61.81,4.49,13.766146993318486
2010-07-29,61.56,4.49,13.710467706013363
2010-07-30,62.12,4.49,13.835189309576837
2010-08-02,63.85,4.49,14.220489977728285
2010-08-03,64.18,4.49,14.293986636971047
2010-08-04,64.44,4.49,14.351893095768373
2010-08-05,65.39,4.49,14.563474387527839
2010-08-06,65.48,4.49,14.583518930957684
2010-08-09,65.31,4.49,14.5456570155902
2010-08-10,65.04,4.49,14.485523385300668
2010-08-11,62.35,4.49,13.88641425389755
2010-08-12,62.83,4.49,13.993318485523384
2010-08-13,63.52,4.49,14.146993318485523
2010-08-16,63.4,4.49,14.120267260579064
2010-08-17,65.51,4.49,14.590200445434299
2010-08-18,65.87,4.49,14.670378619153675
2010-08-19,63.8,4.49,14.209354120267259
2010-08-20,63.23,4.49,14.08240534521158
2010-08-23,61.98,4.49,13.804008908685967
2010-08-24,60.3,4.49,13.429844097995545
2010-08-25,59.66,4.49,13.28730512249443
2010-08-26,59.85,1.38,43.36956521739131
2010-08-27,60.69,1.38,43.97826086956522
2010-08-30,59.36,1.38,43.014492753623195
2010-08-31,59.16,1.38,42.869565217391305
2010-09-01,62.2,1.38,45.072463768115945
2010-09-02,63.7,1.38,46.15942028985508
2010-09-03,64.97,1.38,47.07971014492754
2010-09-07,64.15,1.38,46.48550724637682
2010-09-08,65.04,1.38,47.1304347826087
2010-09-09,64.96,1.38,47.07246376811594
2010-09-10,65.05,1.38,47.13768115942029
2010-09-13,67.75,1.38,49.094202898550726
2010-09-14,66.98,1.38,48.536231884057976
2010-09-15,67.21,1.38,48.70289855072464
2010-09-16,67.22,1.38,48.710144927536234
2010-09-17,68.53,1.38,49.65942028985508
2010-09-20,69.84,1.38,50.60869565217392
2010-09-21,69.46,1.38,50.333333333333336
2010-09-22,69.38,1.38,50.27536231884058
2010-09-23,67.76,1.38,49.10144927536233
2010-09-24,69.88,1.38,50.63768115942029
2010-09-27,69.42,1.38,50.30434782608696
2010-09-28,70.11,1.38,50.80434782608696
2010-09-29,70.45,1.38,51.050724637681164
2010-09-30,70.06,1.38,50.76811594202899
2010-10-01,70.41,1.38,51.02173913043478
2010-10-04,68.28,1.38,49.47826086956522
2010-10-05,71.02,1.38,51.46376811594203
2010-10-06,70.19,1.38,50.86231884057971
2010-10-07,70.71,1.38,51.23913043478261
2010-10-08,71.18,1.38,51.579710144927546
2010-10-11,70.94,1.38,51.40579710144928
2010-10-12,70.53,1.38,51.10869565217392
2010-10-13,71.79,1.38,52.02173913043479
2010-10-14,71.17,1.38,51.572463768115945
2010-10-15,71.03,1.38,51.471014492753625
2010-10-18,72.42,1.38,52.478260869565226
2010-10-19,75.08,1.38,54.40579710144928
2010-10-20,75.49,1.38,54.70289855072464
2010-10-21,75.95,1.38,55.036231884057976
2010-10-22,76.31,1.38,55.29710144927537
2010-10-25,77.19,1.38,55.934782608695656
2010-10-26,76.5,1.38,55.434782608695656
2010-10-27,75.98,1.38,55.05797101449276
2010-10-28,75.87,1.38,54.978260869565226
2010-10-29,76.55,1.38,55.471014492753625
2010-11-01,77.3,1.38,56.01449275362319
2010-11-02,78.51,1.38,56.89130434782609
2010-11-03,77.86,1.38,56.42028985507247
2010-11-04,80.38,1.38,58.2463768115942
2010-11-05,81.68,1.38,59.18840579710146
2010-11-08,80.82,1.53,52.8235294117647
2010-11-09,79.83,1.53,52.17647058823529
2010-11-10,80.46,1.53,52.588235294117645
2010-11-11,81.31,1.53,53.1437908496732
2010-11-12,79.39,1.53,51.888888888888886
2010-11-15,80.4,1.53,52.54901960784314
2010-11-16,78.46,1.53,51.28104575163398
2010-11-17,78.05,1.53,51.01307189542484
2010-11-18,79.83,1.53,52.17647058823529
2010-11-19,81.18,1.53,53.05882352941177
2010-11-22,81.37,1.53,53.18300653594771
2010-11-23,79.93,1.53,52.24183006535948
2010-11-24,82.29,1.53,53.7843137254902
2010-11-26,81.46,1.53,53.24183006535947
2010-11-29,80.5,1.53,52.61437908496732
2010-11-30,80.23,1.53,52.43790849673203
2010-12-01,83.19,1.53,54.37254901960784
2010-12-02,83.99,1.53,54.8954248366013
2010-12-03,84.22,1.53,55.045751633986924
2010-12-06,84.7,1.53,55.35947712418301
2010-12-07,84.99,1.53,55.549019607843135
2010-12-08,85.09,1.53,55.61437908496732
2010-12-09,85.04,1.53,55.58169934640523
2010-12-10,86.14,1.53,56.30065359477124
2010-12-13,86.39,1.53,56.4640522875817
2010-12-14,86.1,1.53,56.27450980392156
2010-12-15,85.32,1.53,55.764705882352935
2010-12-16,85.35,1.53,55.78431372549019
2010-12-17,84.82,1.53,55.43790849673202
2010-12-20,84.97,1.53,55.5359477124183
2010-12-21,85.99,1.53,56.20261437908496
2010-12-22,85.6,1.53,55.94771241830065
2010-12-23,85.3,1.53,55.7516339869281
2010-12-27,85.81,1.53,56.08496732026144
2010-12-28,85.87,1.53,56.12418300653595
2010-12-29,86.15,1.53,56.30718954248366
2010-12-30,85.98,1.53,56.19607843137255
2010-12-31,86.3,1.53,56.40522875816993
2011-01-03,87.53,1.53,57.209150326797385
2011-01-04,87.47,1.53,57.169934640522875
2011-01-05,87.6,1.53,57.25490196078431
2011-01-06,85.91,1.53,56.15032679738562
2011-01-07,86.05,1.53,56.24183006535947
2011-01-10,87.25,1.53,57.02614379084967
2011-01-11,87.79,1.53,57.37908496732027
2011-01-12,88.66,1.53,57.947712418300654
2011-01-13,89.23,1.53,58.3202614379085
2011-01-14,89.65,1.53,58.59477124183007
2011-01-18,91.91,1.53,60.0718954248366
2011-01-19,91.08,1.53,59.52941176470588
2011-01-20,85.51,1.53,55.88888888888889
2011-01-21,86.0,1.53,56.209150326797385
2011-01-24,87.07,1.53,56.90849673202614
2011-01-25,86.49,1.53,56.52941176470588
2011-01-26,88.19,1.53,57.64052287581699
2011-01-27,88.65,1.53,57.94117647058824
2011-01-28,87.19,1.53,56.98692810457516
2011-01-31,89.41,1.53,58.43790849673202
2011-02-01,90.45,1.53,59.11764705882353
2011-02-02,89.93,1.53,58.77777777777778
2011-02-03,90.09,1.53,58.88235294117647
2011-02-04,91.01,1.53,59.48366013071896
2011-02-07,91.71,1.53,59.94117647058823
2011-02-08,92.4,1.43,64.61538461538463
2011-02-09,91.37,1.43,63.8951048951049
2011-02-10,91.82,1.43,64.20979020979021
2011-02-11,93.56,1.43,65.42657342657343
2011-02-14,92.4,1.43,64.61538461538463
2011-02-15,91.4,1.43,63.91608391608392
2011-02-16,91.21,1.43,63.78321678321678
2011-02-17,91.65,1.43,64.0909090909091
2011-02-18,91.88,1.43,64.25174825174825
2011-02-22,89.1,1.43,62.30769230769231
2011-02-23,87.23,1.43,61.00000000000001
2011-02-24,87.64,1.43,61.28671328671329
2011-02-25,88.55,1.43,61.92307692307693
2011-02-28,89.18,1.43,62.363636363636374
2011-03-01,86.78,1.43,60.68531468531469
