date,BKR,BKR_EPS,PE Ratio
1994-12-15,18.0,0.12,150.0
1994-12-16,18.38,0.12,153.16666666666666
1994-12-19,18.38,0.12,153.16666666666666
1994-12-20,18.5,0.12,154.16666666666669
1994-12-21,18.13,0.12,151.08333333333334
1994-12-22,18.0,0.12,150.0
1994-12-23,18.13,0.12,151.08333333333334
1994-12-27,18.38,0.12,153.16666666666666
1994-12-28,18.38,0.12,153.16666666666666
1994-12-29,18.0,0.12,150.0
1994-12-30,18.25,0.12,152.08333333333334
1995-01-03,18.0,0.12,150.0
1995-01-04,18.25,0.12,152.08333333333334
1995-01-05,18.13,0.12,151.08333333333334
1995-01-06,18.25,0.12,152.08333333333334
1995-01-09,18.5,0.12,154.16666666666669
1995-01-10,17.5,0.12,145.83333333333334
1995-01-11,17.25,0.12,143.75
1995-01-12,17.13,0.12,142.75
1995-01-13,17.25,0.12,143.75
1995-01-16,17.0,0.12,141.66666666666669
1995-01-17,17.63,0.12,146.91666666666666
1995-01-18,17.88,0.12,149.0
1995-01-19,17.5,0.12,145.83333333333334
1995-01-20,17.88,0.12,149.0
1995-01-23,18.0,0.12,150.0
1995-01-24,18.0,0.12,150.0
1995-01-25,18.13,0.12,151.08333333333334
1995-01-26,18.25,0.12,152.08333333333334
1995-01-27,18.13,0.12,151.08333333333334
1995-01-30,18.13,0.12,151.08333333333334
1995-01-31,17.63,0.12,146.91666666666666
1995-02-01,18.0,0.12,150.0
1995-02-02,17.88,0.12,149.0
1995-02-03,17.88,0.12,149.0
1995-02-06,18.0,0.12,150.0
1995-02-07,18.0,0.12,150.0
1995-02-08,18.0,0.12,150.0
1995-02-09,17.63,0.12,146.91666666666666
1995-02-10,17.63,0.12,146.91666666666666
1995-02-13,17.75,0.12,147.91666666666669
1995-02-14,17.88,0.12,149.0
1995-02-15,18.25,0.12,152.08333333333334
1995-02-16,18.25,0.12,152.08333333333334
1995-02-17,18.63,0.12,155.25
1995-02-21,19.0,0.12,158.33333333333334
1995-02-22,19.38,0.12,161.5
1995-02-23,19.25,0.12,160.41666666666669
1995-02-24,19.25,0.12,160.41666666666669
1995-02-27,19.25,0.12,160.41666666666669
1995-02-28,19.13,0.12,159.41666666666666
1995-03-01,19.25,0.12,160.41666666666669
1995-03-02,19.38,0.12,161.5
1995-03-03,19.13,0.12,159.41666666666666
1995-03-06,19.63,0.12,163.58333333333334
1995-03-07,20.0,0.12,166.66666666666669
1995-03-08,19.88,0.12,165.66666666666666
1995-03-09,20.13,0.12,167.75
1995-03-10,20.0,0.12,166.66666666666669
1995-03-13,20.25,0.12,168.75
1995-03-14,20.0,0.12,166.66666666666669
1995-03-15,19.75,0.12,164.58333333333334
1995-03-16,20.13,0.12,167.75
1995-03-17,19.63,0.12,163.58333333333334
1995-03-20,19.5,0.12,162.5
1995-03-21,19.5,0.12,162.5
1995-03-22,19.63,0.12,163.58333333333334
1995-03-23,19.63,0.12,163.58333333333334
1995-03-24,19.88,0.12,165.66666666666666
1995-03-27,20.25,0.12,168.75
1995-03-28,20.25,0.12,168.75
1995-03-29,20.0,0.12,166.66666666666669
1995-03-30,20.5,0.12,170.83333333333334
1995-03-31,20.38,0.12,169.83333333333334
1995-04-03,19.88,0.12,165.66666666666666
1995-04-04,20.25,0.12,168.75
1995-04-05,20.25,0.12,168.75
1995-04-06,20.38,0.12,169.83333333333334
1995-04-07,20.5,0.12,170.83333333333334
1995-04-10,20.5,0.12,170.83333333333334
1995-04-11,20.5,0.12,170.83333333333334
1995-04-12,20.63,0.12,171.91666666666666
1995-04-13,20.63,0.12,171.91666666666666
1995-04-17,20.38,0.12,169.83333333333334
1995-04-18,20.5,0.12,170.83333333333334
1995-04-19,20.5,0.12,170.83333333333334
1995-04-20,22.0,0.12,183.33333333333334
1995-04-21,22.5,0.12,187.5
1995-04-24,22.5,0.12,187.5
1995-04-25,22.25,0.12,185.41666666666669
1995-04-26,22.5,0.12,187.5
1995-04-27,22.63,0.12,188.58333333333334
1995-04-28,22.5,0.12,187.5
1995-05-01,23.13,0.12,192.75
1995-05-02,22.75,0.12,189.58333333333334
1995-05-03,22.75,0.12,189.58333333333334
1995-05-04,22.5,0.12,187.5
1995-05-05,22.25,0.12,185.41666666666669
1995-05-08,22.25,0.12,185.41666666666669
1995-05-09,22.0,0.12,183.33333333333334
1995-05-10,21.75,0.12,181.25
1995-05-11,22.5,0.12,187.5
1995-05-12,22.63,0.12,188.58333333333334
1995-05-15,23.38,0.23,101.65217391304347
1995-05-16,23.13,0.23,100.56521739130434
1995-05-17,23.25,0.23,101.08695652173913
1995-05-18,22.75,0.23,98.91304347826086
1995-05-19,22.63,0.23,98.39130434782608
1995-05-22,22.25,0.23,96.73913043478261
1995-05-23,23.13,0.23,100.56521739130434
1995-05-24,23.0,0.23,100.0
1995-05-25,23.0,0.23,100.0
1995-05-26,22.63,0.23,98.39130434782608
1995-05-30,22.88,0.23,99.4782608695652
1995-05-31,22.5,0.23,97.82608695652173
1995-06-01,22.75,0.23,98.91304347826086
1995-06-02,22.75,0.23,98.91304347826086
1995-06-05,22.63,0.23,98.39130434782608
1995-06-06,22.38,0.23,97.30434782608695
1995-06-07,22.38,0.23,97.30434782608695
1995-06-08,22.25,0.23,96.73913043478261
1995-06-09,22.0,0.23,95.65217391304347
1995-06-12,22.0,0.23,95.65217391304347
1995-06-13,21.88,0.23,95.13043478260869
1995-06-14,21.88,0.23,95.13043478260869
1995-06-15,22.0,0.23,95.65217391304347
1995-06-16,21.88,0.23,95.13043478260869
1995-06-19,21.88,0.23,95.13043478260869
1995-06-20,21.75,0.23,94.56521739130434
1995-06-21,20.63,0.23,89.69565217391303
1995-06-22,20.25,0.23,88.04347826086956
1995-06-23,20.5,0.23,89.13043478260869
1995-06-26,20.13,0.23,87.52173913043478
1995-06-27,20.75,0.23,90.21739130434783
1995-06-28,20.88,0.23,90.78260869565217
1995-06-29,20.88,0.23,90.78260869565217
1995-06-30,20.5,0.23,89.13043478260869
1995-07-03,20.38,0.23,88.6086956521739
1995-07-05,20.13,0.23,87.52173913043478
1995-07-06,20.75,0.23,90.21739130434783
1995-07-07,20.88,0.23,90.78260869565217
1995-07-10,20.5,0.23,89.13043478260869
1995-07-11,20.75,0.23,90.21739130434783
1995-07-12,20.75,0.23,90.21739130434783
1995-07-13,20.63,0.23,89.69565217391303
1995-07-14,21.0,0.23,91.30434782608695
1995-07-17,21.25,0.23,92.39130434782608
1995-07-18,21.0,0.23,91.30434782608695
1995-07-19,20.88,0.23,90.78260869565217
1995-07-20,21.38,0.23,92.95652173913042
1995-07-21,21.63,0.23,94.04347826086956
1995-07-24,21.5,0.23,93.47826086956522
1995-07-25,21.88,0.23,95.13043478260869
1995-07-26,22.13,0.23,96.21739130434781
1995-07-27,22.13,0.23,96.21739130434781
1995-07-28,21.88,0.23,95.13043478260869
1995-07-31,22.13,0.23,96.21739130434781
1995-08-01,22.0,0.23,95.65217391304347
1995-08-02,22.0,0.23,95.65217391304347
1995-08-03,21.5,0.23,93.47826086956522
1995-08-04,22.0,0.23,95.65217391304347
1995-08-07,21.63,0.23,94.04347826086956
1995-08-08,21.5,0.23,93.47826086956522
1995-08-09,21.25,0.23,92.39130434782608
1995-08-10,21.38,0.23,92.95652173913042
1995-08-11,21.25,0.14,151.78571428571428
1995-08-14,21.25,0.14,151.78571428571428
1995-08-15,20.75,0.14,148.2142857142857
1995-08-16,20.63,0.14,147.35714285714283
1995-08-17,20.38,0.14,145.57142857142856
1995-08-18,20.5,0.14,146.42857142857142
1995-08-21,20.63,0.14,147.35714285714283
1995-08-22,21.0,0.14,149.99999999999997
1995-08-23,21.13,0.14,150.92857142857142
1995-08-24,20.75,0.14,148.2142857142857
1995-08-25,20.75,0.14,148.2142857142857
1995-08-28,20.88,0.14,149.1428571428571
1995-08-29,21.25,0.14,151.78571428571428
1995-08-30,21.88,0.14,156.28571428571428
1995-08-31,22.5,0.14,160.7142857142857
1995-09-01,23.25,0.14,166.07142857142856
1995-09-05,22.63,0.14,161.6428571428571
1995-09-06,22.0,0.14,157.14285714285714
1995-09-07,22.25,0.14,158.92857142857142
1995-09-08,22.13,0.14,158.07142857142856
1995-09-11,22.13,0.14,158.07142857142856
1995-09-12,22.13,0.14,158.07142857142856
1995-09-13,22.25,0.14,158.92857142857142
1995-09-14,22.38,0.14,159.85714285714283
1995-09-15,22.25,0.14,158.92857142857142
1995-09-18,22.0,0.14,157.14285714285714
1995-09-19,21.88,0.14,156.28571428571428
1995-09-20,21.88,0.14,156.28571428571428
1995-09-21,22.13,0.14,158.07142857142856
1995-09-22,21.63,0.14,154.49999999999997
1995-09-25,20.75,0.14,148.2142857142857
1995-09-26,20.5,0.14,146.42857142857142
1995-09-27,20.38,0.14,145.57142857142856
1995-09-28,20.5,0.14,146.42857142857142
1995-09-29,20.38,0.14,145.57142857142856
1995-10-02,20.88,0.14,149.1428571428571
1995-10-03,20.75,0.14,148.2142857142857
1995-10-04,20.88,0.14,149.1428571428571
1995-10-05,20.88,0.14,149.1428571428571
1995-10-06,20.75,0.14,148.2142857142857
1995-10-09,20.5,0.14,146.42857142857142
1995-10-10,20.75,0.14,148.2142857142857
1995-10-11,20.63,0.14,147.35714285714283
1995-10-12,20.5,0.14,146.42857142857142
1995-10-13,20.63,0.14,147.35714285714283
1995-10-16,20.63,0.14,147.35714285714283
1995-10-17,21.13,0.14,150.92857142857142
1995-10-18,21.25,0.14,151.78571428571428
1995-10-19,20.75,0.14,148.2142857142857
1995-10-20,20.63,0.14,147.35714285714283
1995-10-23,20.25,0.14,144.64285714285714
1995-10-24,19.63,0.14,140.2142857142857
1995-10-25,18.75,0.14,133.92857142857142
1995-10-26,18.5,0.14,132.14285714285714
1995-10-27,18.75,0.14,133.92857142857142
1995-10-30,19.5,0.14,139.28571428571428
1995-10-31,19.63,0.14,140.2142857142857
1995-11-01,19.38,0.14,138.42857142857142
1995-11-02,19.13,0.14,136.6428571428571
1995-11-03,19.25,0.14,137.5
1995-11-06,19.38,0.3,64.6
1995-11-07,19.25,0.3,64.16666666666667
1995-11-08,19.5,0.3,65.0
1995-11-09,19.75,0.3,65.83333333333334
1995-11-10,19.0,0.3,63.333333333333336
1995-11-13,19.38,0.3,64.6
1995-11-14,19.25,0.3,64.16666666666667
1995-11-15,19.75,0.3,65.83333333333334
1995-11-16,20.38,0.3,67.93333333333334
1995-11-17,20.88,0.3,69.6
1995-11-20,20.88,0.3,69.6
1995-11-21,20.88,0.3,69.6
1995-11-22,20.75,0.3,69.16666666666667
1995-11-24,21.0,0.3,70.0
1995-11-27,21.13,0.3,70.43333333333334
1995-11-28,20.63,0.3,68.76666666666667
1995-11-29,20.63,0.3,68.76666666666667
1995-11-30,20.38,0.3,67.93333333333334
1995-12-01,21.0,0.3,70.0
1995-12-04,21.25,0.3,70.83333333333334
1995-12-05,21.25,0.3,70.83333333333334
1995-12-06,21.5,0.3,71.66666666666667
1995-12-07,22.25,0.3,74.16666666666667
1995-12-08,21.75,0.3,72.5
1995-12-11,22.75,0.3,75.83333333333334
1995-12-12,23.13,0.3,77.1
1995-12-13,23.88,0.3,79.6
1995-12-14,23.63,0.3,78.76666666666667
1995-12-15,23.5,0.3,78.33333333333334
1995-12-18,24.13,0.3,80.43333333333334
1995-12-19,23.88,0.3,79.6
1995-12-20,24.38,0.3,81.26666666666667
1995-12-21,23.88,0.3,79.6
1995-12-22,24.25,0.3,80.83333333333334
1995-12-26,24.88,0.3,82.93333333333334
1995-12-27,24.75,0.3,82.5
1995-12-28,24.63,0.3,82.1
1995-12-29,24.38,0.3,81.26666666666667
1996-01-02,24.5,0.3,81.66666666666667
1996-01-03,24.0,0.3,80.0
1996-01-04,24.0,0.3,80.0
1996-01-05,23.88,0.3,79.6
1996-01-08,23.88,0.3,79.6
1996-01-09,23.63,0.3,78.76666666666667
1996-01-10,23.25,0.3,77.5
1996-01-11,23.38,0.3,77.93333333333334
1996-01-12,23.25,0.3,77.5
1996-01-15,23.25,0.3,77.5
1996-01-16,23.38,0.3,77.93333333333334
1996-01-17,23.38,0.3,77.93333333333334
1996-01-18,23.13,0.3,77.1
1996-01-19,23.0,0.3,76.66666666666667
1996-01-22,23.38,0.3,77.93333333333334
1996-01-23,23.88,0.3,79.6
1996-01-24,24.75,0.3,82.5
1996-01-25,24.75,0.3,82.5
1996-01-26,25.25,0.3,84.16666666666667
1996-01-29,25.5,0.3,85.0
1996-01-30,25.38,0.3,84.6
1996-01-31,25.88,0.3,86.26666666666667
1996-02-01,25.75,0.3,85.83333333333334
1996-02-02,25.38,0.3,84.6
1996-02-05,25.0,0.3,83.33333333333334
1996-02-06,24.75,0.3,82.5
1996-02-07,24.75,0.3,82.5
1996-02-08,25.63,0.3,85.43333333333334
1996-02-09,25.75,0.3,85.83333333333334
1996-02-12,25.63,0.3,85.43333333333334
1996-02-13,25.63,0.3,85.43333333333334
1996-02-14,25.75,0.3,85.83333333333334
1996-02-15,27.0,0.3,90.0
1996-02-16,26.88,0.3,89.6
1996-02-20,26.25,0.3,87.5
1996-02-21,26.5,0.3,88.33333333333334
1996-02-22,26.63,0.3,88.76666666666667
1996-02-23,26.63,0.3,88.76666666666667
1996-02-26,26.63,0.3,88.76666666666667
1996-02-27,26.25,0.3,87.5
1996-02-28,26.25,0.3,87.5
1996-02-29,26.38,0.3,87.93333333333334
1996-03-01,26.63,0.3,88.76666666666667
1996-03-04,26.38,0.3,87.93333333333334
1996-03-05,25.88,0.3,86.26666666666667
1996-03-06,27.13,0.3,90.43333333333334
1996-03-07,26.38,0.3,87.93333333333334
1996-03-08,25.88,0.3,86.26666666666667
1996-03-11,26.0,0.3,86.66666666666667
1996-03-12,26.25,0.3,87.5
1996-03-13,27.88,0.3,92.93333333333334
1996-03-14,29.38,0.3,97.93333333333334
1996-03-15,28.88,0.3,96.26666666666667
1996-03-18,29.13,0.3,97.1
1996-03-19,29.25,0.3,97.5
1996-03-20,28.75,0.3,95.83333333333334
1996-03-21,29.25,0.3,97.5
1996-03-22,29.13,0.3,97.1
1996-03-25,29.5,0.3,98.33333333333334
1996-03-26,29.63,0.3,98.76666666666667
1996-03-27,29.75,0.3,99.16666666666667
1996-03-28,29.63,0.3,98.76666666666667
1996-03-29,29.13,0.3,97.1
1996-04-01,29.38,0.3,97.93333333333334
1996-04-02,28.88,0.3,96.26666666666667
1996-04-03,28.75,0.3,95.83333333333334
1996-04-04,29.25,0.3,97.5
1996-04-08,28.63,0.3,95.43333333333334
1996-04-09,29.63,0.3,98.76666666666667
1996-04-10,29.38,0.3,97.93333333333334
1996-04-11,29.38,0.3,97.93333333333334
1996-04-12,29.0,0.3,96.66666666666667
1996-04-15,29.25,0.3,97.5
1996-04-16,29.88,0.3,99.6
1996-04-17,29.38,0.3,97.93333333333334
1996-04-18,29.13,0.3,97.1
1996-04-19,29.63,0.3,98.76666666666667
1996-04-22,30.38,0.3,101.26666666666667
1996-04-23,30.5,0.3,101.66666666666667
1996-04-24,31.38,0.3,104.6
1996-04-25,31.88,0.3,106.26666666666667
1996-04-26,32.75,0.3,109.16666666666667
1996-04-29,32.0,0.3,106.66666666666667
1996-04-30,31.75,0.3,105.83333333333334
1996-05-01,30.25,0.3,100.83333333333334
1996-05-02,29.75,0.3,99.16666666666667
1996-05-03,29.0,0.3,96.66666666666667
1996-05-06,29.63,0.3,98.76666666666667
1996-05-07,29.75,0.3,99.16666666666667
1996-05-08,30.0,0.3,100.0
1996-05-09,30.88,0.3,102.93333333333334
1996-05-10,31.13,0.3,103.76666666666667
1996-05-13,31.25,0.3,104.16666666666667
1996-05-14,32.13,0.3,107.10000000000001
1996-05-15,31.38,0.3,104.6
1996-05-16,31.0,0.3,103.33333333333334
1996-05-17,30.13,0.3,100.43333333333334
1996-05-20,32.5,0.3,108.33333333333334
1996-05-21,33.13,0.3,110.43333333333335
1996-05-22,33.25,0.3,110.83333333333334
1996-05-23,33.25,0.3,110.83333333333334
1996-05-24,33.0,0.3,110.0
1996-05-28,32.25,0.3,107.5
1996-05-29,31.63,0.3,105.43333333333334
1996-05-30,31.63,0.3,105.43333333333334
1996-05-31,31.38,0.3,104.6
1996-06-03,31.25,0.3,104.16666666666667
1996-06-04,32.38,0.3,107.93333333333335
1996-06-05,32.25,0.3,107.5
1996-06-06,31.38,0.3,104.6
1996-06-07,31.38,0.3,104.6
1996-06-10,31.0,0.3,103.33333333333334
1996-06-11,31.0,0.3,103.33333333333334
1996-06-12,31.0,0.3,103.33333333333334
1996-06-13,30.75,0.3,102.5
1996-06-14,30.0,0.3,100.0
1996-06-17,29.88,0.3,99.6
1996-06-18,30.38,0.3,101.26666666666667
1996-06-19,31.0,0.3,103.33333333333334
1996-06-20,30.38,0.3,101.26666666666667
1996-06-21,30.88,0.3,102.93333333333334
1996-06-24,31.5,0.3,105.0
1996-06-25,31.63,0.3,105.43333333333334
1996-06-26,32.0,0.3,106.66666666666667
1996-06-27,32.5,0.3,108.33333333333334
1996-06-28,32.88,0.3,109.60000000000001
1996-07-01,32.88,0.3,109.60000000000001
1996-07-02,33.5,0.3,111.66666666666667
1996-07-03,34.0,0.3,113.33333333333334
1996-07-05,33.38,0.3,111.26666666666668
1996-07-08,33.38,0.3,111.26666666666668
1996-07-09,34.5,0.3,115.0
1996-07-10,35.13,0.3,117.10000000000001
1996-07-11,34.75,0.3,115.83333333333334
1996-07-12,34.63,0.3,115.43333333333335
1996-07-15,32.88,0.3,109.60000000000001
1996-07-16,32.88,0.3,109.60000000000001
1996-07-17,32.5,0.3,108.33333333333334
1996-07-18,32.63,0.3,108.76666666666668
1996-07-19,32.63,0.3,108.76666666666668
1996-07-22,32.75,0.3,109.16666666666667
1996-07-23,31.63,0.3,105.43333333333334
1996-07-24,32.0,0.3,106.66666666666667
1996-07-25,31.38,0.3,104.6
1996-07-26,31.13,0.3,103.76666666666667
1996-07-29,30.88,0.3,102.93333333333334
1996-07-30,29.5,0.3,98.33333333333334
1996-07-31,29.38,0.3,97.93333333333334
1996-08-01,30.0,0.3,100.0
1996-08-02,30.13,0.3,100.43333333333334
1996-08-05,30.0,0.3,100.0
1996-08-06,30.5,0.3,101.66666666666667
1996-08-07,30.38,0.3,101.26666666666667
1996-08-08,30.38,0.3,101.26666666666667
1996-08-09,30.25,0.3,100.83333333333334
1996-08-12,29.88,0.3,99.6
1996-08-13,29.75,0.3,99.16666666666667
1996-08-14,30.0,0.3,100.0
1996-08-15,30.38,0.3,101.26666666666667
1996-08-16,31.0,0.3,103.33333333333334
1996-08-19,31.13,0.3,103.76666666666667
1996-08-20,31.88,0.3,106.26666666666667
1996-08-21,31.75,0.3,105.83333333333334
1996-08-22,31.75,0.3,105.83333333333334
1996-08-23,31.25,0.3,104.16666666666667
1996-08-26,30.88,0.3,102.93333333333334
1996-08-27,30.88,0.3,102.93333333333334
1996-08-28,31.25,0.3,104.16666666666667
1996-08-29,30.38,0.3,101.26666666666667
1996-08-30,30.25,0.3,100.83333333333334
1996-09-03,30.63,0.3,102.1
1996-09-04,30.38,0.3,101.26666666666667
1996-09-05,30.5,0.3,101.66666666666667
1996-09-06,30.25,0.3,100.83333333333334
1996-09-09,30.38,0.3,101.26666666666667
1996-09-10,30.63,0.3,102.1
1996-09-11,31.63,0.3,105.43333333333334
1996-09-12,31.5,0.3,105.0
1996-09-13,31.5,0.3,105.0
1996-09-16,30.88,0.3,102.93333333333334
1996-09-17,30.38,0.3,101.26666666666667
1996-09-18,29.88,0.3,99.6
1996-09-19,29.75,0.3,99.16666666666667
1996-09-20,30.13,0.3,100.43333333333334
1996-09-23,29.88,0.3,99.6
1996-09-24,29.63,0.3,98.76666666666667
1996-09-25,29.25,0.3,97.5
1996-09-26,30.75,0.3,102.5
1996-09-27,30.38,0.3,101.26666666666667
1996-09-30,30.38,0.3,101.26666666666667
1996-10-01,30.0,0.3,100.0
1996-10-02,31.5,0.3,105.0
1996-10-03,32.13,0.3,107.10000000000001
1996-10-04,32.88,0.3,109.60000000000001
1996-10-07,33.5,0.3,111.66666666666667
1996-10-08,32.75,0.3,109.16666666666667
1996-10-09,32.5,0.3,108.33333333333334
1996-10-10,32.0,0.3,106.66666666666667
1996-10-11,32.0,0.3,106.66666666666667
1996-10-14,32.88,0.3,109.60000000000001
1996-10-15,33.5,0.3,111.66666666666667
1996-10-16,34.5,0.3,115.0
1996-10-17,36.13,0.3,120.43333333333335
1996-10-18,36.5,0.3,121.66666666666667
1996-10-21,36.5,0.3,121.66666666666667
1996-10-22,36.0,0.3,120.0
1996-10-23,35.75,0.3,119.16666666666667
1996-10-24,35.0,0.3,116.66666666666667
1996-10-25,34.88,0.3,116.26666666666668
1996-10-28,35.13,0.3,117.10000000000001
1996-10-29,35.5,0.3,118.33333333333334
1996-10-30,35.75,0.3,119.16666666666667
1996-10-31,35.5,0.3,118.33333333333334
1996-11-01,34.0,0.3,113.33333333333334
1996-11-04,34.25,0.3,114.16666666666667
1996-11-05,33.88,0.3,112.93333333333335
1996-11-06,34.13,0.3,113.76666666666668
1996-11-07,34.38,0.3,114.60000000000001
1996-11-08,35.5,0.3,118.33333333333334
1996-11-11,35.5,0.3,118.33333333333334
1996-11-12,35.5,0.3,118.33333333333334
1996-11-13,36.25,0.3,120.83333333333334
1996-11-14,37.13,0.3,123.76666666666668
1996-11-15,38.63,0.3,128.76666666666668
1996-11-18,38.5,0.3,128.33333333333334
1996-11-19,37.75,0.3,125.83333333333334
1996-11-20,38.0,0.3,126.66666666666667
1996-11-21,37.75,0.3,125.83333333333334
1996-11-22,38.0,0.3,126.66666666666667
1996-11-25,38.5,0.3,128.33333333333334
1996-11-26,37.13,0.3,123.76666666666668
1996-11-27,36.75,0.3,122.5
1996-11-29,36.63,0.3,122.10000000000001
1996-12-02,37.25,0.3,124.16666666666667
1996-12-03,36.88,0.3,122.93333333333335
1996-12-04,36.38,0.3,121.26666666666668
1996-12-05,37.25,0.3,124.16666666666667
1996-12-06,36.63,0.3,122.10000000000001
1996-12-09,36.38,0.3,121.26666666666668
1996-12-10,35.0,0.3,116.66666666666667
1996-12-11,34.38,0.3,114.60000000000001
1996-12-12,34.38,0.3,114.60000000000001
1996-12-13,34.88,0.3,116.26666666666668
1996-12-16,35.0,0.3,116.66666666666667
1996-12-17,35.0,0.3,116.66666666666667
1996-12-18,35.25,0.3,117.5
1996-12-19,36.5,0.3,121.66666666666667
1996-12-20,35.5,0.3,118.33333333333334
1996-12-23,36.0,0.3,120.0
1996-12-24,36.25,0.3,120.83333333333334
1996-12-26,36.13,0.3,120.43333333333335
1996-12-27,36.13,0.3,120.43333333333335
1996-12-30,35.38,0.3,117.93333333333335
1996-12-31,34.5,0.3,115.0
1997-01-02,34.5,0.3,115.0
1997-01-03,34.63,0.3,115.43333333333335
1997-01-06,35.88,0.3,119.60000000000001
1997-01-07,36.75,0.3,122.5
1997-01-08,36.13,0.3,120.43333333333335
1997-01-09,38.0,0.3,126.66666666666667
1997-01-10,38.88,0.3,129.60000000000002
1997-01-13,38.75,0.3,129.16666666666669
1997-01-14,38.63,0.3,128.76666666666668
1997-01-15,39.88,0.3,132.93333333333334
1997-01-16,40.13,0.3,133.76666666666668
1997-01-17,39.38,0.3,131.26666666666668
1997-01-20,38.63,0.3,128.76666666666668
1997-01-21,37.88,0.3,126.26666666666668
1997-01-22,36.63,0.3,122.10000000000001
1997-01-23,37.63,0.3,125.43333333333335
1997-01-24,36.75,0.3,122.5
1997-01-27,36.38,0.3,121.26666666666668
1997-01-28,37.0,0.3,123.33333333333334
1997-01-29,39.0,0.3,130.0
1997-01-30,39.13,0.3,130.43333333333334
1997-01-31,39.0,0.3,130.0
1997-02-03,38.38,0.3,127.93333333333335
1997-02-04,39.0,0.3,130.0
1997-02-05,37.25,0.3,124.16666666666667
1997-02-06,36.88,0.3,122.93333333333335
1997-02-07,36.25,0.3,120.83333333333334
1997-02-10,35.5,0.3,118.33333333333334
1997-02-11,36.13,0.3,120.43333333333335
1997-02-12,36.75,0.3,122.5
1997-02-13,37.63,0.3,125.43333333333335
1997-02-14,37.25,0.3,124.16666666666667
1997-02-18,36.5,0.3,121.66666666666667
1997-02-19,36.0,0.3,120.0
1997-02-20,35.88,0.3,119.60000000000001
1997-02-21,35.88,0.3,119.60000000000001
1997-02-24,35.38,0.3,117.93333333333335
1997-02-25,35.5,0.3,118.33333333333334
1997-02-26,35.5,0.3,118.33333333333334
1997-02-27,34.63,0.3,115.43333333333335
1997-02-28,35.5,0.3,118.33333333333334
1997-03-03,34.75,0.3,115.83333333333334
1997-03-04,36.75,0.3,122.5
1997-03-05,37.63,0.3,125.43333333333335
1997-03-06,38.0,0.3,126.66666666666667
1997-03-07,38.38,0.3,127.93333333333335
1997-03-10,39.0,0.3,130.0
1997-03-11,39.0,0.3,130.0
1997-03-12,37.88,0.3,126.26666666666668
1997-03-13,37.38,0.3,124.60000000000001
1997-03-14,38.38,0.3,127.93333333333335
1997-03-17,38.38,0.3,127.93333333333335
1997-03-18,38.63,0.3,128.76666666666668
1997-03-19,38.75,0.3,129.16666666666669
1997-03-20,38.75,0.3,129.16666666666669
1997-03-21,39.25,0.3,130.83333333333334
1997-03-24,39.0,0.3,130.0
1997-03-25,39.5,0.3,131.66666666666669
1997-03-26,40.13,0.3,133.76666666666668
1997-03-27,39.88,0.3,132.93333333333334
1997-03-31,38.38,0.3,127.93333333333335
1997-04-01,38.75,0.3,129.16666666666669
1997-04-02,36.88,0.3,122.93333333333335
1997-04-03,35.75,0.3,119.16666666666667
1997-04-04,35.13,0.3,117.10000000000001
