date,NTAP,NTAP_EPS,PE Ratio
2012-04-25,39.26,0.34,115.4705882352941
2012-04-26,39.41,0.34,115.91176470588233
2012-04-27,39.03,0.34,114.79411764705881
2012-04-30,38.83,0.34,114.20588235294116
2012-05-01,40.68,0.34,119.6470588235294
2012-05-02,39.29,0.34,115.55882352941175
2012-05-03,38.48,0.34,113.17647058823528
2012-05-04,38.42,0.34,113.0
2012-05-07,37.99,0.34,111.73529411764706
2012-05-08,37.81,0.34,111.20588235294117
2012-05-09,37.78,0.34,111.11764705882352
2012-05-10,35.7,0.34,105.0
2012-05-11,36.08,0.34,106.11764705882352
2012-05-14,35.79,0.34,105.26470588235293
2012-05-15,35.17,0.34,103.44117647058823
2012-05-16,34.64,0.34,101.88235294117646
2012-05-17,34.27,0.34,100.79411764705883
2012-05-18,33.06,0.34,97.23529411764706
2012-05-21,33.52,0.34,98.58823529411765
2012-05-22,33.26,0.34,97.8235294117647
2012-05-23,32.86,0.34,96.6470588235294
2012-05-24,28.82,0.34,84.76470588235294
2012-05-25,28.61,0.34,84.1470588235294
2012-05-29,29.71,0.34,87.38235294117646
2012-05-30,29.6,0.34,87.05882352941177
2012-05-31,29.76,0.34,87.52941176470588
2012-06-01,29.44,0.34,86.58823529411764
2012-06-04,29.9,0.34,87.94117647058822
2012-06-05,31.14,0.34,91.58823529411764
2012-06-06,32.07,0.34,94.3235294117647
2012-06-07,31.31,0.34,92.08823529411764
2012-06-08,30.33,0.34,89.20588235294116
2012-06-11,29.65,0.34,87.20588235294116
2012-06-12,30.26,0.34,89.0
2012-06-13,30.18,0.34,88.76470588235293
2012-06-14,30.09,0.34,88.5
2012-06-15,30.73,0.34,90.38235294117646
2012-06-18,30.78,0.34,90.52941176470588
2012-06-19,30.9,0.49,63.06122448979592
2012-06-20,30.97,0.49,63.20408163265306
2012-06-21,29.55,0.49,60.30612244897959
2012-06-22,30.16,0.49,61.55102040816327
2012-06-25,30.02,0.49,61.26530612244898
2012-06-26,29.66,0.49,60.53061224489796
2012-06-27,30.59,0.49,62.42857142857143
2012-06-28,29.89,0.49,61.0
2012-06-29,31.82,0.49,64.93877551020408
2012-07-02,30.95,0.49,63.16326530612245
2012-07-03,31.1,0.49,63.46938775510205
2012-07-05,31.12,0.49,63.51020408163266
2012-07-06,29.76,0.49,60.734693877551024
2012-07-09,29.14,0.49,59.46938775510204
2012-07-10,28.83,0.49,58.836734693877546
2012-07-11,28.76,0.49,58.693877551020414
2012-07-12,28.37,0.49,57.89795918367347
2012-07-13,28.6,0.49,58.36734693877551
2012-07-16,28.62,0.49,58.40816326530612
2012-07-17,28.54,0.49,58.244897959183675
2012-07-18,30.26,0.49,61.75510204081633
2012-07-19,31.12,0.49,63.51020408163266
2012-07-20,31.19,0.49,63.6530612244898
2012-07-23,30.6,0.49,62.44897959183674
2012-07-24,31.24,0.49,63.755102040816325
2012-07-25,31.47,0.49,64.22448979591837
2012-07-26,32.09,0.49,65.48979591836735
2012-07-27,32.91,0.49,67.16326530612244
2012-07-30,32.49,0.49,66.3061224489796
2012-07-31,32.67,0.49,66.6734693877551
2012-08-01,32.09,0.49,65.48979591836735
2012-08-02,31.61,0.49,64.51020408163265
2012-08-03,32.34,0.49,66.00000000000001
2012-08-06,32.06,0.49,65.42857142857143
2012-08-07,33.45,0.49,68.26530612244899
2012-08-08,32.98,0.49,67.3061224489796
2012-08-09,32.13,0.49,65.57142857142858
2012-08-10,32.58,0.49,66.48979591836735
2012-08-13,31.81,0.49,64.91836734693878
2012-08-14,31.42,0.49,64.12244897959184
2012-08-15,31.75,0.49,64.79591836734694
2012-08-16,32.97,0.49,67.28571428571428
2012-08-17,33.46,0.49,68.28571428571429
2012-08-20,33.08,0.49,67.51020408163265
2012-08-21,33.14,0.49,67.63265306122449
2012-08-22,33.39,0.49,68.14285714285714
2012-08-23,33.4,0.49,68.16326530612244
2012-08-24,34.78,0.49,70.9795918367347
2012-08-27,34.91,0.49,71.24489795918367
2012-08-28,34.68,0.49,70.77551020408163
2012-08-29,34.93,0.49,71.28571428571429
2012-08-30,34.13,0.17,200.76470588235293
2012-08-31,34.52,0.17,203.05882352941177
2012-09-04,34.62,0.17,203.6470588235294
2012-09-05,34.55,0.17,203.23529411764702
2012-09-06,35.56,0.17,209.1764705882353
2012-09-07,35.8,0.17,210.58823529411762
2012-09-10,35.08,0.17,206.35294117647055
2012-09-11,35.18,0.17,206.94117647058823
2012-09-12,35.2,0.17,207.05882352941177
2012-09-13,35.28,0.17,207.52941176470588
2012-09-14,35.81,0.17,210.64705882352942
2012-09-17,35.41,0.17,208.29411764705878
2012-09-18,35.46,0.17,208.58823529411762
2012-09-19,35.74,0.17,210.23529411764704
2012-09-20,35.51,0.17,208.88235294117644
2012-09-21,36.26,0.17,213.29411764705878
2012-09-24,35.4,0.17,208.23529411764704
2012-09-25,34.42,0.17,202.47058823529412
2012-09-26,32.97,0.17,193.9411764705882
2012-09-27,33.23,0.17,195.4705882352941
2012-09-28,32.88,0.17,193.41176470588235
2012-10-01,32.94,0.17,193.76470588235293
2012-10-02,32.45,0.17,190.88235294117646
2012-10-03,31.37,0.17,184.52941176470588
2012-10-04,31.04,0.17,182.58823529411762
2012-10-05,30.59,0.17,179.94117647058823
2012-10-08,30.52,0.17,179.52941176470586
2012-10-09,30.21,0.17,177.70588235294116
2012-10-10,29.31,0.17,172.41176470588232
2012-10-11,29.19,0.17,171.70588235294116
2012-10-12,28.93,0.17,170.17647058823528
2012-10-15,29.19,0.17,171.70588235294116
2012-10-16,29.77,0.17,175.1176470588235
2012-10-17,29.9,0.17,175.88235294117644
2012-10-18,30.27,0.17,178.05882352941174
2012-10-19,29.95,0.17,176.17647058823528
2012-10-22,29.9,0.17,175.88235294117644
2012-10-23,28.77,0.17,169.23529411764704
2012-10-24,28.18,0.17,165.76470588235293
2012-10-25,28.13,0.17,165.4705882352941
2012-10-26,27.88,0.17,163.99999999999997
2012-10-31,26.91,0.17,158.2941176470588
2012-11-01,28.1,0.17,165.2941176470588
2012-11-02,27.74,0.17,163.17647058823528
2012-11-05,27.98,0.17,164.58823529411762
2012-11-06,28.14,0.17,165.52941176470588
2012-11-07,27.73,0.17,163.1176470588235
2012-11-08,27.31,0.17,160.6470588235294
2012-11-09,27.34,0.17,160.8235294117647
2012-11-12,26.82,0.17,157.76470588235293
2012-11-13,26.33,0.17,154.88235294117644
2012-11-14,27.12,0.17,159.52941176470588
2012-11-15,30.2,0.17,177.6470588235294
2012-11-16,30.26,0.17,178.0
2012-11-19,30.89,0.17,181.70588235294116
2012-11-20,30.61,0.17,180.05882352941174
2012-11-21,30.45,0.17,179.1176470588235
2012-11-23,31.15,0.17,183.23529411764704
2012-11-26,31.36,0.17,184.4705882352941
2012-11-27,31.31,0.17,184.17647058823528
2012-11-28,31.36,0.17,184.4705882352941
2012-11-29,31.88,0.17,187.52941176470586
2012-11-30,31.71,0.31,102.29032258064517
2012-12-03,32.14,0.31,103.67741935483872
2012-12-04,32.05,0.31,103.38709677419354
2012-12-05,32.81,0.31,105.83870967741936
2012-12-06,32.92,0.31,106.19354838709678
2012-12-07,33.43,0.31,107.83870967741936
2012-12-10,33.57,0.31,108.29032258064517
2012-12-11,33.85,0.31,109.19354838709678
2012-12-12,33.25,0.31,107.25806451612904
2012-12-13,33.04,0.31,106.58064516129032
2012-12-14,32.99,0.31,106.41935483870968
2012-12-17,33.18,0.31,107.03225806451613
2012-12-18,34.26,0.31,110.51612903225806
2012-12-19,34.31,0.31,110.67741935483872
2012-12-20,34.07,0.31,109.90322580645162
2012-12-21,33.82,0.31,109.09677419354838
2012-12-24,33.7,0.31,108.70967741935485
2012-12-26,33.55,0.31,108.2258064516129
2012-12-27,33.42,0.31,107.80645161290323
2012-12-28,32.82,0.31,105.87096774193549
2012-12-31,33.55,0.31,108.2258064516129
2013-01-02,34.3,0.31,110.64516129032258
2013-01-03,34.17,0.31,110.22580645161291
2013-01-04,34.08,0.31,109.93548387096774
2013-01-07,33.24,0.31,107.22580645161291
2013-01-08,32.5,0.31,104.83870967741936
2013-01-09,32.21,0.31,103.90322580645162
2013-01-10,32.42,0.31,104.58064516129033
2013-01-11,33.06,0.31,106.64516129032259
2013-01-14,33.24,0.31,107.22580645161291
2013-01-15,33.48,0.31,107.99999999999999
2013-01-16,34.23,0.31,110.41935483870967
2013-01-17,34.47,0.31,111.19354838709677
2013-01-18,34.36,0.31,110.83870967741936
2013-01-22,34.79,0.31,112.2258064516129
2013-01-23,34.72,0.31,112.0
2013-01-24,35.47,0.31,114.41935483870968
2013-01-25,36.15,0.31,116.61290322580645
2013-01-28,36.38,0.31,117.35483870967742
2013-01-29,35.93,0.31,115.90322580645162
2013-01-30,36.54,0.31,117.87096774193549
2013-01-31,36.0,0.31,116.12903225806451
2013-02-01,36.25,0.31,116.93548387096774
2013-02-04,35.68,0.31,115.09677419354838
2013-02-05,35.98,0.31,116.06451612903224
2013-02-06,36.11,0.31,116.48387096774194
2013-02-07,35.56,0.31,114.70967741935485
2013-02-08,35.75,0.31,115.3225806451613
2013-02-11,35.36,0.31,114.06451612903226
2013-02-12,35.41,0.31,114.2258064516129
2013-02-13,35.82,0.31,115.54838709677419
2013-02-14,35.86,0.31,115.6774193548387
2013-02-15,36.55,0.31,117.9032258064516
2013-02-19,36.48,0.31,117.6774193548387
2013-02-20,35.54,0.31,114.64516129032258
2013-02-21,34.54,0.31,111.41935483870968
2013-02-22,34.38,0.31,110.90322580645162
2013-02-25,33.58,0.31,108.32258064516128
2013-02-26,33.79,0.31,109.0
2013-02-27,34.43,0.31,111.06451612903226
2013-02-28,33.84,0.43,78.69767441860466
2013-03-01,33.95,0.43,78.95348837209303
2013-03-04,33.59,0.43,78.11627906976746
2013-03-05,34.14,0.43,79.39534883720931
2013-03-06,34.55,0.43,80.34883720930232
2013-03-07,34.28,0.43,79.72093023255815
2013-03-08,34.21,0.43,79.55813953488372
2013-03-11,34.68,0.43,80.65116279069767
2013-03-12,34.0,0.43,79.06976744186046
2013-03-13,34.19,0.43,79.51162790697674
2013-03-14,34.51,0.43,80.25581395348837
2013-03-15,34.56,0.43,80.37209302325581
2013-03-18,34.11,0.43,79.32558139534883
2013-03-19,33.95,0.43,78.95348837209303
2013-03-20,34.15,0.43,79.4186046511628
2013-03-21,33.77,0.43,78.53488372093024
2013-03-22,33.54,0.43,78.0
2013-03-25,33.19,0.43,77.18604651162791
2013-03-26,33.31,0.43,77.46511627906978
2013-03-27,33.7,0.43,78.37209302325583
2013-03-28,34.16,0.43,79.44186046511628
2013-04-01,34.06,0.43,79.2093023255814
2013-04-02,34.7,0.43,80.69767441860466
2013-04-03,34.44,0.43,80.09302325581395
2013-04-04,34.57,0.43,80.3953488372093
2013-04-05,34.0,0.43,79.06976744186046
2013-04-08,33.93,0.43,78.90697674418605
2013-04-09,34.17,0.43,79.46511627906978
2013-04-10,33.62,0.43,78.18604651162791
2013-04-11,33.47,0.43,77.83720930232558
2013-04-12,35.46,0.43,82.46511627906978
2013-04-15,34.73,0.43,80.76744186046511
2013-04-16,35.81,0.43,83.27906976744187
2013-04-17,34.72,0.43,80.74418604651163
2013-04-18,33.78,0.43,78.55813953488372
2013-04-19,32.99,0.43,76.72093023255815
2013-04-22,34.12,0.43,79.34883720930232
2013-04-23,34.95,0.43,81.27906976744187
2013-04-24,34.86,0.43,81.06976744186046
2013-04-25,34.81,0.43,80.95348837209303
2013-04-26,34.87,0.43,81.09302325581395
2013-04-29,34.53,0.43,80.30232558139535
2013-04-30,34.89,0.43,81.13953488372093
2013-05-01,34.15,0.43,79.4186046511628
2013-05-02,33.87,0.43,78.76744186046511
2013-05-03,34.9,0.43,81.16279069767441
2013-05-06,35.49,0.43,82.53488372093024
2013-05-07,35.56,0.43,82.69767441860466
2013-05-08,35.82,0.43,83.30232558139535
2013-05-09,35.73,0.43,83.09302325581395
2013-05-10,36.15,0.43,84.06976744186046
2013-05-13,36.09,0.43,83.93023255813955
2013-05-14,35.78,0.43,83.2093023255814
2013-05-15,36.22,0.43,84.23255813953489
2013-05-16,38.46,0.43,89.44186046511628
2013-05-17,37.84,0.43,88.00000000000001
2013-05-20,37.19,0.43,86.48837209302326
2013-05-21,36.63,0.43,85.18604651162791
2013-05-22,37.28,0.43,86.69767441860465
2013-05-23,36.89,0.43,85.79069767441861
2013-05-24,36.45,0.43,84.76744186046513
2013-05-28,37.71,0.43,87.69767441860465
2013-05-29,37.72,0.43,87.72093023255813
2013-05-30,38.01,0.43,88.3953488372093
2013-05-31,37.53,0.43,87.27906976744187
2013-06-03,37.64,0.43,87.53488372093024
2013-06-04,37.29,0.43,86.72093023255813
2013-06-05,37.31,0.43,86.76744186046513
2013-06-06,37.61,0.43,87.46511627906976
2013-06-07,37.97,0.43,88.30232558139535
2013-06-10,38.14,0.43,88.69767441860465
2013-06-11,38.17,0.43,88.76744186046513
2013-06-12,38.34,0.43,89.16279069767442
2013-06-13,38.45,0.43,89.4186046511628
2013-06-14,37.9,0.43,88.13953488372093
2013-06-17,38.61,0.49,78.79591836734694
2013-06-18,39.39,0.49,80.38775510204081
2013-06-19,38.98,0.49,79.55102040816325
2013-06-20,38.31,0.49,78.18367346938776
2013-06-21,37.97,0.49,77.48979591836735
2013-06-24,37.39,0.49,76.3061224489796
2013-06-25,37.45,0.49,76.42857142857143
2013-06-26,37.83,0.49,77.20408163265306
2013-06-27,37.96,0.49,77.46938775510205
2013-06-28,37.78,0.49,77.10204081632654
2013-07-01,37.84,0.49,77.22448979591837
2013-07-02,38.29,0.49,78.14285714285714
2013-07-03,38.31,0.49,78.18367346938776
2013-07-05,38.77,0.49,79.12244897959185
2013-07-08,38.53,0.49,78.63265306122449
2013-07-09,38.67,0.49,78.91836734693878
2013-07-10,38.75,0.49,79.08163265306122
2013-07-11,39.03,0.49,79.6530612244898
2013-07-12,39.3,0.49,80.20408163265306
2013-07-15,40.1,0.49,81.83673469387756
2013-07-16,40.07,0.49,81.77551020408164
2013-07-17,40.52,0.49,82.69387755102042
2013-07-18,40.98,0.49,83.63265306122449
2013-07-19,41.33,0.49,84.3469387755102
2013-07-22,41.28,0.49,84.24489795918367
2013-07-23,40.91,0.49,83.48979591836734
2013-07-24,41.27,0.49,84.22448979591837
2013-07-25,41.54,0.49,84.77551020408163
2013-07-26,41.35,0.49,84.38775510204083
2013-07-29,40.86,0.49,83.38775510204081
2013-07-30,41.07,0.49,83.81632653061224
2013-07-31,41.12,0.49,83.91836734693877
2013-08-01,41.48,0.49,84.65306122448979
2013-08-02,41.24,0.49,84.16326530612245
2013-08-05,41.68,0.49,85.06122448979592
2013-08-06,41.5,0.49,84.6938775510204
2013-08-07,41.7,0.49,85.10204081632654
2013-08-08,42.45,0.49,86.6326530612245
2013-08-09,42.52,0.49,86.77551020408164
2013-08-12,42.53,0.49,86.79591836734694
2013-08-13,42.29,0.49,86.3061224489796
2013-08-14,42.33,0.49,86.38775510204081
2013-08-15,42.03,0.49,85.77551020408164
2013-08-16,42.2,0.49,86.12244897959184
2013-08-19,41.89,0.49,85.48979591836735
2013-08-20,41.75,0.49,85.20408163265306
2013-08-21,41.54,0.49,84.77551020408163
2013-08-22,41.82,0.49,85.34693877551021
2013-08-23,41.95,0.49,85.61224489795919
2013-08-26,41.85,0.49,85.40816326530613
2013-08-27,41.47,0.49,84.63265306122449
2013-08-28,41.43,0.49,84.55102040816327
2013-08-29,41.6,0.23,180.8695652173913
2013-08-30,41.54,0.23,180.6086956521739
2013-09-03,41.82,0.23,181.82608695652172
2013-09-04,42.07,0.23,182.91304347826087
2013-09-05,42.11,0.23,183.08695652173913
2013-09-06,42.24,0.23,183.65217391304347
2013-09-09,42.76,0.23,185.91304347826085
2013-09-10,43.09,0.23,187.34782608695653
2013-09-11,43.43,0.23,188.82608695652172
2013-09-12,43.65,0.23,189.78260869565216
2013-09-13,43.77,0.23,190.30434782608697
2013-09-16,43.55,0.23,189.3478260869565
2013-09-17,43.82,0.23,190.52173913043478
2013-09-18,43.99,0.23,191.2608695652174
2013-09-19,44.32,0.23,192.69565217391303
2013-09-20,43.2,0.23,187.82608695652175
2013-09-23,43.26,0.23,188.08695652173913
2013-09-24,42.88,0.23,186.43478260869566
2013-09-25,42.73,0.23,185.78260869565216
2013-09-26,43.13,0.23,187.52173913043478
2013-09-27,42.58,0.23,185.1304347826087
2013-09-30,42.62,0.23,185.30434782608694
2013-10-01,43.05,0.23,187.17391304347825
2013-10-02,42.84,0.23,186.2608695652174
2013-10-03,42.1,0.23,183.04347826086956
2013-10-04,42.27,0.23,183.7826086956522
2013-10-07,41.92,0.23,182.2608695652174
2013-10-08,41.65,0.23,181.08695652173913
2013-10-09,41.41,0.23,180.04347826086953
2013-10-10,41.6,0.23,180.8695652173913
2013-10-11,41.57,0.23,180.7391304347826
2013-10-14,41.73,0.23,181.43478260869563
2013-10-15,40.7,0.23,176.95652173913044
2013-10-16,40.44,0.23,175.82608695652172
2013-10-17,40.64,0.23,176.69565217391303
2013-10-18,41.37,0.23,179.86956521739128
2013-10-21,41.65,0.23,181.08695652173913
2013-10-22,40.71,0.23,177.0
2013-10-23,39.06,0.23,169.82608695652175
2013-10-24,39.29,0.23,170.82608695652172
2013-10-25,39.39,0.23,171.26086956521738
2013-10-28,39.69,0.23,172.56521739130434
2013-10-29,39.77,0.23,172.91304347826087
2013-10-30,38.93,0.23,169.26086956521738
2013-10-31,38.81,0.23,168.73913043478262
2013-11-01,39.14,0.23,170.17391304347825
2013-11-04,38.75,0.23,168.47826086956522
2013-11-05,38.51,0.23,167.43478260869563
2013-11-06,38.77,0.23,168.56521739130434
2013-11-07,39.45,0.23,171.52173913043478
2013-11-08,39.91,0.23,173.52173913043475
2013-11-11,39.87,0.23,173.3478260869565
2013-11-12,40.2,0.23,174.7826086956522
2013-11-13,41.29,0.23,179.52173913043478
2013-11-14,41.07,0.23,178.56521739130434
2013-11-15,41.42,0.23,180.08695652173913
2013-11-18,40.57,0.23,176.3913043478261
2013-11-19,40.59,0.23,176.47826086956522
2013-11-20,40.36,0.23,175.47826086956522
2013-11-21,40.39,0.23,175.6086956521739
2013-11-22,40.64,0.23,176.69565217391303
2013-11-25,40.77,0.23,177.2608695652174
2013-11-26,40.89,0.49,83.44897959183673
2013-11-27,41.24,0.49,84.16326530612245
2013-11-29,41.25,0.49,84.18367346938776
2013-12-02,41.0,0.49,83.6734693877551
2013-12-03,40.74,0.49,83.14285714285715
2013-12-04,40.67,0.49,83.0
2013-12-05,41.45,0.49,84.59183673469389
2013-12-06,41.57,0.49,84.83673469387756
2013-12-09,41.26,0.49,84.20408163265306
2013-12-10,41.46,0.49,84.61224489795919
2013-12-11,40.06,0.49,81.75510204081634
2013-12-12,39.6,0.49,80.81632653061224
2013-12-13,39.77,0.49,81.16326530612245
2013-12-16,40.03,0.49,81.6938775510204
2013-12-17,39.95,0.49,81.53061224489797
2013-12-18,40.04,0.49,81.71428571428571
2013-12-19,40.64,0.49,82.93877551020408
2013-12-20,40.49,0.49,82.6326530612245
2013-12-23,40.38,0.49,82.40816326530613
2013-12-24,40.38,0.49,82.40816326530613
2013-12-26,40.31,0.49,82.26530612244899
2013-12-27,40.7,0.49,83.06122448979592
2013-12-30,40.98,0.49,83.63265306122449
2013-12-31,41.14,0.49,83.9591836734694
2014-01-02,40.42,0.49,82.48979591836735
2014-01-03,40.33,0.49,82.3061224489796
2014-01-06,40.15,0.49,81.93877551020408
2014-01-07,40.82,0.49,83.3061224489796
2014-01-08,41.05,0.49,83.77551020408163
2014-01-09,40.65,0.49,82.95918367346938
2014-01-10,40.37,0.49,82.38775510204081
2014-01-13,39.7,0.49,81.02040816326532
2014-01-14,40.19,0.49,82.0204081632653
2014-01-15,43.51,0.49,88.79591836734694
2014-01-16,43.28,0.49,88.32653061224491
2014-01-17,44.49,0.49,90.79591836734694
2014-01-21,44.89,0.49,91.61224489795919
2014-01-22,45.45,0.49,92.75510204081634
2014-01-23,45.85,0.49,93.57142857142857
2014-01-24,43.96,0.49,89.71428571428572
2014-01-27,43.71,0.49,89.20408163265307
2014-01-28,43.74,0.49,89.26530612244899
2014-01-29,42.76,0.49,87.26530612244898
2014-01-30,43.14,0.49,88.04081632653062
2014-01-31,42.34,0.49,86.40816326530613
2014-02-03,41.94,0.49,85.59183673469387
2014-02-04,42.1,0.49,85.91836734693878
2014-02-05,41.57,0.49,84.83673469387756
2014-02-06,41.71,0.49,85.12244897959184
2014-02-07,42.82,0.49,87.38775510204081
2014-02-10,43.27,0.49,88.3061224489796
2014-02-11,43.69,0.49,89.16326530612244
2014-02-12,42.59,0.49,86.91836734693878
2014-02-13,41.1,0.49,83.87755102040816
2014-02-14,40.72,0.49,83.10204081632654
2014-02-18,40.62,0.49,82.89795918367346
2014-02-19,40.53,0.49,82.71428571428572
2014-02-20,40.18,0.49,82.0
2014-02-21,39.89,0.49,81.40816326530613
2014-02-24,40.09,0.49,81.81632653061226
2014-02-25,39.85,0.49,81.32653061224491
2014-02-26,40.28,0.56,71.92857142857143
2014-02-27,40.62,0.56,72.53571428571428
2014-02-28,40.41,0.56,72.16071428571428
2014-03-03,40.5,0.56,72.32142857142857
2014-03-04,40.18,0.56,71.74999999999999
2014-03-05,39.81,0.56,71.08928571428571
2014-03-06,39.03,0.56,69.69642857142857
2014-03-07,37.9,0.56,67.67857142857142
2014-03-10,37.81,0.56,67.51785714285714
2014-03-11,37.44,0.56,66.85714285714285
2014-03-12,37.85,0.56,67.58928571428571
2014-03-13,37.16,0.56,66.35714285714285
2014-03-14,36.57,0.56,65.30357142857142
2014-03-17,37.3,0.56,66.60714285714285
2014-03-18,37.46,0.56,66.89285714285714
2014-03-19,37.09,0.56,66.23214285714286
2014-03-20,37.1,0.56,66.25
2014-03-21,37.8,0.56,67.49999999999999
2014-03-24,36.58,0.56,65.32142857142856
2014-03-25,37.09,0.56,66.23214285714286
2014-03-26,36.69,0.56,65.51785714285714
2014-03-27,36.26,0.56,64.74999999999999
2014-03-28,36.18,0.56,64.60714285714285
2014-03-31,36.9,0.56,65.89285714285714
2014-04-01,37.12,0.56,66.28571428571428
2014-04-02,37.64,0.56,67.21428571428571
2014-04-03,37.52,0.56,67.0
2014-04-04,37.53,0.56,67.01785714285714
2014-04-07,36.3,0.56,64.82142857142856
2014-04-08,37.0,0.56,66.07142857142857
2014-04-09,37.66,0.56,67.24999999999999
2014-04-10,36.44,0.56,65.07142857142856
2014-04-11,35.97,0.56,64.23214285714285
2014-04-14,36.79,0.56,65.69642857142857
2014-04-15,36.99,0.56,66.05357142857143
2014-04-16,36.24,0.56,64.71428571428571
2014-04-17,35.87,0.56,64.05357142857142
2014-04-21,35.94,0.56,64.17857142857142
2014-04-22,36.05,0.56,64.37499999999999
2014-04-23,35.87,0.56,64.05357142857142
2014-04-24,35.62,0.56,63.60714285714285
2014-04-25,35.0,0.56,62.49999999999999
2014-04-28,35.16,0.56,62.78571428571427
2014-04-29,35.42,0.56,63.25
2014-04-30,35.61,0.56,63.58928571428571
2014-05-01,35.54,0.56,63.46428571428571
2014-05-02,35.54,0.56,63.46428571428571
2014-05-05,35.84,0.56,64.0
2014-05-06,34.98,0.56,62.4642857142857
2014-05-07,33.7,0.56,60.17857142857143
2014-05-08,33.84,0.56,60.42857142857143
2014-05-09,34.19,0.56,61.053571428571416
2014-05-12,33.59,0.56,59.982142857142854
2014-05-13,34.8,0.56,62.14285714285713
2014-05-14,34.57,0.56,61.732142857142854
2014-05-15,34.7,0.56,61.964285714285715
2014-05-16,33.72,0.56,60.21428571428571
2014-05-19,34.29,0.56,61.23214285714285
2014-05-20,33.95,0.56,60.625
2014-05-21,34.49,0.56,61.589285714285715
2014-05-22,36.16,0.56,64.57142857142856
2014-05-23,35.76,0.56,63.85714285714285
2014-05-27,36.63,0.56,65.41071428571428
2014-05-28,36.84,0.56,65.78571428571429
2014-05-29,37.05,0.56,66.16071428571428
2014-05-30,37.01,0.56,66.08928571428571
2014-06-02,37.51,0.56,66.98214285714285
