date,TMO,TMO_EPS,PE Ratio
2012-08-27,56.64,0.63,89.9047619047619
2012-08-28,56.28,0.63,89.33333333333333
2012-08-29,57.17,0.63,90.74603174603175
2012-08-30,56.98,0.63,90.44444444444444
2012-08-31,57.35,0.63,91.03174603174604
2012-09-04,57.31,0.63,90.96825396825398
2012-09-05,57.04,0.63,90.53968253968253
2012-09-06,58.23,0.63,92.42857142857142
2012-09-07,58.93,0.63,93.53968253968254
2012-09-10,59.05,0.63,93.73015873015872
2012-09-11,59.08,0.63,93.77777777777777
2012-09-12,59.33,0.63,94.17460317460318
2012-09-13,59.97,0.63,95.19047619047619
2012-09-14,60.61,0.63,96.2063492063492
2012-09-17,60.19,0.63,95.53968253968253
2012-09-18,59.98,0.63,95.2063492063492
2012-09-19,59.74,0.63,94.82539682539682
2012-09-20,59.72,0.63,94.7936507936508
2012-09-21,59.71,0.63,94.77777777777777
2012-09-24,59.47,0.63,94.39682539682539
2012-09-25,59.01,0.63,93.66666666666666
2012-09-26,58.72,0.63,93.2063492063492
2012-09-27,59.44,0.63,94.34920634920634
2012-09-28,58.83,0.63,93.38095238095238
2012-10-01,59.23,0.63,94.01587301587301
2012-10-02,59.72,0.63,94.7936507936508
2012-10-03,59.75,0.63,94.84126984126983
2012-10-04,60.3,0.63,95.71428571428571
2012-10-05,60.9,0.63,96.66666666666666
2012-10-08,60.5,0.63,96.03174603174602
2012-10-09,58.88,0.63,93.46031746031747
2012-10-10,58.41,0.63,92.71428571428571
2012-10-11,59.17,0.63,93.92063492063492
2012-10-12,58.84,0.63,93.3968253968254
2012-10-15,59.43,0.63,94.33333333333333
2012-10-16,60.27,0.63,95.66666666666667
2012-10-17,60.53,0.63,96.07936507936508
2012-10-18,59.0,0.63,93.65079365079364
2012-10-19,58.04,0.63,92.12698412698413
2012-10-22,58.45,0.63,92.77777777777779
2012-10-23,57.61,0.63,91.44444444444444
2012-10-24,60.36,0.63,95.80952380952381
2012-10-25,61.7,0.63,97.93650793650794
2012-10-26,61.04,0.63,96.88888888888889
2012-10-31,61.06,0.63,96.92063492063492
2012-11-01,62.43,0.63,99.09523809523809
2012-11-02,61.5,0.8,76.875
2012-11-05,61.93,0.8,77.4125
2012-11-06,61.82,0.8,77.27499999999999
2012-11-07,60.85,0.8,76.0625
2012-11-08,59.76,0.8,74.69999999999999
2012-11-09,60.69,0.8,75.8625
2012-11-12,60.63,0.8,75.7875
2012-11-13,61.19,0.8,76.4875
2012-11-14,60.72,0.8,75.89999999999999
2012-11-15,60.44,0.8,75.55
2012-11-16,60.59,0.8,75.7375
2012-11-19,61.41,0.8,76.76249999999999
2012-11-20,61.83,0.8,77.2875
2012-11-21,61.16,0.8,76.44999999999999
2012-11-23,62.64,0.8,78.3
2012-11-26,62.32,0.8,77.89999999999999
2012-11-27,62.19,0.8,77.7375
2012-11-28,62.75,0.8,78.4375
2012-11-29,63.51,0.8,79.38749999999999
2012-11-30,63.55,0.8,79.43749999999999
2012-12-03,63.51,0.8,79.38749999999999
2012-12-04,63.61,0.8,79.51249999999999
2012-12-05,63.96,0.8,79.95
2012-12-06,64.37,0.8,80.4625
2012-12-07,64.28,0.8,80.35
2012-12-10,64.78,0.8,80.975
2012-12-11,65.28,0.8,81.6
2012-12-12,65.15,0.8,81.4375
2012-12-13,64.92,0.8,81.14999999999999
2012-12-14,64.21,0.8,80.26249999999999
2012-12-17,64.8,0.8,80.99999999999999
2012-12-18,65.25,0.8,81.5625
2012-12-19,64.75,0.8,80.9375
2012-12-20,65.15,0.8,81.4375
2012-12-21,63.81,0.8,79.7625
2012-12-24,63.94,0.8,79.925
2012-12-26,63.28,0.8,79.1
2012-12-27,63.42,0.8,79.27499999999999
2012-12-28,62.91,0.8,78.63749999999999
2012-12-31,63.78,0.8,79.725
2013-01-02,65.0,0.8,81.25
2013-01-03,64.8,0.8,80.99999999999999
2013-01-04,65.37,0.8,81.7125
2013-01-07,65.88,0.8,82.35
2013-01-08,65.47,0.8,81.83749999999999
2013-01-09,67.73,0.8,84.6625
2013-01-10,67.54,0.8,84.425
2013-01-11,67.55,0.8,84.43749999999999
2013-01-14,67.56,0.8,84.45
2013-01-15,67.74,0.8,84.67499999999998
2013-01-16,67.72,0.8,84.64999999999999
2013-01-17,68.93,0.8,86.16250000000001
2013-01-18,69.4,0.8,86.75
2013-01-22,69.68,0.8,87.10000000000001
2013-01-23,69.8,0.8,87.24999999999999
2013-01-24,69.76,0.8,87.2
2013-01-25,71.21,0.8,89.01249999999999
2013-01-28,70.75,0.8,88.4375
2013-01-29,70.42,0.8,88.02499999999999
2013-01-30,70.39,0.8,87.9875
2013-01-31,72.14,0.8,90.175
2013-02-01,74.78,0.8,93.475
2013-02-04,72.44,0.8,90.55
2013-02-05,74.79,0.8,93.4875
2013-02-06,73.83,0.8,92.2875
2013-02-07,73.81,0.8,92.2625
2013-02-08,74.59,0.8,93.2375
2013-02-11,74.75,0.8,93.4375
2013-02-12,74.58,0.8,93.225
2013-02-13,75.1,0.8,93.87499999999999
2013-02-14,74.88,0.8,93.6
2013-02-15,74.43,0.8,93.03750000000001
2013-02-19,75.0,0.8,93.75
2013-02-20,72.64,0.8,90.8
2013-02-21,72.09,0.8,90.1125
2013-02-22,72.95,0.8,91.1875
2013-02-25,71.6,0.8,89.49999999999999
2013-02-26,73.24,0.8,91.54999999999998
2013-02-27,74.25,1.05,70.71428571428571
2013-02-28,73.8,1.05,70.28571428571428
2013-03-01,74.78,1.05,71.21904761904761
2013-03-04,75.33,1.05,71.74285714285713
2013-03-05,76.43,1.05,72.7904761904762
2013-03-06,76.67,1.05,73.01904761904761
2013-03-07,76.49,1.05,72.84761904761903
2013-03-08,77.04,1.05,73.37142857142858
2013-03-11,77.22,1.05,73.54285714285714
2013-03-12,77.7,1.05,74.0
2013-03-13,77.62,1.05,73.92380952380952
2013-03-14,77.35,1.05,73.66666666666666
2013-03-15,77.15,1.05,73.47619047619048
2013-03-18,76.8,1.05,73.14285714285714
2013-03-19,77.41,1.05,73.72380952380952
2013-03-20,77.57,1.05,73.87619047619047
2013-03-21,76.63,1.05,72.98095238095237
2013-03-22,75.96,1.05,72.34285714285713
2013-03-25,74.69,1.05,71.13333333333333
2013-03-26,74.9,1.05,71.33333333333334
2013-03-27,75.17,1.05,71.5904761904762
2013-03-28,76.49,1.05,72.84761904761903
2013-04-01,75.53,1.05,71.93333333333334
2013-04-02,78.56,1.05,74.81904761904762
2013-04-03,78.1,1.05,74.38095238095237
2013-04-04,77.92,1.05,74.2095238095238
2013-04-05,77.16,1.05,73.48571428571428
2013-04-08,78.34,1.05,74.60952380952381
2013-04-09,78.38,1.05,74.64761904761905
2013-04-10,81.34,1.05,77.46666666666667
2013-04-11,79.91,1.05,76.1047619047619
2013-04-12,79.59,1.05,75.8
2013-04-15,78.58,1.05,74.83809523809524
2013-04-16,81.82,1.05,77.92380952380951
2013-04-17,81.5,1.05,77.61904761904762
2013-04-18,80.08,1.05,76.26666666666667
2013-04-19,80.03,1.05,76.21904761904761
2013-04-22,79.95,1.05,76.14285714285714
2013-04-23,80.64,1.05,76.8
2013-04-24,81.2,1.05,77.33333333333333
2013-04-25,80.12,1.05,76.3047619047619
2013-04-26,81.13,1.05,77.26666666666667
2013-04-29,80.76,1.05,76.91428571428571
2013-04-30,80.68,1.05,76.83809523809524
2013-05-01,80.72,1.05,76.87619047619047
2013-05-02,81.6,1.05,77.71428571428571
2013-05-03,82.17,0.94,87.41489361702128
2013-05-06,82.44,0.94,87.70212765957447
2013-05-07,83.91,0.94,89.26595744680851
2013-05-08,84.11,0.94,89.47872340425532
2013-05-09,83.48,0.94,88.80851063829788
2013-05-10,84.46,0.94,89.85106382978724
2013-05-13,84.39,0.94,89.77659574468086
2013-05-14,84.71,0.94,90.11702127659575
2013-05-15,86.01,0.94,91.50000000000001
2013-05-16,85.5,0.94,90.95744680851064
2013-05-17,86.27,0.94,91.77659574468085
2013-05-20,86.78,0.94,92.31914893617022
2013-05-21,87.35,0.94,92.92553191489361
2013-05-22,86.28,0.94,91.7872340425532
2013-05-23,85.69,0.94,91.15957446808511
2013-05-24,87.22,0.94,92.7872340425532
2013-05-28,88.28,0.94,93.91489361702128
2013-05-29,87.36,0.94,92.93617021276596
2013-05-30,88.76,0.94,94.42553191489363
2013-05-31,88.3,0.94,93.93617021276596
2013-06-03,88.51,0.94,94.15957446808511
2013-06-04,88.27,0.94,93.90425531914893
2013-06-05,86.2,0.94,91.70212765957447
2013-06-06,86.95,0.94,92.50000000000001
2013-06-07,84.58,0.94,89.97872340425532
2013-06-10,85.8,0.94,91.27659574468085
2013-06-11,85.42,0.94,90.87234042553192
2013-06-12,84.35,0.94,89.73404255319149
2013-06-13,85.35,0.94,90.79787234042553
2013-06-14,85.12,0.94,90.55319148936171
2013-06-17,85.55,0.94,91.01063829787235
2013-06-18,86.18,0.94,91.6808510638298
2013-06-19,84.69,0.94,90.09574468085107
2013-06-20,81.66,0.94,86.87234042553192
2013-06-21,83.09,0.94,88.39361702127661
2013-06-24,82.24,0.94,87.48936170212765
2013-06-25,83.13,0.94,88.43617021276596
2013-06-26,83.4,0.94,88.72340425531917
2013-06-27,85.37,0.94,90.81914893617022
2013-06-28,84.63,0.94,90.03191489361703
2013-07-01,86.35,0.94,91.86170212765957
2013-07-02,84.99,0.94,90.41489361702128
2013-07-03,84.95,0.94,90.37234042553192
2013-07-05,85.42,0.94,90.87234042553192
2013-07-08,85.94,0.94,91.42553191489363
2013-07-09,87.27,0.94,92.84042553191489
2013-07-10,88.04,0.94,93.65957446808513
2013-07-11,88.42,0.94,94.06382978723406
2013-07-12,88.19,0.94,93.81914893617022
2013-07-15,88.24,0.94,93.87234042553192
2013-07-16,87.56,0.94,93.14893617021278
2013-07-17,87.79,0.94,93.39361702127661
2013-07-18,88.96,0.94,94.63829787234043
2013-07-19,89.58,0.94,95.29787234042554
2013-07-22,90.33,0.94,96.09574468085107
2013-07-23,89.52,0.94,95.23404255319149
2013-07-24,90.61,0.94,96.3936170212766
2013-07-25,91.25,0.94,97.07446808510639
2013-07-26,90.59,0.94,96.37234042553193
2013-07-29,90.4,0.94,96.17021276595746
2013-07-30,90.48,0.94,96.25531914893618
2013-07-31,91.11,0.94,96.92553191489363
2013-08-01,92.02,0.94,97.8936170212766
2013-08-02,91.81,0.77,119.23376623376623
2013-08-05,92.05,0.77,119.54545454545453
2013-08-06,92.08,0.77,119.58441558441558
2013-08-07,91.68,0.77,119.06493506493507
2013-08-08,91.96,0.77,119.42857142857142
2013-08-09,92.47,0.77,120.0909090909091
2013-08-12,92.18,0.77,119.71428571428572
2013-08-13,92.65,0.77,120.32467532467533
2013-08-14,92.06,0.77,119.55844155844156
2013-08-15,91.3,0.77,118.57142857142857
2013-08-16,90.69,0.77,117.77922077922078
2013-08-19,90.42,0.77,117.42857142857143
2013-08-20,90.32,0.77,117.29870129870129
2013-08-21,90.07,0.77,116.97402597402596
2013-08-22,90.35,0.77,117.33766233766232
2013-08-23,90.85,0.77,117.98701298701297
2013-08-26,90.36,0.77,117.35064935064935
2013-08-27,88.83,0.77,115.36363636363636
2013-08-28,88.9,0.77,115.45454545454545
2013-08-29,89.17,0.77,115.8051948051948
2013-08-30,88.83,0.77,115.36363636363636
2013-09-03,90.12,0.77,117.03896103896105
2013-09-04,90.85,0.77,117.98701298701297
2013-09-05,90.68,0.77,117.76623376623377
2013-09-06,90.51,0.77,117.54545454545455
2013-09-09,91.11,0.77,118.32467532467533
2013-09-10,90.77,0.77,117.88311688311687
2013-09-11,90.8,0.77,117.92207792207792
2013-09-12,91.07,0.77,118.27272727272727
2013-09-13,91.11,0.77,118.32467532467533
2013-09-16,91.77,0.77,119.18181818181817
2013-09-17,93.29,0.77,121.15584415584416
2013-09-18,94.25,0.77,122.4025974025974
2013-09-19,94.24,0.77,122.38961038961038
2013-09-20,93.49,0.77,121.4155844155844
2013-09-23,93.32,0.77,121.19480519480518
2013-09-24,92.82,0.77,120.54545454545453
2013-09-25,92.37,0.77,119.96103896103897
2013-09-26,93.01,0.77,120.79220779220779
2013-09-27,93.01,0.77,120.79220779220779
2013-09-30,92.15,0.77,119.67532467532467
2013-10-01,92.85,0.77,120.58441558441558
2013-10-02,92.5,0.77,120.12987012987013
2013-10-03,91.34,0.77,118.62337662337663
2013-10-04,92.36,0.77,119.94805194805194
2013-10-07,91.72,0.77,119.11688311688312
2013-10-08,90.68,0.77,117.76623376623377
2013-10-09,89.93,0.77,116.7922077922078
2013-10-10,92.27,0.77,119.83116883116882
2013-10-11,92.96,0.77,120.72727272727272
2013-10-14,92.66,0.77,120.33766233766234
2013-10-15,91.84,0.77,119.27272727272728
2013-10-16,93.51,0.77,121.44155844155844
2013-10-17,95.62,0.77,124.18181818181819
2013-10-18,96.12,0.77,124.83116883116884
2013-10-21,95.25,0.77,123.7012987012987
2013-10-22,95.82,0.77,124.44155844155843
2013-10-23,97.48,0.77,126.5974025974026
2013-10-24,97.03,0.77,126.01298701298701
2013-10-25,97.81,0.77,127.02597402597402
2013-10-28,97.87,0.77,127.1038961038961
2013-10-29,98.42,0.77,127.81818181818181
2013-10-30,97.49,0.77,126.6103896103896
2013-10-31,97.78,0.77,126.98701298701299
2013-11-01,97.93,0.88,111.28409090909092
2013-11-04,98.05,0.88,111.42045454545455
2013-11-05,97.09,0.88,110.32954545454545
2013-11-06,97.57,0.88,110.87499999999999
2013-11-07,96.16,0.88,109.27272727272727
2013-11-08,98.17,0.88,111.55681818181819
2013-11-11,98.41,0.88,111.82954545454545
2013-11-12,97.69,0.88,111.01136363636364
2013-11-13,98.81,0.88,112.2840909090909
2013-11-14,100.21,0.88,113.87499999999999
2013-11-15,101.37,0.88,115.19318181818183
2013-11-18,100.77,0.88,114.51136363636363
2013-11-19,100.51,0.88,114.2159090909091
2013-11-20,101.07,0.88,114.85227272727272
2013-11-21,101.82,0.88,115.70454545454545
2013-11-22,101.51,0.88,115.35227272727273
2013-11-25,101.99,0.88,115.89772727272727
2013-11-26,101.45,0.88,115.2840909090909
2013-11-27,101.0,0.88,114.77272727272727
2013-11-29,100.85,0.88,114.60227272727272
2013-12-02,100.83,0.88,114.57954545454545
2013-12-03,100.92,0.88,114.68181818181819
2013-12-04,100.22,0.88,113.88636363636364
2013-12-05,99.93,0.88,113.55681818181819
2013-12-06,102.71,0.88,116.71590909090908
2013-12-09,102.02,0.88,115.93181818181817
2013-12-10,101.93,0.88,115.82954545454547
2013-12-11,101.2,0.88,115.0
2013-12-12,100.23,0.88,113.89772727272728
2013-12-13,101.34,0.88,115.1590909090909
2013-12-16,102.24,0.88,116.18181818181817
2013-12-17,102.32,0.88,116.27272727272727
2013-12-18,106.42,0.88,120.93181818181819
2013-12-19,108.16,0.88,122.9090909090909
2013-12-20,108.57,0.88,123.37499999999999
2013-12-23,108.84,0.88,123.68181818181819
2013-12-24,109.41,0.88,124.32954545454545
2013-12-26,110.27,0.88,125.30681818181817
2013-12-27,110.67,0.88,125.76136363636364
2013-12-30,110.59,0.88,125.67045454545455
2013-12-31,111.35,0.88,126.5340909090909
2014-01-02,109.63,0.88,124.57954545454545
2014-01-03,110.05,0.88,125.05681818181817
2014-01-06,110.06,0.88,125.06818181818183
2014-01-07,112.31,0.88,127.625
2014-01-08,114.04,0.88,129.5909090909091
2014-01-09,114.0,0.88,129.54545454545453
2014-01-10,114.46,0.88,130.0681818181818
2014-01-13,112.99,0.88,128.39772727272725
2014-01-14,114.76,0.88,130.4090909090909
2014-01-15,115.52,0.88,131.27272727272728
2014-01-16,116.11,0.88,131.9431818181818
2014-01-17,115.89,0.88,131.6931818181818
2014-01-21,114.95,0.88,130.625
2014-01-22,114.7,0.88,130.3409090909091
2014-01-23,112.81,0.88,128.1931818181818
2014-01-24,109.95,0.88,124.94318181818183
2014-01-27,109.87,0.88,124.85227272727273
2014-01-28,112.32,0.88,127.63636363636363
2014-01-29,111.75,0.88,126.98863636363636
2014-01-30,114.99,0.88,130.67045454545453
2014-01-31,115.14,0.88,130.8409090909091
2014-02-03,113.13,0.88,128.5568181818182
2014-02-04,112.96,0.88,128.36363636363635
2014-02-05,113.2,0.88,128.63636363636363
2014-02-06,114.43,0.88,130.0340909090909
2014-02-07,117.77,0.88,133.82954545454544
2014-02-10,118.61,0.88,134.7840909090909
2014-02-11,121.0,0.88,137.5
2014-02-12,121.52,0.88,138.0909090909091
2014-02-13,122.9,0.88,139.6590909090909
2014-02-14,123.74,0.88,140.61363636363635
2014-02-18,123.55,0.88,140.39772727272728
2014-02-19,121.81,0.88,138.42045454545456
2014-02-20,124.71,0.88,141.7159090909091
2014-02-21,123.18,0.88,139.97727272727275
2014-02-24,123.37,0.88,140.1931818181818
2014-02-25,123.81,0.88,140.6931818181818
2014-02-26,124.28,0.88,141.22727272727272
2014-02-27,124.91,0.94,132.88297872340425
2014-02-28,124.54,0.94,132.48936170212767
2014-03-03,123.35,0.94,131.22340425531914
2014-03-04,125.35,0.94,133.35106382978722
2014-03-05,125.91,0.94,133.9468085106383
2014-03-06,126.4,0.94,134.468085106383
2014-03-07,126.67,0.94,134.75531914893617
2014-03-10,126.28,0.94,134.3404255319149
2014-03-11,126.23,0.94,134.2872340425532
2014-03-12,126.49,0.94,134.56382978723406
2014-03-13,123.25,0.94,131.11702127659575
2014-03-14,122.25,0.94,130.05319148936172
2014-03-17,123.02,0.94,130.87234042553192
2014-03-18,123.73,0.94,131.62765957446808
2014-03-19,122.72,0.94,130.5531914893617
2014-03-20,123.58,0.94,131.46808510638297
2014-03-21,122.9,0.94,130.74468085106383
2014-03-24,120.65,0.94,128.35106382978725
2014-03-25,119.35,0.94,126.96808510638299
2014-03-26,118.04,0.94,125.5744680851064
2014-03-27,117.67,0.94,125.18085106382979
2014-03-28,118.5,0.94,126.06382978723406
2014-03-31,120.24,0.94,127.91489361702128
2014-04-01,121.88,0.94,129.6595744680851
2014-04-02,122.2,0.94,130.0
2014-04-03,121.8,0.94,129.5744680851064
2014-04-04,119.88,0.94,127.53191489361703
2014-04-07,117.8,0.94,125.31914893617022
2014-04-08,117.21,0.94,124.69148936170212
2014-04-09,120.4,0.94,128.08510638297875
2014-04-10,116.98,0.94,124.4468085106383
2014-04-11,115.77,0.94,123.15957446808511
2014-04-14,116.4,0.94,123.82978723404257
2014-04-15,117.65,0.94,125.15957446808513
2014-04-16,119.71,0.94,127.35106382978724
2014-04-17,119.3,0.94,126.91489361702128
2014-04-21,119.36,0.94,126.97872340425532
2014-04-22,120.35,0.94,128.03191489361703
2014-04-23,119.39,0.94,127.01063829787235
2014-04-24,115.38,0.94,122.74468085106383
2014-04-25,114.29,0.94,121.58510638297874
2014-04-28,113.59,0.94,120.8404255319149
2014-04-29,114.64,0.94,121.95744680851064
2014-04-30,114.0,0.94,121.27659574468086
2014-05-01,114.92,0.94,122.25531914893618
2014-05-02,114.22,1.38,82.76811594202898
2014-05-05,114.82,1.38,83.20289855072464
2014-05-06,114.42,1.38,82.91304347826087
2014-05-07,116.44,1.38,84.3768115942029
2014-05-08,115.63,1.38,83.78985507246377
2014-05-09,116.6,1.38,84.4927536231884
2014-05-12,118.36,1.38,85.768115942029
2014-05-13,117.58,1.38,85.20289855072464
2014-05-14,116.49,1.38,84.41304347826087
2014-05-15,115.55,1.38,83.73188405797102
2014-05-16,117.85,1.38,85.39855072463769
2014-05-19,119.29,1.38,86.44202898550726
2014-05-20,114.47,1.38,82.94927536231884
2014-05-21,115.32,1.38,83.56521739130434
2014-05-22,115.93,1.38,84.00724637681161
2014-05-23,115.74,1.38,83.86956521739131
2014-05-27,115.39,1.38,83.61594202898551
2014-05-28,116.07,1.38,84.10869565217392
2014-05-29,117.11,1.38,84.86231884057972
2014-05-30,116.91,1.38,84.71739130434783
2014-06-02,116.58,1.38,84.47826086956522
2014-06-03,117.88,1.38,85.42028985507247
2014-06-04,117.78,1.38,85.34782608695653
2014-06-05,119.0,1.38,86.23188405797102
2014-06-06,119.81,1.38,86.81884057971016
2014-06-09,119.58,1.38,86.65217391304348
2014-06-10,119.29,1.38,86.44202898550726
2014-06-11,120.21,1.38,87.10869565217392
2014-06-12,119.85,1.38,86.84782608695653
2014-06-13,119.16,1.38,86.34782608695653
2014-06-16,118.69,1.38,86.0072463768116
2014-06-17,118.64,1.38,85.97101449275362
2014-06-18,119.9,1.38,86.8840579710145
2014-06-19,119.71,1.38,86.7463768115942
2014-06-20,118.94,1.38,86.18840579710145
2014-06-23,119.1,1.38,86.30434782608695
2014-06-24,118.56,1.38,85.91304347826087
2014-06-25,119.14,1.38,86.33333333333334
2014-06-26,119.3,1.38,86.44927536231884
2014-06-27,118.3,1.38,85.72463768115942
2014-06-30,118.0,1.38,85.5072463768116
2014-07-01,118.96,1.38,86.20289855072464
2014-07-02,118.05,1.38,85.54347826086956
2014-07-03,120.11,1.38,87.03623188405798
2014-07-07,119.72,1.38,86.7536231884058
2014-07-08,117.99,1.38,85.5
2014-07-09,117.84,1.38,85.3913043478261
2014-07-10,117.15,1.38,84.8913043478261
2014-07-11,118.27,1.38,85.70289855072464
2014-07-14,117.8,1.38,85.36231884057972
2014-07-15,118.0,1.38,85.5072463768116
2014-07-16,119.22,1.38,86.3913043478261
2014-07-17,119.02,1.38,86.2463768115942
2014-07-18,121.0,1.38,87.68115942028986
2014-07-21,122.14,1.38,88.50724637681161
2014-07-22,123.06,1.38,89.17391304347827
2014-07-23,124.0,1.38,89.85507246376812
2014-07-24,125.51,1.38,90.94927536231886
2014-07-25,125.07,1.38,90.6304347826087
2014-07-28,124.38,1.38,90.1304347826087
2014-07-29,123.54,1.38,89.5217391304348
2014-07-30,124.71,1.38,90.36956521739131
2014-07-31,121.5,1.38,88.04347826086958
2014-08-01,121.38,0.69,175.91304347826087
2014-08-04,121.38,0.69,175.91304347826087
2014-08-05,120.12,0.69,174.08695652173915
2014-08-06,120.16,0.69,174.1449275362319
2014-08-07,119.53,0.69,173.23188405797103
2014-08-08,121.16,0.69,175.59420289855072
2014-08-11,120.92,0.69,175.24637681159422
2014-08-12,120.03,0.69,173.95652173913044
2014-08-13,121.35,0.69,175.8695652173913
2014-08-14,121.78,0.69,176.49275362318843
2014-08-15,121.55,0.69,176.1594202898551
2014-08-18,122.05,0.69,176.8840579710145
2014-08-19,122.39,0.69,177.3768115942029
2014-08-20,122.26,0.69,177.18840579710147
2014-08-21,121.81,0.69,176.536231884058
2014-08-22,121.22,0.69,175.68115942028987
2014-08-25,121.8,0.69,176.52173913043478
2014-08-26,120.71,0.69,174.94202898550725
2014-08-27,120.08,0.69,174.02898550724638
2014-08-28,120.07,0.69,174.0144927536232
2014-08-29,120.21,0.69,174.21739130434784
2014-09-02,122.72,0.69,177.85507246376812
2014-09-03,123.75,0.69,179.34782608695653
2014-09-04,123.88,0.69,179.53623188405797
2014-09-05,124.63,0.69,180.62318840579712
2014-09-08,124.98,0.69,181.13043478260872
2014-09-09,124.0,0.69,179.71014492753625
2014-09-10,123.61,0.69,179.1449275362319
2014-09-11,123.3,0.69,178.69565217391306
2014-09-12,123.28,0.69,178.66666666666669
2014-09-15,122.34,0.69,177.30434782608697
2014-09-16,122.61,0.69,177.69565217391306
2014-09-17,123.6,0.69,179.1304347826087
2014-09-18,124.13,0.69,179.8985507246377
2014-09-19,123.24,0.69,178.6086956521739
2014-09-22,121.81,0.69,176.536231884058
2014-09-23,121.16,0.69,175.59420289855072
2014-09-24,123.51,0.69,179.00000000000003
2014-09-25,120.99,0.69,175.34782608695653
2014-09-26,121.36,0.69,175.8840579710145
2014-09-29,122.0,0.69,176.81159420289856
2014-09-30,121.7,0.69,176.3768115942029
2014-10-01,119.57,0.69,173.28985507246378
2014-10-02,119.16,0.69,172.69565217391306
2014-10-03,121.39,0.69,175.92753623188406
2014-10-06,120.63,0.69,174.82608695652175
2014-10-07,118.22,0.69,171.33333333333334
2014-10-08,121.63,0.69,176.2753623188406
2014-10-09,117.82,0.69,170.7536231884058
