date,EA,EA_EPS,PE Ratio
2011-05-04,19.92,-0.97,-20.536082474226806
2011-05-05,21.68,-0.97,-22.350515463917525
2011-05-06,21.75,-0.97,-22.422680412371136
2011-05-09,22.04,-0.97,-22.721649484536083
2011-05-10,22.76,-0.97,-23.463917525773198
2011-05-11,22.61,-0.97,-23.309278350515463
2011-05-12,22.88,-0.97,-23.58762886597938
2011-05-13,23.7,-0.97,-24.432989690721648
2011-05-16,23.11,-0.97,-23.824742268041238
2011-05-17,23.38,-0.97,-24.103092783505154
2011-05-18,23.72,-0.97,-24.45360824742268
2011-05-19,23.78,-0.97,-24.515463917525775
2011-05-20,23.64,-0.97,-24.37113402061856
2011-05-23,23.35,-0.97,-24.07216494845361
2011-05-24,23.19,0.45,51.53333333333333
2011-05-25,23.75,0.45,52.77777777777778
2011-05-26,23.57,0.45,52.37777777777778
2011-05-27,23.9,0.45,53.11111111111111
2011-05-31,24.41,0.45,54.24444444444444
2011-06-01,24.42,0.45,54.266666666666666
2011-06-02,24.24,0.45,53.86666666666666
2011-06-03,24.03,0.45,53.4
2011-06-06,23.8,0.45,52.888888888888886
2011-06-07,23.35,0.45,51.88888888888889
2011-06-08,22.72,0.45,50.48888888888889
2011-06-09,23.1,0.45,51.333333333333336
2011-06-10,22.81,0.45,50.68888888888888
2011-06-13,22.79,0.45,50.64444444444444
2011-06-14,23.2,0.45,51.55555555555555
2011-06-15,22.72,0.45,50.48888888888889
2011-06-16,22.42,0.45,49.82222222222222
2011-06-17,22.24,0.45,49.42222222222222
2011-06-20,22.36,0.45,49.68888888888888
2011-06-21,22.68,0.45,50.4
2011-06-22,22.54,0.45,50.08888888888889
2011-06-23,21.9,0.45,48.666666666666664
2011-06-24,21.77,0.45,48.37777777777777
2011-06-27,21.71,0.45,48.24444444444445
2011-06-28,22.55,0.45,50.111111111111114
2011-06-29,23.61,0.45,52.46666666666666
2011-06-30,23.6,0.45,52.44444444444444
2011-07-01,24.19,0.45,53.75555555555556
2011-07-05,24.32,0.45,54.044444444444444
2011-07-06,24.35,0.45,54.111111111111114
2011-07-07,24.83,0.45,55.17777777777777
2011-07-08,25.05,0.45,55.666666666666664
2011-07-11,24.39,0.45,54.2
2011-07-12,24.17,0.45,53.711111111111116
2011-07-13,23.91,0.45,53.13333333333333
2011-07-14,23.51,0.45,52.24444444444445
2011-07-15,23.6,0.45,52.44444444444444
2011-07-18,23.61,0.45,52.46666666666666
2011-07-19,24.1,0.45,53.55555555555556
2011-07-20,24.01,0.45,53.355555555555554
2011-07-21,23.89,0.45,53.08888888888889
2011-07-22,23.93,0.45,53.17777777777778
2011-07-25,24.07,0.45,53.48888888888889
2011-07-26,23.81,0.45,52.911111111111104
2011-07-27,22.97,0.45,51.04444444444444
2011-07-28,22.56,0.45,50.133333333333326
2011-07-29,22.25,0.45,49.44444444444444
2011-08-01,21.95,0.45,48.77777777777777
2011-08-02,21.21,0.45,47.13333333333333
2011-08-03,21.34,0.45,47.422222222222224
2011-08-04,20.15,0.45,44.77777777777777
2011-08-05,20.0,0.45,44.44444444444444
2011-08-08,18.15,0.45,40.33333333333333
2011-08-09,18.6,0.67,27.761194029850746
2011-08-10,17.62,0.67,26.298507462686565
2011-08-11,19.15,0.67,28.582089552238802
2011-08-12,19.93,0.67,29.746268656716417
2011-08-15,20.26,0.67,30.238805970149254
2011-08-16,20.02,0.67,29.88059701492537
2011-08-17,19.91,0.67,29.71641791044776
2011-08-18,18.87,0.67,28.16417910447761
2011-08-19,19.31,0.67,28.820895522388057
2011-08-22,19.6,0.67,29.253731343283583
2011-08-23,20.31,0.67,30.31343283582089
2011-08-24,20.34,0.67,30.35820895522388
2011-08-25,20.4,0.67,30.447761194029848
2011-08-26,21.5,0.67,32.08955223880597
2011-08-29,22.28,0.67,33.25373134328358
2011-08-30,22.56,0.67,33.67164179104477
2011-08-31,22.58,0.67,33.70149253731343
2011-09-01,21.96,0.67,32.776119402985074
2011-09-02,21.99,0.67,32.82089552238806
2011-09-06,21.89,0.67,32.67164179104478
2011-09-07,22.55,0.67,33.656716417910445
2011-09-08,22.08,0.67,32.95522388059701
2011-09-09,21.36,0.67,31.88059701492537
2011-09-12,22.07,0.67,32.940298507462686
2011-09-13,22.11,0.67,33.0
2011-09-14,22.68,0.67,33.850746268656714
2011-09-15,22.97,0.67,34.28358208955223
2011-09-16,23.01,0.67,34.343283582089555
2011-09-19,22.87,0.67,34.134328358208954
2011-09-20,22.91,0.67,34.19402985074627
2011-09-21,21.95,0.67,32.76119402985074
2011-09-22,20.76,0.67,30.98507462686567
2011-09-23,21.25,0.67,31.71641791044776
2011-09-26,21.76,0.67,32.47761194029851
2011-09-27,21.92,0.67,32.71641791044776
2011-09-28,21.01,0.67,31.35820895522388
2011-09-29,20.62,0.67,30.776119402985074
2011-09-30,20.45,0.67,30.52238805970149
2011-10-03,19.76,0.67,29.492537313432837
2011-10-04,20.27,0.67,30.25373134328358
2011-10-05,20.96,0.67,31.283582089552237
2011-10-06,22.56,0.67,33.67164179104477
2011-10-07,22.38,0.67,33.40298507462686
2011-10-10,23.59,0.67,35.208955223880594
2011-10-11,23.51,0.67,35.08955223880597
2011-10-12,23.73,0.67,35.417910447761194
2011-10-13,23.83,0.67,35.56716417910447
2011-10-14,24.54,0.67,36.62686567164179
2011-10-17,23.83,0.67,35.56716417910447
2011-10-18,24.51,0.67,36.582089552238806
2011-10-19,23.62,0.67,35.25373134328358
2011-10-20,23.41,0.67,34.940298507462686
2011-10-21,23.58,0.67,35.19402985074626
2011-10-24,24.94,0.67,37.223880597014926
2011-10-25,24.47,0.67,36.52238805970149
2011-10-26,24.39,0.67,36.40298507462686
2011-10-27,24.5,0.67,36.56716417910447
2011-10-28,24.1,0.67,35.97014925373134
2011-10-31,23.35,0.67,34.850746268656714
2011-11-01,22.46,0.67,33.52238805970149
2011-11-02,23.48,0.67,35.04477611940298
2011-11-03,24.38,0.67,36.38805970149254
2011-11-04,25.2,0.67,37.61194029850746
2011-11-07,24.49,0.67,36.55223880597014
2011-11-08,24.24,-1.03,-23.53398058252427
2011-11-09,23.03,-1.03,-22.359223300970875
2011-11-10,23.57,-1.03,-22.883495145631066
2011-11-11,23.9,-1.03,-23.20388349514563
2011-11-14,23.75,-1.03,-23.058252427184467
2011-11-15,23.81,-1.03,-23.11650485436893
2011-11-16,23.06,-1.03,-22.388349514563107
2011-11-17,22.32,-1.03,-21.66990291262136
2011-11-18,21.99,-1.03,-21.349514563106794
2011-11-21,21.63,-1.03,-21.0
2011-11-22,21.86,-1.03,-21.223300970873787
2011-11-23,20.94,-1.03,-20.33009708737864
2011-11-25,20.83,-1.03,-20.223300970873783
2011-11-28,22.09,-1.03,-21.446601941747574
2011-11-29,21.69,-1.03,-21.058252427184467
2011-11-30,23.19,-1.03,-22.514563106796118
2011-12-01,23.33,-1.03,-22.650485436893202
2011-12-02,23.0,-1.03,-22.33009708737864
2011-12-05,22.73,-1.03,-22.067961165048544
2011-12-06,23.15,-1.03,-22.475728155339805
2011-12-07,22.59,-1.03,-21.932038834951456
2011-12-08,21.49,-1.03,-20.864077669902912
2011-12-09,21.99,-1.03,-21.349514563106794
2011-12-12,21.68,-1.03,-21.048543689320386
2011-12-13,20.86,-1.03,-20.25242718446602
2011-12-14,20.34,-1.03,-19.74757281553398
2011-12-15,20.92,-1.03,-20.310679611650485
2011-12-16,20.23,-1.03,-19.640776699029125
2011-12-19,19.85,-1.03,-19.271844660194176
2011-12-20,20.57,-1.03,-19.97087378640777
2011-12-21,20.3,-1.03,-19.70873786407767
2011-12-22,20.3,-1.03,-19.70873786407767
2011-12-23,20.71,-1.03,-20.106796116504853
2011-12-27,21.01,-1.03,-20.398058252427184
2011-12-28,20.54,-1.03,-19.941747572815533
2011-12-29,20.86,-1.03,-20.25242718446602
2011-12-30,20.6,-1.03,-20.0
2012-01-03,21.3,-1.03,-20.679611650485437
2012-01-04,20.29,-1.03,-19.699029126213592
2012-01-05,20.53,-1.03,-19.932038834951456
2012-01-06,19.67,-1.03,-19.09708737864078
2012-01-09,19.42,-1.03,-18.854368932038835
2012-01-10,19.46,-1.03,-18.893203883495147
2012-01-11,19.38,-1.03,-18.815533980582522
2012-01-12,19.51,-1.03,-18.941747572815537
2012-01-13,18.04,-1.03,-17.514563106796114
2012-01-17,17.74,-1.03,-17.223300970873783
2012-01-18,18.26,-1.03,-17.728155339805827
2012-01-19,17.54,-1.03,-17.02912621359223
2012-01-20,17.93,-1.03,-17.40776699029126
2012-01-23,17.98,-1.03,-17.45631067961165
2012-01-24,17.94,-1.03,-17.417475728155342
2012-01-25,18.04,-1.03,-17.514563106796114
2012-01-26,17.66,-1.03,-17.145631067961165
2012-01-27,18.14,-1.03,-17.611650485436893
2012-01-30,18.03,-1.03,-17.50485436893204
2012-01-31,18.58,-1.03,-18.03883495145631
2012-02-01,18.44,-1.03,-17.902912621359224
2012-02-02,19.57,-1.03,-19.0
2012-02-03,19.24,-1.03,-18.679611650485434
2012-02-06,19.0,-1.03,-18.446601941747574
2012-02-07,18.49,-0.62,-29.82258064516129
2012-02-08,18.24,-0.62,-29.419354838709676
2012-02-09,17.87,-0.62,-28.822580645161292
2012-02-10,17.42,-0.62,-28.09677419354839
2012-02-13,17.49,-0.62,-28.209677419354836
2012-02-14,17.66,-0.62,-28.483870967741936
2012-02-15,17.75,-0.62,-28.629032258064516
2012-02-16,17.77,-0.62,-28.661290322580644
2012-02-17,17.47,-0.62,-28.177419354838708
2012-02-21,17.22,-0.62,-27.774193548387096
2012-02-22,17.13,-0.62,-27.629032258064516
2012-02-23,17.19,-0.62,-27.725806451612904
2012-02-24,16.93,-0.62,-27.306451612903224
2012-02-27,16.81,-0.62,-27.11290322580645
2012-02-28,16.71,-0.62,-26.951612903225808
2012-02-29,16.34,-0.62,-26.35483870967742
2012-03-01,16.69,-0.62,-26.91935483870968
2012-03-02,16.78,-0.62,-27.06451612903226
2012-03-05,16.49,-0.62,-26.596774193548384
2012-03-06,16.44,-0.62,-26.516129032258068
2012-03-07,16.51,-0.62,-26.62903225806452
2012-03-08,17.4,-0.62,-28.064516129032256
2012-03-09,17.26,-0.62,-27.838709677419356
2012-03-12,16.84,-0.62,-27.161290322580644
2012-03-13,17.28,-0.62,-27.870967741935488
2012-03-14,16.5,-0.62,-26.612903225806452
2012-03-15,16.71,-0.62,-26.951612903225808
2012-03-16,17.46,-0.62,-28.161290322580648
2012-03-19,17.17,-0.62,-27.693548387096776
2012-03-20,17.01,-0.62,-27.435483870967744
2012-03-21,16.92,-0.62,-27.290322580645164
2012-03-22,16.96,-0.62,-27.35483870967742
2012-03-23,16.86,-0.62,-27.193548387096772
2012-03-26,17.0,-0.62,-27.419354838709676
2012-03-27,17.02,-0.62,-27.451612903225804
2012-03-28,16.79,-0.62,-27.08064516129032
2012-03-29,16.49,-0.62,-26.596774193548384
2012-03-30,16.49,-0.62,-26.596774193548384
2012-04-02,16.71,-0.62,-26.951612903225808
2012-04-03,16.65,-0.62,-26.854838709677416
2012-04-04,16.26,-0.62,-26.225806451612907
2012-04-05,16.27,-0.62,-26.241935483870968
2012-04-09,15.9,-0.62,-25.64516129032258
2012-04-10,15.55,-0.62,-25.080645161290324
2012-04-11,15.89,-0.62,-25.629032258064516
2012-04-12,16.52,-0.62,-26.64516129032258
2012-04-13,16.18,-0.62,-26.096774193548388
2012-04-16,15.21,-0.62,-24.53225806451613
2012-04-17,15.28,-0.62,-24.64516129032258
2012-04-18,15.07,-0.62,-24.306451612903228
2012-04-19,14.76,-0.62,-23.806451612903224
2012-04-20,14.93,-0.62,-24.080645161290324
2012-04-23,14.87,-0.62,-23.983870967741936
2012-04-24,14.88,-0.62,-24.0
2012-04-25,15.01,-0.62,-24.20967741935484
2012-04-26,15.93,-0.62,-25.693548387096772
2012-04-27,15.32,-0.62,-24.70967741935484
2012-04-30,15.38,-0.62,-24.806451612903228
2012-05-01,15.54,-0.62,-25.064516129032256
2012-05-02,15.87,-0.62,-25.596774193548384
2012-05-03,15.67,-0.62,-25.274193548387096
2012-05-04,15.12,-0.62,-24.387096774193548
2012-05-07,15.13,-0.62,-24.403225806451616
2012-05-08,14.48,-0.62,-23.35483870967742
2012-05-09,14.12,-0.62,-22.774193548387096
2012-05-10,14.71,-0.62,-23.725806451612904
2012-05-11,14.57,-0.62,-23.5
2012-05-14,14.38,-0.62,-23.193548387096776
2012-05-15,14.31,-0.62,-23.080645161290324
2012-05-16,14.41,-0.62,-23.241935483870968
2012-05-17,14.24,-0.62,-22.967741935483872
2012-05-18,14.1,-0.62,-22.741935483870968
2012-05-21,14.38,-0.62,-23.193548387096776
2012-05-22,14.26,-0.62,-23.0
2012-05-23,14.69,-0.62,-23.693548387096772
2012-05-24,14.22,-0.62,-22.935483870967744
2012-05-25,14.22,1.21,11.75206611570248
2012-05-29,14.38,1.21,11.884297520661159
2012-05-30,14.15,1.21,11.694214876033058
2012-05-31,13.62,1.21,11.256198347107437
2012-06-01,13.12,1.21,10.84297520661157
2012-06-04,13.07,1.21,10.801652892561984
2012-06-05,13.14,1.21,10.859504132231406
2012-06-06,13.71,1.21,11.330578512396695
2012-06-07,13.42,1.21,11.090909090909092
2012-06-08,13.47,1.21,11.132231404958679
2012-06-11,12.82,1.21,10.59504132231405
2012-06-12,12.79,1.21,10.570247933884296
2012-06-13,12.29,1.21,10.157024793388429
2012-06-14,12.32,1.21,10.181818181818182
2012-06-15,12.44,1.21,10.28099173553719
2012-06-18,12.43,1.21,10.272727272727273
2012-06-19,12.67,1.21,10.47107438016529
2012-06-20,12.66,1.21,10.462809917355372
2012-06-21,12.0,1.21,9.917355371900827
2012-06-22,12.26,1.21,10.132231404958677
2012-06-25,12.12,1.21,10.016528925619834
2012-06-26,11.97,1.21,9.892561983471076
2012-06-27,12.11,1.21,10.008264462809917
2012-06-28,11.89,1.21,9.826446280991735
2012-06-29,12.35,1.21,10.206611570247935
2012-07-02,12.28,1.21,10.148760330578511
2012-07-03,12.59,1.21,10.40495867768595
2012-07-05,12.39,1.21,10.239669421487605
2012-07-06,12.02,1.21,9.933884297520661
2012-07-09,11.94,1.21,9.867768595041323
2012-07-10,11.59,1.21,9.578512396694215
2012-07-11,11.68,1.21,9.652892561983471
2012-07-12,11.59,1.21,9.578512396694215
2012-07-13,11.71,1.21,9.677685950413224
2012-07-16,11.53,1.21,9.52892561983471
2012-07-17,11.36,1.21,9.388429752066115
2012-07-18,11.5,1.21,9.50413223140496
2012-07-19,12.27,1.21,10.140495867768594
2012-07-20,11.98,1.21,9.900826446280993
2012-07-23,11.82,1.21,9.768595041322314
2012-07-24,11.54,1.21,9.537190082644628
2012-07-25,11.51,1.21,9.512396694214877
2012-07-26,10.95,1.21,9.049586776859504
2012-07-27,11.41,1.21,9.429752066115704
2012-07-30,11.23,1.21,9.28099173553719
2012-07-31,11.02,1.21,9.107438016528926
2012-08-01,11.68,1.21,9.652892561983471
2012-08-02,11.37,1.21,9.396694214876034
2012-08-03,11.97,0.63,19.0
2012-08-06,12.2,0.63,19.365079365079364
2012-08-07,12.79,0.63,20.3015873015873
2012-08-08,12.94,0.63,20.539682539682538
2012-08-09,13.12,0.63,20.825396825396822
2012-08-10,13.08,0.63,20.761904761904763
2012-08-13,12.87,0.63,20.428571428571427
2012-08-14,12.71,0.63,20.174603174603178
2012-08-15,13.09,0.63,20.77777777777778
2012-08-16,13.81,0.63,21.92063492063492
2012-08-17,13.77,0.63,21.857142857142858
2012-08-20,13.56,0.63,21.523809523809526
2012-08-21,13.56,0.63,21.523809523809526
2012-08-22,13.44,0.63,21.333333333333332
2012-08-23,13.25,0.63,21.03174603174603
2012-08-24,13.33,0.63,21.158730158730158
2012-08-27,12.93,0.63,20.523809523809522
2012-08-28,12.83,0.63,20.365079365079364
2012-08-29,12.85,0.63,20.396825396825395
2012-08-30,13.0,0.63,20.634920634920636
2012-08-31,13.33,0.63,21.158730158730158
2012-09-04,13.03,0.63,20.68253968253968
2012-09-05,13.14,0.63,20.857142857142858
2012-09-06,13.63,0.63,21.634920634920636
2012-09-07,14.04,0.63,22.285714285714285
2012-09-10,13.84,0.63,21.96825396825397
2012-09-11,13.81,0.63,21.92063492063492
2012-09-12,13.99,0.63,22.206349206349206
2012-09-13,14.24,0.63,22.603174603174605
2012-09-14,14.5,0.63,23.015873015873016
2012-09-17,14.21,0.63,22.555555555555557
2012-09-18,14.0,0.63,22.22222222222222
2012-09-19,13.93,0.63,22.11111111111111
2012-09-20,13.48,0.63,21.3968253968254
2012-09-21,13.24,0.63,21.015873015873016
2012-09-24,13.31,0.63,21.126984126984127
2012-09-25,12.68,0.63,20.126984126984127
2012-09-26,12.6,0.63,20.0
2012-09-27,12.78,0.63,20.285714285714285
2012-09-28,12.69,0.63,20.142857142857142
2012-10-01,12.35,0.63,19.6031746031746
2012-10-02,12.65,0.63,20.07936507936508
2012-10-03,12.85,0.63,20.396825396825395
2012-10-04,13.03,0.63,20.68253968253968
2012-10-05,12.95,0.63,20.555555555555554
2012-10-08,12.98,0.63,20.603174603174605
2012-10-09,13.01,0.63,20.650793650793652
2012-10-10,12.89,0.63,20.460317460317462
2012-10-11,13.05,0.63,20.714285714285715
2012-10-12,13.41,0.63,21.285714285714285
2012-10-15,13.69,0.63,21.730158730158728
2012-10-16,13.98,0.63,22.19047619047619
2012-10-17,13.87,0.63,22.015873015873016
2012-10-18,13.83,0.63,21.952380952380953
2012-10-19,13.08,0.63,20.761904761904763
2012-10-22,13.05,0.63,20.714285714285715
2012-10-23,12.77,0.63,20.26984126984127
2012-10-24,12.42,0.63,19.714285714285715
2012-10-25,12.21,0.63,19.380952380952383
2012-10-26,11.91,0.63,18.904761904761905
2012-10-31,12.35,0.63,19.6031746031746
2012-11-01,13.0,0.63,20.634920634920636
2012-11-02,12.99,0.63,20.61904761904762
2012-11-05,13.2,0.63,20.952380952380953
2012-11-06,13.76,-1.2,-11.466666666666667
2012-11-07,13.44,-1.2,-11.2
2012-11-08,12.91,-1.2,-10.758333333333335
2012-11-09,12.89,-1.2,-10.741666666666667
2012-11-12,13.02,-1.2,-10.85
2012-11-13,12.98,-1.2,-10.816666666666668
2012-11-14,12.75,-1.2,-10.625
2012-11-15,13.05,-1.2,-10.875000000000002
2012-11-16,13.05,-1.2,-10.875000000000002
2012-11-19,13.71,-1.2,-11.425
2012-11-20,13.86,-1.2,-11.55
2012-11-21,13.97,-1.2,-11.641666666666667
2012-11-23,14.37,-1.2,-11.975
2012-11-26,14.6,-1.2,-12.166666666666666
2012-11-27,14.74,-1.2,-12.283333333333333
2012-11-28,15.03,-1.2,-12.525
2012-11-29,15.03,-1.2,-12.525
2012-11-30,14.81,-1.2,-12.341666666666667
2012-12-03,14.53,-1.2,-12.108333333333333
2012-12-04,14.44,-1.2,-12.033333333333333
2012-12-05,14.63,-1.2,-12.191666666666668
2012-12-06,14.82,-1.2,-12.350000000000001
2012-12-07,14.84,-1.2,-12.366666666666667
2012-12-10,14.82,-1.2,-12.350000000000001
2012-12-11,15.15,-1.2,-12.625
2012-12-12,15.33,-1.2,-12.775
2012-12-13,15.25,-1.2,-12.708333333333334
2012-12-14,15.3,-1.2,-12.750000000000002
2012-12-17,15.42,-1.2,-12.85
2012-12-18,14.91,-1.2,-12.425
2012-12-19,14.4,-1.2,-12.0
2012-12-20,13.94,-1.2,-11.616666666666667
2012-12-21,13.89,-1.2,-11.575000000000001
2012-12-24,14.11,-1.2,-11.758333333333333
2012-12-26,14.16,-1.2,-11.8
2012-12-27,14.02,-1.2,-11.683333333333334
2012-12-28,13.92,-1.2,-11.6
2012-12-31,14.52,-1.2,-12.1
2013-01-02,14.55,-1.2,-12.125000000000002
2013-01-03,14.74,-1.2,-12.283333333333333
2013-01-04,14.88,-1.2,-12.4
2013-01-07,14.45,-1.2,-12.041666666666666
2013-01-08,13.77,-1.2,-11.475
2013-01-09,13.7,-1.2,-11.416666666666666
2013-01-10,14.0,-1.2,-11.666666666666668
2013-01-11,14.24,-1.2,-11.866666666666667
2013-01-14,14.43,-1.2,-12.025
2013-01-15,14.61,-1.2,-12.175
2013-01-16,14.6,-1.2,-12.166666666666666
2013-01-17,14.51,-1.2,-12.091666666666667
2013-01-18,14.46,-1.2,-12.05
2013-01-22,14.43,-1.2,-12.025
2013-01-23,14.05,-1.2,-11.708333333333334
2013-01-24,14.26,-1.2,-11.883333333333333
2013-01-25,14.77,-1.2,-12.308333333333334
2013-01-28,15.04,-1.2,-12.533333333333333
2013-01-29,14.95,-1.2,-12.458333333333334
2013-01-30,15.08,-1.2,-12.566666666666666
2013-01-31,15.73,-1.2,-13.108333333333334
2013-02-01,16.19,-1.2,-13.491666666666669
2013-02-04,16.0,-1.2,-13.333333333333334
2013-02-05,16.89,-0.15,-112.60000000000001
2013-02-06,16.88,-0.15,-112.53333333333333
2013-02-07,16.87,-0.15,-112.46666666666668
2013-02-08,17.37,-0.15,-115.80000000000001
2013-02-11,17.41,-0.15,-116.06666666666668
2013-02-12,17.54,-0.15,-116.93333333333334
2013-02-13,17.17,-0.15,-114.46666666666668
2013-02-14,17.15,-0.15,-114.33333333333333
2013-02-15,16.97,-0.15,-113.13333333333333
2013-02-19,17.59,-0.15,-117.26666666666667
2013-02-20,17.48,-0.15,-116.53333333333335
2013-02-21,17.64,-0.15,-117.60000000000001
2013-02-22,17.81,-0.15,-118.73333333333333
2013-02-25,17.7,-0.15,-118.0
2013-02-26,17.69,-0.15,-117.93333333333335
2013-02-27,18.12,-0.15,-120.80000000000001
2013-02-28,17.53,-0.15,-116.86666666666667
2013-03-01,18.04,-0.15,-120.26666666666667
2013-03-04,18.2,-0.15,-121.33333333333333
2013-03-05,18.51,-0.15,-123.40000000000002
2013-03-06,18.62,-0.15,-124.13333333333334
2013-03-07,18.71,-0.15,-124.73333333333335
2013-03-08,18.58,-0.15,-123.86666666666666
2013-03-11,19.13,-0.15,-127.53333333333333
2013-03-12,19.25,-0.15,-128.33333333333334
2013-03-13,18.94,-0.15,-126.26666666666668
2013-03-14,19.34,-0.15,-128.93333333333334
2013-03-15,18.88,-0.15,-125.86666666666666
2013-03-18,18.71,-0.15,-124.73333333333335
2013-03-19,17.15,-0.15,-114.33333333333333
2013-03-20,17.34,-0.15,-115.60000000000001
2013-03-21,17.7,-0.15,-118.0
2013-03-22,17.97,-0.15,-119.8
2013-03-25,17.56,-0.15,-117.06666666666666
2013-03-26,17.77,-0.15,-118.46666666666667
2013-03-27,17.79,-0.15,-118.6
2013-03-28,17.7,-0.15,-118.0
2013-04-01,17.92,-0.15,-119.46666666666668
2013-04-02,17.55,-0.15,-117.00000000000001
2013-04-03,17.24,-0.15,-114.93333333333332
2013-04-04,17.25,-0.15,-115.0
2013-04-05,17.35,-0.15,-115.66666666666669
2013-04-08,17.27,-0.15,-115.13333333333334
2013-04-09,17.45,-0.15,-116.33333333333333
2013-04-10,17.8,-0.15,-118.66666666666667
2013-04-11,17.63,-0.15,-117.53333333333333
2013-04-12,17.58,-0.15,-117.19999999999999
2013-04-15,16.91,-0.15,-112.73333333333333
2013-04-16,17.37,-0.15,-115.80000000000001
2013-04-17,17.01,-0.15,-113.40000000000002
2013-04-18,16.94,-0.15,-112.93333333333335
2013-04-19,17.09,-0.15,-113.93333333333334
2013-04-22,17.28,-0.15,-115.20000000000002
2013-04-23,17.42,-0.15,-116.13333333333335
2013-04-24,17.8,-0.15,-118.66666666666667
2013-04-25,17.94,-0.15,-119.60000000000001
2013-04-26,17.88,-0.15,-119.2
2013-04-29,17.77,-0.15,-118.46666666666667
2013-04-30,17.61,-0.15,-117.4
2013-05-01,17.3,-0.15,-115.33333333333334
2013-05-02,17.54,-0.15,-116.93333333333334
2013-05-03,17.96,-0.15,-119.73333333333335
2013-05-06,18.29,-0.15,-121.93333333333334
2013-05-07,18.41,-0.15,-122.73333333333333
2013-05-08,21.56,-0.15,-143.73333333333332
2013-05-09,21.64,-0.15,-144.26666666666668
2013-05-10,22.48,-0.15,-149.86666666666667
2013-05-13,21.74,-0.15,-144.93333333333334
2013-05-14,22.41,-0.15,-149.4
2013-05-15,22.64,-0.15,-150.93333333333334
2013-05-16,22.02,-0.15,-146.8
2013-05-17,22.21,-0.15,-148.0666666666667
2013-05-20,21.79,-0.15,-145.26666666666668
2013-05-21,21.97,-0.15,-146.46666666666667
2013-05-22,21.75,1.04,20.913461538461537
2013-05-23,22.65,1.04,21.778846153846153
2013-05-24,22.77,1.04,21.894230769230766
2013-05-28,23.26,1.04,22.365384615384617
2013-05-29,23.16,1.04,22.26923076923077
2013-05-30,23.35,1.04,22.451923076923077
2013-05-31,22.99,1.04,22.10576923076923
2013-06-03,22.99,1.04,22.10576923076923
2013-06-04,22.72,1.04,21.846153846153843
2013-06-05,22.88,1.04,22.0
2013-06-06,23.28,1.04,22.384615384615383
2013-06-07,23.61,1.04,22.701923076923077
2013-06-10,22.87,1.04,21.990384615384617
2013-06-11,22.6,1.04,21.73076923076923
2013-06-12,21.54,1.04,20.71153846153846
2013-06-13,21.49,1.04,20.663461538461537
2013-06-14,21.81,1.04,20.971153846153843
2013-06-17,22.43,1.04,21.56730769230769
