date,ZION,ZION_EPS,PE Ratio
1993-12-15,9.28,,
1993-12-16,9.5,,
1993-12-17,9.19,,
1993-12-20,9.19,,
1993-12-21,9.13,,
1993-12-22,9.0,,
1993-12-23,9.06,,
1993-12-27,9.06,,
1993-12-28,9.31,,
1993-12-29,9.0,,
1993-12-30,9.19,,
1993-12-31,9.25,,
1994-01-03,9.13,,
1994-01-04,9.13,,
1994-01-05,9.16,,
1994-01-06,9.22,,
1994-01-07,9.22,,
1994-01-10,9.19,,
1994-01-11,9.38,,
1994-01-12,9.44,,
1994-01-13,9.38,,
1994-01-14,9.41,,
1994-01-17,9.31,,
1994-01-18,9.44,,
1994-01-19,9.13,,
1994-01-20,9.19,,
1994-01-21,9.13,,
1994-01-24,9.31,,
1994-01-25,9.63,,
1994-01-26,9.31,,
1994-01-27,9.38,,
1994-01-28,9.56,,
1994-01-31,9.38,,
1994-02-01,9.56,,
1994-02-02,9.47,,
1994-02-03,9.5,,
1994-02-04,9.38,,
1994-02-07,9.31,,
1994-02-08,9.25,,
1994-02-09,9.44,,
1994-02-10,9.44,,
1994-02-11,9.25,,
1994-02-14,9.44,,
1994-02-15,9.38,,
1994-02-16,9.5,,
1994-02-17,9.69,,
1994-02-18,9.66,,
1994-02-22,9.75,,
1994-02-23,9.75,,
1994-02-24,9.88,,
1994-02-25,9.75,,
1994-02-28,9.63,,
1994-03-01,9.75,,
1994-03-02,9.75,,
1994-03-03,9.56,,
1994-03-04,9.5,,
1994-03-07,9.88,,
1994-03-08,9.75,,
1994-03-09,9.81,,
1994-03-10,9.94,,
1994-03-11,9.84,,
1994-03-14,9.88,,
1994-03-15,9.84,,
1994-03-16,9.94,,
1994-03-17,9.88,,
1994-03-18,9.94,,
1994-03-21,9.94,,
1994-03-22,9.88,,
1994-03-23,9.84,,
1994-03-24,9.63,,
1994-03-25,9.53,,
1994-03-28,9.5,,
1994-03-29,9.38,,
1994-03-30,9.44,,
1994-03-31,9.25,,
1994-04-04,9.38,,
1994-04-05,9.25,,
1994-04-06,9.5,,
1994-04-07,9.31,,
1994-04-08,9.5,,
1994-04-11,9.5,,
1994-04-12,9.75,,
1994-04-13,9.63,,
1994-04-14,9.69,,
1994-04-15,9.5,,
1994-04-18,9.63,,
1994-04-19,9.5,,
1994-04-20,9.88,,
1994-04-21,9.75,,
1994-04-22,9.63,,
1994-04-25,9.75,,
1994-04-26,9.63,,
1994-04-28,9.88,,
1994-04-29,9.63,,
1994-05-02,9.75,,
1994-05-03,9.94,,
1994-05-04,9.91,,
1994-05-05,9.81,,
1994-05-06,9.75,,
1994-05-09,9.88,,
1994-05-10,9.69,,
1994-05-11,9.59,,
1994-05-12,9.63,,
1994-05-13,9.88,,
1994-05-16,9.56,,
1994-05-17,9.88,,
1994-05-18,9.75,,
1994-05-19,10.05,,
1994-05-20,10.06,,
1994-05-23,10.13,,
1994-05-24,10.38,,
1994-05-25,10.0,,
1994-05-26,10.19,,
1994-05-27,10.19,,
1994-05-31,10.22,,
1994-06-01,10.25,,
1994-06-02,10.13,,
1994-06-03,10.16,,
1994-06-06,10.31,,
1994-06-07,10.19,,
1994-06-08,10.37,,
1994-06-09,10.22,,
1994-06-10,10.22,,
1994-06-13,10.25,,
1994-06-14,10.25,,
1994-06-15,10.34,,
1994-06-16,10.38,,
1994-06-17,10.5,,
1994-06-20,10.25,,
1994-06-21,10.28,,
1994-06-22,10.28,,
1994-06-23,10.28,,
1994-06-24,10.13,,
1994-06-27,10.0,,
1994-06-28,9.94,,
1994-06-29,9.97,,
1994-06-30,9.94,,
1994-07-01,10.13,,
1994-07-05,9.95,,
1994-07-06,9.97,,
1994-07-07,10.13,,
1994-07-08,10.03,,
1994-07-11,9.94,,
1994-07-12,10.03,,
1994-07-13,9.97,,
1994-07-14,10.13,,
1994-07-15,10.13,,
1994-07-18,9.94,,
1994-07-19,9.94,,
1994-07-20,9.88,,
1994-07-21,9.66,,
1994-07-22,9.63,,
1994-07-25,9.88,,
1994-07-26,9.63,,
1994-07-27,9.63,,
1994-07-28,9.63,,
1994-07-29,9.66,,
1994-08-01,9.66,,
1994-08-02,9.66,,
1994-08-03,9.69,,
1994-08-04,9.75,,
1994-08-05,9.75,,
1994-08-08,9.75,,
1994-08-09,9.63,,
1994-08-10,9.75,,
1994-08-11,9.88,,
1994-08-12,9.75,,
1994-08-15,9.88,,
1994-08-16,9.84,,
1994-08-17,9.81,,
1994-08-18,9.84,,
1994-08-19,9.88,,
1994-08-22,9.91,,
1994-08-23,10.0,,
1994-08-24,10.0,,
1994-08-25,10.09,,
1994-08-26,10.03,,
1994-08-29,10.06,,
1994-08-30,10.0,,
1994-08-31,10.13,,
1994-09-01,10.0,,
1994-09-02,10.05,,
1994-09-06,10.13,,
1994-09-07,10.0,,
1994-09-08,10.0,,
1994-09-09,10.0,,
1994-09-12,10.06,,
1994-09-13,10.13,,
1994-09-14,10.0,,
1994-09-15,10.06,,
1994-09-16,10.13,,
1994-09-19,10.16,,
1994-09-20,10.06,,
1994-09-21,10.0,,
1994-09-22,9.94,,
1994-09-23,9.94,,
1994-09-26,9.84,,
1994-09-27,9.81,,
1994-09-28,10.0,,
1994-09-29,9.72,,
1994-09-30,9.88,,
1994-10-03,9.81,,
1994-10-04,9.5,,
1994-10-05,9.28,,
1994-10-06,9.31,,
1994-10-07,9.41,,
1994-10-10,9.5,,
1994-10-11,9.5,,
1994-10-12,9.56,,
1994-10-13,9.63,,
1994-10-14,9.31,,
1994-10-17,9.63,,
1994-10-18,9.63,,
1994-10-19,9.63,,
1994-10-20,9.63,,
1994-10-21,9.63,,
1994-10-24,9.38,,
1994-10-25,9.63,,
1994-10-26,9.25,,
1994-10-27,9.56,,
1994-10-28,9.41,,
1994-10-31,9.41,,
1994-11-01,9.38,,
1994-11-02,9.31,,
1994-11-03,9.38,,
1994-11-04,9.38,,
1994-11-07,9.28,,
1994-11-08,9.38,,
1994-11-09,9.19,,
1994-11-10,9.28,,
1994-11-11,9.38,,
1994-11-14,9.31,,
1994-11-15,9.13,,
1994-11-16,9.31,,
1994-11-17,9.31,,
1994-11-18,9.06,,
1994-11-21,9.25,,
1994-11-22,8.63,,
1994-11-23,8.75,,
1994-11-25,8.56,,
1994-11-28,8.69,,
1994-11-29,8.69,,
1994-11-30,8.72,,
1994-12-01,8.75,,
1994-12-02,8.63,,
1994-12-05,8.56,,
1994-12-06,8.69,,
1994-12-07,8.69,,
1994-12-08,8.41,,
1994-12-09,8.38,,
1994-12-12,8.5,,
1994-12-13,8.47,,
1994-12-14,8.63,,
1994-12-15,8.63,,
1994-12-16,8.5,,
1994-12-19,8.63,,
1994-12-20,8.75,,
1994-12-21,8.81,,
1994-12-22,8.69,,
1994-12-23,8.88,,
1994-12-27,8.75,,
1994-12-28,8.88,,
1994-12-29,8.88,,
1994-12-30,8.97,,
1995-01-03,9.06,,
1995-01-04,8.89,,
1995-01-05,8.97,,
1995-01-06,8.97,,
1995-01-09,9.06,,
1995-01-10,8.88,,
1995-01-11,9.06,,
1995-01-12,9.44,,
1995-01-13,9.31,,
1995-01-16,9.63,,
1995-01-17,9.44,,
1995-01-18,9.53,,
1995-01-19,9.53,,
1995-01-20,9.56,,
1995-01-23,9.63,,
1995-01-24,9.44,,
1995-01-25,9.63,,
1995-01-26,9.59,,
1995-01-27,9.63,,
1995-01-30,9.53,,
1995-01-31,9.44,,
1995-02-01,9.45,,
1995-02-02,9.63,,
1995-02-03,9.75,,
1995-02-06,9.63,,
1995-02-07,9.69,,
1995-02-08,9.91,,
1995-02-09,9.75,,
1995-02-10,9.75,,
1995-02-13,9.94,,
1995-02-14,9.91,,
1995-02-15,9.94,,
1995-02-16,9.94,,
1995-02-17,9.81,,
1995-02-21,9.75,,
1995-02-22,9.75,,
1995-02-23,9.88,,
1995-02-24,9.89,,
1995-02-27,9.88,,
1995-02-28,10.0,,
1995-03-01,9.75,,
1995-03-02,9.88,,
1995-03-03,9.75,,
1995-03-06,10.06,,
1995-03-07,10.13,,
1995-03-08,9.88,,
1995-03-09,9.88,,
1995-03-10,10.13,,
1995-03-13,9.88,,
1995-03-14,9.84,,
1995-03-15,9.75,,
1995-03-16,9.88,,
1995-03-17,9.88,,
1995-03-20,9.88,,
1995-03-21,9.75,,
1995-03-22,9.75,,
1995-03-23,9.88,,
1995-03-24,9.75,,
1995-03-27,9.75,,
1995-03-28,9.59,,
1995-03-29,9.5,,
1995-03-30,9.47,,
1995-03-31,9.44,,
1995-04-03,9.63,,
1995-04-04,9.53,,
1995-04-05,9.56,,
1995-04-06,9.63,,
1995-04-07,9.75,,
1995-04-10,9.94,,
1995-04-11,9.81,,
1995-04-12,10.0,,
1995-04-13,10.0,,
1995-04-17,10.0,,
1995-04-18,9.88,,
1995-04-19,10.0,,
1995-04-20,10.19,,
1995-04-21,10.58,,
1995-04-24,10.56,,
1995-04-25,10.53,,
1995-04-26,10.56,,
1995-04-27,10.56,,
1995-04-28,10.66,,
1995-05-01,10.81,,
1995-05-02,10.81,,
1995-05-03,10.81,,
1995-05-04,10.78,,
1995-05-05,10.88,,
1995-05-08,10.94,,
1995-05-09,11.13,,
1995-05-10,11.19,,
1995-05-11,11.13,,
1995-05-12,10.97,,
1995-05-15,10.94,,
1995-05-16,11.0,,
1995-05-17,11.0,,
1995-05-18,11.0,,
1995-05-19,11.0,,
1995-05-22,11.0,,
1995-05-23,11.03,,
1995-05-24,11.19,,
1995-05-25,11.25,,
1995-05-26,11.25,,
1995-05-30,11.25,,
1995-05-31,11.31,,
1995-06-01,11.06,,
1995-06-02,11.06,,
1995-06-05,11.06,,
1995-06-06,11.36,,
1995-06-07,11.56,,
1995-06-08,11.47,,
1995-06-09,11.25,,
1995-06-12,11.44,,
1995-06-13,11.5,,
1995-06-14,12.06,,
1995-06-15,12.06,,
1995-06-16,11.91,,
1995-06-19,12.0,,
1995-06-20,12.14,,
1995-06-21,12.25,,
1995-06-22,12.31,,
1995-06-23,12.13,,
1995-06-26,12.5,,
1995-06-27,12.41,,
1995-06-28,12.5,,
1995-06-29,12.38,,
1995-06-30,12.5,,
1995-07-03,12.38,,
1995-07-05,12.56,,
1995-07-06,12.88,,
1995-07-07,12.88,,
1995-07-10,12.75,,
1995-07-11,12.56,,
1995-07-12,12.59,,
1995-07-13,12.63,,
1995-07-14,12.63,,
1995-07-17,12.5,,
1995-07-18,12.69,,
1995-07-19,13.0,,
1995-07-20,13.0,,
1995-07-21,12.75,,
1995-07-24,12.88,,
1995-07-25,12.94,,
1995-07-26,13.0,,
1995-07-27,13.25,,
1995-07-28,13.41,,
1995-07-31,13.38,,
1995-08-01,13.19,,
1995-08-02,13.34,,
1995-08-03,13.38,,
1995-08-04,13.56,,
1995-08-07,13.63,,
1995-08-08,13.75,,
1995-08-09,13.81,,
1995-08-10,14.0,,
1995-08-11,13.91,,
1995-08-14,13.81,,
1995-08-15,13.69,,
1995-08-16,13.69,,
1995-08-17,13.5,,
1995-08-18,13.56,,
1995-08-21,13.69,,
1995-08-22,13.75,,
1995-08-23,13.88,,
1995-08-24,13.88,,
1995-08-25,13.81,,
1995-08-28,13.94,,
1995-08-29,14.0,,
1995-08-30,14.0,,
1995-08-31,13.81,,
1995-09-01,14.0,,
1995-09-05,14.31,,
1995-09-06,14.6,,
1995-09-07,14.56,,
1995-09-08,14.63,,
1995-09-11,14.81,,
1995-09-12,15.0,,
1995-09-13,14.91,,
1995-09-14,15.0,,
1995-09-15,15.06,,
1995-09-18,15.25,,
1995-09-19,15.19,,
1995-09-20,15.38,,
1995-09-21,15.25,,
1995-09-22,15.06,,
1995-09-25,15.19,,
1995-09-26,15.09,,
1995-09-27,15.25,,
1995-09-28,15.31,,
1995-09-29,15.31,,
1995-10-02,15.22,,
1995-10-03,15.25,,
1995-10-04,15.25,,
1995-10-05,15.48,,
1995-10-06,15.69,,
1995-10-09,15.78,,
1995-10-10,15.75,,
1995-10-11,16.0,,
1995-10-12,16.0,,
1995-10-13,16.06,,
1995-10-16,16.19,,
1995-10-17,16.19,,
1995-10-18,16.25,,
1995-10-19,16.25,,
1995-10-20,16.31,,
1995-10-23,16.44,,
1995-10-24,16.38,,
1995-10-25,16.44,,
1995-10-26,16.41,,
1995-10-27,16.69,,
1995-10-30,17.13,,
1995-10-31,17.31,,
1995-11-01,17.56,,
1995-11-02,17.5,,
1995-11-03,17.44,,
1995-11-06,17.5,,
1995-11-07,17.56,,
1995-11-08,17.5,,
1995-11-09,17.53,,
1995-11-10,17.5,,
1995-11-13,17.56,,
1995-11-14,17.44,,
1995-11-15,17.63,,
1995-11-16,18.0,,
1995-11-17,17.84,,
1995-11-20,18.44,,
1995-11-21,18.19,,
1995-11-22,18.25,,
1995-11-24,18.25,,
1995-11-27,18.06,,
1995-11-28,17.83,,
1995-11-29,17.75,,
1995-11-30,17.63,,
1995-12-01,17.56,,
1995-12-04,17.69,,
1995-12-05,17.56,,
1995-12-06,17.5,,
1995-12-07,17.56,,
1995-12-08,17.5,,
1995-12-11,17.44,,
1995-12-12,17.63,,
1995-12-13,18.22,,
1995-12-14,18.38,,
1995-12-15,18.5,,
1995-12-18,19.06,,
1995-12-19,18.69,,
1995-12-20,18.75,,
1995-12-21,19.31,,
1995-12-22,19.63,,
1995-12-26,19.88,,
1995-12-27,20.16,,
1995-12-28,20.28,,
1995-12-29,20.06,,
1996-01-02,19.81,,
1996-01-03,19.38,,
1996-01-04,18.56,,
1996-01-05,18.63,,
1996-01-08,18.44,,
1996-01-09,18.19,,
1996-01-10,18.0,,
1996-01-11,17.08,,
1996-01-12,17.19,,
1996-01-15,17.06,,
1996-01-16,16.69,,
1996-01-17,16.69,,
1996-01-18,16.69,,
1996-01-19,16.88,,
1996-01-22,17.19,,
1996-01-23,17.38,,
1996-01-24,17.81,,
1996-01-25,17.59,,
1996-01-26,18.38,,
1996-01-29,18.81,,
1996-01-30,18.94,,
1996-01-31,19.13,,
1996-02-01,18.94,,
1996-02-02,18.94,,
1996-02-05,18.94,,
1996-02-06,19.0,,
1996-02-07,19.06,,
1996-02-08,19.0,,
1996-02-09,19.13,,
1996-02-12,18.88,,
1996-02-13,18.81,,
1996-02-14,18.94,,
1996-02-15,18.69,,
1996-02-16,18.63,,
1996-02-20,18.25,,
1996-02-21,18.19,,
1996-02-22,18.31,,
1996-02-23,18.25,,
1996-02-26,18.31,,
1996-02-27,18.31,,
1996-02-28,18.53,,
1996-02-29,18.44,,
1996-03-01,18.56,,
1996-03-04,18.59,,
1996-03-05,18.69,,
1996-03-06,18.56,,
1996-03-07,18.56,,
1996-03-08,18.13,,
1996-03-11,18.19,,
1996-03-12,18.06,,
1996-03-13,18.25,,
1996-03-14,18.25,,
1996-03-15,17.94,,
1996-03-18,18.13,,
1996-03-19,18.06,,
1996-03-20,17.88,,
1996-03-21,17.88,,
1996-03-22,17.94,,
1996-03-25,17.88,,
1996-03-26,17.75,,
1996-03-27,17.72,,
1996-03-28,17.66,,
1996-03-29,17.69,,
1996-04-01,17.69,,
1996-04-02,17.72,,
1996-04-03,17.69,,
1996-04-04,17.5,,
1996-04-08,17.56,,
1996-04-09,17.81,,
1996-04-10,17.56,,
1996-04-11,17.38,,
1996-04-12,17.38,,
1996-04-15,17.0,,
1996-04-16,17.44,,
1996-04-17,17.31,,
1996-04-18,17.81,,
1996-04-19,18.19,,
1996-04-22,18.5,,
1996-04-23,18.81,,
1996-04-24,19.25,,
1996-04-25,18.77,,
1996-04-26,18.75,,
1996-04-29,18.56,,
1996-04-30,18.63,,
1996-05-01,18.72,,
1996-05-02,18.59,,
1996-05-03,18.59,,
1996-05-06,18.63,,
1996-05-07,18.66,,
1996-05-08,18.5,,
1996-05-09,18.5,,
1996-05-10,18.56,,
1996-05-13,18.5,,
1996-05-14,18.41,,
1996-05-15,18.41,,
1996-05-16,18.38,,
1996-05-17,18.41,,
1996-05-20,18.44,,
1996-05-21,18.38,,
1996-05-22,18.41,,
1996-05-23,18.56,,
1996-05-24,18.5,,
1996-05-28,18.44,,
1996-05-29,18.44,,
1996-05-30,18.63,,
1996-05-31,18.5,,
1996-06-03,18.94,,
1996-06-04,18.88,,
1996-06-05,19.19,,
1996-06-06,19.5,,
1996-06-07,19.44,,
1996-06-10,19.5,,
1996-06-11,19.56,,
1996-06-12,19.38,,
1996-06-13,19.38,,
1996-06-14,19.38,,
1996-06-17,19.44,,
1996-06-18,19.66,,
1996-06-19,19.75,,
1996-06-20,19.47,,
1996-06-21,19.69,,
1996-06-24,19.5,,
1996-06-25,19.5,,
1996-06-26,19.25,,
1996-06-27,18.94,,
1996-06-28,18.19,,
1996-07-01,18.56,,
1996-07-02,18.75,,
1996-07-03,18.59,,
1996-07-05,18.59,,
1996-07-08,18.56,,
1996-07-09,18.5,,
1996-07-10,18.44,,
1996-07-11,18.34,,
1996-07-12,18.38,,
1996-07-15,18.38,,
1996-07-16,18.0,,
1996-07-17,18.94,,
1996-07-18,19.13,,
1996-07-19,19.03,,
1996-07-22,19.0,,
1996-07-23,19.06,,
1996-07-24,18.56,,
1996-07-25,18.75,,
1996-07-26,19.0,,
1996-07-29,19.19,,
1996-07-30,19.13,,
1996-07-31,19.47,,
1996-08-01,19.53,,
1996-08-02,19.75,,
1996-08-05,19.94,,
1996-08-06,19.94,,
1996-08-07,20.0,,
1996-08-08,20.25,,
1996-08-09,20.0,,
1996-08-12,20.13,,
1996-08-13,20.19,,
1996-08-14,20.38,,
1996-08-15,20.94,,
1996-08-16,21.19,,
1996-08-19,21.19,,
1996-08-20,21.22,,
1996-08-21,21.44,,
1996-08-22,21.38,,
1996-08-23,21.31,,
1996-08-26,21.44,,
1996-08-27,21.19,,
1996-08-28,21.75,,
1996-08-29,21.67,,
1996-08-30,21.56,,
1996-09-03,21.69,,
1996-09-04,21.63,,
1996-09-05,21.44,,
1996-09-06,21.75,,
1996-09-09,21.56,,
1996-09-10,21.81,,
1996-09-11,22.0,,
1996-09-12,22.44,,
1996-09-13,22.31,,
1996-09-16,22.25,,
1996-09-17,22.13,,
1996-09-18,21.44,,
1996-09-19,21.38,,
1996-09-20,21.88,,
1996-09-23,21.94,,
1996-09-24,22.19,,
1996-09-25,22.0,,
1996-09-26,22.13,,
1996-09-27,22.06,,
1996-09-30,22.13,,
1996-10-01,22.19,,
1996-10-02,21.94,,
1996-10-03,22.25,,
1996-10-04,22.63,,
1996-10-07,22.5,,
1996-10-08,22.81,,
1996-10-09,22.69,,
1996-10-10,22.81,,
1996-10-11,22.72,,
1996-10-14,22.69,,
1996-10-15,22.84,,
1996-10-16,22.81,,
1996-10-17,22.94,,
1996-10-18,23.0,,
1996-10-21,22.72,,
1996-10-22,22.63,,
1996-10-23,22.56,,
1996-10-24,22.13,,
1996-10-25,22.63,,
1996-10-28,22.69,,
1996-10-29,22.64,,
1996-10-30,22.63,,
1996-10-31,22.63,,
1996-11-01,22.64,,
1996-11-04,22.88,,
1996-11-05,22.56,,
1996-11-06,22.66,,
1996-11-07,22.56,,
1996-11-08,22.38,,
1996-11-11,22.5,,
1996-11-12,22.38,,
1996-11-13,22.44,,
1996-11-14,22.31,,
1996-11-15,22.13,,
1996-11-18,22.25,,
1996-11-19,22.56,,
1996-11-20,23.5,,
1996-11-21,23.81,,
1996-11-22,23.94,,
1996-11-25,24.25,,
1996-11-26,24.13,,
1996-11-27,25.34,,
1996-11-29,25.56,,
1996-12-02,25.38,,
1996-12-03,25.19,,
1996-12-04,24.75,,
1996-12-05,24.75,,
1996-12-06,24.38,,
1996-12-09,24.63,,
1996-12-10,24.56,,
1996-12-11,24.13,,
1996-12-12,23.94,,
1996-12-13,24.22,,
1996-12-16,24.13,,
1996-12-17,24.06,,
1996-12-18,24.13,,
1996-12-19,24.19,,
1996-12-20,24.19,,
1996-12-23,24.81,,
1996-12-24,25.31,,
1996-12-26,25.81,,
1996-12-27,25.81,,
1996-12-30,25.75,,
1996-12-31,26.0,,
1997-01-02,25.69,,
1997-01-03,25.97,,
1997-01-06,26.59,,
1997-01-07,26.69,,
1997-01-08,27.09,,
1997-01-09,27.06,,
1997-01-10,27.06,,
1997-01-13,27.16,,
1997-01-14,27.41,,
1997-01-15,27.47,,
1997-01-16,27.81,,
1997-01-17,28.31,,
1997-01-20,28.34,,
1997-01-21,28.31,,
1997-01-22,28.19,,
1997-01-23,28.16,,
1997-01-24,28.03,,
1997-01-27,28.19,,
1997-01-28,28.66,,
1997-01-29,28.75,,
1997-01-30,28.88,,
1997-01-31,28.88,,
1997-02-03,29.56,,
1997-02-04,30.25,,
1997-02-05,30.88,,
1997-02-06,31.06,,
1997-02-07,30.63,,
1997-02-10,31.13,,
1997-02-11,31.0,,
1997-02-12,31.53,,
1997-02-13,32.75,,
1997-02-14,32.5,,
1997-02-18,32.47,,
1997-02-19,32.0,,
1997-02-20,31.63,,
1997-02-21,32.38,,
1997-02-24,32.0,,
1997-02-25,33.25,,
1997-02-26,32.5,,
1997-02-27,31.13,,
1997-02-28,31.13,,
1997-03-03,30.63,,
1997-03-04,30.5,,
1997-03-05,30.91,,
1997-03-06,30.69,,
1997-03-07,31.0,,
1997-03-10,31.63,,
1997-03-11,32.17,,
1997-03-12,31.88,,
1997-03-13,31.56,,
1997-03-14,30.91,,
1997-03-17,30.75,,
1997-03-18,30.19,,
1997-03-19,30.13,,
1997-03-20,30.06,,
1997-03-21,31.0,,
1997-03-24,30.75,,
1997-03-25,31.88,,
1997-03-26,31.66,,
1997-03-27,30.66,,
1997-03-31,29.69,,
1997-04-01,28.75,,
1997-04-02,28.88,,
1997-04-03,28.81,,
1997-04-04,28.75,,
1997-04-07,28.75,,
1997-04-08,29.53,,
1997-04-09,29.34,,
1997-04-10,28.84,,
1997-04-11,28.78,,
1997-04-14,28.69,,
1997-04-15,29.28,,
1997-04-16,28.88,,
1997-04-17,29.38,,
1997-04-18,29.44,,
1997-04-21,29.25,,
1997-04-22,28.94,,
1997-04-23,28.56,,
1997-04-24,28.81,,
1997-04-25,28.38,,
1997-04-28,30.0,,
1997-04-29,30.69,,
1997-04-30,31.63,,
1997-05-01,32.34,,
1997-05-02,32.25,,
1997-05-05,32.69,,
1997-05-06,32.56,,
1997-05-07,32.81,,
1997-05-08,33.56,,
1997-05-09,33.22,,
1997-05-12,33.56,,
1997-05-13,33.92,,
1997-05-14,34.06,,
1997-05-15,32.75,,
1997-05-16,34.63,,
1997-05-19,34.75,,
1997-05-20,33.5,,
1997-05-21,32.75,,
1997-05-22,31.38,,
1997-05-23,31.25,,
1997-05-27,30.63,,
1997-05-28,30.75,,
1997-05-29,30.75,,
1997-05-30,30.75,,
1997-06-02,30.75,,
1997-06-03,30.88,,
1997-06-04,30.38,,
1997-06-05,30.13,,
1997-06-06,28.88,,
1997-06-09,29.13,,
1997-06-10,29.5,,
1997-06-11,30.38,,
1997-06-12,31.63,,
1997-06-13,33.13,,
1997-06-16,33.38,,
1997-06-17,33.25,,
1997-06-18,33.5,,
1997-06-19,33.0,,
1997-06-20,33.38,,
1997-06-23,33.13,,
1997-06-24,33.5,,
1997-06-25,33.5,,
1997-06-26,33.44,,
1997-06-27,33.44,,
1997-06-30,37.63,,
1997-07-01,35.75,,
1997-07-02,36.13,,
1997-07-03,37.5,,
1997-07-07,36.38,,
1997-07-08,36.75,,
1997-07-09,34.69,,
1997-07-10,36.0,,
1997-07-11,35.75,,
1997-07-14,35.31,,
1997-07-15,35.38,,
1997-07-16,35.5,,
1997-07-17,35.81,,
1997-07-18,35.75,,
1997-07-21,35.5,,
1997-07-22,35.63,,
1997-07-23,35.88,,
1997-07-24,35.5,,
1997-07-25,35.5,,
1997-07-28,35.75,,
1997-07-29,35.5,,
1997-07-30,35.69,,
1997-07-31,35.75,,
1997-08-01,35.75,,
1997-08-04,35.88,,
1997-08-05,36.5,,
1997-08-06,37.0,,
1997-08-07,36.38,,
1997-08-08,35.75,,
1997-08-11,35.38,,
1997-08-12,35.38,,
1997-08-13,35.69,,
1997-08-14,35.88,,
1997-08-15,35.75,,
1997-08-18,35.19,,
1997-08-19,35.5,,
1997-08-20,36.25,,
1997-08-21,35.5,,
1997-08-22,35.5,,
1997-08-25,35.25,,
1997-08-26,35.25,,
1997-08-27,35.38,,
1997-08-28,37.13,,
1997-08-29,38.75,,
1997-09-02,38.13,,
1997-09-03,38.5,,
1997-09-04,38.56,,
1997-09-05,38.75,,
1997-09-08,38.44,,
1997-09-09,38.75,,
1997-09-10,38.63,,
1997-09-11,38.13,,
1997-09-12,37.94,,
1997-09-15,38.0,,
1997-09-16,38.88,,
1997-09-17,39.06,,
1997-09-18,39.31,,
1997-09-19,40.0,,
1997-09-22,40.63,,
1997-09-23,41.13,,
1997-09-24,40.75,,
1997-09-25,40.13,,
1997-09-26,39.13,,
1997-09-29,38.69,,
1997-09-30,37.5,,
1997-10-01,38.44,,
1997-10-02,38.0,,
1997-10-03,39.0,,
1997-10-06,39.88,,
1997-10-07,40.19,,
1997-10-08,40.0,,
1997-10-09,39.0,,
1997-10-10,37.88,,
1997-10-13,38.0,,
1997-10-14,38.69,,
1997-10-15,38.94,,
1997-10-16,39.75,,
1997-10-17,37.63,,
1997-10-20,38.75,,
1997-10-21,39.88,,
1997-10-22,39.5,,
1997-10-23,39.5,,
1997-10-24,39.25,,
1997-10-27,39.0,,
1997-10-28,38.0,,
1997-10-29,39.25,,
1997-10-30,39.0,,
1997-10-31,38.88,,
1997-11-03,39.75,,
1997-11-04,39.88,,
1997-11-05,40.25,,
1997-11-06,40.13,,
1997-11-07,40.06,,
1997-11-10,39.38,,
1997-11-11,38.75,,
1997-11-12,38.75,,
1997-11-13,39.0,,
1997-11-14,38.63,,
1997-11-17,39.5,,
1997-11-18,39.75,,
1997-11-19,40.0,,
1997-11-20,39.88,,
1997-11-21,40.0,,
1997-11-24,39.5,,
1997-11-25,39.75,,
1997-11-26,40.06,,
1997-11-28,40.13,,
1997-12-01,41.25,,
1997-12-02,43.44,,
1997-12-03,43.19,,
1997-12-04,43.63,,
1997-12-05,43.0,,
1997-12-08,44.0,,
1997-12-09,43.88,,
1997-12-10,42.5,,
1997-12-11,42.88,,
1997-12-12,45.63,,
1997-12-15,44.25,,
1997-12-16,43.88,,
1997-12-17,43.0,,
1997-12-18,43.88,,
1997-12-19,43.0,,
1997-12-22,43.5,,
1997-12-23,43.75,,
1997-12-24,43.63,,
1997-12-26,43.5,,
1997-12-29,43.5,,
1997-12-30,46.0,,
1997-12-31,45.38,,
1998-01-02,45.5,,
1998-01-05,46.38,,
1998-01-06,45.63,,
1998-01-07,44.88,,
1998-01-08,41.5,,
1998-01-09,39.56,,
1998-01-12,40.5,,
1998-01-13,40.75,,
1998-01-14,42.25,,
1998-01-15,44.44,,
1998-01-16,44.06,,
1998-01-20,43.94,,
1998-01-21,44.0,,
1998-01-22,43.44,,
1998-01-23,43.13,,
1998-01-26,42.5,,
1998-01-27,43.5,,
1998-01-28,43.19,,
1998-01-29,43.56,,
1998-01-30,43.0,,
1998-02-02,43.88,,
1998-02-03,45.0,,
1998-02-04,44.75,,
1998-02-05,44.69,,
1998-02-06,44.88,,
1998-02-09,44.63,,
1998-02-10,45.31,,
1998-02-11,44.25,,
1998-02-12,43.5,,
1998-02-13,43.75,,
1998-02-17,43.88,,
1998-02-18,43.75,,
1998-02-19,43.5,,
1998-02-20,43.25,,
1998-02-23,43.13,,
1998-02-24,43.0,,
1998-02-25,42.88,,
1998-02-26,43.0,,
1998-02-27,43.0,,
1998-03-02,42.0,,
1998-03-03,42.25,,
1998-03-04,41.69,,
1998-03-05,40.94,,
1998-03-06,43.0,,
1998-03-09,43.0,,
1998-03-10,43.38,,
1998-03-11,43.25,,
1998-03-12,43.38,,
1998-03-13,43.75,,
1998-03-16,44.38,,
1998-03-17,45.0,,
1998-03-18,44.56,,
