date,OXY,OXY_EPS,PE Ratio
2004-08-25,23.87,,
2004-08-26,24.11,,
2004-08-27,24.38,,
2004-08-30,24.39,,
2004-08-31,24.74,,
2004-09-01,25.31,,
2004-09-02,25.58,,
2004-09-03,25.55,,
2004-09-07,25.36,,
2004-09-08,25.05,,
2004-09-09,25.38,,
2004-09-10,25.2,,
2004-09-13,25.62,,
2004-09-14,25.68,,
2004-09-15,25.67,,
2004-09-16,25.82,,
2004-09-17,26.2,,
2004-09-20,26.38,,
2004-09-21,26.99,,
2004-09-22,26.62,,
2004-09-23,26.12,,
2004-09-24,26.32,,
2004-09-27,26.27,,
2004-09-28,26.76,,
2004-09-29,26.56,,
2004-09-30,26.79,,
2004-10-01,27.07,,
2004-10-04,27.0,,
2004-10-05,27.37,,
2004-10-06,28.02,,
2004-10-07,27.74,,
2004-10-08,27.87,,
2004-10-11,27.58,,
2004-10-12,27.28,,
2004-10-13,26.3,,
2004-10-14,26.68,,
2004-10-15,26.97,,
2004-10-18,26.78,,
2004-10-19,26.8,,
2004-10-20,27.39,,
2004-10-21,27.72,,
2004-10-22,27.67,,
2004-10-25,28.0,,
2004-10-26,27.68,,
2004-10-27,27.07,,
2004-10-28,26.3,,
2004-10-29,26.74,,
2004-11-01,26.61,,
2004-11-02,26.31,,
2004-11-03,27.04,,
2004-11-04,27.57,,
2004-11-05,27.78,,
2004-11-08,27.48,,
2004-11-09,27.24,,
2004-11-10,27.3,,
2004-11-11,27.07,,
2004-11-12,27.74,,
2004-11-15,27.08,,
2004-11-16,27.27,,
2004-11-17,27.45,,
2004-11-18,27.45,,
2004-11-19,27.99,,
2004-11-22,28.48,,
2004-11-23,28.68,,
2004-11-24,28.68,,
2004-11-26,28.89,,
2004-11-29,28.76,,
2004-11-30,28.84,,
2004-12-01,28.19,,
2004-12-02,27.07,,
2004-12-03,27.18,,
2004-12-06,27.07,,
2004-12-07,26.47,,
2004-12-08,26.23,,
2004-12-09,26.52,,
2004-12-10,26.49,,
2004-12-13,27.11,,
2004-12-14,27.07,,
2004-12-15,27.54,,
2004-12-16,27.38,,
2004-12-17,27.26,,
2004-12-20,28.11,,
2004-12-21,28.12,,
2004-12-22,27.8,,
2004-12-23,27.88,,
2004-12-27,27.56,,
2004-12-28,27.85,,
2004-12-29,28.0,,
2004-12-30,27.96,,
2004-12-31,27.96,,
2005-01-03,27.09,,
2005-01-04,26.79,,
2005-01-05,26.64,,
2005-01-06,27.15,,
2005-01-07,26.71,,
2005-01-10,26.71,,
2005-01-11,26.69,,
2005-01-12,27.15,,
2005-01-13,27.3,,
2005-01-14,27.85,,
2005-01-18,27.96,,
2005-01-19,27.93,,
2005-01-20,27.54,,
2005-01-21,27.61,,
2005-01-24,27.69,,
2005-01-25,27.28,,
2005-01-26,27.64,,
2005-01-27,27.67,,
2005-01-28,27.55,,
2005-01-31,27.97,,
2005-02-01,28.45,,
2005-02-02,28.85,,
2005-02-03,29.01,,
2005-02-04,28.71,,
2005-02-07,28.77,,
2005-02-08,29.01,,
2005-02-09,29.36,,
2005-02-10,30.36,,
2005-02-11,31.2,,
2005-02-14,31.17,,
2005-02-15,31.14,,
2005-02-16,31.9,,
2005-02-17,31.57,,
2005-02-18,32.51,,
2005-02-22,32.6,,
2005-02-23,32.84,,
2005-02-24,33.5,,
2005-02-25,34.18,,
2005-02-28,33.66,,
2005-03-01,33.2,,
2005-03-02,33.98,,
2005-03-03,34.97,,
2005-03-04,35.28,,
2005-03-07,34.91,,
2005-03-08,35.12,,
2005-03-09,34.01,,
2005-03-10,33.78,,
2005-03-11,34.15,,
2005-03-14,34.68,,
2005-03-15,33.86,,
2005-03-16,34.01,,
2005-03-17,34.85,,
2005-03-18,35.46,,
2005-03-21,34.79,,
2005-03-22,34.09,,
2005-03-23,32.99,,
2005-03-24,33.44,,
2005-03-28,33.16,,
2005-03-29,32.77,,
2005-03-30,33.29,,
2005-03-31,34.09,,
2005-04-01,35.28,,
2005-04-04,35.28,,
2005-04-05,35.01,,
2005-04-06,35.52,,
2005-04-07,34.98,,
2005-04-08,34.6,,
2005-04-11,34.86,,
2005-04-12,34.33,,
2005-04-13,32.85,,
2005-04-14,32.83,,
2005-04-15,31.38,,
2005-04-18,32.5,,
2005-04-19,33.42,,
2005-04-20,32.94,,
2005-04-21,34.12,,
2005-04-22,34.24,,
2005-04-25,35.16,,
2005-04-26,34.45,,
2005-04-27,33.31,,
2005-04-28,32.24,,
2005-04-29,33.05,,
2005-05-02,33.53,,
2005-05-03,32.73,,
2005-05-04,33.0,,
2005-05-05,33.54,,
2005-05-06,33.75,,
2005-05-09,33.87,,
2005-05-10,33.04,,
2005-05-11,33.75,,
2005-05-12,32.43,,
2005-05-13,31.74,,
2005-05-16,31.57,,
2005-05-17,32.12,,
2005-05-18,32.1,,
2005-05-19,32.63,,
2005-05-20,32.59,,
2005-05-23,33.37,,
2005-05-24,33.59,,
2005-05-25,34.25,,
2005-05-26,34.82,,
2005-05-27,35.22,,
2005-05-31,35.02,,
2005-06-01,35.84,,
2005-06-02,35.79,,
2005-06-03,36.13,,
2005-06-06,36.1,,
2005-06-07,35.49,,
2005-06-08,35.3,,
2005-06-09,36.17,,
2005-06-10,36.41,,
2005-06-13,36.32,,
2005-06-14,36.76,,
2005-06-15,37.53,,
2005-06-16,37.9,,
2005-06-17,38.38,,
2005-06-20,38.65,,
2005-06-21,37.61,,
2005-06-22,37.78,,
2005-06-23,37.9,,
2005-06-24,37.82,,
2005-06-27,38.48,,
2005-06-28,37.83,,
2005-06-29,37.21,,
2005-06-30,36.85,,
2005-07-01,38.16,,
2005-07-05,39.27,,
2005-07-06,38.35,,
2005-07-07,39.18,,
2005-07-08,38.8,,
2005-07-11,38.91,,
2005-07-12,39.43,,
2005-07-13,39.09,,
2005-07-14,38.04,,
2005-07-15,37.75,,
2005-07-18,37.84,,
2005-07-19,38.52,,
2005-07-20,38.62,,
2005-07-21,38.5,,
2005-07-22,39.71,,
2005-07-25,39.61,,
2005-07-26,39.49,,
2005-07-27,39.91,,
2005-07-28,39.77,,
2005-07-29,39.41,,
2005-08-01,39.68,,
2005-08-02,39.97,,
2005-08-03,39.9,,
2005-08-04,39.68,,
2005-08-05,38.98,,
2005-08-08,39.43,,
2005-08-09,39.07,,
2005-08-10,39.34,,
2005-08-11,40.07,,
2005-08-12,40.09,,
2005-08-15,39.55,,
2005-08-16,38.66,,
2005-08-17,37.71,,
2005-08-18,37.78,,
2005-08-19,37.95,,
2005-08-22,38.11,,
2005-08-23,38.13,,
2005-08-24,38.1,,
2005-08-25,38.29,,
2005-08-26,37.45,,
2005-08-29,38.24,,
2005-08-30,38.72,,
2005-08-31,39.77,,
2005-09-01,40.62,,
2005-09-02,40.42,,
2005-09-06,40.29,,
2005-09-07,40.19,,
2005-09-08,40.61,,
2005-09-09,41.65,,
2005-09-12,40.77,,
2005-09-13,40.31,,
2005-09-14,41.14,,
2005-09-15,41.24,,
2005-09-16,41.46,,
2005-09-19,42.54,,
2005-09-20,41.69,,
2005-09-21,42.34,,
2005-09-22,41.9,,
2005-09-23,41.16,,
2005-09-26,41.85,,
2005-09-27,41.72,,
2005-09-28,41.67,,
2005-09-29,41.62,,
2005-09-30,40.92,,
2005-10-03,40.91,,
2005-10-04,39.0,,
2005-10-05,37.98,,
2005-10-06,36.71,,
2005-10-07,37.17,,
2005-10-10,36.87,,
2005-10-11,37.79,,
2005-10-12,36.86,,
2005-10-13,35.92,,
2005-10-14,34.84,,
2005-10-17,36.04,,
2005-10-18,34.2,,
2005-10-19,35.23,,
2005-10-20,33.5,,
2005-10-21,34.08,,
2005-10-24,35.26,,
2005-10-25,36.47,,
2005-10-26,36.21,,
2005-10-27,35.75,,
2005-10-28,36.84,,
2005-10-31,37.79,,
2005-11-01,38.1,,
2005-11-02,38.08,,
2005-11-03,38.71,10.26,3.7729044834307994
2005-11-04,37.75,10.26,3.679337231968811
2005-11-07,36.84,10.26,3.5906432748538015
2005-11-08,36.84,10.26,3.5906432748538015
2005-11-09,36.47,10.26,3.5545808966861596
2005-11-10,35.01,10.26,3.4122807017543857
2005-11-11,35.46,10.26,3.456140350877193
2005-11-14,35.64,10.26,3.473684210526316
2005-11-15,35.99,10.26,3.507797270955166
2005-11-16,36.62,10.26,3.5692007797270953
2005-11-17,36.28,10.26,3.5360623781676415
2005-11-18,35.95,10.26,3.5038986354775834
2005-11-21,36.62,10.26,3.5692007797270953
2005-11-22,37.81,10.26,3.6851851851851856
2005-11-23,37.89,10.26,3.692982456140351
2005-11-25,38.3,10.26,3.732943469785575
2005-11-28,37.4,10.26,3.645224171539961
2005-11-29,37.84,10.26,3.688109161793373
2005-11-30,37.99,10.26,3.7027290448343084
2005-12-01,39.52,10.26,3.851851851851852
2005-12-02,39.26,10.26,3.8265107212475633
2005-12-05,39.92,10.26,3.8908382066276808
2005-12-06,40.31,10.26,3.9288499025341133
2005-12-07,39.57,10.26,3.8567251461988303
2005-12-08,39.98,10.26,3.8966861598440543
2005-12-09,39.2,10.26,3.8206627680311893
2005-12-12,39.59,10.26,3.8586744639376223
2005-12-13,40.03,10.26,3.9015594541910334
2005-12-14,40.54,10.26,3.9512670565302144
2005-12-15,40.06,10.26,3.9044834307992207
2005-12-16,38.73,10.26,3.7748538011695905
2005-12-19,39.09,10.26,3.8099415204678366
2005-12-20,39.82,10.26,3.8810916179337234
2005-12-21,39.88,10.26,3.886939571150098
2005-12-22,39.8,10.26,3.8791423001949314
2005-12-23,39.5,10.26,3.8499025341130606
2005-12-27,38.15,10.26,3.7183235867446394
2005-12-28,38.6,10.26,3.7621832358674467
2005-12-29,38.21,10.26,3.724171539961014
2005-12-30,38.26,10.26,3.729044834307992
2006-01-03,41.18,10.26,4.01364522417154
2006-01-04,40.69,10.26,3.96588693957115
2006-01-05,40.24,10.26,3.9220272904483435
2006-01-06,42.06,10.26,4.099415204678363
2006-01-09,42.82,10.26,4.173489278752437
2006-01-10,43.54,10.26,4.243664717348928
2006-01-11,43.34,10.26,4.224171539961014
2006-01-12,42.07,10.26,4.1003898635477585
2006-01-13,43.04,10.26,4.1949317738791425
2006-01-17,44.16,10.26,4.304093567251462
2006-01-18,43.08,10.26,4.1988304093567255
2006-01-19,43.74,10.26,4.2631578947368425
2006-01-20,43.59,10.26,4.248538011695907
2006-01-23,43.74,10.26,4.2631578947368425
2006-01-24,43.4,10.26,4.230019493177388
2006-01-25,42.8,10.26,4.171539961013645
2006-01-26,42.94,10.26,4.185185185185185
2006-01-27,43.69,10.26,4.258284600389864
2006-01-30,45.25,10.26,4.410331384015595
2006-01-31,46.81,10.26,4.5623781676413255
2006-02-01,45.01,10.26,4.386939571150098
2006-02-02,44.12,10.26,4.300194931773879
2006-02-03,43.81,10.26,4.269980506822613
2006-02-06,45.02,10.26,4.3879142300194935
2006-02-07,43.16,10.26,4.2066276803118905
2006-02-08,42.9,10.26,4.181286549707602
2006-02-09,42.04,10.26,4.097465886939571
2006-02-10,41.68,10.26,4.0623781676413255
2006-02-13,41.92,10.26,4.085769980506823
2006-02-14,41.82,10.26,4.076023391812866
2006-02-15,41.22,10.26,4.017543859649122
2006-02-16,42.48,10.26,4.140350877192982
2006-02-17,43.13,10.26,4.203703703703704
2006-02-21,43.99,10.26,4.287524366471735
2006-02-22,43.29,10.26,4.219298245614035
2006-02-23,43.11,10.26,4.201754385964913
2006-02-24,44.25,10.26,4.312865497076023
2006-02-27,43.5,10.26,4.239766081871345
2006-02-28,43.85,10.26,4.273879142300195
2006-03-01,44.38,13.09,3.3903743315508024
2006-03-02,45.16,13.09,3.4499618029029793
2006-03-03,45.51,13.09,3.476699770817418
2006-03-06,43.88,13.09,3.352177234530176
2006-03-07,43.61,13.09,3.3315508021390374
2006-03-08,43.2,13.09,3.300229182582124
2006-03-09,43.1,13.09,3.2925897631779986
2006-03-10,43.17,13.09,3.2979373567608863
2006-03-13,44.19,13.09,3.375859434682964
2006-03-14,44.89,13.09,3.4293353705118412
2006-03-15,45.29,13.09,3.4598930481283423
2006-03-16,45.56,13.09,3.480519480519481
2006-03-17,45.55,13.09,3.479755538579068
2006-03-20,44.27,13.09,3.3819709702062646
2006-03-21,44.08,13.09,3.3674560733384262
2006-03-22,44.31,13.09,3.3850267379679146
2006-03-23,45.08,13.09,3.443850267379679
2006-03-24,44.93,13.09,3.4323911382734913
2006-03-27,45.06,13.09,3.4423223834988543
2006-03-28,45.32,13.09,3.46218487394958
2006-03-29,45.8,13.09,3.498854087089381
2006-03-30,45.15,13.09,3.449197860962567
2006-03-31,44.38,13.09,3.3903743315508024
2006-04-03,45.14,13.09,3.4484339190221545
2006-04-04,45.8,13.09,3.498854087089381
2006-04-05,46.71,13.09,3.5683728036669216
2006-04-06,46.47,13.09,3.5500381970970207
2006-04-07,45.57,13.09,3.481283422459893
2006-04-10,46.23,13.09,3.53170359052712
2006-04-11,46.0,13.09,3.514132925897632
2006-04-12,46.15,13.09,3.52559205500382
2006-04-13,46.14,13.09,3.5248281130634074
2006-04-17,48.5,13.09,3.705118411000764
2006-04-18,49.18,13.09,3.7570664629488157
2006-04-19,49.09,13.09,3.750190985485103
2006-04-20,48.99,13.09,3.742551566080978
2006-04-21,51.26,13.09,3.9159663865546217
2006-04-24,50.56,13.09,3.862490450725745
2006-04-25,50.07,13.09,3.825057295645531
2006-04-26,47.98,13.09,3.665393430099312
2006-04-27,48.55,13.09,3.7089381207028262
2006-04-28,49.22,13.09,3.760122230710466
2006-05-01,49.96,13.09,3.816653934300993
2006-05-02,50.98,13.09,3.894576012223071
2006-05-03,50.5,13.09,3.8579067990832696
2006-05-04,49.75,2.87,17.334494773519165
2006-05-05,50.04,2.87,17.43554006968641
2006-05-08,49.68,2.87,17.310104529616723
2006-05-09,50.59,2.87,17.627177700348433
2006-05-10,51.32,2.87,17.881533101045296
2006-05-11,50.9,2.87,17.73519163763066
2006-05-12,49.0,2.87,17.073170731707318
2006-05-15,47.5,2.87,16.55052264808362
2006-05-16,46.45,2.87,16.18466898954704
2006-05-17,44.48,2.87,15.498257839721253
2006-05-18,44.25,2.87,15.418118466898955
2006-05-19,45.06,2.87,15.70034843205575
2006-05-22,44.6,2.87,15.54006968641115
2006-05-23,44.87,2.87,15.634146341463413
2006-05-24,44.97,2.87,15.668989547038327
2006-05-25,46.88,2.87,16.334494773519165
2006-05-26,46.82,2.87,16.313588850174217
2006-05-30,46.12,2.87,16.069686411149824
2006-05-31,47.47,2.87,16.540069686411147
2006-06-01,47.85,2.87,16.67247386759582
2006-06-02,48.33,2.87,16.8397212543554
2006-06-05,46.66,2.87,16.257839721254353
2006-06-06,47.02,2.87,16.38327526132404
2006-06-07,45.37,2.87,15.808362369337978
2006-06-08,46.46,2.87,16.18815331010453
2006-06-09,46.43,2.87,16.177700348432055
2006-06-12,46.11,2.87,16.066202090592334
2006-06-13,44.12,2.87,15.372822299651567
2006-06-14,44.75,2.87,15.59233449477352
2006-06-15,46.59,2.87,16.23344947735192
2006-06-16,46.34,2.87,16.146341463414636
2006-06-19,44.5,2.87,15.505226480836237
2006-06-20,44.23,2.87,15.411149825783971
2006-06-21,44.96,2.87,15.665505226480835
2006-06-22,45.39,2.87,15.815331010452962
2006-06-23,46.33,2.87,16.142857142857142
2006-06-26,47.9,2.87,16.689895470383274
2006-06-27,47.38,2.87,16.50871080139373
2006-06-28,48.66,2.87,16.95470383275261
2006-06-29,48.98,2.87,17.066202090592334
2006-06-30,49.12,2.87,17.11498257839721
2006-07-03,50.1,2.87,17.45644599303136
2006-07-05,50.21,2.87,17.49477351916376
2006-07-06,49.71,2.87,17.320557491289197
2006-07-07,49.16,2.87,17.128919860627175
2006-07-10,49.3,2.87,17.177700348432055
2006-07-11,48.86,2.87,17.024390243902438
2006-07-12,49.42,2.87,17.21951219512195
2006-07-13,49.05,2.87,17.090592334494772
2006-07-14,49.41,2.87,17.216027874564457
2006-07-17,47.41,2.87,16.5191637630662
2006-07-18,47.97,2.87,16.71428571428571
2006-07-19,48.33,2.87,16.8397212543554
2006-07-20,47.66,2.87,16.60627177700348
2006-07-21,47.69,2.87,16.616724738675956
2006-07-24,49.5,2.87,17.247386759581882
2006-07-25,49.82,2.87,17.358885017421603
2006-07-26,51.05,2.87,17.78745644599303
2006-07-27,51.1,2.87,17.804878048780488
2006-07-28,51.06,2.87,17.790940766550523
2006-07-31,51.62,2.87,17.986062717770032
2006-08-01,51.63,2.87,17.989547038327526
2006-08-02,51.58,2.87,17.972125435540068
2006-08-03,51.23,2.87,17.850174216027874
2006-08-04,50.41,2.87,17.564459930313586
2006-08-07,51.4,5.51,9.328493647912886
2006-08-08,50.5,5.51,9.165154264972777
2006-08-09,50.94,5.51,9.245009074410163
2006-08-10,50.62,5.51,9.18693284936479
2006-08-11,50.38,5.51,9.143375680580762
2006-08-14,49.05,5.51,8.901996370235935
2006-08-15,49.73,5.51,9.02540834845735
2006-08-16,49.23,5.51,8.934664246823957
2006-08-17,49.25,5.51,8.938294010889292
2006-08-18,50.22,5.51,9.114337568058076
2006-08-21,50.65,5.51,9.192377495462795
2006-08-22,51.06,5.51,9.266787658802178
2006-08-23,50.15,5.51,9.1016333938294
2006-08-24,50.6,5.51,9.183303085299457
2006-08-25,51.17,5.51,9.286751361161524
2006-08-28,50.42,5.51,9.150635208711435
2006-08-29,50.34,5.51,9.136116152450091
2006-08-30,49.61,5.51,9.003629764065336
2006-08-31,48.85,5.51,8.865698729582578
2006-09-01,49.32,5.51,8.950998185117967
2006-09-05,48.93,5.51,8.88021778584392
2006-09-06,45.78,5.51,8.30852994555354
2006-09-07,45.82,5.51,8.31578947368421
2006-09-08,44.83,5.51,8.136116152450091
2006-09-11,43.95,5.51,7.976406533575318
2006-09-12,43.69,5.51,7.929219600725952
2006-09-13,43.98,5.51,7.981851179673321
2006-09-14,42.61,5.51,7.733212341197822
2006-09-15,42.2,5.51,7.65880217785844
2006-09-18,43.93,5.51,7.9727767695099825
2006-09-19,43.19,5.51,7.838475499092559
2006-09-20,42.52,5.51,7.716878402903812
2006-09-21,43.59,5.51,7.911070780399275
2006-09-22,43.33,5.51,7.863883847549909
2006-09-25,43.56,5.51,7.905626134301271
2006-09-26,44.69,5.51,8.11070780399274
2006-09-27,45.65,5.51,8.284936479128858
2006-09-28,45.57,5.51,8.270417422867514
2006-09-29,46.09,5.51,8.364791288566245
2006-10-02,45.23,5.51,8.208711433756806
2006-10-03,43.09,5.51,7.820326678765881
2006-10-04,42.87,5.51,7.780399274047187
2006-10-05,43.75,5.51,7.940108892921961
2006-10-06,43.68,5.51,7.9274047186932854
2006-10-09,43.2,5.51,7.840290381125228
2006-10-10,43.65,5.51,7.921960072595281
2006-10-11,42.79,5.51,7.765880217785844
2006-10-12,43.28,5.51,7.85480943738657
2006-10-13,44.71,5.51,8.114337568058076
2006-10-16,45.81,5.51,8.313974591651544
2006-10-17,44.43,5.51,8.063520871143377
2006-10-18,44.39,5.51,8.056261343012705
2006-10-19,45.86,5.51,8.323049001814882
2006-10-20,45.05,5.51,8.176043557168784
2006-10-23,44.44,5.51,8.065335753176043
2006-10-24,45.62,5.51,8.279491833030853
2006-10-25,46.88,5.51,8.508166969147005
2006-10-26,46.0,5.51,8.348457350272232
2006-10-27,45.68,5.51,8.29038112522686
2006-10-30,44.39,5.51,8.056261343012705
2006-10-31,44.97,5.51,8.161524500907442
2006-11-01,44.34,5.51,8.047186932849366
2006-11-02,44.73,5.51,8.117967332123412
2006-11-03,45.28,4.11,11.017031630170315
2006-11-06,46.49,4.11,11.311435523114355
2006-11-07,45.63,4.11,11.102189781021897
2006-11-08,46.93,4.11,11.418491484184914
2006-11-09,47.0,4.11,11.435523114355231
2006-11-10,46.61,4.11,11.340632603406325
2006-11-13,46.14,4.11,11.226277372262773
2006-11-14,46.18,4.11,11.236009732360097
2006-11-15,46.63,4.11,11.345498783454987
2006-11-16,45.23,4.11,11.00486618004866
2006-11-17,45.5,4.11,11.070559610705596
2006-11-20,45.16,4.11,10.987834549878343
2006-11-21,46.49,4.11,11.311435523114355
2006-11-22,45.91,4.11,11.170316301703162
2006-11-24,45.93,4.11,11.175182481751824
2006-11-27,45.84,4.11,11.153284671532846
2006-11-28,46.15,4.11,11.228710462287104
2006-11-29,47.91,4.11,11.656934306569342
2006-11-30,48.23,4.11,11.73479318734793
2006-12-01,48.3,4.11,11.751824817518246
2006-12-04,47.83,4.11,11.637469586374694
2006-12-05,48.46,4.11,11.790754257907542
2006-12-06,48.02,4.11,11.683698296836983
2006-12-07,47.31,4.11,11.510948905109489
2006-12-08,47.43,4.11,11.540145985401459
2006-12-11,47.14,4.11,11.469586374695863
2006-12-12,47.33,4.11,11.515815085158149
2006-12-13,47.98,4.11,11.673965936739657
2006-12-14,49.74,4.11,12.102189781021897
2006-12-15,49.74,4.11,12.102189781021897
2006-12-18,47.62,4.11,11.586374695863745
2006-12-19,48.01,4.11,11.68126520681265
2006-12-20,47.83,4.11,11.637469586374694
2006-12-21,47.58,4.11,11.576642335766422
2006-12-22,47.07,4.11,11.452554744525546
2006-12-26,46.63,4.11,11.345498783454987
2006-12-27,47.4,4.11,11.532846715328466
2006-12-28,47.16,4.11,11.474452554744524
2006-12-29,46.78,4.11,11.38199513381995
2007-01-03,44.76,4.11,10.890510948905108
2007-01-04,43.84,4.11,10.666666666666666
2007-01-05,43.54,4.11,10.59367396593674
2007-01-08,43.43,4.11,10.566909975669098
2007-01-09,41.83,4.11,10.177615571776155
2007-01-10,41.32,4.11,10.053527980535279
2007-01-11,41.27,4.11,10.041362530413625
2007-01-12,42.54,4.11,10.35036496350365
2007-01-16,41.74,4.11,10.155717761557177
2007-01-17,42.16,4.11,10.257907542579074
2007-01-18,41.78,4.11,10.165450121654501
2007-01-19,42.87,4.11,10.430656934306567
2007-01-22,41.97,4.11,10.211678832116787
2007-01-23,43.2,4.11,10.510948905109489
2007-01-24,44.26,4.11,10.768856447688563
2007-01-25,43.5,4.11,10.583941605839415
2007-01-26,43.73,4.11,10.639902676399025
2007-01-29,43.28,4.11,10.530413625304135
2007-01-30,43.93,4.11,10.688564476885643
2007-01-31,44.42,4.11,10.80778588807786
2007-02-01,44.84,4.11,10.909975669099756
2007-02-02,45.31,4.11,11.024330900243308
2007-02-05,44.7,4.11,10.875912408759124
2007-02-06,44.69,4.11,10.873479318734791
2007-02-07,44.67,4.11,10.86861313868613
2007-02-08,45.25,4.11,11.009732360097322
2007-02-09,44.57,4.11,10.84428223844282
2007-02-12,44.06,4.11,10.720194647201946
2007-02-13,44.65,4.11,10.863746958637469
2007-02-14,46.08,4.11,11.211678832116787
2007-02-15,45.62,4.11,11.099756690997566
2007-02-16,45.53,4.11,11.077858880778589
2007-02-20,45.17,4.11,10.990267639902676
2007-02-21,45.77,4.11,11.136253041362531
2007-02-22,45.99,4.11,11.18978102189781
2007-02-23,46.23,4.11,11.24817518248175
2007-02-26,45.93,4.11,11.175182481751824
2007-02-27,44.35,0.0,inf
2007-02-28,44.19,0.0,inf
2007-03-01,44.56,0.0,inf
2007-03-02,43.98,0.0,inf
2007-03-05,43.26,0.0,inf
2007-03-06,43.89,0.0,inf
2007-03-07,44.42,0.0,inf
2007-03-08,44.39,0.0,inf
2007-03-09,44.39,0.0,inf
2007-03-12,43.95,0.0,inf
2007-03-13,43.61,0.0,inf
2007-03-14,44.42,0.0,inf
2007-03-15,43.94,0.0,inf
2007-03-16,43.83,0.0,inf
2007-03-19,44.38,0.0,inf
2007-03-20,44.76,0.0,inf
2007-03-21,45.15,0.0,inf
2007-03-22,46.06,0.0,inf
2007-03-23,46.26,0.0,inf
2007-03-26,46.58,0.0,inf
2007-03-27,46.93,0.0,inf
2007-03-28,47.68,0.0,inf
2007-03-29,48.19,0.0,inf
2007-03-30,47.24,0.0,inf
2007-04-02,47.5,0.0,inf
2007-04-03,47.59,0.0,inf
2007-04-04,47.66,0.0,inf
2007-04-05,47.86,0.0,inf
2007-04-09,47.6,0.0,inf
2007-04-10,48.23,0.0,inf
2007-04-11,47.77,0.0,inf
2007-04-12,48.99,0.0,inf
2007-04-13,49.12,0.0,inf
2007-04-16,49.28,0.0,inf
2007-04-17,48.81,0.0,inf
2007-04-18,48.98,0.0,inf
2007-04-19,48.14,0.0,inf
2007-04-20,49.54,0.0,inf
2007-04-23,49.29,0.0,inf
2007-04-24,49.28,0.0,inf
2007-04-25,50.0,0.0,inf
2007-04-26,49.04,0.0,inf
2007-04-27,49.02,0.0,inf
2007-04-30,48.57,0.0,inf
2007-05-01,48.63,0.0,inf
2007-05-02,49.17,0.0,inf
2007-05-03,49.69,1.44,34.50694444444444
2007-05-04,49.48,1.44,34.36111111111111
2007-05-07,49.34,1.44,34.26388888888889
2007-05-08,48.98,1.44,34.013888888888886
2007-05-09,49.1,1.44,34.09722222222222
2007-05-10,48.36,1.44,33.583333333333336
2007-05-11,49.75,1.44,34.548611111111114
2007-05-14,49.68,1.44,34.5
2007-05-15,50.14,1.44,34.81944444444444
2007-05-16,50.78,1.44,35.26388888888889
2007-05-17,51.73,1.44,35.92361111111111
2007-05-18,52.38,1.44,36.375
2007-05-21,52.49,1.44,36.45138888888889
2007-05-22,52.23,1.44,36.270833333333336
2007-05-23,52.32,1.44,36.333333333333336
2007-05-24,51.67,1.44,35.88194444444445
2007-05-25,52.66,1.44,36.56944444444444
2007-05-29,51.8,1.44,35.97222222222222
2007-05-30,52.78,1.44,36.65277777777778
2007-05-31,52.66,1.44,36.56944444444444
2007-06-01,53.97,1.44,37.479166666666664
2007-06-04,55.93,1.44,38.84027777777778
2007-06-05,55.86,1.44,38.791666666666664
2007-06-06,55.23,1.44,38.354166666666664
2007-06-07,54.29,1.44,37.70138888888889
2007-06-08,54.55,1.44,37.88194444444444
2007-06-11,54.61,1.44,37.923611111111114
2007-06-12,54.22,1.44,37.65277777777778
2007-06-13,55.28,1.44,38.38888888888889
2007-06-14,56.27,1.44,39.07638888888889
2007-06-15,56.82,1.44,39.458333333333336
2007-06-18,56.89,1.44,39.50694444444444
2007-06-19,56.62,1.44,39.31944444444444
2007-06-20,54.71,1.44,37.99305555555556
2007-06-21,56.07,1.44,38.9375
2007-06-22,56.33,1.44,39.11805555555556
2007-06-25,55.31,1.44,38.40972222222223
2007-06-26,53.55,1.44,37.1875
2007-06-27,54.43,1.44,37.798611111111114
2007-06-28,54.88,1.44,38.111111111111114
2007-06-29,55.45,1.44,38.50694444444445
2007-07-02,56.26,1.44,39.06944444444444
2007-07-03,56.33,1.44,39.11805555555556
2007-07-05,56.97,1.44,39.5625
2007-07-06,57.26,1.44,39.763888888888886
2007-07-09,58.1,1.44,40.34722222222222
2007-07-10,57.28,1.44,39.77777777777778
2007-07-11,57.21,1.44,39.72916666666667
2007-07-12,59.16,1.44,41.083333333333336
2007-07-13,60.93,1.44,42.3125
2007-07-16,58.96,1.44,40.94444444444445
2007-07-17,57.74,1.44,40.09722222222223
2007-07-18,59.33,1.44,41.201388888888886
2007-07-19,59.63,1.44,41.40972222222223
2007-07-20,59.5,1.44,41.31944444444444
2007-07-23,58.8,1.44,40.833333333333336
2007-07-24,56.69,1.44,39.36805555555556
2007-07-25,58.17,1.44,40.395833333333336
2007-07-26,55.73,1.44,38.701388888888886
2007-07-27,54.51,1.44,37.854166666666664
2007-07-30,55.0,1.44,38.19444444444444
2007-07-31,54.34,1.44,37.736111111111114
2007-08-01,54.81,2.76,19.858695652173914
2007-08-02,54.58,2.76,19.775362318840582
2007-08-03,52.94,2.76,19.181159420289855
2007-08-06,52.01,2.76,18.844202898550726
2007-08-07,53.03,2.76,19.21376811594203
2007-08-08,54.0,2.76,19.565217391304348
2007-08-09,52.31,2.76,18.95289855072464
2007-08-10,53.31,2.76,19.31521739130435
2007-08-13,53.27,2.76,19.300724637681164
