date,EXPE,EXPE_EPS,PE Ratio
2015-07-24,105.7,0.35,302.0
2015-07-27,104.92,0.35,299.7714285714286
2015-07-28,107.17,0.35,306.20000000000005
2015-07-29,106.87,0.35,305.34285714285716
2015-07-30,107.61,0.35,307.45714285714286
2015-07-31,121.44,3.5,34.69714285714286
2015-08-03,122.59,3.5,35.02571428571429
2015-08-04,124.56,3.5,35.58857142857143
2015-08-05,126.79,3.5,36.22571428571429
2015-08-06,121.6,3.5,34.74285714285714
2015-08-07,121.04,3.5,34.582857142857144
2015-08-10,121.49,3.5,34.71142857142857
2015-08-11,121.13,3.5,34.60857142857143
2015-08-12,120.78,3.5,34.50857142857143
2015-08-13,120.66,3.5,34.47428571428571
2015-08-14,121.65,3.5,34.75714285714286
2015-08-17,123.01,3.5,35.145714285714284
2015-08-18,123.32,3.5,35.23428571428571
2015-08-19,123.14,3.5,35.182857142857145
2015-08-20,118.7,3.5,33.91428571428572
2015-08-21,114.51,3.5,32.71714285714286
2015-08-24,108.34,3.5,30.954285714285714
2015-08-25,108.42,3.5,30.97714285714286
2015-08-26,115.24,3.5,32.925714285714285
2015-08-27,117.45,3.5,33.55714285714286
2015-08-28,116.51,3.5,33.28857142857143
2015-08-31,114.99,3.5,32.854285714285716
2015-09-01,110.37,3.5,31.534285714285716
2015-09-02,113.38,3.5,32.394285714285715
2015-09-03,112.89,3.5,32.254285714285714
2015-09-04,111.23,3.5,31.78
2015-09-08,114.46,3.5,32.70285714285714
2015-09-09,113.35,3.5,32.385714285714286
2015-09-10,115.94,3.5,33.12571428571429
2015-09-11,116.61,3.5,33.317142857142855
2015-09-14,115.75,3.5,33.07142857142857
2015-09-15,118.83,3.5,33.95142857142857
2015-09-16,124.68,3.5,35.62285714285714
2015-09-17,128.83,3.5,36.80857142857143
2015-09-18,126.49,3.5,36.14
2015-09-21,126.33,3.5,36.09428571428571
2015-09-22,124.88,3.5,35.68
2015-09-23,122.14,3.5,34.89714285714286
2015-09-24,120.5,3.5,34.42857142857143
2015-09-25,120.05,3.5,34.3
2015-09-28,116.72,3.5,33.348571428571425
2015-09-29,114.01,3.5,32.574285714285715
2015-09-30,117.68,3.5,33.62285714285714
2015-10-01,119.92,3.5,34.26285714285714
2015-10-02,122.62,3.5,35.034285714285716
2015-10-05,123.95,3.5,35.41428571428572
2015-10-06,122.22,3.5,34.92
2015-10-07,122.93,3.5,35.12285714285714
2015-10-08,122.88,3.5,35.10857142857143
2015-10-09,125.34,3.5,35.81142857142857
2015-10-12,127.02,3.5,36.29142857142857
2015-10-13,128.1,3.5,36.6
2015-10-14,121.85,3.5,34.81428571428571
2015-10-15,125.18,3.5,35.76571428571429
2015-10-16,127.38,3.5,36.394285714285715
2015-10-19,130.45,3.5,37.271428571428565
2015-10-20,129.04,3.5,36.86857142857143
2015-10-21,129.14,3.5,36.89714285714285
2015-10-22,127.58,3.5,36.45142857142857
2015-10-23,125.41,3.5,35.83142857142857
2015-10-26,128.39,3.5,36.68285714285714
2015-10-27,127.11,3.5,36.317142857142855
2015-10-28,125.8,3.5,35.94285714285714
2015-10-29,127.06,3.5,36.30285714285714
2015-10-30,136.3,2.18,62.522935779816514
2015-11-02,135.41,2.18,62.11467889908256
2015-11-03,136.39,2.18,62.56422018348623
2015-11-04,134.17,2.18,61.54587155963302
2015-11-05,137.31,2.18,62.986238532110086
2015-11-06,133.32,2.18,61.15596330275228
2015-11-09,129.48,2.18,59.39449541284403
2015-11-10,129.01,2.18,59.1788990825688
2015-11-11,128.74,2.18,59.055045871559635
2015-11-12,127.94,2.18,58.688073394495405
2015-11-13,125.2,2.18,57.43119266055046
2015-11-16,122.53,2.18,56.20642201834862
2015-11-17,120.89,2.18,55.45412844036697
2015-11-18,125.3,2.18,57.47706422018348
2015-11-19,128.09,2.18,58.75688073394495
2015-11-20,126.25,2.18,57.912844036697244
2015-11-23,124.92,2.18,57.30275229357798
2015-11-24,121.27,2.18,55.62844036697247
2015-11-25,123.62,2.18,56.70642201834862
2015-11-27,123.63,2.18,56.71100917431192
2015-11-30,123.11,2.18,56.47247706422018
2015-12-01,125.04,2.18,57.357798165137616
2015-12-02,123.11,2.18,56.47247706422018
2015-12-03,122.27,2.18,56.08715596330275
2015-12-04,125.92,2.18,57.76146788990825
2015-12-07,125.04,2.18,57.357798165137616
2015-12-08,125.63,2.18,57.62844036697247
2015-12-09,125.02,2.18,57.348623853211
2015-12-10,125.61,2.18,57.61926605504587
2015-12-11,123.21,2.18,56.51834862385321
2015-12-14,124.3,2.18,57.01834862385321
2015-12-15,130.24,2.18,59.74311926605505
2015-12-16,131.16,2.18,60.16513761467889
2015-12-17,128.67,2.18,59.02293577981651
2015-12-18,125.36,2.18,57.5045871559633
2015-12-21,125.58,2.18,57.605504587155956
2015-12-22,127.52,2.18,58.49541284403669
2015-12-23,126.28,2.18,57.92660550458715
2015-12-24,126.47,2.18,58.01376146788991
2015-12-28,126.1,2.18,57.8440366972477
2015-12-29,127.7,2.18,58.57798165137614
2015-12-30,126.27,2.18,57.922018348623844
2015-12-31,124.3,2.18,57.01834862385321
2016-01-04,120.8,2.18,55.412844036697244
2016-01-05,119.93,2.18,55.01376146788991
2016-01-06,119.04,2.18,54.60550458715596
2016-01-07,114.81,2.18,52.6651376146789
2016-01-08,111.41,2.18,51.105504587155956
2016-01-11,111.2,2.18,51.0091743119266
2016-01-12,111.9,2.18,51.330275229357795
2016-01-13,106.37,2.18,48.793577981651374
2016-01-14,107.67,2.18,49.38990825688073
2016-01-15,102.76,2.18,47.137614678899084
2016-01-19,105.32,2.18,48.31192660550458
2016-01-20,106.28,2.18,48.752293577981646
2016-01-21,106.4,2.18,48.80733944954128
2016-01-22,107.12,2.18,49.137614678899084
2016-01-25,105.21,2.18,48.26146788990825
2016-01-26,104.93,2.18,48.13302752293578
2016-01-27,99.53,2.18,45.65596330275229
2016-01-28,98.69,2.18,45.27064220183486
2016-01-29,101.04,2.18,46.34862385321101
2016-02-01,102.15,2.18,46.857798165137616
2016-02-02,98.71,2.18,45.27981651376146
2016-02-03,96.3,2.18,44.1743119266055
2016-02-04,99.9,2.18,45.825688073394495
2016-02-05,93.54,2.18,42.908256880733944
2016-02-08,91.53,2.18,41.986238532110086
2016-02-09,92.64,2.18,42.49541284403669
2016-02-10,94.35,2.18,43.27981651376146
2016-02-11,103.37,-0.16,-646.0625
2016-02-12,102.25,-0.16,-639.0625
2016-02-16,105.44,-0.16,-659.0
2016-02-17,110.88,-0.16,-693.0
2016-02-18,107.47,-0.16,-671.6875
2016-02-19,108.67,-0.16,-679.1875
2016-02-22,106.96,-0.16,-668.5
2016-02-23,104.16,-0.16,-651.0
2016-02-24,104.4,-0.16,-652.5
2016-02-25,105.13,-0.16,-657.0625
2016-02-26,105.45,-0.16,-659.0625
2016-02-29,104.11,-0.16,-650.6875
2016-03-01,108.19,-0.16,-676.1875
2016-03-02,106.73,-0.16,-667.0625
2016-03-03,108.51,-0.16,-678.1875
2016-03-04,108.53,-0.16,-678.3125
2016-03-07,105.39,-0.16,-658.6875
2016-03-08,104.86,-0.16,-655.375
2016-03-09,105.69,-0.16,-660.5625
2016-03-10,109.38,-0.16,-683.625
2016-03-11,114.93,-0.16,-718.3125
2016-03-14,116.39,-0.16,-727.4375
2016-03-15,116.27,-0.16,-726.6875
2016-03-16,114.3,-0.16,-714.375
2016-03-17,111.48,-0.16,-696.75
2016-03-18,110.19,-0.16,-688.6875
2016-03-21,110.88,-0.16,-693.0
2016-03-22,108.92,-0.16,-680.75
2016-03-23,108.99,-0.16,-681.1875
2016-03-24,107.69,-0.16,-673.0625
2016-03-28,106.6,-0.16,-666.25
2016-03-29,107.24,-0.16,-670.25
2016-03-30,107.8,-0.16,-673.75
2016-03-31,107.82,-0.16,-673.875
2016-04-01,108.2,-0.16,-676.25
2016-04-04,105.14,-0.16,-657.125
2016-04-05,104.05,-0.16,-650.3125
2016-04-06,105.74,-0.16,-660.875
2016-04-07,103.57,-0.16,-647.3125
2016-04-08,102.97,-0.16,-643.5625
2016-04-11,101.96,-0.16,-637.25
2016-04-12,104.57,-0.16,-653.5625
2016-04-13,106.92,-0.16,-668.25
2016-04-14,108.82,-0.16,-680.125
2016-04-15,109.16,-0.16,-682.25
2016-04-18,111.03,-0.16,-693.9375
2016-04-19,107.56,-0.16,-672.25
2016-04-20,108.29,-0.16,-676.8125
2016-04-21,108.34,-0.16,-677.125
2016-04-22,107.51,-0.16,-671.9375
2016-04-25,106.43,-0.16,-665.1875
2016-04-26,106.64,-0.16,-666.5
2016-04-27,107.77,-0.16,-673.5625
2016-04-28,106.99,-0.16,-668.6875
2016-04-29,115.77,-0.81,-142.92592592592592
2016-05-02,116.52,-0.81,-143.85185185185185
2016-05-03,115.97,-0.81,-143.17283950617283
2016-05-04,114.11,-0.81,-140.87654320987653
2016-05-05,112.55,-0.81,-138.9506172839506
2016-05-06,113.16,-0.81,-139.7037037037037
2016-05-09,112.6,-0.81,-139.01234567901233
2016-05-10,115.02,-0.81,-141.99999999999997
2016-05-11,112.65,-0.81,-139.07407407407408
2016-05-12,112.94,-0.81,-139.43209876543207
2016-05-13,111.92,-0.81,-138.17283950617283
2016-05-16,111.92,-0.81,-138.17283950617283
2016-05-17,111.62,-0.81,-137.80246913580245
2016-05-18,110.77,-0.81,-136.75308641975306
2016-05-19,108.56,-0.81,-134.02469135802468
2016-05-20,110.49,-0.81,-136.4074074074074
2016-05-23,110.2,-0.81,-136.04938271604937
2016-05-24,113.17,-0.81,-139.71604938271605
2016-05-25,113.01,-0.81,-139.5185185185185
2016-05-26,111.82,-0.81,-138.04938271604937
2016-05-27,112.29,-0.81,-138.62962962962962
2016-05-31,111.24,-0.81,-137.33333333333331
2016-06-01,110.6,-0.81,-136.5432098765432
2016-06-02,111.1,-0.81,-137.16049382716048
2016-06-03,109.99,-0.81,-135.7901234567901
2016-06-06,109.76,-0.81,-135.50617283950618
2016-06-07,110.66,-0.81,-136.61728395061726
2016-06-08,110.03,-0.81,-135.8395061728395
2016-06-09,109.11,-0.81,-134.7037037037037
2016-06-10,106.8,-0.81,-131.85185185185185
2016-06-13,104.33,-0.81,-128.80246913580245
2016-06-14,105.0,-0.81,-129.62962962962962
2016-06-15,104.34,-0.81,-128.8148148148148
2016-06-16,104.35,-0.81,-128.82716049382714
2016-06-17,104.14,-0.81,-128.5679012345679
2016-06-20,107.19,-0.81,-132.33333333333331
2016-06-21,107.37,-0.81,-132.55555555555554
2016-06-22,107.98,-0.81,-133.30864197530863
2016-06-23,109.9,-0.81,-135.679012345679
2016-06-24,101.76,-0.81,-125.62962962962963
2016-06-27,98.44,-0.81,-121.53086419753086
2016-06-28,101.19,-0.81,-124.92592592592591
2016-06-29,104.18,-0.81,-128.6172839506173
2016-06-30,106.3,-0.81,-131.23456790123456
2016-07-01,107.71,-0.81,-132.9753086419753
2016-07-05,105.93,-0.81,-130.77777777777777
2016-07-06,106.2,-0.81,-131.11111111111111
2016-07-07,107.57,-0.81,-132.80246913580245
2016-07-08,109.43,-0.81,-135.09876543209876
2016-07-11,111.28,-0.81,-137.3827160493827
2016-07-12,113.4,-0.81,-140.0
2016-07-13,114.26,-0.81,-141.06172839506172
2016-07-14,115.13,-0.81,-142.1358024691358
2016-07-15,114.62,-0.81,-141.50617283950618
2016-07-18,115.53,-0.81,-142.62962962962962
2016-07-19,116.13,-0.81,-143.37037037037035
2016-07-20,117.19,-0.81,-144.679012345679
2016-07-21,116.58,-0.81,-143.92592592592592
2016-07-22,117.2,-0.81,-144.69135802469134
2016-07-25,117.61,-0.81,-145.19753086419752
2016-07-26,117.64,-0.81,-145.23456790123456
2016-07-27,117.2,-0.81,-144.69135802469134
2016-07-28,119.27,-0.81,-147.2469135802469
2016-07-29,116.65,0.3,388.83333333333337
2016-08-01,117.37,0.3,391.23333333333335
2016-08-02,113.55,0.3,378.5
2016-08-03,112.56,0.3,375.20000000000005
2016-08-04,113.51,0.3,378.3666666666667
2016-08-05,113.23,0.3,377.43333333333334
2016-08-08,114.09,0.3,380.3
2016-08-09,113.78,0.3,379.2666666666667
2016-08-10,114.38,0.3,381.26666666666665
2016-08-11,114.8,0.3,382.6666666666667
2016-08-12,116.08,0.3,386.93333333333334
2016-08-15,116.9,0.3,389.6666666666667
2016-08-16,116.28,0.3,387.6
2016-08-17,115.42,0.3,384.73333333333335
2016-08-18,115.44,0.3,384.8
2016-08-19,115.0,0.3,383.33333333333337
2016-08-22,113.99,0.3,379.96666666666664
2016-08-23,113.6,0.3,378.6666666666667
2016-08-24,111.89,0.3,372.9666666666667
2016-08-25,112.25,0.3,374.1666666666667
2016-08-26,111.36,0.3,371.2
2016-08-29,109.8,0.3,366.0
2016-08-30,109.09,0.3,363.6333333333334
2016-08-31,109.12,0.3,363.73333333333335
2016-09-01,113.13,0.3,377.1
2016-09-02,112.05,0.3,373.5
2016-09-06,113.91,0.3,379.7
2016-09-07,113.65,0.3,378.83333333333337
2016-09-08,114.07,0.3,380.23333333333335
2016-09-09,111.1,0.3,370.3333333333333
2016-09-12,113.57,0.3,378.56666666666666
2016-09-13,111.56,0.3,371.8666666666667
2016-09-14,111.31,0.3,371.03333333333336
2016-09-15,111.9,0.3,373.00000000000006
2016-09-16,107.83,0.3,359.43333333333334
2016-09-19,106.12,0.3,353.73333333333335
2016-09-20,107.65,0.3,358.83333333333337
2016-09-21,108.02,0.3,360.06666666666666
2016-09-22,108.79,0.3,362.6333333333334
2016-09-23,109.91,0.3,366.3666666666667
2016-09-26,109.09,0.3,363.6333333333334
2016-09-27,113.1,0.3,377.0
2016-09-28,115.99,0.3,386.6333333333333
2016-09-29,118.4,0.3,394.6666666666667
2016-09-30,116.72,0.3,389.06666666666666
2016-10-03,117.02,0.3,390.06666666666666
2016-10-04,119.12,0.3,397.0666666666667
2016-10-05,119.14,0.3,397.1333333333333
2016-10-06,118.53,0.3,395.1
2016-10-07,117.77,0.3,392.56666666666666
2016-10-10,118.77,0.3,395.9
2016-10-11,117.72,0.3,392.40000000000003
2016-10-12,118.79,0.3,395.9666666666667
2016-10-13,118.69,0.3,395.6333333333333
2016-10-14,120.8,0.3,402.6666666666667
2016-10-17,121.78,0.3,405.93333333333334
2016-10-18,122.83,0.3,409.43333333333334
2016-10-19,124.69,0.3,415.6333333333333
2016-10-20,124.66,0.3,415.53333333333336
2016-10-21,127.58,0.3,425.26666666666665
2016-10-24,127.69,0.3,425.6333333333333
2016-10-25,127.99,0.3,426.6333333333333
2016-10-26,125.54,0.3,418.4666666666667
2016-10-27,126.42,0.3,421.40000000000003
2016-10-28,131.64,1.86,70.77419354838709
2016-10-31,129.23,1.86,69.4784946236559
2016-11-01,125.99,1.86,67.73655913978494
2016-11-02,123.0,1.86,66.12903225806451
2016-11-03,125.29,1.86,67.36021505376344
2016-11-04,125.21,1.86,67.31720430107526
2016-11-07,126.49,1.86,68.00537634408602
2016-11-08,127.01,1.86,68.28494623655914
2016-11-09,124.75,1.86,67.06989247311827
2016-11-10,123.63,1.86,66.46774193548387
2016-11-11,121.2,1.86,65.16129032258064
2016-11-14,119.16,1.86,64.06451612903226
2016-11-15,123.54,1.86,66.41935483870968
2016-11-16,125.2,1.86,67.31182795698925
2016-11-17,126.58,1.86,68.05376344086021
2016-11-18,125.67,1.86,67.56451612903226
2016-11-21,126.46,1.86,67.98924731182795
2016-11-22,127.57,1.86,68.58602150537634
2016-11-23,126.37,1.86,67.94086021505376
2016-11-25,127.28,1.86,68.43010752688171
2016-11-28,125.92,1.86,67.6989247311828
2016-11-29,125.1,1.86,67.25806451612902
2016-11-30,124.05,1.86,66.69354838709677
2016-12-01,122.01,1.86,65.59677419354838
2016-12-02,121.0,1.86,65.05376344086021
2016-12-05,123.69,1.86,66.5
2016-12-06,123.77,1.86,66.54301075268816
2016-12-07,123.55,1.86,66.4247311827957
2016-12-08,123.0,1.86,66.12903225806451
2016-12-09,124.06,1.86,66.6989247311828
2016-12-12,120.25,1.86,64.6505376344086
2016-12-13,120.03,1.86,64.53225806451613
2016-12-14,116.39,1.86,62.5752688172043
2016-12-15,116.96,1.86,62.88172043010752
2016-12-16,116.66,1.86,62.72043010752687
2016-12-19,116.22,1.86,62.48387096774193
2016-12-20,117.09,1.86,62.95161290322581
2016-12-21,114.86,1.86,61.75268817204301
2016-12-22,114.4,1.86,61.505376344086024
2016-12-23,113.86,1.86,61.21505376344086
2016-12-27,113.63,1.86,61.09139784946236
2016-12-28,113.47,1.86,61.00537634408602
2016-12-29,113.97,1.86,61.274193548387096
2016-12-30,113.28,1.86,60.90322580645161
2017-01-03,112.44,1.86,60.4516129032258
2017-01-04,113.74,1.86,61.15053763440859
2017-01-05,114.69,1.86,61.66129032258064
2017-01-06,116.45,1.86,62.60752688172043
2017-01-09,117.3,1.86,63.064516129032256
2017-01-10,117.62,1.86,63.236559139784944
2017-01-11,117.2,1.86,63.01075268817204
2017-01-12,118.01,1.86,63.446236559139784
2017-01-13,118.81,1.86,63.876344086021504
2017-01-17,118.58,1.86,63.75268817204301
2017-01-18,119.34,1.86,64.16129032258064
2017-01-19,118.84,1.86,63.89247311827957
2017-01-20,119.92,1.86,64.47311827956989
2017-01-23,119.99,1.86,64.51075268817203
2017-01-24,120.22,1.86,64.63440860215053
2017-01-25,120.86,1.86,64.9784946236559
2017-01-26,121.23,1.86,65.1774193548387
2017-01-27,122.0,1.86,65.59139784946237
2017-01-30,121.53,1.86,65.33870967741935
2017-01-31,121.59,1.86,65.37096774193549
2017-02-01,120.77,1.86,64.93010752688171
2017-02-02,120.59,1.86,64.83333333333333
2017-02-03,121.53,1.86,65.33870967741935
2017-02-06,122.05,1.86,65.61827956989247
2017-02-07,122.34,1.86,65.77419354838709
2017-02-08,122.84,1.86,66.04301075268818
2017-02-09,123.25,1.86,66.26344086021506
2017-02-10,122.65,0.52,235.8653846153846
2017-02-13,119.5,0.52,229.8076923076923
2017-02-14,119.67,0.52,230.1346153846154
2017-02-15,120.88,0.52,232.46153846153845
2017-02-16,119.85,0.52,230.4807692307692
2017-02-17,119.41,0.52,229.63461538461536
2017-02-21,119.4,0.52,229.6153846153846
2017-02-22,120.56,0.52,231.84615384615384
2017-02-23,119.63,0.52,230.0576923076923
2017-02-24,119.16,0.52,229.15384615384613
2017-02-27,118.69,0.52,228.25
2017-02-28,119.04,0.52,228.92307692307693
2017-03-01,120.45,0.52,231.6346153846154
2017-03-02,118.92,0.52,228.69230769230768
2017-03-03,120.12,0.52,231.0
2017-03-06,121.49,0.52,233.63461538461536
2017-03-07,122.39,0.52,235.3653846153846
2017-03-08,124.53,0.52,239.48076923076923
2017-03-09,124.71,0.52,239.82692307692307
2017-03-10,125.76,0.52,241.84615384615384
2017-03-13,127.35,0.52,244.90384615384613
2017-03-14,127.66,0.52,245.49999999999997
2017-03-15,129.48,0.52,248.99999999999997
2017-03-16,130.73,0.52,251.40384615384613
2017-03-17,131.2,0.52,252.30769230769226
2017-03-20,129.87,0.52,249.75
2017-03-21,127.6,0.52,245.38461538461536
2017-03-22,127.68,0.52,245.53846153846155
2017-03-23,127.04,0.52,244.30769230769232
2017-03-24,127.76,0.52,245.6923076923077
2017-03-27,127.8,0.52,245.76923076923075
2017-03-28,129.03,0.52,248.1346153846154
2017-03-29,129.66,0.52,249.34615384615384
2017-03-30,129.46,0.52,248.96153846153848
2017-03-31,126.17,0.52,242.6346153846154
2017-04-03,126.14,0.52,242.57692307692307
2017-04-04,125.02,0.52,240.4230769230769
2017-04-05,124.97,0.52,240.32692307692307
2017-04-06,125.67,0.52,241.6730769230769
2017-04-07,126.49,0.52,243.24999999999997
2017-04-10,128.46,0.52,247.03846153846155
2017-04-11,129.12,0.52,248.30769230769232
2017-04-12,129.28,0.52,248.6153846153846
2017-04-13,128.13,0.52,246.40384615384613
2017-04-17,130.34,0.52,250.65384615384616
2017-04-18,130.47,0.52,250.90384615384613
2017-04-19,130.95,0.52,251.82692307692304
2017-04-20,131.93,0.52,253.71153846153845
2017-04-21,131.98,0.52,253.8076923076923
2017-04-24,134.14,0.52,257.96153846153845
2017-04-25,135.43,0.52,260.4423076923077
2017-04-26,135.75,0.52,261.0576923076923
2017-04-27,136.2,0.52,261.9230769230769
2017-04-28,133.72,-0.57,-234.5964912280702
2017-05-01,136.6,-0.57,-239.64912280701756
2017-05-02,138.99,-0.57,-243.84210526315792
2017-05-03,139.13,-0.57,-244.08771929824562
2017-05-04,141.1,-0.57,-247.54385964912282
2017-05-05,140.38,-0.57,-246.28070175438597
2017-05-08,139.57,-0.57,-244.859649122807
2017-05-09,139.4,-0.57,-244.56140350877197
2017-05-10,139.83,-0.57,-245.31578947368425
2017-05-11,139.86,-0.57,-245.36842105263162
2017-05-12,139.81,-0.57,-245.280701754386
2017-05-15,143.02,-0.57,-250.9122807017544
2017-05-16,145.37,-0.57,-255.03508771929828
2017-05-17,140.41,-0.57,-246.33333333333334
2017-05-18,141.26,-0.57,-247.82456140350877
2017-05-19,141.59,-0.57,-248.40350877192986
2017-05-22,142.51,-0.57,-250.01754385964912
2017-05-23,142.57,-0.57,-250.12280701754386
2017-05-24,143.69,-0.57,-252.08771929824564
2017-05-25,145.54,-0.57,-255.33333333333334
2017-05-26,144.58,-0.57,-253.6491228070176
2017-05-30,144.15,-0.57,-252.8947368421053
2017-05-31,143.78,-0.57,-252.24561403508775
2017-06-01,146.79,-0.57,-257.5263157894737
2017-06-02,146.37,-0.57,-256.7894736842106
2017-06-05,147.87,-0.57,-259.42105263157896
2017-06-06,146.87,-0.57,-257.6666666666667
2017-06-07,146.36,-0.57,-256.7719298245614
2017-06-08,149.22,-0.57,-261.7894736842105
2017-06-09,143.59,-0.57,-251.9122807017544
2017-06-12,144.28,-0.57,-253.1228070175439
2017-06-13,145.92,-0.57,-256.0
2017-06-14,147.19,-0.57,-258.22807017543863
2017-06-15,145.69,-0.57,-255.5964912280702
2017-06-16,146.21,-0.57,-256.5087719298246
2017-06-19,148.39,-0.57,-260.3333333333333
2017-06-20,147.69,-0.57,-259.10526315789474
2017-06-21,149.46,-0.57,-262.21052631578954
2017-06-22,152.0,-0.57,-266.6666666666667
2017-06-23,154.43,-0.57,-270.92982456140356
2017-06-26,151.98,-0.57,-266.63157894736844
2017-06-27,147.89,-0.57,-259.4561403508772
2017-06-28,150.07,-0.57,-263.280701754386
2017-06-29,148.11,-0.57,-259.8421052631579
2017-06-30,148.95,-0.57,-261.3157894736842
2017-07-03,147.73,-0.57,-259.17543859649123
2017-07-05,150.15,-0.57,-263.42105263157896
2017-07-06,148.66,-0.57,-260.8070175438597
2017-07-07,149.78,-0.57,-262.7719298245614
2017-07-10,149.98,-0.57,-263.1228070175439
2017-07-11,149.94,-0.57,-263.0526315789474
2017-07-12,152.34,-0.57,-267.2631578947369
2017-07-13,152.9,-0.57,-268.2456140350877
2017-07-14,154.17,-0.57,-270.4736842105263
2017-07-17,152.73,-0.57,-267.94736842105266
2017-07-18,153.57,-0.57,-269.42105263157896
2017-07-19,155.47,-0.57,-272.7543859649123
2017-07-20,154.63,-0.57,-271.280701754386
2017-07-21,153.94,-0.57,-270.0701754385965
2017-07-24,154.61,-0.57,-271.2456140350878
2017-07-25,154.57,-0.57,-271.17543859649123
2017-07-26,156.94,-0.57,-275.33333333333337
2017-07-27,154.25,-0.57,-270.61403508771934
2017-07-28,159.5,0.38,419.7368421052632
2017-07-31,156.47,0.38,411.7631578947368
2017-08-01,152.69,0.38,401.8157894736842
2017-08-02,153.13,0.38,402.9736842105263
2017-08-03,153.68,0.38,404.42105263157896
2017-08-04,151.35,0.38,398.2894736842105
2017-08-07,149.12,0.38,392.42105263157896
2017-08-08,145.92,0.38,383.99999999999994
2017-08-09,147.9,0.38,389.2105263157895
2017-08-10,143.55,0.38,377.7631578947369
2017-08-11,144.51,0.38,380.2894736842105
2017-08-14,147.58,0.38,388.3684210526316
2017-08-15,147.06,0.38,387.0
2017-08-16,148.78,0.38,391.5263157894737
2017-08-17,144.14,0.38,379.31578947368416
2017-08-18,143.71,0.38,378.1842105263158
2017-08-21,145.03,0.38,381.6578947368421
2017-08-22,147.61,0.38,388.44736842105266
2017-08-23,148.09,0.38,389.7105263157895
2017-08-24,149.94,0.38,394.57894736842104
2017-08-25,149.26,0.38,392.7894736842105
2017-08-28,142.53,0.38,375.07894736842104
2017-08-29,143.99,0.38,378.92105263157896
2017-08-30,143.44,0.38,377.4736842105263
2017-08-31,148.36,0.38,390.42105263157896
2017-09-01,148.23,0.38,390.07894736842104
2017-09-05,147.61,0.38,388.44736842105266
2017-09-06,144.39,0.38,379.9736842105263
2017-09-07,143.97,0.38,378.86842105263156
2017-09-08,141.41,0.38,372.1315789473684
2017-09-11,144.12,0.38,379.2631578947369
2017-09-12,145.36,0.38,382.5263157894737
2017-09-13,145.66,0.38,383.3157894736842
2017-09-14,143.38,0.38,377.3157894736842
2017-09-15,142.13,0.38,374.02631578947364
2017-09-18,142.16,0.38,374.10526315789474
2017-09-19,141.47,0.38,372.2894736842105
2017-09-20,143.01,0.38,376.34210526315786
2017-09-21,143.12,0.38,376.63157894736844
2017-09-22,145.77,0.38,383.60526315789474
2017-09-25,142.72,0.38,375.57894736842104
2017-09-26,143.39,0.38,377.34210526315786
2017-09-27,145.57,0.38,383.07894736842104
2017-09-28,142.84,0.38,375.89473684210526
2017-09-29,143.94,0.38,378.7894736842105
2017-10-02,146.84,0.38,386.42105263157896
2017-10-03,146.21,0.38,384.7631578947369
2017-10-04,147.6,0.38,388.4210526315789
2017-10-05,148.41,0.38,390.55263157894734
2017-10-06,147.99,0.38,389.44736842105266
2017-10-09,146.46,0.38,385.42105263157896
2017-10-10,146.43,0.38,385.3421052631579
2017-10-11,147.17,0.38,387.28947368421046
2017-10-12,147.98,0.38,389.4210526315789
2017-10-13,150.11,0.38,395.0263157894737
2017-10-16,148.49,0.38,390.7631578947369
2017-10-17,149.14,0.38,392.4736842105263
2017-10-18,152.28,0.38,400.7368421052632
2017-10-19,153.4,0.38,403.6842105263158
2017-10-20,152.8,0.38,402.10526315789474
2017-10-23,150.68,0.38,396.5263157894737
2017-10-24,150.73,0.38,396.6578947368421
2017-10-25,147.9,0.38,389.2105263157895
2017-10-26,147.35,0.38,387.7631578947368
2017-10-27,123.79,2.32,53.35775862068966
2017-10-30,120.21,2.32,51.814655172413794
2017-10-31,124.66,2.32,53.73275862068966
2017-11-01,122.05,2.32,52.60775862068966
2017-11-02,123.51,2.32,53.237068965517246
2017-11-03,123.05,2.32,53.03879310344828
2017-11-06,122.98,2.32,53.008620689655174
2017-11-07,119.61,2.32,51.556034482758626
2017-11-08,118.56,2.32,51.10344827586207
2017-11-09,117.32,2.32,50.56896551724138
2017-11-10,120.74,2.32,52.043103448275865
2017-11-13,120.28,2.32,51.844827586206904
2017-11-14,122.09,2.32,52.62500000000001
2017-11-15,121.17,2.32,52.22844827586207
2017-11-16,122.04,2.32,52.60344827586208
2017-11-17,123.95,2.32,53.42672413793104
2017-11-20,123.49,2.32,53.22844827586207
2017-11-21,124.88,2.32,53.827586206896555
2017-11-22,126.98,2.32,54.73275862068966
2017-11-24,126.81,2.32,54.6594827586207
2017-11-27,126.68,2.32,54.60344827586208
2017-11-28,125.68,2.32,54.17241379310345
2017-11-29,122.02,2.32,52.5948275862069
2017-11-30,122.5,2.32,52.80172413793104
2017-12-01,122.7,2.32,52.88793103448276
2017-12-04,122.24,2.32,52.689655172413794
2017-12-05,120.77,2.32,52.05603448275862
2017-12-06,119.17,2.32,51.36637931034483
2017-12-07,119.21,2.32,51.383620689655174
2017-12-08,117.54,2.32,50.663793103448285
2017-12-11,117.83,2.32,50.78879310344828
2017-12-12,118.69,2.32,51.15948275862069
2017-12-13,118.55,2.32,51.099137931034484
2017-12-14,119.9,2.32,51.681034482758626
