date,EVRG,EVRG_EPS,PE Ratio
1989-06-30,23.38,1.0,23.38
1989-07-03,23.5,1.0,23.5
1989-07-05,23.63,1.0,23.63
1989-07-06,23.75,1.0,23.75
1989-07-07,23.88,1.0,23.88
1989-07-10,23.88,1.0,23.88
1989-07-11,24.13,1.0,24.13
1989-07-12,24.5,1.0,24.5
1989-07-13,24.38,1.0,24.38
1989-07-14,24.25,1.0,24.25
1989-07-17,24.63,1.0,24.63
1989-07-18,24.38,1.0,24.38
1989-07-19,24.38,1.0,24.38
1989-07-20,24.5,1.0,24.5
1989-07-21,24.5,1.0,24.5
1989-07-24,24.25,1.0,24.25
1989-07-25,24.25,1.0,24.25
1989-07-26,24.25,1.0,24.25
1989-07-27,24.38,1.0,24.38
1989-07-28,24.5,1.0,24.5
1989-07-31,24.5,1.0,24.5
1989-08-01,25.0,1.0,25.0
1989-08-02,25.0,1.0,25.0
1989-08-03,24.88,1.0,24.88
1989-08-04,24.63,1.0,24.63
1989-08-07,24.5,1.0,24.5
1989-08-08,25.0,1.0,25.0
1989-08-09,24.88,1.0,24.88
1989-08-10,24.88,1.0,24.88
1989-08-11,24.75,1.0,24.75
1989-08-14,24.5,1.0,24.5
1989-08-15,24.75,1.0,24.75
1989-08-16,24.5,1.0,24.5
1989-08-17,24.38,1.0,24.38
1989-08-18,24.5,1.0,24.5
1989-08-21,24.25,1.0,24.25
1989-08-22,24.0,1.0,24.0
1989-08-23,24.5,1.0,24.5
1989-08-24,24.88,1.0,24.88
1989-08-25,24.75,1.0,24.75
1989-08-28,24.5,1.0,24.5
1989-08-29,23.88,1.0,23.88
1989-08-30,24.0,1.0,24.0
1989-08-31,24.0,1.0,24.0
1989-09-01,24.13,1.0,24.13
1989-09-05,24.25,1.0,24.25
1989-09-06,24.13,1.0,24.13
1989-09-07,24.25,1.0,24.25
1989-09-08,24.13,1.0,24.13
1989-09-11,23.75,1.0,23.75
1989-09-12,24.25,1.0,24.25
1989-09-13,24.13,1.0,24.13
1989-09-14,24.0,1.0,24.0
1989-09-15,24.0,1.0,24.0
1989-09-18,23.88,1.0,23.88
1989-09-19,23.88,1.0,23.88
1989-09-20,23.88,1.0,23.88
1989-09-21,23.88,1.0,23.88
1989-09-22,24.25,1.0,24.25
1989-09-25,24.0,1.0,24.0
1989-09-26,23.88,1.0,23.88
1989-09-27,24.0,1.0,24.0
1989-09-28,24.0,1.0,24.0
1989-09-29,23.75,1.0,23.75
1989-10-02,24.0,1.0,24.0
1989-10-03,24.13,1.0,24.13
1989-10-04,24.25,1.0,24.25
1989-10-05,24.13,1.0,24.13
1989-10-06,24.13,1.0,24.13
1989-10-09,24.25,1.0,24.25
1989-10-10,23.88,1.0,23.88
1989-10-11,24.0,1.0,24.0
1989-10-12,24.0,1.0,24.0
1989-10-13,23.88,1.0,23.88
1989-10-16,23.75,1.0,23.75
1989-10-17,23.75,1.0,23.75
1989-10-18,23.75,1.0,23.75
1989-10-19,23.88,1.0,23.88
1989-10-20,24.13,1.0,24.13
1989-10-23,24.0,1.0,24.0
1989-10-24,23.75,1.0,23.75
1989-10-25,23.88,1.0,23.88
1989-10-26,23.88,1.0,23.88
1989-10-27,23.38,1.0,23.38
1989-10-30,23.75,1.0,23.75
1989-10-31,24.0,1.0,24.0
1989-11-01,24.0,1.0,24.0
1989-11-02,24.0,1.0,24.0
1989-11-03,23.88,1.0,23.88
1989-11-06,23.88,1.0,23.88
1989-11-07,24.0,1.0,24.0
1989-11-08,24.25,1.0,24.25
1989-11-09,24.38,1.0,24.38
1989-11-10,24.38,1.0,24.38
1989-11-13,24.5,1.0,24.5
1989-11-14,24.5,1.0,24.5
1989-11-15,24.5,1.0,24.5
1989-11-16,24.63,1.0,24.63
1989-11-17,24.63,1.0,24.63
1989-11-20,24.38,1.0,24.38
1989-11-21,24.38,1.0,24.38
1989-11-22,24.38,1.0,24.38
1989-11-24,24.5,1.0,24.5
1989-11-27,24.5,1.0,24.5
1989-11-28,23.88,1.0,23.88
1989-11-29,24.0,1.0,24.0
1989-11-30,24.0,1.0,24.0
1989-12-01,24.13,1.0,24.13
1989-12-04,24.13,1.0,24.13
1989-12-05,24.13,1.0,24.13
1989-12-06,24.25,1.0,24.25
1989-12-07,24.25,1.0,24.25
1989-12-08,24.5,1.0,24.5
1989-12-11,24.5,1.0,24.5
1989-12-12,24.63,1.0,24.63
1989-12-13,24.75,1.0,24.75
1989-12-14,24.63,1.0,24.63
1989-12-15,24.5,1.0,24.5
1989-12-18,24.38,1.0,24.38
1989-12-19,24.38,1.0,24.38
1989-12-20,24.25,1.0,24.25
1989-12-21,24.38,1.0,24.38
1989-12-22,24.38,1.0,24.38
1989-12-26,24.5,1.0,24.5
1989-12-27,24.75,1.0,24.75
1989-12-28,24.63,1.0,24.63
1989-12-29,24.75,1.0,24.75
1990-01-02,25.0,1.0,25.0
1990-01-03,24.38,1.0,24.38
1990-01-04,24.38,1.0,24.38
1990-01-05,24.38,1.0,24.38
1990-01-08,24.25,1.0,24.25
1990-01-09,24.0,1.0,24.0
1990-01-10,24.0,1.0,24.0
1990-01-11,24.0,1.0,24.0
1990-01-12,23.75,1.0,23.75
1990-01-15,23.63,1.0,23.63
1990-01-16,23.63,1.0,23.63
1990-01-17,23.75,1.0,23.75
1990-01-18,23.63,1.0,23.63
1990-01-19,23.63,1.0,23.63
1990-01-22,23.63,1.0,23.63
1990-01-23,23.25,1.0,23.25
1990-01-24,23.38,1.0,23.38
1990-01-25,23.13,1.0,23.13
1990-01-26,22.75,1.0,22.75
1990-01-29,22.63,1.0,22.63
1990-01-30,22.75,1.0,22.75
1990-01-31,23.0,1.0,23.0
1990-02-01,23.0,1.0,23.0
1990-02-02,23.0,1.0,23.0
1990-02-05,23.38,1.0,23.38
1990-02-06,23.25,1.0,23.25
1990-02-07,23.63,1.0,23.63
1990-02-08,23.5,1.0,23.5
1990-02-09,23.75,1.0,23.75
1990-02-12,23.5,1.0,23.5
1990-02-13,23.38,1.0,23.38
1990-02-14,23.5,1.0,23.5
1990-02-15,23.63,1.0,23.63
1990-02-16,23.88,1.0,23.88
1990-02-20,23.38,1.0,23.38
1990-02-21,22.88,1.0,22.88
1990-02-22,23.13,1.0,23.13
1990-02-23,23.0,1.0,23.0
1990-02-26,22.88,1.0,22.88
1990-02-27,22.25,1.0,22.25
1990-02-28,22.38,1.0,22.38
1990-03-01,22.38,1.0,22.38
1990-03-02,22.63,1.0,22.63
1990-03-05,22.5,1.0,22.5
1990-03-06,22.5,1.0,22.5
1990-03-07,22.5,1.0,22.5
1990-03-08,22.75,1.0,22.75
1990-03-09,22.75,1.0,22.75
1990-03-12,22.63,1.0,22.63
1990-03-13,22.75,1.0,22.75
1990-03-14,22.75,1.0,22.75
1990-03-15,22.5,1.0,22.5
1990-03-16,22.88,1.0,22.88
1990-03-19,22.88,1.0,22.88
1990-03-20,22.63,1.0,22.63
1990-03-21,22.88,1.0,22.88
1990-03-22,22.75,1.0,22.75
1990-03-23,22.63,1.0,22.63
1990-03-26,22.5,1.0,22.5
1990-03-27,22.5,1.0,22.5
1990-03-28,22.75,1.0,22.75
1990-03-29,22.75,1.0,22.75
1990-03-30,23.0,1.0,23.0
1990-04-02,23.0,1.0,23.0
1990-04-03,23.0,1.0,23.0
1990-04-04,22.88,1.0,22.88
1990-04-05,22.88,1.0,22.88
1990-04-06,23.25,1.0,23.25
1990-04-09,22.63,1.0,22.63
1990-04-10,22.38,1.0,22.38
1990-04-11,22.25,1.0,22.25
1990-04-12,22.63,1.0,22.63
1990-04-16,22.63,1.0,22.63
1990-04-17,22.88,1.0,22.88
1990-04-18,22.75,1.0,22.75
1990-04-19,22.5,1.0,22.5
1990-04-20,22.25,1.0,22.25
1990-04-23,21.5,1.0,21.5
1990-04-24,21.88,1.0,21.88
1990-04-25,21.75,1.0,21.75
1990-04-26,21.5,1.0,21.5
1990-04-27,21.5,1.0,21.5
1990-04-30,21.5,1.0,21.5
1990-05-01,21.5,1.0,21.5
1990-05-02,21.38,1.0,21.38
1990-05-03,22.0,1.0,22.0
1990-05-04,22.13,1.0,22.13
1990-05-07,22.38,1.0,22.38
1990-05-08,22.13,1.0,22.13
1990-05-09,22.13,1.0,22.13
1990-05-10,22.5,1.0,22.5
1990-05-11,22.88,1.0,22.88
1990-05-14,23.0,1.0,23.0
1990-05-15,22.88,1.0,22.88
1990-05-16,22.63,1.0,22.63
1990-05-17,22.75,1.0,22.75
1990-05-18,22.5,1.0,22.5
1990-05-21,23.25,1.0,23.25
1990-05-22,22.88,1.0,22.88
1990-05-23,22.63,1.0,22.63
1990-05-24,22.25,1.0,22.25
1990-05-25,22.75,1.0,22.75
1990-05-29,22.13,1.0,22.13
1990-05-30,21.88,1.0,21.88
1990-05-31,21.88,1.0,21.88
1990-06-01,22.25,1.0,22.25
1990-06-04,22.63,1.0,22.63
1990-06-05,23.0,1.0,23.0
1990-06-06,22.5,1.0,22.5
1990-06-07,22.25,1.0,22.25
1990-06-08,22.38,1.0,22.38
1990-06-11,22.38,1.0,22.38
1990-06-12,22.38,1.0,22.38
1990-06-13,22.25,1.0,22.25
1990-06-14,22.38,1.0,22.38
1990-06-15,22.25,1.0,22.25
1990-06-18,22.13,1.0,22.13
1990-06-19,22.0,1.0,22.0
1990-06-20,22.13,1.0,22.13
1990-06-21,22.25,1.0,22.25
1990-06-22,22.0,1.0,22.0
1990-06-25,22.0,1.0,22.0
1990-06-26,21.75,1.0,21.75
1990-06-27,21.88,1.0,21.88
1990-06-28,22.13,1.0,22.13
1990-06-29,22.25,1.0,22.25
1990-07-02,22.75,1.0,22.75
1990-07-03,22.63,1.0,22.63
1990-07-05,22.75,1.0,22.75
1990-07-06,22.75,1.0,22.75
1990-07-09,23.0,1.0,23.0
1990-07-10,22.63,1.0,22.63
1990-07-11,22.13,1.0,22.13
1990-07-12,22.0,1.0,22.0
1990-07-13,22.25,1.0,22.25
1990-07-16,22.0,1.0,22.0
1990-07-17,22.25,1.0,22.25
1990-07-18,22.25,1.0,22.25
1990-07-19,21.88,1.0,21.88
1990-07-20,22.13,1.0,22.13
1990-07-23,22.0,1.0,22.0
1990-07-24,22.13,1.0,22.13
1990-07-25,22.0,1.0,22.0
1990-07-26,22.38,1.0,22.38
1990-07-27,22.25,1.0,22.25
1990-07-30,22.63,1.0,22.63
1990-07-31,23.25,1.0,23.25
1990-08-01,23.25,1.0,23.25
1990-08-02,23.0,1.0,23.0
1990-08-03,22.63,1.0,22.63
1990-08-06,22.0,1.0,22.0
1990-08-07,22.13,1.0,22.13
1990-08-08,22.0,1.0,22.0
1990-08-09,22.0,1.0,22.0
1990-08-10,22.38,1.0,22.38
1990-08-13,22.75,1.0,22.75
1990-08-14,22.25,1.0,22.25
1990-08-15,22.25,1.0,22.25
1990-08-16,21.63,1.0,21.63
1990-08-17,21.5,1.0,21.5
1990-08-20,21.88,1.0,21.88
1990-08-21,21.63,1.0,21.63
1990-08-22,21.5,1.0,21.5
1990-08-23,21.13,1.0,21.13
1990-08-24,21.25,1.0,21.25
1990-08-27,21.88,1.0,21.88
1990-08-28,21.38,1.0,21.38
1990-08-29,20.88,1.0,20.88
1990-08-30,20.75,1.0,20.75
1990-08-31,21.13,1.0,21.13
1990-09-04,21.25,1.0,21.25
1990-09-05,21.38,1.0,21.38
1990-09-06,21.5,1.0,21.5
1990-09-07,21.5,1.0,21.5
1990-09-10,21.5,1.0,21.5
1990-09-11,21.88,1.0,21.88
1990-09-12,21.25,1.0,21.25
1990-09-13,20.75,1.0,20.75
1990-09-14,20.88,1.0,20.88
1990-09-17,21.13,1.0,21.13
1990-09-18,21.0,1.0,21.0
1990-09-19,20.75,1.0,20.75
1990-09-20,20.88,1.0,20.88
1990-09-21,21.0,1.0,21.0
1990-09-24,21.13,1.0,21.13
1990-09-25,20.88,1.0,20.88
1990-09-26,20.75,1.0,20.75
1990-09-27,20.63,1.0,20.63
1990-09-28,20.88,1.0,20.88
1990-10-01,21.75,1.0,21.75
1990-10-02,22.0,1.0,22.0
1990-10-03,22.13,1.0,22.13
1990-10-04,22.13,1.0,22.13
1990-10-05,22.13,1.0,22.13
1990-10-08,22.38,1.0,22.38
1990-10-09,22.13,1.0,22.13
1990-10-10,22.13,1.0,22.13
1990-10-11,22.0,1.0,22.0
1990-10-12,22.0,1.0,22.0
1990-10-15,22.0,1.0,22.0
1990-10-16,22.0,1.0,22.0
1990-10-17,22.0,1.0,22.0
1990-10-18,22.0,1.0,22.0
1990-10-19,22.0,1.0,22.0
1990-10-22,22.25,1.0,22.25
1990-10-23,22.5,1.0,22.5
1990-10-24,22.5,1.0,22.5
1990-10-25,22.25,1.0,22.25
1990-10-26,21.88,1.0,21.88
1990-10-29,20.5,1.0,20.5
1990-10-30,19.88,1.0,19.88
1990-10-31,20.38,1.0,20.38
1990-11-01,20.88,1.0,20.88
1990-11-02,20.63,1.0,20.63
1990-11-05,20.88,1.0,20.88
1990-11-06,21.13,1.0,21.13
1990-11-07,20.63,1.0,20.63
1990-11-08,20.75,1.0,20.75
1990-11-09,21.38,1.0,21.38
1990-11-12,21.63,1.0,21.63
1990-11-13,21.63,1.0,21.63
1990-11-14,21.63,1.0,21.63
1990-11-15,21.5,1.0,21.5
1990-11-16,21.38,1.0,21.38
1990-11-19,21.38,1.0,21.38
1990-11-20,21.38,1.0,21.38
1990-11-21,21.38,1.0,21.38
1990-11-23,21.38,1.0,21.38
1990-11-26,21.25,1.0,21.25
1990-11-27,21.25,1.0,21.25
1990-11-28,20.63,1.0,20.63
1990-11-29,20.5,1.0,20.5
1990-11-30,20.75,1.0,20.75
1990-12-03,20.63,1.0,20.63
1990-12-04,20.63,1.0,20.63
1990-12-05,20.5,1.0,20.5
1990-12-06,20.75,1.0,20.75
1990-12-07,20.63,1.0,20.63
1990-12-10,20.88,1.0,20.88
1990-12-11,20.75,1.0,20.75
1990-12-12,20.88,1.0,20.88
1990-12-13,20.5,1.0,20.5
1990-12-14,20.38,1.0,20.38
1990-12-17,20.38,1.0,20.38
1990-12-18,20.63,1.0,20.63
1990-12-19,20.63,1.0,20.63
1990-12-20,20.75,1.0,20.75
1990-12-21,20.63,1.0,20.63
1990-12-24,20.63,1.0,20.63
1990-12-26,20.75,1.0,20.75
1990-12-27,21.13,1.0,21.13
1990-12-28,21.0,1.0,21.0
1990-12-31,21.13,1.0,21.13
1991-01-02,21.25,1.0,21.25
1991-01-03,21.5,1.0,21.5
1991-01-04,21.75,1.0,21.75
1991-01-07,21.5,1.0,21.5
1991-01-08,21.38,1.0,21.38
1991-01-09,21.25,1.0,21.25
1991-01-10,21.25,1.0,21.25
1991-01-11,21.13,1.0,21.13
1991-01-14,20.88,1.0,20.88
1991-01-15,20.88,1.0,20.88
1991-01-16,21.25,1.0,21.25
1991-01-17,21.63,1.0,21.63
1991-01-18,21.88,1.0,21.88
1991-01-21,22.0,1.0,22.0
1991-01-22,22.0,1.0,22.0
1991-01-23,21.75,1.0,21.75
1991-01-24,21.88,1.0,21.88
1991-01-25,21.75,1.0,21.75
1991-01-28,21.88,1.0,21.88
1991-01-29,21.88,1.0,21.88
1991-01-30,21.75,1.0,21.75
1991-01-31,21.75,1.0,21.75
1991-02-01,21.63,1.0,21.63
1991-02-04,21.63,1.0,21.63
1991-02-05,21.75,1.0,21.75
1991-02-06,22.0,1.0,22.0
1991-02-07,22.5,1.0,22.5
1991-02-08,22.38,1.0,22.38
1991-02-11,22.5,1.0,22.5
1991-02-12,22.88,1.0,22.88
1991-02-13,23.38,1.0,23.38
1991-02-14,23.38,1.0,23.38
1991-02-15,23.0,1.0,23.0
1991-02-19,23.38,1.0,23.38
1991-02-20,23.5,1.0,23.5
1991-02-21,23.63,1.0,23.63
1991-02-22,23.63,1.0,23.63
1991-02-25,23.5,1.0,23.5
1991-02-26,22.88,1.0,22.88
1991-02-27,22.88,1.0,22.88
1991-02-28,23.38,1.0,23.38
1991-03-01,23.38,1.0,23.38
1991-03-04,23.75,1.0,23.75
1991-03-05,23.38,1.0,23.38
1991-03-06,23.0,1.0,23.0
1991-03-07,22.63,1.0,22.63
1991-03-08,22.63,1.0,22.63
1991-03-11,22.88,1.0,22.88
1991-03-12,23.38,1.0,23.38
1991-03-13,23.38,1.0,23.38
1991-03-14,23.63,1.0,23.63
1991-03-15,23.5,1.0,23.5
1991-03-18,23.25,1.0,23.25
1991-03-19,23.25,1.0,23.25
1991-03-20,23.25,1.0,23.25
1991-03-21,23.63,1.0,23.63
1991-03-22,23.75,1.0,23.75
1991-03-25,23.88,1.0,23.88
1991-03-26,23.88,1.0,23.88
1991-03-27,23.88,1.0,23.88
1991-03-28,23.88,1.0,23.88
1991-04-01,24.25,1.0,24.25
1991-04-02,24.63,1.0,24.63
1991-04-03,24.88,1.0,24.88
1991-04-04,24.75,1.0,24.75
1991-04-05,24.25,1.0,24.25
1991-04-08,24.75,1.0,24.75
1991-04-09,24.75,1.0,24.75
1991-04-10,24.63,1.0,24.63
1991-04-11,24.75,1.0,24.75
1991-04-12,24.75,1.0,24.75
1991-04-15,25.13,1.0,25.13
1991-04-16,25.13,1.0,25.13
1991-04-17,24.63,1.0,24.63
1991-04-18,23.88,1.0,23.88
1991-04-19,24.13,1.0,24.13
1991-04-22,23.88,1.0,23.88
1991-04-23,24.5,1.0,24.5
1991-04-24,24.5,1.0,24.5
1991-04-25,24.25,1.0,24.25
1991-04-26,24.25,1.0,24.25
1991-04-29,23.63,1.0,23.63
1991-04-30,24.13,1.0,24.13
1991-05-01,24.13,1.0,24.13
1991-05-02,24.0,1.0,24.0
1991-05-03,24.25,1.0,24.25
1991-05-06,24.38,1.0,24.38
1991-05-07,24.25,1.0,24.25
1991-05-08,24.5,1.0,24.5
1991-05-09,24.25,1.0,24.25
1991-05-10,24.25,1.0,24.25
1991-05-13,24.13,1.0,24.13
1991-05-14,24.0,1.0,24.0
1991-05-15,24.0,1.0,24.0
1991-05-16,24.0,1.0,24.0
1991-05-17,24.13,1.0,24.13
1991-05-20,24.25,1.0,24.25
1991-05-21,24.25,1.0,24.25
1991-05-22,24.38,1.0,24.38
1991-05-23,24.5,1.0,24.5
1991-05-24,24.63,1.0,24.63
1991-05-28,23.88,1.0,23.88
1991-05-29,23.75,1.0,23.75
1991-05-30,23.88,1.0,23.88
1991-05-31,23.88,1.0,23.88
1991-06-03,23.88,1.0,23.88
1991-06-04,23.88,1.0,23.88
1991-06-05,23.75,1.0,23.75
1991-06-06,23.75,1.0,23.75
1991-06-07,23.63,1.0,23.63
1991-06-10,23.88,1.0,23.88
1991-06-11,23.88,1.0,23.88
1991-06-12,23.75,1.0,23.75
1991-06-13,23.88,1.0,23.88
1991-06-14,23.88,1.0,23.88
1991-06-17,23.75,1.0,23.75
1991-06-18,23.63,1.0,23.63
1991-06-19,23.63,1.0,23.63
1991-06-20,23.63,1.0,23.63
1991-06-21,23.88,1.0,23.88
1991-06-24,23.88,1.0,23.88
1991-06-25,23.75,1.0,23.75
1991-06-26,23.75,1.0,23.75
1991-06-27,23.88,1.0,23.88
1991-06-28,23.88,1.0,23.88
1991-07-01,24.0,1.0,24.0
1991-07-02,24.25,1.0,24.25
1991-07-03,23.63,1.0,23.63
1991-07-05,23.63,1.0,23.63
1991-07-08,23.63,1.0,23.63
1991-07-09,23.25,1.0,23.25
1991-07-10,23.25,1.0,23.25
1991-07-11,23.63,1.0,23.63
1991-07-12,23.63,1.0,23.63
1991-07-15,23.75,1.0,23.75
1991-07-16,23.75,1.0,23.75
1991-07-17,23.63,1.0,23.63
1991-07-18,23.88,1.0,23.88
1991-07-19,24.0,1.0,24.0
1991-07-22,24.0,1.0,24.0
1991-07-23,24.0,1.0,24.0
1991-07-24,24.0,1.0,24.0
1991-07-25,24.0,1.0,24.0
1991-07-26,24.0,1.0,24.0
1991-07-29,24.0,1.0,24.0
1991-07-30,24.38,1.0,24.38
1991-07-31,24.63,1.0,24.63
1991-08-01,24.75,1.0,24.75
1991-08-02,24.88,1.0,24.88
1991-08-05,24.88,1.0,24.88
1991-08-06,25.0,1.0,25.0
1991-08-07,25.13,1.0,25.13
1991-08-08,25.13,1.0,25.13
1991-08-09,25.13,1.0,25.13
1991-08-12,25.25,1.0,25.25
1991-08-13,25.5,1.0,25.5
1991-08-14,25.5,1.0,25.5
1991-08-15,25.75,1.0,25.75
1991-08-16,25.63,1.0,25.63
1991-08-19,25.5,1.0,25.5
1991-08-20,25.5,1.0,25.5
1991-08-21,25.75,1.0,25.75
1991-08-22,25.75,1.0,25.75
1991-08-23,25.88,1.0,25.88
1991-08-26,26.13,1.0,26.13
1991-08-27,26.13,1.0,26.13
1991-08-28,26.0,1.0,26.0
1991-08-29,25.75,1.0,25.75
1991-08-30,25.63,1.0,25.63
1991-09-03,25.75,1.0,25.75
1991-09-04,25.63,1.0,25.63
1991-09-05,25.63,1.0,25.63
1991-09-06,25.75,1.0,25.75
1991-09-09,25.75,1.0,25.75
1991-09-10,25.75,1.0,25.75
1991-09-11,25.63,1.0,25.63
1991-09-12,25.13,1.0,25.13
1991-09-13,24.75,1.0,24.75
1991-09-16,25.0,1.0,25.0
1991-09-17,25.0,1.0,25.0
1991-09-18,25.13,1.0,25.13
1991-09-19,25.38,1.0,25.38
1991-09-20,25.63,1.0,25.63
1991-09-23,25.5,1.0,25.5
1991-09-24,25.5,1.0,25.5
1991-09-25,25.75,1.0,25.75
1991-09-26,25.88,1.0,25.88
1991-09-27,26.25,1.0,26.25
1991-09-30,26.0,1.0,26.0
1991-10-01,26.63,1.0,26.63
1991-10-02,26.88,1.0,26.88
1991-10-03,27.0,1.0,27.0
1991-10-04,26.88,1.0,26.88
1991-10-07,26.5,1.0,26.5
1991-10-08,26.5,1.0,26.5
1991-10-09,26.25,1.0,26.25
1991-10-10,26.5,1.0,26.5
1991-10-11,26.75,1.0,26.75
1991-10-14,26.63,1.0,26.63
1991-10-15,26.5,1.0,26.5
1991-10-16,26.0,1.0,26.0
1991-10-17,26.0,1.0,26.0
1991-10-18,25.88,1.0,25.88
1991-10-21,25.75,1.0,25.75
1991-10-22,25.75,1.0,25.75
1991-10-23,26.0,1.0,26.0
1991-10-24,26.0,1.0,26.0
1991-10-25,25.88,1.0,25.88
1991-10-28,25.75,1.0,25.75
1991-10-29,26.0,1.0,26.0
1991-10-30,25.88,1.0,25.88
1991-10-31,25.88,1.0,25.88
1991-11-01,25.75,1.0,25.75
1991-11-04,25.75,1.0,25.75
1991-11-05,25.88,1.0,25.88
1991-11-06,25.88,1.0,25.88
1991-11-07,26.25,1.0,26.25
1991-11-08,26.38,1.0,26.38
1991-11-11,26.63,1.0,26.63
1991-11-12,27.0,1.0,27.0
1991-11-13,27.0,1.0,27.0
1991-11-14,27.13,1.0,27.13
1991-11-15,27.63,1.0,27.63
1991-11-18,27.5,1.0,27.5
1991-11-19,27.25,1.0,27.25
1991-11-20,27.38,1.0,27.38
1991-11-21,27.13,1.0,27.13
1991-11-22,27.13,1.0,27.13
1991-11-25,27.13,1.0,27.13
1991-11-26,27.25,1.0,27.25
1991-11-27,26.75,1.0,26.75
1991-11-29,26.63,1.0,26.63
1991-12-02,26.38,1.0,26.38
1991-12-03,26.25,1.0,26.25
1991-12-04,26.63,1.0,26.63
1991-12-05,26.25,1.0,26.25
1991-12-06,26.5,1.0,26.5
1991-12-09,26.75,1.0,26.75
1991-12-10,26.88,1.0,26.88
1991-12-11,27.0,1.0,27.0
1991-12-12,27.38,1.0,27.38
1991-12-13,27.25,1.0,27.25
1991-12-16,26.88,1.0,26.88
1991-12-17,26.63,1.0,26.63
1991-12-18,26.5,1.0,26.5
1991-12-19,26.38,1.0,26.38
1991-12-20,26.75,1.0,26.75
1991-12-23,27.25,1.0,27.25
1991-12-24,27.25,1.0,27.25
1991-12-26,27.75,1.0,27.75
1991-12-27,27.75,1.0,27.75
1991-12-30,28.13,1.0,28.13
1991-12-31,28.38,1.0,28.38
1992-01-02,28.5,1.0,28.5
1992-01-03,28.38,1.0,28.38
1992-01-06,28.38,1.0,28.38
1992-01-07,28.25,1.0,28.25
1992-01-08,28.25,1.0,28.25
1992-01-09,28.75,1.0,28.75
1992-01-10,28.88,1.0,28.88
1992-01-13,28.0,1.0,28.0
1992-01-14,27.5,1.0,27.5
1992-01-15,27.63,1.0,27.63
1992-01-16,27.5,1.0,27.5
1992-01-17,27.75,1.0,27.75
1992-01-20,27.63,1.0,27.63
1992-01-21,28.38,1.0,28.38
1992-01-22,28.38,1.0,28.38
1992-01-23,28.25,1.0,28.25
1992-01-24,28.63,1.0,28.63
1992-01-27,28.13,1.0,28.13
1992-01-28,28.25,1.0,28.25
1992-01-29,28.13,1.0,28.13
1992-01-30,28.25,1.0,28.25
1992-01-31,28.0,1.0,28.0
1992-02-03,28.0,1.0,28.0
1992-02-04,27.75,1.0,27.75
1992-02-05,27.75,1.0,27.75
1992-02-06,27.88,1.0,27.88
1992-02-07,28.63,1.0,28.63
1992-02-10,28.5,1.0,28.5
1992-02-11,28.63,1.0,28.63
1992-02-12,28.88,1.0,28.88
1992-02-13,28.88,1.0,28.88
1992-02-14,29.13,1.0,29.13
1992-02-18,29.13,1.0,29.13
1992-02-19,29.25,1.0,29.25
1992-02-20,28.88,1.0,28.88
1992-02-21,28.38,1.0,28.38
1992-02-24,27.63,1.0,27.63
1992-02-25,27.63,1.0,27.63
1992-02-26,27.5,1.0,27.5
1992-02-27,26.88,1.0,26.88
1992-02-28,26.63,1.0,26.63
1992-03-02,27.25,1.0,27.25
1992-03-03,26.88,1.0,26.88
1992-03-04,27.25,1.0,27.25
1992-03-05,27.38,1.0,27.38
1992-03-06,27.25,1.0,27.25
1992-03-09,27.13,1.0,27.13
1992-03-10,26.75,1.0,26.75
1992-03-11,26.63,1.0,26.63
1992-03-12,27.0,1.0,27.0
1992-03-13,26.63,1.0,26.63
1992-03-16,27.0,1.0,27.0
1992-03-17,26.38,1.0,26.38
1992-03-18,26.63,1.0,26.63
1992-03-19,26.88,1.0,26.88
1992-03-20,26.25,1.0,26.25
1992-03-23,26.5,1.0,26.5
1992-03-24,26.63,1.0,26.63
1992-03-25,26.5,1.0,26.5
1992-03-26,26.5,1.0,26.5
1992-03-27,26.63,1.0,26.63
1992-03-30,26.38,1.0,26.38
1992-03-31,25.63,1.0,25.63
1992-04-01,25.63,1.0,25.63
1992-04-02,25.5,1.0,25.5
1992-04-03,25.63,1.0,25.63
1992-04-06,25.5,1.0,25.5
1992-04-07,25.5,1.0,25.5
1992-04-08,25.25,1.0,25.25
1992-04-09,25.25,1.0,25.25
1992-04-10,25.38,1.0,25.38
1992-04-13,25.5,1.0,25.5
1992-04-14,25.5,1.0,25.5
1992-04-15,25.75,1.0,25.75
1992-04-16,25.5,1.0,25.5
1992-04-20,25.63,1.0,25.63
1992-04-21,25.75,1.0,25.75
1992-04-22,26.0,1.0,26.0
1992-04-23,26.0,1.0,26.0
1992-04-24,26.0,1.0,26.0
1992-04-27,25.88,1.0,25.88
1992-04-28,25.88,1.0,25.88
1992-04-29,26.0,1.0,26.0
1992-04-30,26.13,1.0,26.13
1992-05-01,26.13,1.0,26.13
1992-05-04,26.38,1.0,26.38
1992-05-05,26.5,1.0,26.5
1992-05-06,26.63,1.0,26.63
1992-05-07,26.5,1.0,26.5
1992-05-08,26.63,1.0,26.63
1992-05-11,26.63,1.0,26.63
1992-05-12,26.75,1.0,26.75
1992-05-13,26.88,1.0,26.88
1992-05-14,26.75,1.0,26.75
1992-05-15,26.88,1.0,26.88
1992-05-18,26.75,1.0,26.75
1992-05-19,26.75,1.0,26.75
1992-05-20,26.75,1.0,26.75
1992-05-21,26.63,1.0,26.63
1992-05-22,26.75,1.0,26.75
1992-05-26,26.63,1.0,26.63
1992-05-27,26.75,1.0,26.75
