date,CSX,CSX_EPS,PE Ratio
1995-05-02,6.59,,
1995-05-03,6.54,,
1995-05-04,6.39,,
1995-05-05,6.33,,
1995-05-08,6.33,,
1995-05-09,6.29,,
1995-05-10,6.28,,
1995-05-11,6.34,,
1995-05-12,6.38,,
1995-05-15,6.43,,
1995-05-16,6.42,,
1995-05-17,6.4,,
1995-05-18,6.35,,
1995-05-19,6.28,,
1995-05-22,6.29,,
1995-05-23,6.39,,
1995-05-24,6.29,,
1995-05-25,6.16,,
1995-05-26,6.08,,
1995-05-30,6.16,,
1995-05-31,6.35,,
1995-06-01,6.26,,
1995-06-02,6.04,,
1995-06-05,6.17,,
1995-06-06,6.23,,
1995-06-07,6.19,,
1995-06-08,6.06,,
1995-06-09,6.04,,
1995-06-12,6.15,,
1995-06-13,6.23,,
1995-06-14,6.17,,
1995-06-15,6.08,,
1995-06-16,6.07,,
1995-06-19,6.18,,
1995-06-20,6.19,,
1995-06-21,6.17,,
1995-06-22,6.24,,
1995-06-23,6.34,,
1995-06-26,6.17,,
1995-06-27,6.16,,
1995-06-28,6.21,,
1995-06-29,6.18,,
1995-06-30,6.26,,
1995-07-03,6.25,,
1995-07-05,6.34,,
1995-07-06,6.5,,
1995-07-07,6.78,,
1995-07-10,7.03,,
1995-07-11,6.84,,
1995-07-12,7.06,,
1995-07-13,7.15,,
1995-07-14,7.09,,
1995-07-17,7.19,,
1995-07-18,7.16,,
1995-07-19,7.0,,
1995-07-20,7.16,,
1995-07-21,7.09,,
1995-07-24,7.09,,
1995-07-25,7.02,,
1995-07-26,7.01,,
1995-07-27,7.11,,
1995-07-28,7.03,,
1995-07-31,6.99,,
1995-08-01,6.98,,
1995-08-02,6.92,,
1995-08-03,7.01,,
1995-08-04,6.98,,
1995-08-07,6.86,,
1995-08-08,6.88,,
1995-08-09,6.82,,
1995-08-10,6.81,,
1995-08-11,6.81,,
1995-08-14,6.86,,
1995-08-15,7.02,,
1995-08-16,7.05,,
1995-08-17,6.99,,
1995-08-18,6.93,,
1995-08-21,6.91,,
1995-08-22,6.89,,
1995-08-23,6.83,,
1995-08-24,6.83,,
1995-08-25,6.91,,
1995-08-28,6.92,,
1995-08-29,6.91,,
1995-08-30,6.86,,
1995-08-31,6.88,,
1995-09-01,7.01,,
1995-09-05,7.04,,
1995-09-06,7.17,,
1995-09-07,7.26,,
1995-09-08,7.25,,
1995-09-11,7.14,,
1995-09-12,7.16,,
1995-09-13,7.23,,
1995-09-14,7.31,,
1995-09-15,7.23,,
1995-09-18,7.24,,
1995-09-19,7.09,,
1995-09-20,7.17,,
1995-09-21,7.02,,
1995-09-22,6.92,,
1995-09-25,6.97,,
1995-09-26,7.02,,
1995-09-27,6.98,,
1995-09-28,6.99,,
1995-09-29,7.01,,
1995-10-02,7.03,,
1995-10-03,6.92,,
1995-10-04,6.69,,
1995-10-05,6.65,,
1995-10-06,6.77,,
1995-10-09,6.65,,
1995-10-10,6.55,,
1995-10-11,6.81,,
1995-10-12,6.85,,
1995-10-13,6.96,,
1995-10-16,6.91,,
1995-10-17,6.85,,
1995-10-18,6.84,,
1995-10-19,6.89,,
1995-10-20,6.92,,
1995-10-23,6.81,,
1995-10-24,6.96,,
1995-10-25,6.92,,
1995-10-26,6.8,,
1995-10-27,6.81,,
1995-10-30,6.9,,
1995-10-31,6.98,,
1995-11-01,6.84,,
1995-11-02,7.15,,
1995-11-03,7.2,,
1995-11-06,7.16,,
1995-11-07,7.16,,
1995-11-08,7.17,,
1995-11-09,7.06,,
1995-11-10,7.11,,
1995-11-13,7.05,,
1995-11-14,7.07,,
1995-11-15,7.11,,
1995-11-16,7.15,,
1995-11-17,7.16,,
1995-11-20,7.13,,
1995-11-21,7.09,,
1995-11-22,7.23,,
1995-11-24,7.24,,
1995-11-27,7.33,,
1995-11-28,7.4,,
1995-11-29,7.42,,
1995-11-30,7.3,,
1995-12-01,7.41,,
1995-12-04,7.31,,
1995-12-05,7.33,,
1995-12-06,7.27,,
1995-12-07,7.34,,
1995-12-08,7.38,,
1995-12-11,7.42,,
1995-12-12,7.41,,
1995-12-13,7.38,,
1995-12-14,7.34,,
1995-12-15,7.27,,
1995-12-18,7.18,,
1995-12-19,7.26,,
1995-12-20,7.26,,
1995-12-21,7.29,,
1995-12-22,7.31,,
1995-12-26,7.29,,
1995-12-27,7.35,,
1995-12-28,7.44,,
1995-12-29,7.6,,
1996-01-02,7.5,,
1996-01-03,7.56,,
1996-01-04,7.58,,
1996-01-05,7.58,,
1996-01-08,7.56,,
1996-01-09,7.57,,
1996-01-10,7.4,,
1996-01-11,7.42,,
1996-01-12,7.44,,
1996-01-15,7.4,,
1996-01-16,7.35,,
1996-01-17,7.33,,
1996-01-18,7.25,,
1996-01-19,7.33,,
1996-01-22,7.33,,
1996-01-23,7.5,,
1996-01-24,7.56,,
1996-01-25,7.48,,
1996-01-26,7.5,,
1996-01-29,7.71,,
1996-01-30,7.73,,
1996-01-31,7.73,,
1996-02-01,7.77,,
1996-02-02,7.65,,
1996-02-05,7.65,,
1996-02-06,7.81,,
1996-02-07,7.85,,
1996-02-08,7.79,,
1996-02-09,7.9,,
1996-02-12,7.94,,
1996-02-13,7.85,,
1996-02-14,7.88,,
1996-02-15,7.77,,
1996-02-16,7.71,,
1996-02-20,7.75,,
1996-02-21,7.85,,
1996-02-22,8.0,,
1996-02-23,7.88,,
1996-02-26,7.71,,
1996-02-27,7.67,,
1996-02-28,7.52,,
1996-02-29,7.48,,
1996-03-01,7.48,,
1996-03-04,7.63,,
1996-03-05,7.56,,
1996-03-06,7.69,,
1996-03-07,7.52,,
1996-03-08,7.42,,
1996-03-11,7.63,,
1996-03-12,7.48,,
1996-03-13,7.48,,
1996-03-14,7.65,,
1996-03-15,7.52,,
1996-03-18,7.96,,
1996-03-19,7.85,,
1996-03-20,7.67,,
1996-03-21,7.69,,
1996-03-22,7.85,,
1996-03-25,7.69,,
1996-03-26,7.81,,
1996-03-27,7.56,,
1996-03-28,7.85,,
1996-03-29,7.6,,
1996-04-01,7.58,,
1996-04-02,7.73,,
1996-04-03,7.6,,
1996-04-04,7.54,,
1996-04-08,7.46,,
1996-04-09,7.5,,
1996-04-10,7.46,,
1996-04-11,7.46,,
1996-04-12,7.56,,
1996-04-15,7.67,,
1996-04-16,7.85,,
1996-04-17,7.85,,
1996-04-18,8.0,,
1996-04-19,8.27,,
1996-04-22,8.54,,
1996-04-23,8.67,,
1996-04-24,8.63,,
1996-04-25,8.63,,
1996-04-26,8.56,,
1996-04-29,8.54,,
1996-04-30,8.54,,
1996-05-01,8.52,,
1996-05-02,8.56,,
1996-05-03,8.38,,
1996-05-06,8.46,,
1996-05-07,8.31,,
1996-05-08,8.48,,
1996-05-09,8.5,,
1996-05-10,8.65,,
1996-05-13,8.79,,
1996-05-14,8.75,,
1996-05-15,8.77,,
1996-05-16,8.5,,
1996-05-17,8.38,,
1996-05-20,8.25,,
1996-05-21,8.48,,
1996-05-22,8.67,,
1996-05-23,8.54,,
1996-05-24,8.43,,
1996-05-28,8.46,,
1996-05-29,8.27,,
1996-05-30,8.31,,
1996-05-31,8.25,,
1996-06-03,8.29,,
1996-06-04,8.31,,
1996-06-05,8.42,,
1996-06-06,8.17,,
1996-06-07,8.19,,
1996-06-10,8.17,,
1996-06-11,8.13,,
1996-06-12,8.21,,
1996-06-13,8.04,,
1996-06-14,8.06,,
1996-06-17,8.08,,
1996-06-18,8.04,,
1996-06-19,7.98,,
1996-06-20,7.92,,
1996-06-21,8.0,,
1996-06-24,8.06,,
1996-06-25,7.98,,
1996-06-26,7.9,,
1996-06-27,7.98,,
1996-06-28,8.04,,
1996-07-01,8.1,,
1996-07-02,8.0,,
1996-07-03,7.81,,
1996-07-05,7.56,,
1996-07-08,7.5,,
1996-07-09,7.67,,
1996-07-10,7.75,,
1996-07-11,7.75,,
1996-07-12,7.75,,
1996-07-15,7.52,,
1996-07-16,7.48,,
1996-07-17,7.63,,
1996-07-18,7.85,,
1996-07-19,7.98,,
1996-07-22,7.73,,
1996-07-23,7.75,,
1996-07-24,7.58,,
1996-07-25,7.81,,
1996-07-26,7.96,,
1996-07-29,7.88,,
1996-07-30,8.02,,
1996-07-31,8.04,,
1996-08-01,8.13,,
1996-08-02,8.17,,
1996-08-05,8.23,,
1996-08-06,8.21,,
1996-08-07,8.25,,
1996-08-08,8.19,,
1996-08-09,8.17,,
1996-08-12,8.35,,
1996-08-13,8.29,,
1996-08-14,8.33,,
1996-08-15,8.4,,
1996-08-16,8.42,,
1996-08-19,8.46,,
1996-08-20,8.56,,
1996-08-21,8.54,,
1996-08-22,8.52,,
1996-08-23,8.38,,
1996-08-26,8.38,,
1996-08-27,8.46,,
1996-08-28,8.46,,
1996-08-29,8.33,,
1996-08-30,8.44,,
1996-09-03,8.33,,
1996-09-04,8.23,,
1996-09-05,8.19,,
1996-09-06,8.31,,
1996-09-09,8.25,,
1996-09-10,8.29,,
1996-09-11,8.48,,
1996-09-12,8.48,,
1996-09-13,8.67,,
1996-09-16,8.65,,
1996-09-17,8.5,,
1996-09-18,8.48,,
1996-09-19,8.6,,
1996-09-20,8.77,,
1996-09-23,8.65,,
1996-09-24,8.67,,
1996-09-25,8.48,,
1996-09-26,8.29,,
1996-09-27,8.52,,
1996-09-30,8.42,,
1996-10-01,8.54,,
1996-10-02,8.69,,
1996-10-03,8.46,,
1996-10-04,8.42,,
1996-10-07,8.31,,
1996-10-08,8.31,,
1996-10-09,8.31,,
1996-10-10,8.19,,
1996-10-11,8.29,,
1996-10-14,8.25,,
1996-10-15,7.79,,
1996-10-16,7.73,,
1996-10-17,7.75,,
1996-10-18,7.83,,
1996-10-21,7.79,,
1996-10-22,7.71,,
1996-10-23,7.58,,
1996-10-24,7.33,,
1996-10-25,7.35,,
1996-10-28,7.27,,
1996-10-29,7.21,,
1996-10-30,7.27,,
1996-10-31,7.19,,
1996-11-01,7.17,,
1996-11-04,7.48,,
1996-11-05,7.33,,
1996-11-06,7.19,,
1996-11-07,7.38,,
1996-11-08,7.38,,
1996-11-11,7.35,,
1996-11-12,7.44,,
1996-11-13,7.48,,
1996-11-14,7.46,,
1996-11-15,7.4,,
1996-11-18,7.42,,
1996-11-19,7.56,,
1996-11-20,7.83,,
1996-11-21,7.6,,
1996-11-22,7.71,,
1996-11-25,7.69,,
1996-11-26,7.77,,
1996-11-27,7.77,,
1996-11-29,7.79,,
1996-12-02,7.81,,
1996-12-03,7.83,,
1996-12-04,7.79,,
1996-12-05,7.96,,
1996-12-06,7.79,,
1996-12-09,7.75,,
1996-12-10,7.73,,
1996-12-11,7.65,,
1996-12-12,7.48,,
1996-12-13,7.56,,
1996-12-16,7.44,,
1996-12-17,7.5,,
1996-12-18,7.54,,
1996-12-19,7.29,,
1996-12-20,7.21,,
1996-12-23,7.17,,
1996-12-24,7.15,,
1996-12-26,7.13,,
1996-12-27,7.15,,
1996-12-30,7.13,,
1996-12-31,7.04,,
1997-01-02,7.0,,
1997-01-03,7.04,,
1997-01-06,6.96,,
1997-01-07,7.02,,
1997-01-08,6.98,,
1997-01-09,7.21,,
1997-01-10,7.33,,
1997-01-13,7.4,,
1997-01-14,7.33,,
1997-01-15,7.48,,
1997-01-16,7.5,,
1997-01-17,7.79,,
1997-01-20,7.79,,
1997-01-21,7.92,,
1997-01-22,8.19,,
1997-01-23,8.04,,
1997-01-24,7.96,,
1997-01-27,7.9,,
1997-01-28,7.73,,
1997-01-29,7.81,,
1997-01-30,8.1,,
1997-01-31,8.08,,
1997-02-03,7.92,,
1997-02-04,7.75,,
1997-02-05,7.75,,
1997-02-06,7.79,,
1997-02-07,7.75,,
1997-02-10,7.67,,
1997-02-11,7.69,,
1997-02-12,7.71,,
1997-02-13,7.65,,
1997-02-14,7.73,,
1997-02-18,7.98,,
1997-02-19,7.92,,
1997-02-20,7.88,,
1997-02-21,7.83,,
1997-02-24,7.94,,
1997-02-25,7.98,,
1997-02-26,7.94,,
1997-02-27,7.81,,
1997-02-28,7.69,,
1997-03-03,8.17,,
1997-03-04,8.38,,
1997-03-05,8.48,,
1997-03-06,8.4,,
1997-03-07,8.48,,
1997-03-10,8.65,,
1997-03-11,8.67,,
1997-03-12,8.63,,
1997-03-13,8.29,,
1997-03-14,8.44,,
1997-03-17,8.33,,
1997-03-18,8.33,,
1997-03-19,8.0,,
1997-03-20,8.0,,
1997-03-21,7.96,,
1997-03-24,8.15,,
1997-03-25,7.88,,
1997-03-26,8.02,,
1997-03-27,7.73,,
1997-03-31,7.75,,
1997-04-01,7.69,,
1997-04-02,7.73,,
1997-04-03,7.71,,
1997-04-04,7.75,,
1997-04-07,7.6,,
1997-04-08,7.38,,
1997-04-09,7.63,,
1997-04-10,7.71,,
1997-04-11,7.46,,
1997-04-14,7.58,,
1997-04-15,7.75,,
1997-04-16,7.75,,
1997-04-17,7.77,,
1997-04-18,7.67,,
1997-04-21,7.52,,
1997-04-22,7.81,,
1997-04-23,7.94,,
1997-04-24,7.67,,
1997-04-25,7.5,,
1997-04-28,7.63,,
1997-04-29,7.75,,
1997-04-30,7.77,,
1997-05-01,7.54,,
1997-05-02,7.75,,
1997-05-05,8.1,,
1997-05-06,7.94,,
1997-05-07,7.94,,
1997-05-08,7.92,,
1997-05-09,8.0,,
1997-05-12,8.17,,
1997-05-13,8.19,,
1997-05-14,8.29,,
1997-05-15,8.38,,
1997-05-16,8.4,,
1997-05-19,8.54,,
1997-05-20,8.54,,
1997-05-21,8.63,,
1997-05-22,8.67,,
1997-05-23,8.83,,
1997-05-27,8.83,,
1997-05-28,8.92,,
1997-05-29,8.96,,
1997-05-30,8.83,,
1997-06-02,8.65,,
1997-06-03,8.83,,
1997-06-04,8.65,,
1997-06-05,8.52,,
1997-06-06,8.73,,
1997-06-09,8.65,,
1997-06-10,8.65,,
1997-06-11,8.79,,
1997-06-12,8.96,,
1997-06-13,9.29,,
1997-06-16,9.13,,
1997-06-17,8.96,,
1997-06-18,9.02,,
1997-06-19,9.27,,
1997-06-20,9.04,,
1997-06-23,9.02,,
1997-06-24,9.28,,
1997-06-25,9.09,,
1997-06-26,9.03,,
1997-06-27,9.18,,
1997-06-30,9.25,,
1997-07-01,9.22,,
1997-07-02,9.43,,
1997-07-03,9.36,,
1997-07-07,9.34,,
1997-07-08,9.43,,
1997-07-09,9.48,,
1997-07-10,9.56,,
1997-07-11,9.72,,
1997-07-14,9.58,,
1997-07-15,9.91,,
1997-07-16,9.84,,
1997-07-17,9.54,,
1997-07-18,9.35,,
1997-07-21,9.3,,
1997-07-22,9.54,,
1997-07-23,9.67,,
1997-07-24,9.82,,
1997-07-25,9.81,,
1997-07-28,9.98,,
1997-07-29,10.03,,
1997-07-30,10.11,,
1997-07-31,10.29,,
1997-08-01,10.06,,
1997-08-04,10.03,,
1997-08-05,10.04,,
1997-08-06,10.21,,
1997-08-07,10.07,,
1997-08-08,9.93,,
1997-08-11,9.95,,
1997-08-12,9.98,,
1997-08-13,9.83,,
1997-08-14,9.73,,
1997-08-15,9.51,,
1997-08-18,9.58,,
1997-08-19,9.58,,
1997-08-20,9.68,,
1997-08-21,9.83,,
1997-08-22,9.83,,
1997-08-25,9.98,,
1997-08-26,9.89,,
1997-08-27,9.77,,
1997-08-28,9.64,,
1997-08-29,9.53,,
1997-09-02,9.69,,
1997-09-03,9.9,,
1997-09-04,9.82,,
1997-09-05,9.73,,
1997-09-08,9.74,,
1997-09-09,9.67,,
1997-09-10,9.5,,
1997-09-11,9.5,,
1997-09-12,9.7,,
1997-09-15,9.84,,
1997-09-16,10.2,,
1997-09-17,10.17,,
1997-09-18,10.17,,
1997-09-19,9.97,,
1997-09-22,9.83,,
1997-09-23,9.77,,
1997-09-24,9.74,,
1997-09-25,9.65,,
1997-09-26,9.57,,
1997-09-29,9.63,,
1997-09-30,9.75,,
1997-10-01,9.82,,
1997-10-02,9.88,,
1997-10-03,9.89,,
1997-10-06,9.91,,
1997-10-07,10.1,,
1997-10-08,9.93,,
1997-10-09,9.8,,
1997-10-10,9.85,,
1997-10-13,9.78,,
1997-10-14,9.83,,
1997-10-15,9.84,,
1997-10-16,9.75,,
1997-10-17,9.66,,
1997-10-20,9.42,,
1997-10-21,9.73,,
1997-10-22,9.64,,
1997-10-23,9.44,,
1997-10-24,9.27,,
1997-10-27,8.63,,
1997-10-28,8.68,,
1997-10-29,9.07,,
1997-10-30,9.0,,
1997-10-31,9.17,,
1997-11-03,9.3,,
1997-11-04,9.14,,
1997-11-05,9.05,,
1997-11-06,8.92,,
1997-11-07,8.81,,
1997-11-10,8.9,,
1997-11-11,8.93,,
1997-11-12,8.86,,
1997-11-13,8.9,,
1997-11-14,8.96,,
1997-11-17,9.0,,
1997-11-18,8.93,,
1997-11-19,8.97,,
1997-11-20,9.06,,
1997-11-21,8.96,,
1997-11-24,8.82,,
1997-11-25,8.69,,
1997-11-26,8.67,,
1997-11-28,8.72,,
1997-12-01,8.85,,
1997-12-02,9.04,,
1997-12-03,9.03,,
1997-12-04,9.02,,
1997-12-05,8.96,,
1997-12-08,8.99,,
1997-12-09,8.99,,
1997-12-10,8.88,,
1997-12-11,8.83,,
1997-12-12,8.77,,
1997-12-15,8.92,,
1997-12-16,9.09,,
1997-12-17,9.14,,
1997-12-18,9.0,,
1997-12-19,8.98,,
1997-12-22,9.11,,
1997-12-23,8.82,,
1997-12-24,8.59,,
1997-12-26,8.52,,
1997-12-29,8.66,,
1997-12-30,8.83,,
1997-12-31,9.0,,
1998-01-02,8.96,,
1998-01-05,9.01,,
1998-01-06,9.08,,
1998-01-07,9.13,,
1998-01-08,9.03,,
1998-01-09,8.65,,
1998-01-12,8.78,,
1998-01-13,8.85,,
1998-01-14,8.88,,
1998-01-15,8.81,,
1998-01-16,8.79,,
1998-01-20,8.9,,
1998-01-21,8.59,,
1998-01-22,8.33,,
1998-01-23,8.39,,
1998-01-26,8.45,,
1998-01-27,8.57,,
1998-01-28,8.66,,
1998-01-29,8.81,,
1998-01-30,8.83,,
1998-02-02,8.99,,
1998-02-03,9.08,,
1998-02-04,9.23,,
1998-02-05,9.34,,
1998-02-06,9.59,,
1998-02-09,9.51,,
1998-02-10,9.57,,
1998-02-11,9.75,,
1998-02-12,9.91,,
1998-02-13,9.83,,
1998-02-17,9.83,,
1998-02-18,9.74,,
1998-02-19,9.65,,
1998-02-20,9.69,,
1998-02-23,9.65,,
1998-02-24,9.5,,
1998-02-25,9.42,,
1998-02-26,9.4,,
1998-02-27,9.32,,
1998-03-02,9.41,,
1998-03-03,9.5,,
1998-03-04,9.44,,
1998-03-05,9.25,,
1998-03-06,9.33,,
1998-03-09,9.36,,
1998-03-10,9.42,,
1998-03-11,9.41,,
1998-03-12,9.36,,
1998-03-13,9.45,,
1998-03-16,9.52,,
1998-03-17,9.65,,
1998-03-18,9.61,,
1998-03-19,9.89,,
1998-03-20,9.89,,
1998-03-23,9.79,,
1998-03-24,9.77,,
1998-03-25,9.77,,
1998-03-26,9.8,,
1998-03-27,9.92,,
1998-03-30,9.89,,
1998-03-31,9.92,,
1998-04-01,9.96,,
1998-04-02,10.0,,
1998-04-03,10.07,,
1998-04-06,9.88,,
1998-04-07,9.67,,
1998-04-08,9.39,,
1998-04-09,9.53,,
1998-04-13,9.43,,
1998-04-14,9.34,,
1998-04-15,9.4,,
1998-04-16,9.45,,
1998-04-17,9.49,,
1998-04-20,9.47,,
1998-04-21,9.31,,
1998-04-22,9.19,,
1998-04-23,8.97,,
1998-04-24,8.91,,
1998-04-27,8.86,,
1998-04-28,8.75,,
1998-04-29,8.76,,
1998-04-30,8.75,,
1998-05-01,8.86,,
1998-05-04,9.0,,
1998-05-05,9.0,,
1998-05-06,9.03,,
1998-05-07,8.99,,
1998-05-08,9.09,,
1998-05-11,8.98,,
1998-05-12,9.08,,
1998-05-13,9.17,,
1998-05-14,9.15,,
1998-05-15,9.1,,
1998-05-18,8.93,,
1998-05-19,8.86,,
1998-05-20,8.73,,
1998-05-21,8.6,,
1998-05-22,8.46,,
1998-05-26,8.29,,
1998-05-27,8.28,,
1998-05-28,8.26,,
1998-05-29,7.96,,
1998-06-01,7.88,,
1998-06-02,7.71,,
1998-06-03,7.78,,
1998-06-04,7.73,,
1998-06-05,7.91,,
1998-06-08,7.96,,
1998-06-09,8.09,,
1998-06-10,8.08,,
1998-06-11,8.0,,
1998-06-12,7.99,,
1998-06-15,7.86,,
1998-06-16,7.93,,
1998-06-17,7.84,,
1998-06-18,7.7,,
1998-06-19,7.68,,
1998-06-22,7.54,,
1998-06-23,7.53,,
1998-06-24,7.55,,
1998-06-25,7.49,,
1998-06-26,7.51,,
1998-06-29,7.55,,
1998-06-30,7.58,,
1998-07-01,7.57,,
1998-07-02,7.64,,
1998-07-06,7.76,,
1998-07-07,7.69,,
1998-07-08,7.71,,
1998-07-09,7.58,,
1998-07-10,7.57,,
1998-07-13,7.43,,
1998-07-14,7.43,,
1998-07-15,7.35,,
1998-07-16,7.41,,
1998-07-17,7.41,,
1998-07-20,7.29,,
1998-07-21,7.23,,
1998-07-22,7.34,,
1998-07-23,7.19,,
1998-07-24,7.08,,
1998-07-27,7.16,,
1998-07-28,7.06,,
1998-07-29,6.98,,
1998-07-30,6.98,,
1998-07-31,6.74,,
1998-08-03,6.74,,
1998-08-04,6.48,,
1998-08-05,6.48,,
1998-08-06,6.67,,
1998-08-07,6.97,,
1998-08-10,7.02,,
1998-08-11,6.88,,
1998-08-12,7.04,,
1998-08-13,6.95,,
1998-08-14,6.81,,
1998-08-17,6.69,,
1998-08-18,6.83,,
1998-08-19,6.79,,
1998-08-20,6.86,,
1998-08-21,6.58,,
1998-08-24,6.66,,
1998-08-25,6.57,,
1998-08-26,6.45,,
1998-08-27,6.38,,
1998-08-28,6.36,,
1998-08-31,6.25,,
1998-09-01,6.26,,
1998-09-02,6.27,,
1998-09-03,6.27,,
1998-09-04,6.4,,
1998-09-08,6.69,,
1998-09-09,6.66,,
1998-09-10,6.73,,
1998-09-11,6.7,,
1998-09-14,6.82,,
1998-09-15,6.95,,
1998-09-16,6.96,,
1998-09-17,6.84,,
1998-09-18,6.73,,
1998-09-21,6.69,,
1998-09-22,7.03,,
1998-09-23,7.08,,
1998-09-24,6.97,,
1998-09-25,6.97,,
1998-09-28,7.04,,
1998-09-29,7.14,,
1998-09-30,7.01,,
1998-10-01,6.97,,
1998-10-02,7.17,,
1998-10-05,6.78,,
1998-10-06,6.66,,
1998-10-07,6.5,,
1998-10-08,6.5,,
1998-10-09,6.58,,
1998-10-12,6.61,,
1998-10-13,6.66,,
1998-10-14,6.76,,
1998-10-15,7.36,,
1998-10-16,7.45,,
1998-10-19,7.03,,
1998-10-20,7.19,,
1998-10-21,6.86,,
1998-10-22,6.57,,
1998-10-23,6.3,,
1998-10-26,6.46,,
1998-10-27,6.51,,
1998-10-28,6.46,,
1998-10-29,6.43,,
1998-10-30,6.54,,
1998-11-02,6.53,,
1998-11-03,6.6,,
1998-11-04,6.96,,
1998-11-05,6.96,,
1998-11-06,6.98,,
1998-11-09,6.93,,
1998-11-10,6.84,,
1998-11-11,6.77,,
1998-11-12,6.83,,
1998-11-13,6.76,,
1998-11-16,6.85,,
1998-11-17,6.9,,
1998-11-18,6.92,,
1998-11-19,7.08,,
1998-11-20,7.33,,
1998-11-23,7.23,,
1998-11-24,7.19,,
1998-11-25,7.15,,
1998-11-27,7.16,,
1998-11-30,6.95,,
1998-12-01,6.98,,
1998-12-02,6.99,,
1998-12-03,6.89,,
1998-12-04,6.9,,
1998-12-07,6.9,,
1998-12-08,6.86,,
1998-12-09,6.92,,
1998-12-10,7.01,,
1998-12-11,7.03,,
1998-12-14,6.93,,
1998-12-15,6.8,,
1998-12-16,6.8,,
1998-12-17,6.98,,
1998-12-18,6.97,,
1998-12-21,6.95,,
1998-12-22,6.89,,
1998-12-23,6.86,,
1998-12-24,6.85,,
1998-12-28,6.79,,
1998-12-29,6.91,,
1998-12-30,6.9,,
1998-12-31,6.92,,
1999-01-04,6.96,,
1999-01-05,6.93,,
1999-01-06,7.25,,
1999-01-07,7.19,,
1999-01-08,7.48,,
1999-01-11,7.38,,
1999-01-12,7.09,,
1999-01-13,6.95,,
1999-01-14,6.86,,
1999-01-15,6.81,,
1999-01-19,6.59,,
1999-01-20,6.42,,
1999-01-21,6.43,,
1999-01-22,6.67,,
1999-01-25,6.52,,
1999-01-26,6.65,,
1999-01-27,6.3,,
1999-01-28,6.07,,
1999-01-29,6.71,,
1999-02-01,6.51,,
1999-02-02,6.7,,
1999-02-03,6.81,,
1999-02-04,6.94,,
1999-02-05,7.05,,
1999-02-08,6.78,,
1999-02-09,6.81,,
1999-02-10,6.82,,
1999-02-11,6.96,,
1999-02-12,6.79,,
1999-02-16,6.84,,
1999-02-17,6.83,,
1999-02-18,6.68,,
1999-02-19,6.69,,
1999-02-22,6.8,,
1999-02-23,6.68,,
1999-02-24,6.66,,
1999-02-25,6.58,,
1999-02-26,6.54,,
1999-03-01,6.55,,
1999-03-02,6.41,,
1999-03-03,6.41,,
1999-03-04,6.56,,
1999-03-05,6.58,,
1999-03-08,6.35,,
1999-03-09,6.35,,
1999-03-10,6.3,,
1999-03-11,6.33,,
1999-03-12,6.32,,
1999-03-15,6.56,,
1999-03-16,6.55,,
1999-03-17,6.31,,
1999-03-18,6.49,,
1999-03-19,6.4,,
1999-03-22,6.25,,
1999-03-23,6.13,,
1999-03-24,6.08,,
1999-03-25,6.21,,
1999-03-26,6.25,,
1999-03-29,6.42,,
1999-03-30,6.46,,
1999-03-31,6.49,,
1999-04-01,6.51,,
1999-04-05,6.53,,
1999-04-06,6.45,,
1999-04-07,6.46,,
1999-04-08,6.47,,
1999-04-09,6.28,,
1999-04-12,6.3,,
1999-04-13,6.19,,
1999-04-14,6.58,,
1999-04-15,7.09,,
1999-04-16,7.26,,
1999-04-19,7.59,,
1999-04-20,7.46,,
1999-04-21,7.35,,
1999-04-22,7.2,,
1999-04-23,6.96,,
1999-04-26,7.22,,
1999-04-27,7.59,,
1999-04-28,8.13,,
1999-04-29,8.25,,
1999-04-30,8.21,,
1999-05-03,8.61,,
1999-05-04,8.91,,
1999-05-05,8.76,,
1999-05-06,8.56,,
1999-05-07,8.33,,
1999-05-10,8.23,,
1999-05-11,8.35,,
1999-05-12,8.33,,
1999-05-13,8.25,,
1999-05-14,8.13,,
1999-05-17,7.88,,
1999-05-18,8.03,,
1999-05-19,8.13,,
1999-05-20,8.27,,
1999-05-21,8.26,,
1999-05-24,8.27,,
1999-05-25,8.04,,
1999-05-26,7.95,,
1999-05-27,7.68,,
1999-05-28,7.82,,
1999-06-01,7.99,,
1999-06-02,7.92,,
1999-06-03,7.79,,
1999-06-04,8.04,,
1999-06-07,7.99,,
1999-06-08,7.99,,
1999-06-09,7.89,,
1999-06-10,7.93,,
1999-06-11,7.48,,
1999-06-14,7.84,,
1999-06-15,7.95,,
1999-06-16,7.61,,
1999-06-17,7.58,,
1999-06-18,7.63,,
1999-06-21,7.54,,
1999-06-22,7.57,,
1999-06-23,7.51,,
1999-06-24,7.43,,
1999-06-25,7.33,,
1999-06-28,7.76,,
1999-06-29,7.58,,
1999-06-30,7.56,,
1999-07-01,7.88,,
1999-07-02,8.18,,
1999-07-06,7.98,,
1999-07-07,7.83,,
1999-07-08,7.8,,
1999-07-09,7.75,,
1999-07-12,7.72,,
1999-07-13,7.84,,
1999-07-14,7.93,,
1999-07-15,7.77,,
1999-07-16,8.16,,
1999-07-19,8.53,,
1999-07-20,8.41,,
1999-07-21,8.32,,
1999-07-22,8.19,,
1999-07-23,8.3,,
1999-07-26,8.43,,
1999-07-27,8.33,,
1999-07-28,8.43,,
1999-07-29,8.3,,
1999-07-30,8.07,,
1999-08-02,8.24,,
1999-08-03,8.22,,
