date,LLY,LLY_EPS,PE Ratio
1987-03-31,11.44,0.19,60.21052631578947
1987-04-01,11.69,0.19,61.52631578947368
1987-04-02,11.97,0.19,63.0
1987-04-03,12.13,0.19,63.8421052631579
1987-04-06,12.38,0.19,65.15789473684211
1987-04-07,11.94,0.19,62.84210526315789
1987-04-08,12.0,0.19,63.1578947368421
1987-04-09,11.8,0.19,62.10526315789474
1987-04-10,11.63,0.19,61.21052631578948
1987-04-13,11.28,0.19,59.368421052631575
1987-04-14,11.09,0.19,58.368421052631575
1987-04-15,11.16,0.19,58.73684210526316
1987-04-16,11.31,0.19,59.526315789473685
1987-04-20,11.2,0.19,58.94736842105263
1987-04-21,11.55,0.19,60.78947368421053
1987-04-22,11.38,0.19,59.89473684210527
1987-04-23,11.09,0.19,58.368421052631575
1987-04-24,11.09,0.19,58.368421052631575
1987-04-27,10.97,0.19,57.73684210526316
1987-04-28,10.94,0.19,57.57894736842105
1987-04-29,11.13,0.19,58.578947368421055
1987-04-30,11.38,0.19,59.89473684210527
1987-05-01,11.5,0.19,60.526315789473685
1987-05-04,11.61,0.19,61.10526315789473
1987-05-05,12.17,0.19,64.05263157894737
1987-05-06,11.98,0.19,63.05263157894737
1987-05-07,11.81,0.19,62.15789473684211
1987-05-08,11.39,0.19,59.94736842105264
1987-05-11,10.83,0.19,57.0
1987-05-12,10.98,0.19,57.78947368421053
1987-05-13,11.19,0.19,58.89473684210526
1987-05-14,11.11,0.19,58.473684210526315
1987-05-15,10.81,0.19,56.89473684210527
1987-05-18,10.69,0.19,56.263157894736835
1987-05-19,10.42,0.19,54.84210526315789
1987-05-20,10.39,0.19,54.684210526315795
1987-05-21,10.42,0.19,54.84210526315789
1987-05-22,10.52,0.19,55.368421052631575
1987-05-26,10.86,0.19,57.1578947368421
1987-05-27,10.88,0.19,57.26315789473684
1987-05-28,10.92,0.19,57.473684210526315
1987-05-29,11.0,0.19,57.89473684210526
1987-06-01,11.16,0.19,58.73684210526316
1987-06-02,11.25,0.19,59.21052631578947
1987-06-03,11.55,0.19,60.78947368421053
1987-06-04,11.47,0.19,60.36842105263158
1987-06-05,11.16,0.19,58.73684210526316
1987-06-08,11.42,0.19,60.10526315789473
1987-06-09,11.5,0.19,60.526315789473685
1987-06-10,11.75,0.19,61.8421052631579
1987-06-11,11.64,0.19,61.26315789473684
1987-06-12,11.72,0.19,61.684210526315795
1987-06-15,11.66,0.19,61.36842105263158
1987-06-16,11.66,0.19,61.36842105263158
1987-06-17,11.56,0.19,60.8421052631579
1987-06-18,11.47,0.19,60.36842105263158
1987-06-19,11.53,0.19,60.68421052631579
1987-06-22,11.66,0.19,61.36842105263158
1987-06-23,11.67,0.19,61.421052631578945
1987-06-24,11.64,0.19,61.26315789473684
1987-06-25,11.56,0.19,60.8421052631579
1987-06-26,11.81,0.19,62.15789473684211
1987-06-29,11.91,0.19,62.68421052631579
1987-06-30,11.73,0.19,61.73684210526316
1987-07-01,11.67,0.19,61.421052631578945
1987-07-02,11.78,0.19,61.99999999999999
1987-07-06,11.88,0.19,62.526315789473685
1987-07-07,11.98,0.19,63.05263157894737
1987-07-08,11.86,0.19,62.421052631578945
1987-07-09,11.69,0.19,61.52631578947368
1987-07-10,11.64,0.19,61.26315789473684
1987-07-13,11.48,0.19,60.42105263157895
1987-07-14,11.41,0.19,60.05263157894737
1987-07-15,11.34,0.19,59.68421052631579
1987-07-16,11.61,0.19,61.10526315789473
1987-07-17,11.67,0.19,61.421052631578945
1987-07-20,11.64,0.19,61.26315789473684
1987-07-21,11.47,0.19,60.36842105263158
1987-07-22,11.38,0.19,59.89473684210527
1987-07-23,11.31,0.19,59.526315789473685
1987-07-24,11.48,0.19,60.42105263157895
1987-07-27,11.45,0.19,60.263157894736835
1987-07-28,11.67,0.19,61.421052631578945
1987-07-29,11.84,0.19,62.31578947368421
1987-07-30,11.97,0.19,63.0
1987-07-31,12.0,0.19,63.1578947368421
1987-08-03,11.67,0.19,61.421052631578945
1987-08-04,11.7,0.19,61.57894736842105
1987-08-05,11.75,0.19,61.8421052631579
1987-08-06,11.98,0.19,63.05263157894737
1987-08-07,12.27,0.19,64.57894736842105
1987-08-10,12.38,0.19,65.15789473684211
1987-08-11,12.75,0.19,67.10526315789474
1987-08-12,12.56,0.19,66.10526315789474
1987-08-13,12.72,0.19,66.94736842105263
1987-08-14,12.73,0.19,67.0
1987-08-17,12.8,0.19,67.36842105263158
1987-08-18,12.53,0.19,65.94736842105263
1987-08-19,12.42,0.19,65.36842105263158
1987-08-20,12.56,0.19,66.10526315789474
1987-08-21,12.58,0.19,66.21052631578948
1987-08-24,12.48,0.19,65.6842105263158
1987-08-25,12.72,0.19,66.94736842105263
1987-08-26,12.52,0.19,65.89473684210526
1987-08-27,12.3,0.19,64.73684210526316
1987-08-28,12.08,0.19,63.578947368421055
1987-08-31,12.28,0.19,64.63157894736841
1987-09-01,12.27,0.19,64.57894736842105
1987-09-02,11.98,0.19,63.05263157894737
1987-09-03,11.91,0.19,62.68421052631579
1987-09-04,11.67,0.19,61.421052631578945
1987-09-08,11.64,0.19,61.26315789473684
1987-09-09,11.52,0.19,60.63157894736842
1987-09-10,11.78,0.19,61.99999999999999
1987-09-11,13.03,0.19,68.57894736842105
1987-09-14,13.08,0.19,68.84210526315789
1987-09-15,12.64,0.19,66.52631578947368
1987-09-16,12.5,0.19,65.78947368421052
1987-09-17,12.55,0.19,66.05263157894737
1987-09-18,12.41,0.19,65.3157894736842
1987-09-21,11.88,0.19,62.526315789473685
1987-09-22,12.06,0.19,63.473684210526315
1987-09-23,12.08,0.19,63.578947368421055
1987-09-24,12.16,0.19,64.0
1987-09-25,12.11,0.19,63.73684210526316
1987-09-28,12.19,0.19,64.1578947368421
1987-09-29,12.09,0.19,63.63157894736842
1987-09-30,12.03,0.19,63.315789473684205
1987-10-01,12.28,0.19,64.63157894736841
1987-10-02,12.5,0.19,65.78947368421052
1987-10-05,12.61,0.19,66.36842105263158
1987-10-06,12.06,0.19,63.473684210526315
1987-10-07,12.0,0.19,63.1578947368421
1987-10-08,11.69,0.19,61.52631578947368
1987-10-09,11.67,0.19,61.421052631578945
1987-10-12,11.47,0.19,60.36842105263158
1987-10-13,11.69,0.19,61.52631578947368
1987-10-14,11.25,0.19,59.21052631578947
1987-10-15,10.7,0.19,56.315789473684205
1987-10-16,10.17,0.19,53.526315789473685
1987-10-19,7.75,0.19,40.78947368421053
1987-10-20,8.34,0.19,43.89473684210526
1987-10-21,8.94,0.19,47.05263157894736
1987-10-22,9.19,0.19,48.368421052631575
1987-10-23,8.86,0.19,46.63157894736842
1987-10-26,8.23,0.19,43.31578947368421
1987-10-27,8.5,0.19,44.73684210526316
1987-10-28,8.88,0.19,46.736842105263165
1987-10-29,9.48,0.19,49.89473684210527
1987-10-30,9.63,0.19,50.684210526315795
1987-11-02,9.69,0.19,51.0
1987-11-03,9.55,0.19,50.26315789473684
1987-11-04,9.28,0.19,48.84210526315789
1987-11-05,9.66,0.19,50.8421052631579
1987-11-06,9.42,0.19,49.578947368421055
1987-11-09,8.91,0.19,46.89473684210526
1987-11-10,8.56,0.19,45.05263157894737
1987-11-11,8.75,0.19,46.05263157894737
1987-11-12,9.03,0.19,47.52631578947368
1987-11-13,8.69,0.19,45.73684210526316
1987-11-16,8.88,0.19,46.736842105263165
1987-11-17,8.7,0.19,45.78947368421052
1987-11-18,8.81,0.19,46.36842105263158
1987-11-19,8.75,0.19,46.05263157894737
1987-11-20,8.66,0.19,45.578947368421055
1987-11-23,8.61,0.19,45.315789473684205
1987-11-24,8.86,0.19,46.63157894736842
1987-11-25,8.94,0.19,47.05263157894736
1987-11-27,8.75,0.19,46.05263157894737
1987-11-30,8.38,0.19,44.10526315789474
1987-12-01,8.47,0.19,44.578947368421055
1987-12-02,8.38,0.19,44.10526315789474
1987-12-03,8.02,0.19,42.21052631578947
1987-12-04,7.8,0.19,41.05263157894737
1987-12-07,8.23,0.19,43.31578947368421
1987-12-08,8.42,0.19,44.31578947368421
1987-12-09,8.72,0.19,45.89473684210527
1987-12-10,8.56,0.19,45.05263157894737
1987-12-11,8.56,0.19,45.05263157894737
1987-12-14,8.88,0.19,46.736842105263165
1987-12-15,9.0,0.19,47.368421052631575
1987-12-16,9.11,0.19,47.94736842105263
1987-12-17,8.97,0.19,47.21052631578948
1987-12-18,9.23,0.19,48.578947368421055
1987-12-21,9.53,0.19,50.1578947368421
1987-12-22,9.81,0.19,51.631578947368425
1987-12-23,9.86,0.19,51.89473684210526
1987-12-24,9.72,0.19,51.15789473684211
1987-12-28,9.53,0.19,50.1578947368421
1987-12-29,9.8,0.19,51.578947368421055
1987-12-30,9.8,0.19,51.578947368421055
1987-12-31,9.75,0.19,51.31578947368421
1988-01-04,9.97,0.19,52.473684210526315
1988-01-05,10.25,0.19,53.94736842105263
1988-01-06,10.23,0.19,53.8421052631579
1988-01-07,10.2,0.19,53.68421052631579
1988-01-08,9.75,0.19,51.31578947368421
1988-01-11,9.69,0.19,51.0
1988-01-12,9.59,0.19,50.473684210526315
1988-01-13,9.64,0.19,50.73684210526316
1988-01-14,9.59,0.19,50.473684210526315
1988-01-15,9.8,0.19,51.578947368421055
1988-01-18,9.7,0.19,51.05263157894736
1988-01-19,9.61,0.19,50.57894736842105
1988-01-20,9.42,0.19,49.578947368421055
1988-01-21,9.45,0.19,49.73684210526315
1988-01-22,9.56,0.19,50.31578947368421
1988-01-25,9.72,0.19,51.15789473684211
1988-01-26,9.63,0.19,50.684210526315795
1988-01-27,9.61,0.19,50.57894736842105
1988-01-28,9.63,0.19,50.684210526315795
1988-01-29,9.56,0.19,50.31578947368421
1988-02-01,9.44,0.19,49.68421052631579
1988-02-02,9.25,0.19,48.68421052631579
1988-02-03,9.02,0.19,47.473684210526315
1988-02-04,8.88,0.19,46.736842105263165
1988-02-05,9.02,0.19,47.473684210526315
1988-02-08,8.97,0.19,47.21052631578948
1988-02-09,9.13,0.19,48.05263157894737
1988-02-10,9.44,0.19,49.68421052631579
1988-02-11,9.58,0.19,50.421052631578945
1988-02-12,9.5,0.19,50.0
1988-02-16,9.63,0.19,50.684210526315795
1988-02-17,9.48,0.19,49.89473684210527
1988-02-18,9.47,0.19,49.8421052631579
1988-02-19,9.48,0.19,49.89473684210527
1988-02-22,9.7,0.19,51.05263157894736
1988-02-23,9.83,0.19,51.73684210526316
1988-02-24,9.92,0.19,52.21052631578947
1988-02-25,9.81,0.19,51.631578947368425
1988-02-26,9.73,0.19,51.21052631578947
1988-02-29,9.83,0.19,51.73684210526316
1988-03-01,9.84,0.19,51.78947368421053
1988-03-02,9.8,0.19,51.578947368421055
1988-03-03,9.73,0.19,51.21052631578947
1988-03-04,9.61,0.19,50.57894736842105
1988-03-07,9.53,0.19,50.1578947368421
1988-03-08,9.64,0.19,50.73684210526316
1988-03-09,9.78,0.19,51.473684210526315
1988-03-10,9.7,0.19,51.05263157894736
1988-03-11,9.83,0.19,51.73684210526316
1988-03-14,10.11,0.19,53.21052631578947
1988-03-15,10.09,0.19,53.10526315789473
1988-03-16,10.25,0.19,53.94736842105263
1988-03-17,10.42,0.19,54.84210526315789
1988-03-18,10.58,0.19,55.68421052631579
1988-03-21,10.67,0.19,56.1578947368421
1988-03-22,10.48,0.19,55.15789473684211
1988-03-23,10.69,0.19,56.263157894736835
1988-03-24,10.81,0.19,56.89473684210527
1988-03-25,10.72,0.19,56.42105263157895
1988-03-28,10.63,0.19,55.94736842105264
1988-03-29,10.69,0.19,56.263157894736835
1988-03-30,10.56,0.19,55.578947368421055
1988-03-31,10.5,0.19,55.26315789473684
1988-04-04,10.25,0.19,53.94736842105263
1988-04-05,10.2,0.19,53.68421052631579
1988-04-06,10.3,0.19,54.21052631578948
1988-04-07,10.28,0.19,54.10526315789473
1988-04-08,10.41,0.19,54.78947368421053
1988-04-11,10.36,0.19,54.52631578947368
1988-04-12,10.22,0.19,53.78947368421053
1988-04-13,10.09,0.19,53.10526315789473
1988-04-14,9.77,0.19,51.421052631578945
1988-04-15,9.73,0.19,51.21052631578947
1988-04-18,9.92,0.19,52.21052631578947
1988-04-19,9.94,0.19,52.315789473684205
1988-04-20,9.67,0.19,50.89473684210526
1988-04-21,9.69,0.19,51.0
1988-04-22,9.78,0.19,51.473684210526315
1988-04-25,9.97,0.19,52.473684210526315
1988-04-26,10.13,0.19,53.31578947368421
1988-04-27,10.2,0.19,53.68421052631579
1988-04-28,10.11,0.19,53.21052631578947
1988-04-29,10.0,0.19,52.63157894736842
1988-05-02,9.98,0.19,52.526315789473685
1988-05-03,9.97,0.19,52.473684210526315
1988-05-04,9.92,0.19,52.21052631578947
1988-05-05,10.0,0.19,52.63157894736842
1988-05-06,9.88,0.19,52.0
1988-05-09,9.66,0.19,50.8421052631579
1988-05-10,9.63,0.19,50.684210526315795
1988-05-11,9.31,0.19,49.0
1988-05-12,9.36,0.19,49.263157894736835
1988-05-13,9.41,0.19,49.526315789473685
1988-05-16,9.44,0.19,49.68421052631579
1988-05-17,9.31,0.19,49.0
1988-05-18,9.03,0.19,47.52631578947368
1988-05-19,9.11,0.19,47.94736842105263
1988-05-20,9.27,0.19,48.78947368421052
1988-05-23,9.28,0.19,48.84210526315789
1988-05-24,9.38,0.19,49.36842105263158
1988-05-25,9.48,0.19,49.89473684210527
1988-05-26,9.66,0.19,50.8421052631579
1988-05-27,9.73,0.19,51.21052631578947
1988-05-31,9.98,0.19,52.526315789473685
1988-06-01,10.19,0.19,53.63157894736842
1988-06-02,10.3,0.19,54.21052631578948
1988-06-03,10.41,0.19,54.78947368421053
1988-06-06,10.41,0.19,54.78947368421053
1988-06-07,10.27,0.19,54.05263157894736
1988-06-08,10.48,0.19,55.15789473684211
1988-06-09,10.52,0.19,55.368421052631575
1988-06-10,10.53,0.19,55.421052631578945
1988-06-13,10.47,0.19,55.10526315789474
1988-06-14,10.58,0.19,55.68421052631579
1988-06-15,10.63,0.19,55.94736842105264
1988-06-16,10.44,0.19,54.94736842105263
1988-06-17,10.31,0.19,54.26315789473684
1988-06-20,10.17,0.19,53.526315789473685
1988-06-21,10.19,0.19,53.63157894736842
1988-06-22,10.55,0.19,55.526315789473685
1988-06-23,10.45,0.19,54.99999999999999
1988-06-24,10.47,0.19,55.10526315789474
1988-06-27,10.36,0.19,54.52631578947368
1988-06-28,10.34,0.19,54.421052631578945
1988-06-29,10.22,0.19,53.78947368421053
1988-06-30,10.47,0.19,55.10526315789474
1988-07-01,10.56,0.19,55.578947368421055
1988-07-05,10.63,0.19,55.94736842105264
1988-07-06,10.63,0.19,55.94736842105264
1988-07-07,10.53,0.19,55.421052631578945
1988-07-08,10.47,0.19,55.10526315789474
1988-07-11,10.52,0.19,55.368421052631575
1988-07-12,10.44,0.19,54.94736842105263
1988-07-13,10.48,0.19,55.15789473684211
1988-07-14,10.55,0.19,55.526315789473685
1988-07-15,10.61,0.19,55.84210526315789
1988-07-18,10.56,0.19,55.578947368421055
1988-07-19,10.47,0.19,55.10526315789474
1988-07-20,10.41,0.19,54.78947368421053
1988-07-21,10.27,0.19,54.05263157894736
1988-07-22,10.19,0.19,53.63157894736842
1988-07-25,10.16,0.19,53.473684210526315
1988-07-26,10.13,0.19,53.31578947368421
1988-07-27,10.06,0.19,52.94736842105263
1988-07-28,10.16,0.19,53.473684210526315
1988-07-29,10.47,0.19,55.10526315789474
1988-08-01,10.53,0.19,55.421052631578945
1988-08-02,10.5,0.19,55.26315789473684
1988-08-03,10.69,0.19,56.263157894736835
1988-08-04,10.5,0.19,55.26315789473684
1988-08-05,10.53,0.19,55.421052631578945
1988-08-08,10.5,0.19,55.26315789473684
1988-08-09,10.42,0.19,54.84210526315789
1988-08-10,10.23,0.19,53.8421052631579
1988-08-11,10.17,0.19,53.526315789473685
1988-08-12,10.08,0.19,53.05263157894737
1988-08-15,10.13,0.19,53.31578947368421
1988-08-16,10.31,0.19,54.26315789473684
1988-08-17,10.41,0.19,54.78947368421053
1988-08-18,10.58,0.19,55.68421052631579
1988-08-19,10.56,0.19,55.578947368421055
1988-08-22,10.41,0.19,54.78947368421053
1988-08-23,10.5,0.19,55.26315789473684
1988-08-24,10.5,0.19,55.26315789473684
1988-08-25,10.39,0.19,54.684210526315795
1988-08-26,10.45,0.19,54.99999999999999
1988-08-29,10.59,0.19,55.73684210526316
1988-08-30,10.56,0.19,55.578947368421055
1988-08-31,10.42,0.19,54.84210526315789
1988-09-01,10.27,0.19,54.05263157894736
1988-09-02,10.5,0.19,55.26315789473684
1988-09-06,10.69,0.19,56.263157894736835
1988-09-07,10.8,0.19,56.8421052631579
1988-09-08,10.78,0.19,56.73684210526315
1988-09-09,10.88,0.19,57.26315789473684
1988-09-12,10.81,0.19,56.89473684210527
1988-09-13,10.78,0.19,56.73684210526315
1988-09-14,10.91,0.19,57.421052631578945
1988-09-15,10.78,0.19,56.73684210526315
1988-09-16,10.95,0.19,57.63157894736842
1988-09-19,10.88,0.19,57.26315789473684
1988-09-20,10.86,0.19,57.1578947368421
1988-09-21,11.13,0.19,58.578947368421055
1988-09-22,11.16,0.19,58.73684210526316
1988-09-23,11.19,0.19,58.89473684210526
1988-09-26,11.11,0.19,58.473684210526315
1988-09-27,10.94,0.19,57.57894736842105
1988-09-28,10.98,0.19,57.78947368421053
1988-09-29,11.14,0.19,58.631578947368425
1988-09-30,11.0,0.19,57.89473684210526
1988-10-03,10.94,0.19,57.57894736842105
1988-10-04,10.88,0.19,57.26315789473684
1988-10-05,11.0,0.19,57.89473684210526
1988-10-06,11.13,0.19,58.578947368421055
1988-10-07,11.28,0.19,59.368421052631575
1988-10-10,11.45,0.19,60.263157894736835
1988-10-11,11.44,0.19,60.21052631578947
1988-10-12,11.25,0.19,59.21052631578947
1988-10-13,11.34,0.19,59.68421052631579
1988-10-14,11.42,0.19,60.10526315789473
1988-10-17,11.33,0.19,59.63157894736842
1988-10-18,11.22,0.19,59.05263157894737
1988-10-19,11.11,0.19,58.473684210526315
1988-10-20,11.17,0.19,58.78947368421053
1988-10-21,11.23,0.19,59.10526315789474
1988-10-24,11.17,0.19,58.78947368421053
1988-10-25,11.27,0.19,59.315789473684205
1988-10-26,11.28,0.19,59.368421052631575
1988-10-27,11.19,0.19,58.89473684210526
1988-10-28,11.19,0.19,58.89473684210526
1988-10-31,11.2,0.19,58.94736842105263
1988-11-01,11.02,0.19,58.0
1988-11-02,11.13,0.19,58.578947368421055
1988-11-03,11.2,0.19,58.94736842105263
1988-11-04,11.13,0.19,58.578947368421055
1988-11-07,11.03,0.19,58.05263157894736
1988-11-08,10.89,0.19,57.31578947368421
1988-11-09,10.75,0.19,56.578947368421055
1988-11-10,10.8,0.19,56.8421052631579
1988-11-11,10.66,0.19,56.10526315789474
1988-11-14,10.7,0.19,56.315789473684205
1988-11-15,10.75,0.19,56.578947368421055
1988-11-16,10.63,0.19,55.94736842105264
1988-11-17,10.8,0.19,56.8421052631579
1988-11-18,11.0,0.19,57.89473684210526
1988-11-21,10.94,0.19,57.57894736842105
1988-11-22,10.89,0.19,57.31578947368421
1988-11-23,11.06,0.19,58.21052631578947
1988-11-25,10.94,0.19,57.57894736842105
1988-11-28,10.92,0.19,57.473684210526315
1988-11-29,10.94,0.19,57.57894736842105
1988-11-30,11.02,0.19,58.0
1988-12-01,10.95,0.19,57.63157894736842
1988-12-02,11.0,0.19,57.89473684210526
1988-12-05,11.03,0.19,58.05263157894736
1988-12-06,11.25,0.19,59.21052631578947
1988-12-07,11.25,0.19,59.21052631578947
1988-12-08,11.08,0.19,58.31578947368421
1988-12-09,11.03,0.19,58.05263157894736
1988-12-12,10.98,0.19,57.78947368421053
1988-12-13,11.11,0.19,58.473684210526315
1988-12-14,11.13,0.19,58.578947368421055
1988-12-15,11.05,0.19,58.15789473684211
1988-12-16,11.14,0.19,58.631578947368425
1988-12-19,11.22,0.19,59.05263157894737
1988-12-20,11.0,0.19,57.89473684210526
1988-12-21,11.03,0.19,58.05263157894736
1988-12-22,10.98,0.19,57.78947368421053
1988-12-23,11.0,0.19,57.89473684210526
1988-12-27,10.89,0.19,57.31578947368421
1988-12-28,10.8,0.19,56.8421052631579
1988-12-29,10.83,0.19,57.0
1988-12-30,10.69,0.19,56.263157894736835
1989-01-03,10.7,0.19,56.315789473684205
1989-01-04,10.84,0.19,57.05263157894737
1989-01-05,10.88,0.19,57.26315789473684
1989-01-06,10.88,0.19,57.26315789473684
1989-01-09,10.83,0.19,57.0
1989-01-10,10.8,0.19,56.8421052631579
1989-01-11,10.81,0.19,56.89473684210527
1989-01-12,10.92,0.19,57.473684210526315
1989-01-13,10.97,0.19,57.73684210526316
1989-01-16,11.02,0.19,58.0
1989-01-17,10.92,0.19,57.473684210526315
1989-01-18,10.92,0.19,57.473684210526315
1989-01-19,10.92,0.19,57.473684210526315
1989-01-20,10.98,0.19,57.78947368421053
1989-01-23,10.88,0.19,57.26315789473684
1989-01-24,11.06,0.19,58.21052631578947
1989-01-25,11.03,0.19,58.05263157894736
1989-01-26,11.22,0.19,59.05263157894737
1989-01-27,11.34,0.19,59.68421052631579
1989-01-30,11.5,0.19,60.526315789473685
1989-01-31,11.73,0.19,61.73684210526316
1989-02-01,11.66,0.19,61.36842105263158
1989-02-02,11.56,0.19,60.8421052631579
1989-02-03,11.94,0.19,62.84210526315789
1989-02-06,11.86,0.19,62.421052631578945
1989-02-07,12.36,0.19,65.05263157894737
1989-02-08,12.13,0.19,63.8421052631579
1989-02-09,11.86,0.19,62.421052631578945
1989-02-10,11.66,0.19,61.36842105263158
1989-02-13,11.67,0.19,61.421052631578945
1989-02-14,11.7,0.19,61.57894736842105
1989-02-15,11.56,0.19,60.8421052631579
1989-02-16,11.66,0.19,61.36842105263158
1989-02-17,11.84,0.19,62.31578947368421
1989-02-21,11.98,0.19,63.05263157894737
1989-02-22,11.75,0.19,61.8421052631579
1989-02-23,11.73,0.19,61.73684210526316
1989-02-24,11.55,0.19,60.78947368421053
1989-02-27,11.52,0.19,60.63157894736842
1989-02-28,11.69,0.19,61.52631578947368
1989-03-01,11.84,0.19,62.31578947368421
1989-03-02,12.09,0.19,63.63157894736842
1989-03-03,12.08,0.19,63.578947368421055
1989-03-06,12.22,0.19,64.31578947368422
1989-03-07,12.3,0.19,64.73684210526316
1989-03-08,12.48,0.19,65.6842105263158
1989-03-09,12.47,0.19,65.63157894736842
1989-03-10,12.38,0.19,65.15789473684211
1989-03-13,12.72,0.19,66.94736842105263
1989-03-14,12.61,0.19,66.36842105263158
1989-03-15,12.59,0.19,66.26315789473684
1989-03-16,12.88,0.19,67.78947368421053
1989-03-17,12.63,0.19,66.47368421052632
1989-03-20,12.42,0.19,65.36842105263158
1989-03-21,12.47,0.19,65.63157894736842
1989-03-22,12.63,0.19,66.47368421052632
1989-03-23,12.63,0.19,66.47368421052632
1989-03-27,12.69,0.19,66.78947368421052
1989-03-28,12.83,0.19,67.52631578947368
1989-03-29,12.78,0.19,67.26315789473684
1989-03-30,12.77,0.19,67.21052631578947
1989-03-31,12.86,0.19,67.68421052631578
1989-04-03,12.7,0.19,66.84210526315789
1989-04-04,12.69,0.19,66.78947368421052
1989-04-05,12.75,0.19,67.10526315789474
1989-04-06,12.86,0.19,67.68421052631578
1989-04-07,12.97,0.19,68.26315789473685
1989-04-10,13.09,0.19,68.89473684210526
1989-04-11,13.2,0.19,69.47368421052632
1989-04-12,13.2,0.19,69.47368421052632
1989-04-13,12.94,0.19,68.10526315789474
1989-04-14,13.16,0.19,69.26315789473684
1989-04-17,13.23,0.19,69.63157894736842
1989-04-18,13.22,0.19,69.57894736842105
1989-04-19,13.17,0.19,69.3157894736842
1989-04-20,13.19,0.19,69.42105263157895
1989-04-21,13.22,0.19,69.57894736842105
1989-04-24,13.38,0.19,70.42105263157895
1989-04-25,13.69,0.19,72.05263157894737
1989-04-26,13.56,0.19,71.36842105263158
1989-04-27,13.63,0.19,71.73684210526316
1989-04-28,13.5,0.19,71.05263157894737
1989-05-01,13.56,0.19,71.36842105263158
1989-05-02,13.31,0.19,70.05263157894737
1989-05-03,13.5,0.19,71.05263157894737
1989-05-04,13.53,0.19,71.21052631578947
1989-05-05,13.53,0.19,71.21052631578947
1989-05-08,13.44,0.19,70.73684210526315
1989-05-09,13.16,0.19,69.26315789473684
1989-05-10,13.5,0.19,71.05263157894737
1989-05-11,13.66,0.19,71.89473684210526
1989-05-12,14.28,0.19,75.1578947368421
1989-05-15,14.63,0.19,77.0
1989-05-16,14.41,0.19,75.84210526315789
1989-05-17,14.44,0.19,76.0
1989-05-18,14.31,0.19,75.3157894736842
1989-05-19,14.38,0.19,75.6842105263158
