date,NOC,NOC_EPS,PE Ratio
2009-01-05,44.54,3.72,11.973118279569892
2009-01-06,43.81,3.72,11.776881720430108
2009-01-07,42.61,3.72,11.454301075268816
2009-01-08,43.59,3.72,11.717741935483872
2009-01-09,42.81,3.72,11.508064516129032
2009-01-12,42.93,3.72,11.54032258064516
2009-01-13,42.75,3.72,11.491935483870968
2009-01-14,42.2,3.72,11.344086021505376
2009-01-15,42.24,3.72,11.35483870967742
2009-01-16,43.94,3.72,11.811827956989246
2009-01-20,42.43,3.72,11.405913978494622
2009-01-21,43.35,3.72,11.653225806451612
2009-01-22,43.44,3.72,11.677419354838708
2009-01-23,42.56,3.72,11.440860215053764
2009-01-26,43.65,3.72,11.733870967741934
2009-01-27,44.2,3.72,11.881720430107528
2009-01-28,44.92,3.72,12.0752688172043
2009-01-29,43.77,3.72,11.766129032258064
2009-01-30,43.48,3.72,11.688172043010752
2009-02-02,42.11,3.72,11.319892473118278
2009-02-03,43.89,3.72,11.798387096774194
2009-02-04,43.29,3.72,11.637096774193548
2009-02-05,43.3,3.72,11.639784946236558
2009-02-06,41.72,3.72,11.21505376344086
2009-02-09,41.92,3.72,11.268817204301076
2009-02-10,40.24,-3.83,-10.506527415143603
2009-02-11,40.71,-3.83,-10.629242819843341
2009-02-12,41.89,-3.83,-10.93733681462141
2009-02-13,42.64,-3.83,-11.133159268929504
2009-02-17,40.65,-3.83,-10.613577023498694
2009-02-18,41.1,-3.83,-10.731070496083552
2009-02-19,41.07,-3.83,-10.723237597911227
2009-02-20,40.14,-3.83,-10.48041775456919
2009-02-23,38.21,-3.83,-9.976501305483028
2009-02-24,38.92,-3.83,-10.161879895561357
2009-02-25,37.03,-3.83,-9.66840731070496
2009-02-26,35.62,-3.83,-9.300261096605743
2009-02-27,33.75,-3.83,-8.81201044386423
2009-03-02,32.03,-3.83,-8.362924281984334
2009-03-03,31.83,-3.83,-8.310704960835508
2009-03-04,32.82,-3.83,-8.569190600522193
2009-03-05,31.61,-3.83,-8.2532637075718
2009-03-06,31.21,-3.83,-8.148825065274151
2009-03-09,31.04,-3.83,-8.10443864229765
2009-03-10,32.2,-3.83,-8.407310704960835
2009-03-11,31.55,-3.83,-8.237597911227153
2009-03-12,32.93,-3.83,-8.597911227154047
2009-03-13,33.04,-3.83,-8.6266318537859
2009-03-16,34.56,-3.83,-9.023498694516972
2009-03-17,34.69,-3.83,-9.057441253263708
2009-03-18,35.07,-3.83,-9.156657963446476
2009-03-19,35.06,-3.83,-9.154046997389035
2009-03-20,34.62,-3.83,-9.039164490861618
2009-03-23,36.94,-3.83,-9.644908616187989
2009-03-24,38.15,-3.83,-9.96083550913838
2009-03-25,39.26,-3.83,-10.25065274151436
2009-03-26,41.32,-3.83,-10.788511749347258
2009-03-27,40.68,-3.83,-10.621409921671018
2009-03-30,39.29,-3.83,-10.258485639686684
2009-03-31,39.43,-3.83,-10.295039164490861
2009-04-01,40.31,-3.83,-10.524804177545692
2009-04-02,41.25,-3.83,-10.77023498694517
2009-04-03,39.74,-3.83,-10.37597911227154
2009-04-06,43.31,-3.83,-11.308093994778067
2009-04-07,41.42,-3.83,-10.81462140992167
2009-04-08,40.71,-3.83,-10.629242819843341
2009-04-09,40.42,-3.83,-10.553524804177545
2009-04-13,40.67,-3.83,-10.618798955613578
2009-04-14,40.61,-3.83,-10.603133159268928
2009-04-15,41.2,-3.83,-10.757180156657965
2009-04-16,42.64,-3.83,-11.133159268929504
2009-04-17,43.2,-3.83,-11.279373368146215
2009-04-20,42.46,-3.83,-11.086161879895561
2009-04-21,43.26,-3.83,-11.295039164490861
2009-04-22,43.17,1.19,36.27731092436975
2009-04-23,44.15,1.19,37.10084033613445
2009-04-24,44.15,1.19,37.10084033613445
2009-04-27,44.08,1.19,37.04201680672269
2009-04-28,43.61,1.19,36.64705882352941
2009-04-29,43.94,1.19,36.924369747899156
2009-04-30,43.68,1.19,36.70588235294118
2009-05-01,44.58,1.19,37.46218487394958
2009-05-04,45.16,1.19,37.94957983193277
2009-05-05,45.13,1.19,37.92436974789916
2009-05-06,45.36,1.19,38.11764705882353
2009-05-07,44.13,1.19,37.084033613445385
2009-05-08,45.66,1.19,38.36974789915966
2009-05-11,44.53,1.19,37.420168067226896
2009-05-12,44.63,1.19,37.504201680672274
2009-05-13,43.71,1.19,36.73109243697479
2009-05-14,44.12,1.19,37.07563025210084
2009-05-15,43.45,1.19,36.51260504201681
2009-05-18,43.1,1.19,36.21848739495799
2009-05-19,43.63,1.19,36.66386554621849
2009-05-20,44.43,1.19,37.33613445378151
2009-05-21,43.49,1.19,36.54621848739496
2009-05-22,43.4,1.19,36.470588235294116
2009-05-26,44.27,1.19,37.201680672268914
2009-05-27,43.36,1.19,36.436974789915965
2009-05-28,43.33,1.19,36.411764705882355
2009-05-29,43.02,1.19,36.15126050420169
2009-06-01,43.88,1.19,36.87394957983194
2009-06-02,43.62,1.19,36.65546218487395
2009-06-03,42.98,1.19,36.11764705882353
2009-06-04,43.53,1.19,36.57983193277311
2009-06-05,43.71,1.19,36.73109243697479
2009-06-08,44.0,1.19,36.97478991596639
2009-06-09,43.68,1.19,36.70588235294118
2009-06-10,43.28,1.19,36.36974789915967
2009-06-11,43.52,1.19,36.57142857142858
2009-06-12,44.02,1.19,36.991596638655466
2009-06-15,43.13,1.19,36.2436974789916
2009-06-16,42.33,1.19,35.57142857142857
2009-06-17,42.56,1.19,35.76470588235294
2009-06-18,42.8,1.19,35.96638655462185
2009-06-19,42.56,1.19,35.76470588235294
2009-06-22,42.14,1.19,35.411764705882355
2009-06-23,40.89,1.19,34.36134453781513
2009-06-24,40.56,1.19,34.084033613445385
2009-06-25,41.9,1.19,35.21008403361345
2009-06-26,41.52,1.19,34.89075630252101
2009-06-29,42.14,1.19,35.411764705882355
2009-06-30,41.27,1.19,34.680672268907564
2009-07-01,41.64,1.19,34.991596638655466
2009-07-02,40.15,1.19,33.739495798319325
2009-07-06,40.49,1.19,34.02521008403362
2009-07-07,39.06,1.19,32.82352941176471
2009-07-08,39.4,1.19,33.109243697478995
2009-07-09,39.18,1.19,32.92436974789916
2009-07-10,39.09,1.19,32.84873949579833
2009-07-13,39.99,1.19,33.60504201680673
2009-07-14,40.86,1.19,34.33613445378151
2009-07-15,41.58,1.19,34.94117647058823
2009-07-16,42.55,1.19,35.7563025210084
2009-07-17,42.41,1.19,35.63865546218487
2009-07-20,43.0,1.19,36.134453781512605
2009-07-21,42.56,1.19,35.76470588235294
2009-07-22,42.58,1.19,35.78151260504202
2009-07-23,41.8,2.41,17.34439834024896
2009-07-24,39.65,2.41,16.452282157676347
2009-07-27,39.22,2.41,16.273858921161825
2009-07-28,39.61,2.41,16.435684647302903
2009-07-29,40.62,2.41,16.854771784232362
2009-07-30,41.06,2.41,17.03734439834025
2009-07-31,40.28,2.41,16.713692946058092
2009-08-03,41.64,2.41,17.278008298755186
2009-08-04,42.25,2.41,17.531120331950206
2009-08-05,42.18,2.41,17.50207468879668
2009-08-06,42.46,2.41,17.618257261410786
2009-08-07,43.51,2.41,18.053941908713693
2009-08-10,43.0,2.41,17.842323651452283
2009-08-11,42.13,2.41,17.481327800829874
2009-08-12,43.4,2.41,18.008298755186722
2009-08-13,43.3,2.41,17.96680497925311
2009-08-14,42.8,2.41,17.75933609958506
2009-08-17,42.25,2.41,17.531120331950206
2009-08-18,42.73,2.41,17.730290456431533
2009-08-19,43.26,2.41,17.950207468879665
2009-08-20,43.1,2.41,17.883817427385893
2009-08-21,45.14,2.41,18.730290456431533
2009-08-24,44.78,2.41,18.580912863070537
2009-08-25,44.6,2.41,18.50622406639004
2009-08-26,44.18,2.41,18.33195020746888
2009-08-27,44.57,2.41,18.493775933609957
2009-08-28,44.15,2.41,18.319502074688796
2009-08-31,44.1,2.41,18.29875518672199
2009-09-01,44.1,2.41,18.29875518672199
2009-09-02,43.29,2.41,17.96265560165975
2009-09-03,43.31,2.41,17.970954356846473
2009-09-04,43.99,2.41,18.25311203319502
2009-09-08,43.99,2.41,18.25311203319502
2009-09-09,43.92,2.41,18.224066390041493
2009-09-10,44.07,2.41,18.286307053941908
2009-09-11,44.27,2.41,18.369294605809127
2009-09-14,44.52,2.41,18.473029045643155
2009-09-15,44.73,2.41,18.560165975103732
2009-09-16,45.04,2.41,18.688796680497923
2009-09-17,45.74,2.41,18.979253112033195
2009-09-18,46.82,2.41,19.42738589211618
2009-09-21,46.33,2.41,19.224066390041493
2009-09-22,46.36,2.41,19.236514522821576
2009-09-23,46.58,2.41,19.327800829875518
2009-09-24,46.11,2.41,19.13278008298755
2009-09-25,46.08,2.41,19.12033195020747
2009-09-28,46.8,2.41,19.41908713692946
2009-09-29,47.66,2.41,19.775933609958503
2009-09-30,46.76,2.41,19.402489626556015
2009-10-01,45.25,2.41,18.775933609958503
2009-10-02,45.34,2.41,18.813278008298756
2009-10-05,45.6,2.41,18.92116182572614
2009-10-06,46.01,2.41,19.09128630705394
2009-10-07,45.56,2.41,18.904564315352697
2009-10-08,45.69,2.41,18.958506224066387
2009-10-09,46.3,2.41,19.21161825726141
2009-10-12,46.15,2.41,19.149377593360995
2009-10-13,45.97,2.41,19.074688796680498
2009-10-14,46.21,2.41,19.17427385892116
2009-10-15,46.12,2.41,19.136929460580912
2009-10-16,45.9,2.41,19.04564315352697
2009-10-19,46.25,2.41,19.190871369294605
2009-10-20,44.99,2.41,18.66804979253112
2009-10-21,44.8,3.94,11.370558375634516
2009-10-22,45.17,3.94,11.464467005076143
2009-10-23,44.87,3.94,11.388324873096446
2009-10-26,45.75,3.94,11.611675126903554
2009-10-27,45.99,3.94,11.67258883248731
2009-10-28,45.53,3.94,11.555837563451776
2009-10-29,45.7,3.94,11.598984771573605
2009-10-30,45.29,3.94,11.49492385786802
2009-11-02,45.67,3.94,11.591370558375635
2009-11-03,45.28,3.94,11.49238578680203
2009-11-04,45.61,3.94,11.576142131979696
2009-11-05,46.76,3.94,11.868020304568528
2009-11-06,47.32,3.94,12.01015228426396
2009-11-09,48.73,3.94,12.368020304568526
2009-11-10,48.75,3.94,12.373096446700508
2009-11-11,49.53,3.94,12.571065989847716
2009-11-12,49.34,3.94,12.52284263959391
2009-11-13,49.94,3.94,12.675126903553299
2009-11-16,50.61,3.94,12.845177664974619
2009-11-17,50.62,3.94,12.847715736040609
2009-11-18,50.16,3.94,12.730964467005075
2009-11-19,49.24,3.94,12.49746192893401
2009-11-20,49.69,3.94,12.611675126903553
2009-11-23,50.64,3.94,12.852791878172589
2009-11-24,50.55,3.94,12.82994923857868
2009-11-25,50.51,3.94,12.81979695431472
2009-11-27,49.69,3.94,12.611675126903553
2009-11-30,49.51,3.94,12.565989847715736
2009-12-01,49.93,3.94,12.67258883248731
2009-12-02,49.94,3.94,12.675126903553299
2009-12-03,49.61,3.94,12.591370558375635
2009-12-04,50.5,3.94,12.817258883248732
2009-12-07,50.69,3.94,12.865482233502538
2009-12-08,49.7,3.94,12.614213197969544
2009-12-09,49.15,3.94,12.474619289340101
2009-12-10,49.5,3.94,12.563451776649746
2009-12-11,49.84,3.94,12.649746192893401
2009-12-14,51.17,3.94,12.987309644670052
2009-12-15,50.42,3.94,12.796954314720812
2009-12-16,50.26,3.94,12.756345177664974
2009-12-17,50.06,3.94,12.70558375634518
2009-12-18,50.34,3.94,12.776649746192895
2009-12-21,50.79,3.94,12.890862944162437
2009-12-22,50.7,3.94,12.868020304568528
2009-12-23,50.48,3.94,12.81218274111675
2009-12-24,50.63,3.94,12.8502538071066
2009-12-28,51.35,3.94,13.032994923857869
2009-12-29,51.35,3.94,13.032994923857869
2009-12-30,51.35,3.94,13.032994923857869
2009-12-31,50.46,3.94,12.807106598984772
2010-01-04,51.36,3.94,13.035532994923859
2010-01-05,51.45,3.94,13.058375634517768
2010-01-06,51.65,3.94,13.109137055837563
2010-01-07,52.19,3.94,13.246192893401014
2010-01-08,51.9,3.94,13.172588832487309
2010-01-11,51.95,3.94,13.18527918781726
2010-01-12,52.01,3.94,13.200507614213198
2010-01-13,53.57,3.94,13.596446700507615
2010-01-14,53.58,3.94,13.598984771573603
2010-01-15,52.96,3.94,13.441624365482234
2010-01-19,53.25,3.94,13.51522842639594
2010-01-20,52.67,3.94,13.368020304568528
2010-01-21,51.21,3.94,12.99746192893401
2010-01-22,50.26,3.94,12.756345177664974
2010-01-25,50.32,3.94,12.771573604060913
2010-01-26,50.62,3.94,12.847715736040609
2010-01-27,51.26,3.94,13.01015228426396
2010-01-28,51.17,3.94,12.987309644670052
2010-01-29,51.14,3.94,12.97969543147208
2010-02-01,52.33,3.94,13.281725888324873
2010-02-02,52.57,3.94,13.342639593908629
2010-02-03,52.86,3.94,13.416243654822335
2010-02-04,52.31,3.94,13.276649746192895
2010-02-05,52.1,3.94,13.223350253807107
2010-02-08,52.38,3.94,13.294416243654823
2010-02-09,53.8,4.93,10.912778904665315
2010-02-10,52.89,4.93,10.728194726166329
2010-02-11,53.68,4.93,10.88843813387424
2010-02-12,53.21,4.93,10.793103448275863
2010-02-16,53.81,4.93,10.914807302231239
2010-02-17,54.16,4.93,10.985801217038539
2010-02-18,55.57,4.93,11.271805273833673
2010-02-19,55.3,4.93,11.217038539553753
2010-02-22,55.72,4.93,11.302231237322516
2010-02-23,55.33,4.93,11.223123732251521
2010-02-24,55.74,4.93,11.306288032454361
2010-02-25,55.22,4.93,11.20081135902637
2010-02-26,55.35,4.93,11.227180527383368
2010-03-01,56.93,4.93,11.547667342799189
2010-03-02,56.84,4.93,11.529411764705884
2010-03-03,56.31,4.93,11.42190669371197
2010-03-04,56.99,4.93,11.559837728194728
2010-03-05,58.02,4.93,11.768762677484789
2010-03-08,57.97,4.93,11.758620689655173
2010-03-09,57.82,4.93,11.728194726166329
2010-03-10,58.32,4.93,11.829614604462476
2010-03-11,58.5,4.93,11.866125760649087
2010-03-12,57.82,4.93,11.728194726166329
2010-03-15,58.1,4.93,11.784989858012171
2010-03-16,58.39,4.93,11.843813387423936
2010-03-17,58.64,4.93,11.894523326572008
2010-03-18,58.77,4.93,11.920892494929008
2010-03-19,59.22,4.93,12.012170385395539
2010-03-22,58.67,4.93,11.900608519269777
2010-03-23,58.9,4.93,11.947261663286005
2010-03-24,58.67,4.93,11.900608519269777
2010-03-25,58.71,4.93,11.90872210953347
2010-03-26,59.21,4.93,12.010141987829616
2010-03-29,59.43,4.93,12.05476673427992
2010-03-30,59.38,4.93,12.044624746450305
2010-03-31,59.24,4.93,12.016227180527384
2010-04-01,59.86,4.93,12.141987829614605
2010-04-05,60.01,4.93,12.172413793103448
2010-04-06,59.39,4.93,12.046653144016227
2010-04-07,58.93,4.93,11.953346855983774
2010-04-08,58.82,4.93,11.931034482758621
2010-04-09,59.77,4.93,12.1237322515213
2010-04-12,59.83,4.93,12.135902636916835
2010-04-13,60.21,4.93,12.212981744421908
2010-04-14,60.4,4.93,12.251521298174442
2010-04-15,60.37,4.93,12.245436105476674
2010-04-16,59.6,4.93,12.08924949290061
2010-04-19,60.01,4.93,12.172413793103448
2010-04-20,60.92,4.93,12.356997971602436
2010-04-21,61.77,4.93,12.529411764705884
2010-04-22,62.33,4.93,12.643002028397566
2010-04-23,62.33,4.93,12.643002028397566
2010-04-26,62.28,4.93,12.632860040567952
2010-04-27,60.7,4.93,12.31237322515213
2010-04-28,62.04,1.53,40.549019607843135
2010-04-29,62.68,1.53,40.967320261437905
2010-04-30,61.28,1.53,40.052287581699346
2010-05-03,62.56,1.53,40.88888888888889
2010-05-04,60.23,1.53,39.36601307189542
2010-05-05,60.43,1.53,39.49673202614379
2010-05-06,58.34,1.53,38.130718954248366
2010-05-07,56.78,1.53,37.111111111111114
2010-05-10,58.62,1.53,38.31372549019608
2010-05-11,58.63,1.53,38.3202614379085
2010-05-12,59.41,1.53,38.830065359477125
2010-05-13,58.71,1.53,38.372549019607845
2010-05-14,57.18,1.53,37.372549019607845
2010-05-17,57.53,1.53,37.60130718954248
2010-05-18,56.78,1.53,37.111111111111114
2010-05-19,56.26,1.53,36.77124183006536
2010-05-20,54.23,1.53,35.44444444444444
2010-05-21,55.23,1.53,36.09803921568627
2010-05-24,54.44,1.53,35.58169934640522
2010-05-25,54.93,1.53,35.90196078431372
2010-05-26,54.37,1.53,35.5359477124183
2010-05-27,55.14,1.53,36.03921568627451
2010-05-28,54.65,1.53,35.71895424836601
2010-06-01,53.79,1.53,35.15686274509804
2010-06-02,54.95,1.53,35.915032679738566
2010-06-03,55.05,1.53,35.98039215686274
2010-06-04,52.62,1.53,34.3921568627451
2010-06-07,51.58,1.53,33.712418300653596
2010-06-08,51.84,1.53,33.88235294117647
2010-06-09,52.01,1.53,33.99346405228758
2010-06-10,53.35,1.53,34.869281045751634
2010-06-11,53.93,1.53,35.248366013071895
2010-06-14,53.98,1.53,35.28104575163398
2010-06-15,54.66,1.53,35.725490196078425
2010-06-16,55.19,1.53,36.0718954248366
2010-06-17,55.57,1.53,36.3202614379085
2010-06-18,56.09,1.53,36.66013071895425
2010-06-21,55.33,1.53,36.16339869281045
2010-06-22,54.44,1.53,35.58169934640522
2010-06-23,54.15,1.53,35.3921568627451
2010-06-24,53.2,1.53,34.771241830065364
2010-06-25,52.95,1.53,34.6078431372549
2010-06-28,52.78,1.53,34.49673202614379
2010-06-29,50.16,1.53,32.78431372549019
2010-06-30,49.19,1.53,32.15032679738562
2010-07-01,48.92,1.53,31.973856209150327
2010-07-02,48.88,1.53,31.947712418300654
2010-07-06,48.9,1.53,31.96078431372549
2010-07-07,50.23,1.53,32.830065359477125
2010-07-08,50.75,1.53,33.169934640522875
2010-07-09,50.1,1.53,32.745098039215684
2010-07-12,49.29,1.53,32.2156862745098
2010-07-13,49.93,1.53,32.63398692810458
2010-07-14,51.49,1.53,33.65359477124183
2010-07-15,51.15,1.53,33.431372549019606
2010-07-16,49.46,1.53,32.326797385620914
2010-07-19,50.14,1.53,32.77124183006536
2010-07-20,50.89,1.53,33.26143790849673
2010-07-21,50.62,1.53,33.084967320261434
2010-07-22,52.31,1.53,34.189542483660134
2010-07-23,52.56,1.53,34.35294117647059
2010-07-26,53.34,1.53,34.86274509803922
2010-07-27,52.53,1.53,34.333333333333336
2010-07-28,52.76,1.53,34.48366013071895
2010-07-29,52.8,3.9,13.538461538461538
2010-07-30,52.98,3.9,13.584615384615384
2010-08-02,53.5,3.9,13.717948717948719
2010-08-03,53.23,3.9,13.648717948717948
2010-08-04,53.78,3.9,13.78974358974359
2010-08-05,53.77,3.9,13.787179487179488
2010-08-06,54.22,3.9,13.902564102564103
2010-08-09,54.3,3.9,13.923076923076923
2010-08-10,53.44,3.9,13.702564102564102
2010-08-11,51.44,3.9,13.189743589743589
2010-08-12,51.07,3.9,13.094871794871795
2010-08-13,51.11,3.9,13.105128205128205
2010-08-16,50.8,3.9,13.025641025641026
2010-08-17,51.97,3.9,13.325641025641026
2010-08-18,52.61,3.9,13.48974358974359
2010-08-19,51.55,3.9,13.217948717948717
2010-08-20,51.83,3.9,13.28974358974359
2010-08-23,51.03,3.9,13.084615384615386
2010-08-24,50.0,3.9,12.820512820512821
2010-08-25,49.97,3.9,12.812820512820513
2010-08-26,49.35,3.9,12.653846153846155
2010-08-27,50.13,3.9,12.853846153846154
2010-08-30,49.01,3.9,12.566666666666666
2010-08-31,48.9,3.9,12.538461538461538
2010-09-01,51.11,3.9,13.105128205128205
2010-09-02,52.1,3.9,13.35897435897436
2010-09-03,52.24,3.9,13.394871794871795
2010-09-07,51.08,3.9,13.097435897435897
2010-09-08,51.36,3.9,13.169230769230769
2010-09-09,51.58,3.9,13.225641025641025
2010-09-10,53.06,3.9,13.605128205128207
2010-09-13,53.13,3.9,13.623076923076924
2010-09-14,52.71,3.9,13.515384615384615
2010-09-15,52.39,3.9,13.433333333333334
2010-09-16,52.2,3.9,13.384615384615385
2010-09-17,53.23,3.9,13.648717948717948
2010-09-20,53.98,3.9,13.84102564102564
2010-09-21,53.83,3.9,13.802564102564103
2010-09-22,53.37,3.9,13.684615384615384
2010-09-23,53.35,3.9,13.67948717948718
2010-09-24,54.51,3.9,13.976923076923077
2010-09-27,54.45,3.9,13.961538461538463
2010-09-28,54.68,3.9,14.02051282051282
2010-09-29,54.39,3.9,13.946153846153846
2010-09-30,54.78,3.9,14.046153846153846
2010-10-01,54.51,3.9,13.976923076923077
2010-10-04,54.31,3.9,13.925641025641026
2010-10-05,56.06,3.9,14.374358974358975
2010-10-06,56.09,3.9,14.382051282051282
2010-10-07,56.14,3.9,14.394871794871795
2010-10-08,56.28,3.9,14.430769230769231
2010-10-11,56.03,3.9,14.366666666666667
2010-10-12,55.8,3.9,14.307692307692307
2010-10-13,56.19,3.9,14.407692307692308
2010-10-14,55.86,3.9,14.323076923076924
2010-10-15,55.9,3.9,14.333333333333334
2010-10-18,55.67,3.9,14.274358974358975
2010-10-19,54.6,3.9,14.0
2010-10-20,55.25,3.9,14.166666666666668
2010-10-21,55.76,3.9,14.297435897435896
2010-10-22,55.93,3.9,14.341025641025642
2010-10-25,55.03,3.9,14.110256410256412
2010-10-26,55.43,3.9,14.212820512820514
2010-10-27,55.46,5.57,9.956912028725315
2010-10-28,56.23,5.57,10.095152603231597
2010-10-29,57.12,5.57,10.254937163375223
2010-11-01,57.38,5.57,10.3016157989228
2010-11-02,58.36,5.57,10.477558348294433
2010-11-03,58.08,5.57,10.427289048473966
2010-11-04,58.97,5.57,10.587073608617594
2010-11-05,59.03,5.57,10.597845601436266
2010-11-08,59.03,5.57,10.597845601436266
2010-11-09,58.98,5.57,10.588868940754038
2010-11-10,58.93,5.57,10.579892280071812
2010-11-11,57.89,5.57,10.393177737881508
2010-11-12,56.83,5.57,10.202872531418311
2010-11-15,56.93,5.57,10.220825852782765
2010-11-16,55.93,5.57,10.04129263913824
2010-11-17,56.06,5.57,10.064631956912029
2010-11-18,56.98,5.57,10.22980251346499
2010-11-19,57.16,5.57,10.262118491921004
2010-11-22,56.27,5.57,10.102333931777379
2010-11-23,55.38,5.57,9.942549371633753
2010-11-24,56.2,5.57,10.089766606822263
2010-11-26,55.8,5.57,10.017953321364452
2010-11-29,55.31,5.57,9.929982046678635
2010-11-30,55.73,5.57,10.005385996409334
2010-12-01,57.24,5.57,10.276481149012568
2010-12-02,57.85,5.57,10.385996409335727
2010-12-03,57.11,5.57,10.253141831238779
2010-12-06,57.57,5.57,10.33572710951526
2010-12-07,58.17,5.57,10.443447037701974
2010-12-08,58.15,5.57,10.439856373429084
2010-12-09,57.47,5.57,10.317773788150808
2010-12-10,57.97,5.57,10.407540394973068
2010-12-13,57.82,5.57,10.38061041292639
2010-12-14,58.47,5.57,10.497307001795331
2010-12-15,57.6,5.57,10.341113105924595
2010-12-16,58.34,5.57,10.473967684021543
2010-12-17,57.93,5.57,10.400359066427288
2010-12-20,57.9,5.57,10.394973070017953
2010-12-21,58.28,5.57,10.463195691202872
2010-12-22,58.84,5.57,10.563734290843806
2010-12-23,58.62,5.57,10.524236983842009
2010-12-27,58.4,5.57,10.484739676840215
2010-12-28,58.56,5.57,10.513464991023339
2010-12-29,58.62,5.57,10.524236983842009
2010-12-30,58.22,5.57,10.4524236983842
2010-12-31,58.53,5.57,10.508078994614003
2011-01-03,58.86,5.57,10.567324955116696
2011-01-04,59.05,5.57,10.601436265709156
2011-01-05,59.36,5.57,10.657091561938959
2011-01-06,60.72,5.57,10.901256732495511
2011-01-07,61.49,5.57,11.039497307001795
