date,EL,EL_EPS,PE Ratio
2003-08-14,17.73,0.17,104.29411764705881
2003-08-15,17.73,0.17,104.29411764705881
2003-08-18,17.17,0.17,101.0
2003-08-19,16.95,0.17,99.70588235294116
2003-08-20,16.72,0.17,98.35294117647058
2003-08-21,16.44,0.17,96.70588235294117
2003-08-22,16.57,0.17,97.47058823529412
2003-08-25,16.87,0.17,99.23529411764706
2003-08-26,16.87,0.17,99.23529411764706
2003-08-27,16.98,0.17,99.88235294117646
2003-08-28,17.17,0.17,101.0
2003-08-29,17.25,0.17,101.47058823529412
2003-09-02,17.49,0.17,102.88235294117645
2003-09-03,17.64,0.17,103.76470588235294
2003-09-04,17.74,0.17,104.35294117647057
2003-09-05,17.7,0.17,104.11764705882352
2003-09-08,17.7,0.17,104.11764705882352
2003-09-09,17.46,0.17,102.70588235294117
2003-09-10,17.24,0.17,101.41176470588233
2003-09-11,17.18,0.17,101.05882352941175
2003-09-12,17.26,0.17,101.52941176470588
2003-09-15,17.24,0.17,101.41176470588233
2003-09-16,17.26,0.17,101.52941176470588
2003-09-17,17.29,0.17,101.70588235294116
2003-09-18,17.25,0.17,101.47058823529412
2003-09-19,17.55,0.17,103.23529411764706
2003-09-22,17.47,0.17,102.76470588235293
2003-09-23,17.15,0.17,100.88235294117645
2003-09-24,17.08,0.17,100.4705882352941
2003-09-25,16.85,0.17,99.11764705882354
2003-09-26,16.57,0.17,97.47058823529412
2003-09-29,16.9,0.17,99.41176470588233
2003-09-30,17.05,0.17,100.29411764705883
2003-10-01,17.48,0.17,102.8235294117647
2003-10-02,17.63,0.17,103.70588235294116
2003-10-03,17.71,0.17,104.17647058823529
2003-10-06,17.75,0.17,104.41176470588235
2003-10-07,18.08,0.17,106.35294117647057
2003-10-08,18.11,0.17,106.52941176470587
2003-10-09,18.12,0.17,106.58823529411765
2003-10-10,18.38,0.17,108.11764705882352
2003-10-13,18.2,0.17,107.05882352941175
2003-10-14,18.5,0.17,108.8235294117647
2003-10-15,18.33,0.17,107.82352941176468
2003-10-16,18.43,0.17,108.41176470588235
2003-10-17,18.33,0.17,107.82352941176468
2003-10-20,18.1,0.17,106.47058823529412
2003-10-21,18.25,0.17,107.35294117647058
2003-10-22,18.03,0.17,106.05882352941177
2003-10-23,18.15,0.17,106.76470588235293
2003-10-24,18.14,0.17,106.70588235294117
2003-10-27,18.38,0.17,108.11764705882352
2003-10-28,18.91,0.17,111.23529411764706
2003-10-29,19.3,0.17,113.52941176470588
2003-10-30,18.9,0.17,111.17647058823528
2003-10-31,18.7,0.17,109.99999999999999
2003-11-03,18.71,0.17,110.05882352941177
2003-11-04,18.58,0.17,109.29411764705881
2003-11-05,18.5,0.17,108.8235294117647
2003-11-06,18.53,0.17,109.0
2003-11-07,18.63,0.17,109.58823529411764
2003-11-10,18.24,0.17,107.29411764705881
2003-11-11,18.15,0.17,106.76470588235293
2003-11-12,18.75,0.17,110.29411764705881
2003-11-13,18.88,0.17,111.05882352941175
2003-11-14,18.82,0.17,110.70588235294117
2003-11-17,18.85,0.17,110.88235294117646
2003-11-18,18.43,0.17,108.41176470588235
2003-11-19,18.54,0.17,109.05882352941175
2003-11-20,18.5,0.17,108.8235294117647
2003-11-21,18.7,0.17,109.99999999999999
2003-11-24,18.86,0.17,110.94117647058822
2003-11-25,18.83,0.17,110.76470588235293
2003-11-26,19.0,0.17,111.76470588235293
2003-11-28,19.0,0.17,111.76470588235293
2003-12-01,19.19,0.17,112.88235294117646
2003-12-02,19.86,0.17,116.8235294117647
2003-12-03,19.87,0.17,116.88235294117646
2003-12-04,19.58,0.17,115.17647058823528
2003-12-05,19.47,0.17,114.52941176470587
2003-12-08,19.4,0.17,114.11764705882351
2003-12-09,19.56,0.17,115.05882352941175
2003-12-10,19.1,0.17,112.3529411764706
2003-12-11,19.01,0.17,111.82352941176471
2003-12-12,19.03,0.17,111.94117647058823
2003-12-15,18.89,0.17,111.11764705882352
2003-12-16,18.51,0.17,108.88235294117648
2003-12-17,18.64,0.17,109.6470588235294
2003-12-18,18.95,0.17,111.4705882352941
2003-12-19,18.8,0.17,110.58823529411764
2003-12-22,19.06,0.17,112.11764705882351
2003-12-23,19.64,0.17,115.52941176470588
2003-12-24,19.72,0.17,115.99999999999999
2003-12-26,19.7,0.17,115.88235294117646
2003-12-29,19.84,0.17,116.70588235294117
2003-12-30,19.83,0.17,116.64705882352939
2003-12-31,19.63,0.17,115.4705882352941
2004-01-02,19.29,0.17,113.4705882352941
2004-01-05,19.32,0.17,113.6470588235294
2004-01-06,19.11,0.17,112.41176470588235
2004-01-07,19.21,0.17,113.0
2004-01-08,19.15,0.17,112.64705882352939
2004-01-09,19.08,0.17,112.23529411764704
2004-01-12,19.09,0.17,112.29411764705881
2004-01-13,19.17,0.17,112.76470588235294
2004-01-14,19.43,0.17,114.29411764705881
2004-01-15,19.34,0.17,113.76470588235293
2004-01-16,20.33,0.17,119.58823529411762
2004-01-20,20.19,0.17,118.76470588235294
2004-01-21,20.54,0.17,120.8235294117647
2004-01-22,20.2,0.17,118.8235294117647
2004-01-23,20.06,0.17,117.99999999999999
2004-01-26,20.39,0.17,119.94117647058823
2004-01-27,20.34,0.17,119.6470588235294
2004-01-28,19.96,0.17,117.41176470588235
2004-01-29,20.95,0.27,77.59259259259258
2004-01-30,20.49,0.27,75.88888888888887
2004-02-02,20.31,0.27,75.22222222222221
2004-02-03,20.23,0.27,74.92592592592592
2004-02-04,20.7,0.27,76.66666666666666
2004-02-05,20.49,0.27,75.88888888888887
2004-02-06,20.74,0.27,76.81481481481481
2004-02-09,20.86,0.27,77.25925925925925
2004-02-10,20.88,0.27,77.33333333333333
2004-02-11,20.85,0.27,77.22222222222223
2004-02-12,20.83,0.27,77.14814814814814
2004-02-13,20.71,0.27,76.7037037037037
2004-02-17,20.87,0.27,77.29629629629629
2004-02-18,20.79,0.27,76.99999999999999
2004-02-19,20.87,0.27,77.29629629629629
2004-02-20,20.42,0.27,75.62962962962963
2004-02-23,20.57,0.27,76.18518518518518
2004-02-24,20.65,0.27,76.48148148148147
2004-02-25,20.78,0.27,76.96296296296296
2004-02-26,20.87,0.27,77.29629629629629
2004-02-27,21.3,0.27,78.88888888888889
2004-03-01,21.59,0.27,79.96296296296296
2004-03-02,21.39,0.27,79.22222222222221
2004-03-03,21.3,0.27,78.88888888888889
2004-03-04,21.33,0.27,78.99999999999999
2004-03-05,21.79,0.27,80.7037037037037
2004-03-08,21.68,0.27,80.29629629629629
2004-03-09,21.48,0.27,79.55555555555556
2004-03-10,21.7,0.27,80.37037037037037
2004-03-11,21.62,0.27,80.07407407407408
2004-03-12,21.28,0.27,78.81481481481481
2004-03-15,21.19,0.27,78.48148148148148
2004-03-16,21.3,0.27,78.88888888888889
2004-03-17,21.36,0.27,79.1111111111111
2004-03-18,21.62,0.27,80.07407407407408
2004-03-19,21.55,0.27,79.81481481481481
2004-03-22,21.5,0.27,79.62962962962962
2004-03-23,21.09,0.27,78.1111111111111
2004-03-24,20.98,0.27,77.7037037037037
2004-03-25,21.62,0.27,80.07407407407408
2004-03-26,21.54,0.27,79.77777777777777
2004-03-29,21.53,0.27,79.74074074074073
2004-03-30,21.41,0.27,79.29629629629629
2004-03-31,22.17,0.27,82.11111111111111
2004-04-01,22.1,0.27,81.85185185185185
2004-04-02,21.93,0.27,81.22222222222221
2004-04-05,21.75,0.27,80.55555555555556
2004-04-06,22.26,0.27,82.44444444444444
2004-04-07,22.27,0.27,82.48148148148148
2004-04-08,21.89,0.27,81.07407407407408
2004-04-12,21.79,0.27,80.7037037037037
2004-04-13,21.88,0.27,81.03703703703702
2004-04-14,21.83,0.27,80.85185185185183
2004-04-15,21.87,0.27,81.0
2004-04-16,22.13,0.27,81.96296296296295
2004-04-19,22.0,0.27,81.48148148148148
2004-04-20,21.68,0.27,80.29629629629629
2004-04-21,21.8,0.27,80.74074074074073
2004-04-22,22.22,0.27,82.29629629629629
2004-04-23,21.86,0.27,80.96296296296296
2004-04-26,22.0,0.27,81.48148148148148
2004-04-27,22.0,0.27,81.48148148148148
2004-04-28,22.21,0.27,82.25925925925925
2004-04-29,23.0,0.22,104.54545454545455
2004-04-30,22.86,0.22,103.9090909090909
2004-05-03,23.05,0.22,104.77272727272728
2004-05-04,23.13,0.22,105.13636363636363
2004-05-05,23.49,0.22,106.77272727272727
2004-05-06,23.46,0.22,106.63636363636364
2004-05-07,23.23,0.22,105.5909090909091
2004-05-10,22.58,0.22,102.63636363636363
2004-05-11,22.63,0.22,102.86363636363636
2004-05-12,22.98,0.22,104.45454545454545
2004-05-13,22.49,0.22,102.22727272727272
2004-05-14,22.58,0.22,102.63636363636363
2004-05-17,22.42,0.22,101.90909090909092
2004-05-18,21.87,0.22,99.4090909090909
2004-05-19,21.98,0.22,99.9090909090909
2004-05-20,21.99,0.22,99.95454545454545
2004-05-21,22.17,0.22,100.77272727272728
2004-05-24,22.28,0.22,101.27272727272728
2004-05-25,22.8,0.22,103.63636363636364
2004-05-26,22.88,0.22,104.0
2004-05-27,22.75,0.22,103.4090909090909
2004-05-28,22.9,0.22,104.09090909090908
2004-06-01,22.66,0.22,103.0
2004-06-02,22.69,0.22,103.13636363636364
2004-06-03,22.4,0.22,101.81818181818181
2004-06-04,22.24,0.22,101.09090909090908
2004-06-07,22.35,0.22,101.5909090909091
2004-06-08,22.32,0.22,101.45454545454545
2004-06-09,23.16,0.22,105.27272727272727
2004-06-10,23.28,0.22,105.81818181818183
2004-06-14,23.56,0.22,107.09090909090908
2004-06-15,23.89,0.22,108.5909090909091
2004-06-16,23.9,0.22,108.63636363636363
2004-06-17,23.83,0.22,108.31818181818181
2004-06-18,23.57,0.22,107.13636363636364
2004-06-21,23.53,0.22,106.95454545454545
2004-06-22,23.65,0.22,107.5
2004-06-23,23.64,0.22,107.45454545454545
2004-06-24,23.53,0.22,106.95454545454545
2004-06-25,23.55,0.22,107.04545454545455
2004-06-28,23.93,0.22,108.77272727272727
2004-06-29,24.07,0.22,109.4090909090909
2004-06-30,24.39,0.22,110.86363636363636
2004-07-01,24.22,0.22,110.09090909090908
2004-07-02,24.17,0.22,109.86363636363637
2004-07-06,24.38,0.22,110.81818181818181
2004-07-07,24.4,0.22,110.9090909090909
2004-07-08,24.38,0.22,110.81818181818181
2004-07-09,24.25,0.22,110.22727272727273
2004-07-12,24.08,0.22,109.45454545454545
2004-07-13,23.91,0.22,108.68181818181819
2004-07-14,23.41,0.22,106.4090909090909
2004-07-15,23.12,0.22,105.0909090909091
2004-07-16,23.32,0.22,106.0
2004-07-19,23.26,0.22,105.72727272727273
2004-07-20,23.25,0.22,105.68181818181819
2004-07-21,22.78,0.22,103.54545454545455
2004-07-22,22.51,0.22,102.31818181818183
2004-07-23,22.13,0.22,100.59090909090908
2004-07-26,22.08,0.22,100.36363636363636
2004-07-27,22.19,0.22,100.86363636363637
2004-07-28,21.96,0.22,99.81818181818183
2004-07-29,21.84,0.22,99.27272727272727
2004-07-30,21.95,0.22,99.77272727272727
2004-08-02,22.06,0.22,100.27272727272727
2004-08-03,22.0,0.22,100.0
2004-08-04,21.97,0.22,99.86363636363636
2004-08-05,21.65,0.22,98.4090909090909
2004-08-06,21.47,0.22,97.59090909090908
2004-08-09,21.85,0.22,99.31818181818183
2004-08-10,21.9,0.22,99.54545454545453
2004-08-11,22.01,0.22,100.04545454545455
2004-08-12,21.87,0.22,99.4090909090909
2004-08-13,21.65,0.22,98.4090909090909
2004-08-16,21.75,0.22,98.86363636363636
2004-08-17,20.0,0.22,90.9090909090909
2004-08-18,21.14,0.22,96.0909090909091
2004-08-19,21.25,0.22,96.5909090909091
2004-08-20,21.38,0.22,97.18181818181817
2004-08-23,21.56,0.22,98.0
2004-08-24,21.55,0.22,97.95454545454545
2004-08-25,21.73,0.22,98.77272727272728
2004-08-26,21.96,0.22,99.81818181818183
2004-08-27,22.01,0.22,100.04545454545455
2004-08-30,21.77,0.22,98.95454545454545
2004-08-31,21.98,0.22,99.9090909090909
2004-09-01,21.96,0.22,99.81818181818183
2004-09-02,22.33,0.22,101.49999999999999
2004-09-03,22.35,0.22,101.5909090909091
2004-09-07,22.71,0.22,103.22727272727273
2004-09-08,22.56,0.22,102.54545454545453
2004-09-09,22.23,0.22,101.04545454545455
2004-09-10,22.24,0.22,101.09090909090908
2004-09-13,22.08,0.22,100.36363636363636
2004-09-14,22.05,0.22,100.22727272727273
2004-09-15,21.92,0.22,99.63636363636364
2004-09-16,21.82,0.22,99.18181818181819
2004-09-17,22.0,0.22,100.0
2004-09-20,21.37,0.22,97.13636363636364
2004-09-21,21.42,0.22,97.36363636363637
2004-09-22,21.02,0.22,95.54545454545455
2004-09-23,21.05,0.22,95.68181818181819
2004-09-24,21.14,0.22,96.0909090909091
2004-09-27,20.83,0.22,94.68181818181817
2004-09-28,20.73,0.22,94.22727272727273
2004-09-29,21.0,0.22,95.45454545454545
2004-09-30,20.9,0.22,95.0
2004-10-01,21.07,0.22,95.77272727272728
2004-10-04,20.91,0.22,95.04545454545455
2004-10-05,20.91,0.22,95.04545454545455
2004-10-06,21.03,0.22,95.5909090909091
2004-10-07,20.99,0.22,95.4090909090909
2004-10-08,20.63,0.22,93.77272727272727
2004-10-11,20.24,0.22,91.99999999999999
2004-10-12,20.2,0.22,91.81818181818181
2004-10-13,20.41,0.22,92.77272727272727
2004-10-14,20.23,0.22,91.95454545454545
2004-10-15,20.73,0.22,94.22727272727273
2004-10-18,21.13,0.22,96.04545454545455
2004-10-19,21.29,0.22,96.77272727272727
2004-10-20,21.14,0.22,96.0909090909091
2004-10-21,21.41,0.22,97.31818181818181
2004-10-22,21.39,0.22,97.22727272727273
2004-10-25,21.23,0.22,96.5
2004-10-26,21.59,0.22,98.13636363636364
2004-10-27,21.78,0.22,99.0
2004-10-28,22.07,0.22,100.31818181818181
2004-10-29,21.48,0.22,97.63636363636364
2004-11-01,20.83,0.22,94.68181818181817
2004-11-02,21.17,0.22,96.22727272727273
2004-11-03,21.64,0.22,98.36363636363636
2004-11-04,21.8,0.22,99.0909090909091
2004-11-05,22.16,0.22,100.72727272727273
2004-11-08,22.06,0.22,100.27272727272727
2004-11-09,22.08,0.21,105.14285714285714
2004-11-10,21.91,0.21,104.33333333333334
2004-11-11,21.95,0.21,104.52380952380952
2004-11-12,22.3,0.21,106.1904761904762
2004-11-15,22.48,0.21,107.04761904761905
2004-11-16,22.35,0.21,106.42857142857144
2004-11-17,22.5,0.21,107.14285714285715
2004-11-18,22.47,0.21,107.0
2004-11-19,22.45,0.21,106.90476190476191
2004-11-22,22.58,0.21,107.52380952380952
2004-11-23,22.23,0.21,105.85714285714286
2004-11-24,22.15,0.21,105.47619047619047
2004-11-26,22.2,0.21,105.71428571428571
2004-11-29,22.08,0.21,105.14285714285714
2004-11-30,21.82,0.21,103.90476190476191
2004-12-01,21.97,0.21,104.61904761904762
2004-12-02,22.38,0.21,106.57142857142857
2004-12-03,22.56,0.21,107.42857142857143
2004-12-06,22.43,0.21,106.80952380952381
2004-12-07,22.46,0.21,106.95238095238096
2004-12-08,22.28,0.21,106.0952380952381
2004-12-09,22.69,0.21,108.04761904761905
2004-12-10,22.99,0.21,109.47619047619047
2004-12-13,23.25,0.21,110.71428571428572
2004-12-14,23.28,0.21,110.85714285714286
2004-12-15,23.13,0.21,110.14285714285714
2004-12-16,23.39,0.21,111.3809523809524
2004-12-17,23.26,0.21,110.76190476190477
2004-12-20,23.13,0.21,110.14285714285714
2004-12-21,23.06,0.21,109.80952380952381
2004-12-22,23.22,0.21,110.57142857142857
2004-12-23,22.98,0.21,109.42857142857143
2004-12-27,22.85,0.21,108.80952380952382
2004-12-28,22.85,0.21,108.80952380952382
2004-12-29,22.86,0.21,108.85714285714286
2004-12-30,22.84,0.21,108.76190476190476
2004-12-31,22.89,0.21,109.0
2005-01-03,22.8,0.21,108.57142857142858
2005-01-04,22.33,0.21,106.33333333333333
2005-01-05,21.91,0.21,104.33333333333334
2005-01-06,22.2,0.21,105.71428571428571
2005-01-07,22.4,0.21,106.66666666666666
2005-01-10,22.5,0.21,107.14285714285715
2005-01-11,22.51,0.21,107.1904761904762
2005-01-12,22.64,0.21,107.80952380952381
2005-01-13,22.63,0.21,107.76190476190476
2005-01-14,22.81,0.21,108.61904761904762
2005-01-18,23.19,0.21,110.42857142857144
2005-01-19,23.13,0.21,110.14285714285714
2005-01-20,23.16,0.21,110.28571428571429
2005-01-21,22.92,0.21,109.14285714285715
2005-01-24,22.82,0.21,108.66666666666667
2005-01-25,22.7,0.21,108.0952380952381
2005-01-26,22.67,0.21,107.95238095238096
2005-01-27,22.68,0.3,75.60000000000001
2005-01-28,23.41,0.3,78.03333333333333
2005-01-31,22.57,0.3,75.23333333333333
2005-02-01,22.55,0.3,75.16666666666667
2005-02-02,22.83,0.3,76.1
2005-02-03,22.5,0.3,75.0
2005-02-04,22.7,0.3,75.66666666666667
2005-02-07,22.25,0.3,74.16666666666667
2005-02-08,21.85,0.3,72.83333333333334
2005-02-09,21.85,0.3,72.83333333333334
2005-02-10,21.61,0.3,72.03333333333333
2005-02-11,21.51,0.3,71.7
2005-02-14,21.95,0.3,73.16666666666667
2005-02-15,22.35,0.3,74.50000000000001
2005-02-16,22.24,0.3,74.13333333333333
2005-02-17,22.35,0.3,74.50000000000001
2005-02-18,22.19,0.3,73.96666666666667
2005-02-22,21.79,0.3,72.63333333333334
2005-02-23,22.0,0.3,73.33333333333334
2005-02-24,22.19,0.3,73.96666666666667
2005-02-25,22.08,0.3,73.6
2005-02-28,21.99,0.3,73.3
2005-03-01,21.97,0.3,73.23333333333333
2005-03-02,21.37,0.3,71.23333333333333
2005-03-03,21.43,0.3,71.43333333333334
2005-03-04,21.5,0.3,71.66666666666667
2005-03-07,21.65,0.3,72.16666666666667
2005-03-08,21.7,0.3,72.33333333333333
2005-03-09,21.35,0.3,71.16666666666667
2005-03-10,21.08,0.3,70.26666666666667
2005-03-11,21.34,0.3,71.13333333333334
2005-03-14,21.7,0.3,72.33333333333333
2005-03-15,22.21,0.3,74.03333333333335
2005-03-16,22.16,0.3,73.86666666666667
2005-03-17,22.0,0.3,73.33333333333334
2005-03-18,21.7,0.3,72.33333333333333
2005-03-21,21.88,0.3,72.93333333333334
2005-03-22,21.63,0.3,72.1
2005-03-23,22.2,0.3,74.0
2005-03-24,22.5,0.3,75.0
2005-03-28,22.45,0.3,74.83333333333333
2005-03-29,22.15,0.3,73.83333333333333
2005-03-30,22.53,0.3,75.10000000000001
2005-03-31,22.49,0.3,74.96666666666667
2005-04-01,22.46,0.3,74.86666666666667
2005-04-04,22.5,0.3,75.0
2005-04-05,22.45,0.3,74.83333333333333
2005-04-06,22.49,0.3,74.96666666666667
2005-04-07,22.54,0.3,75.13333333333334
2005-04-08,22.59,0.3,75.3
2005-04-11,22.65,0.3,75.5
2005-04-12,22.84,0.3,76.13333333333334
2005-04-13,22.26,0.3,74.2
2005-04-14,22.21,0.3,74.03333333333335
2005-04-15,21.85,0.3,72.83333333333334
2005-04-18,21.87,0.3,72.9
2005-04-19,21.51,0.3,71.7
2005-04-20,21.08,0.3,70.26666666666667
2005-04-21,21.09,0.3,70.3
2005-04-22,20.92,0.3,69.73333333333335
2005-04-25,21.15,0.3,70.5
2005-04-26,20.82,0.3,69.4
2005-04-27,20.7,0.3,69.0
2005-04-28,18.88,0.3,62.93333333333333
2005-04-29,19.21,0.3,64.03333333333335
2005-05-02,19.17,0.3,63.900000000000006
2005-05-03,19.05,0.3,63.50000000000001
2005-05-04,18.9,0.3,63.0
2005-05-05,18.96,0.3,63.2
2005-05-06,18.81,0.3,62.699999999999996
2005-05-09,18.93,0.3,63.1
2005-05-10,18.8,0.3,62.66666666666667
2005-05-11,18.68,0.3,62.266666666666666
2005-05-12,18.64,0.3,62.13333333333334
2005-05-13,18.5,0.3,61.66666666666667
2005-05-16,18.58,0.3,61.93333333333333
2005-05-17,18.8,0.3,62.66666666666667
2005-05-18,19.65,0.3,65.5
2005-05-19,19.65,0.3,65.5
2005-05-20,20.02,0.3,66.73333333333333
2005-05-23,19.75,0.3,65.83333333333334
2005-05-24,19.63,0.3,65.43333333333334
2005-05-25,19.58,0.3,65.26666666666667
2005-05-26,19.8,0.3,66.0
2005-05-27,19.72,0.3,65.73333333333333
2005-05-31,19.55,0.3,65.16666666666667
2005-06-01,19.91,0.3,66.36666666666667
2005-06-02,19.81,0.3,66.03333333333333
2005-06-03,19.69,0.3,65.63333333333334
2005-06-06,19.77,0.3,65.9
2005-06-07,19.68,0.3,65.60000000000001
2005-06-08,19.98,0.3,66.60000000000001
2005-06-09,19.55,0.3,65.16666666666667
2005-06-10,19.69,0.3,65.63333333333334
2005-06-13,19.63,0.3,65.43333333333334
2005-06-14,19.73,0.3,65.76666666666667
2005-06-15,19.8,0.3,66.0
2005-06-16,19.83,0.3,66.1
2005-06-17,19.75,0.3,65.83333333333334
2005-06-20,19.62,0.3,65.4
2005-06-21,19.58,0.3,65.26666666666667
2005-06-22,19.38,0.3,64.6
2005-06-23,19.25,0.3,64.16666666666667
2005-06-24,19.47,0.3,64.9
2005-06-27,19.42,0.3,64.73333333333335
2005-06-28,19.5,0.3,65.0
2005-06-29,19.42,0.3,64.73333333333335
2005-06-30,19.57,0.3,65.23333333333333
2005-07-01,19.25,0.3,64.16666666666667
2005-07-05,19.41,0.3,64.7
2005-07-06,19.34,0.3,64.46666666666667
2005-07-07,18.97,0.3,63.233333333333334
2005-07-08,18.97,0.3,63.233333333333334
2005-07-11,19.08,0.3,63.599999999999994
2005-07-12,19.28,0.3,64.26666666666668
2005-07-13,19.08,0.3,63.599999999999994
2005-07-14,18.93,0.3,63.1
2005-07-15,19.14,0.3,63.800000000000004
2005-07-18,19.07,0.3,63.56666666666667
2005-07-19,18.92,0.3,63.06666666666668
2005-07-20,18.97,0.3,63.233333333333334
2005-07-21,18.83,0.3,62.766666666666666
2005-07-22,19.13,0.3,63.766666666666666
2005-07-25,19.13,0.3,63.766666666666666
2005-07-26,19.13,0.3,63.766666666666666
2005-07-27,19.15,0.3,63.83333333333333
2005-07-28,19.67,0.3,65.56666666666668
2005-07-29,19.57,0.3,65.23333333333333
2005-08-01,19.39,0.3,64.63333333333334
2005-08-02,19.49,0.3,64.96666666666667
2005-08-03,19.67,0.3,65.56666666666668
2005-08-04,19.47,0.3,64.9
2005-08-05,19.15,0.3,63.83333333333333
2005-08-08,18.95,0.3,63.166666666666664
2005-08-09,18.8,0.3,62.66666666666667
2005-08-10,18.7,0.3,62.333333333333336
2005-08-11,18.81,0.3,62.699999999999996
2005-08-12,18.66,0.3,62.2
2005-08-15,18.7,0.3,62.333333333333336
2005-08-16,20.4,0.3,68.0
2005-08-17,20.49,0.3,68.3
2005-08-18,20.92,0.3,69.73333333333335
2005-08-19,20.73,0.3,69.10000000000001
2005-08-22,20.54,0.3,68.46666666666667
2005-08-23,20.37,0.3,67.9
2005-08-24,20.08,0.3,66.93333333333334
2005-08-25,20.23,0.3,67.43333333333334
2005-08-26,19.96,0.3,66.53333333333335
2005-08-29,20.3,0.3,67.66666666666667
2005-08-30,20.17,0.3,67.23333333333335
2005-08-31,20.2,0.3,67.33333333333333
2005-09-01,20.3,0.3,67.66666666666667
2005-09-02,20.26,0.15,135.0666666666667
2005-09-06,20.39,0.15,135.93333333333334
2005-09-07,20.53,0.15,136.86666666666667
2005-09-08,20.08,0.15,133.86666666666667
2005-09-09,20.16,0.15,134.4
2005-09-12,20.18,0.15,134.53333333333333
2005-09-13,20.0,0.15,133.33333333333334
2005-09-14,19.8,0.15,132.0
2005-09-15,20.08,0.15,133.86666666666667
2005-09-16,20.29,0.15,135.26666666666668
2005-09-19,20.24,0.15,134.93333333333334
2005-09-20,18.24,0.15,121.6
2005-09-21,17.99,0.15,119.93333333333332
2005-09-22,17.83,0.15,118.86666666666666
2005-09-23,17.7,0.15,118.0
2005-09-26,17.5,0.15,116.66666666666667
2005-09-27,17.56,0.15,117.06666666666666
2005-09-28,17.36,0.15,115.73333333333333
2005-09-29,16.96,0.15,113.06666666666668
2005-09-30,17.42,0.15,116.13333333333335
2005-10-03,17.65,0.15,117.66666666666666
2005-10-04,17.59,0.15,117.26666666666667
2005-10-05,17.4,0.15,116.0
2005-10-06,17.57,0.15,117.13333333333334
2005-10-07,17.56,0.15,117.06666666666666
2005-10-10,17.5,0.15,116.66666666666667
2005-10-11,17.5,0.15,116.66666666666667
2005-10-12,17.26,0.15,115.06666666666668
2005-10-13,17.41,0.15,116.06666666666668
2005-10-14,17.61,0.15,117.4
2005-10-17,17.68,0.15,117.86666666666667
2005-10-18,17.63,0.15,117.53333333333333
