date,RE,RE_EPS,PE Ratio
2018-01-09,216.95,-15.61,-13.898142216527866
2018-01-10,219.97,-15.61,-14.091607943625881
2018-01-11,222.81,-15.61,-14.273542600896862
2018-01-12,224.2,-15.61,-14.362588084561178
2018-01-16,222.75,-15.61,-14.269698910954517
2018-01-17,226.0,-15.61,-14.477898782831518
2018-01-18,223.24,-15.61,-14.301089045483666
2018-01-19,224.6,-15.61,-14.38821268417681
2018-01-22,230.5,-15.61,-14.766175528507368
2018-01-23,231.64,-15.61,-14.839205637411915
2018-01-24,231.96,-15.61,-14.85970531710442
2018-01-25,230.93,-15.61,-14.793721973094172
2018-01-26,229.25,-15.61,-14.686098654708521
2018-01-29,228.82,-15.61,-14.658552210121718
2018-01-30,227.45,-15.61,-14.570787956438181
2018-01-31,229.8,-15.61,-14.721332479180013
2018-02-01,230.14,-15.61,-14.743113388853299
2018-02-02,229.61,-15.61,-14.709160794362589
2018-02-05,225.43,-15.61,-14.441383728379245
2018-02-06,242.32,-15.61,-15.523382447149263
2018-02-07,246.7,-15.61,-15.803971812940423
2018-02-08,241.06,-15.61,-15.442664958360027
2018-02-09,239.77,-15.61,-15.360025624599617
2018-02-12,239.48,-15.61,-15.341447789878282
2018-02-13,238.18,-15.61,-15.258167841127483
2018-02-14,242.59,-15.61,-15.540679051889814
2018-02-15,242.39,-15.61,-15.527866752081998
2018-02-16,243.26,-15.61,-15.583600256245996
2018-02-20,243.26,-15.61,-15.583600256245996
2018-02-21,239.94,-15.61,-15.37091607943626
2018-02-22,239.4,-15.61,-15.336322869955158
2018-02-23,242.94,-15.61,-15.563100576553492
2018-02-26,241.63,-15.61,-15.4791800128123
2018-02-27,243.18,-15.61,-15.578475336322871
2018-02-28,240.24,-15.61,-15.390134529147984
2018-03-01,238.38,13.94,17.100430416068868
2018-03-02,239.0,13.94,17.14490674318508
2018-03-05,254.35,13.94,18.246054519368723
2018-03-06,254.7,13.94,18.27116212338594
2018-03-07,255.57,13.94,18.33357245337159
2018-03-08,257.31,13.94,18.4583931133429
2018-03-09,262.62,13.94,18.839311334289814
2018-03-12,261.39,13.94,18.751076040172165
2018-03-13,261.77,13.94,18.778335724533715
2018-03-14,260.37,13.94,18.67790530846485
2018-03-15,259.37,13.94,18.606169296987087
2018-03-16,261.4,13.94,18.751793400286942
2018-03-19,262.67,13.94,18.842898134863702
2018-03-20,260.26,13.94,18.670014347202297
2018-03-21,259.59,13.94,18.621951219512194
2018-03-22,253.29,13.94,18.170014347202297
2018-03-23,248.63,13.94,17.835724533715926
2018-03-26,252.45,13.94,18.109756097560975
2018-03-27,250.7,13.94,17.984218077474893
2018-03-28,258.33,13.94,18.531563845050215
2018-03-29,256.82,13.94,18.423242467718794
2018-04-02,254.42,13.94,18.251076040172165
2018-04-03,257.04,13.94,18.439024390243905
2018-04-04,258.27,13.94,18.52725968436155
2018-04-05,256.39,13.94,18.392395982783356
2018-04-06,254.25,13.94,18.238880918220946
2018-04-09,257.84,13.94,18.49641319942611
2018-04-10,256.2,13.94,18.378766140602583
2018-04-11,260.0,13.94,18.65136298421808
2018-04-12,250.65,13.94,17.980631276901004
2018-04-13,249.19,13.94,17.87589670014347
2018-04-16,250.92,13.94,18.0
2018-04-17,247.43,13.94,17.74964131994261
2018-04-18,243.87,13.94,17.49426111908178
2018-04-19,242.35,13.94,17.385222381635582
2018-04-20,246.99,13.94,17.718077474892397
2018-04-23,245.36,13.94,17.601147776183645
2018-04-24,244.65,13.94,17.550215208034434
2018-04-25,240.44,13.94,17.248206599713058
2018-04-26,231.91,13.94,16.636298421807748
2018-04-27,236.72,13.94,16.98134863701578
2018-04-30,232.67,13.94,16.690817790530847
2018-05-01,232.9,13.94,16.70731707317073
2018-05-02,228.17,13.94,16.368005738880917
2018-05-03,226.15,13.94,16.22309899569584
2018-05-04,227.52,13.94,16.321377331420376
2018-05-07,226.54,13.94,16.251076040172165
2018-05-08,227.17,13.94,16.296269727403157
2018-05-09,227.95,13.94,16.35222381635581
2018-05-10,228.19,5.14,44.39494163424125
2018-05-11,228.29,5.14,44.41439688715953
2018-05-14,226.91,5.14,44.145914396887164
2018-05-15,228.02,5.14,44.36186770428016
2018-05-16,229.07,5.14,44.56614785992218
2018-05-17,227.8,5.14,44.31906614785993
2018-05-18,226.54,5.14,44.0739299610895
2018-05-21,228.92,5.14,44.536964980544745
2018-05-22,229.04,5.14,44.56031128404669
2018-05-23,226.54,5.14,44.0739299610895
2018-05-24,226.53,5.14,44.07198443579767
2018-05-25,227.44,5.14,44.249027237354085
2018-05-29,224.72,5.14,43.719844357976655
2018-05-30,225.51,5.14,43.87354085603113
2018-05-31,225.29,5.14,43.8307392996109
2018-06-01,225.92,5.14,43.95330739299611
2018-06-04,226.68,5.14,44.101167315175104
2018-06-05,226.52,5.14,44.07003891050584
2018-06-06,228.1,5.14,44.37743190661479
2018-06-07,230.08,5.14,44.76264591439689
2018-06-08,230.32,5.14,44.80933852140078
2018-06-11,228.48,5.14,44.45136186770428
2018-06-12,227.29,5.14,44.219844357976655
2018-06-13,227.34,5.14,44.2295719844358
2018-06-14,226.0,5.14,43.96887159533074
2018-06-15,226.6,5.14,44.08560311284047
2018-06-18,226.75,5.14,44.114785992217904
2018-06-19,229.23,5.14,44.59727626459144
2018-06-20,230.13,5.14,44.77237354085603
2018-06-21,228.67,5.14,44.48832684824903
2018-06-22,230.0,5.14,44.74708171206226
2018-06-25,232.67,5.14,45.266536964980546
2018-06-26,229.9,5.14,44.72762645914397
2018-06-27,228.72,5.14,44.49805447470818
2018-06-28,231.48,5.14,45.03501945525292
2018-06-29,230.48,5.14,44.84046692607004
2018-07-02,227.16,5.14,44.19455252918288
2018-07-03,226.39,5.14,44.04474708171206
2018-07-05,230.64,5.14,44.8715953307393
2018-07-06,230.46,5.14,44.83657587548639
2018-07-09,235.01,5.14,45.721789883268485
2018-07-10,234.22,5.14,45.56809338521401
2018-07-11,233.75,5.14,45.476653696498055
2018-07-12,232.85,5.14,45.30155642023347
2018-07-13,231.55,5.14,45.04863813229572
2018-07-16,235.18,5.14,45.754863813229576
2018-07-17,235.11,5.14,45.74124513618678
2018-07-18,236.32,5.14,45.976653696498055
2018-07-19,234.3,5.14,45.58365758754864
2018-07-20,224.82,5.14,43.739299610894946
2018-07-23,225.26,5.14,43.82490272373541
2018-07-24,223.48,5.14,43.478599221789885
2018-07-25,223.62,5.14,43.50583657587549
2018-07-26,227.25,5.14,44.21206225680934
2018-07-27,226.19,5.14,44.00583657587549
2018-07-30,223.74,5.14,43.52918287937744
2018-07-31,218.35,5.14,42.480544747081716
2018-08-01,219.87,5.14,42.77626459143969
2018-08-02,219.97,5.14,42.795719844357976
2018-08-03,220.69,5.14,42.935797665369655
2018-08-06,218.9,5.14,42.5875486381323
2018-08-07,218.36,5.14,42.482490272373546
2018-08-08,217.14,5.14,42.24513618677043
2018-08-09,215.21,1.71,125.85380116959065
2018-08-10,215.17,1.71,125.83040935672514
2018-08-13,214.92,1.71,125.68421052631578
2018-08-14,214.66,1.71,125.53216374269006
2018-08-15,216.21,1.71,126.43859649122808
2018-08-16,217.51,1.71,127.19883040935672
2018-08-17,218.4,1.71,127.71929824561404
2018-08-20,220.4,1.71,128.88888888888889
2018-08-21,220.28,1.71,128.8187134502924
2018-08-22,219.99,1.71,128.64912280701756
2018-08-23,220.09,1.71,128.70760233918128
2018-08-24,220.85,1.71,129.15204678362574
2018-08-27,222.49,1.71,130.11111111111111
2018-08-28,222.45,1.71,130.08771929824562
2018-08-29,222.86,1.71,130.32748538011697
2018-08-30,222.42,1.71,130.0701754385965
2018-08-31,223.02,1.71,130.42105263157896
2018-09-04,221.56,1.71,129.56725146198832
2018-09-05,221.1,1.71,129.2982456140351
2018-09-06,219.31,1.71,128.2514619883041
2018-09-07,215.49,1.71,126.01754385964914
2018-09-10,209.84,1.71,122.71345029239767
2018-09-11,210.51,1.71,123.10526315789474
2018-09-12,214.01,1.71,125.15204678362574
2018-09-13,220.69,1.71,129.05847953216374
2018-09-14,223.38,1.71,130.6315789473684
2018-09-17,223.26,1.71,130.56140350877192
2018-09-18,225.73,1.71,132.00584795321637
2018-09-19,229.56,1.71,134.24561403508773
2018-09-20,231.7,1.71,135.4970760233918
2018-09-21,233.13,1.71,136.33333333333334
2018-09-24,228.75,1.71,133.7719298245614
2018-09-25,229.06,1.71,133.953216374269
2018-09-26,227.79,1.71,133.21052631578948
2018-09-27,228.19,1.71,133.44444444444446
2018-09-28,228.47,1.71,133.6081871345029
2018-10-01,224.38,1.71,131.21637426900585
2018-10-02,227.12,1.71,132.8187134502924
2018-10-03,225.96,1.71,132.140350877193
2018-10-04,226.88,1.71,132.6783625730994
2018-10-05,226.96,1.71,132.72514619883043
2018-10-08,227.2,1.71,132.8654970760234
2018-10-09,229.51,1.71,134.21637426900585
2018-10-10,217.73,1.71,127.32748538011695
2018-10-11,215.0,1.71,125.73099415204679
2018-10-12,212.99,1.71,124.55555555555556
2018-10-15,214.52,1.71,125.45029239766083
2018-10-16,215.4,1.71,125.96491228070175
2018-10-17,216.01,1.71,126.32163742690058
2018-10-18,211.12,1.71,123.46198830409357
2018-10-19,216.18,1.71,126.42105263157896
2018-10-22,212.63,1.71,124.34502923976608
2018-10-23,209.95,1.71,122.77777777777777
2018-10-24,205.08,1.71,119.92982456140352
2018-10-25,207.55,1.71,121.37426900584796
2018-10-26,205.03,1.71,119.90058479532163
2018-10-29,206.46,1.71,120.73684210526316
2018-10-30,219.49,1.71,128.35672514619884
2018-10-31,217.86,1.71,127.40350877192984
2018-11-01,219.77,1.71,128.52046783625732
2018-11-02,219.31,1.71,128.2514619883041
2018-11-05,221.35,1.71,129.44444444444446
2018-11-06,223.51,1.71,130.70760233918128
2018-11-07,224.06,1.71,131.02923976608187
2018-11-08,222.57,1.71,130.1578947368421
2018-11-09,221.22,5.04,43.89285714285714
2018-11-12,213.83,5.04,42.426587301587304
2018-11-13,214.2,5.04,42.5
2018-11-14,212.16,5.04,42.095238095238095
2018-11-15,214.5,5.04,42.55952380952381
2018-11-16,216.43,5.04,42.942460317460316
2018-11-19,215.81,5.04,42.81944444444444
2018-11-20,215.5,5.04,42.757936507936506
2018-11-21,214.5,5.04,42.55952380952381
2018-11-23,214.24,5.04,42.507936507936506
2018-11-26,217.2,5.04,43.095238095238095
2018-11-27,214.58,5.04,42.57539682539683
2018-11-28,216.56,5.04,42.96825396825397
2018-11-29,220.12,5.04,43.67460317460318
2018-11-30,222.08,5.04,44.06349206349206
2018-12-03,224.41,5.04,44.52579365079365
2018-12-04,222.5,5.04,44.1468253968254
2018-12-06,225.44,5.04,44.73015873015873
2018-12-07,228.87,5.04,45.410714285714285
2018-12-10,230.17,5.04,45.66865079365079
2018-12-11,222.7,5.04,44.18650793650794
2018-12-12,220.02,5.04,43.654761904761905
2018-12-13,217.73,5.04,43.20039682539682
2018-12-14,215.31,5.04,42.720238095238095
2018-12-17,217.78,5.04,43.21031746031746
2018-12-18,219.66,5.04,43.583333333333336
2018-12-19,220.16,5.04,43.682539682539684
2018-12-20,216.24,5.04,42.904761904761905
2018-12-21,213.27,5.04,42.31547619047619
2018-12-24,205.76,5.04,40.82539682539682
2018-12-26,210.24,5.04,41.714285714285715
2018-12-27,214.84,5.04,42.62698412698413
2018-12-28,216.03,5.04,42.86309523809524
2018-12-31,217.76,5.04,43.2063492063492
2019-01-02,213.66,5.04,42.39285714285714
2019-01-03,208.8,5.04,41.42857142857143
2019-01-04,214.91,5.04,42.64087301587301
2019-01-07,211.37,5.04,41.93849206349206
2019-01-08,213.4,5.04,42.34126984126984
2019-01-09,211.99,5.04,42.06150793650794
2019-01-10,214.44,5.04,42.547619047619044
2019-01-11,213.17,5.04,42.29563492063492
2019-01-14,213.68,5.04,42.3968253968254
2019-01-15,215.48,5.04,42.75396825396825
2019-01-16,212.72,5.04,42.20634920634921
2019-01-17,215.33,5.04,42.72420634920635
2019-01-18,216.69,5.04,42.99404761904762
2019-01-22,214.67,5.04,42.59325396825397
2019-01-23,217.6,5.04,43.17460317460317
2019-01-24,215.72,5.04,42.801587301587304
2019-01-25,213.42,5.04,42.345238095238095
2019-01-28,214.28,5.04,42.51587301587301
2019-01-29,214.11,5.04,42.48214285714286
2019-01-30,219.27,5.04,43.50595238095238
2019-01-31,219.05,5.04,43.46230158730159
2019-02-01,222.29,5.04,44.10515873015873
2019-02-04,219.66,5.04,43.583333333333336
2019-02-05,220.45,5.04,43.74007936507936
2019-02-06,222.3,5.04,44.10714285714286
2019-02-07,222.5,5.04,44.1468253968254
2019-02-08,221.8,5.04,44.00793650793651
2019-02-11,220.38,5.04,43.726190476190474
2019-02-12,212.39,5.04,42.14087301587301
2019-02-13,214.47,5.04,42.55357142857143
2019-02-14,214.04,5.04,42.46825396825397
2019-02-15,216.93,5.04,43.041666666666664
2019-02-19,219.57,5.04,43.56547619047619
2019-02-20,221.65,5.04,43.9781746031746
2019-02-21,222.81,5.04,44.208333333333336
2019-02-22,223.91,5.04,44.426587301587304
2019-02-25,223.2,5.04,44.285714285714285
2019-02-26,222.81,5.04,44.208333333333336
2019-02-27,224.29,5.04,44.50198412698413
2019-02-28,226.11,5.04,44.86309523809524
2019-03-01,225.39,-9.35,-24.105882352941176
2019-03-04,224.88,-9.35,-24.05133689839572
2019-03-05,223.03,-9.35,-23.85347593582888
2019-03-06,222.11,-9.35,-23.755080213903746
2019-03-07,218.14,-9.35,-23.330481283422458
2019-03-08,216.78,-9.35,-23.185026737967917
2019-03-11,217.93,-9.35,-23.308021390374332
2019-03-12,218.23,-9.35,-23.340106951871658
2019-03-13,218.31,-9.35,-23.34866310160428
2019-03-14,219.01,-9.35,-23.423529411764704
2019-03-15,219.05,-9.35,-23.427807486631018
2019-03-18,220.39,-9.35,-23.571122994652406
2019-03-19,218.89,-9.35,-23.410695187165775
2019-03-20,211.95,-9.35,-22.668449197860962
2019-03-21,215.48,-9.35,-23.045989304812835
2019-03-22,214.99,-9.35,-22.993582887700537
2019-03-25,214.8,-9.35,-22.973262032085564
2019-03-26,215.48,-9.35,-23.045989304812835
2019-03-27,214.65,-9.35,-22.9572192513369
2019-03-28,215.37,-9.35,-23.034224598930482
2019-03-29,215.96,-9.35,-23.097326203208556
2019-04-01,217.33,-9.35,-23.24385026737968
2019-04-02,214.89,-9.35,-22.982887700534757
2019-04-03,216.14,-9.35,-23.116577540106952
2019-04-04,215.29,-9.35,-23.025668449197862
2019-04-05,216.31,-9.35,-23.134759358288772
2019-04-08,217.94,-9.35,-23.30909090909091
2019-04-09,214.69,-9.35,-22.961497326203208
2019-04-10,216.81,-9.35,-23.18823529411765
2019-04-11,221.91,-9.35,-23.733689839572193
2019-04-12,226.34,-9.35,-24.207486631016042
2019-04-15,226.21,-9.35,-24.193582887700536
2019-04-16,229.3,-9.35,-24.524064171122998
2019-04-17,228.69,-9.35,-24.458823529411767
2019-04-18,229.04,-9.35,-24.49625668449198
2019-04-22,228.51,-9.35,-24.43957219251337
2019-04-23,229.77,-9.35,-24.574331550802142
2019-04-24,231.28,-9.35,-24.73582887700535
2019-04-25,228.5,-9.35,-24.438502673796794
2019-04-26,230.71,-9.35,-24.67486631016043
2019-04-29,231.31,-9.35,-24.739037433155083
2019-04-30,235.5,-9.35,-25.18716577540107
2019-05-01,236.46,-9.35,-25.289839572192516
2019-05-02,236.79,-9.35,-25.32513368983957
2019-05-03,238.66,-9.35,-25.525133689839574
2019-05-06,237.79,-9.35,-25.432085561497328
2019-05-07,246.89,-9.35,-26.40534759358289
2019-05-08,241.89,-9.35,-25.870588235294118
2019-05-09,245.66,-9.35,-26.27379679144385
2019-05-10,248.74,8.57,29.024504084014
2019-05-13,246.56,8.57,28.770128354725788
2019-05-14,248.45,8.57,28.990665110851808
2019-05-15,248.26,8.57,28.96849474912485
2019-05-16,249.42,8.57,29.103850641773626
2019-05-17,248.26,8.57,28.96849474912485
2019-05-20,249.51,8.57,29.114352392065342
2019-05-21,249.33,8.57,29.093348891481913
2019-05-22,250.33,8.57,29.210035005834307
2019-05-23,251.6,8.57,29.358226371061843
2019-05-24,249.91,8.57,29.1610268378063
2019-05-28,244.06,8.57,28.478413068844805
2019-05-29,244.63,8.57,28.54492415402567
2019-05-30,245.42,8.57,28.637106184364058
2019-05-31,247.66,8.57,28.89848308051342
2019-06-03,251.93,8.57,29.396732788798133
2019-06-04,248.27,8.57,28.96966161026838
2019-06-05,253.31,8.57,29.557759626604433
2019-06-06,252.91,8.57,29.511085180863475
2019-06-07,252.65,8.57,29.480746791131853
2019-06-10,252.17,8.57,29.424737456242706
2019-06-11,249.05,8.57,29.060676779463243
2019-06-12,250.28,8.57,29.204200700116687
2019-06-13,250.11,8.57,29.18436406067678
2019-06-14,251.05,8.57,29.294049008168027
2019-06-17,250.16,8.57,29.190198366394398
2019-06-18,250.14,8.57,29.18786464410735
2019-06-19,251.96,8.57,29.400233372228705
2019-06-20,252.56,8.57,29.47024504084014
2019-06-21,250.15,8.57,29.189031505250874
2019-06-24,251.51,8.57,29.347724620770126
2019-06-25,251.31,8.57,29.32438739789965
2019-06-26,242.93,8.57,28.346557759626606
2019-06-27,244.36,8.57,28.513418903150527
2019-06-28,247.18,8.57,28.84247374562427
2019-07-01,250.48,8.57,29.227537922987164
2019-07-02,251.14,8.57,29.30455075845974
2019-07-03,254.96,8.57,29.75029171528588
2019-07-05,254.51,8.57,29.6977829638273
2019-07-08,254.51,8.57,29.6977829638273
2019-07-09,257.39,8.57,30.03383897316219
2019-07-10,258.27,8.57,30.136522753792296
2019-07-11,256.88,8.57,29.97432905484247
2019-07-12,257.72,8.57,30.072345390898484
2019-07-15,258.3,8.57,30.14002333722287
2019-07-16,255.27,8.57,29.78646441073512
2019-07-17,251.21,8.57,29.312718786464412
2019-07-18,252.06,8.57,29.41190198366394
2019-07-19,252.01,8.57,29.40606767794632
2019-07-22,253.41,8.57,29.569428238039674
2019-07-23,253.21,8.57,29.546091015169196
2019-07-24,255.0,8.57,29.754959159859975
2019-07-25,255.52,8.57,29.815635939323222
2019-07-26,259.52,8.57,30.282380396732787
2019-07-29,256.8,8.57,29.964994165694282
2019-07-30,251.69,8.57,29.36872812135356
2019-07-31,246.64,8.57,28.779463243873977
2019-08-01,244.33,8.57,28.509918319719954
2019-08-02,243.12,8.57,28.36872812135356
2019-08-05,239.15,8.57,27.905484247374563
2019-08-06,244.85,8.57,28.570595099183194
2019-08-07,248.2,8.57,28.96149358226371
2019-08-08,251.6,8.57,29.358226371061843
2019-08-09,251.84,8.41,29.945303210463734
2019-08-12,250.05,8.41,29.732461355529132
2019-08-13,252.64,8.41,30.04042806183115
2019-08-14,246.56,8.41,29.317479191438764
2019-08-15,246.75,8.41,29.340071343638524
2019-08-16,249.29,8.41,29.642092746730082
2019-08-19,249.92,8.41,29.717003567181923
2019-08-20,246.79,8.41,29.344827586206897
2019-08-21,247.85,8.41,29.470868014268728
2019-08-22,248.85,8.41,29.589774078478
2019-08-23,244.88,8.41,29.11771700356718
2019-08-26,247.17,8.41,29.39001189060642
2019-08-27,245.55,8.41,29.197384066587396
2019-08-28,239.51,8.41,28.479191438763376
2019-08-29,239.89,8.41,28.5243757431629
2019-08-30,235.88,8.41,28.047562425683708
2019-09-03,241.67,8.41,28.736028537455407
2019-09-04,246.36,8.41,29.29369797859691
2019-09-05,248.74,8.41,29.576694411414984
2019-09-06,249.0,8.41,29.60760998810939
2019-09-09,251.77,8.41,29.936979785969086
2019-09-10,251.02,8.41,29.84780023781213
2019-09-11,254.82,8.41,30.29964328180737
2019-09-12,251.7,8.41,29.928656361474435
2019-09-13,256.39,8.41,30.48632580261593
2019-09-16,254.95,8.41,30.315101070154576
2019-09-17,260.44,8.41,30.967895362663494
2019-09-18,261.75,8.41,31.123662306777646
2019-09-19,262.29,8.41,31.187871581450654
2019-09-20,264.5,8.41,31.45065398335315
2019-09-23,265.0,8.41,31.510107015457788
2019-09-24,266.76,8.41,31.71938168846611
2019-09-25,263.06,8.41,31.279429250891795
2019-09-26,266.36,8.41,31.671819262782403
2019-09-27,265.98,8.41,31.62663495838288
2019-09-30,266.09,8.41,31.639714625445894
2019-10-01,263.85,8.41,31.373365041617124
2019-10-02,259.2,8.41,30.820451843043994
2019-10-03,257.61,8.41,30.63139120095125
2019-10-04,259.7,8.41,30.879904875148632
2019-10-07,254.66,8.41,30.28061831153389
2019-10-08,250.45,8.41,29.78002378121284
2019-10-09,250.48,8.41,29.78359096313912
2019-10-10,249.5,8.41,29.66706302021403
2019-10-11,250.5,8.41,29.785969084423304
2019-10-14,250.61,8.41,29.79904875148633
2019-10-15,251.54,8.41,29.90963139120095
2019-10-16,252.72,8.41,30.049940546967896
2019-10-17,249.46,8.41,29.66230677764566
2019-10-18,251.08,8.41,29.854934601664684
2019-10-21,253.02,8.41,30.085612366230677
2019-10-22,248.51,8.41,29.549346016646847
2019-10-23,249.3,8.41,29.643281807372176
2019-10-24,249.67,8.41,29.687277051129605
2019-10-25,248.59,8.41,29.55885850178359
2019-10-28,247.02,8.41,29.37217598097503
2019-10-29,256.24,8.41,30.468489892984543
2019-10-30,254.55,8.41,30.267538644470868
2019-10-31,257.09,8.41,30.569560047562423
2019-11-01,259.35,8.41,30.838287752675388
2019-11-04,258.43,8.41,30.728894173602853
2019-11-05,259.18,8.41,30.81807372175981
2019-11-06,261.68,8.41,31.115338882282998
2019-11-07,263.59,8.41,31.34244946492271
2019-11-08,265.35,8.41,31.551724137931036
2019-11-11,266.66,8.41,31.707491082045188
2019-11-12,269.75,2.46,109.65447154471545
2019-11-13,266.91,2.46,108.50000000000001
2019-11-14,268.5,2.46,109.14634146341463
2019-11-15,267.17,2.46,108.60569105691057
2019-11-18,267.44,2.46,108.71544715447155
2019-11-19,267.02,2.46,108.54471544715446
2019-11-20,267.71,2.46,108.82520325203251
2019-11-21,267.1,2.46,108.57723577235774
2019-11-22,267.23,2.46,108.63008130081302
2019-11-25,269.82,2.46,109.6829268292683
2019-11-26,272.37,2.46,110.71951219512195
2019-11-27,272.76,2.46,110.8780487804878
2019-11-29,271.26,2.46,110.26829268292683
2019-12-02,268.81,2.46,109.27235772357724
2019-12-03,265.82,2.46,108.0569105691057
