date,BAX,BAX_EPS,PE Ratio
2009-01-21,30.13,2.3,13.100000000000001
2009-01-22,30.84,2.3,13.408695652173915
2009-01-23,31.22,2.3,13.573913043478262
2009-01-26,31.39,2.3,13.647826086956522
2009-01-27,31.77,2.3,13.813043478260871
2009-01-28,31.6,2.3,13.739130434782611
2009-01-29,31.64,2.3,13.756521739130436
2009-01-30,31.86,2.3,13.85217391304348
2009-02-02,31.86,2.3,13.85217391304348
2009-02-03,32.86,2.3,14.286956521739132
2009-02-04,32.3,2.3,14.043478260869565
2009-02-05,32.84,2.3,14.27826086956522
2009-02-06,32.7,2.3,14.217391304347828
2009-02-09,32.0,2.3,13.913043478260871
2009-02-10,31.28,2.3,13.600000000000001
2009-02-11,31.88,2.3,13.860869565217392
2009-02-12,32.14,2.3,13.973913043478262
2009-02-13,31.91,2.3,13.873913043478263
2009-02-17,31.47,2.3,13.682608695652174
2009-02-18,31.59,2.3,13.734782608695653
2009-02-19,31.5,3.22,9.782608695652174
2009-02-20,31.53,3.22,9.791925465838508
2009-02-23,31.15,3.22,9.67391304347826
2009-02-24,31.65,3.22,9.82919254658385
2009-02-25,30.91,3.22,9.599378881987578
2009-02-26,29.8,3.22,9.254658385093167
2009-02-27,27.65,3.22,8.586956521739129
2009-03-02,27.78,3.22,8.627329192546584
2009-03-03,28.2,3.22,8.757763975155278
2009-03-04,28.52,3.22,8.857142857142856
2009-03-05,27.98,3.22,8.68944099378882
2009-03-06,28.2,3.22,8.757763975155278
2009-03-09,27.73,3.22,8.611801242236025
2009-03-10,27.89,3.22,8.661490683229813
2009-03-11,26.38,3.22,8.19254658385093
2009-03-12,27.46,3.22,8.527950310559007
2009-03-13,27.79,3.22,8.630434782608695
2009-03-16,27.74,3.22,8.614906832298136
2009-03-17,28.31,3.22,8.791925465838508
2009-03-18,28.16,3.22,8.745341614906831
2009-03-19,27.27,3.22,8.46894409937888
2009-03-20,26.93,3.22,8.36335403726708
2009-03-23,27.83,3.22,8.642857142857142
2009-03-24,27.44,3.22,8.521739130434783
2009-03-25,27.17,3.22,8.437888198757763
2009-03-26,26.83,3.22,8.332298136645962
2009-03-27,27.43,3.22,8.51863354037267
2009-03-30,27.49,3.22,8.537267080745341
2009-03-31,27.82,3.22,8.639751552795031
2009-04-01,27.52,3.22,8.546583850931677
2009-04-02,27.41,3.22,8.512422360248447
2009-04-03,26.4,3.22,8.198757763975154
2009-04-06,25.64,3.22,7.962732919254658
2009-04-07,26.25,3.22,8.152173913043478
2009-04-08,26.72,3.22,8.298136645962732
2009-04-09,26.74,3.22,8.304347826086955
2009-04-13,26.97,3.22,8.375776397515526
2009-04-14,26.68,3.22,8.285714285714285
2009-04-15,26.75,3.22,8.307453416149068
2009-04-16,27.68,3.22,8.596273291925465
2009-04-17,28.16,3.22,8.745341614906831
2009-04-20,27.52,3.22,8.546583850931677
2009-04-21,27.4,3.22,8.509316770186334
2009-04-22,26.43,3.22,8.20807453416149
2009-04-23,26.61,3.22,8.263975155279502
2009-04-24,26.11,3.22,8.108695652173912
2009-04-27,26.74,3.22,8.304347826086955
2009-04-28,26.99,3.22,8.38198757763975
2009-04-29,26.96,3.22,8.372670807453416
2009-04-30,26.34,3.22,8.180124223602483
2009-05-01,26.65,3.22,8.276397515527949
2009-05-04,27.2,3.22,8.4472049689441
2009-05-05,27.01,0.84,32.154761904761905
2009-05-06,26.5,0.84,31.547619047619047
2009-05-07,27.02,0.84,32.166666666666664
2009-05-08,27.3,0.84,32.5
2009-05-11,27.35,0.84,32.55952380952381
2009-05-12,27.83,0.84,33.13095238095238
2009-05-13,27.69,0.84,32.964285714285715
2009-05-14,27.51,0.84,32.75
2009-05-15,27.04,0.84,32.19047619047619
2009-05-18,26.81,0.84,31.916666666666668
2009-05-19,26.68,0.84,31.761904761904763
2009-05-20,26.45,0.84,31.488095238095237
2009-05-21,26.55,0.84,31.607142857142858
2009-05-22,27.05,0.84,32.202380952380956
2009-05-26,27.48,0.84,32.714285714285715
2009-05-27,27.1,0.84,32.261904761904766
2009-05-28,27.06,0.84,32.214285714285715
2009-05-29,27.81,0.84,33.107142857142854
2009-06-01,26.74,0.84,31.833333333333332
2009-06-02,26.18,0.84,31.166666666666668
2009-06-03,26.77,0.84,31.86904761904762
2009-06-04,25.74,0.84,30.642857142857142
2009-06-05,25.83,0.84,30.75
2009-06-08,25.27,0.84,30.083333333333336
2009-06-09,25.42,0.84,30.261904761904766
2009-06-10,25.21,0.84,30.011904761904763
2009-06-11,26.0,0.84,30.952380952380953
2009-06-12,26.9,0.84,32.023809523809526
2009-06-15,26.24,0.84,31.238095238095237
2009-06-16,25.99,0.84,30.94047619047619
2009-06-17,26.49,0.84,31.535714285714285
2009-06-18,27.01,0.84,32.154761904761905
2009-06-19,27.91,0.84,33.226190476190474
2009-06-22,27.41,0.84,32.63095238095238
2009-06-23,27.4,0.84,32.61904761904762
2009-06-24,27.5,0.84,32.73809523809524
2009-06-25,28.37,0.84,33.773809523809526
2009-06-26,28.38,0.84,33.785714285714285
2009-06-29,28.76,0.84,34.23809523809524
2009-06-30,28.77,0.84,34.25
2009-07-01,28.65,0.84,34.107142857142854
2009-07-02,28.87,0.84,34.36904761904762
2009-07-06,28.73,0.84,34.202380952380956
2009-07-07,28.66,0.84,34.11904761904762
2009-07-08,28.43,0.84,33.845238095238095
2009-07-09,28.59,0.84,34.035714285714285
2009-07-10,28.65,0.84,34.107142857142854
2009-07-13,29.01,0.84,34.53571428571429
2009-07-14,29.06,0.84,34.595238095238095
2009-07-15,28.84,0.84,34.333333333333336
2009-07-16,29.73,0.84,35.392857142857146
2009-07-17,29.41,0.84,35.011904761904766
2009-07-20,29.16,0.84,34.714285714285715
2009-07-21,29.32,0.84,34.904761904761905
2009-07-22,29.42,0.84,35.023809523809526
2009-07-23,29.33,0.84,34.916666666666664
2009-07-24,29.68,0.84,35.333333333333336
2009-07-27,29.65,0.84,35.297619047619044
2009-07-28,29.97,1.81,16.558011049723756
2009-07-29,30.3,1.81,16.740331491712706
2009-07-30,30.52,1.81,16.861878453038674
2009-07-31,30.62,1.81,16.917127071823206
2009-08-03,30.71,1.81,16.96685082872928
2009-08-04,30.3,1.81,16.740331491712706
2009-08-05,30.18,1.81,16.67403314917127
2009-08-06,29.81,1.81,16.469613259668506
2009-08-07,30.08,1.81,16.61878453038674
2009-08-10,30.14,1.81,16.65193370165746
2009-08-11,29.99,1.81,16.56906077348066
2009-08-12,29.97,1.81,16.558011049723756
2009-08-13,29.91,1.81,16.524861878453038
2009-08-14,30.0,1.81,16.574585635359117
2009-08-17,30.13,1.81,16.646408839779003
2009-08-18,29.95,1.81,16.54696132596685
2009-08-19,30.52,1.81,16.861878453038674
2009-08-20,30.49,1.81,16.845303867403313
2009-08-21,30.58,1.81,16.895027624309392
2009-08-24,30.76,1.81,16.994475138121548
2009-08-25,30.9,1.81,17.07182320441989
2009-08-26,30.88,1.81,17.06077348066298
2009-08-27,30.86,1.81,17.049723756906076
2009-08-28,30.84,1.81,17.03867403314917
2009-08-31,30.92,1.81,17.082872928176798
2009-09-01,30.45,1.81,16.823204419889503
2009-09-02,30.19,1.81,16.679558011049725
2009-09-03,30.63,1.81,16.922651933701655
2009-09-04,30.76,1.81,16.994475138121548
2009-09-08,30.2,1.81,16.685082872928177
2009-09-09,30.32,1.81,16.751381215469614
2009-09-10,30.48,1.81,16.83977900552486
2009-09-11,30.89,1.81,17.066298342541437
2009-09-14,30.91,1.81,17.07734806629834
2009-09-15,30.39,1.81,16.790055248618785
2009-09-16,30.48,1.81,16.83977900552486
2009-09-17,31.79,1.81,17.56353591160221
2009-09-18,31.7,1.81,17.513812154696133
2009-09-21,31.65,1.81,17.486187845303867
2009-09-22,31.59,1.81,17.45303867403315
2009-09-23,30.85,1.81,17.044198895027623
2009-09-24,31.02,1.81,17.138121546961326
2009-09-25,31.17,1.81,17.220994475138124
2009-09-28,31.21,1.81,17.243093922651934
2009-09-29,30.85,1.81,17.044198895027623
2009-09-30,30.97,1.81,17.11049723756906
2009-10-01,30.26,1.81,16.718232044198896
2009-10-02,30.8,1.81,17.016574585635357
2009-10-05,30.93,1.81,17.088397790055247
2009-10-06,31.11,1.81,17.1878453038674
2009-10-07,31.28,1.81,17.281767955801104
2009-10-08,31.26,1.81,17.2707182320442
2009-10-09,31.61,1.81,17.464088397790054
2009-10-12,31.37,1.81,17.331491712707184
2009-10-13,31.34,1.81,17.314917127071823
2009-10-14,30.96,1.81,17.104972375690608
2009-10-15,29.6,1.81,16.353591160220994
2009-10-16,29.97,1.81,16.558011049723756
2009-10-19,30.14,1.81,16.65193370165746
2009-10-20,30.1,1.81,16.629834254143645
2009-10-21,30.04,1.81,16.596685082872927
2009-10-22,30.2,1.81,16.685082872928177
2009-10-23,29.92,1.81,16.530386740331494
2009-10-26,29.91,1.81,16.524861878453038
2009-10-27,29.66,1.81,16.386740331491712
2009-10-28,29.62,1.81,16.364640883977902
2009-10-29,29.49,2.68,11.003731343283581
2009-10-30,29.36,2.68,10.955223880597014
2009-11-02,29.63,2.68,11.05597014925373
2009-11-03,29.29,2.68,10.92910447761194
2009-11-04,29.32,2.68,10.940298507462686
2009-11-05,29.79,2.68,11.115671641791044
2009-11-06,29.94,2.68,11.171641791044776
2009-11-09,30.58,2.68,11.410447761194028
2009-11-10,31.22,2.68,11.649253731343283
2009-11-11,31.02,2.68,11.574626865671641
2009-11-12,29.74,2.68,11.097014925373132
2009-11-13,29.78,2.68,11.111940298507463
2009-11-16,29.79,2.68,11.115671641791044
2009-11-17,29.84,2.68,11.134328358208954
2009-11-18,30.24,2.68,11.283582089552237
2009-11-19,29.85,2.68,11.138059701492537
2009-11-20,29.51,2.68,11.011194029850746
2009-11-23,29.69,2.68,11.078358208955224
2009-11-24,30.0,2.68,11.194029850746269
2009-11-25,29.74,2.68,11.097014925373132
2009-11-27,29.78,2.68,11.111940298507463
2009-11-30,29.63,2.68,11.05597014925373
2009-12-01,29.99,2.68,11.190298507462686
2009-12-02,30.39,2.68,11.33955223880597
2009-12-03,30.67,2.68,11.444029850746269
2009-12-04,30.79,2.68,11.488805970149253
2009-12-07,30.42,2.68,11.350746268656716
2009-12-08,29.94,2.68,11.171641791044776
2009-12-09,30.37,2.68,11.332089552238806
2009-12-10,31.54,2.68,11.76865671641791
2009-12-11,32.32,2.68,12.059701492537313
2009-12-14,32.02,2.68,11.947761194029852
2009-12-15,32.05,2.68,11.958955223880595
2009-12-16,31.74,2.68,11.843283582089551
2009-12-17,31.49,2.68,11.749999999999998
2009-12-18,31.29,2.68,11.675373134328357
2009-12-21,31.67,2.68,11.817164179104477
2009-12-22,31.86,2.68,11.888059701492537
2009-12-23,31.92,2.68,11.91044776119403
2009-12-24,31.94,2.68,11.917910447761194
2009-12-28,32.13,2.68,11.988805970149254
2009-12-29,32.16,2.68,11.999999999999998
2009-12-30,32.04,2.68,11.955223880597014
2009-12-31,31.87,2.68,11.891791044776118
2010-01-04,31.66,2.68,11.813432835820894
2010-01-05,31.44,2.68,11.73134328358209
2010-01-06,31.55,2.68,11.772388059701493
2010-01-07,32.06,2.68,11.962686567164178
2010-01-08,32.14,2.68,11.992537313432836
2010-01-11,31.96,2.68,11.925373134328359
2010-01-12,32.46,2.68,12.111940298507463
2010-01-13,32.79,2.68,12.235074626865671
2010-01-14,33.52,2.68,12.507462686567164
2010-01-15,33.44,2.68,12.477611940298505
2010-01-19,33.37,2.68,12.451492537313431
2010-01-20,33.03,2.68,12.324626865671641
2010-01-21,32.37,2.68,12.078358208955223
2010-01-22,31.91,2.68,11.906716417910447
2010-01-25,32.03,2.68,11.951492537313433
2010-01-26,32.08,2.68,11.970149253731343
2010-01-27,32.0,2.68,11.940298507462686
2010-01-28,31.61,2.68,11.794776119402984
2010-01-29,31.28,2.68,11.671641791044776
2010-02-01,31.43,2.68,11.727611940298507
2010-02-02,31.76,2.68,11.850746268656716
2010-02-03,31.23,2.68,11.652985074626866
2010-02-04,30.6,2.68,11.417910447761194
2010-02-05,30.74,2.68,11.470149253731343
2010-02-08,30.61,2.68,11.421641791044776
2010-02-09,30.62,2.68,11.425373134328359
2010-02-10,30.49,2.68,11.37686567164179
2010-02-11,30.42,2.68,11.350746268656716
2010-02-12,30.37,2.68,11.332089552238806
2010-02-16,30.93,2.68,11.541044776119403
2010-02-17,31.31,2.68,11.682835820895521
2010-02-18,31.17,2.68,11.630597014925373
2010-02-19,31.25,2.68,11.66044776119403
2010-02-22,31.36,2.68,11.701492537313431
2010-02-23,30.94,3.63,8.523415977961433
2010-02-24,31.29,3.63,8.619834710743802
2010-02-25,31.01,3.63,8.542699724517908
2010-02-26,30.92,3.63,8.517906336088155
2010-03-01,31.11,3.63,8.570247933884298
2010-03-02,31.75,3.63,8.746556473829202
2010-03-03,32.05,3.63,8.829201101928374
2010-03-04,32.07,3.63,8.834710743801653
2010-03-05,32.31,3.63,8.900826446280993
2010-03-08,32.12,3.63,8.848484848484848
2010-03-09,32.04,3.63,8.826446280991735
2010-03-10,31.77,3.63,8.75206611570248
2010-03-11,31.59,3.63,8.702479338842975
2010-03-12,31.4,3.63,8.650137741046832
2010-03-15,31.71,3.63,8.735537190082646
2010-03-16,31.53,3.63,8.685950413223141
2010-03-17,31.69,3.63,8.730027548209367
2010-03-18,32.03,3.63,8.823691460055096
2010-03-19,32.18,3.63,8.865013774104684
2010-03-22,32.41,3.63,8.928374655647382
2010-03-23,32.25,3.63,8.884297520661157
2010-03-24,31.99,3.63,8.81267217630854
2010-03-25,31.9,3.63,8.787878787878787
2010-03-26,31.74,3.63,8.743801652892563
2010-03-29,31.89,3.63,8.78512396694215
2010-03-30,31.87,3.63,8.779614325068872
2010-03-31,31.61,3.63,8.707988980716253
2010-04-01,31.63,3.63,8.713498622589531
2010-04-05,31.65,3.63,8.71900826446281
2010-04-06,31.61,3.63,8.707988980716253
2010-04-07,31.49,3.63,8.674931129476583
2010-04-08,31.34,3.63,8.633608815426998
2010-04-09,31.5,3.63,8.677685950413224
2010-04-12,31.59,3.63,8.702479338842975
2010-04-13,32.08,3.63,8.837465564738292
2010-04-14,32.2,3.63,8.870523415977962
2010-04-15,32.32,3.63,8.903581267217632
2010-04-16,32.1,3.63,8.842975206611571
2010-04-19,32.23,3.63,8.878787878787879
2010-04-20,32.55,3.63,8.96694214876033
2010-04-21,32.02,3.63,8.82093663911846
2010-04-22,27.77,3.63,7.650137741046832
2010-04-23,26.79,3.63,7.380165289256198
2010-04-26,25.85,3.63,7.121212121212122
2010-04-27,25.8,3.63,7.107438016528926
2010-04-28,26.01,3.63,7.1652892561983474
2010-04-29,26.19,3.63,7.214876033057852
2010-04-30,25.65,3.63,7.066115702479339
2010-05-03,25.8,3.63,7.107438016528926
2010-05-04,24.49,3.63,6.746556473829201
2010-05-05,24.8,3.63,6.831955922865014
2010-05-06,24.99,3.63,6.884297520661157
2010-05-07,24.51,3.63,6.75206611570248
2010-05-10,25.14,-0.11,-228.54545454545456
2010-05-11,24.71,-0.11,-224.63636363636365
2010-05-12,24.38,-0.11,-221.63636363636363
2010-05-13,23.99,-0.11,-218.09090909090907
2010-05-14,23.64,-0.11,-214.9090909090909
2010-05-17,23.06,-0.11,-209.63636363636363
2010-05-18,23.57,-0.11,-214.27272727272728
2010-05-19,23.14,-0.11,-210.36363636363637
2010-05-20,22.57,-0.11,-205.1818181818182
2010-05-21,22.09,-0.11,-200.8181818181818
2010-05-24,22.72,-0.11,-206.54545454545453
2010-05-25,22.69,-0.11,-206.27272727272728
2010-05-26,22.54,-0.11,-204.9090909090909
2010-05-27,22.85,-0.11,-207.72727272727275
2010-05-28,22.94,-0.11,-208.54545454545456
2010-06-01,22.56,-0.11,-205.09090909090907
2010-06-02,22.71,-0.11,-206.45454545454547
2010-06-03,22.92,-0.11,-208.36363636363637
2010-06-04,22.47,-0.11,-204.27272727272725
2010-06-07,22.42,-0.11,-203.81818181818184
2010-06-08,22.26,-0.11,-202.36363636363637
2010-06-09,21.98,-0.11,-199.8181818181818
2010-06-10,22.31,-0.11,-202.8181818181818
2010-06-11,22.49,-0.11,-204.45454545454544
2010-06-14,22.52,-0.11,-204.72727272727272
2010-06-15,23.01,-0.11,-209.1818181818182
2010-06-16,23.11,-0.11,-210.0909090909091
2010-06-17,23.13,-0.11,-210.27272727272725
2010-06-18,22.82,-0.11,-207.45454545454547
2010-06-21,23.01,-0.11,-209.1818181818182
2010-06-22,22.63,-0.11,-205.72727272727272
2010-06-23,22.44,-0.11,-204.0
2010-06-24,22.34,-0.11,-203.0909090909091
2010-06-25,22.7,-0.11,-206.36363636363635
2010-06-28,22.92,-0.11,-208.36363636363637
2010-06-29,22.38,-0.11,-203.45454545454544
2010-06-30,22.07,-0.11,-200.63636363636363
2010-07-01,22.35,-0.11,-203.1818181818182
2010-07-02,22.62,-0.11,-205.63636363636365
2010-07-06,22.7,-0.11,-206.36363636363635
2010-07-07,23.24,-0.11,-211.27272727272725
2010-07-08,23.57,-0.11,-214.27272727272728
2010-07-09,23.85,-0.11,-216.81818181818184
2010-07-12,23.74,-0.11,-215.8181818181818
2010-07-13,23.76,-0.11,-216.0
2010-07-14,23.49,-0.11,-213.54545454545453
2010-07-15,23.15,-0.11,-210.45454545454544
2010-07-16,23.06,-0.11,-209.63636363636363
2010-07-19,23.15,-0.11,-210.45454545454544
2010-07-20,23.2,-0.11,-210.9090909090909
2010-07-21,22.71,-0.11,-206.45454545454547
2010-07-22,23.49,-0.11,-213.54545454545453
2010-07-23,23.89,-0.11,-217.1818181818182
2010-07-26,24.29,-0.11,-220.8181818181818
2010-07-27,24.33,-0.11,-221.18181818181816
2010-07-28,23.97,-0.11,-217.9090909090909
2010-07-29,23.74,-0.11,-215.8181818181818
2010-07-30,23.78,-0.11,-216.1818181818182
2010-08-02,24.32,-0.11,-221.0909090909091
2010-08-03,24.13,-0.11,-219.36363636363635
2010-08-04,24.45,-0.11,-222.27272727272725
2010-08-05,24.45,0.79,30.94936708860759
2010-08-06,24.51,0.79,31.025316455696203
2010-08-09,24.63,0.79,31.177215189873415
2010-08-10,25.16,0.79,31.848101265822784
2010-08-11,24.78,0.79,31.367088607594937
2010-08-12,24.88,0.79,31.493670886075947
2010-08-13,24.83,0.79,31.43037974683544
2010-08-16,24.7,0.79,31.265822784810123
2010-08-17,24.94,0.79,31.569620253164558
2010-08-18,24.89,0.79,31.50632911392405
2010-08-19,24.44,0.79,30.936708860759495
2010-08-20,24.21,0.79,30.645569620253163
2010-08-23,24.32,0.79,30.78481012658228
2010-08-24,23.9,0.79,30.253164556962023
2010-08-25,23.99,0.79,30.367088607594933
2010-08-26,23.6,0.79,29.873417721518987
2010-08-27,23.76,0.79,30.075949367088608
2010-08-30,23.47,0.79,29.708860759493668
2010-08-31,23.11,0.79,29.253164556962023
2010-09-01,23.61,0.79,29.886075949367086
2010-09-02,23.9,0.79,30.253164556962023
2010-09-03,24.02,0.79,30.40506329113924
2010-09-07,24.11,0.79,30.51898734177215
2010-09-08,23.34,0.79,29.544303797468352
2010-09-09,23.26,0.79,29.443037974683545
2010-09-10,23.39,0.79,29.60759493670886
2010-09-13,23.5,0.79,29.746835443037973
2010-09-14,23.93,0.79,30.29113924050633
2010-09-15,24.49,0.79,30.999999999999996
2010-09-16,24.43,0.79,30.924050632911392
2010-09-17,24.44,0.79,30.936708860759495
2010-09-20,24.85,0.79,31.455696202531644
2010-09-21,25.75,0.79,32.59493670886076
2010-09-22,26.02,0.79,32.936708860759495
2010-09-23,25.88,0.79,32.75949367088607
2010-09-24,26.08,0.79,33.0126582278481
2010-09-27,25.96,0.79,32.860759493670884
2010-09-28,26.05,0.79,32.974683544303794
2010-09-29,25.87,0.79,32.74683544303797
2010-09-30,25.92,0.79,32.81012658227848
2010-10-01,25.88,0.79,32.75949367088607
2010-10-04,25.84,0.79,32.70886075949367
2010-10-05,26.25,0.79,33.22784810126582
2010-10-06,26.38,0.79,33.392405063291136
2010-10-07,26.5,0.79,33.54430379746835
2010-10-08,26.7,0.79,33.79746835443038
2010-10-11,26.81,0.79,33.93670886075949
2010-10-12,26.84,0.79,33.974683544303794
2010-10-13,26.83,0.79,33.962025316455694
2010-10-14,26.87,0.79,34.0126582278481
2010-10-15,26.49,0.79,33.53164556962025
2010-10-18,26.62,0.79,33.69620253164557
2010-10-19,26.4,0.79,33.417721518987335
2010-10-20,26.83,0.79,33.962025316455694
2010-10-21,27.74,0.79,35.11392405063291
2010-10-22,27.77,0.79,35.151898734177216
2010-10-25,27.39,0.79,34.67088607594937
2010-10-26,27.7,0.79,35.063291139240505
2010-10-27,27.59,0.79,34.92405063291139
2010-10-28,27.69,0.79,35.050632911392405
2010-10-29,27.66,0.79,35.0126582278481
2010-11-01,27.5,0.79,34.81012658227848
2010-11-02,27.62,0.79,34.962025316455694
2010-11-03,27.54,1.68,16.392857142857142
2010-11-04,27.96,1.68,16.642857142857142
2010-11-05,27.98,1.68,16.654761904761905
2010-11-08,27.95,1.68,16.636904761904763
2010-11-09,28.07,1.68,16.708333333333336
2010-11-10,28.19,1.68,16.779761904761905
2010-11-11,28.23,1.68,16.80357142857143
2010-11-12,27.95,1.68,16.636904761904763
2010-11-15,27.94,1.68,16.630952380952383
2010-11-16,27.33,1.68,16.267857142857142
2010-11-17,27.46,1.68,16.345238095238095
2010-11-18,27.75,1.68,16.517857142857142
2010-11-19,27.91,1.68,16.613095238095237
2010-11-22,27.44,1.68,16.333333333333336
2010-11-23,26.89,1.68,16.005952380952383
2010-11-24,27.16,1.68,16.166666666666668
2010-11-26,27.02,1.68,16.083333333333332
2010-11-29,26.96,1.68,16.047619047619047
2010-11-30,26.37,1.68,15.696428571428573
2010-12-01,26.8,1.68,15.952380952380953
2010-12-02,26.97,1.68,16.053571428571427
2010-12-03,27.07,1.68,16.113095238095237
2010-12-06,26.88,1.68,16.0
2010-12-07,26.85,1.68,15.98214285714286
2010-12-08,26.89,1.68,16.005952380952383
2010-12-09,27.04,1.68,16.095238095238095
2010-12-10,27.31,1.68,16.25595238095238
2010-12-13,27.35,1.68,16.279761904761905
2010-12-14,28.14,1.68,16.75
2010-12-15,28.14,1.68,16.75
2010-12-16,28.23,1.68,16.80357142857143
2010-12-17,27.85,1.68,16.577380952380953
2010-12-20,27.58,1.68,16.416666666666668
2010-12-21,27.24,1.68,16.214285714285715
2010-12-22,27.51,1.68,16.375
2010-12-23,27.75,1.68,16.517857142857142
2010-12-27,27.68,1.68,16.476190476190478
2010-12-28,27.75,1.68,16.517857142857142
2010-12-29,27.65,1.68,16.458333333333332
2010-12-30,27.55,1.68,16.398809523809526
2010-12-31,27.5,1.68,16.36904761904762
2011-01-03,27.46,1.68,16.345238095238095
2011-01-04,27.21,1.68,16.196428571428573
2011-01-05,27.53,1.68,16.386904761904763
2011-01-06,27.29,1.68,16.24404761904762
2011-01-07,26.84,1.68,15.976190476190476
2011-01-10,26.73,1.68,15.910714285714286
2011-01-11,26.96,1.68,16.047619047619047
2011-01-12,27.69,1.68,16.482142857142858
2011-01-13,27.35,1.68,16.279761904761905
2011-01-14,27.33,1.68,16.267857142857142
2011-01-18,27.6,1.68,16.42857142857143
2011-01-19,27.32,1.68,16.261904761904763
2011-01-20,27.46,1.68,16.345238095238095
2011-01-21,26.88,1.68,16.0
2011-01-24,26.98,1.68,16.05952380952381
2011-01-25,27.69,1.68,16.482142857142858
2011-01-26,27.65,1.68,16.458333333333332
2011-01-27,26.61,1.68,15.839285714285715
2011-01-28,26.4,1.68,15.714285714285714
2011-01-31,26.34,1.68,15.678571428571429
2011-02-01,26.43,1.68,15.732142857142858
2011-02-02,26.34,1.68,15.678571428571429
2011-02-03,26.28,1.68,15.642857142857144
2011-02-04,26.36,1.68,15.690476190476192
2011-02-07,26.53,1.68,15.791666666666668
