date,SWKS,SWKS_EPS,PE Ratio
2010-09-28,21.09,0.52,40.55769230769231
2010-09-29,20.93,0.52,40.25
2010-09-30,20.67,0.52,39.75
2010-10-01,20.65,0.52,39.71153846153846
2010-10-04,20.3,0.52,39.03846153846154
2010-10-05,20.94,0.52,40.269230769230774
2010-10-06,20.17,0.52,38.78846153846154
2010-10-07,20.08,0.52,38.61538461538461
2010-10-08,20.5,0.52,39.42307692307692
2010-10-11,20.51,0.52,39.44230769230769
2010-10-12,21.21,0.52,40.78846153846154
2010-10-13,21.25,0.52,40.86538461538461
2010-10-14,21.32,0.52,41.0
2010-10-15,21.82,0.52,41.96153846153846
2010-10-18,21.63,0.52,41.59615384615384
2010-10-19,21.27,0.52,40.90384615384615
2010-10-20,21.51,0.52,41.36538461538462
2010-10-21,20.71,0.52,39.82692307692308
2010-10-22,21.48,0.52,41.30769230769231
2010-10-25,21.97,0.52,42.24999999999999
2010-10-26,21.66,0.52,41.65384615384615
2010-10-27,22.85,0.52,43.94230769230769
2010-10-28,22.68,0.52,43.61538461538461
2010-10-29,22.92,0.52,44.07692307692308
2010-11-01,22.61,0.52,43.480769230769226
2010-11-02,23.02,0.52,44.26923076923077
2010-11-03,22.76,0.52,43.769230769230774
2010-11-04,23.68,0.52,45.53846153846153
2010-11-05,24.17,0.52,46.48076923076923
2010-11-08,23.87,0.52,45.90384615384615
2010-11-09,23.8,0.52,45.76923076923077
2010-11-10,23.8,0.52,45.76923076923077
2010-11-11,23.32,0.52,44.84615384615385
2010-11-12,23.14,0.52,44.5
2010-11-15,22.94,0.52,44.11538461538461
2010-11-16,22.36,0.52,43.0
2010-11-17,22.91,0.52,44.05769230769231
2010-11-18,23.8,0.52,45.76923076923077
2010-11-19,24.12,0.52,46.38461538461539
2010-11-22,24.84,0.52,47.76923076923077
2010-11-23,24.76,0.52,47.61538461538462
2010-11-24,26.14,0.52,50.26923076923077
2010-11-26,25.99,0.52,49.980769230769226
2010-11-29,25.8,0.78,33.07692307692308
2010-11-30,25.45,0.78,32.628205128205124
2010-12-01,26.48,0.78,33.94871794871795
2010-12-02,26.99,0.78,34.6025641025641
2010-12-03,27.57,0.78,35.34615384615385
2010-12-06,27.62,0.78,35.41025641025641
2010-12-07,27.28,0.78,34.97435897435898
2010-12-08,27.36,0.78,35.07692307692307
2010-12-09,27.73,0.78,35.55128205128205
2010-12-10,28.04,0.78,35.94871794871795
2010-12-13,27.09,0.78,34.730769230769226
2010-12-14,26.89,0.78,34.47435897435897
2010-12-15,27.0,0.78,34.61538461538461
2010-12-16,27.81,0.78,35.65384615384615
2010-12-17,28.44,0.78,36.46153846153846
2010-12-20,28.13,0.78,36.06410256410256
2010-12-21,28.24,0.78,36.205128205128204
2010-12-22,28.1,0.78,36.02564102564103
2010-12-23,28.39,0.78,36.3974358974359
2010-12-27,28.75,0.78,36.85897435897436
2010-12-28,28.8,0.78,36.92307692307692
2010-12-29,29.18,0.78,37.41025641025641
2010-12-30,29.08,0.78,37.28205128205128
2010-12-31,28.63,0.78,36.705128205128204
2011-01-03,29.56,0.78,37.8974358974359
2011-01-04,29.63,0.78,37.98717948717948
2011-01-05,30.2,0.78,38.717948717948715
2011-01-06,30.15,0.78,38.65384615384615
2011-01-07,30.24,0.78,38.76923076923077
2011-01-10,31.7,0.78,40.641025641025635
2011-01-11,31.61,0.78,40.52564102564102
2011-01-12,31.88,0.78,40.87179487179487
2011-01-13,31.8,0.78,40.76923076923077
2011-01-14,32.51,0.78,41.679487179487175
2011-01-18,32.76,0.78,41.99999999999999
2011-01-19,31.91,0.78,40.91025641025641
2011-01-20,30.03,0.78,38.5
2011-01-21,29.19,0.78,37.42307692307693
2011-01-24,29.19,0.78,37.42307692307693
2011-01-25,30.01,0.78,38.47435897435898
2011-01-26,31.49,0.78,40.37179487179487
2011-01-27,32.75,0.78,41.98717948717949
2011-01-28,31.33,0.78,40.166666666666664
2011-01-31,31.77,0.78,40.730769230769226
2011-02-01,32.72,0.78,41.94871794871795
2011-02-02,32.92,0.78,42.205128205128204
2011-02-03,33.81,0.78,43.34615384615385
2011-02-04,34.92,0.78,44.76923076923077
2011-02-07,35.54,0.78,45.56410256410256
2011-02-08,35.46,0.34,104.29411764705881
2011-02-09,35.19,0.34,103.49999999999999
2011-02-10,35.72,0.34,105.05882352941175
2011-02-11,36.55,0.34,107.49999999999999
2011-02-14,36.95,0.34,108.67647058823529
2011-02-15,36.33,0.34,106.85294117647058
2011-02-16,36.66,0.34,107.82352941176468
2011-02-17,36.98,0.34,108.76470588235293
2011-02-18,36.65,0.34,107.79411764705881
2011-02-22,34.31,0.34,100.91176470588235
2011-02-23,33.41,0.34,98.26470588235293
2011-02-24,34.91,0.34,102.67647058823528
2011-02-25,35.99,0.34,105.85294117647058
2011-02-28,35.94,0.34,105.70588235294116
2011-03-01,34.75,0.34,102.20588235294117
2011-03-02,34.53,0.34,101.55882352941175
2011-03-03,35.41,0.34,104.14705882352939
2011-03-04,34.98,0.34,102.88235294117645
2011-03-07,34.41,0.34,101.20588235294116
2011-03-08,33.82,0.34,99.47058823529412
2011-03-09,32.01,0.34,94.1470588235294
2011-03-10,31.64,0.34,93.05882352941175
2011-03-11,31.84,0.34,93.6470588235294
2011-03-14,31.27,0.34,91.97058823529412
2011-03-15,31.64,0.34,93.05882352941175
2011-03-16,30.85,0.34,90.73529411764706
2011-03-17,29.95,0.34,88.08823529411764
2011-03-18,29.97,0.34,88.1470588235294
2011-03-21,31.18,0.34,91.70588235294117
2011-03-22,30.47,0.34,89.61764705882352
2011-03-23,30.76,0.34,90.47058823529412
2011-03-24,31.88,0.34,93.76470588235293
2011-03-25,32.31,0.34,95.02941176470588
2011-03-28,32.57,0.34,95.79411764705881
2011-03-29,32.59,0.34,95.8529411764706
2011-03-30,32.65,0.34,96.02941176470587
2011-03-31,32.4,0.34,95.29411764705881
2011-04-01,31.45,0.34,92.49999999999999
2011-04-04,30.79,0.34,90.55882352941175
2011-04-05,30.88,0.34,90.8235294117647
2011-04-06,28.73,0.34,84.5
2011-04-07,27.74,0.34,81.58823529411764
2011-04-08,27.55,0.34,81.02941176470588
2011-04-11,27.13,0.34,79.79411764705881
2011-04-12,26.36,0.34,77.52941176470587
2011-04-13,26.65,0.34,78.38235294117646
2011-04-14,26.4,0.34,77.6470588235294
2011-04-15,26.32,0.34,77.41176470588235
2011-04-18,26.05,0.34,76.61764705882352
2011-04-19,26.87,0.34,79.02941176470588
2011-04-20,27.92,0.34,82.11764705882352
2011-04-21,28.19,0.34,82.91176470588235
2011-04-25,28.22,0.34,82.99999999999999
2011-04-26,28.29,0.34,83.20588235294117
2011-04-27,27.52,0.34,80.94117647058823
2011-04-28,27.51,0.34,80.91176470588235
2011-04-29,31.46,0.34,92.52941176470588
2011-05-02,30.58,0.34,89.94117647058822
2011-05-03,29.82,0.34,87.70588235294117
2011-05-04,29.5,0.34,86.76470588235294
2011-05-05,29.82,0.34,87.70588235294117
2011-05-06,29.61,0.34,87.08823529411764
2011-05-09,29.66,0.34,87.23529411764706
2011-05-10,29.94,0.34,88.05882352941177
2011-05-11,28.77,0.61,47.16393442622951
2011-05-12,28.57,0.61,46.83606557377049
2011-05-13,28.34,0.61,46.459016393442624
2011-05-16,27.24,0.61,44.65573770491803
2011-05-17,26.64,0.61,43.67213114754099
2011-05-18,27.75,0.61,45.49180327868853
2011-05-19,27.51,0.61,45.09836065573771
2011-05-20,27.31,0.61,44.77049180327869
2011-05-23,26.63,0.61,43.65573770491803
2011-05-24,26.52,0.61,43.47540983606557
2011-05-25,26.84,0.61,44.0
2011-05-26,27.03,0.61,44.31147540983607
2011-05-27,25.5,0.61,41.80327868852459
2011-05-31,25.47,0.61,41.75409836065574
2011-06-01,24.56,0.61,40.26229508196721
2011-06-02,24.92,0.61,40.852459016393446
2011-06-03,23.06,0.61,37.803278688524586
2011-06-06,23.28,0.61,38.16393442622951
2011-06-07,25.08,0.61,41.114754098360656
2011-06-08,24.42,0.61,40.032786885245905
2011-06-09,24.94,0.61,40.885245901639344
2011-06-10,24.32,0.61,39.868852459016395
2011-06-13,23.52,0.61,38.557377049180324
2011-06-14,24.91,0.61,40.83606557377049
2011-06-15,24.12,0.61,39.54098360655738
2011-06-16,23.51,0.61,38.54098360655738
2011-06-17,23.16,0.61,37.9672131147541
2011-06-20,21.7,0.61,35.57377049180328
2011-06-21,22.53,0.61,36.9344262295082
2011-06-22,22.39,0.61,36.704918032786885
2011-06-23,23.28,0.61,38.16393442622951
2011-06-24,22.87,0.61,37.49180327868853
2011-06-27,22.92,0.61,37.57377049180328
2011-06-28,23.56,0.61,38.62295081967213
2011-06-29,22.62,0.61,37.08196721311476
2011-06-30,22.98,0.61,37.67213114754099
2011-07-01,23.44,0.61,38.42622950819673
2011-07-05,23.06,0.61,37.803278688524586
2011-07-06,23.65,0.61,38.77049180327869
2011-07-07,25.21,0.61,41.32786885245902
2011-07-08,24.72,0.61,40.52459016393443
2011-07-11,24.23,0.61,39.721311475409834
2011-07-12,22.65,0.61,37.131147540983605
2011-07-13,22.83,0.61,37.42622950819672
2011-07-14,22.38,0.61,36.68852459016394
2011-07-15,22.68,0.61,37.18032786885246
2011-07-18,22.23,0.61,36.442622950819676
2011-07-19,22.9,0.61,37.540983606557376
2011-07-20,23.61,0.61,38.704918032786885
2011-07-21,22.68,0.61,37.18032786885246
2011-07-22,26.98,0.61,44.22950819672131
2011-07-25,26.46,0.61,43.37704918032787
2011-07-26,27.0,0.61,44.26229508196722
2011-07-27,26.1,0.61,42.786885245901644
2011-07-28,25.55,0.61,41.885245901639344
2011-07-29,25.31,0.61,41.49180327868852
2011-08-01,25.0,0.61,40.98360655737705
2011-08-02,23.55,0.61,38.606557377049185
2011-08-03,24.3,0.61,39.83606557377049
2011-08-04,22.3,0.61,36.55737704918033
2011-08-05,20.68,0.61,33.90163934426229
2011-08-08,19.39,0.61,31.78688524590164
2011-08-09,20.53,0.89,23.06741573033708
2011-08-10,20.28,0.89,22.786516853932586
2011-08-11,22.02,0.89,24.741573033707866
2011-08-12,22.07,0.89,24.797752808988765
2011-08-15,23.11,0.89,25.96629213483146
2011-08-16,21.47,0.89,24.123595505617978
2011-08-17,21.36,0.89,24.0
2011-08-18,19.42,0.89,21.820224719101127
2011-08-19,18.78,0.89,21.10112359550562
2011-08-22,19.11,0.89,21.47191011235955
2011-08-23,20.04,0.89,22.51685393258427
2011-08-24,20.05,0.89,22.52808988764045
2011-08-25,19.46,0.89,21.865168539325843
2011-08-26,19.89,0.89,22.348314606741575
2011-08-29,20.8,0.89,23.370786516853933
2011-08-30,20.85,0.89,23.426966292134832
2011-08-31,20.63,0.89,23.179775280898873
2011-09-01,20.92,0.89,23.505617977528093
2011-09-02,19.62,0.89,22.04494382022472
2011-09-06,19.3,0.89,21.685393258426966
2011-09-07,20.17,0.89,22.662921348314608
2011-09-08,20.33,0.89,22.84269662921348
2011-09-09,19.58,0.89,21.999999999999996
2011-09-12,20.28,0.89,22.786516853932586
2011-09-13,21.19,0.89,23.808988764044944
2011-09-14,22.18,0.89,24.921348314606742
2011-09-15,22.35,0.89,25.1123595505618
2011-09-16,22.07,0.89,24.797752808988765
2011-09-19,21.59,0.89,24.258426966292134
2011-09-20,21.57,0.89,24.235955056179776
2011-09-21,21.92,0.89,24.62921348314607
2011-09-22,20.31,0.89,22.820224719101123
2011-09-23,20.91,0.89,23.49438202247191
2011-09-26,20.57,0.89,23.1123595505618
2011-09-27,20.58,0.89,23.123595505617974
2011-09-28,19.85,0.89,22.303370786516854
2011-09-29,19.09,0.89,21.44943820224719
2011-09-30,17.96,0.89,20.179775280898877
2011-10-03,16.96,0.89,19.0561797752809
2011-10-04,18.16,0.89,20.40449438202247
2011-10-05,19.34,0.89,21.730337078651687
2011-10-06,19.33,0.89,21.719101123595504
2011-10-07,19.13,0.89,21.49438202247191
2011-10-10,19.56,0.89,21.977528089887638
2011-10-11,19.91,0.89,22.370786516853933
2011-10-12,20.72,0.89,23.280898876404493
2011-10-13,21.43,0.89,24.078651685393258
2011-10-14,22.4,0.89,25.168539325842694
2011-10-17,21.24,0.89,23.86516853932584
2011-10-18,21.92,0.89,24.62921348314607
2011-10-19,20.83,0.89,23.40449438202247
2011-10-20,20.68,0.89,23.235955056179776
2011-10-21,20.93,0.89,23.51685393258427
2011-10-24,21.89,0.89,24.59550561797753
2011-10-25,21.02,0.89,23.617977528089888
2011-10-26,21.39,0.89,24.03370786516854
2011-10-27,21.38,0.89,24.02247191011236
2011-10-28,20.29,0.89,22.79775280898876
2011-10-31,19.81,0.89,22.258426966292134
2011-11-01,19.11,0.89,21.47191011235955
2011-11-02,19.08,0.89,21.438202247191008
2011-11-03,20.5,0.89,23.033707865168537
2011-11-04,21.83,0.89,24.528089887640448
2011-11-07,21.32,0.89,23.95505617977528
2011-11-08,21.13,0.89,23.741573033707862
2011-11-09,19.62,0.89,22.04494382022472
2011-11-10,19.08,0.89,21.438202247191008
2011-11-11,19.77,0.89,22.213483146067414
2011-11-14,19.49,0.89,21.89887640449438
2011-11-15,19.53,0.89,21.9438202247191
2011-11-16,18.99,0.89,21.337078651685392
2011-11-17,17.4,0.89,19.550561797752806
2011-11-18,16.99,0.89,19.089887640449437
2011-11-21,16.57,0.89,18.617977528089888
2011-11-22,15.9,0.89,17.865168539325843
2011-11-23,14.54,0.89,16.337078651685392
2011-11-25,14.13,0.89,15.876404494382022
2011-11-28,14.35,0.35,41.0
2011-11-29,14.51,0.35,41.45714285714286
2011-11-30,16.31,0.35,46.6
2011-12-01,16.16,0.35,46.17142857142858
2011-12-02,16.35,0.35,46.71428571428572
2011-12-05,16.38,0.35,46.8
2011-12-06,16.1,0.35,46.00000000000001
2011-12-07,15.85,0.35,45.285714285714285
2011-12-08,15.27,0.35,43.62857142857143
2011-12-09,15.49,0.35,44.25714285714286
2011-12-12,14.99,0.35,42.82857142857143
2011-12-13,14.08,0.35,40.228571428571435
2011-12-14,14.04,0.35,40.114285714285714
2011-12-15,14.29,0.35,40.82857142857143
2011-12-16,14.37,0.35,41.05714285714286
2011-12-19,14.74,0.35,42.11428571428572
2011-12-20,15.53,0.35,44.371428571428574
2011-12-21,15.47,0.35,44.2
2011-12-22,16.33,0.35,46.65714285714286
2011-12-23,16.21,0.35,46.31428571428572
2011-12-27,16.19,0.35,46.25714285714287
2011-12-28,15.98,0.35,45.65714285714286
2011-12-29,16.1,0.35,46.00000000000001
2011-12-30,16.22,0.35,46.34285714285714
2012-01-03,16.82,0.35,48.057142857142864
2012-01-04,16.78,0.35,47.94285714285715
2012-01-05,17.28,0.35,49.37142857142858
2012-01-06,17.15,0.35,49.0
2012-01-09,17.81,0.35,50.885714285714286
2012-01-10,17.98,0.35,51.371428571428574
2012-01-11,18.03,0.35,51.51428571428572
2012-01-12,17.98,0.35,51.371428571428574
2012-01-13,17.64,0.35,50.400000000000006
2012-01-17,18.29,0.35,52.25714285714286
2012-01-18,19.08,0.35,54.51428571428571
2012-01-19,19.23,0.35,54.94285714285715
2012-01-20,21.39,0.35,61.11428571428572
2012-01-23,21.29,0.35,60.82857142857143
2012-01-24,21.56,0.35,61.6
2012-01-25,21.77,0.35,62.2
2012-01-26,21.62,0.35,61.77142857142858
2012-01-27,22.0,0.35,62.85714285714286
2012-01-30,21.76,0.35,62.17142857142858
2012-01-31,21.58,0.35,61.65714285714286
2012-02-01,21.83,0.35,62.371428571428574
2012-02-02,22.83,0.35,65.22857142857143
2012-02-03,23.68,0.35,67.65714285714286
2012-02-06,23.44,0.35,66.97142857142858
2012-02-07,23.69,0.31,76.41935483870968
2012-02-08,24.28,0.31,78.3225806451613
2012-02-09,24.55,0.31,79.19354838709678
2012-02-10,23.46,0.31,75.67741935483872
2012-02-13,23.63,0.31,76.2258064516129
2012-02-14,23.98,0.31,77.35483870967742
2012-02-15,24.24,0.31,78.19354838709677
2012-02-16,25.22,0.31,81.35483870967741
2012-02-17,24.86,0.31,80.19354838709677
2012-02-21,24.78,0.31,79.93548387096774
2012-02-22,24.85,0.31,80.16129032258065
2012-02-23,25.56,0.31,82.45161290322581
2012-02-24,25.86,0.31,83.41935483870968
2012-02-27,26.6,0.31,85.80645161290323
2012-02-28,26.89,0.31,86.74193548387098
2012-02-29,26.97,0.31,87.0
2012-03-01,27.37,0.31,88.29032258064517
2012-03-02,27.46,0.31,88.58064516129032
2012-03-05,26.07,0.31,84.09677419354838
2012-03-06,25.38,0.31,81.87096774193549
2012-03-07,26.09,0.31,84.16129032258064
2012-03-08,26.77,0.31,86.35483870967742
2012-03-09,26.91,0.31,86.80645161290323
2012-03-12,26.45,0.31,85.3225806451613
2012-03-13,27.15,0.31,87.58064516129032
2012-03-14,27.73,0.31,89.45161290322581
2012-03-15,28.29,0.31,91.25806451612902
2012-03-16,28.05,0.31,90.48387096774194
2012-03-19,28.66,0.31,92.45161290322581
2012-03-20,28.27,0.31,91.19354838709677
2012-03-21,28.49,0.31,91.9032258064516
2012-03-22,28.4,0.31,91.61290322580645
2012-03-23,28.16,0.31,90.83870967741936
2012-03-26,28.52,0.31,92.0
2012-03-27,28.61,0.31,92.29032258064515
2012-03-28,27.82,0.31,89.74193548387098
2012-03-29,27.66,0.31,89.22580645161291
2012-03-30,27.65,0.31,89.19354838709677
2012-04-02,27.71,0.31,89.38709677419355
2012-04-03,27.53,0.31,88.80645161290323
2012-04-04,26.38,0.31,85.09677419354838
2012-04-05,26.94,0.31,86.90322580645162
2012-04-09,26.35,0.31,85.0
2012-04-10,25.75,0.31,83.06451612903226
2012-04-11,26.35,0.31,85.0
2012-04-12,27.02,0.31,87.16129032258064
2012-04-13,26.29,0.31,84.80645161290322
2012-04-16,26.05,0.31,84.03225806451613
2012-04-17,26.9,0.31,86.77419354838709
2012-04-18,27.23,0.31,87.83870967741936
2012-04-19,25.91,0.31,83.58064516129032
2012-04-20,24.38,0.31,78.64516129032258
2012-04-23,23.31,0.31,75.19354838709677
2012-04-24,23.76,0.31,76.64516129032259
2012-04-25,25.22,0.31,81.35483870967741
2012-04-26,25.5,0.31,82.25806451612904
2012-04-27,27.81,0.31,89.70967741935483
2012-04-30,27.14,0.31,87.54838709677419
2012-05-01,27.2,0.31,87.74193548387096
2012-05-02,27.29,0.31,88.03225806451613
2012-05-03,26.15,0.31,84.35483870967741
2012-05-04,25.57,0.31,82.48387096774194
2012-05-07,25.25,0.31,81.45161290322581
2012-05-08,24.67,0.18,137.05555555555557
2012-05-09,24.92,0.18,138.44444444444446
2012-05-10,25.24,0.18,140.22222222222223
2012-05-11,25.39,0.18,141.05555555555557
2012-05-14,24.91,0.18,138.38888888888889
2012-05-15,25.54,0.18,141.88888888888889
2012-05-16,25.71,0.18,142.83333333333334
2012-05-17,24.5,0.18,136.11111111111111
2012-05-18,23.43,0.18,130.16666666666666
2012-05-21,25.09,0.18,139.38888888888889
2012-05-22,25.53,0.18,141.83333333333334
2012-05-23,26.11,0.18,145.05555555555557
2012-05-24,25.51,0.18,141.72222222222223
2012-05-25,25.68,0.18,142.66666666666666
2012-05-29,26.98,0.18,149.88888888888889
2012-05-30,25.81,0.18,143.38888888888889
2012-05-31,26.86,0.18,149.22222222222223
2012-06-01,25.23,0.18,140.16666666666669
2012-06-04,25.84,0.18,143.55555555555557
2012-06-05,26.71,0.18,148.38888888888889
2012-06-06,28.4,0.18,157.77777777777777
2012-06-07,27.47,0.18,152.61111111111111
2012-06-08,27.96,0.18,155.33333333333334
2012-06-11,26.9,0.18,149.44444444444443
2012-06-12,27.76,0.18,154.22222222222223
2012-06-13,28.37,0.18,157.61111111111111
2012-06-14,27.42,0.18,152.33333333333334
2012-06-15,28.1,0.18,156.11111111111111
2012-06-18,28.26,0.18,157.00000000000003
2012-06-19,28.07,0.18,155.94444444444446
2012-06-20,28.19,0.18,156.61111111111111
2012-06-21,26.66,0.18,148.11111111111111
2012-06-22,26.85,0.18,149.16666666666669
2012-06-25,25.48,0.18,141.55555555555557
2012-06-26,25.0,0.18,138.88888888888889
2012-06-27,25.76,0.18,143.11111111111111
2012-06-28,25.79,0.18,143.27777777777777
2012-06-29,27.32,0.18,151.77777777777777
2012-07-02,27.24,0.18,151.33333333333334
2012-07-03,27.68,0.18,153.77777777777777
2012-07-05,27.6,0.18,153.33333333333334
2012-07-06,26.49,0.18,147.16666666666666
2012-07-09,26.65,0.18,148.05555555555554
2012-07-10,25.78,0.18,143.22222222222223
2012-07-11,25.84,0.18,143.55555555555557
2012-07-12,26.32,0.18,146.22222222222223
2012-07-13,26.82,0.18,149.0
2012-07-16,25.86,0.18,143.66666666666666
2012-07-17,25.52,0.18,141.77777777777777
2012-07-18,26.64,0.18,148.0
2012-07-19,29.17,0.18,162.05555555555557
2012-07-20,28.58,0.18,158.77777777777777
2012-07-23,27.54,0.18,153.0
2012-07-24,26.57,0.18,147.61111111111111
2012-07-25,26.75,0.18,148.61111111111111
2012-07-26,27.41,0.18,152.27777777777777
2012-07-27,28.12,0.18,156.22222222222223
2012-07-30,27.83,0.18,154.61111111111111
2012-07-31,28.93,0.18,160.72222222222223
2012-08-01,28.18,0.27,104.37037037037037
2012-08-02,27.87,0.27,103.22222222222221
2012-08-03,28.32,0.27,104.88888888888889
2012-08-06,28.5,0.27,105.55555555555554
2012-08-07,29.06,0.27,107.62962962962962
2012-08-08,28.65,0.27,106.1111111111111
2012-08-09,29.0,0.27,107.4074074074074
2012-08-10,29.63,0.27,109.74074074074073
2012-08-13,29.39,0.27,108.85185185185185
2012-08-14,29.23,0.27,108.25925925925925
2012-08-15,28.58,0.27,105.85185185185183
2012-08-16,29.63,0.27,109.74074074074073
2012-08-17,29.8,0.27,110.37037037037037
2012-08-20,29.46,0.27,109.1111111111111
2012-08-21,29.65,0.27,109.8148148148148
2012-08-22,29.24,0.27,108.29629629629628
2012-08-23,29.79,0.27,110.33333333333333
2012-08-24,29.64,0.27,109.77777777777777
2012-08-27,28.95,0.27,107.22222222222221
2012-08-28,29.49,0.27,109.22222222222221
2012-08-29,29.73,0.27,110.1111111111111
2012-08-30,29.4,0.27,108.88888888888887
2012-08-31,30.46,0.27,112.81481481481481
2012-09-04,30.02,0.27,111.18518518518518
2012-09-05,29.2,0.27,108.14814814814814
2012-09-06,31.18,0.27,115.48148148148147
2012-09-07,31.16,0.27,115.4074074074074
2012-09-10,29.91,0.27,110.77777777777777
2012-09-11,29.46,0.27,109.1111111111111
2012-09-12,29.06,0.27,107.62962962962962
2012-09-13,28.93,0.27,107.14814814814814
2012-09-14,29.61,0.27,109.66666666666666
2012-09-17,29.0,0.27,107.4074074074074
2012-09-18,29.22,0.27,108.22222222222221
2012-09-19,29.48,0.27,109.18518518518518
2012-09-20,24.03,0.27,89.0
2012-09-21,24.81,0.27,91.88888888888887
2012-09-24,24.03,0.27,89.0
2012-09-25,23.51,0.27,87.07407407407408
2012-09-26,23.18,0.27,85.85185185185185
2012-09-27,23.95,0.27,88.7037037037037
2012-09-28,23.56,0.27,87.25925925925925
2012-10-01,22.99,0.27,85.14814814814814
2012-10-02,23.42,0.27,86.74074074074075
2012-10-03,23.39,0.27,86.62962962962962
2012-10-04,23.54,0.27,87.18518518518518
2012-10-05,23.5,0.27,87.03703703703704
2012-10-08,23.15,0.27,85.74074074074073
2012-10-09,22.98,0.27,85.1111111111111
2012-10-10,22.48,0.27,83.25925925925925
2012-10-11,22.41,0.27,83.0
2012-10-12,22.17,0.27,82.11111111111111
2012-10-15,22.51,0.27,83.37037037037037
2012-10-16,23.55,0.27,87.22222222222221
2012-10-17,23.15,0.27,85.74074074074073
2012-10-18,22.55,0.27,83.51851851851852
2012-10-19,22.14,0.27,82.0
2012-10-22,22.59,0.27,83.66666666666666
2012-10-23,22.71,0.27,84.11111111111111
2012-10-24,22.68,0.27,84.0
2012-10-25,22.87,0.27,84.7037037037037
2012-10-26,23.17,0.27,85.81481481481481
2012-10-31,23.39,0.27,86.62962962962962
2012-11-01,24.08,0.27,89.18518518518518
2012-11-02,19.95,0.27,73.88888888888889
2012-11-05,20.85,0.27,77.22222222222223
2012-11-06,20.84,0.27,77.18518518518518
2012-11-07,20.07,0.27,74.33333333333333
2012-11-08,20.02,0.27,74.14814814814814
2012-11-09,20.57,0.27,76.18518518518518
2012-11-12,20.81,0.27,77.07407407407406
2012-11-13,20.85,0.27,77.22222222222223
2012-11-14,20.73,0.27,76.77777777777777
2012-11-15,20.25,0.27,75.0
2012-11-16,19.82,0.27,73.4074074074074
2012-11-19,20.66,0.27,76.51851851851852
2012-11-20,21.05,0.27,77.96296296296296
2012-11-21,21.35,0.33,64.6969696969697
2012-11-23,21.77,0.33,65.96969696969697
2012-11-26,21.63,0.33,65.54545454545453
