date,SJM,SJM_EPS,PE Ratio
1999-02-01,24.38,,
1999-02-02,24.5,,
1999-02-03,24.38,,
1999-02-04,24.38,,
1999-02-05,24.38,,
1999-02-08,24.38,,
1999-02-09,24.5,,
1999-02-10,24.38,,
1999-02-11,24.38,,
1999-02-12,24.38,,
1999-02-16,23.75,,
1999-02-17,23.5,,
1999-02-18,23.63,,
1999-02-19,23.5,,
1999-02-22,23.38,,
1999-02-23,23.0,,
1999-02-24,23.38,,
1999-02-25,23.5,,
1999-02-26,23.75,,
1999-03-01,23.88,,
1999-03-02,23.63,,
1999-03-03,22.88,,
1999-03-04,22.5,,
1999-03-05,22.63,,
1999-03-08,22.0,,
1999-03-09,22.0,,
1999-03-10,22.0,,
1999-03-11,22.25,,
1999-03-12,22.13,,
1999-03-15,22.38,,
1999-03-16,22.13,,
1999-03-17,22.25,,
1999-03-18,22.38,,
1999-03-19,22.75,,
1999-03-22,23.25,,
1999-03-23,22.88,,
1999-03-24,22.88,,
1999-03-25,22.88,,
1999-03-26,22.88,,
1999-03-29,22.63,,
1999-03-30,22.5,,
1999-03-31,22.25,,
1999-04-01,21.75,,
1999-04-05,21.63,,
1999-04-06,21.13,,
1999-04-07,21.13,,
1999-04-08,21.13,,
1999-04-09,21.5,,
1999-04-12,21.13,,
1999-04-13,21.25,,
1999-04-14,22.13,,
1999-04-15,21.5,,
1999-04-16,21.63,,
1999-04-19,21.38,,
1999-04-20,21.63,,
1999-04-21,21.38,,
1999-04-22,21.38,,
1999-04-23,21.5,,
1999-04-26,21.13,,
1999-04-27,21.13,,
1999-04-28,20.75,,
1999-04-29,21.38,,
1999-04-30,21.5,,
1999-05-03,21.88,,
1999-05-04,21.88,,
1999-05-05,21.88,,
1999-05-06,22.0,,
1999-05-07,22.0,,
1999-05-10,22.0,,
1999-05-11,21.38,,
1999-05-12,21.63,,
1999-05-13,21.75,,
1999-05-14,21.25,,
1999-05-17,21.38,,
1999-05-18,21.38,,
1999-05-19,21.25,,
1999-05-20,21.0,,
1999-05-21,21.0,,
1999-05-24,20.75,,
1999-05-25,20.88,,
1999-05-26,20.63,,
1999-05-27,20.63,,
1999-05-28,20.63,,
1999-06-01,21.13,,
1999-06-02,22.0,,
1999-06-03,21.75,,
1999-06-04,22.0,,
1999-06-07,22.25,,
1999-06-08,22.13,,
1999-06-09,22.63,,
1999-06-10,22.5,,
1999-06-11,22.13,,
1999-06-14,22.38,,
1999-06-15,22.5,,
1999-06-16,22.5,,
1999-06-17,22.63,,
1999-06-18,22.63,,
1999-06-21,22.38,,
1999-06-22,22.38,,
1999-06-23,22.5,,
1999-06-24,22.38,,
1999-06-25,22.38,,
1999-06-28,21.88,,
1999-06-29,22.5,,
1999-06-30,22.25,,
1999-07-01,22.75,,
1999-07-02,22.38,,
1999-07-06,22.88,,
1999-07-07,22.88,,
1999-07-08,22.88,,
1999-07-09,23.13,,
1999-07-12,22.75,,
1999-07-13,22.88,,
1999-07-14,23.13,,
1999-07-15,23.63,,
1999-07-16,24.13,,
1999-07-19,24.25,,
1999-07-20,25.25,,
1999-07-21,25.75,,
1999-07-22,25.38,,
1999-07-23,25.38,,
1999-07-26,25.0,,
1999-07-27,24.88,,
1999-07-28,24.38,,
1999-07-29,23.63,,
1999-07-30,24.13,,
1999-08-02,24.0,,
1999-08-03,23.88,,
1999-08-04,23.88,,
1999-08-05,23.88,,
1999-08-06,23.75,,
1999-08-09,23.88,,
1999-08-10,23.88,,
1999-08-11,24.0,,
1999-08-12,24.0,,
1999-08-13,24.0,,
1999-08-16,23.75,,
1999-08-17,23.38,,
1999-08-18,23.38,,
1999-08-19,23.63,,
1999-08-20,23.5,,
1999-08-23,23.75,,
1999-08-24,23.75,,
1999-08-25,23.63,,
1999-08-26,23.75,,
1999-08-27,23.5,,
1999-08-30,22.75,,
1999-08-31,23.0,,
1999-09-01,23.13,,
1999-09-02,22.88,,
1999-09-03,23.25,,
1999-09-07,23.13,,
1999-09-08,22.75,,
1999-09-09,23.13,,
1999-09-10,23.0,,
1999-09-13,22.88,,
1999-09-14,22.5,,
1999-09-15,22.88,,
1999-09-16,22.5,,
1999-09-17,22.5,,
1999-09-20,22.38,,
1999-09-21,22.25,,
1999-09-22,22.25,,
1999-09-23,22.25,,
1999-09-24,22.25,,
1999-09-27,22.0,,
1999-09-28,22.0,,
1999-09-29,21.38,,
1999-09-30,21.13,,
1999-10-01,21.25,,
1999-10-04,21.38,,
1999-10-05,21.13,,
1999-10-06,21.5,,
1999-10-07,21.63,,
1999-10-08,21.5,,
1999-10-11,21.5,,
1999-10-12,21.0,,
1999-10-13,20.38,,
1999-10-14,19.75,,
1999-10-15,19.75,,
1999-10-18,20.0,,
1999-10-19,19.63,,
1999-10-20,19.75,,
1999-10-21,19.88,,
1999-10-22,19.75,,
1999-10-25,19.88,,
1999-10-26,20.0,,
1999-10-27,20.13,,
1999-10-28,20.13,,
1999-10-29,19.88,,
1999-11-01,20.25,,
1999-11-02,20.25,,
1999-11-03,20.13,,
1999-11-04,20.25,,
1999-11-05,20.88,,
1999-11-08,20.75,,
1999-11-09,20.88,,
1999-11-10,20.88,,
1999-11-11,20.88,,
1999-11-12,21.13,,
1999-11-15,21.13,,
1999-11-16,21.0,,
1999-11-17,21.0,,
1999-11-18,20.25,,
1999-11-19,20.25,,
1999-11-22,20.38,,
1999-11-23,20.25,,
1999-11-24,20.38,,
1999-11-26,20.25,,
1999-11-29,20.0,,
1999-11-30,20.13,,
1999-12-01,20.0,,
1999-12-02,19.75,,
1999-12-03,19.75,,
1999-12-06,19.63,,
1999-12-07,19.63,,
1999-12-08,19.5,,
1999-12-09,19.5,,
1999-12-10,19.5,,
1999-12-13,20.0,,
1999-12-14,20.13,,
1999-12-15,19.88,,
1999-12-16,19.88,,
1999-12-17,20.13,,
1999-12-20,19.5,,
1999-12-21,19.75,,
1999-12-22,19.25,,
1999-12-23,19.25,,
1999-12-27,19.13,,
1999-12-28,19.0,,
1999-12-29,19.38,,
1999-12-30,19.38,,
1999-12-31,19.5,,
2000-01-03,19.13,,
2000-01-04,18.88,,
2000-01-05,18.75,,
2000-01-06,19.13,,
2000-01-07,19.25,,
2000-01-10,19.0,,
2000-01-11,19.0,,
2000-01-12,19.13,,
2000-01-13,19.13,,
2000-01-14,19.25,,
2000-01-18,19.25,,
2000-01-19,19.5,,
2000-01-20,19.25,,
2000-01-21,19.13,,
2000-01-24,18.63,,
2000-01-25,18.38,,
2000-01-26,18.63,,
2000-01-27,18.38,,
2000-01-28,18.13,,
2000-01-31,17.5,,
2000-02-01,17.5,,
2000-02-02,17.5,,
2000-02-03,17.5,,
2000-02-04,17.75,,
2000-02-07,18.13,,
2000-02-08,18.13,,
2000-02-09,18.38,,
2000-02-10,17.88,,
2000-02-11,17.38,,
2000-02-14,17.25,,
2000-02-15,17.88,,
2000-02-16,18.0,,
2000-02-17,18.25,,
2000-02-18,17.25,,
2000-02-22,16.88,,
2000-02-23,17.13,,
2000-02-24,17.13,,
2000-02-25,17.0,,
2000-02-28,17.13,,
2000-02-29,17.13,,
2000-03-01,17.0,,
2000-03-02,17.0,,
2000-03-03,17.0,,
2000-03-06,16.63,,
2000-03-07,16.38,,
2000-03-08,16.63,,
2000-03-09,16.75,,
2000-03-10,16.63,,
2000-03-13,16.63,,
2000-03-14,16.63,,
2000-03-15,16.63,,
2000-03-16,16.88,,
2000-03-17,16.38,,
2000-03-20,16.5,,
2000-03-21,16.5,,
2000-03-22,16.0,,
2000-03-23,15.63,,
2000-03-24,15.13,,
2000-03-27,15.25,,
2000-03-28,15.0,,
2000-03-29,15.38,,
2000-03-30,17.0,,
2000-03-31,18.0,,
2000-04-03,17.88,,
2000-04-04,17.75,,
2000-04-05,17.13,,
2000-04-06,17.0,,
2000-04-07,17.0,,
2000-04-10,16.5,,
2000-04-11,16.5,,
2000-04-12,16.5,,
2000-04-13,16.38,,
2000-04-14,16.0,,
2000-04-17,16.13,,
2000-04-18,15.5,,
2000-04-19,16.0,,
2000-04-20,16.0,,
2000-04-24,16.0,,
2000-04-25,16.88,,
2000-04-26,16.25,,
2000-04-27,15.88,,
2000-04-28,16.0,,
2000-05-01,16.0,,
2000-05-02,16.0,,
2000-05-03,16.0,,
2000-05-04,17.88,,
2000-05-05,16.63,,
2000-05-08,16.5,,
2000-05-09,16.63,,
2000-05-10,16.5,,
2000-05-11,16.5,,
2000-05-12,16.63,,
2000-05-15,16.63,,
2000-05-16,17.5,,
2000-05-17,17.13,,
2000-05-18,17.0,,
2000-05-19,17.38,,
2000-05-22,17.13,,
2000-05-23,17.13,,
2000-05-24,18.25,,
2000-05-25,18.0,,
2000-05-26,18.0,,
2000-05-30,17.88,,
2000-05-31,17.63,,
2000-06-01,17.88,,
2000-06-02,18.13,,
2000-06-05,17.75,,
2000-06-06,17.5,,
2000-06-07,17.88,,
2000-06-08,17.75,,
2000-06-09,17.63,,
2000-06-12,17.5,,
2000-06-13,17.63,,
2000-06-14,17.38,,
2000-06-15,17.63,,
2000-06-16,17.5,,
2000-06-19,17.75,,
2000-06-20,17.38,,
2000-06-21,17.5,,
2000-06-22,17.38,,
2000-06-23,17.38,,
2000-06-26,17.75,,
2000-06-27,18.0,,
2000-06-28,18.38,,
2000-06-29,18.63,,
2000-06-30,19.25,,
2000-07-03,19.38,,
2000-07-05,19.25,,
2000-07-06,18.38,,
2000-07-07,18.75,,
2000-07-10,18.75,,
2000-07-11,18.38,,
2000-07-12,18.38,,
2000-07-13,18.13,,
2000-07-14,18.13,,
2000-07-17,18.13,,
2000-07-18,18.13,,
2000-07-19,18.0,,
2000-07-20,18.25,,
2000-07-21,18.0,,
2000-07-24,17.88,,
2000-07-25,17.88,,
2000-07-26,18.0,,
2000-07-27,18.0,,
2000-07-28,18.0,,
2000-07-31,18.0,,
2000-08-01,18.0,,
2000-08-02,18.25,,
2000-08-03,18.38,,
2000-08-04,18.5,,
2000-08-07,18.25,,
2000-08-08,18.38,,
2000-08-09,18.5,,
2000-08-10,18.25,,
2000-08-11,18.63,,
2000-08-14,18.63,,
2000-08-15,18.13,,
2000-08-16,18.13,,
2000-08-17,18.5,,
2000-08-18,18.5,,
2000-08-21,18.5,,
2000-08-22,18.5,,
2000-08-23,18.38,,
2000-08-24,19.0,,
2000-08-25,19.25,,
2000-08-28,18.5,,
2000-08-29,18.5,,
2000-08-30,18.63,,
2000-08-31,19.19,,
2000-09-01,19.88,,
2000-09-05,20.38,,
2000-09-06,21.5,,
2000-09-07,22.31,,
2000-09-08,21.5,,
2000-09-11,21.56,,
2000-09-12,22.81,,
2000-09-13,22.25,,
2000-09-14,22.0,,
2000-09-15,22.0,,
2000-09-18,22.31,,
2000-09-19,22.44,,
2000-09-20,22.63,,
2000-09-21,22.5,,
2000-09-22,23.31,,
2000-09-25,23.44,,
2000-09-26,22.94,,
2000-09-27,23.63,,
2000-09-28,24.31,,
2000-09-29,24.31,,
2000-10-02,24.44,,
2000-10-03,24.0,,
2000-10-04,24.31,,
2000-10-05,24.56,,
2000-10-06,24.69,,
2000-10-09,24.38,,
2000-10-10,24.63,,
2000-10-11,24.19,,
2000-10-12,24.19,,
2000-10-13,24.31,,
2000-10-16,24.13,,
2000-10-17,23.5,,
2000-10-18,23.19,,
2000-10-19,23.69,,
2000-10-20,24.13,,
2000-10-23,24.0,,
2000-10-24,23.5,,
2000-10-25,22.38,,
2000-10-26,21.75,,
2000-10-27,23.19,,
2000-10-30,23.13,,
2000-10-31,22.25,,
2000-11-01,22.38,,
2000-11-02,22.19,,
2000-11-03,22.19,,
2000-11-06,22.56,,
2000-11-07,23.19,,
2000-11-08,23.69,,
2000-11-09,24.0,,
2000-11-10,24.63,,
2000-11-13,25.0,,
2000-11-14,25.0,,
2000-11-15,25.56,,
2000-11-16,25.81,,
2000-11-17,26.56,,
2000-11-20,26.56,,
2000-11-21,26.56,,
2000-11-22,26.06,,
2000-11-24,26.06,,
2000-11-27,25.31,,
2000-11-28,24.5,,
2000-11-29,24.5,,
2000-11-30,24.06,,
2000-12-01,24.63,,
2000-12-04,24.67,,
2000-12-05,24.89,,
2000-12-06,24.63,,
2000-12-07,25.13,,
2000-12-08,25.99,,
2000-12-11,27.1,,
2000-12-12,26.46,,
2000-12-13,25.7,,
2000-12-14,25.58,,
2000-12-15,25.48,,
2000-12-18,25.57,,
2000-12-19,26.97,,
2000-12-20,26.8,,
2000-12-21,28.13,,
2000-12-22,28.65,,
2000-12-26,28.25,,
2000-12-27,28.53,,
2000-12-28,29.0,,
2000-12-29,27.95,,
2001-01-02,26.4,,
2001-01-03,27.1,,
2001-01-04,27.25,,
2001-01-05,26.1,,
2001-01-08,25.6,,
2001-01-09,26.0,,
2001-01-10,26.56,,
2001-01-11,26.63,,
2001-01-12,26.35,,
2001-01-16,28.5,,
2001-01-17,27.0,,
2001-01-18,25.3,,
2001-01-19,25.06,,
2001-01-22,24.5,,
2001-01-23,24.15,,
2001-01-24,23.85,,
2001-01-25,23.13,,
2001-01-26,23.11,,
2001-01-29,23.78,,
2001-01-30,24.62,,
2001-01-31,24.65,,
2001-02-01,24.95,,
2001-02-02,23.95,,
2001-02-05,26.25,,
2001-02-06,27.68,,
2001-02-07,27.98,,
2001-02-08,27.9,,
2001-02-09,28.11,,
2001-02-12,27.75,,
2001-02-13,27.26,,
2001-02-14,26.98,,
2001-02-15,27.13,,
2001-02-16,28.26,,
2001-02-20,26.78,,
2001-02-21,26.97,,
2001-02-22,26.39,,
2001-02-23,26.16,,
2001-02-26,26.01,,
2001-02-27,25.29,,
2001-02-28,25.9,,
2001-03-01,25.95,,
2001-03-02,25.85,,
2001-03-05,25.95,,
2001-03-06,25.69,,
2001-03-07,25.74,,
2001-03-08,25.26,,
2001-03-09,25.35,,
2001-03-12,25.27,,
2001-03-13,25.3,,
2001-03-14,24.85,,
2001-03-15,25.37,,
2001-03-16,25.6,,
2001-03-19,25.77,,
2001-03-20,25.87,,
2001-03-21,25.36,,
2001-03-22,26.12,,
2001-03-23,26.08,,
2001-03-26,25.96,,
2001-03-27,26.3,,
2001-03-28,26.02,,
2001-03-29,25.99,,
2001-03-30,26.2,,
2001-04-02,25.28,,
2001-04-03,25.77,,
2001-04-04,25.65,,
2001-04-05,26.35,,
2001-04-06,26.3,,
2001-04-09,25.5,,
2001-04-10,25.85,,
2001-04-11,25.7,,
2001-04-12,25.99,,
2001-04-16,25.91,,
2001-04-17,25.9,,
2001-04-18,26.0,,
2001-04-19,26.1,,
2001-04-20,25.77,,
2001-04-23,25.05,,
2001-04-24,25.21,,
2001-04-25,26.09,,
2001-04-26,26.15,,
2001-04-27,26.35,,
2001-04-30,26.16,,
2001-05-01,25.98,,
2001-05-02,26.25,,
2001-05-03,26.35,,
2001-05-04,27.35,,
2001-05-07,27.07,,
2001-05-08,26.6,,
2001-05-09,26.65,,
2001-05-10,26.17,,
2001-05-11,26.1,,
2001-05-14,26.27,,
2001-05-15,26.49,,
2001-05-16,26.76,,
2001-05-17,26.1,,
2001-05-18,25.89,,
2001-05-21,25.91,,
2001-05-22,25.7,,
2001-05-23,25.66,,
2001-05-24,25.82,,
2001-05-25,25.67,,
2001-05-29,25.64,,
2001-05-30,25.24,,
2001-05-31,25.02,,
2001-06-01,25.45,,
2001-06-04,26.0,,
2001-06-05,26.02,,
2001-06-06,25.95,,
2001-06-07,25.8,,
2001-06-08,25.37,,
2001-06-11,24.86,,
2001-06-12,24.39,,
2001-06-13,24.72,,
2001-06-14,24.31,,
2001-06-15,24.48,,
2001-06-18,24.41,,
2001-06-19,24.95,,
2001-06-20,26.0,,
2001-06-21,25.99,,
2001-06-22,25.75,,
2001-06-25,24.78,,
2001-06-26,25.36,,
2001-06-27,25.99,,
2001-06-28,25.99,,
2001-06-29,26.0,,
2001-07-02,25.99,,
2001-07-03,25.7,,
2001-07-05,26.04,,
2001-07-06,25.41,,
2001-07-09,25.53,,
2001-07-10,25.28,,
2001-07-11,25.44,,
2001-07-12,26.25,,
2001-07-13,26.25,,
2001-07-16,26.11,,
2001-07-17,26.83,,
2001-07-18,26.55,,
2001-07-19,26.73,,
2001-07-20,27.05,,
2001-07-23,27.0,,
2001-07-24,26.61,,
2001-07-25,26.31,,
2001-07-26,27.49,,
2001-07-27,27.15,,
2001-07-30,27.19,,
2001-07-31,27.15,,
2001-08-01,27.16,,
2001-08-02,27.14,,
2001-08-03,27.12,,
2001-08-06,26.65,,
2001-08-07,27.04,,
2001-08-08,27.0,,
2001-08-09,27.08,,
2001-08-10,27.03,,
2001-08-13,26.89,,
2001-08-14,26.95,,
2001-08-15,27.0,,
2001-08-16,27.1,,
2001-08-17,26.75,,
2001-08-20,27.2,,
2001-08-21,26.86,,
2001-08-22,27.0,,
2001-08-23,26.8,,
2001-08-24,27.14,,
2001-08-27,27.52,,
2001-08-28,27.41,,
2001-08-29,27.18,,
2001-08-30,27.4,,
2001-08-31,27.98,,
2001-09-04,28.32,,
2001-09-05,28.5,,
2001-09-06,28.71,,
2001-09-07,27.95,,
2001-09-10,27.24,,
2001-09-17,25.75,,
2001-09-18,25.04,,
2001-09-19,25.85,,
2001-09-20,24.5,,
2001-09-21,24.45,,
2001-09-24,24.75,,
2001-09-25,24.44,,
2001-09-26,24.8,,
2001-09-27,24.9,,
2001-09-28,25.65,,
2001-10-01,25.0,,
2001-10-02,25.85,,
2001-10-03,26.2,,
2001-10-04,26.4,,
2001-10-05,27.04,,
2001-10-08,26.54,,
2001-10-09,25.89,,
2001-10-10,31.15,,
2001-10-11,35.5,,
2001-10-12,34.07,,
2001-10-15,34.08,,
2001-10-16,33.99,,
2001-10-17,34.0,,
2001-10-18,33.22,,
2001-10-19,33.95,,
2001-10-22,33.8,,
2001-10-23,33.43,,
2001-10-24,33.6,,
2001-10-25,33.61,,
2001-10-26,33.31,,
2001-10-29,32.39,,
2001-10-30,33.25,,
2001-10-31,33.45,,
2001-11-01,33.99,,
2001-11-02,33.46,,
2001-11-05,33.49,,
2001-11-06,33.39,,
2001-11-07,33.6,,
2001-11-08,33.04,,
2001-11-09,32.26,,
2001-11-12,32.68,,
2001-11-13,32.71,,
2001-11-14,33.07,,
2001-11-15,31.98,,
2001-11-16,31.6,,
2001-11-19,31.88,,
2001-11-20,31.8,,
2001-11-21,31.55,,
2001-11-23,31.91,,
2001-11-26,32.62,,
2001-11-27,33.0,,
2001-11-28,33.63,,
2001-11-29,35.01,,
2001-11-30,35.21,,
2001-12-03,35.32,,
2001-12-04,35.9,,
2001-12-05,37.22,,
2001-12-06,37.73,,
2001-12-07,37.45,,
2001-12-10,37.2,,
2001-12-11,36.65,,
2001-12-12,36.77,,
2001-12-13,36.45,,
2001-12-14,36.4,,
2001-12-17,36.6,,
2001-12-18,36.64,,
2001-12-19,36.5,,
2001-12-20,36.41,,
2001-12-21,36.55,,
2001-12-24,36.13,,
2001-12-26,36.12,,
2001-12-27,36.4,,
2001-12-28,35.55,,
2001-12-31,35.38,,
2002-01-02,35.15,,
2002-01-03,35.45,,
2002-01-04,35.48,,
2002-01-07,35.0,,
2002-01-08,35.0,,
2002-01-09,34.98,,
2002-01-10,35.0,,
2002-01-11,34.16,,
2002-01-14,33.85,,
2002-01-15,33.88,,
2002-01-16,33.95,,
2002-01-17,34.76,,
2002-01-18,34.48,,
2002-01-22,34.08,,
2002-01-23,34.35,,
2002-01-24,33.93,,
2002-01-25,32.5,,
2002-01-28,32.75,,
2002-01-29,32.27,,
2002-01-30,32.56,,
2002-01-31,32.02,,
2002-02-01,32.25,,
2002-02-04,31.87,,
2002-02-05,31.37,,
2002-02-06,30.98,,
2002-02-07,31.0,,
2002-02-08,32.11,,
2002-02-11,31.42,,
2002-02-12,31.3,,
2002-02-13,31.19,,
2002-02-14,31.91,,
2002-02-15,33.61,,
2002-02-19,34.5,,
2002-02-20,35.15,,
2002-02-21,35.0,,
2002-02-22,35.05,,
2002-02-25,34.93,,
2002-02-26,34.85,,
2002-02-27,34.85,,
2002-02-28,34.94,,
2002-03-01,35.0,,
2002-03-04,34.95,,
2002-03-05,34.7,,
2002-03-06,34.6,,
2002-03-07,35.45,,
2002-03-08,35.5,,
2002-03-11,36.33,,
2002-03-12,36.02,,
2002-03-13,35.18,,
2002-03-14,34.92,,
2002-03-15,34.79,,
2002-03-18,33.9,,
2002-03-19,33.95,,
2002-03-20,33.63,,
2002-03-21,33.89,,
2002-03-22,33.66,,
2002-03-25,33.86,,
2002-03-26,33.85,,
2002-03-27,33.9,,
2002-03-28,33.8,,
2002-04-01,33.26,,
2002-04-02,33.14,,
2002-04-03,32.64,,
2002-04-04,33.89,,
2002-04-05,33.83,,
2002-04-08,33.86,,
2002-04-09,33.92,,
2002-04-10,33.59,,
2002-04-11,34.13,,
2002-04-12,34.75,,
2002-04-15,34.0,,
2002-04-16,34.99,,
2002-04-17,34.82,,
2002-04-18,34.28,,
2002-04-19,34.33,,
2002-04-22,34.1,,
2002-04-23,34.8,,
2002-04-24,34.26,,
2002-04-25,34.3,,
2002-04-26,34.0,,
2002-04-29,34.06,,
2002-04-30,34.7,,
2002-05-01,34.42,,
2002-05-02,34.55,,
2002-05-03,34.94,,
2002-05-06,34.53,,
2002-05-07,34.37,,
2002-05-08,34.38,,
2002-05-09,34.22,,
2002-05-10,34.01,,
2002-05-13,34.25,,
2002-05-14,34.62,,
2002-05-15,34.09,,
2002-05-16,33.95,,
2002-05-17,34.03,,
2002-05-20,33.12,,
2002-05-21,32.25,,
2002-05-22,32.78,,
2002-05-23,32.92,,
2002-05-24,32.8,,
2002-05-28,32.75,,
2002-05-29,31.3,,
2002-05-30,32.52,,
2002-05-31,33.3,,
2002-06-03,36.65,,
2002-06-04,35.74,,
2002-06-05,34.47,,
2002-06-06,34.52,,
2002-06-07,34.65,,
2002-06-10,34.39,,
2002-06-11,35.9,,
2002-06-12,35.97,,
2002-06-13,35.2,,
2002-06-14,36.75,,
2002-06-17,35.8,,
2002-06-18,34.85,,
2002-06-19,34.5,,
2002-06-20,33.9,,
2002-06-21,34.05,,
2002-06-24,34.09,,
2002-06-25,33.75,,
2002-06-26,34.64,,
2002-06-27,34.02,,
2002-06-28,34.13,,
2002-07-01,33.66,,
2002-07-02,33.31,,
2002-07-03,32.3,,
2002-07-05,33.41,,
2002-07-08,33.0,,
2002-07-09,32.6,,
2002-07-10,32.35,,
2002-07-11,32.48,,
2002-07-12,31.4,,
2002-07-15,31.9,,
2002-07-16,30.87,,
2002-07-17,31.65,,
2002-07-18,30.76,,
2002-07-19,30.2,,
2002-07-22,29.65,,
2002-07-23,29.55,,
2002-07-24,32.15,,
2002-07-25,32.98,,
2002-07-26,32.9,,
2002-07-29,34.15,,
2002-07-30,34.38,,
2002-07-31,33.5,,
2002-08-01,33.3,,
2002-08-02,32.85,,
2002-08-05,32.98,,
2002-08-06,34.46,,
2002-08-07,35.05,,
2002-08-08,35.25,,
2002-08-09,35.57,,
2002-08-12,36.18,,
2002-08-13,35.49,,
2002-08-14,36.35,,
2002-08-15,34.94,,
2002-08-16,36.02,,
2002-08-19,35.86,,
2002-08-20,35.7,,
2002-08-21,36.7,,
2002-08-22,36.44,,
2002-08-23,36.01,,
2002-08-26,36.26,,
2002-08-27,36.62,,
2002-08-28,36.89,,
2002-08-29,37.52,,
2002-08-30,36.35,,
2002-09-03,35.9,,
2002-09-04,36.86,,
2002-09-05,36.9,,
2002-09-06,37.1,,
2002-09-09,37.6,,
2002-09-10,37.45,,
2002-09-11,36.91,,
2002-09-12,37.2,,
2002-09-13,38.36,,
2002-09-16,38.24,,
2002-09-17,38.0,,
2002-09-18,38.36,,
2002-09-19,37.01,,
2002-09-20,37.62,,
2002-09-23,37.18,,
2002-09-24,37.09,,
2002-09-25,37.11,,
2002-09-26,38.0,,
2002-09-27,36.86,,
2002-09-30,36.7,,
2002-10-01,37.35,,
2002-10-02,35.55,,
2002-10-03,35.16,,
2002-10-04,34.73,,
2002-10-07,33.25,,
2002-10-08,33.07,,
2002-10-09,32.27,,
2002-10-10,32.9,,
2002-10-11,34.14,,
2002-10-14,34.36,,
2002-10-15,35.04,,
2002-10-16,34.73,,
2002-10-17,35.07,,
2002-10-18,34.97,,
2002-10-21,35.51,,
2002-10-22,35.55,,
2002-10-23,36.02,,
2002-10-24,35.18,,
2002-10-25,35.51,,
2002-10-28,35.56,,
2002-10-29,35.93,,
2002-10-30,36.05,,
2002-10-31,36.61,,
2002-11-01,37.24,,
2002-11-04,36.26,,
2002-11-05,36.02,,
2002-11-06,35.7,,
2002-11-07,35.61,,
2002-11-08,35.49,,
2002-11-11,34.42,,
2002-11-12,33.72,,
2002-11-13,33.95,,
2002-11-14,34.43,,
2002-11-15,39.17,,
2002-11-18,40.04,,
2002-11-19,38.57,,
2002-11-20,38.74,,
2002-11-21,39.28,,
2002-11-22,39.64,,
2002-11-25,39.89,,
2002-11-26,39.31,,
2002-11-27,39.45,,
2002-11-29,39.13,,
2002-12-02,39.39,,
2002-12-03,38.42,,
2002-12-04,39.34,,
2002-12-05,39.0,,
2002-12-06,38.83,,
2002-12-09,38.42,,
2002-12-10,38.8,,
2002-12-11,38.95,,
2002-12-12,38.6,,
2002-12-13,38.42,1.0,38.42
2002-12-16,39.27,1.0,39.27
2002-12-17,38.3,1.0,38.3
2002-12-18,37.7,1.0,37.7
2002-12-19,37.66,1.0,37.66
2002-12-20,39.24,1.0,39.24
2002-12-23,39.43,1.0,39.43
2002-12-24,39.54,1.0,39.54
2002-12-26,39.62,1.0,39.62
2002-12-27,39.35,1.0,39.35
2002-12-30,39.84,1.0,39.84
2002-12-31,39.81,1.0,39.81
2003-01-02,40.76,1.0,40.76
2003-01-03,40.67,1.0,40.67
2003-01-06,40.85,1.0,40.85
2003-01-07,41.36,1.0,41.36
2003-01-08,41.08,1.0,41.08
2003-01-09,41.6,1.0,41.6
2003-01-10,41.56,1.0,41.56
2003-01-13,41.0,1.0,41.0
2003-01-14,41.3,1.0,41.3
2003-01-15,40.79,1.0,40.79
2003-01-16,41.75,1.0,41.75
2003-01-17,41.6,1.0,41.6
2003-01-21,41.6,1.0,41.6
2003-01-22,41.5,1.0,41.5
2003-01-23,41.44,1.0,41.44
2003-01-24,40.66,1.0,40.66
2003-01-27,39.77,1.0,39.77
2003-01-28,40.04,1.0,40.04
2003-01-29,39.96,1.0,39.96
2003-01-30,39.26,1.0,39.26
2003-01-31,40.0,1.0,40.0
2003-02-03,40.23,1.0,40.23
2003-02-04,40.5,1.0,40.5
2003-02-05,40.12,1.0,40.12
2003-02-06,39.68,1.0,39.68
2003-02-07,39.75,1.0,39.75
2003-02-10,40.28,1.0,40.28
2003-02-11,38.7,1.0,38.7
2003-02-12,38.51,1.0,38.51
2003-02-13,39.01,1.0,39.01
2003-02-14,38.79,1.0,38.79
2003-02-18,39.04,1.0,39.04
2003-02-19,35.02,1.0,35.02
2003-02-20,33.9,1.0,33.9
2003-02-21,34.13,1.0,34.13
2003-02-24,34.56,1.0,34.56
2003-02-25,35.46,1.0,35.46
2003-02-26,34.75,1.0,34.75
2003-02-27,34.76,1.0,34.76
2003-02-28,34.25,1.0,34.25
2003-03-03,35.1,1.0,35.1
2003-03-04,35.28,1.0,35.28
2003-03-05,34.42,1.0,34.42
2003-03-06,34.3,1.0,34.3
2003-03-07,34.25,1.0,34.25
2003-03-10,33.99,1.0,33.99
2003-03-11,34.18,1.0,34.18
2003-03-12,34.0,1.0,34.0
2003-03-13,33.9,1.57,21.592356687898086
2003-03-14,33.8,1.57,21.52866242038216
2003-03-17,34.89,1.57,22.222929936305732
2003-03-18,34.05,1.57,21.687898089171973
2003-03-19,34.88,1.57,22.216560509554142
2003-03-20,34.77,1.57,22.146496815286625
2003-03-21,35.48,1.57,22.59872611464968
2003-03-24,35.04,1.57,22.318471337579616
