date,GWW,GWW_EPS,PE Ratio
2014-10-27,238.42,2.97,80.27609427609427
2014-10-28,242.63,2.97,81.69360269360268
2014-10-29,242.19,2.97,81.54545454545453
2014-10-30,243.86,3.34,73.0119760479042
2014-10-31,246.8,3.34,73.89221556886228
2014-11-03,247.6,3.34,74.13173652694611
2014-11-04,249.43,3.34,74.67964071856288
2014-11-05,253.16,3.34,75.79640718562875
2014-11-06,254.77,3.34,76.27844311377247
2014-11-07,254.81,3.34,76.29041916167665
2014-11-10,248.77,3.34,74.48203592814372
2014-11-11,246.31,3.34,73.74550898203593
2014-11-12,246.77,3.34,73.88323353293414
2014-11-13,244.37,3.34,73.16467065868264
2014-11-14,246.27,3.34,73.73353293413174
2014-11-17,244.44,3.34,73.18562874251498
2014-11-18,243.33,3.34,72.85329341317366
2014-11-19,244.34,3.34,73.1556886227545
2014-11-20,244.87,3.34,73.31437125748504
2014-11-21,248.21,3.34,74.31437125748504
2014-11-24,250.85,3.34,75.10479041916167
2014-11-25,249.24,3.34,74.62275449101797
2014-11-26,247.16,3.34,74.0
2014-11-28,245.68,3.34,73.55688622754492
2014-12-01,242.46,3.34,72.59281437125749
2014-12-02,244.17,3.34,73.10479041916167
2014-12-03,248.57,3.34,74.42215568862275
2014-12-04,250.57,3.34,75.02095808383234
2014-12-05,252.83,3.34,75.69760479041916
2014-12-08,250.12,3.34,74.88622754491018
2014-12-09,249.46,3.34,74.68862275449102
2014-12-10,242.65,3.34,72.6497005988024
2014-12-11,246.16,3.34,73.7005988023952
2014-12-12,245.97,3.34,73.6437125748503
2014-12-15,244.17,3.34,73.10479041916167
2014-12-16,244.23,3.34,73.12275449101796
2014-12-17,244.02,3.34,73.05988023952096
2014-12-18,252.23,3.34,75.51796407185628
2014-12-19,257.81,3.34,77.18862275449102
2014-12-22,258.22,3.34,77.311377245509
2014-12-23,257.8,3.34,77.18562874251498
2014-12-24,256.98,3.34,76.94011976047905
2014-12-26,257.09,3.34,76.97305389221556
2014-12-29,258.86,3.34,77.50299401197606
2014-12-30,257.49,3.34,77.09281437125749
2014-12-31,254.89,3.34,76.31437125748504
2015-01-02,255.22,3.34,76.41317365269461
2015-01-05,248.98,3.34,74.54491017964072
2015-01-06,245.45,3.34,73.4880239520958
2015-01-07,245.67,3.34,73.55389221556887
2015-01-08,251.14,3.34,75.19161676646706
2015-01-09,248.23,3.34,74.32035928143712
2015-01-12,245.15,3.34,73.39820359281438
2015-01-13,243.44,3.34,72.88622754491018
2015-01-14,241.9,3.34,72.42514970059881
2015-01-15,237.92,3.34,71.23353293413173
2015-01-16,241.29,3.34,72.24251497005989
2015-01-20,242.61,3.34,72.63772455089821
2015-01-21,244.19,3.34,73.11077844311377
2015-01-22,245.16,3.34,73.40119760479043
2015-01-23,245.99,3.34,73.6497005988024
2015-01-26,234.81,3.34,70.30239520958084
2015-01-27,231.68,3.34,69.36526946107784
2015-01-28,231.04,3.34,69.17365269461078
2015-01-29,235.92,3.34,70.63473053892216
2015-01-30,235.84,3.34,70.61077844311377
2015-02-02,240.51,3.34,72.00898203592814
2015-02-03,244.57,3.34,73.22455089820359
2015-02-04,239.16,3.34,71.60479041916167
2015-02-05,240.02,3.34,71.8622754491018
2015-02-06,240.3,3.34,71.94610778443115
2015-02-09,238.63,3.34,71.44610778443113
2015-02-10,238.88,3.34,71.52095808383234
2015-02-11,237.6,3.34,71.1377245508982
2015-02-12,234.31,3.34,70.15269461077844
2015-02-13,234.87,3.34,70.32035928143713
2015-02-17,233.84,3.34,70.0119760479042
2015-02-18,235.65,3.34,70.55389221556887
2015-02-19,235.55,3.34,70.52395209580838
2015-02-20,238.14,3.34,71.2994011976048
2015-02-23,236.17,3.34,70.70958083832335
2015-02-24,237.51,3.34,71.11077844311377
2015-02-25,239.59,3.34,71.73353293413174
2015-02-26,240.38,3.34,71.97005988023952
2015-02-27,236.91,2.17,109.17511520737327
2015-03-02,239.2,2.17,110.23041474654377
2015-03-03,241.29,2.17,111.19354838709677
2015-03-04,236.0,2.17,108.7557603686636
2015-03-05,238.04,2.17,109.6958525345622
2015-03-06,235.27,2.17,108.41935483870968
2015-03-09,235.83,2.17,108.67741935483872
2015-03-10,230.27,2.17,106.1152073732719
2015-03-11,232.17,2.17,106.99078341013825
2015-03-12,231.71,2.17,106.77880184331798
2015-03-13,230.72,2.17,106.3225806451613
2015-03-16,234.01,2.17,107.83870967741936
2015-03-17,234.48,2.17,108.0552995391705
2015-03-18,238.41,2.17,109.86635944700461
2015-03-19,237.06,2.17,109.24423963133641
2015-03-20,236.15,2.17,108.82488479262673
2015-03-23,233.57,2.17,107.63594470046083
2015-03-24,234.21,2.17,107.93087557603687
2015-03-25,234.83,2.17,108.21658986175116
2015-03-26,234.33,2.17,107.98617511520739
2015-03-27,234.6,2.17,108.11059907834101
2015-03-30,237.49,2.17,109.44239631336406
2015-03-31,235.81,2.17,108.66820276497697
2015-04-01,231.88,2.17,106.85714285714286
2015-04-02,230.42,2.17,106.18433179723502
2015-04-06,235.15,2.17,108.36405529953917
2015-04-07,232.86,2.17,107.30875576036867
2015-04-08,234.31,2.17,107.97695852534562
2015-04-09,234.85,2.17,108.22580645161291
2015-04-10,234.71,2.17,108.16129032258065
2015-04-13,234.96,2.17,108.27649769585254
2015-04-14,238.15,2.17,109.74654377880185
2015-04-15,241.83,2.17,111.44239631336407
2015-04-16,241.87,2.17,111.46082949308756
2015-04-17,239.33,2.17,110.29032258064517
2015-04-20,238.95,2.17,110.11520737327189
2015-04-21,243.01,2.17,111.98617511520737
2015-04-22,243.45,2.17,112.1889400921659
2015-04-23,244.28,2.17,112.57142857142857
2015-04-24,247.1,2.17,113.87096774193549
2015-04-27,249.44,2.17,114.94930875576037
2015-04-28,249.19,2.17,114.83410138248848
2015-04-29,250.13,2.17,115.26728110599079
2015-04-30,248.43,3.11,79.88102893890675
2015-05-01,248.94,3.11,80.04501607717042
2015-05-04,248.86,3.11,80.01929260450162
2015-05-05,245.99,3.11,79.09646302250805
2015-05-06,246.1,3.11,79.13183279742765
2015-05-07,245.81,3.11,79.03858520900322
2015-05-08,249.16,3.11,80.11575562700965
2015-05-11,248.81,3.11,80.0032154340836
2015-05-12,251.24,3.11,80.78456591639872
2015-05-13,245.93,3.11,79.07717041800643
2015-05-14,247.04,3.11,79.43408360128618
2015-05-15,246.05,3.11,79.11575562700965
2015-05-18,246.41,3.11,79.2315112540193
2015-05-19,246.16,3.11,79.15112540192926
2015-05-20,246.0,3.11,79.09967845659165
2015-05-21,246.6,3.11,79.29260450160771
2015-05-22,245.95,3.11,79.08360128617363
2015-05-26,244.92,3.11,78.7524115755627
2015-05-27,245.54,3.11,78.95176848874598
2015-05-28,244.66,3.11,78.66881028938907
2015-05-29,240.33,3.11,77.27652733118971
2015-06-01,241.0,3.11,77.491961414791
2015-06-02,241.96,3.11,77.80064308681672
2015-06-03,242.91,3.11,78.10610932475885
2015-06-04,239.25,3.11,76.92926045016077
2015-06-05,241.1,3.11,77.52411575562701
2015-06-08,239.49,3.11,77.00643086816721
2015-06-09,241.51,3.11,77.65594855305466
2015-06-10,242.29,3.11,77.90675241157557
2015-06-11,243.34,3.11,78.2443729903537
2015-06-12,238.15,3.11,76.57556270096464
2015-06-15,236.92,3.11,76.18006430868166
2015-06-16,237.87,3.11,76.48553054662379
2015-06-17,239.98,3.11,77.16398713826366
2015-06-18,243.38,3.11,78.25723472668811
2015-06-19,242.19,3.11,77.87459807073955
2015-06-22,244.12,3.11,78.4951768488746
2015-06-23,245.41,3.11,78.90996784565917
2015-06-24,243.63,3.11,78.33762057877814
2015-06-25,239.53,3.11,77.01929260450162
2015-06-26,240.33,3.11,77.27652733118971
2015-06-29,236.71,3.11,76.11254019292605
2015-06-30,236.65,3.11,76.09324758842445
2015-07-01,236.7,3.11,76.10932475884245
2015-07-02,235.5,3.11,75.72347266881029
2015-07-06,233.87,3.11,75.19935691318328
2015-07-07,236.98,3.11,76.19935691318328
2015-07-08,234.39,3.11,75.36655948553054
2015-07-09,235.7,3.11,75.78778135048232
2015-07-10,236.5,3.11,76.04501607717042
2015-07-13,238.0,3.11,76.52733118971061
2015-07-14,233.27,3.11,75.00643086816721
2015-07-15,230.78,3.11,74.20578778135048
2015-07-16,232.36,3.11,74.71382636655949
2015-07-17,233.36,3.11,75.03536977491962
2015-07-20,235.1,3.11,75.59485530546624
2015-07-21,229.94,3.11,73.93569131832798
2015-07-22,224.7,3.11,72.2508038585209
2015-07-23,226.18,3.11,72.7266881028939
2015-07-24,225.77,3.11,72.59485530546624
2015-07-27,225.87,3.11,72.62700964630226
2015-07-28,225.95,3.11,72.65273311897106
2015-07-29,226.96,3.11,72.9774919614148
2015-07-30,225.01,3.27,68.81039755351682
2015-07-31,228.71,3.27,69.94189602446484
2015-08-03,224.85,3.27,68.76146788990826
2015-08-04,226.13,3.27,69.15290519877675
2015-08-05,227.05,3.27,69.434250764526
2015-08-06,226.07,3.27,69.13455657492355
2015-08-07,225.96,3.27,69.10091743119266
2015-08-10,230.9,3.27,70.61162079510703
2015-08-11,228.05,3.27,69.74006116207951
2015-08-12,230.41,3.27,70.46177370030581
2015-08-13,225.86,3.27,69.07033639143731
2015-08-14,224.78,3.27,68.74006116207951
2015-08-17,226.46,3.27,69.25382262996942
2015-08-18,226.73,3.27,69.33639143730886
2015-08-19,225.6,3.27,68.99082568807339
2015-08-20,224.04,3.27,68.5137614678899
2015-08-21,219.85,3.27,67.23241590214067
2015-08-24,213.16,3.27,65.18654434250764
2015-08-25,213.32,3.27,65.2354740061162
2015-08-26,217.67,3.27,66.565749235474
2015-08-27,223.74,3.27,68.42201834862385
2015-08-28,223.23,3.27,68.26605504587155
2015-08-31,223.44,3.27,68.3302752293578
2015-09-01,218.74,3.27,66.89296636085628
2015-09-02,223.03,3.27,68.20489296636086
2015-09-03,220.69,3.27,67.48929663608563
2015-09-04,218.4,3.27,66.78899082568807
2015-09-08,225.27,3.27,68.88990825688073
2015-09-09,222.87,3.27,68.1559633027523
2015-09-10,222.61,3.27,68.07645259938839
2015-09-11,221.93,3.27,67.86850152905198
2015-09-14,218.14,3.27,66.70948012232415
2015-09-15,222.03,3.27,67.89908256880734
2015-09-16,222.43,3.27,68.02140672782875
2015-09-17,218.67,3.27,66.87155963302752
2015-09-18,214.25,3.27,65.51987767584097
2015-09-21,214.25,3.27,65.51987767584097
2015-09-22,212.66,3.27,65.03363914373088
2015-09-23,210.88,3.27,64.48929663608563
2015-09-24,213.37,3.27,65.25076452599389
2015-09-25,213.77,3.27,65.37308868501529
2015-09-28,211.77,3.27,64.76146788990826
2015-09-29,211.93,3.27,64.81039755351682
2015-09-30,215.01,3.27,65.75229357798165
2015-10-01,209.46,3.27,64.05504587155964
2015-10-02,215.15,3.27,65.79510703363914
2015-10-05,219.82,3.27,67.22324159021406
2015-10-06,223.73,3.27,68.41896024464832
2015-10-07,227.84,3.27,69.67584097859327
2015-10-08,231.44,3.27,70.77675840978593
2015-10-09,229.2,3.27,70.09174311926606
2015-10-12,225.09,3.27,68.8348623853211
2015-10-13,222.68,3.27,68.09785932721712
2015-10-14,221.45,3.27,67.7217125382263
2015-10-15,221.63,3.27,67.77675840978593
2015-10-16,207.65,3.27,63.50152905198777
2015-10-19,201.96,3.27,61.76146788990826
2015-10-20,201.75,3.27,61.69724770642202
2015-10-21,201.67,3.27,61.67278287461773
2015-10-22,209.42,3.27,64.0428134556575
2015-10-23,207.85,3.27,63.56269113149847
2015-10-26,206.28,3.27,63.08256880733945
2015-10-27,202.46,3.27,61.91437308868502
2015-10-28,207.29,3.27,63.3914373088685
2015-10-29,208.28,2.95,70.60338983050848
2015-10-30,210.0,2.95,71.1864406779661
2015-11-02,211.13,2.95,71.56949152542373
2015-11-03,211.05,2.95,71.54237288135593
2015-11-04,210.65,2.95,71.40677966101694
2015-11-05,209.78,2.95,71.11186440677966
2015-11-06,212.19,2.95,71.92881355932202
2015-11-09,208.75,2.95,70.76271186440678
2015-11-10,210.94,2.95,71.5050847457627
2015-11-11,211.18,2.95,71.5864406779661
2015-11-12,199.83,2.95,67.73898305084745
2015-11-13,197.01,2.95,66.78305084745762
2015-11-16,198.28,2.95,67.21355932203389
2015-11-17,193.26,2.95,65.51186440677965
2015-11-18,198.25,2.95,67.20338983050847
2015-11-19,198.31,2.95,67.22372881355932
2015-11-20,199.19,2.95,67.52203389830508
2015-11-23,198.06,2.95,67.13898305084746
2015-11-24,198.46,2.95,67.27457627118643
2015-11-25,198.68,2.95,67.34915254237288
2015-11-27,199.65,2.95,67.6779661016949
2015-11-30,200.54,2.95,67.97966101694915
2015-12-01,201.64,2.95,68.35254237288135
2015-12-02,199.56,2.95,67.64745762711864
2015-12-03,198.8,2.95,67.38983050847457
2015-12-04,200.86,2.95,68.08813559322034
2015-12-07,198.43,2.95,67.26440677966102
2015-12-08,195.06,2.95,66.12203389830508
2015-12-09,193.12,2.95,65.46440677966102
2015-12-10,194.47,2.95,65.92203389830507
2015-12-11,190.83,2.95,64.68813559322034
2015-12-14,194.13,2.95,65.80677966101695
2015-12-15,194.58,2.95,65.9593220338983
2015-12-16,196.79,2.95,66.70847457627119
2015-12-17,194.85,2.95,66.05084745762711
2015-12-18,193.93,2.95,65.73898305084745
2015-12-21,196.37,2.95,66.56610169491525
2015-12-22,201.95,2.95,68.45762711864406
2015-12-23,205.6,2.95,69.69491525423729
2015-12-24,205.45,2.95,69.64406779661016
2015-12-28,204.37,2.95,69.27796610169491
2015-12-29,205.54,2.95,69.67457627118644
2015-12-30,204.7,2.95,69.38983050847457
2015-12-31,202.59,2.95,68.67457627118644
2016-01-04,202.12,2.95,68.51525423728813
2016-01-05,199.68,2.95,67.68813559322034
2016-01-06,199.05,2.95,67.47457627118644
2016-01-07,197.13,2.95,66.82372881355931
2016-01-08,194.79,2.95,66.03050847457627
2016-01-11,189.12,2.95,64.10847457627118
2016-01-12,187.65,2.95,63.61016949152542
2016-01-13,185.6,2.95,62.91525423728813
2016-01-14,188.96,2.95,64.0542372881356
2016-01-15,189.42,2.95,64.21016949152542
2016-01-19,186.58,2.95,63.24745762711864
2016-01-20,182.78,2.95,61.9593220338983
2016-01-21,185.53,2.95,62.89152542372881
2016-01-22,187.23,2.95,63.467796610169486
2016-01-25,185.53,2.95,62.89152542372881
2016-01-26,186.0,2.95,63.050847457627114
2016-01-27,185.12,2.95,62.75254237288135
2016-01-28,192.18,2.95,65.1457627118644
2016-01-29,196.69,2.95,66.67457627118644
2016-02-01,197.7,2.95,67.01694915254237
2016-02-02,192.93,2.95,65.39999999999999
2016-02-03,197.65,2.95,67.0
2016-02-04,208.48,2.95,70.67118644067796
2016-02-05,208.31,2.95,70.6135593220339
2016-02-08,210.32,2.95,71.29491525423728
2016-02-09,209.79,2.95,71.11525423728813
2016-02-10,204.08,2.95,69.17966101694915
2016-02-11,204.37,2.95,69.27796610169491
2016-02-12,211.09,2.95,71.55593220338983
2016-02-16,213.97,2.95,72.5322033898305
2016-02-17,216.36,2.95,73.34237288135593
2016-02-18,215.85,2.95,73.16949152542372
2016-02-19,217.27,2.95,73.65084745762712
2016-02-22,220.53,2.95,74.75593220338983
2016-02-23,217.9,2.95,73.86440677966101
2016-02-24,215.97,2.95,73.21016949152542
2016-02-25,217.5,2.95,73.72881355932203
2016-02-26,217.95,2.95,73.88135593220338
2016-02-29,216.9,2.36,91.90677966101696
2016-03-01,223.68,2.36,94.77966101694916
2016-03-02,220.61,2.36,93.47881355932205
2016-03-03,221.71,2.36,93.9449152542373
2016-03-04,221.96,2.36,94.05084745762713
2016-03-07,224.29,2.36,95.03813559322035
2016-03-08,224.79,2.36,95.25
2016-03-09,218.94,2.36,92.77118644067797
2016-03-10,217.94,2.36,92.34745762711864
2016-03-11,217.27,2.36,92.06355932203391
2016-03-14,217.43,2.36,92.13135593220339
2016-03-15,217.92,2.36,92.33898305084746
2016-03-16,220.64,2.36,93.49152542372882
2016-03-17,226.6,2.36,96.01694915254238
2016-03-18,225.59,2.36,95.58898305084746
2016-03-21,227.45,2.36,96.37711864406779
2016-03-22,228.47,2.36,96.80932203389831
2016-03-23,229.11,2.36,97.08050847457628
2016-03-24,229.15,2.36,97.09745762711866
2016-03-28,228.2,2.36,96.69491525423729
2016-03-29,230.61,2.36,97.71610169491527
2016-03-30,233.5,2.36,98.9406779661017
2016-03-31,233.43,2.36,98.91101694915255
2016-04-01,234.38,2.36,99.3135593220339
2016-04-04,231.26,2.36,97.99152542372882
2016-04-05,233.65,2.36,99.0042372881356
2016-04-06,232.84,2.36,98.66101694915255
2016-04-07,229.97,2.36,97.44491525423729
2016-04-08,230.64,2.36,97.72881355932203
2016-04-11,232.41,2.36,98.47881355932203
2016-04-12,229.64,2.36,97.30508474576271
2016-04-13,233.78,2.36,99.05932203389831
2016-04-14,234.47,2.36,99.35169491525424
2016-04-15,235.05,2.36,99.59745762711866
2016-04-18,231.99,2.36,98.30084745762713
2016-04-19,230.26,2.36,97.5677966101695
2016-04-20,228.56,2.36,96.84745762711864
2016-04-21,227.89,2.36,96.5635593220339
2016-04-22,229.13,2.36,97.08898305084746
2016-04-25,229.19,2.36,97.11440677966102
2016-04-26,234.32,2.36,99.28813559322035
2016-04-27,238.73,2.36,101.15677966101696
2016-04-28,235.96,3.0,78.65333333333334
2016-04-29,234.52,3.0,78.17333333333333
2016-05-02,234.45,3.0,78.14999999999999
2016-05-03,232.82,3.0,77.60666666666667
2016-05-04,229.09,3.0,76.36333333333333
2016-05-05,232.26,3.0,77.42
2016-05-06,232.48,3.0,77.49333333333333
2016-05-09,230.58,3.0,76.86
2016-05-10,232.15,3.0,77.38333333333334
2016-05-11,231.08,3.0,77.02666666666667
2016-05-12,227.76,3.0,75.92
2016-05-13,226.4,3.0,75.46666666666667
2016-05-16,228.85,3.0,76.28333333333333
2016-05-17,225.87,3.0,75.29
2016-05-18,225.02,3.0,75.00666666666667
2016-05-19,221.75,3.0,73.91666666666667
2016-05-20,222.59,3.0,74.19666666666667
2016-05-23,223.07,3.0,74.35666666666667
2016-05-24,226.26,3.0,75.42
2016-05-25,226.34,3.0,75.44666666666667
2016-05-26,227.52,3.0,75.84
2016-05-27,225.88,3.0,75.29333333333334
2016-05-31,228.35,3.0,76.11666666666666
2016-06-01,228.17,3.0,76.05666666666666
2016-06-02,229.73,3.0,76.57666666666667
2016-06-03,227.79,3.0,75.92999999999999
2016-06-06,228.6,3.0,76.2
2016-06-07,228.79,3.0,76.26333333333334
2016-06-08,230.61,3.0,76.87
2016-06-09,227.17,3.0,75.72333333333333
2016-06-10,222.47,3.0,74.15666666666667
2016-06-13,217.45,3.0,72.48333333333333
2016-06-14,219.96,3.0,73.32000000000001
2016-06-15,219.8,3.0,73.26666666666667
2016-06-16,221.4,3.0,73.8
2016-06-17,221.53,3.0,73.84333333333333
2016-06-20,222.83,3.0,74.27666666666667
2016-06-21,222.89,3.0,74.29666666666667
2016-06-22,224.01,3.0,74.67
2016-06-23,225.97,3.0,75.32333333333334
2016-06-24,217.37,3.0,72.45666666666666
2016-06-27,216.21,3.0,72.07000000000001
2016-06-28,217.37,3.0,72.45666666666666
2016-06-29,219.1,3.0,73.03333333333333
2016-06-30,227.25,3.0,75.75
2016-07-01,229.73,3.0,76.57666666666667
2016-07-05,225.78,3.0,75.26
2016-07-06,223.5,3.0,74.5
2016-07-07,225.44,3.0,75.14666666666666
2016-07-08,230.47,3.0,76.82333333333334
2016-07-11,231.56,3.0,77.18666666666667
2016-07-12,230.44,3.0,76.81333333333333
2016-07-13,230.57,3.0,76.85666666666667
2016-07-14,231.6,3.0,77.2
2016-07-15,231.31,3.0,77.10333333333334
2016-07-18,228.85,3.0,76.28333333333333
2016-07-19,217.78,3.0,72.59333333333333
2016-07-20,217.05,3.0,72.35000000000001
2016-07-21,215.27,3.0,71.75666666666667
2016-07-22,217.84,3.0,72.61333333333333
2016-07-25,218.3,3.0,72.76666666666667
2016-07-26,219.47,3.0,73.15666666666667
2016-07-27,219.31,3.0,73.10333333333334
2016-07-28,220.22,2.81,78.37010676156584
2016-07-29,218.85,2.81,77.88256227758006
2016-08-01,218.19,2.81,77.6476868327402
2016-08-02,216.51,2.81,77.04982206405694
2016-08-03,217.35,2.81,77.34875444839858
2016-08-04,218.36,2.81,77.70818505338079
2016-08-05,221.01,2.81,78.65124555160142
2016-08-08,220.68,2.81,78.5338078291815
2016-08-09,219.57,2.81,78.13879003558718
2016-08-10,219.8,2.81,78.22064056939502
2016-08-11,229.38,2.81,81.62989323843416
2016-08-12,228.97,2.81,81.48398576512456
2016-08-15,230.99,2.81,82.20284697508897
2016-08-16,231.0,2.81,82.20640569395017
2016-08-17,230.88,2.81,82.16370106761566
2016-08-18,231.32,2.81,82.3202846975089
2016-08-19,231.38,2.81,82.34163701067615
2016-08-22,230.76,2.81,82.12099644128114
2016-08-23,230.8,2.81,82.13523131672598
2016-08-24,231.04,2.81,82.22064056939502
2016-08-25,230.93,2.81,82.1814946619217
2016-08-26,232.66,2.81,82.79715302491103
2016-08-29,234.73,2.81,83.53380782918148
2016-08-30,234.49,2.81,83.44839857651246
2016-08-31,230.66,2.81,82.08540925266904
2016-09-01,228.62,2.81,81.35943060498221
2016-09-02,230.21,2.81,81.92526690391459
2016-09-06,230.41,2.81,81.99644128113879
2016-09-07,227.65,2.81,81.01423487544484
2016-09-08,229.48,2.81,81.66548042704626
2016-09-09,222.45,2.81,79.16370106761565
2016-09-12,224.25,2.81,79.80427046263345
2016-09-13,222.08,2.81,79.0320284697509
2016-09-14,223.99,2.81,79.71174377224199
2016-09-15,227.94,2.81,81.11743772241992
2016-09-16,218.23,2.81,77.66192170818505
2016-09-19,220.57,2.81,78.49466192170819
2016-09-20,216.59,2.81,77.07829181494662
2016-09-21,218.42,2.81,77.72953736654803
2016-09-22,220.5,2.81,78.46975088967972
2016-09-23,216.57,2.81,77.0711743772242
2016-09-26,216.52,2.81,77.05338078291815
2016-09-27,218.04,2.81,77.59430604982207
2016-09-28,219.27,2.81,78.0320284697509
2016-09-29,220.32,2.81,78.40569395017793
2016-09-30,224.84,2.81,80.01423487544484
2016-10-03,226.3,2.81,80.5338078291815
2016-10-04,222.31,2.81,79.11387900355872
2016-10-05,225.11,2.81,80.11032028469751
2016-10-06,228.09,2.81,81.17081850533808
2016-10-07,224.41,2.81,79.86120996441281
2016-10-10,223.4,2.81,79.5017793594306
2016-10-11,216.57,2.81,77.0711743772242
2016-10-12,218.06,2.81,77.60142348754448
2016-10-13,213.72,2.81,76.05693950177935
2016-10-14,214.21,2.81,76.23131672597864
2016-10-17,214.58,2.81,76.36298932384342
2016-10-18,205.86,2.81,73.25978647686833
2016-10-19,205.0,2.81,72.95373665480427
2016-10-20,205.46,2.81,73.11743772241994
2016-10-21,203.76,2.81,72.51245551601423
2016-10-24,204.79,2.81,72.87900355871886
2016-10-25,203.08,2.81,72.27046263345196
2016-10-26,207.57,2.81,73.86832740213522
2016-10-27,206.41,2.81,73.45551601423487
2016-10-28,208.31,3.07,67.85342019543974
2016-10-31,208.12,3.07,67.7915309446254
2016-11-01,204.81,3.07,66.71335504885994
2016-11-02,203.55,3.07,66.30293159609121
2016-11-03,204.06,3.07,66.46905537459284
2016-11-04,205.25,3.07,66.85667752442997
2016-11-07,209.9,3.07,68.371335504886
2016-11-08,211.55,3.07,68.90879478827362
2016-11-09,220.26,3.07,71.74592833876221
2016-11-10,227.25,3.07,74.0228013029316
2016-11-11,226.58,3.07,73.80456026058633
2016-11-14,223.37,3.07,72.75895765472313
2016-11-15,223.89,3.07,72.92833876221498
2016-11-16,224.7,3.07,73.19218241042346
2016-11-17,220.16,3.07,71.71335504885994
2016-11-18,217.62,3.07,70.88599348534203
2016-11-21,222.15,3.07,72.36156351791531
2016-11-22,225.06,3.07,73.30944625407166
2016-11-23,224.62,3.07,73.16612377850163
2016-11-25,225.77,3.07,73.54071661237786
2016-11-28,223.59,3.07,72.83061889250814
2016-11-29,226.35,3.07,73.72964169381108
2016-11-30,230.57,3.07,75.1042345276873
2016-12-01,237.98,3.07,77.51791530944625
2016-12-02,236.54,3.07,77.04885993485343
2016-12-05,235.3,3.07,76.64495114006516
2016-12-06,236.31,3.07,76.97394136807819
2016-12-07,237.1,3.07,77.23127035830619
2016-12-08,238.99,3.07,77.84690553745929
2016-12-09,239.62,3.07,78.05211726384366
2016-12-12,236.91,3.07,77.16938110749186
2016-12-13,237.64,3.07,77.4071661237785
2016-12-14,235.04,3.07,76.56026058631922
2016-12-15,234.49,3.07,76.38110749185668
2016-12-16,234.63,3.07,76.42671009771988
2016-12-19,236.93,3.07,77.17589576547232
2016-12-20,238.91,3.07,77.82084690553746
2016-12-21,238.29,3.07,77.61889250814332
2016-12-22,238.19,3.07,77.58631921824104
2016-12-23,237.06,3.07,77.21824104234528
2016-12-27,238.03,3.07,77.5342019543974
2016-12-28,233.92,3.07,76.19543973941369
2016-12-29,233.54,3.07,76.07166123778502
2016-12-30,232.25,3.07,75.6514657980456
2017-01-03,234.45,3.07,76.36807817589576
2017-01-04,236.33,3.07,76.98045602605865
2017-01-05,232.26,3.07,75.65472312703584
2017-01-06,231.5,3.07,75.40716612377851
2017-01-09,230.35,3.07,75.03257328990229
2017-01-10,230.72,3.07,75.15309446254072
2017-01-11,235.95,3.07,76.85667752442997
2017-01-12,236.19,3.07,76.93485342019544
2017-01-13,237.02,3.07,77.20521172638438
2017-01-17,240.68,3.07,78.39739413680782
2017-01-18,244.61,3.07,79.67752442996743
2017-01-19,244.17,3.07,79.53420195439739
2017-01-20,246.47,3.07,80.28338762214985
2017-01-23,245.83,3.07,80.07491856677525
2017-01-24,249.09,3.07,81.13680781758958
2017-01-25,253.11,3.07,82.44625407166124
2017-01-26,256.34,3.07,83.49837133550488
2017-01-27,256.39,3.07,83.51465798045602
2017-01-30,254.66,3.07,82.95114006514659
2017-01-31,252.57,3.07,82.27035830618892
2017-02-01,253.68,3.07,82.63192182410424
2017-02-02,252.07,3.07,82.10749185667753
2017-02-03,251.6,3.07,81.9543973941368
2017-02-06,253.45,3.07,82.55700325732899
2017-02-07,253.39,3.07,82.53745928338762
2017-02-08,254.42,3.07,82.8729641693811
2017-02-09,253.0,3.07,82.41042345276874
2017-02-10,255.06,3.07,83.0814332247557
2017-02-13,254.34,3.07,82.84690553745929
2017-02-14,253.75,3.07,82.65472312703584
2017-02-15,253.17,3.07,82.46579804560261
2017-02-16,254.8,3.07,82.99674267100978
2017-02-17,254.96,3.07,83.04885993485343
2017-02-21,258.16,3.07,84.0912052117264
2017-02-22,257.43,3.07,83.85342019543974
2017-02-23,249.94,3.07,81.41368078175896
2017-02-24,250.24,3.07,81.5114006514658
2017-02-27,250.47,3.07,81.58631921824104
2017-02-28,247.96,1.06,233.9245283018868
2017-03-01,252.11,1.06,237.83962264150944
2017-03-02,248.21,1.06,234.16037735849056
2017-03-03,249.87,1.06,235.72641509433961
2017-03-06,252.31,1.06,238.02830188679243
2017-03-07,250.59,1.06,236.4056603773585
2017-03-08,250.15,1.06,235.99056603773585
2017-03-09,244.02,1.06,230.2075471698113
2017-03-10,245.16,1.06,231.2830188679245
2017-03-13,246.35,1.06,232.4056603773585
2017-03-14,244.53,1.06,230.688679245283
2017-03-15,247.44,1.06,233.43396226415092
2017-03-16,245.08,1.06,231.20754716981133
2017-03-17,243.97,1.06,230.16037735849056
2017-03-20,242.02,1.06,228.32075471698113
2017-03-21,240.06,1.06,226.47169811320754
2017-03-22,240.0,1.06,226.41509433962264
2017-03-23,240.63,1.06,227.00943396226413
2017-03-24,239.53,1.06,225.97169811320754
2017-03-27,237.37,1.06,223.93396226415095
2017-03-28,239.19,1.06,225.6509433962264
2017-03-29,237.75,1.06,224.29245283018867
2017-03-30,233.86,1.06,220.62264150943398
