date,WLTW,WLTW_EPS,PE Ratio
2013-12-16,117.4,-0.19,-617.8947368421053
2013-12-17,117.22,-0.19,-616.9473684210526
2013-12-18,118.49,-0.19,-623.6315789473684
2013-12-19,118.23,-0.19,-622.2631578947369
2013-12-20,119.02,-0.19,-626.421052631579
2013-12-23,118.89,-0.19,-625.7368421052631
2013-12-24,119.1,-0.19,-626.8421052631578
2013-12-26,118.52,-0.19,-623.7894736842105
2013-12-27,118.23,-0.19,-622.2631578947369
2013-12-30,118.33,-0.19,-622.7894736842105
2013-12-31,118.7,-0.19,-624.7368421052631
2014-01-02,117.03,-0.19,-615.9473684210526
2014-01-03,115.97,-0.19,-610.3684210526316
2014-01-06,116.0,-0.19,-610.5263157894736
2014-01-07,116.34,-0.19,-612.3157894736843
2014-01-08,116.53,-0.19,-613.3157894736842
2014-01-09,117.35,-0.19,-617.6315789473684
2014-01-10,117.11,-0.19,-616.3684210526316
2014-01-13,116.74,-0.19,-614.421052631579
2014-01-14,117.48,-0.19,-618.3157894736843
2014-01-15,117.96,-0.19,-620.8421052631578
2014-01-16,117.35,-0.19,-617.6315789473684
2014-01-17,117.51,-0.19,-618.4736842105264
2014-01-21,118.68,-0.19,-624.6315789473684
2014-01-22,120.05,-0.19,-631.8421052631579
2014-01-23,118.83,-0.19,-625.421052631579
2014-01-24,115.74,-0.19,-609.1578947368421
2014-01-27,114.57,-0.19,-603.0
2014-01-28,115.63,-0.19,-608.578947368421
2014-01-29,114.6,-0.19,-603.1578947368421
2014-01-30,115.34,-0.19,-607.0526315789474
2014-01-31,114.07,-0.19,-600.3684210526316
2014-02-03,111.55,-0.19,-587.1052631578947
2014-02-04,110.86,-0.19,-583.4736842105264
2014-02-05,111.47,-0.19,-586.6842105263157
2014-02-06,110.62,-0.19,-582.2105263157895
2014-02-07,112.93,-0.19,-594.3684210526316
2014-02-10,113.93,-0.19,-599.6315789473684
2014-02-11,115.36,-0.19,-607.1578947368421
2014-02-12,110.36,-0.19,-580.8421052631579
2014-02-13,109.67,-0.19,-577.2105263157895
2014-02-14,109.83,-0.19,-578.0526315789474
2014-02-18,109.93,-0.19,-578.578947368421
2014-02-19,110.68,-0.19,-582.5263157894738
2014-02-20,112.72,-0.19,-593.2631578947369
2014-02-21,111.97,-0.19,-589.3157894736842
2014-02-24,111.76,-0.19,-588.2105263157895
2014-02-25,111.26,-0.19,-585.578947368421
2014-02-26,108.34,-0.19,-570.2105263157895
2014-02-27,109.27,0.21,520.3333333333334
2014-02-28,109.03,0.21,519.1904761904763
2014-03-03,108.77,0.21,517.952380952381
2014-03-04,110.68,0.21,527.0476190476192
2014-03-05,112.13,0.21,533.952380952381
2014-03-06,114.57,0.21,545.5714285714286
2014-03-07,114.07,0.21,543.1904761904761
2014-03-10,113.32,0.21,539.6190476190476
2014-03-11,113.85,0.21,542.1428571428571
2014-03-12,113.35,0.21,539.7619047619047
2014-03-13,113.17,0.21,538.9047619047619
2014-03-14,112.29,0.21,534.7142857142858
2014-03-17,113.22,0.21,539.1428571428571
2014-03-18,114.62,0.21,545.8095238095239
2014-03-19,113.77,0.21,541.7619047619048
2014-03-20,114.54,0.21,545.4285714285714
2014-03-21,114.62,0.21,545.8095238095239
2014-03-24,112.4,0.21,535.2380952380953
2014-03-25,114.01,0.21,542.9047619047619
2014-03-26,112.58,0.21,536.0952380952381
2014-03-27,112.85,0.21,537.3809523809524
2014-03-28,113.19,0.21,539.0
2014-03-31,116.9,0.21,556.6666666666667
2014-04-01,117.09,0.21,557.5714285714286
2014-04-02,116.64,0.21,555.4285714285714
2014-04-03,116.95,0.21,556.9047619047619
2014-04-04,115.55,0.21,550.2380952380953
2014-04-07,113.88,0.21,542.2857142857143
2014-04-08,113.32,0.21,539.6190476190476
2014-04-09,113.93,0.21,542.5238095238096
2014-04-10,112.77,0.21,537.0
2014-04-11,110.65,0.21,526.9047619047619
2014-04-14,111.1,0.21,529.047619047619
2014-04-15,111.02,0.21,528.6666666666666
2014-04-16,112.0,0.21,533.3333333333334
2014-04-17,111.92,0.21,532.952380952381
2014-04-21,112.19,0.21,534.2380952380953
2014-04-22,113.46,0.21,540.2857142857142
2014-04-23,113.62,0.21,541.047619047619
2014-04-24,113.19,0.21,539.0
2014-04-25,114.2,0.21,543.8095238095239
2014-04-28,113.85,0.21,542.1428571428571
2014-04-29,114.44,0.21,544.952380952381
2014-04-30,108.58,0.21,517.047619047619
2014-05-01,110.41,0.21,525.7619047619048
2014-05-02,109.19,0.21,519.952380952381
2014-05-05,109.14,0.21,519.7142857142858
2014-05-06,108.61,0.21,517.1904761904763
2014-05-07,109.99,0.21,523.7619047619047
2014-05-08,109.59,0.21,521.8571428571429
2014-05-09,110.17,1.37,80.41605839416057
2014-05-12,110.54,1.37,80.6861313868613
2014-05-13,110.68,1.37,80.78832116788321
2014-05-14,110.3,1.37,80.51094890510949
2014-05-15,109.77,1.37,80.12408759124087
2014-05-16,110.97,1.37,80.99999999999999
2014-05-19,111.07,1.37,81.07299270072991
2014-05-20,110.2,1.37,80.43795620437956
2014-05-21,109.14,1.37,79.66423357664233
2014-05-22,109.85,1.37,80.18248175182481
2014-05-23,109.96,1.37,80.26277372262773
2014-05-27,110.83,1.37,80.8978102189781
2014-05-28,109.7,1.37,80.07299270072993
2014-05-29,110.38,1.37,80.56934306569342
2014-05-30,111.1,1.37,81.0948905109489
2014-06-02,111.23,1.37,81.1897810218978
2014-06-03,111.89,1.37,81.67153284671532
2014-06-04,113.22,1.37,82.64233576642334
2014-06-05,112.16,1.37,81.86861313868613
2014-06-06,113.54,1.37,82.87591240875912
2014-06-09,113.72,1.37,83.00729927007299
2014-06-10,113.96,1.37,83.18248175182481
2014-06-11,113.51,1.37,82.85401459854015
2014-06-12,113.77,1.37,83.04379562043795
2014-06-13,114.2,1.37,83.35766423357664
2014-06-16,113.83,1.37,83.08759124087591
2014-06-17,114.28,1.37,83.41605839416057
2014-06-18,115.68,1.37,84.43795620437956
2014-06-19,115.47,1.37,84.2846715328467
2014-06-20,115.84,1.37,84.55474452554743
2014-06-23,115.79,1.37,84.51824817518248
2014-06-24,115.39,1.37,84.22627737226277
2014-06-25,115.13,1.37,84.03649635036496
2014-06-26,114.17,1.37,83.33576642335765
2014-06-27,114.25,1.37,83.3941605839416
2014-06-30,114.7,1.37,83.72262773722628
2014-07-01,116.48,1.37,85.02189781021897
2014-07-02,115.07,1.37,83.992700729927
2014-07-03,115.07,1.37,83.992700729927
2014-07-07,114.6,1.37,83.64963503649633
2014-07-08,113.91,1.37,83.14598540145984
2014-07-09,113.91,1.37,83.14598540145984
2014-07-10,113.43,1.37,82.7956204379562
2014-07-11,113.7,1.37,82.99270072992701
2014-07-14,113.25,1.37,82.66423357664233
2014-07-15,112.32,1.37,81.985401459854
2014-07-16,112.56,1.37,82.16058394160584
2014-07-17,112.45,1.37,82.08029197080292
2014-07-18,112.53,1.37,82.13868613138686
2014-07-21,112.69,1.37,82.25547445255474
2014-07-22,113.17,1.37,82.60583941605839
2014-07-23,113.46,1.37,82.81751824817518
2014-07-24,113.32,1.37,82.71532846715327
2014-07-25,110.04,1.37,80.32116788321167
2014-07-28,110.62,1.37,80.74452554744525
2014-07-29,110.04,1.37,80.32116788321167
2014-07-30,107.52,1.37,78.48175182481751
2014-07-31,107.95,1.37,78.7956204379562
2014-08-01,107.44,1.37,78.42335766423356
2014-08-04,106.44,1.37,77.6934306569343
2014-08-05,106.65,1.37,77.84671532846716
2014-08-06,106.15,0.24,442.2916666666667
2014-08-07,106.78,0.24,444.9166666666667
2014-08-08,108.16,0.24,450.6666666666667
2014-08-11,108.53,0.24,452.20833333333337
2014-08-12,108.29,0.24,451.20833333333337
2014-08-13,109.27,0.24,455.2916666666667
2014-08-14,109.56,0.24,456.5
2014-08-15,109.3,0.24,455.4166666666667
2014-08-18,109.46,0.24,456.0833333333333
2014-08-19,109.43,0.24,455.95833333333337
2014-08-20,110.09,0.24,458.70833333333337
2014-08-21,110.89,0.24,462.0416666666667
2014-08-22,110.33,0.24,459.70833333333337
2014-08-25,110.75,0.24,461.45833333333337
2014-08-26,110.2,0.24,459.1666666666667
2014-08-27,110.91,0.24,462.125
2014-08-28,110.83,0.24,461.7916666666667
2014-08-29,111.18,0.24,463.25000000000006
2014-09-02,112.21,0.24,467.5416666666667
2014-09-03,112.29,0.24,467.87500000000006
2014-09-04,112.4,0.24,468.33333333333337
2014-09-05,111.97,0.24,466.5416666666667
2014-09-08,112.13,0.24,467.2083333333333
2014-09-09,111.95,0.24,466.45833333333337
2014-09-10,112.19,0.24,467.4583333333333
2014-09-11,112.98,0.24,470.75000000000006
2014-09-12,112.85,0.24,470.2083333333333
2014-09-15,112.72,0.24,469.6666666666667
2014-09-16,112.19,0.24,467.4583333333333
2014-09-17,112.87,0.24,470.2916666666667
2014-09-18,113.51,0.24,472.95833333333337
2014-09-19,112.85,0.24,470.2083333333333
2014-09-22,111.1,0.24,462.9166666666667
2014-09-23,109.83,0.24,457.625
2014-09-24,110.97,0.24,462.375
2014-09-25,109.4,0.24,455.83333333333337
2014-09-26,109.35,0.24,455.625
2014-09-29,109.67,0.24,456.95833333333337
2014-09-30,109.67,0.24,456.95833333333337
2014-10-01,107.68,0.24,448.6666666666667
2014-10-02,107.66,0.24,448.5833333333333
2014-10-03,109.4,0.24,455.83333333333337
2014-10-06,109.32,0.24,455.5
2014-10-07,107.68,0.24,448.6666666666667
2014-10-08,108.64,0.24,452.6666666666667
2014-10-09,107.02,0.24,445.9166666666667
2014-10-10,106.38,0.24,443.25
2014-10-13,105.72,0.24,440.5
2014-10-14,105.99,0.24,441.625
2014-10-15,105.19,0.24,438.2916666666667
2014-10-16,104.66,0.24,436.0833333333333
2014-10-17,106.73,0.24,444.70833333333337
2014-10-20,107.31,0.24,447.125
2014-10-21,108.82,0.24,453.41666666666663
2014-10-22,108.05,0.24,450.2083333333333
2014-10-23,107.28,0.24,447.0
2014-10-24,107.5,0.24,447.9166666666667
2014-10-27,108.85,0.24,453.5416666666667
2014-10-28,110.17,0.24,459.0416666666667
2014-10-29,106.38,0.24,443.25
2014-10-30,106.12,0.24,442.1666666666667
2014-10-31,107.36,0.24,447.33333333333337
2014-11-03,106.65,0.24,444.37500000000006
2014-11-04,106.57,0.24,444.04166666666663
2014-11-05,108.08,0.24,450.33333333333337
2014-11-06,110.36,0.23,479.8260869565217
2014-11-07,111.21,0.23,483.52173913043475
2014-11-10,111.95,0.23,486.7391304347826
2014-11-11,110.89,0.23,482.1304347826087
2014-11-12,109.32,0.23,475.3043478260869
2014-11-13,109.96,0.23,478.08695652173907
2014-11-14,110.17,0.23,479.0
2014-11-17,110.57,0.23,480.73913043478257
2014-11-18,111.87,0.23,486.39130434782606
2014-11-19,112.48,0.23,489.04347826086956
2014-11-20,112.98,0.23,491.2173913043478
2014-11-21,113.3,0.23,492.6086956521739
2014-11-24,114.46,0.23,497.65217391304344
2014-11-25,113.46,0.23,493.3043478260869
2014-11-26,113.64,0.23,494.0869565217391
2014-11-28,113.14,0.23,491.9130434782609
2014-12-01,112.37,0.23,488.5652173913044
2014-12-02,113.46,0.23,493.3043478260869
2014-12-03,115.15,0.23,500.6521739130435
2014-12-04,115.84,0.23,503.6521739130435
2014-12-05,116.4,0.23,506.0869565217391
2014-12-08,117.25,0.23,509.78260869565213
2014-12-09,116.56,0.23,506.7826086956522
2014-12-10,115.07,0.23,500.3043478260869
2014-12-11,115.23,0.23,501.0
2014-12-12,113.67,0.23,494.2173913043478
2014-12-15,115.23,0.23,501.0
2014-12-16,114.99,0.23,499.9565217391304
2014-12-17,118.23,0.23,514.0434782608695
2014-12-18,118.38,0.23,514.695652173913
2014-12-19,119.21,0.23,518.3043478260869
2014-12-22,119.28,0.23,518.6086956521739
2014-12-23,120.05,0.23,521.9565217391304
2014-12-24,119.95,0.23,521.5217391304348
2014-12-26,119.89,0.23,521.2608695652174
2014-12-29,119.5,0.23,519.5652173913044
2014-12-30,120.0,0.23,521.7391304347826
2014-12-31,118.7,0.23,516.0869565217391
2015-01-02,118.01,0.23,513.0869565217391
2015-01-05,117.17,0.23,509.4347826086956
2015-01-06,116.58,0.23,506.86956521739125
2015-01-07,118.25,0.23,514.1304347826086
2015-01-08,119.6,0.23,520.0
2015-01-09,118.54,0.23,515.3913043478261
2015-01-12,117.48,0.23,510.7826086956522
2015-01-13,117.62,0.23,511.39130434782606
2015-01-14,116.58,0.23,506.86956521739125
2015-01-15,116.29,0.23,505.60869565217394
2015-01-16,116.34,0.23,505.82608695652175
2015-01-20,114.49,0.23,497.78260869565213
2015-01-21,114.23,0.23,496.6521739130435
2015-01-22,115.15,0.23,500.6521739130435
2015-01-23,114.52,0.23,497.9130434782608
2015-01-26,115.44,0.23,501.9130434782608
2015-01-27,114.23,0.23,496.6521739130435
2015-01-28,113.48,0.23,493.39130434782606
2015-01-29,115.74,0.23,503.21739130434776
2015-01-30,114.7,0.23,498.69565217391306
2015-02-02,116.45,0.23,506.30434782608694
2015-02-03,118.12,0.23,513.5652173913044
2015-02-04,118.89,0.23,516.9130434782609
2015-02-05,119.18,0.23,518.1739130434783
2015-02-06,118.91,0.23,517.0
2015-02-09,118.73,0.23,516.2173913043479
2015-02-10,119.18,0.23,518.1739130434783
2015-02-11,126.83,0.23,551.4347826086956
2015-02-12,128.16,0.23,557.2173913043478
2015-02-13,126.7,0.23,550.8695652173913
2015-02-17,126.33,0.23,549.2608695652174
2015-02-18,125.83,0.23,547.0869565217391
2015-02-19,126.46,0.23,549.8260869565216
2015-02-20,126.49,0.23,549.9565217391304
2015-02-23,126.49,0.23,549.9565217391304
2015-02-24,126.44,0.43,294.04651162790697
2015-02-25,126.15,0.43,293.37209302325584
2015-02-26,125.96,0.43,292.93023255813955
2015-02-27,126.41,0.43,293.9767441860465
2015-03-02,127.44,0.43,296.3720930232558
2015-03-03,127.31,0.43,296.06976744186045
2015-03-04,125.83,0.43,292.6279069767442
2015-03-05,126.54,0.43,294.27906976744185
2015-03-06,125.06,0.43,290.8372093023256
2015-03-09,125.93,0.43,292.8604651162791
2015-03-10,124.79,0.43,290.2093023255814
2015-03-11,126.44,0.43,294.04651162790697
2015-03-12,127.55,0.43,296.62790697674416
2015-03-13,127.87,0.43,297.37209302325584
2015-03-16,130.09,0.43,302.5348837209302
2015-03-17,130.07,0.43,302.48837209302326
2015-03-18,130.75,0.43,304.06976744186045
2015-03-19,130.3,0.43,303.02325581395354
2015-03-20,130.25,0.43,302.90697674418607
2015-03-23,129.83,0.43,301.93023255813955
2015-03-24,128.85,0.43,299.65116279069764
2015-03-25,127.66,0.43,296.8837209302325
2015-03-26,127.28,0.43,296.0
2015-03-27,127.15,0.43,295.69767441860466
2015-03-30,128.82,0.43,299.5813953488372
2015-03-31,127.63,0.43,296.8139534883721
2015-04-01,128.13,0.43,297.9767441860465
2015-04-02,128.42,0.43,298.65116279069764
2015-04-06,129.72,0.43,301.6744186046512
2015-04-07,129.64,0.43,301.4883720930232
2015-04-08,130.04,0.43,302.41860465116275
2015-04-09,130.23,0.43,302.86046511627904
2015-04-10,130.68,0.43,303.90697674418607
2015-04-13,131.02,0.43,304.69767441860466
2015-04-14,131.76,0.43,306.41860465116275
2015-04-15,131.26,0.43,305.25581395348837
2015-04-16,130.54,0.43,303.5813953488372
2015-04-17,129.48,0.43,301.1162790697674
2015-04-20,129.8,0.43,301.8604651162791
2015-04-21,129.67,0.43,301.5581395348837
2015-04-22,129.19,0.43,300.4418604651163
2015-04-23,129.85,0.43,301.9767441860465
2015-04-24,130.83,0.43,304.2558139534884
2015-04-27,129.96,0.43,302.2325581395349
2015-04-28,130.65,0.43,303.8372093023256
2015-04-29,130.07,0.43,302.48837209302326
2015-04-30,128.82,0.43,299.5813953488372
2015-05-01,128.95,0.43,299.8837209302325
2015-05-04,126.89,0.43,295.09302325581393
2015-05-05,126.23,0.43,293.5581395348837
2015-05-06,125.72,1.15,109.32173913043479
2015-05-07,126.91,1.15,110.35652173913044
2015-05-08,126.86,1.15,110.31304347826088
2015-05-11,125.96,1.15,109.5304347826087
2015-05-12,125.22,1.15,108.88695652173914
2015-05-13,124.87,1.15,108.58260869565218
2015-05-14,126.17,1.15,109.71304347826089
2015-05-15,125.56,1.15,109.18260869565218
2015-05-18,128.11,1.15,111.40000000000002
2015-05-19,128.56,1.15,111.7913043478261
2015-05-20,128.87,1.15,112.0608695652174
2015-05-21,128.05,1.15,111.34782608695654
2015-05-22,128.42,1.15,111.66956521739131
2015-05-26,127.13,1.15,110.54782608695653
2015-05-27,127.23,1.15,110.63478260869566
2015-05-28,126.99,1.15,110.42608695652174
2015-05-29,125.72,1.15,109.32173913043479
2015-06-01,126.12,1.15,109.66956521739132
2015-06-02,126.09,1.15,109.64347826086957
2015-06-03,126.23,1.15,109.76521739130436
2015-06-04,125.01,1.15,108.70434782608697
2015-06-05,125.38,1.15,109.02608695652174
2015-06-08,125.35,1.15,109.0
2015-06-09,125.03,1.15,108.7217391304348
2015-06-10,125.99,1.15,109.55652173913045
2015-06-11,127.44,1.15,110.81739130434784
2015-06-12,126.17,1.15,109.71304347826089
2015-06-15,125.77,1.15,109.36521739130436
2015-06-16,126.15,1.15,109.69565217391306
2015-06-17,126.44,1.15,109.94782608695652
2015-06-18,127.23,1.15,110.63478260869566
2015-06-19,126.04,1.15,109.60000000000001
2015-06-22,126.15,1.15,109.69565217391306
2015-06-23,126.15,1.15,109.69565217391306
2015-06-24,124.98,1.15,108.67826086956524
2015-06-25,123.89,1.15,107.73043478260871
2015-06-26,123.5,1.15,107.3913043478261
2015-06-29,120.26,1.15,104.57391304347827
2015-06-30,124.24,1.15,108.03478260869565
2015-07-01,124.13,1.15,107.93913043478261
2015-07-02,124.16,1.15,107.96521739130435
2015-07-06,124.93,1.15,108.63478260869567
2015-07-07,124.48,1.15,108.24347826086958
2015-07-08,123.5,1.15,107.3913043478261
2015-07-09,124.0,1.15,107.82608695652175
2015-07-10,124.48,1.15,108.24347826086958
2015-07-13,124.66,1.15,108.4
2015-07-14,124.5,1.15,108.2608695652174
2015-07-15,124.37,1.15,108.14782608695653
2015-07-16,124.48,1.15,108.24347826086958
2015-07-17,124.5,1.15,108.2608695652174
2015-07-20,124.03,1.15,107.85217391304349
2015-07-21,123.26,1.15,107.18260869565219
2015-07-22,123.15,1.15,107.08695652173914
2015-07-23,123.15,1.15,107.08695652173914
2015-07-24,122.33,1.15,106.37391304347827
2015-07-27,121.93,1.15,106.02608695652175
2015-07-28,122.36,1.15,106.4
2015-07-29,124.16,1.15,107.96521739130435
2015-07-30,123.5,1.15,107.3913043478261
2015-07-31,123.15,1.15,107.08695652173914
2015-08-03,124.19,1.15,107.99130434782609
2015-08-04,124.32,1.15,108.10434782608696
2015-08-05,124.87,1.15,108.58260869565218
2015-08-06,122.7,0.39,314.6153846153846
2015-08-07,122.57,0.39,314.28205128205127
2015-08-10,122.97,0.39,315.3076923076923
2015-08-11,121.62,0.39,311.84615384615387
2015-08-12,121.4,0.39,311.28205128205127
2015-08-13,121.43,0.39,311.35897435897436
2015-08-14,122.52,0.39,314.15384615384613
2015-08-17,123.07,0.39,315.56410256410254
2015-08-18,122.94,0.39,315.2307692307692
2015-08-19,121.67,0.39,311.97435897435895
2015-08-20,120.5,0.39,308.97435897435895
2015-08-21,118.23,0.39,303.15384615384613
2015-08-24,114.57,0.39,293.7692307692307
2015-08-25,113.48,0.39,290.97435897435895
2015-08-26,114.23,0.39,292.8974358974359
2015-08-27,116.64,0.39,299.0769230769231
2015-08-28,114.89,0.39,294.5897435897436
2015-08-31,114.15,0.39,292.6923076923077
2015-09-01,112.53,0.39,288.53846153846155
2015-09-02,112.93,0.39,289.5641025641026
2015-09-03,112.95,0.39,289.6153846153846
2015-09-04,111.95,0.39,287.05128205128204
2015-09-08,114.97,0.39,294.79487179487177
2015-09-09,115.07,0.39,295.05128205128204
2015-09-10,114.33,0.39,293.15384615384613
2015-09-11,112.72,0.39,289.025641025641
2015-09-14,111.92,0.39,286.97435897435895
2015-09-15,112.69,0.39,288.94871794871796
2015-09-16,113.72,0.39,291.5897435897436
2015-09-17,113.06,0.39,289.8974358974359
2015-09-18,110.89,0.39,284.3333333333333
2015-09-21,111.84,0.39,286.7692307692308
2015-09-22,111.13,0.39,284.9487179487179
2015-09-23,110.83,0.39,284.1794871794872
2015-09-24,108.53,0.39,278.28205128205127
2015-09-25,109.06,0.39,279.64102564102564
2015-09-28,107.21,0.39,274.89743589743586
2015-09-29,107.55,0.39,275.7692307692308
2015-09-30,108.53,0.39,278.28205128205127
2015-10-01,108.56,0.39,278.35897435897436
2015-10-02,109.91,0.39,281.8205128205128
2015-10-05,111.6,0.39,286.15384615384613
2015-10-06,111.68,0.39,286.35897435897436
2015-10-07,111.79,0.39,286.64102564102564
2015-10-08,111.89,0.39,286.8974358974359
2015-10-09,111.55,0.39,286.025641025641
2015-10-12,111.79,0.39,286.64102564102564
2015-10-13,111.52,0.39,285.94871794871796
2015-10-14,110.15,0.39,282.43589743589746
2015-10-15,111.47,0.39,285.8205128205128
2015-10-16,111.71,0.39,286.4358974358974
2015-10-19,111.5,0.39,285.8974358974359
2015-10-20,112.87,0.39,289.4102564102564
2015-10-21,113.38,0.39,290.7179487179487
2015-10-22,114.25,0.39,292.94871794871796
2015-10-23,116.48,0.39,298.6666666666667
2015-10-26,116.72,0.39,299.28205128205127
2015-10-27,116.85,0.39,299.6153846153846
2015-10-28,118.68,0.39,304.3076923076923
2015-10-29,118.73,0.39,304.43589743589746
2015-10-30,118.17,0.39,303.0
2015-11-02,120.05,0.39,307.8205128205128
2015-11-03,119.02,0.39,305.1794871794872
2015-11-04,119.15,0.39,305.5128205128205
2015-11-05,119.95,0.61,196.63934426229508
2015-11-06,116.93,0.61,191.68852459016395
2015-11-09,116.69,0.61,191.29508196721312
2015-11-10,116.77,0.61,191.4262295081967
2015-11-11,117.35,0.61,192.37704918032787
2015-11-12,116.11,0.61,190.34426229508196
2015-11-13,116.0,0.61,190.1639344262295
2015-11-16,116.98,0.61,191.7704918032787
2015-11-17,117.32,0.61,192.327868852459
2015-11-18,118.3,0.61,193.9344262295082
2015-11-19,119.89,0.61,196.54098360655738
2015-11-20,121.06,0.61,198.45901639344262
2015-11-23,122.86,0.61,201.40983606557378
2015-11-24,122.68,0.61,201.11475409836066
2015-11-25,122.15,0.61,200.24590163934428
2015-11-27,122.2,0.61,200.32786885245903
2015-11-30,121.75,0.61,199.59016393442624
2015-12-01,121.7,0.61,199.5081967213115
2015-12-02,122.2,0.61,200.32786885245903
2015-12-03,120.48,0.61,197.5081967213115
2015-12-04,123.74,0.61,202.85245901639342
2015-12-07,123.05,0.61,201.72131147540983
2015-12-08,120.0,0.61,196.72131147540983
2015-12-09,118.86,0.61,194.85245901639345
2015-12-10,119.13,0.61,195.29508196721312
2015-12-11,123.63,0.61,202.672131147541
2015-12-14,120.77,0.61,197.98360655737704
2015-12-15,122.07,0.61,200.11475409836063
2015-12-16,122.97,0.61,201.59016393442624
