date,AMZN,AMZN_EPS,PE Ratio
2001-10-10,7.26,-0.001122408287901393,-6468.234490297896
2001-10-11,7.85,-0.001122408287901393,-6993.88991030833
2001-10-12,8.07,-0.001122408287901393,-7189.897016074934
2001-10-15,8.88,-0.001122408287901393,-7911.559541851972
2001-10-16,9.56,-0.001122408287901393,-8517.399686948746
2001-10-17,8.92,-0.001122408287901393,-7947.197197445899
2001-10-18,8.47,-0.001122408287901393,-7546.273572014212
2001-10-19,8.01,-0.001122408287901393,-7136.4405326840415
2001-10-22,8.77,-0.001122408287901393,-7813.55598896867
2001-10-23,9.55,-0.001122408287901393,-8508.490273050264
2001-10-24,7.64,-0.001122408287901393,-6806.79221844021
2001-10-25,7.77,-0.001122408287901393,-6922.614599120475
2001-10-26,7.56,-0.001122408287901393,-6735.516907252354
2001-10-29,7.05,-0.001122408287901393,-6281.136798429775
2001-10-30,6.42,-0.0015820687596397832,-4057.9778602427823
2001-10-31,6.98,-0.0015820687596397832,-4411.944776401031
2001-11-01,6.95,-0.0015820687596397832,-4392.982263035411
2001-11-02,6.71,-0.0015820687596397832,-4241.2821561104465
2001-11-05,6.99,-0.0015820687596397832,-4418.265614189571
2001-11-06,7.05,-0.0015820687596397832,-4456.190640920812
2001-11-07,7.43,-0.0015820687596397832,-4696.382476885338
2001-11-08,6.97,-0.0015820687596397832,-4405.623938612491
2001-11-09,7.12,-0.0015820687596397832,-4500.4365054405935
2001-11-12,7.05,-0.0015820687596397832,-4456.190640920812
2001-11-13,7.29,-0.0015820687596397832,-4607.890747845776
2001-11-14,9.49,-0.0015820687596397832,-5998.4750613246115
2001-11-15,9.05,-0.0015820687596397832,-5720.358198628845
2001-11-16,8.95,-0.0015820687596397832,-5657.149820743442
2001-11-19,9.19,-0.0015820687596397832,-5808.849927668406
2001-11-20,8.6,-0.0015820687596397832,-5435.920498144536
2001-11-21,8.8,-0.0015820687596397832,-5562.337253915341
2001-11-23,9.08,-0.0015820687596397832,-5739.320711994465
2001-11-26,12.21,-0.0015820687596397832,-7717.742939807535
2001-11-27,11.48,-0.0015820687596397832,-7256.3217812441035
2001-11-28,11.59,-0.0015820687596397832,-7325.850996918044
2001-11-29,11.15,-0.0015820687596397832,-7047.734134222278
2001-11-30,11.32,-0.0015820687596397832,-7155.1883766274605
2001-12-03,10.49,-0.0015820687596397832,-6630.558840178627
2001-12-04,11.93,-0.0015820687596397832,-7540.75948172841
2001-12-05,11.76,-0.0015820687596397832,-7433.305239323227
2001-12-06,12.1,-0.0015820687596397832,-7648.213724133592
2001-12-07,11.71,-0.0015820687596397832,-7401.701050380527
2001-12-10,11.65,-0.0015820687596397832,-7363.776023649286
2001-12-11,12.24,-0.0015820687596397832,-7736.705453173155
2001-12-12,11.91,-0.0015820687596397832,-7528.11780615133
2001-12-13,10.89,-0.0015820687596397832,-6883.392351720234
2001-12-14,11.0,-0.0015820687596397832,-6952.921567394175
2001-12-17,10.81,-0.0015820687596397832,-6832.825649411912
2001-12-18,10.86,-0.0015820687596397832,-6864.429838354613
2001-12-19,10.71,-0.0015820687596397832,-6769.617271526511
2001-12-20,10.15,-0.0015820687596397832,-6415.650355368261
2001-12-21,10.0,-0.0015820687596397832,-6320.83778854016
2001-12-24,9.83,-0.0015820687596397832,-6213.383546134976
2001-12-26,11.1,-0.0015820687596397832,-7016.1299452795765
2001-12-27,10.6,-0.0015820687596397832,-6700.088055852569
2001-12-28,10.9,-0.0015820687596397832,-6889.713189508774
2001-12-31,10.82,-0.0015820687596397832,-6839.146487200453
2002-01-02,10.96,-0.0015820687596397832,-6927.638216240015
2002-01-03,11.9,-0.0015820687596397832,-7521.79696836279
2002-01-04,12.25,-0.0015820687596397832,-7743.026290961695
2002-01-07,12.34,-0.0015820687596397832,-7799.913831058557
2002-01-08,11.85,-0.0015820687596397832,-7490.192779420088
2002-01-09,11.53,-0.0015820687596397832,-7287.925970186803
2002-01-10,11.04,-0.0015820687596397832,-6978.204918548336
2002-01-11,11.03,-0.0015820687596397832,-6971.884080759795
2002-01-14,10.11,-0.0015820687596397832,-6390.3670042141
2002-01-15,10.29,-0.0015820687596397832,-6504.142084407823
2002-01-16,9.13,-0.0015820687596397832,-5770.924900937166
2002-01-17,9.74,-0.0015820687596397832,-6156.496006038115
2002-01-18,10.16,-0.0015820687596397832,-6421.971193156802
2002-01-22,12.6,-0.0015820687596397832,-7964.2556135606
2002-01-23,12.47,-0.0015820687596397832,-7882.084722309579
2002-01-24,14.01,-1.53,-9.156862745098039
2002-01-25,14.44,-1.53,-9.437908496732026
2002-01-28,15.5,-1.53,-10.130718954248366
2002-01-29,14.22,-1.53,-9.294117647058824
2002-01-30,13.9,-1.53,-9.084967320261438
2002-01-31,14.19,-1.53,-9.274509803921568
2002-02-01,13.73,-1.53,-8.973856209150327
2002-02-04,12.53,-1.53,-8.18954248366013
2002-02-05,11.5,-1.53,-7.516339869281046
2002-02-06,11.26,-1.53,-7.359477124183006
2002-02-07,11.24,-1.53,-7.34640522875817
2002-02-08,12.52,-1.53,-8.183006535947712
2002-02-11,13.3,-1.53,-8.692810457516341
2002-02-12,12.9,-1.53,-8.431372549019608
2002-02-13,13.29,-1.53,-8.686274509803921
2002-02-14,13.88,-1.53,-9.071895424836601
2002-02-15,13.41,-1.53,-8.76470588235294
2002-02-19,13.01,-1.53,-8.50326797385621
2002-02-20,12.96,-1.53,-8.470588235294118
2002-02-21,13.26,-1.53,-8.666666666666666
2002-02-22,13.07,-1.53,-8.542483660130719
2002-02-25,13.73,-1.53,-8.973856209150327
2002-02-26,14.4,-1.53,-9.411764705882353
2002-02-27,14.27,-1.53,-9.326797385620914
2002-02-28,14.1,-1.53,-9.215686274509803
2002-03-01,15.39,-1.53,-10.058823529411764
2002-03-04,16.48,-1.53,-10.77124183006536
2002-03-05,15.97,-1.53,-10.437908496732026
2002-03-06,16.33,-1.53,-10.673202614379084
2002-03-07,15.62,-1.53,-10.209150326797385
2002-03-08,16.35,-1.53,-10.686274509803923
2002-03-11,16.71,-1.53,-10.92156862745098
2002-03-12,16.31,-1.53,-10.660130718954248
2002-03-13,15.74,-1.53,-10.287581699346406
2002-03-14,14.48,-1.53,-9.4640522875817
2002-03-15,14.03,-1.53,-9.169934640522875
2002-03-18,15.01,-1.53,-9.810457516339868
2002-03-19,14.66,-1.53,-9.581699346405228
2002-03-20,14.5,-1.53,-9.477124183006536
2002-03-21,15.17,-1.53,-9.915032679738562
2002-03-22,15.53,-1.53,-10.15032679738562
2002-03-25,14.74,-1.53,-9.633986928104575
2002-03-26,14.83,-1.53,-9.69281045751634
2002-03-27,14.25,-1.53,-9.313725490196079
2002-03-28,14.3,-1.53,-9.34640522875817
2002-04-01,14.8,-1.53,-9.673202614379086
2002-04-02,14.25,-1.53,-9.313725490196079
2002-04-03,13.67,-1.53,-8.934640522875817
2002-04-04,13.54,-1.53,-8.849673202614378
2002-04-05,13.5,-1.53,-8.823529411764707
2002-04-08,13.95,-1.53,-9.117647058823529
2002-04-09,13.6,-1.53,-8.88888888888889
2002-04-10,13.48,-1.53,-8.81045751633987
2002-04-11,12.74,-1.53,-8.326797385620916
2002-04-12,13.31,-1.53,-8.699346405228757
2002-04-15,13.89,-1.53,-9.07843137254902
2002-04-16,14.01,-1.53,-9.156862745098039
2002-04-17,14.82,-1.53,-9.686274509803921
2002-04-18,14.26,-1.53,-9.320261437908496
2002-04-19,14.53,-1.53,-9.49673202614379
2002-04-22,14.31,-1.53,-9.352941176470589
2002-04-23,14.06,-1.53,-9.18954248366013
2002-04-24,16.79,-0.06,-279.8333333333333
2002-04-25,16.82,-0.06,-280.33333333333337
2002-04-26,16.91,-0.06,-281.83333333333337
2002-04-29,16.18,-0.06,-269.6666666666667
2002-04-30,16.69,-0.06,-278.1666666666667
2002-05-01,16.49,-0.06,-274.8333333333333
2002-05-02,16.32,-0.06,-272.0
2002-05-03,16.05,-0.06,-267.5
2002-05-06,16.12,-0.06,-268.6666666666667
2002-05-07,16.11,-0.06,-268.5
2002-05-08,17.32,-0.06,-288.6666666666667
2002-05-09,17.73,-0.06,-295.5
2002-05-10,16.94,-0.06,-282.33333333333337
2002-05-13,17.32,-0.06,-288.6666666666667
2002-05-14,18.81,-0.06,-313.5
2002-05-15,19.94,-0.06,-332.33333333333337
2002-05-16,19.61,-0.06,-326.8333333333333
2002-05-17,19.16,-0.06,-319.33333333333337
2002-05-20,19.39,-0.06,-323.1666666666667
2002-05-21,18.76,-0.06,-312.6666666666667
2002-05-22,18.75,-0.06,-312.5
2002-05-23,19.45,-0.06,-324.1666666666667
2002-05-24,19.47,-0.06,-324.5
2002-05-28,19.06,-0.06,-317.66666666666663
2002-05-29,18.91,-0.06,-315.1666666666667
2002-05-30,18.37,-0.06,-306.1666666666667
2002-05-31,18.23,-0.06,-303.83333333333337
2002-06-03,17.96,-0.06,-299.33333333333337
2002-06-04,17.97,-0.06,-299.5
2002-06-05,17.99,-0.06,-299.8333333333333
2002-06-06,18.17,-0.06,-302.83333333333337
2002-06-07,18.58,-0.06,-309.66666666666663
2002-06-10,17.3,-0.06,-288.33333333333337
2002-06-11,17.14,-0.06,-285.6666666666667
2002-06-12,17.08,-0.06,-284.66666666666663
2002-06-13,17.43,-0.06,-290.5
2002-06-14,16.82,-0.06,-280.33333333333337
2002-06-17,18.41,-0.06,-306.83333333333337
2002-06-18,18.78,-0.06,-313.00000000000006
2002-06-19,18.3,-0.06,-305.0
2002-06-20,17.55,-0.06,-292.5
2002-06-21,17.53,-0.06,-292.1666666666667
2002-06-24,17.51,-0.06,-291.83333333333337
2002-06-25,15.34,-0.06,-255.66666666666669
2002-06-26,15.85,-0.06,-264.1666666666667
2002-06-27,15.86,-0.06,-264.3333333333333
2002-06-28,16.25,-0.06,-270.83333333333337
2002-07-01,13.55,-0.06,-225.83333333333334
2002-07-02,13.32,-0.06,-222.0
2002-07-03,14.25,-0.06,-237.5
2002-07-05,15.21,-0.06,-253.50000000000003
2002-07-08,14.94,-0.06,-249.0
2002-07-09,15.6,-0.06,-260.0
2002-07-10,14.96,-0.06,-249.33333333333334
2002-07-11,15.55,-0.06,-259.1666666666667
2002-07-12,15.43,-0.06,-257.1666666666667
2002-07-15,15.94,-0.06,-265.6666666666667
2002-07-16,16.29,-0.06,-271.5
2002-07-17,16.16,-0.06,-269.33333333333337
2002-07-18,15.55,-0.06,-259.1666666666667
2002-07-19,15.29,-0.06,-254.83333333333331
2002-07-22,15.5,-0.06,-258.33333333333337
2002-07-23,14.55,-0.06,-242.50000000000003
2002-07-24,14.1,-0.06,-235.0
2002-07-25,12.49,-0.06,-208.16666666666669
2002-07-26,12.93,-0.31,-41.70967741935484
2002-07-29,14.33,-0.31,-46.225806451612904
2002-07-30,14.77,-0.31,-47.64516129032258
2002-07-31,14.45,-0.31,-46.61290322580645
2002-08-01,14.16,-0.31,-45.67741935483871
2002-08-02,13.84,-0.31,-44.645161290322584
2002-08-05,12.87,-0.31,-41.516129032258064
2002-08-06,13.74,-0.31,-44.32258064516129
2002-08-07,13.6,-0.31,-43.87096774193548
2002-08-08,13.9,-0.31,-44.83870967741936
2002-08-09,14.26,-0.31,-46.0
2002-08-12,14.46,-0.31,-46.645161290322584
2002-08-13,13.93,-0.31,-44.935483870967744
2002-08-14,13.91,-0.31,-44.87096774193549
2002-08-15,14.62,-0.31,-47.16129032258064
2002-08-16,14.9,-0.31,-48.064516129032256
2002-08-19,15.5,-0.31,-50.0
2002-08-20,15.98,-0.31,-51.54838709677419
2002-08-21,15.38,-0.31,-49.612903225806456
2002-08-22,15.73,-0.31,-50.74193548387097
2002-08-23,15.17,-0.31,-48.935483870967744
2002-08-26,14.93,-0.31,-48.16129032258065
2002-08-27,14.52,-0.31,-46.83870967741935
2002-08-28,14.57,-0.31,-47.0
2002-08-29,15.14,-0.31,-48.83870967741936
2002-08-30,14.94,-0.31,-48.193548387096776
2002-09-03,14.6,-0.31,-47.096774193548384
2002-09-04,14.83,-0.31,-47.83870967741935
2002-09-05,14.25,-0.31,-45.96774193548387
2002-09-06,15.31,-0.31,-49.38709677419355
2002-09-09,16.51,-0.31,-53.25806451612904
2002-09-10,17.13,-0.31,-55.25806451612903
2002-09-11,17.11,-0.31,-55.193548387096776
2002-09-12,16.75,-0.31,-54.03225806451613
2002-09-13,16.61,-0.31,-53.58064516129032
2002-09-16,16.71,-0.31,-53.903225806451616
2002-09-17,17.35,-0.31,-55.96774193548388
2002-09-18,17.73,-0.31,-57.193548387096776
2002-09-19,17.21,-0.31,-55.51612903225807
2002-09-20,15.86,-0.31,-51.16129032258064
2002-09-23,16.05,-0.31,-51.774193548387096
2002-09-24,15.93,-0.31,-51.387096774193544
2002-09-25,15.73,-0.31,-50.74193548387097
2002-09-26,17.15,-0.31,-55.32258064516129
2002-09-27,17.01,-0.31,-54.87096774193549
2002-09-30,15.93,-0.31,-51.387096774193544
2002-10-01,16.95,-0.31,-54.677419354838705
2002-10-02,17.01,-0.31,-54.87096774193549
2002-10-03,16.75,-0.31,-54.03225806451613
2002-10-04,16.55,-0.31,-53.38709677419355
2002-10-07,16.64,-0.31,-53.67741935483871
2002-10-08,16.94,-0.31,-54.645161290322584
2002-10-09,16.86,-0.31,-54.387096774193544
2002-10-10,17.96,-0.31,-57.935483870967744
2002-10-11,18.46,-0.31,-59.5483870967742
2002-10-14,19.2,-0.31,-61.93548387096774
2002-10-15,18.94,-0.31,-61.09677419354839
2002-10-16,19.49,-0.31,-62.87096774193548
2002-10-17,18.74,-0.31,-60.4516129032258
2002-10-18,19.04,-0.31,-61.41935483870967
2002-10-21,19.26,-0.31,-62.12903225806452
2002-10-22,19.38,-0.31,-62.516129032258064
2002-10-23,19.75,-0.31,-63.70967741935484
2002-10-24,19.86,-0.31,-64.06451612903226
2002-10-25,19.3,-0.41,-47.07317073170732
2002-10-28,18.59,-0.41,-45.34146341463415
2002-10-29,18.57,-0.41,-45.29268292682927
2002-10-30,19.08,-0.41,-46.536585365853654
2002-10-31,19.36,-0.41,-47.21951219512195
2002-11-01,19.8,-0.41,-48.29268292682927
2002-11-04,18.78,-0.41,-45.804878048780495
2002-11-05,18.72,-0.41,-45.65853658536585
2002-11-06,19.34,-0.41,-47.170731707317074
2002-11-07,19.12,-0.41,-46.63414634146342
2002-11-08,19.51,-0.41,-47.585365853658544
2002-11-11,19.0,-0.41,-46.34146341463415
2002-11-12,19.82,-0.41,-48.34146341463415
2002-11-13,20.41,-0.41,-49.78048780487805
2002-11-14,21.21,-0.41,-51.73170731707317
2002-11-15,22.21,-0.41,-54.17073170731708
2002-11-18,22.42,-0.41,-54.6829268292683
2002-11-19,21.29,-0.41,-51.926829268292686
2002-11-20,22.9,-0.41,-55.853658536585364
2002-11-21,23.4,-0.41,-57.073170731707314
2002-11-22,23.99,-0.41,-58.51219512195122
2002-11-25,24.25,-0.41,-59.146341463414636
2002-11-26,23.4,-0.41,-57.073170731707314
2002-11-27,24.08,-0.41,-58.73170731707317
2002-11-29,23.35,-0.41,-56.95121951219513
2002-12-02,24.11,-0.41,-58.80487804878049
2002-12-03,23.74,-0.41,-57.90243902439024
2002-12-04,23.39,-0.41,-57.04878048780488
2002-12-05,22.58,-0.41,-55.073170731707314
2002-12-06,22.61,-0.41,-55.146341463414636
2002-12-09,21.68,-0.41,-52.87804878048781
2002-12-10,21.86,-0.41,-53.31707317073171
2002-12-11,22.13,-0.41,-53.97560975609756
2002-12-12,22.3,-0.41,-54.39024390243903
2002-12-13,22.18,-0.41,-54.09756097560976
2002-12-16,22.51,-0.41,-54.902439024390254
2002-12-17,22.46,-0.41,-54.78048780487806
2002-12-18,22.1,-0.41,-53.90243902439025
2002-12-19,21.69,-0.41,-52.90243902439025
2002-12-20,21.93,-0.41,-53.487804878048784
2002-12-23,22.24,-0.41,-54.24390243902439
2002-12-24,21.88,-0.41,-53.36585365853659
2002-12-26,20.3,-0.41,-49.51219512195122
2002-12-27,18.86,-0.41,-46.0
2002-12-30,19.25,-0.41,-46.951219512195124
2002-12-31,18.89,-0.41,-46.07317073170732
2003-01-02,19.57,-0.41,-47.73170731707317
2003-01-03,20.52,-0.41,-50.04878048780488
2003-01-06,20.7,-0.41,-50.487804878048784
2003-01-07,21.55,-0.41,-52.5609756097561
2003-01-08,21.02,-0.41,-51.268292682926834
2003-01-09,21.45,-0.41,-52.31707317073171
2003-01-10,21.32,-0.41,-52.00000000000001
2003-01-13,22.04,-0.41,-53.75609756097561
2003-01-14,22.74,-0.41,-55.46341463414634
2003-01-15,22.27,-0.41,-54.31707317073171
2003-01-16,21.8,-0.41,-53.17073170731708
2003-01-17,21.4,-0.41,-52.19512195121951
2003-01-21,21.08,-0.41,-51.41463414634146
2003-01-22,21.17,-0.41,-51.63414634146342
2003-01-23,21.79,-0.41,-53.146341463414636
2003-01-24,22.11,-0.41,-53.926829268292686
2003-01-27,21.78,-0.41,-53.1219512195122
2003-01-28,21.62,-0.41,-52.73170731707317
2003-01-29,22.08,-0.41,-53.853658536585364
2003-01-30,21.82,-0.41,-53.21951219512196
2003-01-31,21.85,-0.41,-53.29268292682927
2003-02-03,22.16,-0.41,-54.04878048780488
2003-02-04,22.05,-0.41,-53.78048780487806
2003-02-05,22.17,-0.41,-54.07317073170732
2003-02-06,22.09,-0.41,-53.87804878048781
2003-02-07,21.44,-0.41,-52.29268292682927
2003-02-10,21.4,-0.41,-52.19512195121951
2003-02-11,20.78,-0.41,-50.6829268292683
2003-02-12,21.13,-0.41,-51.53658536585366
2003-02-13,20.06,-0.41,-48.926829268292686
2003-02-14,20.06,-0.41,-48.926829268292686
2003-02-18,21.39,-0.41,-52.170731707317074
2003-02-19,21.19,-0.4,-52.975
2003-02-20,21.36,-0.4,-53.4
2003-02-21,21.78,-0.4,-54.45
2003-02-24,21.78,-0.4,-54.45
2003-02-25,21.88,-0.4,-54.699999999999996
2003-02-26,21.64,-0.4,-54.1
2003-02-27,21.62,-0.4,-54.05
2003-02-28,22.01,-0.4,-55.025
2003-03-03,21.81,-0.4,-54.52499999999999
2003-03-04,22.27,-0.4,-55.675
2003-03-05,22.42,-0.4,-56.050000000000004
2003-03-06,22.69,-0.4,-56.725
2003-03-07,22.97,-0.4,-57.425
2003-03-10,22.88,-0.4,-57.199999999999996
2003-03-11,22.78,-0.4,-56.95
2003-03-12,23.36,-0.4,-58.4
2003-03-13,24.42,-0.4,-61.050000000000004
2003-03-14,24.71,-0.4,-61.775
2003-03-17,26.55,-0.4,-66.375
2003-03-18,26.78,-0.4,-66.95
2003-03-19,26.54,-0.4,-66.35
2003-03-20,27.45,-0.4,-68.625
2003-03-21,27.93,-0.4,-69.82499999999999
2003-03-24,26.23,-0.4,-65.575
2003-03-25,26.9,-0.4,-67.24999999999999
2003-03-26,27.76,-0.4,-69.4
2003-03-27,27.77,-0.4,-69.425
2003-03-28,27.18,-0.4,-67.94999999999999
2003-03-31,26.03,-0.4,-65.075
2003-04-01,25.54,-0.4,-63.849999999999994
2003-04-02,26.38,-0.4,-65.94999999999999
2003-04-03,26.65,-0.4,-66.62499999999999
2003-04-04,26.22,-0.4,-65.55
2003-04-07,26.82,-0.4,-67.05
2003-04-08,26.52,-0.4,-66.3
2003-04-09,25.06,-0.4,-62.64999999999999
2003-04-10,25.67,-0.4,-64.175
2003-04-11,25.75,-0.4,-64.375
2003-04-14,25.05,-0.4,-62.625
2003-04-15,25.13,-0.4,-62.824999999999996
2003-04-16,24.38,-0.4,-60.949999999999996
2003-04-17,24.99,-0.4,-62.474999999999994
2003-04-21,25.25,-0.4,-63.125
2003-04-22,25.58,-0.4,-63.949999999999996
2003-04-23,25.43,-0.4,-63.574999999999996
2003-04-24,25.12,-0.4,-62.8
2003-04-25,28.97,-0.03,-965.6666666666666
2003-04-28,29.11,-0.03,-970.3333333333334
2003-04-29,28.89,-0.03,-963.0
2003-04-30,28.69,-0.03,-956.3333333333334
2003-05-01,28.66,-0.03,-955.3333333333334
2003-05-02,29.43,-0.03,-981.0
2003-05-05,29.96,-0.03,-998.6666666666667
2003-05-06,30.88,-0.03,-1029.3333333333333
2003-05-07,30.7,-0.03,-1023.3333333333334
2003-05-08,30.45,-0.03,-1015.0
2003-05-09,30.96,-0.03,-1032.0
2003-05-12,31.7,-0.03,-1056.6666666666667
2003-05-13,32.95,-0.03,-1098.3333333333335
2003-05-14,32.6,-0.03,-1086.6666666666667
2003-05-15,32.63,-0.03,-1087.6666666666667
2003-05-16,33.05,-0.03,-1101.6666666666665
2003-05-19,31.56,-0.03,-1052.0
2003-05-20,31.48,-0.03,-1049.3333333333335
2003-05-21,31.75,-0.03,-1058.3333333333335
2003-05-22,33.0,-0.03,-1100.0
2003-05-23,32.72,-0.03,-1090.6666666666667
2003-05-27,34.85,-0.03,-1161.6666666666667
2003-05-28,34.86,-0.03,-1162.0
2003-05-29,35.55,-0.03,-1185.0
2003-05-30,35.89,-0.03,-1196.3333333333335
2003-06-02,35.4,-0.03,-1180.0
2003-06-03,35.23,-0.03,-1174.3333333333333
2003-06-04,35.39,-0.03,-1179.6666666666667
2003-06-05,35.52,-0.03,-1184.0000000000002
2003-06-06,33.35,-0.03,-1111.6666666666667
2003-06-09,33.68,-0.03,-1122.6666666666667
2003-06-10,34.07,-0.03,-1135.6666666666667
2003-06-11,34.65,-0.03,-1155.0
2003-06-12,35.2,-0.03,-1173.3333333333335
2003-06-13,34.13,-0.03,-1137.6666666666667
2003-06-16,35.84,-0.03,-1194.6666666666667
2003-06-17,35.84,-0.03,-1194.6666666666667
2003-06-18,35.85,-0.03,-1195.0
2003-06-19,35.5,-0.03,-1183.3333333333335
2003-06-20,35.04,-0.03,-1168.0
2003-06-23,35.58,-0.03,-1186.0
2003-06-24,35.4,-0.03,-1180.0
2003-06-25,35.39,-0.03,-1179.6666666666667
2003-06-26,36.72,-0.03,-1224.0
2003-06-27,36.3,-0.03,-1210.0
2003-06-30,36.32,-0.03,-1210.6666666666667
2003-07-01,37.25,-0.03,-1241.6666666666667
2003-07-02,37.85,-0.03,-1261.6666666666667
2003-07-03,37.92,-0.03,-1264.0
2003-07-07,39.05,-0.03,-1301.6666666666665
2003-07-08,40.51,-0.03,-1350.3333333333333
2003-07-09,40.5,-0.03,-1350.0
2003-07-10,38.25,-0.03,-1275.0
2003-07-11,37.65,-0.03,-1255.0
2003-07-14,39.27,-0.03,-1309.0000000000002
2003-07-15,38.43,-0.03,-1281.0
2003-07-16,37.68,-0.03,-1256.0
2003-07-17,36.32,-0.03,-1210.6666666666667
2003-07-18,34.98,-0.03,-1166.0
2003-07-21,35.33,-0.03,-1177.6666666666667
2003-07-22,34.87,-0.03,-1162.3333333333333
2003-07-23,40.11,-0.03,-1337.0
2003-07-24,41.31,-0.14,-295.07142857142856
2003-07-25,41.6,-0.14,-297.1428571428571
2003-07-28,42.08,-0.14,-300.57142857142856
2003-07-29,41.39,-0.14,-295.6428571428571
2003-07-30,40.66,-0.14,-290.4285714285714
2003-07-31,41.64,-0.14,-297.4285714285714
2003-08-01,40.03,-0.14,-285.9285714285714
2003-08-04,39.65,-0.14,-283.21428571428567
2003-08-05,38.67,-0.14,-276.2142857142857
2003-08-06,38.94,-0.14,-278.1428571428571
2003-08-07,39.01,-0.14,-278.6428571428571
2003-08-08,39.15,-0.14,-279.6428571428571
2003-08-11,38.93,-0.14,-278.07142857142856
2003-08-12,39.85,-0.14,-284.6428571428571
2003-08-13,40.21,-0.14,-287.21428571428567
2003-08-14,40.3,-0.14,-287.85714285714283
2003-08-15,40.1,-0.14,-286.4285714285714
2003-08-18,43.02,-0.14,-307.2857142857143
2003-08-19,43.57,-0.14,-311.21428571428567
2003-08-20,43.76,-0.14,-312.57142857142856
2003-08-21,45.7,-0.14,-326.42857142857144
2003-08-22,45.22,-0.14,-322.99999999999994
2003-08-25,45.85,-0.14,-327.5
2003-08-26,45.93,-0.14,-328.07142857142856
2003-08-27,45.88,-0.14,-327.7142857142857
2003-08-28,45.94,-0.14,-328.1428571428571
2003-08-29,46.32,-0.14,-330.85714285714283
2003-09-02,47.33,-0.14,-338.07142857142856
2003-09-03,46.19,-0.14,-329.9285714285714
2003-09-04,47.29,-0.14,-337.7857142857142
2003-09-05,46.52,-0.14,-332.2857142857143
2003-09-08,47.28,-0.14,-337.71428571428567
2003-09-09,46.68,-0.14,-333.4285714285714
2003-09-10,46.22,-0.14,-330.1428571428571
2003-09-11,45.19,-0.14,-322.7857142857142
2003-09-12,45.68,-0.14,-326.2857142857143
2003-09-15,45.51,-0.14,-325.0714285714285
2003-09-16,46.24,-0.14,-330.2857142857143
2003-09-17,46.16,-0.14,-329.71428571428567
2003-09-18,47.89,-0.14,-342.07142857142856
2003-09-19,47.58,-0.14,-339.85714285714283
2003-09-22,47.47,-0.14,-339.07142857142856
2003-09-23,50.44,-0.14,-360.2857142857142
2003-09-24,49.61,-0.14,-354.35714285714283
2003-09-25,50.05,-0.14,-357.49999999999994
2003-09-26,48.56,-0.14,-346.85714285714283
2003-09-29,49.86,-0.14,-356.1428571428571
2003-09-30,48.43,-0.14,-345.9285714285714
2003-10-01,49.12,-0.14,-350.85714285714283
2003-10-02,50.09,-0.14,-357.7857142857143
2003-10-03,52.89,-0.14,-377.7857142857143
2003-10-06,54.15,-0.14,-386.7857142857142
2003-10-07,54.91,-0.14,-392.21428571428567
2003-10-08,55.7,-0.14,-397.85714285714283
2003-10-09,57.86,-0.14,-413.2857142857142
2003-10-10,58.06,-0.14,-414.71428571428567
2003-10-13,58.3,-0.14,-416.4285714285714
2003-10-14,59.91,-0.14,-427.9285714285714
2003-10-15,58.55,-0.14,-418.21428571428567
2003-10-16,59.91,-0.14,-427.9285714285714
2003-10-17,59.69,-0.14,-426.3571428571428
2003-10-20,59.59,-0.14,-425.6428571428571
2003-10-21,59.35,-0.14,-423.9285714285714
2003-10-22,54.03,-0.14,-385.9285714285714
2003-10-23,54.32,-0.14,-387.99999999999994
2003-10-24,54.51,-0.1,-545.0999999999999
2003-10-27,54.82,-0.1,-548.1999999999999
2003-10-28,56.73,-0.1,-567.3
2003-10-29,56.69,-0.1,-566.9
2003-10-30,55.83,-0.1,-558.3
2003-10-31,54.43,-0.1,-544.3
2003-11-03,56.74,-0.1,-567.4
2003-11-04,56.86,-0.1,-568.5999999999999
2003-11-05,56.74,-0.1,-567.4
2003-11-06,54.99,-0.1,-549.9
2003-11-07,54.31,-0.1,-543.1
2003-11-10,51.98,-0.1,-519.8
2003-11-11,52.23,-0.1,-522.3
2003-11-12,54.13,-0.1,-541.3
2003-11-13,54.8,-0.1,-547.9999999999999
