date,CHRW,CHRW_EPS,PE Ratio
2001-12-04,13.71,0.75,18.28
2001-12-05,13.97,0.75,18.62666666666667
2001-12-06,14.36,0.75,19.146666666666665
2001-12-07,14.45,0.75,19.266666666666666
2001-12-10,13.91,0.75,18.546666666666667
2001-12-11,13.45,0.75,17.933333333333334
2001-12-12,13.23,0.75,17.64
2001-12-13,13.34,0.75,17.786666666666665
2001-12-14,13.42,0.75,17.893333333333334
2001-12-17,13.79,0.75,18.386666666666667
2001-12-18,14.29,0.75,19.05333333333333
2001-12-19,14.38,0.75,19.173333333333336
2001-12-20,14.37,0.75,19.16
2001-12-21,14.41,0.75,19.213333333333335
2001-12-24,14.72,0.75,19.62666666666667
2001-12-26,15.06,0.75,20.080000000000002
2001-12-27,14.97,0.75,19.96
2001-12-28,14.94,0.75,19.919999999999998
2001-12-31,14.46,0.75,19.28
2002-01-02,14.39,0.75,19.186666666666667
2002-01-03,14.39,0.75,19.186666666666667
2002-01-04,14.68,0.75,19.573333333333334
2002-01-07,14.85,0.75,19.8
2002-01-08,15.03,0.75,20.04
2002-01-09,14.7,0.75,19.599999999999998
2002-01-10,14.85,0.75,19.8
2002-01-11,14.65,0.75,19.533333333333335
2002-01-14,14.26,0.75,19.013333333333332
2002-01-15,14.33,0.75,19.106666666666666
2002-01-16,14.29,0.75,19.05333333333333
2002-01-17,14.87,0.75,19.826666666666664
2002-01-18,14.8,0.75,19.733333333333334
2002-01-22,14.81,0.75,19.746666666666666
2002-01-23,15.01,0.75,20.013333333333332
2002-01-24,15.25,0.75,20.333333333333332
2002-01-25,15.35,0.75,20.466666666666665
2002-01-28,15.5,0.75,20.666666666666668
2002-01-29,15.45,0.75,20.599999999999998
2002-01-30,15.81,0.75,21.080000000000002
2002-01-31,15.52,0.75,20.69333333333333
2002-02-01,15.46,0.75,20.613333333333333
2002-02-04,15.11,0.75,20.146666666666665
2002-02-05,15.2,0.75,20.266666666666666
2002-02-06,14.31,0.75,19.080000000000002
2002-02-07,14.33,0.75,19.106666666666666
2002-02-08,14.72,0.75,19.62666666666667
2002-02-11,14.74,0.75,19.653333333333332
2002-02-12,14.7,0.75,19.599999999999998
2002-02-13,14.75,0.75,19.666666666666668
2002-02-14,14.63,0.75,19.506666666666668
2002-02-15,14.63,0.75,19.506666666666668
2002-02-19,14.34,0.75,19.12
2002-02-20,14.66,0.75,19.546666666666667
2002-02-21,14.26,0.75,19.013333333333332
2002-02-22,14.36,0.75,19.146666666666665
2002-02-25,14.57,0.75,19.426666666666666
2002-02-26,14.62,0.75,19.493333333333332
2002-02-27,14.84,0.75,19.786666666666665
2002-02-28,14.55,0.75,19.400000000000002
2002-03-01,14.83,0.75,19.773333333333333
2002-03-04,15.17,0.75,20.226666666666667
2002-03-05,15.21,0.75,20.28
2002-03-06,15.34,0.75,20.453333333333333
2002-03-07,15.33,0.75,20.44
2002-03-08,15.58,0.75,20.773333333333333
2002-03-11,15.49,0.75,20.653333333333332
2002-03-12,15.3,0.75,20.400000000000002
2002-03-13,15.48,0.75,20.64
2002-03-14,15.53,0.75,20.706666666666667
2002-03-15,15.7,0.75,20.933333333333334
2002-03-18,15.71,0.75,20.94666666666667
2002-03-19,15.82,0.75,21.093333333333334
2002-03-20,16.0,0.75,21.333333333333332
2002-03-21,15.76,0.75,21.013333333333332
2002-03-22,16.22,0.75,21.626666666666665
2002-03-25,16.39,0.75,21.853333333333335
2002-03-26,16.47,0.75,21.959999999999997
2002-03-27,16.75,0.75,22.333333333333332
2002-03-28,16.8,0.75,22.400000000000002
2002-04-01,16.74,0.75,22.319999999999997
2002-04-02,16.48,0.75,21.973333333333333
2002-04-03,16.17,0.75,21.560000000000002
2002-04-04,16.5,0.75,22.0
2002-04-05,16.66,0.75,22.213333333333335
2002-04-08,16.42,0.75,21.893333333333334
2002-04-09,16.75,0.75,22.333333333333332
2002-04-10,17.45,0.75,23.266666666666666
2002-04-11,17.17,0.75,22.893333333333334
2002-04-12,17.46,0.75,23.28
2002-04-15,17.17,0.75,22.893333333333334
2002-04-16,17.51,0.75,23.346666666666668
2002-04-17,17.33,0.75,23.106666666666666
2002-04-18,17.16,0.75,22.88
2002-04-19,17.23,0.75,22.973333333333333
2002-04-22,16.87,0.75,22.493333333333336
2002-04-23,16.97,0.75,22.626666666666665
2002-04-24,16.12,0.75,21.493333333333336
2002-04-25,16.23,0.75,21.64
2002-04-26,16.08,0.75,21.439999999999998
2002-04-29,15.88,0.75,21.173333333333336
2002-04-30,15.74,0.75,20.986666666666668
2002-05-01,16.16,0.75,21.546666666666667
2002-05-02,16.28,0.75,21.706666666666667
2002-05-03,16.5,0.75,22.0
2002-05-06,16.55,0.75,22.066666666666666
2002-05-07,16.51,0.75,22.013333333333335
2002-05-08,16.5,0.75,22.0
2002-05-09,16.17,0.75,21.560000000000002
2002-05-10,16.24,0.75,21.653333333333332
2002-05-13,16.75,0.75,22.333333333333332
2002-05-14,17.12,0.75,22.826666666666668
2002-05-15,17.2,0.25,68.8
2002-05-16,16.83,0.25,67.32
2002-05-17,17.25,0.25,69.0
2002-05-20,17.0,0.25,68.0
2002-05-21,16.92,0.25,67.68
2002-05-22,17.11,0.25,68.44
2002-05-23,17.25,0.25,69.0
2002-05-24,17.16,0.25,68.64
2002-05-28,16.82,0.25,67.28
2002-05-29,16.82,0.25,67.28
2002-05-30,16.99,0.25,67.96
2002-05-31,16.94,0.25,67.76
2002-06-03,16.7,0.25,66.8
2002-06-04,16.59,0.25,66.36
2002-06-05,16.75,0.25,67.0
2002-06-06,16.38,0.25,65.52
2002-06-07,16.41,0.25,65.64
2002-06-10,16.65,0.25,66.6
2002-06-11,16.5,0.25,66.0
2002-06-12,16.82,0.25,67.28
2002-06-13,16.76,0.25,67.04
2002-06-14,17.13,0.25,68.52
2002-06-17,17.18,0.25,68.72
2002-06-18,17.45,0.25,69.8
2002-06-19,17.22,0.25,68.88
2002-06-20,17.25,0.25,69.0
2002-06-21,17.25,0.25,69.0
2002-06-24,17.05,0.25,68.2
2002-06-25,16.75,0.25,67.0
2002-06-26,16.67,0.25,66.68
2002-06-27,16.73,0.25,66.92
2002-06-28,16.76,0.25,67.04
2002-07-01,16.33,0.25,65.32
2002-07-02,16.25,0.25,65.0
2002-07-03,16.18,0.25,64.72
2002-07-05,16.36,0.25,65.44
2002-07-08,16.15,0.25,64.6
2002-07-09,15.93,0.25,63.72
2002-07-10,15.78,0.25,63.12
2002-07-11,15.67,0.25,62.68
2002-07-12,15.69,0.25,62.76
2002-07-15,15.57,0.25,62.28
2002-07-16,15.73,0.25,62.92
2002-07-17,15.82,0.25,63.28
2002-07-18,15.52,0.25,62.08
2002-07-19,15.13,0.25,60.52
2002-07-22,14.23,0.25,56.92
2002-07-23,13.81,0.25,55.24
2002-07-24,13.8,0.25,55.2
2002-07-25,14.72,0.25,58.88
2002-07-26,14.28,0.25,57.12
2002-07-29,15.17,0.25,60.68
2002-07-30,15.1,0.25,60.4
2002-07-31,15.0,0.25,60.0
2002-08-01,14.22,0.25,56.88
2002-08-02,13.98,0.25,55.92
2002-08-05,13.31,0.25,53.24
2002-08-06,14.08,0.25,56.32
2002-08-07,14.48,0.25,57.92
2002-08-08,14.75,0.25,59.0
2002-08-09,14.82,0.25,59.28
2002-08-12,14.66,0.25,58.64
2002-08-13,14.16,0.55,25.745454545454542
2002-08-14,14.77,0.55,26.854545454545452
2002-08-15,14.9,0.55,27.09090909090909
2002-08-16,15.0,0.55,27.27272727272727
2002-08-19,15.05,0.55,27.363636363636363
2002-08-20,14.76,0.55,26.836363636363632
2002-08-21,15.12,0.55,27.49090909090909
2002-08-22,15.28,0.55,27.781818181818178
2002-08-23,14.64,0.55,26.618181818181817
2002-08-26,15.11,0.55,27.47272727272727
2002-08-27,14.46,0.55,26.29090909090909
2002-08-28,14.21,0.55,25.836363636363636
2002-08-29,13.9,0.55,25.27272727272727
2002-08-30,13.8,0.55,25.09090909090909
2002-09-03,13.87,0.55,25.218181818181815
2002-09-04,13.9,0.55,25.27272727272727
2002-09-05,13.13,0.55,23.87272727272727
2002-09-06,13.19,0.55,23.98181818181818
2002-09-09,13.72,0.55,24.945454545454545
2002-09-10,13.54,0.55,24.618181818181814
2002-09-11,13.56,0.55,24.654545454545453
2002-09-12,13.3,0.55,24.18181818181818
2002-09-13,13.52,0.55,24.58181818181818
2002-09-16,13.42,0.55,24.4
2002-09-17,13.11,0.55,23.836363636363632
2002-09-18,13.22,0.55,24.036363636363635
2002-09-19,13.52,0.55,24.58181818181818
2002-09-20,13.68,0.55,24.87272727272727
2002-09-23,13.68,0.55,24.87272727272727
2002-09-24,13.6,0.55,24.727272727272723
2002-09-25,13.86,0.55,25.199999999999996
2002-09-26,14.51,0.55,26.38181818181818
2002-09-27,13.84,0.55,25.16363636363636
2002-09-30,13.51,0.55,24.563636363636363
2002-10-01,14.02,0.55,25.49090909090909
2002-10-02,13.62,0.55,24.763636363636362
2002-10-03,14.09,0.55,25.618181818181817
2002-10-04,13.77,0.55,25.036363636363635
2002-10-07,13.59,0.55,24.709090909090907
2002-10-08,13.6,0.55,24.727272727272723
2002-10-09,13.06,0.55,23.745454545454546
2002-10-10,13.35,0.55,24.27272727272727
2002-10-11,13.44,0.55,24.436363636363634
2002-10-14,13.38,0.55,24.327272727272728
2002-10-15,13.75,0.55,24.999999999999996
2002-10-16,13.64,0.55,24.8
2002-10-17,13.8,0.55,25.09090909090909
2002-10-18,13.8,0.55,25.09090909090909
2002-10-21,13.81,0.55,25.10909090909091
2002-10-22,13.94,0.55,25.345454545454544
2002-10-23,14.64,0.55,26.618181818181817
2002-10-24,14.71,0.55,26.745454545454546
2002-10-25,14.96,0.55,27.2
2002-10-28,14.56,0.55,26.472727272727273
2002-10-29,14.56,0.55,26.472727272727273
2002-10-30,14.95,0.55,27.18181818181818
2002-10-31,14.79,0.55,26.890909090909087
2002-11-01,15.0,0.55,27.27272727272727
2002-11-04,15.22,0.55,27.672727272727272
2002-11-05,15.43,0.55,28.05454545454545
2002-11-06,15.41,0.55,28.018181818181816
2002-11-07,14.92,0.55,27.127272727272725
2002-11-08,15.23,0.55,27.690909090909088
2002-11-11,14.69,0.55,26.709090909090907
2002-11-12,14.8,0.55,26.909090909090907
2002-11-13,15.13,0.55,27.509090909090908
2002-11-14,15.52,0.85,18.258823529411764
2002-11-15,15.63,0.85,18.38823529411765
2002-11-18,15.11,0.85,17.776470588235295
2002-11-19,15.2,0.85,17.88235294117647
2002-11-20,15.58,0.85,18.32941176470588
2002-11-21,15.45,0.85,18.176470588235293
2002-11-22,15.13,0.85,17.8
2002-11-25,15.13,0.85,17.8
2002-11-26,14.73,0.85,17.329411764705885
2002-11-27,15.13,0.85,17.8
2002-11-29,15.28,0.85,17.976470588235294
2002-12-02,15.32,0.85,18.023529411764706
2002-12-03,15.48,0.85,18.211764705882352
2002-12-04,15.59,0.85,18.341176470588234
2002-12-05,15.77,0.85,18.55294117647059
2002-12-06,15.82,0.85,18.611764705882354
2002-12-09,15.46,0.85,18.18823529411765
2002-12-10,15.79,0.85,18.576470588235292
2002-12-11,16.04,0.85,18.870588235294118
2002-12-12,16.34,0.85,19.223529411764705
2002-12-13,16.28,0.85,19.15294117647059
2002-12-16,16.25,0.85,19.11764705882353
2002-12-17,15.93,0.85,18.741176470588236
2002-12-18,15.79,0.85,18.576470588235292
2002-12-19,15.9,0.85,18.705882352941178
2002-12-20,15.97,0.85,18.788235294117648
2002-12-23,15.97,0.85,18.788235294117648
2002-12-24,15.76,0.85,18.541176470588237
2002-12-26,15.71,0.85,18.482352941176472
2002-12-27,15.5,0.85,18.235294117647058
2002-12-30,15.53,0.85,18.270588235294117
2002-12-31,15.6,0.85,18.352941176470587
2003-01-02,15.89,0.85,18.694117647058825
2003-01-03,15.67,0.85,18.43529411764706
2003-01-06,15.83,0.85,18.623529411764707
2003-01-07,15.75,0.85,18.529411764705884
2003-01-08,15.53,0.85,18.270588235294117
2003-01-09,15.72,0.85,18.494117647058825
2003-01-10,15.5,0.85,18.235294117647058
2003-01-13,15.31,0.85,18.011764705882353
2003-01-14,15.25,0.85,17.941176470588236
2003-01-15,14.97,0.85,17.611764705882354
2003-01-16,14.97,0.85,17.611764705882354
2003-01-17,14.78,0.85,17.388235294117646
2003-01-21,14.4,0.85,16.941176470588236
2003-01-22,14.19,0.85,16.694117647058825
2003-01-23,14.21,0.85,16.71764705882353
2003-01-24,14.11,0.85,16.6
2003-01-27,14.0,0.85,16.47058823529412
2003-01-28,13.96,0.85,16.423529411764708
2003-01-29,14.22,0.85,16.729411764705883
2003-01-30,13.75,0.85,16.176470588235293
2003-01-31,14.01,0.85,16.482352941176472
2003-02-03,14.11,0.85,16.6
2003-02-04,13.96,0.85,16.423529411764708
2003-02-05,15.16,0.85,17.83529411764706
2003-02-06,15.26,0.85,17.95294117647059
2003-02-07,14.82,0.85,17.43529411764706
2003-02-10,15.08,0.85,17.741176470588236
2003-02-11,15.24,0.85,17.929411764705883
2003-02-12,15.13,0.85,17.8
2003-02-13,14.97,0.85,17.611764705882354
2003-02-14,15.26,0.85,17.95294117647059
2003-02-18,15.71,0.85,18.482352941176472
2003-02-19,15.68,0.85,18.44705882352941
2003-02-20,15.71,0.85,18.482352941176472
2003-02-21,15.81,0.85,18.6
2003-02-24,15.15,0.85,17.823529411764707
2003-02-25,15.41,0.85,18.129411764705882
2003-02-26,15.05,0.85,17.705882352941178
2003-02-27,15.29,0.85,17.988235294117647
2003-02-28,15.36,0.85,18.070588235294117
2003-03-03,15.55,0.85,18.294117647058826
2003-03-04,15.62,0.85,18.376470588235293
2003-03-05,15.74,0.85,18.51764705882353
2003-03-06,15.69,0.85,18.458823529411763
2003-03-07,15.67,0.85,18.43529411764706
2003-03-10,15.38,0.85,18.094117647058823
2003-03-11,15.34,0.85,18.04705882352941
2003-03-12,15.3,0.85,18.0
2003-03-13,16.18,0.85,19.03529411764706
2003-03-14,16.25,0.85,19.11764705882353
2003-03-17,16.67,1.14,14.622807017543863
2003-03-18,16.37,1.14,14.359649122807019
2003-03-19,16.74,1.14,14.68421052631579
2003-03-20,16.9,1.14,14.824561403508772
2003-03-21,17.18,1.14,15.070175438596491
2003-03-24,16.89,1.14,14.815789473684212
2003-03-25,17.16,1.14,15.05263157894737
2003-03-26,17.07,1.14,14.973684210526317
2003-03-27,16.77,1.14,14.710526315789474
2003-03-28,16.5,1.14,14.473684210526317
2003-03-31,16.35,1.14,14.342105263157897
2003-04-01,16.39,1.14,14.377192982456142
2003-04-02,16.82,1.14,14.754385964912283
2003-04-03,16.7,1.14,14.649122807017545
2003-04-04,16.93,1.14,14.850877192982457
2003-04-07,17.01,1.14,14.92105263157895
2003-04-08,17.26,1.14,15.140350877192985
2003-04-09,16.97,1.14,14.885964912280702
2003-04-10,17.03,1.14,14.938596491228072
2003-04-11,16.89,1.14,14.815789473684212
2003-04-14,17.22,1.14,15.105263157894736
2003-04-15,17.5,1.14,15.350877192982457
2003-04-16,17.11,1.14,15.008771929824562
2003-04-17,17.57,1.14,15.412280701754387
2003-04-21,17.52,1.14,15.36842105263158
2003-04-22,17.91,1.14,15.710526315789474
2003-04-23,18.4,1.14,16.140350877192983
2003-04-24,18.25,1.14,16.00877192982456
2003-04-25,18.07,1.14,15.850877192982457
2003-04-28,18.47,1.14,16.20175438596491
2003-04-29,18.53,1.14,16.254385964912284
2003-04-30,18.4,1.14,16.140350877192983
2003-05-01,18.09,1.14,15.86842105263158
2003-05-02,18.24,1.14,16.0
2003-05-05,18.77,1.14,16.464912280701757
2003-05-06,18.91,1.14,16.587719298245617
2003-05-07,18.91,1.14,16.587719298245617
2003-05-08,18.74,1.14,16.438596491228072
2003-05-09,18.95,0.32,59.21875
2003-05-12,19.21,0.32,60.03125
2003-05-13,19.02,0.32,59.4375
2003-05-14,18.83,0.32,58.84374999999999
2003-05-15,18.81,0.32,58.78124999999999
2003-05-16,18.46,0.32,57.6875
2003-05-19,17.98,0.32,56.1875
2003-05-20,17.92,0.32,56.00000000000001
2003-05-21,17.99,0.32,56.21874999999999
2003-05-22,17.97,0.32,56.15624999999999
2003-05-23,17.97,0.32,56.15624999999999
2003-05-27,18.08,0.32,56.49999999999999
2003-05-28,18.22,0.32,56.93749999999999
2003-05-29,18.15,0.32,56.71874999999999
2003-05-30,18.63,0.32,58.21874999999999
2003-06-02,18.53,0.32,57.90625
2003-06-03,18.37,0.32,57.40625
2003-06-04,18.73,0.32,58.53125
2003-06-05,18.43,0.32,57.59375
2003-06-06,17.79,0.32,55.59374999999999
2003-06-09,17.58,0.32,54.93749999999999
2003-06-10,17.95,0.32,56.09375
2003-06-11,17.77,0.32,55.53125
2003-06-12,17.67,0.32,55.21875000000001
2003-06-13,17.5,0.32,54.6875
2003-06-16,17.74,0.32,55.43749999999999
2003-06-17,17.51,0.32,54.71875000000001
2003-06-18,17.5,0.32,54.6875
2003-06-19,17.29,0.32,54.03124999999999
2003-06-20,17.25,0.32,53.90625
2003-06-23,17.63,0.32,55.09374999999999
2003-06-24,17.42,0.32,54.43750000000001
2003-06-25,17.56,0.32,54.87499999999999
2003-06-26,17.75,0.32,55.46875
2003-06-27,17.84,0.32,55.75
2003-06-30,17.72,0.32,55.37499999999999
2003-07-01,17.71,0.32,55.34375
2003-07-02,17.7,0.32,55.3125
2003-07-03,17.41,0.32,54.40625
2003-07-07,17.88,0.32,55.87499999999999
2003-07-08,18.42,0.32,57.56250000000001
2003-07-09,18.5,0.32,57.8125
2003-07-10,18.43,0.32,57.59375
2003-07-11,18.53,0.32,57.90625
2003-07-14,18.88,0.32,58.99999999999999
2003-07-15,18.73,0.32,58.53125
2003-07-16,19.0,0.32,59.375
2003-07-17,18.71,0.32,58.46875
2003-07-18,18.88,0.32,58.99999999999999
2003-07-21,18.5,0.32,57.8125
2003-07-22,18.59,0.32,58.09375
2003-07-23,18.05,0.32,56.40625
2003-07-24,17.98,0.32,56.1875
2003-07-25,18.37,0.32,57.40625
2003-07-28,18.18,0.32,56.8125
2003-07-29,18.4,0.32,57.49999999999999
2003-07-30,18.35,0.32,57.34375
2003-07-31,18.46,0.32,57.6875
2003-08-01,18.05,0.32,56.40625
2003-08-04,18.18,0.32,56.8125
2003-08-05,18.04,0.32,56.37499999999999
2003-08-06,17.88,0.32,55.87499999999999
2003-08-07,18.06,0.32,56.43749999999999
2003-08-08,18.13,0.32,56.65624999999999
2003-08-11,18.46,0.32,57.6875
2003-08-12,18.75,0.66,28.409090909090907
2003-08-13,18.62,0.66,28.21212121212121
2003-08-14,18.79,0.66,28.46969696969697
2003-08-15,18.75,0.66,28.409090909090907
2003-08-18,18.74,0.66,28.39393939393939
2003-08-19,18.71,0.66,28.348484848484848
2003-08-20,18.53,0.66,28.075757575757578
2003-08-21,18.89,0.66,28.62121212121212
2003-08-22,18.62,0.66,28.21212121212121
2003-08-25,18.45,0.66,27.954545454545453
2003-08-26,18.46,0.66,27.96969696969697
2003-08-27,18.39,0.66,27.863636363636363
2003-08-28,18.83,0.66,28.530303030303028
2003-08-29,18.96,0.66,28.727272727272727
2003-09-02,19.46,0.66,29.484848484848484
2003-09-03,19.63,0.66,29.74242424242424
2003-09-04,19.53,0.66,29.59090909090909
2003-09-05,19.06,0.66,28.878787878787875
2003-09-08,19.45,0.66,29.46969696969697
2003-09-09,19.33,0.66,29.287878787878785
2003-09-10,19.2,0.66,29.09090909090909
2003-09-11,19.28,0.66,29.21212121212121
2003-09-12,19.36,0.66,29.333333333333332
2003-09-15,19.45,0.66,29.46969696969697
2003-09-16,20.02,0.66,30.333333333333332
2003-09-17,19.6,0.66,29.6969696969697
2003-09-18,20.45,0.66,30.98484848484848
2003-09-19,19.81,0.66,30.015151515151512
2003-09-22,19.4,0.66,29.39393939393939
2003-09-23,19.72,0.66,29.878787878787875
2003-09-24,18.95,0.66,28.71212121212121
2003-09-25,18.71,0.66,28.348484848484848
2003-09-26,18.64,0.66,28.242424242424242
2003-09-29,18.98,0.66,28.757575757575758
2003-09-30,18.63,0.66,28.227272727272723
2003-10-01,19.33,0.66,29.287878787878785
2003-10-02,19.19,0.66,29.075757575757578
2003-10-03,19.5,0.66,29.545454545454543
2003-10-06,19.37,0.66,29.348484848484848
2003-10-07,19.47,0.66,29.499999999999996
2003-10-08,19.25,0.66,29.166666666666664
2003-10-09,19.59,0.66,29.68181818181818
2003-10-10,19.68,0.66,29.818181818181817
2003-10-13,19.96,0.66,30.242424242424242
2003-10-14,20.03,0.66,30.348484848484848
2003-10-15,19.89,0.66,30.136363636363637
2003-10-16,20.09,0.66,30.439393939393938
2003-10-17,19.73,0.66,29.893939393939394
2003-10-20,20.11,0.66,30.46969696969697
2003-10-21,20.07,0.66,30.409090909090907
2003-10-22,19.42,0.66,29.424242424242426
2003-10-23,19.4,0.66,29.39393939393939
2003-10-24,19.83,0.66,30.045454545454543
2003-10-27,19.79,0.66,29.98484848484848
2003-10-28,20.08,0.66,30.42424242424242
2003-10-29,19.74,0.66,29.909090909090907
2003-10-30,19.62,0.66,29.727272727272727
2003-10-31,19.67,0.66,29.803030303030305
2003-11-03,20.18,0.66,30.575757575757574
2003-11-04,20.2,0.66,30.606060606060602
2003-11-05,20.2,0.66,30.606060606060602
2003-11-06,20.45,0.66,30.98484848484848
2003-11-07,20.65,0.66,31.287878787878785
2003-11-10,20.69,0.66,31.348484848484848
2003-11-11,20.42,0.66,30.93939393939394
2003-11-12,21.05,0.66,31.893939393939394
2003-11-13,21.26,1.0,21.26
2003-11-14,20.15,1.0,20.15
2003-11-17,19.6,1.0,19.6
2003-11-18,19.22,1.0,19.22
2003-11-19,19.47,1.0,19.47
2003-11-20,19.17,1.0,19.17
2003-11-21,19.17,1.0,19.17
2003-11-24,19.46,1.0,19.46
2003-11-25,19.49,1.0,19.49
2003-11-26,19.55,1.0,19.55
2003-11-28,19.69,1.0,19.69
2003-12-01,20.48,1.0,20.48
2003-12-02,19.73,1.0,19.73
2003-12-03,19.36,1.0,19.36
2003-12-04,19.53,1.0,19.53
2003-12-05,19.2,1.0,19.2
2003-12-08,19.7,1.0,19.7
2003-12-09,19.35,1.0,19.35
2003-12-10,19.5,1.0,19.5
2003-12-11,19.89,1.0,19.89
2003-12-12,19.48,1.0,19.48
2003-12-15,19.08,1.0,19.08
2003-12-16,18.98,1.0,18.98
2003-12-17,18.82,1.0,18.82
2003-12-18,18.78,1.0,18.78
2003-12-19,18.5,1.0,18.5
2003-12-22,18.63,1.0,18.63
2003-12-23,18.75,1.0,18.75
2003-12-24,18.7,1.0,18.7
2003-12-26,18.61,1.0,18.61
2003-12-29,19.02,1.0,19.02
2003-12-30,19.09,1.0,19.09
2003-12-31,18.96,1.0,18.96
2004-01-02,18.97,1.0,18.97
2004-01-05,19.38,1.0,19.38
2004-01-06,19.49,1.0,19.49
2004-01-07,19.14,1.0,19.14
2004-01-08,19.15,1.0,19.15
2004-01-09,18.89,1.0,18.89
2004-01-12,18.79,1.0,18.79
2004-01-13,18.85,1.0,18.85
2004-01-14,18.79,1.0,18.79
2004-01-15,18.62,1.0,18.62
2004-01-16,19.21,1.0,19.21
2004-01-20,19.42,1.0,19.42
2004-01-21,19.53,1.0,19.53
2004-01-22,19.36,1.0,19.36
2004-01-23,19.56,1.0,19.56
2004-01-26,19.55,1.0,19.55
2004-01-27,19.14,1.0,19.14
2004-01-28,18.95,1.0,18.95
2004-01-29,19.15,1.0,19.15
2004-01-30,18.96,1.0,18.96
2004-02-02,19.14,1.0,19.14
2004-02-03,19.31,1.0,19.31
2004-02-04,20.05,1.0,20.05
2004-02-05,19.7,1.0,19.7
2004-02-06,20.15,1.0,20.15
2004-02-09,20.08,1.0,20.08
2004-02-10,20.34,1.0,20.34
2004-02-11,20.53,1.0,20.53
2004-02-12,20.19,1.0,20.19
2004-02-13,19.89,1.0,19.89
2004-02-17,19.92,1.0,19.92
2004-02-18,19.68,1.0,19.68
2004-02-19,19.69,1.0,19.69
2004-02-20,19.97,1.0,19.97
2004-02-23,19.64,1.0,19.64
2004-02-24,19.84,1.0,19.84
2004-02-25,19.89,1.0,19.89
2004-02-26,19.93,1.0,19.93
2004-02-27,19.81,1.0,19.81
2004-03-01,20.17,1.0,20.17
2004-03-02,19.95,1.0,19.95
2004-03-03,19.91,1.0,19.91
2004-03-04,20.04,1.0,20.04
2004-03-05,20.0,1.0,20.0
2004-03-08,19.83,1.0,19.83
2004-03-09,19.87,1.0,19.87
2004-03-10,19.45,1.0,19.45
2004-03-11,19.39,1.0,19.39
2004-03-12,19.87,1.0,19.87
2004-03-15,19.35,1.35,14.333333333333334
2004-03-16,19.26,1.35,14.266666666666667
2004-03-17,19.65,1.35,14.555555555555554
2004-03-18,19.64,1.35,14.548148148148147
2004-03-19,19.15,1.35,14.185185185185183
2004-03-22,18.81,1.35,13.933333333333332
2004-03-23,19.57,1.35,14.496296296296295
2004-03-24,20.29,1.35,15.029629629629628
2004-03-25,20.52,1.35,15.2
2004-03-26,20.35,1.35,15.074074074074074
2004-03-29,20.46,1.35,15.155555555555555
2004-03-30,20.72,1.35,15.348148148148146
2004-03-31,20.75,1.35,15.37037037037037
2004-04-01,21.29,1.35,15.770370370370369
2004-04-02,21.66,1.35,16.044444444444444
2004-04-05,21.79,1.35,16.14074074074074
2004-04-06,21.92,1.35,16.237037037037037
2004-04-07,21.58,1.35,15.985185185185182
2004-04-08,21.06,1.35,15.599999999999998
2004-04-12,21.22,1.35,15.718518518518517
2004-04-13,20.92,1.35,15.496296296296297
2004-04-14,20.9,1.35,15.48148148148148
2004-04-15,20.98,1.35,15.54074074074074
2004-04-16,20.83,1.35,15.429629629629627
2004-04-19,21.04,1.35,15.585185185185184
2004-04-20,21.0,1.35,15.555555555555555
2004-04-21,20.78,1.35,15.392592592592592
2004-04-22,20.99,1.35,15.548148148148146
2004-04-23,20.95,1.35,15.518518518518517
2004-04-26,20.76,1.35,15.377777777777778
2004-04-27,20.87,1.35,15.459259259259259
2004-04-28,20.71,1.35,15.34074074074074
2004-04-29,20.62,1.35,15.274074074074074
2004-04-30,20.52,1.35,15.2
2004-05-03,20.77,1.35,15.385185185185184
2004-05-04,20.46,1.35,15.155555555555555
2004-05-05,20.68,1.35,15.318518518518518
2004-05-06,20.71,1.35,15.34074074074074
2004-05-07,20.61,1.35,15.266666666666666
2004-05-10,20.42,0.34,60.05882352941177
2004-05-11,20.13,0.34,59.20588235294117
2004-05-12,20.24,0.34,59.52941176470588
2004-05-13,20.16,0.34,59.29411764705882
2004-05-14,20.09,0.34,59.088235294117645
2004-05-17,19.82,0.34,58.29411764705882
2004-05-18,19.77,0.34,58.147058823529406
2004-05-19,19.48,0.34,57.29411764705882
2004-05-20,19.53,0.34,57.44117647058823
2004-05-21,19.86,0.34,58.41176470588235
2004-05-24,20.0,0.34,58.8235294117647
2004-05-25,20.81,0.34,61.20588235294117
2004-05-26,20.64,0.34,60.705882352941174
2004-05-27,20.57,0.34,60.5
2004-05-28,20.79,0.34,61.147058823529406
2004-06-01,20.95,0.34,61.61764705882352
2004-06-02,21.03,0.34,61.85294117647059
2004-06-03,20.75,0.34,61.02941176470588
2004-06-04,20.83,0.34,61.264705882352935
2004-06-07,21.16,0.34,62.23529411764706
2004-06-08,21.51,0.34,63.26470588235294
2004-06-09,21.25,0.34,62.49999999999999
2004-06-10,21.39,0.34,62.91176470588235
2004-06-14,21.18,0.34,62.29411764705882
2004-06-15,21.57,0.34,63.44117647058823
2004-06-16,21.56,0.34,63.41176470588235
2004-06-17,21.5,0.34,63.23529411764705
2004-06-18,21.5,0.34,63.23529411764705
2004-06-21,21.3,0.34,62.647058823529406
2004-06-22,21.63,0.34,63.61764705882352
2004-06-23,22.08,0.34,64.94117647058823
2004-06-24,21.85,0.34,64.26470588235294
