date,SYY,SYY_EPS,PE Ratio
1992-07-22,6.25,0.04,156.25
1992-07-23,6.19,0.04,154.75
1992-07-24,6.06,0.04,151.5
1992-07-27,6.13,0.04,153.25
1992-07-28,6.25,0.04,156.25
1992-07-29,6.5,0.04,162.5
1992-07-30,6.41,0.04,160.25
1992-07-31,6.44,0.04,161.0
1992-08-03,6.31,0.04,157.75
1992-08-04,6.28,0.04,157.0
1992-08-05,6.13,0.04,153.25
1992-08-06,6.16,0.04,154.0
1992-08-07,6.25,0.04,156.25
1992-08-10,6.19,0.04,154.75
1992-08-11,6.25,0.04,156.25
1992-08-12,6.09,0.04,152.25
1992-08-13,6.13,0.04,153.25
1992-08-14,6.22,0.04,155.5
1992-08-17,6.19,0.04,154.75
1992-08-18,6.28,0.04,157.0
1992-08-19,6.16,0.04,154.0
1992-08-20,6.16,0.04,154.0
1992-08-21,6.22,0.04,155.5
1992-08-24,6.19,0.04,154.75
1992-08-25,6.25,0.04,156.25
1992-08-26,6.28,0.04,157.0
1992-08-27,6.19,0.04,154.75
1992-08-28,6.31,0.04,157.75
1992-08-31,6.25,0.04,156.25
1992-09-01,6.38,0.04,159.5
1992-09-02,6.41,0.04,160.25
1992-09-03,6.31,0.04,157.75
1992-09-04,6.34,0.04,158.5
1992-09-08,6.03,0.04,150.75
1992-09-09,6.13,0.04,153.25
1992-09-10,6.25,0.04,156.25
1992-09-11,6.34,0.04,158.5
1992-09-14,6.22,0.04,155.5
1992-09-15,6.16,0.04,154.0
1992-09-16,6.25,0.04,156.25
1992-09-17,6.22,0.04,155.5
1992-09-18,6.22,0.04,155.5
1992-09-21,6.16,0.04,154.0
1992-09-22,6.09,0.04,152.25
1992-09-23,6.22,0.04,155.5
1992-09-24,6.19,0.04,154.75
1992-09-25,6.31,0.04,157.75
1992-09-28,6.28,0.04,157.0
1992-09-29,6.28,0.04,157.0
1992-09-30,6.19,0.04,154.75
1992-10-01,6.16,0.04,154.0
1992-10-02,6.16,0.04,154.0
1992-10-05,6.13,0.04,153.25
1992-10-06,6.09,0.04,152.25
1992-10-07,5.88,0.04,147.0
1992-10-08,6.31,0.04,157.75
1992-10-09,6.16,0.04,154.0
1992-10-12,6.25,0.04,156.25
1992-10-13,6.13,0.04,153.25
1992-10-14,6.19,0.04,154.75
1992-10-15,6.16,0.04,154.0
1992-10-16,6.25,0.04,156.25
1992-10-19,6.28,0.04,157.0
1992-10-20,6.25,0.04,156.25
1992-10-21,6.41,0.04,160.25
1992-10-22,6.31,0.04,157.75
1992-10-23,6.47,0.04,161.75
1992-10-26,6.5,0.04,162.5
1992-10-27,6.44,0.04,161.0
1992-10-28,6.44,0.04,161.0
1992-10-29,6.44,0.04,161.0
1992-10-30,6.38,0.04,159.5
1992-11-02,6.59,0.04,164.75
1992-11-03,6.66,0.04,166.5
1992-11-04,6.78,0.04,169.5
1992-11-05,6.72,0.04,168.0
1992-11-06,6.63,0.04,165.75
1992-11-09,6.66,0.04,166.5
1992-11-10,6.56,0.04,164.0
1992-11-11,6.72,0.04,168.0
1992-11-12,6.75,0.04,168.75
1992-11-13,6.66,0.04,166.5
1992-11-16,6.59,0.04,164.75
1992-11-17,6.69,0.04,167.25
1992-11-18,6.59,0.04,164.75
1992-11-19,6.66,0.04,166.5
1992-11-20,6.69,0.04,167.25
1992-11-23,6.59,0.04,164.75
1992-11-24,6.53,0.04,163.25
1992-11-25,6.69,0.04,167.25
1992-11-27,6.72,0.04,168.0
1992-11-30,6.59,0.04,164.75
1992-12-01,6.69,0.04,167.25
1992-12-02,6.63,0.04,165.75
1992-12-03,6.59,0.04,164.75
1992-12-04,6.59,0.04,164.75
1992-12-07,6.63,0.04,165.75
1992-12-08,6.66,0.04,166.5
1992-12-09,6.63,0.04,165.75
1992-12-10,6.72,0.04,168.0
1992-12-11,6.63,0.04,165.75
1992-12-14,6.5,0.04,162.5
1992-12-15,6.34,0.04,158.5
1992-12-16,6.38,0.04,159.5
1992-12-17,6.53,0.04,163.25
1992-12-18,6.66,0.04,166.5
1992-12-21,6.78,0.04,169.5
1992-12-22,6.84,0.04,171.0
1992-12-23,6.72,0.04,168.0
1992-12-24,6.59,0.04,164.75
1992-12-28,6.56,0.04,164.0
1992-12-29,6.53,0.04,163.25
1992-12-30,6.5,0.04,162.5
1992-12-31,6.59,0.04,164.75
1993-01-04,6.53,0.04,163.25
1993-01-05,6.69,0.04,167.25
1993-01-06,6.56,0.04,164.0
1993-01-07,6.5,0.04,162.5
1993-01-08,6.34,0.04,158.5
1993-01-11,6.5,0.04,162.5
1993-01-12,6.38,0.04,159.5
1993-01-13,6.19,0.04,154.75
1993-01-14,6.13,0.04,153.25
1993-01-15,5.81,0.04,145.25
1993-01-18,6.19,0.04,154.75
1993-01-19,6.13,0.04,153.25
1993-01-20,5.94,0.04,148.5
1993-01-21,6.13,0.04,153.25
1993-01-22,6.06,0.04,151.5
1993-01-25,6.13,0.04,153.25
1993-01-26,6.19,0.04,154.75
1993-01-27,6.31,0.04,157.75
1993-01-28,6.41,0.04,160.25
1993-01-29,6.41,0.04,160.25
1993-02-01,6.47,0.04,161.75
1993-02-02,6.41,0.04,160.25
1993-02-03,6.5,0.04,162.5
1993-02-04,6.31,0.04,157.75
1993-02-05,6.41,0.04,160.25
1993-02-08,6.31,0.04,157.75
1993-02-09,6.28,0.04,157.0
1993-02-10,6.22,0.04,155.5
1993-02-11,6.5,0.04,162.5
1993-02-12,6.31,0.04,157.75
1993-02-16,6.09,0.04,152.25
1993-02-17,6.22,0.04,155.5
1993-02-18,6.13,0.04,153.25
1993-02-19,6.16,0.04,154.0
1993-02-22,6.22,0.04,155.5
1993-02-23,6.19,0.04,154.75
1993-02-24,6.44,0.04,161.0
1993-02-25,6.41,0.04,160.25
1993-02-26,6.19,0.04,154.75
1993-03-01,6.25,0.04,156.25
1993-03-02,6.38,0.04,159.5
1993-03-03,6.22,0.04,155.5
1993-03-04,6.44,0.04,161.0
1993-03-05,6.34,0.04,158.5
1993-03-08,6.44,0.04,161.0
1993-03-09,6.53,0.04,163.25
1993-03-10,6.56,0.04,164.0
1993-03-11,6.75,0.04,168.75
1993-03-12,6.69,0.04,167.25
1993-03-15,6.75,0.04,168.75
1993-03-16,6.63,0.04,165.75
1993-03-17,6.56,0.04,164.0
1993-03-18,6.59,0.04,164.75
1993-03-19,6.56,0.04,164.0
1993-03-22,6.47,0.04,161.75
1993-03-23,6.5,0.04,162.5
1993-03-24,6.56,0.04,164.0
1993-03-25,6.5,0.04,162.5
1993-03-26,6.5,0.04,162.5
1993-03-29,6.5,0.04,162.5
1993-03-30,6.63,0.04,165.75
1993-03-31,6.59,0.04,164.75
1993-04-01,6.59,0.04,164.75
1993-04-02,6.47,0.04,161.75
1993-04-05,6.34,0.04,158.5
1993-04-06,6.16,0.04,154.0
1993-04-07,6.0,0.04,150.0
1993-04-08,6.06,0.04,151.5
1993-04-12,6.03,0.04,150.75
1993-04-13,5.97,0.04,149.25
1993-04-14,5.88,0.04,147.0
1993-04-15,5.84,0.04,146.0
1993-04-16,5.72,0.04,143.0
1993-04-19,5.72,0.04,143.0
1993-04-20,5.63,0.04,140.75
1993-04-21,5.97,0.04,149.25
1993-04-22,5.78,0.04,144.5
1993-04-23,6.09,0.04,152.25
1993-04-26,6.09,0.04,152.25
1993-04-27,6.19,0.04,154.75
1993-04-28,6.22,0.04,155.5
1993-04-29,6.22,0.04,155.5
1993-04-30,6.22,0.04,155.5
1993-05-03,6.31,0.04,157.75
1993-05-04,6.38,0.04,159.5
1993-05-05,6.38,0.04,159.5
1993-05-06,6.25,0.04,156.25
1993-05-07,6.28,0.04,157.0
1993-05-10,6.44,0.04,161.0
1993-05-11,6.44,0.04,161.0
1993-05-12,6.38,0.04,159.5
1993-05-13,6.31,0.04,157.75
1993-05-14,6.38,0.04,159.5
1993-05-17,6.38,0.04,159.5
1993-05-18,6.38,0.04,159.5
1993-05-19,6.47,0.04,161.75
1993-05-20,6.47,0.04,161.75
1993-05-21,6.44,0.04,161.0
1993-05-24,6.44,0.04,161.0
1993-05-25,6.59,0.04,164.75
1993-05-26,6.66,0.04,166.5
1993-05-27,6.66,0.04,166.5
1993-05-28,6.66,0.04,166.5
1993-06-01,6.72,0.04,168.0
1993-06-02,6.63,0.04,165.75
1993-06-03,6.53,0.04,163.25
1993-06-04,6.56,0.04,164.0
1993-06-07,6.47,0.04,161.75
1993-06-08,6.38,0.04,159.5
1993-06-09,6.47,0.04,161.75
1993-06-10,6.44,0.04,161.0
1993-06-11,6.5,0.04,162.5
1993-06-14,6.56,0.04,164.0
1993-06-15,6.56,0.04,164.0
1993-06-16,6.66,0.04,166.5
1993-06-17,6.66,0.04,166.5
1993-06-18,6.47,0.04,161.75
1993-06-21,6.63,0.04,165.75
1993-06-22,6.47,0.04,161.75
1993-06-23,6.5,0.04,162.5
1993-06-24,6.47,0.04,161.75
1993-06-25,6.56,0.04,164.0
1993-06-28,6.44,0.04,161.0
1993-06-29,6.41,0.04,160.25
1993-06-30,6.28,0.04,157.0
1993-07-01,6.34,0.04,158.5
1993-07-02,6.16,0.04,154.0
1993-07-06,5.97,0.04,149.25
1993-07-07,6.06,0.04,151.5
1993-07-08,6.22,0.04,155.5
1993-07-09,6.28,0.04,157.0
1993-07-12,6.31,0.04,157.75
1993-07-13,6.31,0.04,157.75
1993-07-14,6.31,0.04,157.75
1993-07-15,6.41,0.04,160.25
1993-07-16,6.41,0.04,160.25
1993-07-19,6.38,0.04,159.5
1993-07-20,6.63,0.04,165.75
1993-07-21,6.5,0.04,162.5
1993-07-22,6.41,0.04,160.25
1993-07-23,6.44,0.04,161.0
1993-07-26,6.38,0.04,159.5
1993-07-27,6.34,0.04,158.5
1993-07-28,6.31,0.04,157.75
1993-07-29,6.5,0.04,162.5
1993-07-30,6.75,0.04,168.75
1993-08-02,6.81,0.04,170.25
1993-08-03,6.63,0.04,165.75
1993-08-04,7.09,0.04,177.25
1993-08-05,7.19,0.04,179.75
1993-08-06,7.25,0.04,181.25
1993-08-09,7.28,0.04,182.0
1993-08-10,7.19,0.04,179.75
1993-08-11,7.22,0.04,180.5
1993-08-12,7.09,0.04,177.25
1993-08-13,7.22,0.04,180.5
1993-08-16,7.19,0.04,179.75
1993-08-17,7.31,0.04,182.75
1993-08-18,7.47,0.04,186.75
1993-08-19,7.56,0.04,189.0
1993-08-20,7.47,0.04,186.75
1993-08-23,7.44,0.04,186.0
1993-08-24,7.44,0.04,186.0
1993-08-25,7.38,0.04,184.5
1993-08-26,7.28,0.04,182.0
1993-08-27,7.19,0.04,179.75
1993-08-30,7.25,0.04,181.25
1993-08-31,7.28,0.04,182.0
1993-09-01,7.28,0.04,182.0
1993-09-02,7.22,0.04,180.5
1993-09-03,7.09,0.04,177.25
1993-09-07,7.0,0.04,175.0
1993-09-08,7.0,0.04,175.0
1993-09-09,7.0,0.04,175.0
1993-09-10,7.03,0.04,175.75
1993-09-13,7.16,0.04,179.0
1993-09-14,7.13,0.04,178.25
1993-09-15,7.09,0.04,177.25
1993-09-16,7.06,0.04,176.5
1993-09-17,6.97,0.04,174.25
1993-09-20,6.94,0.04,173.5
1993-09-21,6.84,0.04,171.0
1993-09-22,6.88,0.04,172.0
1993-09-23,6.91,0.04,172.75
1993-09-24,7.0,0.04,175.0
1993-09-27,6.91,0.04,172.75
1993-09-28,6.88,0.04,172.0
1993-09-29,6.81,0.04,170.25
1993-09-30,6.88,0.04,172.0
1993-10-01,7.13,0.04,178.25
1993-10-04,6.91,0.04,172.75
1993-10-05,7.06,0.04,176.5
1993-10-06,7.31,0.04,182.75
1993-10-07,7.31,0.04,182.75
1993-10-08,7.22,0.04,180.5
1993-10-11,7.13,0.04,178.25
1993-10-12,7.16,0.04,179.0
1993-10-13,7.38,0.04,184.5
1993-10-14,7.34,0.04,183.5
1993-10-15,7.56,0.04,189.0
1993-10-18,7.34,0.04,183.5
1993-10-19,7.5,0.04,187.5
1993-10-20,7.31,0.04,182.75
1993-10-21,7.28,0.04,182.0
1993-10-22,7.22,0.04,180.5
1993-10-25,7.13,0.04,178.25
1993-10-26,7.16,0.04,179.0
1993-10-27,7.22,0.04,180.5
1993-10-28,7.16,0.04,179.0
1993-10-29,7.16,0.04,179.0
1993-11-01,7.16,0.04,179.0
1993-11-02,7.06,0.04,176.5
1993-11-03,6.88,0.04,172.0
1993-11-04,6.81,0.04,170.25
1993-11-05,6.88,0.04,172.0
1993-11-08,6.91,0.04,172.75
1993-11-09,7.0,0.04,175.0
1993-11-10,7.09,0.04,177.25
1993-11-11,7.22,0.04,180.5
1993-11-12,7.25,0.04,181.25
1993-11-15,7.22,0.04,180.5
1993-11-16,7.19,0.04,179.75
1993-11-17,7.25,0.04,181.25
1993-11-18,7.22,0.04,180.5
1993-11-19,7.13,0.04,178.25
1993-11-22,7.06,0.04,176.5
1993-11-23,7.22,0.04,180.5
1993-11-24,7.09,0.04,177.25
1993-11-26,7.09,0.04,177.25
1993-11-29,7.13,0.04,178.25
1993-11-30,6.91,0.04,172.75
1993-12-01,6.84,0.04,171.0
1993-12-02,7.09,0.04,177.25
1993-12-03,7.34,0.04,183.5
1993-12-06,7.47,0.04,186.75
1993-12-07,7.5,0.04,187.5
1993-12-08,7.53,0.04,188.25
1993-12-09,7.56,0.04,189.0
1993-12-10,7.59,0.04,189.75
1993-12-13,7.47,0.04,186.75
1993-12-14,7.47,0.04,186.75
1993-12-15,7.5,0.04,187.5
1993-12-16,7.5,0.04,187.5
1993-12-17,7.59,0.04,189.75
1993-12-20,7.53,0.04,188.25
1993-12-21,7.59,0.04,189.75
1993-12-22,7.5,0.04,187.5
1993-12-23,7.44,0.04,186.0
1993-12-27,7.41,0.04,185.25
1993-12-28,7.28,0.04,182.0
1993-12-29,7.47,0.04,186.75
1993-12-30,7.31,0.04,182.75
1993-12-31,7.31,0.04,182.75
1994-01-03,7.31,0.04,182.75
1994-01-04,7.19,0.04,179.75
1994-01-05,7.06,0.04,176.5
1994-01-06,7.09,0.04,177.25
1994-01-07,7.09,0.04,177.25
1994-01-10,7.13,0.04,178.25
1994-01-11,7.03,0.04,175.75
1994-01-12,7.03,0.04,175.75
1994-01-13,7.0,0.04,175.0
1994-01-14,7.06,0.04,176.5
1994-01-17,6.97,0.04,174.25
1994-01-18,6.97,0.04,174.25
1994-01-19,6.97,0.04,174.25
1994-01-20,6.78,0.04,169.5
1994-01-21,6.75,0.04,168.75
1994-01-24,6.84,0.04,171.0
1994-01-25,6.81,0.04,170.25
1994-01-26,6.88,0.04,172.0
1994-01-27,6.81,0.04,170.25
1994-01-28,6.94,0.04,173.5
1994-01-31,6.81,0.04,170.25
1994-02-01,6.84,0.04,171.0
1994-02-02,6.88,0.04,172.0
1994-02-03,6.88,0.04,172.0
1994-02-04,6.84,0.04,171.0
1994-02-07,7.0,0.04,175.0
1994-02-08,6.88,0.04,172.0
1994-02-09,6.72,0.04,168.0
1994-02-10,6.75,0.04,168.75
1994-02-11,6.81,0.08,85.125
1994-02-14,6.78,0.08,84.75
1994-02-15,6.78,0.08,84.75
1994-02-16,6.91,0.08,86.375
1994-02-17,6.78,0.08,84.75
1994-02-18,7.03,0.08,87.875
1994-02-22,7.06,0.08,88.25
1994-02-23,6.97,0.08,87.125
1994-02-24,6.84,0.08,85.5
1994-02-25,6.94,0.08,86.75
1994-02-28,6.78,0.08,84.75
1994-03-01,6.72,0.08,84.0
1994-03-02,6.78,0.08,84.75
1994-03-03,6.75,0.08,84.375
1994-03-04,6.91,0.08,86.375
1994-03-07,6.84,0.08,85.5
1994-03-08,6.75,0.08,84.375
1994-03-09,6.81,0.08,85.125
1994-03-10,6.75,0.08,84.375
1994-03-11,6.63,0.08,82.875
1994-03-14,6.66,0.08,83.25
1994-03-15,6.72,0.08,84.0
1994-03-16,6.72,0.08,84.0
1994-03-17,6.72,0.08,84.0
1994-03-18,6.81,0.08,85.125
1994-03-21,6.78,0.08,84.75
1994-03-22,6.63,0.08,82.875
1994-03-23,6.56,0.08,82.0
1994-03-24,6.5,0.08,81.25
1994-03-25,6.53,0.08,81.625
1994-03-28,6.53,0.08,81.625
1994-03-29,6.5,0.08,81.25
1994-03-30,6.44,0.08,80.5
1994-03-31,6.41,0.08,80.125
1994-04-04,6.34,0.08,79.25
1994-04-05,6.53,0.08,81.625
1994-04-06,6.44,0.08,80.5
1994-04-07,6.5,0.08,81.25
1994-04-08,6.31,0.08,78.875
1994-04-11,6.31,0.08,78.875
1994-04-12,6.34,0.08,79.25
1994-04-13,6.34,0.08,79.25
1994-04-14,6.38,0.08,79.75
1994-04-15,6.13,0.08,76.625
1994-04-18,6.19,0.08,77.375
1994-04-19,6.22,0.08,77.75
1994-04-20,6.13,0.08,76.625
1994-04-21,6.44,0.08,80.5
1994-04-22,6.5,0.08,81.25
1994-04-25,6.59,0.08,82.375
1994-04-26,6.47,0.08,80.875
1994-04-28,6.47,0.08,80.875
1994-04-29,6.5,0.08,81.25
1994-05-02,6.34,0.08,79.25
1994-05-03,6.41,0.08,80.125
1994-05-04,6.38,0.08,79.75
1994-05-05,6.31,0.08,78.875
1994-05-06,6.28,0.08,78.5
1994-05-09,6.09,0.08,76.125
1994-05-10,6.31,0.08,78.875
1994-05-11,6.22,0.08,77.75
1994-05-12,6.16,0.08,77.0
1994-05-13,6.16,0.08,77.0
1994-05-16,6.13,0.06,102.16666666666667
1994-05-17,6.25,0.06,104.16666666666667
1994-05-18,6.38,0.06,106.33333333333333
1994-05-19,6.38,0.06,106.33333333333333
1994-05-20,6.34,0.06,105.66666666666667
1994-05-23,6.31,0.06,105.16666666666666
1994-05-24,6.47,0.06,107.83333333333333
1994-05-25,6.5,0.06,108.33333333333334
1994-05-26,6.56,0.06,109.33333333333333
1994-05-27,6.5,0.06,108.33333333333334
1994-05-31,6.47,0.06,107.83333333333333
1994-06-01,6.41,0.06,106.83333333333334
1994-06-02,6.28,0.06,104.66666666666667
1994-06-03,6.38,0.06,106.33333333333333
1994-06-06,6.41,0.06,106.83333333333334
1994-06-07,6.38,0.06,106.33333333333333
1994-06-08,6.44,0.06,107.33333333333334
1994-06-09,6.44,0.06,107.33333333333334
1994-06-10,6.31,0.06,105.16666666666666
1994-06-13,6.25,0.06,104.16666666666667
1994-06-14,6.13,0.06,102.16666666666667
1994-06-15,5.91,0.06,98.5
1994-06-16,5.94,0.06,99.00000000000001
1994-06-17,6.06,0.06,101.0
1994-06-20,6.03,0.06,100.50000000000001
1994-06-21,5.91,0.06,98.5
1994-06-22,6.09,0.06,101.5
1994-06-23,6.0,0.06,100.0
1994-06-24,5.72,0.06,95.33333333333333
1994-06-27,6.03,0.06,100.50000000000001
1994-06-28,5.81,0.06,96.83333333333333
1994-06-29,5.84,0.06,97.33333333333333
1994-06-30,5.66,0.06,94.33333333333334
1994-07-01,5.81,0.06,96.83333333333333
1994-07-05,5.78,0.06,96.33333333333334
1994-07-06,5.88,0.06,98.0
1994-07-07,5.84,0.06,97.33333333333333
1994-07-08,5.91,0.06,98.5
1994-07-11,5.78,0.06,96.33333333333334
1994-07-12,5.72,0.06,95.33333333333333
1994-07-13,5.66,0.06,94.33333333333334
1994-07-14,5.66,0.06,94.33333333333334
1994-07-15,5.63,0.06,93.83333333333333
1994-07-18,5.63,0.06,93.83333333333333
1994-07-19,5.75,0.06,95.83333333333334
1994-07-20,5.75,0.06,95.83333333333334
1994-07-21,5.63,0.06,93.83333333333333
1994-07-22,5.31,0.06,88.5
1994-07-25,5.47,0.06,91.16666666666667
1994-07-26,5.47,0.06,91.16666666666667
1994-07-27,5.56,0.06,92.66666666666666
1994-07-28,5.66,0.06,94.33333333333334
1994-07-29,5.91,0.06,98.5
1994-08-01,6.06,0.06,101.0
1994-08-02,6.06,0.06,101.0
1994-08-03,6.03,0.06,100.50000000000001
1994-08-04,5.78,0.06,96.33333333333334
1994-08-05,6.03,0.06,100.50000000000001
1994-08-08,6.16,0.06,102.66666666666667
1994-08-09,6.13,0.06,102.16666666666667
1994-08-10,6.25,0.06,104.16666666666667
1994-08-11,6.25,0.06,104.16666666666667
1994-08-12,6.41,0.06,106.83333333333334
1994-08-15,6.34,0.06,105.66666666666667
1994-08-16,6.34,0.06,105.66666666666667
1994-08-17,6.38,0.06,106.33333333333333
1994-08-18,6.22,0.06,103.66666666666667
1994-08-19,6.25,0.06,104.16666666666667
1994-08-22,6.19,0.06,103.16666666666667
1994-08-23,6.22,0.06,103.66666666666667
1994-08-24,6.25,0.06,104.16666666666667
1994-08-25,6.25,0.06,104.16666666666667
1994-08-26,6.34,0.06,105.66666666666667
1994-08-29,6.41,0.06,106.83333333333334
1994-08-30,6.44,0.06,107.33333333333334
1994-08-31,6.34,0.06,105.66666666666667
1994-09-01,6.38,0.06,106.33333333333333
1994-09-02,6.31,0.06,105.16666666666666
1994-09-06,6.34,0.06,105.66666666666667
1994-09-07,6.38,0.06,106.33333333333333
1994-09-08,6.41,0.06,106.83333333333334
1994-09-09,6.38,0.06,106.33333333333333
1994-09-12,6.44,0.06,107.33333333333334
1994-09-13,6.44,0.06,107.33333333333334
1994-09-14,6.5,0.06,108.33333333333334
1994-09-15,6.5,0.06,108.33333333333334
1994-09-16,6.44,0.06,107.33333333333334
1994-09-19,6.53,0.06,108.83333333333334
1994-09-20,6.56,0.06,109.33333333333333
1994-09-21,6.31,0.06,105.16666666666666
1994-09-22,6.25,0.06,104.16666666666667
1994-09-23,6.28,0.06,104.66666666666667
1994-09-26,6.34,0.06,105.66666666666667
1994-09-27,6.22,0.06,103.66666666666667
1994-09-28,6.31,0.06,105.16666666666666
1994-09-29,6.28,0.06,104.66666666666667
1994-09-30,6.34,0.06,105.66666666666667
1994-10-03,6.41,0.06,106.83333333333334
1994-10-04,6.34,0.06,105.66666666666667
1994-10-05,6.38,0.06,106.33333333333333
1994-10-06,6.31,0.06,105.16666666666666
1994-10-07,6.22,0.06,103.66666666666667
1994-10-10,6.28,0.06,104.66666666666667
1994-10-11,6.28,0.06,104.66666666666667
1994-10-12,6.22,0.06,103.66666666666667
1994-10-13,6.25,0.06,104.16666666666667
1994-10-14,6.19,0.06,103.16666666666667
1994-10-17,6.19,0.06,103.16666666666667
1994-10-18,6.13,0.06,102.16666666666667
1994-10-19,6.19,0.06,103.16666666666667
1994-10-20,6.0,0.06,100.0
1994-10-21,5.91,0.06,98.5
1994-10-24,6.03,0.06,100.50000000000001
1994-10-25,6.06,0.06,101.0
1994-10-26,5.94,0.06,99.00000000000001
1994-10-27,6.03,0.06,100.50000000000001
1994-10-28,6.19,0.06,103.16666666666667
1994-10-31,6.22,0.06,103.66666666666667
1994-11-01,6.16,0.06,102.66666666666667
1994-11-02,6.06,0.06,101.0
1994-11-03,6.06,0.06,101.0
1994-11-04,6.16,0.06,102.66666666666667
1994-11-07,6.38,0.06,106.33333333333333
1994-11-08,6.47,0.06,107.83333333333333
1994-11-09,6.34,0.06,105.66666666666667
1994-11-10,6.5,0.06,108.33333333333334
1994-11-11,6.63,0.06,110.5
1994-11-14,6.78,0.08,84.75
1994-11-15,6.75,0.08,84.375
1994-11-16,6.63,0.08,82.875
1994-11-17,6.69,0.08,83.625
1994-11-18,6.63,0.08,82.875
1994-11-21,6.63,0.08,82.875
1994-11-22,6.41,0.08,80.125
1994-11-23,6.44,0.08,80.5
1994-11-25,6.38,0.08,79.75
1994-11-28,6.59,0.08,82.375
1994-11-29,6.47,0.08,80.875
1994-11-30,6.44,0.08,80.5
1994-12-01,6.28,0.08,78.5
1994-12-02,6.53,0.08,81.625
1994-12-05,6.38,0.08,79.75
1994-12-06,6.34,0.08,79.25
1994-12-07,6.34,0.08,79.25
1994-12-08,6.41,0.08,80.125
1994-12-09,6.38,0.08,79.75
1994-12-12,6.38,0.08,79.75
1994-12-13,6.5,0.08,81.25
1994-12-14,6.66,0.08,83.25
1994-12-15,6.75,0.08,84.375
1994-12-16,6.78,0.08,84.75
1994-12-19,6.72,0.08,84.0
1994-12-20,6.63,0.08,82.875
1994-12-21,6.66,0.08,83.25
1994-12-22,6.53,0.08,81.625
1994-12-23,6.47,0.08,80.875
1994-12-27,6.53,0.08,81.625
1994-12-28,6.44,0.08,80.5
1994-12-29,6.44,0.08,80.5
1994-12-30,6.44,0.08,80.5
1995-01-03,6.5,0.08,81.25
1995-01-04,6.44,0.08,80.5
1995-01-05,6.41,0.08,80.125
1995-01-06,6.34,0.08,79.25
1995-01-09,6.25,0.08,78.125
1995-01-10,6.41,0.08,80.125
1995-01-11,6.38,0.08,79.75
1995-01-12,6.41,0.08,80.125
1995-01-13,6.47,0.08,80.875
1995-01-16,6.59,0.08,82.375
1995-01-17,6.63,0.08,82.875
1995-01-18,6.53,0.08,81.625
1995-01-19,6.5,0.08,81.25
1995-01-20,6.47,0.08,80.875
1995-01-23,6.5,0.08,81.25
1995-01-24,6.56,0.08,82.0
1995-01-25,6.59,0.08,82.375
1995-01-26,6.63,0.08,82.875
1995-01-27,6.63,0.08,82.875
1995-01-30,6.63,0.08,82.875
1995-01-31,6.78,0.08,84.75
1995-02-01,6.81,0.08,85.125
1995-02-02,6.75,0.08,84.375
1995-02-03,6.94,0.08,86.75
1995-02-06,7.0,0.08,87.5
1995-02-07,7.03,0.08,87.875
1995-02-08,7.09,0.08,88.625
1995-02-09,6.97,0.08,87.125
1995-02-10,6.97,0.09,77.44444444444444
1995-02-13,7.0,0.09,77.77777777777779
1995-02-14,6.94,0.09,77.11111111111111
1995-02-15,6.88,0.09,76.44444444444444
1995-02-16,6.81,0.09,75.66666666666667
1995-02-17,6.81,0.09,75.66666666666667
1995-02-21,6.91,0.09,76.77777777777779
1995-02-22,7.03,0.09,78.11111111111111
1995-02-23,7.09,0.09,78.77777777777779
1995-02-24,7.16,0.09,79.55555555555556
1995-02-27,7.0,0.09,77.77777777777779
1995-02-28,7.09,0.09,78.77777777777779
1995-03-01,7.13,0.09,79.22222222222223
1995-03-02,7.09,0.09,78.77777777777779
1995-03-03,7.16,0.09,79.55555555555556
1995-03-06,7.13,0.09,79.22222222222223
1995-03-07,7.09,0.09,78.77777777777779
1995-03-08,7.0,0.09,77.77777777777779
1995-03-09,7.0,0.09,77.77777777777779
1995-03-10,6.94,0.09,77.11111111111111
1995-03-13,6.75,0.09,75.0
1995-03-14,6.81,0.09,75.66666666666667
1995-03-15,6.69,0.09,74.33333333333334
1995-03-16,6.69,0.09,74.33333333333334
1995-03-17,6.78,0.09,75.33333333333334
1995-03-20,6.91,0.09,76.77777777777779
1995-03-21,6.72,0.09,74.66666666666667
1995-03-22,6.69,0.09,74.33333333333334
1995-03-23,6.69,0.09,74.33333333333334
1995-03-24,6.75,0.09,75.0
1995-03-27,6.66,0.09,74.0
1995-03-28,6.72,0.09,74.66666666666667
1995-03-29,6.66,0.09,74.0
1995-03-30,6.66,0.09,74.0
1995-03-31,6.63,0.09,73.66666666666667
1995-04-03,6.69,0.09,74.33333333333334
1995-04-04,6.78,0.09,75.33333333333334
1995-04-05,6.78,0.09,75.33333333333334
1995-04-06,6.69,0.09,74.33333333333334
1995-04-07,6.78,0.09,75.33333333333334
1995-04-10,6.88,0.09,76.44444444444444
1995-04-11,6.84,0.09,76.0
1995-04-12,6.97,0.09,77.44444444444444
1995-04-13,6.97,0.09,77.44444444444444
1995-04-17,6.78,0.09,75.33333333333334
1995-04-18,6.72,0.09,74.66666666666667
1995-04-19,6.88,0.09,76.44444444444444
1995-04-20,6.84,0.09,76.0
1995-04-21,6.94,0.09,77.11111111111111
1995-04-24,6.91,0.09,76.77777777777779
1995-04-25,6.97,0.09,77.44444444444444
1995-04-26,6.84,0.09,76.0
1995-04-27,6.94,0.09,77.11111111111111
1995-04-28,7.0,0.09,77.77777777777779
1995-05-01,6.84,0.09,76.0
