date,APD,APD_EPS,PE Ratio
1999-10-15,25.32,,
1999-10-18,25.5,,
1999-10-19,25.79,,
1999-10-20,25.61,,
1999-10-21,25.27,,
1999-10-22,25.09,,
1999-10-25,25.73,,
1999-10-26,25.27,,
1999-10-27,26.54,,
1999-10-28,25.32,,
1999-10-29,25.44,,
1999-11-01,25.96,,
1999-11-02,26.02,,
1999-11-03,25.21,,
1999-11-04,25.67,,
1999-11-05,24.8,,
1999-11-08,24.46,,
1999-11-09,24.63,,
1999-11-10,25.32,,
1999-11-11,25.73,,
1999-11-12,28.79,,
1999-11-15,29.49,,
1999-11-16,30.41,,
1999-11-17,31.11,,
1999-11-18,30.64,,
1999-11-19,29.43,,
1999-11-22,29.2,,
1999-11-23,29.66,,
1999-11-24,29.95,,
1999-11-26,29.78,,
1999-11-29,29.37,,
1999-11-30,29.95,,
1999-12-01,29.83,,
1999-12-02,30.18,,
1999-12-03,29.26,,
1999-12-06,29.14,,
1999-12-07,28.5,,
1999-12-08,29.26,,
1999-12-09,29.08,,
1999-12-10,29.26,,
1999-12-13,28.21,,
1999-12-14,29.26,,
1999-12-15,28.79,,
1999-12-16,28.62,,
1999-12-17,29.08,,
1999-12-20,28.27,,
1999-12-21,27.12,,
1999-12-22,26.94,,
1999-12-23,28.5,,
1999-12-27,28.56,,
1999-12-28,29.02,,
1999-12-29,30.99,,
1999-12-30,30.64,,
1999-12-31,31.05,,
2000-01-03,30.35,,
2000-01-04,29.43,,
2000-01-05,29.6,,
2000-01-06,31.57,,
2000-01-07,33.77,,
2000-01-10,31.68,,
2000-01-11,30.24,,
2000-01-12,30.76,,
2000-01-13,30.53,,
2000-01-14,29.95,,
2000-01-18,28.5,,
2000-01-19,28.56,,
2000-01-20,27.64,,
2000-01-21,26.77,,
2000-01-24,27.93,,
2000-01-25,28.73,,
2000-01-26,29.14,,
2000-01-27,28.56,,
2000-01-28,27.58,,
2000-01-31,27.41,,
2000-02-01,28.33,,
2000-02-02,28.1,,
2000-02-03,28.45,,
2000-02-04,28.56,,
2000-02-07,28.5,,
2000-02-08,27.93,,
2000-02-09,26.48,,
2000-02-10,25.96,,
2000-02-11,24.92,,
2000-02-14,26.54,,
2000-02-15,26.83,,
2000-02-16,25.9,,
2000-02-17,26.36,,
2000-02-18,25.03,,
2000-02-22,25.73,,
2000-02-23,25.15,,
2000-02-24,24.4,,
2000-02-25,24.17,,
2000-02-28,24.17,,
2000-02-29,23.82,,
2000-03-01,23.99,,
2000-03-02,23.59,,
2000-03-03,24.34,,
2000-03-06,23.42,,
2000-03-07,22.38,,
2000-03-08,22.95,,
2000-03-09,22.95,,
2000-03-10,23.07,,
2000-03-13,22.84,,
2000-03-14,23.01,,
2000-03-15,25.32,,
2000-03-16,27.46,,
2000-03-17,25.5,,
2000-03-20,25.9,,
2000-03-21,26.36,,
2000-03-22,25.03,,
2000-03-23,26.19,,
2000-03-24,26.77,,
2000-03-27,25.84,,
2000-03-28,25.96,,
2000-03-29,26.31,,
2000-03-30,26.6,,
2000-03-31,26.31,,
2000-04-03,27.87,,
2000-04-04,27.52,,
2000-04-05,27.46,,
2000-04-06,27.35,,
2000-04-07,27.06,,
2000-04-10,27.23,,
2000-04-11,28.62,,
2000-04-12,29.31,,
2000-04-13,27.81,,
2000-04-14,26.77,,
2000-04-17,27.64,,
2000-04-18,27.17,,
2000-04-19,25.79,,
2000-04-20,27.64,,
2000-04-24,29.2,,
2000-04-25,30.3,,
2000-04-26,28.5,,
2000-04-27,28.45,,
2000-04-28,28.73,,
2000-05-01,29.2,,
2000-05-02,29.66,,
2000-05-03,28.27,,
2000-05-04,28.68,,
2000-05-05,29.02,,
2000-05-08,28.91,,
2000-05-09,28.04,,
2000-05-10,28.85,,
2000-05-11,32.15,,
2000-05-12,33.07,,
2000-05-15,32.2,,
2000-05-16,31.51,,
2000-05-17,31.68,,
2000-05-18,32.35,,
2000-05-19,33.3,,
2000-05-22,33.85,,
2000-05-23,35.73,,
2000-05-24,34.52,,
2000-05-25,32.9,,
2000-05-26,31.86,,
2000-05-30,32.03,,
2000-05-31,32.03,,
2000-06-01,33.59,,
2000-06-02,33.71,,
2000-06-05,33.3,,
2000-06-06,32.55,,
2000-06-07,31.91,,
2000-06-08,31.22,,
2000-06-09,31.22,,
2000-06-12,31.16,,
2000-06-13,31.16,,
2000-06-14,31.86,,
2000-06-15,32.2,,
2000-06-16,32.15,,
2000-06-19,31.57,,
2000-06-20,29.83,,
2000-06-21,28.91,,
2000-06-22,29.08,,
2000-06-23,28.68,,
2000-06-26,28.79,,
2000-06-27,30.7,,
2000-06-28,30.79,,
2000-06-29,30.24,,
2000-06-30,28.5,,
2000-07-03,28.79,,
2000-07-05,29.08,,
2000-07-06,28.56,,
2000-07-07,27.98,,
2000-07-10,27.69,,
2000-07-11,28.21,,
2000-07-12,27.87,,
2000-07-13,28.56,,
2000-07-14,29.08,,
2000-07-17,28.5,,
2000-07-18,28.1,,
2000-07-19,27.69,,
2000-07-20,28.16,,
2000-07-21,29.08,,
2000-07-24,29.6,,
2000-07-25,30.18,,
2000-07-26,30.18,,
2000-07-27,30.47,,
2000-07-28,30.53,,
2000-07-31,30.87,,
2000-08-01,30.87,,
2000-08-02,30.76,,
2000-08-03,31.45,,
2000-08-04,31.45,,
2000-08-07,31.63,,
2000-08-08,31.91,,
2000-08-09,32.03,,
2000-08-10,31.68,,
2000-08-11,32.49,,
2000-08-14,33.07,,
2000-08-15,33.01,,
2000-08-16,33.48,,
2000-08-17,34.17,,
2000-08-18,32.96,,
2000-08-21,32.96,,
2000-08-22,32.96,,
2000-08-23,34.05,,
2000-08-24,34.52,,
2000-08-25,34.69,,
2000-08-28,34.69,,
2000-08-29,34.98,,
2000-08-30,34.17,,
2000-08-31,33.61,,
2000-09-01,33.82,,
2000-09-05,34.75,,
2000-09-06,36.08,,
2000-09-07,34.23,,
2000-09-08,33.3,,
2000-09-11,32.9,,
2000-09-12,32.84,,
2000-09-13,32.32,,
2000-09-14,32.61,,
2000-09-15,32.32,,
2000-09-18,31.65,,
2000-09-19,31.63,,
2000-09-20,30.99,,
2000-09-21,30.93,,
2000-09-22,31.34,,
2000-09-25,30.87,,
2000-09-26,30.59,,
2000-09-27,30.99,,
2000-09-28,32.61,,
2000-09-29,33.3,,
2000-10-02,33.13,,
2000-10-03,34.17,,
2000-10-04,34.29,,
2000-10-05,35.04,,
2000-10-06,35.21,,
2000-10-09,35.33,,
2000-10-10,35.44,,
2000-10-11,35.21,,
2000-10-12,34.11,,
2000-10-13,33.24,,
2000-10-16,33.77,,
2000-10-17,33.19,,
2000-10-18,33.01,,
2000-10-19,30.47,,
2000-10-20,31.16,,
2000-10-23,31.45,,
2000-10-24,33.59,,
2000-10-25,33.82,,
2000-10-26,33.13,,
2000-10-27,33.65,,
2000-10-30,33.82,,
2000-10-31,34.52,,
2000-11-01,34.05,,
2000-11-02,33.59,,
2000-11-03,33.24,,
2000-11-06,32.96,,
2000-11-07,33.3,,
2000-11-08,33.77,,
2000-11-09,33.3,,
2000-11-10,32.03,,
2000-11-13,31.8,,
2000-11-14,31.91,,
2000-11-15,32.03,,
2000-11-16,30.64,,
2000-11-17,31.16,,
2000-11-20,30.87,,
2000-11-21,30.76,,
2000-11-22,31.05,,
2000-11-24,31.22,,
2000-11-27,31.22,,
2000-11-28,30.93,,
2000-11-29,31.8,,
2000-11-30,31.86,,
2000-12-01,32.55,,
2000-12-04,34.0,,
2000-12-05,33.82,,
2000-12-06,33.13,,
2000-12-07,32.9,,
2000-12-08,33.42,,
2000-12-11,33.13,,
2000-12-12,33.65,,
2000-12-13,34.11,,
2000-12-14,33.42,,
2000-12-15,32.61,,
2000-12-18,33.82,,
2000-12-19,35.04,,
2000-12-20,34.34,,
2000-12-21,35.67,,
2000-12-22,36.89,,
2000-12-26,37.81,,
2000-12-27,38.97,,
2000-12-28,38.68,,
2000-12-29,37.93,,
2001-01-02,37.41,,
2001-01-03,37.7,,
2001-01-04,38.22,,
2001-01-05,37.75,,
2001-01-08,37.7,,
2001-01-09,36.37,,
2001-01-10,36.54,,
2001-01-11,35.21,,
2001-01-12,34.63,,
2001-01-16,34.46,,
2001-01-17,34.11,,
2001-01-18,33.88,,
2001-01-19,33.24,,
2001-01-22,33.59,,
2001-01-23,33.59,,
2001-01-24,34.17,,
2001-01-25,34.57,,
2001-01-26,33.65,,
2001-01-29,34.28,,
2001-01-30,35.19,,
2001-01-31,34.94,,
2001-02-01,35.11,,
2001-02-02,35.12,,
2001-02-05,36.02,,
2001-02-06,35.53,,
2001-02-07,35.86,,
2001-02-08,36.59,,
2001-02-09,36.09,,
2001-02-12,36.07,,
2001-02-13,36.52,,
2001-02-14,36.49,,
2001-02-15,36.96,,
2001-02-16,36.37,,
2001-02-20,37.24,,
2001-02-21,35.99,,
2001-02-22,35.8,,
2001-02-23,34.56,,
2001-02-26,35.92,,
2001-02-27,36.38,,
2001-02-28,37.51,,
2001-03-01,36.98,,
2001-03-02,37.19,,
2001-03-05,37.42,,
2001-03-06,38.7,,
2001-03-07,39.32,,
2001-03-08,39.78,,
2001-03-09,39.55,,
2001-03-12,38.1,,
2001-03-13,37.74,,
2001-03-14,37.06,,
2001-03-15,36.87,,
2001-03-16,36.73,,
2001-03-19,37.44,,
2001-03-20,36.79,,
2001-03-21,35.72,,
2001-03-22,34.8,,
2001-03-23,35.92,,
2001-03-26,36.48,,
2001-03-27,36.08,,
2001-03-28,35.96,,
2001-03-29,35.01,,
2001-03-30,35.52,,
2001-04-02,36.63,,
2001-04-03,35.6,,
2001-04-04,36.72,,
2001-04-05,37.57,,
2001-04-06,37.18,,
2001-04-09,38.24,,
2001-04-10,40.03,,
2001-04-11,39.36,,
2001-04-12,39.36,,
2001-04-16,39.78,,
2001-04-17,39.12,,
2001-04-18,40.68,,
2001-04-19,39.58,,
2001-04-20,39.13,,
2001-04-23,39.08,,
2001-04-24,39.71,,
2001-04-25,39.55,,
2001-04-26,40.05,,
2001-04-27,40.19,,
2001-04-30,39.77,,
2001-05-01,39.6,,
2001-05-02,39.69,,
2001-05-03,39.3,,
2001-05-04,40.04,,
2001-05-07,39.61,,
2001-05-08,40.2,,
2001-05-09,40.49,,
2001-05-10,41.17,,
2001-05-11,40.76,,
2001-05-14,41.21,,
2001-05-15,41.51,,
2001-05-16,43.2,,
2001-05-17,43.95,,
2001-05-18,42.54,,
2001-05-21,42.54,,
2001-05-22,42.92,,
2001-05-23,42.55,,
2001-05-24,41.67,,
2001-05-25,42.47,,
2001-05-29,42.87,,
2001-05-30,42.57,,
2001-05-31,43.27,,
2001-06-01,43.71,,
2001-06-04,44.15,,
2001-06-05,44.3,,
2001-06-06,44.26,,
2001-06-07,44.4,,
2001-06-08,44.02,,
2001-06-11,43.66,,
2001-06-12,43.69,,
2001-06-13,43.81,,
2001-06-14,42.98,,
2001-06-15,43.43,,
2001-06-18,43.57,,
2001-06-19,44.0,,
2001-06-20,44.07,,
2001-06-21,43.41,,
2001-06-22,42.21,,
2001-06-25,41.78,,
2001-06-26,42.18,,
2001-06-27,42.09,,
2001-06-28,42.06,,
2001-06-29,42.32,,
2001-07-02,42.75,,
2001-07-03,42.74,,
2001-07-05,42.54,,
2001-07-06,41.38,,
2001-07-09,41.86,,
2001-07-10,42.21,,
2001-07-11,42.02,,
2001-07-12,43.16,,
2001-07-13,43.25,,
2001-07-16,42.9,,
2001-07-17,43.86,,
2001-07-18,44.04,,
2001-07-19,44.39,,
2001-07-20,40.88,,
2001-07-23,39.27,,
2001-07-24,38.46,,
2001-07-25,38.93,,
2001-07-26,38.39,,
2001-07-27,38.2,,
2001-07-30,37.68,,
2001-07-31,37.77,,
2001-08-01,37.89,,
2001-08-02,38.16,,
2001-08-03,38.47,,
2001-08-06,38.79,,
2001-08-07,39.16,,
2001-08-08,38.64,,
2001-08-09,38.3,,
2001-08-10,38.94,,
2001-08-13,38.93,,
2001-08-14,38.99,,
2001-08-15,38.39,,
2001-08-16,38.0,,
2001-08-17,38.25,,
2001-08-20,38.09,,
2001-08-21,38.26,,
2001-08-22,38.52,,
2001-08-23,38.77,,
2001-08-24,39.32,,
2001-08-27,39.89,,
2001-08-28,39.54,,
2001-08-29,39.15,,
2001-08-30,38.9,,
2001-08-31,39.22,,
2001-09-04,39.41,,
2001-09-05,39.36,,
2001-09-06,38.87,,
2001-09-07,38.21,,
2001-09-10,37.69,,
2001-09-17,34.67,,
2001-09-18,34.71,,
2001-09-19,33.6,,
2001-09-20,32.42,,
2001-09-21,31.07,,
2001-09-24,33.57,,
2001-09-25,33.77,,
2001-09-26,34.13,,
2001-09-27,34.55,,
2001-09-28,35.69,,
2001-10-01,35.54,,
2001-10-02,35.69,,
2001-10-03,35.62,,
2001-10-04,35.48,,
2001-10-05,35.56,,
2001-10-08,34.63,,
2001-10-09,34.73,,
2001-10-10,36.11,,
2001-10-11,37.22,,
2001-10-12,36.66,,
2001-10-15,36.26,,
2001-10-16,35.97,,
2001-10-17,35.03,,
2001-10-18,34.88,,
2001-10-19,34.06,,
2001-10-22,36.11,,
2001-10-23,36.28,,
2001-10-24,36.57,,
2001-10-25,37.05,,
2001-10-26,37.94,,
2001-10-29,37.34,,
2001-10-30,36.94,,
2001-10-31,37.04,,
2001-11-01,37.96,,
2001-11-02,38.85,,
2001-11-05,38.75,,
2001-11-06,39.46,,
2001-11-07,38.88,,
2001-11-08,39.23,,
2001-11-09,39.45,,
2001-11-12,38.87,,
2001-11-13,39.79,,
2001-11-14,40.54,,
2001-11-15,41.18,,
2001-11-16,41.25,,
2001-11-19,41.98,,
2001-11-20,42.3,,
2001-11-21,41.87,,
2001-11-23,42.39,,
2001-11-26,42.62,,
2001-11-27,42.25,,
2001-11-28,41.99,,
2001-11-29,42.07,,
2001-11-30,42.29,,
2001-12-03,42.18,,
2001-12-04,43.12,,
2001-12-05,44.02,,
2001-12-06,43.92,,
2001-12-07,43.15,,
2001-12-10,42.15,,
2001-12-11,42.89,,
2001-12-12,42.48,,
2001-12-13,41.72,,
2001-12-14,41.52,,
2001-12-17,43.06,,
2001-12-18,44.03,,
2001-12-19,43.59,,
2001-12-20,44.07,,
2001-12-21,43.39,,
2001-12-24,43.48,,
2001-12-26,43.43,,
2001-12-27,43.47,,
2001-12-28,43.45,,
2001-12-31,43.4,,
2002-01-02,43.48,,
2002-01-03,43.47,,
2002-01-04,43.95,,
2002-01-07,44.22,,
2002-01-08,43.62,,
2002-01-09,43.37,,
2002-01-10,42.71,,
2002-01-11,41.93,,
2002-01-14,41.15,,
2002-01-15,41.17,,
2002-01-16,40.82,,
2002-01-17,41.3,,
2002-01-18,40.71,,
2002-01-22,40.74,,
2002-01-23,41.91,,
2002-01-24,42.96,,
2002-01-25,43.15,,
2002-01-28,42.55,,
2002-01-29,42.19,,
2002-01-30,42.45,,
2002-01-31,42.78,,
2002-02-01,43.18,,
2002-02-04,42.67,,
2002-02-05,42.34,,
2002-02-06,42.45,,
2002-02-07,42.46,,
2002-02-08,43.35,,
2002-02-11,44.3,,
2002-02-12,43.92,,
2002-02-13,43.63,,
2002-02-14,43.43,,
2002-02-15,44.24,,
2002-02-19,43.2,,
2002-02-20,43.37,,
2002-02-21,43.02,,
2002-02-22,43.57,,
2002-02-25,44.26,,
2002-02-26,43.91,,
2002-02-27,45.13,,
2002-02-28,44.87,,
2002-03-01,45.68,,
2002-03-04,47.57,,
2002-03-05,45.79,,
2002-03-06,46.79,,
2002-03-07,46.44,,
2002-03-08,46.55,,
2002-03-11,47.18,,
2002-03-12,47.18,,
2002-03-13,47.0,,
2002-03-14,47.29,,
2002-03-15,48.06,,
2002-03-18,48.33,,
2002-03-19,49.07,,
2002-03-20,48.75,,
2002-03-21,47.59,,
2002-03-22,47.04,,
2002-03-25,45.93,,
2002-03-26,46.85,,
2002-03-27,47.99,,
2002-03-28,47.78,,
2002-04-01,46.96,,
2002-04-02,46.61,,
2002-04-03,45.88,,
2002-04-04,45.18,,
2002-04-05,46.18,,
2002-04-08,46.25,,
2002-04-09,46.76,,
2002-04-10,47.18,,
2002-04-11,46.96,,
2002-04-12,46.79,,
2002-04-15,46.04,,
2002-04-16,47.28,,
2002-04-17,46.72,,
2002-04-18,46.37,,
2002-04-19,46.44,,
2002-04-22,45.44,,
2002-04-23,43.05,,
2002-04-24,44.4,,
2002-04-25,44.3,,
2002-04-26,44.4,,
2002-04-29,43.71,,
2002-04-30,44.45,,
2002-05-01,45.25,,
2002-05-02,46.89,,
2002-05-03,46.91,,
2002-05-06,46.29,,
2002-05-07,46.89,,
2002-05-08,47.49,,
2002-05-09,48.04,,
2002-05-10,47.2,,
2002-05-13,47.22,,
2002-05-14,48.32,,
2002-05-15,48.28,,
2002-05-16,47.88,,
2002-05-17,47.72,,
2002-05-20,47.02,,
2002-05-21,46.92,,
2002-05-22,47.08,,
2002-05-23,47.38,,
2002-05-24,46.73,,
2002-05-28,46.03,,
2002-05-29,45.93,,
2002-05-30,45.69,,
2002-05-31,46.39,,
2002-06-03,45.33,,
2002-06-04,44.89,,
2002-06-05,45.56,,
2002-06-06,44.7,,
2002-06-07,45.05,,
2002-06-10,45.78,,
2002-06-11,44.63,,
2002-06-12,44.8,,
2002-06-13,43.92,,
2002-06-14,43.36,,
2002-06-17,44.36,,
2002-06-18,44.41,,
2002-06-19,44.26,,
2002-06-20,44.76,,
2002-06-21,44.86,,
2002-06-24,45.12,,
2002-06-25,45.33,,
2002-06-26,45.65,,
2002-06-27,46.02,,
2002-06-28,46.69,,
2002-07-01,46.82,,
2002-07-02,45.31,,
2002-07-03,45.22,,
2002-07-05,47.5,,
2002-07-08,46.93,,
2002-07-09,45.76,,
2002-07-10,43.86,,
2002-07-11,43.24,,
2002-07-12,43.81,,
2002-07-15,42.73,,
2002-07-16,41.35,,
2002-07-17,41.98,,
2002-07-18,41.24,,
2002-07-19,39.39,,
2002-07-22,38.41,,
2002-07-23,37.74,,
2002-07-24,40.52,,
2002-07-25,41.77,,
2002-07-26,41.02,,
2002-07-29,42.5,,
2002-07-30,41.03,,
2002-07-31,40.93,,
2002-08-01,40.99,,
2002-08-02,38.85,,
2002-08-05,37.94,,
2002-08-06,39.76,,
2002-08-07,41.06,,
2002-08-08,42.12,,
2002-08-09,42.22,,
2002-08-12,41.58,,
2002-08-13,41.49,,
2002-08-14,42.35,,
2002-08-15,42.1,,
2002-08-16,41.79,,
2002-08-19,43.29,,
2002-08-20,42.53,,
2002-08-21,42.91,,
2002-08-22,44.09,,
2002-08-23,43.41,,
2002-08-26,44.31,,
2002-08-27,44.57,,
2002-08-28,43.05,,
2002-08-29,43.05,,
2002-08-30,43.4,,
2002-09-03,41.34,,
2002-09-04,42.75,,
2002-09-05,40.82,,
2002-09-06,41.98,,
2002-09-09,41.89,,
2002-09-10,42.73,,
2002-09-11,43.15,,
2002-09-12,42.09,,
2002-09-13,42.04,,
2002-09-16,41.71,,
2002-09-17,41.18,,
2002-09-18,41.17,,
2002-09-19,39.48,,
2002-09-20,39.76,,
2002-09-23,38.95,,
2002-09-24,37.51,,
2002-09-25,38.38,,
2002-09-26,39.86,,
2002-09-27,39.05,,
2002-09-30,38.86,,
2002-10-01,41.05,,
2002-10-02,38.58,,
2002-10-03,38.11,,
2002-10-04,37.95,,
2002-10-07,38.04,,
2002-10-08,39.55,,
2002-10-09,37.55,,
2002-10-10,40.14,,
2002-10-11,41.13,,
2002-10-14,40.92,,
2002-10-15,42.39,,
2002-10-16,40.68,,
2002-10-17,42.23,,
2002-10-18,41.47,,
2002-10-21,42.73,,
2002-10-22,41.17,,
2002-10-23,40.61,,
2002-10-24,38.46,,
2002-10-25,40.57,,
2002-10-28,39.85,,
2002-10-29,39.59,,
2002-10-30,39.89,,
2002-10-31,40.89,,
2002-11-01,41.23,,
2002-11-04,40.63,,
2002-11-05,40.54,,
2002-11-06,41.67,,
2002-11-07,40.43,,
2002-11-08,39.35,,
2002-11-11,38.15,,
2002-11-12,38.0,,
2002-11-13,38.21,,
2002-11-14,39.2,,
2002-11-15,39.5,,
2002-11-18,39.22,,
2002-11-19,39.36,,
2002-11-20,40.15,,
2002-11-21,40.56,,
2002-11-22,39.08,,
2002-11-25,39.07,,
2002-11-26,38.26,,
2002-11-27,39.85,,
2002-11-29,40.91,,
2002-12-02,40.93,,
2002-12-03,40.29,,
2002-12-04,40.87,,
2002-12-05,40.24,,
2002-12-06,40.75,,
2002-12-09,40.5,,
2002-12-10,40.83,,
2002-12-11,41.21,,
2002-12-12,40.34,,
2002-12-13,39.81,,
2002-12-16,41.3,,
2002-12-17,40.4,,
2002-12-18,39.25,,
2002-12-19,39.22,,
2002-12-20,40.5,,
2002-12-23,40.16,,
2002-12-24,39.9,,
2002-12-26,40.05,,
2002-12-27,39.27,,
2002-12-30,39.48,,
2002-12-31,39.55,,
2003-01-02,39.36,,
2003-01-03,39.31,,
2003-01-06,40.69,,
2003-01-07,40.56,,
2003-01-08,39.34,,
2003-01-09,40.53,,
2003-01-10,40.19,,
2003-01-13,40.52,,
2003-01-14,40.59,,
2003-01-15,39.79,,
2003-01-16,40.33,,
2003-01-17,39.82,,
2003-01-21,39.0,,
2003-01-22,38.39,,
2003-01-23,38.91,,
2003-01-24,37.95,,
2003-01-27,36.98,,
2003-01-28,37.35,,
2003-01-29,37.4,,
2003-01-30,37.47,,
2003-01-31,38.34,,
2003-02-03,38.33,,
2003-02-04,37.97,,
2003-02-05,38.23,,
2003-02-06,38.15,,
2003-02-07,37.84,,
2003-02-10,37.89,,
2003-02-11,37.41,,
2003-02-12,37.08,,
2003-02-13,37.17,,
2003-02-14,37.36,,
2003-02-18,36.83,,
2003-02-19,36.05,,
2003-02-20,35.62,,
2003-02-21,35.92,,
2003-02-24,35.39,,
2003-02-25,35.51,,
2003-02-26,35.19,,
2003-02-27,35.65,,
2003-02-28,35.86,,
2003-03-03,35.99,,
2003-03-04,35.28,,
2003-03-05,35.47,,
2003-03-06,35.05,,
2003-03-07,35.62,,
2003-03-10,35.22,,
2003-03-11,34.76,,
2003-03-12,34.68,,
2003-03-13,36.46,,
2003-03-14,36.54,,
2003-03-17,38.34,,
2003-03-18,39.01,,
2003-03-19,39.0,,
2003-03-20,39.04,,
2003-03-21,39.75,,
2003-03-24,38.36,,
2003-03-25,38.83,,
2003-03-26,38.82,,
2003-03-27,38.51,,
2003-03-28,38.52,,
2003-03-31,38.33,,
2003-04-01,38.92,,
2003-04-02,39.98,,
2003-04-03,39.18,,
2003-04-04,39.47,,
2003-04-07,39.42,,
2003-04-08,38.6,,
2003-04-09,37.92,,
2003-04-10,38.15,,
2003-04-11,37.8,,
2003-04-14,38.58,,
2003-04-15,39.3,,
2003-04-16,38.5,,
2003-04-17,39.16,,
2003-04-21,38.97,,
2003-04-22,39.74,,
2003-04-23,39.96,,
2003-04-24,39.6,,
2003-04-25,38.17,,
2003-04-28,39.05,,
2003-04-29,39.41,,
2003-04-30,39.84,,
2003-05-01,39.55,,
2003-05-02,39.87,,
2003-05-05,39.87,,
2003-05-06,39.95,,
2003-05-07,39.47,,
2003-05-08,39.15,,
2003-05-09,39.73,,
2003-05-12,40.49,,
2003-05-13,40.66,,
2003-05-14,40.43,,
2003-05-15,40.74,,
2003-05-16,40.54,,
2003-05-19,39.41,,
2003-05-20,39.34,,
2003-05-21,39.29,,
2003-05-22,39.47,,
2003-05-23,39.13,,
2003-05-27,39.82,,
2003-05-28,39.69,,
2003-05-29,39.0,,
2003-05-30,40.32,,
2003-06-02,40.49,,
2003-06-03,40.06,,
2003-06-04,40.6,,
2003-06-05,40.33,,
2003-06-06,40.26,,
2003-06-09,39.14,,
2003-06-10,39.2,,
2003-06-11,38.9,,
2003-06-12,39.22,,
2003-06-13,39.37,,
2003-06-16,40.06,,
2003-06-17,40.76,,
2003-06-18,39.37,,
2003-06-19,39.02,,
2003-06-20,39.33,,
2003-06-23,38.45,,
2003-06-24,38.65,,
2003-06-25,38.14,,
2003-06-26,38.48,,
2003-06-27,37.99,,
2003-06-30,38.48,,
2003-07-01,38.5,,
2003-07-02,38.86,,
2003-07-03,38.63,,
2003-07-07,39.29,,
2003-07-08,39.39,,
2003-07-09,38.9,,
2003-07-10,38.68,,
2003-07-11,38.52,,
2003-07-14,38.58,,
2003-07-15,38.35,,
2003-07-16,38.27,,
2003-07-17,39.1,,
2003-07-18,40.69,,
2003-07-21,41.46,,
2003-07-22,41.72,,
2003-07-23,41.64,,
2003-07-24,42.0,,
2003-07-25,43.23,,
2003-07-28,42.5,,
2003-07-29,42.9,,
2003-07-30,42.73,,
2003-07-31,43.0,,
2003-08-01,42.84,,
2003-08-04,42.51,,
2003-08-05,41.55,,
2003-08-06,41.7,,
2003-08-07,41.81,,
2003-08-08,42.32,,
2003-08-11,42.64,,
2003-08-12,42.78,,
2003-08-13,42.65,,
2003-08-14,43.36,,
2003-08-15,43.24,,
2003-08-18,43.6,,
2003-08-19,43.63,,
2003-08-20,43.64,,
2003-08-21,44.12,,
2003-08-22,43.65,,
2003-08-25,43.58,,
2003-08-26,43.36,,
2003-08-27,43.37,,
2003-08-28,43.64,,
2003-08-29,43.77,,
2003-09-02,44.54,,
2003-09-03,45.0,,
2003-09-04,44.97,,
2003-09-05,44.2,,
2003-09-08,44.85,,
2003-09-09,44.36,,
2003-09-10,43.61,,
2003-09-11,44.05,,
2003-09-12,44.89,,
2003-09-15,44.33,,
2003-09-16,44.63,,
2003-09-17,44.5,,
2003-09-18,44.83,,
2003-09-19,44.27,,
2003-09-22,43.49,,
2003-09-23,42.96,,
2003-09-24,42.23,,
2003-09-25,41.72,,
2003-09-26,41.74,,
2003-09-29,42.2,,
2003-09-30,41.72,,
2003-10-01,42.55,,
2003-10-02,42.86,,
2003-10-03,43.53,,
2003-10-06,43.69,,
2003-10-07,44.06,,
2003-10-08,44.08,,
2003-10-09,44.29,,
2003-10-10,43.92,,
2003-10-13,44.17,,
2003-10-14,44.31,,
2003-10-15,44.12,,
2003-10-16,44.01,,
2003-10-17,43.93,,
2003-10-20,43.39,,
2003-10-21,42.89,,
2003-10-22,42.43,,
2003-10-23,43.07,,
2003-10-24,43.06,,
2003-10-27,42.65,,
2003-10-28,41.17,,
2003-10-29,42.01,,
2003-10-30,42.01,,
2003-10-31,42.01,,
2003-11-03,42.0,,
2003-11-04,41.49,,
2003-11-05,41.51,,
2003-11-06,42.16,,
2003-11-07,43.29,,
2003-11-10,42.78,,
2003-11-11,42.46,,
2003-11-12,42.58,,
2003-11-13,42.18,,
2003-11-14,42.55,,
2003-11-17,42.1,,
2003-11-18,41.77,,
2003-11-19,42.01,,
2003-11-20,41.88,,
2003-11-21,42.06,,
2003-11-24,42.21,,
2003-11-25,43.43,,
2003-11-26,44.34,,
2003-11-28,44.35,,
2003-12-01,45.26,,
2003-12-02,45.2,,
2003-12-03,45.42,,
2003-12-04,46.69,,
2003-12-05,46.35,,
2003-12-08,46.74,,
2003-12-09,47.03,,
2003-12-10,47.06,,
2003-12-11,47.56,,
2003-12-12,47.97,,
2003-12-15,47.97,,
2003-12-16,48.16,,
2003-12-17,47.87,,
2003-12-18,48.53,,
2003-12-19,48.46,,
2003-12-22,48.46,,
2003-12-23,48.19,,
2003-12-24,47.96,,
2003-12-26,48.39,,
2003-12-29,49.09,,
2003-12-30,48.69,,
2003-12-31,48.87,,
2004-01-02,48.72,,
2004-01-05,49.31,,
2004-01-06,49.17,,
2004-01-07,48.82,,
2004-01-08,49.43,,
2004-01-09,48.09,,
2004-01-12,48.58,,
2004-01-13,49.92,,
2004-01-14,50.61,,
2004-01-15,50.76,,
2004-01-16,50.88,,
2004-01-20,50.31,,
2004-01-21,48.37,,
2004-01-22,46.11,,
2004-01-23,44.58,,
2004-01-26,46.16,,
2004-01-27,45.86,,
