date,PHM,PHM_EPS,PE Ratio
2011-08-23,3.61,-0.15,-24.066666666666666
2011-08-24,3.76,-0.15,-25.066666666666666
2011-08-25,4.24,-0.15,-28.26666666666667
2011-08-26,4.48,-0.15,-29.86666666666667
2011-08-29,4.62,-0.15,-30.8
2011-08-30,4.95,-0.15,-33.0
2011-08-31,4.8,-0.15,-32.0
2011-09-01,4.6,-0.15,-30.666666666666664
2011-09-02,4.38,-0.15,-29.2
2011-09-06,4.21,-0.15,-28.066666666666666
2011-09-07,4.58,-0.15,-30.533333333333335
2011-09-08,4.48,-0.15,-29.86666666666667
2011-09-09,4.3,-0.15,-28.666666666666668
2011-09-12,4.26,-0.15,-28.4
2011-09-13,4.3,-0.15,-28.666666666666668
2011-09-14,4.4,-0.15,-29.333333333333336
2011-09-15,4.5,-0.15,-30.0
2011-09-16,4.46,-0.15,-29.733333333333334
2011-09-19,4.38,-0.15,-29.2
2011-09-20,4.51,-0.15,-30.066666666666666
2011-09-21,4.37,-0.15,-29.133333333333336
2011-09-22,4.06,-0.15,-27.066666666666666
2011-09-23,4.05,-0.15,-27.0
2011-09-26,4.11,-0.15,-27.400000000000002
2011-09-27,4.16,-0.15,-27.733333333333334
2011-09-28,3.98,-0.15,-26.533333333333335
2011-09-29,4.14,-0.15,-27.599999999999998
2011-09-30,3.95,-0.15,-26.333333333333336
2011-10-03,3.54,-0.15,-23.6
2011-10-04,3.64,-0.15,-24.26666666666667
2011-10-05,3.92,-0.15,-26.133333333333333
2011-10-06,4.03,-0.15,-26.86666666666667
2011-10-07,4.01,-0.15,-26.733333333333334
2011-10-10,4.23,-0.15,-28.200000000000003
2011-10-11,4.24,-0.15,-28.26666666666667
2011-10-12,4.41,-0.15,-29.400000000000002
2011-10-13,4.36,-0.15,-29.06666666666667
2011-10-14,4.43,-0.15,-29.53333333333333
2011-10-17,4.01,-0.15,-26.733333333333334
2011-10-18,4.46,-0.15,-29.733333333333334
2011-10-19,4.43,-0.15,-29.53333333333333
2011-10-20,4.67,-0.15,-31.133333333333333
2011-10-21,4.9,-0.15,-32.66666666666667
2011-10-24,5.21,-0.15,-34.733333333333334
2011-10-25,4.81,-0.15,-32.06666666666666
2011-10-26,4.93,-0.15,-32.86666666666667
2011-10-27,5.41,-0.15,-36.06666666666667
2011-10-28,5.5,-0.34,-16.176470588235293
2011-10-31,5.18,-0.34,-15.235294117647056
2011-11-01,5.0,-0.34,-14.705882352941176
2011-11-02,5.22,-0.34,-15.352941176470587
2011-11-03,5.53,-0.34,-16.264705882352942
2011-11-04,5.48,-0.34,-16.11764705882353
2011-11-07,5.74,-0.34,-16.88235294117647
2011-11-08,5.98,-0.34,-17.58823529411765
2011-11-09,5.54,-0.34,-16.294117647058822
2011-11-10,5.61,-0.34,-16.5
2011-11-11,5.76,-0.34,-16.941176470588232
2011-11-14,5.54,-0.34,-16.294117647058822
2011-11-15,5.53,-0.34,-16.264705882352942
2011-11-16,5.59,-0.34,-16.441176470588232
2011-11-17,5.46,-0.34,-16.058823529411764
2011-11-18,5.47,-0.34,-16.088235294117645
2011-11-21,5.38,-0.34,-15.823529411764705
2011-11-22,5.42,-0.34,-15.941176470588234
2011-11-23,5.15,-0.34,-15.147058823529411
2011-11-25,5.22,-0.34,-15.352941176470587
2011-11-28,5.52,-0.34,-16.235294117647058
2011-11-29,5.66,-0.34,-16.64705882352941
2011-11-30,6.11,-0.34,-17.970588235294116
2011-12-01,6.08,-0.34,-17.88235294117647
2011-12-02,6.16,-0.34,-18.11764705882353
2011-12-05,6.39,-0.34,-18.794117647058822
2011-12-06,6.48,-0.34,-19.058823529411764
2011-12-07,6.45,-0.34,-18.970588235294116
2011-12-08,6.07,-0.34,-17.852941176470587
2011-12-09,6.32,-0.34,-18.588235294117645
2011-12-12,6.22,-0.34,-18.294117647058822
2011-12-13,5.96,-0.34,-17.52941176470588
2011-12-14,5.6,-0.34,-16.470588235294116
2011-12-15,5.74,-0.34,-16.88235294117647
2011-12-16,5.76,-0.34,-16.941176470588232
2011-12-19,5.59,-0.34,-16.441176470588232
2011-12-20,6.17,-0.34,-18.14705882352941
2011-12-21,6.31,-0.34,-18.55882352941176
2011-12-22,6.2,-0.34,-18.235294117647058
2011-12-23,6.08,-0.34,-17.88235294117647
2011-12-27,6.05,-0.34,-17.794117647058822
2011-12-28,5.95,-0.34,-17.5
2011-12-29,6.31,-0.34,-18.55882352941176
2011-12-30,6.31,-0.34,-18.55882352941176
2012-01-03,6.52,-0.34,-19.17647058823529
2012-01-04,6.54,-0.34,-19.235294117647058
2012-01-05,7.04,-0.34,-20.705882352941174
2012-01-06,7.1,-0.34,-20.882352941176467
2012-01-09,7.25,-0.34,-21.323529411764703
2012-01-10,7.34,-0.34,-21.588235294117645
2012-01-11,7.7,-0.34,-22.64705882352941
2012-01-12,7.69,-0.34,-22.61764705882353
2012-01-13,7.62,-0.34,-22.41176470588235
2012-01-17,7.5,-0.34,-22.058823529411764
2012-01-18,7.94,-0.34,-23.352941176470587
2012-01-19,8.08,-0.34,-23.76470588235294
2012-01-20,7.76,-0.34,-22.823529411764703
2012-01-23,7.42,-0.34,-21.823529411764703
2012-01-24,7.76,-0.34,-22.823529411764703
2012-01-25,7.99,-0.34,-23.5
2012-01-26,7.8,-0.34,-22.941176470588232
2012-01-27,7.79,-0.34,-22.91176470588235
2012-01-30,7.63,-0.34,-22.441176470588232
2012-01-31,7.45,-0.34,-21.91176470588235
2012-02-01,7.83,-0.34,-23.02941176470588
2012-02-02,7.75,-0.34,-22.794117647058822
2012-02-03,8.3,-0.34,-24.411764705882355
2012-02-06,8.26,-0.34,-24.294117647058822
2012-02-07,8.37,-0.34,-24.617647058823525
2012-02-08,8.65,-0.34,-25.441176470588236
2012-02-09,9.07,0.04,226.75
2012-02-10,8.79,0.04,219.74999999999997
2012-02-13,9.09,0.04,227.25
2012-02-14,9.08,0.04,227.0
2012-02-15,9.03,0.04,225.74999999999997
2012-02-16,8.87,0.04,221.74999999999997
2012-02-17,8.91,0.04,222.75
2012-02-21,8.59,0.04,214.75
2012-02-22,8.33,0.04,208.25
2012-02-23,8.73,0.04,218.25
2012-02-24,8.49,0.04,212.25
2012-02-27,8.53,0.04,213.24999999999997
2012-02-28,8.3,0.04,207.5
2012-02-29,8.82,0.04,220.5
2012-03-01,8.59,0.04,214.75
2012-03-02,8.46,0.04,211.50000000000003
2012-03-05,8.43,0.04,210.75
2012-03-06,8.17,0.04,204.25
2012-03-07,8.5,0.04,212.5
2012-03-08,8.92,0.04,223.0
2012-03-09,9.02,0.04,225.49999999999997
2012-03-12,9.06,0.04,226.5
2012-03-13,9.48,0.04,237.0
2012-03-14,9.34,0.04,233.5
2012-03-15,9.61,0.04,240.24999999999997
2012-03-16,9.29,0.04,232.24999999999997
2012-03-19,9.16,0.04,229.0
2012-03-20,9.21,0.04,230.25000000000003
2012-03-21,9.39,0.04,234.75
2012-03-22,9.12,0.04,227.99999999999997
2012-03-23,8.88,0.04,222.00000000000003
2012-03-26,8.79,0.04,219.74999999999997
2012-03-27,9.06,0.04,226.5
2012-03-28,9.48,0.04,237.0
2012-03-29,9.26,0.04,231.5
2012-03-30,8.85,0.04,221.25
2012-04-02,8.67,0.04,216.75
2012-04-03,8.64,0.04,216.0
2012-04-04,8.48,0.04,212.0
2012-04-05,8.26,0.04,206.5
2012-04-09,8.23,0.04,205.75
2012-04-10,7.69,0.04,192.25
2012-04-11,8.39,0.04,209.75
2012-04-12,8.66,0.04,216.5
2012-04-13,8.54,0.04,213.49999999999997
2012-04-16,8.43,0.04,210.75
2012-04-17,8.65,0.04,216.25
2012-04-18,8.37,0.04,209.24999999999997
2012-04-19,8.23,0.04,205.75
2012-04-20,8.37,0.04,209.24999999999997
2012-04-23,8.22,0.04,205.5
2012-04-24,8.6,0.04,215.0
2012-04-25,8.7,0.04,217.49999999999997
2012-04-26,9.58,0.55,17.418181818181818
2012-04-27,10.07,0.55,18.30909090909091
2012-04-30,9.84,0.55,17.89090909090909
2012-05-01,10.03,0.55,18.236363636363635
2012-05-02,10.27,0.55,18.672727272727272
2012-05-03,10.06,0.55,18.29090909090909
2012-05-04,9.94,0.55,18.07272727272727
2012-05-07,10.0,0.55,18.18181818181818
2012-05-08,9.61,0.55,17.47272727272727
2012-05-09,9.86,0.55,17.927272727272726
2012-05-10,9.68,0.55,17.599999999999998
2012-05-11,9.84,0.55,17.89090909090909
2012-05-14,9.56,0.55,17.381818181818183
2012-05-15,9.73,0.55,17.69090909090909
2012-05-16,9.49,0.55,17.254545454545454
2012-05-17,8.68,0.55,15.78181818181818
2012-05-18,8.49,0.55,15.436363636363636
2012-05-21,8.86,0.55,16.109090909090906
2012-05-22,9.08,0.55,16.509090909090908
2012-05-23,9.3,0.55,16.90909090909091
2012-05-24,9.4,0.55,17.09090909090909
2012-05-25,9.33,0.55,16.96363636363636
2012-05-29,9.52,0.55,17.30909090909091
2012-05-30,9.19,0.55,16.709090909090907
2012-05-31,9.36,0.55,17.018181818181816
2012-06-01,8.26,0.55,15.018181818181816
2012-06-04,7.7,0.55,14.0
2012-06-05,8.16,0.55,14.836363636363636
2012-06-06,8.76,0.55,15.927272727272726
2012-06-07,8.88,0.55,16.145454545454545
2012-06-08,8.98,0.55,16.327272727272728
2012-06-11,8.41,0.55,15.29090909090909
2012-06-12,8.58,0.55,15.6
2012-06-13,8.41,0.55,15.29090909090909
2012-06-14,8.85,0.55,16.09090909090909
2012-06-15,9.02,0.55,16.4
2012-06-18,9.33,0.55,16.96363636363636
2012-06-19,9.61,0.55,17.47272727272727
2012-06-20,9.53,0.55,17.327272727272724
2012-06-21,9.14,0.55,16.618181818181817
2012-06-22,9.39,0.55,17.072727272727274
2012-06-25,9.23,0.55,16.78181818181818
2012-06-26,9.72,0.55,17.672727272727272
2012-06-27,9.88,0.55,17.963636363636365
2012-06-28,9.98,0.55,18.145454545454545
2012-06-29,10.7,0.55,19.454545454545453
2012-07-02,10.91,0.55,19.836363636363636
2012-07-03,10.85,0.55,19.727272727272727
2012-07-05,11.13,0.55,20.236363636363635
2012-07-06,11.1,0.55,20.18181818181818
2012-07-09,11.09,0.55,20.16363636363636
2012-07-10,10.79,0.55,19.618181818181814
2012-07-11,10.54,0.55,19.16363636363636
2012-07-12,10.84,0.55,19.709090909090907
2012-07-13,11.0,0.55,20.0
2012-07-16,10.93,0.55,19.87272727272727
2012-07-17,11.17,0.55,20.30909090909091
2012-07-18,10.8,0.55,19.636363636363637
2012-07-19,10.47,0.55,19.036363636363635
2012-07-20,10.86,0.55,19.745454545454542
2012-07-23,11.01,0.55,20.018181818181816
2012-07-24,10.48,0.55,19.054545454545455
2012-07-25,10.02,0.55,18.218181818181815
2012-07-26,11.86,0.08,148.25
2012-07-27,12.01,0.08,150.125
2012-07-30,11.6,0.08,145.0
2012-07-31,11.3,0.08,141.25
2012-08-01,11.04,0.08,138.0
2012-08-02,11.57,0.08,144.625
2012-08-03,11.48,0.08,143.5
2012-08-06,11.49,0.08,143.625
2012-08-07,11.71,0.08,146.375
2012-08-08,12.09,0.08,151.125
2012-08-09,12.67,0.08,158.375
2012-08-10,12.48,0.08,156.0
2012-08-13,12.44,0.08,155.5
2012-08-14,12.7,0.08,158.75
2012-08-15,12.78,0.08,159.75
2012-08-16,13.6,0.08,170.0
2012-08-17,13.38,0.08,167.25
2012-08-20,13.01,0.08,162.625
2012-08-21,12.79,0.08,159.875
2012-08-22,13.29,0.08,166.125
2012-08-23,13.32,0.08,166.5
2012-08-24,13.51,0.08,168.875
2012-08-27,13.24,0.08,165.5
2012-08-28,13.28,0.08,166.0
2012-08-29,13.4,0.08,167.5
2012-08-30,13.35,0.08,166.875
2012-08-31,13.68,0.08,171.0
2012-09-04,13.75,0.08,171.875
2012-09-05,14.04,0.08,175.49999999999997
2012-09-06,14.61,0.08,182.625
2012-09-07,14.75,0.08,184.375
2012-09-10,14.51,0.08,181.375
2012-09-11,14.67,0.08,183.375
2012-09-12,15.55,0.08,194.375
2012-09-13,16.02,0.08,200.25
2012-09-14,16.52,0.08,206.5
2012-09-17,16.13,0.08,201.62499999999997
2012-09-18,15.76,0.08,197.0
2012-09-19,16.43,0.08,205.375
2012-09-20,16.72,0.08,208.99999999999997
2012-09-21,16.98,0.08,212.25
2012-09-24,16.76,0.08,209.50000000000003
2012-09-25,16.06,0.08,200.74999999999997
2012-09-26,15.3,0.08,191.25
2012-09-27,15.64,0.08,195.5
2012-09-28,15.5,0.08,193.75
2012-10-01,15.31,0.08,191.375
2012-10-02,15.56,0.08,194.5
2012-10-03,16.5,0.08,206.25
2012-10-04,16.57,0.08,207.125
2012-10-05,16.63,0.08,207.87499999999997
2012-10-08,16.09,0.08,201.125
2012-10-09,15.77,0.08,197.125
2012-10-10,15.89,0.08,198.625
2012-10-11,15.69,0.08,196.125
2012-10-12,15.61,0.08,195.125
2012-10-15,16.4,0.08,204.99999999999997
2012-10-16,16.56,0.08,206.99999999999997
2012-10-17,17.44,0.08,218.0
2012-10-18,17.65,0.08,220.62499999999997
2012-10-19,17.89,0.08,223.625
2012-10-22,17.79,0.08,222.37499999999997
2012-10-23,17.31,0.08,216.37499999999997
2012-10-24,17.45,0.08,218.125
2012-10-25,17.01,0.31,54.87096774193549
2012-10-26,17.28,0.31,55.741935483870975
2012-10-31,17.34,0.31,55.935483870967744
2012-11-01,17.78,0.31,57.35483870967742
2012-11-02,17.37,0.31,56.032258064516135
2012-11-05,17.84,0.31,57.54838709677419
2012-11-06,17.89,0.31,57.70967741935484
2012-11-07,17.76,0.31,57.29032258064517
2012-11-08,17.37,0.31,56.032258064516135
2012-11-09,16.8,0.31,54.193548387096776
2012-11-12,16.25,0.31,52.41935483870968
2012-11-13,16.17,0.31,52.16129032258065
2012-11-14,15.24,0.31,49.16129032258065
2012-11-15,15.24,0.31,49.16129032258065
2012-11-16,15.68,0.31,50.58064516129032
2012-11-19,15.9,0.31,51.29032258064516
2012-11-20,16.75,0.31,54.03225806451613
2012-11-21,16.83,0.31,54.29032258064515
2012-11-23,17.03,0.31,54.935483870967744
2012-11-26,17.08,0.31,55.096774193548384
2012-11-27,17.11,0.31,55.193548387096776
2012-11-28,17.0,0.31,54.83870967741935
2012-11-29,17.13,0.31,55.25806451612903
2012-11-30,16.81,0.31,54.2258064516129
2012-12-03,16.95,0.31,54.677419354838705
2012-12-04,17.09,0.31,55.12903225806452
2012-12-05,16.2,0.31,52.25806451612903
2012-12-06,16.28,0.31,52.51612903225807
2012-12-07,16.45,0.31,53.064516129032256
2012-12-10,16.4,0.31,52.90322580645161
2012-12-11,16.48,0.31,53.16129032258065
2012-12-12,17.11,0.31,55.193548387096776
2012-12-13,17.16,0.31,55.35483870967742
2012-12-14,17.14,0.31,55.29032258064516
2012-12-17,18.04,0.31,58.19354838709677
2012-12-18,18.61,0.31,60.03225806451613
2012-12-19,18.46,0.31,59.5483870967742
2012-12-20,18.49,0.31,59.64516129032258
2012-12-21,18.19,0.31,58.67741935483871
2012-12-24,18.15,0.31,58.54838709677419
2012-12-26,17.79,0.31,57.387096774193544
2012-12-27,17.76,0.31,57.29032258064517
2012-12-28,17.6,0.31,56.7741935483871
2012-12-31,18.16,0.31,58.58064516129032
2013-01-02,18.6,0.31,60.00000000000001
2013-01-03,18.57,0.31,59.903225806451616
2013-01-04,19.06,0.31,61.48387096774193
2013-01-07,19.31,0.31,62.29032258064516
2013-01-08,19.5,0.31,62.903225806451616
2013-01-09,19.49,0.31,62.87096774193548
2013-01-10,19.41,0.31,62.612903225806456
2013-01-11,19.34,0.31,62.38709677419355
2013-01-14,19.1,0.31,61.612903225806456
2013-01-15,19.47,0.31,62.806451612903224
2013-01-16,19.34,0.31,62.38709677419355
2013-01-17,20.37,0.31,65.70967741935485
2013-01-18,20.49,0.31,66.09677419354838
2013-01-22,20.55,0.31,66.29032258064517
2013-01-23,20.84,0.31,67.2258064516129
2013-01-24,20.98,0.31,67.6774193548387
2013-01-25,21.67,0.31,69.90322580645162
2013-01-28,20.96,0.31,67.61290322580645
2013-01-29,21.11,0.31,68.09677419354838
2013-01-30,21.05,0.31,67.90322580645162
2013-01-31,20.74,0.31,66.9032258064516
2013-02-01,20.35,0.31,65.64516129032259
2013-02-04,19.68,0.31,63.483870967741936
2013-02-05,19.74,0.31,63.677419354838705
2013-02-06,19.69,0.15,131.26666666666668
2013-02-07,19.4,0.15,129.33333333333334
2013-02-08,19.47,0.15,129.8
2013-02-11,19.3,0.15,128.66666666666669
2013-02-12,20.32,0.15,135.46666666666667
2013-02-13,20.23,0.15,134.86666666666667
2013-02-14,20.27,0.15,135.13333333333333
2013-02-15,20.31,0.15,135.4
2013-02-19,19.95,0.15,133.0
2013-02-20,18.6,0.15,124.00000000000001
2013-02-21,18.75,0.15,125.0
2013-02-22,18.9,0.15,126.0
2013-02-25,18.02,0.15,120.13333333333334
2013-02-26,19.05,0.15,127.00000000000001
2013-02-27,19.3,0.15,128.66666666666669
2013-02-28,19.18,0.15,127.86666666666667
2013-03-01,19.25,0.15,128.33333333333334
2013-03-04,19.72,0.15,131.46666666666667
2013-03-05,20.22,0.15,134.8
2013-03-06,20.08,0.15,133.86666666666667
2013-03-07,20.19,0.15,134.60000000000002
2013-03-08,20.26,0.15,135.0666666666667
2013-03-11,20.15,0.15,134.33333333333334
2013-03-12,19.75,0.15,131.66666666666669
2013-03-13,19.87,0.15,132.46666666666667
2013-03-14,20.56,0.15,137.06666666666666
2013-03-15,20.75,0.15,138.33333333333334
2013-03-18,20.75,0.15,138.33333333333334
2013-03-19,20.82,0.15,138.8
2013-03-20,21.38,0.15,142.53333333333333
2013-03-21,20.97,0.15,139.8
2013-03-22,20.65,0.15,137.66666666666666
2013-03-25,20.35,0.15,135.66666666666669
2013-03-26,20.17,0.15,134.4666666666667
2013-03-27,20.32,0.15,135.46666666666667
2013-03-28,20.24,0.15,134.93333333333334
2013-04-01,20.12,0.15,134.13333333333335
2013-04-02,19.86,0.15,132.4
2013-04-03,19.01,0.15,126.73333333333335
2013-04-04,18.98,0.15,126.53333333333335
2013-04-05,19.13,0.15,127.53333333333333
2013-04-08,19.73,0.15,131.53333333333333
2013-04-09,19.45,0.15,129.66666666666666
2013-04-10,19.25,0.15,128.33333333333334
2013-04-11,19.32,0.15,128.8
2013-04-12,19.22,0.15,128.13333333333333
2013-04-15,17.85,0.15,119.00000000000001
2013-04-16,18.6,0.15,124.00000000000001
2013-04-17,18.26,0.15,121.73333333333335
2013-04-18,17.54,0.15,116.93333333333334
2013-04-19,17.99,0.15,119.93333333333332
2013-04-22,18.31,0.15,122.06666666666666
2013-04-23,19.4,0.15,129.33333333333334
2013-04-24,19.69,0.15,131.26666666666668
2013-04-25,20.79,0.21,99.0
2013-04-26,21.35,0.21,101.66666666666667
2013-04-29,21.21,0.21,101.00000000000001
2013-04-30,20.99,0.21,99.95238095238095
2013-05-01,20.9,0.21,99.52380952380952
2013-05-02,21.93,0.21,104.42857142857143
2013-05-03,22.32,0.21,106.28571428571429
2013-05-06,22.64,0.21,107.80952380952381
2013-05-07,22.87,0.21,108.90476190476191
2013-05-08,22.86,0.21,108.85714285714286
2013-05-09,22.85,0.21,108.80952380952382
2013-05-10,23.22,0.21,110.57142857142857
2013-05-13,23.39,0.21,111.3809523809524
2013-05-14,24.25,0.21,115.47619047619048
2013-05-15,23.98,0.21,114.19047619047619
2013-05-16,23.35,0.21,111.1904761904762
2013-05-17,23.95,0.21,114.04761904761905
2013-05-20,23.61,0.21,112.42857142857143
2013-05-21,23.05,0.21,109.76190476190477
2013-05-22,22.43,0.21,106.80952380952381
2013-05-23,22.53,0.21,107.28571428571429
2013-05-24,22.73,0.21,108.23809523809524
2013-05-28,22.79,0.21,108.52380952380952
2013-05-29,22.05,0.21,105.00000000000001
2013-05-30,22.11,0.21,105.28571428571429
2013-05-31,21.59,0.21,102.80952380952381
2013-06-03,21.32,0.21,101.52380952380953
2013-06-04,20.56,0.21,97.9047619047619
2013-06-05,20.16,0.21,96.0
2013-06-06,21.1,0.21,100.47619047619048
2013-06-07,21.06,0.21,100.28571428571428
2013-06-10,20.64,0.21,98.28571428571429
2013-06-11,20.11,0.21,95.76190476190476
2013-06-12,20.01,0.21,95.28571428571429
2013-06-13,20.94,0.21,99.71428571428572
2013-06-14,20.86,0.21,99.33333333333333
2013-06-17,21.42,0.21,102.00000000000001
2013-06-18,21.49,0.21,102.33333333333333
2013-06-19,20.76,0.21,98.85714285714286
2013-06-20,18.87,0.21,89.85714285714286
2013-06-21,18.81,0.21,89.57142857142857
2013-06-24,18.31,0.21,87.19047619047619
2013-06-25,19.02,0.21,90.57142857142857
2013-06-26,19.03,0.21,90.61904761904763
2013-06-27,19.38,0.21,92.28571428571428
2013-06-28,18.97,0.21,90.33333333333333
2013-07-01,19.11,0.21,91.0
2013-07-02,19.0,0.21,90.47619047619048
2013-07-03,19.15,0.21,91.19047619047619
2013-07-05,18.59,0.21,88.52380952380953
2013-07-08,18.06,0.21,86.0
2013-07-09,19.05,0.21,90.71428571428572
2013-07-10,19.02,0.21,90.57142857142857
2013-07-11,20.39,0.21,97.0952380952381
2013-07-12,20.22,0.21,96.28571428571428
2013-07-15,19.54,0.21,93.04761904761905
2013-07-16,19.28,0.21,91.80952380952382
2013-07-17,19.49,0.21,92.80952380952381
2013-07-18,19.11,0.21,91.0
2013-07-19,19.36,0.21,92.19047619047619
2013-07-22,19.14,0.21,91.14285714285715
2013-07-23,19.34,0.21,92.0952380952381
2013-07-24,18.45,0.21,87.85714285714286
2013-07-25,16.55,0.1,165.5
2013-07-26,16.36,0.1,163.6
2013-07-29,16.39,0.1,163.9
2013-07-30,16.18,0.1,161.79999999999998
2013-07-31,16.63,0.1,166.29999999999998
2013-08-01,16.72,0.1,167.2
2013-08-02,17.22,0.1,172.2
2013-08-05,16.86,0.1,168.6
2013-08-06,16.19,0.1,161.9
2013-08-07,15.78,0.1,157.79999999999998
2013-08-08,15.76,0.1,157.6
2013-08-09,15.67,0.1,156.7
2013-08-12,15.73,0.1,157.29999999999998
2013-08-13,15.37,0.1,153.7
2013-08-14,15.11,0.1,151.1
2013-08-15,15.91,0.1,159.1
2013-08-16,16.28,0.1,162.8
2013-08-19,15.65,0.1,156.5
2013-08-20,16.19,0.1,161.9
2013-08-21,16.1,0.1,161.0
2013-08-22,16.32,0.1,163.2
2013-08-23,16.06,0.1,160.59999999999997
2013-08-26,16.15,0.1,161.49999999999997
2013-08-27,15.59,0.1,155.89999999999998
2013-08-28,15.38,0.1,153.8
2013-08-29,15.86,0.1,158.6
2013-08-30,15.39,0.1,153.9
2013-09-03,15.39,0.1,153.9
2013-09-04,15.32,0.1,153.2
2013-09-05,15.25,0.1,152.5
2013-09-06,15.47,0.1,154.7
2013-09-09,16.63,0.1,166.29999999999998
2013-09-10,16.29,0.1,162.89999999999998
2013-09-11,16.59,0.1,165.89999999999998
2013-09-12,16.53,0.1,165.3
2013-09-13,16.52,0.1,165.2
2013-09-16,17.14,0.1,171.4
2013-09-17,17.0,0.1,170.0
2013-09-18,17.93,0.1,179.29999999999998
2013-09-19,17.62,0.1,176.2
2013-09-20,17.12,0.1,171.2
2013-09-23,16.75,0.1,167.5
2013-09-24,17.1,0.1,171.0
2013-09-25,17.18,0.1,171.79999999999998
2013-09-26,16.98,0.1,169.79999999999998
2013-09-27,16.57,0.1,165.7
2013-09-30,16.5,0.1,165.0
2013-10-01,16.67,0.1,166.70000000000002
2013-10-02,16.91,0.1,169.1
2013-10-03,16.5,0.1,165.0
2013-10-04,16.2,0.1,161.99999999999997
2013-10-07,16.02,0.1,160.2
2013-10-08,15.59,0.1,155.89999999999998
2013-10-09,15.58,0.1,155.79999999999998
2013-10-10,15.86,0.1,158.6
2013-10-11,16.11,0.1,161.1
2013-10-14,15.99,0.1,159.9
2013-10-15,15.54,0.1,155.39999999999998
2013-10-16,16.02,0.1,160.2
2013-10-17,16.66,0.1,166.6
2013-10-18,16.58,0.1,165.79999999999998
2013-10-21,16.38,0.1,163.79999999999998
2013-10-22,16.53,0.1,165.3
2013-10-23,16.68,0.1,166.79999999999998
2013-10-24,17.85,5.89,3.0305602716468596
2013-10-25,18.04,5.89,3.062818336162988
2013-10-28,18.02,5.89,3.0594227504244484
2013-10-29,18.21,5.89,3.0916808149405774
2013-10-30,18.0,5.89,3.0560271646859083
2013-10-31,17.65,5.89,2.99660441426146
2013-11-01,17.55,5.89,2.979626485568761
2013-11-04,17.83,5.89,3.027164685908319
2013-11-05,17.53,5.89,2.976230899830221
2013-11-06,17.77,5.89,3.0169779286926994
2013-11-07,17.51,5.89,2.9728353140916814
2013-11-08,16.85,5.89,2.8607809847198644
2013-11-11,16.71,5.89,2.837011884550085
2013-11-12,16.76,5.89,2.845500848896435
2013-11-13,17.03,5.89,2.8913412563667236
2013-11-14,17.86,5.89,3.032258064516129
2013-11-15,18.1,5.89,3.073005093378608
2013-11-18,18.28,5.89,3.1035653650254673
2013-11-19,18.21,5.89,3.0916808149405774
2013-11-20,18.12,5.89,3.076400679117148
2013-11-21,18.38,5.89,3.1205432937181663
2013-11-22,18.22,5.89,3.0933786078098473
2013-11-25,18.15,5.89,3.0814940577249574
2013-11-26,18.95,5.89,3.2173174872665538
2013-11-27,18.85,5.89,3.2003395585738543
2013-11-29,18.76,5.89,3.1850594227504248
2013-12-02,18.5,5.89,3.140916808149406
2013-12-03,18.43,5.89,3.1290322580645165
2013-12-04,18.35,5.89,3.1154499151103567
2013-12-05,17.99,5.89,3.0543293718166384
2013-12-06,18.18,5.89,3.0865874363327674
2013-12-09,18.33,5.89,3.1120543293718166
2013-12-10,18.43,5.89,3.1290322580645165
2013-12-11,18.07,5.89,3.067911714770798
2013-12-12,18.06,5.89,3.066213921901528
2013-12-13,18.03,5.89,3.0611205432937187
2013-12-16,18.11,5.89,3.074702886247878
2013-12-17,18.02,5.89,3.0594227504244484
2013-12-18,18.41,5.89,3.1256366723259763
2013-12-19,18.25,5.89,3.0984719864176573
2013-12-20,18.62,5.89,3.1612903225806455
2013-12-23,19.71,5.89,3.3463497453310698
2013-12-24,19.73,5.89,3.34974533106961
2013-12-26,19.98,5.89,3.3921901528013585
2013-12-27,20.07,5.89,3.407470288624788
2013-12-30,20.13,5.89,3.4176570458404076
2013-12-31,20.37,5.89,3.458404074702887
2014-01-02,20.08,5.89,3.4091680814940575
2014-01-03,20.04,5.89,3.402376910016978
2014-01-06,19.84,5.89,3.368421052631579
2014-01-07,19.54,5.89,3.3174872665534805
2014-01-08,19.78,5.89,3.3582342954159596
2014-01-09,19.79,5.89,3.359932088285229
2014-01-10,20.16,5.89,3.4227504244482176
2014-01-13,19.4,5.89,3.293718166383701
2014-01-14,19.52,5.89,3.3140916808149408
2014-01-15,19.47,5.89,3.3056027164685906
2014-01-16,19.69,5.89,3.34295415959253
2014-01-17,19.36,5.89,3.2869269949066213
2014-01-21,19.2,5.89,3.2597623089983023
2014-01-22,19.63,5.89,3.33276740237691
2014-01-23,19.65,5.89,3.3361629881154498
2014-01-24,18.84,5.89,3.198641765704584
2014-01-27,18.71,5.89,3.176570458404075
2014-01-28,19.45,5.89,3.302207130730051
2014-01-29,19.43,5.89,3.298811544991511
2014-01-30,19.77,5.89,3.3565365025466893
2014-01-31,20.32,5.89,3.4499151103565366
2014-02-03,19.69,5.89,3.34295415959253
2014-02-04,19.87,5.89,3.373514431239389
2014-02-05,19.49,0.59,33.03389830508475
2014-02-06,20.13,0.59,34.11864406779661
2014-02-07,19.8,0.59,33.55932203389831
2014-02-10,19.35,0.59,32.79661016949153
2014-02-11,19.67,0.59,33.33898305084746
2014-02-12,19.6,0.59,33.22033898305085
2014-02-13,19.82,0.59,33.59322033898305
2014-02-14,20.02,0.59,33.93220338983051
