date,UAA,UAA_EPS,PE Ratio
2018-10-26,17.98,-0.05,-359.59999999999997
2018-10-29,18.19,-0.05,-363.8
2018-10-30,23.23,-0.05,-464.59999999999997
2018-10-31,22.11,-0.05,-442.2
2018-11-01,23.34,-0.05,-466.79999999999995
2018-11-02,23.7,-0.05,-473.99999999999994
2018-11-05,23.99,0.1,239.89999999999998
2018-11-06,23.3,0.1,233.0
2018-11-07,22.88,0.1,228.79999999999998
2018-11-08,22.98,0.1,229.79999999999998
2018-11-09,22.75,0.1,227.5
2018-11-12,22.59,0.1,225.89999999999998
2018-11-13,22.79,0.1,227.89999999999998
2018-11-14,22.58,0.1,225.79999999999998
2018-11-15,22.39,0.1,223.9
2018-11-16,21.75,0.1,217.5
2018-11-19,21.14,0.1,211.4
2018-11-20,20.83,0.1,208.29999999999998
2018-11-21,21.5,0.1,215.0
2018-11-23,21.5,0.1,215.0
2018-11-26,22.22,0.1,222.2
2018-11-27,21.8,0.1,218.0
2018-11-28,23.01,0.1,230.1
2018-11-29,23.14,0.1,231.4
2018-11-30,23.88,0.1,238.79999999999998
2018-12-03,23.99,0.1,239.89999999999998
2018-12-04,23.34,0.1,233.39999999999998
2018-12-06,24.07,0.1,240.7
2018-12-07,23.45,0.1,234.49999999999997
2018-12-10,22.39,0.1,223.9
2018-12-11,22.12,0.1,221.2
2018-12-12,19.81,0.1,198.09999999999997
2018-12-13,18.77,0.1,187.7
2018-12-14,18.99,0.1,189.89999999999998
2018-12-17,18.4,0.1,183.99999999999997
2018-12-18,18.81,0.1,188.09999999999997
2018-12-19,18.1,0.1,181.0
2018-12-20,17.69,0.1,176.9
2018-12-21,16.96,0.1,169.6
2018-12-24,16.75,0.1,167.5
2018-12-26,17.82,0.1,178.2
2018-12-27,17.91,0.1,179.1
2018-12-28,17.52,0.1,175.2
2018-12-31,17.67,0.1,176.70000000000002
2019-01-02,17.81,0.1,178.09999999999997
2019-01-03,17.38,0.1,173.79999999999998
2019-01-04,18.13,0.1,181.29999999999998
2019-01-07,18.67,0.1,186.70000000000002
2019-01-08,18.87,0.1,188.7
2019-01-09,19.22,0.1,192.2
2019-01-10,19.2,0.1,191.99999999999997
2019-01-11,19.67,0.1,196.70000000000002
2019-01-14,19.71,0.1,197.1
2019-01-15,19.74,0.1,197.39999999999998
2019-01-16,19.61,0.1,196.1
2019-01-17,20.03,0.1,200.3
2019-01-18,20.49,0.1,204.89999999999998
2019-01-22,20.48,0.1,204.79999999999998
2019-01-23,20.28,0.1,202.8
2019-01-24,20.74,0.1,207.39999999999998
2019-01-25,21.44,0.1,214.4
2019-01-28,21.34,0.1,213.39999999999998
2019-01-29,20.89,0.1,208.9
2019-01-30,20.92,0.1,209.20000000000002
2019-01-31,20.74,0.1,207.39999999999998
2019-02-01,20.63,0.1,206.29999999999998
2019-02-04,20.7,0.1,206.99999999999997
2019-02-05,20.9,0.1,208.99999999999997
2019-02-06,20.72,0.1,207.2
2019-02-07,20.37,0.1,203.7
2019-02-08,20.75,0.1,207.5
2019-02-11,20.78,0.1,207.8
2019-02-12,22.21,0.1,222.1
2019-02-13,21.78,0.1,217.8
2019-02-14,21.83,0.1,218.29999999999998
2019-02-15,21.16,0.1,211.6
2019-02-19,21.36,0.1,213.6
2019-02-20,21.28,0.1,212.8
2019-02-21,21.42,0.1,214.20000000000002
2019-02-22,21.68,0.1,216.79999999999998
2019-02-25,21.8,0.16382,133.0728848736418
2019-02-26,21.72,0.16382,132.58454401172017
2019-02-27,22.52,0.16382,137.4679526309364
2019-02-28,22.55,0.16382,137.651080454157
2019-03-01,22.86,0.16382,139.5434012941033
2019-03-04,22.27,0.16382,135.94188743743132
2019-03-05,22.31,0.16382,136.18605786839214
2019-03-06,21.76,0.16382,132.82871444268102
2019-03-07,21.65,0.16382,132.15724575753876
2019-03-08,21.47,0.16382,131.05847881821512
2019-03-11,22.03,0.16382,134.47686485166648
2019-03-12,21.83,0.16382,133.2560126968624
2019-03-13,22.08,0.16382,134.78207789036747
2019-03-14,22.35,0.16382,136.43022829935296
2019-03-15,22.21,0.16382,135.57563179099012
2019-03-18,22.35,0.16382,136.43022829935296
2019-03-19,22.15,0.16382,135.20937614454888
2019-03-20,21.39,0.16382,130.5701379562935
2019-03-21,21.7,0.16382,132.4624587962398
2019-03-22,20.72,0.16382,126.48028323769991
2019-03-25,20.87,0.16382,127.39592235380296
2019-03-26,20.87,0.16382,127.39592235380296
2019-03-27,20.99,0.16382,128.12843364668538
2019-03-28,21.29,0.16382,129.95971187889145
2019-03-29,21.14,0.16382,129.04407276278843
2019-04-01,21.1,0.16382,128.79990233182764
2019-04-02,21.33,0.16382,130.20388230985228
2019-04-03,21.39,0.16382,130.5701379562935
2019-04-04,22.01,0.16382,134.35477963618607
2019-04-05,21.83,0.16382,133.2560126968624
2019-04-08,21.74,0.16382,132.70662922720058
2019-04-09,20.72,0.16382,126.48028323769991
2019-04-10,21.36,0.16382,130.3870101330729
2019-04-11,21.4,0.16382,130.63118056403368
2019-04-12,21.86,0.16382,133.43914052008301
2019-04-15,21.91,0.16382,133.74435355878404
2019-04-16,21.8,0.16382,133.0728848736418
2019-04-17,21.93,0.16382,133.86643877426445
2019-04-18,22.16,0.16382,135.27041875228912
2019-04-22,21.94,0.16382,133.92748138200466
2019-04-23,22.38,0.16382,136.61335612257355
2019-04-24,22.83,0.16382,139.36027347088267
2019-04-25,22.47,0.16382,137.16273959223537
2019-04-26,22.8,0.16382,139.1771456476621
2019-04-29,22.86,0.16382,139.5434012941033
2019-04-30,23.09,0.16382,140.94738127212796
2019-05-01,22.04,0.16382,134.53790745940665
2019-05-02,22.82,0.16382,139.29923086314247
2019-05-03,22.74,0.16382,138.81089000122086
2019-05-06,22.33,0.16382,136.30814308387255
2019-05-07,21.88,0.16382,133.56122573556343
2019-05-08,22.28,0.16382,136.00293004517155
2019-05-09,22.12,0.05,442.4
2019-05-10,21.79,0.05,435.79999999999995
2019-05-13,20.95,0.05,418.99999999999994
2019-05-14,21.63,0.05,432.59999999999997
2019-05-15,21.36,0.05,427.2
2019-05-16,21.88,0.05,437.59999999999997
2019-05-17,23.58,0.05,471.59999999999997
2019-05-20,23.74,0.05,474.79999999999995
2019-05-21,23.87,0.05,477.4
2019-05-22,24.27,0.05,485.4
2019-05-23,23.46,0.05,469.2
2019-05-24,23.54,0.05,470.79999999999995
2019-05-28,23.53,0.05,470.6
2019-05-29,22.8,0.05,456.0
2019-05-30,22.95,0.05,458.99999999999994
2019-05-31,22.8,0.05,456.0
2019-06-03,23.57,0.05,471.4
2019-06-04,24.7,0.05,493.99999999999994
2019-06-05,25.76,0.05,515.2
2019-06-06,25.68,0.05,513.5999999999999
2019-06-07,25.9,0.05,517.9999999999999
2019-06-10,25.78,0.05,515.6
2019-06-11,26.18,0.05,523.5999999999999
2019-06-12,25.98,0.05,519.6
2019-06-13,26.6,0.05,532.0
2019-06-14,27.07,0.05,541.4
2019-06-17,26.69,0.05,533.8
2019-06-18,27.27,0.05,545.4
2019-06-19,26.96,0.05,539.1999999999999
2019-06-20,26.58,0.05,531.5999999999999
2019-06-21,26.15,0.05,522.9999999999999
2019-06-24,25.5,0.05,510.0
2019-06-25,24.9,0.05,497.99999999999994
2019-06-26,25.07,0.05,501.4
2019-06-27,25.3,0.05,506.0
2019-06-28,25.35,0.05,507.0
2019-07-01,25.15,0.05,502.99999999999994
2019-07-02,25.53,0.05,510.6
2019-07-03,25.93,0.05,518.5999999999999
2019-07-05,25.9,0.05,517.9999999999999
2019-07-08,26.49,0.05,529.8
2019-07-09,26.59,0.05,531.8
2019-07-10,26.42,0.05,528.4
2019-07-11,26.56,0.05,531.1999999999999
2019-07-12,27.3,0.05,546.0
2019-07-15,27.51,0.05,550.2
2019-07-16,27.36,0.05,547.1999999999999
2019-07-17,26.93,0.05,538.5999999999999
2019-07-18,26.97,0.05,539.4
2019-07-19,26.95,0.05,539.0
2019-07-22,26.64,0.05,532.8
2019-07-23,27.19,0.05,543.8
2019-07-24,27.34,0.05,546.8
2019-07-25,27.34,0.05,546.8
2019-07-26,27.24,0.05,544.8
2019-07-29,27.44,0.05,548.8
2019-07-30,24.08,0.05,481.59999999999997
2019-07-31,23.07,0.05,461.4
2019-08-01,21.58,-0.03846,-561.1024440977639
2019-08-02,21.57,-0.03846,-560.8424336973479
2019-08-05,20.82,-0.03846,-541.3416536661466
2019-08-06,21.27,-0.03846,-553.0421216848673
2019-08-07,20.93,-0.03846,-544.2017680707228
2019-08-08,21.08,-0.03846,-548.101924076963
2019-08-09,20.19,-0.03846,-524.9609984399376
2019-08-12,19.68,-0.03846,-511.7004680187207
2019-08-13,19.85,-0.03846,-516.1206448257931
2019-08-14,19.01,-0.03846,-494.27977119084767
2019-08-15,18.51,-0.03846,-481.27925117004685
2019-08-16,18.65,-0.03846,-484.919396775871
2019-08-19,18.77,-0.03846,-488.0395215808632
2019-08-20,18.55,-0.03846,-482.3192927717109
2019-08-21,18.75,-0.03846,-487.5195007800312
2019-08-22,18.98,-0.03846,-493.49973998959956
2019-08-23,17.92,-0.03846,-465.9386375455019
2019-08-26,18.0,-0.03846,-468.01872074882994
2019-08-27,17.82,-0.03846,-463.33853354134163
2019-08-28,18.2,-0.03846,-473.21892875715025
2019-08-29,18.62,-0.03846,-484.139365574623
2019-08-30,18.61,-0.03846,-483.8793551742069
2019-09-03,18.56,-0.03846,-482.57930317212686
2019-09-04,18.95,-0.03846,-492.7197087883515
2019-09-05,19.77,-0.03846,-514.0405616224649
2019-09-06,19.56,-0.03846,-508.5803432137285
2019-09-09,20.22,-0.03846,-525.7410296411856
2019-09-10,20.75,-0.03846,-539.5215808632345
2019-09-11,21.36,-0.03846,-555.3822152886115
2019-09-12,21.62,-0.03846,-562.142485699428
2019-09-13,21.18,-0.03846,-550.7020280811232
2019-09-16,21.11,-0.03846,-548.8819552782111
2019-09-17,20.98,-0.03846,-545.501820072803
2019-09-18,20.79,-0.03846,-540.5616224648985
2019-09-19,20.21,-0.03846,-525.4810192407697
2019-09-20,19.66,-0.03846,-511.1804472178887
2019-09-23,19.78,-0.03846,-514.3005720228809
2019-09-24,19.4,-0.03846,-504.4201768070722
2019-09-25,19.59,-0.03846,-509.3603744149766
2019-09-26,19.79,-0.03846,-514.5605824232969
2019-09-27,19.57,-0.03846,-508.84035361414453
2019-09-30,19.94,-0.03846,-518.4607384295372
2019-10-01,19.73,-0.03846,-513.0005200208009
2019-10-02,19.25,-0.03846,-500.520020800832
2019-10-03,19.28,-0.03846,-501.3000520020801
2019-10-04,19.31,-0.03846,-502.08008320332806
2019-10-07,19.1,-0.03846,-496.6198647945918
2019-10-08,19.01,-0.03846,-494.27977119084767
2019-10-09,19.47,-0.03846,-506.24024960998435
2019-10-10,19.64,-0.03846,-510.66042641705667
2019-10-11,19.99,-0.03846,-519.7607904316172
2019-10-14,20.07,-0.03846,-521.8408736349454
2019-10-15,20.4,-0.03846,-530.4212168486739
2019-10-16,20.25,-0.03846,-526.5210608424337
2019-10-17,20.52,-0.03846,-533.5413416536661
2019-10-18,19.69,-0.03846,-511.9604784191368
2019-10-21,20.09,-0.03846,-522.3608944357774
2019-10-22,21.38,-0.03846,-555.9022360894436
2019-10-23,20.82,-0.03846,-541.3416536661466
2019-10-24,20.86,-0.03846,-542.3816952678106
2019-10-25,21.06,-0.03846,-547.581903276131
2019-10-28,21.19,-0.03846,-550.9620384815393
2019-10-29,20.86,-0.03846,-542.3816952678106
2019-10-30,20.81,-0.03846,-541.0816432657306
2019-10-31,20.65,-0.03846,-536.9214768590743
2019-11-01,21.14,-0.03846,-549.6619864794592
2019-11-04,17.14,-0.03846,-445.6578263130525
2019-11-05,17.9,-0.03846,-465.41861674466975
2019-11-06,18.17,-0.03846,-472.43889755590226
2019-11-07,17.59,-0.03846,-457.35829433177327
2019-11-08,17.56,0.22502,78.03750777708647
2019-11-11,17.57,0.22502,78.08194827126478
2019-11-12,17.29,0.22502,76.83761443427251
2019-11-13,17.23,0.22502,76.57097146920275
2019-11-14,17.12,0.22502,76.0821260332415
2019-11-15,17.79,0.22502,79.05963914318727
2019-11-18,17.33,0.22502,77.01537641098568
2019-11-19,17.33,0.22502,77.01537641098568
2019-11-20,16.99,0.22502,75.50439960892365
2019-11-21,16.99,0.22502,75.50439960892365
2019-11-22,17.43,0.22502,77.45978135276864
2019-11-25,17.36,0.22502,77.14869789352058
2019-11-26,17.99,0.22502,79.94844902675317
2019-11-27,19.1,0.22502,84.88134388054395
2019-11-29,18.89,0.22502,83.94809350279975
2019-12-02,18.44,0.22502,81.94827126477647
2019-12-03,18.11,0.22502,80.48173495689272
2019-12-04,18.61,0.22502,82.70375966580748
2019-12-05,18.78,0.22502,83.45924806683851
2019-12-06,18.96,0.22502,84.25917696204782
2019-12-09,19.27,0.22502,85.63683228157497
2019-12-10,19.24,0.22502,85.50351079904009
2019-12-11,19.2,0.22502,85.3257488223269
2019-12-12,19.29,0.22502,85.72571326993156
2019-12-13,19.53,0.22502,86.79228513021066
2019-12-16,20.43,0.22502,90.79192960625723
2019-12-17,20.56,0.22502,91.36965603057506
2019-12-18,21.04,0.22502,93.50279975113322
2019-12-19,21.16,0.22502,94.03608568127278
2019-12-20,21.5,0.22502,95.54706248333481
2019-12-23,21.55,0.22502,95.7692649542263
2019-12-24,21.64,0.22502,96.16922940183095
2019-12-26,21.8,0.22502,96.88027730868367
2019-12-27,21.45,0.22502,95.32486001244334
2019-12-30,21.28,0.22502,94.56937161141232
2019-12-31,21.6,0.22502,95.99146742511778
2020-01-02,21.78,0.22502,96.79139632032708
2020-01-03,21.85,0.22502,97.10247977957516
2020-01-06,20.44,0.22502,90.83637010043552
2020-01-07,20.7,0.22502,91.99182294907119
2020-01-08,20.42,0.22502,90.74748911207894
2020-01-09,19.79,0.22502,87.94773797884632
2020-01-10,19.77,0.22502,87.85885699048973
2020-01-13,20.17,0.22502,89.63647675762155
2020-01-14,21.12,0.22502,93.8583237045596
2020-01-15,21.18,0.22502,94.12496666962937
2020-01-16,21.19,0.22502,94.16940716380766
2020-01-17,20.39,0.22502,90.61416762954404
2020-01-21,20.2,0.22502,89.76979824015643
2020-01-22,20.52,0.22502,91.19189405386187
2020-01-23,21.23,0.22502,94.34716914052085
2020-01-24,20.99,0.22502,93.28059728024175
2020-01-27,20.65,0.22502,91.76962047817972
2020-01-28,20.89,0.22502,92.8361923384588
2020-01-29,21.0,0.22502,93.32503777442005
2020-01-30,20.86,0.22502,92.70287085592392
2020-01-31,20.18,0.22502,89.68091725179984
2020-02-03,20.28,0.22502,90.1253221935828
2020-02-04,20.79,0.22502,92.39178739667585
2020-02-05,20.73,0.22502,92.12514443160609
2020-02-06,20.67,0.22502,91.85850146653631
2020-02-07,20.25,0.22502,89.99200071104791
2020-02-10,20.45,0.22502,90.8808105946138
2020-02-11,16.59,0.22502,73.72677984179184
2020-02-12,17.04,0.22502,75.72660207981512
2020-02-13,16.76,0.22502,74.48226824282287
2020-02-14,17.19,0.22502,76.39320949248956
2020-02-18,16.73,0.22502,74.34894676028797
2020-02-19,16.57,0.22502,73.63789885343525
2020-02-20,16.5,0.22502,73.32681539418718
2020-02-21,16.04,0.22502,71.2825526619856
2020-02-24,15.48,0.22502,68.79388498800107
2020-02-25,14.82,0.22502,65.86081237223358
2020-02-26,14.42,-0.03389,-425.49424609029205
2020-02-27,13.99,-0.03389,-412.8061375036884
2020-02-28,14.19,-0.03389,-418.70758335792266
2020-03-02,14.1,-0.03389,-416.0519327235172
2020-03-03,13.6,-0.03389,-401.2983180879315
2020-03-04,13.88,-0.03389,-409.56034228385954
2020-03-05,13.25,-0.03389,-390.9707878430215
2020-03-06,12.63,-0.03389,-372.67630569489523
2020-03-09,11.17,-0.03389,-329.5957509589849
2020-03-10,11.75,-0.03389,-346.7099439362643
2020-03-11,11.38,-0.03389,-335.7922691059309
2020-03-12,9.69,-0.03389,-285.92505163765117
2020-03-13,10.81,-0.03389,-318.9731484213632
2020-03-16,9.2,-0.03389,-271.46650929477715
2020-03-17,9.87,-0.03389,-291.236352906462
2020-03-18,8.55,-0.03389,-252.28681026851578
2020-03-19,9.06,-0.03389,-267.3354971968132
2020-03-20,8.17,-0.03389,-241.0740631454706
2020-03-23,8.06,-0.03389,-237.82826792564177
2020-03-24,9.15,-0.03389,-269.99114783121865
2020-03-25,9.29,-0.03389,-274.1221599291826
2020-03-26,9.89,-0.03389,-291.8264974918855
2020-03-27,9.44,-0.03389,-278.5482443198583
2020-03-30,9.57,-0.03389,-282.3841841251106
2020-03-31,9.21,-0.03389,-271.76158158748893
2020-04-01,8.26,-0.03389,-243.72971377987605
2020-04-02,7.79,-0.03389,-229.86131602242548
2020-04-03,8.22,-0.03389,-242.54942460902922
2020-04-06,8.99,-0.03389,-265.2699911478312
2020-04-07,9.52,-0.03389,-280.90882266155205
2020-04-08,9.75,-0.03389,-287.6954853939215
2020-04-09,10.43,-0.03389,-307.7604012983181
2020-04-13,9.81,-0.03389,-289.4659191501918
2020-04-14,10.01,-0.03389,-295.36736500442606
2020-04-15,9.6,-0.03389,-283.2694010032458
2020-04-16,9.34,-0.03389,-275.5975213927412
2020-04-17,9.85,-0.03389,-290.6462083210386
2020-04-20,9.65,-0.03389,-284.74476246680433
2020-04-21,9.54,-0.03389,-281.49896724697544
2020-04-22,9.59,-0.03389,-282.97432871053405
2020-04-23,9.81,-0.03389,-289.4659191501918
2020-04-24,10.0,-0.03389,-295.07229271171434
2020-04-27,10.44,-0.03389,-308.05547359102974
2020-04-28,10.83,-0.03389,-319.56329300678664
2020-04-29,10.87,-0.03389,-320.74358217763347
2020-04-30,10.42,-0.03389,-307.46532900560635
2020-05-01,9.8,-0.03389,-289.17084685748006
2020-05-04,9.69,-0.03389,-285.92505163765117
2020-05-05,9.38,-0.03389,-276.77781056358805
2020-05-06,9.19,-0.03389,-271.1714370020655
2020-05-07,9.61,-0.03389,-283.56447329595744
2020-05-08,9.98,-0.03389,-294.48214812629095
2020-05-11,9.01,-0.55006,-16.380031269316074
2020-05-12,8.63,-0.55006,-15.689197542086319
2020-05-13,7.79,-0.55006,-14.162091408210014
2020-05-14,7.71,-0.55006,-14.016652728793222
2020-05-15,7.71,-0.55006,-14.016652728793222
2020-05-18,8.23,-0.55006,-14.962004145002364
2020-05-19,7.81,-0.55006,-14.198451078064211
2020-05-20,8.24,-0.55006,-14.980183979929462
2020-05-21,8.68,-0.55006,-15.780096716721811
2020-05-22,8.34,-0.55006,-15.16198232920045
2020-05-26,8.88,-0.55006,-16.14369341526379
2020-05-27,9.61,-0.55006,-17.470821364942005
2020-05-28,9.05,-0.55006,-16.45275060902447
2020-05-29,8.75,-0.55006,-15.907355561211505
2020-06-01,9.26,-0.55006,-16.834527142493545
2020-06-02,9.41,-0.55006,-17.10722466640003
2020-06-03,10.3,-0.55006,-18.72522997491183
2020-06-04,10.41,-0.55006,-18.925208159109914
2020-06-05,11.1,-0.55006,-20.179616769079736
2020-06-08,11.51,-0.55006,-20.92499000109079
2020-06-09,10.92,-0.55006,-19.852379740391957
2020-06-10,10.51,-0.55006,-19.107006508380902
2020-06-11,9.47,-0.55006,-17.216303675962624
2020-06-12,9.7,-0.55006,-17.634439879285896
2020-06-15,9.86,-0.55006,-17.925317238119476
2020-06-16,10.36,-0.55006,-18.83430898447442
2020-06-17,9.81,-0.55006,-17.834418063483984
2020-06-18,9.78,-0.55006,-17.779878558702688
2020-06-19,9.51,-0.55006,-17.289023015671017
2020-06-22,9.51,-0.55006,-17.289023015671017
2020-06-23,9.86,-0.55006,-17.925317238119476
2020-06-24,9.47,-0.55006,-17.216303675962624
2020-06-25,9.6,-0.55006,-17.45264153001491
2020-06-26,9.11,-0.55006,-16.561829618587062
2020-06-29,9.83,-0.55006,-17.87077773333818
2020-06-30,9.74,-0.55006,-17.707159218994292
2020-07-01,9.57,-0.55006,-17.398102025233612
2020-07-02,9.58,-0.55006,-17.41628186016071
2020-07-06,9.91,-0.55006,-18.01621641275497
2020-07-07,9.5,-0.55006,-17.27084318074392
2020-07-08,9.61,-0.55006,-17.470821364942005
2020-07-09,9.18,-0.55006,-16.689088463076754
2020-07-10,9.52,-0.55006,-17.307202850598117
2020-07-13,9.39,-0.55006,-17.070864996545833
2020-07-14,9.47,-0.55006,-17.216303675962624
2020-07-15,10.31,-0.55006,-18.743409809838926
2020-07-16,10.36,-0.55006,-18.83430898447442
2020-07-17,10.2,-0.55006,-18.54343162564084
2020-07-20,9.91,-0.55006,-18.01621641275497
2020-07-21,10.5,-0.55006,-19.088826673453806
2020-07-22,10.44,-0.55006,-18.97974766389121
2020-07-23,10.87,-0.55006,-19.76148056575646
2020-07-24,10.91,-0.55006,-19.83419990546486
2020-07-27,11.2,-0.55006,-20.361415118350724
2020-07-28,11.3,-0.55006,-20.543213467621715
2020-07-29,11.61,-0.55006,-21.10678835036178
2020-07-30,11.45,-0.55006,-20.815910991528195
2020-07-31,10.52,-0.55006,-19.125186343308002
2020-08-03,9.67,-0.55006,-17.5799003745046
2020-08-04,9.93,-0.55006,-18.05257608260917
2020-08-05,10.61,-0.55006,-19.288804857651893
2020-08-06,10.14,-0.55006,-18.434352616078247
2020-08-07,10.33,-0.55006,-18.779769479693126
2020-08-10,10.71,-0.55006,-19.47060320692288
2020-08-11,10.98,-0.55006,-19.961458749954552
2020-08-12,11.01,-0.55006,-20.015998254735848
2020-08-13,10.84,-0.55006,-19.706941060975165
2020-08-14,10.74,-0.55006,-19.525142711704177
2020-08-17,10.47,-0.55006,-19.03428716867251
2020-08-18,10.24,-0.55006,-18.616150965349235
2020-08-19,9.98,-0.55006,-18.143475257244667
2020-08-20,9.76,-0.55006,-17.743518888848488
2020-08-21,9.73,-0.55006,-17.688979384067192
