date,NBL,NBL_EPS,PE Ratio
2009-11-06,33.37,-0.8,-41.71249999999999
2009-11-09,34.6,-0.8,-43.25
2009-11-10,35.0,-0.8,-43.75
2009-11-11,34.86,-0.8,-43.574999999999996
2009-11-12,33.42,-0.8,-41.775
2009-11-13,33.02,-0.8,-41.275
2009-11-16,33.9,-0.8,-42.37499999999999
2009-11-17,33.53,-0.8,-41.9125
2009-11-18,32.9,-0.8,-41.12499999999999
2009-11-19,32.1,-0.8,-40.125
2009-11-20,32.38,-0.8,-40.475
2009-11-23,32.66,-0.8,-40.824999999999996
2009-11-24,32.83,-0.8,-41.037499999999994
2009-11-25,33.31,-0.8,-41.6375
2009-11-27,32.46,-0.8,-40.574999999999996
2009-11-30,32.63,-0.8,-40.7875
2009-12-01,33.36,-0.8,-41.699999999999996
2009-12-02,32.96,-0.8,-41.199999999999996
2009-12-03,32.26,-0.8,-40.324999999999996
2009-12-04,32.52,-0.8,-40.65
2009-12-07,32.84,-0.8,-41.050000000000004
2009-12-08,32.56,-0.8,-40.7
2009-12-09,32.86,-0.8,-41.074999999999996
2009-12-10,33.42,-0.8,-41.775
2009-12-11,33.24,-0.8,-41.55
2009-12-14,34.74,-0.8,-43.425
2009-12-15,35.17,-0.8,-43.9625
2009-12-16,35.57,-0.8,-44.4625
2009-12-17,35.62,-0.8,-44.52499999999999
2009-12-18,35.74,-0.8,-44.675
2009-12-21,35.86,-0.8,-44.824999999999996
2009-12-22,35.94,-0.8,-44.925
2009-12-23,36.33,-0.8,-45.412499999999994
2009-12-24,36.42,-0.8,-45.525
2009-12-28,36.45,-0.8,-45.5625
2009-12-29,35.96,-0.8,-44.949999999999996
2009-12-30,35.95,-0.8,-44.9375
2009-12-31,35.61,-0.8,-44.512499999999996
2010-01-04,36.61,-0.8,-45.762499999999996
2010-01-05,37.56,-0.8,-46.95
2010-01-06,37.92,-0.8,-47.4
2010-01-07,37.4,-0.8,-46.74999999999999
2010-01-08,37.63,-0.8,-47.0375
2010-01-11,37.81,-0.8,-47.2625
2010-01-12,38.04,-0.8,-47.55
2010-01-13,38.38,-0.8,-47.975
2010-01-14,38.81,-0.8,-48.5125
2010-01-15,38.85,-0.8,-48.5625
2010-01-19,39.52,-0.8,-49.4
2010-01-20,38.81,-0.8,-48.5125
2010-01-21,38.65,-0.8,-48.31249999999999
2010-01-22,38.16,-0.8,-47.699999999999996
2010-01-25,39.1,-0.8,-48.875
2010-01-26,38.26,-0.8,-47.824999999999996
2010-01-27,37.5,-0.8,-46.875
2010-01-28,37.28,-0.8,-46.6
2010-01-29,36.97,-0.8,-46.2125
2010-02-01,37.91,-0.8,-47.387499999999996
2010-02-02,38.58,-0.8,-48.224999999999994
2010-02-03,38.36,-0.8,-47.949999999999996
2010-02-04,36.36,-0.8,-45.449999999999996
2010-02-05,36.53,-0.8,-45.6625
2010-02-08,36.3,-0.8,-45.37499999999999
2010-02-09,37.22,-0.8,-46.525
2010-02-10,36.64,-0.8,-45.8
2010-02-11,37.5,-0.8,-46.875
2010-02-12,37.19,-0.8,-46.4875
2010-02-16,38.45,-0.8,-48.0625
2010-02-17,38.22,-0.8,-47.775
2010-02-18,37.67,-0.75,-50.22666666666667
2010-02-19,37.38,-0.75,-49.84
2010-02-22,36.24,-0.75,-48.32
2010-02-23,35.47,-0.75,-47.29333333333333
2010-02-24,35.49,-0.75,-47.32
2010-02-25,35.63,-0.75,-47.50666666666667
2010-02-26,36.32,-0.75,-48.42666666666667
2010-03-01,36.67,-0.75,-48.89333333333334
2010-03-02,36.53,-0.75,-48.70666666666667
2010-03-03,36.4,-0.75,-48.53333333333333
2010-03-04,36.11,-0.75,-48.14666666666667
2010-03-05,36.62,-0.75,-48.82666666666666
2010-03-08,36.49,-0.75,-48.653333333333336
2010-03-09,36.63,-0.75,-48.84
2010-03-10,36.78,-0.75,-49.04
2010-03-11,36.74,-0.75,-48.98666666666667
2010-03-12,37.01,-0.75,-49.346666666666664
2010-03-15,36.61,-0.75,-48.81333333333333
2010-03-16,37.04,-0.75,-49.38666666666666
2010-03-17,38.08,-0.75,-50.77333333333333
2010-03-18,37.2,-0.75,-49.6
2010-03-19,36.6,-0.75,-48.800000000000004
2010-03-22,36.14,-0.75,-48.18666666666667
2010-03-23,35.86,-0.75,-47.81333333333333
2010-03-24,36.03,-0.75,-48.04
2010-03-25,35.09,-0.75,-46.78666666666667
2010-03-26,34.6,-0.75,-46.13333333333333
2010-03-29,35.65,-0.75,-47.53333333333333
2010-03-30,35.82,-0.75,-47.76
2010-03-31,36.5,-0.75,-48.666666666666664
2010-04-01,37.64,-0.75,-50.18666666666667
2010-04-05,38.49,-0.75,-51.32
2010-04-06,37.95,-0.75,-50.6
2010-04-07,37.94,-0.75,-50.586666666666666
2010-04-08,38.06,-0.75,-50.74666666666667
2010-04-09,38.44,-0.75,-51.25333333333333
2010-04-12,38.26,-0.75,-51.01333333333333
2010-04-13,38.3,-0.75,-51.06666666666666
2010-04-14,39.08,-0.75,-52.10666666666666
2010-04-15,39.15,-0.75,-52.199999999999996
2010-04-16,38.65,-0.75,-51.53333333333333
2010-04-19,38.66,-0.75,-51.54666666666666
2010-04-20,39.33,-0.75,-52.44
2010-04-21,39.2,-0.75,-52.26666666666667
2010-04-22,39.67,-0.75,-52.89333333333334
2010-04-23,40.33,-0.75,-53.77333333333333
2010-04-26,40.37,-0.75,-53.82666666666666
2010-04-27,39.11,-0.75,-52.14666666666667
2010-04-28,39.46,-0.75,-52.61333333333334
2010-04-29,39.13,1.36,28.772058823529413
2010-04-30,38.2,1.36,28.08823529411765
2010-05-03,38.94,1.36,28.632352941176467
2010-05-04,38.45,1.36,28.272058823529413
2010-05-05,37.47,1.36,27.55147058823529
2010-05-06,36.17,1.36,26.595588235294116
2010-05-07,35.4,1.36,26.02941176470588
2010-05-10,36.54,1.36,26.867647058823525
2010-05-11,34.28,1.36,25.205882352941174
2010-05-12,35.06,1.36,25.77941176470588
2010-05-13,34.46,1.36,25.338235294117645
2010-05-14,33.53,1.36,24.65441176470588
2010-05-17,32.97,1.36,24.242647058823525
2010-05-18,32.65,1.36,24.007352941176467
2010-05-19,32.04,1.36,23.55882352941176
2010-05-20,30.18,1.36,22.191176470588232
2010-05-21,30.56,1.36,22.470588235294116
2010-05-24,29.81,1.36,21.919117647058822
2010-05-25,29.32,1.36,21.558823529411764
2010-05-26,30.13,1.36,22.15441176470588
2010-05-27,30.84,1.36,22.676470588235293
2010-05-28,29.75,1.36,21.875
2010-06-01,28.12,1.36,20.676470588235293
2010-06-02,30.08,1.36,22.117647058823525
2010-06-03,31.71,1.36,23.316176470588236
2010-06-04,30.3,1.36,22.27941176470588
2010-06-07,30.08,1.36,22.117647058823525
2010-06-08,30.45,1.36,22.38970588235294
2010-06-09,30.54,1.36,22.455882352941174
2010-06-10,31.95,1.36,23.492647058823525
2010-06-11,31.99,1.36,23.52205882352941
2010-06-14,31.84,1.36,23.41176470588235
2010-06-15,33.22,1.36,24.42647058823529
2010-06-16,33.1,1.36,24.338235294117645
2010-06-17,33.05,1.36,24.30147058823529
2010-06-18,32.99,1.36,24.25735294117647
2010-06-21,32.65,1.36,24.007352941176467
2010-06-22,31.53,1.36,23.183823529411764
2010-06-23,31.21,1.36,22.948529411764707
2010-06-24,30.98,1.36,22.77941176470588
2010-06-25,31.45,1.36,23.124999999999996
2010-06-28,30.9,1.36,22.720588235294116
2010-06-29,30.14,1.36,22.16176470588235
2010-06-30,30.17,1.36,22.183823529411764
2010-07-01,30.6,1.36,22.5
2010-07-02,30.94,1.36,22.75
2010-07-06,31.43,1.36,23.110294117647058
2010-07-07,32.78,1.36,24.102941176470587
2010-07-08,33.21,1.36,24.419117647058822
2010-07-09,32.86,1.36,24.16176470588235
2010-07-12,33.15,1.36,24.374999999999996
2010-07-13,33.45,1.36,24.59558823529412
2010-07-14,33.33,1.36,24.507352941176467
2010-07-15,33.69,1.36,24.77205882352941
2010-07-16,32.81,1.36,24.125
2010-07-19,33.01,1.36,24.27205882352941
2010-07-20,33.78,1.36,24.838235294117645
2010-07-21,33.04,1.36,24.294117647058822
2010-07-22,33.89,1.36,24.919117647058822
2010-07-23,33.69,1.36,24.77205882352941
2010-07-26,34.09,1.36,25.066176470588236
2010-07-27,33.73,1.36,24.80147058823529
2010-07-28,33.79,1.36,24.845588235294116
2010-07-29,34.08,1.17,29.128205128205128
2010-07-30,33.53,1.17,28.65811965811966
2010-08-02,34.47,1.17,29.461538461538463
2010-08-03,34.51,1.17,29.495726495726498
2010-08-04,34.45,1.17,29.44444444444445
2010-08-05,34.8,1.17,29.743589743589745
2010-08-06,34.5,1.17,29.48717948717949
2010-08-09,34.8,1.17,29.743589743589745
2010-08-10,34.5,1.17,29.48717948717949
2010-08-11,33.51,1.17,28.641025641025642
2010-08-12,33.24,1.17,28.410256410256412
2010-08-13,33.58,1.17,28.700854700854702
2010-08-16,33.37,1.17,28.52136752136752
2010-08-17,34.8,1.17,29.743589743589745
2010-08-18,34.46,1.17,29.452991452991455
2010-08-19,33.99,1.17,29.051282051282055
2010-08-20,33.55,1.17,28.675213675213673
2010-08-23,33.69,1.17,28.794871794871796
2010-08-24,32.74,1.17,27.982905982905987
2010-08-25,32.52,1.17,27.7948717948718
2010-08-26,32.27,1.17,27.581196581196586
2010-08-27,33.62,1.17,28.735042735042736
2010-08-30,34.28,1.17,29.2991452991453
2010-08-31,34.89,1.17,29.82051282051282
2010-09-01,35.59,1.17,30.418803418803424
2010-09-02,36.33,1.17,31.05128205128205
2010-09-03,37.2,1.17,31.7948717948718
2010-09-07,36.54,1.17,31.230769230769234
2010-09-08,36.6,1.17,31.282051282051285
2010-09-09,37.12,1.17,31.726495726495727
2010-09-10,37.59,1.17,32.12820512820513
2010-09-13,38.45,1.17,32.86324786324787
2010-09-14,38.54,1.17,32.940170940170944
2010-09-15,38.5,1.17,32.90598290598291
2010-09-16,37.8,1.17,32.30769230769231
2010-09-17,37.03,1.17,31.64957264957265
2010-09-20,37.51,1.17,32.05982905982906
2010-09-21,37.51,1.17,32.05982905982906
2010-09-22,37.13,1.17,31.73504273504274
2010-09-23,36.83,1.17,31.47863247863248
2010-09-24,37.72,1.17,32.23931623931624
2010-09-27,37.49,1.17,32.042735042735046
2010-09-28,37.61,1.17,32.14529914529915
2010-09-29,37.76,1.17,32.27350427350427
2010-09-30,37.54,1.17,32.085470085470085
2010-10-01,37.88,1.17,32.37606837606838
2010-10-04,37.87,1.17,32.36752136752137
2010-10-05,38.6,1.17,32.991452991452995
2010-10-06,38.37,1.17,32.794871794871796
2010-10-07,38.23,1.17,32.675213675213676
2010-10-08,38.76,1.17,33.12820512820513
2010-10-11,38.77,1.17,33.13675213675214
2010-10-12,38.42,1.17,32.83760683760684
2010-10-13,38.97,1.17,33.30769230769231
2010-10-14,38.72,1.17,33.0940170940171
2010-10-15,39.0,1.17,33.333333333333336
2010-10-18,39.31,1.17,33.5982905982906
2010-10-19,38.45,1.17,32.86324786324787
2010-10-20,38.33,1.17,32.76068376068376
2010-10-21,38.5,1.17,32.90598290598291
2010-10-22,39.12,1.17,33.43589743589744
2010-10-25,39.17,1.17,33.478632478632484
2010-10-26,39.01,1.17,33.34188034188034
2010-10-27,38.65,1.17,33.034188034188034
2010-10-28,39.8,1.33,29.924812030075184
2010-10-29,40.74,1.33,30.63157894736842
2010-11-01,40.4,1.33,30.375939849624057
2010-11-02,41.2,1.33,30.977443609022558
2010-11-03,41.74,1.33,31.383458646616543
2010-11-04,42.58,1.33,32.01503759398496
2010-11-05,42.81,1.33,32.18796992481203
2010-11-08,42.66,1.33,32.075187969924805
2010-11-09,42.61,1.33,32.037593984962406
2010-11-10,42.24,1.33,31.7593984962406
2010-11-11,42.74,1.33,32.13533834586466
2010-11-12,41.13,1.33,30.924812030075188
2010-11-15,40.83,1.33,30.699248120300748
2010-11-16,40.45,1.33,30.413533834586467
2010-11-17,40.45,1.33,30.413533834586467
2010-11-18,41.39,1.33,31.120300751879697
2010-11-19,41.72,1.33,31.368421052631575
2010-11-22,41.31,1.33,31.06015037593985
2010-11-23,39.99,1.33,30.06766917293233
2010-11-24,41.88,1.33,31.48872180451128
2010-11-26,41.23,1.33,30.999999999999996
2010-11-29,41.31,1.33,31.06015037593985
2010-11-30,40.63,1.33,30.548872180451127
2010-12-01,41.77,1.33,31.406015037593985
2010-12-02,42.49,1.33,31.94736842105263
2010-12-03,42.81,1.33,32.18796992481203
2010-12-06,42.66,1.33,32.075187969924805
2010-12-07,42.42,1.33,31.894736842105264
2010-12-08,41.88,1.33,31.48872180451128
2010-12-09,41.45,1.33,31.165413533834588
2010-12-10,41.21,1.33,30.984962406015036
2010-12-13,40.88,1.33,30.736842105263158
2010-12-14,40.94,1.33,30.781954887218042
2010-12-15,41.28,1.33,31.037593984962406
2010-12-16,42.16,1.33,31.699248120300748
2010-12-17,42.51,1.33,31.96240601503759
2010-12-20,42.33,1.33,31.82706766917293
2010-12-21,42.49,1.33,31.94736842105263
2010-12-22,42.59,1.33,32.02255639097744
2010-12-23,42.47,1.33,31.932330827067666
2010-12-27,42.43,1.33,31.902255639097742
2010-12-28,42.49,1.33,31.94736842105263
2010-12-29,43.58,1.33,32.76691729323308
2010-12-30,43.17,1.33,32.45864661654135
2010-12-31,43.04,1.33,32.3609022556391
2011-01-03,42.4,1.33,31.879699248120296
2011-01-04,42.2,1.33,31.729323308270676
2011-01-05,42.19,1.33,31.721804511278194
2011-01-06,41.31,1.33,31.06015037593985
2011-01-07,41.55,1.33,31.240601503759393
2011-01-10,41.17,1.33,30.954887218045112
2011-01-11,41.4,1.33,31.12781954887218
2011-01-12,41.97,1.33,31.556390977443606
2011-01-13,41.93,1.33,31.52631578947368
2011-01-14,42.04,1.33,31.609022556390975
2011-01-18,42.78,1.33,32.16541353383459
2011-01-19,42.97,1.33,32.30827067669173
2011-01-20,42.98,1.33,32.315789473684205
2011-01-21,43.62,1.33,32.796992481203006
2011-01-24,43.56,1.33,32.75187969924812
2011-01-25,42.67,1.33,32.08270676691729
2011-01-26,43.26,1.33,32.52631578947368
2011-01-27,42.94,1.33,32.285714285714285
2011-01-28,43.23,1.33,32.503759398496236
2011-01-31,45.55,1.33,34.24812030075188
2011-02-01,44.57,1.33,33.51127819548872
2011-02-02,44.49,1.33,33.45112781954887
2011-02-03,44.45,1.33,33.421052631578945
2011-02-04,44.67,1.33,33.58646616541353
2011-02-07,44.36,1.33,33.35338345864661
2011-02-08,45.51,1.33,34.21804511278195
2011-02-09,44.54,1.33,33.48872180451128
2011-02-10,44.0,0.29,151.7241379310345
2011-02-11,43.53,0.29,150.1034482758621
2011-02-14,44.11,0.29,152.10344827586206
2011-02-15,43.33,0.29,149.41379310344828
2011-02-16,43.17,0.29,148.86206896551727
2011-02-17,43.88,0.29,151.31034482758622
2011-02-18,44.44,0.29,153.24137931034483
2011-02-22,44.36,0.29,152.96551724137933
2011-02-23,44.22,0.29,152.48275862068965
2011-02-24,43.38,0.29,149.58620689655174
2011-02-25,44.6,0.29,153.79310344827587
2011-02-28,46.33,0.29,159.75862068965517
2011-03-01,45.47,0.29,156.79310344827587
2011-03-02,45.56,0.29,157.1034482758621
2011-03-03,46.26,0.29,159.51724137931035
2011-03-04,46.85,0.29,161.55172413793105
2011-03-07,46.74,0.29,161.17241379310346
2011-03-08,45.51,0.29,156.93103448275863
2011-03-09,45.58,0.29,157.17241379310346
2011-03-10,43.76,0.29,150.89655172413794
2011-03-11,44.83,0.29,154.58620689655172
2011-03-14,44.98,0.29,155.10344827586206
2011-03-15,45.38,0.29,156.48275862068968
2011-03-16,43.99,0.29,151.6896551724138
2011-03-17,46.31,0.29,159.6896551724138
2011-03-18,46.65,0.29,160.86206896551724
2011-03-21,47.92,0.29,165.24137931034485
2011-03-22,48.01,0.29,165.55172413793105
2011-03-23,48.11,0.29,165.89655172413794
2011-03-24,48.04,0.29,165.6551724137931
2011-03-25,48.71,0.29,167.96551724137933
2011-03-28,48.13,0.29,165.96551724137933
2011-03-29,48.85,0.29,168.44827586206898
2011-03-30,49.0,0.29,168.96551724137933
2011-03-31,48.33,0.29,166.6551724137931
2011-04-01,47.83,0.29,164.93103448275863
2011-04-04,48.61,0.29,167.6206896551724
2011-04-05,48.57,0.29,167.48275862068968
2011-04-06,48.47,0.29,167.13793103448276
2011-04-07,48.26,0.29,166.41379310344828
2011-04-08,48.47,0.29,167.13793103448276
2011-04-11,47.37,0.29,163.3448275862069
2011-04-12,45.79,0.29,157.89655172413794
2011-04-13,46.26,0.29,159.51724137931035
2011-04-14,46.38,0.29,159.93103448275863
2011-04-15,46.93,0.29,161.82758620689657
2011-04-18,45.99,0.29,158.58620689655174
2011-04-19,46.62,0.29,160.75862068965517
2011-04-20,48.06,0.29,165.7241379310345
2011-04-21,47.78,0.29,164.75862068965517
2011-04-25,47.5,0.29,163.79310344827587
2011-04-26,47.53,0.29,163.89655172413794
2011-04-27,47.67,0.29,164.37931034482762
2011-04-28,48.06,0.08,600.75
2011-04-29,48.13,0.08,601.625
2011-05-02,46.67,0.08,583.375
2011-05-03,45.3,0.08,566.25
2011-05-04,44.56,0.08,557.0
2011-05-05,43.92,0.08,549.0
2011-05-06,44.07,0.08,550.875
2011-05-09,44.62,0.08,557.75
2011-05-10,45.17,0.08,564.625
2011-05-11,43.81,0.08,547.625
2011-05-12,43.7,0.08,546.25
2011-05-13,43.81,0.08,547.625
2011-05-16,43.04,0.08,538.0
2011-05-17,43.96,0.08,549.5
2011-05-18,44.98,0.08,562.25
2011-05-19,44.6,0.08,557.5
2011-05-20,44.84,0.08,560.5
2011-05-23,43.81,0.08,547.625
2011-05-24,44.49,0.08,556.125
2011-05-25,45.06,0.08,563.25
2011-05-26,45.4,0.08,567.5
2011-05-27,46.2,0.08,577.5
2011-05-31,46.6,0.08,582.5
2011-06-01,45.24,0.08,565.5
2011-06-02,45.06,0.08,563.25
2011-06-03,44.82,0.08,560.25
2011-06-06,43.62,0.08,545.25
2011-06-07,43.69,0.08,546.125
2011-06-08,43.7,0.08,546.25
2011-06-09,44.34,0.08,554.25
2011-06-10,43.33,0.08,541.625
2011-06-13,42.61,0.08,532.625
2011-06-14,43.46,0.08,543.25
2011-06-15,42.26,0.08,528.25
2011-06-16,41.87,0.08,523.375
2011-06-17,41.71,0.08,521.375
2011-06-20,41.78,0.08,522.25
2011-06-21,42.92,0.08,536.5
2011-06-22,42.74,0.08,534.25
2011-06-23,42.81,0.08,535.125
2011-06-24,42.66,0.08,533.25
2011-06-27,42.85,0.08,535.625
2011-06-28,44.34,0.08,554.25
2011-06-29,44.67,0.08,558.375
2011-06-30,44.81,0.08,560.125
2011-07-01,45.18,0.08,564.75
2011-07-05,45.65,0.08,570.625
2011-07-06,45.38,0.08,567.25
2011-07-07,46.01,0.08,575.125
2011-07-08,45.72,0.08,571.5
2011-07-11,44.63,0.08,557.875
2011-07-12,44.74,0.08,559.25
2011-07-13,45.19,0.08,564.875
2011-07-14,44.92,0.08,561.5
2011-07-15,46.49,0.08,581.125
2011-07-18,46.03,0.08,575.375
2011-07-19,47.05,0.08,588.125
2011-07-20,47.05,0.08,588.125
2011-07-21,48.44,0.08,605.5
2011-07-22,48.79,0.08,609.875
2011-07-25,48.81,0.08,610.125
2011-07-26,48.74,0.08,609.25
2011-07-27,47.67,0.08,595.875
2011-07-28,49.51,1.67,29.646706586826348
2011-07-29,49.84,1.67,29.84431137724551
2011-08-01,49.81,1.67,29.826347305389223
2011-08-02,48.12,1.67,28.81437125748503
2011-08-03,48.04,1.67,28.766467065868266
2011-08-04,44.39,1.67,26.580838323353294
2011-08-05,44.53,1.67,26.66467065868264
2011-08-08,41.23,1.67,24.688622754491018
2011-08-09,43.26,1.67,25.904191616766468
2011-08-10,41.56,1.67,24.88622754491018
2011-08-11,43.72,1.67,26.179640718562876
2011-08-12,43.72,1.67,26.179640718562876
2011-08-15,44.92,1.67,26.898203592814372
2011-08-16,43.95,1.67,26.31736526946108
2011-08-17,43.97,1.67,26.32934131736527
2011-08-18,41.51,1.67,24.856287425149702
2011-08-19,40.62,1.67,24.323353293413174
2011-08-22,39.75,1.67,23.80239520958084
2011-08-23,41.72,1.67,24.982035928143713
2011-08-24,41.92,1.67,25.10179640718563
2011-08-25,40.89,1.67,24.485029940119762
2011-08-26,41.23,1.67,24.688622754491018
2011-08-29,42.49,1.67,25.443113772455092
2011-08-30,43.42,1.67,26.000000000000004
2011-08-31,44.18,1.67,26.455089820359284
2011-09-01,43.79,1.67,26.221556886227546
2011-09-02,42.99,1.67,25.742514970059883
2011-09-06,42.25,1.67,25.29940119760479
2011-09-07,42.99,1.67,25.742514970059883
2011-09-08,42.15,1.67,25.239520958083833
2011-09-09,40.97,1.67,24.53293413173653
2011-09-12,40.29,1.67,24.125748502994014
2011-09-13,40.26,1.67,24.107784431137723
2011-09-14,40.61,1.67,24.317365269461078
2011-09-15,41.24,1.67,24.694610778443117
2011-09-16,40.94,1.67,24.514970059880238
2011-09-19,39.74,1.67,23.796407185628745
2011-09-20,40.67,1.67,24.353293413173656
2011-09-21,38.54,1.67,23.077844311377245
2011-09-22,35.56,1.67,21.2934131736527
2011-09-23,35.13,1.67,21.035928143712578
2011-09-26,36.47,1.67,21.838323353293415
2011-09-27,37.37,1.67,22.377245508982035
2011-09-28,35.7,1.67,21.37724550898204
2011-09-29,36.39,1.67,21.79041916167665
2011-09-30,35.4,1.67,21.197604790419163
2011-10-03,34.29,1.67,20.53293413173653
2011-10-04,36.23,1.67,21.694610778443113
2011-10-05,37.04,1.67,22.179640718562876
2011-10-06,38.26,1.67,22.910179640718564
2011-10-07,37.64,1.67,22.538922155688624
2011-10-10,39.37,1.67,23.5748502994012
2011-10-11,40.27,1.67,24.113772455089823
2011-10-12,40.71,1.67,24.37724550898204
2011-10-13,40.55,1.67,24.281437125748504
2011-10-14,41.82,1.67,25.04191616766467
2011-10-17,40.74,1.67,24.395209580838326
2011-10-18,41.83,1.67,25.047904191616766
2011-10-19,42.07,1.67,25.191616766467067
2011-10-20,43.4,2.5,17.36
2011-10-21,45.04,2.5,18.016
2011-10-24,45.17,2.5,18.068
2011-10-25,43.63,2.5,17.452
2011-10-26,44.4,2.5,17.759999999999998
2011-10-27,46.87,2.5,18.747999999999998
2011-10-28,46.86,2.5,18.744
2011-10-31,44.67,2.5,17.868000000000002
2011-11-01,42.49,2.5,16.996000000000002
2011-11-02,44.22,2.5,17.688
2011-11-03,45.66,2.5,18.264
2011-11-04,45.55,2.5,18.22
2011-11-07,45.61,2.5,18.244
2011-11-08,46.65,2.5,18.66
2011-11-09,44.33,2.5,17.732
2011-11-10,46.36,2.5,18.544
2011-11-11,47.38,2.5,18.952
2011-11-14,47.42,2.5,18.968
2011-11-15,47.22,2.5,18.887999999999998
2011-11-16,47.33,2.5,18.932
2011-11-17,46.43,2.5,18.572
2011-11-18,46.27,2.5,18.508000000000003
2011-11-21,44.94,2.5,17.976
2011-11-22,45.19,2.5,18.076
2011-11-23,43.49,2.5,17.396
2011-11-25,43.1,2.5,17.240000000000002
2011-11-28,45.72,2.5,18.288
2011-11-29,45.99,2.5,18.396
2011-11-30,49.2,2.5,19.68
2011-12-01,48.8,2.5,19.52
2011-12-02,48.67,2.5,19.468
2011-12-05,49.01,2.5,19.604
2011-12-06,49.19,2.5,19.676
2011-12-07,48.04,2.5,19.216
2011-12-08,46.58,2.5,18.631999999999998
2011-12-09,47.76,2.5,19.104
2011-12-12,46.13,2.5,18.452
2011-12-13,45.73,2.5,18.291999999999998
2011-12-14,44.26,2.5,17.704
2011-12-15,44.53,2.5,17.812
2011-12-16,45.03,2.5,18.012
2011-12-19,43.89,2.5,17.556
2011-12-20,46.4,2.5,18.56
2011-12-21,47.28,2.5,18.912
2011-12-22,47.4,2.5,18.96
2011-12-23,47.69,2.5,19.076
2011-12-27,47.82,2.5,19.128
2011-12-28,47.01,2.5,18.804
2011-12-29,48.01,2.5,19.204
2011-12-30,47.2,2.5,18.880000000000003
2012-01-03,48.88,2.5,19.552
2012-01-04,49.29,2.5,19.716
2012-01-05,48.75,2.5,19.5
2012-01-06,48.36,2.5,19.344
2012-01-09,49.17,2.5,19.668
2012-01-10,49.37,2.5,19.747999999999998
2012-01-11,48.74,2.5,19.496000000000002
2012-01-12,47.62,2.5,19.048
2012-01-13,47.96,2.5,19.184
2012-01-17,47.93,2.5,19.172
2012-01-18,48.7,2.5,19.48
2012-01-19,48.74,2.5,19.496000000000002
2012-01-20,48.16,2.5,19.264
2012-01-23,51.11,2.5,20.444
2012-01-24,50.23,2.5,20.092
2012-01-25,51.06,2.5,20.424
2012-01-26,50.04,2.5,20.016
2012-01-27,50.25,2.5,20.1
2012-01-30,50.62,2.5,20.247999999999998
2012-01-31,50.33,2.5,20.131999999999998
2012-02-01,50.91,2.5,20.363999999999997
2012-02-02,51.13,2.5,20.452
2012-02-03,51.48,2.5,20.592
2012-02-06,51.88,2.5,20.752000000000002
2012-02-07,51.83,2.5,20.732
2012-02-08,52.18,2.5,20.872
2012-02-09,51.76,-1.68,-30.80952380952381
2012-02-10,50.58,-1.68,-30.107142857142858
2012-02-13,51.88,-1.68,-30.880952380952383
