date,ALL,ALL_EPS,PE Ratio
2011-10-26,26.85,-1.17,-22.948717948717952
2011-10-27,27.72,-1.17,-23.692307692307693
2011-10-28,27.16,-1.17,-23.213675213675216
2011-10-31,26.34,0.31,84.96774193548387
2011-11-01,26.09,0.31,84.16129032258064
2011-11-02,26.0,0.31,83.87096774193549
2011-11-03,25.98,0.31,83.80645161290323
2011-11-04,25.9,0.31,83.54838709677419
2011-11-07,26.39,0.31,85.12903225806451
2011-11-08,26.49,0.31,85.45161290322581
2011-11-09,25.85,0.31,83.38709677419355
2011-11-10,26.2,0.31,84.51612903225806
2011-11-11,26.64,0.31,85.93548387096774
2011-11-14,26.49,0.31,85.45161290322581
2011-11-15,26.63,0.31,85.90322580645162
2011-11-16,26.03,0.31,83.96774193548387
2011-11-17,25.61,0.31,82.61290322580645
2011-11-18,25.98,0.31,83.80645161290323
2011-11-21,25.39,0.31,81.90322580645162
2011-11-22,25.22,0.31,81.35483870967741
2011-11-23,24.5,0.31,79.03225806451613
2011-11-25,24.7,0.31,79.6774193548387
2011-11-28,25.3,0.31,81.61290322580645
2011-11-29,25.53,0.31,82.35483870967742
2011-11-30,26.79,0.31,86.41935483870968
2011-12-01,26.56,0.31,85.6774193548387
2011-12-02,26.68,0.31,86.06451612903226
2011-12-05,27.01,0.31,87.12903225806453
2011-12-06,27.12,0.31,87.48387096774194
2011-12-07,27.27,0.31,87.96774193548387
2011-12-08,26.58,0.31,85.74193548387096
2011-12-09,26.93,0.31,86.87096774193549
2011-12-12,26.33,0.31,84.93548387096774
2011-12-13,26.0,0.31,83.87096774193549
2011-12-14,26.25,0.31,84.6774193548387
2011-12-15,26.34,0.31,84.96774193548387
2011-12-16,26.44,0.31,85.29032258064517
2011-12-19,26.1,0.31,84.19354838709678
2011-12-20,26.97,0.31,87.0
2011-12-21,27.15,0.31,87.58064516129032
2011-12-22,27.41,0.31,88.41935483870968
2011-12-23,27.62,0.31,89.09677419354838
2011-12-27,27.5,0.31,88.70967741935483
2011-12-28,27.18,0.31,87.6774193548387
2011-12-29,27.57,0.31,88.93548387096774
2011-12-30,27.41,0.31,88.41935483870968
2012-01-03,27.75,0.31,89.51612903225806
2012-01-04,27.56,0.31,88.90322580645162
2012-01-05,27.74,0.31,89.48387096774194
2012-01-06,28.02,0.31,90.38709677419355
2012-01-09,28.14,0.31,90.7741935483871
2012-01-10,28.69,0.31,92.54838709677419
2012-01-11,29.04,0.31,93.6774193548387
2012-01-12,29.07,0.31,93.7741935483871
2012-01-13,28.98,0.31,93.48387096774194
2012-01-17,29.05,0.31,93.70967741935485
2012-01-18,29.47,0.31,95.06451612903226
2012-01-19,29.49,0.31,95.12903225806451
2012-01-20,29.83,0.31,96.2258064516129
2012-01-23,29.8,0.31,96.12903225806451
2012-01-24,29.36,0.31,94.70967741935483
2012-01-25,29.18,0.31,94.12903225806451
2012-01-26,29.15,0.31,94.03225806451613
2012-01-27,29.09,0.31,93.83870967741936
2012-01-30,29.04,0.31,93.6774193548387
2012-01-31,28.85,0.31,93.06451612903226
2012-02-01,29.31,0.31,94.54838709677419
2012-02-02,30.29,0.31,97.70967741935483
2012-02-03,30.69,0.31,99.0
2012-02-06,30.63,0.31,98.80645161290322
2012-02-07,30.84,0.31,99.48387096774194
2012-02-08,31.0,0.31,100.0
2012-02-09,30.91,0.31,99.70967741935485
2012-02-10,30.97,0.31,99.90322580645162
2012-02-13,31.16,0.31,100.51612903225806
2012-02-14,31.15,0.31,100.48387096774194
2012-02-15,30.91,0.31,99.70967741935485
2012-02-16,31.13,0.31,100.41935483870968
2012-02-17,31.39,0.31,101.25806451612904
2012-02-21,31.56,0.31,101.80645161290322
2012-02-22,31.47,1.39,22.640287769784173
2012-02-23,31.59,1.39,22.72661870503597
2012-02-24,31.36,1.39,22.561151079136692
2012-02-27,31.37,1.39,22.56834532374101
2012-02-28,31.51,1.39,22.669064748201443
2012-02-29,31.43,1.39,22.611510791366907
2012-03-01,31.28,1.39,22.50359712230216
2012-03-02,31.24,1.39,22.47482014388489
2012-03-05,31.55,1.39,22.69784172661871
2012-03-06,31.0,1.39,22.302158273381295
2012-03-07,30.97,1.39,22.280575539568346
2012-03-08,31.24,1.39,22.47482014388489
2012-03-09,31.66,1.39,22.77697841726619
2012-03-12,31.83,1.39,22.899280575539567
2012-03-13,32.56,1.39,23.42446043165468
2012-03-14,32.5,1.39,23.38129496402878
2012-03-15,32.59,1.39,23.44604316546763
2012-03-16,32.68,1.39,23.510791366906478
2012-03-19,32.77,1.39,23.575539568345327
2012-03-20,32.79,1.39,23.58992805755396
2012-03-21,32.57,1.39,23.431654676258994
2012-03-22,32.34,1.39,23.266187050359715
2012-03-23,32.51,1.39,23.388489208633093
2012-03-26,33.08,1.39,23.798561151079138
2012-03-27,33.02,1.39,23.75539568345324
2012-03-28,33.26,1.39,23.928057553956833
2012-03-29,32.9,1.39,23.66906474820144
2012-03-30,32.92,1.39,23.683453237410074
2012-04-02,33.36,1.39,24.0
2012-04-03,32.9,1.39,23.66906474820144
2012-04-04,32.62,1.39,23.467625899280577
2012-04-05,32.75,1.39,23.561151079136692
2012-04-09,32.39,1.39,23.3021582733813
2012-04-10,31.97,1.39,23.0
2012-04-11,32.24,1.39,23.194244604316548
2012-04-12,32.87,1.39,23.64748201438849
2012-04-13,32.3,1.39,23.237410071942445
2012-04-16,32.47,1.39,23.359712230215827
2012-04-17,32.88,1.39,23.654676258992808
2012-04-18,32.98,1.39,23.72661870503597
2012-04-19,32.81,1.39,23.604316546762593
2012-04-20,32.65,1.39,23.489208633093526
2012-04-23,32.46,1.39,23.352517985611513
2012-04-24,32.81,1.39,23.604316546762593
2012-04-25,33.29,1.39,23.949640287769785
2012-04-26,33.92,1.39,24.40287769784173
2012-04-27,33.55,1.39,24.136690647482013
2012-04-30,33.33,1.39,23.97841726618705
2012-05-01,33.39,1.39,24.021582733812952
2012-05-02,32.91,1.54,21.37012987012987
2012-05-03,34.23,1.54,22.227272727272723
2012-05-04,34.2,1.54,22.20779220779221
2012-05-07,34.26,1.54,22.246753246753244
2012-05-08,34.69,1.54,22.525974025974023
2012-05-09,34.31,1.54,22.27922077922078
2012-05-10,34.6,1.54,22.467532467532468
2012-05-11,34.83,1.54,22.616883116883116
2012-05-14,34.4,1.54,22.337662337662337
2012-05-15,33.98,1.54,22.064935064935064
2012-05-16,33.43,1.54,21.707792207792206
2012-05-17,32.96,1.54,21.402597402597404
2012-05-18,32.75,1.54,21.266233766233764
2012-05-21,33.2,1.54,21.558441558441558
2012-05-22,32.84,1.54,21.324675324675326
2012-05-23,33.09,1.54,21.48701298701299
2012-05-24,33.43,1.54,21.707792207792206
2012-05-25,33.57,1.54,21.7987012987013
2012-05-29,34.25,1.54,22.24025974025974
2012-05-30,33.68,1.54,21.87012987012987
2012-05-31,33.94,1.54,22.038961038961038
2012-06-01,33.07,1.54,21.474025974025974
2012-06-04,33.01,1.54,21.435064935064933
2012-06-05,33.14,1.54,21.51948051948052
2012-06-06,34.09,1.54,22.136363636363637
2012-06-07,34.07,1.54,22.123376623376622
2012-06-08,34.31,1.54,22.27922077922078
2012-06-11,33.9,1.54,22.01298701298701
2012-06-12,34.4,1.54,22.337662337662337
2012-06-13,34.06,1.54,22.116883116883116
2012-06-14,34.44,1.54,22.363636363636363
2012-06-15,34.15,1.54,22.175324675324674
2012-06-18,33.98,1.54,22.064935064935064
2012-06-19,34.45,1.54,22.370129870129873
2012-06-20,34.68,1.54,22.51948051948052
2012-06-21,34.0,1.54,22.07792207792208
2012-06-22,34.08,1.54,22.129870129870127
2012-06-25,33.44,1.54,21.71428571428571
2012-06-26,33.66,1.54,21.857142857142854
2012-06-27,34.21,1.54,22.214285714285715
2012-06-28,34.14,1.54,22.16883116883117
2012-06-29,35.09,1.54,22.78571428571429
2012-07-02,35.22,1.54,22.87012987012987
2012-07-03,35.32,1.54,22.935064935064936
2012-07-05,34.9,1.54,22.66233766233766
2012-07-06,34.79,1.54,22.59090909090909
2012-07-09,34.43,1.54,22.357142857142858
2012-07-10,34.24,1.54,22.233766233766236
2012-07-11,34.09,1.54,22.136363636363637
2012-07-12,33.65,1.54,21.85064935064935
2012-07-13,33.87,1.54,21.99350649350649
2012-07-16,33.63,1.54,21.837662337662337
2012-07-17,34.01,1.54,22.084415584415584
2012-07-18,34.23,1.54,22.227272727272723
2012-07-19,34.71,1.54,22.538961038961038
2012-07-20,34.41,1.54,22.344155844155843
2012-07-23,34.15,1.54,22.175324675324674
2012-07-24,33.72,1.54,21.896103896103895
2012-07-25,33.66,1.54,21.857142857142854
2012-07-26,34.15,1.54,22.175324675324674
2012-07-27,34.73,1.54,22.55194805194805
2012-07-30,34.76,1.54,22.57142857142857
2012-07-31,34.3,0.86,39.883720930232556
2012-08-01,36.4,0.86,42.325581395348834
2012-08-02,36.53,0.86,42.47674418604652
2012-08-03,37.04,0.86,43.06976744186046
2012-08-06,37.04,0.86,43.06976744186046
2012-08-07,38.11,0.86,44.31395348837209
2012-08-08,38.24,0.86,44.46511627906977
2012-08-09,38.05,0.86,44.24418604651162
2012-08-10,37.98,0.86,44.16279069767442
2012-08-13,37.94,0.86,44.11627906976744
2012-08-14,37.51,0.86,43.61627906976744
2012-08-15,37.89,0.86,44.05813953488372
2012-08-16,37.74,0.86,43.88372093023256
2012-08-17,37.86,0.86,44.02325581395349
2012-08-20,38.12,0.86,44.325581395348834
2012-08-21,38.25,0.86,44.47674418604651
2012-08-22,38.34,0.86,44.58139534883721
2012-08-23,37.71,0.86,43.848837209302324
2012-08-24,37.76,0.86,43.906976744186046
2012-08-27,37.64,0.86,43.76744186046512
2012-08-28,37.5,0.86,43.604651162790695
2012-08-29,37.33,0.86,43.406976744186046
2012-08-30,37.18,0.86,43.23255813953488
2012-08-31,37.28,0.86,43.348837209302324
2012-09-04,37.4,0.86,43.48837209302325
2012-09-05,37.79,0.86,43.94186046511628
2012-09-06,38.46,0.86,44.72093023255814
2012-09-07,38.48,0.86,44.74418604651162
2012-09-10,38.25,0.86,44.47674418604651
2012-09-11,38.5,0.86,44.76744186046512
2012-09-12,38.82,0.86,45.139534883720934
2012-09-13,39.43,0.86,45.848837209302324
2012-09-14,39.86,0.86,46.348837209302324
2012-09-17,39.79,0.86,46.26744186046512
2012-09-18,39.86,0.86,46.348837209302324
2012-09-19,39.51,0.86,45.94186046511628
2012-09-20,39.87,0.86,46.360465116279066
2012-09-21,40.43,0.86,47.01162790697674
2012-09-24,40.24,0.86,46.79069767441861
2012-09-25,39.94,0.86,46.44186046511628
2012-09-26,39.46,0.86,45.88372093023256
2012-09-27,39.77,0.86,46.24418604651163
2012-09-28,39.61,0.86,46.05813953488372
2012-10-01,39.95,0.86,46.45348837209303
2012-10-02,40.08,0.86,46.604651162790695
2012-10-03,40.38,0.86,46.95348837209303
2012-10-04,40.82,0.86,47.46511627906977
2012-10-05,40.98,0.86,47.65116279069767
2012-10-08,41.21,0.86,47.918604651162795
2012-10-09,40.88,0.86,47.53488372093024
2012-10-10,40.57,0.86,47.174418604651166
2012-10-11,40.82,0.86,47.46511627906977
2012-10-12,40.61,0.86,47.22093023255814
2012-10-15,41.12,0.86,47.81395348837209
2012-10-16,41.42,0.86,48.162790697674424
2012-10-17,41.87,0.86,48.68604651162791
2012-10-18,42.62,0.86,49.55813953488372
2012-10-19,42.01,0.86,48.848837209302324
2012-10-22,42.26,0.86,49.13953488372093
2012-10-23,41.29,0.86,48.01162790697674
2012-10-24,41.17,0.86,47.872093023255815
2012-10-25,40.51,0.86,47.104651162790695
2012-10-26,40.15,0.86,46.68604651162791
2012-10-31,39.98,1.49,26.83221476510067
2012-11-01,39.05,1.49,26.208053691275165
2012-11-02,38.56,1.49,25.879194630872483
2012-11-05,38.68,1.49,25.959731543624162
2012-11-06,39.25,1.49,26.34228187919463
2012-11-07,38.67,1.49,25.95302013422819
2012-11-08,38.68,1.49,25.959731543624162
2012-11-09,38.73,1.49,25.993288590604024
2012-11-12,38.55,1.49,25.872483221476507
2012-11-13,38.09,1.49,25.563758389261746
2012-11-14,38.34,1.49,25.731543624161077
2012-11-15,38.28,1.49,25.691275167785236
2012-11-16,38.92,1.49,26.120805369127517
2012-11-19,39.68,1.49,26.630872483221477
2012-11-20,40.08,1.49,26.8993288590604
2012-11-21,39.96,1.49,26.818791946308725
2012-11-23,40.74,1.49,27.342281879194633
2012-11-26,40.45,1.49,27.14765100671141
2012-11-27,40.42,1.49,27.127516778523493
2012-11-28,40.63,1.49,27.268456375838927
2012-11-29,40.64,1.49,27.2751677852349
2012-11-30,40.48,1.49,27.167785234899327
2012-12-03,40.49,1.49,27.174496644295303
2012-12-04,40.58,1.49,27.234899328859058
2012-12-05,41.3,1.49,27.718120805369125
2012-12-06,41.19,1.49,27.644295302013422
2012-12-07,41.48,1.49,27.838926174496642
2012-12-10,41.4,1.49,27.78523489932886
2012-12-11,41.09,1.49,27.577181208053695
2012-12-12,41.16,1.49,27.6241610738255
2012-12-13,40.85,1.49,27.416107382550337
2012-12-14,40.18,1.49,26.966442953020135
2012-12-17,40.79,1.49,27.375838926174495
2012-12-18,41.35,1.49,27.751677852348994
2012-12-19,40.81,1.49,27.389261744966444
2012-12-20,41.12,1.49,27.597315436241608
2012-12-21,40.31,1.49,27.053691275167786
2012-12-24,40.33,1.49,27.06711409395973
2012-12-26,40.27,1.49,27.026845637583897
2012-12-27,40.13,1.49,26.93288590604027
2012-12-28,39.86,1.49,26.751677852348994
2012-12-31,40.17,1.49,26.959731543624162
2013-01-02,41.16,1.49,27.6241610738255
2013-01-03,41.58,1.49,27.906040268456376
2013-01-04,42.2,1.49,28.322147651006713
2013-01-07,41.74,1.49,28.01342281879195
2013-01-08,41.83,1.49,28.073825503355703
2013-01-09,42.23,1.49,28.34228187919463
2013-01-10,42.58,1.49,28.57718120805369
2013-01-11,42.96,1.49,28.832214765100673
2013-01-14,42.93,1.49,28.812080536912752
2013-01-15,42.91,1.49,28.798657718120804
2013-01-16,42.78,1.49,28.711409395973156
2013-01-17,43.09,1.49,28.919463087248324
2013-01-18,43.21,1.49,29.0
2013-01-22,44.2,1.49,29.664429530201346
2013-01-23,43.83,1.49,29.416107382550333
2013-01-24,43.57,1.49,29.241610738255034
2013-01-25,43.91,1.49,29.46979865771812
2013-01-28,43.53,1.49,29.21476510067114
2013-01-29,43.82,1.49,29.409395973154364
2013-01-30,44.21,1.49,29.671140939597315
2013-01-31,43.9,1.49,29.463087248322147
2013-02-01,44.84,1.49,30.093959731543627
2013-02-04,43.93,1.49,29.483221476510067
2013-02-05,44.31,1.49,29.73825503355705
2013-02-06,44.31,1.49,29.73825503355705
2013-02-07,45.06,1.49,30.241610738255034
2013-02-08,45.14,1.49,30.29530201342282
2013-02-11,45.25,1.49,30.369127516778523
2013-02-12,45.61,1.49,30.610738255033556
2013-02-13,45.88,1.49,30.791946308724835
2013-02-14,45.88,1.49,30.791946308724835
2013-02-15,45.85,1.49,30.771812080536915
2013-02-19,46.74,1.49,31.369127516778526
2013-02-20,46.41,0.82,56.59756097560975
2013-02-21,46.47,0.82,56.670731707317074
2013-02-22,46.74,0.82,57.00000000000001
2013-02-25,45.36,0.82,55.31707317073171
2013-02-26,45.56,0.82,55.560975609756106
2013-02-27,46.05,0.82,56.15853658536585
2013-02-28,46.02,0.82,56.121951219512205
2013-03-01,46.35,0.82,56.524390243902445
2013-03-04,46.54,0.82,56.75609756097561
2013-03-05,47.21,0.82,57.57317073170732
2013-03-06,47.33,0.82,57.71951219512195
2013-03-07,47.29,0.82,57.670731707317074
2013-03-08,47.42,0.82,57.82926829268293
2013-03-11,47.75,0.82,58.23170731707317
2013-03-12,47.71,0.82,58.1829268292683
2013-03-13,47.93,0.82,58.451219512195124
2013-03-14,48.2,0.82,58.78048780487806
2013-03-15,47.98,0.82,58.51219512195122
2013-03-18,47.86,0.82,58.36585365853659
2013-03-19,47.64,0.82,58.09756097560976
2013-03-20,47.93,0.82,58.451219512195124
2013-03-21,47.8,0.82,58.292682926829265
2013-03-22,48.22,0.82,58.80487804878049
2013-03-25,48.48,0.82,59.1219512195122
2013-03-26,48.65,0.82,59.329268292682926
2013-03-27,48.67,0.82,59.35365853658537
2013-03-28,49.07,0.82,59.84146341463415
2013-04-01,49.28,0.82,60.09756097560976
2013-04-02,49.81,0.82,60.743902439024396
2013-04-03,49.38,0.82,60.21951219512196
2013-04-04,49.51,0.82,60.37804878048781
2013-04-05,49.32,0.82,60.146341463414636
2013-04-08,50.11,0.82,61.109756097560975
2013-04-09,49.73,0.82,60.646341463414636
2013-04-10,49.73,0.82,60.646341463414636
2013-04-11,50.28,0.82,61.31707317073171
2013-04-12,50.35,0.82,61.40243902439025
2013-04-15,49.09,0.82,59.865853658536594
2013-04-16,49.5,0.82,60.36585365853659
2013-04-17,49.07,0.82,59.84146341463415
2013-04-18,48.44,0.82,59.073170731707314
2013-04-19,48.97,0.82,59.71951219512195
2013-04-22,49.01,0.82,59.768292682926834
2013-04-23,49.8,0.82,60.73170731707317
2013-04-24,49.7,0.82,60.60975609756098
2013-04-25,49.53,0.82,60.40243902439025
2013-04-26,49.09,0.82,59.865853658536594
2013-04-29,49.25,0.82,60.0609756097561
2013-04-30,49.26,0.82,60.07317073170732
2013-05-01,48.4,1.49,32.48322147651007
2013-05-02,48.25,1.49,32.38255033557047
2013-05-03,48.69,1.49,32.677852348993284
2013-05-06,49.1,1.49,32.95302013422819
2013-05-07,49.31,1.49,33.09395973154363
2013-05-08,49.69,1.49,33.348993288590606
2013-05-09,49.43,1.49,33.1744966442953
2013-05-10,49.39,1.49,33.14765100671141
2013-05-13,49.4,1.49,33.15436241610738
2013-05-14,50.36,1.49,33.79865771812081
2013-05-15,50.66,1.49,34.0
2013-05-16,50.16,1.49,33.66442953020134
2013-05-17,50.0,1.49,33.557046979865774
2013-05-20,49.8,1.49,33.422818791946305
2013-05-21,49.08,1.49,32.93959731543624
2013-05-22,48.79,1.49,32.74496644295302
2013-05-23,48.76,1.49,32.7248322147651
2013-05-24,48.73,1.49,32.70469798657718
2013-05-28,48.82,1.49,32.76510067114094
2013-05-29,48.55,1.49,32.58389261744966
2013-05-30,48.83,1.49,32.77181208053691
2013-05-31,48.24,1.49,32.375838926174495
2013-06-03,47.47,1.49,31.859060402684563
2013-06-04,46.68,1.49,31.328859060402685
2013-06-05,45.86,1.49,30.778523489932887
2013-06-06,46.49,1.49,31.201342281879196
2013-06-07,47.46,1.49,31.85234899328859
2013-06-10,47.3,1.49,31.744966442953018
2013-06-11,47.25,1.49,31.711409395973156
2013-06-12,47.02,1.49,31.557046979865774
2013-06-13,47.41,1.49,31.81879194630872
2013-06-14,46.87,1.49,31.456375838926174
2013-06-17,47.42,1.49,31.8255033557047
2013-06-18,47.67,1.49,31.993288590604028
2013-06-19,47.05,1.49,31.57718120805369
2013-06-20,46.57,1.49,31.255033557046982
2013-06-21,47.23,1.49,31.697986577181204
2013-06-24,46.6,1.49,31.2751677852349
2013-06-25,46.88,1.49,31.46308724832215
2013-06-26,47.76,1.49,32.053691275167786
2013-06-27,48.3,1.49,32.41610738255034
2013-06-28,48.12,1.49,32.29530201342282
2013-07-01,48.69,1.49,32.677852348993284
2013-07-02,48.52,1.49,32.56375838926175
2013-07-03,48.47,1.49,32.53020134228188
2013-07-05,49.13,1.49,32.97315436241611
2013-07-08,50.07,1.49,33.604026845637584
2013-07-09,50.55,1.49,33.92617449664429
2013-07-10,50.3,1.49,33.758389261744966
2013-07-11,50.38,1.49,33.81208053691275
2013-07-12,51.11,1.49,34.30201342281879
2013-07-15,51.2,1.49,34.36241610738255
2013-07-16,51.0,1.49,34.22818791946309
2013-07-17,51.03,1.49,34.24832214765101
2013-07-18,52.08,1.49,34.95302013422819
2013-07-19,52.1,1.49,34.966442953020135
2013-07-22,52.41,1.49,35.1744966442953
2013-07-23,52.08,1.49,34.95302013422819
2013-07-24,50.99,1.49,34.22147651006711
2013-07-25,51.22,1.49,34.375838926174495
2013-07-26,51.52,1.49,34.577181208053695
2013-07-29,51.35,1.49,34.46308724832215
2013-07-30,50.91,1.49,34.16778523489933
2013-07-31,50.98,0.93,54.817204301075265
2013-08-01,52.22,0.93,56.1505376344086
2013-08-02,52.15,0.93,56.0752688172043
2013-08-05,51.29,0.93,55.1505376344086
2013-08-06,50.7,0.93,54.516129032258064
2013-08-07,50.17,0.93,53.946236559139784
2013-08-08,50.39,0.93,54.18279569892473
2013-08-09,50.66,0.93,54.47311827956989
2013-08-12,50.26,0.93,54.04301075268817
2013-08-13,50.48,0.93,54.27956989247311
2013-08-14,50.22,0.93,53.99999999999999
2013-08-15,49.36,0.93,53.0752688172043
2013-08-16,49.39,0.93,53.107526881720425
2013-08-19,48.94,0.93,52.62365591397849
2013-08-20,49.04,0.93,52.73118279569892
2013-08-21,48.82,0.93,52.494623655913976
2013-08-22,49.4,0.93,53.11827956989247
2013-08-23,49.27,0.93,52.97849462365591
2013-08-26,48.75,0.93,52.41935483870967
2013-08-27,47.82,0.93,51.41935483870967
2013-08-28,47.75,0.93,51.344086021505376
2013-08-29,48.07,0.93,51.68817204301075
2013-08-30,47.92,0.93,51.526881720430104
2013-09-03,48.46,0.93,52.10752688172043
2013-09-04,48.24,0.93,51.87096774193548
2013-09-05,48.48,0.93,52.12903225806451
2013-09-06,48.4,0.93,52.04301075268817
2013-09-09,49.18,0.93,52.88172043010752
2013-09-10,49.44,0.93,53.16129032258064
2013-09-11,50.11,0.93,53.88172043010752
2013-09-12,50.12,0.93,53.89247311827956
2013-09-13,50.06,0.93,53.82795698924731
2013-09-16,50.51,0.93,54.31182795698924
2013-09-17,51.19,0.93,55.04301075268817
2013-09-18,51.82,0.93,55.72043010752688
2013-09-19,52.62,0.93,56.58064516129032
2013-09-20,52.0,0.93,55.913978494623656
2013-09-23,52.16,0.93,56.08602150537634
2013-09-24,51.75,0.93,55.64516129032258
2013-09-25,51.61,0.93,55.494623655913976
2013-09-26,51.35,0.93,55.21505376344086
2013-09-27,51.07,0.93,54.913978494623656
2013-09-30,50.55,0.93,54.354838709677416
2013-10-01,50.73,0.93,54.548387096774185
2013-10-02,51.19,0.93,55.04301075268817
2013-10-03,50.89,0.93,54.72043010752688
2013-10-04,52.35,0.93,56.29032258064516
2013-10-07,51.5,0.93,55.376344086021504
2013-10-08,50.49,0.93,54.29032258064516
2013-10-09,50.94,0.93,54.77419354838709
2013-10-10,51.98,0.93,55.89247311827956
2013-10-11,52.52,0.93,56.473118279569896
2013-10-14,52.82,0.93,56.79569892473118
2013-10-15,52.41,0.93,56.35483870967741
2013-10-16,53.64,0.93,57.677419354838705
2013-10-17,53.95,0.93,58.01075268817204
2013-10-18,53.87,0.93,57.924731182795696
2013-10-21,53.82,0.93,57.87096774193548
2013-10-22,53.77,0.93,57.81720430107527
2013-10-23,53.08,0.93,57.0752688172043
2013-10-24,53.55,0.93,57.58064516129031
2013-10-25,53.35,0.93,57.365591397849464
2013-10-28,53.16,0.93,57.16129032258064
2013-10-29,53.36,0.93,57.376344086021504
2013-10-30,52.96,0.68,77.88235294117646
2013-10-31,53.06,0.68,78.02941176470588
2013-11-01,53.28,0.68,78.35294117647058
2013-11-04,53.18,0.68,78.20588235294117
2013-11-05,52.99,0.68,77.92647058823529
2013-11-06,53.62,0.68,78.85294117647058
2013-11-07,52.94,0.68,77.85294117647058
2013-11-08,54.12,0.68,79.58823529411764
2013-11-11,54.16,0.68,79.6470588235294
2013-11-12,53.38,0.68,78.5
2013-11-13,53.95,0.68,79.33823529411765
2013-11-14,54.47,0.68,80.10294117647058
