date,A,A_EPS,PE Ratio
2012-11-26,26.8,0.69,38.84057971014493
2012-11-27,26.71,0.69,38.710144927536234
2012-11-28,27.16,0.69,39.36231884057971
2012-11-29,27.42,0.69,39.739130434782616
2012-11-30,27.39,0.69,39.69565217391305
2012-12-03,27.12,0.69,39.30434782608696
2012-12-04,27.27,0.69,39.52173913043479
2012-12-05,27.65,0.69,40.072463768115945
2012-12-06,27.41,0.69,39.72463768115942
2012-12-07,27.05,0.69,39.20289855072464
2012-12-10,27.58,0.69,39.971014492753625
2012-12-11,28.4,0.69,41.15942028985507
2012-12-12,28.98,0.69,42.00000000000001
2012-12-13,28.47,0.69,41.26086956521739
2012-12-14,28.51,0.69,41.31884057971015
2012-12-17,29.14,0.69,42.231884057971016
2012-12-18,29.61,0.69,42.913043478260875
2012-12-19,29.03,0.69,42.072463768115945
2012-12-20,29.59,0.68,43.514705882352935
2012-12-21,29.36,0.68,43.17647058823529
2012-12-24,29.38,0.68,43.205882352941174
2012-12-26,29.25,0.68,43.014705882352935
2012-12-27,29.07,0.68,42.75
2012-12-28,28.49,0.68,41.897058823529406
2012-12-31,29.28,0.68,43.05882352941176
2013-01-02,29.96,0.68,44.05882352941176
2013-01-03,30.06,0.68,44.205882352941174
2013-01-04,30.66,0.68,45.088235294117645
2013-01-07,30.44,0.68,44.76470588235294
2013-01-08,30.19,0.68,44.39705882352941
2013-01-09,31.01,0.68,45.60294117647059
2013-01-10,31.24,0.68,45.94117647058823
2013-01-11,31.07,0.68,45.69117647058823
2013-01-14,31.14,0.68,45.79411764705882
2013-01-15,30.93,0.68,45.48529411764706
2013-01-16,30.79,0.68,45.27941176470588
2013-01-17,31.38,0.68,46.147058823529406
2013-01-18,31.58,0.68,46.44117647058823
2013-01-22,31.93,0.68,46.955882352941174
2013-01-23,31.69,0.68,46.60294117647059
2013-01-24,31.95,0.68,46.98529411764705
2013-01-25,32.4,0.68,47.647058823529406
2013-01-28,32.32,0.68,47.52941176470588
2013-01-29,31.93,0.68,46.955882352941174
2013-01-30,31.76,0.68,46.705882352941174
2013-01-31,32.03,0.68,47.10294117647059
2013-02-01,32.4,0.68,47.647058823529406
2013-02-04,31.66,0.68,46.55882352941176
2013-02-05,32.19,0.68,47.33823529411764
2013-02-06,32.25,0.68,47.42647058823529
2013-02-07,32.2,0.68,47.35294117647059
2013-02-08,32.25,0.68,47.42647058823529
2013-02-11,31.9,0.68,46.91176470588235
2013-02-12,31.92,0.68,46.94117647058823
2013-02-13,32.01,0.68,47.0735294117647
2013-02-14,31.89,0.68,46.897058823529406
2013-02-15,30.22,0.68,44.44117647058823
2013-02-19,30.77,0.68,45.24999999999999
2013-02-20,30.21,0.68,44.42647058823529
2013-02-21,29.78,0.68,43.79411764705882
2013-02-22,29.9,0.68,43.97058823529411
2013-02-25,29.54,0.68,43.44117647058823
2013-02-26,29.31,0.68,43.10294117647058
2013-02-27,29.85,0.68,43.89705882352941
2013-02-28,29.67,0.68,43.63235294117647
2013-03-01,29.99,0.68,44.10294117647058
2013-03-04,30.06,0.68,44.205882352941174
2013-03-05,30.52,0.68,44.882352941176464
2013-03-06,30.93,0.47,65.80851063829788
2013-03-07,30.94,0.47,65.82978723404256
2013-03-08,30.78,0.47,65.48936170212767
2013-03-11,30.62,0.47,65.14893617021278
2013-03-12,30.49,0.47,64.87234042553192
2013-03-13,30.76,0.47,65.4468085106383
2013-03-14,30.99,0.47,65.93617021276596
2013-03-15,30.77,0.47,65.46808510638299
2013-03-18,30.44,0.47,64.76595744680851
2013-03-19,30.04,0.47,63.91489361702128
2013-03-20,30.54,0.47,64.97872340425532
2013-03-21,29.79,0.47,63.38297872340426
2013-03-22,29.51,0.47,62.7872340425532
2013-03-25,29.42,0.47,62.59574468085107
2013-03-26,29.91,0.47,63.63829787234043
2013-03-27,30.11,0.47,64.06382978723404
2013-03-28,30.02,0.47,63.87234042553192
2013-04-01,29.28,0.47,62.297872340425535
2013-04-02,29.08,0.47,61.87234042553192
2013-04-03,28.98,0.47,61.65957446808511
2013-04-04,29.62,0.47,63.02127659574469
2013-04-05,29.71,0.47,63.21276595744681
2013-04-08,29.8,0.47,63.404255319148945
2013-04-09,29.79,0.47,63.38297872340426
2013-04-10,30.23,0.47,64.31914893617022
2013-04-11,31.37,0.47,66.74468085106383
2013-04-12,32.01,0.47,68.1063829787234
2013-04-15,30.79,0.47,65.51063829787235
2013-04-16,31.04,0.47,66.04255319148936
2013-04-17,30.18,0.47,64.2127659574468
2013-04-18,29.92,0.47,63.65957446808511
2013-04-19,30.04,0.47,63.91489361702128
2013-04-22,29.94,0.47,63.70212765957447
2013-04-23,30.48,0.47,64.85106382978724
2013-04-24,30.65,0.47,65.2127659574468
2013-04-25,30.57,0.47,65.04255319148936
2013-04-26,29.54,0.47,62.851063829787236
2013-04-29,29.66,0.47,63.10638297872341
2013-04-30,29.64,0.47,63.06382978723405
2013-05-01,29.55,0.47,62.87234042553192
2013-05-02,29.67,0.47,63.12765957446809
2013-05-03,29.72,0.47,63.23404255319149
2013-05-06,30.04,0.47,63.91489361702128
2013-05-07,30.33,0.47,64.53191489361703
2013-05-08,30.72,0.47,65.36170212765957
2013-05-09,30.87,0.47,65.68085106382979
2013-05-10,31.21,0.47,66.40425531914894
2013-05-13,30.79,0.47,65.51063829787235
2013-05-14,31.45,0.47,66.91489361702128
2013-05-15,32.68,0.47,69.53191489361703
2013-05-16,32.18,0.47,68.46808510638299
2013-05-17,32.59,0.47,69.3404255319149
2013-05-20,33.15,0.47,70.53191489361703
2013-05-21,33.44,0.47,71.14893617021276
2013-05-22,33.08,0.47,70.38297872340425
2013-05-23,32.72,0.47,69.61702127659575
2013-05-24,32.61,0.47,69.38297872340426
2013-05-28,33.21,0.47,70.65957446808511
2013-05-29,32.94,0.47,70.08510638297872
2013-05-30,32.94,0.47,70.08510638297872
2013-05-31,32.51,0.47,69.17021276595744
2013-06-03,32.55,0.61,53.36065573770492
2013-06-04,32.49,0.61,53.26229508196722
2013-06-05,31.85,0.61,52.21311475409836
2013-06-06,32.2,0.61,52.786885245901644
2013-06-07,32.3,0.61,52.950819672131146
2013-06-10,32.0,0.61,52.459016393442624
2013-06-11,31.76,0.61,52.06557377049181
2013-06-12,31.42,0.61,51.50819672131148
2013-06-13,31.82,0.61,52.16393442622951
2013-06-14,31.47,0.61,51.59016393442623
2013-06-17,31.75,0.61,52.049180327868854
2013-06-18,32.05,0.61,52.540983606557376
2013-06-19,31.13,0.61,51.0327868852459
2013-06-20,30.27,0.61,49.622950819672134
2013-06-21,30.74,0.61,50.393442622950815
2013-06-24,30.26,0.61,49.606557377049185
2013-06-25,30.39,0.61,49.81967213114754
2013-06-26,30.29,0.61,49.65573770491803
2013-06-27,30.82,0.61,50.52459016393443
2013-06-28,30.59,0.61,50.14754098360656
2013-07-01,31.18,0.61,51.114754098360656
2013-07-02,30.82,0.61,50.52459016393443
2013-07-03,30.88,0.61,50.622950819672134
2013-07-05,31.64,0.61,51.868852459016395
2013-07-08,31.73,0.61,52.016393442622956
2013-07-09,31.9,0.61,52.295081967213115
2013-07-10,32.41,0.61,53.131147540983605
2013-07-11,32.7,0.61,53.606557377049185
2013-07-12,32.73,0.61,53.65573770491803
2013-07-15,32.98,0.61,54.0655737704918
2013-07-16,32.84,0.61,53.8360655737705
2013-07-17,32.63,0.61,53.49180327868853
2013-07-18,32.83,0.61,53.81967213114754
2013-07-19,33.05,0.61,54.18032786885246
2013-07-22,33.48,0.61,54.88524590163934
2013-07-23,33.24,0.61,54.49180327868853
2013-07-24,33.45,0.61,54.8360655737705
2013-07-25,33.38,0.61,54.72131147540984
2013-07-26,32.62,0.61,53.47540983606557
2013-07-29,32.43,0.61,53.16393442622951
2013-07-30,32.08,0.61,52.59016393442623
2013-07-31,32.0,0.61,52.459016393442624
2013-08-01,32.93,0.61,53.98360655737705
2013-08-02,33.18,0.61,54.39344262295082
2013-08-05,32.86,0.61,53.868852459016395
2013-08-06,32.96,0.61,54.032786885245905
2013-08-07,33.1,0.61,54.26229508196722
2013-08-08,32.8,0.61,53.77049180327869
2013-08-09,33.06,0.61,54.196721311475414
2013-08-12,33.23,0.61,54.47540983606557
2013-08-13,33.56,0.61,55.016393442622956
2013-08-14,33.27,0.61,54.54098360655738
2013-08-15,33.59,0.61,55.06557377049181
2013-08-16,33.47,0.61,54.868852459016395
2013-08-19,33.22,0.61,54.459016393442624
2013-08-20,33.64,0.61,55.14754098360656
2013-08-21,33.54,0.61,54.98360655737705
2013-08-22,34.31,0.61,56.24590163934427
2013-08-23,34.11,0.61,55.91803278688525
2013-08-26,34.05,0.61,55.819672131147534
2013-08-27,33.6,0.61,55.08196721311476
2013-08-28,33.43,0.61,54.80327868852459
2013-08-29,33.48,0.61,54.88524590163934
2013-08-30,33.36,0.61,54.68852459016394
2013-09-03,33.57,0.61,55.032786885245905
2013-09-04,34.24,0.61,56.13114754098361
2013-09-05,34.11,0.61,55.91803278688525
2013-09-06,33.93,0.53,64.0188679245283
2013-09-09,34.3,0.53,64.71698113207546
2013-09-10,34.73,0.53,65.52830188679245
2013-09-11,35.02,0.53,66.0754716981132
2013-09-12,34.78,0.53,65.62264150943396
2013-09-13,34.66,0.53,65.39622641509433
2013-09-16,34.86,0.53,65.77358490566037
2013-09-17,34.96,0.53,65.9622641509434
2013-09-18,35.28,0.53,66.56603773584905
2013-09-19,36.47,0.53,68.81132075471697
2013-09-20,37.3,0.53,70.37735849056602
2013-09-23,36.96,0.53,69.73584905660377
2013-09-24,36.91,0.53,69.64150943396226
2013-09-25,37.07,0.53,69.94339622641509
2013-09-26,37.26,0.53,70.30188679245282
2013-09-27,36.93,0.53,69.67924528301886
2013-09-30,36.66,0.53,69.1698113207547
2013-10-01,37.12,0.53,70.0377358490566
2013-10-02,36.89,0.53,69.60377358490565
2013-10-03,36.52,0.53,68.90566037735849
2013-10-04,37.04,0.53,69.88679245283018
2013-10-07,36.57,0.53,69.0
2013-10-08,35.86,0.53,67.66037735849056
2013-10-09,35.73,0.53,67.41509433962263
2013-10-10,36.47,0.53,68.81132075471697
2013-10-11,36.81,0.53,69.45283018867924
2013-10-14,36.74,0.53,69.32075471698113
2013-10-15,36.39,0.53,68.66037735849056
2013-10-16,36.88,0.53,69.58490566037736
2013-10-17,37.66,0.53,71.0566037735849
2013-10-18,37.9,0.53,71.50943396226414
2013-10-21,37.19,0.53,70.1698113207547
2013-10-22,36.49,0.53,68.84905660377359
2013-10-23,36.23,0.53,68.35849056603773
2013-10-24,36.57,0.53,69.0
2013-10-25,37.1,0.53,70.0
2013-10-28,36.83,0.53,69.49056603773585
2013-10-29,36.98,0.53,69.77358490566037
2013-10-30,36.59,0.53,69.0377358490566
2013-10-31,36.31,0.53,68.50943396226415
2013-11-01,36.55,0.53,68.96226415094338
2013-11-04,36.63,0.53,69.11320754716981
2013-11-05,36.63,0.53,69.11320754716981
2013-11-06,36.51,0.53,68.88679245283018
2013-11-07,35.8,0.53,67.54716981132074
2013-11-08,36.32,0.53,68.52830188679245
2013-11-11,36.7,0.53,69.24528301886792
2013-11-12,36.62,0.53,69.0943396226415
2013-11-13,36.62,0.53,69.0943396226415
2013-11-14,36.15,0.53,68.20754716981132
2013-11-15,39.29,0.53,74.1320754716981
2013-11-18,38.66,0.53,72.94339622641509
2013-11-19,38.5,0.53,72.64150943396226
2013-11-20,38.29,0.53,72.24528301886792
2013-11-21,38.7,0.53,73.01886792452831
2013-11-22,38.52,0.53,72.67924528301887
2013-11-25,37.99,0.53,71.67924528301887
2013-11-26,38.38,0.53,72.41509433962264
2013-11-27,38.49,0.53,72.62264150943396
2013-11-29,38.32,0.53,72.30188679245283
2013-12-02,38.06,0.53,71.81132075471699
2013-12-03,37.86,0.53,71.43396226415094
2013-12-04,38.33,0.53,72.32075471698113
2013-12-05,38.27,0.53,72.20754716981132
2013-12-06,39.22,0.53,74.0
2013-12-09,39.38,0.53,74.30188679245283
2013-12-10,39.59,0.53,74.69811320754717
2013-12-11,39.23,0.53,74.0188679245283
2013-12-12,39.53,0.53,74.58490566037736
2013-12-13,39.46,0.53,74.45283018867924
2013-12-16,39.51,0.53,74.54716981132074
2013-12-17,40.32,0.53,76.0754716981132
2013-12-18,41.41,0.53,78.1320754716981
2013-12-19,41.04,-0.74,-55.45945945945946
2013-12-20,40.74,-0.74,-55.054054054054056
2013-12-23,41.16,-0.74,-55.62162162162162
2013-12-24,40.94,-0.74,-55.32432432432432
2013-12-26,41.1,-0.74,-55.54054054054054
2013-12-27,40.89,-0.74,-55.25675675675676
2013-12-30,41.0,-0.74,-55.4054054054054
2013-12-31,40.91,-0.74,-55.28378378378378
2014-01-02,40.21,-0.74,-54.33783783783784
2014-01-03,40.72,-0.74,-55.027027027027025
2014-01-06,40.52,-0.74,-54.756756756756765
2014-01-07,41.09,-0.74,-55.52702702702703
2014-01-08,41.77,-0.74,-56.44594594594595
2014-01-09,41.78,-0.74,-56.45945945945946
2014-01-10,42.15,-0.74,-56.95945945945946
2014-01-13,42.15,-0.74,-56.95945945945946
2014-01-14,42.83,-0.74,-57.87837837837838
2014-01-15,43.16,-0.74,-58.32432432432432
2014-01-16,43.28,-0.74,-58.48648648648649
2014-01-17,43.43,-0.74,-58.68918918918919
2014-01-21,43.53,-0.74,-58.82432432432433
2014-01-22,43.58,-0.74,-58.89189189189189
2014-01-23,42.54,-0.74,-57.486486486486484
2014-01-24,41.39,-0.74,-55.932432432432435
2014-01-27,41.7,-0.74,-56.351351351351354
2014-01-28,41.56,-0.74,-56.16216216216217
2014-01-29,41.24,-0.74,-55.72972972972973
2014-01-30,42.57,-0.74,-57.52702702702703
2014-01-31,41.6,-0.74,-56.21621621621622
2014-02-03,40.16,-0.74,-54.27027027027027
2014-02-04,41.35,-0.74,-55.87837837837838
2014-02-05,41.08,-0.74,-55.51351351351351
2014-02-06,41.7,-0.74,-56.351351351351354
2014-02-07,42.5,-0.74,-57.432432432432435
2014-02-10,42.21,-0.74,-57.04054054054054
2014-02-11,42.73,-0.74,-57.74324324324324
2014-02-12,42.84,-0.74,-57.891891891891895
2014-02-13,42.98,-0.74,-58.08108108108108
2014-02-14,39.52,-0.74,-53.40540540540541
2014-02-18,39.45,-0.74,-53.310810810810814
2014-02-19,40.01,-0.74,-54.067567567567565
2014-02-20,40.98,-0.74,-55.37837837837837
2014-02-21,40.3,-0.74,-54.45945945945946
2014-02-24,40.59,-0.74,-54.851351351351354
2014-02-25,40.69,-0.74,-54.986486486486484
2014-02-26,40.84,-0.74,-55.18918918918919
2014-02-27,40.31,-0.74,-54.472972972972975
2014-02-28,40.72,-0.74,-55.027027027027025
2014-03-03,40.57,-0.74,-54.82432432432432
2014-03-04,41.33,-0.74,-55.85135135135135
2014-03-05,41.34,0.25,165.36
2014-03-06,42.04,0.25,168.16
2014-03-07,41.79,0.25,167.16
2014-03-10,41.6,0.25,166.4
2014-03-11,40.67,0.25,162.68
2014-03-12,40.82,0.25,163.28
2014-03-13,39.95,0.25,159.8
2014-03-14,39.66,0.25,158.64
2014-03-17,39.91,0.25,159.64
2014-03-18,40.62,0.25,162.48
2014-03-19,40.51,0.25,162.04
2014-03-20,40.56,0.25,162.24
2014-03-21,40.12,0.25,160.48
2014-03-24,39.53,0.25,158.12
2014-03-25,39.46,0.25,157.84
2014-03-26,39.46,0.25,157.84
2014-03-27,39.12,0.25,156.48
2014-03-28,39.12,0.25,156.48
2014-03-31,40.0,0.25,160.0
2014-04-01,40.31,0.25,161.24
2014-04-02,40.54,0.25,162.16
2014-04-03,40.49,0.25,161.96
2014-04-04,39.75,0.25,159.0
2014-04-07,38.88,0.25,155.52
2014-04-08,39.1,0.25,156.4
2014-04-09,39.75,0.25,159.0
2014-04-10,38.66,0.25,154.64
2014-04-11,37.75,0.25,151.0
2014-04-14,37.66,0.25,150.64
2014-04-15,37.99,0.25,151.96
2014-04-16,38.4,0.25,153.6
2014-04-17,39.09,0.25,156.36
2014-04-21,39.12,0.25,156.48
2014-04-22,39.32,0.25,157.28
2014-04-23,39.35,0.25,157.4
2014-04-24,39.54,0.25,158.16
2014-04-25,38.91,0.25,155.64
2014-04-28,38.43,0.25,153.72
2014-04-29,38.13,0.25,152.52
2014-04-30,38.66,0.25,154.64
2014-05-01,38.96,0.25,155.84
2014-05-02,39.01,0.25,156.04
2014-05-05,39.58,0.25,158.32
2014-05-06,39.35,0.25,157.4
2014-05-07,39.36,0.25,157.44
2014-05-08,39.56,0.25,158.24
2014-05-09,39.62,0.25,158.48
2014-05-12,40.35,0.25,161.4
2014-05-13,40.65,0.25,162.6
2014-05-14,39.95,0.25,159.8
2014-05-15,38.98,0.25,155.92
2014-05-16,39.36,0.25,157.44
2014-05-19,39.32,0.25,157.28
2014-05-20,38.85,0.25,155.4
2014-05-21,39.33,0.25,157.32
2014-05-22,39.73,0.25,158.92
2014-05-23,40.19,0.25,160.76
2014-05-27,40.26,0.25,161.04
2014-05-28,40.85,0.25,163.4
2014-05-29,40.74,0.25,162.96
2014-05-30,40.73,0.25,162.92
2014-06-02,40.69,0.25,162.76
2014-06-03,40.93,0.25,163.72
2014-06-04,41.09,0.17,241.7058823529412
2014-06-05,41.92,0.17,246.58823529411765
2014-06-06,42.21,0.17,248.2941176470588
2014-06-09,42.4,0.17,249.41176470588232
2014-06-10,42.12,0.17,247.7647058823529
2014-06-11,42.14,0.17,247.88235294117646
2014-06-12,41.77,0.17,245.7058823529412
2014-06-13,41.85,0.17,246.17647058823528
2014-06-16,41.72,0.17,245.41176470588232
2014-06-17,42.11,0.17,247.70588235294116
2014-06-18,42.4,0.17,249.41176470588232
2014-06-19,41.93,0.17,246.6470588235294
2014-06-20,42.04,0.17,247.2941176470588
2014-06-23,41.57,0.17,244.52941176470586
2014-06-24,41.24,0.17,242.58823529411765
2014-06-25,41.47,0.17,243.9411764705882
2014-06-26,41.36,0.17,243.2941176470588
2014-06-27,41.13,0.17,241.94117647058823
2014-06-30,41.09,0.17,241.7058823529412
2014-07-01,41.67,0.17,245.1176470588235
2014-07-02,41.52,0.17,244.23529411764707
2014-07-03,41.82,0.17,245.99999999999997
2014-07-07,41.57,0.17,244.52941176470586
2014-07-08,40.88,0.17,240.47058823529412
2014-07-09,40.7,0.17,239.41176470588235
2014-07-10,40.41,0.17,237.70588235294113
2014-07-11,40.49,0.17,238.17647058823528
2014-07-14,40.64,0.17,239.05882352941174
2014-07-15,40.53,0.17,238.41176470588235
2014-07-16,40.74,0.17,239.64705882352942
2014-07-17,39.45,0.17,232.05882352941177
2014-07-18,40.16,0.17,236.23529411764702
2014-07-21,40.57,0.17,238.6470588235294
2014-07-22,41.29,0.17,242.88235294117644
2014-07-23,41.11,0.17,241.8235294117647
2014-07-24,40.66,0.17,239.17647058823525
2014-07-25,40.44,0.17,237.88235294117644
2014-07-28,40.26,0.17,236.82352941176467
2014-07-29,40.08,0.17,235.76470588235293
2014-07-30,40.62,0.17,238.9411764705882
2014-07-31,40.12,0.17,235.99999999999997
2014-08-01,40.11,0.17,235.9411764705882
2014-08-04,40.24,0.17,236.70588235294116
2014-08-05,39.51,0.17,232.41176470588232
2014-08-06,39.76,0.17,233.88235294117644
2014-08-07,39.38,0.17,231.64705882352942
2014-08-08,39.51,0.17,232.41176470588232
2014-08-11,39.48,0.17,232.23529411764702
2014-08-12,38.87,0.17,228.6470588235294
2014-08-13,39.18,0.17,230.4705882352941
2014-08-14,39.79,0.17,234.05882352941174
2014-08-15,41.19,0.17,242.29411764705878
2014-08-18,41.86,0.17,246.23529411764704
2014-08-19,41.89,0.17,246.41176470588235
2014-08-20,41.72,0.17,245.41176470588232
2014-08-21,41.48,0.17,243.99999999999997
2014-08-22,41.23,0.17,242.52941176470586
2014-08-25,41.3,0.17,242.9411764705882
2014-08-26,41.38,0.17,243.41176470588235
2014-08-27,41.04,0.17,241.41176470588232
2014-08-28,40.88,0.17,240.47058823529412
2014-08-29,40.89,0.17,240.52941176470586
2014-09-02,41.54,0.2,207.7
2014-09-03,41.53,0.2,207.65
2014-09-04,41.27,0.2,206.35
2014-09-05,41.43,0.2,207.14999999999998
2014-09-08,41.24,0.2,206.2
2014-09-09,41.09,0.2,205.45000000000002
2014-09-10,41.27,0.2,206.35
2014-09-11,41.19,0.2,205.95
2014-09-12,41.92,0.2,209.6
2014-09-15,41.43,0.2,207.14999999999998
2014-09-16,41.42,0.2,207.1
2014-09-17,42.12,0.2,210.59999999999997
2014-09-18,41.77,0.2,208.85
2014-09-19,41.67,0.2,208.35
2014-09-22,41.17,0.2,205.85
2014-09-23,40.76,0.2,203.79999999999998
2014-09-24,41.46,0.2,207.29999999999998
2014-09-25,40.69,0.2,203.45
2014-09-26,40.41,0.2,202.04999999999998
2014-09-29,40.88,0.2,204.4
2014-09-30,40.76,0.2,203.79999999999998
2014-10-01,40.2,0.2,201.0
2014-10-02,39.94,0.2,199.7
2014-10-03,40.71,0.2,203.54999999999998
2014-10-06,40.46,0.2,202.29999999999998
2014-10-07,39.34,0.2,196.70000000000002
2014-10-08,40.39,0.2,201.95
2014-10-09,39.36,0.2,196.79999999999998
2014-10-10,38.37,0.2,191.84999999999997
2014-10-13,37.76,0.2,188.79999999999998
2014-10-14,37.05,0.2,185.24999999999997
2014-10-15,37.05,0.2,185.24999999999997
2014-10-16,36.99,0.2,184.95
2014-10-17,37.39,0.2,186.95
2014-10-20,37.45,0.2,187.25
2014-10-21,38.63,0.2,193.15
2014-10-22,37.95,0.2,189.75
2014-10-23,38.42,0.2,192.1
2014-10-24,38.66,0.2,193.29999999999998
2014-10-27,38.62,0.2,193.09999999999997
2014-10-28,39.1,0.2,195.5
2014-10-29,38.98,0.2,194.89999999999998
2014-10-30,38.86,0.2,194.29999999999998
2014-10-31,39.54,0.2,197.7
2014-11-03,40.84,0.2,204.20000000000002
2014-11-04,40.18,0.2,200.89999999999998
2014-11-05,40.13,0.2,200.65
2014-11-06,41.37,0.2,206.84999999999997
2014-11-07,40.93,0.2,204.64999999999998
2014-11-10,41.53,0.2,207.65
2014-11-11,41.66,0.2,208.29999999999998
2014-11-12,41.45,0.2,207.25
2014-11-13,41.45,0.2,207.25
2014-11-14,41.57,0.2,207.85
2014-11-17,41.24,0.2,206.2
2014-11-18,40.8,0.2,203.99999999999997
2014-11-19,40.8,0.2,203.99999999999997
2014-11-20,41.26,0.2,206.29999999999998
2014-11-21,42.25,0.2,211.25
2014-11-24,42.25,0.2,211.25
2014-11-25,42.71,0.2,213.54999999999998
2014-11-26,42.74,0.2,213.7
2014-11-28,42.74,0.2,213.7
2014-12-01,41.59,0.2,207.95000000000002
2014-12-02,41.98,0.2,209.89999999999998
2014-12-03,42.23,0.2,211.14999999999998
2014-12-04,42.27,0.2,211.35
2014-12-05,42.3,0.2,211.49999999999997
2014-12-08,41.51,0.2,207.54999999999998
2014-12-09,41.4,0.2,206.99999999999997
2014-12-10,40.34,0.2,201.70000000000002
2014-12-11,40.62,0.2,203.09999999999997
2014-12-12,39.72,0.2,198.6
2014-12-15,38.68,0.2,193.39999999999998
2014-12-16,38.47,0.2,192.35
2014-12-17,39.76,0.2,198.79999999999998
2014-12-18,40.7,0.2,203.5
2014-12-19,41.38,0.2,206.9
2014-12-22,41.88,0.32,130.875
2014-12-23,41.37,0.32,129.28125
2014-12-24,41.13,0.32,128.53125
2014-12-26,41.38,0.32,129.3125
2014-12-29,41.33,0.32,129.15625
2014-12-30,41.37,0.32,129.28125
2014-12-31,40.94,0.32,127.93749999999999
2015-01-02,40.56,0.32,126.75
2015-01-05,39.8,0.32,124.37499999999999
2015-01-06,39.18,0.32,122.4375
2015-01-07,39.7,0.32,124.0625
2015-01-08,40.89,0.32,127.78125
2015-01-09,40.59,0.32,126.84375000000001
2015-01-12,40.11,0.32,125.34375
2015-01-13,39.55,0.32,123.59374999999999
2015-01-14,39.06,0.32,122.0625
2015-01-15,38.01,0.32,118.78124999999999
2015-01-16,38.25,0.32,119.53125
2015-01-20,37.93,0.32,118.53125
2015-01-21,38.16,0.32,119.24999999999999
2015-01-22,39.65,0.32,123.90625
2015-01-23,38.81,0.32,121.28125
2015-01-26,39.15,0.32,122.34375
2015-01-27,38.75,0.32,121.09375
2015-01-28,38.0,0.32,118.75
2015-01-29,38.46,0.32,120.1875
2015-01-30,37.77,0.32,118.03125000000001
2015-02-02,38.69,0.32,120.90624999999999
2015-02-03,39.62,0.32,123.81249999999999
2015-02-04,39.11,0.32,122.21875
2015-02-05,39.53,0.32,123.53125
2015-02-06,39.34,0.32,122.93750000000001
2015-02-09,39.04,0.32,122.0
2015-02-10,39.67,0.32,123.96875
2015-02-11,39.33,0.32,122.90624999999999
2015-02-12,40.02,0.32,125.06250000000001
2015-02-13,40.15,0.32,125.46875
2015-02-17,40.52,0.32,126.62500000000001
2015-02-18,41.54,0.32,129.8125
2015-02-19,41.15,0.32,128.59375
2015-02-20,41.95,0.32,131.09375
2015-02-23,41.73,0.32,130.40625
2015-02-24,42.06,0.32,131.4375
2015-02-25,42.2,0.32,131.875
2015-02-26,42.36,0.32,132.375
2015-02-27,42.21,0.32,131.90625
