date,COO,COO_EPS,PE Ratio
1993-12-16,0.84,,
1993-12-17,0.94,,
1993-12-20,0.84,,
1993-12-21,0.75,,
1993-12-22,0.94,,
1993-12-23,1.13,,
1993-12-27,1.03,,
1993-12-28,1.03,,
1993-12-29,1.03,,
1993-12-30,1.03,,
1993-12-31,1.03,,
1994-01-03,1.03,,
1994-01-04,1.03,,
1994-01-05,1.03,,
1994-01-06,1.13,,
1994-01-07,1.13,,
1994-01-10,1.13,,
1994-01-11,1.03,,
1994-01-12,1.13,,
1994-01-13,0.94,,
1994-01-14,1.13,,
1994-01-17,1.03,,
1994-01-18,0.84,,
1994-01-19,0.94,,
1994-01-20,0.84,,
1994-01-21,0.84,,
1994-01-24,0.94,,
1994-01-25,0.94,,
1994-01-26,0.84,,
1994-01-27,0.84,,
1994-01-28,0.75,,
1994-01-31,0.84,,
1994-02-01,0.7,,
1994-02-02,0.75,,
1994-02-03,0.84,,
1994-02-04,0.84,,
1994-02-07,0.75,,
1994-02-08,0.84,,
1994-02-09,0.84,,
1994-02-10,0.75,,
1994-02-11,0.75,,
1994-02-14,0.75,,
1994-02-15,0.75,,
1994-02-16,0.94,,
1994-02-17,0.94,,
1994-02-18,0.94,,
1994-02-22,1.13,,
1994-02-23,1.13,,
1994-02-24,1.22,,
1994-02-25,1.13,,
1994-02-28,1.13,,
1994-03-01,1.03,,
1994-03-02,1.03,,
1994-03-03,1.03,,
1994-03-04,1.03,,
1994-03-07,1.03,,
1994-03-08,0.94,,
1994-03-09,1.03,,
1994-03-10,0.94,,
1994-03-11,0.94,,
1994-03-14,1.03,,
1994-03-15,0.94,,
1994-03-16,1.13,,
1994-03-17,1.13,,
1994-03-18,1.5,,
1994-03-21,1.88,,
1994-03-22,1.88,,
1994-03-23,1.69,,
1994-03-24,1.69,,
1994-03-25,1.69,,
1994-03-28,1.69,,
1994-03-29,1.5,,
1994-03-30,1.41,,
1994-03-31,1.5,,
1994-04-04,1.31,,
1994-04-05,1.5,,
1994-04-06,1.41,,
1994-04-07,1.5,,
1994-04-08,1.5,,
1994-04-11,1.5,,
1994-04-12,1.5,,
1994-04-13,1.69,,
1994-04-14,1.69,,
1994-04-15,1.69,,
1994-04-18,1.88,,
1994-04-19,1.69,,
1994-04-20,1.88,,
1994-04-21,1.69,,
1994-04-22,1.69,,
1994-04-25,1.5,,
1994-04-26,1.69,,
1994-04-28,1.69,,
1994-04-29,1.88,,
1994-05-02,1.88,,
1994-05-03,2.06,,
1994-05-04,2.16,,
1994-05-05,2.06,,
1994-05-06,2.25,,
1994-05-09,2.25,,
1994-05-10,2.44,,
1994-05-11,2.44,,
1994-05-12,2.63,,
1994-05-13,2.81,,
1994-05-16,2.63,,
1994-05-17,2.81,,
1994-05-18,2.44,,
1994-05-19,2.25,,
1994-05-20,2.44,,
1994-05-23,2.44,,
1994-05-24,2.06,,
1994-05-25,2.25,,
1994-05-26,2.25,,
1994-05-27,2.25,,
1994-05-31,2.25,,
1994-06-01,2.25,,
1994-06-02,2.44,,
1994-06-03,2.25,,
1994-06-06,2.44,,
1994-06-07,2.25,,
1994-06-08,2.25,,
1994-06-09,2.25,,
1994-06-10,2.25,,
1994-06-13,2.06,,
1994-06-14,2.39,,
1994-06-15,2.06,,
1994-06-16,2.32,,
1994-06-17,2.25,,
1994-06-20,2.06,,
1994-06-21,1.88,,
1994-06-22,1.88,,
1994-06-23,1.88,,
1994-06-24,1.88,,
1994-06-27,1.69,,
1994-06-28,1.69,,
1994-06-29,1.5,,
1994-06-30,2.06,,
1994-07-01,1.5,,
1994-07-05,1.69,,
1994-07-06,1.88,,
1994-07-07,1.88,,
1994-07-08,1.88,,
1994-07-11,1.69,,
1994-07-12,1.88,,
1994-07-13,1.88,,
1994-07-14,1.69,,
1994-07-15,2.25,,
1994-07-18,2.06,,
1994-07-19,2.06,,
1994-07-20,2.06,,
1994-07-21,2.25,,
1994-07-22,2.25,,
1994-07-25,1.88,,
1994-07-26,2.25,,
1994-07-27,2.25,,
1994-07-28,2.63,,
1994-07-29,2.63,,
1994-08-01,2.44,,
1994-08-02,2.44,,
1994-08-03,2.63,,
1994-08-04,2.44,,
1994-08-05,2.44,,
1994-08-08,2.44,,
1994-08-09,2.44,,
1994-08-10,2.44,,
1994-08-11,2.44,,
1994-08-12,2.44,,
1994-08-15,2.44,,
1994-08-16,2.44,,
1994-08-17,2.44,,
1994-08-18,2.44,,
1994-08-19,3.19,,
1994-08-22,3.38,,
1994-08-23,3.38,,
1994-08-24,3.38,,
1994-08-25,3.56,,
1994-08-26,3.75,,
1994-08-29,3.94,,
1994-08-30,4.31,,
1994-08-31,4.13,,
1994-09-01,4.31,,
1994-09-02,4.31,,
1994-09-06,4.69,,
1994-09-07,5.06,,
1994-09-08,5.25,,
1994-09-09,4.69,,
1994-09-12,4.69,,
1994-09-13,4.13,,
1994-09-14,4.5,,
1994-09-15,4.69,,
1994-09-16,4.5,,
1994-09-19,4.31,,
1994-09-20,3.94,,
1994-09-21,4.13,,
1994-09-22,4.13,,
1994-09-23,4.13,,
1994-09-26,3.94,,
1994-09-27,3.94,,
1994-09-28,3.75,,
1994-09-29,3.56,,
1994-09-30,3.75,,
1994-10-03,3.94,,
1994-10-04,3.75,,
1994-10-05,3.56,,
1994-10-06,3.75,,
1994-10-07,3.75,,
1994-10-10,3.75,,
1994-10-11,3.75,,
1994-10-12,3.75,,
1994-10-13,3.94,,
1994-10-14,3.94,,
1994-10-17,3.94,,
1994-10-18,3.94,,
1994-10-19,3.94,,
1994-10-20,3.94,,
1994-10-21,3.94,,
1994-10-24,3.94,,
1994-10-25,3.94,,
1994-10-26,3.75,,
1994-10-27,3.75,,
1994-10-28,3.75,,
1994-10-31,3.94,,
1994-11-01,3.75,,
1994-11-02,3.75,,
1994-11-03,3.75,,
1994-11-04,3.75,,
1994-11-07,3.94,,
1994-11-08,3.94,,
1994-11-09,3.94,,
1994-11-10,3.94,,
1994-11-11,4.31,,
1994-11-14,4.13,,
1994-11-15,4.13,,
1994-11-16,4.13,,
1994-11-17,3.94,,
1994-11-18,3.75,,
1994-11-21,3.19,,
1994-11-22,3.38,,
1994-11-23,3.38,,
1994-11-25,3.56,,
1994-11-28,3.38,,
1994-11-29,3.38,,
1994-11-30,3.38,,
1994-12-01,3.19,,
1994-12-02,3.19,,
1994-12-05,3.38,,
1994-12-06,3.38,,
1994-12-07,3.19,,
1994-12-08,3.38,,
1994-12-09,3.38,,
1994-12-12,3.19,,
1994-12-13,3.38,,
1994-12-14,3.47,,
1994-12-15,3.38,,
1994-12-16,3.56,,
1994-12-19,3.82,,
1994-12-20,3.94,,
1994-12-21,3.56,,
1994-12-22,3.56,,
1994-12-23,3.56,,
1994-12-27,3.38,,
1994-12-28,3.19,,
1994-12-29,3.38,,
1994-12-30,3.38,,
1995-01-03,3.19,,
1995-01-04,3.19,,
1995-01-05,3.19,,
1995-01-06,3.38,,
1995-01-09,3.19,,
1995-01-10,3.38,,
1995-01-11,3.75,,
1995-01-12,3.75,,
1995-01-13,3.94,,
1995-01-16,3.94,,
1995-01-17,3.94,,
1995-01-18,4.13,,
1995-01-19,4.13,,
1995-01-20,4.13,,
1995-01-23,3.94,,
1995-01-24,3.75,,
1995-01-25,3.56,,
1995-01-26,3.56,,
1995-01-27,3.56,,
1995-01-30,3.56,,
1995-01-31,3.75,,
1995-02-01,3.56,,
1995-02-02,3.94,,
1995-02-03,3.75,,
1995-02-06,3.75,,
1995-02-07,3.56,,
1995-02-08,3.75,,
1995-02-09,3.75,,
1995-02-10,4.13,,
1995-02-13,3.94,,
1995-02-14,3.94,,
1995-02-15,3.94,,
1995-02-16,4.13,,
1995-02-17,4.13,,
1995-02-21,4.13,,
1995-02-22,3.94,,
1995-02-23,3.94,,
1995-02-24,3.56,,
1995-02-27,3.56,,
1995-02-28,3.56,,
1995-03-01,3.56,,
1995-03-02,3.56,,
1995-03-03,3.56,,
1995-03-06,3.38,,
1995-03-07,3.19,,
1995-03-08,3.38,,
1995-03-09,3.38,,
1995-03-10,3.38,,
1995-03-13,3.09,,
1995-03-14,3.0,,
1995-03-15,3.0,,
1995-03-16,3.19,,
1995-03-17,3.38,,
1995-03-20,3.0,,
1995-03-21,2.81,,
1995-03-22,2.81,,
1995-03-23,3.0,,
1995-03-24,3.19,,
1995-03-27,3.19,,
1995-03-28,3.0,,
1995-03-29,3.0,,
1995-03-30,3.0,,
1995-03-31,3.0,,
1995-04-03,2.81,,
1995-04-04,2.81,,
1995-04-05,2.81,,
1995-04-06,3.0,,
1995-04-07,3.0,,
1995-04-10,3.19,,
1995-04-11,3.0,,
1995-04-12,3.19,,
1995-04-13,3.09,,
1995-04-17,3.19,,
1995-04-18,3.09,,
1995-04-19,3.0,,
1995-04-20,3.0,,
1995-04-21,3.38,,
1995-04-24,3.0,,
1995-04-25,3.38,,
1995-04-26,3.38,,
1995-04-27,3.38,,
1995-04-28,3.56,,
1995-05-01,3.56,,
1995-05-02,3.56,,
1995-05-03,3.38,,
1995-05-04,3.38,,
1995-05-05,3.38,,
1995-05-08,3.19,,
1995-05-09,3.38,,
1995-05-10,3.38,,
1995-05-11,3.19,,
1995-05-12,3.19,,
1995-05-15,3.19,,
1995-05-16,3.19,,
1995-05-17,3.0,,
1995-05-18,3.19,,
1995-05-19,3.19,,
1995-05-22,2.81,,
1995-05-23,3.0,,
1995-05-24,2.81,,
1995-05-25,3.38,,
1995-05-26,3.19,,
1995-05-30,3.19,,
1995-05-31,3.19,,
1995-06-01,3.0,,
1995-06-02,3.19,,
1995-06-05,3.38,,
1995-06-06,3.19,,
1995-06-07,3.0,,
1995-06-08,3.0,,
1995-06-09,3.0,,
1995-06-12,3.0,,
1995-06-13,2.81,,
1995-06-14,3.0,,
1995-06-15,3.0,,
1995-06-16,3.0,,
1995-06-19,3.0,,
1995-06-20,3.0,,
1995-06-21,2.81,,
1995-06-22,2.81,,
1995-06-23,2.81,,
1995-06-26,2.63,,
1995-06-27,2.63,,
1995-06-28,2.63,,
1995-06-29,3.0,,
1995-06-30,3.0,,
1995-07-03,3.0,,
1995-07-05,2.81,,
1995-07-06,3.0,,
1995-07-07,2.81,,
1995-07-10,3.0,,
1995-07-11,2.81,,
1995-07-12,3.0,,
1995-07-13,2.81,,
1995-07-14,3.19,,
1995-07-17,3.56,,
1995-07-18,3.75,,
1995-07-19,3.56,,
1995-07-20,3.56,,
1995-07-21,3.66,,
1995-07-24,3.75,,
1995-07-25,3.94,,
1995-07-26,4.31,,
1995-07-27,4.5,,
1995-07-28,4.31,,
1995-07-31,4.13,,
1995-08-01,4.13,,
1995-08-02,4.13,,
1995-08-03,3.75,,
1995-08-04,3.94,,
1995-08-07,4.31,,
1995-08-08,4.5,,
1995-08-09,4.31,,
1995-08-10,4.5,,
1995-08-11,4.5,,
1995-08-14,4.5,,
1995-08-15,4.5,,
1995-08-16,4.5,,
1995-08-17,4.31,,
1995-08-18,4.31,,
1995-08-21,4.5,,
1995-08-22,4.69,,
1995-08-23,4.88,,
1995-08-24,5.06,,
1995-08-25,5.06,,
1995-08-28,5.25,,
1995-08-29,5.25,,
1995-08-30,4.88,,
1995-08-31,4.88,,
1995-09-01,4.5,,
1995-09-05,4.69,,
1995-09-06,4.88,,
1995-09-07,4.69,,
1995-09-08,4.5,,
1995-09-11,4.5,,
1995-09-12,4.69,,
1995-09-13,4.69,,
1995-09-14,4.5,,
1995-09-15,4.5,,
1995-09-18,4.5,,
1995-09-19,4.5,,
1995-09-20,4.31,,
1995-09-21,3.94,,
1995-09-22,4.06,,
1995-09-25,4.31,,
1995-09-26,4.06,,
1995-09-27,4.13,,
1995-09-28,4.0,,
1995-09-29,4.0,,
1995-10-02,3.81,,
1995-10-03,3.88,,
1995-10-04,3.75,,
1995-10-05,3.94,,
1995-10-06,3.88,,
1995-10-09,3.75,,
1995-10-10,3.69,,
1995-10-11,3.69,,
1995-10-12,3.69,,
1995-10-13,3.63,,
1995-10-16,3.69,,
1995-10-17,3.63,,
1995-10-18,3.56,,
1995-10-19,3.56,,
1995-10-20,3.56,,
1995-10-23,3.5,,
1995-10-24,3.38,,
1995-10-25,3.31,,
1995-10-26,3.25,,
1995-10-27,3.13,,
1995-10-30,3.0,,
1995-10-31,2.94,,
1995-11-01,3.0,,
1995-11-02,3.0,,
1995-11-03,3.0,,
1995-11-06,3.0,,
1995-11-07,2.88,,
1995-11-08,2.88,,
1995-11-09,2.94,,
1995-11-10,2.88,,
1995-11-13,2.88,,
1995-11-14,2.81,,
1995-11-15,2.88,,
1995-11-16,2.88,,
1995-11-17,2.88,,
1995-11-20,2.94,,
1995-11-21,2.88,,
1995-11-22,2.81,,
1995-11-24,2.81,,
1995-11-27,2.88,,
1995-11-28,3.38,,
1995-11-29,3.31,,
1995-11-30,3.19,,
1995-12-01,3.25,,
1995-12-04,3.06,,
1995-12-05,3.19,,
1995-12-06,3.13,,
1995-12-07,3.06,,
1995-12-08,3.06,,
1995-12-11,3.13,,
1995-12-12,3.31,,
1995-12-13,3.5,,
1995-12-14,3.63,,
1995-12-15,3.75,,
1995-12-18,3.81,,
1995-12-19,3.69,,
1995-12-20,3.94,,
1995-12-21,3.81,,
1995-12-22,3.81,,
1995-12-26,3.88,,
1995-12-27,3.81,,
1995-12-28,3.69,,
1995-12-29,3.75,,
1996-01-02,3.75,,
1996-01-03,3.63,,
1996-01-04,3.63,,
1996-01-05,3.63,,
1996-01-08,3.75,,
1996-01-09,3.69,,
1996-01-10,3.63,,
1996-01-11,3.63,,
1996-01-12,3.63,,
1996-01-15,3.44,,
1996-01-16,3.5,,
1996-01-17,3.44,,
1996-01-18,3.44,,
1996-01-19,3.38,,
1996-01-22,3.38,,
1996-01-23,3.44,,
1996-01-24,3.38,,
1996-01-25,3.38,,
1996-01-26,3.38,,
1996-01-29,3.44,,
1996-01-30,3.38,,
1996-01-31,3.44,,
1996-02-01,3.38,,
1996-02-02,3.44,,
1996-02-05,3.31,,
1996-02-06,3.19,,
1996-02-07,3.31,,
1996-02-08,3.38,,
1996-02-09,3.44,,
1996-02-12,3.38,,
1996-02-13,3.38,,
1996-02-14,3.31,,
1996-02-15,3.38,,
1996-02-16,3.38,,
1996-02-20,3.31,,
1996-02-21,3.31,,
1996-02-22,3.38,,
1996-02-23,3.38,,
1996-02-26,3.31,,
1996-02-27,3.38,,
1996-02-28,3.38,,
1996-02-29,3.69,,
1996-03-01,3.75,,
1996-03-04,3.63,,
1996-03-05,3.81,,
1996-03-06,3.88,,
1996-03-07,3.94,,
1996-03-08,3.69,,
1996-03-11,3.81,,
1996-03-12,3.81,,
1996-03-13,3.88,,
1996-03-14,4.0,,
1996-03-15,4.25,,
1996-03-18,4.38,,
1996-03-19,4.25,,
1996-03-20,4.31,,
1996-03-21,4.44,,
1996-03-22,4.44,,
1996-03-25,4.38,,
1996-03-26,4.44,,
1996-03-27,4.5,,
1996-03-28,4.56,,
1996-03-29,4.5,,
1996-04-01,4.44,,
1996-04-02,4.5,,
1996-04-03,4.63,,
1996-04-04,4.56,,
1996-04-08,4.5,,
1996-04-09,4.5,,
1996-04-10,4.5,,
1996-04-11,4.56,,
1996-04-12,4.81,,
1996-04-15,4.94,,
1996-04-16,5.0,,
1996-04-17,5.0,,
1996-04-18,5.0,,
1996-04-19,4.88,,
1996-04-22,4.81,,
1996-04-23,4.75,,
1996-04-24,4.69,,
1996-04-25,4.69,,
1996-04-26,4.69,,
1996-04-29,4.81,,
1996-04-30,5.5,,
1996-05-01,5.63,,
1996-05-02,5.31,,
1996-05-03,5.38,,
1996-05-06,5.5,,
1996-05-07,5.38,,
1996-05-08,5.31,,
1996-05-09,5.25,,
1996-05-10,5.31,,
1996-05-13,5.31,,
1996-05-14,5.5,,
1996-05-15,5.44,,
1996-05-16,5.81,,
1996-05-17,5.75,,
1996-05-20,5.94,,
1996-05-21,6.0,,
1996-05-22,5.88,,
1996-05-23,5.75,,
1996-05-24,5.75,,
1996-05-28,5.75,,
1996-05-29,5.88,,
1996-05-30,5.94,,
1996-05-31,6.38,,
1996-06-03,6.56,,
1996-06-04,6.5,,
1996-06-05,6.44,,
1996-06-06,6.5,,
1996-06-07,6.56,,
1996-06-10,6.38,,
1996-06-11,6.38,,
1996-06-12,6.31,,
1996-06-13,6.31,,
1996-06-14,6.44,,
1996-06-17,6.31,,
1996-06-18,6.06,,
1996-06-19,6.13,,
1996-06-20,6.06,,
1996-06-21,6.0,,
1996-06-24,6.0,,
1996-06-25,5.94,,
1996-06-26,5.69,,
1996-06-27,5.81,,
1996-06-28,5.88,,
1996-07-01,6.0,,
1996-07-02,5.94,,
1996-07-03,5.94,,
1996-07-05,5.88,,
1996-07-08,5.81,,
1996-07-09,5.81,,
1996-07-10,5.69,,
1996-07-11,5.25,,
1996-07-12,5.44,,
1996-07-15,5.31,,
1996-07-16,5.19,,
1996-07-17,5.44,,
1996-07-18,5.75,,
1996-07-19,5.69,,
1996-07-22,5.5,,
1996-07-23,5.38,,
1996-07-24,5.31,,
1996-07-25,5.38,,
1996-07-26,5.31,,
1996-07-29,5.31,,
1996-07-30,5.44,,
1996-07-31,5.44,,
1996-08-01,5.44,,
1996-08-02,5.38,,
1996-08-05,5.44,,
1996-08-06,5.44,,
1996-08-07,5.69,,
1996-08-08,6.0,,
1996-08-09,6.25,,
1996-08-12,6.13,,
1996-08-13,6.25,,
1996-08-14,6.19,,
1996-08-15,6.13,,
1996-08-16,6.38,,
1996-08-19,6.38,,
1996-08-20,6.38,,
1996-08-21,6.38,,
1996-08-22,6.5,,
1996-08-23,6.44,,
1996-08-26,6.56,,
1996-08-27,6.63,,
1996-08-28,6.5,,
1996-08-29,6.56,,
1996-08-30,6.5,,
1996-09-03,6.63,,
1996-09-04,6.56,,
1996-09-05,6.5,,
1996-09-06,6.38,,
1996-09-09,6.31,,
1996-09-10,6.25,,
1996-09-11,6.38,,
1996-09-12,6.38,,
1996-09-13,6.38,,
1996-09-16,6.25,,
1996-09-17,6.25,,
1996-09-18,6.25,,
1996-09-19,6.25,,
1996-09-20,6.31,,
1996-09-23,6.25,,
1996-09-24,6.5,,
1996-09-25,6.5,,
1996-09-26,6.56,,
1996-09-27,6.56,,
1996-09-30,6.56,,
1996-10-01,6.56,,
1996-10-02,6.44,,
1996-10-03,6.38,,
1996-10-04,6.38,,
1996-10-07,6.31,,
1996-10-08,6.25,,
1996-10-09,6.31,,
1996-10-10,6.38,,
1996-10-11,6.38,,
1996-10-14,6.5,,
1996-10-15,6.5,,
1996-10-16,6.63,,
1996-10-17,6.75,,
1996-10-18,6.88,,
1996-10-21,7.19,,
1996-10-22,7.06,,
1996-10-23,7.0,,
1996-10-24,7.19,,
1996-10-25,7.13,,
1996-10-28,7.25,,
1996-10-29,7.44,,
1996-10-30,7.38,,
1996-10-31,7.19,,
1996-11-01,7.06,,
1996-11-04,7.13,,
1996-11-05,7.25,,
1996-11-06,7.19,,
1996-11-07,7.13,,
1996-11-08,7.38,,
1996-11-11,7.56,,
1996-11-12,7.63,,
1996-11-13,7.56,,
1996-11-14,7.5,,
1996-11-15,7.44,,
1996-11-18,7.5,,
1996-11-19,7.56,,
1996-11-20,7.5,,
1996-11-21,7.44,,
1996-11-22,7.44,,
1996-11-25,7.44,,
1996-11-26,7.31,,
1996-11-27,7.25,,
1996-11-29,7.31,,
1996-12-02,7.19,,
1996-12-03,7.44,,
1996-12-04,7.44,,
1996-12-05,7.63,,
1996-12-06,7.5,,
1996-12-09,7.81,,
1996-12-10,8.06,,
1996-12-11,8.5,,
1996-12-12,8.38,,
1996-12-13,8.13,,
1996-12-16,8.19,,
1996-12-17,8.13,,
1996-12-18,8.44,,
1996-12-19,8.38,,
1996-12-20,8.19,,
1996-12-23,8.13,,
1996-12-24,8.25,,
1996-12-26,8.44,,
1996-12-27,8.38,,
1996-12-30,8.38,,
1996-12-31,8.63,,
1997-01-02,8.5,,
1997-01-03,8.44,,
1997-01-06,8.31,,
1997-01-07,8.25,,
1997-01-08,8.19,,
1997-01-09,8.25,,
1997-01-10,8.0,,
1997-01-13,8.0,,
1997-01-14,8.19,,
1997-01-15,8.31,,
1997-01-16,8.13,,
1997-01-17,8.25,,
1997-01-20,8.13,,
1997-01-21,8.31,,
1997-01-22,8.69,,
1997-01-23,8.56,,
1997-01-24,8.69,,
1997-01-27,8.56,,
1997-01-28,8.63,,
1997-01-29,8.69,,
1997-01-30,9.0,,
1997-01-31,9.25,,
1997-02-03,9.69,,
1997-02-04,10.13,,
1997-02-05,9.69,,
1997-02-06,10.38,,
1997-02-07,10.25,,
1997-02-10,10.56,,
1997-02-11,10.31,,
1997-02-12,10.25,,
1997-02-13,10.19,,
1997-02-14,10.31,,
1997-02-18,10.56,,
1997-02-19,10.75,,
1997-02-20,10.81,,
1997-02-21,10.75,,
1997-02-24,11.25,,
1997-02-25,10.88,,
1997-02-26,10.81,,
1997-02-27,10.63,,
1997-02-28,10.44,,
1997-03-03,10.19,,
1997-03-04,10.25,,
1997-03-05,10.44,,
1997-03-06,10.31,,
1997-03-07,9.94,,
1997-03-10,10.0,,
1997-03-11,9.94,,
1997-03-12,9.81,,
1997-03-13,9.44,,
1997-03-14,9.5,,
1997-03-17,9.63,,
1997-03-18,9.5,,
1997-03-19,9.44,,
1997-03-20,9.75,,
1997-03-21,10.19,,
1997-03-24,10.38,,
1997-03-25,10.5,,
1997-03-26,10.81,,
1997-03-27,10.75,,
1997-03-31,10.13,,
1997-04-01,10.0,,
1997-04-02,10.06,,
1997-04-03,10.0,,
1997-04-04,10.13,,
1997-04-07,10.13,,
1997-04-08,9.88,,
1997-04-09,9.75,,
1997-04-10,9.63,,
1997-04-11,9.31,,
1997-04-14,9.0,,
1997-04-15,9.0,,
1997-04-16,9.13,,
1997-04-17,9.31,,
1997-04-18,9.25,,
1997-04-21,9.0,,
1997-04-22,8.81,,
1997-04-23,8.69,,
1997-04-24,9.25,,
1997-04-25,9.06,,
1997-04-28,8.75,,
1997-04-29,9.0,,
1997-04-30,8.94,,
1997-05-01,9.19,,
1997-05-02,9.25,,
1997-05-05,9.63,,
1997-05-06,9.75,,
1997-05-07,10.0,,
1997-05-08,9.88,,
1997-05-09,9.88,,
1997-05-12,10.06,,
1997-05-13,10.25,,
1997-05-14,10.25,,
1997-05-15,10.19,,
1997-05-16,10.63,,
1997-05-19,10.56,,
1997-05-20,10.81,,
1997-05-21,10.56,,
1997-05-22,10.69,,
1997-05-23,10.63,,
1997-05-27,10.44,,
1997-05-28,10.44,,
1997-05-29,10.44,,
1997-05-30,10.38,,
1997-06-02,10.56,,
1997-06-03,10.63,,
1997-06-04,10.75,,
1997-06-05,10.94,,
1997-06-06,11.0,,
1997-06-09,11.38,,
1997-06-10,11.5,,
1997-06-11,11.56,,
1997-06-12,11.5,,
1997-06-13,11.31,,
1997-06-16,11.06,,
1997-06-17,11.06,,
1997-06-18,11.25,,
1997-06-19,11.13,,
1997-06-20,11.06,,
1997-06-23,11.13,,
1997-06-24,11.13,,
1997-06-25,11.25,,
1997-06-26,11.31,,
1997-06-27,11.28,,
1997-06-30,11.63,,
1997-07-01,11.75,,
1997-07-02,11.75,,
1997-07-03,11.88,,
1997-07-07,11.88,,
1997-07-08,12.13,,
1997-07-09,12.16,,
1997-07-10,12.28,,
1997-07-11,12.25,,
1997-07-14,12.19,,
1997-07-15,12.13,,
1997-07-16,12.0,,
1997-07-17,11.81,,
1997-07-18,11.56,,
1997-07-21,11.34,,
1997-07-22,11.88,,
1997-07-23,11.97,,
1997-07-24,12.94,,
1997-07-25,14.06,,
1997-07-28,14.31,,
1997-07-29,14.69,,
1997-07-30,14.13,,
1997-07-31,14.0,,
1997-08-01,14.09,,
1997-08-04,14.38,,
1997-08-05,14.63,,
1997-08-06,14.56,,
1997-08-07,14.53,,
1997-08-08,14.5,,
1997-08-11,14.22,,
1997-08-12,14.25,,
1997-08-13,14.22,,
1997-08-14,14.38,,
1997-08-15,14.5,,
1997-08-18,14.59,,
1997-08-19,14.84,,
1997-08-20,14.81,,
1997-08-21,14.69,,
1997-08-22,14.28,,
1997-08-25,14.97,,
1997-08-26,15.09,,
1997-08-27,15.41,,
1997-08-28,15.97,,
1997-08-29,16.5,,
1997-09-02,16.81,,
1997-09-03,17.0,,
1997-09-04,17.5,,
1997-09-05,18.03,,
1997-09-08,18.56,,
1997-09-09,18.94,,
1997-09-10,18.94,,
1997-09-11,18.72,,
1997-09-12,19.41,,
1997-09-15,20.28,,
1997-09-16,19.84,,
1997-09-17,19.88,,
1997-09-18,19.63,,
1997-09-19,18.78,,
1997-09-22,18.5,,
1997-09-23,18.91,,
1997-09-24,18.56,,
1997-09-25,18.41,,
1997-09-26,18.5,,
1997-09-29,18.44,,
1997-09-30,18.38,,
1997-10-01,17.88,,
1997-10-02,18.59,,
1997-10-03,18.47,,
1997-10-06,17.72,,
1997-10-07,17.44,,
1997-10-08,17.91,,
1997-10-09,17.41,,
1997-10-10,17.72,,
1997-10-13,17.56,,
1997-10-14,17.44,,
1997-10-15,17.22,,
1997-10-16,17.09,,
1997-10-17,16.97,,
1997-10-20,17.16,,
1997-10-21,17.5,,
1997-10-22,17.88,,
1997-10-23,17.84,,
1997-10-24,17.94,,
1997-10-27,17.31,,
1997-10-28,16.78,,
1997-10-29,18.03,,
1997-10-30,17.72,,
1997-10-31,17.88,,
1997-11-03,18.91,,
1997-11-04,18.5,,
1997-11-05,18.56,,
1997-11-06,18.59,,
1997-11-07,18.56,,
1997-11-10,18.31,,
1997-11-11,18.06,,
1997-11-12,17.66,,
1997-11-13,17.66,,
1997-11-14,17.78,,
1997-11-17,18.53,,
1997-11-18,19.38,,
1997-11-19,19.78,,
1997-11-20,19.88,,
1997-11-21,19.47,,
1997-11-24,19.03,,
1997-11-25,19.38,,
1997-11-26,19.5,,
1997-11-28,19.53,,
1997-12-01,20.0,,
1997-12-02,19.44,,
1997-12-03,19.78,,
1997-12-04,19.94,,
1997-12-05,20.03,,
1997-12-08,20.31,,
1997-12-09,20.56,,
1997-12-10,20.53,,
1997-12-11,19.75,,
1997-12-12,19.31,,
1997-12-15,19.53,,
1997-12-16,20.0,,
1997-12-17,19.78,,
1997-12-18,19.59,,
1997-12-19,19.75,,
1997-12-22,19.59,,
1997-12-23,19.34,,
1997-12-24,19.38,,
1997-12-26,19.44,,
1997-12-29,19.97,,
1997-12-30,20.22,,
1997-12-31,20.44,,
1998-01-02,20.19,,
1998-01-05,20.25,,
1998-01-06,20.31,,
1998-01-07,20.75,,
1998-01-08,20.97,,
1998-01-09,20.09,,
1998-01-12,19.94,,
1998-01-13,20.69,,
1998-01-14,20.97,,
1998-01-15,21.09,,
1998-01-16,21.97,,
1998-01-20,23.03,,
1998-01-21,23.75,,
1998-01-22,22.88,,
1998-01-23,22.84,,
1998-01-26,23.03,,
1998-01-27,23.25,,
1998-01-28,23.91,,
1998-01-29,23.88,,
1998-01-30,24.81,,
1998-02-02,25.56,,
1998-02-03,24.94,,
1998-02-04,25.0,,
1998-02-05,25.22,,
1998-02-06,25.13,,
1998-02-09,24.84,,
1998-02-10,25.03,,
1998-02-11,25.0,,
1998-02-12,24.69,,
1998-02-13,24.75,,
1998-02-17,24.13,,
1998-02-18,24.44,,
1998-02-19,23.97,,
1998-02-20,23.47,,
1998-02-23,22.63,,
1998-02-24,22.0,,
1998-02-25,22.75,,
1998-02-26,23.69,,
1998-02-27,23.38,,
1998-03-02,23.53,,
1998-03-03,22.88,,
1998-03-04,22.94,,
1998-03-05,22.84,,
1998-03-06,23.03,,
1998-03-09,23.56,,
1998-03-10,23.28,,
1998-03-11,23.5,,
1998-03-12,23.25,,
1998-03-13,22.5,,
1998-03-16,21.03,,
1998-03-17,20.97,,
1998-03-18,21.31,,
1998-03-19,20.75,,
