date,C,C_EPS,PE Ratio
1993-12-13,68.27,,
1993-12-14,66.61,,
1993-12-15,64.95,,
1993-12-16,64.95,,
1993-12-17,65.99,,
1993-12-20,65.57,,
1993-12-21,64.53,,
1993-12-22,65.78,,
1993-12-23,65.78,,
1993-12-27,66.4,,
1993-12-28,65.57,,
1993-12-29,64.53,,
1993-12-30,63.08,,
1993-12-31,64.53,,
1994-01-03,67.02,,
1994-01-04,67.23,,
1994-01-05,66.82,,
1994-01-06,66.19,,
1994-01-07,68.06,,
1994-01-10,67.02,,
1994-01-11,66.4,,
1994-01-12,66.4,,
1994-01-13,66.19,,
1994-01-14,66.19,,
1994-01-17,65.57,,
1994-01-18,65.57,,
1994-01-19,65.78,,
1994-01-20,65.15,,
1994-01-21,65.15,,
1994-01-24,65.57,,
1994-01-25,65.78,,
1994-01-26,66.82,,
1994-01-27,68.27,,
1994-01-28,68.89,,
1994-01-31,69.93,,
1994-02-01,70.14,,
1994-02-02,71.17,,
1994-02-03,69.72,,
1994-02-04,64.53,,
1994-02-07,65.99,,
1994-02-08,65.15,,
1994-02-09,66.19,,
1994-02-10,66.4,,
1994-02-11,65.99,,
1994-02-14,65.57,,
1994-02-15,64.95,,
1994-02-16,64.95,,
1994-02-17,64.32,,
1994-02-18,62.87,,
1994-02-22,63.29,,
1994-02-23,63.29,,
1994-02-24,61.63,,
1994-02-25,62.25,,
1994-02-28,61.63,,
1994-03-01,59.14,,
1994-03-02,58.51,,
1994-03-03,58.51,,
1994-03-04,59.14,,
1994-03-07,59.35,,
1994-03-08,58.1,,
1994-03-09,59.55,,
1994-03-10,58.93,,
1994-03-11,59.76,,
1994-03-14,59.97,,
1994-03-15,62.04,,
1994-03-16,62.04,,
1994-03-17,61.83,,
1994-03-18,59.76,,
1994-03-21,59.76,,
1994-03-22,61.21,,
1994-03-23,63.91,,
1994-03-24,62.46,,
1994-03-25,61.63,,
1994-03-28,60.17,,
1994-03-29,57.89,,
1994-03-30,57.27,,
1994-03-31,58.51,,
1994-04-04,57.69,,
1994-04-05,58.72,,
1994-04-06,58.1,,
1994-04-07,58.31,,
1994-04-08,58.31,,
1994-04-11,60.17,,
1994-04-12,60.38,,
1994-04-13,59.55,,
1994-04-14,58.93,,
1994-04-15,58.93,,
1994-04-18,57.69,,
1994-04-19,57.69,,
1994-04-20,57.48,,
1994-04-21,56.03,,
1994-04-22,58.51,,
1994-04-25,57.48,,
1994-04-26,57.89,,
1994-04-28,57.06,,
1994-04-29,57.69,,
1994-05-02,57.06,,
1994-05-03,57.69,,
1994-05-04,58.51,,
1994-05-05,57.69,,
1994-05-06,56.86,,
1994-05-09,55.2,,
1994-05-10,55.61,,
1994-05-11,54.37,,
1994-05-12,53.74,,
1994-05-13,54.37,,
1994-05-16,54.16,,
1994-05-17,56.44,,
1994-05-18,57.69,,
1994-05-19,57.69,,
1994-05-20,58.72,,
1994-05-23,56.44,,
1994-05-24,56.65,,
1994-05-25,56.65,,
1994-05-26,54.99,,
1994-05-27,55.61,,
1994-05-31,54.57,,
1994-06-01,54.99,,
1994-06-02,53.74,,
1994-06-03,54.57,,
1994-06-06,54.78,,
1994-06-07,54.57,,
1994-06-08,54.99,,
1994-06-09,56.03,,
1994-06-10,55.61,,
1994-06-13,55.61,,
1994-06-14,58.93,,
1994-06-15,60.17,,
1994-06-16,59.14,,
1994-06-17,57.69,,
1994-06-20,56.44,,
1994-06-21,55.61,,
1994-06-22,55.4,,
1994-06-23,54.37,,
1994-06-24,53.74,,
1994-06-27,53.74,,
1994-06-28,53.12,,
1994-06-29,55.4,,
1994-06-30,53.54,,
1994-07-01,53.74,,
1994-07-05,52.29,,
1994-07-06,53.12,,
1994-07-07,52.91,,
1994-07-08,53.12,,
1994-07-11,52.08,,
1994-07-12,51.46,,
1994-07-13,51.67,,
1994-07-14,52.08,,
1994-07-15,51.88,,
1994-07-18,53.33,,
1994-07-19,53.33,,
1994-07-20,54.57,,
1994-07-21,55.4,,
1994-07-22,55.82,,
1994-07-25,54.78,,
1994-07-26,54.16,,
1994-07-27,55.2,,
1994-07-28,54.57,,
1994-07-29,54.99,,
1994-08-01,56.65,,
1994-08-02,57.27,,
1994-08-03,56.44,,
1994-08-04,55.2,,
1994-08-05,55.4,,
1994-08-08,56.23,,
1994-08-09,55.82,,
1994-08-10,55.61,,
1994-08-11,55.4,,
1994-08-12,56.44,,
1994-08-15,57.06,,
1994-08-16,57.48,,
1994-08-17,57.69,,
1994-08-18,57.48,,
1994-08-19,57.69,,
1994-08-22,56.86,,
1994-08-23,58.72,,
1994-08-24,59.97,,
1994-08-25,59.97,,
1994-08-26,60.8,,
1994-08-29,61.01,,
1994-08-30,61.21,,
1994-08-31,61.42,,
1994-09-01,61.21,,
1994-09-02,61.01,,
1994-09-06,60.8,,
1994-09-07,61.01,,
1994-09-08,60.59,,
1994-09-09,59.35,,
1994-09-12,58.1,,
1994-09-13,58.51,,
1994-09-14,58.51,,
1994-09-15,58.93,,
1994-09-16,58.1,,
1994-09-19,56.23,,
1994-09-20,54.78,,
1994-09-21,53.95,,
1994-09-22,54.57,,
1994-09-23,53.33,,
1994-09-26,53.95,,
1994-09-27,53.33,,
1994-09-28,55.4,,
1994-09-29,54.16,,
1994-09-30,54.57,,
1994-10-03,54.16,,
1994-10-04,52.29,,
1994-10-05,52.08,,
1994-10-06,52.08,,
1994-10-07,52.29,,
1994-10-10,53.33,,
1994-10-11,54.57,,
1994-10-12,53.74,,
1994-10-13,55.4,,
1994-10-14,54.57,,
1994-10-17,53.95,,
1994-10-18,54.78,,
1994-10-19,56.23,,
1994-10-20,54.99,,
1994-10-21,54.99,,
1994-10-24,54.57,,
1994-10-25,55.2,,
1994-10-26,56.23,,
1994-10-27,56.03,,
1994-10-28,57.27,,
1994-10-31,57.69,,
1994-11-01,58.1,,
1994-11-02,57.06,,
1994-11-03,57.06,,
1994-11-04,54.99,,
1994-11-07,56.44,,
1994-11-08,56.65,,
1994-11-09,56.03,,
1994-11-10,55.4,,
1994-11-11,54.99,,
1994-11-14,55.2,,
1994-11-15,56.03,,
1994-11-16,55.4,,
1994-11-17,54.16,,
1994-11-18,53.54,,
1994-11-21,52.91,,
1994-11-22,51.46,,
1994-11-23,52.71,,
1994-11-25,53.33,,
1994-11-28,53.54,,
1994-11-29,53.54,,
1994-11-30,54.37,,
1994-12-01,53.74,,
1994-12-02,55.2,,
1994-12-05,55.61,,
1994-12-06,55.2,,
1994-12-07,54.16,,
1994-12-08,52.91,,
1994-12-09,51.88,,
1994-12-12,52.5,,
1994-12-13,52.29,,
1994-12-14,52.71,,
1994-12-15,52.91,,
1994-12-16,52.91,,
1994-12-19,54.37,,
1994-12-20,53.74,,
1994-12-21,54.78,,
1994-12-22,52.29,,
1994-12-23,53.95,,
1994-12-27,55.82,,
1994-12-28,54.99,,
1994-12-29,54.78,,
1994-12-30,53.74,,
1995-01-03,54.78,,
1995-01-04,55.4,,
1995-01-05,55.61,,
1995-01-06,57.27,,
1995-01-09,57.06,,
1995-01-10,57.89,,
1995-01-11,57.48,,
1995-01-12,57.06,,
1995-01-13,58.1,,
1995-01-16,59.97,,
1995-01-17,58.72,,
1995-01-18,59.35,,
1995-01-19,57.89,,
1995-01-20,57.27,,
1995-01-23,56.86,,
1995-01-24,58.1,,
1995-01-25,59.14,,
1995-01-26,59.55,,
1995-01-27,60.17,,
1995-01-30,60.8,,
1995-01-31,61.21,,
1995-02-01,61.42,,
1995-02-02,61.83,,
1995-02-03,65.57,,
1995-02-06,65.36,,
1995-02-07,64.95,,
1995-02-08,65.15,,
1995-02-09,64.95,,
1995-02-10,64.53,,
1995-02-13,64.53,,
1995-02-14,64.53,,
1995-02-15,65.36,,
1995-02-16,64.53,,
1995-02-17,64.12,,
1995-02-21,64.53,,
1995-02-22,64.32,,
1995-02-23,64.95,,
1995-02-24,65.99,,
1995-02-27,64.95,,
1995-02-28,64.53,,
1995-03-01,63.49,,
1995-03-02,63.08,,
1995-03-03,62.46,,
1995-03-06,61.83,,
1995-03-07,61.01,,
1995-03-08,61.63,,
1995-03-09,61.21,,
1995-03-10,62.67,,
1995-03-13,63.49,,
1995-03-14,64.32,,
1995-03-15,63.7,,
1995-03-16,65.15,,
1995-03-17,64.32,,
1995-03-20,64.32,,
1995-03-21,63.08,,
1995-03-22,64.12,,
1995-03-23,63.49,,
1995-03-24,64.74,,
1995-03-27,65.15,,
1995-03-28,64.53,,
1995-03-29,64.12,,
1995-03-30,64.12,,
1995-03-31,64.12,,
1995-04-03,63.29,,
1995-04-04,64.74,,
1995-04-05,64.12,,
1995-04-06,65.15,,
1995-04-07,65.57,,
1995-04-10,65.99,,
1995-04-11,65.78,,
1995-04-12,65.57,,
1995-04-13,65.36,,
1995-04-17,66.4,,
1995-04-18,66.61,,
1995-04-19,65.99,,
1995-04-20,64.53,,
1995-04-21,65.36,,
1995-04-24,68.06,,
1995-04-25,67.44,,
1995-04-26,68.06,,
1995-04-27,68.89,,
1995-04-28,68.68,,
1995-05-01,68.47,,
1995-05-02,68.06,,
1995-05-03,69.51,,
1995-05-04,69.93,,
1995-05-05,70.76,,
1995-05-08,70.76,,
1995-05-09,72.0,,
1995-05-10,73.04,,
1995-05-11,71.38,,
1995-05-12,70.14,,
1995-05-15,72.83,,
1995-05-16,72.21,,
1995-05-17,70.96,,
1995-05-18,69.1,,
1995-05-19,69.93,,
1995-05-22,69.51,,
1995-05-23,70.34,,
1995-05-24,70.14,,
1995-05-25,68.89,,
1995-05-26,69.51,,
1995-05-30,69.1,,
1995-05-31,69.93,,
1995-06-01,72.21,,
1995-06-02,73.87,,
1995-06-05,73.66,,
1995-06-06,73.04,,
1995-06-07,70.76,,
1995-06-08,69.72,,
1995-06-09,68.89,,
1995-06-12,69.51,,
1995-06-13,70.76,,
1995-06-14,69.72,,
1995-06-15,69.72,,
1995-06-16,69.72,,
1995-06-19,71.59,,
1995-06-20,70.34,,
1995-06-21,71.79,,
1995-06-22,74.08,,
1995-06-23,73.87,,
1995-06-26,71.59,,
1995-06-27,70.55,,
1995-06-28,70.76,,
1995-06-29,72.42,,
1995-06-30,72.63,,
1995-07-03,73.66,,
1995-07-05,74.08,,
1995-07-06,74.49,,
1995-07-07,76.57,,
1995-07-10,76.78,,
1995-07-11,76.15,,
1995-07-12,76.78,,
1995-07-13,75.95,,
1995-07-14,75.32,,
1995-07-17,78.23,,
1995-07-18,78.02,,
1995-07-19,75.11,,
1995-07-20,74.29,,
1995-07-21,74.29,,
1995-07-24,75.11,,
1995-07-25,75.53,,
1995-07-26,76.98,,
1995-07-27,77.19,,
1995-07-28,78.02,,
1995-07-31,78.64,,
1995-08-01,78.02,,
1995-08-02,78.85,,
1995-08-03,78.02,,
1995-08-04,78.23,,
1995-08-07,79.68,,
1995-08-08,79.89,,
1995-08-09,79.26,,
1995-08-10,78.23,,
1995-08-11,78.02,,
1995-08-14,78.43,,
1995-08-15,78.43,,
1995-08-16,78.02,,
1995-08-17,76.78,,
1995-08-18,78.23,,
1995-08-21,78.02,,
1995-08-22,79.26,,
1995-08-23,79.47,,
1995-08-24,80.51,,
1995-08-25,81.96,,
1995-08-28,80.3,,
1995-08-29,79.89,,
1995-08-30,79.68,,
1995-08-31,79.68,,
1995-09-01,80.1,,
1995-09-05,82.17,,
1995-09-06,81.55,,
1995-09-07,81.13,,
1995-09-08,83.0,,
1995-09-11,83.0,,
1995-09-12,83.83,,
1995-09-13,84.25,,
1995-09-14,86.74,,
1995-09-15,87.57,,
1995-09-18,86.94,,
1995-09-19,86.94,,
1995-09-20,86.32,,
1995-09-21,84.66,,
1995-09-22,83.42,,
1995-09-25,83.42,,
1995-09-26,84.25,,
1995-09-27,84.87,,
1995-09-28,87.36,,
1995-09-29,88.19,,
1995-10-02,87.36,,
1995-10-03,87.29,,
1995-10-04,86.04,,
1995-10-05,85.83,,
1995-10-06,88.13,,
1995-10-09,86.67,,
1995-10-10,85.0,,
1995-10-11,86.04,,
1995-10-12,89.38,,
1995-10-13,90.42,,
1995-10-16,88.54,,
1995-10-17,89.38,,
1995-10-18,88.54,,
1995-10-19,87.08,,
1995-10-20,84.17,,
1995-10-23,82.5,,
1995-10-24,82.5,,
1995-10-25,83.13,,
1995-10-26,82.5,,
1995-10-27,83.33,,
1995-10-30,83.54,,
1995-10-31,84.17,,
1995-11-01,86.46,,
1995-11-02,87.71,,
1995-11-03,89.17,,
1995-11-06,91.04,,
1995-11-07,88.75,,
1995-11-08,92.5,,
1995-11-09,95.21,,
1995-11-10,92.29,,
1995-11-13,90.0,,
1995-11-14,87.5,,
1995-11-15,88.54,,
1995-11-16,90.63,,
1995-11-17,91.67,,
1995-11-20,90.0,,
1995-11-21,88.75,,
1995-11-22,88.75,,
1995-11-24,90.83,,
1995-11-27,89.38,,
1995-11-28,91.88,,
1995-11-29,98.13,,
1995-11-30,99.17,,
1995-12-01,98.96,,
1995-12-04,100.42,,
1995-12-05,103.96,,
1995-12-06,103.33,,
1995-12-07,102.29,,
1995-12-08,101.67,,
1995-12-11,101.25,,
1995-12-12,101.04,,
1995-12-13,101.88,,
1995-12-14,102.29,,
1995-12-15,100.83,,
1995-12-18,97.29,,
1995-12-19,98.13,,
1995-12-20,96.25,,
1995-12-21,95.42,,
1995-12-22,97.92,,
1995-12-26,100.63,,
1995-12-27,104.58,,
1995-12-28,105.83,,
1995-12-29,104.38,,
1996-01-02,102.92,,
1996-01-03,102.08,,
1996-01-04,102.71,,
1996-01-05,101.04,,
1996-01-08,100.42,,
1996-01-09,99.9,,
1996-01-10,95.83,,
1996-01-11,95.83,,
1996-01-12,98.33,,
1996-01-15,97.71,,
1996-01-16,100.0,,
1996-01-17,103.54,,
1996-01-18,101.04,,
1996-01-19,102.29,,
1996-01-22,101.88,,
1996-01-23,102.92,,
1996-01-24,103.33,,
1996-01-25,101.67,,
1996-01-26,101.25,,
1996-01-29,103.75,,
1996-01-30,107.29,,
1996-01-31,109.58,,
1996-02-01,108.13,,
1996-02-02,106.04,,
1996-02-05,106.04,,
1996-02-06,106.67,,
1996-02-07,107.29,,
1996-02-08,108.96,,
1996-02-09,108.75,,
1996-02-12,110.21,,
1996-02-13,111.25,,
1996-02-14,112.5,,
1996-02-15,112.71,,
1996-02-16,112.08,,
1996-02-20,109.79,,
1996-02-21,110.42,,
1996-02-22,114.79,,
1996-02-23,116.46,,
1996-02-26,115.63,,
1996-02-27,115.0,,
1996-02-28,115.21,,
1996-02-29,111.46,,
1996-03-01,113.75,,
1996-03-04,114.38,,
1996-03-05,112.71,,
1996-03-06,112.71,,
1996-03-07,112.08,,
1996-03-08,105.42,,
1996-03-11,104.38,,
1996-03-12,102.08,,
1996-03-13,104.58,,
1996-03-14,104.38,,
1996-03-15,103.75,,
1996-03-18,106.67,,
1996-03-19,106.88,,
1996-03-20,106.46,,
1996-03-21,107.29,,
1996-03-22,108.13,,
1996-03-25,107.5,,
1996-03-26,109.17,,
1996-03-27,108.75,,
1996-03-28,107.92,,
1996-03-29,110.0,,
1996-04-01,110.42,,
1996-04-02,110.0,,
1996-04-03,110.21,,
1996-04-04,109.79,,
1996-04-08,104.17,,
1996-04-09,102.92,,
1996-04-10,99.17,,
1996-04-11,98.54,,
1996-04-12,101.46,,
1996-04-15,103.96,,
1996-04-16,103.33,,
1996-04-17,100.63,,
1996-04-18,101.04,,
1996-04-19,101.88,,
1996-04-22,102.5,,
1996-04-23,104.38,,
1996-04-24,102.71,,
1996-04-25,103.33,,
1996-04-26,103.54,,
1996-04-29,102.71,,
1996-04-30,102.5,,
1996-05-01,101.88,,
1996-05-02,98.54,,
1996-05-03,96.46,,
1996-05-06,95.21,,
1996-05-07,95.0,,
1996-05-08,98.33,,
1996-05-09,97.92,,
1996-05-10,98.75,,
1996-05-13,100.0,,
1996-05-14,101.25,,
1996-05-15,101.67,,
1996-05-16,101.46,,
1996-05-17,102.92,,
1996-05-20,103.33,,
1996-05-21,104.17,,
1996-05-22,105.0,,
1996-05-23,103.75,,
1996-05-24,103.96,,
1996-05-28,101.88,,
1996-05-29,102.19,,
1996-05-30,104.06,,
1996-05-31,103.75,,
1996-06-03,104.06,,
1996-06-04,105.94,,
1996-06-05,108.13,,
1996-06-06,107.5,,
1996-06-07,104.06,,
1996-06-10,105.94,,
1996-06-11,106.56,,
1996-06-12,107.5,,
1996-06-13,109.06,,
1996-06-14,107.81,,
1996-06-17,107.81,,
1996-06-18,109.38,,
1996-06-19,108.44,,
1996-06-20,107.81,,
1996-06-21,109.06,,
1996-06-24,109.69,,
1996-06-25,112.5,,
1996-06-26,110.94,,
1996-06-27,111.88,,
1996-06-28,114.06,,
1996-07-01,115.0,,
1996-07-02,116.88,,
1996-07-03,114.69,,
1996-07-05,111.25,,
1996-07-08,108.75,,
1996-07-09,108.44,,
1996-07-10,107.19,,
1996-07-11,103.13,,
1996-07-12,103.75,,
1996-07-15,100.94,,
1996-07-16,101.88,,
1996-07-17,104.38,,
1996-07-18,106.56,,
1996-07-19,105.0,,
1996-07-22,102.81,,
1996-07-23,102.81,,
1996-07-24,101.56,,
1996-07-25,102.5,,
1996-07-26,101.88,,
1996-07-29,102.5,,
1996-07-30,101.56,,
1996-07-31,105.63,,
1996-08-01,110.31,,
1996-08-02,112.19,,
1996-08-05,110.63,,
1996-08-06,111.56,,
1996-08-07,114.38,,
1996-08-08,113.75,,
1996-08-09,113.44,,
1996-08-12,114.69,,
1996-08-13,112.5,,
1996-08-14,111.88,,
1996-08-15,111.56,,
1996-08-16,114.06,,
1996-08-19,114.69,,
1996-08-20,115.63,,
1996-08-21,114.38,,
1996-08-22,115.63,,
1996-08-23,114.38,,
1996-08-26,114.06,,
1996-08-27,114.69,,
1996-08-28,113.13,,
1996-08-29,110.63,,
1996-08-30,108.44,,
1996-09-03,110.63,,
1996-09-04,108.75,,
1996-09-05,107.5,,
1996-09-06,109.38,,
1996-09-09,112.5,,
1996-09-10,111.88,,
1996-09-11,112.81,,
1996-09-12,113.75,,
1996-09-13,117.19,,
1996-09-16,117.5,,
1996-09-17,117.5,,
1996-09-18,115.63,,
1996-09-19,117.5,,
1996-09-20,118.75,,
1996-09-23,118.75,,
1996-09-24,117.81,,
1996-09-25,119.69,,
1996-09-26,121.88,,
1996-09-27,122.19,,
1996-09-30,122.81,,
1996-10-01,124.69,,
1996-10-02,127.5,,
1996-10-03,127.5,,
1996-10-04,132.81,,
1996-10-07,132.81,,
1996-10-08,130.0,,
1996-10-09,128.44,,
1996-10-10,126.88,,
1996-10-11,129.69,,
1996-10-14,132.5,,
1996-10-15,131.88,,
1996-10-16,131.88,,
1996-10-17,133.13,,
1996-10-18,132.5,,
1996-10-21,133.13,,
1996-10-22,132.5,,
1996-10-23,133.75,,
1996-10-24,133.13,,
1996-10-25,131.56,,
1996-10-28,130.31,,
1996-10-29,135.94,,
1996-10-30,135.0,,
1996-10-31,135.63,,
1996-11-01,135.63,,
1996-11-04,138.44,,
1996-11-05,144.06,,
1996-11-06,150.63,,
1996-11-07,151.56,,
1996-11-08,156.25,,
1996-11-11,149.69,,
1996-11-12,151.56,,
1996-11-13,149.69,,
1996-11-14,149.69,,
1996-11-15,150.94,,
1996-11-18,150.94,,
1996-11-19,151.25,,
1996-11-20,151.88,,
1996-11-21,149.06,,
1996-11-22,150.31,,
1996-11-25,155.42,,
1996-11-26,152.08,,
1996-11-27,150.42,,
1996-11-29,150.0,,
1996-12-02,148.33,,
1996-12-03,145.42,,
1996-12-04,144.32,,
1996-12-05,142.5,,
1996-12-06,141.25,,
1996-12-09,147.08,,
1996-12-10,147.08,,
1996-12-11,143.33,,
1996-12-12,140.0,,
1996-12-13,140.83,,
1996-12-16,140.42,,
1996-12-17,141.25,,
1996-12-18,144.17,,
1996-12-19,147.92,,
1996-12-20,150.83,,
1996-12-23,151.67,,
1996-12-24,154.17,,
1996-12-26,154.58,,
1996-12-27,153.75,,
1996-12-30,157.92,,
1996-12-31,151.25,,
1997-01-02,148.33,,
1997-01-03,150.42,,
1997-01-06,151.25,,
1997-01-07,150.0,,
1997-01-08,149.58,,
1997-01-09,152.92,,
1997-01-10,150.83,,
1997-01-13,157.08,,
1997-01-14,161.67,,
1997-01-15,159.17,,
1997-01-16,160.42,,
1997-01-17,168.75,,
1997-01-20,173.33,,
1997-01-21,170.83,,
1997-01-22,178.75,,
1997-01-23,174.58,,
1997-01-24,170.42,,
1997-01-27,168.33,,
1997-01-28,169.58,,
1997-01-29,170.0,,
1997-01-30,175.0,,
1997-01-31,174.58,,
1997-02-03,181.67,,
1997-02-04,181.67,,
1997-02-05,177.92,,
1997-02-06,177.08,,
1997-02-07,175.0,,
1997-02-10,172.92,,
1997-02-11,175.83,,
1997-02-12,185.0,,
1997-02-13,188.75,,
1997-02-14,185.0,,
1997-02-18,194.17,,
1997-02-19,191.25,,
1997-02-20,183.33,,
1997-02-21,182.5,,
1997-02-24,185.83,,
1997-02-25,192.5,,
1997-02-26,185.0,,
1997-02-27,177.5,,
1997-02-28,178.75,,
1997-03-03,182.08,,
1997-03-04,175.42,,
1997-03-05,182.08,,
1997-03-06,182.08,,
1997-03-07,185.0,,
1997-03-10,188.75,,
1997-03-11,187.08,,
1997-03-12,182.08,,
1997-03-13,176.25,,
1997-03-14,177.5,,
1997-03-17,172.92,,
1997-03-18,175.42,,
1997-03-19,173.75,,
1997-03-20,168.33,,
1997-03-21,169.17,,
1997-03-24,177.5,,
1997-03-25,179.17,,
1997-03-26,174.17,,
1997-03-27,169.58,,
1997-03-31,160.0,,
1997-04-01,166.25,,
1997-04-02,157.5,,
1997-04-03,161.25,,
1997-04-04,160.0,,
1997-04-07,163.33,,
1997-04-08,164.17,,
1997-04-09,164.17,,
1997-04-10,163.33,,
1997-04-11,154.58,,
1997-04-14,161.25,,
1997-04-15,167.5,,
1997-04-16,170.0,,
1997-04-17,167.08,,
1997-04-18,166.67,,
1997-04-21,161.25,,
1997-04-22,167.08,,
1997-04-23,166.67,,
1997-04-24,163.75,,
1997-04-25,162.92,,
1997-04-28,167.5,,
1997-04-29,183.33,,
1997-04-30,185.0,,
1997-05-01,180.0,,
1997-05-02,182.08,,
1997-05-05,187.92,,
1997-05-06,189.58,,
1997-05-07,181.25,,
1997-05-08,186.25,,
1997-05-09,183.33,,
1997-05-12,185.42,,
1997-05-13,187.08,,
1997-05-14,187.92,,
1997-05-15,186.67,,
1997-05-16,184.17,,
1997-05-19,185.83,,
1997-05-20,192.08,,
1997-05-21,186.25,,
1997-05-22,185.0,,
1997-05-23,188.33,,
1997-05-27,186.67,,
1997-05-28,185.42,,
1997-05-29,182.08,,
1997-05-30,183.33,,
1997-06-02,182.92,,
1997-06-03,185.83,,
1997-06-04,184.17,,
1997-06-05,187.08,,
1997-06-06,192.92,,
1997-06-09,195.0,,
1997-06-10,200.0,,
1997-06-11,203.33,,
1997-06-12,209.58,,
1997-06-13,212.08,,
1997-06-16,208.33,,
1997-06-17,212.08,,
1997-06-18,215.42,,
1997-06-19,215.83,,
1997-06-20,220.0,,
1997-06-23,211.67,,
1997-06-24,214.58,,
1997-06-25,213.75,,
1997-06-26,210.83,,
1997-06-27,212.5,,
1997-06-30,210.21,,
1997-07-01,215.83,,
1997-07-02,222.92,,
1997-07-03,222.29,,
1997-07-07,225.21,,
1997-07-08,222.92,,
1997-07-09,220.0,,
1997-07-10,222.5,,
1997-07-11,220.63,,
1997-07-14,217.29,,
1997-07-15,220.83,,
1997-07-16,228.33,,
1997-07-17,225.83,,
1997-07-18,221.88,,
1997-07-21,219.17,,
1997-07-22,226.04,,
1997-07-23,227.71,,
1997-07-24,235.83,,
1997-07-25,232.29,,
1997-07-28,232.08,,
1997-07-29,237.92,,
1997-07-30,239.17,,
1997-07-31,239.79,,
1997-08-01,236.46,,
1997-08-04,232.08,,
1997-08-05,232.92,,
1997-08-06,233.33,,
1997-08-07,228.75,,
1997-08-08,220.42,,
1997-08-11,224.58,,
1997-08-12,219.58,,
1997-08-13,226.46,,
1997-08-14,227.5,,
1997-08-15,219.58,,
1997-08-18,222.5,,
1997-08-19,227.08,,
1997-08-20,229.58,,
1997-08-21,224.58,,
1997-08-22,222.71,,
1997-08-25,220.83,,
1997-08-26,216.25,,
1997-08-27,214.17,,
1997-08-28,213.33,,
1997-08-29,211.67,,
1997-09-02,222.92,,
1997-09-03,225.83,,
1997-09-04,225.0,,
1997-09-05,225.0,,
1997-09-08,225.21,,
1997-09-09,227.08,,
1997-09-10,220.42,,
1997-09-11,216.67,,
1997-09-12,220.83,,
1997-09-15,221.04,,
1997-09-16,233.96,,
1997-09-17,232.92,,
1997-09-18,235.83,,
1997-09-19,235.21,,
1997-09-22,241.04,,
1997-09-23,240.21,,
1997-09-24,231.46,,
1997-09-25,228.54,,
1997-09-26,230.63,,
1997-09-29,228.13,,
1997-09-30,227.71,,
1997-10-01,231.04,,
1997-10-02,233.13,,
1997-10-03,238.96,,
1997-10-06,248.13,,
1997-10-07,250.83,,
1997-10-08,248.54,,
1997-10-09,248.33,,
1997-10-10,248.33,,
1997-10-13,251.04,,
1997-10-14,251.46,,
1997-10-15,248.96,,
1997-10-16,246.25,,
1997-10-17,242.92,,
1997-10-20,244.79,,
1997-10-21,250.63,,
1997-10-22,254.58,,
1997-10-23,249.38,,
1997-10-24,243.13,,
1997-10-27,216.67,,
1997-10-28,232.71,,
1997-10-29,235.0,,
1997-10-30,231.46,,
1997-10-31,233.33,,
1997-11-03,237.92,,
1997-11-04,243.13,,
1997-11-05,248.54,,
1997-11-06,250.83,,
1997-11-07,247.29,,
1997-11-10,243.54,,
1997-11-11,240.63,,
1997-11-12,229.79,,
1997-11-13,232.08,,
1997-11-14,235.42,,
1997-11-17,245.0,,
1997-11-18,240.63,,
1997-11-19,244.79,,
1997-11-20,255.0,,
1997-11-21,252.19,,
1997-11-24,247.5,,
1997-11-25,246.88,,
1997-11-26,246.25,,
1997-11-28,254.38,,
1997-12-01,270.31,,
1997-12-02,274.38,,
1997-12-03,282.5,,
1997-12-04,280.31,,
1997-12-05,280.0,,
1997-12-08,278.13,,
1997-12-09,272.19,,
1997-12-10,268.44,,
1997-12-11,261.88,,
1997-12-12,263.44,,
1997-12-15,269.38,,
1997-12-16,274.38,,
1997-12-17,279.69,,
1997-12-18,275.63,,
1997-12-19,265.0,,
1997-12-22,260.0,,
1997-12-23,262.19,,
1997-12-24,257.5,,
1997-12-26,257.81,,
1997-12-29,260.63,,
1997-12-30,268.75,,
1997-12-31,269.38,,
1998-01-02,267.5,,
1998-01-05,265.63,,
1998-01-06,266.88,,
1998-01-07,258.13,,
1998-01-08,251.25,,
1998-01-09,238.44,,
1998-01-12,236.25,,
1998-01-13,248.13,,
1998-01-14,251.25,,
1998-01-15,248.75,,
1998-01-16,253.44,,
1998-01-20,253.75,,
1998-01-21,250.0,,
1998-01-22,241.56,,
1998-01-23,240.0,,
1998-01-26,235.31,,
1998-01-27,246.88,,
1998-01-28,250.63,,
1998-01-29,250.63,,
1998-01-30,247.81,,
1998-02-02,260.63,,
1998-02-03,266.25,,
1998-02-04,265.94,,
1998-02-05,265.0,,
1998-02-06,264.69,,
1998-02-09,265.63,,
1998-02-10,271.88,,
1998-02-11,270.63,,
1998-02-12,274.38,,
1998-02-13,273.13,,
1998-02-17,276.25,,
1998-02-18,278.75,,
1998-02-19,275.63,,
1998-02-20,280.31,,
1998-02-23,278.13,,
1998-02-24,275.31,,
1998-02-25,280.0,,
1998-02-26,280.0,,
1998-02-27,278.13,,
1998-03-02,274.38,,
1998-03-03,278.13,,
1998-03-04,275.63,,
1998-03-05,278.13,,
1998-03-06,278.75,,
1998-03-09,277.5,,
1998-03-10,288.75,,
1998-03-11,295.0,,
1998-03-12,300.0,,
1998-03-13,301.88,,
1998-03-16,301.25,,
