date,ED,ED_EPS,PE Ratio
2012-02-22,57.86,0.65,89.0153846153846
2012-02-23,57.96,0.65,89.16923076923077
2012-02-24,58.84,0.65,90.52307692307693
2012-02-27,58.43,0.65,89.89230769230768
2012-02-28,58.11,0.65,89.39999999999999
2012-02-29,58.1,0.65,89.38461538461539
2012-03-01,58.29,0.65,89.67692307692307
2012-03-02,58.31,0.65,89.70769230769231
2012-03-05,58.39,0.65,89.83076923076923
2012-03-06,58.35,0.65,89.76923076923077
2012-03-07,58.15,0.65,89.46153846153845
2012-03-08,58.32,0.65,89.72307692307692
2012-03-09,58.39,0.65,89.83076923076923
2012-03-12,59.21,0.65,91.09230769230768
2012-03-13,59.4,0.65,91.38461538461537
2012-03-14,58.59,0.65,90.13846153846154
2012-03-15,58.08,0.65,89.35384615384615
2012-03-16,57.62,0.65,88.64615384615384
2012-03-19,57.42,0.65,88.33846153846154
2012-03-20,57.54,0.65,88.52307692307691
2012-03-21,57.32,0.65,88.18461538461538
2012-03-22,57.26,0.65,88.09230769230768
2012-03-23,57.13,0.65,87.8923076923077
2012-03-26,57.58,0.65,88.58461538461538
2012-03-27,57.81,0.65,88.93846153846154
2012-03-28,57.65,0.65,88.6923076923077
2012-03-29,58.0,0.65,89.23076923076923
2012-03-30,58.42,0.65,89.87692307692308
2012-04-02,58.55,0.65,90.07692307692307
2012-04-03,58.75,0.65,90.38461538461539
2012-04-04,58.65,0.65,90.23076923076923
2012-04-05,58.18,0.65,89.50769230769231
2012-04-09,57.76,0.65,88.86153846153846
2012-04-10,57.14,0.65,87.9076923076923
2012-04-11,57.39,0.65,88.29230769230769
2012-04-12,57.87,0.65,89.03076923076922
2012-04-13,57.75,0.65,88.84615384615384
2012-04-16,58.22,0.65,89.56923076923077
2012-04-17,58.22,0.65,89.56923076923077
2012-04-18,58.01,0.65,89.24615384615385
2012-04-19,57.9,0.65,89.07692307692307
2012-04-20,58.61,0.65,90.16923076923077
2012-04-23,58.33,0.65,89.73846153846154
2012-04-24,58.73,0.65,90.35384615384615
2012-04-25,59.02,0.65,90.8
2012-04-26,59.29,0.65,91.21538461538461
2012-04-27,59.31,0.65,91.24615384615385
2012-04-30,59.45,0.65,91.46153846153847
2012-05-01,59.66,0.65,91.78461538461538
2012-05-02,59.31,0.65,91.24615384615385
2012-05-03,59.16,0.95,62.27368421052631
2012-05-04,59.38,0.95,62.505263157894746
2012-05-07,59.14,0.95,62.25263157894737
2012-05-08,59.7,0.95,62.8421052631579
2012-05-09,59.47,0.95,62.6
2012-05-10,60.02,0.95,63.178947368421056
2012-05-11,59.81,0.95,62.957894736842114
2012-05-14,59.02,0.95,62.12631578947369
2012-05-15,58.75,0.95,61.8421052631579
2012-05-16,58.83,0.95,61.92631578947368
2012-05-17,58.56,0.95,61.6421052631579
2012-05-18,58.67,0.95,61.75789473684211
2012-05-21,58.81,0.95,61.905263157894744
2012-05-22,59.03,0.95,62.13684210526316
2012-05-23,59.23,0.95,62.34736842105263
2012-05-24,59.59,0.95,62.72631578947369
2012-05-25,59.61,0.95,62.747368421052634
2012-05-29,59.96,0.95,63.11578947368422
2012-05-30,60.1,0.95,63.26315789473685
2012-05-31,60.36,0.95,63.53684210526316
2012-06-01,60.29,0.95,63.463157894736845
2012-06-04,60.7,0.95,63.89473684210527
2012-06-05,60.55,0.95,63.73684210526316
2012-06-06,61.27,0.95,64.49473684210527
2012-06-07,61.67,0.95,64.91578947368421
2012-06-08,62.24,0.95,65.51578947368422
2012-06-11,61.78,0.95,65.03157894736843
2012-06-12,62.18,0.95,65.45263157894738
2012-06-13,62.35,0.95,65.63157894736842
2012-06-14,62.58,0.95,65.87368421052632
2012-06-15,63.1,0.95,66.42105263157895
2012-06-18,63.48,0.95,66.82105263157895
2012-06-19,62.79,0.95,66.09473684210526
2012-06-20,61.5,0.95,64.73684210526316
2012-06-21,61.28,0.95,64.50526315789475
2012-06-22,61.5,0.95,64.73684210526316
2012-06-25,61.24,0.95,64.46315789473685
2012-06-26,61.25,0.95,64.47368421052632
2012-06-27,61.84,0.95,65.09473684210526
2012-06-28,62.07,0.95,65.33684210526316
2012-06-29,62.19,0.95,65.46315789473684
2012-07-02,62.72,0.95,66.02105263157895
2012-07-03,62.57,0.95,65.86315789473684
2012-07-05,62.09,0.95,65.35789473684211
2012-07-06,62.14,0.95,65.41052631578948
2012-07-09,62.34,0.95,65.62105263157895
2012-07-10,62.53,0.95,65.82105263157895
2012-07-11,62.88,0.95,66.18947368421053
2012-07-12,62.87,0.95,66.17894736842105
2012-07-13,63.42,0.95,66.7578947368421
2012-07-16,63.14,0.95,66.46315789473685
2012-07-17,63.41,0.95,66.74736842105263
2012-07-18,63.5,0.95,66.8421052631579
2012-07-19,63.36,0.95,66.69473684210527
2012-07-20,63.77,0.95,67.1263157894737
2012-07-23,63.56,0.95,66.90526315789474
2012-07-24,63.58,0.95,66.92631578947369
2012-07-25,63.48,0.95,66.82105263157895
2012-07-26,64.42,0.95,67.81052631578947
2012-07-27,64.9,0.95,68.31578947368422
2012-07-30,64.94,0.95,68.35789473684211
2012-07-31,64.5,0.95,67.89473684210526
2012-08-01,64.45,0.95,67.8421052631579
2012-08-02,64.25,0.73,88.01369863013699
2012-08-03,64.66,0.73,88.57534246575342
2012-08-06,64.55,0.73,88.42465753424658
2012-08-07,64.3,0.73,88.08219178082192
2012-08-08,63.89,0.73,87.52054794520548
2012-08-09,63.59,0.73,87.1095890410959
2012-08-10,63.87,0.73,87.4931506849315
2012-08-13,63.29,0.73,86.6986301369863
2012-08-14,63.2,0.73,86.57534246575344
2012-08-15,62.68,0.73,85.86301369863014
2012-08-16,61.8,0.73,84.65753424657534
2012-08-17,61.68,0.73,84.4931506849315
2012-08-20,61.96,0.73,84.87671232876713
2012-08-21,61.39,0.73,84.0958904109589
2012-08-22,61.61,0.73,84.3972602739726
2012-08-23,60.99,0.73,83.54794520547945
2012-08-24,61.42,0.73,84.13698630136987
2012-08-27,61.24,0.73,83.89041095890411
2012-08-28,61.2,0.73,83.83561643835617
2012-08-29,60.78,0.73,83.26027397260275
2012-08-30,60.76,0.73,83.23287671232876
2012-08-31,60.62,0.73,83.04109589041096
2012-09-04,60.88,0.73,83.3972602739726
2012-09-05,60.33,0.73,82.64383561643835
2012-09-06,61.06,0.73,83.64383561643837
2012-09-07,60.63,0.73,83.05479452054794
2012-09-10,60.49,0.73,82.86301369863014
2012-09-11,60.31,0.73,82.6164383561644
2012-09-12,60.18,0.73,82.43835616438356
2012-09-13,60.99,0.73,83.54794520547945
2012-09-14,59.81,0.73,81.93150684931507
2012-09-17,59.61,0.73,81.65753424657534
2012-09-18,59.48,0.73,81.47945205479452
2012-09-19,59.46,0.73,81.45205479452055
2012-09-20,59.48,0.73,81.47945205479452
2012-09-21,59.1,0.73,80.95890410958904
2012-09-24,59.48,0.73,81.47945205479452
2012-09-25,59.46,0.73,81.45205479452055
2012-09-26,60.09,0.73,82.31506849315069
2012-09-27,59.58,0.73,81.61643835616438
2012-09-28,59.89,0.73,82.04109589041096
2012-10-01,59.48,0.73,81.47945205479452
2012-10-02,59.65,0.73,81.71232876712328
2012-10-03,59.76,0.73,81.86301369863014
2012-10-04,60.43,0.73,82.78082191780823
2012-10-05,60.22,0.73,82.4931506849315
2012-10-08,60.14,0.73,82.38356164383562
2012-10-09,59.95,0.73,82.12328767123289
2012-10-10,60.07,0.73,82.28767123287672
2012-10-11,60.17,0.73,82.42465753424658
2012-10-12,59.83,0.73,81.95890410958904
2012-10-15,59.82,0.73,81.94520547945206
2012-10-16,59.81,0.73,81.93150684931507
2012-10-17,60.61,0.73,83.02739726027397
2012-10-18,60.73,0.73,83.1917808219178
2012-10-19,60.47,0.73,82.83561643835617
2012-10-22,59.9,0.73,82.05479452054794
2012-10-23,59.7,0.73,81.78082191780823
2012-10-24,59.57,0.73,81.6027397260274
2012-10-25,60.01,0.73,82.20547945205479
2012-10-26,59.97,0.73,82.15068493150685
2012-10-31,60.38,0.73,82.7123287671233
2012-11-01,59.73,0.73,81.82191780821917
2012-11-02,59.2,0.73,81.09589041095892
2012-11-05,58.0,0.73,79.45205479452055
2012-11-06,57.76,1.5,38.50666666666667
2012-11-07,56.26,1.5,37.50666666666667
2012-11-08,56.42,1.5,37.61333333333334
2012-11-09,55.74,1.5,37.160000000000004
2012-11-12,55.12,1.5,36.74666666666666
2012-11-13,55.19,1.5,36.79333333333333
2012-11-14,55.23,1.5,36.82
2012-11-15,54.43,1.5,36.28666666666667
2012-11-16,54.98,1.5,36.65333333333333
2012-11-19,54.75,1.5,36.5
2012-11-20,54.43,1.5,36.28666666666667
2012-11-21,54.21,1.5,36.14
2012-11-23,54.1,1.5,36.06666666666667
2012-11-26,54.88,1.5,36.586666666666666
2012-11-27,54.84,1.5,36.56
2012-11-28,55.37,1.5,36.913333333333334
2012-11-29,55.44,1.5,36.96
2012-11-30,55.79,1.5,37.193333333333335
2012-12-03,55.27,1.5,36.84666666666667
2012-12-04,55.36,1.5,36.906666666666666
2012-12-05,56.08,1.5,37.38666666666666
2012-12-06,56.11,1.5,37.406666666666666
2012-12-07,56.03,1.5,37.35333333333333
2012-12-10,56.07,1.5,37.38
2012-12-11,56.36,1.5,37.57333333333333
2012-12-12,56.34,1.5,37.56
2012-12-13,55.96,1.5,37.306666666666665
2012-12-14,56.12,1.5,37.413333333333334
2012-12-17,56.98,1.5,37.986666666666665
2012-12-18,57.19,1.5,38.126666666666665
2012-12-19,56.4,1.5,37.6
2012-12-20,56.44,1.5,37.626666666666665
2012-12-21,56.05,1.5,37.36666666666667
2012-12-24,55.97,1.5,37.31333333333333
2012-12-26,55.46,1.5,36.973333333333336
2012-12-27,55.42,1.5,36.946666666666665
2012-12-28,54.93,1.5,36.62
2012-12-31,55.54,1.5,37.026666666666664
2013-01-02,56.59,1.5,37.72666666666667
2013-01-03,56.58,1.5,37.72
2013-01-04,56.9,1.5,37.93333333333333
2013-01-07,56.35,1.5,37.56666666666667
2013-01-08,56.03,1.5,37.35333333333333
2013-01-09,56.11,1.5,37.406666666666666
2013-01-10,56.09,1.5,37.39333333333334
2013-01-11,55.91,1.5,37.27333333333333
2013-01-14,55.74,1.5,37.160000000000004
2013-01-15,55.34,1.5,36.89333333333334
2013-01-16,55.31,1.5,36.873333333333335
2013-01-17,55.28,1.5,36.85333333333333
2013-01-18,55.78,1.5,37.18666666666667
2013-01-22,56.03,1.5,37.35333333333333
2013-01-23,56.02,1.5,37.34666666666667
2013-01-24,56.34,1.5,37.56
2013-01-25,56.51,1.5,37.67333333333333
2013-01-28,56.47,1.5,37.64666666666667
2013-01-29,56.96,1.5,37.973333333333336
2013-01-30,56.78,1.5,37.85333333333333
2013-01-31,56.88,1.5,37.92
2013-02-01,57.05,1.5,38.03333333333333
2013-02-04,56.86,1.5,37.906666666666666
2013-02-05,56.74,1.5,37.82666666666667
2013-02-06,56.83,1.5,37.88666666666666
2013-02-07,57.09,1.5,38.06
2013-02-08,57.15,1.5,38.1
2013-02-11,56.59,1.5,37.72666666666667
2013-02-12,56.56,1.5,37.70666666666667
2013-02-13,56.62,1.5,37.74666666666666
2013-02-14,56.36,1.5,37.57333333333333
2013-02-15,56.58,1.5,37.72
2013-02-19,57.0,1.5,38.0
2013-02-20,57.19,1.5,38.126666666666665
2013-02-21,57.4,0.7,82.0
2013-02-22,58.48,0.7,83.54285714285714
2013-02-25,57.94,0.7,82.77142857142857
2013-02-26,58.22,0.7,83.17142857142858
2013-02-27,58.57,0.7,83.67142857142858
2013-02-28,59.0,0.7,84.28571428571429
2013-03-01,59.02,0.7,84.31428571428573
2013-03-04,59.4,0.7,84.85714285714286
2013-03-05,59.58,0.7,85.11428571428571
2013-03-06,59.25,0.7,84.64285714285715
2013-03-07,58.98,0.7,84.25714285714285
2013-03-08,58.95,0.7,84.21428571428572
2013-03-11,59.05,0.7,84.35714285714286
2013-03-12,58.87,0.7,84.10000000000001
2013-03-13,58.77,0.7,83.95714285714287
2013-03-14,58.8,0.7,84.0
2013-03-15,59.17,0.7,84.52857142857144
2013-03-18,58.67,0.7,83.81428571428572
2013-03-19,58.96,0.7,84.22857142857144
2013-03-20,59.16,0.7,84.51428571428572
2013-03-21,58.91,0.7,84.15714285714286
2013-03-22,59.09,0.7,84.41428571428573
2013-03-25,59.1,0.7,84.42857142857143
2013-03-26,59.66,0.7,85.22857142857143
2013-03-27,60.11,0.7,85.87142857142858
2013-03-28,61.03,0.7,87.1857142857143
2013-04-01,60.71,0.7,86.72857142857144
2013-04-02,60.51,0.7,86.44285714285715
2013-04-03,60.68,0.7,86.6857142857143
2013-04-04,61.23,0.7,87.47142857142858
2013-04-05,61.31,0.7,87.58571428571429
2013-04-08,61.48,0.7,87.82857142857144
2013-04-09,61.49,0.7,87.84285714285716
2013-04-10,61.77,0.7,88.24285714285715
2013-04-11,61.73,0.7,88.18571428571428
2013-04-12,61.91,0.7,88.44285714285715
2013-04-15,61.27,0.7,87.52857142857144
2013-04-16,61.53,0.7,87.9
2013-04-17,61.34,0.7,87.62857142857143
2013-04-18,61.44,0.7,87.77142857142857
2013-04-19,62.48,0.7,89.25714285714285
2013-04-22,62.37,0.7,89.10000000000001
2013-04-23,62.5,0.7,89.28571428571429
2013-04-24,62.77,0.7,89.67142857142858
2013-04-25,62.99,0.7,89.9857142857143
2013-04-26,62.84,0.7,89.77142857142859
2013-04-29,63.63,0.7,90.9
2013-04-30,63.65,0.7,90.92857142857143
2013-05-01,63.32,0.7,90.45714285714287
2013-05-02,63.63,0.66,96.4090909090909
2013-05-03,63.66,0.66,96.45454545454544
2013-05-06,62.72,0.66,95.03030303030303
2013-05-07,63.06,0.66,95.54545454545455
2013-05-08,62.28,0.66,94.36363636363636
2013-05-09,61.45,0.66,93.10606060606061
2013-05-10,61.57,0.66,93.28787878787878
2013-05-13,60.44,0.66,91.57575757575756
2013-05-14,60.47,0.66,91.62121212121211
2013-05-15,60.69,0.66,91.95454545454545
2013-05-16,60.16,0.66,91.15151515151514
2013-05-17,60.79,0.66,92.1060606060606
2013-05-20,60.9,0.66,92.27272727272727
2013-05-21,60.87,0.66,92.22727272727272
2013-05-22,59.61,0.66,90.31818181818181
2013-05-23,59.01,0.66,89.4090909090909
2013-05-24,58.66,0.66,88.87878787878788
2013-05-28,58.56,0.66,88.72727272727272
2013-05-29,57.74,0.66,87.48484848484848
2013-05-30,57.68,0.66,87.39393939393939
2013-05-31,57.07,0.66,86.46969696969697
2013-06-03,56.98,0.66,86.33333333333333
2013-06-04,56.49,0.66,85.5909090909091
2013-06-05,56.99,0.66,86.34848484848484
2013-06-06,57.33,0.66,86.86363636363636
2013-06-07,57.43,0.66,87.01515151515152
2013-06-10,57.4,0.66,86.96969696969697
2013-06-11,57.15,0.66,86.59090909090908
2013-06-12,56.77,0.66,86.01515151515152
2013-06-13,57.56,0.66,87.21212121212122
2013-06-14,57.82,0.66,87.60606060606061
2013-06-17,58.57,0.66,88.74242424242424
2013-06-18,58.95,0.66,89.31818181818181
2013-06-19,57.28,0.66,86.78787878787878
2013-06-20,55.78,0.66,84.51515151515152
2013-06-21,56.39,0.66,85.43939393939394
2013-06-24,56.29,0.66,85.28787878787878
2013-06-25,57.03,0.66,86.4090909090909
2013-06-26,58.11,0.66,88.04545454545455
2013-06-27,58.04,0.66,87.93939393939394
2013-06-28,58.31,0.66,88.34848484848484
2013-07-01,57.51,0.66,87.13636363636363
2013-07-02,57.56,0.66,87.21212121212122
2013-07-03,57.46,0.66,87.06060606060606
2013-07-05,57.16,0.66,86.6060606060606
2013-07-08,57.73,0.66,87.46969696969695
2013-07-09,57.88,0.66,87.6969696969697
2013-07-10,57.88,0.66,87.6969696969697
2013-07-11,58.81,0.66,89.10606060606061
2013-07-12,59.2,0.66,89.6969696969697
2013-07-15,60.05,0.66,90.98484848484847
2013-07-16,59.74,0.66,90.51515151515152
2013-07-17,59.77,0.66,90.56060606060606
2013-07-18,60.12,0.66,91.09090909090908
2013-07-19,60.48,0.66,91.63636363636363
2013-07-22,60.13,0.66,91.10606060606061
2013-07-23,60.4,0.66,91.51515151515152
2013-07-24,59.63,0.66,90.34848484848484
2013-07-25,59.42,0.66,90.03030303030303
2013-07-26,59.93,0.66,90.8030303030303
2013-07-29,60.27,0.66,91.31818181818181
2013-07-30,60.3,0.66,91.36363636363636
2013-07-31,59.9,0.66,90.75757575757575
2013-08-01,60.33,0.58,104.01724137931035
2013-08-02,60.37,0.58,104.08620689655173
2013-08-05,60.03,0.58,103.50000000000001
2013-08-06,59.8,0.58,103.10344827586206
2013-08-07,60.54,0.58,104.37931034482759
2013-08-08,60.59,0.58,104.46551724137932
2013-08-09,60.3,0.58,103.96551724137932
2013-08-12,59.28,0.58,102.20689655172414
2013-08-13,58.71,0.58,101.22413793103449
2013-08-14,58.24,0.58,100.41379310344828
2013-08-15,57.39,0.58,98.94827586206897
2013-08-16,56.64,0.58,97.65517241379311
2013-08-19,56.1,0.58,96.72413793103449
2013-08-20,56.42,0.58,97.27586206896552
2013-08-21,55.73,0.58,96.08620689655173
2013-08-22,56.05,0.58,96.63793103448276
2013-08-23,56.59,0.58,97.5689655172414
2013-08-26,56.2,0.58,96.89655172413794
2013-08-27,56.31,0.58,97.08620689655173
2013-08-28,56.44,0.58,97.3103448275862
2013-08-29,56.2,0.58,96.89655172413794
2013-08-30,56.23,0.58,96.94827586206897
2013-09-03,55.5,0.58,95.6896551724138
2013-09-04,55.59,0.58,95.8448275862069
2013-09-05,55.15,0.58,95.08620689655173
2013-09-06,55.59,0.58,95.8448275862069
2013-09-09,55.83,0.58,96.25862068965517
2013-09-10,55.9,0.58,96.37931034482759
2013-09-11,55.0,0.58,94.82758620689656
2013-09-12,54.63,0.58,94.18965517241381
2013-09-13,54.88,0.58,94.62068965517243
2013-09-16,55.11,0.58,95.01724137931035
2013-09-17,55.28,0.58,95.31034482758622
2013-09-18,56.99,0.58,98.25862068965519
2013-09-19,56.58,0.58,97.55172413793103
2013-09-20,55.97,0.58,96.5
2013-09-23,56.4,0.58,97.24137931034483
2013-09-24,56.26,0.58,97.0
2013-09-25,55.78,0.58,96.17241379310346
2013-09-26,55.64,0.58,95.93103448275863
2013-09-27,55.15,0.58,95.08620689655173
2013-09-30,55.14,0.58,95.06896551724138
2013-10-01,55.17,0.58,95.12068965517243
2013-10-02,55.2,0.58,95.17241379310346
2013-10-03,54.63,0.58,94.18965517241381
2013-10-04,54.51,0.58,93.98275862068965
2013-10-07,54.79,0.58,94.46551724137932
2013-10-08,55.42,0.58,95.55172413793105
2013-10-09,55.83,0.58,96.25862068965517
2013-10-10,56.16,0.58,96.82758620689656
2013-10-11,56.26,0.58,97.0
2013-10-14,55.96,0.58,96.48275862068967
2013-10-15,55.31,0.58,95.36206896551725
2013-10-16,55.85,0.58,96.29310344827587
2013-10-17,56.75,0.58,97.8448275862069
2013-10-18,56.86,0.58,98.0344827586207
2013-10-21,56.65,0.58,97.67241379310346
2013-10-22,57.86,0.58,99.75862068965517
2013-10-23,58.35,0.58,100.60344827586208
2013-10-24,58.22,0.58,100.37931034482759
2013-10-25,58.59,0.58,101.01724137931036
2013-10-28,58.42,0.58,100.72413793103449
2013-10-29,58.46,0.58,100.79310344827587
2013-10-30,58.17,0.58,100.29310344827587
2013-10-31,58.22,0.58,100.37931034482759
2013-11-01,58.41,0.58,100.70689655172414
2013-11-04,58.64,1.59,36.880503144654085
2013-11-05,58.35,1.59,36.698113207547166
2013-11-06,58.82,1.59,36.9937106918239
2013-11-07,58.55,1.59,36.82389937106918
2013-11-08,57.27,1.59,36.0188679245283
2013-11-11,57.15,1.59,35.94339622641509
2013-11-12,56.83,1.59,35.74213836477987
2013-11-13,57.13,1.59,35.930817610062896
2013-11-14,57.55,1.59,36.19496855345911
2013-11-15,58.07,1.59,36.52201257861635
2013-11-18,58.22,1.59,36.61635220125786
2013-11-19,57.84,1.59,36.37735849056604
2013-11-20,56.94,1.59,35.81132075471698
2013-11-21,56.24,1.59,35.37106918238994
2013-11-22,55.92,1.59,35.16981132075472
2013-11-25,55.86,1.59,35.13207547169811
2013-11-26,55.18,1.59,34.70440251572327
2013-11-27,55.19,1.59,34.71069182389937
2013-11-29,55.21,1.59,34.72327044025157
2013-12-02,55.08,1.59,34.64150943396226
2013-12-03,55.3,1.59,34.77987421383647
2013-12-04,55.55,1.59,34.93710691823899
2013-12-05,54.96,1.59,34.56603773584906
2013-12-06,55.85,1.59,35.125786163522015
2013-12-09,55.56,1.59,34.943396226415096
2013-12-10,54.84,1.59,34.49056603773585
2013-12-11,54.46,1.59,34.25157232704402
2013-12-12,54.4,1.59,34.21383647798742
2013-12-13,54.33,1.59,34.16981132075471
2013-12-16,54.59,1.59,34.333333333333336
2013-12-17,54.76,1.59,34.44025157232704
2013-12-18,55.41,1.59,34.84905660377358
2013-12-19,54.85,1.59,34.496855345911946
2013-12-20,54.77,1.59,34.44654088050314
2013-12-23,54.77,1.59,34.44654088050314
2013-12-24,55.23,1.59,34.73584905660377
2013-12-26,54.99,1.59,34.58490566037736
2013-12-27,55.05,1.59,34.62264150943396
2013-12-30,55.23,1.59,34.73584905660377
2013-12-31,55.28,1.59,34.76729559748428
2014-01-02,53.96,1.59,33.937106918238996
2014-01-03,53.45,1.59,33.61635220125786
2014-01-06,53.37,1.59,33.56603773584905
2014-01-07,53.95,1.59,33.930817610062896
2014-01-08,53.41,1.59,33.59119496855345
2014-01-09,53.58,1.59,33.698113207547166
2014-01-10,54.33,1.59,34.16981132075471
2014-01-13,53.92,1.59,33.91194968553459
2014-01-14,53.78,1.59,33.82389937106918
2014-01-15,53.83,1.59,33.855345911949684
2014-01-16,53.94,1.59,33.92452830188679
2014-01-17,53.96,1.59,33.937106918238996
2014-01-21,54.39,1.59,34.20754716981132
2014-01-22,54.16,1.59,34.062893081761004
2014-01-23,53.94,1.59,33.92452830188679
2014-01-24,53.65,1.59,33.74213836477987
2014-01-27,53.41,1.59,33.59119496855345
2014-01-28,53.13,1.59,33.41509433962264
2014-01-29,53.25,1.59,33.490566037735846
2014-01-30,53.9,1.59,33.899371069182386
2014-01-31,54.41,1.59,34.22012578616352
2014-02-03,53.74,1.59,33.79874213836478
2014-02-04,53.59,1.59,33.704402515723274
2014-02-05,53.39,1.59,33.57861635220126
2014-02-06,53.8,1.59,33.83647798742138
2014-02-07,54.02,1.59,33.9748427672956
2014-02-10,53.7,1.59,33.77358490566038
2014-02-11,54.43,1.59,34.23270440251572
2014-02-12,54.01,1.59,33.96855345911949
2014-02-13,54.52,1.59,34.289308176100626
2014-02-14,55.16,1.59,34.691823899371066
2014-02-18,55.27,1.59,34.76100628930818
2014-02-19,54.74,1.59,34.42767295597484
2014-02-20,55.3,1.59,34.77987421383647
2014-02-21,55.29,0.79,69.9873417721519
2014-02-24,55.75,0.79,70.56962025316456
2014-02-25,56.11,0.79,71.0253164556962
2014-02-26,55.7,0.79,70.50632911392405
2014-02-27,55.57,0.79,70.34177215189874
2014-02-28,56.05,0.79,70.94936708860759
2014-03-03,55.46,0.79,70.20253164556962
2014-03-04,55.66,0.79,70.45569620253164
2014-03-05,55.28,0.79,69.9746835443038
2014-03-06,55.29,0.79,69.9873417721519
2014-03-07,55.44,0.79,70.17721518987341
2014-03-10,55.48,0.79,70.22784810126582
2014-03-11,55.12,0.79,69.77215189873417
2014-03-12,54.62,0.79,69.1392405063291
2014-03-13,53.69,0.79,67.9620253164557
2014-03-14,54.66,0.79,69.18987341772151
2014-03-17,55.05,0.79,69.68354430379746
2014-03-18,54.41,0.79,68.87341772151898
2014-03-19,52.68,0.79,66.68354430379746
2014-03-20,52.78,0.79,66.81012658227849
2014-03-21,52.46,0.79,66.40506329113924
2014-03-24,52.67,0.79,66.67088607594937
2014-03-25,53.04,0.79,67.13924050632912
2014-03-26,53.15,0.79,67.27848101265822
2014-03-27,53.63,0.79,67.88607594936708
2014-03-28,53.17,0.79,67.30379746835443
2014-03-31,53.65,0.79,67.91139240506328
2014-04-01,53.11,0.79,67.22784810126582
2014-04-02,53.58,0.79,67.82278481012658
2014-04-03,53.66,0.79,67.92405063291139
2014-04-04,54.36,0.79,68.81012658227847
2014-04-07,54.75,0.79,69.30379746835443
2014-04-08,55.55,0.79,70.31645569620252
2014-04-09,55.26,0.79,69.94936708860759
2014-04-10,55.4,0.79,70.12658227848101
2014-04-11,55.6,0.79,70.37974683544304
2014-04-14,55.86,0.79,70.70886075949366
2014-04-15,57.19,0.79,72.39240506329114
