date,BDX,BDX_EPS,PE Ratio
2011-11-07,74.43,0.0,inf
2011-11-08,74.71,0.0,inf
2011-11-09,72.61,0.0,inf
2011-11-10,73.56,0.0,inf
2011-11-11,74.12,0.0,inf
2011-11-14,74.31,0.0,inf
2011-11-15,75.64,0.0,inf
2011-11-16,74.37,0.0,inf
2011-11-17,73.73,0.0,inf
2011-11-18,73.15,0.0,inf
2011-11-21,71.84,0.0,inf
2011-11-22,72.12,0.0,inf
2011-11-23,70.77,0.0,inf
2011-11-25,71.11,0.0,inf
2011-11-28,71.99,0.0,inf
2011-11-29,71.77,0.0,inf
2011-11-30,73.78,0.0,inf
2011-12-01,74.14,0.0,inf
2011-12-02,73.64,0.0,inf
2011-12-05,74.41,0.0,inf
2011-12-06,73.87,0.0,inf
2011-12-07,74.12,0.0,inf
2011-12-08,72.53,0.0,inf
2011-12-09,72.92,0.0,inf
2011-12-12,72.52,0.0,inf
2011-12-13,71.8,0.0,inf
2011-12-14,71.52,0.0,inf
2011-12-15,71.15,0.0,inf
2011-12-16,70.65,0.0,inf
2011-12-19,70.66,0.0,inf
2011-12-20,73.02,0.0,inf
2011-12-21,73.63,0.0,inf
2011-12-22,73.76,0.0,inf
2011-12-23,74.44,0.0,inf
2011-12-27,74.8,0.0,inf
2011-12-28,73.8,0.0,inf
2011-12-29,74.55,0.0,inf
2011-12-30,74.72,0.0,inf
2012-01-03,74.45,0.0,inf
2012-01-04,73.18,0.0,inf
2012-01-05,72.69,0.0,inf
2012-01-06,73.03,0.0,inf
2012-01-09,73.35,0.0,inf
2012-01-10,74.22,0.0,inf
2012-01-11,74.74,0.0,inf
2012-01-12,74.69,0.0,inf
2012-01-13,74.91,0.0,inf
2012-01-17,75.25,0.0,inf
2012-01-18,76.48,0.0,inf
2012-01-19,77.91,0.0,inf
2012-01-20,78.15,0.0,inf
2012-01-23,77.59,0.0,inf
2012-01-24,78.29,0.0,inf
2012-01-25,79.25,0.0,inf
2012-01-26,79.37,0.0,inf
2012-01-27,79.09,0.0,inf
2012-01-30,78.99,0.0,inf
2012-01-31,78.41,0.0,inf
2012-02-01,79.5,0.0,inf
2012-02-02,79.38,0.0,inf
2012-02-03,79.91,0.0,inf
2012-02-06,80.53,0.0,inf
2012-02-07,77.51,0.0,inf
2012-02-08,76.81,0.0,inf
2012-02-09,76.85,0.0,inf
2012-02-10,76.42,0.0,inf
2012-02-13,76.86,0.0,inf
2012-02-14,76.7,0.0,inf
2012-02-15,77.26,0.0,inf
2012-02-16,77.61,0.0,inf
2012-02-17,77.4,0.0,inf
2012-02-21,77.11,0.0,inf
2012-02-22,76.83,0.0,inf
2012-02-23,76.45,0.0,inf
2012-02-24,77.28,0.0,inf
2012-02-27,77.12,0.0,inf
2012-02-28,77.22,0.0,inf
2012-02-29,76.22,0.0,inf
2012-03-01,76.38,0.0,inf
2012-03-02,76.67,0.0,inf
2012-03-05,76.01,0.0,inf
2012-03-06,75.44,0.0,inf
2012-03-07,75.45,0.0,inf
2012-03-08,76.6,0.0,inf
2012-03-09,76.82,0.0,inf
2012-03-12,76.71,0.0,inf
2012-03-13,77.8,0.0,inf
2012-03-14,77.6,0.0,inf
2012-03-15,78.09,0.0,inf
2012-03-16,78.11,0.0,inf
2012-03-19,77.85,0.0,inf
2012-03-20,77.09,0.0,inf
2012-03-21,76.83,0.0,inf
2012-03-22,76.88,0.0,inf
2012-03-23,76.4,0.0,inf
2012-03-26,77.67,0.0,inf
2012-03-27,77.76,0.0,inf
2012-03-28,77.54,0.0,inf
2012-03-29,77.1,0.0,inf
2012-03-30,77.65,0.0,inf
2012-04-02,77.91,0.0,inf
2012-04-03,78.13,0.0,inf
2012-04-04,77.76,0.0,inf
2012-04-05,77.65,0.0,inf
2012-04-09,76.69,0.0,inf
2012-04-10,76.01,0.0,inf
2012-04-11,76.05,0.0,inf
2012-04-12,76.28,0.0,inf
2012-04-13,74.79,0.0,inf
2012-04-16,75.02,0.0,inf
2012-04-17,76.59,0.0,inf
2012-04-18,76.27,0.0,inf
2012-04-19,76.2,0.0,inf
2012-04-20,76.43,0.0,inf
2012-04-23,75.65,0.0,inf
2012-04-24,76.06,0.0,inf
2012-04-25,76.89,0.0,inf
2012-04-26,77.32,0.0,inf
2012-04-27,77.97,0.0,inf
2012-04-30,78.45,0.0,inf
2012-05-01,77.49,0.0,inf
2012-05-02,77.5,0.0,inf
2012-05-03,77.65,2.63,29.52471482889734
2012-05-04,76.69,2.63,29.159695817490494
2012-05-07,76.72,2.63,29.171102661596958
2012-05-08,76.73,2.63,29.17490494296578
2012-05-09,76.02,2.63,28.90494296577947
2012-05-10,76.62,2.63,29.13307984790875
2012-05-11,76.76,2.63,29.186311787072245
2012-05-14,76.48,2.63,29.07984790874525
2012-05-15,75.99,2.63,28.893536121673
2012-05-16,75.96,2.63,28.882129277566538
2012-05-17,74.79,2.63,28.43726235741445
2012-05-18,74.19,2.63,28.20912547528517
2012-05-21,75.39,2.63,28.665399239543728
2012-05-22,74.78,2.63,28.43346007604563
2012-05-23,74.41,2.63,28.29277566539924
2012-05-24,74.72,2.63,28.4106463878327
2012-05-25,74.42,2.63,28.296577946768064
2012-05-29,74.29,2.63,28.24714828897339
2012-05-30,73.44,2.63,27.923954372623573
2012-05-31,73.13,2.63,27.806083650190114
2012-06-01,72.2,2.63,27.452471482889734
2012-06-04,72.18,2.63,27.444866920152094
2012-06-05,72.59,2.63,27.60076045627377
2012-06-06,72.73,2.63,27.653992395437264
2012-06-07,72.9,2.63,27.718631178707227
2012-06-08,73.26,2.63,27.855513307984793
2012-06-11,72.53,2.63,27.577946768060837
2012-06-12,72.84,2.63,27.6958174904943
2012-06-13,72.99,2.63,27.752851711026615
2012-06-14,73.14,2.63,27.809885931558938
2012-06-15,73.59,2.63,27.980988593155896
2012-06-18,73.43,2.63,27.920152091254756
2012-06-19,74.75,2.63,28.422053231939163
2012-06-20,74.67,2.63,28.391634980988595
2012-06-21,73.73,2.63,28.034220532319395
2012-06-22,73.99,2.63,28.133079847908743
2012-06-25,73.04,2.63,27.771863117870726
2012-06-26,72.77,2.63,27.669201520912548
2012-06-27,73.48,2.63,27.93916349809886
2012-06-28,73.14,2.63,27.809885931558938
2012-06-29,74.75,2.63,28.422053231939163
2012-07-02,75.37,2.63,28.657794676806088
2012-07-03,75.69,2.63,28.779467680608366
2012-07-05,75.34,2.63,28.646387832699624
2012-07-06,75.14,2.63,28.570342205323197
2012-07-09,74.96,2.63,28.50190114068441
2012-07-10,74.81,2.63,28.444866920152094
2012-07-11,75.01,2.63,28.52091254752852
2012-07-12,74.35,2.63,28.26996197718631
2012-07-13,74.42,2.63,28.296577946768064
2012-07-16,74.49,2.63,28.32319391634981
2012-07-17,75.21,2.63,28.59695817490494
2012-07-18,75.42,2.63,28.67680608365019
2012-07-19,75.95,2.63,28.87832699619772
2012-07-20,74.79,2.63,28.43726235741445
2012-07-23,74.03,2.63,28.14828897338403
2012-07-24,73.17,2.63,27.821292775665402
2012-07-25,73.72,2.63,28.03041825095057
2012-07-26,74.49,2.63,28.32319391634981
2012-07-27,75.94,2.63,28.874524714828897
2012-07-30,76.21,2.63,28.977186311787072
2012-07-31,75.71,2.63,28.787072243346007
2012-08-01,75.18,2.63,28.585551330798484
2012-08-02,74.42,2.63,28.296577946768064
2012-08-03,74.35,2.63,28.26996197718631
2012-08-06,74.77,1.61,46.44099378881987
2012-08-07,75.47,1.61,46.87577639751552
2012-08-08,75.55,1.61,46.92546583850931
2012-08-09,75.5,1.61,46.8944099378882
2012-08-10,75.89,1.61,47.13664596273291
2012-08-13,76.21,1.61,47.335403726708066
2012-08-14,76.06,1.61,47.24223602484472
2012-08-15,76.17,1.61,47.31055900621118
2012-08-16,75.89,1.61,47.13664596273291
2012-08-17,76.55,1.61,47.546583850931675
2012-08-20,76.58,1.61,47.565217391304344
2012-08-21,76.16,1.61,47.30434782608695
2012-08-22,75.99,1.61,47.19875776397515
2012-08-23,75.27,1.61,46.75155279503105
2012-08-24,75.93,1.61,47.161490683229815
2012-08-27,75.81,1.61,47.086956521739125
2012-08-28,75.65,1.61,46.98757763975156
2012-08-29,75.52,1.61,46.90683229813664
2012-08-30,75.81,1.61,47.086956521739125
2012-08-31,75.98,1.61,47.192546583850934
2012-09-04,76.58,1.61,47.565217391304344
2012-09-05,76.49,1.61,47.50931677018633
2012-09-06,77.2,1.61,47.95031055900621
2012-09-07,77.88,1.61,48.37267080745341
2012-09-10,77.66,1.61,48.23602484472049
2012-09-11,78.25,1.61,48.60248447204969
2012-09-12,78.01,1.61,48.453416149068325
2012-09-13,78.62,1.61,48.83229813664596
2012-09-14,79.16,1.61,49.16770186335403
2012-09-17,79.41,1.61,49.32298136645962
2012-09-18,79.49,1.61,49.37267080745341
2012-09-19,79.19,1.61,49.1863354037267
2012-09-20,79.22,1.61,49.20496894409938
2012-09-21,79.32,1.61,49.26708074534161
2012-09-24,79.11,1.61,49.13664596273291
2012-09-25,79.0,1.61,49.06832298136646
2012-09-26,78.34,1.61,48.6583850931677
2012-09-27,78.74,1.61,48.90683229813664
2012-09-28,78.56,1.61,48.79503105590062
2012-10-01,78.95,1.61,49.03726708074534
2012-10-02,79.2,1.61,49.192546583850934
2012-10-03,78.77,1.61,48.92546583850931
2012-10-04,79.2,1.61,49.192546583850934
2012-10-05,79.45,1.61,49.34782608695652
2012-10-08,79.46,1.61,49.35403726708074
2012-10-09,77.23,1.61,47.96894409937888
2012-10-10,76.4,1.61,47.453416149068325
2012-10-11,77.03,1.61,47.84472049689441
2012-10-12,76.62,1.61,47.590062111801245
2012-10-15,76.51,1.61,47.52173913043478
2012-10-16,77.26,1.61,47.98757763975156
2012-10-17,77.08,1.61,47.87577639751552
2012-10-18,76.89,1.61,47.75776397515528
2012-10-19,75.65,1.61,46.98757763975156
2012-10-22,75.9,1.61,47.142857142857146
2012-10-23,75.4,1.61,46.83229813664596
2012-10-24,75.26,1.61,46.745341614906835
2012-10-25,75.29,1.61,46.7639751552795
2012-10-26,75.34,1.61,46.79503105590062
2012-10-31,75.68,1.61,47.006211180124225
2012-11-01,76.28,1.61,47.378881987577635
2012-11-02,75.67,1.61,47.0
2012-11-05,76.59,1.61,47.57142857142857
2012-11-06,78.47,1.61,48.7391304347826
2012-11-07,75.53,1.61,46.91304347826087
2012-11-08,75.08,1.61,46.6335403726708
2012-11-09,75.23,1.61,46.72670807453416
2012-11-12,74.63,1.61,46.35403726708074
2012-11-13,74.88,1.61,46.50931677018633
2012-11-14,74.63,1.61,46.35403726708074
2012-11-15,75.45,1.61,46.86335403726708
2012-11-16,75.59,1.61,46.95031055900621
2012-11-19,75.79,1.61,47.07453416149068
2012-11-20,76.18,1.61,47.316770186335404
2012-11-21,76.82,1.45,52.97931034482758
2012-11-23,77.73,1.45,53.60689655172414
2012-11-26,77.76,1.45,53.62758620689656
2012-11-27,77.15,1.45,53.20689655172414
2012-11-28,77.61,1.45,53.52413793103448
2012-11-29,76.97,1.45,53.08275862068965
2012-11-30,76.67,1.45,52.87586206896552
2012-12-03,76.24,1.45,52.57931034482758
2012-12-04,76.97,1.45,53.08275862068965
2012-12-05,77.39,1.45,53.37241379310345
2012-12-06,77.1,1.45,53.172413793103445
2012-12-07,77.63,1.45,53.53793103448276
2012-12-10,77.48,1.45,53.434482758620696
2012-12-11,78.22,1.45,53.9448275862069
2012-12-12,78.61,1.45,54.213793103448275
2012-12-13,78.47,1.45,54.11724137931034
2012-12-14,77.72,1.45,53.6
2012-12-17,78.73,1.45,54.296551724137935
2012-12-18,78.84,1.45,54.372413793103455
2012-12-19,78.53,1.45,54.15862068965517
2012-12-20,79.13,1.45,54.57241379310344
2012-12-21,78.86,1.45,54.38620689655173
2012-12-24,78.56,1.45,54.17931034482759
2012-12-26,78.02,1.45,53.80689655172414
2012-12-27,78.28,1.45,53.98620689655173
2012-12-28,77.34,1.45,53.337931034482764
2012-12-31,78.19,1.45,53.92413793103448
2013-01-02,79.45,1.45,54.793103448275865
2013-01-03,80.39,1.45,55.44137931034483
2013-01-04,80.35,1.45,55.41379310344827
2013-01-07,80.62,1.45,55.6
2013-01-08,81.34,1.45,56.09655172413793
2013-01-09,81.55,1.45,56.241379310344826
2013-01-10,81.68,1.45,56.331034482758625
2013-01-11,81.76,1.45,56.38620689655173
2013-01-14,82.3,1.45,56.758620689655174
2013-01-15,82.7,1.45,57.03448275862069
2013-01-16,83.0,1.45,57.24137931034483
2013-01-17,82.86,1.45,57.1448275862069
2013-01-18,83.94,1.45,57.889655172413796
2013-01-22,83.74,1.45,57.751724137931035
2013-01-23,83.68,1.45,57.71034482758621
2013-01-24,83.82,1.45,57.80689655172414
2013-01-25,84.59,1.45,58.337931034482764
2013-01-28,84.06,1.45,57.97241379310345
2013-01-29,84.28,1.45,58.12413793103448
2013-01-30,84.12,1.45,58.01379310344828
2013-01-31,84.04,1.45,57.95862068965518
2013-02-01,85.15,1.45,58.72413793103449
2013-02-04,85.16,1.45,58.73103448275862
2013-02-05,87.67,1.45,60.46206896551725
2013-02-06,87.88,1.45,60.606896551724134
2013-02-07,87.9,3.18,27.641509433962266
2013-02-08,88.25,3.18,27.751572327044023
2013-02-11,88.31,3.18,27.770440251572328
2013-02-12,88.55,3.18,27.845911949685533
2013-02-13,88.47,3.18,27.82075471698113
2013-02-14,88.39,3.18,27.79559748427673
2013-02-15,88.49,3.18,27.827044025157228
2013-02-19,88.57,3.18,27.852201257861633
2013-02-20,87.42,3.18,27.49056603773585
2013-02-21,86.83,3.18,27.30503144654088
2013-02-22,87.91,3.18,27.644654088050313
2013-02-25,86.85,3.18,27.311320754716977
2013-02-26,86.86,3.18,27.31446540880503
2013-02-27,88.17,3.18,27.72641509433962
2013-02-28,88.06,3.18,27.69182389937107
2013-03-01,88.75,3.18,27.90880503144654
2013-03-04,88.66,3.18,27.880503144654085
2013-03-05,89.19,3.18,28.047169811320753
2013-03-06,88.12,3.18,27.71069182389937
2013-03-07,88.24,3.18,27.748427672955973
2013-03-08,88.84,3.18,27.937106918238992
2013-03-11,89.61,3.18,28.179245283018865
2013-03-12,90.14,3.18,28.345911949685533
2013-03-13,91.07,3.18,28.63836477987421
2013-03-14,92.5,3.18,29.088050314465406
2013-03-15,92.3,3.18,29.0251572327044
2013-03-18,91.85,3.18,28.883647798742135
2013-03-19,91.74,3.18,28.849056603773583
2013-03-20,92.99,3.18,29.242138364779873
2013-03-21,91.93,3.18,28.90880503144654
2013-03-22,92.72,3.18,29.157232704402514
2013-03-25,92.43,3.18,29.066037735849058
2013-03-26,93.91,3.18,29.531446540880502
2013-03-27,95.16,3.18,29.92452830188679
2013-03-28,95.61,3.18,30.066037735849054
2013-04-01,95.71,3.18,30.097484276729556
2013-04-02,96.58,3.18,30.371069182389935
2013-04-03,96.41,3.18,30.317610062893078
2013-04-04,96.56,3.18,30.364779874213834
2013-04-05,96.11,3.18,30.22327044025157
2013-04-08,95.46,3.18,30.018867924528298
2013-04-09,96.04,3.18,30.20125786163522
2013-04-10,96.41,3.18,30.317610062893078
2013-04-11,96.65,3.18,30.39308176100629
2013-04-12,96.36,3.18,30.30188679245283
2013-04-15,94.84,3.18,29.82389937106918
2013-04-16,95.42,3.18,30.0062893081761
2013-04-17,94.55,3.18,29.732704402515722
2013-04-18,93.65,3.18,29.449685534591197
2013-04-19,94.56,3.18,29.735849056603772
2013-04-22,95.16,3.18,29.92452830188679
2013-04-23,95.84,3.18,30.138364779874212
2013-04-24,94.96,3.18,29.861635220125784
2013-04-25,96.39,3.18,30.31132075471698
2013-04-26,94.62,3.18,29.754716981132077
2013-04-29,94.81,3.18,29.81446540880503
2013-04-30,94.3,3.18,29.654088050314463
2013-05-01,93.58,3.18,29.427672955974842
2013-05-02,96.16,3.18,30.238993710691823
2013-05-03,97.43,3.18,30.638364779874216
2013-05-06,96.91,3.18,30.474842767295595
2013-05-07,97.47,3.18,30.650943396226413
2013-05-08,97.58,3.18,30.685534591194966
2013-05-09,97.75,1.43,68.35664335664336
2013-05-10,99.61,1.43,69.65734265734265
2013-05-13,100.33,1.43,70.16083916083916
2013-05-14,101.77,1.43,71.16783216783217
2013-05-15,101.34,1.43,70.86713286713287
2013-05-16,100.5,1.43,70.27972027972028
2013-05-17,101.78,1.43,71.17482517482517
2013-05-20,101.12,1.43,70.71328671328672
2013-05-21,101.01,1.43,70.63636363636364
2013-05-22,100.02,1.43,69.94405594405595
2013-05-23,100.17,1.43,70.04895104895105
2013-05-24,100.83,1.43,70.5104895104895
2013-05-28,101.92,1.43,71.27272727272728
2013-05-29,100.81,1.43,70.49650349650351
2013-05-30,100.82,1.43,70.5034965034965
2013-05-31,98.62,1.43,68.96503496503497
2013-06-03,99.2,1.43,69.37062937062937
2013-06-04,98.37,1.43,68.7902097902098
2013-06-05,96.92,1.43,67.77622377622379
2013-06-06,97.75,1.43,68.35664335664336
2013-06-07,98.69,1.43,69.01398601398601
2013-06-10,98.52,1.43,68.8951048951049
2013-06-11,98.31,1.43,68.74825174825175
2013-06-12,97.67,1.43,68.3006993006993
2013-06-13,98.6,1.43,68.95104895104895
2013-06-14,98.64,1.43,68.97902097902099
2013-06-17,100.17,1.43,70.04895104895105
2013-06-18,100.4,1.43,70.20979020979021
2013-06-19,98.79,1.43,69.0839160839161
2013-06-20,96.25,1.43,67.3076923076923
2013-06-21,96.03,1.43,67.15384615384616
2013-06-24,97.69,1.43,68.31468531468532
2013-06-25,98.0,1.43,68.53146853146853
2013-06-26,99.16,1.43,69.34265734265735
2013-06-27,98.75,1.43,69.05594405594405
2013-06-28,98.83,1.43,69.11188811188812
2013-07-01,99.25,1.43,69.40559440559441
2013-07-02,97.14,1.43,67.93006993006993
2013-07-03,97.8,1.43,68.39160839160839
2013-07-05,98.67,1.43,69.0
2013-07-08,99.36,1.43,69.48251748251748
2013-07-09,98.76,1.43,69.06293706293707
2013-07-10,99.1,1.43,69.30069930069929
2013-07-11,100.01,1.43,69.93706293706295
2013-07-12,102.01,1.43,71.33566433566435
2013-07-15,102.17,1.43,71.44755244755245
2013-07-16,101.9,1.43,71.25874125874127
2013-07-17,101.96,1.43,71.30069930069929
2013-07-18,102.98,1.43,72.01398601398601
2013-07-19,103.64,1.43,72.47552447552448
2013-07-22,104.5,1.43,73.07692307692308
2013-07-23,104.31,1.43,72.94405594405595
2013-07-24,103.73,1.43,72.53846153846155
2013-07-25,103.52,1.43,72.39160839160839
2013-07-26,103.25,1.43,72.2027972027972
2013-07-29,103.11,1.43,72.1048951048951
2013-07-30,102.99,1.43,72.02097902097903
2013-07-31,103.72,1.43,72.53146853146853
2013-08-01,103.11,1.43,72.1048951048951
2013-08-02,101.51,1.43,70.98601398601399
2013-08-05,100.77,1.55,65.01290322580645
2013-08-06,100.17,1.55,64.6258064516129
2013-08-07,100.0,1.55,64.51612903225806
2013-08-08,100.31,1.55,64.71612903225807
2013-08-09,99.94,1.55,64.4774193548387
2013-08-12,100.0,1.55,64.51612903225806
2013-08-13,99.86,1.55,64.4258064516129
2013-08-14,99.53,1.55,64.21290322580646
2013-08-15,97.83,1.55,63.11612903225806
2013-08-16,97.35,1.55,62.80645161290322
2013-08-19,97.72,1.55,63.045161290322575
2013-08-20,98.18,1.55,63.34193548387097
2013-08-21,98.23,1.55,63.3741935483871
2013-08-22,98.85,1.55,63.77419354838709
2013-08-23,99.02,1.55,63.883870967741935
2013-08-26,99.1,1.55,63.93548387096774
2013-08-27,97.25,1.55,62.74193548387097
2013-08-28,97.59,1.55,62.961290322580645
2013-08-29,97.58,1.55,62.95483870967742
2013-08-30,97.38,1.55,62.8258064516129
2013-09-03,97.31,1.55,62.78064516129032
2013-09-04,98.72,1.55,63.69032258064516
2013-09-05,98.82,1.55,63.754838709677415
2013-09-06,99.38,1.55,64.11612903225806
2013-09-09,99.72,1.55,64.33548387096774
2013-09-10,99.69,1.55,64.31612903225806
2013-09-11,100.36,1.55,64.7483870967742
2013-09-12,99.65,1.55,64.29032258064517
2013-09-13,99.99,1.55,64.50967741935483
2013-09-16,100.73,1.55,64.98709677419355
2013-09-17,100.8,1.55,65.03225806451613
2013-09-18,102.32,1.55,66.01290322580644
2013-09-19,102.87,1.55,66.36774193548388
2013-09-20,102.06,1.55,65.84516129032258
2013-09-23,101.88,1.55,65.7290322580645
2013-09-24,101.09,1.55,65.21935483870968
2013-09-25,100.25,1.55,64.6774193548387
2013-09-26,100.92,1.55,65.10967741935484
2013-09-27,99.89,1.55,64.44516129032257
2013-09-30,100.02,1.55,64.52903225806452
2013-10-01,100.92,1.55,65.10967741935484
2013-10-02,100.65,1.55,64.93548387096774
2013-10-03,99.5,1.55,64.19354838709677
2013-10-04,100.42,1.55,64.78709677419354
2013-10-07,99.43,1.55,64.1483870967742
2013-10-08,98.33,1.55,63.438709677419354
2013-10-09,99.1,1.55,63.93548387096774
2013-10-10,101.16,1.55,65.26451612903226
2013-10-11,102.81,1.55,66.32903225806452
2013-10-14,102.76,1.55,66.29677419354839
2013-10-15,101.06,1.55,65.2
2013-10-16,102.88,1.55,66.3741935483871
2013-10-17,104.09,1.55,67.15483870967742
2013-10-18,104.81,1.55,67.61935483870968
2013-10-21,105.02,1.55,67.75483870967741
2013-10-22,105.44,1.55,68.0258064516129
2013-10-23,106.57,1.55,68.75483870967741
2013-10-24,106.01,1.55,68.39354838709677
2013-10-25,105.55,1.55,68.09677419354838
2013-10-28,106.35,1.55,68.61290322580645
2013-10-29,106.5,1.55,68.70967741935483
2013-10-30,105.65,1.55,68.16129032258064
2013-10-31,105.13,1.55,67.8258064516129
2013-11-01,105.17,1.55,67.8516129032258
2013-11-04,106.56,1.55,68.7483870967742
2013-11-05,107.01,1.55,69.03870967741936
2013-11-06,107.06,1.55,69.07096774193549
2013-11-07,106.3,1.55,68.58064516129032
2013-11-08,107.71,1.55,69.49032258064516
2013-11-11,108.0,1.55,69.6774193548387
2013-11-12,108.92,1.55,70.27096774193548
2013-11-13,108.03,1.55,69.69677419354839
2013-11-14,108.66,1.55,70.1032258064516
2013-11-15,109.12,1.55,70.4
2013-11-18,108.12,1.55,69.75483870967741
2013-11-19,108.44,1.55,69.96129032258064
2013-11-20,108.68,1.55,70.11612903225807
2013-11-21,109.16,1.55,70.4258064516129
2013-11-22,109.11,1.55,70.39354838709677
2013-11-25,109.24,1.55,70.4774193548387
2013-11-26,108.89,1.55,70.2516129032258
2013-11-27,108.94,0.47,231.7872340425532
2013-11-29,108.59,0.47,231.0425531914894
2013-12-02,108.12,0.47,230.0425531914894
2013-12-03,108.41,0.47,230.6595744680851
2013-12-04,107.41,0.47,228.53191489361703
2013-12-05,107.0,0.47,227.6595744680851
2013-12-06,108.35,0.47,230.53191489361703
2013-12-09,108.61,0.47,231.08510638297872
2013-12-10,107.32,0.47,228.3404255319149
2013-12-11,105.64,0.47,224.76595744680853
2013-12-12,105.0,0.47,223.40425531914894
2013-12-13,105.45,0.47,224.36170212765958
2013-12-16,105.88,0.47,225.27659574468086
2013-12-17,105.75,0.47,225.0
2013-12-18,108.55,0.47,230.95744680851064
2013-12-19,108.02,0.47,229.82978723404256
2013-12-20,108.88,0.47,231.6595744680851
2013-12-23,109.43,0.47,232.82978723404258
2013-12-24,109.68,0.47,233.3617021276596
2013-12-26,110.1,0.47,234.25531914893617
2013-12-27,110.35,0.47,234.7872340425532
2013-12-30,110.6,0.47,235.31914893617022
2013-12-31,110.49,0.47,235.08510638297872
2014-01-02,109.14,0.47,232.21276595744683
2014-01-03,109.37,0.47,232.7021276595745
2014-01-06,109.45,0.47,232.87234042553195
2014-01-07,111.03,0.47,236.2340425531915
2014-01-08,111.08,0.47,236.34042553191492
2014-01-09,112.15,0.47,238.61702127659578
2014-01-10,112.54,0.47,239.44680851063833
2014-01-13,111.06,0.47,236.29787234042556
2014-01-14,111.7,0.47,237.65957446808514
2014-01-15,111.82,0.47,237.91489361702128
2014-01-16,111.99,0.47,238.27659574468086
2014-01-17,111.31,0.47,236.82978723404258
2014-01-21,111.45,0.47,237.1276595744681
2014-01-22,111.56,0.47,237.36170212765958
2014-01-23,110.4,0.47,234.8936170212766
2014-01-24,107.75,0.47,229.2553191489362
2014-01-27,106.9,0.47,227.44680851063833
2014-01-28,108.21,0.47,230.2340425531915
2014-01-29,107.74,0.47,229.2340425531915
2014-01-30,107.98,0.47,229.74468085106386
2014-01-31,108.12,0.47,230.0425531914894
2014-02-03,105.4,0.47,224.2553191489362
2014-02-04,106.01,0.47,225.55319148936172
2014-02-05,107.25,0.47,228.19148936170214
2014-02-06,107.17,0.47,228.0212765957447
2014-02-07,110.12,0.47,234.29787234042556
2014-02-10,110.94,1.4,79.24285714285715
2014-02-11,112.99,1.4,80.70714285714286
2014-02-12,113.31,1.4,80.9357142857143
2014-02-13,114.34,1.4,81.67142857142858
2014-02-14,114.4,1.4,81.71428571428572
2014-02-18,115.37,1.4,82.40714285714287
2014-02-19,113.99,1.4,81.42142857142858
2014-02-20,115.52,1.4,82.51428571428572
2014-02-21,114.98,1.4,82.12857142857143
2014-02-24,115.0,1.4,82.14285714285715
2014-02-25,114.53,1.4,81.80714285714286
2014-02-26,114.89,1.4,82.06428571428572
2014-02-27,115.1,1.4,82.21428571428572
2014-02-28,115.22,1.4,82.30000000000001
2014-03-03,114.94,1.4,82.10000000000001
2014-03-04,116.7,1.4,83.35714285714286
2014-03-05,116.28,1.4,83.05714285714286
2014-03-06,115.16,1.4,82.25714285714287
2014-03-07,115.57,1.4,82.55
2014-03-10,115.61,1.4,82.57857142857144
2014-03-11,115.34,1.4,82.3857142857143
2014-03-12,115.47,1.4,82.47857142857143
2014-03-13,115.19,1.4,82.27857142857144
2014-03-14,115.35,1.4,82.39285714285714
2014-03-17,115.62,1.4,82.58571428571429
2014-03-18,116.81,1.4,83.4357142857143
2014-03-19,115.66,1.4,82.61428571428571
2014-03-20,115.66,1.4,82.61428571428571
2014-03-21,114.57,1.4,81.83571428571429
2014-03-24,113.56,1.4,81.11428571428573
2014-03-25,114.31,1.4,81.65
2014-03-26,114.53,1.4,81.80714285714286
2014-03-27,115.14,1.4,82.24285714285715
2014-03-28,115.54,1.4,82.52857142857144
2014-03-31,117.08,1.4,83.62857142857143
2014-04-01,117.26,1.4,83.75714285714287
2014-04-02,117.16,1.4,83.68571428571428
2014-04-03,117.41,1.4,83.86428571428571
2014-04-04,116.34,1.4,83.10000000000001
2014-04-07,115.44,1.4,82.45714285714286
2014-04-08,113.75,1.4,81.25
2014-04-09,115.48,1.4,82.4857142857143
2014-04-10,112.64,1.4,80.45714285714287
2014-04-11,111.18,1.4,79.41428571428573
2014-04-14,112.73,1.4,80.52142857142859
