date,CB,CB_EPS,PE Ratio
2011-02-09,64.08,6.21,10.318840579710145
2011-02-10,63.75,6.21,10.265700483091788
2011-02-11,63.44,6.21,10.215780998389693
2011-02-14,62.5,6.21,10.064412238325282
2011-02-15,62.38,6.21,10.045088566827697
2011-02-16,62.88,6.21,10.1256038647343
2011-02-17,63.34,6.21,10.199677938808374
2011-02-18,65.74,6.21,10.586151368760063
2011-02-22,64.84,6.21,10.44122383252818
2011-02-23,64.29,6.21,10.352657004830919
2011-02-24,62.64,6.21,10.08695652173913
2011-02-25,63.28,2.94,21.523809523809526
2011-02-28,63.25,2.94,21.51360544217687
2011-03-01,62.58,2.94,21.285714285714285
2011-03-02,61.53,2.94,20.92857142857143
2011-03-03,62.74,2.94,21.34013605442177
2011-03-04,62.69,2.94,21.32312925170068
2011-03-07,62.11,2.94,21.125850340136054
2011-03-08,62.59,2.94,21.289115646258505
2011-03-09,62.28,2.94,21.183673469387756
2011-03-10,61.05,2.94,20.76530612244898
2011-03-11,61.39,2.94,20.880952380952383
2011-03-14,61.09,2.94,20.77891156462585
2011-03-15,60.15,2.94,20.459183673469386
2011-03-16,60.29,2.94,20.506802721088434
2011-03-17,60.81,2.94,20.683673469387756
2011-03-18,60.83,2.94,20.69047619047619
2011-03-21,62.09,2.94,21.11904761904762
2011-03-22,61.75,2.94,21.003401360544217
2011-03-23,61.75,2.94,21.003401360544217
2011-03-24,62.14,2.94,21.13605442176871
2011-03-25,62.37,2.94,21.214285714285715
2011-03-28,63.19,2.94,21.493197278911563
2011-03-29,64.01,2.94,21.772108843537417
2011-03-30,64.17,2.94,21.8265306122449
2011-03-31,64.7,2.94,22.006802721088437
2011-04-01,65.84,2.94,22.394557823129254
2011-04-04,66.96,2.94,22.77551020408163
2011-04-05,66.43,2.94,22.5952380952381
2011-04-06,66.48,2.94,22.612244897959187
2011-04-07,65.81,2.94,22.3843537414966
2011-04-08,65.79,2.94,22.377551020408166
2011-04-11,66.62,2.94,22.659863945578234
2011-04-12,66.61,2.94,22.656462585034014
2011-04-13,66.4,2.94,22.585034013605444
2011-04-14,66.2,2.94,22.517006802721088
2011-04-15,65.88,2.94,22.408163265306122
2011-04-18,64.85,2.94,22.057823129251698
2011-04-19,64.48,2.94,21.931972789115648
2011-04-20,64.32,2.94,21.877551020408163
2011-04-21,65.32,2.94,22.21768707482993
2011-04-25,65.45,2.94,22.261904761904763
2011-04-26,65.37,2.94,22.234693877551024
2011-04-27,66.19,2.94,22.51360544217687
2011-04-28,67.28,2.94,22.8843537414966
2011-04-29,67.25,2.94,22.874149659863946
2011-05-02,66.8,2.94,22.72108843537415
2011-05-03,67.51,2.94,22.962585034013607
2011-05-04,66.47,2.94,22.608843537414966
2011-05-05,66.8,2.94,22.72108843537415
2011-05-06,67.24,0.77,87.32467532467531
2011-05-09,67.36,0.77,87.48051948051948
2011-05-10,68.45,0.77,88.8961038961039
2011-05-11,67.91,0.77,88.19480519480518
2011-05-12,68.49,0.77,88.94805194805194
2011-05-13,67.8,0.77,88.05194805194805
2011-05-16,67.63,0.77,87.83116883116882
2011-05-17,68.59,0.77,89.07792207792208
2011-05-18,69.35,0.77,90.06493506493506
2011-05-19,69.2,0.77,89.87012987012987
2011-05-20,68.61,0.77,89.1038961038961
2011-05-23,67.89,0.77,88.16883116883116
2011-05-24,67.78,0.77,88.02597402597402
2011-05-25,67.62,0.77,87.81818181818183
2011-05-26,67.65,0.77,87.85714285714286
2011-05-27,68.58,0.77,89.06493506493506
2011-05-31,68.82,0.77,89.37662337662337
2011-06-01,67.96,0.77,88.25974025974025
2011-06-02,68.35,0.77,88.76623376623375
2011-06-03,68.1,0.77,88.44155844155843
2011-06-06,67.24,0.77,87.32467532467531
2011-06-07,67.31,0.77,87.41558441558442
2011-06-08,66.28,0.77,86.07792207792208
2011-06-09,66.83,0.77,86.79220779220779
2011-06-10,65.99,0.77,85.7012987012987
2011-06-13,65.74,0.77,85.37662337662337
2011-06-14,65.74,0.77,85.37662337662337
2011-06-15,64.25,0.77,83.44155844155844
2011-06-16,64.76,0.77,84.1038961038961
2011-06-17,64.31,0.77,83.51948051948052
2011-06-20,64.49,0.77,83.75324675324674
2011-06-21,64.85,0.77,84.2207792207792
2011-06-22,64.79,0.77,84.14285714285715
2011-06-23,64.48,0.77,83.74025974025975
2011-06-24,63.95,0.77,83.05194805194806
2011-06-27,64.73,0.77,84.06493506493507
2011-06-28,64.71,0.77,84.03896103896103
2011-06-29,66.08,0.77,85.81818181818181
2011-06-30,65.82,0.77,85.48051948051948
2011-07-01,66.26,0.77,86.05194805194806
2011-07-05,65.3,0.77,84.8051948051948
2011-07-06,65.29,0.77,84.7922077922078
2011-07-07,66.16,0.77,85.92207792207792
2011-07-08,65.64,0.77,85.24675324675324
2011-07-11,64.49,0.77,83.75324675324674
2011-07-12,64.82,0.77,84.18181818181817
2011-07-13,65.02,0.77,84.44155844155843
2011-07-14,64.77,0.77,84.11688311688312
2011-07-15,64.57,0.77,83.85714285714285
2011-07-18,63.69,0.77,82.71428571428571
2011-07-19,63.87,0.77,82.94805194805194
2011-07-20,63.73,0.77,82.76623376623375
2011-07-21,65.26,0.77,84.75324675324676
2011-07-22,65.78,0.77,85.42857142857143
2011-07-25,65.49,0.77,85.05194805194805
2011-07-26,65.88,0.77,85.55844155844154
2011-07-27,68.38,0.77,88.8051948051948
2011-07-28,67.13,0.77,87.18181818181817
2011-07-29,66.98,0.77,86.98701298701299
2011-08-01,66.21,0.77,85.98701298701297
2011-08-02,66.5,0.77,86.36363636363636
2011-08-03,66.89,0.77,86.87012987012987
2011-08-04,64.15,1.79,35.837988826815646
2011-08-05,63.18,1.79,35.29608938547486
2011-08-08,58.98,1.79,32.94972067039106
2011-08-09,63.25,1.79,35.33519553072625
2011-08-10,59.35,1.79,33.15642458100559
2011-08-11,63.42,1.79,35.43016759776536
2011-08-12,62.73,1.79,35.04469273743017
2011-08-15,64.19,1.79,35.86033519553072
2011-08-16,63.3,1.79,35.36312849162011
2011-08-17,63.94,1.79,35.720670391061454
2011-08-18,61.07,1.79,34.11731843575419
2011-08-19,59.98,1.79,33.50837988826815
2011-08-22,59.9,1.79,33.463687150837984
2011-08-23,61.97,1.79,34.62011173184357
2011-08-24,62.59,1.79,34.96648044692738
2011-08-25,61.39,1.79,34.29608938547486
2011-08-26,62.4,1.79,34.86033519553072
2011-08-29,64.71,1.79,36.15083798882681
2011-08-30,64.16,1.79,35.84357541899441
2011-08-31,64.58,1.79,36.07821229050279
2011-09-01,63.72,1.79,35.59776536312849
2011-09-02,62.22,1.79,34.75977653631285
2011-09-06,61.49,1.79,34.35195530726257
2011-09-07,64.19,1.79,35.86033519553072
2011-09-08,63.85,1.79,35.67039106145251
2011-09-09,61.6,1.79,34.41340782122905
2011-09-12,61.85,1.79,34.55307262569833
2011-09-13,61.53,1.79,34.374301675977655
2011-09-14,61.32,1.79,34.25698324022346
2011-09-15,61.83,1.79,34.54189944134078
2011-09-16,62.86,1.79,35.117318435754186
2011-09-19,62.4,1.79,34.86033519553072
2011-09-20,63.24,1.79,35.32960893854749
2011-09-21,60.24,1.79,33.6536312849162
2011-09-22,59.52,1.79,33.2513966480447
2011-09-23,59.7,1.79,33.35195530726257
2011-09-26,61.24,1.79,34.212290502793294
2011-09-27,60.77,1.79,33.94972067039106
2011-09-28,60.16,1.79,33.608938547486034
2011-09-29,61.72,1.79,34.4804469273743
2011-09-30,60.6,1.79,33.85474860335196
2011-10-03,59.11,1.79,33.022346368715084
2011-10-04,59.59,1.79,33.29050279329609
2011-10-05,61.04,1.79,34.100558659217874
2011-10-06,61.57,1.79,34.39664804469274
2011-10-07,60.34,1.79,33.709497206703915
2011-10-10,62.68,1.79,35.01675977653631
2011-10-11,62.73,1.79,35.04469273743017
2011-10-12,62.79,1.79,35.07821229050279
2011-10-13,62.41,1.79,34.865921787709496
2011-10-14,63.15,1.79,35.279329608938546
2011-10-17,61.67,1.79,34.452513966480446
2011-10-18,64.03,1.79,35.770949720670394
2011-10-19,65.94,1.79,36.83798882681564
2011-10-20,67.97,1.79,37.97206703910614
2011-10-21,70.19,1.79,39.212290502793294
2011-10-24,70.57,1.79,39.42458100558659
2011-10-25,69.0,1.79,38.547486033519554
2011-10-26,71.0,1.79,39.66480446927374
2011-10-27,73.33,1.79,40.96648044692737
2011-10-28,72.86,1.79,40.703910614525135
2011-10-31,72.15,1.79,40.3072625698324
2011-11-01,69.42,1.79,38.78212290502793
2011-11-02,71.8,1.79,40.11173184357542
2011-11-03,72.69,-0.09,-807.6666666666666
2011-11-04,72.04,-0.09,-800.4444444444446
2011-11-07,72.23,-0.09,-802.5555555555557
2011-11-08,72.73,-0.09,-808.1111111111112
2011-11-09,70.26,-0.09,-780.6666666666667
2011-11-10,70.42,-0.09,-782.4444444444445
2011-11-11,71.24,-0.09,-791.5555555555555
2011-11-14,70.3,-0.09,-781.1111111111111
2011-11-15,70.33,-0.09,-781.4444444444445
2011-11-16,68.75,-0.09,-763.8888888888889
2011-11-17,67.09,-0.09,-745.4444444444445
2011-11-18,67.88,-0.09,-754.2222222222222
2011-11-21,66.35,-0.09,-737.2222222222222
2011-11-22,65.8,-0.09,-731.1111111111111
2011-11-23,64.57,-0.09,-717.4444444444443
2011-11-25,64.93,-0.09,-721.4444444444446
2011-11-28,66.23,-0.09,-735.8888888888889
2011-11-29,66.02,-0.09,-733.5555555555555
2011-11-30,69.53,-0.09,-772.5555555555555
2011-12-01,68.6,-0.09,-762.2222222222222
2011-12-02,68.38,-0.09,-759.7777777777777
2011-12-05,69.19,-0.09,-768.7777777777778
2011-12-06,70.24,-0.09,-780.4444444444445
2011-12-07,70.29,-0.09,-781.0000000000001
2011-12-08,68.68,-0.09,-763.1111111111112
2011-12-09,69.37,-0.09,-770.7777777777778
2011-12-12,68.41,-0.09,-760.1111111111111
2011-12-13,67.16,-0.09,-746.2222222222222
2011-12-14,67.26,-0.09,-747.3333333333334
2011-12-15,66.92,-0.09,-743.5555555555557
2011-12-16,66.74,-0.09,-741.5555555555555
2011-12-19,66.29,-0.09,-736.5555555555557
2011-12-20,68.06,-0.09,-756.2222222222223
2011-12-21,69.26,-0.09,-769.5555555555557
2011-12-22,69.96,-0.09,-777.3333333333333
2011-12-23,70.47,-0.09,-783.0
2011-12-27,70.59,-0.09,-784.3333333333334
2011-12-28,69.97,-0.09,-777.4444444444445
2011-12-29,70.57,-0.09,-784.1111111111111
2011-12-30,70.12,-0.09,-779.1111111111112
2012-01-03,70.33,-0.09,-781.4444444444445
2012-01-04,69.66,-0.09,-774.0
2012-01-05,69.86,-0.09,-776.2222222222223
2012-01-06,70.03,-0.09,-778.1111111111112
2012-01-09,70.35,-0.09,-781.6666666666666
2012-01-10,70.8,-0.09,-786.6666666666666
2012-01-11,69.74,-0.09,-774.8888888888889
2012-01-12,70.09,-0.09,-778.7777777777778
2012-01-13,69.76,-0.09,-775.1111111111112
2012-01-17,69.96,-0.09,-777.3333333333333
2012-01-18,70.09,-0.09,-778.7777777777778
2012-01-19,70.93,-0.09,-788.1111111111112
2012-01-20,72.67,-0.09,-807.4444444444445
2012-01-23,71.8,-0.09,-797.7777777777778
2012-01-24,71.09,-0.09,-789.8888888888889
2012-01-25,71.67,-0.09,-796.3333333333334
2012-01-26,71.25,-0.09,-791.6666666666667
2012-01-27,69.46,-0.09,-771.7777777777777
2012-01-30,68.98,-0.09,-766.4444444444446
2012-01-31,69.6,-0.09,-773.3333333333333
2012-02-01,72.5,-0.09,-805.5555555555555
2012-02-02,72.48,-0.09,-805.3333333333334
2012-02-03,74.21,-0.09,-824.5555555555555
2012-02-06,72.98,-0.09,-810.8888888888889
2012-02-07,74.2,-0.09,-824.4444444444445
2012-02-08,73.6,-0.09,-817.7777777777777
2012-02-09,73.57,-0.09,-817.4444444444443
2012-02-10,73.08,-0.09,-812.0
2012-02-13,73.94,-0.09,-821.5555555555555
2012-02-14,73.6,-0.09,-817.7777777777777
2012-02-15,72.94,-0.09,-810.4444444444445
2012-02-16,73.2,-0.09,-813.3333333333334
2012-02-17,73.58,-0.09,-817.5555555555555
2012-02-21,73.99,-0.09,-822.1111111111111
2012-02-22,72.79,-0.09,-808.7777777777778
2012-02-23,73.35,-0.09,-815.0
2012-02-24,73.13,2.21,33.09049773755656
2012-02-27,72.83,2.21,32.95475113122172
2012-02-28,72.1,2.21,32.62443438914027
2012-02-29,71.71,2.21,32.44796380090497
2012-03-01,72.41,2.21,32.76470588235294
2012-03-02,72.45,2.21,32.782805429864254
2012-03-05,72.77,2.21,32.92760180995475
2012-03-06,71.62,2.21,32.40723981900453
2012-03-07,71.54,2.21,32.371040723981906
2012-03-08,71.49,2.21,32.348416289592755
2012-03-09,71.68,2.21,32.4343891402715
2012-03-12,71.82,2.21,32.497737556561084
2012-03-13,72.64,2.21,32.86877828054299
2012-03-14,73.35,2.21,33.19004524886878
2012-03-15,73.37,2.21,33.199095022624434
2012-03-16,72.27,2.21,32.70135746606335
2012-03-19,73.24,2.21,33.140271493212666
2012-03-20,73.94,2.21,33.457013574660635
2012-03-21,73.66,2.21,33.33031674208145
2012-03-22,72.84,2.21,32.95927601809955
2012-03-23,72.75,2.21,32.918552036199095
2012-03-26,74.16,2.21,33.55656108597285
2012-03-27,73.44,2.21,33.23076923076923
2012-03-28,73.34,2.21,33.18552036199095
2012-03-29,73.1,2.21,33.07692307692307
2012-03-30,73.2,2.21,33.12217194570136
2012-04-02,74.2,2.21,33.574660633484164
2012-04-03,73.52,2.21,33.26696832579185
2012-04-04,73.43,2.21,33.22624434389141
2012-04-05,73.18,2.21,33.113122171945705
2012-04-09,72.25,2.21,32.69230769230769
2012-04-10,71.56,2.21,32.380090497737555
2012-04-11,72.11,2.21,32.6289592760181
2012-04-12,73.02,2.21,33.04072398190045
2012-04-13,71.56,2.21,32.380090497737555
2012-04-16,72.44,2.21,32.77828054298642
2012-04-17,72.96,2.21,33.01357466063348
2012-04-18,72.35,2.21,32.737556561085974
2012-04-19,74.84,2.21,33.86425339366516
2012-04-20,75.3,2.21,34.07239819004525
2012-04-23,74.5,2.21,33.710407239819006
2012-04-24,75.24,2.21,34.04524886877828
2012-04-25,75.95,2.21,34.366515837104075
2012-04-26,76.96,2.21,34.8235294117647
2012-04-27,76.36,2.21,34.55203619909502
2012-04-30,75.97,2.21,34.37556561085973
2012-05-01,76.76,2.21,34.73303167420815
2012-05-02,76.83,2.87,26.770034843205572
2012-05-03,77.0,2.87,26.829268292682926
2012-05-04,76.44,2.87,26.634146341463413
2012-05-07,76.45,2.87,26.637630662020907
2012-05-08,75.82,2.87,26.418118466898953
2012-05-09,75.27,2.87,26.22648083623693
2012-05-10,75.96,2.87,26.46689895470383
2012-05-11,76.27,2.87,26.57491289198606
2012-05-14,75.48,2.87,26.299651567944252
2012-05-15,75.66,2.87,26.362369337979093
2012-05-16,75.26,2.87,26.222996515679444
2012-05-17,73.42,2.87,25.581881533101043
2012-05-18,72.02,2.87,25.094076655052262
2012-05-21,72.72,2.87,25.337979094076655
2012-05-22,72.53,2.87,25.27177700348432
2012-05-23,72.87,2.87,25.390243902439025
2012-05-24,73.24,2.87,25.5191637630662
2012-05-25,73.18,2.87,25.498257839721255
2012-05-29,73.43,2.87,25.585365853658537
2012-05-30,71.94,2.87,25.066202090592334
2012-05-31,72.33,2.87,25.202090592334493
2012-06-01,70.22,2.87,24.466898954703833
2012-06-04,70.0,2.87,24.390243902439025
2012-06-05,70.34,2.87,24.50871080139373
2012-06-06,72.33,2.87,25.202090592334493
2012-06-07,72.55,2.87,25.2787456445993
2012-06-08,72.85,2.87,25.383275261324037
2012-06-11,71.36,2.87,24.864111498257838
2012-06-12,72.09,2.87,25.118466898954704
2012-06-13,71.23,2.87,24.818815331010452
2012-06-14,72.61,2.87,25.29965156794425
2012-06-15,72.75,2.87,25.34843205574913
2012-06-18,72.27,2.87,25.181184668989545
2012-06-19,73.09,2.87,25.466898954703833
2012-06-20,72.99,2.87,25.432055749128917
2012-06-21,71.41,2.87,24.881533101045296
2012-06-22,72.28,2.87,25.18466898954704
2012-06-25,70.73,2.87,24.644599303135887
2012-06-26,71.26,2.87,24.82926829268293
2012-06-27,71.81,2.87,25.020905923344948
2012-06-28,72.3,2.87,25.19163763066202
2012-06-29,74.13,2.87,25.829268292682926
2012-07-02,74.44,2.87,25.937282229965156
2012-07-03,74.93,2.87,26.10801393728223
2012-07-05,73.52,2.87,25.616724738675956
2012-07-06,72.53,2.87,25.27177700348432
2012-07-09,72.33,2.87,25.202090592334493
2012-07-10,71.26,2.87,24.82926829268293
2012-07-11,70.28,2.87,24.48780487804878
2012-07-12,71.52,2.87,24.919860627177698
2012-07-13,72.81,2.87,25.369337979094077
2012-07-16,72.21,2.87,25.160278745644597
2012-07-17,72.0,2.87,25.087108013937282
2012-07-18,72.2,2.87,25.156794425087107
2012-07-19,71.64,2.87,24.961672473867594
2012-07-20,70.78,2.87,24.662020905923345
2012-07-23,69.89,2.87,24.35191637630662
2012-07-24,69.17,2.87,24.101045296167246
2012-07-25,72.31,2.87,25.195121951219512
2012-07-26,72.24,2.87,25.17073170731707
2012-07-27,73.56,2.87,25.630662020905923
2012-07-30,73.55,2.87,25.62717770034843
2012-07-31,73.5,2.87,25.609756097560975
2012-08-01,73.11,0.96,76.15625
2012-08-02,72.56,0.96,75.58333333333334
2012-08-03,73.66,0.96,76.72916666666667
2012-08-06,73.69,0.96,76.76041666666667
2012-08-07,73.21,0.96,76.26041666666666
2012-08-08,73.3,0.96,76.35416666666667
2012-08-09,73.12,0.96,76.16666666666667
2012-08-10,72.74,0.96,75.77083333333333
2012-08-13,72.45,0.96,75.46875
2012-08-14,72.31,0.96,75.32291666666667
2012-08-15,72.91,0.96,75.94791666666667
2012-08-16,73.21,0.96,76.26041666666666
2012-08-17,73.46,0.96,76.52083333333333
2012-08-20,74.09,0.96,77.17708333333334
2012-08-21,74.13,0.96,77.21875
2012-08-22,74.3,0.96,77.39583333333333
2012-08-23,74.12,0.96,77.20833333333334
2012-08-24,74.25,0.96,77.34375
2012-08-27,73.91,0.96,76.98958333333333
2012-08-28,73.87,0.96,76.94791666666667
2012-08-29,73.64,0.96,76.70833333333334
2012-08-30,73.52,0.96,76.58333333333333
2012-08-31,73.73,0.96,76.80208333333334
2012-09-04,74.59,0.96,77.69791666666667
2012-09-05,74.33,0.96,77.42708333333333
2012-09-06,75.13,0.96,78.26041666666667
2012-09-07,75.07,0.96,78.19791666666666
2012-09-10,74.81,0.96,77.92708333333334
2012-09-11,75.09,0.96,78.21875
2012-09-12,75.55,0.96,78.69791666666667
2012-09-13,77.04,0.96,80.25000000000001
2012-09-14,77.03,0.96,80.23958333333334
2012-09-17,76.39,0.96,79.57291666666667
2012-09-18,76.85,0.96,80.05208333333333
2012-09-19,76.2,0.96,79.375
2012-09-20,76.32,0.96,79.5
2012-09-21,75.93,0.96,79.09375000000001
2012-09-24,76.08,0.96,79.25
2012-09-25,75.55,0.96,78.69791666666667
2012-09-26,75.21,0.96,78.34375
2012-09-27,75.53,0.96,78.67708333333334
2012-09-28,75.6,0.96,78.75
2012-10-01,76.94,0.96,80.14583333333333
2012-10-02,77.06,0.96,80.27083333333334
2012-10-03,77.36,0.96,80.58333333333334
2012-10-04,77.86,0.96,81.10416666666667
2012-10-05,78.13,0.96,81.38541666666667
2012-10-08,78.07,0.96,81.32291666666666
2012-10-09,77.44,0.96,80.66666666666667
2012-10-10,77.54,0.96,80.77083333333334
2012-10-11,77.95,0.96,81.19791666666667
2012-10-12,77.01,0.96,80.21875000000001
2012-10-15,77.67,0.96,80.90625
2012-10-16,78.7,0.96,81.97916666666667
2012-10-17,79.29,0.96,82.59375000000001
2012-10-18,81.7,0.96,85.10416666666667
2012-10-19,80.52,0.96,83.875
2012-10-22,80.89,0.96,84.26041666666667
2012-10-23,80.25,0.96,83.59375
2012-10-24,79.74,0.96,83.0625
2012-10-25,80.01,0.96,83.34375000000001
2012-10-26,79.35,0.96,82.65625
2012-10-31,78.65,1.88,41.83510638297873
2012-11-01,78.33,1.88,41.66489361702128
2012-11-02,77.5,1.88,41.22340425531915
2012-11-05,77.93,1.88,41.45212765957447
2012-11-06,79.04,1.88,42.04255319148937
2012-11-07,77.88,1.88,41.42553191489362
2012-11-08,78.02,1.88,41.5
2012-11-09,78.15,1.88,41.569148936170215
2012-11-12,77.55,1.88,41.25
2012-11-13,76.87,1.88,40.88829787234043
2012-11-14,76.1,1.88,40.47872340425532
2012-11-15,76.73,1.88,40.81382978723405
2012-11-16,77.3,1.88,41.11702127659574
2012-11-19,78.2,1.88,41.59574468085107
2012-11-20,78.64,1.88,41.829787234042556
2012-11-21,78.72,1.88,41.87234042553192
2012-11-23,79.8,1.88,42.4468085106383
2012-11-26,78.98,1.88,42.01063829787235
2012-11-27,78.42,1.88,41.71276595744681
2012-11-28,78.99,1.88,42.01595744680851
2012-11-29,79.62,1.88,42.351063829787236
2012-11-30,79.23,1.88,42.1436170212766
2012-12-03,79.23,1.88,42.1436170212766
2012-12-04,79.37,1.88,42.218085106382986
2012-12-05,80.31,1.88,42.71808510638298
2012-12-06,80.55,1.88,42.84574468085106
2012-12-07,80.97,1.88,43.069148936170215
2012-12-10,80.82,1.88,42.98936170212766
2012-12-11,79.91,1.88,42.505319148936174
2012-12-12,80.88,1.88,43.02127659574468
2012-12-13,79.76,1.88,42.425531914893625
2012-12-14,79.32,1.88,42.191489361702125
2012-12-17,80.9,1.88,43.03191489361703
2012-12-18,81.34,1.88,43.265957446808514
2012-12-19,80.99,1.88,43.079787234042556
2012-12-20,81.64,1.88,43.42553191489362
2012-12-21,80.07,1.88,42.590425531914896
2012-12-24,80.05,1.88,42.579787234042556
2012-12-26,80.0,1.88,42.5531914893617
2012-12-27,79.62,1.88,42.351063829787236
2012-12-28,78.97,1.88,42.005319148936174
2012-12-31,79.8,1.88,42.4468085106383
2013-01-02,81.79,1.88,43.505319148936174
2013-01-03,82.22,1.88,43.73404255319149
2013-01-04,82.32,1.88,43.78723404255319
2013-01-07,81.32,1.88,43.25531914893617
2013-01-08,79.99,1.88,42.547872340425535
2013-01-09,80.64,1.88,42.8936170212766
2013-01-10,82.04,1.88,43.63829787234043
2013-01-11,82.76,1.88,44.02127659574469
2013-01-14,83.03,1.88,44.16489361702128
2013-01-15,83.42,1.88,44.37234042553192
2013-01-16,82.94,1.88,44.11702127659574
2013-01-17,83.23,1.88,44.27127659574469
2013-01-18,83.24,1.88,44.276595744680854
2013-01-22,84.85,1.88,45.13297872340426
2013-01-23,84.65,1.88,45.026595744680854
2013-01-24,85.31,1.88,45.37765957446809
2013-01-25,85.34,1.88,45.3936170212766
2013-01-28,84.66,1.88,45.03191489361702
2013-01-29,84.94,1.88,45.18085106382979
2013-01-30,83.9,1.88,44.62765957446809
2013-01-31,85.33,1.88,45.38829787234043
2013-02-01,85.59,1.88,45.526595744680854
2013-02-04,84.5,1.88,44.9468085106383
2013-02-05,85.66,1.88,45.56382978723404
2013-02-06,85.61,1.88,45.537234042553195
2013-02-07,85.24,1.88,45.340425531914896
2013-02-08,86.2,1.88,45.851063829787236
2013-02-11,86.41,1.88,45.96276595744681
2013-02-12,86.82,1.88,46.180851063829785
2013-02-13,86.66,1.88,46.09574468085106
2013-02-14,86.44,1.88,45.97872340425532
2013-02-15,86.5,1.88,46.01063829787234
2013-02-19,86.95,1.88,46.25000000000001
2013-02-20,85.97,1.88,45.72872340425532
2013-02-21,86.15,1.88,45.82446808510639
2013-02-22,86.69,1.88,46.111702127659576
