date,FTNT,FTNT_EPS,PE Ratio
2020-02-13,119.1,0.47298,251.8076874286439
2020-02-14,119.19,0.47298,251.9979703158696
2020-02-18,119.45,0.47298,252.54767643452155
2020-02-19,119.2,0.47298,252.01911285889466
2020-02-20,118.0,0.47298,249.48200769588564
2020-02-21,114.48,0.47298,242.03983255105925
2020-02-24,108.7,0.47298,229.81944268256586
2020-02-25,105.05,0.47298,222.10241447841346
2020-02-26,106.26,0.64518,164.69822375151122
2020-02-27,102.64,0.64518,159.0873864657925
2020-02-28,102.06,0.64518,158.18841253603645
2020-03-02,110.1,0.64518,170.6500511485167
2020-03-03,103.53,0.64518,160.46684646145263
2020-03-04,107.05,0.64518,165.92268824204098
2020-03-05,104.0,0.64518,161.1953253355653
2020-03-06,99.5,0.64518,154.22052760469947
2020-03-09,87.14,0.64518,135.06308317058807
2020-03-10,90.72,0.64518,140.61192225425464
2020-03-11,87.95,0.64518,136.3185467621439
2020-03-12,75.81,0.64518,117.50209243931927
2020-03-13,82.64,0.64518,128.08828543972226
2020-03-16,75.7,0.64518,117.33159738367588
2020-03-17,78.02,0.64518,120.92749310270003
2020-03-18,76.52,0.64518,118.60256052574475
2020-03-19,86.16,0.64518,133.5441272203106
2020-03-20,84.91,0.64518,131.60668340618122
2020-03-23,85.9,0.64518,133.14113890697172
2020-03-24,99.78,0.64518,154.65451501906446
2020-03-25,96.94,0.64518,150.2526426733625
2020-03-26,99.44,0.64518,154.12753030162125
2020-03-27,97.28,0.64518,150.77962739080567
2020-03-30,100.95,0.64518,156.46796242908957
2020-03-31,101.17,0.64518,156.80895254037634
2020-04-01,100.47,0.64518,155.7239840044639
2020-04-02,100.92,0.64518,156.42146377755046
2020-04-03,101.44,0.64518,157.22744040422828
2020-04-06,107.88,0.64518,167.2091509346229
2020-04-07,106.69,0.64518,165.3647044235717
2020-04-08,109.18,0.64518,169.22409250131747
2020-04-09,101.93,0.64518,157.986918379367
2020-04-13,104.64,0.64518,162.18729656839952
2020-04-14,109.35,0.64518,169.48758486003905
2020-04-15,109.85,0.64518,170.2625623856908
2020-04-16,110.25,0.64518,170.88254440621222
2020-04-17,112.96,0.64518,175.08292259524472
2020-04-20,112.35,0.64518,174.1374500139496
2020-04-21,101.18,0.64518,156.8244520908894
2020-04-22,104.31,0.64518,161.67581140146936
2020-04-23,100.59,0.64518,155.9099786106203
2020-04-24,103.27,0.64518,160.0638581481137
2020-04-27,105.64,0.64518,163.73725161970304
2020-04-28,105.44,0.64518,163.42726060944233
2020-04-29,108.52,0.64518,168.20112216745716
2020-04-30,107.74,0.64518,166.9921572274404
2020-05-01,104.34,0.64518,161.72231005300847
2020-05-04,105.7,0.64518,163.83024892278124
2020-05-05,108.56,0.64518,168.2631203695093
2020-05-06,111.46,0.64518,172.75799001828946
2020-05-07,135.12,0.43132,313.27088936288607
2020-05-08,136.84,0.43132,317.2586478716498
2020-05-11,140.46,0.43132,325.6514884540481
2020-05-12,138.39,0.43132,320.8522674580358
2020-05-13,137.16,0.43132,318.00055643141985
2020-05-14,138.06,0.43132,320.087174255773
2020-05-15,143.43,0.43132,332.5373272744135
2020-05-18,144.67,0.43132,335.4122229435222
2020-05-19,144.82,0.43132,335.7599925809144
2020-05-20,145.62,0.43132,337.61476398033943
2020-05-21,143.38,0.43132,332.4214040619494
2020-05-22,142.64,0.43132,330.7057405174812
2020-05-26,137.53,0.43132,318.85838820365393
2020-05-27,131.15,0.43132,304.06658629323937
2020-05-28,134.67,0.43132,312.2275804507094
2020-05-29,139.2,0.43132,322.73022349995364
2020-06-01,144.75,0.43132,335.5977000834647
2020-06-02,143.94,0.43132,333.7197440415469
2020-06-03,142.89,0.43132,331.28535657980154
2020-06-04,139.58,0.43132,323.61123991468054
2020-06-05,140.48,0.43132,325.6978577390337
2020-06-08,137.51,0.43132,318.8120189186683
2020-06-09,135.92,0.43132,315.12566076231104
2020-06-10,137.64,0.43132,319.1134192710748
2020-06-11,131.73,0.43132,305.4112955578225
2020-06-12,130.34,0.43132,302.18863025132157
2020-06-15,135.91,0.43132,315.1024761198182
2020-06-16,136.73,0.43132,317.00361680422884
2020-06-17,135.48,0.43132,314.10553649262727
2020-06-18,135.639999,0.43132,314.476488454048
2020-06-19,136.710007,0.43132,316.957263748493
2020-06-22,142.869995,0.43132,331.23897570249466
2020-06-23,137.070007,0.43132,317.79191087823426
2020-06-24,134.330002,0.43132,311.43930724288236
2020-06-25,135.830002,0.43132,314.91700361680427
2020-06-26,134.550003,0.43132,311.94937169618845
2020-06-29,133.470001,0.43132,309.4454256700362
2020-06-30,137.270004,0.43132,318.2555967726978
2020-07-01,139.220001,0.43132,322.7765951034035
2020-07-02,138.440002,0.43132,320.96819530742835
2020-07-06,139.699997,0.43132,323.8894486692015
2020-07-07,137.960007,0.43132,319.8553440600946
2020-07-08,146.350006,0.43132,339.3072567931003
2020-07-09,149.600006,0.43132,346.8422656032644
2020-07-10,145.800003,0.43132,338.03209450060285
2020-07-13,131.119995,0.43132,303.99702077343966
2020-07-14,134.479996,0.43132,311.787062969489
2020-07-15,129.320007,0.43132,299.8238129463044
2020-07-16,127.349998,0.43132,295.256417509042
2020-07-17,129.119995,0.43132,299.3600922748771
2020-07-20,134.789993,0.43132,312.50577993137347
2020-07-21,133.660004,0.43132,309.88594083279236
2020-07-22,134.289993,0.43132,311.3465478067329
2020-07-23,135.160004,0.43132,313.36363720671426
2020-07-24,133.039993,0.43132,308.44846749513124
2020-07-27,136.649994,0.43132,316.81812575350085
2020-07-28,133.419998,0.43132,309.3294955021793
2020-07-29,136.839996,0.43132,317.25863859779287
2020-07-30,136.75,0.43132,317.04998608921454
2020-07-31,138.300003,0.43132,320.64361263099323
2020-08-03,138.220001,0.43132,320.45813085412226
2020-08-04,138.830002,0.43132,321.87239636464807
2020-08-05,140.119995,0.43132,324.8631990169711
2020-08-06,139.509995,0.67387,207.0280543725051
2020-08-07,131.0,0.67387,194.399513259234
2020-08-10,126.879997,0.67387,188.28556991704633
2020-08-11,126.589996,0.67387,187.85521836556012
2020-08-12,126.699997,0.67387,188.01845608203362
2020-08-13,127.440002,0.67387,189.11659815691456
2020-08-14,127.599998,0.67387,189.35402674106282
2020-08-17,129.160004,0.67387,191.66902221496727
2020-08-18,129.919998,0.67387,192.79682728122634
2020-08-19,129.509995,0.67387,192.18839687180022
2020-08-20,133.589996,0.67387,198.24297861605356
2020-08-21,131.710007,0.67387,195.45313932954426
