date,BK,BK_EPS,PE Ratio
2017-12-22,54.0,0.95,56.8421052631579
2017-12-26,53.81,0.95,56.6421052631579
2017-12-27,53.84,0.95,56.673684210526325
2017-12-28,54.12,0.95,56.96842105263158
2017-12-29,53.86,0.95,56.694736842105264
2018-01-02,53.82,0.95,56.65263157894737
2018-01-03,54.15,0.95,57.0
2018-01-04,54.69,0.95,57.56842105263158
2018-01-05,54.83,0.95,57.71578947368421
2018-01-08,55.06,0.95,57.95789473684211
2018-01-09,55.56,0.95,58.48421052631579
2018-01-10,57.3,0.95,60.31578947368421
2018-01-11,57.83,0.95,60.873684210526314
2018-01-12,58.42,0.95,61.49473684210527
2018-01-16,57.54,0.95,60.56842105263158
2018-01-17,57.89,0.95,60.93684210526316
2018-01-18,55.35,0.95,58.26315789473685
2018-01-19,56.61,0.95,59.58947368421053
2018-01-22,57.72,0.95,60.757894736842104
2018-01-23,57.72,0.95,60.757894736842104
2018-01-24,57.77,0.95,60.81052631578948
2018-01-25,56.85,0.95,59.8421052631579
2018-01-26,57.78,0.95,60.82105263157895
2018-01-29,57.52,0.95,60.54736842105264
2018-01-30,56.7,0.95,59.684210526315795
2018-01-31,56.7,0.95,59.684210526315795
2018-02-01,57.5,0.95,60.526315789473685
2018-02-02,56.33,0.95,59.294736842105266
2018-02-05,54.38,0.95,57.2421052631579
2018-02-06,55.49,0.95,58.410526315789475
2018-02-07,55.34,0.95,58.25263157894737
2018-02-08,53.29,0.95,56.09473684210526
2018-02-09,54.08,0.95,56.92631578947368
2018-02-12,54.61,0.95,57.48421052631579
2018-02-13,54.81,0.95,57.69473684210527
2018-02-14,55.98,0.95,58.92631578947368
2018-02-15,56.16,0.95,59.11578947368421
2018-02-16,56.25,0.95,59.21052631578948
2018-02-20,56.42,0.95,59.38947368421053
2018-02-21,56.45,0.95,59.42105263157895
2018-02-22,55.9,0.95,58.8421052631579
2018-02-23,56.9,0.95,59.89473684210527
2018-02-26,58.18,0.95,61.242105263157896
2018-02-27,57.99,0.95,61.0421052631579
2018-02-28,57.03,1.08,52.80555555555555
2018-03-01,55.51,1.08,51.398148148148145
2018-03-02,55.37,1.08,51.26851851851851
2018-03-05,56.41,1.08,52.231481481481474
2018-03-06,56.87,1.08,52.657407407407405
2018-03-07,56.9,1.08,52.68518518518518
2018-03-08,55.69,1.08,51.56481481481481
2018-03-09,57.23,1.08,52.99074074074073
2018-03-12,56.44,1.08,52.25925925925925
2018-03-13,55.96,1.08,51.81481481481481
2018-03-14,54.87,1.08,50.80555555555555
2018-03-15,54.85,1.08,50.78703703703704
2018-03-16,55.0,1.08,50.925925925925924
2018-03-19,54.34,1.08,50.31481481481482
2018-03-20,54.43,1.08,50.398148148148145
2018-03-21,54.61,1.08,50.56481481481481
2018-03-22,52.02,1.08,48.166666666666664
2018-03-23,50.73,1.08,46.972222222222214
2018-03-26,52.14,1.08,48.27777777777778
2018-03-27,50.72,1.08,46.96296296296296
2018-03-28,50.61,1.08,46.86111111111111
2018-03-29,51.53,1.08,47.71296296296296
2018-04-02,50.15,1.08,46.43518518518518
2018-04-03,50.99,1.08,47.21296296296296
2018-04-04,51.48,1.08,47.66666666666666
2018-04-05,51.73,1.08,47.898148148148145
2018-04-06,50.35,1.08,46.62037037037037
2018-04-09,50.52,1.08,46.77777777777778
2018-04-10,51.38,1.08,47.574074074074076
2018-04-11,50.95,1.08,47.175925925925924
2018-04-12,52.01,1.08,48.157407407407405
2018-04-13,51.57,1.08,47.75
2018-04-16,51.99,1.08,48.138888888888886
2018-04-17,52.19,1.08,48.32407407407407
2018-04-18,52.26,1.08,48.388888888888886
2018-04-19,55.24,1.08,51.148148148148145
2018-04-20,55.42,1.08,51.31481481481481
2018-04-23,55.73,1.08,51.60185185185185
2018-04-24,55.39,1.08,51.28703703703703
2018-04-25,55.4,1.08,51.29629629629629
2018-04-26,55.44,1.08,51.33333333333333
2018-04-27,55.32,1.08,51.22222222222222
2018-04-30,54.51,1.08,50.472222222222214
2018-05-01,54.19,1.08,50.175925925925924
2018-05-02,53.99,1.08,49.99074074074074
2018-05-03,53.85,1.08,49.86111111111111
2018-05-04,54.49,1.08,50.4537037037037
2018-05-07,55.59,1.08,51.47222222222222
2018-05-08,56.08,1.11,50.522522522522515
2018-05-09,56.86,1.11,51.22522522522522
2018-05-10,57.27,1.11,51.59459459459459
2018-05-11,57.18,1.11,51.51351351351351
2018-05-14,57.3,1.11,51.621621621621614
2018-05-15,56.89,1.11,51.25225225225225
2018-05-16,57.06,1.11,51.4054054054054
2018-05-17,57.28,1.11,51.6036036036036
2018-05-18,56.96,1.11,51.31531531531531
2018-05-21,57.72,1.11,51.99999999999999
2018-05-22,57.59,1.11,51.88288288288288
2018-05-23,57.45,1.11,51.75675675675676
2018-05-24,57.24,1.11,51.567567567567565
2018-05-25,57.0,1.11,51.35135135135135
2018-05-29,55.19,1.11,49.72072072072071
2018-05-30,55.4,1.11,49.909909909909906
2018-05-31,54.75,1.11,49.32432432432432
2018-06-01,55.35,1.11,49.86486486486486
2018-06-04,55.77,1.11,50.24324324324324
2018-06-05,55.59,1.11,50.08108108108108
2018-06-06,56.57,1.11,50.96396396396396
2018-06-07,57.65,1.11,51.93693693693693
2018-06-08,57.56,1.11,51.85585585585585
2018-06-11,57.7,1.11,51.98198198198198
2018-06-12,57.67,1.11,51.95495495495495
2018-06-13,57.32,1.11,51.63963963963963
2018-06-14,56.8,1.11,51.17117117117117
2018-06-15,56.93,1.11,51.288288288288285
2018-06-18,57.24,1.11,51.567567567567565
2018-06-19,57.34,1.11,51.65765765765766
2018-06-20,57.37,1.11,51.684684684684676
2018-06-21,57.15,1.11,51.486486486486484
2018-06-22,56.75,1.11,51.126126126126124
2018-06-25,55.67,1.11,50.15315315315315
2018-06-26,55.18,1.11,49.71171171171171
2018-06-27,54.2,1.11,48.828828828828826
2018-06-28,54.3,1.11,48.91891891891891
2018-06-29,53.93,1.11,48.585585585585584
2018-07-02,54.09,1.11,48.729729729729726
2018-07-03,53.19,1.11,47.91891891891891
2018-07-05,53.2,1.11,47.927927927927925
2018-07-06,53.2,1.11,47.927927927927925
2018-07-09,54.11,1.11,48.747747747747745
2018-07-10,54.03,1.11,48.67567567567567
2018-07-11,53.39,1.11,48.09909909909909
2018-07-12,53.5,1.11,48.19819819819819
2018-07-13,53.03,1.11,47.77477477477477
2018-07-16,53.7,1.11,48.37837837837838
2018-07-17,54.05,1.11,48.69369369369369
2018-07-18,55.64,1.11,50.126126126126124
2018-07-19,52.73,1.11,47.504504504504496
2018-07-20,52.46,1.11,47.26126126126126
2018-07-23,53.25,1.11,47.97297297297297
2018-07-24,54.19,1.11,48.81981981981981
2018-07-25,53.3,1.11,48.01801801801801
2018-07-26,53.4,1.11,48.108108108108105
2018-07-27,53.41,1.11,48.11711711711711
2018-07-30,53.46,1.11,48.16216216216216
2018-07-31,53.47,1.11,48.17117117117117
2018-08-01,53.28,1.11,48.0
2018-08-02,52.63,1.11,47.41441441441441
2018-08-03,52.77,1.04,50.74038461538461
2018-08-06,53.03,1.04,50.99038461538461
2018-08-07,52.94,1.04,50.90384615384615
2018-08-08,53.14,1.04,51.09615384615385
2018-08-09,52.29,1.04,50.27884615384615
2018-08-10,51.02,1.04,49.05769230769231
2018-08-13,50.14,1.04,48.21153846153846
2018-08-14,50.97,1.04,49.00961538461538
2018-08-15,50.96,1.04,49.0
2018-08-16,51.52,1.04,49.53846153846154
2018-08-17,51.69,1.04,49.70192307692307
2018-08-20,51.94,1.04,49.942307692307686
2018-08-21,52.54,1.04,50.51923076923077
2018-08-22,52.5,1.04,50.480769230769226
2018-08-23,52.33,1.04,50.317307692307686
2018-08-24,52.56,1.04,50.53846153846154
2018-08-27,52.98,1.04,50.942307692307686
2018-08-28,52.89,1.04,50.855769230769226
2018-08-29,52.5,1.04,50.480769230769226
2018-08-30,52.23,1.04,50.22115384615384
2018-08-31,52.15,1.04,50.14423076923077
2018-09-04,52.4,1.04,50.38461538461538
2018-09-05,52.25,1.04,50.24038461538461
2018-09-06,52.19,1.04,50.18269230769231
2018-09-07,52.18,1.04,50.17307692307692
2018-09-10,52.03,1.04,50.02884615384615
2018-09-11,52.24,1.04,50.23076923076923
2018-09-12,52.01,1.04,50.00961538461538
2018-09-13,51.22,1.04,49.25
2018-09-14,51.65,1.04,49.66346153846153
2018-09-17,51.22,1.04,49.25
2018-09-18,51.45,1.04,49.47115384615385
2018-09-19,52.43,1.04,50.41346153846153
2018-09-20,53.33,1.04,51.27884615384615
2018-09-21,53.39,1.04,51.33653846153846
2018-09-24,52.37,1.04,50.355769230769226
2018-09-25,52.31,1.04,50.29807692307693
2018-09-26,51.92,1.04,49.92307692307692
2018-09-27,51.54,1.04,49.55769230769231
2018-09-28,50.99,1.04,49.02884615384615
2018-10-01,51.9,1.04,49.90384615384615
2018-10-02,51.75,1.04,49.75961538461538
2018-10-03,52.18,1.04,50.17307692307692
2018-10-04,52.68,1.04,50.65384615384615
2018-10-05,52.59,1.04,50.56730769230769
2018-10-08,52.78,1.04,50.75
2018-10-09,52.23,1.04,50.22115384615384
2018-10-10,50.72,1.04,48.76923076923077
2018-10-11,49.19,1.04,47.29807692307692
2018-10-12,49.1,1.04,47.21153846153846
2018-10-15,48.45,1.04,46.58653846153846
2018-10-16,49.35,1.04,47.45192307692308
2018-10-17,49.15,1.04,47.25961538461538
2018-10-18,47.79,1.04,45.95192307692307
2018-10-19,47.4,1.04,45.57692307692307
2018-10-22,46.47,1.04,44.68269230769231
2018-10-23,46.28,1.04,44.5
2018-10-24,45.33,1.04,43.58653846153846
2018-10-25,46.15,1.04,44.375
2018-10-26,45.47,1.04,43.72115384615385
2018-10-29,45.77,1.04,44.00961538461539
2018-10-30,46.92,1.04,45.11538461538461
2018-10-31,47.33,1.04,45.50961538461538
2018-11-01,47.52,1.04,45.69230769230769
2018-11-02,47.21,1.04,45.39423076923077
2018-11-05,47.97,1.04,46.125
2018-11-06,48.32,1.06,45.58490566037736
2018-11-07,48.77,1.06,46.009433962264154
2018-11-08,49.03,1.06,46.25471698113208
2018-11-09,48.5,1.06,45.75471698113207
2018-11-12,47.98,1.06,45.264150943396224
2018-11-13,48.2,1.06,45.471698113207545
2018-11-14,48.23,1.06,45.49999999999999
2018-11-15,49.22,1.06,46.43396226415094
2018-11-16,49.39,1.06,46.594339622641506
2018-11-19,50.12,1.06,47.283018867924525
2018-11-20,49.38,1.06,46.58490566037736
2018-11-21,49.96,1.06,47.13207547169811
2018-11-23,49.86,1.06,47.0377358490566
2018-11-26,50.93,1.06,48.04716981132075
2018-11-27,51.37,1.06,48.46226415094339
2018-11-28,51.61,1.06,48.68867924528302
2018-11-29,50.68,1.06,47.81132075471698
2018-11-30,51.31,1.06,48.40566037735849
2018-12-03,50.64,1.06,47.77358490566038
2018-12-04,48.7,1.06,45.943396226415096
2018-12-06,47.84,1.06,45.132075471698116
2018-12-07,47.71,1.06,45.00943396226415
2018-12-10,47.56,1.06,44.867924528301884
2018-12-11,47.67,1.06,44.971698113207545
2018-12-12,48.06,1.06,45.339622641509436
2018-12-13,48.09,1.06,45.367924528301884
2018-12-14,48.67,1.06,45.91509433962264
2018-12-17,48.98,1.06,46.20754716981131
2018-12-18,46.73,1.06,44.08490566037735
2018-12-19,45.5,1.06,42.92452830188679
2018-12-20,45.01,1.06,42.46226415094339
2018-12-21,44.64,1.06,42.11320754716981
2018-12-24,44.49,1.06,41.971698113207545
2018-12-26,46.16,1.06,43.54716981132075
2018-12-27,46.82,1.06,44.16981132075472
2018-12-28,46.65,1.06,44.00943396226415
2018-12-31,47.07,1.06,44.40566037735849
2019-01-02,47.5,1.06,44.81132075471698
2019-01-03,46.56,1.06,43.924528301886795
2019-01-04,47.91,1.06,45.198113207547166
2019-01-07,47.8,1.06,45.094339622641506
2019-01-08,47.62,1.06,44.92452830188679
2019-01-09,47.76,1.06,45.056603773584904
2019-01-10,47.47,1.06,44.783018867924525
2019-01-11,48.08,1.06,45.35849056603773
2019-01-14,48.42,1.06,45.679245283018865
2019-01-15,49.41,1.06,46.61320754716981
2019-01-16,50.43,1.06,47.575471698113205
2019-01-17,51.53,1.06,48.61320754716981
2019-01-18,52.66,1.06,49.679245283018865
2019-01-22,52.59,1.06,49.613207547169814
2019-01-23,53.06,1.06,50.056603773584904
2019-01-24,53.71,1.06,50.66981132075472
2019-01-25,53.4,1.06,50.37735849056603
2019-01-28,53.44,1.06,50.415094339622634
2019-01-29,52.61,1.06,49.63207547169811
2019-01-30,52.53,1.06,49.556603773584904
2019-01-31,52.32,1.06,49.35849056603773
2019-02-01,52.62,1.06,49.64150943396226
2019-02-04,52.38,1.06,49.41509433962264
2019-02-05,52.62,1.06,49.64150943396226
2019-02-06,52.32,1.06,49.35849056603773
2019-02-07,52.11,1.06,49.160377358490564
2019-02-08,51.83,1.06,48.89622641509433
2019-02-11,52.01,1.06,49.06603773584905
2019-02-12,52.84,1.06,49.84905660377358
2019-02-13,52.43,1.06,49.46226415094339
2019-02-14,51.77,1.06,48.839622641509436
2019-02-15,52.99,1.06,49.990566037735846
2019-02-19,52.99,1.06,49.990566037735846
2019-02-20,53.32,1.06,50.30188679245283
2019-02-21,52.95,1.06,49.95283018867924
2019-02-22,53.22,1.06,50.20754716981132
2019-02-25,52.93,1.06,49.93396226415094
2019-02-26,53.04,1.06,50.0377358490566
2019-02-27,52.75,0.85,62.05882352941177
2019-02-28,52.48,0.85,61.741176470588236
2019-03-01,52.69,0.85,61.98823529411764
2019-03-04,51.91,0.85,61.07058823529412
2019-03-05,52.65,0.85,61.94117647058823
2019-03-06,52.06,0.85,61.247058823529414
2019-03-07,51.23,0.85,60.27058823529411
2019-03-08,51.48,0.85,60.56470588235294
2019-03-11,51.83,0.85,60.976470588235294
2019-03-12,51.91,0.85,61.07058823529412
2019-03-13,52.44,0.85,61.694117647058825
2019-03-14,52.76,0.85,62.07058823529412
2019-03-15,53.12,0.85,62.49411764705882
2019-03-18,53.98,0.85,63.50588235294117
2019-03-19,53.12,0.85,62.49411764705882
2019-03-20,51.98,0.85,61.152941176470584
2019-03-21,51.89,0.85,61.04705882352941
2019-03-22,50.5,0.85,59.411764705882355
2019-03-25,50.28,0.85,59.15294117647059
2019-03-26,50.84,0.85,59.81176470588236
2019-03-27,50.1,0.85,58.94117647058824
2019-03-28,50.39,0.85,59.28235294117647
2019-03-29,50.43,0.85,59.32941176470588
2019-04-01,51.46,0.85,60.54117647058824
2019-04-02,51.35,0.85,60.411764705882355
2019-04-03,51.24,0.85,60.28235294117648
2019-04-04,51.45,0.85,60.529411764705884
2019-04-05,51.18,0.85,60.21176470588235
2019-04-08,51.25,0.85,60.294117647058826
2019-04-09,50.99,0.85,59.98823529411765
2019-04-10,51.29,0.85,60.34117647058824
2019-04-11,51.69,0.85,60.811764705882354
2019-04-12,52.81,0.85,62.129411764705885
2019-04-15,52.6,0.85,61.88235294117647
2019-04-16,53.44,0.85,62.870588235294115
2019-04-17,48.35,0.85,56.88235294117647
2019-04-18,48.41,0.85,56.95294117647059
2019-04-22,48.19,0.85,56.694117647058825
2019-04-23,48.47,0.85,57.023529411764706
2019-04-24,48.15,0.85,56.64705882352941
2019-04-25,48.55,0.85,57.11764705882353
2019-04-26,48.43,0.85,56.976470588235294
2019-04-29,49.38,0.85,58.09411764705883
2019-04-30,49.66,0.85,58.423529411764704
2019-05-01,49.43,0.85,58.15294117647059
2019-05-02,49.83,0.85,58.62352941176471
2019-05-03,49.97,0.85,58.78823529411765
2019-05-06,49.33,0.85,58.035294117647055
2019-05-07,48.14,0.85,56.635294117647064
2019-05-08,48.05,0.94,51.11702127659574
2019-05-09,47.78,0.94,50.829787234042556
2019-05-10,48.1,0.94,51.17021276595745
2019-05-13,47.15,0.94,50.15957446808511
2019-05-14,47.01,0.94,50.01063829787234
2019-05-15,46.51,0.94,49.47872340425532
2019-05-16,46.54,0.94,49.51063829787234
2019-05-17,46.08,0.94,49.02127659574468
2019-05-20,45.97,0.94,48.90425531914894
2019-05-21,46.21,0.94,49.15957446808511
2019-05-22,46.16,0.94,49.1063829787234
2019-05-23,45.24,0.94,48.12765957446809
2019-05-24,45.16,0.94,48.04255319148936
2019-05-28,44.33,0.94,47.159574468085104
2019-05-29,44.06,0.94,46.87234042553192
2019-05-30,43.25,0.94,46.01063829787234
2019-05-31,42.69,0.94,45.41489361702128
2019-06-03,43.05,0.94,45.797872340425535
2019-06-04,44.29,0.94,47.11702127659574
2019-06-05,43.61,0.94,46.3936170212766
2019-06-06,43.82,0.94,46.61702127659575
2019-06-07,44.4,0.94,47.23404255319149
2019-06-10,44.9,0.94,47.765957446808514
2019-06-11,44.5,0.94,47.340425531914896
2019-06-12,44.1,0.94,46.91489361702128
2019-06-13,44.53,0.94,47.37234042553192
2019-06-14,44.49,0.94,47.329787234042556
2019-06-17,43.95,0.94,46.755319148936174
2019-06-18,43.24,0.94,46.00000000000001
2019-06-19,42.69,0.94,45.41489361702128
2019-06-20,43.12,0.94,45.87234042553192
2019-06-21,43.41,0.94,46.180851063829785
2019-06-24,43.08,0.94,45.829787234042556
2019-06-25,43.43,0.94,46.20212765957447
2019-06-26,43.12,0.94,45.87234042553192
2019-06-27,43.39,0.94,46.15957446808511
2019-06-28,44.15,0.94,46.96808510638298
2019-07-01,44.47,0.94,47.308510638297875
2019-07-02,44.23,0.94,47.0531914893617
2019-07-03,44.64,0.94,47.48936170212766
2019-07-05,44.53,0.94,47.37234042553192
2019-07-08,43.03,0.94,45.776595744680854
2019-07-09,43.4,0.94,46.170212765957444
2019-07-10,43.04,0.94,45.787234042553195
2019-07-11,43.65,0.94,46.43617021276596
2019-07-12,43.56,0.94,46.340425531914896
2019-07-15,43.15,0.94,45.90425531914894
2019-07-16,43.11,0.94,45.861702127659576
2019-07-17,44.12,0.94,46.93617021276596
2019-07-18,44.86,0.94,47.72340425531915
2019-07-19,45.27,0.94,48.15957446808511
2019-07-22,45.82,0.94,48.74468085106383
2019-07-23,46.72,0.94,49.70212765957447
2019-07-24,47.1,0.94,50.10638297872341
2019-07-25,47.29,0.94,50.308510638297875
2019-07-26,47.6,0.94,50.63829787234043
2019-07-29,46.82,0.94,49.808510638297875
2019-07-30,47.04,0.94,50.04255319148936
2019-07-31,46.92,0.94,49.91489361702128
2019-08-01,45.97,0.94,48.90425531914894
2019-08-02,46.03,0.94,48.96808510638298
2019-08-05,45.06,0.94,47.936170212765965
2019-08-06,45.45,0.94,48.35106382978724
2019-08-07,44.73,1.01,44.28712871287129
2019-08-08,45.57,1.01,45.118811881188115
2019-08-09,45.81,1.01,45.35643564356436
2019-08-12,44.38,1.01,43.940594059405946
2019-08-13,43.67,1.01,43.23762376237624
2019-08-14,41.96,1.01,41.54455445544554
2019-08-15,41.67,1.01,41.257425742574256
2019-08-16,42.33,1.01,41.91089108910891
2019-08-19,42.72,1.01,42.2970297029703
2019-08-20,41.96,1.01,41.54455445544554
2019-08-21,41.94,1.01,41.524752475247524
2019-08-22,42.17,1.01,41.75247524752476
2019-08-23,41.02,1.01,40.613861386138616
2019-08-26,41.11,1.01,40.7029702970297
2019-08-27,40.95,1.01,40.54455445544555
2019-08-28,41.05,1.01,40.64356435643564
2019-08-29,41.72,1.01,41.306930693069305
2019-08-30,42.06,1.01,41.64356435643565
2019-09-03,41.53,1.01,41.11881188118812
2019-09-04,41.92,1.01,41.504950495049506
2019-09-05,42.82,1.01,42.396039603960396
2019-09-06,43.03,1.01,42.603960396039604
2019-09-09,45.48,1.01,45.02970297029702
2019-09-10,45.78,1.01,45.32673267326733
2019-09-11,46.34,1.01,45.881188118811885
2019-09-12,46.31,1.01,45.851485148514854
2019-09-13,46.9,1.01,46.43564356435643
2019-09-16,46.75,1.01,46.28712871287129
2019-09-17,46.35,1.01,45.89108910891089
2019-09-18,47.0,1.01,46.53465346534654
2019-09-19,46.98,1.01,46.51485148514851
2019-09-20,46.38,1.01,45.92079207920792
2019-09-23,46.77,1.01,46.30693069306931
2019-09-24,46.25,1.01,45.79207920792079
2019-09-25,46.89,1.01,46.42574257425743
2019-09-26,46.63,1.01,46.16831683168317
2019-09-27,44.53,1.01,44.08910891089109
2019-09-30,45.21,1.01,44.76237623762376
2019-10-01,43.73,1.01,43.29702970297029
2019-10-02,42.49,1.01,42.069306930693074
2019-10-03,42.43,1.01,42.00990099009901
2019-10-04,42.63,1.01,42.20792079207921
2019-10-07,42.24,1.01,41.82178217821782
2019-10-08,42.33,1.01,41.91089108910891
2019-10-09,42.83,1.01,42.4059405940594
2019-10-10,43.5,1.01,43.06930693069307
2019-10-11,44.12,1.01,43.68316831683168
2019-10-14,43.91,1.01,43.47524752475247
2019-10-15,44.36,1.01,43.92079207920792
2019-10-16,44.44,1.01,44.0
2019-10-17,44.38,1.01,43.940594059405946
2019-10-18,45.34,1.01,44.8910891089109
2019-10-21,45.67,1.01,45.21782178217822
2019-10-22,46.14,1.01,45.68316831683168
2019-10-23,46.73,1.01,46.26732673267326
2019-10-24,46.28,1.01,45.82178217821782
2019-10-25,46.38,1.01,45.92079207920792
2019-10-28,46.89,1.01,46.42574257425743
2019-10-29,46.63,1.01,46.16831683168317
2019-10-30,46.62,1.01,46.15841584158416
2019-10-31,46.75,1.01,46.28712871287129
2019-11-01,47.16,1.01,46.69306930693069
2019-11-04,48.72,1.01,48.23762376237624
2019-11-05,49.17,1.01,48.68316831683168
2019-11-06,49.13,1.01,48.64356435643565
2019-11-07,49.4,1.07,46.168224299065415
2019-11-08,49.2,1.07,45.981308411214954
2019-11-11,49.06,1.07,45.850467289719624
2019-11-12,48.9,1.07,45.70093457943925
2019-11-13,48.35,1.07,45.18691588785047
2019-11-14,48.42,1.07,45.25233644859813
2019-11-15,48.57,1.07,45.39252336448598
2019-11-18,48.73,1.07,45.54205607476635
2019-11-19,48.69,1.07,45.50467289719626
2019-11-20,48.88,1.07,45.6822429906542
2019-11-21,48.57,1.07,45.39252336448598
2019-11-22,48.8,1.07,45.60747663551401
2019-11-25,49.33,1.07,46.10280373831775
2019-11-26,48.78,1.07,45.58878504672897
2019-11-27,48.96,1.07,45.757009345794394
2019-11-29,48.97,1.07,45.76635514018691
2019-12-02,49.13,1.07,45.91588785046729
2019-12-03,48.12,1.07,44.971962616822424
2019-12-04,48.78,1.07,45.58878504672897
2019-12-05,49.27,1.07,46.046728971962615
2019-12-06,49.64,1.07,46.39252336448598
2019-12-09,49.7,1.07,46.44859813084112
2019-12-10,49.84,1.07,46.57943925233645
2019-12-11,49.88,1.07,46.61682242990654
2019-12-12,51.22,1.07,47.86915887850467
2019-12-13,50.22,1.07,46.93457943925233
2019-12-16,50.16,1.07,46.87850467289719
2019-12-17,51.16,1.07,47.813084112149525
2019-12-18,51.0,1.07,47.66355140186916
2019-12-19,50.85,1.07,47.523364485981304
2019-12-20,50.63,1.07,47.3177570093458
2019-12-23,50.37,1.07,47.074766355140184
2019-12-24,50.35,1.07,47.05607476635514
2019-12-26,50.49,1.07,47.18691588785047
2019-12-27,50.32,1.07,47.02803738317757
2019-12-30,50.18,1.07,46.89719626168224
2019-12-31,50.33,1.07,47.03738317757009
2020-01-02,50.92,1.07,47.58878504672897
2020-01-03,50.27,1.07,46.981308411214954
2020-01-06,50.74,1.07,47.42056074766355
2020-01-07,51.25,1.07,47.89719626168224
2020-01-08,51.31,1.07,47.953271028037385
2020-01-09,51.48,1.07,48.112149532710276
2020-01-10,50.54,1.07,47.23364485981308
2020-01-13,50.88,1.07,47.55140186915888
2020-01-14,51.01,1.07,47.67289719626168
2020-01-15,50.69,1.07,47.37383177570093
2020-01-16,46.72,1.07,43.66355140186916
2020-01-17,46.18,1.07,43.15887850467289
2020-01-21,46.78,1.07,43.719626168224295
2020-01-22,46.73,1.07,43.67289719626168
2020-01-23,47.02,1.07,43.94392523364486
2020-01-24,45.95,1.07,42.94392523364486
