date,LYV,LYV_EPS,PE Ratio
2010-11-12,10.01,-0.53,-18.886792452830186
2010-11-15,10.18,-0.53,-19.20754716981132
2010-11-16,10.01,-0.53,-18.886792452830186
2010-11-17,9.96,-0.53,-18.79245283018868
2010-11-18,10.41,-0.53,-19.641509433962263
2010-11-19,10.51,-0.53,-19.830188679245282
2010-11-22,10.8,-0.53,-20.37735849056604
2010-11-23,10.45,-0.53,-19.71698113207547
2010-11-24,10.93,-0.53,-20.62264150943396
2010-11-26,10.9,-0.53,-20.566037735849058
2010-11-29,10.73,-0.53,-20.245283018867923
2010-11-30,10.76,-0.53,-20.30188679245283
2010-12-01,10.9,-0.53,-20.566037735849058
2010-12-02,11.27,-0.53,-21.264150943396224
2010-12-03,11.42,-0.53,-21.547169811320753
2010-12-06,11.61,-0.53,-21.905660377358487
2010-12-07,11.57,-0.53,-21.830188679245282
2010-12-08,11.48,-0.53,-21.660377358490567
2010-12-09,11.41,-0.53,-21.528301886792452
2010-12-10,11.44,-0.53,-21.584905660377355
2010-12-13,11.7,-0.53,-22.075471698113205
2010-12-14,11.62,-0.53,-21.92452830188679
2010-12-15,11.34,-0.53,-21.39622641509434
2010-12-16,11.3,-0.53,-21.32075471698113
2010-12-17,11.7,-0.53,-22.075471698113205
2010-12-20,11.76,-0.53,-22.188679245283016
2010-12-21,11.71,-0.53,-22.09433962264151
2010-12-22,11.77,-0.53,-22.20754716981132
2010-12-23,11.8,-0.53,-22.264150943396228
2010-12-27,11.88,-0.53,-22.41509433962264
2010-12-28,11.98,-0.53,-22.60377358490566
2010-12-29,11.98,-0.53,-22.60377358490566
2010-12-30,11.82,-0.53,-22.30188679245283
2010-12-31,11.42,-0.53,-21.547169811320753
2011-01-03,11.68,-0.53,-22.037735849056602
2011-01-04,11.4,-0.53,-21.50943396226415
2011-01-05,11.61,-0.53,-21.905660377358487
2011-01-06,11.44,-0.53,-21.584905660377355
2011-01-07,11.24,-0.53,-21.20754716981132
2011-01-10,11.26,-0.53,-21.245283018867923
2011-01-11,11.21,-0.53,-21.150943396226417
2011-01-12,11.51,-0.53,-21.71698113207547
2011-01-13,11.67,-0.53,-22.0188679245283
2011-01-14,11.83,-0.53,-22.32075471698113
2011-01-18,11.67,-0.53,-22.0188679245283
2011-01-19,11.23,-0.53,-21.18867924528302
2011-01-20,11.12,-0.53,-20.981132075471695
2011-01-21,10.95,-0.53,-20.660377358490564
2011-01-24,10.96,-0.53,-20.67924528301887
2011-01-25,10.64,-0.53,-20.07547169811321
2011-01-26,10.7,-0.53,-20.188679245283016
2011-01-27,10.42,-0.53,-19.660377358490564
2011-01-28,10.26,-0.53,-19.358490566037734
2011-01-31,10.4,-0.53,-19.62264150943396
2011-02-01,10.72,-0.53,-20.22641509433962
2011-02-02,10.76,-0.53,-20.30188679245283
2011-02-03,10.43,-0.53,-19.679245283018865
2011-02-04,10.48,-0.53,-19.77358490566038
2011-02-07,10.8,-0.53,-20.37735849056604
2011-02-08,10.94,-0.53,-20.641509433962263
2011-02-09,11.39,-0.53,-21.49056603773585
2011-02-10,11.51,-0.53,-21.71698113207547
2011-02-11,11.6,-0.53,-21.886792452830186
2011-02-14,11.58,-0.53,-21.849056603773583
2011-02-15,11.45,-0.53,-21.603773584905657
2011-02-16,11.48,-0.53,-21.660377358490567
2011-02-17,11.45,-0.53,-21.603773584905657
2011-02-18,11.33,-0.53,-21.37735849056604
2011-02-22,10.76,-0.53,-20.30188679245283
2011-02-23,10.39,-0.53,-19.60377358490566
2011-02-24,10.46,-0.53,-19.735849056603776
2011-02-25,10.58,-0.53,-19.962264150943394
2011-02-28,10.63,0.0,inf
2011-03-01,10.7,0.0,inf
2011-03-02,10.79,0.0,inf
2011-03-03,11.19,0.0,inf
2011-03-04,10.83,0.0,inf
2011-03-07,10.42,0.0,inf
2011-03-08,10.57,0.0,inf
2011-03-09,10.53,0.0,inf
2011-03-10,10.29,0.0,inf
2011-03-11,10.35,0.0,inf
2011-03-14,10.28,0.0,inf
2011-03-15,10.06,0.0,inf
2011-03-16,10.0,0.0,inf
2011-03-17,10.0,0.0,inf
2011-03-18,10.24,0.0,inf
2011-03-21,10.38,0.0,inf
2011-03-22,10.05,0.0,inf
2011-03-23,10.12,0.0,inf
2011-03-24,10.12,0.0,inf
2011-03-25,10.07,0.0,inf
2011-03-28,9.98,0.0,inf
2011-03-29,9.99,0.0,inf
2011-03-30,10.0,0.0,inf
2011-03-31,10.0,0.0,inf
2011-04-01,9.98,0.0,inf
2011-04-04,9.94,0.0,inf
2011-04-05,10.12,0.0,inf
2011-04-06,10.24,0.0,inf
2011-04-07,10.48,0.0,inf
2011-04-08,10.3,0.0,inf
2011-04-11,10.08,0.0,inf
2011-04-12,9.96,0.0,inf
2011-04-13,9.89,0.0,inf
2011-04-14,9.85,0.0,inf
2011-04-15,9.87,0.0,inf
2011-04-18,9.73,0.0,inf
2011-04-19,9.81,0.0,inf
2011-04-20,9.82,0.0,inf
2011-04-21,9.93,0.0,inf
2011-04-25,10.23,0.0,inf
2011-04-26,10.54,0.0,inf
2011-04-27,10.79,0.0,inf
2011-04-28,11.16,0.0,inf
2011-04-29,11.09,0.0,inf
2011-05-02,10.93,0.0,inf
2011-05-03,10.93,0.0,inf
2011-05-04,10.85,0.0,inf
2011-05-05,10.87,-0.27,-40.25925925925925
2011-05-06,10.75,-0.27,-39.81481481481481
2011-05-09,10.7,-0.27,-39.629629629629626
2011-05-10,10.7,-0.27,-39.629629629629626
2011-05-11,10.65,-0.27,-39.44444444444444
2011-05-12,10.69,-0.27,-39.59259259259259
2011-05-13,10.46,-0.27,-38.74074074074074
2011-05-16,10.15,-0.27,-37.59259259259259
2011-05-17,9.92,-0.27,-36.74074074074074
2011-05-18,10.82,-0.27,-40.07407407407407
2011-05-19,11.24,-0.27,-41.629629629629626
2011-05-20,11.0,-0.27,-40.74074074074074
2011-05-23,10.88,-0.27,-40.2962962962963
2011-05-24,10.95,-0.27,-40.55555555555555
2011-05-25,11.0,-0.27,-40.74074074074074
2011-05-26,11.02,-0.27,-40.81481481481481
2011-05-27,11.04,-0.27,-40.888888888888886
2011-05-31,11.53,-0.27,-42.703703703703695
2011-06-01,11.0,-0.27,-40.74074074074074
2011-06-02,11.07,-0.27,-41.0
2011-06-03,10.83,-0.27,-40.11111111111111
2011-06-06,10.43,-0.27,-38.629629629629626
2011-06-07,10.2,-0.27,-37.77777777777777
2011-06-08,10.27,-0.27,-38.03703703703703
2011-06-09,10.3,-0.27,-38.148148148148145
2011-06-10,10.92,-0.27,-40.44444444444444
2011-06-13,10.57,-0.27,-39.148148148148145
2011-06-14,10.85,-0.27,-40.18518518518518
2011-06-15,10.88,-0.27,-40.2962962962963
2011-06-16,10.58,-0.27,-39.18518518518518
2011-06-17,10.67,-0.27,-39.51851851851852
2011-06-20,10.96,-0.27,-40.592592592592595
2011-06-21,11.12,-0.27,-41.185185185185176
2011-06-22,11.04,-0.27,-40.888888888888886
2011-06-23,10.94,-0.27,-40.51851851851851
2011-06-24,10.94,-0.27,-40.51851851851851
2011-06-27,11.04,-0.27,-40.888888888888886
2011-06-28,11.17,-0.27,-41.37037037037037
2011-06-29,11.23,-0.27,-41.59259259259259
2011-06-30,11.47,-0.27,-42.48148148148148
2011-07-01,11.7,-0.27,-43.33333333333333
2011-07-05,11.69,-0.27,-43.29629629629629
2011-07-06,11.51,-0.27,-42.629629629629626
2011-07-07,12.26,-0.27,-45.407407407407405
2011-07-08,12.03,-0.27,-44.55555555555555
2011-07-11,11.6,-0.27,-42.96296296296296
2011-07-12,11.54,-0.27,-42.74074074074073
2011-07-13,11.7,-0.27,-43.33333333333333
2011-07-14,11.36,-0.27,-42.07407407407407
2011-07-15,11.44,-0.27,-42.37037037037037
2011-07-18,11.11,-0.27,-41.148148148148145
2011-07-19,11.38,-0.27,-42.148148148148145
2011-07-20,11.22,-0.27,-41.55555555555556
2011-07-21,11.6,-0.27,-42.96296296296296
2011-07-22,11.69,-0.27,-43.29629629629629
2011-07-25,11.48,-0.27,-42.51851851851852
2011-07-26,11.52,-0.27,-42.666666666666664
2011-07-27,11.11,-0.27,-41.148148148148145
2011-07-28,11.03,-0.27,-40.85185185185185
2011-07-29,11.1,-0.27,-41.11111111111111
2011-08-01,11.13,-0.27,-41.22222222222222
2011-08-02,10.7,-0.27,-39.629629629629626
2011-08-03,10.66,-0.27,-39.48148148148148
2011-08-04,9.75,-0.27,-36.11111111111111
2011-08-05,9.38,-0.27,-34.74074074074074
2011-08-08,8.78,0.07,125.4285714285714
2011-08-09,9.72,0.07,138.85714285714286
2011-08-10,9.06,0.07,129.42857142857142
2011-08-11,9.41,0.07,134.42857142857142
2011-08-12,9.28,0.07,132.57142857142856
2011-08-15,9.56,0.07,136.57142857142856
2011-08-16,9.75,0.07,139.28571428571428
2011-08-17,9.38,0.07,134.0
2011-08-18,8.58,0.07,122.57142857142856
2011-08-19,8.44,0.07,120.57142857142856
2011-08-22,8.28,0.07,118.28571428571426
2011-08-23,8.52,0.07,121.7142857142857
2011-08-24,8.63,0.07,123.28571428571429
2011-08-25,8.4,0.07,120.0
2011-08-26,8.51,0.07,121.57142857142856
2011-08-29,8.98,0.07,128.28571428571428
2011-08-30,9.1,0.07,129.99999999999997
2011-08-31,9.25,0.07,132.14285714285714
2011-09-01,9.13,0.07,130.42857142857142
2011-09-02,8.55,0.07,122.14285714285714
2011-09-06,8.43,0.07,120.42857142857142
2011-09-07,8.87,0.07,126.7142857142857
2011-09-08,8.56,0.07,122.28571428571428
2011-09-09,8.12,0.07,115.99999999999997
2011-09-12,8.18,0.07,116.85714285714285
2011-09-13,8.34,0.07,119.14285714285712
2011-09-14,8.39,0.07,119.85714285714285
2011-09-15,8.59,0.07,122.7142857142857
2011-09-16,8.52,0.07,121.7142857142857
2011-09-19,8.35,0.07,119.28571428571426
2011-09-20,8.09,0.07,115.57142857142856
2011-09-21,8.0,0.07,114.28571428571428
2011-09-22,8.17,0.07,116.71428571428571
2011-09-23,8.33,0.07,118.99999999999999
2011-09-26,8.43,0.07,120.42857142857142
2011-09-27,8.52,0.07,121.7142857142857
2011-09-28,8.25,0.07,117.85714285714285
2011-09-29,8.21,0.07,117.28571428571429
2011-09-30,8.01,0.07,114.42857142857142
2011-10-03,7.33,0.07,104.71428571428571
2011-10-04,7.68,0.07,109.7142857142857
2011-10-05,7.82,0.07,111.71428571428571
2011-10-06,8.2,0.07,117.14285714285712
2011-10-07,8.05,0.07,115.0
2011-10-10,8.51,0.07,121.57142857142856
2011-10-11,8.63,0.07,123.28571428571429
2011-10-12,8.85,0.07,126.42857142857142
2011-10-13,8.99,0.07,128.42857142857142
2011-10-14,9.09,0.07,129.85714285714283
2011-10-17,8.64,0.07,123.42857142857143
2011-10-18,8.99,0.07,128.42857142857142
2011-10-19,8.56,0.07,122.28571428571428
2011-10-20,8.59,0.07,122.7142857142857
2011-10-21,8.84,0.07,126.28571428571428
2011-10-24,9.24,0.07,132.0
2011-10-25,8.85,0.07,126.42857142857142
2011-10-26,9.0,0.07,128.57142857142856
2011-10-27,9.56,0.07,136.57142857142856
2011-10-28,9.82,0.07,140.28571428571428
2011-10-31,9.39,0.07,134.14285714285714
2011-11-01,9.06,0.07,129.42857142857142
2011-11-02,9.37,0.07,133.85714285714283
2011-11-03,9.57,0.29,33.0
2011-11-04,8.89,0.29,30.655172413793107
2011-11-07,8.71,0.29,30.034482758620694
2011-11-08,8.71,0.29,30.034482758620694
2011-11-09,8.11,0.29,27.96551724137931
2011-11-10,8.17,0.29,28.17241379310345
2011-11-11,8.36,0.29,28.82758620689655
2011-11-14,8.44,0.29,29.103448275862068
2011-11-15,8.17,0.29,28.17241379310345
2011-11-16,8.04,0.29,27.72413793103448
2011-11-17,8.58,0.29,29.586206896551726
2011-11-18,9.18,0.29,31.655172413793103
2011-11-21,8.81,0.29,30.37931034482759
2011-11-22,8.55,0.29,29.48275862068966
2011-11-23,8.25,0.29,28.448275862068968
2011-11-25,8.08,0.29,27.862068965517242
2011-11-28,8.52,0.29,29.379310344827587
2011-11-29,8.3,0.29,28.62068965517242
2011-11-30,8.64,0.29,29.793103448275865
2011-12-01,8.66,0.29,29.862068965517246
2011-12-02,8.82,0.29,30.413793103448278
2011-12-05,8.86,0.29,30.551724137931036
2011-12-06,8.69,0.29,29.96551724137931
2011-12-07,8.7,0.29,30.0
2011-12-08,8.32,0.29,28.689655172413797
2011-12-09,8.57,0.29,29.55172413793104
2011-12-12,8.49,0.29,29.27586206896552
2011-12-13,8.37,0.29,28.862068965517242
2011-12-14,8.1,0.29,27.931034482758623
2011-12-15,8.23,0.29,28.37931034482759
2011-12-16,8.3,0.29,28.62068965517242
2011-12-19,8.11,0.29,27.96551724137931
2011-12-20,8.24,0.29,28.413793103448278
2011-12-21,8.3,0.29,28.62068965517242
2011-12-22,8.31,0.29,28.655172413793107
2011-12-23,8.65,0.29,29.827586206896555
2011-12-27,8.65,0.29,29.827586206896555
2011-12-28,8.4,0.29,28.965517241379313
2011-12-29,8.38,0.29,28.896551724137936
2011-12-30,8.31,0.29,28.655172413793107
2012-01-03,9.19,0.29,31.689655172413794
2012-01-04,9.44,0.29,32.55172413793103
2012-01-05,9.52,0.29,32.827586206896555
2012-01-06,9.66,0.29,33.310344827586206
2012-01-09,9.74,0.29,33.58620689655173
2012-01-10,10.06,0.29,34.6896551724138
2012-01-11,10.18,0.29,35.10344827586207
2012-01-12,10.4,0.29,35.862068965517246
2012-01-13,10.19,0.29,35.13793103448276
2012-01-17,9.96,0.29,34.344827586206904
2012-01-18,10.16,0.29,35.03448275862069
2012-01-19,10.68,0.29,36.827586206896555
