date,NEM,NEM_EPS,PE Ratio
1999-08-04,19.88,,
1999-08-05,19.81,,
1999-08-06,19.06,,
1999-08-09,20.88,,
1999-08-10,20.19,,
1999-08-11,21.25,,
1999-08-12,20.88,,
1999-08-13,20.81,,
1999-08-16,19.94,,
1999-08-17,20.5,,
1999-08-18,19.31,,
1999-08-19,20.25,,
1999-08-20,20.25,,
1999-08-23,20.44,,
1999-08-24,19.5,,
1999-08-25,19.25,,
1999-08-26,19.88,,
1999-08-27,19.81,,
1999-08-30,19.69,,
1999-08-31,20.44,,
1999-09-01,20.25,,
1999-09-02,20.5,,
1999-09-03,19.88,,
1999-09-07,20.5,,
1999-09-08,20.31,,
1999-09-09,21.0,,
1999-09-10,20.63,,
1999-09-13,19.88,,
1999-09-14,20.06,,
1999-09-15,19.63,,
1999-09-16,19.81,,
1999-09-17,19.5,,
1999-09-20,19.88,,
1999-09-21,21.81,,
1999-09-22,21.31,,
1999-09-23,21.56,,
1999-09-24,22.94,,
1999-09-27,27.81,,
1999-09-28,27.0,,
1999-09-29,25.81,,
1999-09-30,25.88,,
1999-10-01,26.56,,
1999-10-04,29.75,,
1999-10-05,28.88,,
1999-10-06,27.0,,
1999-10-07,26.63,,
1999-10-08,25.13,,
1999-10-11,27.0,,
1999-10-12,25.63,,
1999-10-13,26.94,,
1999-10-14,26.0,,
1999-10-15,26.13,,
1999-10-18,25.38,,
1999-10-19,24.13,,
1999-10-20,24.19,,
1999-10-21,25.38,,
1999-10-22,24.81,,
1999-10-25,24.56,,
1999-10-26,22.38,,
1999-10-27,22.56,,
1999-10-28,21.94,,
1999-10-29,21.94,,
1999-11-01,20.63,,
1999-11-02,21.56,,
1999-11-03,21.5,,
1999-11-04,21.38,,
1999-11-05,20.56,,
1999-11-08,21.31,,
1999-11-09,21.63,,
1999-11-10,23.0,,
1999-11-11,22.25,,
1999-11-12,21.94,,
1999-11-15,23.0,,
1999-11-16,22.75,,
1999-11-17,21.94,,
1999-11-18,22.0,,
1999-11-19,21.81,,
1999-11-22,21.25,,
1999-11-23,23.31,,
1999-11-24,24.94,,
1999-11-26,24.94,,
1999-11-29,23.56,,
1999-11-30,23.69,,
1999-12-01,22.94,,
1999-12-02,22.63,,
1999-12-03,22.13,,
1999-12-06,21.69,,
1999-12-07,23.5,,
1999-12-08,23.06,,
1999-12-09,22.19,,
1999-12-10,22.44,,
1999-12-13,23.5,,
1999-12-14,22.44,,
1999-12-15,23.13,,
1999-12-16,24.44,,
1999-12-17,24.44,,
1999-12-20,23.81,,
1999-12-21,24.25,,
1999-12-22,23.25,,
1999-12-23,23.63,,
1999-12-27,24.75,,
1999-12-28,24.81,,
1999-12-29,24.81,,
1999-12-30,24.25,,
1999-12-31,24.5,,
2000-01-03,24.06,,
2000-01-04,22.25,,
2000-01-05,22.5,,
2000-01-06,22.25,,
2000-01-07,21.44,,
2000-01-10,21.38,,
2000-01-11,22.63,,
2000-01-12,22.13,,
2000-01-13,21.38,,
2000-01-14,20.81,,
2000-01-18,22.13,,
2000-01-19,21.88,,
2000-01-20,21.06,,
2000-01-21,21.19,,
2000-01-24,20.5,,
2000-01-25,19.38,,
2000-01-26,19.63,,
2000-01-27,21.44,,
2000-01-28,20.06,,
2000-01-31,20.38,,
2000-02-01,19.88,,
2000-02-02,20.88,,
2000-02-03,21.25,,
2000-02-04,24.0,,
2000-02-07,22.75,,
2000-02-08,22.0,,
2000-02-09,23.88,,
2000-02-10,24.63,,
2000-02-11,23.94,,
2000-02-14,23.19,,
2000-02-15,24.0,,
2000-02-16,24.25,,
2000-02-17,23.06,,
2000-02-18,24.5,,
2000-02-22,25.06,,
2000-02-23,23.25,,
2000-02-24,23.19,,
2000-02-25,22.31,,
2000-02-28,22.13,,
2000-02-29,22.13,,
2000-03-01,22.63,,
2000-03-02,21.63,,
2000-03-03,21.56,,
2000-03-06,22.0,,
2000-03-07,24.44,,
2000-03-08,23.31,,
2000-03-09,24.0,,
2000-03-10,23.25,,
2000-03-13,23.69,,
2000-03-14,24.31,,
2000-03-15,23.88,,
2000-03-16,22.75,,
2000-03-17,22.81,,
2000-03-20,23.0,,
2000-03-21,24.13,,
2000-03-22,23.31,,
2000-03-23,23.0,,
2000-03-24,23.38,,
2000-03-27,22.69,,
2000-03-28,22.63,,
2000-03-29,22.31,,
2000-03-30,22.38,,
2000-03-31,22.44,,
2000-04-03,22.44,,
2000-04-04,23.5,,
2000-04-05,23.63,,
2000-04-06,23.06,,
2000-04-07,23.19,,
2000-04-10,23.06,,
2000-04-11,23.38,,
2000-04-12,22.44,,
2000-04-13,21.31,,
2000-04-14,22.31,,
2000-04-17,23.38,,
2000-04-18,23.5,,
2000-04-19,24.06,,
2000-04-20,23.81,,
2000-04-24,24.06,,
2000-04-25,23.19,,
2000-04-26,23.63,,
2000-04-27,24.0,,
2000-04-28,23.44,,
2000-05-01,23.44,,
2000-05-02,26.38,,
2000-05-03,26.25,,
2000-05-04,27.75,,
2000-05-05,26.44,,
2000-05-08,26.69,,
2000-05-09,26.88,,
2000-05-10,26.69,,
2000-05-11,26.0,,
2000-05-12,25.13,,
2000-05-15,25.31,,
2000-05-16,25.31,,
2000-05-17,24.06,,
2000-05-18,24.06,,
2000-05-19,24.69,,
2000-05-22,24.88,,
2000-05-23,25.44,,
2000-05-24,24.88,,
2000-05-25,24.63,,
2000-05-26,24.38,,
2000-05-30,24.06,,
2000-05-31,23.06,,
2000-06-01,23.0,,
2000-06-02,23.63,,
2000-06-05,25.5,,
2000-06-06,25.5,,
2000-06-07,24.25,,
2000-06-08,24.44,,
2000-06-09,23.81,,
2000-06-12,24.75,,
2000-06-13,24.25,,
2000-06-14,24.56,,
2000-06-15,24.25,,
2000-06-16,24.22,,
2000-06-19,23.06,,
2000-06-20,23.06,,
2000-06-21,22.44,,
2000-06-22,21.94,,
2000-06-23,21.56,,
2000-06-26,21.25,,
2000-06-27,21.75,,
2000-06-28,22.77,,
2000-06-29,21.19,,
2000-06-30,21.63,,
2000-07-03,21.5,,
2000-07-05,19.94,,
2000-07-06,20.25,,
2000-07-07,19.94,,
2000-07-10,20.0,,
2000-07-11,20.88,,
2000-07-12,20.06,,
2000-07-13,20.13,,
2000-07-14,19.38,,
2000-07-17,19.44,,
2000-07-18,19.44,,
2000-07-19,18.94,,
2000-07-20,18.19,,
2000-07-21,17.75,,
2000-07-24,17.63,,
2000-07-25,17.44,,
2000-07-26,17.63,,
2000-07-27,17.56,,
2000-07-28,18.13,,
2000-07-31,17.69,,
2000-08-01,17.94,,
2000-08-02,18.19,,
2000-08-03,17.06,,
2000-08-04,17.44,,
2000-08-07,17.56,,
2000-08-08,17.69,,
2000-08-09,17.44,,
2000-08-10,17.81,,
2000-08-11,18.69,,
2000-08-14,18.63,,
2000-08-15,18.63,,
2000-08-16,18.94,,
2000-08-17,18.56,,
2000-08-18,18.13,,
2000-08-21,17.88,,
2000-08-22,17.69,,
2000-08-23,17.75,,
2000-08-24,17.88,,
2000-08-25,18.0,,
2000-08-28,17.75,,
2000-08-29,17.5,,
2000-08-30,17.69,,
2000-08-31,18.56,,
2000-09-01,18.69,,
2000-09-05,18.56,,
2000-09-06,19.38,,
2000-09-07,18.88,,
2000-09-08,19.56,,
2000-09-11,19.56,,
2000-09-12,18.75,,
2000-09-13,18.38,,
2000-09-14,18.13,,
2000-09-15,17.81,,
2000-09-18,18.0,,
2000-09-19,17.19,,
2000-09-20,16.63,,
2000-09-21,17.13,,
2000-09-22,16.81,,
2000-09-25,16.63,,
2000-09-26,16.38,,
2000-09-27,17.63,,
2000-09-28,17.0,,
2000-09-29,17.0,,
2000-10-02,16.5,,
2000-10-03,16.06,,
2000-10-04,16.13,,
2000-10-05,15.25,,
2000-10-06,14.75,,
2000-10-09,15.19,,
2000-10-10,15.56,,
2000-10-11,14.63,,
2000-10-12,15.88,,
2000-10-13,14.81,,
2000-10-16,14.75,,
2000-10-17,14.38,,
2000-10-18,14.06,,
2000-10-19,14.0,,
2000-10-20,13.94,,
2000-10-23,14.0,,
2000-10-24,13.38,,
2000-10-25,13.0,,
2000-10-26,13.31,,
2000-10-27,13.69,,
2000-10-30,13.88,,
2000-10-31,13.56,,
2000-11-01,13.44,,
2000-11-02,13.31,,
2000-11-03,13.38,,
2000-11-06,13.75,,
2000-11-07,13.81,,
2000-11-08,13.5,,
2000-11-09,13.88,,
2000-11-10,13.44,,
2000-11-13,13.25,,
2000-11-14,13.13,,
2000-11-15,13.5,,
2000-11-16,13.75,,
2000-11-17,13.25,,
2000-11-20,13.31,,
2000-11-21,14.13,,
2000-11-22,15.19,,
2000-11-24,14.81,,
2000-11-27,15.69,,
2000-11-28,16.06,,
2000-11-29,15.25,,
2000-11-30,15.63,,
2000-12-01,16.25,,
2000-12-04,16.63,,
2000-12-05,15.44,,
2000-12-06,16.75,,
2000-12-07,16.81,,
2000-12-08,16.63,,
2000-12-11,16.31,,
2000-12-12,16.63,,
2000-12-13,15.69,,
2000-12-14,15.75,,
2000-12-15,16.19,,
2000-12-18,16.5,,
2000-12-19,16.69,,
2000-12-20,18.19,,
2000-12-21,17.75,,
2000-12-22,17.69,,
2000-12-26,17.94,,
2000-12-27,17.69,,
2000-12-28,17.56,,
2000-12-29,17.06,,
2001-01-02,17.94,,
2001-01-03,17.44,,
2001-01-04,17.13,,
2001-01-05,16.88,,
2001-01-08,16.94,,
2001-01-09,16.63,,
2001-01-10,16.81,,
2001-01-11,16.56,,
2001-01-12,16.88,,
2001-01-16,16.88,,
2001-01-17,16.5,,
2001-01-18,16.5,,
2001-01-19,16.31,,
2001-01-22,17.5,,
2001-01-23,16.88,,
2001-01-24,16.0,,
2001-01-25,15.75,,
2001-01-26,15.75,,
2001-01-29,15.1,,
2001-01-30,15.59,,
2001-01-31,15.45,,
2001-02-01,15.65,,
2001-02-02,15.44,,
2001-02-05,15.22,,
2001-02-06,14.95,,
2001-02-07,15.08,,
2001-02-08,14.32,,
2001-02-09,14.45,,
2001-02-12,14.56,,
2001-02-13,14.46,,
2001-02-14,14.09,,
2001-02-15,14.13,,
2001-02-16,15.03,,
2001-02-20,14.81,,
2001-02-21,15.01,,
2001-02-22,15.36,,
2001-02-23,15.96,,
2001-02-26,17.07,,
2001-02-27,17.17,,
2001-02-28,16.85,,
2001-03-01,16.88,,
2001-03-02,16.6,,
2001-03-05,16.99,,
2001-03-06,16.68,,
2001-03-07,16.92,,
2001-03-08,18.85,,
2001-03-09,17.99,,
2001-03-12,18.0,,
2001-03-13,17.56,,
2001-03-14,17.5,,
2001-03-15,16.71,,
2001-03-16,16.05,,
2001-03-19,16.49,,
2001-03-20,16.77,,
2001-03-21,16.99,,
2001-03-22,17.05,,
2001-03-23,16.5,,
2001-03-26,16.51,,
2001-03-27,16.05,,
2001-03-28,15.96,,
2001-03-29,15.84,,
2001-03-30,16.12,,
2001-04-02,15.38,,
2001-04-03,16.46,,
2001-04-04,17.15,,
2001-04-05,17.14,,
2001-04-06,17.15,,
2001-04-09,17.21,,
2001-04-10,16.98,,
2001-04-11,16.25,,
2001-04-12,16.55,,
2001-04-16,17.16,,
2001-04-17,16.75,,
2001-04-18,17.2,,
2001-04-19,17.16,,
2001-04-20,16.78,,
2001-04-23,16.77,,
2001-04-24,17.15,,
2001-04-25,17.02,,
2001-04-26,18.24,,
2001-04-27,18.39,,
2001-04-30,18.23,,
2001-05-01,19.01,,
2001-05-02,18.81,,
2001-05-03,18.47,,
2001-05-04,18.27,,
2001-05-07,18.46,,
2001-05-08,18.77,,
2001-05-09,20.73,,
2001-05-10,21.31,,
2001-05-11,20.98,,
2001-05-14,20.92,,
2001-05-15,20.81,,
2001-05-16,22.71,,
2001-05-17,23.0,,
2001-05-18,24.0,,
2001-05-21,24.05,,
2001-05-22,22.5,,
2001-05-23,22.27,,
2001-05-24,21.44,,
2001-05-25,21.97,,
2001-05-29,21.6,,
2001-05-30,20.71,,
2001-05-31,20.49,,
2001-06-01,20.83,,
2001-06-04,20.93,,
2001-06-05,21.29,,
2001-06-06,20.5,,
2001-06-07,20.5,,
2001-06-08,21.42,,
2001-06-11,20.9,,
2001-06-12,21.62,,
2001-06-13,21.86,,
2001-06-14,22.67,,
2001-06-15,21.89,,
2001-06-18,21.5,,
2001-06-19,21.61,,
2001-06-20,20.78,,
2001-06-21,20.45,,
2001-06-22,20.41,,
2001-06-25,20.1,,
2001-06-26,20.17,,
2001-06-27,19.26,,
2001-06-28,18.79,,
2001-06-29,18.61,,
2001-07-02,18.36,,
2001-07-03,18.66,,
2001-07-05,18.26,,
2001-07-06,18.24,,
2001-07-09,18.32,,
2001-07-10,18.8,,
2001-07-11,19.29,,
2001-07-12,19.2,,
2001-07-13,18.86,,
2001-07-16,18.5,,
2001-07-17,18.6,,
2001-07-18,19.78,,
2001-07-19,19.75,,
2001-07-20,19.97,,
2001-07-23,19.7,,
2001-07-24,20.64,,
2001-07-25,20.04,,
2001-07-26,19.0,,
2001-07-27,19.43,,
2001-07-30,18.71,,
2001-07-31,18.7,,
2001-08-01,18.86,,
2001-08-02,18.83,,
2001-08-03,18.77,,
2001-08-06,18.91,,
2001-08-07,18.63,,
2001-08-08,19.14,,
2001-08-09,20.5,,
2001-08-10,20.05,,
2001-08-13,20.95,,
2001-08-14,20.44,,
2001-08-15,21.06,,
2001-08-16,21.14,,
2001-08-17,21.48,,
2001-08-20,21.11,,
2001-08-21,21.15,,
2001-08-22,21.3,,
2001-08-23,21.43,,
2001-08-24,21.7,,
2001-08-27,21.49,,
2001-08-28,20.93,,
2001-08-29,20.94,,
2001-08-30,20.86,,
2001-08-31,20.74,,
2001-09-04,20.29,,
2001-09-05,20.67,,
2001-09-06,20.21,,
2001-09-07,20.79,,
2001-09-10,21.15,,
2001-09-17,22.28,,
2001-09-18,22.34,,
2001-09-19,22.8,,
2001-09-20,23.9,,
2001-09-21,22.27,,
2001-09-24,21.6,,
2001-09-25,21.94,,
2001-09-26,23.37,,
2001-09-27,23.65,,
2001-09-28,23.6,,
2001-10-01,24.83,,
2001-10-02,24.55,,
2001-10-03,23.08,,
2001-10-04,23.06,,
2001-10-05,24.0,,
2001-10-08,23.74,,
2001-10-09,22.87,,
2001-10-10,21.8,,
2001-10-11,21.2,,
2001-10-12,22.1,,
2001-10-15,21.66,,
2001-10-16,21.91,,
2001-10-17,22.88,,
2001-10-18,22.23,,
2001-10-19,21.91,,
2001-10-22,21.09,,
2001-10-23,21.14,,
2001-10-24,21.24,,
2001-10-25,21.61,,
2001-10-26,21.29,,
2001-10-29,21.66,,
2001-10-30,23.02,,
2001-10-31,23.2,,
2001-11-01,23.44,,
2001-11-02,23.86,,
2001-11-05,23.71,,
2001-11-06,23.7,,
2001-11-07,23.85,,
2001-11-08,22.77,,
2001-11-09,23.29,,
2001-11-12,23.3,,
2001-11-13,22.25,,
2001-11-14,20.3,,
2001-11-15,20.18,,
2001-11-16,19.8,,
2001-11-19,19.26,,
2001-11-20,19.35,,
2001-11-21,18.96,,
2001-11-23,19.24,,
2001-11-26,19.05,,
2001-11-27,19.47,,
2001-11-28,19.7,,
2001-11-29,19.52,,
2001-11-30,19.67,,
2001-12-03,20.19,,
2001-12-04,19.77,,
2001-12-05,19.79,,
2001-12-06,20.28,,
2001-12-07,20.02,,
2001-12-10,19.07,,
2001-12-11,18.9,,
2001-12-12,19.29,,
2001-12-13,19.03,,
2001-12-14,19.72,,
2001-12-17,19.56,,
2001-12-18,20.09,,
2001-12-19,19.25,,
2001-12-20,19.51,,
2001-12-21,19.48,,
2001-12-24,19.69,,
2001-12-26,19.37,,
2001-12-27,19.24,,
2001-12-28,18.95,,
2001-12-31,19.11,,
2002-01-02,19.09,,
2002-01-03,19.01,,
2002-01-04,18.82,,
2002-01-07,18.93,,
2002-01-08,18.7,,
2002-01-09,19.41,,
2002-01-10,19.71,,
2002-01-11,19.69,,
2002-01-14,19.95,,
2002-01-15,20.6,,
2002-01-16,21.09,,
2002-01-17,20.65,,
2002-01-18,20.2,,
2002-01-22,20.43,,
2002-01-23,19.94,,
2002-01-24,19.97,,
2002-01-25,20.91,,
2002-01-28,20.88,,
2002-01-29,21.53,,
2002-01-30,21.29,,
2002-01-31,21.84,,
2002-02-01,22.81,,
2002-02-04,23.9,,
2002-02-05,25.07,,
2002-02-06,24.3,,
2002-02-07,24.13,,
2002-02-08,25.0,,
2002-02-11,23.51,,
2002-02-12,23.97,,
2002-02-13,23.93,,
2002-02-14,24.66,,
2002-02-15,24.33,,
2002-02-19,23.77,,
2002-02-20,23.15,,
2002-02-21,23.81,,
2002-02-22,23.85,,
2002-02-25,23.39,,
2002-02-26,24.61,,
2002-02-27,24.02,,
2002-02-28,24.12,,
2002-03-01,24.49,,
2002-03-04,24.5,,
2002-03-05,24.55,,
2002-03-06,25.36,,
2002-03-07,24.19,,
2002-03-08,23.0,,
2002-03-11,23.6,,
2002-03-12,24.21,,
2002-03-13,23.55,,
2002-03-14,23.69,,
2002-03-15,23.5,,
2002-03-18,24.65,,
2002-03-19,24.65,,
2002-03-20,25.04,,
2002-03-21,25.24,,
2002-03-22,26.37,,
2002-03-25,27.15,,
2002-03-26,26.45,,
2002-03-27,28.24,,
2002-03-28,27.69,,
2002-04-01,28.77,,
2002-04-02,28.52,,
2002-04-03,27.63,,
2002-04-04,27.8,,
2002-04-05,27.26,,
2002-04-08,27.15,,
2002-04-09,27.02,,
2002-04-10,28.16,,
2002-04-11,28.06,,
2002-04-12,28.24,,
2002-04-15,28.3,,
2002-04-16,28.19,,
2002-04-17,29.07,,
2002-04-18,28.3,,
2002-04-19,29.04,,
2002-04-22,29.1,,
2002-04-23,29.24,,
2002-04-24,29.24,,
2002-04-25,28.81,,
2002-04-26,30.08,,
2002-04-29,29.84,,
2002-04-30,28.51,,
2002-05-01,29.61,,
2002-05-02,29.42,,
2002-05-03,29.95,,
2002-05-06,30.29,,
2002-05-07,29.22,,
2002-05-08,28.9,,
2002-05-09,29.55,,
2002-05-10,29.99,,
2002-05-13,29.96,,
2002-05-14,28.05,,
2002-05-15,27.67,,
2002-05-16,28.36,,
2002-05-17,29.45,,
2002-05-20,30.14,,
2002-05-21,30.81,,
2002-05-22,30.69,,
2002-05-23,30.94,,
2002-05-24,30.66,,
2002-05-28,32.0,,
2002-05-29,31.24,,
2002-05-30,30.67,,
2002-05-31,31.21,,
2002-06-03,31.72,,
2002-06-04,31.56,,
2002-06-05,31.2,,
2002-06-06,31.0,,
2002-06-07,28.7,,
2002-06-10,28.1,,
2002-06-11,29.0,,
2002-06-12,28.25,,
2002-06-13,27.86,,
2002-06-14,28.96,,
2002-06-17,27.5,,
2002-06-18,28.32,,
2002-06-19,28.02,,
2002-06-20,29.09,,
2002-06-21,28.6,,
2002-06-24,28.57,,
2002-06-25,28.6,,
2002-06-26,27.99,,
2002-06-27,26.81,,
2002-06-28,26.33,,
2002-07-01,27.17,,
2002-07-02,25.5,,
2002-07-03,26.0,,
2002-07-05,25.44,,
2002-07-08,26.91,,
2002-07-09,28.62,,
2002-07-10,28.88,,
2002-07-11,28.05,,
2002-07-12,28.54,,
2002-07-15,27.75,,
2002-07-16,27.23,,
2002-07-17,26.94,,
2002-07-18,26.59,,
2002-07-19,26.46,,
2002-07-22,25.5,,
2002-07-23,22.48,,
2002-07-24,24.25,,
2002-07-25,23.26,,
2002-07-26,22.21,,
2002-07-29,23.54,,
2002-07-30,24.0,,
2002-07-31,24.4,,
2002-08-01,24.99,,
2002-08-02,25.49,,
2002-08-05,24.05,,
2002-08-06,24.95,,
2002-08-07,25.6,,
2002-08-08,24.73,,
2002-08-09,26.78,,
2002-08-12,26.82,,
2002-08-13,26.98,,
2002-08-14,26.25,0.05414,484.8540820096047
2002-08-15,27.0,0.05414,498.7070557813077
2002-08-16,26.8,0.05414,495.01292944218693
2002-08-19,25.6,0.05414,472.84817140746213
2002-08-20,25.91,0.05414,478.57406723309936
2002-08-21,25.17,0.05414,464.90579977835245
2002-08-22,25.6,0.05414,472.84817140746213
2002-08-23,25.14,0.05414,464.3516808274843
2002-08-26,26.82,0.05414,495.382342076099
2002-08-27,27.35,0.05414,505.17177687476914
2002-08-28,27.08,0.05414,500.184706316956
2002-08-29,28.07,0.05414,518.470631695604
2002-08-30,28.49,0.05414,526.2282970077576
2002-09-03,29.07,0.05414,536.9412633912079
2002-09-04,28.2,0.05414,520.8718138160325
2002-09-05,29.22,0.05414,539.7118581455486
2002-09-06,29.05,0.05414,536.5718507572959
2002-09-09,29.68,0.05414,548.2083487255264
2002-09-10,28.46,0.05414,525.6741780568896
2002-09-11,28.89,0.05414,533.6165496859993
2002-09-12,29.6,0.05414,546.7306981898781
2002-09-13,29.34,0.05414,541.9283339490211
2002-09-16,29.87,0.05414,551.7177687476911
2002-09-17,28.42,0.05414,524.9353527890654
2002-09-18,28.16,0.05414,520.1329885482083
2002-09-19,29.13,0.05414,538.0495012929442
2002-09-20,29.15,0.05414,538.4189139268562
2002-09-23,28.64,0.05414,528.9988917620983
2002-09-24,29.44,0.05414,543.7753971185815
2002-09-25,28.13,0.05414,519.5788695973403
2002-09-26,27.25,0.05414,503.3247137052087
2002-09-27,27.35,0.05414,505.17177687476914
2002-09-30,27.51,0.05414,508.12707794606575
2002-10-01,26.88,0.05414,496.49057997783524
2002-10-02,26.45,0.05414,488.5482083487255
2002-10-03,26.0,0.05414,480.23642408570373
2002-10-04,25.9,0.05414,478.3893609161433
2002-10-07,25.31,0.05414,467.49168821573693
2002-10-08,25.0,0.05414,461.76579239009976
2002-10-09,24.48,0.05414,452.16106390838564
2002-10-10,23.48,0.05414,433.6904322127817
2002-10-11,23.7,0.05414,437.7539711858145
2002-10-14,23.4,0.05414,432.2127816771333
2002-10-15,23.1,0.05414,426.6715921684522
2002-10-16,23.69,0.05414,437.5692648688585
2002-10-17,23.67,0.05414,437.19985223494643
2002-10-18,23.61,0.05414,436.0916143332102
2002-10-21,23.36,0.05414,431.4739564093092
2002-10-22,25.0,0.05414,461.76579239009976
2002-10-23,24.15,0.05414,446.06575544883634
2002-10-24,24.19,0.05414,446.80458071666055
2002-10-25,24.29,0.05414,448.6516438862209
2002-10-28,25.16,0.05414,464.7210934613964
2002-10-29,24.8,0.05414,458.07166605097893
2002-10-30,25.35,0.05414,468.23051348356114
2002-10-31,24.72,0.05414,456.5940155153306
2002-11-01,25.48,0.05414,470.63169560398967
2002-11-04,25.95,0.05414,479.3128925009235
2002-11-05,25.94,0.05414,479.1281861839675
2002-11-06,26.08,0.05414,481.71407462135204
2002-11-07,26.03,0.05414,480.7905430365719
2002-11-08,25.9,0.05414,478.3893609161433
2002-11-11,25.47,0.05414,470.4469892870336
2002-11-12,24.28,0.05414,448.46693756926487
2002-11-13,23.6,0.05414,435.9069080162542
2002-11-14,24.15,0.086839,278.1008533032393
2002-11-15,25.18,0.086839,289.9618834855307
2002-11-18,24.31,0.086839,279.9433434286438
2002-11-19,23.66,0.086839,272.4582272941881
2002-11-20,23.75,0.086839,273.49462798972814
2002-11-21,23.92,0.086839,275.4522737479704
2002-11-22,23.9,0.086839,275.2219624822948
2002-11-25,24.17,0.086839,278.3311645689149
2002-11-26,23.7,0.086839,272.9188498255392
2002-11-27,23.1,0.086839,266.0095118552724
2002-11-29,23.41,0.086839,269.5793364732436
2002-12-02,23.2,0.086839,267.1610681836502
2002-12-03,24.33,0.086839,280.17365469431934
2002-12-04,24.96,0.086839,287.4284595630995
2002-12-05,25.64,0.086839,295.2590425960686
2002-12-06,26.77,0.086839,308.27162910673775
2002-12-09,26.75,0.086839,308.0413178410622
2002-12-10,26.14,0.086839,301.0168242379576
2002-12-11,27.0,0.086839,310.9202086620067
2002-12-12,28.11,0.086839,323.7024839070003
2002-12-13,29.0,0.086839,333.95133522956274
2002-12-16,29.1,0.086839,335.10289155794055
2002-12-17,28.05,0.086839,323.01155010997365
2002-12-18,29.05,0.086839,334.5271133937517
2002-12-19,28.04,0.086839,322.89639447713586
2002-12-20,28.61,0.086839,329.4602655488893
2002-12-23,29.6,0.086839,340.8606731998296
2002-12-24,28.85,0.086839,332.22400073699606
2002-12-26,29.98,0.086839,345.2365872476652
2002-12-27,29.73,0.086839,342.35769642672074
2002-12-30,29.24,0.086839,336.71507041766944
2002-12-31,29.03,0.086839,334.29680212807614
2003-01-02,29.7,0.086839,342.01222952820734
2003-01-03,30.12,0.086839,346.84876610739417
2003-01-06,29.25,0.086839,336.83022605050724
2003-01-07,27.84,0.086839,320.59328182038024
2003-01-08,28.73,0.086839,330.8421331429427
2003-01-09,27.96,0.086839,321.97514941443364
2003-01-10,28.61,0.086839,329.4602655488893
2003-01-13,28.03,0.086839,322.78123884429806
2003-01-14,27.25,0.086839,313.7990994829512
2003-01-15,27.5,0.086839,316.67799030389574
2003-01-16,28.52,0.086839,328.4238648533493
2003-01-17,27.65,0.086839,318.4053247964624
2003-01-21,27.89,0.086839,321.1690599845692
2003-01-22,28.6,0.086839,329.34510991605157
2003-01-23,29.52,0.086839,339.9394281371273
2003-01-24,30.15,0.086839,347.19423300590745
2003-01-27,29.43,0.086839,338.9030274415873
2003-01-28,29.46,0.086839,339.24849434010065
2003-01-29,28.81,0.086839,331.7633782056449
2003-01-30,29.53,0.086839,340.0545837699651
2003-01-31,28.95,0.086839,333.37555706537387
2003-02-03,28.73,0.086839,330.8421331429427
2003-02-04,29.79,0.086839,343.0486302237474
2003-02-05,28.72,0.086839,330.7269775101049
2003-02-06,28.6,0.086839,329.34510991605157
2003-02-07,28.42,0.086839,327.2723085249715
2003-02-10,27.64,0.086839,318.2901691636246
2003-02-11,28.5,0.086839,328.19355358767376
2003-02-12,27.1,0.086839,312.0717649903845
2003-02-13,28.44,0.086839,327.5026197906471
2003-02-14,27.24,0.086839,313.6839438501134
2003-02-18,27.18,0.086839,312.9930100530867
2003-02-19,27.6,0.086839,317.82954663227355
2003-02-20,28.28,0.086839,325.6601296652426
2003-02-21,27.51,0.086839,316.79314593673354
2003-02-24,27.61,0.086839,317.9447022651113
2003-02-25,27.12,0.086839,312.3020762560601
2003-02-26,27.5,0.086839,316.67799030389574
2003-02-27,26.85,0.086839,309.19287416944
2003-02-28,27.33,0.086839,314.72034454565346
2003-03-03,26.83,0.086839,308.9625629037644
2003-03-04,27.25,0.086839,313.7990994829512
2003-03-05,27.05,0.086839,311.49598682619563
2003-03-06,27.11,0.086839,312.1869206232223
2003-03-07,25.96,0.086839,298.94402284687754
2003-03-10,25.16,0.086839,289.73157221985514
2003-03-11,24.75,0.086839,285.01019127350617
2003-03-12,24.8,0.086839,285.58596943769504
2003-03-13,24.66,0.086839,283.9737905779661
2003-03-14,25.09,0.086839,288.92548278999067
2003-03-17,25.11,0.086839,289.1557940556662
2003-03-18,25.98,0.086839,299.17433411255314
2003-03-19,25.55,0.086839,294.2226419005286
2003-03-20,24.99,0.086839,287.77392646161286
2003-03-21,24.37,0.086839,280.63427722567053
2003-03-24,24.54,0.086839,282.59192298391275
2003-03-25,25.0,0.086839,287.88908209445066
2003-03-26,25.07,0.086839,288.6951715243151
2003-03-27,24.56,0.154323,159.14672472670958
2003-03-28,26.59,0.154323,172.30095319557034
2003-03-31,26.15,0.154323,169.4497903747335
2003-04-01,25.88,0.154323,167.70021318922002
2003-04-02,25.21,0.154323,163.3586698029458
2003-04-03,25.24,0.154323,163.55306726800282
2003-04-04,25.58,0.154323,165.75623853864946
2003-04-07,25.2,0.154323,163.29387064792675
2003-04-08,25.15,0.154323,162.96987487283167
2003-04-09,25.87,0.154323,167.635414034201
2003-04-10,25.75,0.154323,166.85782417397277
2003-04-11,25.94,0.154323,168.08900811933415
2003-04-14,25.93,0.154323,168.0242089643151
2003-04-15,26.38,0.154323,170.94017094017096
2003-04-16,26.85,0.154323,173.98573122606484
2003-04-17,26.94,0.154323,174.568923621236
