date,AIG,AIG_EPS,PE Ratio
1992-06-09,185.42,,
1992-06-10,185.42,,
1992-06-11,183.84,,
1992-06-12,185.68,,
1992-06-15,185.42,,
1992-06-16,184.89,,
1992-06-17,182.52,,
1992-06-18,181.2,,
1992-06-19,178.57,,
1992-06-22,180.41,,
1992-06-23,182.52,,
1992-06-24,187.52,,
1992-06-25,188.58,,
1992-06-26,185.15,,
1992-06-29,185.94,,
1992-06-30,186.73,,
1992-07-01,187.52,,
1992-07-02,186.21,,
1992-07-06,185.15,,
1992-07-07,184.89,,
1992-07-08,186.73,,
1992-07-09,188.84,,
1992-07-10,190.16,,
1992-07-13,192.26,,
1992-07-14,193.84,,
1992-07-15,195.69,,
1992-07-16,196.74,,
1992-07-17,195.42,,
1992-07-20,195.16,,
1992-07-21,196.48,,
1992-07-22,198.06,,
1992-07-23,197.0,,
1992-07-24,195.42,,
1992-07-27,192.0,,
1992-07-28,196.74,,
1992-07-29,198.85,,
1992-07-30,202.53,,
1992-07-31,202.27,,
1992-08-03,200.95,,
1992-08-04,199.64,,
1992-08-05,200.43,,
1992-08-06,200.69,,
1992-08-07,201.48,,
1992-08-10,201.22,,
1992-08-11,203.33,,
1992-08-12,203.33,,
1992-08-13,204.12,,
1992-08-14,205.43,,
1992-08-17,204.64,,
1992-08-18,203.06,,
1992-08-19,200.95,,
1992-08-20,199.64,,
1992-08-21,198.58,,
1992-08-24,196.74,,
1992-08-25,197.79,,
1992-08-26,197.27,,
1992-08-27,198.06,,
1992-08-28,202.27,,
1992-08-31,202.8,,
1992-09-01,208.07,,
1992-09-02,208.86,,
1992-09-03,204.38,,
1992-09-04,202.01,,
1992-09-08,200.16,,
1992-09-09,200.43,,
1992-09-10,199.11,,
1992-09-11,200.16,,
1992-09-14,203.33,,
1992-09-15,202.27,,
1992-09-16,199.64,,
1992-09-17,196.48,,
1992-09-18,201.48,,
1992-09-21,203.59,,
1992-09-22,201.48,,
1992-09-23,199.11,,
1992-09-24,214.12,,
1992-09-25,215.44,,
1992-09-28,213.86,,
1992-09-29,217.28,,
1992-09-30,223.34,,
1992-10-01,224.66,,
1992-10-02,222.55,,
1992-10-05,218.6,,
1992-10-06,225.71,,
1992-10-07,230.19,,
1992-10-08,229.66,,
1992-10-09,224.66,,
1992-10-12,230.45,,
1992-10-13,227.56,,
1992-10-14,229.4,,
1992-10-15,222.81,,
1992-10-16,228.08,,
1992-10-19,232.03,,
1992-10-20,236.77,,
1992-10-21,236.77,,
1992-10-22,233.09,,
1992-10-23,230.72,,
1992-10-26,234.14,,
1992-10-27,233.88,,
1992-10-28,234.4,,
1992-10-29,236.77,,
1992-10-30,233.09,,
1992-11-02,232.82,,
1992-11-03,230.19,,
1992-11-04,228.35,,
1992-11-05,231.77,,
1992-11-06,233.88,,
1992-11-09,237.04,,
1992-11-10,235.98,,
1992-11-11,238.09,,
1992-11-12,242.3,,
1992-11-13,242.83,,
1992-11-16,240.46,,
1992-11-17,238.62,,
1992-11-18,236.51,,
1992-11-19,231.51,,
1992-11-20,232.3,,
1992-11-23,235.46,,
1992-11-24,236.77,,
1992-11-25,240.72,,
1992-11-27,240.46,,
1992-11-30,241.51,,
1992-12-01,241.25,,
1992-12-02,242.04,,
1992-12-03,242.04,,
1992-12-04,244.94,,
1992-12-07,243.36,,
1992-12-08,247.05,,
1992-12-09,246.26,,
1992-12-10,246.26,,
1992-12-11,245.99,,
1992-12-14,247.84,,
1992-12-15,251.79,,
1992-12-16,247.84,,
1992-12-17,251.26,,
1992-12-18,252.05,,
1992-12-21,253.63,,
1992-12-22,254.16,,
1992-12-23,252.31,,
1992-12-24,250.47,,
1992-12-28,250.21,,
1992-12-29,249.94,,
1992-12-30,251.0,,
1992-12-31,244.41,,
1993-01-04,244.67,,
1993-01-05,237.56,,
1993-01-06,239.41,,
1993-01-07,239.41,,
1993-01-08,240.2,,
1993-01-11,239.14,,
1993-01-12,239.93,,
1993-01-13,241.78,,
1993-01-14,245.73,,
1993-01-15,244.94,,
1993-01-18,244.41,,
1993-01-19,242.57,,
1993-01-20,241.25,,
1993-01-21,239.67,,
1993-01-22,237.04,,
1993-01-25,243.09,,
1993-01-26,241.78,,
1993-01-27,244.67,,
1993-01-28,247.84,,
1993-01-29,249.68,,
1993-02-01,251.79,,
1993-02-02,257.32,,
1993-02-03,265.22,,
1993-02-04,267.59,,
1993-02-05,264.16,,
1993-02-08,261.27,,
1993-02-09,264.95,,
1993-02-10,266.8,,
1993-02-11,263.9,,
1993-02-12,259.16,,
1993-02-16,246.52,,
1993-02-17,249.94,,
1993-02-18,248.1,,
1993-02-19,247.05,,
1993-02-22,237.83,,
1993-02-23,238.88,,
1993-02-24,245.47,,
1993-02-25,254.16,,
1993-02-26,257.32,,
1993-03-01,254.68,,
1993-03-02,257.84,,
1993-03-03,258.9,,
1993-03-04,259.69,,
1993-03-05,257.05,,
1993-03-08,260.74,,
1993-03-09,261.53,,
1993-03-10,260.74,,
1993-03-11,260.74,,
1993-03-12,258.37,,
1993-03-15,260.74,,
1993-03-16,262.06,,
1993-03-17,259.69,,
1993-03-18,262.58,,
1993-03-19,263.64,,
1993-03-22,259.16,,
1993-03-23,258.63,,
1993-03-24,262.32,,
1993-03-25,262.85,,
1993-03-26,264.43,,
1993-03-29,268.12,,
1993-03-30,265.22,,
1993-03-31,269.17,,
1993-04-01,270.75,,
1993-04-02,268.38,,
1993-04-05,268.38,,
1993-04-06,266.53,,
1993-04-07,269.43,,
1993-04-08,270.22,,
1993-04-12,270.75,,
1993-04-13,271.01,,
1993-04-14,275.23,,
1993-04-15,276.54,,
1993-04-16,276.28,,
1993-04-19,276.28,,
1993-04-20,271.01,,
1993-04-21,265.48,,
1993-04-22,264.95,,
1993-04-23,262.32,,
1993-04-26,250.21,,
1993-04-27,256.79,,
1993-04-28,252.84,,
1993-04-29,262.32,,
1993-04-30,266.8,,
1993-05-03,272.33,,
1993-05-04,273.65,,
1993-05-05,278.12,,
1993-05-06,278.12,,
1993-05-07,272.86,,
1993-05-10,273.38,,
1993-05-11,272.33,,
1993-05-12,272.33,,
1993-05-13,269.43,,
1993-05-14,266.27,,
1993-05-17,263.64,,
1993-05-18,265.48,,
1993-05-19,268.91,,
1993-05-20,267.33,,
1993-05-21,264.43,,
1993-05-24,264.95,,
1993-05-25,265.48,,
1993-05-26,273.12,,
1993-05-27,273.91,,
1993-05-28,270.75,,
1993-06-01,273.91,,
1993-06-02,275.23,,
1993-06-03,273.65,,
1993-06-04,272.86,,
1993-06-07,265.22,,
1993-06-08,263.64,,
1993-06-09,268.91,,
1993-06-10,267.59,,
1993-06-11,270.22,,
1993-06-14,271.28,,
1993-06-15,269.96,,
1993-06-16,270.75,,
1993-06-17,270.49,,
1993-06-18,266.53,,
1993-06-21,273.65,,
1993-06-22,273.65,,
1993-06-23,272.86,,
1993-06-24,274.96,,
1993-06-25,271.54,,
1993-06-28,274.7,,
1993-06-29,273.12,,
1993-06-30,271.8,,
1993-07-01,277.07,,
1993-07-02,276.02,,
1993-07-06,270.22,,
1993-07-07,276.28,,
1993-07-08,280.49,,
1993-07-09,281.81,,
1993-07-12,283.92,,
1993-07-13,284.18,,
1993-07-14,283.92,,
1993-07-15,289.19,,
1993-07-16,285.23,,
1993-07-19,287.08,,
1993-07-20,286.55,,
1993-07-21,284.44,,
1993-07-22,284.71,,
1993-07-23,291.29,,
1993-07-26,288.92,,
1993-07-27,286.55,,
1993-07-28,284.18,,
1993-07-29,290.5,,
1993-07-30,290.37,,
1993-08-02,297.09,,
1993-08-03,301.43,,
1993-08-04,301.83,,
1993-08-05,303.41,,
1993-08-06,302.22,,
1993-08-09,299.46,,
1993-08-10,304.99,,
1993-08-11,303.8,,
1993-08-12,302.62,,
1993-08-13,304.59,,
1993-08-16,308.94,,
1993-08-17,304.99,,
1993-08-18,299.85,,
1993-08-19,301.83,,
1993-08-20,303.01,,
1993-08-23,300.64,,
1993-08-24,303.8,,
1993-08-25,301.43,,
1993-08-26,301.43,,
1993-08-27,303.41,,
1993-08-30,302.62,,
1993-08-31,306.17,,
1993-09-01,306.96,,
1993-09-02,304.99,,
1993-09-03,304.2,,
1993-09-07,308.54,,
1993-09-08,307.75,,
1993-09-09,311.7,,
1993-09-10,312.49,,
1993-09-13,313.28,,
1993-09-14,314.86,,
1993-09-15,316.05,,
1993-09-16,312.89,,
1993-09-17,313.28,,
1993-09-20,308.94,,
1993-09-21,306.57,,
1993-09-22,307.36,,
1993-09-23,307.75,,
1993-09-24,307.36,,
1993-09-27,314.47,,
1993-09-28,314.86,,
1993-09-29,310.91,,
1993-09-30,310.12,,
1993-10-01,309.33,,
1993-10-04,308.94,,
1993-10-05,297.88,,
1993-10-06,301.43,,
1993-10-07,300.64,,
1993-10-08,299.85,,
1993-10-11,297.48,,
1993-10-12,294.32,,
1993-10-13,292.35,,
1993-10-14,291.95,,
1993-10-15,292.35,,
1993-10-18,288.0,,
1993-10-19,289.58,,
1993-10-20,283.65,,
1993-10-21,282.86,,
1993-10-22,284.05,,
1993-10-25,281.28,,
1993-10-26,278.12,,
1993-10-27,280.89,,
1993-10-28,284.44,,
1993-10-29,284.44,,
1993-11-01,279.7,,
1993-11-02,271.8,,
1993-11-03,264.3,,
1993-11-04,265.88,,
1993-11-05,273.38,,
1993-11-08,276.94,,
1993-11-09,278.52,,
1993-11-10,278.12,,
1993-11-11,274.17,,
1993-11-12,280.49,,
1993-11-15,281.28,,
1993-11-16,280.89,,
1993-11-17,276.94,,
1993-11-18,279.7,,
1993-11-19,279.31,,
1993-11-22,273.38,,
1993-11-23,275.36,,
1993-11-24,272.2,,
1993-11-26,273.38,,
1993-11-29,271.8,,
1993-11-30,272.2,,
1993-12-01,271.41,,
1993-12-02,274.17,,
1993-12-03,278.52,,
1993-12-06,284.44,,
1993-12-07,284.05,,
1993-12-08,280.89,,
1993-12-09,283.26,,
1993-12-10,279.7,,
1993-12-13,280.49,,
1993-12-14,277.33,,
1993-12-15,278.52,,
1993-12-16,278.12,,
1993-12-17,279.31,,
1993-12-20,280.1,,
1993-12-21,278.12,,
1993-12-22,281.68,,
1993-12-23,276.94,,
1993-12-27,278.91,,
1993-12-28,278.91,,
1993-12-29,278.52,,
1993-12-30,278.52,,
1993-12-31,277.33,,
1994-01-03,276.15,,
1994-01-04,272.99,,
1994-01-05,268.64,,
1994-01-06,267.85,,
1994-01-07,268.25,,
1994-01-10,274.96,,
1994-01-11,271.41,,
1994-01-12,271.01,,
1994-01-13,267.46,,
1994-01-14,269.83,,
1994-01-17,271.8,,
1994-01-18,269.43,,
1994-01-19,271.8,,
1994-01-20,280.89,,
1994-01-21,283.65,,
1994-01-24,282.86,,
1994-01-25,285.23,,
1994-01-26,288.79,,
1994-01-27,291.56,,
1994-01-28,289.58,,
1994-01-31,292.74,,
1994-02-01,292.74,,
1994-02-02,287.21,,
1994-02-03,282.86,,
1994-02-04,278.52,,
1994-02-07,278.91,,
1994-02-08,280.1,,
1994-02-09,283.26,,
1994-02-10,282.86,,
1994-02-11,280.89,,
1994-02-14,281.28,,
1994-02-15,285.23,,
1994-02-16,284.05,,
1994-02-17,280.89,,
1994-02-18,279.7,,
1994-02-22,280.89,,
1994-02-23,280.1,,
1994-02-24,276.15,,
1994-02-25,278.91,,
1994-02-28,277.33,,
1994-03-01,274.57,,
1994-03-02,272.59,,
1994-03-03,268.64,,
1994-03-04,271.01,,
1994-03-07,267.85,,
1994-03-08,261.93,,
1994-03-09,263.11,,
1994-03-10,262.32,,
1994-03-11,264.3,,
1994-03-14,261.93,,
1994-03-15,264.69,,
1994-03-16,269.43,,
1994-03-17,266.27,,
1994-03-18,267.85,,
1994-03-21,264.3,,
1994-03-22,264.3,,
1994-03-23,263.11,,
1994-03-24,264.69,,
1994-03-25,263.9,,
1994-03-28,268.25,,
1994-03-29,265.88,,
1994-03-30,260.74,,
1994-03-31,265.88,,
1994-04-04,265.48,,
1994-04-05,265.48,,
1994-04-06,266.27,,
1994-04-07,267.85,,
1994-04-08,265.48,,
1994-04-11,272.2,,
1994-04-12,273.38,,
1994-04-13,273.78,,
1994-04-14,272.59,,
1994-04-15,275.36,,
1994-04-18,274.17,,
1994-04-19,275.36,,
1994-04-20,274.96,,
1994-04-21,274.96,,
1994-04-22,274.96,,
1994-04-25,280.1,,
1994-04-26,280.89,,
1994-04-28,271.8,,
1994-04-29,269.43,,
1994-05-02,269.43,,
1994-05-03,267.46,,
1994-05-04,271.01,,
1994-05-05,278.91,,
1994-05-06,280.49,,
1994-05-09,274.17,,
1994-05-10,277.73,,
1994-05-11,275.36,,
1994-05-12,274.96,,
1994-05-13,275.36,,
1994-05-16,278.52,,
1994-05-17,287.21,,
1994-05-18,292.35,,
1994-05-19,293.93,,
1994-05-20,291.95,,
1994-05-23,291.56,,
1994-05-24,296.69,,
1994-05-25,299.06,,
1994-05-26,295.9,,
1994-05-27,293.53,,
1994-05-31,295.11,,
1994-06-01,300.64,,
1994-06-02,297.48,,
1994-06-03,296.69,,
1994-06-06,295.11,,
1994-06-07,301.04,,
1994-06-08,301.83,,
1994-06-09,302.62,,
1994-06-10,301.04,,
1994-06-13,298.67,,
1994-06-14,301.43,,
1994-06-15,303.01,,
1994-06-16,304.99,,
1994-06-17,301.04,,
1994-06-20,297.88,,
1994-06-21,294.72,,
1994-06-22,293.53,,
1994-06-23,292.35,,
1994-06-24,282.47,,
1994-06-27,284.05,,
1994-06-28,281.28,,
1994-06-29,284.44,,
1994-06-30,273.78,,
1994-07-01,278.52,,
1994-07-05,282.47,,
1994-07-06,279.31,,
1994-07-07,282.47,,
1994-07-08,283.26,,
1994-07-11,283.65,,
1994-07-12,280.49,,
1994-07-13,280.89,,
1994-07-14,284.84,,
1994-07-15,283.65,,
1994-07-18,290.37,,
1994-07-19,291.95,,
1994-07-20,288.0,,
1994-07-21,286.81,,
1994-07-22,287.21,,
1994-07-25,288.79,,
1994-07-26,291.16,,
1994-07-27,290.37,,
1994-07-28,293.53,,
1994-07-29,297.88,,
1994-08-01,298.67,,
1994-08-02,297.09,,
1994-08-03,297.48,,
1994-08-04,293.14,,
1994-08-05,291.56,,
1994-08-08,291.16,,
1994-08-09,296.3,,
1994-08-10,300.25,,
1994-08-11,298.67,,
1994-08-12,300.25,,
1994-08-15,295.11,,
1994-08-16,297.88,,
1994-08-17,296.3,,
1994-08-18,293.14,,
1994-08-19,291.16,,
1994-08-22,290.77,,
1994-08-23,293.14,,
1994-08-24,296.3,,
1994-08-25,301.04,,
1994-08-26,303.01,,
1994-08-29,297.48,,
1994-08-30,300.25,,
1994-08-31,297.09,,
1994-09-01,293.14,,
1994-09-02,291.56,,
1994-09-06,291.16,,
1994-09-07,293.93,,
1994-09-08,288.4,,
1994-09-09,286.42,,
1994-09-12,286.02,,
1994-09-13,288.0,,
1994-09-14,288.4,,
1994-09-15,293.53,,
1994-09-16,291.56,,
1994-09-19,286.42,,
1994-09-20,282.86,,
1994-09-21,286.42,,
1994-09-22,284.44,,
1994-09-23,284.05,,
1994-09-26,284.44,,
1994-09-27,284.05,,
1994-09-28,288.79,,
1994-09-29,284.05,,
1994-09-30,280.89,,
1994-10-03,280.1,,
1994-10-04,278.52,,
1994-10-05,276.94,,
1994-10-06,279.31,,
1994-10-07,281.28,,
1994-10-10,282.47,,
1994-10-11,284.05,,
1994-10-12,280.49,,
1994-10-13,280.89,,
1994-10-14,283.65,,
1994-10-17,286.02,,
1994-10-18,287.6,,
1994-10-19,289.19,,
1994-10-20,288.79,,
1994-10-21,289.19,,
1994-10-24,285.23,,
1994-10-25,284.44,,
1994-10-26,283.65,,
1994-10-27,285.63,,
1994-10-28,298.27,,
1994-10-31,295.9,,
1994-11-01,295.51,,
1994-11-02,295.51,,
1994-11-03,297.88,,
1994-11-04,297.48,,
1994-11-07,294.72,,
1994-11-08,293.53,,
1994-11-09,291.16,,
1994-11-10,294.32,,
1994-11-11,293.53,,
1994-11-14,295.9,,
1994-11-15,294.72,,
1994-11-16,298.27,,
1994-11-17,297.88,,
1994-11-18,298.27,,
1994-11-21,289.98,,
1994-11-22,283.65,,
1994-11-23,289.58,,
1994-11-25,289.98,,
1994-11-28,293.53,,
1994-11-29,294.32,,
1994-11-30,289.19,,
1994-12-01,290.77,,
1994-12-02,295.11,,
1994-12-05,300.64,,
1994-12-06,303.41,,
1994-12-07,302.62,,
1994-12-08,299.85,,
1994-12-09,301.04,,
1994-12-12,301.83,,
1994-12-13,299.46,,
1994-12-14,304.59,,
1994-12-15,306.17,,
1994-12-16,308.94,,
1994-12-19,308.15,,
1994-12-20,310.91,,
1994-12-21,313.28,,
1994-12-22,309.73,,
1994-12-23,311.7,,
1994-12-27,315.26,,
1994-12-28,313.28,,
1994-12-29,311.31,,
1994-12-30,309.73,,
1995-01-03,310.52,,
1995-01-04,306.96,,
1995-01-05,306.57,,
1995-01-06,306.57,,
1995-01-09,306.96,,
1995-01-10,310.12,,
1995-01-11,314.86,,
1995-01-12,315.26,,
1995-01-13,323.16,,
1995-01-16,332.64,,
1995-01-17,331.06,,
1995-01-18,326.72,,
1995-01-19,319.6,,
1995-01-20,316.44,,
1995-01-23,314.47,,
1995-01-24,315.65,,
1995-01-25,317.63,,
1995-01-26,321.19,,
1995-01-27,332.64,,
1995-01-30,331.06,,
1995-01-31,329.09,,
1995-02-01,322.37,,
1995-02-02,322.77,,
1995-02-03,334.62,,
1995-02-06,331.06,,
1995-02-07,333.43,,
1995-02-08,337.38,,
1995-02-09,331.46,,
1995-02-10,328.69,,
1995-02-13,327.51,,
1995-02-14,330.67,,
1995-02-15,329.09,,
1995-02-16,329.48,,
1995-02-17,326.32,,
1995-02-21,319.21,,
1995-02-22,322.37,,
1995-02-23,327.9,,
1995-02-24,329.88,,
1995-02-27,328.3,,
1995-02-28,327.9,,
1995-03-01,325.53,,
1995-03-02,325.93,,
1995-03-03,324.35,,
1995-03-06,323.16,,
1995-03-07,320.0,,
1995-03-08,318.81,,
1995-03-09,318.02,,
1995-03-10,322.77,,
1995-03-13,327.51,,
1995-03-14,329.88,,
1995-03-15,330.67,,
1995-03-16,332.64,,
1995-03-17,331.46,,
1995-03-20,332.25,,
1995-03-21,334.22,,
1995-03-22,331.46,,
1995-03-23,330.27,,
1995-03-24,334.62,,
1995-03-27,340.94,,
1995-03-28,339.36,,
1995-03-29,337.78,,
1995-03-30,330.67,,
1995-03-31,329.09,,
1995-04-03,329.09,,
1995-04-04,331.46,,
1995-04-05,329.88,,
1995-04-06,336.59,,
1995-04-07,333.04,,
1995-04-10,335.01,,
1995-04-11,332.25,,
1995-04-12,327.51,,
1995-04-13,329.88,,
1995-04-17,329.09,,
1995-04-18,329.09,,
1995-04-19,329.48,,
1995-04-20,328.69,,
1995-04-21,326.72,,
1995-04-24,332.64,,
1995-04-25,331.85,,
1995-04-26,329.88,,
1995-04-27,338.96,,
1995-04-28,337.38,,
1995-05-01,337.78,,
1995-05-02,336.59,,
1995-05-03,339.36,,
1995-05-04,342.52,,
1995-05-05,342.91,,
1995-05-08,354.77,,
1995-05-09,355.95,,
1995-05-10,359.51,,
1995-05-11,356.35,,
1995-05-12,359.9,,
1995-05-15,365.83,,
1995-05-16,361.88,,
1995-05-17,357.53,,
1995-05-18,356.74,,
1995-05-19,352.79,,
1995-05-22,353.98,,
1995-05-23,358.72,,
1995-05-24,369.38,,
1995-05-25,361.48,,
1995-05-26,355.95,,
1995-05-30,354.77,,
1995-05-31,359.51,,
1995-06-01,359.11,,
1995-06-02,367.41,,
1995-06-05,368.59,,
1995-06-06,375.7,,
1995-06-07,370.17,,
1995-06-08,365.83,,
1995-06-09,357.93,,
1995-06-12,354.37,,
1995-06-13,359.9,,
1995-06-14,361.48,,
1995-06-15,355.56,,
1995-06-16,358.32,,
1995-06-19,365.43,,
1995-06-20,359.51,,
1995-06-21,363.06,,
1995-06-22,370.57,,
1995-06-23,368.59,,
1995-06-26,360.69,,
1995-06-27,357.53,,
1995-06-28,362.27,,
1995-06-29,359.51,,
1995-06-30,360.3,,
1995-07-03,361.48,,
1995-07-05,357.93,,
1995-07-06,360.3,,
1995-07-07,363.85,,
1995-07-10,358.72,,
1995-07-11,356.74,,
1995-07-12,357.53,,
1995-07-13,356.35,,
1995-07-14,355.56,,
1995-07-17,356.74,,
1995-07-18,353.58,,
1995-07-19,350.02,,
1995-07-20,346.07,,
1995-07-21,341.33,,
1995-07-24,339.75,,
1995-07-25,347.65,,
1995-07-26,350.81,,
1995-07-27,352.4,,
1995-07-28,356.74,,
1995-07-31,355.56,,
1995-08-01,348.44,,
1995-08-02,350.22,,
1995-08-03,354.96,,
1995-08-04,352.59,,
1995-08-07,352.59,,
1995-08-08,349.63,,
1995-08-09,347.85,,
1995-08-10,346.67,,
1995-08-11,346.07,,
1995-08-14,346.67,,
1995-08-15,348.44,,
1995-08-16,350.22,,
1995-08-17,354.37,,
1995-08-18,363.26,,
1995-08-21,363.85,,
1995-08-22,362.67,,
1995-08-23,360.3,,
1995-08-24,363.85,,
1995-08-25,373.33,,
1995-08-28,372.15,,
1995-08-29,376.89,,
1995-08-30,378.07,,
1995-08-31,382.22,,
1995-09-01,382.81,,
1995-09-05,378.67,,
1995-09-06,375.7,,
1995-09-07,377.48,,
1995-09-08,378.07,,
1995-09-11,379.26,,
1995-09-12,384.0,,
1995-09-13,385.78,,
1995-09-14,397.63,,
1995-09-15,396.44,,
1995-09-18,400.59,,
1995-09-19,401.19,,
1995-09-20,405.33,,
1995-09-21,402.37,,
1995-09-22,399.41,,
1995-09-25,407.7,,
1995-09-26,403.56,,
1995-09-27,400.0,,
1995-09-28,410.07,,
1995-09-29,402.96,,
1995-10-02,398.22,,
1995-10-03,405.93,,
1995-10-04,404.74,,
1995-10-05,404.74,,
1995-10-06,403.56,,
1995-10-09,405.93,,
1995-10-10,405.33,,
1995-10-11,407.11,,
1995-10-12,408.89,,
1995-10-13,409.48,,
1995-10-16,411.26,,
1995-10-17,414.22,,
1995-10-18,412.44,,
1995-10-19,414.81,,
1995-10-20,404.15,,
1995-10-23,403.56,,
1995-10-24,395.26,,
1995-10-25,397.63,,
1995-10-26,391.7,,
1995-10-27,401.19,,
1995-10-30,402.37,,
1995-10-31,401.19,,
1995-11-01,402.96,,
1995-11-02,410.67,,
1995-11-03,409.48,,
1995-11-06,409.48,,
1995-11-07,407.11,,
1995-11-08,411.26,,
1995-11-09,408.3,,
1995-11-10,409.48,,
1995-11-13,409.48,,
1995-11-14,405.33,,
1995-11-15,402.96,,
1995-11-16,404.15,,
1995-11-17,411.85,,
1995-11-20,410.07,,
1995-11-21,420.74,,
1995-11-22,416.59,,
1995-11-24,422.52,,
1995-11-27,424.3,,
1995-11-28,424.89,,
1995-11-29,418.96,,
1995-11-30,425.48,,
1995-12-01,430.22,,
1995-12-04,436.74,,
1995-12-05,440.89,,
1995-12-06,436.15,,
1995-12-07,437.85,,
1995-12-08,431.41,,
1995-12-11,432.59,,
1995-12-12,434.96,,
1995-12-13,444.44,,
1995-12-14,442.07,,
1995-12-15,448.59,,
1995-12-18,441.48,,
1995-12-19,449.78,,
1995-12-20,439.7,,
1995-12-21,435.56,,
1995-12-22,438.52,,
1995-12-26,440.89,,
1995-12-27,444.44,,
1995-12-28,439.11,,
1995-12-29,438.52,,
1996-01-02,442.67,,
1996-01-03,445.63,,
1996-01-04,446.22,,
1996-01-05,445.63,,
1996-01-08,443.85,,
1996-01-09,442.52,,
1996-01-10,427.85,,
1996-01-11,432.0,,
1996-01-12,435.56,,
1996-01-15,440.3,,
1996-01-16,441.48,,
1996-01-17,442.07,,
1996-01-18,447.41,,
1996-01-19,446.81,,
1996-01-22,439.7,,
1996-01-23,434.37,,
1996-01-24,433.78,,
1996-01-25,423.7,,
1996-01-26,429.63,,
1996-01-29,435.56,,
1996-01-30,440.89,,
1996-01-31,459.26,,
1996-02-01,454.52,,
1996-02-02,453.33,,
1996-02-05,454.52,,
1996-02-06,471.11,,
1996-02-07,467.56,,
1996-02-08,487.11,,
1996-02-09,484.15,,
1996-02-12,482.96,,
1996-02-13,482.37,,
1996-02-14,478.81,,
1996-02-15,477.04,,
1996-02-16,469.33,,
1996-02-20,462.22,,
1996-02-21,455.7,,
1996-02-22,460.44,,
1996-02-23,474.07,,
1996-02-26,465.19,,
1996-02-27,464.59,,
1996-02-28,467.56,,
1996-02-29,459.26,,
1996-03-01,466.96,,
1996-03-04,471.11,,
1996-03-05,468.15,,
1996-03-06,465.19,,
1996-03-07,466.37,,
1996-03-08,450.96,,
1996-03-11,441.48,,
1996-03-12,434.96,,
1996-03-13,436.74,,
1996-03-14,435.56,,
1996-03-15,436.74,,
1996-03-18,445.63,,
1996-03-19,445.63,,
1996-03-20,454.52,,
1996-03-21,455.11,,
1996-03-22,453.93,,
1996-03-25,460.44,,
1996-03-26,459.85,,
1996-03-27,452.15,,
1996-03-28,450.96,,
1996-03-29,443.85,,
1996-04-01,444.44,,
1996-04-02,446.22,,
1996-04-03,444.44,,
1996-04-04,443.85,,
1996-04-08,434.96,,
1996-04-09,430.22,,
1996-04-10,424.3,,
1996-04-11,424.3,,
1996-04-12,439.11,,
1996-04-15,440.89,,
1996-04-16,437.33,,
1996-04-17,434.96,,
1996-04-18,430.81,,
1996-04-19,437.93,,
1996-04-22,443.26,,
1996-04-23,445.63,,
1996-04-24,437.93,,
1996-04-25,429.63,,
1996-04-26,430.22,,
1996-04-29,431.41,,
1996-04-30,433.19,,
1996-05-01,437.33,,
1996-05-02,423.11,,
1996-05-03,417.78,,
1996-05-06,420.15,,
1996-05-07,423.11,,
1996-05-08,429.63,,
1996-05-09,429.63,,
1996-05-10,436.74,,
1996-05-13,442.07,,
1996-05-14,440.89,,
1996-05-15,437.33,,
1996-05-16,432.0,,
1996-05-17,431.41,,
1996-05-20,436.74,,
1996-05-21,440.89,,
1996-05-22,443.85,,
1996-05-23,445.04,,
1996-05-24,449.78,,
1996-05-28,445.63,,
1996-05-29,443.85,,
1996-05-30,450.96,,
1996-05-31,446.81,,
1996-06-03,449.19,,
1996-06-04,456.89,,
1996-06-05,458.67,,
1996-06-06,458.07,,
1996-06-07,451.56,,
1996-06-10,449.19,,
1996-06-11,448.59,,
1996-06-12,442.07,,
1996-06-13,440.89,,
1996-06-14,439.7,,
1996-06-17,437.33,,
1996-06-18,436.15,,
1996-06-19,449.78,,
1996-06-20,446.81,,
1996-06-21,452.15,,
1996-06-24,453.93,,
1996-06-25,458.07,,
1996-06-26,457.48,,
1996-06-27,462.81,,
1996-06-28,467.56,,
1996-07-01,463.41,,
1996-07-02,464.0,,
1996-07-03,464.0,,
1996-07-05,448.0,,
1996-07-08,438.52,,
1996-07-09,444.44,,
1996-07-10,445.04,,
1996-07-11,439.7,,
1996-07-12,442.3,,
1996-07-15,443.85,,
1996-07-16,439.7,,
1996-07-17,436.74,,
1996-07-18,446.81,,
1996-07-19,442.67,,
1996-07-22,437.33,,
1996-07-23,427.26,,
1996-07-24,436.74,,
1996-07-25,434.96,,
1996-07-26,437.93,,
1996-07-29,440.89,,
1996-07-30,442.07,,
1996-07-31,446.22,,
1996-08-01,458.67,,
1996-08-02,468.74,,
1996-08-05,463.41,,
1996-08-06,464.0,,
1996-08-07,465.19,,
1996-08-08,470.52,,
1996-08-09,471.7,,
1996-08-12,478.22,,
1996-08-13,472.3,,
1996-08-14,473.48,,
1996-08-15,472.3,,
1996-08-16,474.67,,
1996-08-19,475.85,,
1996-08-20,477.04,,
1996-08-21,475.26,,
1996-08-22,475.85,,
1996-08-23,469.33,,
1996-08-26,469.93,,
1996-08-27,468.74,,
1996-08-28,465.78,,
1996-08-29,454.52,,
1996-08-30,450.37,,
1996-09-03,449.78,,
1996-09-04,449.19,,
1996-09-05,446.22,,
1996-09-06,449.78,,
