date,WST,WST_EPS,PE Ratio
2018-12-06,108.5,0.75,144.66666666666666
2018-12-07,106.02,0.75,141.35999999999999
2018-12-10,107.62,0.75,143.49333333333334
2018-12-11,106.66,0.75,142.21333333333334
2018-12-12,107.75,0.75,143.66666666666666
2018-12-13,107.12,0.75,142.82666666666668
2018-12-14,104.63,0.75,139.50666666666666
2018-12-17,102.03,0.75,136.04
2018-12-18,100.62,0.75,134.16
2018-12-19,99.35,0.75,132.46666666666667
2018-12-20,97.65,0.75,130.20000000000002
2018-12-21,95.11,0.75,126.81333333333333
2018-12-24,93.0,0.75,124.0
2018-12-26,96.51,0.75,128.68
2018-12-27,96.31,0.75,128.41333333333333
2018-12-28,96.23,0.75,128.30666666666667
2018-12-31,98.03,0.75,130.70666666666668
2019-01-02,96.41,0.75,128.54666666666665
2019-01-03,94.53,0.75,126.04
2019-01-04,98.24,0.75,130.98666666666665
2019-01-07,98.55,0.75,131.4
2019-01-08,101.69,0.75,135.58666666666667
2019-01-09,103.79,0.75,138.38666666666668
2019-01-10,103.86,0.75,138.48
2019-01-11,103.83,0.75,138.44
2019-01-14,102.66,0.75,136.88
2019-01-15,103.81,0.75,138.41333333333333
2019-01-16,104.51,0.75,139.34666666666666
2019-01-17,104.26,0.75,139.01333333333335
2019-01-18,105.25,0.75,140.33333333333334
2019-01-22,104.45,0.75,139.26666666666668
2019-01-23,104.7,0.75,139.6
2019-01-24,105.46,0.75,140.61333333333332
2019-01-25,106.73,0.75,142.30666666666667
2019-01-28,105.73,0.75,140.97333333333333
2019-01-29,105.41,0.75,140.54666666666665
2019-01-30,105.91,0.75,141.21333333333334
2019-01-31,108.27,0.75,144.35999999999999
2019-02-01,103.22,0.75,137.62666666666667
2019-02-04,104.77,0.75,139.69333333333333
2019-02-05,103.86,0.75,138.48
2019-02-06,103.9,0.75,138.53333333333333
2019-02-07,102.8,0.75,137.06666666666666
2019-02-08,102.69,0.75,136.92
2019-02-11,103.57,0.75,138.09333333333333
2019-02-12,104.96,0.75,139.94666666666666
2019-02-13,105.84,0.75,141.12
2019-02-14,100.9,0.75,134.53333333333333
2019-02-15,101.91,0.75,135.88
2019-02-19,102.51,0.75,136.68
2019-02-20,102.87,0.75,137.16
2019-02-21,103.83,0.75,138.44
2019-02-22,104.28,0.75,139.04
2019-02-25,105.11,0.75,140.14666666666668
2019-02-26,103.77,0.75,138.35999999999999
2019-02-27,103.89,0.75,138.52
2019-02-28,104.75,0.7,149.64285714285714
2019-03-01,106.14,0.7,151.62857142857143
2019-03-04,104.9,0.7,149.85714285714286
2019-03-05,104.49,0.7,149.27142857142857
2019-03-06,102.61,0.7,146.5857142857143
2019-03-07,102.47,0.7,146.3857142857143
2019-03-08,101.57,0.7,145.1
2019-03-11,103.04,0.7,147.20000000000002
2019-03-12,103.43,0.7,147.75714285714287
2019-03-13,105.24,0.7,150.34285714285716
2019-03-14,106.01,0.7,151.44285714285715
2019-03-15,105.71,0.7,151.0142857142857
2019-03-18,105.94,0.7,151.34285714285716
2019-03-19,105.78,0.7,151.11428571428573
2019-03-20,105.09,0.7,150.12857142857143
2019-03-21,106.81,0.7,152.5857142857143
2019-03-22,103.67,0.7,148.10000000000002
2019-03-25,104.96,0.7,149.94285714285715
2019-03-26,105.5,0.7,150.71428571428572
2019-03-27,106.32,0.7,151.88571428571427
2019-03-28,107.56,0.7,153.65714285714287
2019-03-29,110.2,0.7,157.42857142857144
2019-04-01,111.78,0.7,159.68571428571428
2019-04-02,111.27,0.7,158.95714285714286
2019-04-03,111.8,0.7,159.71428571428572
2019-04-04,111.86,0.7,159.8
2019-04-05,112.87,0.7,161.24285714285716
2019-04-08,113.13,0.7,161.61428571428573
2019-04-09,112.95,0.7,161.35714285714286
2019-04-10,114.55,0.7,163.64285714285714
2019-04-11,114.53,0.7,163.61428571428573
2019-04-12,115.77,0.7,165.3857142857143
2019-04-15,116.9,0.7,167.00000000000003
2019-04-16,113.89,0.7,162.70000000000002
2019-04-17,111.64,0.7,159.4857142857143
2019-04-18,111.52,0.7,159.31428571428572
2019-04-22,112.16,0.7,160.22857142857143
2019-04-23,115.2,0.7,164.57142857142858
2019-04-24,115.21,0.7,164.5857142857143
2019-04-25,122.26,0.7,174.65714285714287
2019-04-26,123.68,0.7,176.6857142857143
2019-04-29,122.31,0.7,174.72857142857146
2019-04-30,123.79,0.7,176.84285714285716
2019-05-01,120.59,0.7,172.2714285714286
2019-05-02,121.84,0.7,174.05714285714288
2019-05-03,122.85,0.7,175.5
2019-05-06,122.78,0.7,175.4
2019-05-07,121.4,0.7,173.42857142857144
2019-05-08,120.44,0.75,160.58666666666667
2019-05-09,120.45,0.75,160.6
2019-05-10,120.41,0.75,160.54666666666665
2019-05-13,117.55,0.75,156.73333333333332
2019-05-14,116.32,0.75,155.09333333333333
2019-05-15,116.4,0.75,155.20000000000002
2019-05-16,117.17,0.75,156.22666666666666
2019-05-17,116.41,0.75,155.21333333333334
2019-05-20,117.44,0.75,156.58666666666667
2019-05-21,118.53,0.75,158.04
2019-05-22,118.2,0.75,157.6
2019-05-23,116.06,0.75,154.74666666666667
2019-05-24,116.29,0.75,155.05333333333334
2019-05-28,115.66,0.75,154.21333333333334
2019-05-29,115.37,0.75,153.82666666666668
2019-05-30,115.84,0.75,154.45333333333335
2019-05-31,114.6,0.75,152.79999999999998
2019-06-03,114.7,0.75,152.93333333333334
2019-06-04,116.3,0.75,155.06666666666666
2019-06-05,117.44,0.75,156.58666666666667
2019-06-06,118.08,0.75,157.44
2019-06-07,119.31,0.75,159.08
2019-06-10,119.96,0.75,159.94666666666666
2019-06-11,120.69,0.75,160.92
2019-06-12,122.19,0.75,162.92
2019-06-13,121.9,0.75,162.53333333333333
2019-06-14,120.68,0.75,160.90666666666667
2019-06-17,120.66,0.75,160.88
2019-06-18,121.35,0.75,161.79999999999998
2019-06-19,121.83,0.75,162.44
2019-06-20,122.22,0.75,162.96
2019-06-21,122.04,0.75,162.72
2019-06-24,122.19,0.75,162.92
2019-06-25,122.59,0.75,163.45333333333335
2019-06-26,121.72,0.75,162.29333333333332
2019-06-27,123.58,0.75,164.77333333333334
2019-06-28,125.15,0.75,166.86666666666667
2019-07-01,124.73,0.75,166.30666666666667
2019-07-02,123.58,0.75,164.77333333333334
2019-07-03,123.92,0.75,165.22666666666666
2019-07-05,124.0,0.75,165.33333333333334
2019-07-08,122.89,0.75,163.85333333333332
2019-07-09,124.06,0.75,165.41333333333333
2019-07-10,123.84,0.75,165.12
2019-07-11,124.49,0.75,165.98666666666665
2019-07-12,124.43,0.75,165.90666666666667
2019-07-15,124.38,0.75,165.84
2019-07-16,123.22,0.75,164.29333333333332
2019-07-17,121.91,0.75,162.54666666666665
2019-07-18,122.07,0.75,162.76
2019-07-19,121.41,0.75,161.88
2019-07-22,123.01,0.75,164.01333333333335
2019-07-23,123.27,0.75,164.35999999999999
2019-07-24,122.27,0.75,163.02666666666667
2019-07-25,132.86,0.75,177.14666666666668
2019-07-26,136.91,0.75,182.54666666666665
2019-07-29,138.37,0.89,155.47191011235955
2019-07-30,137.48,0.89,154.47191011235952
2019-07-31,137.27,0.89,154.2359550561798
2019-08-01,137.28,0.89,154.24719101123594
2019-08-02,135.56,0.89,152.31460674157304
2019-08-05,133.64,0.89,150.1573033707865
2019-08-06,138.42,0.89,155.52808988764042
2019-08-07,139.65,0.89,156.91011235955057
2019-08-08,143.09,0.89,160.77528089887642
2019-08-09,143.92,0.89,161.7078651685393
2019-08-12,142.29,0.89,159.876404494382
2019-08-13,145.07,0.89,163.0
2019-08-14,142.35,0.89,159.9438202247191
2019-08-15,142.88,0.89,160.53932584269663
2019-08-16,145.06,0.89,162.98876404494382
2019-08-19,145.78,0.89,163.79775280898878
2019-08-20,145.12,0.89,163.0561797752809
2019-08-21,145.93,0.89,163.96629213483146
2019-08-22,145.86,0.89,163.8876404494382
2019-08-23,143.33,0.89,161.04494382022472
2019-08-26,145.35,0.89,163.31460674157302
2019-08-27,146.27,0.89,164.34831460674158
2019-08-28,146.19,0.89,164.25842696629212
2019-08-29,147.14,0.89,165.3258426966292
2019-08-30,145.46,0.89,163.43820224719101
2019-09-03,144.87,0.89,162.77528089887642
2019-09-04,147.93,0.89,166.21348314606743
2019-09-05,150.02,0.89,168.56179775280899
2019-09-06,149.7,0.89,168.20224719101122
2019-09-09,145.45,0.89,163.4269662921348
2019-09-10,141.06,0.89,158.4943820224719
2019-09-11,144.72,0.89,162.6067415730337
2019-09-12,146.09,0.89,164.14606741573033
2019-09-13,144.2,0.89,162.02247191011236
2019-09-16,142.13,0.89,159.69662921348313
2019-09-17,143.3,0.89,161.01123595505618
2019-09-18,141.32,0.89,158.78651685393257
2019-09-19,143.33,0.89,161.04494382022472
2019-09-20,143.09,0.89,160.77528089887642
2019-09-23,143.9,0.89,161.68539325842698
2019-09-24,143.24,0.89,160.9438202247191
2019-09-25,145.64,0.89,163.64044943820224
2019-09-26,143.11,0.89,160.79775280898878
2019-09-27,140.87,0.89,158.2808988764045
2019-09-30,141.82,0.89,159.34831460674155
2019-10-01,139.68,0.89,156.9438202247191
2019-10-02,137.6,0.89,154.6067415730337
2019-10-03,140.18,0.89,157.5056179775281
2019-10-04,141.59,0.89,159.08988764044943
2019-10-07,140.7,0.89,158.08988764044943
2019-10-08,137.9,0.89,154.9438202247191
2019-10-09,140.68,0.89,158.06741573033707
2019-10-10,140.97,0.89,158.3932584269663
2019-10-11,142.0,0.89,159.5505617977528
2019-10-14,141.65,0.89,159.1573033707865
2019-10-15,141.79,0.89,159.31460674157302
2019-10-16,139.97,0.89,157.2696629213483
2019-10-17,141.61,0.89,159.11235955056182
2019-10-18,140.85,0.89,158.25842696629212
2019-10-21,140.08,0.89,157.3932584269663
2019-10-22,138.82,0.89,155.97752808988764
2019-10-23,139.17,0.89,156.3707865168539
2019-10-24,138.86,0.89,156.0224719101124
2019-10-25,140.89,0.89,158.30337078651684
2019-10-28,142.49,0.89,160.1011235955056
2019-10-29,143.43,0.76,188.72368421052633
2019-10-30,144.51,0.76,190.14473684210526
2019-10-31,143.84,0.76,189.26315789473685
2019-11-01,147.14,0.76,193.6052631578947
2019-11-04,147.74,0.76,194.39473684210526
2019-11-05,146.91,0.76,193.30263157894737
2019-11-06,147.35,0.76,193.8815789473684
2019-11-07,147.79,0.76,194.46052631578945
2019-11-08,147.73,0.76,194.3815789473684
2019-11-11,147.35,0.76,193.8815789473684
2019-11-12,147.56,0.76,194.1578947368421
2019-11-13,148.21,0.76,195.01315789473685
2019-11-14,148.69,0.76,195.64473684210526
2019-11-15,150.15,0.76,197.56578947368422
2019-11-18,149.13,0.76,196.2236842105263
2019-11-19,149.72,0.76,197.0
2019-11-20,149.6,0.76,196.8421052631579
2019-11-21,147.35,0.76,193.8815789473684
2019-11-22,146.4,0.76,192.63157894736844
2019-11-25,146.18,0.76,192.3421052631579
2019-11-26,148.14,0.76,194.92105263157893
2019-11-27,150.24,0.76,197.6842105263158
2019-11-29,147.03,0.76,193.46052631578948
2019-12-02,149.43,0.76,196.6184210526316
2019-12-03,147.36,0.76,193.8947368421053
2019-12-04,147.58,0.76,194.1842105263158
2019-12-05,147.37,0.76,193.9078947368421
2019-12-06,147.47,0.76,194.03947368421052
2019-12-09,144.73,0.76,190.43421052631578
2019-12-10,145.36,0.76,191.26315789473685
2019-12-11,146.67,0.76,192.98684210526315
2019-12-12,146.41,0.76,192.64473684210526
2019-12-13,146.37,0.76,192.5921052631579
2019-12-16,147.25,0.76,193.75
2019-12-17,148.39,0.76,195.24999999999997
2019-12-18,149.3,0.76,196.44736842105263
2019-12-19,149.44,0.76,196.6315789473684
2019-12-20,150.84,0.76,198.47368421052633
2019-12-23,151.21,0.76,198.96052631578948
2019-12-24,150.73,0.76,198.32894736842104
2019-12-26,150.77,0.76,198.38157894736844
2019-12-27,150.81,0.76,198.43421052631578
2019-12-30,150.81,0.76,198.43421052631578
2019-12-31,150.33,0.76,197.80263157894737
2020-01-02,151.74,0.76,199.6578947368421
2020-01-03,152.14,0.76,200.18421052631578
2020-01-06,152.22,0.76,200.28947368421052
2020-01-07,151.83,0.76,199.7763157894737
2020-01-08,149.78,0.76,197.07894736842104
2020-01-09,151.46,0.76,199.28947368421052
2020-01-10,152.63,0.76,200.82894736842104
2020-01-13,155.94,0.76,205.18421052631578
2020-01-14,156.49,0.76,205.9078947368421
2020-01-15,157.19,0.76,206.82894736842104
2020-01-16,158.36,0.76,208.3684210526316
2020-01-17,157.59,0.76,207.35526315789474
2020-01-21,157.61,0.76,207.38157894736844
2020-01-22,157.22,0.76,206.86842105263156
2020-01-23,156.55,0.76,205.98684210526318
2020-01-24,155.75,0.76,204.93421052631578
2020-01-27,155.49,0.76,204.5921052631579
2020-01-28,157.33,0.76,207.01315789473685
2020-01-29,158.11,0.76,208.03947368421055
2020-01-30,157.95,0.76,207.82894736842104
2020-01-31,155.95,0.76,205.1973684210526
2020-02-03,158.29,0.76,208.27631578947367
2020-02-04,158.94,0.76,209.1315789473684
2020-02-05,159.57,0.76,209.96052631578945
2020-02-06,160.38,0.76,211.02631578947367
2020-02-07,159.09,0.76,209.32894736842104
2020-02-10,160.06,0.76,210.60526315789474
2020-02-11,162.2,0.76,213.42105263157893
2020-02-12,162.2,0.76,213.42105263157893
2020-02-13,174.38,0.76,229.44736842105263
2020-02-14,174.57,0.76,229.69736842105263
2020-02-18,173.22,0.76,227.92105263157893
2020-02-19,174.76,0.76,229.94736842105263
2020-02-20,171.67,0.76,225.8815789473684
2020-02-21,170.16,0.76,223.89473684210526
2020-02-24,166.89,0.87,191.82758620689654
2020-02-25,162.57,0.87,186.86206896551724
2020-02-26,158.3,0.87,181.95402298850576
2020-02-27,154.81,0.87,177.94252873563218
2020-02-28,150.56,0.87,173.05747126436782
2020-03-02,156.49,0.87,179.8735632183908
2020-03-03,153.98,0.87,176.98850574712642
2020-03-04,158.9,0.87,182.64367816091954
2020-03-05,153.48,0.87,176.41379310344826
2020-03-06,149.95,0.87,172.35632183908044
2020-03-09,139.8,0.87,160.6896551724138
2020-03-10,143.54,0.87,164.98850574712642
2020-03-11,147.83,0.87,169.9195402298851
2020-03-12,142.76,0.87,164.0919540229885
2020-03-13,146.11,0.87,167.9425287356322
2020-03-16,130.47,0.87,149.9655172413793
2020-03-17,143.09,0.87,164.4712643678161
2020-03-18,143.49,0.87,164.93103448275863
2020-03-19,139.28,0.87,160.09195402298852
2020-03-20,130.65,0.87,150.17241379310346
2020-03-23,128.96,0.87,148.22988505747128
2020-03-24,135.48,0.87,155.72413793103448
2020-03-25,135.31,0.87,155.52873563218392
2020-03-26,146.43,0.87,168.31034482758622
2020-03-27,141.08,0.87,162.1609195402299
2020-03-30,151.81,0.87,174.49425287356323
2020-03-31,152.25,0.87,175.0
2020-04-01,149.8,0.87,172.18390804597703
2020-04-02,155.68,0.87,178.94252873563218
2020-04-03,151.35,0.87,173.9655172413793
2020-04-06,161.3,0.87,185.40229885057474
2020-04-07,158.14,0.87,181.77011494252872
2020-04-08,164.79,0.87,189.41379310344826
2020-04-09,162.93,0.87,187.27586206896552
2020-04-13,159.88,0.87,183.77011494252872
2020-04-14,167.09,0.87,192.05747126436782
2020-04-15,165.01,0.87,189.66666666666666
2020-04-16,167.58,0.87,192.62068965517244
2020-04-17,169.98,0.87,195.3793103448276
2020-04-20,170.37,0.87,195.82758620689657
2020-04-21,165.2,0.87,189.88505747126436
2020-04-22,170.12,0.87,195.54022988505747
2020-04-23,187.42,0.87,215.42528735632183
2020-04-24,195.54,1.01,193.60396039603958
2020-04-27,197.84,1.01,195.88118811881188
2020-04-28,193.02,1.01,191.10891089108912
2020-04-29,189.6,1.01,187.7227722772277
2020-04-30,189.26,1.01,187.38613861386136
2020-05-01,191.64,1.01,189.74257425742573
2020-05-04,188.32,1.01,186.45544554455444
2020-05-05,194.8,1.01,192.87128712871288
2020-05-06,197.02,1.01,195.06930693069307
2020-05-07,197.97,1.01,196.009900990099
2020-05-08,200.01,1.01,198.02970297029702
2020-05-11,210.25,1.01,208.16831683168317
2020-05-12,205.67,1.01,203.6336633663366
2020-05-13,203.87,1.01,201.85148514851485
2020-05-14,210.35,1.01,208.26732673267327
2020-05-15,214.17,1.01,212.04950495049505
2020-05-18,218.4,1.01,216.23762376237624
2020-05-19,211.57,1.01,209.47524752475246
2020-05-20,210.09,1.01,208.009900990099
2020-05-21,211.02,1.01,208.93069306930693
2020-05-22,211.44,1.01,209.34653465346534
2020-05-26,205.95,1.01,203.9108910891089
2020-05-27,201.29,1.01,199.2970297029703
2020-05-28,206.03,1.01,203.990099009901
2020-05-29,216.04,1.01,213.9009900990099
2020-06-01,212.14,1.01,210.03960396039602
2020-06-02,211.32,1.01,209.22772277227722
2020-06-03,209.37,1.01,207.2970297029703
2020-06-04,205.39,1.01,203.35643564356434
2020-06-05,205.73,1.01,203.69306930693068
2020-06-08,207.66,1.01,205.6039603960396
2020-06-09,206.29,1.01,204.24752475247524
2020-06-10,212.87,1.01,210.76237623762376
2020-06-11,203.77,1.01,201.75247524752476
2020-06-12,200.73,1.01,198.74257425742573
2020-06-15,209.369995,1.01,207.29702475247524
2020-06-16,210.479996,1.01,208.39603564356435
2020-06-17,211.25,1.01,209.15841584158414
2020-06-18,212.649994,1.01,210.54454851485147
2020-06-19,216.589996,1.01,214.44554059405942
2020-06-22,217.800003,1.01,215.64356732673266
2020-06-23,217.539993,1.01,215.38613168316832
2020-06-24,216.509995,1.01,214.3663316831683
2020-06-25,223.360001,1.01,221.14851584158416
2020-06-26,222.449997,1.01,220.2475217821782
2020-06-29,220.130005,1.01,217.9505
2020-06-30,227.169998,1.01,224.92079009900988
2020-07-01,224.990005,1.01,222.7623811881188
2020-07-02,229.729996,1.01,227.45544158415842
2020-07-06,234.149994,1.01,231.83167722772276
2020-07-07,230.820007,1.01,228.5346603960396
2020-07-08,232.300003,1.01,230.00000297029703
2020-07-09,235.929993,1.01,233.5940524752475
2020-07-10,232.229996,1.01,229.93068910891088
2020-07-13,229.039993,1.01,226.7722702970297
2020-07-14,233.279999,1.01,230.97029603960397
2020-07-15,241.220001,1.01,238.83168415841584
2020-07-16,240.360001,1.01,237.98019900990099
2020-07-17,246.940002,1.01,244.4950514851485
2020-07-20,251.839996,1.01,249.34653069306933
2020-07-21,252.860001,1.01,250.35643663366338
2020-07-22,255.369995,1.01,252.84157920792077
2020-07-23,262.059998,1.01,259.46534455445544
2020-07-24,262.660004,1.23,213.544718699187
2020-07-27,267.029999,1.23,217.0975601626016
2020-07-28,264.299988,1.23,214.87803902439023
2020-07-29,269.619995,1.23,219.20324796747968
2020-07-30,268.959991,1.23,218.6666593495935
2020-07-31,268.869995,1.23,218.59349186991872
2020-08-03,278.640015,1.23,226.53659756097562
2020-08-04,274.440002,1.23,223.12195284552845
2020-08-05,274.649994,1.23,223.2926780487805
2020-08-06,273.890015,1.23,222.67480894308943
