date,DLTR,DLTR_EPS,PE Ratio
2007-05-04,13.28,1.86,7.139784946236558
2007-05-07,13.3,1.86,7.150537634408602
2007-05-08,13.21,1.86,7.102150537634409
2007-05-09,13.42,1.86,7.21505376344086
2007-05-10,13.8,1.86,7.419354838709677
2007-05-11,13.92,1.86,7.483870967741935
2007-05-14,13.83,1.86,7.435483870967742
2007-05-15,13.63,1.86,7.327956989247312
2007-05-16,13.71,1.86,7.370967741935484
2007-05-17,13.72,1.86,7.376344086021505
2007-05-18,13.78,1.86,7.408602150537634
2007-05-21,13.93,1.86,7.489247311827956
2007-05-22,13.97,1.86,7.510752688172043
2007-05-23,14.13,1.86,7.596774193548387
2007-05-24,13.86,1.86,7.451612903225806
2007-05-25,13.85,1.86,7.446236559139784
2007-05-29,14.32,1.86,7.698924731182795
2007-05-30,14.36,1.86,7.720430107526881
2007-05-31,14.1,1.86,7.580645161290322
2007-06-01,14.14,1.86,7.602150537634408
2007-06-04,14.16,1.86,7.612903225806451
2007-06-05,14.52,1.86,7.806451612903225
2007-06-06,15.19,1.86,8.166666666666666
2007-06-07,14.56,1.86,7.827956989247312
2007-06-08,14.54,1.86,7.817204301075268
2007-06-11,14.72,1.86,7.913978494623656
2007-06-12,14.32,1.86,7.698924731182795
2007-06-13,14.5,1.86,7.795698924731182
2007-06-14,14.67,0.38,38.60526315789473
2007-06-15,14.45,0.38,38.026315789473685
2007-06-18,14.51,0.38,38.18421052631579
2007-06-19,14.28,0.38,37.57894736842105
2007-06-20,14.08,0.38,37.05263157894737
2007-06-21,14.22,0.38,37.421052631578945
2007-06-22,14.01,0.38,36.868421052631575
2007-06-25,13.99,0.38,36.81578947368421
2007-06-26,14.33,0.38,37.71052631578947
2007-06-27,14.81,0.38,38.973684210526315
2007-06-28,14.78,0.38,38.89473684210526
2007-06-29,14.52,0.38,38.21052631578947
2007-07-02,14.61,0.38,38.44736842105263
2007-07-03,14.51,0.38,38.18421052631579
2007-07-05,14.58,0.38,38.368421052631575
2007-07-06,14.74,0.38,38.78947368421053
2007-07-09,14.53,0.38,38.23684210526316
2007-07-10,13.96,0.38,36.73684210526316
2007-07-11,14.32,0.38,37.68421052631579
2007-07-12,14.52,0.38,38.21052631578947
2007-07-13,14.53,0.38,38.23684210526316
2007-07-16,14.46,0.38,38.05263157894737
2007-07-17,14.12,0.38,37.1578947368421
2007-07-18,14.1,0.38,37.10526315789473
2007-07-19,14.09,0.38,37.078947368421055
2007-07-20,13.76,0.38,36.21052631578947
2007-07-23,13.78,0.38,36.26315789473684
2007-07-24,13.49,0.38,35.5
2007-07-25,13.43,0.38,35.34210526315789
2007-07-26,12.72,0.38,33.473684210526315
2007-07-27,12.95,0.38,34.07894736842105
2007-07-30,13.09,0.38,34.44736842105263
2007-07-31,12.75,0.38,33.55263157894737
2007-08-01,12.91,0.38,33.973684210526315
2007-08-02,13.39,0.38,35.23684210526316
2007-08-03,12.83,0.38,33.76315789473684
2007-08-06,13.3,0.38,35.0
2007-08-07,13.65,0.38,35.921052631578945
2007-08-08,14.15,0.38,37.23684210526316
2007-08-09,13.09,0.38,34.44736842105263
2007-08-10,13.03,0.38,34.28947368421053
2007-08-13,12.72,0.38,33.473684210526315
2007-08-14,12.49,0.38,32.86842105263158
2007-08-15,12.25,0.38,32.23684210526316
2007-08-16,11.96,0.38,31.47368421052632
2007-08-17,12.4,0.38,32.631578947368425
2007-08-20,12.74,0.38,33.526315789473685
2007-08-21,12.58,0.38,33.10526315789474
2007-08-22,12.98,0.38,34.1578947368421
2007-08-23,12.73,0.38,33.5
2007-08-24,13.08,0.38,34.421052631578945
2007-08-27,13.31,0.38,35.026315789473685
2007-08-28,12.96,0.38,34.10526315789474
2007-08-29,13.66,0.38,35.94736842105263
2007-08-30,13.49,0.38,35.5
2007-08-31,14.48,0.38,38.10526315789474
2007-09-04,14.41,0.38,37.921052631578945
2007-09-05,14.08,0.38,37.05263157894737
2007-09-06,14.0,0.38,36.8421052631579
2007-09-07,13.77,0.38,36.23684210526316
2007-09-10,13.77,0.38,36.23684210526316
2007-09-11,13.94,0.38,36.68421052631579
2007-09-12,13.79,0.72,19.15277777777778
2007-09-13,13.99,0.72,19.430555555555557
2007-09-14,13.97,0.72,19.40277777777778
2007-09-17,13.74,0.72,19.083333333333336
2007-09-18,14.22,0.72,19.75
2007-09-19,14.25,0.72,19.791666666666668
2007-09-20,13.97,0.72,19.40277777777778
2007-09-21,13.87,0.72,19.26388888888889
2007-09-24,13.73,0.72,19.069444444444446
2007-09-25,13.75,0.72,19.09722222222222
2007-09-26,13.86,0.72,19.25
2007-09-27,13.89,0.72,19.291666666666668
2007-09-28,13.51,0.72,18.76388888888889
2007-10-01,13.75,0.72,19.09722222222222
2007-10-02,13.98,0.72,19.416666666666668
2007-10-03,14.03,0.72,19.48611111111111
2007-10-04,13.5,0.72,18.75
2007-10-05,13.79,0.72,19.15277777777778
2007-10-08,13.71,0.72,19.041666666666668
2007-10-09,13.8,0.72,19.166666666666668
2007-10-10,13.85,0.72,19.23611111111111
2007-10-11,13.96,0.72,19.38888888888889
2007-10-12,13.75,0.72,19.09722222222222
2007-10-15,13.56,0.72,18.833333333333336
2007-10-16,13.13,0.72,18.236111111111114
2007-10-17,13.12,0.72,18.22222222222222
2007-10-18,13.01,0.72,18.069444444444446
2007-10-19,12.49,0.72,17.34722222222222
2007-10-22,12.3,0.72,17.083333333333336
2007-10-23,12.19,0.72,16.930555555555557
2007-10-24,12.24,0.72,17.0
2007-10-25,12.11,0.72,16.819444444444443
2007-10-26,12.66,0.72,17.583333333333336
2007-10-29,12.5,0.72,17.36111111111111
2007-10-30,12.79,0.72,17.76388888888889
2007-10-31,12.77,0.72,17.73611111111111
2007-11-01,12.2,0.72,16.944444444444443
2007-11-02,12.17,0.72,16.90277777777778
2007-11-05,11.35,0.72,15.76388888888889
2007-11-06,11.57,0.72,16.069444444444446
2007-11-07,11.16,0.72,15.5
2007-11-08,10.56,0.72,14.666666666666668
2007-11-09,9.55,0.72,13.263888888888891
2007-11-12,9.56,0.72,13.277777777777779
2007-11-13,9.7,0.72,13.472222222222221
2007-11-14,9.32,0.72,12.944444444444445
2007-11-15,9.14,0.72,12.694444444444446
2007-11-16,8.88,0.72,12.333333333333336
2007-11-19,8.74,0.72,12.13888888888889
2007-11-20,9.04,0.72,12.555555555555555
2007-11-21,8.97,0.72,12.458333333333334
2007-11-23,8.93,0.72,12.402777777777779
2007-11-26,8.97,0.72,12.458333333333334
2007-11-27,9.07,0.72,12.597222222222223
2007-11-28,8.96,0.72,12.444444444444446
2007-11-29,9.49,0.72,13.180555555555557
2007-11-30,9.55,0.72,13.263888888888891
2007-12-03,9.81,0.72,13.625000000000002
2007-12-04,9.62,0.72,13.36111111111111
2007-12-05,9.74,0.72,13.527777777777779
2007-12-06,9.41,0.72,13.069444444444445
2007-12-07,9.75,0.72,13.541666666666668
2007-12-10,9.79,0.72,13.597222222222221
2007-12-11,9.38,0.72,13.027777777777779
2007-12-12,9.28,0.72,12.88888888888889
2007-12-13,9.28,1.09,8.513761467889907
2007-12-14,8.87,1.09,8.137614678899082
2007-12-17,8.61,1.09,7.899082568807338
2007-12-18,8.73,1.09,8.009174311926605
2007-12-19,8.73,1.09,8.009174311926605
2007-12-20,8.77,1.09,8.045871559633026
2007-12-21,8.82,1.09,8.091743119266054
2007-12-24,9.1,1.09,8.348623853211008
2007-12-26,8.91,1.09,8.174311926605505
2007-12-27,8.77,1.09,8.045871559633026
2007-12-28,8.71,1.09,7.990825688073395
2007-12-31,8.64,1.09,7.9266055045871555
2008-01-02,8.44,1.09,7.743119266055045
2008-01-03,8.11,1.09,7.440366972477063
2008-01-04,7.71,1.09,7.073394495412844
2008-01-07,7.69,1.09,7.055045871559633
2008-01-08,7.42,1.09,6.807339449541284
2008-01-09,7.3,1.09,6.697247706422018
2008-01-10,7.61,1.09,6.981651376146789
2008-01-11,7.42,1.09,6.807339449541284
2008-01-14,7.38,1.09,6.770642201834862
2008-01-15,7.1,1.09,6.513761467889908
2008-01-16,7.6,1.09,6.9724770642201825
2008-01-17,7.7,1.09,7.064220183486238
2008-01-18,7.83,1.09,7.18348623853211
2008-01-22,8.14,1.09,7.467889908256881
2008-01-23,8.46,1.09,7.761467889908257
2008-01-24,8.61,1.09,7.899082568807338
2008-01-25,8.6,1.09,7.889908256880733
2008-01-28,8.84,1.09,8.110091743119265
2008-01-29,8.93,1.09,8.192660550458715
2008-01-30,8.54,1.09,7.8348623853211
2008-01-31,9.34,1.09,8.56880733944954
2008-02-01,9.26,1.09,8.495412844036696
2008-02-04,8.86,1.09,8.128440366972477
2008-02-05,8.5,1.09,7.798165137614678
2008-02-06,8.28,1.09,7.596330275229357
2008-02-07,8.66,1.09,7.944954128440367
2008-02-08,8.45,1.09,7.75229357798165
2008-02-11,8.78,1.09,8.055045871559631
2008-02-12,8.81,1.09,8.082568807339449
2008-02-13,8.89,1.09,8.155963302752294
2008-02-14,8.44,1.09,7.743119266055045
2008-02-15,8.39,1.09,7.697247706422019
2008-02-19,8.2,1.09,7.522935779816512
2008-02-20,8.59,1.09,7.880733944954128
2008-02-21,8.32,1.09,7.633027522935779
2008-02-22,8.51,1.09,7.807339449541284
2008-02-25,8.57,1.09,7.862385321100917
2008-02-26,8.8,1.09,8.073394495412844
2008-02-27,9.71,1.09,8.908256880733946
2008-02-28,9.44,1.09,8.660550458715596
2008-02-29,8.94,1.09,8.20183486238532
2008-03-03,9.29,1.09,8.522935779816512
2008-03-04,9.29,1.09,8.522935779816512
2008-03-05,9.47,1.09,8.688073394495413
2008-03-06,9.02,1.09,8.275229357798164
2008-03-07,8.89,1.09,8.155963302752294
2008-03-10,8.68,1.09,7.963302752293577
2008-03-11,8.87,1.09,8.137614678899082
2008-03-12,8.97,1.09,8.229357798165138
2008-03-13,9.17,1.09,8.412844036697248
2008-03-14,8.91,1.09,8.174311926605505
2008-03-17,8.61,1.09,7.899082568807338
2008-03-18,9.04,1.09,8.293577981651374
2008-03-19,8.92,1.09,8.18348623853211
2008-03-20,9.6,1.09,8.807339449541283
2008-03-24,10.01,1.09,9.18348623853211
2008-03-25,9.8,1.09,8.990825688073395
2008-03-26,9.55,1.09,8.761467889908257
2008-03-27,9.17,1.09,8.412844036697248
2008-03-28,9.0,1.09,8.256880733944953
2008-03-31,9.2,1.09,8.440366972477063
2008-04-01,9.71,2.1,4.623809523809524
2008-04-02,10.02,2.1,4.771428571428571
2008-04-03,9.94,2.1,4.7333333333333325
2008-04-04,9.77,2.1,4.652380952380952
2008-04-07,9.68,2.1,4.609523809523809
2008-04-08,9.46,2.1,4.504761904761905
2008-04-09,9.22,2.1,4.390476190476191
2008-04-10,9.54,2.1,4.542857142857142
2008-04-11,9.48,2.1,4.514285714285714
2008-04-14,9.53,2.1,4.538095238095238
2008-04-15,9.62,2.1,4.580952380952381
2008-04-16,9.66,2.1,4.6
2008-04-17,9.59,2.1,4.566666666666666
2008-04-18,10.18,2.1,4.847619047619047
2008-04-21,10.23,2.1,4.871428571428571
2008-04-22,9.88,2.1,4.704761904761905
2008-04-23,10.08,2.1,4.8
2008-04-24,10.27,2.1,4.89047619047619
2008-04-25,10.5,2.1,5.0
2008-04-28,10.27,2.1,4.89047619047619
2008-04-29,10.36,2.1,4.933333333333333
2008-04-30,10.53,2.1,5.014285714285713
2008-05-01,10.53,2.1,5.014285714285713
2008-05-02,10.31,2.1,4.90952380952381
2008-05-05,10.3,2.1,4.904761904761905
2008-05-06,10.36,2.1,4.933333333333333
2008-05-07,10.1,2.1,4.809523809523809
2008-05-08,11.14,2.1,5.304761904761905
2008-05-09,11.51,2.1,5.480952380952381
2008-05-12,11.83,2.1,5.633333333333333
2008-05-13,11.9,2.1,5.666666666666667
2008-05-14,11.83,2.1,5.633333333333333
2008-05-15,11.85,2.1,5.642857142857142
2008-05-16,11.66,2.1,5.552380952380952
2008-05-19,11.39,2.1,5.423809523809524
2008-05-20,11.26,2.1,5.3619047619047615
2008-05-21,10.94,2.1,5.209523809523809
2008-05-22,11.01,2.1,5.242857142857143
2008-05-23,11.02,2.1,5.247619047619048
2008-05-27,11.26,2.1,5.3619047619047615
2008-05-28,12.1,2.1,5.761904761904762
2008-05-29,12.66,2.1,6.0285714285714285
2008-05-30,12.3,2.1,5.857142857142858
2008-06-02,12.14,2.1,5.780952380952381
2008-06-03,12.23,2.1,5.8238095238095235
2008-06-04,12.34,2.1,5.876190476190476
2008-06-05,12.45,2.1,5.928571428571428
2008-06-06,12.05,2.1,5.738095238095238
2008-06-09,12.07,2.1,5.747619047619048
2008-06-10,11.98,2.1,5.704761904761905
2008-06-11,11.84,2.1,5.638095238095238
2008-06-12,11.98,0.48,24.958333333333336
2008-06-13,12.31,0.48,25.645833333333336
2008-06-16,12.34,0.48,25.708333333333336
2008-06-17,12.17,0.48,25.354166666666668
2008-06-18,11.91,0.48,24.8125
2008-06-19,12.36,0.48,25.75
2008-06-20,11.75,0.48,24.479166666666668
2008-06-23,11.46,0.48,23.875000000000004
2008-06-24,11.23,0.48,23.395833333333336
2008-06-25,11.44,0.48,23.833333333333332
2008-06-26,11.11,0.48,23.145833333333332
2008-06-27,10.84,0.48,22.583333333333332
2008-06-30,10.9,0.48,22.708333333333336
2008-07-01,11.03,0.48,22.979166666666668
2008-07-02,11.64,0.48,24.250000000000004
2008-07-03,11.45,0.48,23.854166666666664
2008-07-07,11.48,0.48,23.916666666666668
2008-07-08,11.93,0.48,24.854166666666668
2008-07-09,11.89,0.48,24.770833333333336
2008-07-10,11.57,0.48,24.104166666666668
2008-07-11,11.39,0.48,23.729166666666668
2008-07-14,11.13,0.48,23.187500000000004
2008-07-15,11.31,0.48,23.562500000000004
2008-07-16,12.13,0.48,25.270833333333336
2008-07-17,12.62,0.48,26.291666666666664
2008-07-18,12.3,0.48,25.625000000000004
2008-07-21,12.1,0.48,25.208333333333332
2008-07-22,12.69,0.48,26.4375
2008-07-23,12.8,0.48,26.666666666666668
2008-07-24,12.33,0.48,25.6875
2008-07-25,12.15,0.48,25.3125
2008-07-28,11.85,0.48,24.6875
2008-07-29,12.26,0.48,25.541666666666668
2008-07-30,12.23,0.48,25.479166666666668
2008-07-31,12.5,0.48,26.041666666666668
2008-08-01,12.42,0.48,25.875
2008-08-04,12.59,0.48,26.229166666666668
2008-08-05,13.08,0.48,27.25
2008-08-06,12.63,0.48,26.312500000000004
2008-08-07,12.88,0.48,26.833333333333336
2008-08-08,13.45,0.48,28.020833333333332
2008-08-11,13.44,0.48,28.0
2008-08-12,13.32,0.48,27.75
2008-08-13,12.98,0.48,27.041666666666668
2008-08-14,13.34,0.48,27.791666666666668
2008-08-15,13.33,0.48,27.770833333333336
2008-08-18,13.38,0.48,27.875000000000004
2008-08-19,13.17,0.48,27.4375
2008-08-20,13.05,0.48,27.187500000000004
2008-08-21,13.14,0.48,27.375000000000004
2008-08-22,13.5,0.48,28.125
2008-08-25,13.0,0.48,27.083333333333336
2008-08-26,13.06,0.48,27.208333333333336
2008-08-27,12.65,0.48,26.354166666666668
2008-08-28,12.97,0.48,27.020833333333336
2008-08-29,12.79,0.48,26.645833333333332
2008-09-02,12.95,0.48,26.979166666666668
2008-09-03,12.88,0.48,26.833333333333336
2008-09-04,12.85,0.48,26.770833333333332
2008-09-05,12.96,0.48,27.000000000000004
2008-09-08,13.53,0.48,28.1875
2008-09-09,13.3,0.48,27.708333333333336
2008-09-10,13.31,0.9,14.78888888888889
2008-09-11,13.69,0.9,15.21111111111111
2008-09-12,13.28,0.9,14.755555555555555
2008-09-15,13.38,0.9,14.866666666666667
2008-09-16,13.23,0.9,14.7
2008-09-17,12.61,0.9,14.01111111111111
2008-09-18,12.77,0.9,14.188888888888888
2008-09-19,12.53,0.9,13.92222222222222
2008-09-22,12.1,0.9,13.444444444444443
2008-09-23,12.17,0.9,13.522222222222222
2008-09-24,12.09,0.9,13.433333333333334
2008-09-25,12.34,0.9,13.71111111111111
2008-09-26,12.54,0.9,13.933333333333332
2008-09-29,12.27,0.9,13.633333333333333
2008-09-30,12.12,0.9,13.466666666666665
2008-10-01,12.04,0.9,13.377777777777776
2008-10-02,11.82,0.9,13.133333333333333
2008-10-03,11.76,0.9,13.066666666666666
2008-10-06,12.08,0.9,13.422222222222222
2008-10-07,11.45,0.9,12.722222222222221
2008-10-08,11.82,0.9,13.133333333333333
2008-10-09,10.87,0.9,12.077777777777776
2008-10-10,10.91,0.9,12.122222222222222
2008-10-13,11.92,0.9,13.244444444444444
2008-10-14,11.37,0.9,12.633333333333333
2008-10-15,11.64,0.9,12.933333333333334
2008-10-16,12.15,0.9,13.5
2008-10-17,11.55,0.9,12.833333333333334
2008-10-20,11.55,0.9,12.833333333333334
2008-10-21,11.62,0.9,12.91111111111111
2008-10-22,11.43,0.9,12.7
2008-10-23,11.54,0.9,12.822222222222221
2008-10-24,11.57,0.9,12.855555555555556
2008-10-27,11.47,0.9,12.744444444444445
2008-10-28,12.31,0.9,13.677777777777777
2008-10-29,12.84,0.9,14.266666666666666
2008-10-30,12.87,0.9,14.299999999999999
2008-10-31,12.67,0.9,14.077777777777778
2008-11-03,12.67,0.9,14.077777777777778
2008-11-04,12.66,0.9,14.066666666666666
2008-11-05,11.86,0.9,13.177777777777777
2008-11-06,12.76,0.9,14.177777777777777
2008-11-07,12.63,0.9,14.033333333333333
2008-11-10,12.61,0.9,14.01111111111111
2008-11-11,12.81,0.9,14.233333333333334
2008-11-12,12.48,0.9,13.866666666666667
2008-11-13,13.33,0.9,14.81111111111111
2008-11-14,12.84,0.9,14.266666666666666
2008-11-17,12.52,0.9,13.91111111111111
2008-11-18,12.53,0.9,13.92222222222222
2008-11-19,12.31,0.9,13.677777777777777
2008-11-20,11.39,0.9,12.655555555555555
2008-11-21,11.76,0.9,13.066666666666666
2008-11-24,12.76,0.9,14.177777777777777
2008-11-25,13.93,0.9,15.477777777777778
2008-11-26,13.87,0.9,15.41111111111111
2008-11-28,14.1,0.9,15.666666666666666
2008-12-01,13.04,0.9,14.488888888888887
2008-12-02,12.71,0.9,14.122222222222224
2008-12-03,13.5,0.9,15.0
2008-12-04,13.36,0.9,14.844444444444443
2008-12-05,14.1,1.38,10.217391304347826
2008-12-08,13.45,1.38,9.746376811594203
2008-12-09,13.34,1.38,9.666666666666668
2008-12-10,13.71,1.38,9.934782608695654
2008-12-11,13.62,1.38,9.869565217391305
2008-12-12,13.87,1.38,10.05072463768116
2008-12-15,13.64,1.38,9.884057971014494
2008-12-16,14.18,1.38,10.27536231884058
2008-12-17,14.58,1.38,10.56521739130435
2008-12-18,14.45,1.38,10.471014492753623
2008-12-19,14.57,1.38,10.557971014492754
2008-12-22,14.15,1.38,10.253623188405799
2008-12-23,13.8,1.38,10.000000000000002
2008-12-24,13.76,1.38,9.971014492753623
2008-12-26,13.97,1.38,10.123188405797103
2008-12-29,13.57,1.38,9.833333333333334
2008-12-30,13.61,1.38,9.86231884057971
2008-12-31,13.9,1.38,10.072463768115943
2009-01-02,14.02,1.38,10.159420289855072
2009-01-05,13.94,1.38,10.101449275362318
2009-01-06,13.22,1.38,9.579710144927537
2009-01-07,13.85,1.38,10.03623188405797
2009-01-08,13.88,1.38,10.057971014492756
2009-01-09,13.67,1.38,9.905797101449275
2009-01-12,13.66,1.38,9.898550724637682
2009-01-13,13.73,1.38,9.949275362318842
2009-01-14,13.62,1.38,9.869565217391305
2009-01-15,14.52,1.38,10.521739130434783
2009-01-16,14.44,1.38,10.46376811594203
2009-01-20,14.23,1.38,10.311594202898553
2009-01-21,14.36,1.38,10.405797101449275
2009-01-22,14.35,1.38,10.398550724637682
2009-01-23,14.16,1.38,10.260869565217392
2009-01-26,14.19,1.38,10.282608695652174
2009-01-27,14.28,1.38,10.347826086956522
2009-01-28,14.57,1.38,10.557971014492754
2009-01-29,14.42,1.38,10.449275362318842
2009-01-30,14.24,1.38,10.318840579710146
2009-02-02,14.27,1.38,10.340579710144928
2009-02-03,14.65,1.38,10.615942028985508
2009-02-04,13.92,1.38,10.08695652173913
2009-02-05,11.68,1.38,8.46376811594203
2009-02-06,11.8,1.38,8.55072463768116
2009-02-09,11.8,1.38,8.55072463768116
2009-02-10,11.68,1.38,8.46376811594203
2009-02-11,11.43,1.38,8.282608695652174
2009-02-12,11.56,1.38,8.3768115942029
2009-02-13,11.23,1.38,8.137681159420291
2009-02-17,11.39,1.38,8.253623188405799
2009-02-18,11.31,1.38,8.195652173913045
2009-02-19,11.46,1.38,8.304347826086957
2009-02-20,11.73,1.38,8.500000000000002
2009-02-23,11.6,1.38,8.405797101449275
2009-02-24,12.02,1.38,8.710144927536232
2009-02-25,12.09,1.38,8.760869565217392
2009-02-26,12.35,1.38,8.949275362318842
2009-02-27,12.94,1.38,9.376811594202898
2009-03-02,13.08,1.38,9.478260869565219
2009-03-03,12.72,1.38,9.217391304347828
2009-03-04,13.01,1.38,9.427536231884059
2009-03-05,13.37,1.38,9.68840579710145
2009-03-06,13.19,1.38,9.557971014492754
2009-03-09,13.33,1.38,9.659420289855074
2009-03-10,13.75,1.38,9.96376811594203
2009-03-11,13.63,1.38,9.8768115942029
2009-03-12,13.76,1.38,9.971014492753623
2009-03-13,13.74,1.38,9.956521739130435
2009-03-16,13.37,1.38,9.68840579710145
2009-03-17,13.86,1.38,10.043478260869566
2009-03-18,13.89,1.38,10.06521739130435
2009-03-19,13.87,1.38,10.05072463768116
2009-03-20,13.64,1.38,9.884057971014494
2009-03-23,13.79,1.38,9.992753623188406
2009-03-24,13.47,1.38,9.760869565217392
2009-03-25,14.08,1.38,10.202898550724639
2009-03-26,14.57,2.54,5.736220472440945
2009-03-27,14.61,2.54,5.751968503937007
2009-03-30,14.97,2.54,5.893700787401575
2009-03-31,14.85,2.54,5.846456692913385
2009-04-01,14.52,2.54,5.716535433070866
2009-04-02,14.42,2.54,5.677165354330708
2009-04-03,14.08,2.54,5.543307086614173
2009-04-06,14.14,2.54,5.566929133858268
2009-04-07,14.67,2.54,5.775590551181102
2009-04-08,14.56,2.54,5.73228346456693
2009-04-09,14.7,2.54,5.787401574803149
2009-04-13,14.63,2.54,5.75984251968504
2009-04-14,14.35,2.54,5.649606299212598
2009-04-15,14.22,2.54,5.5984251968503935
2009-04-16,14.53,2.54,5.7204724409448815
2009-04-17,14.22,2.54,5.5984251968503935
2009-04-20,14.43,2.54,5.681102362204724
2009-04-21,14.35,2.54,5.649606299212598
2009-04-22,14.5,2.54,5.708661417322834
2009-04-23,14.31,2.54,5.633858267716535
2009-04-24,14.19,2.54,5.586614173228346
2009-04-27,14.36,2.54,5.653543307086614
2009-04-28,14.63,2.54,5.75984251968504
2009-04-29,14.35,2.54,5.649606299212598
2009-04-30,14.11,2.54,5.55511811023622
2009-05-01,13.84,2.54,5.448818897637795
2009-05-04,14.39,2.54,5.665354330708661
2009-05-05,14.41,2.54,5.673228346456693
2009-05-06,14.26,2.54,5.6141732283464565
2009-05-07,14.45,2.54,5.688976377952756
2009-05-08,14.12,2.54,5.559055118110236
2009-05-11,14.33,2.54,5.641732283464567
2009-05-12,14.13,2.54,5.562992125984252
2009-05-13,13.96,2.54,5.496062992125984
2009-05-14,14.01,2.54,5.515748031496063
2009-05-15,14.07,2.54,5.539370078740157
2009-05-18,14.06,2.54,5.535433070866142
2009-05-19,14.24,2.54,5.606299212598425
2009-05-20,14.02,2.54,5.519685039370079
2009-05-21,14.15,2.54,5.570866141732283
2009-05-22,14.22,2.54,5.5984251968503935
2009-05-26,14.8,2.54,5.826771653543307
2009-05-27,15.1,0.67,22.53731343283582
2009-05-28,14.91,0.67,22.25373134328358
2009-05-29,14.92,0.67,22.268656716417908
2009-06-01,15.09,0.67,22.52238805970149
2009-06-02,15.41,0.67,23.0
2009-06-03,15.12,0.67,22.567164179104473
2009-06-04,14.76,0.67,22.029850746268654
2009-06-05,14.79,0.67,22.07462686567164
2009-06-08,14.76,0.67,22.029850746268654
2009-06-09,14.77,0.67,22.044776119402982
2009-06-10,14.72,0.67,21.970149253731343
2009-06-11,14.49,0.67,21.62686567164179
2009-06-12,14.43,0.67,21.53731343283582
2009-06-15,14.12,0.67,21.07462686567164
2009-06-16,13.9,0.67,20.746268656716417
2009-06-17,14.04,0.67,20.955223880597014
2009-06-18,13.91,0.67,20.761194029850746
2009-06-19,14.06,0.67,20.98507462686567
2009-06-22,13.95,0.67,20.820895522388057
2009-06-23,13.78,0.67,20.567164179104477
2009-06-24,13.77,0.67,20.55223880597015
2009-06-25,14.02,0.67,20.925373134328357
2009-06-26,14.22,0.67,21.223880597014926
2009-06-29,14.24,0.67,21.25373134328358
2009-06-30,14.03,0.67,20.940298507462686
2009-07-01,14.14,0.67,21.104477611940297
2009-07-02,13.8,0.67,20.597014925373134
2009-07-06,13.71,0.67,20.46268656716418
2009-07-07,13.53,0.67,20.194029850746265
2009-07-08,14.61,0.67,21.805970149253728
2009-07-09,14.56,0.67,21.73134328358209
