date,CMI,CMI_EPS,PE Ratio
2005-01-11,18.82,0.9,20.91111111111111
2005-01-12,18.89,0.9,20.98888888888889
2005-01-13,18.9,0.9,20.999999999999996
2005-01-14,19.1,0.9,21.222222222222225
2005-01-18,19.3,0.9,21.444444444444446
2005-01-19,19.24,0.9,21.377777777777776
2005-01-20,18.92,0.9,21.022222222222222
2005-01-21,18.69,0.9,20.76666666666667
2005-01-24,18.48,0.9,20.533333333333335
2005-01-25,18.38,0.9,20.42222222222222
2005-01-26,18.47,0.9,20.522222222222222
2005-01-27,18.58,0.9,20.644444444444442
2005-01-28,18.69,0.9,20.76666666666667
2005-01-31,19.42,0.9,21.57777777777778
2005-02-01,19.76,0.9,21.955555555555556
2005-02-02,18.19,0.9,20.211111111111112
2005-02-03,18.06,0.9,20.066666666666666
2005-02-04,18.5,0.9,20.555555555555554
2005-02-07,18.73,0.9,20.81111111111111
2005-02-08,18.9,0.9,20.999999999999996
2005-02-09,18.43,0.9,20.477777777777778
2005-02-10,18.49,0.9,20.54444444444444
2005-02-11,18.63,0.9,20.7
2005-02-14,18.66,0.9,20.733333333333334
2005-02-15,18.44,0.9,20.48888888888889
2005-02-16,18.59,0.9,20.655555555555555
2005-02-17,18.2,0.9,20.22222222222222
2005-02-18,18.01,0.9,20.011111111111113
2005-02-22,17.63,0.9,19.58888888888889
2005-02-23,18.05,0.9,20.055555555555557
2005-02-24,18.25,0.9,20.27777777777778
2005-02-25,18.55,0.9,20.61111111111111
2005-02-28,18.35,0.9,20.38888888888889
2005-03-01,18.72,0.9,20.799999999999997
2005-03-02,18.78,0.9,20.866666666666667
2005-03-03,18.58,0.9,20.644444444444442
2005-03-04,19.01,0.9,21.122222222222224
2005-03-07,19.16,0.9,21.288888888888888
2005-03-08,19.05,0.9,21.166666666666668
2005-03-09,18.72,0.9,20.799999999999997
2005-03-10,18.77,0.9,20.855555555555554
2005-03-11,18.78,0.9,20.866666666666667
2005-03-14,18.91,0.9,21.01111111111111
2005-03-15,18.96,0.9,21.066666666666666
2005-03-16,18.5,0.0,inf
2005-03-17,18.53,0.0,inf
2005-03-18,18.32,0.0,inf
2005-03-21,18.42,0.0,inf
2005-03-22,18.15,0.0,inf
2005-03-23,18.0,0.0,inf
2005-03-24,18.22,0.0,inf
2005-03-28,17.91,0.0,inf
2005-03-29,17.23,0.0,inf
2005-03-30,17.44,0.0,inf
2005-03-31,17.59,0.0,inf
2005-04-01,17.7,0.0,inf
2005-04-04,17.51,0.0,inf
2005-04-05,17.68,0.0,inf
2005-04-06,17.4,0.0,inf
2005-04-07,17.1,0.0,inf
2005-04-08,16.73,0.0,inf
2005-04-11,16.7,0.0,inf
2005-04-12,17.16,0.0,inf
2005-04-13,16.83,0.0,inf
2005-04-14,16.54,0.0,inf
2005-04-15,15.96,0.0,inf
2005-04-18,16.29,0.0,inf
2005-04-19,16.58,0.0,inf
2005-04-20,16.5,0.0,inf
2005-04-21,17.93,0.0,inf
2005-04-22,17.82,0.0,inf
2005-04-25,17.72,0.0,inf
2005-04-26,17.51,0.0,inf
2005-04-27,17.22,0.0,inf
2005-04-28,17.03,0.0,inf
2005-04-29,17.0,0.0,inf
2005-05-02,17.34,0.0,inf
2005-05-03,16.54,0.0,inf
2005-05-04,17.08,0.3,56.93333333333333
2005-05-05,16.95,0.3,56.5
2005-05-06,17.07,0.3,56.900000000000006
2005-05-09,16.94,0.3,56.466666666666676
2005-05-10,16.75,0.3,55.833333333333336
2005-05-11,16.77,0.3,55.9
2005-05-12,16.19,0.3,53.966666666666676
2005-05-13,16.01,0.3,53.366666666666674
2005-05-16,16.38,0.3,54.6
2005-05-17,16.58,0.3,55.266666666666666
2005-05-18,16.95,0.3,56.5
2005-05-19,17.19,0.3,57.300000000000004
2005-05-20,17.1,0.3,57.00000000000001
2005-05-23,17.3,0.3,57.66666666666667
2005-05-24,17.17,0.3,57.23333333333334
2005-05-25,17.0,0.3,56.66666666666667
2005-05-26,17.22,0.3,57.4
2005-05-27,17.23,0.3,57.43333333333334
2005-05-31,16.99,0.3,56.63333333333333
2005-06-01,17.28,0.3,57.60000000000001
2005-06-02,17.9,0.3,59.666666666666664
2005-06-03,17.84,0.3,59.46666666666667
2005-06-06,17.74,0.3,59.13333333333333
2005-06-07,17.87,0.3,59.56666666666667
2005-06-08,17.75,0.3,59.16666666666667
2005-06-09,17.73,0.3,59.1
2005-06-10,17.86,0.3,59.53333333333333
2005-06-13,18.01,0.3,60.03333333333334
2005-06-14,17.97,0.3,59.9
2005-06-15,17.81,0.3,59.36666666666667
2005-06-16,18.1,0.3,60.33333333333334
2005-06-17,18.51,0.3,61.70000000000001
2005-06-20,18.56,0.3,61.86666666666667
2005-06-21,18.75,0.3,62.5
2005-06-22,18.72,0.3,62.4
2005-06-23,18.25,0.3,60.833333333333336
2005-06-24,18.08,0.3,60.266666666666666
2005-06-27,18.3,0.3,61.00000000000001
2005-06-28,18.88,0.3,62.93333333333333
2005-06-29,18.8,0.3,62.66666666666667
2005-06-30,18.65,0.3,62.166666666666664
2005-07-01,18.69,0.3,62.300000000000004
2005-07-05,18.71,0.3,62.366666666666674
2005-07-06,18.69,0.3,62.300000000000004
2005-07-07,18.63,0.3,62.1
2005-07-08,18.75,0.3,62.5
2005-07-11,19.26,0.3,64.2
2005-07-12,19.06,0.3,63.53333333333333
2005-07-13,19.16,0.3,63.86666666666667
2005-07-14,19.75,0.3,65.83333333333334
2005-07-15,19.56,0.3,65.2
2005-07-18,19.53,0.3,65.10000000000001
2005-07-19,19.81,0.3,66.03333333333333
2005-07-20,20.24,0.3,67.46666666666667
2005-07-21,20.89,0.3,69.63333333333334
2005-07-22,21.53,0.3,71.76666666666668
2005-07-25,21.25,0.3,70.83333333333334
2005-07-26,21.32,0.3,71.06666666666668
2005-07-27,20.99,0.3,69.96666666666667
2005-07-28,21.42,0.3,71.4
2005-07-29,21.36,0.3,71.2
2005-08-01,21.45,0.3,71.5
2005-08-02,21.48,0.6,35.800000000000004
2005-08-03,21.35,0.6,35.583333333333336
2005-08-04,21.34,0.6,35.56666666666667
2005-08-05,21.05,0.6,35.083333333333336
2005-08-08,21.17,0.6,35.28333333333334
2005-08-09,21.37,0.6,35.61666666666667
2005-08-10,21.83,0.6,36.38333333333333
2005-08-11,21.7,0.6,36.166666666666664
2005-08-12,21.41,0.6,35.68333333333334
2005-08-15,21.56,0.6,35.93333333333333
2005-08-16,21.02,0.6,35.03333333333333
2005-08-17,21.01,0.6,35.01666666666667
2005-08-18,21.11,0.6,35.18333333333334
2005-08-19,21.3,0.6,35.5
2005-08-22,21.15,0.6,35.25
2005-08-23,21.04,0.6,35.06666666666667
2005-08-24,20.98,0.6,34.96666666666667
2005-08-25,21.49,0.6,35.81666666666666
2005-08-26,21.18,0.6,35.300000000000004
2005-08-29,21.48,0.6,35.800000000000004
2005-08-30,21.23,0.6,35.38333333333333
2005-08-31,21.62,0.6,36.03333333333334
2005-09-01,21.61,0.6,36.016666666666666
2005-09-02,21.54,0.6,35.9
2005-09-06,21.9,0.6,36.5
2005-09-07,22.39,0.6,37.31666666666667
2005-09-08,22.12,0.6,36.86666666666667
2005-09-09,22.17,0.6,36.95
2005-09-12,23.31,0.6,38.85
2005-09-13,23.05,0.6,38.41666666666667
2005-09-14,22.67,0.6,37.78333333333334
2005-09-15,22.55,0.6,37.583333333333336
2005-09-16,23.0,0.6,38.333333333333336
2005-09-19,22.66,0.6,37.766666666666666
2005-09-20,22.35,0.6,37.25000000000001
2005-09-21,22.57,0.6,37.61666666666667
2005-09-22,22.39,0.6,37.31666666666667
2005-09-23,22.44,0.6,37.400000000000006
2005-09-26,21.87,0.6,36.45
2005-09-27,21.89,0.6,36.483333333333334
2005-09-28,21.65,0.6,36.083333333333336
2005-09-29,21.72,0.6,36.2
2005-09-30,22.0,0.6,36.66666666666667
2005-10-03,21.99,0.6,36.65
2005-10-04,21.57,0.6,35.95
2005-10-05,20.88,0.6,34.8
2005-10-06,20.72,0.6,34.53333333333333
2005-10-07,20.78,0.6,34.63333333333334
2005-10-10,20.5,0.6,34.16666666666667
2005-10-11,20.24,0.6,33.733333333333334
2005-10-12,20.11,0.6,33.516666666666666
2005-10-13,20.11,0.6,33.516666666666666
2005-10-14,20.36,0.6,33.93333333333334
2005-10-17,20.37,0.6,33.95
2005-10-18,20.16,0.6,33.6
2005-10-19,20.44,0.6,34.06666666666667
2005-10-20,20.16,0.6,33.6
2005-10-21,19.55,0.6,32.583333333333336
2005-10-24,20.16,0.6,33.6
2005-10-25,20.26,0.6,33.76666666666667
2005-10-26,20.25,0.6,33.75
2005-10-27,20.25,0.6,33.75
2005-10-28,20.85,0.6,34.75000000000001
2005-10-31,21.34,0.6,35.56666666666667
2005-11-01,21.53,0.6,35.88333333333334
2005-11-02,21.62,0.9,24.022222222222222
2005-11-03,21.72,0.9,24.133333333333333
2005-11-04,21.63,0.9,24.03333333333333
2005-11-07,22.1,0.9,24.555555555555557
2005-11-08,22.28,0.9,24.755555555555556
2005-11-09,22.09,0.9,24.544444444444444
2005-11-10,21.97,0.9,24.411111111111108
2005-11-11,21.77,0.9,24.188888888888886
2005-11-14,21.72,0.9,24.133333333333333
2005-11-15,21.49,0.9,23.877777777777776
2005-11-16,21.48,0.9,23.866666666666667
2005-11-17,21.54,0.9,23.933333333333334
2005-11-18,21.82,0.9,24.244444444444444
2005-11-21,21.96,0.9,24.4
2005-11-22,22.24,0.9,24.71111111111111
2005-11-23,22.17,0.9,24.633333333333333
2005-11-25,22.16,0.9,24.62222222222222
2005-11-28,22.11,0.9,24.566666666666666
2005-11-29,22.08,0.9,24.53333333333333
2005-11-30,22.25,0.9,24.72222222222222
2005-12-01,22.83,0.9,25.366666666666664
2005-12-02,22.51,0.9,25.011111111111113
2005-12-05,22.71,0.9,25.233333333333334
2005-12-06,22.44,0.9,24.933333333333334
2005-12-07,22.14,0.9,24.6
2005-12-08,21.66,0.9,24.066666666666666
2005-12-09,21.9,0.9,24.333333333333332
2005-12-12,21.92,0.9,24.355555555555558
2005-12-13,21.98,0.9,24.42222222222222
2005-12-14,22.08,0.9,24.53333333333333
2005-12-15,22.1,0.9,24.555555555555557
2005-12-16,22.25,0.9,24.72222222222222
2005-12-19,21.96,0.9,24.4
2005-12-20,21.68,0.9,24.08888888888889
2005-12-21,22.11,0.9,24.566666666666666
2005-12-22,22.4,0.9,24.888888888888886
2005-12-23,22.76,0.9,25.28888888888889
2005-12-27,22.61,0.9,25.12222222222222
2005-12-28,22.9,0.9,25.444444444444443
2005-12-29,22.9,0.9,25.444444444444443
2005-12-30,22.43,0.9,24.92222222222222
2006-01-03,22.72,0.9,25.244444444444444
2006-01-04,23.89,0.9,26.544444444444444
2006-01-05,23.55,0.9,26.166666666666668
2006-01-06,23.83,0.9,26.477777777777774
2006-01-09,24.06,0.9,26.73333333333333
2006-01-10,24.0,0.9,26.666666666666664
2006-01-11,24.24,0.9,26.93333333333333
2006-01-12,24.38,0.9,27.08888888888889
2006-01-13,24.14,0.9,26.822222222222223
2006-01-17,23.77,0.9,26.41111111111111
2006-01-18,24.08,0.9,26.755555555555553
2006-01-19,23.94,0.9,26.6
2006-01-20,23.43,0.9,26.03333333333333
2006-01-23,23.35,0.9,25.944444444444446
2006-01-24,23.62,0.9,26.244444444444444
2006-01-25,23.5,0.9,26.11111111111111
2006-01-26,23.48,0.9,26.08888888888889
2006-01-27,24.98,0.9,27.755555555555556
2006-01-30,24.61,0.9,27.34444444444444
2006-01-31,24.33,0.9,27.03333333333333
2006-02-01,24.98,0.9,27.755555555555556
2006-02-02,24.46,0.9,27.177777777777777
2006-02-03,25.03,0.9,27.81111111111111
2006-02-06,25.5,0.9,28.333333333333332
2006-02-07,24.87,0.9,27.633333333333333
2006-02-08,24.92,0.9,27.68888888888889
2006-02-09,24.93,0.9,27.7
2006-02-10,24.97,0.9,27.744444444444444
2006-02-13,24.88,0.9,27.644444444444442
2006-02-14,25.16,0.9,27.955555555555556
2006-02-15,25.98,0.9,28.866666666666667
2006-02-16,26.1,0.9,29.0
2006-02-17,26.12,0.9,29.022222222222222
2006-02-21,26.27,0.9,29.188888888888886
2006-02-22,26.88,0.9,29.866666666666664
2006-02-23,26.69,0.9,29.655555555555555
2006-02-24,26.89,0.9,29.877777777777776
2006-02-27,27.23,0.9,30.255555555555556
2006-02-28,27.07,0.0,inf
2006-03-01,27.33,0.0,inf
2006-03-02,27.03,0.0,inf
2006-03-03,27.15,0.0,inf
2006-03-06,26.45,0.0,inf
2006-03-07,26.35,0.0,inf
2006-03-08,26.16,0.0,inf
2006-03-09,25.86,0.0,inf
2006-03-10,26.17,0.0,inf
2006-03-13,26.15,0.0,inf
2006-03-14,26.5,0.0,inf
2006-03-15,27.04,0.0,inf
2006-03-16,27.01,0.0,inf
2006-03-17,26.95,0.0,inf
2006-03-20,27.04,0.0,inf
2006-03-21,26.33,0.0,inf
2006-03-22,26.75,0.0,inf
2006-03-23,26.19,0.0,inf
2006-03-24,26.28,0.0,inf
2006-03-27,26.51,0.0,inf
2006-03-28,26.16,0.0,inf
2006-03-29,26.29,0.0,inf
2006-03-30,26.01,0.0,inf
2006-03-31,26.28,0.0,inf
2006-04-03,26.2,0.0,inf
2006-04-04,26.43,0.0,inf
2006-04-05,26.69,0.0,inf
2006-04-06,26.23,0.0,inf
2006-04-07,26.34,0.0,inf
2006-04-10,27.0,0.0,inf
2006-04-11,26.73,0.0,inf
2006-04-12,26.52,0.0,inf
2006-04-13,26.69,0.0,inf
2006-04-17,26.77,0.0,inf
2006-04-18,27.43,0.0,inf
2006-04-19,27.94,0.0,inf
2006-04-20,27.5,0.0,inf
2006-04-21,27.42,0.0,inf
2006-04-24,27.67,0.0,inf
2006-04-25,27.56,0.0,inf
2006-04-26,28.12,0.0,inf
2006-04-27,27.2,0.0,inf
2006-04-28,26.13,0.0,inf
2006-05-01,26.93,0.0,inf
2006-05-02,26.45,0.0,inf
2006-05-03,26.6,0.0,inf
2006-05-04,26.51,0.0,inf
2006-05-05,27.07,0.0,inf
2006-05-08,27.06,0.0,inf
2006-05-09,27.59,3.04,9.075657894736842
2006-05-10,28.72,3.04,9.447368421052632
2006-05-11,29.18,3.04,9.598684210526315
2006-05-12,28.45,3.04,9.358552631578947
2006-05-15,28.17,3.04,9.266447368421053
2006-05-16,28.1,3.04,9.243421052631579
2006-05-17,27.26,3.04,8.967105263157896
2006-05-18,26.99,3.04,8.87828947368421
2006-05-19,27.43,3.04,9.023026315789474
2006-05-22,26.64,3.04,8.763157894736842
2006-05-23,26.92,3.04,8.855263157894738
2006-05-24,27.1,3.04,8.914473684210527
2006-05-25,27.23,3.04,8.957236842105264
2006-05-26,27.51,3.04,9.049342105263158
2006-05-30,26.81,3.04,8.819078947368421
2006-05-31,27.55,3.04,9.0625
2006-06-01,28.17,3.04,9.266447368421053
2006-06-02,28.03,3.04,9.220394736842106
2006-06-05,27.29,3.04,8.976973684210526
2006-06-06,26.85,3.04,8.832236842105264
2006-06-07,26.44,3.04,8.697368421052632
2006-06-08,26.01,3.04,8.555921052631579
2006-06-09,26.13,3.04,8.595394736842104
2006-06-12,25.3,3.04,8.322368421052632
2006-06-13,25.23,3.04,8.299342105263158
2006-06-14,26.17,3.04,8.608552631578949
2006-06-15,26.8,3.04,8.81578947368421
2006-06-16,26.58,3.04,8.743421052631579
2006-06-19,26.75,3.04,8.799342105263158
2006-06-20,27.24,3.04,8.960526315789473
2006-06-21,27.75,3.04,9.12828947368421
2006-06-22,27.65,3.04,9.095394736842104
2006-06-23,27.66,3.04,9.098684210526315
2006-06-26,27.97,3.04,9.200657894736842
2006-06-27,27.72,3.04,9.118421052631579
2006-06-28,28.26,3.04,9.296052631578947
2006-06-29,29.76,3.04,9.789473684210527
2006-06-30,30.56,3.04,10.052631578947368
2006-07-03,30.41,3.04,10.00328947368421
2006-07-05,29.82,3.04,9.80921052631579
2006-07-06,29.85,3.04,9.819078947368421
2006-07-07,29.41,3.04,9.674342105263158
2006-07-10,29.58,3.04,9.730263157894736
2006-07-11,29.79,3.04,9.799342105263158
2006-07-12,29.72,3.04,9.776315789473683
2006-07-13,28.89,3.04,9.50328947368421
2006-07-14,28.59,3.04,9.404605263157894
2006-07-17,28.1,3.04,9.243421052631579
2006-07-18,28.34,3.04,9.322368421052632
2006-07-19,29.08,3.04,9.56578947368421
2006-07-20,28.07,3.04,9.233552631578947
2006-07-21,27.34,3.04,8.993421052631579
2006-07-24,28.49,3.04,9.37171052631579
2006-07-25,28.39,3.04,9.338815789473685
2006-07-26,28.3,3.04,9.30921052631579
2006-07-27,27.92,3.04,9.18421052631579
2006-07-28,28.9,3.04,9.506578947368421
2006-07-31,29.25,3.04,9.62171052631579
2006-08-01,29.15,3.04,9.588815789473683
2006-08-02,29.2,3.04,9.605263157894736
2006-08-03,29.82,3.04,9.80921052631579
2006-08-04,30.07,7.87,3.820838627700127
2006-08-07,30.59,7.87,3.8869123252858957
2006-08-08,29.94,7.87,3.804320203303685
2006-08-09,29.25,7.87,3.716645489199492
2006-08-10,29.53,7.87,3.7522236340533675
2006-08-11,28.93,7.87,3.675984752223634
2006-08-14,28.88,7.87,3.669631512071156
2006-08-15,29.79,7.87,3.7852604828462515
2006-08-16,30.12,7.87,3.827191867852605
2006-08-17,30.99,7.87,3.9377382465057176
2006-08-18,30.53,7.87,3.8792884371029226
2006-08-21,30.29,7.87,3.848792884371029
2006-08-22,30.07,7.87,3.820838627700127
2006-08-23,29.86,7.87,3.7941550190597204
2006-08-24,29.4,7.87,3.735705209656925
2006-08-25,28.58,7.87,3.6315120711562896
2006-08-28,28.8,7.87,3.6594663278271917
2006-08-29,28.75,7.87,3.653113087674714
2006-08-30,28.43,7.87,3.6124523506988564
2006-08-31,28.71,7.87,3.648030495552732
2006-09-01,28.88,7.87,3.669631512071156
2006-09-05,29.48,7.87,3.7458703939008893
2006-09-06,28.65,7.87,3.6404066073697585
2006-09-07,28.45,7.87,3.6149936467598476
2006-09-08,28.44,7.87,3.613722998729352
2006-09-11,27.74,7.87,3.524777636594663
2006-09-12,28.22,7.87,3.5857687420584496
2006-09-13,28.64,7.87,3.639135959339263
2006-09-14,28.15,7.87,3.5768742058449807
2006-09-15,28.06,7.87,3.5654383735705206
2006-09-18,28.12,7.87,3.573062261753494
2006-09-19,28.17,7.87,3.5794155019059724
2006-09-20,28.46,7.87,3.616264294790343
2006-09-21,28.17,7.87,3.5794155019059724
2006-09-22,27.88,7.87,3.542566709021601
2006-09-25,28.44,7.87,3.613722998729352
2006-09-26,29.53,7.87,3.7522236340533675
2006-09-27,29.38,7.87,3.733163913595934
2006-09-28,30.11,7.87,3.825921219822109
2006-09-29,29.81,7.87,3.7878017789072427
2006-10-02,29.9,7.87,3.7992376111817023
2006-10-03,29.92,7.87,3.801778907242694
2006-10-04,30.38,7.87,3.860228716645489
2006-10-05,32.45,7.87,4.123252858958069
2006-10-06,32.83,7.87,4.171537484116899
2006-10-09,33.66,7.87,4.27700127064803
2006-10-10,33.36,7.87,4.238881829733164
2006-10-11,32.98,7.87,4.190597204574332
2006-10-12,33.97,7.87,4.316391359593393
2006-10-13,33.79,7.87,4.2935196950444725
2006-10-16,34.49,7.87,4.382465057179162
2006-10-17,34.13,7.87,4.336721728081322
2006-10-18,34.46,7.87,4.378653113087675
2006-10-19,34.32,7.87,4.360864040660737
2006-10-20,33.1,7.87,4.20584498094028
2006-10-23,33.51,7.87,4.257941550190597
2006-10-24,33.68,7.87,4.279542566709021
2006-10-25,33.42,7.87,4.246505717916137
2006-10-26,33.53,7.87,4.2604828462515885
2006-10-27,32.74,7.87,4.16010165184244
2006-10-30,33.1,7.87,4.20584498094028
2006-10-31,31.75,11.24,2.824733096085409
2006-11-01,31.14,11.24,2.7704626334519573
2006-11-02,30.66,11.24,2.727758007117438
2006-11-03,30.25,11.24,2.6912811387900355
2006-11-06,30.51,11.24,2.7144128113879002
2006-11-07,30.05,11.24,2.6734875444839856
2006-11-08,30.15,11.24,2.6823843416370106
2006-11-09,29.69,11.24,2.641459074733096
2006-11-10,29.86,11.24,2.6565836298932384
2006-11-13,29.83,11.24,2.653914590747331
2006-11-14,30.33,11.24,2.698398576512455
2006-11-15,30.74,11.24,2.7348754448398576
2006-11-16,30.74,11.24,2.7348754448398576
2006-11-17,30.4,11.24,2.7046263345195727
2006-11-20,30.2,11.24,2.686832740213523
2006-11-21,30.46,11.24,2.709964412811388
2006-11-22,30.97,11.24,2.755338078291815
2006-11-24,31.04,11.24,2.7615658362989324
2006-11-27,30.21,11.24,2.6877224199288254
2006-11-28,29.56,11.24,2.6298932384341636
2006-11-29,30.0,11.24,2.6690391459074734
2006-11-30,29.98,11.24,2.667259786476868
2006-12-01,29.66,11.24,2.6387900355871885
2006-12-04,30.55,11.24,2.7179715302491103
2006-12-05,30.81,11.24,2.741103202846975
2006-12-06,30.81,11.24,2.741103202846975
2006-12-07,30.7,11.24,2.7313167259786475
2006-12-08,30.67,11.24,2.7286476868327405
2006-12-11,30.39,11.24,2.7037366548042705
2006-12-12,30.18,11.24,2.685053380782918
2006-12-13,30.31,11.24,2.6966192170818504
2006-12-14,30.81,11.24,2.741103202846975
2006-12-15,30.12,11.24,2.679715302491103
2006-12-18,30.0,11.24,2.6690391459074734
2006-12-19,29.85,11.24,2.655693950177936
2006-12-20,30.0,11.24,2.6690391459074734
2006-12-21,29.82,11.24,2.6530249110320283
2006-12-22,29.56,11.24,2.6298932384341636
2006-12-26,29.69,11.24,2.641459074733096
2006-12-27,30.04,11.24,2.672597864768683
2006-12-28,29.81,11.24,2.6521352313167257
2006-12-29,29.55,11.24,2.6290035587188614
2007-01-03,29.48,11.24,2.622775800711744
2007-01-04,29.51,11.24,2.6254448398576513
2007-01-05,29.01,11.24,2.5809608540925266
2007-01-08,29.0,11.24,2.580071174377224
2007-01-09,29.32,11.24,2.608540925266904
2007-01-10,28.58,11.24,2.5427046263345194
2007-01-11,28.97,11.24,2.5774021352313166
2007-01-12,29.19,11.24,2.5969750889679717
2007-01-16,29.68,11.24,2.6405693950177933
2007-01-17,30.01,11.24,2.669928825622776
2007-01-18,29.94,11.24,2.6637010676156585
2007-01-19,30.18,11.24,2.685053380782918
2007-01-22,29.58,11.24,2.6316725978647684
2007-01-23,30.26,11.24,2.692170818505338
2007-01-24,30.57,11.24,2.719750889679715
2007-01-25,30.4,11.24,2.7046263345195727
2007-01-26,31.27,11.24,2.7820284697508897
2007-01-29,31.81,11.24,2.830071174377224
2007-01-30,32.49,11.24,2.8905693950177938
2007-01-31,33.64,11.24,2.99288256227758
2007-02-01,34.18,11.24,3.0409252669039146
2007-02-02,34.83,11.24,3.0987544483985765
2007-02-05,34.92,11.24,3.106761565836299
2007-02-06,34.87,11.24,3.102313167259786
2007-02-07,35.01,11.24,3.114768683274021
2007-02-08,34.51,11.24,3.0702846975088964
2007-02-09,33.88,11.24,3.01423487544484
2007-02-12,34.34,11.24,3.055160142348755
2007-02-13,34.67,11.24,3.0845195729537367
2007-02-14,36.18,11.24,3.218861209964413
2007-02-15,35.85,11.24,3.1895017793594307
2007-02-16,36.11,11.24,3.2126334519572954
2007-02-20,35.88,11.24,3.192170818505338
2007-02-21,36.42,11.24,3.240213523131673
2007-02-22,36.06,11.24,3.208185053380783
2007-02-23,36.16,11.24,3.2170818505338077
2007-02-26,35.71,11.24,3.1770462633451957
2007-02-27,34.04,15.02,2.266311584553928
2007-02-28,33.65,15.02,2.24034620505992
2007-03-01,34.03,15.02,2.2656458055925435
2007-03-02,33.46,15.02,2.2276964047936088
2007-03-05,33.41,15.02,2.2243675099866844
2007-03-06,33.56,15.02,2.234354194407457
2007-03-07,33.65,15.02,2.24034620505992
2007-03-08,34.3,15.02,2.283621837549933
2007-03-09,34.99,15.02,2.329560585885486
2007-03-12,34.51,15.02,2.2976031957390144
2007-03-13,33.6,15.02,2.237017310252996
2007-03-14,34.11,15.02,2.270972037283622
2007-03-15,34.08,15.02,2.2689747003994674
2007-03-16,34.62,15.02,2.3049267643142475
2007-03-19,35.57,15.02,2.368175765645806
2007-03-20,35.96,15.02,2.394141145139814
2007-03-21,36.74,15.02,2.44607190412783
2007-03-22,37.0,15.02,2.463382157123835
2007-03-23,37.55,15.02,2.5
2007-03-26,37.19,15.02,2.4760319573901466
2007-03-27,36.47,15.02,2.4280958721704393
2007-03-28,35.86,15.02,2.3874833555259656
2007-03-29,36.23,15.02,2.4121171770972034
2007-03-30,36.18,15.02,2.4087882822902795
2007-04-02,36.32,15.02,2.418109187749667
2007-04-03,36.64,15.02,2.4394141145139816
2007-04-04,36.31,15.02,2.4174434087882823
2007-04-05,36.92,15.02,2.4580559254327565
2007-04-09,36.87,15.02,2.454727030625832
2007-04-10,36.72,15.02,2.44474034620506
2007-04-11,36.72,15.02,2.44474034620506
2007-04-12,36.67,15.02,2.441411451398136
2007-04-13,36.83,15.02,2.4520639147802927
2007-04-16,37.48,15.02,2.495339547270306
2007-04-17,37.6,15.02,2.5033288948069243
2007-04-18,37.1,15.02,2.4700399467376832
2007-04-19,36.9,15.02,2.456724367509987
2007-04-20,38.71,15.02,2.577230359520639
2007-04-23,42.38,15.02,2.8215712383488682
2007-04-24,42.78,15.02,2.848202396804261
2007-04-25,42.17,15.02,2.807589880159787
2007-04-26,42.99,15.02,2.8621837549933424
2007-04-27,48.07,15.02,3.200399467376831
2007-04-30,46.08,15.02,3.0679094540612515
2007-05-01,45.96,15.02,3.059920106524634
2007-05-02,45.7,15.02,3.042609853528629
2007-05-03,45.47,15.02,3.0272969374167777
2007-05-04,45.13,15.02,3.004660452729694
2007-05-07,44.6,1.43,31.18881118881119
2007-05-08,44.33,1.43,31.0
2007-05-09,45.15,1.43,31.573426573426573
2007-05-10,44.59,1.43,31.181818181818187
2007-05-11,45.81,1.43,32.03496503496504
2007-05-14,44.95,1.43,31.433566433566437
2007-05-15,44.2,1.43,30.909090909090914
2007-05-16,44.48,1.43,31.104895104895103
2007-05-17,44.31,1.43,30.98601398601399
2007-05-18,43.71,1.43,30.566433566433567
2007-05-21,43.92,1.43,30.713286713286717
2007-05-22,43.78,1.43,30.615384615384617
2007-05-23,43.74,1.43,30.58741258741259
2007-05-24,43.05,1.43,30.104895104895103
2007-05-25,43.87,1.43,30.678321678321677
2007-05-29,44.2,1.43,30.909090909090914
2007-05-30,44.99,1.43,31.461538461538463
2007-05-31,47.12,1.43,32.95104895104895
2007-06-01,47.04,1.43,32.89510489510489
2007-06-04,47.31,1.43,33.08391608391609
2007-06-05,50.46,1.43,35.28671328671329
2007-06-06,47.72,1.43,33.37062937062937
2007-06-07,46.7,1.43,32.65734265734266
2007-06-08,46.9,1.43,32.7972027972028
2007-06-11,47.79,1.43,33.41958041958042
2007-06-12,47.67,1.43,33.33566433566434
2007-06-13,48.3,1.43,33.77622377622377
2007-06-14,48.79,1.43,34.11888111888112
2007-06-15,48.74,1.43,34.08391608391609
2007-06-18,48.26,1.43,33.74825174825175
2007-06-19,50.58,1.43,35.37062937062937
2007-06-20,52.0,1.43,36.36363636363637
2007-06-21,51.54,1.43,36.04195804195804
2007-06-22,51.07,1.43,35.71328671328671
2007-06-25,50.08,1.43,35.02097902097902
2007-06-26,49.24,1.43,34.43356643356643
2007-06-27,50.67,1.43,35.43356643356643
2007-06-28,51.49,1.43,36.00699300699301
2007-06-29,50.61,1.43,35.39160839160839
2007-07-02,52.54,1.43,36.74125874125874
2007-07-03,53.25,1.43,37.23776223776224
2007-07-05,52.63,1.43,36.80419580419581
2007-07-06,53.24,1.43,37.23076923076923
2007-07-09,58.82,1.43,41.13286713286713
2007-07-10,55.82,1.43,39.03496503496504
2007-07-11,57.17,1.43,39.97902097902098
