date,ANSS,ANSS_EPS,PE Ratio
1999-03-01,2.13,0.04,53.24999999999999
1999-03-02,2.03,0.04,50.74999999999999
1999-03-03,2.0,0.04,50.0
1999-03-04,1.78,0.04,44.5
1999-03-05,1.98,0.04,49.5
1999-03-08,2.0,0.04,50.0
1999-03-09,1.88,0.04,46.99999999999999
1999-03-10,1.88,0.04,46.99999999999999
1999-03-11,1.88,0.04,46.99999999999999
1999-03-12,1.88,0.04,46.99999999999999
1999-03-15,1.92,0.04,48.0
1999-03-16,1.92,0.04,48.0
1999-03-17,1.95,0.04,48.75
1999-03-18,1.96,0.04,49.0
1999-03-19,1.91,0.04,47.75
1999-03-22,1.94,0.04,48.5
1999-03-23,1.97,0.04,49.25
1999-03-24,1.94,0.04,48.5
1999-03-25,1.88,0.04,46.99999999999999
1999-03-26,1.88,0.04,46.99999999999999
1999-03-29,1.81,0.04,45.25
1999-03-30,1.78,0.04,44.5
1999-03-31,1.72,0.04,43.0
1999-04-01,1.8,0.04,45.0
1999-04-05,1.86,0.04,46.5
1999-04-06,1.75,0.04,43.75
1999-04-07,1.81,0.04,45.25
1999-04-08,1.94,0.04,48.5
1999-04-09,1.88,0.04,46.99999999999999
1999-04-12,1.88,0.04,46.99999999999999
1999-04-13,1.88,0.04,46.99999999999999
1999-04-14,1.81,0.04,45.25
1999-04-15,2.0,0.04,50.0
1999-04-16,1.8,0.04,45.0
1999-04-19,1.81,0.04,45.25
1999-04-20,1.83,0.04,45.75
1999-04-21,1.91,0.04,47.75
1999-04-22,1.63,0.04,40.75
1999-04-23,2.13,0.04,53.24999999999999
1999-04-26,2.28,0.04,56.99999999999999
1999-04-27,2.25,0.04,56.25
1999-04-28,2.28,0.04,56.99999999999999
1999-04-29,2.44,0.04,61.0
1999-04-30,2.22,0.04,55.50000000000001
1999-05-03,2.13,0.04,53.24999999999999
1999-05-04,2.16,0.06,36.00000000000001
1999-05-05,2.13,0.06,35.5
1999-05-06,2.16,0.06,36.00000000000001
1999-05-07,2.11,0.06,35.166666666666664
1999-05-10,2.19,0.06,36.5
1999-05-11,2.22,0.06,37.00000000000001
1999-05-12,2.16,0.06,36.00000000000001
1999-05-13,2.19,0.06,36.5
1999-05-14,2.19,0.06,36.5
1999-05-17,2.2,0.06,36.66666666666667
1999-05-18,2.16,0.06,36.00000000000001
1999-05-19,2.17,0.06,36.166666666666664
1999-05-20,2.16,0.06,36.00000000000001
1999-05-21,2.25,0.06,37.5
1999-05-24,2.3,0.06,38.33333333333333
1999-05-25,2.33,0.06,38.833333333333336
1999-05-26,2.31,0.06,38.5
1999-05-27,2.27,0.06,37.833333333333336
1999-05-28,2.27,0.06,37.833333333333336
1999-06-01,2.25,0.06,37.5
1999-06-02,2.22,0.06,37.00000000000001
1999-06-03,2.27,0.06,37.833333333333336
1999-06-04,2.28,0.06,38.0
1999-06-07,2.41,0.06,40.16666666666667
1999-06-08,2.47,0.06,41.16666666666667
1999-06-09,2.44,0.06,40.666666666666664
1999-06-10,2.47,0.06,41.16666666666667
1999-06-11,2.47,0.06,41.16666666666667
1999-06-14,2.42,0.06,40.333333333333336
1999-06-15,2.13,0.06,35.5
1999-06-16,2.28,0.06,38.0
1999-06-17,2.31,0.06,38.5
1999-06-18,2.38,0.06,39.666666666666664
1999-06-21,2.42,0.06,40.333333333333336
1999-06-22,2.41,0.06,40.16666666666667
1999-06-23,2.39,0.06,39.833333333333336
1999-06-24,2.47,0.06,41.16666666666667
1999-06-25,2.56,0.06,42.66666666666667
1999-06-28,2.47,0.06,41.16666666666667
1999-06-29,2.5,0.06,41.66666666666667
1999-06-30,2.48,0.06,41.333333333333336
1999-07-01,2.48,0.06,41.333333333333336
1999-07-02,2.52,0.06,42.0
1999-07-06,2.5,0.06,41.66666666666667
1999-07-07,2.52,0.06,42.0
1999-07-08,2.53,0.06,42.166666666666664
1999-07-09,2.5,0.06,41.66666666666667
1999-07-12,2.53,0.06,42.166666666666664
1999-07-13,2.56,0.06,42.66666666666667
1999-07-14,2.56,0.06,42.66666666666667
1999-07-15,2.58,0.06,43.0
1999-07-16,2.59,0.06,43.166666666666664
1999-07-19,2.58,0.06,43.0
1999-07-20,2.58,0.06,43.0
1999-07-21,2.59,0.06,43.166666666666664
1999-07-22,2.56,0.06,42.66666666666667
1999-07-23,2.49,0.06,41.50000000000001
1999-07-26,2.33,0.06,38.833333333333336
1999-07-27,2.31,0.06,38.5
1999-07-28,2.34,0.06,39.0
1999-07-29,2.34,0.06,39.0
1999-07-30,2.33,0.06,38.833333333333336
1999-08-02,2.38,0.06,39.666666666666664
1999-08-03,2.5,0.06,41.66666666666667
1999-08-04,2.47,0.06,41.16666666666667
1999-08-05,2.5,0.06,41.66666666666667
1999-08-06,2.5,0.06,41.66666666666667
1999-08-09,2.52,0.05,50.4
1999-08-10,2.47,0.05,49.4
1999-08-11,2.58,0.05,51.6
1999-08-12,2.5,0.05,50.0
1999-08-13,2.53,0.05,50.599999999999994
1999-08-16,2.55,0.05,50.99999999999999
1999-08-17,2.53,0.05,50.599999999999994
1999-08-18,2.58,0.05,51.6
1999-08-19,2.47,0.05,49.4
1999-08-20,2.47,0.05,49.4
1999-08-23,2.34,0.05,46.8
1999-08-24,2.2,0.05,44.0
1999-08-25,2.25,0.05,45.0
1999-08-26,2.34,0.05,46.8
1999-08-27,2.41,0.05,48.2
1999-08-30,2.39,0.05,47.8
1999-08-31,2.36,0.05,47.199999999999996
1999-09-01,2.45,0.05,49.0
1999-09-02,2.41,0.05,48.2
1999-09-03,2.41,0.05,48.2
1999-09-07,2.38,0.05,47.599999999999994
1999-09-08,2.38,0.05,47.599999999999994
1999-09-09,2.36,0.05,47.199999999999996
1999-09-10,2.36,0.05,47.199999999999996
1999-09-13,2.38,0.05,47.599999999999994
1999-09-14,2.39,0.05,47.8
1999-09-15,2.39,0.05,47.8
1999-09-16,2.39,0.05,47.8
1999-09-17,2.42,0.05,48.4
1999-09-20,2.47,0.05,49.4
1999-09-21,2.48,0.05,49.599999999999994
1999-09-22,2.5,0.05,50.0
1999-09-23,2.48,0.05,49.599999999999994
1999-09-24,2.39,0.05,47.8
1999-09-27,2.36,0.05,47.199999999999996
1999-09-28,2.44,0.05,48.8
1999-09-29,2.38,0.05,47.599999999999994
1999-09-30,2.47,0.05,49.4
1999-10-01,2.47,0.05,49.4
1999-10-04,2.44,0.05,48.8
1999-10-05,2.31,0.05,46.199999999999996
1999-10-06,2.25,0.05,45.0
1999-10-07,2.25,0.05,45.0
1999-10-08,2.27,0.05,45.4
1999-10-11,2.22,0.05,44.4
1999-10-12,2.23,0.05,44.599999999999994
1999-10-13,2.25,0.05,45.0
1999-10-14,2.27,0.05,45.4
1999-10-15,2.22,0.05,44.4
1999-10-18,2.22,0.05,44.4
1999-10-19,2.22,0.05,44.4
1999-10-20,2.25,0.05,45.0
1999-10-21,2.23,0.05,44.599999999999994
1999-10-22,2.22,0.05,44.4
1999-10-25,2.25,0.05,45.0
1999-10-26,2.25,0.05,45.0
1999-10-27,2.25,0.05,45.0
1999-10-28,2.27,0.05,45.4
1999-10-29,2.27,0.05,45.4
1999-11-01,2.25,0.05,45.0
1999-11-02,2.23,0.05,44.599999999999994
1999-11-03,2.19,0.05,43.8
1999-11-04,2.27,0.05,45.4
1999-11-05,2.27,0.05,45.4
1999-11-08,2.19,0.05,43.8
1999-11-09,2.25,0.05,45.0
1999-11-10,2.25,0.05,45.0
1999-11-11,2.25,0.05,45.0
1999-11-12,2.2,0.05,44.0
1999-11-15,2.2,0.05,44.0
1999-11-16,2.23,0.05,44.599999999999994
1999-11-17,2.27,0.05,45.4
1999-11-18,2.25,0.05,45.0
1999-11-19,2.22,0.05,44.4
1999-11-22,2.25,0.05,45.0
1999-11-23,2.27,0.05,45.4
1999-11-24,2.27,0.05,45.4
1999-11-26,2.31,0.05,46.199999999999996
1999-11-29,2.23,0.05,44.599999999999994
1999-11-30,2.31,0.05,46.199999999999996
1999-12-01,2.36,0.05,47.199999999999996
1999-12-02,2.56,0.05,51.199999999999996
1999-12-03,2.56,0.05,51.199999999999996
1999-12-06,2.59,0.05,51.8
1999-12-07,2.75,0.05,55.0
1999-12-08,2.75,0.05,55.0
1999-12-09,2.8,0.05,55.99999999999999
1999-12-10,2.83,0.05,56.6
1999-12-13,2.97,0.05,59.4
1999-12-14,2.86,0.05,57.199999999999996
1999-12-15,2.75,0.05,55.0
1999-12-16,2.75,0.05,55.0
1999-12-17,2.75,0.05,55.0
1999-12-20,2.75,0.05,55.0
1999-12-21,2.73,0.05,54.599999999999994
1999-12-22,2.75,0.05,55.0
1999-12-23,2.8,0.05,55.99999999999999
1999-12-27,2.88,0.05,57.599999999999994
1999-12-28,2.81,0.05,56.199999999999996
1999-12-29,2.77,0.05,55.4
1999-12-30,2.8,0.05,55.99999999999999
1999-12-31,2.75,0.05,55.0
2000-01-03,2.77,0.05,55.4
2000-01-04,2.69,0.05,53.8
2000-01-05,2.7,0.05,54.0
2000-01-06,2.7,0.05,54.0
2000-01-07,2.7,0.05,54.0
2000-01-10,2.72,0.05,54.4
2000-01-11,2.66,0.05,53.2
2000-01-12,2.59,0.05,51.8
2000-01-13,2.5,0.05,50.0
2000-01-14,2.48,0.05,49.599999999999994
2000-01-18,2.48,0.05,49.599999999999994
2000-01-19,2.47,0.05,49.4
2000-01-20,2.58,0.05,51.6
2000-01-21,2.64,0.05,52.8
2000-01-24,2.72,0.05,54.4
2000-01-25,2.8,0.05,55.99999999999999
2000-01-26,2.75,0.05,55.0
2000-01-27,2.69,0.05,53.8
2000-01-28,2.56,0.05,51.199999999999996
2000-01-31,2.56,0.05,51.199999999999996
2000-02-01,2.66,0.05,53.2
2000-02-02,2.69,0.05,53.8
2000-02-03,2.58,0.05,51.6
2000-02-04,2.59,0.05,51.8
2000-02-07,2.56,0.05,51.199999999999996
2000-02-08,2.78,0.05,55.599999999999994
2000-02-09,3.14,0.05,62.8
2000-02-10,3.38,0.05,67.6
2000-02-11,3.14,0.05,62.8
2000-02-14,3.14,0.05,62.8
2000-02-15,3.08,0.05,61.6
2000-02-16,3.11,0.05,62.199999999999996
2000-02-17,3.33,0.05,66.6
2000-02-18,3.28,0.05,65.6
2000-02-22,3.22,0.05,64.4
2000-02-23,3.38,0.05,67.6
2000-02-24,3.0,0.05,60.0
2000-02-25,3.0,0.05,60.0
2000-02-28,3.09,0.05,61.8
2000-02-29,3.22,0.05,64.4
2000-03-01,3.28,0.05,65.6
2000-03-02,3.22,0.05,64.4
2000-03-03,3.38,0.05,67.6
2000-03-06,3.44,0.05,68.8
2000-03-07,3.58,0.05,71.6
2000-03-08,3.5,0.05,70.0
2000-03-09,3.25,0.05,65.0
2000-03-10,3.06,0.05,61.199999999999996
2000-03-13,3.11,0.05,62.199999999999996
2000-03-14,3.25,0.05,65.0
2000-03-15,3.2,0.05,64.0
2000-03-16,3.17,0.05,63.4
2000-03-17,3.13,0.05,62.599999999999994
2000-03-20,3.08,0.05,61.6
2000-03-21,2.8,0.05,55.99999999999999
2000-03-22,2.47,0.05,49.4
2000-03-23,2.63,0.05,52.599999999999994
2000-03-24,2.55,0.05,50.99999999999999
2000-03-27,2.55,0.05,50.99999999999999
2000-03-28,2.75,0.05,55.0
2000-03-29,2.75,0.05,55.0
2000-03-30,2.63,0.05,52.599999999999994
2000-03-31,2.69,0.05,53.8
2000-04-03,2.55,0.05,50.99999999999999
2000-04-04,2.48,0.05,49.599999999999994
2000-04-05,2.7,0.05,54.0
2000-04-06,2.75,0.05,55.0
2000-04-07,2.75,0.05,55.0
2000-04-10,2.72,0.05,54.4
2000-04-11,2.5,0.05,50.0
2000-04-12,2.5,0.05,50.0
2000-04-13,2.47,0.05,49.4
2000-04-14,2.17,0.05,43.4
2000-04-17,2.2,0.05,44.0
2000-04-18,2.25,0.05,45.0
2000-04-19,2.36,0.05,47.199999999999996
2000-04-20,2.72,0.05,54.4
2000-04-24,2.66,0.05,53.2
2000-04-25,2.66,0.05,53.2
2000-04-26,2.73,0.05,54.599999999999994
2000-04-27,2.7,0.05,54.0
2000-04-28,2.7,0.05,54.0
2000-05-01,2.66,0.05,53.2
2000-05-02,2.58,0.05,51.6
2000-05-03,2.53,0.05,50.599999999999994
2000-05-04,2.63,0.05,52.599999999999994
2000-05-05,2.56,0.05,51.199999999999996
2000-05-08,2.56,0.05,51.199999999999996
2000-05-09,2.5,0.07,35.71428571428571
2000-05-10,2.5,0.07,35.71428571428571
2000-05-11,2.5,0.07,35.71428571428571
2000-05-12,2.63,0.07,37.57142857142857
2000-05-15,2.64,0.07,37.714285714285715
2000-05-16,2.69,0.07,38.42857142857142
2000-05-17,2.66,0.07,38.0
2000-05-18,2.67,0.07,38.14285714285714
2000-05-19,2.69,0.07,38.42857142857142
2000-05-22,2.69,0.07,38.42857142857142
2000-05-23,2.69,0.07,38.42857142857142
2000-05-24,2.7,0.07,38.57142857142857
2000-05-25,2.69,0.07,38.42857142857142
2000-05-26,2.72,0.07,38.857142857142854
2000-05-30,2.73,0.07,38.99999999999999
2000-05-31,2.75,0.07,39.285714285714285
2000-06-01,2.78,0.07,39.71428571428571
2000-06-02,2.83,0.07,40.42857142857142
2000-06-05,2.91,0.07,41.57142857142857
2000-06-06,2.89,0.07,41.285714285714285
2000-06-07,3.0,0.07,42.857142857142854
2000-06-08,2.94,0.07,41.99999999999999
2000-06-09,2.94,0.07,41.99999999999999
2000-06-12,2.81,0.07,40.14285714285714
2000-06-13,2.81,0.07,40.14285714285714
2000-06-14,2.83,0.07,40.42857142857142
2000-06-15,2.81,0.07,40.14285714285714
2000-06-16,2.8,0.07,39.99999999999999
2000-06-19,2.81,0.07,40.14285714285714
2000-06-20,2.77,0.07,39.57142857142857
2000-06-21,2.81,0.07,40.14285714285714
2000-06-22,2.84,0.07,40.57142857142856
2000-06-23,3.0,0.07,42.857142857142854
2000-06-26,2.97,0.07,42.42857142857143
2000-06-27,2.94,0.07,41.99999999999999
2000-06-28,2.88,0.07,41.14285714285714
2000-06-29,2.91,0.07,41.57142857142857
2000-06-30,2.84,0.07,40.57142857142856
2000-07-03,2.84,0.07,40.57142857142856
2000-07-05,2.91,0.07,41.57142857142857
2000-07-06,2.94,0.07,41.99999999999999
2000-07-07,2.88,0.07,41.14285714285714
2000-07-10,2.93,0.07,41.857142857142854
2000-07-11,2.91,0.07,41.57142857142857
2000-07-12,2.94,0.07,41.99999999999999
2000-07-13,2.97,0.07,42.42857142857143
2000-07-14,2.91,0.07,41.57142857142857
2000-07-17,3.0,0.07,42.857142857142854
2000-07-18,3.0,0.07,42.857142857142854
2000-07-19,3.0,0.07,42.857142857142854
2000-07-20,2.83,0.07,40.42857142857142
2000-07-21,2.94,0.07,41.99999999999999
2000-07-24,2.88,0.07,41.14285714285714
2000-07-25,2.63,0.07,37.57142857142857
2000-07-26,2.69,0.07,38.42857142857142
2000-07-27,2.59,0.07,36.99999999999999
2000-07-28,2.47,0.07,35.285714285714285
2000-07-31,2.52,0.07,36.0
2000-08-01,2.48,0.07,35.42857142857142
2000-08-02,2.52,0.07,36.0
2000-08-03,2.47,0.07,35.285714285714285
2000-08-04,2.42,0.07,34.57142857142857
2000-08-07,2.34,0.07,33.42857142857142
2000-08-08,2.5,0.07,35.71428571428571
2000-08-09,2.53,0.06,42.166666666666664
2000-08-10,2.53,0.06,42.166666666666664
2000-08-11,2.47,0.06,41.16666666666667
2000-08-14,2.47,0.06,41.16666666666667
2000-08-15,2.56,0.06,42.66666666666667
2000-08-16,2.63,0.06,43.833333333333336
2000-08-17,2.58,0.06,43.0
2000-08-18,2.47,0.06,41.16666666666667
2000-08-21,2.5,0.06,41.66666666666667
2000-08-22,2.47,0.06,41.16666666666667
2000-08-23,2.5,0.06,41.66666666666667
2000-08-24,2.47,0.06,41.16666666666667
2000-08-25,2.5,0.06,41.66666666666667
2000-08-28,2.56,0.06,42.66666666666667
2000-08-29,2.59,0.06,43.166666666666664
2000-08-30,2.58,0.06,43.0
2000-08-31,2.64,0.06,44.00000000000001
2000-09-01,2.77,0.06,46.16666666666667
2000-09-05,2.81,0.06,46.833333333333336
2000-09-06,2.75,0.06,45.833333333333336
2000-09-07,2.81,0.06,46.833333333333336
2000-09-08,2.84,0.06,47.333333333333336
2000-09-11,2.83,0.06,47.16666666666667
2000-09-12,2.84,0.06,47.333333333333336
2000-09-13,2.88,0.06,48.0
2000-09-14,3.0,0.06,50.0
2000-09-15,2.92,0.06,48.666666666666664
2000-09-18,2.86,0.06,47.666666666666664
2000-09-19,2.84,0.06,47.333333333333336
2000-09-20,2.94,0.06,49.0
2000-09-21,2.98,0.06,49.66666666666667
2000-09-22,3.09,0.06,51.5
2000-09-25,3.06,0.06,51.0
2000-09-26,3.11,0.06,51.833333333333336
2000-09-27,3.08,0.06,51.333333333333336
2000-09-28,3.0,0.06,50.0
2000-09-29,3.0,0.06,50.0
2000-10-02,3.0,0.06,50.0
2000-10-03,2.97,0.06,49.50000000000001
2000-10-04,2.97,0.06,49.50000000000001
2000-10-05,3.03,0.06,50.5
2000-10-06,2.97,0.06,49.50000000000001
2000-10-09,3.02,0.06,50.333333333333336
2000-10-10,3.0,0.06,50.0
2000-10-11,3.0,0.06,50.0
2000-10-12,3.0,0.06,50.0
2000-10-13,3.0,0.06,50.0
2000-10-16,2.97,0.06,49.50000000000001
2000-10-17,3.0,0.06,50.0
2000-10-18,2.97,0.06,49.50000000000001
2000-10-19,3.0,0.06,50.0
2000-10-20,2.97,0.06,49.50000000000001
2000-10-23,2.81,0.06,46.833333333333336
2000-10-24,2.88,0.06,48.0
2000-10-25,2.75,0.06,45.833333333333336
2000-10-26,2.81,0.06,46.833333333333336
2000-10-27,2.89,0.06,48.16666666666667
2000-10-30,2.88,0.06,48.0
2000-10-31,2.91,0.06,48.50000000000001
2000-11-01,2.91,0.06,48.50000000000001
2000-11-02,2.91,0.06,48.50000000000001
2000-11-03,2.91,0.06,48.50000000000001
2000-11-06,2.94,0.06,49.0
2000-11-07,2.81,0.06,46.833333333333336
2000-11-08,2.88,0.06,48.0
2000-11-09,2.75,0.05,55.0
2000-11-10,2.5,0.05,50.0
2000-11-13,2.56,0.05,51.199999999999996
2000-11-14,2.53,0.05,50.599999999999994
2000-11-15,2.56,0.05,51.199999999999996
2000-11-16,2.56,0.05,51.199999999999996
2000-11-17,2.61,0.05,52.199999999999996
2000-11-20,2.66,0.05,53.2
2000-11-21,2.52,0.05,50.4
2000-11-22,2.56,0.05,51.199999999999996
2000-11-24,2.56,0.05,51.199999999999996
2000-11-27,2.5,0.05,50.0
2000-11-28,2.5,0.05,50.0
2000-11-29,2.55,0.05,50.99999999999999
2000-11-30,2.53,0.05,50.599999999999994
2000-12-01,2.55,0.05,50.99999999999999
2000-12-04,2.52,0.05,50.4
2000-12-05,2.52,0.05,50.4
2000-12-06,2.36,0.05,47.199999999999996
2000-12-07,2.42,0.05,48.4
2000-12-08,2.53,0.05,50.599999999999994
2000-12-11,2.55,0.05,50.99999999999999
2000-12-12,2.52,0.05,50.4
2000-12-13,2.47,0.05,49.4
2000-12-14,2.5,0.05,50.0
2000-12-15,2.52,0.05,50.4
2000-12-18,2.55,0.05,50.99999999999999
2000-12-19,2.52,0.05,50.4
2000-12-20,2.44,0.05,48.8
2000-12-21,2.42,0.05,48.4
2000-12-22,2.5,0.05,50.0
2000-12-26,2.56,0.05,51.199999999999996
2000-12-27,2.5,0.05,50.0
2000-12-28,2.58,0.05,51.6
2000-12-29,2.81,0.05,56.199999999999996
2001-01-02,2.94,0.05,58.8
2001-01-03,2.98,0.05,59.599999999999994
2001-01-04,3.02,0.05,60.4
2001-01-05,3.02,0.05,60.4
2001-01-08,2.55,0.05,50.99999999999999
2001-01-09,2.53,0.05,50.599999999999994
2001-01-10,2.55,0.05,50.99999999999999
2001-01-11,2.66,0.05,53.2
2001-01-12,2.61,0.05,52.199999999999996
2001-01-16,2.83,0.05,56.6
2001-01-17,2.98,0.05,59.599999999999994
2001-01-18,2.94,0.05,58.8
2001-01-19,2.75,0.05,55.0
2001-01-22,2.7,0.05,54.0
2001-01-23,2.63,0.05,52.599999999999994
2001-01-24,2.66,0.05,53.2
2001-01-25,2.69,0.05,53.8
2001-01-26,2.69,0.05,53.8
2001-01-29,2.69,0.05,53.8
2001-01-30,2.66,0.05,53.2
2001-01-31,2.66,0.05,53.2
2001-02-01,2.66,0.05,53.2
2001-02-02,2.86,0.05,57.199999999999996
2001-02-05,2.86,0.05,57.199999999999996
2001-02-06,3.16,0.05,63.2
2001-02-07,3.41,0.05,68.2
2001-02-08,3.34,0.05,66.8
2001-02-09,3.27,0.05,65.39999999999999
2001-02-12,3.14,0.05,62.8
2001-02-13,3.16,0.05,63.2
2001-02-14,3.17,0.05,63.4
2001-02-15,3.16,0.05,63.2
2001-02-16,3.0,0.05,60.0
2001-02-20,3.08,0.05,61.6
2001-02-21,2.88,0.05,57.599999999999994
2001-02-22,2.84,0.05,56.8
2001-02-23,2.67,0.05,53.4
2001-02-26,2.56,0.05,51.199999999999996
2001-02-27,2.7,0.05,54.0
2001-02-28,2.75,0.05,55.0
2001-03-01,2.81,0.05,56.199999999999996
2001-03-02,2.97,0.05,59.4
2001-03-05,3.03,0.05,60.599999999999994
2001-03-06,3.0,0.05,60.0
2001-03-07,3.09,0.05,61.8
2001-03-08,3.0,0.05,60.0
2001-03-09,2.94,0.05,58.8
2001-03-12,3.25,0.05,65.0
2001-03-13,3.34,0.05,66.8
2001-03-14,3.28,0.05,65.6
2001-03-15,3.27,0.05,65.39999999999999
2001-03-16,3.31,0.05,66.2
2001-03-19,3.5,0.05,70.0
2001-03-20,3.16,0.05,63.2
2001-03-21,3.09,0.05,61.8
2001-03-22,3.11,0.05,62.199999999999996
2001-03-23,3.02,0.05,60.4
2001-03-26,3.16,0.05,63.2
2001-03-27,3.19,0.05,63.8
2001-03-28,3.13,0.05,62.599999999999994
2001-03-29,3.14,0.05,62.8
2001-03-30,3.16,0.05,63.2
2001-04-02,3.16,0.05,63.2
2001-04-03,3.06,0.05,61.199999999999996
2001-04-04,2.95,0.05,59.0
2001-04-05,3.0,0.05,60.0
2001-04-06,3.0,0.05,60.0
2001-04-09,2.95,0.05,59.0
2001-04-10,2.93,0.05,58.6
2001-04-11,3.16,0.05,63.2
2001-04-12,3.2,0.05,64.0
2001-04-16,3.0,0.05,60.0
2001-04-17,3.02,0.05,60.4
2001-04-18,3.19,0.05,63.8
2001-04-19,3.33,0.05,66.6
2001-04-20,3.39,0.05,67.8
2001-04-23,3.25,0.05,65.0
2001-04-24,3.26,0.05,65.19999999999999
2001-04-25,3.47,0.05,69.4
2001-04-26,3.38,0.05,67.6
2001-04-27,3.37,0.05,67.39999999999999
2001-04-30,3.31,0.05,66.2
2001-05-01,3.4,0.05,68.0
2001-05-02,3.38,0.05,67.6
2001-05-03,3.5,0.05,70.0
2001-05-04,3.71,0.05,74.19999999999999
2001-05-07,3.69,0.05,73.8
2001-05-08,3.69,0.05,73.8
2001-05-09,3.79,0.05,75.8
2001-05-10,3.75,0.05,75.0
2001-05-11,3.78,0.04,94.5
2001-05-14,3.75,0.04,93.75
2001-05-15,3.46,0.04,86.5
2001-05-16,3.43,0.04,85.75
2001-05-17,3.36,0.04,84.0
2001-05-18,3.53,0.04,88.25
2001-05-21,4.06,0.04,101.49999999999999
2001-05-22,3.83,0.04,95.75
2001-05-23,3.85,0.04,96.25
2001-05-24,4.13,0.04,103.25
2001-05-25,4.08,0.04,102.0
2001-05-29,3.78,0.04,94.5
2001-05-30,3.7,0.04,92.5
2001-05-31,4.01,0.04,100.24999999999999
2001-06-01,4.0,0.04,100.0
2001-06-04,3.84,0.04,96.0
2001-06-05,3.73,0.04,93.25
2001-06-06,3.72,0.04,93.0
2001-06-07,3.63,0.04,90.75
2001-06-08,3.75,0.04,93.75
2001-06-11,3.88,0.04,97.0
2001-06-12,4.0,0.04,100.0
2001-06-13,4.06,0.04,101.49999999999999
2001-06-14,3.96,0.04,99.0
2001-06-15,3.84,0.04,96.0
2001-06-18,3.75,0.04,93.75
2001-06-19,3.99,0.04,99.75
2001-06-20,3.86,0.04,96.5
2001-06-21,3.86,0.04,96.5
2001-06-22,3.95,0.04,98.75
2001-06-25,3.85,0.04,96.25
2001-06-26,3.9,0.04,97.5
2001-06-27,3.95,0.04,98.75
2001-06-28,4.04,0.04,101.0
2001-06-29,4.68,0.04,116.99999999999999
2001-07-02,4.02,0.04,100.49999999999999
2001-07-03,4.0,0.04,100.0
2001-07-05,4.17,0.04,104.25
2001-07-06,4.03,0.04,100.75
2001-07-09,4.21,0.04,105.25
2001-07-10,3.98,0.04,99.5
2001-07-11,3.95,0.04,98.75
2001-07-12,4.02,0.04,100.49999999999999
2001-07-13,4.25,0.04,106.25
2001-07-16,4.05,0.04,101.25
2001-07-17,4.07,0.04,101.75
2001-07-18,4.13,0.04,103.25
2001-07-19,4.24,0.04,106.0
2001-07-20,4.2,0.04,105.0
2001-07-23,4.39,0.04,109.74999999999999
2001-07-24,4.3,0.04,107.5
2001-07-25,4.37,0.04,109.25
2001-07-26,4.63,0.04,115.75
2001-07-27,4.76,0.04,118.99999999999999
2001-07-30,4.65,0.04,116.25
2001-07-31,4.74,0.04,118.5
2001-08-01,4.79,0.04,119.75
2001-08-02,4.78,0.06,79.66666666666667
2001-08-03,4.75,0.06,79.16666666666667
2001-08-06,4.76,0.06,79.33333333333333
2001-08-07,4.72,0.06,78.66666666666667
2001-08-08,4.55,0.06,75.83333333333333
2001-08-09,4.44,0.06,74.00000000000001
2001-08-10,4.71,0.06,78.5
2001-08-13,4.69,0.06,78.16666666666667
2001-08-14,4.79,0.06,79.83333333333334
2001-08-15,4.65,0.06,77.50000000000001
2001-08-16,4.71,0.06,78.5
2001-08-17,4.67,0.06,77.83333333333333
2001-08-20,4.68,0.06,78.0
2001-08-21,4.64,0.06,77.33333333333333
2001-08-22,4.66,0.06,77.66666666666667
2001-08-23,4.65,0.06,77.50000000000001
2001-08-24,4.69,0.06,78.16666666666667
2001-08-27,4.75,0.06,79.16666666666667
2001-08-28,4.7,0.06,78.33333333333334
2001-08-29,4.75,0.06,79.16666666666667
2001-08-30,4.68,0.06,78.0
2001-08-31,4.7,0.06,78.33333333333334
2001-09-04,4.71,0.06,78.5
2001-09-05,4.72,0.06,78.66666666666667
2001-09-06,4.73,0.06,78.83333333333334
2001-09-07,4.73,0.06,78.83333333333334
2001-09-10,4.73,0.06,78.83333333333334
2001-09-17,4.46,0.06,74.33333333333333
2001-09-18,4.48,0.06,74.66666666666667
2001-09-19,4.23,0.06,70.50000000000001
2001-09-20,3.88,0.06,64.66666666666667
2001-09-21,3.66,0.06,61.00000000000001
2001-09-24,3.97,0.06,66.16666666666667
2001-09-25,3.99,0.06,66.5
2001-09-26,3.85,0.06,64.16666666666667
2001-09-27,3.8,0.06,63.333333333333336
2001-09-28,4.46,0.06,74.33333333333333
2001-10-01,4.2,0.06,70.0
2001-10-02,4.23,0.06,70.50000000000001
2001-10-03,4.46,0.06,74.33333333333333
2001-10-04,4.76,0.06,79.33333333333333
2001-10-05,4.76,0.06,79.33333333333333
2001-10-08,4.98,0.06,83.00000000000001
2001-10-09,4.71,0.06,78.5
2001-10-10,4.7,0.06,78.33333333333334
2001-10-11,4.64,0.06,77.33333333333333
2001-10-12,4.68,0.06,78.0
2001-10-15,4.7,0.06,78.33333333333334
2001-10-16,4.75,0.06,79.16666666666667
2001-10-17,4.6,0.06,76.66666666666666
2001-10-18,4.63,0.06,77.16666666666667
2001-10-19,4.45,0.06,74.16666666666667
2001-10-22,4.49,0.06,74.83333333333334
2001-10-23,4.7,0.06,78.33333333333334
2001-10-24,4.73,0.06,78.83333333333334
2001-10-25,4.73,0.06,78.83333333333334
