date,JNPR,JNPR_EPS,PE Ratio
2002-01-22,16.07,-0.03,-535.6666666666667
2002-01-23,16.91,-0.03,-563.6666666666667
2002-01-24,16.99,-0.03,-566.3333333333333
2002-01-25,16.9,-0.03,-563.3333333333333
2002-01-28,16.92,-0.03,-564.0000000000001
2002-01-29,16.52,-0.03,-550.6666666666666
2002-01-30,16.49,-0.03,-549.6666666666666
2002-01-31,15.32,-0.03,-510.6666666666667
2002-02-01,14.96,-0.03,-498.6666666666667
2002-02-04,13.94,-0.03,-464.6666666666667
2002-02-05,13.51,-0.03,-450.33333333333337
2002-02-06,13.82,-0.03,-460.6666666666667
2002-02-07,13.41,-0.03,-447.0
2002-02-08,13.89,-0.03,-463.00000000000006
2002-02-11,14.88,-0.03,-496.00000000000006
2002-02-12,13.75,-0.03,-458.33333333333337
2002-02-13,13.01,-0.03,-433.6666666666667
2002-02-14,10.92,-0.03,-364.0
2002-02-15,10.27,-0.03,-342.3333333333333
2002-02-19,10.15,-0.03,-338.33333333333337
2002-02-20,10.11,-0.03,-337.0
2002-02-21,9.64,-0.03,-321.33333333333337
2002-02-22,9.46,-0.03,-315.33333333333337
2002-02-25,9.9,-0.03,-330.0
2002-02-26,10.19,-0.03,-339.6666666666667
2002-02-27,9.51,-0.03,-317.0
2002-02-28,9.32,-0.03,-310.6666666666667
2002-03-01,9.83,-0.03,-327.6666666666667
2002-03-04,11.73,-0.03,-391.00000000000006
2002-03-05,12.08,-0.03,-402.6666666666667
2002-03-06,12.29,-0.03,-409.66666666666663
2002-03-07,12.57,-0.03,-419.0
2002-03-08,13.31,-0.03,-443.6666666666667
2002-03-11,14.71,-0.03,-490.33333333333337
2002-03-12,13.57,-0.03,-452.33333333333337
2002-03-13,12.96,-0.03,-432.00000000000006
2002-03-14,11.5,-0.03,-383.33333333333337
2002-03-15,11.42,-0.03,-380.6666666666667
2002-03-18,11.34,-0.03,-378.0
2002-03-19,11.31,-0.03,-377.00000000000006
2002-03-20,11.3,-0.03,-376.6666666666667
2002-03-21,11.84,-0.03,-394.6666666666667
2002-03-22,12.2,-0.03,-406.6666666666667
2002-03-25,11.56,-0.03,-385.33333333333337
2002-03-26,11.57,-0.03,-385.6666666666667
2002-03-27,11.92,-0.03,-397.33333333333337
2002-03-28,12.62,-0.03,-420.66666666666663
2002-04-01,13.23,-0.03,-441.00000000000006
2002-04-02,12.39,-0.03,-413.00000000000006
2002-04-03,11.89,-0.03,-396.33333333333337
2002-04-04,12.31,-0.03,-410.33333333333337
2002-04-05,11.42,-0.03,-380.6666666666667
2002-04-08,11.85,-0.03,-395.0
2002-04-09,11.03,-0.03,-367.6666666666667
2002-04-10,10.88,-0.03,-362.6666666666667
2002-04-11,10.34,-0.03,-344.6666666666667
2002-04-12,10.9,-0.03,-363.33333333333337
2002-04-15,11.02,-0.03,-367.3333333333333
2002-04-16,11.8,-0.03,-393.33333333333337
2002-04-17,12.4,-0.03,-413.33333333333337
2002-04-18,12.22,-0.03,-407.33333333333337
2002-04-19,12.04,-0.03,-401.3333333333333
2002-04-22,11.17,-0.03,-372.33333333333337
2002-04-23,10.55,-0.03,-351.6666666666667
2002-04-24,10.6,-0.03,-353.3333333333333
2002-04-25,10.49,-0.03,-349.6666666666667
2002-04-26,10.03,-0.03,-334.3333333333333
2002-04-29,9.74,-0.03,-324.6666666666667
2002-04-30,10.11,-0.03,-337.0
2002-05-01,9.79,-0.03,-326.3333333333333
2002-05-02,9.37,-0.03,-312.3333333333333
2002-05-03,9.05,-0.03,-301.6666666666667
2002-05-06,8.51,-0.03,-283.6666666666667
2002-05-07,8.43,-0.03,-281.0
2002-05-08,9.62,-0.03,-320.66666666666663
2002-05-09,9.03,-0.03,-301.0
2002-05-10,8.9,-0.03,-296.6666666666667
2002-05-13,9.29,-0.03,-309.66666666666663
2002-05-14,9.91,-0.03,-330.33333333333337
2002-05-15,9.66,-0.08,-120.75
2002-05-16,10.01,-0.08,-125.125
2002-05-17,9.84,-0.08,-123.0
2002-05-20,9.54,-0.08,-119.24999999999999
2002-05-21,9.74,-0.08,-121.75
2002-05-22,10.14,-0.08,-126.75
2002-05-23,10.22,-0.08,-127.75
2002-05-24,10.08,-0.08,-126.0
2002-05-28,10.31,-0.08,-128.875
2002-05-29,9.87,-0.08,-123.37499999999999
2002-05-30,9.54,-0.08,-119.24999999999999
2002-05-31,9.27,-0.08,-115.87499999999999
2002-06-03,8.66,-0.08,-108.25
2002-06-04,8.67,-0.08,-108.375
2002-06-05,8.78,-0.08,-109.74999999999999
2002-06-06,8.41,-0.08,-105.125
2002-06-07,8.08,-0.08,-101.0
2002-06-10,7.87,-0.08,-98.375
2002-06-11,7.29,-0.08,-91.125
2002-06-12,7.21,-0.08,-90.125
2002-06-13,7.21,-0.08,-90.125
2002-06-14,7.15,-0.08,-89.375
2002-06-17,7.66,-0.08,-95.75
2002-06-18,7.53,-0.08,-94.125
2002-06-19,7.06,-0.08,-88.25
2002-06-20,6.52,-0.08,-81.5
2002-06-21,6.49,-0.08,-81.125
2002-06-24,6.81,-0.08,-85.125
2002-06-25,6.29,-0.08,-78.625
2002-06-26,5.13,-0.08,-64.125
2002-06-27,5.45,-0.08,-68.125
2002-06-28,5.65,-0.08,-70.625
2002-07-01,5.69,-0.08,-71.125
2002-07-02,6.3,-0.08,-78.75
2002-07-03,6.7,-0.08,-83.75
2002-07-05,7.16,-0.08,-89.5
2002-07-08,7.25,-0.08,-90.625
2002-07-09,7.09,-0.08,-88.625
2002-07-10,7.11,-0.08,-88.875
2002-07-11,7.22,-0.08,-90.25
2002-07-12,7.7,-0.08,-96.25
2002-07-15,8.05,-0.08,-100.625
2002-07-16,8.31,-0.08,-103.875
2002-07-17,9.21,-0.08,-115.12500000000001
2002-07-18,8.93,-0.08,-111.625
2002-07-19,8.9,-0.08,-111.25
2002-07-22,8.13,-0.08,-101.62500000000001
2002-07-23,7.48,-0.08,-93.5
2002-07-24,7.91,-0.08,-98.875
2002-07-25,7.25,-0.08,-90.625
2002-07-26,6.96,-0.08,-87.0
2002-07-29,7.69,-0.08,-96.125
2002-07-30,8.48,-0.08,-106.0
2002-07-31,8.0,-0.08,-100.0
2002-08-01,7.29,-0.08,-91.125
2002-08-02,7.23,-0.08,-90.375
2002-08-05,6.75,-0.08,-84.375
2002-08-06,7.48,-0.08,-93.5
2002-08-07,7.31,-0.08,-91.375
2002-08-08,7.62,-0.08,-95.25
2002-08-09,7.47,-0.08,-93.375
2002-08-12,7.37,-0.08,-92.125
2002-08-13,7.21,-0.08,-90.125
2002-08-14,7.79,0.02,389.5
2002-08-15,7.71,0.02,385.5
2002-08-16,8.21,0.02,410.50000000000006
2002-08-19,8.62,0.02,430.99999999999994
2002-08-20,8.45,0.02,422.49999999999994
2002-08-21,8.41,0.02,420.5
2002-08-22,8.47,0.02,423.5
2002-08-23,7.77,0.02,388.49999999999994
2002-08-26,7.98,0.02,399.0
2002-08-27,7.45,0.02,372.5
2002-08-28,7.0,0.02,350.0
2002-08-29,7.4,0.02,370.0
2002-08-30,7.27,0.02,363.49999999999994
2002-09-03,6.93,0.02,346.5
2002-09-04,7.01,0.02,350.5
2002-09-05,7.01,0.02,350.5
2002-09-06,6.91,0.02,345.5
2002-09-09,7.13,0.02,356.5
2002-09-10,7.15,0.02,357.5
2002-09-11,7.27,0.02,363.49999999999994
2002-09-12,6.99,0.02,349.5
2002-09-13,6.62,0.02,331.0
2002-09-16,6.56,0.02,328.0
2002-09-17,6.05,0.02,302.5
2002-09-18,5.72,0.02,286.0
2002-09-19,5.59,0.02,279.5
2002-09-20,5.74,0.02,287.0
2002-09-23,5.4,0.02,270.0
2002-09-24,5.04,0.02,252.0
2002-09-25,5.11,0.02,255.5
2002-09-26,4.58,0.02,229.0
2002-09-27,4.69,0.02,234.50000000000003
2002-09-30,4.8,0.02,240.0
2002-10-01,5.28,0.02,264.0
2002-10-02,5.07,0.02,253.5
2002-10-03,4.72,0.02,235.99999999999997
2002-10-04,4.81,0.02,240.49999999999997
2002-10-07,4.43,0.02,221.49999999999997
2002-10-08,4.49,0.02,224.5
2002-10-09,4.6,0.02,229.99999999999997
2002-10-10,5.18,0.02,259.0
2002-10-11,4.66,0.02,233.0
2002-10-14,4.72,0.02,235.99999999999997
2002-10-15,5.18,0.02,259.0
2002-10-16,4.54,0.02,227.0
2002-10-17,4.72,0.02,235.99999999999997
2002-10-18,4.98,0.02,249.00000000000003
2002-10-21,5.02,0.02,250.99999999999997
2002-10-22,5.1,0.02,254.99999999999997
2002-10-23,5.34,0.02,267.0
2002-10-24,5.73,0.02,286.5
2002-10-25,5.54,0.02,277.0
2002-10-28,5.39,0.02,269.5
2002-10-29,5.0,0.02,250.0
2002-10-30,5.3,0.02,265.0
2002-10-31,5.82,0.02,291.0
2002-11-01,6.92,0.02,346.0
2002-11-04,7.0,0.02,350.0
2002-11-05,7.31,0.02,365.5
2002-11-06,7.69,0.02,384.5
2002-11-07,7.18,-0.04,-179.5
2002-11-08,6.61,-0.04,-165.25
2002-11-11,5.94,-0.04,-148.5
2002-11-12,6.39,-0.04,-159.75
2002-11-13,6.54,-0.04,-163.5
2002-11-14,6.98,-0.04,-174.5
2002-11-15,7.09,-0.04,-177.25
2002-11-18,7.33,-0.04,-183.25
2002-11-19,6.88,-0.04,-172.0
2002-11-20,7.28,-0.04,-182.0
2002-11-21,8.7,-0.04,-217.49999999999997
2002-11-22,8.73,-0.04,-218.25
2002-11-25,9.6,-0.04,-240.0
2002-11-26,8.94,-0.04,-223.49999999999997
2002-11-27,9.65,-0.04,-241.25
2002-11-29,9.74,-0.04,-243.5
2002-12-02,9.85,-0.04,-246.25
2002-12-03,8.92,-0.04,-223.0
2002-12-04,8.46,-0.04,-211.50000000000003
2002-12-05,8.58,-0.04,-214.5
2002-12-06,8.39,-0.04,-209.75
2002-12-09,7.67,-0.04,-191.75
2002-12-10,7.94,-0.04,-198.5
2002-12-11,8.07,-0.04,-201.75
2002-12-12,8.25,-0.04,-206.25
2002-12-13,8.07,-0.04,-201.75
2002-12-16,8.06,-0.04,-201.5
2002-12-17,7.99,-0.04,-199.75
2002-12-18,7.64,-0.04,-191.0
2002-12-19,7.44,-0.04,-186.0
2002-12-20,7.33,-0.04,-183.25
2002-12-23,7.42,-0.04,-185.5
2002-12-24,7.25,-0.04,-181.25
2002-12-26,7.13,-0.04,-178.25
2002-12-27,7.01,-0.04,-175.25
2002-12-30,6.72,-0.04,-168.0
2002-12-31,6.8,-0.04,-170.0
2003-01-02,7.36,-0.04,-184.0
2003-01-03,7.39,-0.04,-184.75
2003-01-06,8.05,-0.04,-201.25
2003-01-07,8.79,-0.04,-219.74999999999997
2003-01-08,8.4,-0.04,-210.0
2003-01-09,9.41,-0.04,-235.25
2003-01-10,9.26,-0.04,-231.5
2003-01-13,9.21,-0.04,-230.25000000000003
2003-01-14,9.69,-0.04,-242.24999999999997
2003-01-15,9.69,-0.04,-242.24999999999997
2003-01-16,9.23,-0.04,-230.75
2003-01-17,8.5,-0.04,-212.5
2003-01-21,8.97,-0.04,-224.25
2003-01-22,8.91,-0.04,-222.75
2003-01-23,9.13,-0.04,-228.25000000000003
2003-01-24,8.75,-0.04,-218.75
2003-01-27,8.85,-0.04,-221.25
2003-01-28,9.18,-0.04,-229.5
2003-01-29,9.35,-0.04,-233.75
2003-01-30,9.01,-0.04,-225.25
2003-01-31,8.77,-0.04,-219.24999999999997
2003-02-03,8.91,-0.04,-222.75
2003-02-04,8.61,-0.04,-215.24999999999997
2003-02-05,8.83,-0.04,-220.75
2003-02-06,8.97,-0.04,-224.25
2003-02-07,8.46,-0.04,-211.50000000000003
2003-02-10,8.69,-0.04,-217.24999999999997
2003-02-11,8.8,-0.04,-220.0
2003-02-12,8.56,-0.04,-214.0
2003-02-13,8.4,-0.04,-210.0
2003-02-14,8.7,-0.04,-217.49999999999997
2003-02-18,9.16,-0.04,-229.0
2003-02-19,9.09,-0.04,-227.25
2003-02-20,8.88,-0.04,-222.00000000000003
2003-02-21,9.08,-0.04,-227.0
2003-02-24,8.98,-0.04,-224.5
2003-02-25,8.69,-0.04,-217.24999999999997
2003-02-26,8.48,-0.04,-212.0
2003-02-27,8.53,-0.04,-213.24999999999997
2003-02-28,8.99,-0.04,-224.75
2003-03-03,8.88,-0.04,-222.00000000000003
2003-03-04,8.99,-0.04,-224.75
2003-03-05,8.95,-0.04,-223.74999999999997
2003-03-06,8.92,-0.04,-223.0
2003-03-07,8.88,-0.04,-222.00000000000003
2003-03-10,8.58,-0.04,-214.5
2003-03-11,8.15,0.02,407.5
2003-03-12,7.82,0.02,391.0
2003-03-13,8.63,0.02,431.50000000000006
2003-03-14,8.48,0.02,424.0
2003-03-17,9.09,0.02,454.5
2003-03-18,9.25,0.02,462.5
2003-03-19,9.18,0.02,459.0
2003-03-20,9.18,0.02,459.0
2003-03-21,9.11,0.02,455.49999999999994
2003-03-24,8.49,0.02,424.5
2003-03-25,8.48,0.02,424.0
2003-03-26,8.7,0.02,434.99999999999994
2003-03-27,8.46,0.02,423.00000000000006
2003-03-28,8.45,0.02,422.49999999999994
2003-03-31,8.17,0.02,408.5
2003-04-01,8.16,0.02,408.0
2003-04-02,8.52,0.02,425.99999999999994
2003-04-03,8.9,0.02,445.0
2003-04-04,8.81,0.02,440.5
2003-04-07,8.86,0.02,442.99999999999994
2003-04-08,8.74,0.02,437.0
2003-04-09,8.41,0.02,420.5
2003-04-10,8.41,0.02,420.5
2003-04-11,9.09,0.02,454.5
2003-04-14,9.4,0.02,470.0
2003-04-15,9.98,0.02,499.0
2003-04-16,9.88,0.02,494.00000000000006
2003-04-17,10.05,0.02,502.5
2003-04-21,10.28,0.02,514.0
2003-04-22,10.45,0.02,522.5
2003-04-23,10.23,0.02,511.5
2003-04-24,9.99,0.02,499.5
2003-04-25,9.72,0.02,486.0
2003-04-28,10.08,0.02,504.0
2003-04-29,10.38,0.02,519.0
2003-04-30,10.24,0.02,512.0
2003-05-01,10.2,0.02,509.99999999999994
2003-05-02,11.15,0.02,557.5
2003-05-05,11.94,0.02,597.0
2003-05-06,12.29,0.02,614.5
2003-05-07,12.19,0.02,609.5
2003-05-08,11.9,0.0,inf
2003-05-09,12.0,0.0,inf
2003-05-12,12.53,0.0,inf
2003-05-13,12.51,0.0,inf
2003-05-14,13.01,0.0,inf
2003-05-15,13.07,0.0,inf
2003-05-16,13.16,0.0,inf
2003-05-19,12.64,0.0,inf
2003-05-20,12.59,0.0,inf
2003-05-21,12.72,0.0,inf
2003-05-22,12.93,0.0,inf
2003-05-23,12.8,0.0,inf
2003-05-27,13.89,0.0,inf
2003-05-28,13.9,0.0,inf
2003-05-29,13.66,0.0,inf
2003-05-30,13.81,0.0,inf
2003-06-02,13.99,0.0,inf
2003-06-03,13.88,0.0,inf
2003-06-04,14.39,0.0,inf
2003-06-05,14.45,0.0,inf
2003-06-06,13.82,0.0,inf
2003-06-09,13.44,0.0,inf
2003-06-10,13.74,0.0,inf
2003-06-11,13.52,0.0,inf
2003-06-12,13.59,0.0,inf
2003-06-13,12.82,0.0,inf
2003-06-16,13.17,0.0,inf
2003-06-17,13.18,0.0,inf
2003-06-18,13.9,0.0,inf
2003-06-19,13.36,0.0,inf
2003-06-20,13.15,0.0,inf
2003-06-23,12.59,0.0,inf
2003-06-24,12.0,0.0,inf
2003-06-25,12.52,0.0,inf
2003-06-26,12.57,0.0,inf
2003-06-27,12.5,0.0,inf
2003-06-30,12.47,0.0,inf
2003-07-01,12.63,0.0,inf
2003-07-02,13.32,0.0,inf
2003-07-03,13.33,0.0,inf
2003-07-07,14.01,0.0,inf
2003-07-08,14.85,0.0,inf
2003-07-09,14.87,0.0,inf
2003-07-10,14.11,0.0,inf
2003-07-11,14.48,0.0,inf
2003-07-14,15.03,0.0,inf
2003-07-15,14.77,0.0,inf
2003-07-16,14.62,0.0,inf
2003-07-17,13.9,0.0,inf
2003-07-18,13.74,0.0,inf
2003-07-21,13.55,0.0,inf
2003-07-22,13.94,0.0,inf
2003-07-23,14.12,0.0,inf
2003-07-24,14.26,0.0,inf
2003-07-25,14.0,0.0,inf
2003-07-28,14.58,0.0,inf
2003-07-29,14.8,0.0,inf
2003-07-30,14.14,0.0,inf
2003-07-31,14.43,0.0,inf
2003-08-01,14.3,0.0,inf
2003-08-04,14.12,0.0,inf
2003-08-05,13.58,0.0,inf
2003-08-06,13.2,0.0,inf
2003-08-07,13.12,0.02,656.0
2003-08-08,13.38,0.02,669.0
2003-08-11,13.23,0.02,661.5
2003-08-12,13.45,0.02,672.5
2003-08-13,13.61,0.02,680.5
2003-08-14,13.61,0.02,680.5
2003-08-15,13.61,0.02,680.5
2003-08-18,14.23,0.02,711.5
2003-08-19,14.71,0.02,735.5
2003-08-20,15.39,0.02,769.5
2003-08-21,15.6,0.02,780.0
2003-08-22,15.48,0.02,774.0
2003-08-25,15.9,0.02,795.0
2003-08-26,16.37,0.02,818.5
2003-08-27,16.96,0.02,848.0
2003-08-28,17.45,0.02,872.5
2003-08-29,17.21,0.02,860.5
2003-09-02,17.3,0.02,865.0
2003-09-03,17.63,0.02,881.4999999999999
2003-09-04,18.0,0.02,900.0
2003-09-05,17.4,0.02,869.9999999999999
2003-09-08,17.68,0.02,884.0
2003-09-09,17.49,0.02,874.4999999999999
2003-09-10,16.55,0.02,827.5
2003-09-11,16.79,0.02,839.4999999999999
2003-09-12,17.18,0.02,859.0
2003-09-15,16.4,0.02,819.9999999999999
2003-09-16,16.73,0.02,836.5
2003-09-17,16.79,0.02,839.4999999999999
2003-09-18,16.67,0.02,833.5000000000001
2003-09-19,16.41,0.02,820.5
2003-09-22,16.17,0.02,808.5000000000001
2003-09-23,16.05,0.02,802.5
2003-09-24,15.68,0.02,784.0
2003-09-25,15.3,0.02,765.0
2003-09-26,15.0,0.02,750.0
2003-09-29,15.41,0.02,770.5
2003-09-30,15.0,0.02,750.0
2003-10-01,15.17,0.02,758.5
2003-10-02,15.24,0.02,762.0
2003-10-03,16.63,0.02,831.4999999999999
2003-10-06,17.29,0.02,864.4999999999999
2003-10-07,18.04,0.02,901.9999999999999
2003-10-08,17.95,0.02,897.5
2003-10-09,18.4,0.02,919.9999999999999
2003-10-10,17.62,0.02,881.0
2003-10-13,17.6,0.02,880.0
2003-10-14,17.78,0.02,889.0
2003-10-15,17.1,0.02,855.0
2003-10-16,17.41,0.02,870.5
2003-10-17,17.09,0.02,854.5
2003-10-20,17.0,0.02,850.0
2003-10-21,17.03,0.02,851.5
2003-10-22,16.76,0.02,838.0000000000001
2003-10-23,16.49,0.02,824.4999999999999
2003-10-24,16.49,0.02,824.4999999999999
2003-10-27,16.86,0.02,843.0
2003-10-28,17.68,0.02,884.0
2003-10-29,17.95,0.02,897.5
2003-10-30,17.86,0.02,893.0
2003-10-31,18.0,0.02,900.0
2003-11-03,18.55,0.02,927.5
2003-11-04,18.5,0.02,925.0
2003-11-05,19.01,0.02,950.5000000000001
2003-11-06,19.0,0.02,950.0
2003-11-07,18.7,0.02,935.0
2003-11-10,18.33,0.02,916.4999999999999
2003-11-11,18.36,0.02,918.0
2003-11-12,18.6,0.02,930.0
2003-11-13,18.46,0.02,923.0
2003-11-14,17.75,0.02,887.5
2003-11-17,17.61,0.02,880.5
2003-11-18,17.3,0.02,865.0
2003-11-19,17.69,0.02,884.5
2003-11-20,17.4,0.02,869.9999999999999
2003-11-21,17.42,0.02,871.0000000000001
2003-11-24,18.3,0.02,915.0
2003-11-25,18.63,0.02,931.4999999999999
2003-11-26,18.67,0.02,933.5000000000001
2003-11-28,18.87,0.02,943.5
2003-12-01,18.95,0.02,947.5
2003-12-02,18.38,0.02,918.9999999999999
2003-12-03,17.97,0.02,898.4999999999999
2003-12-04,18.14,0.02,907.0
2003-12-05,17.9,0.02,894.9999999999999
2003-12-08,18.18,0.02,909.0
2003-12-09,17.5,0.02,875.0
2003-12-10,17.21,0.02,860.5
2003-12-11,17.9,0.02,894.9999999999999
2003-12-12,17.5,0.02,875.0
2003-12-15,17.12,0.02,856.0
2003-12-16,16.6,0.02,830.0
2003-12-17,17.03,0.02,851.5
2003-12-18,18.02,0.02,901.0
2003-12-19,18.06,0.02,902.9999999999999
2003-12-22,17.94,0.02,897.0
2003-12-23,18.25,0.02,912.5
2003-12-24,18.51,0.02,925.5000000000001
2003-12-26,18.58,0.02,928.9999999999999
2003-12-29,18.51,0.02,925.5000000000001
2003-12-30,18.51,0.02,925.5000000000001
2003-12-31,18.68,0.02,934.0
2004-01-02,19.68,0.02,984.0
2004-01-05,19.85,0.02,992.5
2004-01-06,20.2,0.02,1010.0
2004-01-07,20.19,0.02,1009.5
2004-01-08,21.3,0.02,1065.0
2004-01-09,22.0,0.02,1100.0
2004-01-12,23.72,0.02,1186.0
2004-01-13,23.01,0.02,1150.5
2004-01-14,22.7,0.02,1135.0
2004-01-15,22.93,0.02,1146.5
2004-01-16,29.93,0.02,1496.5
2004-01-20,30.39,0.02,1519.5
2004-01-21,29.62,0.02,1481.0
2004-01-22,29.17,0.02,1458.5
2004-01-23,27.98,0.02,1399.0
2004-01-26,29.36,0.02,1468.0
2004-01-27,28.78,0.02,1439.0
2004-01-28,28.43,0.02,1421.5
2004-01-29,28.17,0.02,1408.5
2004-01-30,28.83,0.02,1441.4999999999998
2004-02-02,28.56,0.02,1428.0
2004-02-03,28.23,0.02,1411.5
2004-02-04,28.17,0.02,1408.5
2004-02-05,28.22,0.02,1411.0
2004-02-06,29.47,0.02,1473.5
2004-02-09,26.18,0.02,1309.0
2004-02-10,27.36,0.02,1368.0
2004-02-11,26.95,0.02,1347.5
2004-02-12,26.6,0.02,1330.0
2004-02-13,26.65,0.02,1332.5
2004-02-17,26.46,0.02,1323.0
2004-02-18,26.89,0.02,1344.5
2004-02-19,25.95,0.02,1297.5
2004-02-20,25.53,0.06,425.50000000000006
2004-02-23,24.73,0.06,412.1666666666667
2004-02-24,24.75,0.06,412.5
2004-02-25,25.25,0.06,420.83333333333337
2004-02-26,25.94,0.06,432.33333333333337
2004-02-27,25.87,0.06,431.1666666666667
2004-03-01,25.98,0.06,433.0
2004-03-02,25.73,0.06,428.83333333333337
2004-03-03,25.26,0.06,421.00000000000006
2004-03-04,25.35,0.06,422.50000000000006
2004-03-05,25.22,0.06,420.3333333333333
2004-03-08,24.41,0.06,406.83333333333337
2004-03-09,23.84,0.06,397.33333333333337
2004-03-10,24.28,0.06,404.6666666666667
2004-03-11,24.61,0.06,410.1666666666667
2004-03-12,25.81,0.06,430.1666666666667
2004-03-15,24.79,0.06,413.1666666666667
2004-03-16,24.4,0.06,406.6666666666667
2004-03-17,25.42,0.06,423.6666666666667
2004-03-18,25.35,0.06,422.50000000000006
2004-03-19,24.86,0.06,414.3333333333333
2004-03-22,23.49,0.06,391.5
2004-03-23,23.79,0.06,396.5
2004-03-24,23.73,0.06,395.5
2004-03-25,25.13,0.06,418.8333333333333
2004-03-26,25.37,0.06,422.83333333333337
2004-03-29,26.22,0.06,437.0
2004-03-30,26.54,0.06,442.3333333333333
2004-03-31,26.02,0.06,433.6666666666667
2004-04-01,26.28,0.06,438.00000000000006
2004-04-02,27.1,0.06,451.6666666666667
2004-04-05,27.52,0.06,458.6666666666667
2004-04-06,27.07,0.06,451.1666666666667
2004-04-07,27.21,0.06,453.50000000000006
2004-04-08,27.52,0.06,458.6666666666667
2004-04-12,27.55,0.06,459.1666666666667
2004-04-13,26.17,0.06,436.1666666666667
2004-04-14,26.04,0.06,434.0
2004-04-15,26.02,0.06,433.6666666666667
2004-04-16,25.17,0.06,419.50000000000006
2004-04-19,25.69,0.06,428.1666666666667
2004-04-20,24.91,0.06,415.1666666666667
2004-04-21,25.83,0.06,430.5
2004-04-22,26.82,0.06,447.0
2004-04-23,26.13,0.06,435.5
2004-04-26,25.32,0.06,422.0
2004-04-27,25.07,0.06,417.83333333333337
2004-04-28,24.18,0.06,403.0
2004-04-29,22.95,0.06,382.5
2004-04-30,21.88,0.06,364.6666666666667
2004-05-03,22.18,0.08,277.25
2004-05-04,23.44,0.08,293.0
2004-05-05,23.08,0.08,288.5
2004-05-06,22.83,0.08,285.375
2004-05-07,23.09,0.08,288.625
2004-05-10,22.25,0.08,278.125
2004-05-11,22.15,0.08,276.875
2004-05-12,22.24,0.08,278.0
2004-05-13,22.5,0.08,281.25
2004-05-14,20.92,0.08,261.5
2004-05-17,19.9,0.08,248.74999999999997
2004-05-18,20.54,0.08,256.75
2004-05-19,20.85,0.08,260.625
2004-05-20,20.2,0.08,252.5
2004-05-21,20.45,0.08,255.625
2004-05-24,20.5,0.08,256.25
2004-05-25,21.62,0.08,270.25
2004-05-26,21.34,0.08,266.75
2004-05-27,20.75,0.08,259.375
2004-05-28,20.95,0.08,261.875
2004-06-01,20.72,0.08,259.0
2004-06-02,20.94,0.08,261.75
2004-06-03,20.1,0.08,251.25
2004-06-04,19.91,0.08,248.875
2004-06-07,20.87,0.08,260.875
2004-06-08,21.55,0.08,269.375
2004-06-09,20.45,0.08,255.625
2004-06-10,20.79,0.08,259.875
2004-06-14,20.26,0.08,253.25000000000003
2004-06-15,20.77,0.08,259.625
2004-06-16,21.03,0.08,262.875
2004-06-17,20.59,0.08,257.375
2004-06-18,20.74,0.08,259.25
2004-06-21,20.25,0.08,253.125
2004-06-22,20.86,0.08,260.75
2004-06-23,23.35,0.08,291.875
2004-06-24,23.16,0.08,289.5
2004-06-25,23.89,0.08,298.625
2004-06-28,23.57,0.08,294.625
2004-06-29,24.1,0.08,301.25
2004-06-30,24.57,0.08,307.125
2004-07-01,23.66,0.08,295.75
2004-07-02,23.7,0.08,296.25
2004-07-06,22.51,0.08,281.375
2004-07-07,22.7,0.08,283.75
2004-07-08,22.65,0.08,283.125
2004-07-09,23.16,0.08,289.5
2004-07-12,22.28,0.08,278.5
2004-07-13,22.0,0.08,275.0
2004-07-14,24.59,0.08,307.375
2004-07-15,24.26,0.08,303.25
2004-07-16,24.08,0.08,301.0
2004-07-19,23.73,0.08,296.625
2004-07-20,24.3,0.08,303.75
2004-07-21,22.97,0.08,287.125
2004-07-22,23.21,0.08,290.125
2004-07-23,22.76,0.08,284.5
2004-07-26,21.8,0.08,272.5
2004-07-27,22.78,0.08,284.75
2004-07-28,22.17,0.08,277.125
2004-07-29,22.9,0.08,286.25
2004-07-30,22.96,0.08,287.0
2004-08-02,22.95,0.08,286.875
2004-08-03,22.4,0.08,280.0
2004-08-04,22.3,0.08,278.75
2004-08-05,21.81,0.04,545.25
2004-08-06,21.06,0.04,526.5
2004-08-09,20.95,0.04,523.75
2004-08-10,21.56,0.04,539.0
2004-08-11,20.69,0.04,517.25
2004-08-12,20.2,0.04,505.0
2004-08-13,20.29,0.04,507.24999999999994
2004-08-16,20.37,0.04,509.25
2004-08-17,21.03,0.04,525.75
2004-08-18,21.73,0.04,543.25
2004-08-19,21.75,0.04,543.75
2004-08-20,21.98,0.04,549.5
2004-08-23,22.0,0.04,550.0
2004-08-24,21.6,0.04,540.0
2004-08-25,22.62,0.04,565.5
2004-08-26,22.71,0.04,567.75
2004-08-27,22.96,0.04,574.0
2004-08-30,22.39,0.04,559.75
2004-08-31,22.89,0.04,572.25
2004-09-01,23.33,0.04,583.25
2004-09-02,23.64,0.04,591.0
2004-09-03,23.15,0.04,578.75
2004-09-07,23.31,0.04,582.75
2004-09-08,23.6,0.04,590.0
2004-09-09,24.04,0.04,601.0
2004-09-10,24.92,0.04,623.0
2004-09-13,24.34,0.04,608.5
2004-09-14,24.76,0.04,619.0
2004-09-15,24.17,0.04,604.25
2004-09-16,24.34,0.04,608.5
2004-09-17,24.14,0.04,603.5
2004-09-20,24.58,0.04,614.5
2004-09-21,25.72,0.04,643.0
2004-09-22,24.75,0.04,618.75
