date,EOG,EOG_EPS,PE Ratio
2005-01-27,18.39,,
2005-01-28,18.5,,
2005-01-31,18.56,,
2005-02-01,18.99,,
2005-02-02,19.16,,
2005-02-03,19.32,,
2005-02-04,19.16,,
2005-02-07,19.24,,
2005-02-08,19.42,,
2005-02-09,19.56,,
2005-02-10,20.0,,
2005-02-11,20.31,,
2005-02-14,20.54,,
2005-02-15,20.54,,
2005-02-16,21.25,,
2005-02-17,20.89,,
2005-02-18,21.39,,
2005-02-22,21.65,,
2005-02-23,21.61,,
2005-02-24,22.08,,
2005-02-25,22.88,,
2005-02-28,22.78,,
2005-03-01,21.99,,
2005-03-02,22.49,,
2005-03-03,22.94,,
2005-03-04,23.4,,
2005-03-07,23.09,,
2005-03-08,23.53,,
2005-03-09,23.31,,
2005-03-10,22.43,,
2005-03-11,22.69,,
2005-03-14,22.89,,
2005-03-15,22.44,,
2005-03-16,22.65,,
2005-03-17,23.17,,
2005-03-18,24.11,,
2005-03-21,23.83,,
2005-03-22,23.3,,
2005-03-23,22.51,,
2005-03-24,22.75,,
2005-03-28,22.64,,
2005-03-29,22.38,,
2005-03-30,23.18,,
2005-03-31,24.37,,
2005-04-01,25.13,,
2005-04-04,25.04,,
2005-04-05,24.99,,
2005-04-06,25.01,,
2005-04-07,24.56,,
2005-04-08,23.65,,
2005-04-11,24.28,,
2005-04-12,23.7,,
2005-04-13,22.91,,
2005-04-14,22.85,,
2005-04-15,21.81,,
2005-04-18,22.39,,
2005-04-19,23.3,,
2005-04-20,22.78,,
2005-04-21,23.54,,
2005-04-22,23.67,,
2005-04-25,24.16,,
2005-04-26,23.88,,
2005-04-27,23.89,,
2005-04-28,23.65,,
2005-04-29,23.78,,
2005-05-02,24.71,,
2005-05-03,24.26,,
2005-05-04,24.4,,
2005-05-05,24.97,,
2005-05-06,24.86,,
2005-05-09,24.98,,
2005-05-10,24.51,,
2005-05-11,24.47,,
2005-05-12,22.74,,
2005-05-13,22.5,,
2005-05-16,22.42,,
2005-05-17,23.06,,
2005-05-18,23.22,,
2005-05-19,23.6,,
2005-05-20,23.93,,
2005-05-23,24.63,,
2005-05-24,24.91,,
2005-05-25,25.0,,
2005-05-26,25.27,,
2005-05-27,25.45,,
2005-05-31,24.95,,
2005-06-01,25.8,,
2005-06-02,25.79,,
2005-06-03,25.83,,
2005-06-06,26.06,,
2005-06-07,25.46,,
2005-06-08,26.23,,
2005-06-09,27.08,,
2005-06-10,27.08,,
2005-06-13,27.37,,
2005-06-14,27.71,,
2005-06-15,27.8,,
2005-06-16,28.02,,
2005-06-17,28.08,,
2005-06-20,28.67,,
2005-06-21,28.25,,
2005-06-22,28.42,,
2005-06-23,28.36,,
2005-06-24,27.95,,
2005-06-27,28.37,,
2005-06-28,28.0,,
2005-06-29,28.24,,
2005-06-30,28.4,,
2005-07-01,29.24,,
2005-07-05,29.98,,
2005-07-06,29.5,,
2005-07-07,30.17,,
2005-07-08,30.23,,
2005-07-11,30.22,,
2005-07-12,30.67,,
2005-07-13,30.38,,
2005-07-14,29.57,,
2005-07-15,29.34,,
2005-07-18,29.07,,
2005-07-19,30.08,,
2005-07-20,30.34,,
2005-07-21,30.12,,
2005-07-22,31.76,,
2005-07-25,32.15,,
2005-07-26,32.67,,
2005-07-27,31.9,,
2005-07-28,30.42,,
2005-07-29,30.55,,
2005-08-01,30.61,,
2005-08-02,31.33,,
2005-08-03,31.0,,
2005-08-04,31.2,,
2005-08-05,30.98,,
2005-08-08,31.05,,
2005-08-09,30.88,,
2005-08-10,31.58,,
2005-08-11,32.05,,
2005-08-12,31.84,,
2005-08-15,31.49,,
2005-08-16,30.59,,
2005-08-17,29.88,,
2005-08-18,30.03,,
2005-08-19,30.54,,
2005-08-22,30.71,,
2005-08-23,30.5,,
2005-08-24,30.84,,
2005-08-25,30.83,,
2005-08-26,30.23,,
2005-08-29,30.87,,
2005-08-30,31.6,,
2005-08-31,31.92,,
2005-09-01,33.24,,
2005-09-02,32.63,,
2005-09-06,33.09,,
2005-09-07,33.2,,
2005-09-08,33.74,,
2005-09-09,35.26,,
2005-09-12,34.99,,
2005-09-13,34.22,,
2005-09-14,34.6,,
2005-09-15,35.05,,
2005-09-16,35.33,,
2005-09-19,36.35,,
2005-09-20,35.86,,
2005-09-21,37.02,,
2005-09-22,36.95,,
2005-09-23,36.22,,
2005-09-26,37.26,,
2005-09-27,37.43,,
2005-09-28,37.97,,
2005-09-29,37.9,,
2005-09-30,37.45,,
2005-10-03,39.04,,
2005-10-04,37.49,,
2005-10-05,35.71,,
2005-10-06,33.7,,
2005-10-07,34.54,,
2005-10-10,33.89,,
2005-10-11,35.18,,
2005-10-12,34.15,,
2005-10-13,32.95,,
2005-10-14,33.47,,
2005-10-17,34.4,,
2005-10-18,32.22,,
2005-10-19,33.17,,
2005-10-20,30.54,,
2005-10-21,30.63,,
2005-10-24,32.06,,
2005-10-25,33.51,,
2005-10-26,33.03,,
2005-10-27,31.95,,
2005-10-28,33.01,,
2005-10-31,33.89,,
2005-11-01,33.97,,
2005-11-02,35.25,,
2005-11-03,35.92,,
2005-11-04,34.23,,
2005-11-07,33.24,,
2005-11-08,33.18,,
2005-11-09,32.9,,
2005-11-10,31.63,,
2005-11-11,32.07,,
2005-11-14,31.75,,
2005-11-15,33.06,,
2005-11-16,34.86,,
2005-11-17,34.79,,
2005-11-18,34.44,,
2005-11-21,36.07,,
2005-11-22,36.42,,
2005-11-23,35.71,,
2005-11-25,36.45,,
2005-11-28,34.45,,
2005-11-29,35.52,,
2005-11-30,35.88,,
2005-12-01,37.34,,
2005-12-02,37.6,,
2005-12-05,37.88,,
2005-12-06,37.93,,
2005-12-07,38.17,,
2005-12-08,39.33,,
2005-12-09,38.34,,
2005-12-12,39.4,,
2005-12-13,39.58,,
2005-12-14,40.42,,
2005-12-15,40.37,,
2005-12-16,38.83,,
2005-12-19,38.51,,
2005-12-20,38.78,,
2005-12-21,38.44,,
2005-12-22,38.03,,
2005-12-23,37.99,,
2005-12-27,36.33,,
2005-12-28,37.13,,
2005-12-29,36.69,,
2005-12-30,36.69,,
2006-01-03,39.49,,
2006-01-04,39.53,,
2006-01-05,38.04,,
2006-01-06,38.9,,
2006-01-09,39.08,,
2006-01-10,39.0,,
2006-01-11,39.19,,
2006-01-12,39.15,,
2006-01-13,40.1,,
2006-01-17,41.27,,
2006-01-18,40.26,,
2006-01-19,42.01,,
2006-01-20,42.4,,
2006-01-23,42.29,,
2006-01-24,41.62,,
2006-01-25,40.62,,
2006-01-26,40.07,,
2006-01-27,40.2,,
2006-01-30,41.71,,
2006-01-31,42.27,,
2006-02-01,41.47,,
2006-02-02,40.36,,
2006-02-03,39.56,,
2006-02-06,40.13,,
2006-02-07,37.0,,
2006-02-08,36.97,,
2006-02-09,35.15,,
2006-02-10,34.69,,
2006-02-13,34.13,,
2006-02-14,34.51,,
2006-02-15,34.67,,
2006-02-16,36.03,,
2006-02-17,35.78,,
2006-02-21,36.31,,
2006-02-22,35.28,,
2006-02-23,34.92,0.238797,146.23299287679492
2006-02-24,35.08,0.238797,146.9030180446153
2006-02-27,34.15,0.238797,143.0084967566594
2006-02-28,33.7,0.238797,141.12405097216464
2006-03-01,34.17,0.238797,143.09224990263698
2006-03-02,34.66,0.238797,145.14420197908683
2006-03-03,35.17,0.238797,147.27990720151425
2006-03-06,33.31,0.238797,139.4908646256025
2006-03-07,32.63,0.238797,136.64325766236595
2006-03-08,33.38,0.238797,139.78400063652393
2006-03-09,32.65,0.238797,136.72701080834346
2006-03-10,32.74,0.238797,137.10389996524245
2006-03-13,33.85,0.238797,141.75219956699624
2006-03-14,34.65,0.238797,145.10232540609806
2006-03-15,35.2,0.238797,147.40553692048059
2006-03-16,36.47,0.238797,152.72386169005472
2006-03-17,36.28,0.238797,151.92820680326804
2006-03-20,34.25,0.238797,143.42726248654714
2006-03-21,34.24,0.238797,143.3853859135584
2006-03-22,34.72,0.238797,145.39546141701948
2006-03-23,35.26,0.238797,147.6567963584132
2006-03-24,35.97,0.238797,150.63003304061607
2006-03-27,35.96,0.238797,150.5881564676273
2006-03-28,36.28,0.238797,151.92820680326804
2006-03-29,36.88,0.238797,154.4408011825944
2006-03-30,37.01,0.238797,154.98519663144845
2006-03-31,36.0,0.238797,150.7556627595824
2006-04-03,35.95,0.238797,150.54627989463856
2006-04-04,36.55,0.238797,153.0588742739649
2006-04-05,37.2,0.238797,155.78085151823515
2006-04-06,37.29,0.238797,156.1577406751341
2006-04-07,36.04,0.238797,150.92316905153749
2006-04-10,36.95,0.238797,154.73393719351583
2006-04-11,36.44,0.238797,152.5982319710884
2006-04-12,36.05,0.238797,150.96504562452625
2006-04-13,35.99,0.238797,150.71378618659364
2006-04-17,36.84,0.238797,154.27329489063933
2006-04-18,38.59,0.238797,161.6016951636746
2006-04-19,39.3,0.238797,164.57493184587744
2006-04-20,38.33,0.238797,160.51290426596648
2006-04-21,38.69,0.238797,162.0204608935623
2006-04-24,37.6,0.238797,157.45591443778608
2006-04-25,36.67,0.238797,153.5613931498302
2006-04-26,35.83,0.238797,150.04376101877327
2006-04-27,35.22,0.238797,147.48929006645812
2006-04-28,35.12,0.238797,147.07052433657037
2006-05-01,35.9,0.238797,150.33689702969465
2006-05-02,36.46,0.238797,152.68198511706595
2006-05-03,35.95,0.238797,150.54627989463856
2006-05-04,35.72,1.76,20.295454545454543
2006-05-05,38.15,1.76,21.676136363636363
2006-05-08,37.28,1.76,21.181818181818183
2006-05-09,37.33,1.76,21.210227272727273
2006-05-10,37.86,1.76,21.511363636363637
2006-05-11,36.68,1.76,20.84090909090909
2006-05-12,34.47,1.76,19.585227272727273
2006-05-15,33.04,1.76,18.772727272727273
2006-05-16,33.25,1.76,18.892045454545453
2006-05-17,31.88,1.76,18.113636363636363
2006-05-18,31.03,1.76,17.63068181818182
2006-05-19,31.35,1.76,17.8125
2006-05-22,31.45,1.76,17.86931818181818
2006-05-23,31.08,1.76,17.659090909090907
2006-05-24,30.65,1.76,17.414772727272727
2006-05-25,31.25,1.76,17.755681818181817
2006-05-26,31.81,1.76,18.073863636363637
2006-05-30,31.45,1.76,17.86931818181818
2006-05-31,32.83,1.76,18.65340909090909
2006-06-01,32.97,1.76,18.732954545454543
2006-06-02,32.96,1.76,18.727272727272727
2006-06-05,31.46,1.76,17.875
2006-06-06,32.04,1.76,18.204545454545453
2006-06-07,30.63,1.76,17.40340909090909
2006-06-08,30.4,1.76,17.272727272727273
2006-06-09,29.88,1.76,16.977272727272727
2006-06-12,28.74,1.76,16.329545454545453
2006-06-13,28.68,1.76,16.295454545454547
2006-06-14,30.22,1.76,17.170454545454543
2006-06-15,31.32,1.76,17.795454545454547
2006-06-16,31.52,1.76,17.90909090909091
2006-06-19,29.53,1.76,16.77840909090909
2006-06-20,29.55,1.76,16.789772727272727
2006-06-21,30.43,1.76,17.289772727272727
2006-06-22,30.33,1.76,17.232954545454543
2006-06-23,32.29,1.76,18.34659090909091
2006-06-26,32.8,1.76,18.636363636363633
2006-06-27,33.04,1.76,18.772727272727273
2006-06-28,33.22,1.76,18.875
2006-06-29,34.22,1.76,19.443181818181817
2006-06-30,34.67,1.76,19.698863636363637
2006-07-03,35.45,1.76,20.142045454545457
2006-07-05,35.81,1.76,20.34659090909091
2006-07-06,35.54,1.76,20.193181818181817
2006-07-07,34.54,1.76,19.625
2006-07-10,34.78,1.76,19.761363636363637
2006-07-11,35.25,1.76,20.02840909090909
2006-07-12,35.13,1.76,19.960227272727273
2006-07-13,34.75,1.76,19.744318181818183
2006-07-14,35.08,1.76,19.93181818181818
2006-07-17,33.72,1.76,19.15909090909091
2006-07-18,33.44,1.76,19.0
2006-07-19,33.99,1.76,19.3125
2006-07-20,33.25,1.76,18.892045454545453
2006-07-21,32.2,1.76,18.295454545454547
2006-07-24,33.69,1.76,19.142045454545453
2006-07-25,34.69,1.76,19.71022727272727
2006-07-26,35.92,1.76,20.40909090909091
2006-07-27,35.31,1.76,20.0625
2006-07-28,36.03,1.76,20.47159090909091
2006-07-31,37.08,1.76,21.068181818181817
2006-08-01,35.72,3.13,11.412140575079873
2006-08-02,35.41,3.13,11.313099041533546
2006-08-03,34.67,3.13,11.07667731629393
2006-08-04,34.79,3.13,11.115015974440894
2006-08-07,34.95,3.13,11.166134185303516
2006-08-08,34.58,3.13,11.047923322683706
2006-08-09,35.16,3.13,11.233226837060702
2006-08-10,34.95,3.13,11.166134185303516
2006-08-11,34.07,3.13,10.884984025559106
2006-08-14,33.06,3.13,10.562300319488818
2006-08-15,33.1,3.13,10.575079872204475
2006-08-16,32.66,3.13,10.434504792332268
2006-08-17,32.72,3.13,10.45367412140575
2006-08-18,33.17,3.13,10.59744408945687
2006-08-21,33.26,3.13,10.626198083067093
2006-08-22,33.57,3.13,10.725239616613418
2006-08-23,32.9,3.13,10.511182108626198
2006-08-24,33.71,3.13,10.769968051118212
2006-08-25,34.56,3.13,11.04153354632588
2006-08-28,33.92,3.13,10.8370607028754
2006-08-29,32.81,3.13,10.482428115015976
2006-08-30,32.6,3.13,10.415335463258787
2006-08-31,32.41,3.13,10.354632587859424
2006-09-01,32.97,3.13,10.533546325878595
2006-09-05,33.31,3.13,10.642172523961662
2006-09-06,31.58,3.13,10.089456869009584
2006-09-07,31.5,3.13,10.063897763578275
2006-09-08,30.45,3.13,9.728434504792332
2006-09-11,29.89,3.13,9.549520766773163
2006-09-12,29.91,3.13,9.555910543130992
2006-09-13,30.39,3.13,9.70926517571885
2006-09-14,29.36,3.13,9.380191693290735
2006-09-15,29.92,3.13,9.559105431309906
2006-09-18,31.34,3.13,10.012779552715655
2006-09-19,30.95,3.13,9.888178913738018
2006-09-20,30.5,3.13,9.744408945686901
2006-09-21,31.25,3.13,9.984025559105431
2006-09-22,31.09,3.13,9.932907348242813
2006-09-25,31.65,3.13,10.111821086261982
2006-09-26,32.11,3.13,10.258785942492013
2006-09-27,32.65,3.13,10.431309904153354
2006-09-28,31.95,3.13,10.207667731629392
2006-09-29,32.53,3.13,10.39297124600639
2006-10-02,32.28,3.13,10.313099041533548
2006-10-03,31.05,3.13,9.920127795527158
2006-10-04,31.48,3.13,10.057507987220447
2006-10-05,31.74,3.13,10.140575079872205
2006-10-06,31.66,3.13,10.115015974440896
2006-10-09,31.41,3.13,10.035143769968052
2006-10-10,31.85,3.13,10.175718849840257
2006-10-11,31.15,3.13,9.952076677316294
2006-10-12,31.86,3.13,10.178913738019169
2006-10-13,32.47,3.13,10.373801916932907
2006-10-16,33.62,3.13,10.741214057507987
2006-10-17,33.1,3.13,10.575079872204475
2006-10-18,33.03,3.13,10.552715654952078
2006-10-19,33.63,3.13,10.744408945686903
2006-10-20,33.13,3.13,10.584664536741215
2006-10-23,33.06,3.13,10.562300319488818
2006-10-24,34.47,3.13,11.012779552715655
2006-10-25,35.17,3.13,11.236421725239618
2006-10-26,34.67,3.13,11.07667731629393
2006-10-27,34.01,3.13,10.865814696485623
2006-10-30,33.5,3.13,10.702875399361023
2006-10-31,33.26,3.13,10.626198083067093
2006-11-01,33.01,4.35,7.588505747126437
2006-11-02,32.88,4.35,7.558620689655173
2006-11-03,33.56,4.35,7.714942528735634
2006-11-06,33.45,4.35,7.6896551724137945
2006-11-07,33.13,4.35,7.616091954022989
2006-11-08,33.83,4.35,7.777011494252874
2006-11-09,34.61,4.35,7.95632183908046
2006-11-10,33.73,4.35,7.7540229885057474
2006-11-13,33.48,4.35,7.696551724137931
2006-11-14,33.83,4.35,7.777011494252874
2006-11-15,34.24,4.35,7.871264367816093
2006-11-16,32.97,4.35,7.5793103448275865
2006-11-17,34.15,4.35,7.850574712643678
2006-11-20,34.11,4.35,7.841379310344828
2006-11-21,34.78,4.35,7.995402298850576
2006-11-22,34.78,4.35,7.995402298850576
2006-11-24,34.74,4.35,7.986206896551725
2006-11-27,34.47,4.35,7.924137931034483
2006-11-28,35.49,4.35,8.158620689655173
2006-11-29,36.03,4.35,8.282758620689656
2006-11-30,35.26,4.35,8.105747126436782
2006-12-01,35.31,4.35,8.117241379310347
2006-12-04,34.58,4.35,7.9494252873563225
2006-12-05,34.67,4.35,7.9701149425287365
2006-12-06,34.67,4.35,7.9701149425287365
2006-12-07,34.47,4.35,7.924137931034483
2006-12-08,34.33,4.35,7.891954022988506
2006-12-11,34.2,4.35,7.862068965517243
2006-12-12,34.13,4.35,7.845977011494254
2006-12-13,34.31,4.35,7.887356321839081
2006-12-14,34.91,4.35,8.025287356321838
2006-12-15,34.31,4.35,7.887356321839081
2006-12-18,32.74,4.35,7.526436781609196
2006-12-19,33.22,4.35,7.636781609195403
2006-12-20,32.51,4.35,7.4735632183908045
2006-12-21,32.5,4.35,7.471264367816093
2006-12-22,32.15,4.35,7.39080459770115
2006-12-26,31.58,4.35,7.259770114942529
2006-12-27,31.83,4.35,7.317241379310345
2006-12-28,31.84,4.35,7.3195402298850585
2006-12-29,31.23,4.35,7.179310344827587
2007-01-03,30.33,4.35,6.972413793103448
2007-01-04,30.35,4.35,6.977011494252874
2007-01-05,31.34,4.35,7.204597701149426
2007-01-08,31.13,4.35,7.15632183908046
2007-01-09,30.73,4.35,7.064367816091955
2007-01-10,30.49,4.35,7.009195402298851
2007-01-11,29.98,4.35,6.891954022988506
2007-01-12,31.14,4.35,7.158620689655173
2007-01-16,31.01,4.35,7.128735632183909
2007-01-17,31.08,4.35,7.144827586206897
2007-01-18,30.85,4.35,7.0919540229885065
2007-01-19,32.37,4.35,7.441379310344828
2007-01-22,32.47,4.35,7.464367816091954
2007-01-23,33.74,4.35,7.756321839080461
2007-01-24,33.68,4.35,7.742528735632185
2007-01-25,32.48,4.35,7.466666666666667
2007-01-26,32.79,4.35,7.537931034482759
2007-01-29,32.51,4.35,7.4735632183908045
2007-01-30,34.03,4.35,7.822988505747127
2007-01-31,34.56,4.35,7.944827586206897
2007-02-01,34.79,4.35,7.997701149425287
2007-02-02,34.35,4.35,7.896551724137932
2007-02-05,33.97,4.35,7.809195402298851
2007-02-06,33.57,4.35,7.717241379310345
2007-02-07,33.28,4.35,7.650574712643679
2007-02-08,33.31,4.35,7.6574712643678176
2007-02-09,33.29,4.35,7.6528735632183915
2007-02-12,32.52,4.35,7.475862068965519
2007-02-13,32.88,4.35,7.558620689655173
2007-02-14,33.06,4.35,7.600000000000001
2007-02-15,32.9,4.35,7.563218390804598
2007-02-16,33.5,4.35,7.701149425287357
2007-02-20,33.2,4.35,7.632183908045978
2007-02-21,33.65,4.35,7.735632183908046
2007-02-22,34.26,4.35,7.875862068965517
2007-02-23,33.93,4.35,7.800000000000001
2007-02-26,34.79,4.35,7.997701149425287
2007-02-27,33.8,4.35,7.7701149425287355
2007-02-28,33.87,5.33,6.354596622889305
2007-03-01,33.53,5.33,6.290806754221388
2007-03-02,32.96,5.33,6.183864915572233
2007-03-05,32.4,5.33,6.078799249530957
2007-03-06,33.1,5.33,6.210131332082552
2007-03-07,33.61,5.33,6.305816135084427
2007-03-08,33.49,5.33,6.283302063789869
2007-03-09,33.46,5.33,6.277673545966229
2007-03-12,33.06,5.33,6.202626641651032
2007-03-13,32.94,5.33,6.1801125703564725
2007-03-14,33.7,5.33,6.322701688555347
2007-03-15,33.37,5.33,6.260787992495309
2007-03-16,32.82,5.33,6.157598499061914
2007-03-19,33.39,5.33,6.264540337711069
2007-03-20,33.97,5.33,6.373358348968105
2007-03-21,34.86,5.33,6.5403377110694185
2007-03-22,35.6,5.33,6.679174484052533
2007-03-23,35.72,5.33,6.701688555347092
2007-03-26,36.24,5.33,6.799249530956848
2007-03-27,35.99,5.33,6.75234521575985
2007-03-28,35.83,5.33,6.72232645403377
2007-03-29,35.94,5.33,6.74296435272045
2007-03-30,35.67,5.33,6.6923076923076925
2007-04-02,36.3,5.33,6.810506566604127
2007-04-03,36.54,5.33,6.855534709193246
2007-04-04,37.08,5.33,6.956848030018762
2007-04-05,37.38,5.33,7.01313320825516
2007-04-09,37.2,5.33,6.979362101313321
2007-04-10,37.96,5.33,7.121951219512195
2007-04-11,37.61,5.33,7.056285178236397
2007-04-12,38.58,5.33,7.23827392120075
2007-04-13,38.49,5.33,7.221388367729832
2007-04-16,38.67,5.33,7.25515947467167
2007-04-17,37.96,5.33,7.121951219512195
2007-04-18,37.33,5.33,7.0037523452157595
2007-04-19,36.74,5.33,6.893058161350845
2007-04-20,36.99,5.33,6.9399624765478425
2007-04-23,37.11,5.33,6.962476547842401
2007-04-24,37.2,5.33,6.979362101313321
2007-04-25,37.7,5.33,7.073170731707317
2007-04-26,37.25,5.33,6.988742964352721
2007-04-27,37.13,5.33,6.966228893058162
2007-04-30,36.72,0.89,41.258426966292134
2007-05-01,37.89,0.89,42.57303370786517
2007-05-02,38.71,0.89,43.49438202247191
2007-05-03,39.01,0.89,43.8314606741573
2007-05-04,38.46,0.89,43.21348314606742
2007-05-07,38.56,0.89,43.325842696629216
2007-05-08,38.38,0.89,43.12359550561798
2007-05-09,37.97,0.89,42.662921348314605
2007-05-10,37.27,0.89,41.87640449438202
2007-05-11,37.96,0.89,42.651685393258425
2007-05-14,38.56,0.89,43.325842696629216
2007-05-15,37.9,0.89,42.58426966292134
2007-05-16,37.83,0.89,42.50561797752809
2007-05-17,38.35,0.89,43.08988764044944
2007-05-18,39.24,0.89,44.08988764044944
2007-05-21,39.26,0.89,44.11235955056179
2007-05-22,38.76,0.89,43.550561797752806
2007-05-23,38.76,0.89,43.550561797752806
2007-05-24,37.91,0.89,42.59550561797752
2007-05-25,38.31,0.89,43.044943820224724
2007-05-29,37.92,0.89,42.60674157303371
2007-05-30,38.86,0.89,43.662921348314605
2007-05-31,38.45,0.89,43.20224719101124
2007-06-01,38.57,0.89,43.337078651685395
2007-06-04,39.46,0.89,44.337078651685395
2007-06-05,38.97,0.89,43.78651685393258
2007-06-06,38.22,0.89,42.9438202247191
2007-06-07,37.45,0.89,42.07865168539326
2007-06-08,37.67,0.89,42.325842696629216
2007-06-11,37.83,0.89,42.50561797752809
2007-06-12,37.9,0.89,42.58426966292134
2007-06-13,38.72,0.89,43.50561797752809
2007-06-14,40.01,0.89,44.955056179775276
2007-06-15,40.24,0.89,45.21348314606742
2007-06-18,40.13,0.89,45.08988764044944
2007-06-19,39.72,0.89,44.62921348314607
2007-06-20,38.39,0.89,43.13483146067416
2007-06-21,39.45,0.89,44.325842696629216
2007-06-22,38.31,0.89,43.044943820224724
2007-06-25,37.22,0.89,41.82022471910112
2007-06-26,36.33,0.89,40.82022471910112
2007-06-27,36.93,0.89,41.49438202247191
2007-06-28,36.22,0.89,40.69662921348314
2007-06-29,36.53,0.89,41.04494382022472
2007-07-02,37.06,0.89,41.640449438202246
2007-07-03,37.34,0.89,41.95505617977528
2007-07-05,37.33,0.89,41.9438202247191
2007-07-06,37.47,0.89,42.10112359550562
2007-07-09,37.29,0.89,41.89887640449438
2007-07-10,37.08,0.89,41.662921348314605
2007-07-11,37.21,0.89,41.80898876404495
2007-07-12,37.29,0.89,41.89887640449438
2007-07-13,37.46,0.89,42.08988764044944
2007-07-16,36.53,0.89,41.04494382022472
2007-07-17,36.35,0.89,40.842696629213485
2007-07-18,37.56,0.89,42.20224719101124
2007-07-19,38.1,0.89,42.80898876404495
2007-07-20,37.51,0.89,42.146067415730336
2007-07-23,36.04,0.89,40.49438202247191
2007-07-24,35.14,0.89,39.48314606741573
2007-07-25,35.62,0.89,40.02247191011236
2007-07-26,34.97,0.89,39.29213483146067
2007-07-27,34.56,0.89,38.831460674157306
2007-07-30,35.54,0.89,39.93258426966292
2007-07-31,35.05,0.89,39.38202247191011
2007-08-01,35.79,0.89,40.21348314606741
2007-08-02,36.57,2.15,17.009302325581395
2007-08-03,35.24,2.15,16.390697674418607
2007-08-06,35.26,2.15,16.4
2007-08-07,35.99,2.15,16.739534883720932
2007-08-08,36.63,2.15,17.037209302325582
2007-08-09,36.56,2.15,17.0046511627907
2007-08-10,35.99,2.15,16.739534883720932
2007-08-13,35.74,2.15,16.62325581395349
2007-08-14,35.17,2.15,16.358139534883723
2007-08-15,34.34,2.15,15.972093023255816
2007-08-16,34.5,2.15,16.046511627906977
2007-08-17,35.79,2.15,16.64651162790698
2007-08-20,34.89,2.15,16.227906976744187
2007-08-21,34.04,2.15,15.832558139534884
2007-08-22,33.35,2.15,15.511627906976745
2007-08-23,33.54,2.15,15.6
2007-08-24,33.95,2.15,15.790697674418606
2007-08-27,33.42,2.15,15.54418604651163
2007-08-28,32.85,2.15,15.279069767441861
2007-08-29,33.36,2.15,15.516279069767442
2007-08-30,33.37,2.15,15.52093023255814
2007-08-31,33.68,2.15,15.665116279069768
2007-09-04,34.56,2.15,16.074418604651164
2007-09-05,34.7,2.15,16.13953488372093
2007-09-06,35.35,2.15,16.44186046511628
2007-09-07,34.95,2.15,16.255813953488374
2007-09-10,35.16,2.15,16.35348837209302
2007-09-11,35.65,2.15,16.58139534883721
2007-09-12,36.26,2.15,16.865116279069767
2007-09-13,35.86,2.15,16.67906976744186
2007-09-14,36.17,2.15,16.82325581395349
2007-09-17,35.92,2.15,16.706976744186047
2007-09-18,36.92,2.15,17.172093023255815
2007-09-19,37.11,2.15,17.26046511627907
2007-09-20,36.92,2.15,17.172093023255815
2007-09-21,37.24,2.15,17.32093023255814
2007-09-24,36.88,2.15,17.153488372093026
2007-09-25,36.44,2.15,16.948837209302326
2007-09-26,36.19,2.15,16.832558139534882
2007-09-27,36.19,2.15,16.832558139534882
2007-09-28,36.17,2.15,16.82325581395349
2007-10-01,36.63,2.15,17.037209302325582
2007-10-02,37.35,2.15,17.372093023255815
2007-10-03,37.24,2.15,17.32093023255814
2007-10-04,38.28,2.15,17.804651162790698
2007-10-05,38.71,2.15,18.004651162790697
2007-10-08,38.26,2.15,17.795348837209303
2007-10-09,39.13,2.15,18.200000000000003
2007-10-10,39.78,2.15,18.50232558139535
2007-10-11,40.45,2.15,18.813953488372096
2007-10-12,40.69,2.15,18.925581395348836
2007-10-15,40.83,2.15,18.990697674418605
2007-10-16,40.84,2.15,18.995348837209306
2007-10-17,40.76,2.15,18.95813953488372
2007-10-18,41.08,2.15,19.106976744186046
2007-10-19,39.9,2.15,18.558139534883722
2007-10-22,39.2,2.15,18.232558139534884
2007-10-23,38.72,2.15,18.009302325581395
2007-10-24,39.28,2.15,18.269767441860466
2007-10-25,40.38,2.15,18.78139534883721
2007-10-26,40.96,2.15,19.051162790697674
2007-10-29,41.26,2.98,13.845637583892616
2007-10-30,42.97,2.98,14.419463087248323
2007-10-31,44.3,2.98,14.865771812080537
2007-11-01,43.3,2.98,14.53020134228188
2007-11-02,43.74,2.98,14.677852348993289
2007-11-05,43.5,2.98,14.59731543624161
2007-11-06,44.24,2.98,14.845637583892618
2007-11-07,43.35,2.98,14.546979865771812
2007-11-08,44.06,2.98,14.78523489932886
2007-11-09,43.71,2.98,14.667785234899329
2007-11-12,42.15,2.98,14.144295302013422
2007-11-13,42.83,2.98,14.372483221476509
2007-11-14,43.63,2.98,14.640939597315437
2007-11-15,42.55,2.98,14.278523489932885
2007-11-16,42.64,2.98,14.308724832214766
2007-11-19,41.99,2.98,14.090604026845638
2007-11-20,41.86,2.98,14.046979865771812
2007-11-21,41.22,2.98,13.832214765100671
2007-11-23,41.82,2.98,14.033557046979865
2007-11-26,41.45,2.98,13.909395973154364
2007-11-27,41.25,2.98,13.842281879194632
2007-11-28,41.85,2.98,14.043624161073826
2007-11-29,41.61,2.98,13.963087248322148
2007-11-30,41.39,2.98,13.889261744966444
2007-12-03,41.4,2.98,13.89261744966443
2007-12-04,41.38,2.98,13.885906040268457
2007-12-05,42.62,2.98,14.30201342281879
2007-12-06,44.41,2.98,14.902684563758388
2007-12-07,44.08,2.98,14.791946308724832
2007-12-10,44.36,2.98,14.885906040268456
