date,K,K_EPS,PE Ratio
2014-11-21,65.47,0.63,103.92063492063492
2014-11-24,65.12,0.63,103.36507936507937
2014-11-25,65.14,0.63,103.39682539682539
2014-11-26,64.93,0.63,103.06349206349208
2014-11-28,66.25,0.63,105.15873015873015
2014-12-01,66.09,0.63,104.90476190476191
2014-12-02,66.58,0.63,105.68253968253968
2014-12-03,66.38,0.63,105.36507936507935
2014-12-04,66.09,0.63,104.90476190476191
2014-12-05,66.4,0.63,105.3968253968254
2014-12-08,66.08,0.63,104.88888888888889
2014-12-09,65.82,0.63,104.47619047619047
2014-12-10,64.79,0.63,102.84126984126985
2014-12-11,67.1,0.63,106.50793650793649
2014-12-12,65.63,0.63,104.17460317460316
2014-12-15,64.09,0.63,101.73015873015873
2014-12-16,64.1,0.63,101.74603174603173
2014-12-17,64.84,0.63,102.92063492063492
2014-12-18,66.02,0.63,104.79365079365078
2014-12-19,66.82,0.63,106.06349206349205
2014-12-22,66.85,0.63,106.1111111111111
2014-12-23,67.24,0.63,106.73015873015872
2014-12-24,67.02,0.63,106.38095238095238
2014-12-26,67.01,0.63,106.36507936507937
2014-12-29,66.96,0.63,106.28571428571428
2014-12-30,66.62,0.63,105.74603174603175
2014-12-31,65.44,0.63,103.87301587301587
2015-01-02,65.48,0.63,103.93650793650794
2015-01-05,64.26,0.63,102.00000000000001
2015-01-06,64.45,0.63,102.3015873015873
2015-01-07,66.01,0.63,104.77777777777779
2015-01-08,67.21,0.63,106.68253968253967
2015-01-09,66.43,0.63,105.44444444444446
2015-01-12,65.48,0.63,103.93650793650794
2015-01-13,65.97,0.63,104.71428571428571
2015-01-14,66.73,0.63,105.92063492063492
2015-01-15,67.74,0.63,107.52380952380952
2015-01-16,68.12,0.63,108.12698412698413
2015-01-20,68.97,0.63,109.47619047619047
2015-01-21,69.03,0.63,109.57142857142857
2015-01-22,69.84,0.63,110.85714285714286
2015-01-23,68.68,0.63,109.01587301587303
2015-01-26,68.88,0.63,109.33333333333333
2015-01-27,68.43,0.63,108.61904761904763
2015-01-28,67.38,0.63,106.95238095238095
2015-01-29,67.34,0.63,106.8888888888889
2015-01-30,65.58,0.63,104.09523809523809
2015-02-02,66.47,0.63,105.5079365079365
2015-02-03,66.65,0.63,105.7936507936508
2015-02-04,66.64,0.63,105.77777777777777
2015-02-05,67.03,0.63,106.39682539682539
2015-02-06,66.25,0.63,105.15873015873015
2015-02-09,65.8,0.63,104.44444444444444
2015-02-10,66.31,0.63,105.25396825396825
2015-02-11,66.3,0.63,105.23809523809523
2015-02-12,63.3,0.63,100.47619047619047
2015-02-13,63.2,0.63,100.31746031746032
2015-02-17,63.21,0.63,100.33333333333333
2015-02-18,63.79,0.63,101.25396825396825
2015-02-19,63.79,0.63,101.25396825396825
2015-02-20,64.09,0.63,101.73015873015873
2015-02-23,64.29,0.63,102.04761904761905
2015-02-24,64.03,0.63,101.63492063492063
2015-02-25,64.78,-0.82,-79.0
2015-02-26,64.67,-0.82,-78.8658536585366
2015-02-27,64.48,-0.82,-78.63414634146342
2015-03-02,64.29,-0.82,-78.40243902439026
2015-03-03,64.76,-0.82,-78.97560975609757
2015-03-04,64.72,-0.82,-78.92682926829269
2015-03-05,64.05,-0.82,-78.10975609756098
2015-03-06,62.47,-0.82,-76.1829268292683
2015-03-09,62.6,-0.82,-76.34146341463415
2015-03-10,62.61,-0.82,-76.35365853658537
2015-03-11,61.97,-0.82,-75.57317073170732
2015-03-12,62.31,-0.82,-75.98780487804879
2015-03-13,62.15,-0.82,-75.79268292682927
2015-03-16,62.84,-0.82,-76.63414634146342
2015-03-17,62.25,-0.82,-75.91463414634147
2015-03-18,63.06,-0.82,-76.90243902439025
2015-03-19,62.81,-0.82,-76.59756097560977
2015-03-20,64.08,-0.82,-78.14634146341464
2015-03-23,63.95,-0.82,-77.98780487804879
2015-03-24,62.94,-0.82,-76.75609756097562
2015-03-25,63.15,-0.82,-77.01219512195122
2015-03-26,63.0,-0.82,-76.82926829268293
2015-03-27,63.84,-0.82,-77.85365853658537
2015-03-30,65.5,-0.82,-79.87804878048782
2015-03-31,65.95,-0.82,-80.42682926829269
2015-04-01,66.18,-0.82,-80.70731707317074
2015-04-02,66.38,-0.82,-80.95121951219512
2015-04-06,66.03,-0.82,-80.52439024390245
2015-04-07,65.74,-0.82,-80.17073170731707
2015-04-08,65.59,-0.82,-79.98780487804879
2015-04-09,65.49,-0.82,-79.86585365853658
2015-04-10,65.73,-0.82,-80.15853658536587
2015-04-13,65.46,-0.82,-79.82926829268293
2015-04-14,65.58,-0.82,-79.97560975609757
2015-04-15,65.17,-0.82,-79.47560975609757
2015-04-16,65.05,-0.82,-79.32926829268293
2015-04-17,64.39,-0.82,-78.52439024390245
2015-04-20,64.56,-0.82,-78.73170731707317
2015-04-21,63.86,-0.82,-77.8780487804878
2015-04-22,63.98,-0.82,-78.02439024390245
2015-04-23,63.85,-0.82,-77.8658536585366
2015-04-24,63.73,-0.82,-77.71951219512195
2015-04-27,63.61,-0.82,-77.57317073170732
2015-04-28,63.67,-0.82,-77.64634146341464
2015-04-29,63.38,-0.82,-77.29268292682927
2015-04-30,63.33,-0.82,-77.23170731707317
2015-05-01,63.89,-0.82,-77.91463414634147
2015-05-04,64.13,-0.82,-78.20731707317073
2015-05-05,63.18,-0.82,-77.04878048780488
2015-05-06,63.01,-0.82,-76.84146341463415
2015-05-07,63.56,-0.82,-77.51219512195122
2015-05-08,63.61,-0.82,-77.57317073170732
2015-05-11,63.78,0.64,99.65625
2015-05-12,63.67,0.64,99.484375
2015-05-13,63.73,0.64,99.578125
2015-05-14,64.58,0.64,100.90625
2015-05-15,65.23,0.64,101.921875
2015-05-18,64.64,0.64,101.0
2015-05-19,64.19,0.64,100.296875
2015-05-20,64.23,0.64,100.359375
2015-05-21,63.96,0.64,99.9375
2015-05-22,63.68,0.64,99.5
2015-05-26,63.0,0.64,98.4375
2015-05-27,63.24,0.64,98.8125
2015-05-28,62.56,0.64,97.75
2015-05-29,62.77,0.64,98.078125
2015-06-01,62.55,0.64,97.734375
2015-06-02,62.17,0.64,97.140625
2015-06-03,62.27,0.64,97.296875
2015-06-04,62.26,0.64,97.28125
2015-06-05,61.45,0.64,96.015625
2015-06-08,61.31,0.64,95.796875
2015-06-09,61.51,0.64,96.109375
2015-06-10,62.05,0.64,96.953125
2015-06-11,62.22,0.64,97.21875
2015-06-12,62.13,0.64,97.078125
2015-06-15,61.69,0.64,96.390625
2015-06-16,62.47,0.64,97.609375
2015-06-17,62.82,0.64,98.15625
2015-06-18,63.1,0.64,98.59375
2015-06-19,63.34,0.64,98.96875
2015-06-22,63.4,0.64,99.0625
2015-06-23,63.47,0.64,99.171875
2015-06-24,63.41,0.64,99.07812499999999
2015-06-25,62.87,0.64,98.234375
2015-06-26,63.05,0.64,98.515625
2015-06-29,62.6,0.64,97.8125
2015-06-30,62.7,0.64,97.96875
2015-07-01,63.01,0.64,98.453125
2015-07-02,63.14,0.64,98.65625
2015-07-06,62.74,0.64,98.03125
2015-07-07,64.12,0.64,100.1875
2015-07-08,63.68,0.64,99.5
2015-07-09,63.59,0.64,99.359375
2015-07-10,63.75,0.64,99.609375
2015-07-13,64.18,0.64,100.28125000000001
2015-07-14,64.12,0.64,100.1875
2015-07-15,63.68,0.64,99.5
2015-07-16,64.5,0.64,100.78125
2015-07-17,64.35,0.64,100.54687499999999
2015-07-20,64.14,0.64,100.21875
2015-07-21,64.02,0.64,100.03124999999999
2015-07-22,64.39,0.64,100.609375
2015-07-23,64.33,0.64,100.515625
2015-07-24,64.54,0.64,100.84375000000001
2015-07-27,64.68,0.64,101.06250000000001
2015-07-28,65.05,0.64,101.640625
2015-07-29,65.43,0.64,102.23437500000001
2015-07-30,66.09,0.64,103.265625
2015-07-31,66.17,0.64,103.390625
2015-08-03,66.07,0.64,103.23437499999999
2015-08-04,67.5,0.64,105.46875
2015-08-05,68.66,0.64,107.28124999999999
2015-08-06,68.86,0.64,107.59375
2015-08-07,68.92,0.64,107.6875
2015-08-10,69.0,0.63,109.52380952380952
2015-08-11,69.2,0.63,109.84126984126985
2015-08-12,68.9,0.63,109.36507936507937
2015-08-13,68.89,0.63,109.34920634920636
2015-08-14,69.77,0.63,110.74603174603173
2015-08-17,69.6,0.63,110.47619047619047
2015-08-18,69.3,0.63,110.0
2015-08-19,68.95,0.63,109.44444444444444
2015-08-20,68.72,0.63,109.07936507936508
2015-08-21,67.46,0.63,107.07936507936508
2015-08-24,65.74,0.63,104.34920634920634
2015-08-25,65.1,0.63,103.33333333333333
2015-08-26,66.93,0.63,106.23809523809526
2015-08-27,67.36,0.63,106.92063492063492
2015-08-28,67.04,0.63,106.41269841269842
2015-08-31,66.28,0.63,105.2063492063492
2015-09-01,65.71,0.63,104.30158730158729
2015-09-02,66.74,0.63,105.93650793650792
2015-09-03,67.33,0.63,106.87301587301587
2015-09-04,66.58,0.63,105.68253968253968
2015-09-08,67.52,0.63,107.17460317460316
2015-09-09,66.16,0.63,105.01587301587301
2015-09-10,66.35,0.63,105.3174603174603
2015-09-11,66.99,0.63,106.33333333333333
2015-09-14,66.73,0.63,105.92063492063492
2015-09-15,67.46,0.63,107.07936507936508
2015-09-16,68.39,0.63,108.55555555555556
2015-09-17,68.87,0.63,109.31746031746033
2015-09-18,67.45,0.63,107.06349206349206
2015-09-21,67.66,0.63,107.39682539682539
2015-09-22,67.03,0.63,106.39682539682539
2015-09-23,67.29,0.63,106.80952380952382
2015-09-24,67.21,0.63,106.68253968253967
2015-09-25,68.22,0.63,108.28571428571428
2015-09-28,66.51,0.63,105.57142857142858
2015-09-29,66.45,0.63,105.47619047619048
2015-09-30,66.55,0.63,105.63492063492063
2015-10-01,66.24,0.63,105.14285714285714
2015-10-02,67.41,0.63,107.0
2015-10-05,68.06,0.63,108.03174603174604
2015-10-06,67.55,0.63,107.22222222222221
2015-10-07,68.22,0.63,108.28571428571428
2015-10-08,69.24,0.63,109.9047619047619
2015-10-09,69.44,0.63,110.22222222222221
2015-10-12,69.83,0.63,110.84126984126983
2015-10-13,69.36,0.63,110.09523809523809
2015-10-14,68.65,0.63,108.96825396825398
2015-10-15,69.2,0.63,109.84126984126985
2015-10-16,69.79,0.63,110.77777777777779
2015-10-19,69.61,0.63,110.4920634920635
2015-10-20,68.97,0.63,109.47619047619047
2015-10-21,69.61,0.63,110.4920634920635
2015-10-22,72.01,0.63,114.3015873015873
2015-10-23,71.7,0.63,113.80952380952381
2015-10-26,71.55,0.63,113.57142857142857
2015-10-27,71.04,0.63,112.76190476190477
2015-10-28,70.92,0.63,112.57142857142857
2015-10-29,70.99,0.63,112.68253968253967
2015-10-30,70.52,0.63,111.93650793650792
2015-11-02,70.61,0.63,112.07936507936508
2015-11-03,68.09,0.63,108.07936507936509
2015-11-04,68.68,0.63,109.01587301587303
2015-11-05,69.37,0.63,110.11111111111111
2015-11-06,67.93,0.58,117.12068965517243
2015-11-09,67.47,0.58,116.32758620689656
2015-11-10,67.33,0.58,116.08620689655173
2015-11-11,67.62,0.58,116.58620689655174
2015-11-12,66.3,0.58,114.3103448275862
2015-11-13,66.09,0.58,113.94827586206898
2015-11-16,66.93,0.58,115.39655172413795
2015-11-17,66.03,0.58,113.8448275862069
2015-11-18,66.31,0.58,114.32758620689657
2015-11-19,66.47,0.58,114.60344827586208
2015-11-20,66.25,0.58,114.22413793103449
2015-11-23,68.57,0.58,118.22413793103448
2015-11-24,67.86,0.58,117.0
2015-11-25,69.18,0.58,119.27586206896554
2015-11-27,69.27,0.58,119.43103448275862
2015-11-30,68.77,0.58,118.56896551724138
2015-12-01,69.38,0.58,119.62068965517241
2015-12-02,68.89,0.58,118.77586206896552
2015-12-03,68.53,0.58,118.15517241379311
2015-12-04,70.18,0.58,121.00000000000001
2015-12-07,70.51,0.58,121.5689655172414
2015-12-08,70.82,0.58,122.10344827586206
2015-12-09,70.6,0.58,121.72413793103448
2015-12-10,70.73,0.58,121.94827586206898
2015-12-11,70.13,0.58,120.91379310344827
2015-12-14,71.08,0.58,122.55172413793105
2015-12-15,71.51,0.58,123.29310344827589
2015-12-16,71.97,0.58,124.08620689655173
2015-12-17,71.61,0.58,123.46551724137932
2015-12-18,70.78,0.58,122.0344827586207
2015-12-21,71.05,0.58,122.5
2015-12-22,72.19,0.58,124.46551724137932
2015-12-23,73.07,0.58,125.98275862068965
2015-12-24,72.87,0.58,125.63793103448278
2015-12-28,72.87,0.58,125.63793103448278
2015-12-29,73.51,0.58,126.74137931034484
2015-12-30,73.19,0.58,126.1896551724138
2015-12-31,72.27,0.58,124.60344827586206
2016-01-04,71.61,0.58,123.46551724137932
2016-01-05,71.87,0.58,123.9137931034483
2016-01-06,72.01,0.58,124.15517241379312
2016-01-07,70.37,0.58,121.32758620689657
2016-01-08,71.48,0.58,123.24137931034484
2016-01-11,71.55,0.58,123.36206896551724
2016-01-12,71.47,0.58,123.22413793103449
2016-01-13,70.9,0.58,122.24137931034484
2016-01-14,71.67,0.58,123.5689655172414
2016-01-15,70.67,0.58,121.8448275862069
2016-01-19,71.24,0.58,122.82758620689656
2016-01-20,70.1,0.58,120.86206896551724
2016-01-21,69.96,0.58,120.62068965517241
2016-01-22,71.61,0.58,123.46551724137932
2016-01-25,70.51,0.58,121.5689655172414
2016-01-26,71.2,0.58,122.75862068965519
2016-01-27,71.57,0.58,123.39655172413792
2016-01-28,72.79,0.58,125.50000000000001
2016-01-29,73.44,0.58,126.62068965517241
2016-02-01,73.59,0.58,126.8793103448276
2016-02-02,72.38,0.58,124.79310344827586
2016-02-03,72.34,0.58,124.72413793103449
2016-02-04,71.83,0.58,123.8448275862069
2016-02-05,71.84,0.58,123.86206896551725
2016-02-08,71.31,0.58,122.94827586206898
2016-02-09,71.4,0.58,123.10344827586209
2016-02-10,70.86,0.58,122.17241379310346
2016-02-11,73.69,0.58,127.05172413793105
2016-02-12,74.97,0.58,129.25862068965517
2016-02-16,75.19,0.58,129.63793103448276
2016-02-17,75.75,0.58,130.60344827586206
2016-02-18,75.79,0.58,130.67241379310346
2016-02-19,75.52,0.58,130.20689655172413
2016-02-22,73.82,0.58,127.27586206896551
2016-02-23,74.12,0.58,127.79310344827587
2016-02-24,73.91,-0.11,-671.9090909090909
2016-02-25,74.91,-0.11,-681.0
2016-02-26,73.45,-0.11,-667.7272727272727
2016-02-29,74.02,-0.11,-672.9090909090909
2016-03-01,74.17,-0.11,-674.2727272727273
2016-03-02,75.09,-0.11,-682.6363636363636
2016-03-03,74.84,-0.11,-680.3636363636364
2016-03-04,75.23,-0.11,-683.909090909091
2016-03-07,74.93,-0.11,-681.1818181818182
2016-03-08,74.84,-0.11,-680.3636363636364
2016-03-09,75.2,-0.11,-683.6363636363636
2016-03-10,75.24,-0.11,-684.0
2016-03-11,75.53,-0.11,-686.6363636363636
2016-03-14,74.95,-0.11,-681.3636363636364
2016-03-15,75.09,-0.11,-682.6363636363636
2016-03-16,75.63,-0.11,-687.5454545454545
2016-03-17,76.44,-0.11,-694.9090909090909
2016-03-18,76.16,-0.11,-692.3636363636364
2016-03-21,75.49,-0.11,-686.2727272727273
2016-03-22,74.43,-0.11,-676.6363636363637
2016-03-23,75.04,-0.11,-682.1818181818182
2016-03-24,75.44,-0.11,-685.8181818181818
2016-03-28,75.67,-0.11,-687.9090909090909
2016-03-29,76.59,-0.11,-696.2727272727273
2016-03-30,76.83,-0.11,-698.4545454545454
2016-03-31,76.55,-0.11,-695.9090909090909
2016-04-01,77.86,-0.11,-707.8181818181818
2016-04-04,78.07,-0.11,-709.7272727272726
2016-04-05,76.81,-0.11,-698.2727272727273
2016-04-06,77.78,-0.11,-707.0909090909091
2016-04-07,77.11,-0.11,-701.0
2016-04-08,77.25,-0.11,-702.2727272727273
2016-04-11,76.99,-0.11,-699.9090909090909
2016-04-12,77.34,-0.11,-703.0909090909091
2016-04-13,76.67,-0.11,-697.0
2016-04-14,76.46,-0.11,-695.090909090909
2016-04-15,77.55,-0.11,-705.0
2016-04-18,77.67,-0.11,-706.0909090909091
2016-04-19,77.6,-0.11,-705.4545454545454
2016-04-20,76.71,-0.11,-697.3636363636363
2016-04-21,74.99,-0.11,-681.7272727272726
2016-04-22,75.28,-0.11,-684.3636363636364
2016-04-25,75.8,-0.11,-689.090909090909
2016-04-26,75.32,-0.11,-684.7272727272726
2016-04-27,76.39,-0.11,-694.4545454545455
2016-04-28,76.48,-0.11,-695.2727272727273
2016-04-29,76.81,-0.11,-698.2727272727273
2016-05-02,77.44,-0.11,-704.0
2016-05-03,76.85,-0.11,-698.6363636363636
2016-05-04,77.02,-0.11,-700.1818181818181
2016-05-05,75.05,-0.11,-682.2727272727273
2016-05-06,75.02,-0.11,-682.0
2016-05-09,75.34,0.5,150.68
2016-05-10,76.37,0.5,152.74
2016-05-11,76.18,0.5,152.36
2016-05-12,77.31,0.5,154.62
2016-05-13,77.19,0.5,154.38
2016-05-16,77.23,0.5,154.46
2016-05-17,75.42,0.5,150.84
2016-05-18,75.04,0.5,150.08
2016-05-19,75.24,0.5,150.48
2016-05-20,74.3,0.5,148.6
2016-05-23,74.41,0.5,148.82
2016-05-24,74.65,0.5,149.3
2016-05-25,74.75,0.5,149.5
2016-05-26,75.33,0.5,150.66
2016-05-27,74.49,0.5,148.98
2016-05-31,74.37,0.5,148.74
2016-06-01,74.9,0.5,149.8
2016-06-02,74.53,0.5,149.06
2016-06-03,75.13,0.5,150.26
2016-06-06,74.52,0.5,149.04
2016-06-07,75.16,0.5,150.32
2016-06-08,76.08,0.5,152.16
2016-06-09,77.69,0.5,155.38
2016-06-10,78.12,0.5,156.24
2016-06-13,76.9,0.5,153.8
2016-06-14,76.88,0.5,153.76
2016-06-15,76.31,0.5,152.62
2016-06-16,77.03,0.5,154.06
2016-06-17,76.77,0.5,153.54
2016-06-20,76.86,0.5,153.72
2016-06-21,77.33,0.5,154.66
2016-06-22,77.35,0.5,154.7
2016-06-23,77.83,0.5,155.66
2016-06-24,77.19,0.5,154.38
2016-06-27,76.83,0.5,153.66
2016-06-28,76.16,0.5,152.32
2016-06-29,77.57,0.5,155.14
2016-06-30,81.65,0.5,163.3
2016-07-01,81.6,0.5,163.2
2016-07-05,82.26,0.5,164.52
2016-07-06,82.48,0.5,164.96
2016-07-07,82.27,0.5,164.54
2016-07-08,82.64,0.5,165.28
2016-07-11,81.69,0.5,163.38
2016-07-12,81.52,0.5,163.04
2016-07-13,83.11,0.5,166.22
2016-07-14,85.32,0.5,170.64
2016-07-15,85.99,0.5,171.98
2016-07-18,85.61,0.5,171.22
2016-07-19,86.98,0.5,173.96
2016-07-20,82.26,0.5,164.52
2016-07-21,82.48,0.5,164.96
2016-07-22,82.86,0.5,165.72
2016-07-25,83.51,0.5,167.02
2016-07-26,82.84,0.5,165.68
2016-07-27,81.27,0.5,162.54
2016-07-28,81.79,0.5,163.58
2016-07-29,82.71,0.5,165.42
2016-08-01,82.37,0.5,164.74
2016-08-02,81.87,0.5,163.74
2016-08-03,81.08,0.5,162.16
2016-08-04,82.42,0.5,164.84
2016-08-05,82.71,0.5,165.42
2016-08-08,82.92,0.8,103.64999999999999
2016-08-09,82.98,0.8,103.725
2016-08-10,82.96,0.8,103.69999999999999
2016-08-11,83.46,0.8,104.32499999999999
2016-08-12,83.53,0.8,104.4125
2016-08-15,83.39,0.8,104.2375
2016-08-16,82.45,0.8,103.0625
2016-08-17,82.57,0.8,103.21249999999999
2016-08-18,83.02,0.8,103.77499999999999
2016-08-19,83.04,0.8,103.8
2016-08-22,83.05,0.8,103.81249999999999
2016-08-23,82.69,0.8,103.3625
2016-08-24,82.34,0.8,102.925
2016-08-25,82.82,0.8,103.52499999999999
2016-08-26,82.37,0.8,102.9625
2016-08-29,83.11,0.8,103.88749999999999
2016-08-30,81.78,0.8,102.225
2016-08-31,82.21,0.8,102.76249999999999
2016-09-01,81.69,0.8,102.1125
2016-09-02,82.42,0.8,103.02499999999999
2016-09-06,82.56,0.8,103.2
2016-09-07,80.8,0.8,100.99999999999999
2016-09-08,79.99,0.8,99.98749999999998
2016-09-09,77.13,0.8,96.4125
2016-09-12,79.13,0.8,98.9125
2016-09-13,78.13,0.8,97.6625
2016-09-14,78.09,0.8,97.6125
2016-09-15,78.26,0.8,97.825
2016-09-16,78.02,0.8,97.52499999999999
2016-09-19,78.17,0.8,97.71249999999999
2016-09-20,77.28,0.8,96.6
2016-09-21,77.58,0.8,96.975
2016-09-22,78.22,0.8,97.77499999999999
2016-09-23,77.71,0.8,97.13749999999999
2016-09-26,77.39,0.8,96.7375
2016-09-27,77.38,0.8,96.725
2016-09-28,77.82,0.8,97.27499999999999
2016-09-29,77.26,0.8,96.575
2016-09-30,77.47,0.8,96.83749999999999
2016-10-03,77.25,0.8,96.5625
2016-10-04,76.15,0.8,95.1875
2016-10-05,76.18,0.8,95.22500000000001
2016-10-06,75.97,0.8,94.96249999999999
2016-10-07,76.34,0.8,95.425
2016-10-10,76.47,0.8,95.58749999999999
2016-10-11,76.05,0.8,95.06249999999999
2016-10-12,76.46,0.8,95.57499999999999
2016-10-13,75.78,0.8,94.725
2016-10-14,75.49,0.8,94.36249999999998
2016-10-17,74.99,0.8,93.73749999999998
2016-10-18,75.36,0.8,94.19999999999999
2016-10-19,74.93,0.8,93.66250000000001
2016-10-20,74.23,0.8,92.7875
2016-10-21,74.34,0.8,92.925
2016-10-24,74.28,0.8,92.85
2016-10-25,74.21,0.8,92.76249999999999
2016-10-26,74.07,0.8,92.58749999999999
2016-10-27,74.16,0.8,92.69999999999999
2016-10-28,74.63,0.8,93.2875
2016-10-31,75.13,0.8,93.9125
2016-11-01,75.21,0.8,94.01249999999999
2016-11-02,75.09,0.8,93.8625
2016-11-03,73.97,0.8,92.46249999999999
2016-11-04,73.67,0.8,92.08749999999999
2016-11-07,74.95,0.83,90.30120481927712
2016-11-08,76.96,0.83,92.72289156626506
2016-11-09,74.88,0.83,90.21686746987952
2016-11-10,72.65,0.83,87.53012048192772
2016-11-11,72.5,0.83,87.34939759036145
2016-11-14,72.53,0.83,87.3855421686747
2016-11-15,73.4,0.83,88.43373493975905
2016-11-16,73.26,0.83,88.26506024096386
2016-11-17,73.44,0.83,88.48192771084338
2016-11-18,73.07,0.83,88.03614457831326
2016-11-21,73.39,0.83,88.42168674698796
2016-11-22,74.49,0.83,89.74698795180723
2016-11-23,73.39,0.83,88.42168674698796
2016-11-25,74.16,0.83,89.34939759036145
2016-11-28,73.89,0.83,89.02409638554218
2016-11-29,73.62,0.83,88.6987951807229
2016-11-30,72.0,0.83,86.74698795180723
2016-12-01,70.96,0.83,85.49397590361446
2016-12-02,71.17,0.83,85.74698795180724
2016-12-05,71.67,0.83,86.34939759036145
2016-12-06,71.97,0.83,86.71084337349397
2016-12-07,72.65,0.83,87.53012048192772
2016-12-08,72.09,0.83,86.855421686747
2016-12-09,73.11,0.83,88.0843373493976
2016-12-12,73.8,0.83,88.91566265060241
2016-12-13,73.95,0.83,89.09638554216868
2016-12-14,73.12,0.83,88.09638554216869
2016-12-15,73.41,0.83,88.44578313253012
2016-12-16,73.29,0.83,88.30120481927712
2016-12-19,72.92,0.83,87.855421686747
2016-12-20,73.27,0.83,88.27710843373494
2016-12-21,73.15,0.83,88.13253012048195
2016-12-22,73.66,0.83,88.74698795180723
2016-12-23,73.57,0.83,88.63855421686746
2016-12-27,73.85,0.83,88.97590361445783
2016-12-28,73.43,0.83,88.4698795180723
2016-12-29,73.96,0.83,89.10843373493975
2016-12-30,73.71,0.83,88.80722891566265
2017-01-03,73.37,0.83,88.3975903614458
2017-01-04,73.18,0.83,88.16867469879519
2017-01-05,73.11,0.83,88.0843373493976
2017-01-06,73.13,0.83,88.10843373493975
2017-01-09,72.13,0.83,86.90361445783132
2017-01-10,71.66,0.83,86.33734939759036
2017-01-11,71.87,0.83,86.59036144578315
2017-01-12,71.92,0.83,86.65060240963857
2017-01-13,71.38,0.83,86.0
2017-01-17,72.03,0.83,86.78313253012048
2017-01-18,71.98,0.83,86.72289156626506
2017-01-19,71.78,0.83,86.48192771084338
2017-01-20,72.21,0.83,87.0
2017-01-23,72.29,0.83,87.09638554216869
2017-01-24,72.61,0.83,87.48192771084338
2017-01-25,72.31,0.83,87.12048192771086
2017-01-26,72.09,0.83,86.855421686747
2017-01-27,73.0,0.83,87.95180722891567
2017-01-30,72.67,0.83,87.55421686746989
2017-01-31,72.71,0.83,87.6024096385542
2017-02-01,71.9,0.83,86.6265060240964
2017-02-02,72.77,0.83,87.67469879518072
2017-02-03,73.36,0.83,88.3855421686747
2017-02-06,72.33,0.83,87.14457831325302
2017-02-07,72.85,0.83,87.7710843373494
2017-02-08,73.49,0.83,88.5421686746988
2017-02-09,76.44,0.83,92.09638554216868
2017-02-10,76.0,0.83,91.56626506024097
2017-02-13,75.62,0.83,91.10843373493977
2017-02-14,75.92,0.83,91.46987951807229
2017-02-15,76.04,0.83,91.61445783132531
2017-02-16,74.71,0.83,90.01204819277108
2017-02-17,72.9,0.83,87.83132530120483
2017-02-21,74.74,-0.15,-498.26666666666665
2017-02-22,74.49,-0.15,-496.59999999999997
2017-02-23,74.8,-0.15,-498.6666666666667
2017-02-24,75.23,-0.15,-501.53333333333336
2017-02-27,73.88,-0.15,-492.5333333333333
2017-02-28,74.07,-0.15,-493.79999999999995
2017-03-01,74.83,-0.15,-498.8666666666667
2017-03-02,75.02,-0.15,-500.1333333333333
2017-03-03,74.47,-0.15,-496.4666666666667
