date,SNPS,SNPS_EPS,PE Ratio
2010-08-17,22.09,0.33,66.93939393939394
2010-08-18,22.28,0.33,67.51515151515152
2010-08-19,23.06,0.33,69.87878787878788
2010-08-20,23.11,0.33,70.03030303030303
2010-08-23,23.12,0.33,70.06060606060606
2010-08-24,22.9,0.33,69.39393939393939
2010-08-25,22.9,0.33,69.39393939393939
2010-08-26,22.8,0.33,69.0909090909091
2010-08-27,23.07,0.33,69.9090909090909
2010-08-30,22.93,0.33,69.48484848484848
2010-08-31,22.86,0.33,69.27272727272727
2010-09-01,23.08,0.33,69.93939393939394
2010-09-02,23.36,0.33,70.78787878787878
2010-09-03,23.69,0.33,71.78787878787878
2010-09-07,23.49,0.33,71.18181818181817
2010-09-08,23.74,0.33,71.93939393939394
2010-09-09,23.76,0.33,72.0
2010-09-10,23.58,0.33,71.45454545454544
2010-09-13,24.17,0.33,73.24242424242425
2010-09-14,24.17,0.33,73.24242424242425
2010-09-15,24.28,0.33,73.57575757575758
2010-09-16,24.32,0.33,73.69696969696969
2010-09-17,24.39,0.33,73.9090909090909
2010-09-20,24.78,0.33,75.0909090909091
2010-09-21,24.59,0.33,74.51515151515152
2010-09-22,24.52,0.33,74.3030303030303
2010-09-23,24.32,0.33,73.69696969696969
2010-09-24,24.81,0.33,75.18181818181817
2010-09-27,24.65,0.33,74.69696969696969
2010-09-28,24.86,0.33,75.33333333333333
2010-09-29,24.64,0.33,74.66666666666667
2010-09-30,24.77,0.33,75.06060606060606
2010-10-01,24.9,0.33,75.45454545454545
2010-10-04,24.56,0.33,74.42424242424242
2010-10-05,25.03,0.33,75.84848484848484
2010-10-06,24.73,0.33,74.93939393939394
2010-10-07,24.93,0.33,75.54545454545455
2010-10-08,24.95,0.33,75.6060606060606
2010-10-11,24.97,0.33,75.66666666666666
2010-10-12,25.11,0.33,76.09090909090908
2010-10-13,25.38,0.33,76.9090909090909
2010-10-14,25.22,0.33,76.42424242424242
2010-10-15,25.34,0.33,76.78787878787878
2010-10-18,25.32,0.33,76.72727272727272
2010-10-19,24.78,0.33,75.0909090909091
2010-10-20,24.97,0.33,75.66666666666666
2010-10-21,25.05,0.33,75.9090909090909
2010-10-22,25.48,0.33,77.2121212121212
2010-10-25,25.51,0.33,77.3030303030303
2010-10-26,25.5,0.33,77.27272727272727
2010-10-27,25.37,0.33,76.87878787878788
2010-10-28,25.32,0.33,76.72727272727272
2010-10-29,25.58,0.33,77.5151515151515
2010-11-01,25.45,0.33,77.12121212121211
2010-11-02,25.59,0.33,77.54545454545455
2010-11-03,25.57,0.33,77.48484848484848
2010-11-04,25.71,0.33,77.9090909090909
2010-11-05,25.84,0.33,78.3030303030303
2010-11-08,25.75,0.33,78.03030303030303
2010-11-09,25.56,0.33,77.45454545454545
2010-11-10,25.59,0.33,77.54545454545455
2010-11-11,25.33,0.33,76.75757575757575
2010-11-12,25.13,0.33,76.15151515151514
2010-11-15,25.02,0.33,75.81818181818181
2010-11-16,24.74,0.33,74.96969696969695
2010-11-17,24.7,0.33,74.84848484848484
2010-11-18,25.22,0.33,76.42424242424242
2010-11-19,25.04,0.33,75.87878787878788
2010-11-22,25.37,0.33,76.87878787878788
2010-11-23,25.08,0.33,75.99999999999999
2010-11-24,25.71,0.33,77.9090909090909
2010-11-26,25.69,0.33,77.84848484848484
2010-11-29,25.8,0.33,78.18181818181819
2010-11-30,25.69,0.33,77.84848484848484
2010-12-01,26.51,0.33,80.33333333333333
2010-12-02,25.85,0.33,78.33333333333333
2010-12-03,26.25,0.33,79.54545454545455
2010-12-06,26.36,0.33,79.87878787878788
2010-12-07,26.45,0.33,80.15151515151514
2010-12-08,26.58,0.33,80.54545454545453
2010-12-09,26.56,0.33,80.48484848484847
2010-12-10,26.75,0.33,81.06060606060606
2010-12-13,26.72,0.33,80.96969696969697
2010-12-14,26.86,0.33,81.39393939393939
2010-12-15,26.79,0.33,81.18181818181817
2010-12-16,26.98,0.33,81.75757575757575
2010-12-17,27.14,0.24,113.08333333333334
2010-12-20,27.1,0.24,112.91666666666667
2010-12-21,27.24,0.24,113.5
2010-12-22,27.25,0.24,113.54166666666667
2010-12-23,27.24,0.24,113.5
2010-12-27,27.21,0.24,113.37500000000001
2010-12-28,27.1,0.24,112.91666666666667
2010-12-29,27.07,0.24,112.79166666666667
2010-12-30,27.06,0.24,112.75
2010-12-31,26.91,0.24,112.125
2011-01-03,26.99,0.24,112.45833333333333
2011-01-04,26.84,0.24,111.83333333333334
2011-01-05,26.78,0.24,111.58333333333334
2011-01-06,26.68,0.24,111.16666666666667
2011-01-07,26.74,0.24,111.41666666666666
2011-01-10,26.79,0.24,111.625
2011-01-11,26.55,0.24,110.625
2011-01-12,26.65,0.24,111.04166666666667
2011-01-13,26.44,0.24,110.16666666666667
2011-01-14,26.81,0.24,111.70833333333333
2011-01-18,27.04,0.24,112.66666666666667
2011-01-19,26.72,0.24,111.33333333333333
2011-01-20,26.35,0.24,109.79166666666667
2011-01-21,26.23,0.24,109.29166666666667
2011-01-24,26.75,0.24,111.45833333333334
2011-01-25,26.75,0.24,111.45833333333334
2011-01-26,26.88,0.24,112.0
2011-01-27,27.48,0.24,114.5
2011-01-28,26.84,0.24,111.83333333333334
2011-01-31,27.13,0.24,113.04166666666667
2011-02-01,27.78,0.24,115.75000000000001
2011-02-02,27.99,0.24,116.625
2011-02-03,28.0,0.24,116.66666666666667
2011-02-04,28.33,0.24,118.04166666666666
2011-02-07,28.3,0.24,117.91666666666667
2011-02-08,28.32,0.24,118.0
2011-02-09,28.67,0.24,119.45833333333334
2011-02-10,28.79,0.24,119.95833333333333
2011-02-11,28.78,0.24,119.91666666666667
2011-02-14,29.03,0.24,120.95833333333334
2011-02-15,29.16,0.24,121.5
2011-02-16,29.02,0.24,120.91666666666667
2011-02-17,28.54,0.24,118.91666666666667
2011-02-18,28.63,0.24,119.29166666666667
2011-02-22,28.0,0.24,116.66666666666667
2011-02-23,27.34,0.24,113.91666666666667
2011-02-24,27.34,0.24,113.91666666666667
2011-02-25,27.73,0.24,115.54166666666667
2011-02-28,27.72,0.24,115.5
2011-03-01,27.32,0.24,113.83333333333334
2011-03-02,27.61,0.31,89.06451612903226
2011-03-03,27.83,0.31,89.77419354838709
2011-03-04,27.69,0.31,89.3225806451613
2011-03-07,27.27,0.31,87.96774193548387
2011-03-08,27.75,0.31,89.51612903225806
2011-03-09,27.71,0.31,89.38709677419355
2011-03-10,27.0,0.31,87.09677419354838
2011-03-11,27.03,0.31,87.19354838709678
2011-03-14,26.94,0.31,86.90322580645162
2011-03-15,26.6,0.31,85.80645161290323
2011-03-16,26.43,0.31,85.25806451612902
2011-03-17,26.53,0.31,85.58064516129032
2011-03-18,26.63,0.31,85.90322580645162
2011-03-21,27.2,0.31,87.74193548387096
2011-03-22,27.1,0.31,87.41935483870968
2011-03-23,27.14,0.31,87.54838709677419
2011-03-24,27.5,0.31,88.70967741935483
2011-03-25,27.63,0.31,89.12903225806451
2011-03-28,27.35,0.31,88.22580645161291
2011-03-29,27.43,0.31,88.48387096774194
2011-03-30,27.64,0.31,89.16129032258064
2011-03-31,27.65,0.31,89.19354838709677
2011-04-01,27.78,0.31,89.61290322580646
2011-04-04,27.66,0.31,89.22580645161291
2011-04-05,27.6,0.31,89.03225806451613
2011-04-06,27.6,0.31,89.03225806451613
2011-04-07,27.5,0.31,88.70967741935483
2011-04-08,27.25,0.31,87.90322580645162
2011-04-11,27.32,0.31,88.12903225806451
2011-04-12,26.92,0.31,86.83870967741936
2011-04-13,26.98,0.31,87.03225806451613
2011-04-14,26.8,0.31,86.45161290322581
2011-04-15,26.84,0.31,86.58064516129032
2011-04-18,26.49,0.31,85.45161290322581
2011-04-19,26.35,0.31,85.0
2011-04-20,26.74,0.31,86.25806451612902
2011-04-21,26.71,0.31,86.16129032258065
2011-04-25,26.59,0.31,85.7741935483871
2011-04-26,26.93,0.31,86.87096774193549
2011-04-27,27.28,0.31,88.0
2011-04-28,27.42,0.31,88.45161290322581
2011-04-29,27.39,0.31,88.35483870967742
2011-05-02,27.35,0.31,88.22580645161291
2011-05-03,27.13,0.31,87.51612903225806
2011-05-04,26.81,0.31,86.48387096774194
2011-05-05,26.81,0.31,86.48387096774194
2011-05-06,26.84,0.31,86.58064516129032
2011-05-09,27.39,0.31,88.35483870967742
2011-05-10,27.61,0.31,89.06451612903226
2011-05-11,27.33,0.31,88.16129032258064
2011-05-12,27.83,0.31,89.77419354838709
2011-05-13,27.61,0.31,89.06451612903226
2011-05-16,27.19,0.31,87.70967741935485
2011-05-17,27.22,0.31,87.80645161290322
2011-05-18,27.73,0.31,89.45161290322581
2011-05-19,26.81,0.31,86.48387096774194
2011-05-20,27.01,0.31,87.12903225806453
2011-05-23,26.72,0.31,86.19354838709677
2011-05-24,26.49,0.31,85.45161290322581
2011-05-25,26.76,0.31,86.3225806451613
2011-05-26,26.92,0.31,86.83870967741936
2011-05-27,26.97,0.36,74.91666666666667
2011-05-31,27.34,0.36,75.94444444444444
2011-06-01,27.08,0.36,75.22222222222221
2011-06-02,27.19,0.36,75.52777777777779
2011-06-03,26.46,0.36,73.5
2011-06-06,26.37,0.36,73.25
2011-06-07,26.25,0.36,72.91666666666667
2011-06-08,25.83,0.36,71.75
2011-06-09,25.76,0.36,71.55555555555556
2011-06-10,25.28,0.36,70.22222222222223
2011-06-13,25.16,0.36,69.88888888888889
2011-06-14,25.32,0.36,70.33333333333334
2011-06-15,25.07,0.36,69.63888888888889
2011-06-16,24.91,0.36,69.19444444444444
2011-06-17,24.93,0.36,69.25
2011-06-20,25.09,0.36,69.69444444444444
2011-06-21,25.49,0.36,70.80555555555556
2011-06-22,25.54,0.36,70.94444444444444
2011-06-23,25.58,0.36,71.05555555555556
2011-06-24,25.35,0.36,70.41666666666667
2011-06-27,25.42,0.36,70.61111111111111
2011-06-28,25.61,0.36,71.13888888888889
2011-06-29,25.69,0.36,71.36111111111111
2011-06-30,25.71,0.36,71.41666666666667
2011-07-01,25.93,0.36,72.02777777777779
2011-07-05,25.9,0.36,71.94444444444444
2011-07-06,25.87,0.36,71.86111111111111
2011-07-07,26.18,0.36,72.72222222222223
2011-07-08,26.03,0.36,72.30555555555556
2011-07-11,25.53,0.36,70.91666666666667
2011-07-12,25.35,0.36,70.41666666666667
2011-07-13,25.18,0.36,69.94444444444444
2011-07-14,24.62,0.36,68.3888888888889
2011-07-15,24.56,0.36,68.22222222222221
2011-07-18,24.15,0.36,67.08333333333333
2011-07-19,24.69,0.36,68.58333333333334
2011-07-20,24.34,0.36,67.61111111111111
2011-07-21,24.69,0.36,68.58333333333334
2011-07-22,24.89,0.36,69.1388888888889
2011-07-25,24.67,0.36,68.52777777777779
2011-07-26,24.76,0.36,68.77777777777779
2011-07-27,24.09,0.36,66.91666666666667
2011-07-28,23.93,0.36,66.47222222222223
2011-07-29,23.97,0.36,66.58333333333333
2011-08-01,23.63,0.36,65.63888888888889
2011-08-02,23.42,0.36,65.05555555555556
2011-08-03,23.61,0.36,65.58333333333333
2011-08-04,22.61,0.36,62.80555555555556
2011-08-05,22.54,0.36,62.611111111111114
2011-08-08,21.58,0.36,59.94444444444444
2011-08-09,22.54,0.36,62.611111111111114
2011-08-10,21.49,0.36,59.69444444444444
2011-08-11,22.18,0.36,61.611111111111114
2011-08-12,22.35,0.36,62.08333333333334
2011-08-15,22.7,0.36,63.05555555555556
2011-08-16,22.58,0.36,62.72222222222222
2011-08-17,23.44,0.36,65.11111111111111
2011-08-18,23.72,0.36,65.88888888888889
2011-08-19,23.39,0.36,64.97222222222223
2011-08-22,23.69,0.36,65.80555555555556
2011-08-23,25.53,0.36,70.91666666666667
2011-08-24,25.47,0.36,70.75
2011-08-25,24.68,0.36,68.55555555555556
2011-08-26,25.08,0.36,69.66666666666667
2011-08-29,25.82,0.36,71.72222222222223
2011-08-30,25.74,0.36,71.5
2011-08-31,25.88,0.36,71.88888888888889
2011-09-01,25.46,0.36,70.72222222222223
2011-09-02,24.64,0.37,66.5945945945946
2011-09-06,24.56,0.37,66.37837837837837
2011-09-07,25.56,0.37,69.08108108108108
2011-09-08,25.56,0.37,69.08108108108108
2011-09-09,25.05,0.37,67.70270270270271
2011-09-12,25.23,0.37,68.1891891891892
2011-09-13,25.32,0.37,68.43243243243244
2011-09-14,25.82,0.37,69.78378378378379
2011-09-15,26.11,0.37,70.56756756756756
2011-09-16,25.99,0.37,70.24324324324324
2011-09-19,25.59,0.37,69.16216216216216
2011-09-20,24.98,0.37,67.51351351351352
2011-09-21,24.61,0.37,66.51351351351352
2011-09-22,24.01,0.37,64.8918918918919
2011-09-23,24.02,0.37,64.91891891891892
2011-09-26,24.44,0.37,66.05405405405406
2011-09-27,24.91,0.37,67.32432432432432
2011-09-28,24.81,0.37,67.05405405405405
2011-09-29,24.76,0.37,66.91891891891892
2011-09-30,24.36,0.37,65.83783783783784
2011-10-03,23.47,0.37,63.43243243243243
2011-10-04,24.44,0.37,66.05405405405406
2011-10-05,24.58,0.37,66.43243243243244
2011-10-06,25.3,0.37,68.37837837837839
2011-10-07,25.18,0.37,68.05405405405405
2011-10-10,25.63,0.37,69.27027027027027
2011-10-11,25.78,0.37,69.67567567567568
2011-10-12,25.73,0.37,69.54054054054055
2011-10-13,26.08,0.37,70.48648648648648
2011-10-14,26.46,0.37,71.51351351351352
2011-10-17,25.98,0.37,70.21621621621622
2011-10-18,26.4,0.37,71.35135135135135
2011-10-19,26.16,0.37,70.70270270270271
2011-10-20,26.21,0.37,70.83783783783784
2011-10-21,26.72,0.37,72.21621621621621
2011-10-24,26.93,0.37,72.78378378378379
2011-10-25,26.56,0.37,71.78378378378378
2011-10-26,26.55,0.37,71.75675675675676
2011-10-27,27.18,0.37,73.45945945945945
2011-10-28,27.19,0.37,73.48648648648648
2011-10-31,26.81,0.37,72.45945945945945
2011-11-01,26.1,0.37,70.54054054054055
2011-11-02,26.61,0.37,71.91891891891892
2011-11-03,27.31,0.37,73.8108108108108
2011-11-04,27.11,0.37,73.27027027027027
2011-11-07,27.16,0.37,73.4054054054054
2011-11-08,27.42,0.37,74.10810810810811
2011-11-09,26.98,0.37,72.91891891891892
2011-11-10,26.99,0.37,72.94594594594594
2011-11-11,27.43,0.37,74.13513513513513
2011-11-14,27.31,0.37,73.8108108108108
2011-11-15,27.53,0.37,74.4054054054054
2011-11-16,27.34,0.37,73.89189189189189
2011-11-17,27.03,0.37,73.05405405405406
2011-11-18,27.22,0.37,73.56756756756756
2011-11-21,26.7,0.37,72.16216216216216
2011-11-22,26.7,0.37,72.16216216216216
2011-11-23,26.31,0.37,71.10810810810811
2011-11-25,26.68,0.37,72.10810810810811
2011-11-28,27.21,0.37,73.54054054054055
2011-11-29,27.04,0.37,73.08108108108108
2011-11-30,27.97,0.37,75.5945945945946
2011-12-01,27.5,0.37,74.32432432432432
2011-12-02,27.44,0.37,74.16216216216216
2011-12-05,27.62,0.37,74.64864864864865
2011-12-06,27.49,0.37,74.29729729729729
2011-12-07,27.74,0.37,74.97297297297297
2011-12-08,27.65,0.37,74.72972972972973
2011-12-09,28.02,0.37,75.72972972972973
2011-12-12,27.38,0.37,74.0
2011-12-13,26.97,0.37,72.89189189189189
2011-12-14,26.68,0.37,72.10810810810811
2011-12-15,26.73,0.37,72.24324324324324
2011-12-16,26.88,0.29,92.6896551724138
2011-12-19,26.49,0.29,91.3448275862069
2011-12-20,27.39,0.29,94.44827586206897
2011-12-21,26.75,0.29,92.24137931034484
2011-12-22,27.21,0.29,93.82758620689656
2011-12-23,27.32,0.29,94.20689655172414
2011-12-27,27.36,0.29,94.3448275862069
2011-12-28,26.96,0.29,92.96551724137932
2011-12-29,27.05,0.29,93.27586206896552
2011-12-30,27.2,0.29,93.79310344827587
2012-01-03,26.99,0.29,93.06896551724138
2012-01-04,26.49,0.29,91.3448275862069
2012-01-05,26.85,0.29,92.58620689655173
2012-01-06,26.87,0.29,92.65517241379311
2012-01-09,27.04,0.29,93.24137931034483
2012-01-10,27.47,0.29,94.72413793103449
2012-01-11,27.69,0.29,95.48275862068967
2012-01-12,27.81,0.29,95.89655172413794
2012-01-13,27.81,0.29,95.89655172413794
2012-01-17,28.02,0.29,96.62068965517241
2012-01-18,28.49,0.29,98.24137931034483
2012-01-19,28.82,0.29,99.37931034482759
2012-01-20,29.2,0.29,100.6896551724138
2012-01-23,29.2,0.29,100.6896551724138
2012-01-24,29.14,0.29,100.48275862068967
2012-01-25,29.19,0.29,100.65517241379311
2012-01-26,29.18,0.29,100.62068965517241
2012-01-27,29.23,0.29,100.79310344827587
2012-01-30,29.07,0.29,100.24137931034484
2012-01-31,29.17,0.29,100.58620689655174
2012-02-01,29.49,0.29,101.6896551724138
2012-02-02,29.58,0.29,102.0
2012-02-03,29.63,0.29,102.17241379310344
2012-02-06,29.74,0.29,102.55172413793103
2012-02-07,29.76,0.29,102.62068965517243
2012-02-08,30.03,0.29,103.55172413793105
2012-02-09,30.25,0.29,104.31034482758622
2012-02-10,30.06,0.29,103.65517241379311
2012-02-13,30.13,0.29,103.89655172413794
2012-02-14,30.37,0.29,104.72413793103449
2012-02-15,30.21,0.29,104.17241379310346
2012-02-16,30.44,0.29,104.96551724137932
2012-02-17,30.35,0.29,104.65517241379311
2012-02-21,30.39,0.29,104.79310344827587
2012-02-22,30.63,0.29,105.62068965517241
2012-02-23,30.51,0.29,105.20689655172416
2012-02-24,30.69,0.29,105.82758620689657
2012-02-27,30.62,0.29,105.58620689655173
2012-02-28,30.82,0.29,106.27586206896552
2012-02-29,30.47,0.29,105.06896551724138
2012-03-01,30.27,0.29,104.37931034482759
2012-03-02,29.93,0.29,103.20689655172414
2012-03-05,29.56,0.29,101.93103448275862
2012-03-06,29.28,0.38,77.05263157894737
2012-03-07,29.56,0.38,77.78947368421052
2012-03-08,29.87,0.38,78.60526315789474
2012-03-09,30.11,0.38,79.23684210526315
2012-03-12,30.18,0.38,79.42105263157895
2012-03-13,30.74,0.38,80.89473684210526
2012-03-14,30.43,0.38,80.07894736842105
2012-03-15,30.77,0.38,80.97368421052632
2012-03-16,30.35,0.38,79.86842105263158
2012-03-19,30.4,0.38,80.0
2012-03-20,30.19,0.38,79.44736842105263
2012-03-21,30.2,0.38,79.47368421052632
2012-03-22,29.97,0.38,78.86842105263158
2012-03-23,30.2,0.38,79.47368421052632
2012-03-26,30.56,0.38,80.42105263157895
2012-03-27,30.57,0.38,80.44736842105263
2012-03-28,30.77,0.38,80.97368421052632
2012-03-29,31.02,0.38,81.63157894736842
2012-03-30,30.66,0.38,80.6842105263158
2012-04-02,30.93,0.38,81.39473684210526
2012-04-03,31.04,0.38,81.68421052631578
2012-04-04,30.47,0.38,80.18421052631578
2012-04-05,30.21,0.38,79.5
2012-04-09,30.17,0.38,79.39473684210526
2012-04-10,29.69,0.38,78.13157894736842
2012-04-11,29.85,0.38,78.55263157894737
2012-04-12,30.19,0.38,79.44736842105263
2012-04-13,29.85,0.38,78.55263157894737
2012-04-16,29.9,0.38,78.68421052631578
2012-04-17,30.04,0.38,79.05263157894737
2012-04-18,29.69,0.38,78.13157894736842
2012-04-19,29.59,0.38,77.86842105263158
2012-04-20,29.61,0.38,77.92105263157895
2012-04-23,29.2,0.38,76.84210526315789
2012-04-24,29.06,0.38,76.47368421052632
2012-04-25,29.47,0.38,77.55263157894737
2012-04-26,30.25,0.38,79.60526315789474
2012-04-27,30.32,0.38,79.78947368421052
2012-04-30,30.01,0.38,78.97368421052632
2012-05-01,30.49,0.38,80.23684210526315
2012-05-02,30.35,0.38,79.86842105263158
2012-05-03,30.12,0.38,79.26315789473685
2012-05-04,29.67,0.38,78.07894736842105
2012-05-07,29.48,0.38,77.57894736842105
2012-05-08,29.31,0.38,77.13157894736841
2012-05-09,29.12,0.38,76.63157894736842
2012-05-10,28.88,0.38,76.0
2012-05-11,29.09,0.38,76.55263157894737
2012-05-14,29.19,0.38,76.81578947368422
2012-05-15,29.11,0.38,76.60526315789474
2012-05-16,28.65,0.38,75.39473684210526
2012-05-17,28.12,0.38,74.0
2012-05-18,27.49,0.38,72.34210526315789
2012-05-21,28.04,0.38,73.78947368421052
2012-05-22,28.04,0.38,73.78947368421052
2012-05-23,28.2,0.38,74.21052631578947
2012-05-24,29.85,0.38,78.55263157894737
2012-05-25,29.89,0.38,78.65789473684211
2012-05-29,30.17,0.38,79.39473684210526
2012-05-30,29.55,0.38,77.76315789473685
2012-05-31,29.55,0.38,77.76315789473685
2012-06-01,28.65,0.38,75.39473684210526
2012-06-04,28.38,0.12,236.5
2012-06-05,28.8,0.12,240.00000000000003
2012-06-06,29.4,0.12,245.0
2012-06-07,29.07,0.12,242.25
2012-06-08,29.46,0.12,245.50000000000003
2012-06-11,28.89,0.12,240.75
2012-06-12,29.0,0.12,241.66666666666669
2012-06-13,28.8,0.12,240.00000000000003
2012-06-14,28.84,0.12,240.33333333333334
2012-06-15,29.02,0.12,241.83333333333334
2012-06-18,29.12,0.12,242.66666666666669
2012-06-19,29.13,0.12,242.75
2012-06-20,29.28,0.12,244.00000000000003
2012-06-21,28.4,0.12,236.66666666666666
2012-06-22,28.51,0.12,237.58333333333334
2012-06-25,28.04,0.12,233.66666666666666
2012-06-26,28.06,0.12,233.83333333333334
2012-06-27,28.03,0.12,233.58333333333334
2012-06-28,28.33,0.12,236.08333333333331
2012-06-29,29.43,0.12,245.25
2012-07-02,29.47,0.12,245.58333333333334
2012-07-03,30.01,0.12,250.08333333333334
2012-07-05,30.11,0.12,250.91666666666666
2012-07-06,29.62,0.12,246.83333333333334
2012-07-09,29.48,0.12,245.66666666666669
2012-07-10,29.57,0.12,246.41666666666669
2012-07-11,29.57,0.12,246.41666666666669
2012-07-12,29.65,0.12,247.08333333333334
2012-07-13,30.19,0.12,251.58333333333334
2012-07-16,30.21,0.12,251.75000000000003
2012-07-17,30.42,0.12,253.50000000000003
2012-07-18,30.89,0.12,257.4166666666667
2012-07-19,30.83,0.12,256.9166666666667
2012-07-20,30.71,0.12,255.91666666666669
2012-07-23,30.04,0.12,250.33333333333334
2012-07-24,29.58,0.12,246.5
2012-07-25,29.86,0.12,248.83333333333334
2012-07-26,30.77,0.12,256.4166666666667
2012-07-27,31.07,0.12,258.9166666666667
2012-07-30,30.71,0.12,255.91666666666669
2012-07-31,30.29,0.12,252.41666666666666
2012-08-01,30.1,0.12,250.83333333333334
2012-08-02,30.11,0.12,250.91666666666666
2012-08-03,30.55,0.12,254.58333333333334
2012-08-06,30.65,0.12,255.41666666666666
2012-08-07,30.84,0.12,257.0
2012-08-08,30.8,0.12,256.6666666666667
2012-08-09,30.8,0.12,256.6666666666667
2012-08-10,30.75,0.12,256.25
2012-08-13,30.58,0.12,254.83333333333331
2012-08-14,30.29,0.12,252.41666666666666
2012-08-15,30.91,0.12,257.58333333333337
2012-08-16,31.2,0.12,260.0
2012-08-17,31.28,0.12,260.6666666666667
2012-08-20,31.34,0.12,261.1666666666667
2012-08-21,31.7,0.12,264.1666666666667
2012-08-22,31.65,0.12,263.75
2012-08-23,33.26,0.12,277.1666666666667
2012-08-24,33.28,0.12,277.33333333333337
2012-08-27,33.32,0.12,277.6666666666667
2012-08-28,33.44,0.12,278.6666666666667
2012-08-29,33.24,0.12,277.0
2012-08-30,32.87,0.12,273.91666666666663
2012-08-31,33.03,0.51,64.76470588235294
2012-09-04,33.69,0.51,66.05882352941175
2012-09-05,33.69,0.51,66.05882352941175
2012-09-06,34.1,0.51,66.86274509803921
2012-09-07,33.73,0.51,66.13725490196077
2012-09-10,33.66,0.51,65.99999999999999
2012-09-11,33.66,0.51,65.99999999999999
2012-09-12,34.06,0.51,66.7843137254902
2012-09-13,33.95,0.51,66.5686274509804
2012-09-14,33.61,0.51,65.90196078431373
2012-09-17,33.87,0.51,66.41176470588235
2012-09-18,33.89,0.51,66.45098039215686
2012-09-19,33.95,0.51,66.5686274509804
2012-09-20,33.9,0.51,66.47058823529412
2012-09-21,33.73,0.51,66.13725490196077
2012-09-24,33.5,0.51,65.68627450980392
2012-09-25,32.89,0.51,64.49019607843137
2012-09-26,32.77,0.51,64.25490196078432
2012-09-27,33.14,0.51,64.98039215686275
2012-09-28,32.99,0.51,64.68627450980392
2012-10-01,32.37,0.51,63.47058823529411
2012-10-02,32.56,0.51,63.84313725490196
2012-10-03,32.72,0.51,64.15686274509804
2012-10-04,32.86,0.51,64.4313725490196
2012-10-05,32.87,0.51,64.45098039215685
